Dates,CMO Values
2019-02-13,21.3483
2019-02-12,21.4103
2019-02-11,19.4585
2019-02-08,19.8722
2019-02-07,19.9825
2019-02-06,21.6127
2019-02-05,21.3620
2019-02-04,17.7074
2019-02-01,14.8929
2019-01-31,14.3499
2019-01-30,15.1854
2019-01-29,8.0324
2019-01-28,7.3813
2019-01-25,7.8557
2019-01-24,5.8913
2019-01-23,6.0183
2019-01-22,5.7871
2019-01-18,8.2991
2019-01-17,6.5024
2019-01-16,4.2098
2019-01-15,4.2739
2019-01-14,3.6669
2019-01-11,4.5447
2019-01-10,4.4542
2019-01-09,1.6879
2019-01-08,0.6282
2019-01-07,-3.4861
2019-01-04,-3.8355
2019-01-03,-9.5284
2019-01-02,-5.4761
2018-12-31,-5.9480
2018-12-28,-8.1636
2018-12-27,-7.9293
2018-12-26,-9.0813
2018-12-24,-16.5926
2018-12-21,-13.5258
2018-12-20,-10.8992
2018-12-19,-8.8237
2018-12-18,-6.0149
2018-12-17,-10.7001
2018-12-14,-9.8426
2018-12-13,-7.6125
2018-12-12,-7.2042
2018-12-11,-9.0078
2018-12-10,-7.5954
2018-12-07,-8.7945
2018-12-06,-5.9459
2018-12-04,-2.2938
2018-12-03,4.2401
2018-11-30,-0.7517
2018-11-29,-2.4164
2018-11-28,-6.1233
2018-11-27,-12.9650
2018-11-26,-13.7407
2018-11-23,-15.6232
2018-11-21,-13.8948
2018-11-20,-13.7632
2018-11-19,-12.6479
2018-11-16,-7.1990
2018-11-15,-5.0252
2018-11-14,-3.7873
2018-11-13,-1.8814
2018-11-12,1.2030
2018-11-09,6.5776
2018-11-08,7.2259
2018-11-07,7.0484
2018-11-06,4.8980
2018-11-05,3.1211
2018-11-02,1.4205
2018-11-01,3.6633
2018-10-31,0.3300
2018-10-30,-1.7503
2018-10-29,-8.1496
2018-10-26,2.2743
2018-10-25,4.4826
2018-10-24,0.2029
2018-10-23,-2.0574
2018-10-22,0.8276
2018-10-19,0.9652
2018-10-18,2.4779
2018-10-17,5.5628
2018-10-16,6.9739
2018-10-15,2.6276
2018-10-12,3.2482
2018-10-11,2.3068
2018-10-10,7.0853
2018-10-09,17.4024
2018-10-08,17.6063
2018-10-05,18.0325
2018-10-04,20.1786
2018-10-03,21.6006
2018-10-02,19.1953
2018-10-01,17.4885
2018-09-28,12.8968
2018-09-27,10.7848
2018-09-26,9.6615
2018-09-25,10.9376
2018-09-24,11.3763
2018-09-21,13.8378
2018-09-20,11.6860
2018-09-19,10.6591
2018-09-18,9.9075
2018-09-17,6.3189
2018-09-14,8.4523
2018-09-13,6.3714
2018-09-12,5.3757
2018-09-11,1.2806
2018-09-10,-0.4900
2018-09-07,3.4916
2018-09-06,4.5915
2018-09-05,2.2430
2018-09-04,2.0216
2018-08-31,0.2398
2018-08-30,2.4077
2018-08-29,4.1752
2018-08-28,4.7244
2018-08-27,6.0837
2018-08-24,3.9788
2018-08-23,3.0508
2018-08-22,4.3775
2018-08-21,6.3455
2018-08-20,4.9222
2018-08-17,2.8498
2018-08-16,2.6486
2018-08-15,-4.5363
2018-08-14,-0.8131
2018-08-13,-1.2220
2018-08-10,-0.6906
2018-08-09,1.5060
2018-08-08,2.7140
2018-08-07,4.2558
2018-08-06,2.2336
2018-08-03,3.1868
2018-08-02,3.8414
2018-08-01,5.3801
2018-07-31,7.1988
2018-07-30,4.8158
2018-07-27,9.8762
2018-07-26,9.2809
2018-07-25,7.7545
2018-07-24,8.9968
2018-07-23,6.7553
2018-07-20,7.6020
2018-07-19,7.8231
2018-07-18,10.3552
2018-07-17,8.9222
2018-07-16,8.5888
2018-07-13,6.3002
2018-07-12,4.1930
2018-07-11,1.7223
2018-07-10,4.9260
2018-07-09,2.5227
2018-07-06,-0.9516
2018-07-05,-1.6637
2018-07-03,-1.7842
2018-07-02,-0.3255
2018-06-29,-0.5904
2018-06-28,-0.9847
2018-06-27,-3.2115
2018-06-26,-2.5664
2018-06-25,-2.6116
2018-06-22,0.7498
2018-06-21,0.2025
2018-06-20,2.4300
2018-06-19,1.7620
2018-06-18,8.0510
2018-06-15,9.5810
2018-06-14,11.8247
2018-06-13,12.5360
2018-06-12,15.9579
2018-06-11,16.1215
2018-06-08,15.5965
2018-06-07,15.2463
2018-06-06,16.7289
2018-06-05,12.5593
2018-06-04,12.8638
2018-06-01,11.3684
2018-05-31,9.6401
2018-05-30,12.4824
2018-05-29,10.3251
2018-05-25,13.9953
2018-05-24,13.5918
2018-05-23,13.6925
2018-05-22,12.1699
2018-05-21,16.4461
2018-05-18,11.7448
2018-05-17,8.9394
2018-05-16,7.6532
2018-05-15,8.1965
2018-05-14,9.3583
2018-05-11,8.5282
2018-05-10,9.2694
2018-05-09,8.7865
2018-05-08,6.4494
2018-05-07,7.3553
2018-05-04,5.0488
2018-05-03,3.5825
2018-05-02,0.9780
2018-05-01,3.2272
2018-04-30,4.9486
2018-04-27,8.1674
2018-04-26,9.0224
2018-04-25,9.0534
2018-04-24,3.7738
2018-04-23,8.1335
2018-04-20,8.0677
2018-04-19,8.9539
2018-04-18,9.1141
2018-04-17,7.5297
2018-04-16,5.6657
2018-04-13,4.7189
2018-04-12,8.2244
2018-04-11,4.3519
2018-04-10,7.6374
2018-04-09,2.6725
2018-04-06,4.2918
2018-04-05,9.0519
2018-04-04,5.3624
2018-04-03,6.9666
2018-04-02,3.3927
2018-03-29,5.9828
2018-03-28,2.5252
2018-03-27,3.0450
2018-03-26,6.8326
2018-03-23,3.2959
2018-03-22,2.6644
2018-03-21,11.6557
2018-03-20,11.9468
2018-03-19,9.3821
2018-03-16,8.8100
2018-03-15,8.5952
2018-03-14,8.7387
2018-03-13,13.1371
2018-03-12,16.1594
2018-03-09,22.1434
2018-03-08,19.8762
2018-03-07,19.2031
2018-03-06,20.3048
2018-03-05,22.5664
2018-03-02,19.4352
2018-03-01,22.4499
2018-02-28,30.5012
2018-02-27,32.1540
2018-02-26,31.7496
2018-02-23,29.3225
2018-02-22,29.0542
2018-02-21,27.7651
2018-02-20,28.3963
2018-02-16,29.4772
2018-02-15,30.3810
2018-02-14,26.2564
2018-02-13,25.6279
2018-02-12,26.0265
2018-02-09,21.8613
2018-02-08,20.5952
2018-02-07,31.5786
2018-02-06,28.8449
2018-02-05,23.8712
2018-02-02,39.8180
2018-02-01,47.2665
2018-01-31,46.3704
2018-01-30,39.8803
2018-01-29,43.0472
2018-01-26,45.5391
2018-01-25,45.4965
2018-01-24,42.0950
2018-01-23,43.0300
2018-01-22,45.5433
2018-01-19,45.4381
2018-01-18,47.9606
2018-01-17,60.1122
2018-01-16,54.7976
2018-01-12,56.1483
2018-01-11,53.0554
2018-01-10,49.6758
2018-01-09,48.8354
2018-01-08,44.7437
2018-01-05,44.0500
2018-01-04,36.8292
2018-01-03,38.4551
2018-01-02,37.8402
2017-12-29,36.5919
2017-12-28,38.6275
2017-12-27,38.1697
2017-12-26,38.0083
2017-12-22,37.8493
2017-12-21,37.8072
2017-12-20,41.6614
2017-12-19,41.2970
2017-12-18,40.6769
2017-12-15,39.4341
2017-12-14,39.4002
2017-12-13,38.2475
2017-12-12,37.1565
2017-12-11,33.0178
2017-12-08,36.5801
2017-12-07,34.0994
2017-12-06,31.6320
2017-12-05,29.7296
2017-12-04,32.9569
2017-12-01,28.2105
2017-11-30,35.9692
2017-11-29,30.2448
2017-11-28,29.1607
2017-11-27,27.1186
2017-11-24,27.5673
2017-11-22,26.9525
2017-11-21,29.6709
2017-11-20,27.7257
2017-11-17,25.7032
2017-11-16,27.8332
2017-11-15,27.1273
2017-11-14,26.2009
2017-11-13,27.1514
2017-11-10,25.8495
2017-11-09,28.5013
2017-11-08,30.6038
2017-11-07,31.4176
2017-11-06,29.8416
2017-11-03,28.0160
2017-11-02,29.2664
2017-11-01,25.9393
2017-10-31,25.5070
2017-10-30,27.2854
2017-10-27,24.9973
2017-10-26,29.0040
2017-10-25,28.3068
2017-10-24,40.0852
2017-10-23,37.3564
2017-10-20,41.5276
2017-10-19,37.1311
2017-10-18,38.9239
2017-10-17,37.7921
2017-10-16,39.8125
2017-10-13,41.5951
2017-10-12,43.7173
2017-10-11,43.3832
2017-10-10,43.0236
2017-10-09,41.2007
2017-10-06,41.5327
2017-10-05,42.0667
2017-10-04,39.8199
2017-10-03,39.5999
2017-10-02,40.4892
2017-09-29,39.2147
2017-09-28,39.3133
2017-09-27,40.9595
2017-09-26,39.8702
2017-09-25,40.8697
2017-09-22,44.3423
2017-09-21,44.0823
2017-09-20,43.7177
2017-09-19,41.7943
2017-09-18,42.7826
2017-09-15,40.0898
2017-09-14,37.4229
2017-09-13,34.9386
2017-09-12,33.8862
2017-09-11,33.9020
2017-09-08,32.4959
2017-09-07,30.5193
2017-09-06,29.1279
2017-09-05,32.7983
2017-09-01,38.1842
2017-08-31,37.6859
2017-08-30,38.9970
2017-08-29,39.0457
2017-08-28,36.6476
2017-08-25,35.6811
2017-08-24,40.3157
2017-08-23,39.8566
2017-08-22,42.6023
2017-08-21,39.7607
2017-08-18,39.9108
2017-08-17,39.7840
2017-08-16,43.0704
2017-08-15,45.7229
2017-08-14,44.4322
2017-08-11,42.9377
2017-08-10,41.5812
2017-08-09,43.9796
2017-08-08,50.5280
2017-08-07,51.8385
2017-08-04,50.3770
2017-08-03,51.3414
2017-08-02,51.1709
2017-08-01,53.7939
2017-07-31,59.2836
2017-07-28,58.7145
2017-07-27,58.5858
2017-07-26,54.7174
2017-07-25,39.2592
2017-07-24,38.9869
2017-07-21,38.9486
2017-07-20,37.1500
2017-07-19,38.4393
2017-07-18,35.8385
2017-07-17,37.4771
2017-07-14,36.9969
2017-07-13,34.7103
2017-07-12,35.1530
2017-07-11,34.9835
2017-07-10,32.6384
2017-07-07,30.9586
2017-07-06,30.0011
2017-07-05,30.6596
2017-07-03,27.1301
2017-06-30,26.1694
2017-06-29,25.8386
2017-06-28,30.0934
2017-06-27,29.3017
2017-06-26,31.4806
2017-06-23,36.1209
2017-06-22,33.2585
2017-06-21,32.9737
2017-06-20,32.0900
2017-06-19,33.6315
2017-06-16,30.8476
2017-06-15,29.7649
2017-06-14,26.2562
2017-06-13,24.7073
2017-06-12,23.3745
2017-06-09,23.4335
2017-06-08,23.3138
2017-06-07,21.1026
2017-06-06,19.4228
2017-06-05,23.6263
2017-06-02,26.1582
2017-06-01,22.6277
2017-05-31,23.2429
2017-05-30,22.3189
2017-05-26,21.9630
2017-05-25,22.8763
2017-05-24,20.6689
2017-05-23,18.4571
2017-05-22,18.7891
2017-05-19,15.0161
2017-05-18,10.3006
2017-05-17,12.8203
2017-05-16,20.4819
2017-05-15,20.0612
2017-05-12,21.8134
2017-05-11,23.2275
2017-05-10,22.2533
2017-05-09,27.0173
2017-05-08,25.9274
2017-05-05,24.6765
2017-05-04,22.2033
2017-05-03,22.8554
2017-05-02,22.9559
2017-05-01,21.6371
2017-04-28,26.5709
2017-04-27,24.5931
2017-04-26,22.6788
2017-04-25,26.4282
2017-04-24,24.6092
2017-04-21,22.4317
2017-04-20,20.9941
2017-04-19,19.7799
2017-04-18,19.0346
2017-04-17,21.3854
2017-04-13,16.7006
2017-04-12,17.5689
2017-04-11,22.8175
2017-04-10,21.4400
2017-04-07,24.2149
2017-04-06,22.2166
2017-04-05,21.8207
2017-04-04,25.3121
2017-04-03,22.5597
2017-03-31,23.0148
2017-03-30,25.4495
2017-03-29,24.9949
2017-03-28,24.6475
2017-03-27,23.0168
2017-03-24,22.6523
2017-03-23,25.6510
2017-03-22,25.3030
2017-03-21,24.0336
2017-03-20,31.3919
2017-03-17,32.9924
2017-03-16,30.7692
2017-03-15,31.9371
2017-03-14,31.9815
2017-03-13,32.6822
2017-03-10,32.2969
2017-03-09,36.3834
2017-03-08,39.0163
2017-03-07,39.6486
2017-03-06,38.5829
2017-03-03,41.3888
2017-03-02,43.2304
2017-03-01,45.3374
2017-02-28,41.9923
2017-02-27,41.2260
2017-02-24,39.2704
2017-02-23,38.6877
2017-02-22,37.1595
2017-02-21,37.6076
2017-02-17,34.6245
2017-02-16,32.5165
2017-02-15,30.7781
2017-02-14,29.8398
2017-02-13,29.2879
2017-02-10,27.1366
2017-02-09,24.7047
2017-02-08,24.1064
2017-02-07,26.7506
2017-02-06,23.5847
2017-02-03,21.4999
2017-02-02,21.3135
2017-02-01,24.8627
2017-01-31,24.1634
2017-01-30,28.7543
2017-01-27,33.5484
2017-01-26,36.8782
2017-01-25,34.9068
2017-01-24,26.1626
2017-01-23,22.0805
2017-01-20,26.3495
2017-01-19,25.5493
2017-01-18,24.5183
2017-01-17,23.5262
2017-01-13,26.4325
2017-01-12,25.6343
2017-01-11,28.4417
2017-01-10,27.9727
2017-01-09,26.9059
2017-01-06,28.8510
2017-01-05,28.3126
2017-01-04,28.1897
2017-01-03,25.9077
2016-12-30,24.0586
2016-12-29,24.0821
2016-12-28,25.0348
2016-12-27,28.2836
2016-12-23,29.0695
2016-12-22,28.6149
2016-12-21,28.6611
2016-12-20,27.2665
2016-12-19,26.9970
2016-12-16,24.8132
2016-12-15,23.8431
2016-12-14,25.3631
2016-12-13,30.2652
2016-12-12,31.4150
2016-12-09,30.6107
2016-12-08,29.2763
2016-12-07,27.7286
2016-12-06,25.2932
2016-12-05,25.1892
2016-12-02,25.3816
2016-12-01,25.6762
2016-11-30,23.3700
2016-11-29,25.6245
2016-11-28,23.2445
2016-11-25,23.8050
2016-11-23,23.4258
2016-11-22,23.1509
2016-11-21,19.9506
2016-11-18,19.0654
2016-11-17,17.7077
2016-11-16,19.8518
2016-11-15,23.1597
2016-11-14,27.0275
2016-11-11,25.2281
2016-11-10,24.1938
2016-11-09,20.8319
2016-11-08,16.8132
2016-11-07,16.4421
2016-11-04,11.2327
2016-11-03,12.1753
2016-11-02,13.6103
2016-11-01,16.9439
2016-10-31,16.9844
2016-10-28,18.1482
2016-10-27,18.7470
2016-10-26,23.2990
2016-10-25,13.8348
2016-10-24,11.2505
2016-10-21,8.1200
2016-10-20,8.5530
2016-10-19,9.2472
2016-10-18,7.4039
2016-10-17,5.4879
2016-10-14,4.6086
2016-10-13,4.3995
2016-10-12,4.0213
2016-10-11,5.0953
2016-10-10,9.0921
2016-10-07,5.7640
2016-10-06,6.8621
2016-10-05,7.3219
2016-10-04,3.2241
2016-10-03,3.4659
2016-09-30,2.3623
2016-09-29,1.1334
2016-09-28,3.2866
2016-09-27,1.7317
2016-09-26,0.4389
2016-09-23,2.5725
2016-09-22,2.7316
2016-09-21,0.5312
2016-09-20,-4.3609
2016-09-19,-4.9269
2016-09-16,-6.3491
2016-09-15,-4.6110
2016-09-14,-4.7891
2016-09-13,-3.0252
2016-09-12,-0.7776
2016-09-09,-3.5268
2016-09-08,4.1240
2016-09-07,3.6786
2016-09-06,4.3179
2016-09-02,1.1961
2016-09-01,-1.0280
2016-08-31,-1.8303
2016-08-30,0.5343
2016-08-29,4.3185
2016-08-26,3.1735
2016-08-25,4.5459
2016-08-24,5.1123
2016-08-23,6.6651
2016-08-22,8.2319
2016-08-19,7.3691
2016-08-18,8.3860
2016-08-17,7.9588
2016-08-16,8.4544
2016-08-15,7.9516
2016-08-12,5.6208
2016-08-11,5.4705
2016-08-10,4.3957
2016-08-09,3.2973
2016-08-08,2.6456
2016-08-05,1.9687
2016-08-04,1.2077
2016-08-03,2.1945
2016-08-02,1.8107
2016-08-01,4.2000
2016-07-29,4.8742
2016-07-28,3.9949
2016-07-27,8.4536
2016-07-26,6.9830
2016-07-25,4.3933
2016-07-22,5.1897
2016-07-21,5.2788
2016-07-20,7.0412
2016-07-19,6.9643
2016-07-18,5.3907
2016-07-15,4.0460
2016-07-14,2.9541
2016-07-13,1.0628
2016-07-12,2.0099
2016-07-11,3.6831
2016-07-08,1.1644
2016-07-07,-2.7797
2016-07-06,-3.0696
2016-07-05,-3.0568
2016-07-01,0.4686
2016-06-30,0.7061
2016-06-29,-3.1161
2016-06-28,-7.4805
2016-06-27,-9.2195
2016-06-24,-4.3510
2016-06-23,5.8910
2016-06-22,3.3223
2016-06-21,2.9577
2016-06-20,4.8644
2016-06-17,0.5655
2016-06-16,-0.1154
2016-06-15,1.0754
2016-06-14,1.5862
2016-06-13,0.7477
2016-06-10,2.5488
2016-06-09,5.5189
2016-06-08,5.3819
2016-06-07,3.9208
2016-06-06,3.8800
2016-06-03,-2.5471
2016-06-02,-3.3412
2016-06-01,-3.9963
2016-05-31,-4.3795
2016-05-27,-0.1208
2016-05-26,0.0072
2016-05-25,-0.6245
2016-05-24,-2.5432
2016-05-23,-2.4360
2016-05-20,-2.6990
2016-05-19,-1.8016
2016-05-18,2.0899
2016-05-17,4.2748
2016-05-16,6.5231
2016-05-13,3.9277
2016-05-12,7.2505
2016-05-11,5.4209
2016-05-10,6.3399
2016-05-09,2.9322
2016-05-06,4.5768
2016-05-05,3.0323
2016-05-04,1.4559
2016-05-03,3.6768
2016-05-02,5.8336
2016-04-29,6.9670
2016-04-28,6.9670
2016-04-27,10.2395
2016-04-26,5.4660
2016-04-25,2.1596
2016-04-22,2.5833
2016-04-21,2.1724
2016-04-20,1.9502
2016-04-19,4.8471
2016-04-18,3.9471
2016-04-15,2.8820
2016-04-14,2.5289
2016-04-13,2.9087
2016-04-12,0.8361
2016-04-11,-1.1404
2016-04-08,-1.1784
2016-04-07,-2.2833
2016-04-06,-1.1655
2016-04-05,-2.2750
2016-04-04,-3.1248
2016-04-01,-2.4108
2016-03-31,-2.4347
2016-03-30,-0.5725
2016-03-29,2.1059
2016-03-28,2.5887
2016-03-24,3.5601
2016-03-23,4.4241
2016-03-22,7.0982
2016-03-21,7.9856
2016-03-18,6.0264
2016-03-17,2.5370
2016-03-16,-0.9914
2016-03-15,-2.3958
2016-03-14,-2.4188
2016-03-11,-4.3896
2016-03-10,-6.3719
2016-03-09,-6.4657
2016-03-08,-7.0555
2016-03-07,-6.5081
2016-03-04,-8.5933
2016-03-03,-10.2813
2016-03-02,-10.2438
2016-03-01,-9.9583
2016-02-29,-11.9626
2016-02-26,-11.9850
2016-02-25,-13.4808
2016-02-24,-14.8610
2016-02-23,-13.7663
2016-02-22,-13.3580
2016-02-19,-15.8036
2016-02-18,-13.8348
2016-02-17,-15.1820
2016-02-16,-19.3922
2016-02-12,-24.1115
2016-02-11,-24.3420
2016-02-10,-18.1302
2016-02-09,-16.9346
2016-02-08,-16.4413
2016-02-05,-13.8138
2016-02-04,-12.9018
2016-02-03,-14.8760
2016-02-02,-20.0175
2016-02-01,-16.6209
2016-01-29,-18.3645
2016-01-28,-20.9927
2016-01-27,-22.7951
2016-01-26,-12.5963
2016-01-25,-17.9395
2016-01-22,-17.3631
2016-01-21,-19.0154
2016-01-20,-20.7503
2016-01-19,-17.0643
2016-01-15,-17.6526
2016-01-14,-14.1423
2016-01-13,-15.6033
2016-01-12,-11.7065
2016-01-11,-14.0283
2016-01-08,-14.3279
2016-01-07,-11.1887
2016-01-06,-4.5856
2016-01-05,-1.8327
2016-01-04,-2.5707
2015-12-31,2.6611
2015-12-30,5.1228
2015-12-29,6.4144
2015-12-28,2.9202
2015-12-24,1.6264
2015-12-23,2.3277
2015-12-22,0.1881
2015-12-21,-1.7360
2015-12-18,-3.4795
2015-12-17,4.4692
2015-12-16,8.1926
2015-12-15,6.1618
2015-12-14,1.3856
2015-12-11,3.7608
2015-12-10,6.4615
2015-12-09,3.4767
2015-12-08,4.6074
2015-12-07,10.0433
2015-12-04,10.1243
2015-12-03,6.1411
2015-12-02,8.3827
2015-12-01,9.6470
2015-11-30,6.5092
2015-11-27,8.9378
2015-11-25,9.7223
2015-11-24,11.7266
2015-11-23,11.3233
2015-11-20,13.0544
2015-11-19,12.8539
2015-11-18,11.6563
2015-11-17,8.8427
2015-11-16,6.6441
2015-11-13,4.1465
2015-11-12,4.0778
2015-11-11,7.7883
2015-11-10,8.0348
2015-11-09,9.3056
2015-11-06,12.3643
2015-11-05,12.4115
2015-11-04,12.7518
2015-11-03,11.5546
2015-11-02,12.0169
2015-10-30,11.6349
2015-10-29,10.6089
2015-10-28,11.6077
2015-10-27,12.4321
2015-10-26,10.4654
2015-10-23,10.4654
2015-10-22,10.0354
2015-10-21,4.1107
2015-10-20,1.2349
2015-10-19,0.6534
2015-10-16,-0.3790
2015-10-15,-0.6414
2015-10-14,-4.6912
2015-10-13,3.0935
2015-10-12,3.6264
2015-10-09,2.3837
2015-10-08,1.5458
2015-10-07,-1.0558
2015-10-06,-4.2501
2015-10-05,-5.0808
2015-10-02,-7.0825
2015-10-01,-9.8205
2015-09-30,-9.4248
2015-09-29,-12.5570
2015-09-28,-13.4538
2015-09-25,-10.1963
2015-09-24,-12.0038
2015-09-23,-9.7943
2015-09-22,-7.0299
2015-09-21,-4.5209
2015-09-18,-4.4337
2015-09-17,-2.7434
2015-09-16,-3.0718
2015-09-15,-4.2475
2015-09-14,-6.7262
2015-09-11,-6.4464
2015-09-10,-7.9270
2015-09-09,-9.1222
2015-09-08,-7.8217
2015-09-04,-13.3374
2015-09-03,-11.9678
2015-09-02,-12.5071
2015-09-01,-17.0259
2015-08-31,-13.5706
2015-08-28,-10.6909
2015-08-27,-12.6595
2015-08-26,-16.4063
2015-08-25,-22.4811
2015-08-24,-20.6901
2015-08-21,-15.6097
2015-08-20,-8.8906
2015-08-19,-0.5619
2015-08-18,2.4658
2015-08-17,2.2175
2015-08-14,3.2642
2015-08-13,2.8442
2015-08-12,-0.8013
2015-08-11,1.7453
2015-08-10,4.6880
2015-08-07,-0.7386
2015-08-06,1.5678
2015-08-05,3.4695
2015-08-04,-0.2849
2015-08-03,-0.0386
2015-07-31,0.7419
2015-07-30,-1.1281
2015-07-29,0.6827
2015-07-28,-3.1342
2015-07-27,-4.4511
2015-07-24,0.4310
2015-07-23,3.9527
2015-07-22,4.5838
2015-07-21,2.2079
2015-07-20,5.2120
2015-07-17,5.4238
2015-07-16,8.3641
2015-07-15,5.8693
2015-07-14,7.4097
2015-07-13,5.6418
2015-07-10,2.1753
2015-07-09,-0.6701
2015-07-08,-2.1960
2015-07-07,-0.1223
2015-07-06,-4.7773
2015-07-02,-5.3431
2015-07-01,-4.4954
2015-06-30,-8.1649
2015-06-29,-8.1492
2015-06-26,-1.9806
2015-06-25,-2.0343
2015-06-24,-1.0982
2015-06-23,1.3698
2015-06-22,3.6204
2015-06-19,2.6699
2015-06-18,3.1070
2015-06-17,-0.1518
2015-06-16,-2.0316
2015-06-15,-2.1178
2015-06-12,-1.2845
2015-06-11,-1.0254
2015-06-10,-3.2493
2015-06-09,-5.8392
2015-06-08,-5.0096
2015-06-05,-4.8728
2015-06-04,-4.1811
2015-06-03,-0.1280
2015-06-02,-1.0231
2015-06-01,-4.2860
2015-05-29,-5.5050
2015-05-28,-2.7427
2015-05-27,-1.7004
2015-05-26,-2.0202
2015-05-22,1.1119
2015-05-21,5.2798
2015-05-20,3.8578
2015-05-19,4.9034
2015-05-18,4.3943
2015-05-15,4.6689
2015-05-14,6.4111
2015-05-13,2.9822
2015-05-12,2.6985
2015-05-11,3.4159
2015-05-08,2.7939
2015-05-07,-3.2215
2015-05-06,-3.9360
2015-05-05,-2.5346
2015-05-04,-0.8964
2015-05-01,0.0688
2015-04-30,-1.9217
2015-04-29,2.2973
2015-04-28,4.4279
2015-04-27,4.8844
2015-04-24,5.8224
2015-04-23,8.1444
2015-04-22,10.2738
2015-04-21,13.8349
2015-04-20,12.9856
2015-04-17,8.8920
2015-04-16,12.9107
2015-04-15,13.7089
2015-04-14,15.0605
2015-04-13,15.1121
2015-04-10,17.0663
2015-04-09,15.8879
2015-04-08,15.8146
2015-04-07,14.5503
2015-04-06,12.8356
2015-04-02,10.7523
2015-04-01,9.9340
2015-03-31,12.2024
2015-03-30,16.4882
2015-03-27,11.6271
2015-03-26,10.7276
2015-03-25,10.8252
2015-03-24,16.5605
2015-03-23,18.6007
2015-03-20,21.6406
2015-03-19,21.1837
2015-03-18,24.1298
2015-03-17,22.7437
2015-03-16,21.7794
2015-03-13,19.3120
2015-03-12,20.1432
2015-03-11,19.1210
2015-03-10,21.3074
2015-03-09,25.5156
2015-03-06,23.7009
2015-03-05,26.1964
2015-03-04,26.0664
2015-03-03,28.3170
2015-03-02,26.4501
2015-02-27,23.1825
2015-02-26,24.8034
2015-02-25,27.1891
2015-02-24,29.7916
2015-02-23,30.4791
2015-02-20,37.5604
2015-02-19,33.0094
2015-02-18,30.1880
2015-02-17,28.7635
2015-02-13,28.5463
2015-02-12,26.6547
2015-02-11,26.4570
2015-02-10,25.5483
2015-02-09,25.0196
2015-02-06,25.8190
2015-02-05,26.9555
2015-02-04,25.4374
2015-02-03,25.6600
2015-02-02,24.4782
2015-01-30,23.4960
2015-01-29,27.9105
2015-01-28,18.2361
2015-01-27,7.5401
2015-01-26,10.6914
2015-01-23,11.8020
2015-01-22,13.8785
2015-01-21,8.6109
2015-01-20,6.5471
2015-01-16,5.7760
2015-01-15,4.6547
2015-01-14,5.1144
2015-01-13,6.6253
2015-01-12,6.1231
2015-01-09,7.3872
2015-01-08,7.8758
2015-01-07,4.1096
2015-01-06,0.6688
2015-01-05,3.4618
2015-01-02,5.1547
2014-12-31,5.2110
2014-12-30,8.7249
2014-12-29,9.6171
2014-12-26,8.5621
2014-12-24,7.9398
2014-12-23,5.9947
2014-12-22,2.9900
2014-12-19,-0.4701
2014-12-18,-1.4682
2014-12-17,-2.5557
2014-12-16,-4.0064
2014-12-15,-8.0179
2014-12-12,-10.5402
2014-12-11,-6.2837
2014-12-10,-4.0995
2014-12-09,5.4180
2014-12-08,6.6997
2014-12-05,10.8096
2014-12-04,9.2296
2014-12-03,10.6324
2014-12-02,11.3004
2014-12-01,11.5346
2014-11-28,15.8118
2014-11-26,16.7473
2014-11-25,16.8133
2014-11-24,16.5047
2014-11-21,13.6317
2014-11-20,11.8779
2014-11-19,11.7316
2014-11-18,10.1884
2014-11-17,6.4075
2014-11-14,7.2768
2014-11-13,6.7166
2014-11-12,2.0418
2014-11-11,1.1106
2014-11-10,-0.2073
2014-11-07,-0.5538
2014-11-06,-0.3227
2014-11-05,-0.9595
2014-11-04,0.5783
2014-11-03,0.9061
2014-10-31,-0.9954
2014-10-30,-2.8782
2014-10-29,-4.1702
2014-10-28,-3.3179
2014-10-27,-5.9130
2014-10-24,-5.7261
2014-10-23,-6.0875
2014-10-22,-7.0782
2014-10-21,2.0519
2014-10-20,-2.8565
2014-10-17,-4.8166
2014-10-16,-10.5064
2014-10-15,-10.7060
2014-10-14,-7.2580
2014-10-13,-10.9363
2014-10-10,-9.1948
2014-10-09,-7.0575
2014-10-08,-3.1204
2014-10-07,-6.4240
2014-10-06,-0.9144
2014-10-03,-0.7195
2014-10-02,-5.1576
2014-10-01,-4.2133
2014-09-30,1.1357
2014-09-29,4.0565
2014-09-26,3.9000
2014-09-25,0.8276
2014-09-24,3.8505
2014-09-23,1.4373
2014-09-22,4.0608
2014-09-19,5.6721
2014-09-18,4.1588
2014-09-17,2.5267
2014-09-16,1.6460
2014-09-15,-0.3947
2014-09-12,0.9054
2014-09-11,2.3164
2014-09-10,3.5087
2014-09-09,3.4897
2014-09-08,3.0594
2014-09-05,-3.4038
2014-09-04,-1.9037
2014-09-03,-0.9642
2014-09-02,-1.8806
2014-08-29,0.6896
2014-08-28,1.3003
2014-08-27,3.4627
2014-08-26,4.2631
2014-08-25,3.7706
2014-08-22,2.1818
2014-08-21,2.2578
2014-08-20,1.9897
2014-08-19,-1.2217
2014-08-18,-2.3357
2014-08-15,-5.7966
2014-08-14,-4.1382
2014-08-13,-8.3286
2014-08-12,-11.4441
2014-08-11,-10.8952
2014-08-08,-11.2433
2014-08-07,-12.8565
2014-08-06,-15.9862
2014-08-05,-12.5207
2014-08-04,-15.3611
2014-08-01,-14.6521
2014-07-31,-14.4961
