Dates,OBV Values
2013-11-25,374561600.0000
2013-11-22,381743300.0000
2013-11-21,377453100.0000
2013-11-20,372752500.0000
2013-11-19,381387400.0000
2013-11-18,385341400.0000
2013-11-15,377182600.0000
2013-11-14,372687500.0000
2013-11-13,369407900.0000
2013-11-12,365830800.0000
2013-11-11,368681800.0000
2013-11-08,371644000.0000
2013-11-07,366853100.0000
2013-11-06,370679900.0000
2013-11-05,366932200.0000
2013-11-04,362863000.0000
2013-11-01,366778800.0000
2013-10-31,362196400.0000
2013-10-30,357264600.0000
2013-10-29,353142500.0000
2013-10-28,356751200.0000
2013-10-25,361407000.0000
2013-10-24,355939400.0000
2013-10-23,360915600.0000
2013-10-22,350149300.0000
2013-10-21,345718100.0000
2013-10-18,348926000.0000
2013-10-17,345001800.0000
2013-10-16,340887600.0000
2013-10-15,336850700.0000
2013-10-14,339600400.0000
2013-10-11,335982600.0000
2013-10-10,340488100.0000
2013-10-09,334852700.0000
2013-10-08,339574900.0000
2013-10-07,344148900.0000
2013-10-04,347970900.0000
2013-10-03,343972900.0000
2013-10-02,348428000.0000
2013-10-01,345556100.0000
2013-09-30,342675400.0000
2013-09-27,346708300.0000
2013-09-26,349557200.0000
2013-09-25,346736800.0000
2013-09-24,350303400.0000
2013-09-23,345283400.0000
2013-09-20,339833200.0000
2013-09-19,348578600.0000
2013-09-18,342811900.0000
2013-09-17,336481300.0000
2013-09-16,331173000.0000
2013-09-13,323461800.0000
2013-09-12,319958400.0000
2013-09-11,315191600.0000
2013-09-10,311877900.0000
2013-09-09,308029900.0000
2013-09-06,305122300.0000
2013-09-05,308387500.0000
2013-09-04,305797000.0000
2013-09-03,301959500.0000
2013-08-30,298299700.0000
2013-08-29,301023500.0000
2013-08-28,297928100.0000
2013-08-27,295111800.0000
2013-08-26,299488700.0000
2013-08-23,297008300.0000
2013-08-22,293992200.0000
2013-08-21,291134400.0000
2013-08-20,294780000.0000
2013-08-19,298228900.0000
2013-08-16,294716700.0000
2013-08-15,291247600.0000
2013-08-14,295607000.0000
2013-08-13,300088100.0000
2013-08-12,296509800.0000
2013-08-09,300340600.0000
2013-08-08,303667100.0000
2013-08-07,307408500.0000
2013-08-06,310567100.0000
2013-08-05,315767000.0000
2013-08-02,319326200.0000
2013-08-01,315100000.0000
2013-07-31,310189200.0000
2013-07-30,314677000.0000
2013-07-29,309654300.0000
2013-07-26,313696100.0000
2013-07-25,317912200.0000
2013-07-24,323179300.0000
2013-07-23,330902800.0000
2013-07-22,325821200.0000
2013-07-19,329990000.0000
2013-07-18,335982000.0000
2013-07-17,327935600.0000
2013-07-16,324003800.0000
2013-07-15,329842900.0000
2013-07-12,316673000.0000
2013-07-11,361064800.0000
2013-07-10,356535000.0000
2013-07-09,352662300.0000
2013-07-08,348670500.0000
2013-07-05,344447800.0000
2013-07-03,340776100.0000
2013-07-02,337884400.0000
2013-07-01,342031400.0000
2013-06-28,337940200.0000
2013-06-27,343372700.0000
2013-06-26,336795000.0000
2013-06-25,331527700.0000
2013-06-24,327969800.0000
2013-06-21,333555000.0000
2013-06-20,323226200.0000
2013-06-19,330341000.0000
2013-06-18,334527900.0000
2013-06-17,330492200.0000
2013-06-14,326274800.0000
2013-06-13,330219200.0000
2013-06-12,326142700.0000
2013-06-11,329079200.0000
2013-06-10,332223300.0000
2013-06-07,336270800.0000
2013-06-06,330537900.0000
2013-06-05,326406200.0000
2013-06-04,331557200.0000
2013-06-03,335327000.0000
2013-05-31,328854100.0000
2013-05-30,333072800.0000
2013-05-29,328288400.0000
2013-05-28,332694200.0000
2013-05-24,326958200.0000
2013-05-23,320211900.0000
2013-05-22,313236200.0000
2013-05-21,321635900.0000
2013-05-20,317220500.0000
2013-05-17,323755700.0000
2013-05-16,316346800.0000
2013-05-15,321383500.0000
2013-05-14,316508400.0000
2013-05-13,311861900.0000
2013-05-10,308369900.0000
2013-05-09,312288500.0000
2013-05-08,308611000.0000
2013-05-07,311815300.0000
2013-05-06,307956900.0000
2013-05-03,302452100.0000
2013-05-02,297752000.0000
2013-05-01,293237200.0000
2013-04-30,297804500.0000
2013-04-29,302518800.0000
2013-04-26,308784700.0000
2013-04-25,302874100.0000
2013-04-24,297108000.0000
2013-04-23,287876300.0000
2013-04-22,284745600.0000
2013-04-19,288994300.0000
2013-04-18,282672100.0000
2013-04-17,285464900.0000
2013-04-16,289246000.0000
2013-04-15,284012100.0000
2013-04-12,288336100.0000
2013-04-11,285747800.0000
2013-04-10,280353600.0000
2013-04-09,275718400.0000
2013-04-08,269660000.0000
2013-04-05,264656400.0000
2013-04-04,258546900.0000
2013-04-03,255194400.0000
2013-04-02,251309400.0000
2013-04-01,256074300.0000
2013-03-28,258941500.0000
2013-03-27,263825800.0000
2013-03-26,267011500.0000
2013-03-25,261928100.0000
2013-03-22,258399700.0000
2013-03-21,255558100.0000
2013-03-20,259230500.0000
2013-03-19,263014000.0000
2013-03-18,257632800.0000
2013-03-15,262436700.0000
2013-03-14,254231300.0000
2013-03-13,259259100.0000
2013-03-12,251508200.0000
2013-03-11,244907400.0000
2013-03-08,239820100.0000
2013-03-07,234588400.0000
2013-03-06,224558500.0000
2013-03-05,220732400.0000
2013-03-04,215039200.0000
2013-03-01,219787800.0000
2013-02-28,213763600.0000
2013-02-27,219357000.0000
2013-02-26,212197000.0000
2013-02-25,208760300.0000
2013-02-22,213696600.0000
2013-02-21,208305400.0000
2013-02-20,200866800.0000
2013-02-19,193315500.0000
2013-02-15,197198000.0000
2013-02-14,193547300.0000
2013-02-13,189716900.0000
2013-02-12,194030400.0000
2013-02-11,190433000.0000
2013-02-08,194110100.0000
2013-02-07,199210500.0000
2013-02-06,191437500.0000
2013-02-05,186720900.0000
2013-02-04,179889700.0000
2013-02-01,174089900.0000
2013-01-31,167340600.0000
2013-01-30,174979600.0000
2013-01-29,164931000.0000
2013-01-28,174227800.0000
2013-01-25,181986800.0000
2013-01-24,188150000.0000
2013-01-23,180857800.0000
2013-01-22,173072900.0000
2013-01-18,182234800.0000
2013-01-17,193063800.0000
2013-01-16,171214600.0000
2013-01-15,189426600.0000
2013-01-14,185526000.0000
2013-01-11,179304900.0000
2013-01-10,189113400.0000
2013-01-09,184086800.0000
2013-01-08,173171000.0000
2013-01-07,193439100.0000
2013-01-04,200611700.0000
2013-01-03,197180000.0000
2013-01-02,193193000.0000
2012-12-31,188156600.0000
2012-12-28,183217600.0000
2012-12-27,186188000.0000
2012-12-26,190229400.0000
2012-12-24,187519100.0000
2012-12-21,189451000.0000
2012-12-20,196282500.0000
2012-12-19,191683200.0000
2012-12-18,197758400.0000
2012-12-17,191990900.0000
2012-12-14,186453100.0000
2012-12-13,190662400.0000
2012-12-12,195640000.0000
2012-12-11,200831300.0000
2012-12-10,194871000.0000
2012-12-07,189547200.0000
2012-12-06,185829200.0000
2012-12-05,181933800.0000
2012-12-04,185752600.0000
2012-12-03,181924900.0000
2012-11-30,185646500.0000
2012-11-29,181783100.0000
2012-11-28,178784200.0000
2012-11-27,183030100.0000
2012-11-26,177676600.0000
2012-11-23,173967500.0000
2012-11-21,172388300.0000
2012-11-20,169268500.0000
2012-11-19,166107500.0000
2012-11-16,162631800.0000
2012-11-15,167488100.0000
2012-11-14,171416200.0000
2012-11-13,177479300.0000
2012-11-12,184772700.0000
2012-11-09,178275100.0000
2012-11-08,168005300.0000
2012-11-07,160641800.0000
2012-11-06,167317200.0000
2012-11-05,162393500.0000
2012-11-02,158560500.0000
2012-11-01,162960900.0000
2012-10-31,158968100.0000
2012-10-26,162746800.0000
2012-10-25,167135800.0000
2012-10-24,175327300.0000
2012-10-23,183673900.0000
2012-10-22,188218800.0000
2012-10-19,192638600.0000
2012-10-18,198045600.0000
2012-10-17,194631400.0000
2012-10-16,188569900.0000
2012-10-15,183770600.0000
2012-10-12,179912600.0000
2012-10-11,175567000.0000
2012-10-10,172383800.0000
2012-10-09,176026400.0000
2012-10-08,171909800.0000
2012-10-05,174748600.0000
2012-10-04,171007000.0000
2012-10-03,168188700.0000
2012-10-02,165082300.0000
2012-10-01,168160200.0000
2012-09-28,164148100.0000
2012-09-27,168205600.0000
2012-09-26,172353300.0000
2012-09-25,167096900.0000
2012-09-24,171182800.0000
2012-09-21,166144900.0000
2012-09-20,152983900.0000
2012-09-19,157859000.0000
2012-09-18,163052400.0000
2012-09-17,157562100.0000
2012-09-14,164479300.0000
2012-09-13,171009500.0000
2012-09-12,165695400.0000
2012-09-11,170096200.0000
2012-09-10,166144900.0000
2012-09-07,174499400.0000
2012-09-06,171419000.0000
2012-09-05,167060200.0000
2012-09-04,162113300.0000
2012-08-31,166029700.0000
2012-08-30,162857900.0000
2012-08-29,166251000.0000
2012-08-28,168938200.0000
2012-08-27,165909000.0000
2012-08-24,162370900.0000
2012-08-23,157019600.0000
2012-08-22,166450800.0000
2012-08-21,170693400.0000
2012-08-20,173829800.0000
2012-08-17,176311700.0000
2012-08-16,173075900.0000
2012-08-15,170273200.0000
2012-08-14,173551400.0000
2012-08-13,176168100.0000
2012-08-10,178548000.0000
2012-08-09,181391600.0000
2012-08-08,183779100.0000
2012-08-07,180368400.0000
2012-08-06,175651200.0000
2012-08-03,171892400.0000
2012-08-02,167303900.0000
2012-08-01,171918900.0000
2012-07-31,176614900.0000
2012-07-30,180593600.0000
2012-07-27,185593300.0000
2012-07-26,181527000.0000
2012-07-25,176577800.0000
2012-07-24,170447400.0000
2012-07-23,174313900.0000
2012-07-20,177746100.0000
2012-07-19,180894200.0000
2012-07-18,176351000.0000
2012-07-17,172594800.0000
2012-07-16,169819100.0000
2012-07-13,173357500.0000
2012-07-12,169741500.0000
2012-07-11,163941700.0000
2012-07-10,170013900.0000
2012-07-09,174770600.0000
2012-07-06,170412900.0000
2012-07-05,173992000.0000
2012-07-03,171453000.0000
2012-07-02,169286800.0000
2012-06-29,174180200.0000
2012-06-28,169760800.0000
2012-06-27,172905400.0000
2012-06-26,170390800.0000
2012-06-25,173148400.0000
2012-06-22,177259800.0000
2012-06-21,173992500.0000
2012-06-20,177651800.0000
2012-06-19,174183100.0000
2012-06-18,170015900.0000
2012-06-15,173451100.0000
2012-06-14,168142800.0000
2012-06-13,173965700.0000
2012-06-12,178686000.0000
2012-06-11,172227900.0000
2012-06-08,167858500.0000
2012-06-07,171791900.0000
2012-06-06,167787300.0000
2012-06-05,163737000.0000
2012-06-04,159989700.0000
2012-06-01,154511500.0000
2012-05-31,160103500.0000
2012-05-30,155912100.0000
2012-05-29,160589700.0000
2012-05-25,156616100.0000
2012-05-24,161779400.0000
2012-05-23,164722000.0000
2012-05-22,160499300.0000
2012-05-21,164768700.0000
2012-05-18,160059000.0000
2012-05-17,165656400.0000
2012-05-16,171828600.0000
2012-05-15,175476700.0000
2012-05-14,178729000.0000
2012-05-11,182314700.0000
2012-05-10,185503700.0000
2012-05-09,188456400.0000
2012-05-08,192383000.0000
2012-05-07,196416400.0000
2012-05-04,192864600.0000
2012-05-03,196231000.0000
2012-05-02,199535800.0000
2012-05-01,196462300.0000
2012-04-30,192174700.0000
2012-04-27,197985800.0000
2012-04-26,193817100.0000
2012-04-25,198521800.0000
2012-04-24,187900600.0000
2012-04-23,184236100.0000
2012-04-20,189258200.0000
2012-04-19,184956100.0000
2012-04-18,188685400.0000
2012-04-17,190934300.0000
2012-04-16,187589000.0000
2012-04-13,192389000.0000
2012-04-12,195718100.0000
2012-04-11,191779300.0000
2012-04-10,186679400.0000
2012-04-09,192018400.0000
2012-04-05,194461800.0000
2012-04-04,197102000.0000
2012-04-03,199592500.0000
2012-04-02,203078400.0000
2012-03-30,198973800.0000
2012-03-29,195770000.0000
2012-03-28,199357600.0000
2012-03-27,202769800.0000
2012-03-26,206280500.0000
2012-03-23,202564700.0000
2012-03-22,200046300.0000
2012-03-21,204967700.0000
2012-03-20,208611800.0000
2012-03-19,212995800.0000
2012-03-16,210312000.0000
2012-03-15,217391200.0000
2012-03-14,212540500.0000
2012-03-13,207243400.0000
2012-03-12,202710700.0000
2012-03-09,199877200.0000
2012-03-08,205413100.0000
2012-03-07,201531900.0000
2012-03-06,197252900.0000
2012-03-05,202708600.0000
2012-03-02,206865400.0000
2012-03-01,209672000.0000
2012-02-29,206328900.0000
2012-02-28,210960700.0000
2012-02-27,214628100.0000
2012-02-24,220007500.0000
2012-02-23,216660500.0000
2012-02-22,220847700.0000
2012-02-21,217082900.0000
2012-02-17,213104800.0000
2012-02-16,208177500.0000
2012-02-15,203184700.0000
2012-02-14,207437100.0000
2012-02-13,202785100.0000
2012-02-10,206241600.0000
2012-02-09,209603300.0000
2012-02-08,205112200.0000
2012-02-07,199762200.0000
2012-02-06,204200900.0000
2012-02-03,208363400.0000
2012-02-02,204891000.0000
2012-02-01,208419100.0000
2012-01-31,204122700.0000
2012-01-30,199345500.0000
2012-01-27,204388500.0000
2012-01-26,209143100.0000
2012-01-25,213330500.0000
2012-01-24,199281400.0000
2012-01-23,204224100.0000
2012-01-20,208307800.0000
2012-01-19,212860100.0000
2012-01-18,207462800.0000
2012-01-17,211652300.0000
2012-01-13,207952200.0000
2012-01-12,212593300.0000
2012-01-11,208658800.0000
2012-01-10,211741500.0000
2012-01-09,207119100.0000
2012-01-06,202649500.0000
2012-01-05,197869700.0000
2012-01-04,204667600.0000
2012-01-03,199744600.0000
2011-12-30,192885300.0000
2011-12-29,195697100.0000
2011-12-28,192947800.0000
2011-12-27,195516000.0000
2011-12-23,192979300.0000
2011-12-22,196557400.0000
2011-12-21,190708000.0000
2011-12-20,185236300.0000
2011-12-19,179827700.0000
2011-12-16,183400200.0000
2011-12-15,174545300.0000
2011-12-14,170468900.0000
2011-12-13,176468800.0000
2011-12-12,176468800.0000
2011-12-09,181932200.0000
2011-12-08,176386300.0000
2011-12-07,182421100.0000
2011-12-06,188876200.0000
2011-12-05,193500500.0000
2011-12-02,201634200.0000
2011-12-01,194381600.0000
2011-11-30,182363400.0000
2011-11-29,173762300.0000
2011-11-28,168444400.0000
2011-11-25,163823300.0000
2011-11-23,161701000.0000
2011-11-22,165974000.0000
2011-11-21,170974300.0000
2011-11-18,179077200.0000
2011-11-17,172021900.0000
2011-11-16,179144700.0000
2011-11-15,184497500.0000
2011-11-14,184497500.0000
2011-11-11,178131400.0000
2011-11-10,173733700.0000
2011-11-09,169880300.0000
2011-11-08,175633800.0000
2011-11-07,170806800.0000
2011-11-04,167182600.0000
2011-11-03,170640600.0000
2011-11-02,165743800.0000
2011-11-01,159961000.0000
2011-10-31,168923200.0000
2011-10-28,175802700.0000
2011-10-27,169699800.0000
2011-10-26,161092900.0000
2011-10-25,148392600.0000
2011-10-24,154922100.0000
2011-10-21,149731300.0000
2011-10-20,143480900.0000
2011-10-19,149772400.0000
2011-10-18,154621900.0000
2011-10-17,148454100.0000
2011-10-14,153327500.0000
2011-10-13,149487600.0000
2011-10-12,152641900.0000
2011-10-11,147505400.0000
2011-10-10,150697600.0000
