Dates,ADXR Values
2018-11-30,28.8750
2018-11-29,29.5646
2018-11-28,30.5061
2018-11-27,31.2132
2018-11-26,29.9970
2018-11-23,29.8559
2018-11-21,28.9966
2018-11-20,28.1658
2018-11-19,26.9126
2018-11-16,26.6154
2018-11-15,26.7807
2018-11-14,27.3256
2018-11-13,27.6783
2018-11-12,27.8719
2018-11-09,27.6570
2018-11-08,26.9293
2018-11-07,27.8972
2018-11-06,29.3162
2018-11-05,31.3413
2018-11-02,31.5815
2018-11-01,32.6206
2018-10-31,33.1562
2018-10-30,33.8545
2018-10-29,33.6094
2018-10-26,33.3371
2018-10-25,33.7952
2018-10-24,34.3951
2018-10-23,35.2749
2018-10-22,35.5573
2018-10-19,35.8651
2018-10-18,36.3807
2018-10-17,35.8674
2018-10-16,35.3123
2018-10-15,34.3194
2018-10-12,32.5122
2018-10-11,30.8776
2018-10-10,30.1833
2018-10-09,31.3555
2018-10-08,31.9798
2018-10-05,31.9296
2018-10-04,30.4137
2018-10-03,28.1253
2018-10-02,25.2971
2018-10-01,22.5175
2018-09-28,20.3928
2018-09-27,19.5335
2018-09-26,19.0898
2018-09-25,18.9010
2018-09-24,18.6819
2018-09-21,17.1779
2018-09-20,16.1848
2018-09-19,15.6688
2018-09-18,15.1036
2018-09-17,14.2245
2018-09-14,13.6137
2018-09-13,12.9802
2018-09-12,13.2270
2018-09-11,13.9848
2018-09-10,13.3969
2018-09-07,13.5291
2018-09-06,14.8008
2018-09-05,16.1097
2018-09-04,16.1849
2018-08-31,16.2506
2018-08-30,16.9433
2018-08-29,18.1466
2018-08-28,19.0982
2018-08-27,17.8064
2018-08-24,17.5719
2018-08-23,17.9394
2018-08-22,18.0197
2018-08-21,18.4894
2018-08-20,19.4494
2018-08-17,20.7836
2018-08-16,21.0317
2018-08-15,21.4993
2018-08-14,20.0174
2018-08-13,20.0207
2018-08-10,20.5207
2018-08-09,20.8093
2018-08-08,21.0138
2018-08-07,22.0299
2018-08-06,23.7299
2018-08-03,22.8244
2018-08-02,22.7406
2018-08-01,22.5461
2018-07-31,22.3550
2018-07-30,22.6389
2018-07-27,23.2520
2018-07-26,23.1894
2018-07-25,24.2997
2018-07-24,26.7699
2018-07-23,27.5939
2018-07-20,28.9872
2018-07-19,30.3044
2018-07-18,29.8805
2018-07-17,29.4095
2018-07-16,29.4975
2018-07-13,29.2184
2018-07-12,30.1487
2018-07-11,31.3443
2018-07-10,32.8413
2018-07-09,32.8095
2018-07-06,32.5524
2018-07-05,31.5146
2018-07-03,30.3615
2018-07-02,29.7308
2018-06-29,28.3626
2018-06-28,28.9431
2018-06-27,29.2485
2018-06-26,30.7182
2018-06-25,29.8718
2018-06-22,27.5837
2018-06-21,25.4155
2018-06-20,23.2230
2018-06-19,20.9758
2018-06-18,18.7795
2018-06-15,18.9261
2018-06-14,19.2529
2018-06-13,21.3822
2018-06-12,22.5832
2018-06-11,22.7799
2018-06-08,22.7687
2018-06-07,21.7763
2018-06-06,20.5259
2018-06-05,19.5575
2018-06-04,19.0676
2018-06-01,17.7696
2018-05-31,18.5314
2018-05-30,20.3029
2018-05-29,22.0964
2018-05-25,24.0892
2018-05-24,25.0283
2018-05-23,26.3988
2018-05-22,27.8782
2018-05-21,28.8528
2018-05-18,28.2683
2018-05-17,28.9437
2018-05-16,29.3924
2018-05-15,28.8259
2018-05-14,28.5015
2018-05-11,28.0753
2018-05-10,28.6443
2018-05-09,29.5723
2018-05-08,30.5171
2018-05-07,30.4899
2018-05-04,30.4596
2018-05-03,30.4071
2018-05-02,29.5324
2018-05-01,29.2143
2018-04-30,28.8724
2018-04-27,28.8093
2018-04-26,28.0958
2018-04-25,27.3651
2018-04-24,26.7289
2018-04-23,25.9022
2018-04-20,26.7075
2018-04-19,27.3586
2018-04-18,28.3943
2018-04-17,30.1131
2018-04-16,30.1486
2018-04-13,29.8398
2018-04-12,29.3203
2018-04-11,29.4352
2018-04-10,28.3379
2018-04-09,27.8811
2018-04-06,27.4704
2018-04-05,26.8559
2018-04-04,26.7879
2018-04-03,26.5684
2018-04-02,26.7826
2018-03-29,25.9236
2018-03-28,24.9317
2018-03-27,22.7244
2018-03-26,20.7694
2018-03-23,19.9570
2018-03-22,19.4260
2018-03-21,19.5799
2018-03-20,20.8208
2018-03-19,21.4483
2018-03-16,21.8277
2018-03-15,21.8145
2018-03-14,20.8928
2018-03-13,20.8576
2018-03-12,19.8937
2018-03-09,19.4570
2018-03-08,20.1847
2018-03-07,21.2712
2018-03-06,22.0977
2018-03-05,23.6187
2018-03-02,25.5425
2018-03-01,26.5428
2018-02-28,28.8848
2018-02-27,29.7155
2018-02-26,30.7794
2018-02-23,32.4647
2018-02-22,34.0030
2018-02-21,36.4723
2018-02-20,39.5628
2018-02-16,42.5236
2018-02-15,45.5832
2018-02-14,47.4958
2018-02-13,49.1344
2018-02-12,50.9785
2018-02-09,54.6090
2018-02-08,56.1862
2018-02-07,58.2756
2018-02-06,61.0961
2018-02-05,63.8143
2018-02-02,66.6476
2018-02-01,68.0673
2018-01-31,68.0381
2018-01-30,67.0812
2018-01-29,67.6104
2018-01-26,66.6537
2018-01-25,65.3643
2018-01-24,64.2339
2018-01-23,63.4767
2018-01-22,62.5206
2018-01-19,61.8830
2018-01-18,60.3636
2018-01-17,59.1744
2018-01-16,57.8531
2018-01-12,56.8072
2018-01-11,55.7679
2018-01-10,54.8376
2018-01-09,54.0098
2018-01-08,53.1623
2018-01-05,52.8222
2018-01-04,52.1226
2018-01-03,51.4308
2018-01-02,50.8342
2017-12-29,50.5994
2017-12-28,50.3386
2017-12-27,50.1692
2017-12-26,50.1017
2017-12-22,50.2857
2017-12-21,51.3725
2017-12-20,50.6175
2017-12-19,48.6199
2017-12-18,47.1986
2017-12-15,45.2144
2017-12-14,42.4064
2017-12-13,39.5857
2017-12-12,36.6930
2017-12-11,34.9264
2017-12-08,34.1443
2017-12-07,32.1593
2017-12-06,30.2483
2017-12-05,28.7512
2017-12-04,26.7795
2017-12-01,24.4019
2017-11-30,22.6572
2017-11-29,20.2774
2017-11-28,18.9063
2017-11-27,18.6613
2017-11-24,18.6636
2017-11-22,19.0506
2017-11-21,19.4807
2017-11-20,18.4771
2017-11-17,17.8609
2017-11-16,18.1698
2017-11-15,18.4566
2017-11-14,19.0137
2017-11-13,20.2004
2017-11-10,21.7718
2017-11-09,23.8103
2017-11-08,25.7922
2017-11-07,26.7488
2017-11-06,27.8942
2017-11-03,27.0999
2017-11-02,26.9847
2017-11-01,27.2235
2017-10-31,28.7279
2017-10-30,30.4721
2017-10-27,32.9702
2017-10-26,33.6496
2017-10-25,34.0738
2017-10-24,34.7121
2017-10-23,33.2969
2017-10-20,32.0788
2017-10-19,31.4558
2017-10-18,32.2640
2017-10-17,32.8682
2017-10-16,34.5524
2017-10-13,34.3399
2017-10-12,33.9560
2017-10-11,33.8899
2017-10-10,34.1083
2017-10-09,33.4514
2017-10-06,33.7084
2017-10-05,34.0200
2017-10-04,32.4095
2017-10-03,31.3652
2017-10-02,29.9738
2017-09-29,29.1864
2017-09-28,28.6947
2017-09-27,28.7698
2017-09-26,28.8191
2017-09-25,30.0001
2017-09-22,30.5112
2017-09-21,28.9604
2017-09-20,28.2277
2017-09-19,27.9269
2017-09-18,27.8103
2017-09-15,27.6993
2017-09-14,26.8468
2017-09-13,27.3130
2017-09-12,28.1940
2017-09-11,28.4408
2017-09-08,29.6327
2017-09-07,31.2180
2017-09-06,32.9977
2017-09-05,34.7241
2017-09-01,36.4713
2017-08-31,37.7813
2017-08-30,39.5692
2017-08-29,41.0212
2017-08-28,41.9112
2017-08-25,44.0870
2017-08-24,46.4527
2017-08-23,49.0324
2017-08-22,51.3276
2017-08-21,53.1718
2017-08-18,54.6814
2017-08-17,56.2779
2017-08-16,57.9597
2017-08-15,59.0477
2017-08-14,59.7807
2017-08-11,60.5755
2017-08-10,61.0022
2017-08-09,61.2395
2017-08-08,60.7971
2017-08-07,59.2028
2017-08-04,58.6719
2017-08-03,58.4822
2017-08-02,58.3693
2017-08-01,57.8502
2017-07-31,56.9329
2017-07-28,55.4195
2017-07-27,53.0905
2017-07-26,50.6748
2017-07-25,48.4815
2017-07-24,46.6153
2017-07-21,45.1224
2017-07-20,43.9889
2017-07-19,43.2488
2017-07-18,42.7065
2017-07-17,42.5682
2017-07-14,42.5499
2017-07-13,42.7016
2017-07-12,43.2052
2017-07-11,41.4482
2017-07-10,39.8311
2017-07-07,37.8165
2017-07-06,36.2084
2017-07-05,34.9813
2017-07-03,33.8480
2017-06-30,32.9882
2017-06-29,32.3223
2017-06-28,31.8625
2017-06-27,30.2281
2017-06-26,29.0116
2017-06-23,27.6118
2017-06-22,26.7457
2017-06-21,25.5217
2017-06-20,24.2970
2017-06-19,23.3613
2017-06-16,22.4850
2017-06-15,20.8115
2017-06-14,19.4752
2017-06-13,19.8463
2017-06-12,19.7757
2017-06-09,20.3862
2017-06-08,20.4199
2017-06-07,20.5153
2017-06-06,22.1550
2017-06-05,24.1112
2017-06-02,25.3049
2017-06-01,25.1002
2017-05-31,24.5238
2017-05-30,23.4760
2017-05-26,23.7530
2017-05-25,24.1242
2017-05-24,24.7380
2017-05-23,26.0797
2017-05-22,27.8310
2017-05-19,28.4069
2017-05-18,27.8244
2017-05-17,26.1461
2017-05-16,25.3858
2017-05-15,25.9523
2017-05-12,26.4776
2017-05-11,27.2046
2017-05-10,27.1610
2017-05-09,27.5586
2017-05-08,26.9462
2017-05-05,24.6267
2017-05-04,23.0522
2017-05-03,22.3185
2017-05-02,22.3197
2017-05-01,22.1137
2017-04-28,21.8848
2017-04-27,21.1867
2017-04-26,21.9064
2017-04-25,23.0088
2017-04-24,21.5373
2017-04-21,19.9118
2017-04-20,19.1627
2017-04-19,19.3798
2017-04-18,19.6209
2017-04-17,19.7171
2017-04-13,19.4827
2017-04-12,20.9572
2017-04-11,22.8167
2017-04-10,23.8141
2017-04-07,24.3166
2017-04-06,24.5217
2017-04-05,25.6568
2017-04-04,27.7778
2017-04-03,29.4862
2017-03-31,30.6356
2017-03-30,32.1947
2017-03-29,34.1615
2017-03-28,36.2011
2017-03-27,38.6244
2017-03-24,40.5024
2017-03-23,43.2022
2017-03-22,46.6253
2017-03-21,49.0116
2017-03-20,50.3538
2017-03-17,51.4415
2017-03-16,52.7472
2017-03-15,53.7084
2017-03-14,54.0573
2017-03-13,54.4903
2017-03-10,55.3492
2017-03-09,56.0226
2017-03-08,55.9248
2017-03-07,54.6849
2017-03-06,53.4491
2017-03-03,52.1732
2017-03-02,50.4638
2017-03-01,47.9291
2017-02-28,45.3413
2017-02-27,42.8983
2017-02-24,40.3393
2017-02-23,38.2629
2017-02-22,36.5777
2017-02-21,34.8472
2017-02-17,32.9244
2017-02-16,32.3159
2017-02-15,32.2929
2017-02-14,32.4507
2017-02-13,31.7877
2017-02-10,31.2766
2017-02-09,31.0865
2017-02-08,29.4620
2017-02-07,27.4952
2017-02-06,25.5149
2017-02-03,26.8884
2017-02-02,29.4178
2017-02-01,31.6552
2017-01-31,33.3586
2017-01-30,35.5657
2017-01-27,37.9154
2017-01-26,37.6753
2017-01-25,37.5315
2017-01-24,35.7855
2017-01-23,35.8741
2017-01-20,37.0543
2017-01-19,37.7926
2017-01-18,38.9327
2017-01-17,40.4611
2017-01-13,43.3174
2017-01-12,45.6990
2017-01-11,48.4468
2017-01-10,48.9089
2017-01-09,48.0817
2017-01-06,47.5202
2017-01-05,46.8964
2017-01-04,46.3238
2017-01-03,46.0115
2016-12-30,46.8317
2016-12-29,48.2450
2016-12-28,49.8539
2016-12-27,50.0297
2016-12-23,48.7386
2016-12-22,47.7579
2016-12-21,46.9248
2016-12-20,46.3429
2016-12-19,46.3119
2016-12-16,47.0518
2016-12-15,46.6947
2016-12-14,46.8714
2016-12-13,46.2557
2016-12-12,44.9010
2016-12-09,44.0289
2016-12-08,43.9032
2016-12-07,43.4538
2016-12-06,43.4190
2016-12-05,44.2179
2016-12-02,43.9736
2016-12-01,44.6590
2016-11-30,45.1000
2016-11-29,44.7570
2016-11-28,43.9256
2016-11-25,42.8814
2016-11-23,41.3956
2016-11-22,39.7447
2016-11-21,38.7455
2016-11-18,38.5832
2016-11-17,39.3925
2016-11-16,40.7990
2016-11-15,41.2926
2016-11-14,40.2522
2016-11-11,37.3795
2016-11-10,34.5040
2016-11-09,31.2897
2016-11-08,28.2892
2016-11-07,25.5616
2016-11-04,24.5539
2016-11-03,24.4821
2016-11-02,25.4450
2016-11-01,24.6230
2016-10-31,22.7002
2016-10-28,21.3696
2016-10-27,20.0974
2016-10-26,18.5866
2016-10-25,16.7407
2016-10-24,16.2784
2016-10-21,15.7921
2016-10-20,15.6505
2016-10-19,15.7269
2016-10-18,14.7447
2016-10-17,14.4057
2016-10-14,15.3314
2016-10-13,16.6693
2016-10-12,17.5321
2016-10-11,18.4411
2016-10-10,19.5333
2016-10-07,19.7668
2016-10-06,21.2623
2016-10-05,21.4709
2016-10-04,21.6544
2016-10-03,23.2243
2016-09-30,23.6758
2016-09-29,23.5379
2016-09-28,22.8333
2016-09-27,22.5124
2016-09-26,22.3184
2016-09-23,22.4124
2016-09-22,22.1309
2016-09-21,22.5040
2016-09-20,24.3736
2016-09-19,24.3849
2016-09-16,24.2602
2016-09-15,24.0927
2016-09-14,22.6443
2016-09-13,21.5849
2016-09-12,21.7230
2016-09-09,20.4584
2016-09-08,19.8431
2016-09-07,20.8138
2016-09-06,20.8811
2016-09-02,20.4004
2016-09-01,20.7300
2016-08-31,20.0029
2016-08-30,18.9150
2016-08-29,19.1971
2016-08-26,18.0925
2016-08-25,16.9628
2016-08-24,16.8012
2016-08-23,16.0935
2016-08-22,14.7144
2016-08-19,14.3762
2016-08-18,14.3786
2016-08-17,13.5237
2016-08-16,13.0485
2016-08-15,12.6537
2016-08-12,12.3126
2016-08-11,11.9842
2016-08-10,11.8787
2016-08-09,11.6829
2016-08-08,11.0116
2016-08-05,11.6542
2016-08-04,12.5427
2016-08-03,13.5299
2016-08-02,14.0465
2016-08-01,14.0891
2016-07-29,13.5820
2016-07-28,13.7087
2016-07-27,14.1432
2016-07-26,13.6108
2016-07-25,14.5672
2016-07-22,15.6301
2016-07-21,16.6532
2016-07-20,17.2774
2016-07-19,16.6171
2016-07-18,15.5505
2016-07-15,15.5708
2016-07-14,16.7363
2016-07-13,18.1687
2016-07-12,19.0494
2016-07-11,18.6204
2016-07-08,17.9858
2016-07-07,18.3142
2016-07-06,18.0346
2016-07-05,17.9620
2016-07-01,18.5396
2016-06-30,19.9371
2016-06-29,20.7358
2016-06-28,20.6733
2016-06-27,20.7356
2016-06-24,20.2655
2016-06-23,21.0522
2016-06-22,21.8359
2016-06-21,22.3514
2016-06-20,23.0388
2016-06-17,23.8543
2016-06-16,24.6497
2016-06-15,24.2203
2016-06-14,24.4980
2016-06-13,23.8254
2016-06-10,23.9277
2016-06-09,24.9289
2016-06-08,25.1152
2016-06-07,25.3502
2016-06-06,24.9334
2016-06-03,24.6532
2016-06-02,23.5223
2016-06-01,21.8111
2016-05-31,20.8236
2016-05-27,20.3079
2016-05-26,20.9381
2016-05-25,21.4121
2016-05-24,20.7587
2016-05-23,19.3228
2016-05-20,17.7511
2016-05-19,17.0587
2016-05-18,16.3708
2016-05-17,17.4094
2016-05-16,18.9225
2016-05-13,20.2249
2016-05-12,20.5439
2016-05-11,19.8049
2016-05-10,18.0949
2016-05-09,16.5255
2016-05-06,16.7537
2016-05-05,17.8659
2016-05-04,19.1695
2016-05-03,20.7682
2016-05-02,22.5605
2016-04-29,21.4610
2016-04-28,20.8853
2016-04-27,19.6411
2016-04-26,18.2587
2016-04-25,18.2694
2016-04-22,19.5585
2016-04-21,19.9978
2016-04-20,20.4860
2016-04-19,21.8825
2016-04-18,21.6101
2016-04-15,21.9533
2016-04-14,22.8670
2016-04-13,23.9983
2016-04-12,25.4951
2016-04-11,26.7524
2016-04-08,28.0944
2016-04-07,28.5818
2016-04-06,29.6418
2016-04-05,29.8790
2016-04-04,28.9338
2016-04-01,28.1118
2016-03-31,27.5595
2016-03-30,27.4469
2016-03-29,27.1506
2016-03-28,27.8860
2016-03-24,27.6992
2016-03-23,28.0529
2016-03-22,27.7284
2016-03-21,25.8523
2016-03-18,23.8619
2016-03-17,21.8954
2016-03-16,20.4767
2016-03-15,20.2954
2016-03-14,20.6625
2016-03-11,21.0705
2016-03-10,21.5480
2016-03-09,22.6621
2016-03-08,23.0691
2016-03-07,23.1266
2016-03-04,23.8607
2016-03-03,25.0100
2016-03-02,26.5163
2016-03-01,28.6548
2016-02-29,30.6860
2016-02-26,31.4031
2016-02-25,31.2611
2016-02-24,30.5791
2016-02-23,31.4386
2016-02-22,32.8339
2016-02-19,34.4048
2016-02-18,36.6332
2016-02-17,39.5355
2016-02-16,41.5390
2016-02-12,41.9953
2016-02-11,41.8028
2016-02-10,40.8251
2016-02-09,40.9876
2016-02-08,40.9383
2016-02-05,42.2877
2016-02-04,43.1589
2016-02-03,44.1508
2016-02-02,44.3766
2016-02-01,43.4537
2016-01-29,43.2323
2016-01-28,42.1767
2016-01-27,40.3093
2016-01-26,38.4953
2016-01-25,38.1676
2016-01-22,35.7166
2016-01-21,33.1005
2016-01-20,30.5505
2016-01-19,28.0490
2016-01-15,26.4525
2016-01-14,24.6326
2016-01-13,23.8185
2016-01-12,22.4997
2016-01-11,21.4613
2016-01-08,20.3393
2016-01-07,18.8806
2016-01-06,17.6166
2016-01-05,16.5452
2016-01-04,15.6198
2015-12-31,14.5916
2015-12-30,15.3045
2015-12-29,15.8520
2015-12-28,16.3819
2015-12-24,16.3142
2015-12-23,16.6752
2015-12-22,17.2396
2015-12-21,16.4476
2015-12-18,16.0542
2015-12-17,15.9025
2015-12-16,16.9032
2015-12-15,18.1292
2015-12-14,19.0297
2015-12-11,18.7411
2015-12-10,19.5628
2015-12-09,20.6039
2015-12-08,20.3870
2015-12-07,20.9812
2015-12-04,21.6257
2015-12-03,21.7822
2015-12-02,22.0079
2015-12-01,22.4201
2015-11-30,23.5949
2015-11-27,25.2055
2015-11-25,26.5476
2015-11-24,27.5730
2015-11-23,29.2329
2015-11-20,30.7760
2015-11-19,30.8121
2015-11-18,30.6163
2015-11-17,30.4415
2015-11-16,30.5013
2015-11-13,30.8116
2015-11-12,30.4424
2015-11-11,30.0322
2015-11-10,30.5023
2015-11-09,31.0247
2015-11-06,30.3529
2015-11-05,29.3510
2015-11-04,27.8790
2015-11-03,25.7970
2015-11-02,25.0497
2015-10-30,24.6993
2015-10-29,24.5423
2015-10-28,24.8241
2015-10-27,24.7155
2015-10-26,24.1024
2015-10-23,22.3176
2015-10-22,20.3346
2015-10-21,18.4208
2015-10-20,17.7713
2015-10-19,18.2894
2015-10-16,19.8175
2015-10-15,21.7364
2015-10-14,22.7962
2015-10-13,23.6204
2015-10-12,23.2655
2015-10-09,21.8739
2015-10-08,20.6696
2015-10-07,19.8467
2015-10-06,18.9955
2015-10-05,19.8312
2015-10-02,21.1992
2015-10-01,22.5912
2015-09-30,23.7844
2015-09-29,24.3836
2015-09-28,24.7883
2015-09-25,25.4996
2015-09-24,26.2962
2015-09-23,26.6964
2015-09-22,28.1128
2015-09-21,29.9560
2015-09-18,31.8930
2015-09-17,32.9095
2015-09-16,33.3992
2015-09-15,34.0983
2015-09-14,34.4087
2015-09-11,34.8320
2015-09-10,35.2628
2015-09-09,35.1987
2015-09-08,34.2229
2015-09-04,32.5142
2015-09-03,29.4798
2015-09-02,27.5193
2015-09-01,25.6342
2015-08-31,24.5033
2015-08-28,24.2490
2015-08-27,23.8546
2015-08-26,22.9758
2015-08-25,21.1023
2015-08-24,18.3550
2015-08-21,15.5373
2015-08-20,13.2915
2015-08-19,12.0611
2015-08-18,12.3050
2015-08-17,13.0286
2015-08-14,14.1170
2015-08-13,15.2769
2015-08-12,16.7318
2015-08-11,17.3765
2015-08-10,18.3925
2015-08-07,18.0851
2015-08-06,18.5639
2015-08-05,19.8869
2015-08-04,20.0657
2015-08-03,20.7113
2015-07-31,22.5078
2015-07-30,23.5409
2015-07-29,24.3123
2015-07-28,23.8627
2015-07-27,22.5047
2015-07-24,21.4254
2015-07-23,21.4720
2015-07-22,21.0489
2015-07-21,21.0390
2015-07-20,22.7147
2015-07-17,23.4551
2015-07-16,23.2956
2015-07-15,22.1987
2015-07-14,21.0247
2015-07-13,18.8939
2015-07-10,17.0778
2015-07-09,17.3345
2015-07-08,18.2460
2015-07-07,19.6900
2015-07-06,20.3677
2015-07-02,19.0841
2015-07-01,18.1537
2015-06-30,16.8443
2015-06-29,15.6576
2015-06-26,14.6200
2015-06-25,15.6948
2015-06-24,17.0551
2015-06-23,18.0379
2015-06-22,18.9127
2015-06-19,17.6834
2015-06-18,16.5098
2015-06-17,15.2058
2015-06-16,15.2572
2015-06-15,15.5679
2015-06-12,16.7896
2015-06-11,17.0390
2015-06-10,16.9244
2015-06-09,18.0860
2015-06-08,17.2113
2015-06-05,16.3880
2015-06-04,16.6812
2015-06-03,17.7739
2015-06-02,19.2409
2015-06-01,20.7800
2015-05-29,21.6844
2015-05-28,22.6891
2015-05-27,24.2218
2015-05-26,24.5141
2015-05-22,24.5871
2015-05-21,26.3522
2015-05-20,28.2346
2015-05-19,27.8820
2015-05-18,27.0938
2015-05-15,26.7098
2015-05-14,26.4578
2015-05-13,26.1631
2015-05-12,25.5226
2015-05-11,25.3527
2015-05-08,25.6729
2015-05-07,26.1218
2015-05-06,24.0529
2015-05-05,22.3615
2015-05-04,20.6716
2015-05-01,19.4097
2015-04-30,18.3916
2015-04-29,16.6692
2015-04-28,16.2793
2015-04-27,15.4439
2015-04-24,15.4362
2015-04-23,14.7964
2015-04-22,14.9163
2015-04-21,15.6160
2015-04-20,16.5450
2015-04-17,17.8128
2015-04-16,18.4760
2015-04-15,19.5034
2015-04-14,19.9881
2015-04-13,22.0108
2015-04-10,23.5390
2015-04-09,23.5844
2015-04-08,23.9226
2015-04-07,24.6609
2015-04-06,26.8144
2015-04-02,28.6939
2015-04-01,29.1445
2015-03-31,29.4876
2015-03-30,30.9655
2015-03-27,32.9809
2015-03-26,33.6532
2015-03-25,34.9010
2015-03-24,36.0487
2015-03-23,38.7507
2015-03-20,40.6331
2015-03-19,41.0519
2015-03-18,41.7384
2015-03-17,41.5284
2015-03-16,41.8018
2015-03-13,42.3086
2015-03-12,44.2047
2015-03-11,46.0399
2015-03-10,47.9561
2015-03-09,48.5042
2015-03-06,47.9265
2015-03-05,47.3432
2015-03-04,45.4521
2015-03-03,44.0675
2015-03-02,42.9182
2015-02-27,42.5991
2015-02-26,42.8720
2015-02-25,43.2868
2015-02-24,42.9772
2015-02-23,42.0655
2015-02-20,41.0866
2015-02-19,38.6472
2015-02-18,36.5073
2015-02-17,34.6979
2015-02-13,33.1477
2015-02-12,31.6553
2015-02-11,29.7862
2015-02-10,27.7592
2015-02-09,26.4748
2015-02-06,27.4138
2015-02-05,26.0994
2015-02-04,23.9053
2015-02-03,21.5402
2015-02-02,20.2233
2015-01-30,19.3993
2015-01-29,18.2766
2015-01-28,16.9066
2015-01-27,16.3809
2015-01-26,17.4799
2015-01-23,17.7903
2015-01-22,17.3432
2015-01-21,16.9828
2015-01-20,17.0389
2015-01-16,17.3243
2015-01-15,19.1244
2015-01-14,20.7732
2015-01-13,22.3365
2015-01-12,22.4412
2015-01-09,22.9228
2015-01-08,23.6773
2015-01-07,24.6520
2015-01-06,25.5070
2015-01-05,27.1152
2015-01-02,29.6141
2014-12-31,32.1279
2014-12-30,33.4704
2014-12-29,34.0353
2014-12-26,33.0525
2014-12-24,31.8045
2014-12-23,30.8855
2014-12-22,30.8084
2014-12-19,32.6885
2014-12-18,35.4831
2014-12-17,37.9617
2014-12-16,39.7692
2014-12-15,41.5054
2014-12-12,41.5579
2014-12-11,40.8218
2014-12-10,38.7093
2014-12-09,36.8440
2014-12-08,35.4984
2014-12-05,35.3030
2014-12-04,34.7786
2014-12-03,34.4892
2014-12-02,33.7406
2014-12-01,32.9956
2014-11-28,32.5188
2014-11-26,29.9536
2014-11-25,27.5027
2014-11-24,25.7801
2014-11-21,24.3222
2014-11-20,23.5045
2014-11-19,22.5568
2014-11-18,21.5924
2014-11-17,20.3081
2014-11-14,19.3670
2014-11-13,18.2659
2014-11-12,17.4998
2014-11-11,18.3194
2014-11-10,19.8102
2014-11-07,21.6251
2014-11-06,22.4780
2014-11-05,23.5144
2014-11-04,24.1000
2014-11-03,24.6075
2014-10-31,26.4347
2014-10-30,27.6291
2014-10-29,28.7459
2014-10-28,28.3499
2014-10-27,27.3958
2014-10-24,26.5371
2014-10-23,25.3982
2014-10-22,24.5801
2014-10-21,24.0941
2014-10-20,24.5996
2014-10-17,24.6417
2014-10-16,25.3430
2014-10-15,23.9571
2014-10-14,21.1197
2014-10-13,19.3010
2014-10-10,17.8824
2014-10-09,16.7533
2014-10-08,16.2596
2014-10-07,15.9208
2014-10-06,16.0700
2014-10-03,17.3439
2014-10-02,17.5759
2014-10-01,16.2393
2014-09-30,15.4764
2014-09-29,15.7561
2014-09-26,16.5395
2014-09-25,17.7082
2014-09-24,19.2155
2014-09-23,20.4392
2014-09-22,21.4991
2014-09-19,21.6298
2014-09-18,21.5373
2014-09-17,22.1111
2014-09-16,23.8233
2014-09-15,25.8891
2014-09-12,28.0587
2014-09-11,30.0874
2014-09-10,31.2536
2014-09-09,31.0402
2014-09-08,30.2733
2014-09-05,29.8613
2014-09-04,29.8577
2014-09-03,30.5955
2014-09-02,31.1296
2014-08-29,32.4569
2014-08-28,33.8006
2014-08-27,35.0509
2014-08-26,35.1606
2014-08-25,35.8796
2014-08-22,35.9363
2014-08-21,36.6837
2014-08-20,36.5922
2014-08-19,36.1218
2014-08-18,35.5070
2014-08-15,35.4434
2014-08-14,34.9156
2014-08-13,34.3219
2014-08-12,34.8720
2014-08-11,34.9034
2014-08-08,35.5008
2014-08-07,35.2353
2014-08-06,34.6161
2014-08-05,33.5616
2014-08-04,33.4899
2014-08-01,33.9108
2014-07-31,33.2206
2014-07-30,32.1316
2014-07-29,31.3094
2014-07-28,31.1691
2014-07-25,31.6892
2014-07-24,32.5896
2014-07-23,32.1698
2014-07-22,31.7970
2014-07-21,33.0123
2014-07-18,33.2087
2014-07-17,33.7577
2014-07-16,33.4843
2014-07-15,33.6906
2014-07-14,34.4320
2014-07-11,35.1207
2014-07-10,34.4140
2014-07-09,32.6871
2014-07-08,31.0887
2014-07-07,30.1651
2014-07-03,30.7296
2014-07-02,31.3230
2014-07-01,30.8402
2014-06-30,29.8891
2014-06-27,28.7967
2014-06-26,27.9907
2014-06-25,26.6511
2014-06-24,25.1993
2014-06-23,25.4373
2014-06-20,25.7250
2014-06-19,25.7148
2014-06-18,24.7438
2014-06-17,23.7871
2014-06-16,24.0800
2014-06-13,23.3327
2014-06-12,22.6366
2014-06-11,22.2408
2014-06-10,22.4104
2014-06-09,21.9043
2014-06-06,20.6326
2014-06-05,20.3028
2014-06-04,20.3801
2014-06-03,21.1248
2014-06-02,20.8794
2014-05-30,21.1611
2014-05-29,22.0508
2014-05-28,22.2928
2014-05-27,20.8316
2014-05-23,19.5113
2014-05-22,19.4136
2014-05-21,20.2116
2014-05-20,20.4996
2014-05-19,20.9049
2014-05-16,21.0075
2014-05-15,21.3572
2014-05-14,22.2363
2014-05-13,21.8719
2014-05-12,21.3517
2014-05-09,21.5945
2014-05-08,22.7004
2014-05-07,22.0958
2014-05-06,21.4669
2014-05-05,19.5118
2014-05-02,18.1423
2014-05-01,17.7473
2014-04-30,17.7498
2014-04-29,18.8492
2014-04-28,20.1609
2014-04-25,21.0999
2014-04-24,20.3512
2014-04-23,20.2429
2014-04-22,19.6974
2014-04-21,19.1172
