Dates,PLUS_DM Values
2018-11-30,33.8256
2018-11-29,32.8872
2018-11-28,26.5862
2018-11-27,12.8584
2018-11-26,14.2871
2018-11-23,14.1578
2018-11-21,15.7309
2018-11-20,12.3943
2018-11-19,13.7714
2018-11-16,15.3016
2018-11-15,17.0018
2018-11-14,18.8908
2018-11-13,20.4823
2018-11-12,22.7582
2018-11-09,25.2868
2018-11-08,28.0965
2018-11-07,28.4524
2018-11-06,26.8740
2018-11-05,24.3249
2018-11-02,27.0277
2018-11-01,22.5396
2018-10-31,23.7918
2018-10-30,13.1565
2018-10-29,14.6184
2018-10-26,16.2426
2018-10-25,18.0474
2018-10-24,20.0526
2018-10-23,10.4173
2018-10-22,11.5748
2018-10-19,12.8609
2018-10-18,14.2899
2018-10-17,15.8777
2018-10-16,17.6419
2018-10-15,13.1319
2018-10-12,14.5910
2018-10-11,16.2122
2018-10-10,18.0136
2018-10-09,20.0151
2018-10-08,22.1423
2018-10-05,24.6025
2018-10-04,27.3362
2018-10-03,30.3735
2018-10-02,27.6597
2018-10-01,24.9239
2018-09-28,18.0310
2018-09-27,14.3919
2018-09-26,15.5504
2018-09-25,17.2782
2018-09-24,19.1980
2018-09-21,21.3312
2018-09-20,22.8038
2018-09-19,24.8002
2018-09-18,21.7305
2018-09-17,19.2978
2018-09-14,21.4420
2018-09-13,21.8468
2018-09-12,18.4920
2018-09-11,11.4970
2018-09-10,12.7745
2018-09-07,14.1939
2018-09-06,15.7710
2018-09-05,10.9672
2018-09-04,11.1862
2018-08-31,12.4291
2018-08-30,13.8101
2018-08-29,15.3446
2018-08-28,17.0495
2018-08-27,18.2131
2018-08-24,15.5400
2018-08-23,16.8905
2018-08-22,18.7672
2018-08-21,19.3263
2018-08-20,19.4960
2018-08-17,17.2449
2018-08-16,18.3227
2018-08-15,8.9910
2018-08-14,9.9900
2018-08-13,11.1000
2018-08-10,11.0974
2018-08-09,12.3304
2018-08-08,13.7004
2018-08-07,15.2227
2018-08-06,11.8342
2018-08-03,13.1491
2018-08-02,14.6102
2018-08-01,16.2335
2018-07-31,18.0372
2018-07-30,20.0414
2018-07-27,22.2682
2018-07-26,20.1010
2018-07-25,18.1636
2018-07-24,20.1817
2018-07-23,17.6437
2018-07-20,19.6041
2018-07-19,21.7823
2018-07-18,24.2026
2018-07-17,23.8331
2018-07-16,23.6365
2018-07-13,20.8086
2018-07-12,18.1583
2018-07-11,17.8124
2018-07-10,19.7916
2018-07-09,16.6862
2018-07-06,11.1182
2018-07-05,12.3535
2018-07-03,13.7262
2018-07-02,11.6539
2018-06-29,12.9487
2018-06-28,11.7566
2018-06-27,13.0629
2018-06-26,7.0068
2018-06-25,7.1971
2018-06-22,7.9968
2018-06-21,8.8853
2018-06-20,9.8726
2018-06-19,10.9695
2018-06-18,12.1884
2018-06-15,13.5426
2018-06-14,15.0474
2018-06-13,16.7193
2018-06-12,18.5770
2018-06-11,20.6411
2018-06-08,20.8920
2018-06-07,23.2133
2018-06-06,22.7126
2018-06-05,16.4346
2018-06-04,18.2606
2018-06-01,14.6905
2018-05-31,14.9111
2018-05-30,16.5679
2018-05-29,18.4087
2018-05-25,20.4542
2018-05-24,22.7268
2018-05-23,24.1184
2018-05-22,26.7982
2018-05-21,29.7758
2018-05-18,19.2348
2018-05-17,13.5864
2018-05-16,13.8019
2018-05-15,15.3355
2018-05-14,17.0394
2018-05-11,16.4462
2018-05-10,18.2736
2018-05-09,16.7152
2018-05-08,13.2612
2018-05-07,14.7347
2018-05-04,8.8269
2018-05-03,6.3436
2018-05-02,7.0485
2018-05-01,7.8317
2018-04-30,8.7018
2018-04-27,9.6687
2018-04-26,10.7430
2018-04-25,11.1492
2018-04-24,12.3880
2018-04-23,13.7644
2018-04-20,15.2938
2018-04-19,16.9931
2018-04-18,18.8706
2018-04-17,18.1367
2018-04-16,13.2135
2018-04-13,14.6817
2018-04-12,16.3130
2018-04-11,17.2955
2018-04-10,19.2172
2018-04-09,19.4263
2018-04-06,21.2762
2018-04-05,23.6402
2018-04-04,14.4016
2018-04-03,16.0017
2018-04-02,16.5473
2018-03-29,18.3859
2018-03-28,12.7242
2018-03-27,14.1380
2018-03-26,15.7089
2018-03-23,16.6031
2018-03-22,18.4479
2018-03-21,20.4976
2018-03-20,20.4233
2018-03-19,15.9139
2018-03-16,15.0217
2018-03-15,16.6907
2018-03-14,18.5453
2018-03-13,20.6058
2018-03-12,22.8954
2018-03-09,25.4393
2018-03-08,25.7226
2018-03-07,24.2274
2018-03-06,26.9194
2018-03-05,29.4422
2018-03-02,23.4766
2018-03-01,26.0851
2018-02-28,28.9834
2018-02-27,30.3841
2018-02-26,27.5454
2018-02-23,24.9872
2018-02-22,27.0186
2018-02-21,30.0207
2018-02-20,30.1425
2018-02-16,33.4917
2018-02-15,34.0737
2018-02-14,28.1545
2018-02-13,31.2827
2018-02-12,34.6204
2018-02-09,27.8893
2018-02-08,30.9881
2018-02-07,34.4312
2018-02-06,25.6375
2018-02-05,28.4861
2018-02-02,31.6512
2018-02-01,35.1680
2018-01-31,38.5674
2018-01-30,20.6311
2018-01-29,22.9234
2018-01-26,25.4705
2018-01-25,25.7968
2018-01-24,23.7667
2018-01-23,26.4074
2018-01-22,29.3416
2018-01-19,32.6018
2018-01-18,36.2242
2018-01-17,40.2491
2018-01-16,39.9572
2018-01-12,32.9103
2018-01-11,27.5894
2018-01-10,24.0382
2018-01-09,24.3376
2018-01-08,17.4608
2018-01-05,17.3153
2018-01-04,8.1549
2018-01-03,9.0610
2018-01-02,8.4692
2017-12-29,9.4103
2017-12-28,10.1277
2017-12-27,11.0518
2017-12-26,12.2798
2017-12-22,12.6702
2017-12-21,14.0780
2017-12-20,15.6422
2017-12-19,15.5276
2017-12-18,16.7871
2017-12-15,18.6523
2017-12-14,20.1425
2017-12-13,21.3536
2017-12-12,20.4973
2017-12-11,16.0946
2017-12-08,17.8829
2017-12-07,17.1914
2017-12-06,13.1200
2017-12-05,14.5778
2017-12-04,16.1976
2017-12-01,14.7154
2017-11-30,14.5613
2017-11-29,8.3881
2017-11-28,7.5514
2017-11-27,7.1518
2017-11-24,7.6606
2017-11-22,8.5118
2017-11-21,8.9494
2017-11-20,8.4816
2017-11-17,7.4349
2017-11-16,8.2610
2017-11-15,8.8930
2017-11-14,7.3721
2017-11-13,8.1912
2017-11-10,8.1909
2017-11-09,9.1010
2017-11-08,10.1122
2017-11-07,10.8777
2017-11-06,10.5701
2017-11-03,9.5859
2017-11-02,10.0719
2017-11-01,7.1581
2017-10-31,7.9534
2017-10-30,8.8371
2017-10-27,8.8602
2017-10-26,9.8446
2017-10-25,10.9385
2017-10-24,12.1538
2017-10-23,12.2091
2017-10-20,12.3518
2017-10-19,7.6936
2017-10-18,8.5484
2017-10-17,7.7292
2017-10-16,8.5880
2017-10-13,9.5423
2017-10-12,9.7496
2017-10-11,9.4324
2017-10-10,9.8592
2017-10-09,8.7855
2017-10-06,9.6583
2017-10-05,10.7314
2017-10-04,9.9653
2017-10-03,11.0725
2017-10-02,9.9125
2017-09-29,10.2453
2017-09-28,11.3836
2017-09-27,12.6485
2017-09-26,11.6425
2017-09-25,12.9361
2017-09-22,14.3735
2017-09-21,13.5382
2017-09-20,14.7290
2017-09-19,14.7625
2017-09-18,14.9471
2017-09-15,12.5670
2017-09-14,9.3934
2017-09-13,8.1943
2017-09-12,9.1048
2017-09-11,10.1164
2017-09-08,8.6501
2017-09-07,6.6102
2017-09-06,7.3447
2017-09-05,8.1608
2017-09-01,9.0675
2017-08-31,8.5693
2017-08-30,9.5214
2017-08-29,10.2950
2017-08-28,7.6321
2017-08-25,8.4801
2017-08-24,9.4223
2017-08-23,10.4693
2017-08-22,11.6325
2017-08-21,9.8187
2017-08-18,10.9097
2017-08-17,12.1219
2017-08-16,13.4687
2017-08-15,14.3124
2017-08-14,13.6282
2017-08-11,12.9523
2017-08-10,14.3914
2017-08-09,15.9905
2017-08-08,17.7672
2017-08-07,19.7413
2017-08-04,20.1555
2017-08-03,22.2485
2017-08-02,24.7205
2017-08-01,27.4673
2017-07-31,30.5192
2017-07-28,29.2108
2017-07-27,32.4564
2017-07-26,26.9569
2017-07-25,9.0403
2017-07-24,8.6214
2017-07-21,9.1202
2017-07-20,9.1378
2017-07-19,9.8182
2017-07-18,9.0880
2017-07-17,10.0977
2017-07-14,10.1835
2017-07-13,9.5044
2017-07-12,10.5604
2017-07-11,9.6928
2017-07-10,8.5928
2017-07-07,8.1869
2017-07-06,8.2697
2017-07-05,8.8223
2017-07-03,6.9766
2017-06-30,7.7518
2017-06-29,8.6131
2017-06-28,9.5701
2017-06-27,10.6020
2017-06-26,11.7800
2017-06-23,10.9538
2017-06-22,10.1394
2017-06-21,10.5344
2017-06-20,11.7048
2017-06-19,11.1528
2017-06-16,10.8011
2017-06-15,9.4893
2017-06-14,8.2725
2017-06-13,7.2868
2017-06-12,7.0184
2017-06-09,7.7982
2017-06-08,8.6647
2017-06-07,6.9794
2017-06-06,7.7549
2017-06-05,8.6166
2017-06-02,9.5739
2017-06-01,6.6710
2017-05-31,7.4122
2017-05-30,7.3566
2017-05-26,8.1740
2017-05-25,8.8886
2017-05-24,7.7620
2017-05-23,7.6406
2017-05-22,8.4895
2017-05-19,5.3509
2017-05-18,2.8893
2017-05-17,3.2103
2017-05-16,3.5670
2017-05-15,3.9633
2017-05-12,4.4037
2017-05-11,4.8930
2017-05-10,5.4367
2017-05-09,6.0407
2017-05-08,5.8655
2017-05-05,5.1463
2017-05-04,4.8664
2017-05-03,4.8878
2017-05-02,5.4309
2017-05-01,6.0344
2017-04-28,6.7048
2017-04-27,6.2347
2017-04-26,6.1381
2017-04-25,6.8201
2017-04-24,6.1343
2017-04-21,5.2268
2017-04-20,4.6547
2017-04-19,5.1719
2017-04-18,5.7466
2017-04-17,5.4607
2017-04-13,3.7826
2017-04-12,4.2029
2017-04-11,4.6699
2017-04-10,5.1887
2017-04-07,4.8513
2017-04-06,4.4868
2017-04-05,4.9853
2017-04-04,4.0956
2017-04-03,3.4497
2017-03-31,3.8330
2017-03-30,4.2589
2017-03-29,4.2129
2017-03-28,4.3621
2017-03-27,3.5558
2017-03-24,3.9509
2017-03-23,4.3899
2017-03-22,4.0987
2017-03-21,4.5542
2017-03-20,5.0602
2017-03-17,5.6224
2017-03-16,5.8488
2017-03-15,5.7094
2017-03-14,6.3437
2017-03-13,6.5293
2017-03-10,7.2548
2017-03-09,8.0609
2017-03-08,8.9565
2017-03-07,9.9517
2017-03-06,10.4966
2017-03-03,11.6629
2017-03-02,12.9588
2017-03-01,13.4535
2017-02-28,11.9676
2017-02-27,11.1723
2017-02-24,11.2879
2017-02-23,10.6727
2017-02-22,10.5603
2017-02-21,11.7337
2017-02-17,10.0047
2017-02-16,8.5822
2017-02-15,8.6426
2017-02-14,8.4085
2017-02-13,9.3428
2017-02-10,7.6598
2017-02-09,7.0942
2017-02-08,7.8824
2017-02-07,8.7583
2017-02-06,6.2924
2017-02-03,6.4562
2017-02-02,7.1735
2017-02-01,7.9706
2017-01-31,8.1252
2017-01-30,9.0280
2017-01-27,10.0311
2017-01-26,11.1456
2017-01-25,10.9940
2017-01-24,4.2665
2017-01-23,3.2682
2017-01-20,3.6313
2017-01-19,3.5920
2017-01-18,3.1468
2017-01-17,3.4965
2017-01-13,3.8850
2017-01-12,3.8842
2017-01-11,4.3157
2017-01-10,4.7953
2017-01-09,4.6073
2017-01-06,5.1192
2017-01-05,5.6880
2017-01-04,5.8360
2017-01-03,4.3326
2016-12-30,4.4536
2016-12-29,4.9484
2016-12-28,5.4982
2016-12-27,6.1092
2016-12-23,6.5717
2016-12-22,7.3019
2016-12-21,7.6087
2016-12-20,7.8260
2016-12-19,7.8821
2016-12-16,7.6253
2016-12-15,7.6900
2016-12-14,8.5445
2016-12-13,9.4938
2016-12-12,8.4173
2016-12-09,8.1942
2016-12-08,8.1728
2016-12-07,7.3717
2016-12-06,6.4712
2016-12-05,7.1902
2016-12-02,6.6918
2016-12-01,7.4353
2016-11-30,8.2614
2016-11-29,8.1806
2016-11-28,7.0096
2016-11-25,7.7885
2016-11-23,8.6539
2016-11-22,8.5343
2016-11-21,8.1749
2016-11-18,7.1371
2016-11-17,7.9301
2016-11-16,8.8113
2016-11-15,9.7903
2016-11-14,10.8781
2016-11-11,10.5526
2016-11-10,11.7251
2016-11-09,9.4344
2016-11-08,7.8673
2016-11-07,7.4043
2016-11-04,5.9279
2016-11-03,6.5866
2016-11-02,7.3184
2016-11-01,8.1316
2016-10-31,8.4731
2016-10-28,9.4145
2016-10-27,10.4606
2016-10-26,11.5820
2016-10-25,5.9511
2016-10-24,6.0606
2016-10-21,3.9852
2016-10-20,4.4280
2016-10-19,4.9201
2016-10-18,4.2303
2016-10-17,4.3325
2016-10-14,4.8139
2016-10-13,3.9999
2016-10-12,4.4444
2016-10-11,4.9382
2016-10-10,5.4869
2016-10-07,3.8383
2016-10-06,4.2648
2016-10-05,4.6364
2016-10-04,3.4465
2016-10-03,3.3070
2016-09-30,3.6744
2016-09-29,4.0827
2016-09-28,4.1071
2016-09-27,3.9299
2016-09-26,4.3666
2016-09-23,4.8518
2016-09-22,5.3909
2016-09-21,4.0995
2016-09-20,2.3785
2016-09-19,2.4384
2016-09-16,2.1064
2016-09-15,2.3405
2016-09-14,2.6005
2016-09-13,2.8895
2016-09-12,3.2105
2016-09-09,3.5672
2016-09-08,3.9636
2016-09-07,4.4040
2016-09-06,4.8014
2016-09-02,4.2824
2016-09-01,2.7860
2016-08-31,3.0956
2016-08-30,3.4396
2016-08-29,3.8217
2016-08-26,4.2464
2016-08-25,3.9212
2016-08-24,4.3568
2016-08-23,4.8409
2016-08-22,4.6635
2016-08-19,4.4971
2016-08-18,4.9967
2016-08-17,4.5608
2016-08-16,5.0675
2016-08-15,5.4160
2016-08-12,4.7711
2016-08-11,5.0765
2016-08-10,5.6099
2016-08-09,4.5708
2016-08-08,5.0381
2016-08-05,5.0810
2016-08-04,5.6456
2016-08-03,6.2728
2016-08-02,6.9698
2016-08-01,7.7442
2016-07-29,8.1689
2016-07-28,9.0766
2016-07-27,10.0851
2016-07-26,6.6653
2016-07-25,5.7150
2016-07-22,6.3500
2016-07-21,7.0555
2016-07-20,7.8394
2016-07-19,8.7105
2016-07-18,7.8743
2016-07-15,7.5939
2016-07-14,7.5939
2016-07-13,7.9031
2016-07-12,8.7812
2016-07-11,9.7569
2016-07-08,8.0134
2016-07-07,6.5829
2016-07-06,6.4428
2016-07-05,7.1586
2016-07-01,7.9541
2016-06-30,8.3615
2016-06-29,6.7011
2016-06-28,4.8562
2016-06-27,5.3958
2016-06-24,5.9954
2016-06-23,6.6615
2016-06-22,5.9930
2016-06-21,6.6588
2016-06-20,7.3987
2016-06-17,4.2581
2016-06-16,4.6299
2016-06-15,5.1443
2016-06-14,4.5351
2016-06-13,5.0390
2016-06-10,5.5988
2016-06-09,6.2209
2016-06-08,6.6182
2016-06-07,7.2117
2016-06-06,6.6854
2016-06-03,2.8675
2016-06-02,2.6287
2016-06-01,2.3837
2016-05-31,2.6485
2016-05-27,2.9428
2016-05-26,3.2698
2016-05-25,3.5150
2016-05-24,2.9181
2016-05-23,2.8413
2016-05-20,3.1571
2016-05-19,3.5078
2016-05-18,3.8976
2016-05-17,4.3307
2016-05-16,4.7308
2016-05-13,5.2564
2016-05-12,5.8405
2016-05-11,6.4387
2016-05-10,6.2933
2016-05-09,5.5551
2016-05-06,5.9914
2016-05-05,5.6619
2016-05-04,5.9593
2016-05-03,6.6214
2016-05-02,7.3571
2016-04-29,8.1746
2016-04-28,9.0829
2016-04-27,10.0921
2016-04-26,6.5692
2016-04-25,5.0173
2016-04-22,5.5747
2016-04-21,6.1942
2016-04-20,5.5957
2016-04-19,6.2174
2016-04-18,5.2999
2016-04-15,5.2352
2016-04-14,5.8169
2016-04-13,6.0110
2016-04-12,5.5530
2016-04-11,6.1700
2016-04-08,6.8556
2016-04-07,6.5317
2016-04-06,6.3527
2016-04-05,7.0585
2016-04-04,7.2221
2016-04-01,7.1374
2016-03-31,7.9304
2016-03-30,8.8116
2016-03-29,7.9812
2016-03-28,8.8680
2016-03-24,9.4616
2016-03-23,10.5129
2016-03-22,11.6810
2016-03-21,12.9789
2016-03-18,12.3100
2016-03-17,10.5817
2016-03-16,8.2692
2016-03-15,7.4188
2016-03-14,8.2431
2016-03-11,7.6512
2016-03-10,6.8155
2016-03-09,7.5728
2016-03-08,8.1227
2016-03-07,9.0252
2016-03-04,8.9323
2016-03-03,7.4117
2016-03-02,8.2352
2016-03-01,9.1502
2016-02-29,8.6363
2016-02-26,9.5808
2016-02-25,8.7857
2016-02-24,8.1133
2016-02-23,9.0148
2016-02-22,10.0164
2016-02-19,9.4807
2016-02-18,10.5342
2016-02-17,10.2973
2016-02-16,7.3501
2016-02-12,5.2315
2016-02-11,5.8127
2016-02-10,6.4586
2016-02-09,6.5796
2016-02-08,7.3107
2016-02-05,8.1230
2016-02-04,9.0256
2016-02-03,7.2598
2016-02-02,6.2240
2016-02-01,6.9155
2016-01-29,5.5825
2016-01-28,4.0616
2016-01-27,4.5129
2016-01-26,5.0143
2016-01-25,2.6734
2016-01-22,2.9704
2016-01-21,3.3005
2016-01-20,2.6314
2016-01-19,2.9238
2016-01-15,3.1640
2016-01-14,3.5156
2016-01-13,3.9062
2016-01-12,4.3402
2016-01-11,3.6573
2016-01-08,4.0636
2016-01-07,4.5152
2016-01-06,5.0168
2016-01-05,5.5743
2016-01-04,6.1936
2015-12-31,6.8818
2015-12-30,7.6465
2015-12-29,8.0579
2015-12-28,6.0750
2015-12-24,6.0130
2015-12-23,6.6811
2015-12-22,6.1487
2015-12-21,5.9854
2015-12-18,6.6504
2015-12-17,7.3894
2015-12-16,7.0253
2015-12-15,6.3020
2015-12-14,4.4129
2015-12-11,4.9032
2015-12-10,5.4480
2015-12-09,4.2955
2015-12-08,4.7728
2015-12-07,5.3031
2015-12-04,5.1753
2015-12-03,4.6050
2015-12-02,5.1167
2015-12-01,5.6852
2015-11-30,4.1857
2015-11-27,4.6508
2015-11-25,5.1675
2015-11-24,5.7417
2015-11-23,6.3796
2015-11-20,7.0885
2015-11-19,6.7756
2015-11-18,6.4379
2015-11-17,5.3687
2015-11-16,3.8807
2015-11-13,3.7044
2015-11-12,4.1159
2015-11-11,4.5733
2015-11-10,5.0814
2015-11-09,5.6460
2015-11-06,6.2734
2015-11-05,6.9704
2015-11-04,7.7449
2015-11-03,7.4043
2015-11-02,8.2270
2015-10-30,9.1411
2015-10-29,8.4433
2015-10-28,9.3815
2015-10-27,10.4239
2015-10-26,9.8400
2015-10-23,10.9333
2015-10-22,11.7621
2015-10-21,7.9120
2015-10-20,6.5936
2015-10-19,6.0197
2015-10-16,6.6885
2015-10-15,6.3815
2015-10-14,7.0905
2015-10-13,7.8784
2015-10-12,8.7538
2015-10-09,8.9047
2015-10-08,9.0133
2015-10-07,8.4112
2015-10-06,7.1781
2015-10-05,6.5998
2015-10-02,5.7890
2015-10-01,5.6393
2015-09-30,6.2659
2015-09-29,4.7202
2015-09-28,5.2446
2015-09-25,5.8274
2015-09-24,5.5246
2015-09-23,6.1384
2015-09-22,6.8205
2015-09-21,7.5783
2015-09-18,8.4204
2015-09-17,9.3560
2015-09-16,7.9407
2015-09-15,8.3974
2015-09-14,7.4794
2015-09-11,8.0432
2015-09-10,8.6499
2015-09-09,9.6110
2015-09-08,8.4418
2015-09-04,5.9154
2015-09-03,6.5727
2015-09-02,5.6401
2015-09-01,4.6038
2015-08-31,5.1153
2015-08-28,5.6837
2015-08-27,4.9691
2015-08-26,2.9476
2015-08-25,3.2751
2015-08-24,3.6390
2015-08-21,4.0434
2015-08-20,4.4926
2015-08-19,4.9918
2015-08-18,5.5465
2015-08-17,5.8123
2015-08-14,6.4582
2015-08-13,7.1559
2015-08-12,5.5358
2015-08-11,6.1509
2015-08-10,6.8344
2015-08-07,4.6935
2015-08-06,5.2151
2015-08-05,5.7945
2015-08-04,4.8211
2015-08-03,5.2388
2015-07-31,5.8208
2015-07-30,5.4840
2015-07-29,6.0933
2015-07-28,4.3702
2015-07-27,4.8558
2015-07-24,5.3953
2015-07-23,5.9948
2015-07-22,6.6609
2015-07-21,4.8533
2015-07-20,5.3925
2015-07-17,5.9917
2015-07-16,6.6574
2015-07-15,6.3644
2015-07-14,7.0716
2015-07-13,6.3326
2015-07-10,5.5018
2015-07-09,5.1392
2015-07-08,4.6774
2015-07-07,5.1972
2015-07-06,3.1089
2015-07-02,3.4543
2015-07-01,3.4644
2015-06-30,2.7869
2015-06-29,3.0966
2015-06-26,3.4407
2015-06-25,3.8230
2015-06-24,4.2477
2015-06-23,4.7197
2015-06-22,5.2441
2015-06-19,5.7186
2015-06-18,6.3540
2015-06-17,4.5713
2015-06-16,4.6661
2015-06-15,4.2108
2015-06-12,4.6786
2015-06-11,5.1985
2015-06-10,4.4186
2015-06-09,3.3259
2015-06-08,3.6955
2015-06-05,4.1061
2015-06-04,4.5623
2015-06-03,5.0692
2015-06-02,5.0432
2015-06-01,3.2330
2015-05-29,3.5922
2015-05-28,3.9913
2015-05-27,2.9197
2015-05-26,3.2441
2015-05-22,3.6046
2015-05-21,4.0051
2015-05-20,4.0861
2015-05-19,4.5402
2015-05-18,4.5233
2015-05-15,5.0259
2015-05-14,5.5843
2015-05-13,4.5119
2015-05-12,4.5715
2015-05-11,5.0795
2015-05-08,4.8078
2015-05-07,1.6434
2015-05-06,1.8260
2015-05-05,2.0289
2015-05-04,2.2544
2015-05-01,2.5048
2015-04-30,2.7832
2015-04-29,3.0924
2015-04-28,3.4360
2015-04-27,3.8178
2015-04-24,4.2420
2015-04-23,4.7133
2015-04-22,5.2370
2015-04-21,5.8189
2015-04-20,5.9377
2015-04-17,4.5254
2015-04-16,5.0282
2015-04-15,5.5869
2015-04-14,5.3965
2015-04-13,5.9961
2015-04-10,6.1378
2015-04-09,5.5558
2015-04-08,6.1731
2015-04-07,6.8590
2015-04-06,5.6175
2015-04-02,5.3132
2015-04-01,5.4344
2015-03-31,6.0382
2015-03-30,6.7092
2015-03-27,3.6820
2015-03-26,3.6415
2015-03-25,4.0461
2015-03-24,4.4956
2015-03-23,4.9952
2015-03-20,5.5502
2015-03-19,6.0105
2015-03-18,6.6783
2015-03-17,6.4528
2015-03-16,6.3781
2015-03-13,5.3275
2015-03-12,5.9195
2015-03-11,6.3501
2015-03-10,7.0556
2015-03-09,7.8396
2015-03-06,8.1438
2015-03-05,9.0487
2015-03-04,9.3113
2015-03-03,10.3459
2015-03-02,8.7979
2015-02-27,7.5667
2015-02-26,8.4074
2015-02-25,9.3416
2015-02-24,10.3795
2015-02-23,11.5328
2015-02-20,12.8142
2015-02-19,9.7520
2015-02-18,8.2749
2015-02-17,7.5719
2015-02-13,8.2961
2015-02-12,7.9765
2015-02-11,8.6771
2015-02-10,9.0751
2015-02-09,9.5491
2015-02-06,10.6102
2015-02-05,11.7696
2015-02-04,12.6111
2015-02-03,13.6335
2015-02-02,13.7787
2015-01-30,15.3097
2015-01-29,17.0108
2015-01-28,12.7180
2015-01-27,5.4908
2015-01-26,6.1009
2015-01-23,6.7787
2015-01-22,7.5319
2015-01-21,5.1244
2015-01-20,4.8487
2015-01-16,4.4355
2015-01-15,4.9283
2015-01-14,4.9514
2015-01-13,5.5015
2015-01-12,4.5100
2015-01-09,5.0111
2015-01-08,5.3008
2015-01-07,3.9324
2015-01-06,4.0294
2015-01-05,4.4771
2015-01-02,4.9746
2014-12-31,5.5273
2014-12-30,6.1414
2014-12-29,6.8238
2014-12-26,6.8049
2014-12-24,7.5610
2014-12-23,6.7692
2014-12-22,5.4718
2014-12-19,4.9918
2014-12-18,5.4785
2014-12-17,4.1736
2014-12-16,4.6373
2014-12-15,2.5687
2014-12-12,2.2616
2014-12-11,2.5128
2014-12-10,2.7920
2014-12-09,3.1023
2014-12-08,3.4470
2014-12-05,3.8300
2014-12-04,4.1584
2014-12-03,4.6204
2014-12-02,5.1338
2014-12-01,5.7042
2014-11-28,6.3380
2014-11-26,6.5760
2014-11-25,7.3067
2014-11-24,7.2831
2014-11-21,6.7519
2014-11-20,6.5696
2014-11-19,7.2995
2014-11-18,6.7409
2014-11-17,5.3917
2014-11-14,5.9908
2014-11-13,5.8609
2014-11-12,3.8166
2014-11-11,3.7986
2014-11-10,3.5019
2014-11-07,3.8910
2014-11-06,4.1873
2014-11-05,4.6526
2014-11-04,5.1695
2014-11-03,5.2998
2014-10-31,5.5409
2014-10-30,4.4502
2014-10-29,4.9447
2014-10-28,4.8277
2014-10-27,3.8577
2014-10-24,4.2863
2014-10-23,4.7625
2014-10-22,5.2917
2014-10-21,5.8797
2014-10-20,4.0994
2014-10-17,3.7341
2014-10-16,1.6671
2014-10-15,1.6785
2014-10-14,1.8650
2014-10-13,1.8984
2014-10-10,2.1093
2014-10-09,2.3437
2014-10-08,2.6041
2014-10-07,2.8935
2014-10-06,3.2150
2014-10-03,3.2633
2014-10-02,2.3511
2014-10-01,2.6124
2014-09-30,2.9026
2014-09-29,3.2251
2014-09-26,3.0717
2014-09-25,2.9201
2014-09-24,3.2445
2014-09-23,3.3540
2014-09-22,3.7266
2014-09-19,4.1407
2014-09-18,3.8282
2014-09-17,3.7514
2014-09-16,3.5115
2014-09-15,3.1774
2014-09-12,3.5305
2014-09-11,3.9228
2014-09-10,4.3586
2014-09-09,4.8429
2014-09-08,4.9658
2014-09-05,2.9101
2014-09-04,3.2335
2014-09-03,3.1002
2014-09-02,3.4447
2014-08-29,3.8274
2014-08-28,4.2527
2014-08-27,4.7252
2014-08-26,5.2503
2014-08-25,5.2156
2014-08-22,5.1288
2014-08-21,5.6793
2014-08-20,6.2427
2014-08-19,5.0822
2014-08-18,5.1158
2014-08-15,4.9696
2014-08-14,5.5218
2014-08-13,3.7597
2014-08-12,2.9317
2014-08-11,3.2574
2014-08-08,2.5474
2014-08-07,2.4152
2014-08-06,1.8531
2014-08-05,2.0590
2014-08-04,1.5312
2014-08-01,1.7014
2014-07-31,1.8904
2014-07-30,2.1005
2014-07-29,2.3338
2014-07-28,2.5932
2014-07-25,2.8813
2014-07-24,3.2014
2014-07-23,3.5571
2014-07-22,3.9524
2014-07-21,2.8655
2014-07-18,2.6080
2014-07-17,2.8978
2014-07-16,3.2198
2014-07-15,3.5775
2014-07-14,3.9750
2014-07-11,2.1708
2014-07-10,1.8265
2014-07-09,2.0295
2014-07-08,2.2550
2014-07-07,2.5055
2014-07-03,1.9393
2014-07-02,2.0396
2014-07-01,2.1031
2014-06-30,1.9336
2014-06-27,2.1485
2014-06-26,2.0628
2014-06-25,2.2920
2014-06-24,2.5467
2014-06-23,2.8296
2014-06-20,3.1440
2014-06-19,2.3896
2014-06-18,2.4056
2014-06-17,2.6729
2014-06-16,2.9699
2014-06-13,3.1271
2014-06-12,3.4746
2014-06-11,3.8606
2014-06-10,4.2896
2014-06-09,4.7662
2014-06-06,5.1614
2014-06-05,4.8970
2014-06-04,3.6876
2014-06-03,4.0974
2014-06-02,4.0727
2014-05-30,3.9590
2014-05-29,4.3989
2014-05-28,4.8397
2014-05-27,4.4752
2014-05-23,3.4074
2014-05-22,3.6906
2014-05-21,3.0929
2014-05-20,3.4366
2014-05-19,3.8184
2014-05-16,3.8972
2014-05-15,4.3302
2014-05-14,4.8114
2014-05-13,5.3460
2014-05-12,5.1337
2014-05-09,4.1109
2014-05-08,4.5677
2014-05-07,4.9120
2014-05-06,5.4578
2014-05-05,6.0642
2014-05-02,4.8483
2014-05-01,4.6234
2014-04-30,5.0417
2014-04-29,4.7142
2014-04-28,5.2380
2014-04-25,5.8201
2014-04-24,6.4667
2014-04-23,7.1852
2014-04-22,5.7216
2014-04-21,5.6988
