Dates,RSI Values
2018-11-29,48.7918
2018-11-28,46.9384
2018-11-27,43.5175
2018-11-26,43.1296
2018-11-23,42.1884
2018-11-21,43.0526
2018-11-20,43.1184
2018-11-19,43.6760
2018-11-16,46.4005
2018-11-15,47.4874
2018-11-14,48.1064
2018-11-13,49.0593
2018-11-12,50.6015
2018-11-09,53.2888
2018-11-08,53.6129
2018-11-07,53.5242
2018-11-06,52.4490
2018-11-05,51.5605
2018-11-02,50.7103
2018-11-01,51.8317
2018-10-31,50.1650
2018-10-30,49.1249
2018-10-29,45.9252
2018-10-26,51.1372
2018-10-25,52.2413
2018-10-24,50.1014
2018-10-23,48.9713
2018-10-22,50.4138
2018-10-19,50.4826
2018-10-18,51.2390
2018-10-17,52.7814
2018-10-16,53.4870
2018-10-15,51.3138
2018-10-12,51.6241
2018-10-11,51.1534
2018-10-10,53.5426
2018-10-09,58.7012
2018-10-08,58.8032
2018-10-05,59.0163
2018-10-04,60.0893
2018-10-03,60.8003
2018-10-02,59.5977
2018-10-01,58.7442
2018-09-28,56.4484
2018-09-27,55.3924
2018-09-26,54.8308
2018-09-25,55.4688
2018-09-24,55.6882
2018-09-21,56.9189
2018-09-20,55.8430
2018-09-19,55.3296
2018-09-18,54.9538
2018-09-17,53.1594
2018-09-14,54.2262
2018-09-13,53.1857
2018-09-12,52.6879
2018-09-11,50.6403
2018-09-10,49.7550
2018-09-07,51.7458
2018-09-06,52.2957
2018-09-05,51.1215
2018-09-04,51.0108
2018-08-31,50.1199
2018-08-30,51.2039
2018-08-29,52.0876
2018-08-28,52.3622
2018-08-27,53.0419
2018-08-24,51.9894
2018-08-23,51.5254
2018-08-22,52.1888
2018-08-21,53.1728
2018-08-20,52.4611
2018-08-17,51.4249
2018-08-16,51.3243
2018-08-15,47.7318
2018-08-14,49.5934
2018-08-13,49.3890
2018-08-10,49.6547
2018-08-09,50.7530
2018-08-08,51.3570
2018-08-07,52.1279
2018-08-06,51.1168
2018-08-03,51.5934
2018-08-02,51.9207
2018-08-01,52.6900
2018-07-31,53.5994
2018-07-30,52.4079
2018-07-27,54.9381
2018-07-26,54.6405
2018-07-25,53.8773
2018-07-24,54.4984
2018-07-23,53.3777
2018-07-20,53.8010
2018-07-19,53.9116
2018-07-18,55.1776
2018-07-17,54.4611
2018-07-16,54.2944
2018-07-13,53.1501
2018-07-12,52.0965
2018-07-11,50.8611
2018-07-10,52.4630
2018-07-09,51.2614
2018-07-06,49.5242
2018-07-05,49.1681
2018-07-03,49.1079
2018-07-02,49.8373
2018-06-29,49.7048
2018-06-28,49.5076
2018-06-27,48.3942
2018-06-26,48.7168
2018-06-25,48.6942
2018-06-22,50.3749
2018-06-21,50.1013
2018-06-20,51.2150
2018-06-19,50.8810
2018-06-18,54.0255
2018-06-15,54.7905
2018-06-14,55.9124
2018-06-13,56.2680
2018-06-12,57.9790
2018-06-11,58.0608
2018-06-08,57.7982
2018-06-07,57.6231
2018-06-06,58.3645
2018-06-05,56.2797
2018-06-04,56.4319
2018-06-01,55.6842
2018-05-31,54.8201
2018-05-30,56.2412
2018-05-29,55.1626
2018-05-25,56.9976
2018-05-24,56.7959
2018-05-23,56.8462
2018-05-22,56.0850
2018-05-21,58.2230
2018-05-18,55.8724
2018-05-17,54.4697
2018-05-16,53.8266
2018-05-15,54.0983
2018-05-14,54.6791
2018-05-11,54.2641
2018-05-10,54.6347
2018-05-09,54.3932
2018-05-08,53.2247
2018-05-07,53.6776
2018-05-04,52.5244
2018-05-03,51.7913
2018-05-02,50.4890
2018-05-01,51.6136
2018-04-30,52.4743
2018-04-27,54.0837
2018-04-26,54.5112
2018-04-25,54.5267
2018-04-24,51.8869
2018-04-23,54.0668
2018-04-20,54.0339
2018-04-19,54.4769
2018-04-18,54.5570
2018-04-17,53.7648
2018-04-16,52.8329
2018-04-13,52.3595
2018-04-12,54.1122
2018-04-11,52.1759
2018-04-10,53.8187
2018-04-09,51.3362
2018-04-06,52.1459
2018-04-05,54.5260
2018-04-04,52.6812
2018-04-03,53.4833
2018-04-02,51.6963
2018-03-29,52.9914
2018-03-28,51.2626
2018-03-27,51.5225
2018-03-26,53.4163
2018-03-23,51.6479
2018-03-22,51.3322
2018-03-21,55.8278
2018-03-20,55.9734
2018-03-19,54.6910
2018-03-16,54.4050
2018-03-15,54.2976
2018-03-14,54.3693
2018-03-13,56.5686
2018-03-12,58.0797
2018-03-09,61.0717
2018-03-08,59.9381
2018-03-07,59.6016
2018-03-06,60.1524
2018-03-05,61.2832
2018-03-02,59.7176
2018-03-01,61.2250
2018-02-28,65.2506
2018-02-27,66.0770
2018-02-26,65.8748
2018-02-23,64.6612
2018-02-22,64.5271
2018-02-21,63.8826
2018-02-20,64.1981
2018-02-16,64.7386
2018-02-15,65.1905
2018-02-14,63.1282
2018-02-13,62.8139
2018-02-12,63.0133
2018-02-09,60.9307
2018-02-08,60.2976
2018-02-07,65.7893
2018-02-06,64.4224
2018-02-05,61.9356
2018-02-02,69.9090
2018-02-01,73.6332
2018-01-31,73.1852
2018-01-30,69.9401
2018-01-29,71.5236
2018-01-26,72.7696
2018-01-25,72.7482
2018-01-24,71.0475
2018-01-23,71.5150
2018-01-22,72.7717
2018-01-19,72.7190
2018-01-18,73.9803
2018-01-17,80.0561
2018-01-16,77.3988
2018-01-12,78.0741
2018-01-11,76.5277
2018-01-10,74.8379
2018-01-09,74.4177
2018-01-08,72.3719
2018-01-05,72.0250
2018-01-04,68.4146
2018-01-03,69.2276
2018-01-02,68.9201
2017-12-29,68.2959
2017-12-28,69.3137
2017-12-27,69.0848
2017-12-26,69.0041
2017-12-22,68.9246
2017-12-21,68.9036
2017-12-20,70.8307
2017-12-19,70.6485
2017-12-18,70.3384
2017-12-15,69.7171
2017-12-14,69.7001
2017-12-13,69.1238
2017-12-12,68.5782
2017-12-11,66.5089
2017-12-08,68.2901
2017-12-07,67.0497
2017-12-06,65.8160
2017-12-05,64.8648
2017-12-04,66.4784
2017-12-01,64.1052
2017-11-30,67.9846
2017-11-29,65.1224
2017-11-28,64.5803
2017-11-27,63.5593
2017-11-24,63.7836
2017-11-22,63.4763
2017-11-21,64.8355
2017-11-20,63.8628
2017-11-17,62.8516
2017-11-16,63.9166
2017-11-15,63.5637
2017-11-14,63.1005
2017-11-13,63.5757
2017-11-10,62.9248
2017-11-09,64.2507
2017-11-08,65.3019
2017-11-07,65.7088
2017-11-06,64.9208
2017-11-03,64.0080
2017-11-02,64.6332
2017-11-01,62.9697
2017-10-31,62.7535
2017-10-30,63.6427
2017-10-27,62.4986
2017-10-26,64.5020
2017-10-25,64.1534
2017-10-24,70.0426
2017-10-23,68.6782
2017-10-20,70.7638
2017-10-19,68.5655
2017-10-18,69.4619
2017-10-17,68.8961
2017-10-16,69.9063
2017-10-13,70.7975
2017-10-12,71.8586
2017-10-11,71.6916
2017-10-10,71.5118
2017-10-09,70.6004
2017-10-06,70.7663
2017-10-05,71.0334
2017-10-04,69.9100
2017-10-03,69.8000
2017-10-02,70.2446
2017-09-29,69.6074
2017-09-28,69.6567
2017-09-27,70.4798
2017-09-26,69.9351
2017-09-25,70.4348
2017-09-22,72.1711
2017-09-21,72.0411
2017-09-20,71.8589
2017-09-19,70.8972
2017-09-18,71.3913
2017-09-15,70.0449
2017-09-14,68.7115
2017-09-13,67.4693
2017-09-12,66.9431
2017-09-11,66.9510
2017-09-08,66.2480
2017-09-07,65.2597
2017-09-06,64.5639
2017-09-05,66.3992
2017-09-01,69.0921
2017-08-31,68.8429
2017-08-30,69.4985
2017-08-29,69.5228
2017-08-28,68.3238
2017-08-25,67.8406
2017-08-24,70.1579
2017-08-23,69.9283
2017-08-22,71.3012
2017-08-21,69.8803
2017-08-18,69.9554
2017-08-17,69.8920
2017-08-16,71.5352
2017-08-15,72.8615
2017-08-14,72.2161
2017-08-11,71.4689
2017-08-10,70.7906
2017-08-09,71.9898
2017-08-08,75.2640
2017-08-07,75.9193
2017-08-04,75.1885
2017-08-03,75.6707
2017-08-02,75.5855
2017-08-01,76.8970
2017-07-31,79.6418
2017-07-28,79.3573
2017-07-27,79.2929
2017-07-26,77.3587
2017-07-25,69.6296
2017-07-24,69.4934
2017-07-21,69.4743
2017-07-20,68.5750
2017-07-19,69.2197
2017-07-18,67.9192
2017-07-17,68.7385
2017-07-14,68.4984
2017-07-13,67.3551
2017-07-12,67.5765
2017-07-11,67.4917
2017-07-10,66.3192
2017-07-07,65.4793
2017-07-06,65.0005
2017-07-05,65.3298
2017-07-03,63.5651
2017-06-30,63.0847
2017-06-29,62.9193
2017-06-28,65.0467
2017-06-27,64.6508
2017-06-26,65.7403
2017-06-23,68.0604
2017-06-22,66.6292
2017-06-21,66.4868
2017-06-20,66.0450
2017-06-19,66.8158
2017-06-16,65.4238
2017-06-15,64.8825
2017-06-14,63.1281
2017-06-13,62.3536
2017-06-12,61.6873
2017-06-09,61.7167
2017-06-08,61.6569
2017-06-07,60.5513
2017-06-06,59.7114
2017-06-05,61.8131
2017-06-02,63.0791
2017-06-01,61.3139
2017-05-31,61.6214
2017-05-30,61.1595
2017-05-26,60.9815
2017-05-25,61.4381
2017-05-24,60.3345
2017-05-23,59.2286
2017-05-22,59.3945
2017-05-19,57.5081
2017-05-18,55.1503
2017-05-17,56.4102
2017-05-16,60.2410
2017-05-15,60.0306
2017-05-12,60.9067
2017-05-11,61.6137
2017-05-10,61.1266
2017-05-09,63.5086
2017-05-08,62.9637
2017-05-05,62.3382
2017-05-04,61.1017
2017-05-03,61.4277
2017-05-02,61.4779
2017-05-01,60.8185
2017-04-28,63.2855
2017-04-27,62.2965
2017-04-26,61.3394
2017-04-25,63.2141
2017-04-24,62.3046
2017-04-21,61.2158
2017-04-20,60.4970
2017-04-19,59.8899
2017-04-18,59.5173
2017-04-17,60.6927
2017-04-13,58.3503
2017-04-12,58.7845
2017-04-11,61.4088
2017-04-10,60.7200
2017-04-07,62.1075
2017-04-06,61.1083
2017-04-05,60.9104
2017-04-04,62.6560
2017-04-03,61.2799
2017-03-31,61.5074
2017-03-30,62.7248
2017-03-29,62.4974
2017-03-28,62.3237
2017-03-27,61.5084
2017-03-24,61.3262
2017-03-23,62.8255
2017-03-22,62.6515
2017-03-21,62.0168
2017-03-20,65.6960
2017-03-17,66.4962
2017-03-16,65.3846
2017-03-15,65.9686
2017-03-14,65.9908
2017-03-13,66.3411
2017-03-10,66.1485
2017-03-09,68.1917
2017-03-08,69.5082
2017-03-07,69.8243
2017-03-06,69.2915
2017-03-03,70.6944
2017-03-02,71.6152
2017-03-01,72.6687
2017-02-28,70.9961
2017-02-27,70.6130
2017-02-24,69.6352
2017-02-23,69.3438
2017-02-22,68.5797
2017-02-21,68.8038
2017-02-17,67.3123
2017-02-16,66.2583
2017-02-15,65.3891
2017-02-14,64.9199
2017-02-13,64.6439
2017-02-10,63.5683
2017-02-09,62.3524
2017-02-08,62.0532
2017-02-07,63.3753
2017-02-06,61.7923
2017-02-03,60.7500
2017-02-02,60.6568
2017-02-01,62.4314
2017-01-31,62.0817
2017-01-30,64.3771
2017-01-27,66.7742
2017-01-26,68.4391
2017-01-25,67.4534
2017-01-24,63.0813
2017-01-23,61.0403
2017-01-20,63.1747
2017-01-19,62.7747
2017-01-18,62.2591
2017-01-17,61.7631
2017-01-13,63.2163
2017-01-12,62.8171
2017-01-11,64.2208
2017-01-10,63.9864
2017-01-09,63.4529
2017-01-06,64.4255
2017-01-05,64.1563
2017-01-04,64.0949
2017-01-03,62.9538
2016-12-30,62.0293
2016-12-29,62.0411
2016-12-28,62.5174
2016-12-27,64.1418
2016-12-23,64.5347
2016-12-22,64.3075
2016-12-21,64.3305
2016-12-20,63.6332
2016-12-19,63.4985
2016-12-16,62.4066
2016-12-15,61.9215
2016-12-14,62.6816
2016-12-13,65.1326
2016-12-12,65.7075
2016-12-09,65.3053
2016-12-08,64.6382
2016-12-07,63.8643
2016-12-06,62.6466
2016-12-05,62.5946
2016-12-02,62.6908
2016-12-01,62.8381
2016-11-30,61.6850
2016-11-29,62.8122
2016-11-28,61.6222
2016-11-25,61.9025
2016-11-23,61.7129
2016-11-22,61.5754
2016-11-21,59.9753
2016-11-18,59.5327
2016-11-17,58.8538
2016-11-16,59.9259
2016-11-15,61.5798
2016-11-14,63.5137
2016-11-11,62.6141
2016-11-10,62.0969
2016-11-09,60.4159
2016-11-08,58.4066
2016-11-07,58.2210
2016-11-04,55.6164
2016-11-03,56.0877
2016-11-02,56.8051
2016-11-01,58.4720
2016-10-31,58.4922
2016-10-28,59.0741
2016-10-27,59.3735
2016-10-26,61.6495
2016-10-25,56.9174
2016-10-24,55.6253
2016-10-21,54.0600
2016-10-20,54.2765
2016-10-19,54.6236
2016-10-18,53.7020
2016-10-17,52.7440
2016-10-14,52.3043
2016-10-13,52.1997
2016-10-12,52.0107
2016-10-11,52.5477
2016-10-10,54.5460
2016-10-07,52.8820
2016-10-06,53.4311
2016-10-05,53.6610
2016-10-04,51.6120
2016-10-03,51.7330
2016-09-30,51.1811
2016-09-29,50.5667
2016-09-28,51.6433
2016-09-27,50.8659
2016-09-26,50.2195
2016-09-23,51.2862
2016-09-22,51.3658
2016-09-21,50.2656
2016-09-20,47.8195
2016-09-19,47.5365
2016-09-16,46.8254
2016-09-15,47.6945
2016-09-14,47.6055
2016-09-13,48.4874
2016-09-12,49.6112
2016-09-09,48.2366
2016-09-08,52.0620
2016-09-07,51.8393
2016-09-06,52.1589
2016-09-02,50.5981
2016-09-01,49.4860
2016-08-31,49.0849
2016-08-30,50.2671
2016-08-29,52.1592
2016-08-26,51.5867
2016-08-25,52.2730
2016-08-24,52.5561
2016-08-23,53.3325
2016-08-22,54.1160
2016-08-19,53.6845
2016-08-18,54.1930
2016-08-17,53.9794
2016-08-16,54.2272
2016-08-15,53.9758
2016-08-12,52.8104
2016-08-11,52.7352
2016-08-10,52.1978
2016-08-09,51.6487
2016-08-08,51.3228
2016-08-05,50.9844
2016-08-04,50.6039
2016-08-03,51.0972
2016-08-02,50.9053
2016-08-01,52.1000
2016-07-29,52.4371
2016-07-28,51.9975
2016-07-27,54.2268
2016-07-26,53.4915
2016-07-25,52.1966
2016-07-22,52.5948
2016-07-21,52.6394
2016-07-20,53.5206
2016-07-19,53.4821
2016-07-18,52.6954
2016-07-15,52.0230
2016-07-14,51.4771
2016-07-13,50.5314
2016-07-12,51.0050
2016-07-11,51.8415
2016-07-08,50.5822
2016-07-07,48.6102
2016-07-06,48.4652
2016-07-05,48.4716
2016-07-01,50.2343
2016-06-30,50.3531
2016-06-29,48.4419
2016-06-28,46.2597
2016-06-27,45.3902
2016-06-24,47.8245
2016-06-23,52.9455
2016-06-22,51.6611
2016-06-21,51.4788
2016-06-20,52.4322
2016-06-17,50.2828
2016-06-16,49.9423
2016-06-15,50.5377
2016-06-14,50.7931
2016-06-13,50.3738
2016-06-10,51.2744
2016-06-09,52.7595
2016-06-08,52.6910
2016-06-07,51.9604
2016-06-06,51.9400
2016-06-03,48.7264
2016-06-02,48.3294
2016-06-01,48.0018
2016-05-31,47.8102
2016-05-27,49.9396
2016-05-26,50.0036
2016-05-25,49.6877
2016-05-24,48.7284
2016-05-23,48.7820
2016-05-20,48.6505
2016-05-19,49.0992
2016-05-18,51.0449
2016-05-17,52.1374
2016-05-16,53.2616
2016-05-13,51.9639
2016-05-12,53.6253
2016-05-11,52.7105
2016-05-10,53.1700
2016-05-09,51.4661
2016-05-06,52.2884
2016-05-05,51.5161
2016-05-04,50.7279
2016-05-03,51.8384
2016-05-02,52.9168
2016-04-29,53.4835
2016-04-28,53.4835
2016-04-27,55.1197
2016-04-26,52.7330
2016-04-25,51.0798
2016-04-22,51.2916
2016-04-21,51.0862
2016-04-20,50.9751
2016-04-19,52.4235
2016-04-18,51.9735
2016-04-15,51.4410
2016-04-14,51.2645
2016-04-13,51.4543
2016-04-12,50.4180
2016-04-11,49.4298
2016-04-08,49.4108
2016-04-07,48.8584
2016-04-06,49.4173
2016-04-05,48.8625
2016-04-04,48.4376
2016-04-01,48.7946
2016-03-31,48.7827
2016-03-30,49.7137
2016-03-29,51.0529
2016-03-28,51.2943
2016-03-24,51.7800
2016-03-23,52.2120
2016-03-22,53.5491
2016-03-21,53.9928
2016-03-18,53.0132
2016-03-17,51.2685
2016-03-16,49.5043
2016-03-15,48.8021
2016-03-14,48.7906
2016-03-11,47.8052
2016-03-10,46.8140
2016-03-09,46.7671
2016-03-08,46.4723
2016-03-07,46.7459
2016-03-04,45.7034
2016-03-03,44.8594
2016-03-02,44.8781
2016-03-01,45.0208
2016-02-29,44.0187
2016-02-26,44.0075
2016-02-25,43.2596
2016-02-24,42.5695
2016-02-23,43.1168
2016-02-22,43.3210
2016-02-19,42.0982
2016-02-18,43.0826
2016-02-17,42.4090
2016-02-16,40.3039
2016-02-12,37.9442
2016-02-11,37.8290
2016-02-10,40.9349
2016-02-09,41.5327
2016-02-08,41.7794
2016-02-05,43.0931
2016-02-04,43.5491
2016-02-03,42.5620
2016-02-02,39.9912
2016-02-01,41.6895
2016-01-29,40.8177
2016-01-28,39.5036
2016-01-27,38.6024
2016-01-26,43.7019
2016-01-25,41.0302
2016-01-22,41.3185
2016-01-21,40.4923
2016-01-20,39.6249
2016-01-19,41.4678
2016-01-15,41.1737
2016-01-14,42.9288
2016-01-13,42.1984
2016-01-12,44.1468
2016-01-11,42.9858
2016-01-08,42.8360
2016-01-07,44.4057
2016-01-06,47.7072
2016-01-05,49.0837
2016-01-04,48.7147
2015-12-31,51.3306
2015-12-30,52.5614
2015-12-29,53.2072
2015-12-28,51.4601
2015-12-24,50.8132
2015-12-23,51.1639
2015-12-22,50.0940
2015-12-21,49.1320
2015-12-18,48.2603
2015-12-17,52.2346
2015-12-16,54.0963
2015-12-15,53.0809
2015-12-14,50.6928
2015-12-11,51.8804
2015-12-10,53.2308
2015-12-09,51.7384
2015-12-08,52.3037
2015-12-07,55.0216
2015-12-04,55.0622
2015-12-03,53.0706
2015-12-02,54.1914
2015-12-01,54.8235
2015-11-30,53.2546
2015-11-27,54.4689
2015-11-25,54.8612
2015-11-24,55.8633
2015-11-23,55.6616
2015-11-20,56.5272
2015-11-19,56.4270
2015-11-18,55.8281
2015-11-17,54.4213
2015-11-16,53.3221
2015-11-13,52.0733
2015-11-12,52.0389
2015-11-11,53.8941
2015-11-10,54.0174
2015-11-09,54.6528
2015-11-06,56.1822
2015-11-05,56.2057
2015-11-04,56.3759
2015-11-03,55.7773
2015-11-02,56.0085
2015-10-30,55.8174
2015-10-29,55.3045
2015-10-28,55.8039
2015-10-27,56.2160
2015-10-26,55.2327
2015-10-23,55.2327
2015-10-22,55.0177
2015-10-21,52.0554
2015-10-20,50.6174
2015-10-19,50.3267
2015-10-16,49.8105
2015-10-15,49.6793
2015-10-14,47.6544
2015-10-13,51.5467
2015-10-12,51.8132
2015-10-09,51.1919
2015-10-08,50.7729
2015-10-07,49.4721
2015-10-06,47.8750
2015-10-05,47.4596
2015-10-02,46.4588
2015-10-01,45.0897
2015-09-30,45.2876
2015-09-29,43.7215
2015-09-28,43.2731
2015-09-25,44.9018
2015-09-24,43.9981
2015-09-23,45.1029
2015-09-22,46.4851
2015-09-21,47.7396
2015-09-18,47.7831
2015-09-17,48.6283
2015-09-16,48.4641
2015-09-15,47.8763
2015-09-14,46.6369
2015-09-11,46.7768
2015-09-10,46.0365
2015-09-09,45.4389
2015-09-08,46.0892
2015-09-04,43.3313
2015-09-03,44.0161
2015-09-02,43.7464
2015-09-01,41.4870
2015-08-31,43.2147
2015-08-28,44.6546
2015-08-27,43.6702
2015-08-26,41.7968
2015-08-25,38.7594
2015-08-24,39.6549
2015-08-21,42.1951
2015-08-20,45.5547
2015-08-19,49.7191
2015-08-18,51.2329
2015-08-17,51.1087
2015-08-14,51.6321
2015-08-13,51.4221
2015-08-12,49.5994
2015-08-11,50.8727
2015-08-10,52.3440
2015-08-07,49.6307
2015-08-06,50.7839
2015-08-05,51.7347
2015-08-04,49.8575
2015-08-03,49.9807
2015-07-31,50.3710
2015-07-30,49.4359
2015-07-29,50.3414
2015-07-28,48.4329
2015-07-27,47.7744
2015-07-24,50.2155
2015-07-23,51.9763
2015-07-22,52.2919
2015-07-21,51.1039
2015-07-20,52.6060
2015-07-17,52.7119
2015-07-16,54.1821
2015-07-15,52.9346
2015-07-14,53.7048
2015-07-13,52.8209
2015-07-10,51.0876
2015-07-09,49.6650
2015-07-08,48.9020
2015-07-07,49.9389
2015-07-06,47.6113
2015-07-02,47.3284
2015-07-01,47.7523
2015-06-30,45.9176
2015-06-29,45.9254
2015-06-26,49.0097
2015-06-25,48.9828
2015-06-24,49.4509
2015-06-23,50.6849
2015-06-22,51.8102
2015-06-19,51.3350
2015-06-18,51.5535
2015-06-17,49.9241
2015-06-16,48.9842
2015-06-15,48.9411
2015-06-12,49.3578
2015-06-11,49.4873
2015-06-10,48.3754
2015-06-09,47.0804
2015-06-08,47.4952
2015-06-05,47.5636
2015-06-04,47.9094
2015-06-03,49.9360
2015-06-02,49.4885
2015-06-01,47.8570
2015-05-29,47.2475
2015-05-28,48.6286
2015-05-27,49.1498
2015-05-26,48.9899
2015-05-22,50.5560
2015-05-21,52.6399
2015-05-20,51.9289
2015-05-19,52.4517
2015-05-18,52.1972
2015-05-15,52.3344
2015-05-14,53.2055
2015-05-13,51.4911
2015-05-12,51.3492
2015-05-11,51.7080
2015-05-08,51.3969
2015-05-07,48.3893
2015-05-06,48.0320
2015-05-05,48.7327
2015-05-04,49.5518
2015-05-01,50.0344
2015-04-30,49.0391
2015-04-29,51.1486
2015-04-28,52.2140
2015-04-27,52.4422
2015-04-24,52.9112
2015-04-23,54.0722
2015-04-22,55.1369
2015-04-21,56.9174
2015-04-20,56.4928
2015-04-17,54.4460
2015-04-16,56.4553
2015-04-15,56.8544
2015-04-14,57.5303
2015-04-13,57.5561
2015-04-10,58.5332
2015-04-09,57.9439
2015-04-08,57.9073
2015-04-07,57.2751
2015-04-06,56.4178
2015-04-02,55.3761
2015-04-01,54.9670
2015-03-31,56.1012
2015-03-30,58.2441
2015-03-27,55.8135
2015-03-26,55.3638
2015-03-25,55.4126
2015-03-24,58.2803
2015-03-23,59.3004
2015-03-20,60.8203
2015-03-19,60.5919
2015-03-18,62.0649
2015-03-17,61.3718
2015-03-16,60.8897
2015-03-13,59.6560
2015-03-12,60.0716
2015-03-11,59.5605
2015-03-10,60.6537
2015-03-09,62.7578
2015-03-06,61.8505
2015-03-05,63.0982
2015-03-04,63.0332
2015-03-03,64.1585
2015-03-02,63.2251
2015-02-27,61.5912
2015-02-26,62.4017
2015-02-25,63.5946
2015-02-24,64.8958
2015-02-23,65.2395
2015-02-20,68.7802
2015-02-19,66.5047
2015-02-18,65.0940
2015-02-17,64.3817
2015-02-13,64.2731
2015-02-12,63.3274
2015-02-11,63.2285
2015-02-10,62.7741
2015-02-09,62.5098
2015-02-06,62.9095
2015-02-05,63.4778
2015-02-04,62.7187
2015-02-03,62.8300
2015-02-02,62.2391
2015-01-30,61.7480
2015-01-29,63.9553
2015-01-28,59.1181
2015-01-27,53.7701
2015-01-26,55.3457
2015-01-23,55.9010
2015-01-22,56.9393
2015-01-21,54.3054
2015-01-20,53.2735
2015-01-16,52.8880
2015-01-15,52.3274
2015-01-14,52.5572
2015-01-13,53.3127
2015-01-12,53.0616
2015-01-09,53.6936
2015-01-08,53.9379
2015-01-07,52.0548
2015-01-06,50.3344
2015-01-05,51.7309
2015-01-02,52.5774
2014-12-31,52.6055
2014-12-30,54.3625
2014-12-29,54.8085
2014-12-26,54.2810
2014-12-24,53.9699
2014-12-23,52.9974
2014-12-22,51.4950
2014-12-19,49.7650
2014-12-18,49.2659
2014-12-17,48.7221
2014-12-16,47.9968
2014-12-15,45.9911
2014-12-12,44.7299
2014-12-11,46.8581
2014-12-10,47.9502
2014-12-09,52.7090
2014-12-08,53.3499
2014-12-05,55.4048
2014-12-04,54.6148
2014-12-03,55.3162
2014-12-02,55.6502
2014-12-01,55.7673
2014-11-28,57.9059
2014-11-26,58.3736
2014-11-25,58.4067
2014-11-24,58.2524
2014-11-21,56.8158
2014-11-20,55.9390
2014-11-19,55.8658
2014-11-18,55.0942
2014-11-17,53.2037
2014-11-14,53.6384
2014-11-13,53.3583
2014-11-12,51.0209
2014-11-11,50.5553
2014-11-10,49.8964
2014-11-07,49.7231
2014-11-06,49.8386
2014-11-05,49.5202
2014-11-04,50.2891
2014-11-03,50.4530
2014-10-31,49.5023
2014-10-30,48.5609
2014-10-29,47.9149
2014-10-28,48.3410
2014-10-27,47.0435
2014-10-24,47.1369
2014-10-23,46.9562
2014-10-22,46.4609
2014-10-21,51.0259
2014-10-20,48.5718
2014-10-17,47.5917
2014-10-16,44.7468
2014-10-15,44.6470
2014-10-14,46.3710
2014-10-13,44.5319
2014-10-10,45.4026
2014-10-09,46.4712
2014-10-08,48.4398
2014-10-07,46.7880
2014-10-06,49.5428
2014-10-03,49.6402
2014-10-02,47.4212
2014-10-01,47.8934
2014-09-30,50.5678
2014-09-29,52.0283
2014-09-26,51.9500
2014-09-25,50.4138
2014-09-24,51.9252
2014-09-23,50.7186
2014-09-22,52.0304
2014-09-19,52.8361
2014-09-18,52.0794
2014-09-17,51.2633
2014-09-16,50.8230
2014-09-15,49.8027
2014-09-12,50.4527
2014-09-11,51.1582
2014-09-10,51.7544
2014-09-09,51.7449
2014-09-08,51.5297
2014-09-05,48.2981
2014-09-04,49.0481
2014-09-03,49.5179
2014-09-02,49.0597
2014-08-29,50.3448
2014-08-28,50.6502
2014-08-27,51.7313
2014-08-26,52.1315
2014-08-25,51.8853
2014-08-22,51.0909
2014-08-21,51.1289
2014-08-20,50.9948
2014-08-19,49.3891
2014-08-18,48.8322
2014-08-15,47.1017
2014-08-14,47.9309
2014-08-13,45.8357
2014-08-12,44.2780
2014-08-11,44.5524
2014-08-08,44.3783
2014-08-07,43.5718
2014-08-06,42.0069
2014-08-05,43.7397
2014-08-04,42.3194
2014-08-01,42.6740
2014-07-31,42.7520
2014-07-30,44.1845
2014-07-29,44.2085
2014-07-28,44.7982
2014-07-25,44.9093
2014-07-24,45.8645
2014-07-23,47.7817
2014-07-22,50.4950
2014-07-21,49.1501
2014-07-18,48.5220
2014-07-17,46.8048
2014-07-16,48.1830
2014-07-15,49.7492
2014-07-14,50.1486
2014-07-11,48.7766
2014-07-10,47.4890
2014-07-09,47.4890
2014-07-08,47.4890
2014-07-07,49.5636
2014-07-03,49.0131
2014-07-02,48.1623
2014-07-01,48.6359
2014-06-30,47.7621
2014-06-27,48.9236
2014-06-26,48.4358
2014-06-25,47.5291
2014-06-24,49.3816
2014-06-23,50.9650
2014-06-20,52.1704
2014-06-19,52.8763
2014-06-18,52.5794
2014-06-17,52.5535
2014-06-16,52.6379
2014-06-13,52.4300
2014-06-12,52.3480
2014-06-11,54.0932
2014-06-10,57.1740
2014-06-09,57.9024
2014-06-06,58.1992
2014-06-05,57.1375
2014-06-04,55.9962
2014-06-03,56.5408
2014-06-02,56.5604
2014-05-30,56.0754
2014-05-29,55.9939
2014-05-28,55.3967
2014-05-27,55.2792
2014-05-23,53.9724
2014-05-22,53.5415
2014-05-21,52.8740
2014-05-20,51.8099
2014-05-19,53.3233
2014-05-16,52.9121
2014-05-15,53.2526
2014-05-14,54.7906
2014-05-13,55.1943
2014-05-12,54.5884
2014-05-09,53.5009
2014-05-08,53.1121
2014-05-07,52.9521
2014-05-06,52.7736
2014-05-05,53.6757
2014-05-02,52.2456
2014-05-01,51.1632
2014-04-30,51.5969
2014-04-29,51.1256
2014-04-28,50.1525
2014-04-25,51.3735
2014-04-24,52.2978
2014-04-23,52.8963
2014-04-22,50.6841
2014-04-21,50.8894
2014-04-17,50.9643
