Dates,WMA Values
2018-11-29,338.1383
2018-11-28,338.6786
2018-11-27,339.5858
2018-11-26,341.1102
2018-11-23,342.7301
2018-11-21,344.5356
2018-11-20,346.1768
2018-11-19,347.8233
2018-11-16,349.3611
2018-11-15,350.3358
2018-11-14,351.1025
2018-11-13,351.7495
2018-11-12,352.2102
2018-11-09,352.3723
2018-11-08,352.0469
2018-11-07,351.6502
2018-11-06,351.2551
2018-11-05,351.0609
2018-11-02,351.0275
2018-11-01,351.1467
2018-10-31,351.0542
2018-10-30,351.2724
2018-10-29,351.6789
2018-10-26,352.6368
2018-10-25,352.6864
2018-10-24,352.5410
2018-10-23,352.7298
2018-10-22,353.0843
2018-10-19,353.2012
2018-10-18,353.2979
2018-10-17,353.2674
2018-10-16,352.9911
2018-10-15,352.5927
2018-10-12,352.5405
2018-10-11,352.4325
2018-10-10,352.3949
2018-10-09,351.9925
2018-10-08,350.8811
2018-10-05,349.7367
2018-10-04,348.5437
2018-10-03,347.1901
2018-10-02,345.7217
2018-10-01,344.4518
2018-09-28,343.3146
2018-09-27,342.5576
2018-09-26,341.9649
2018-09-25,341.4541
2018-09-24,340.8502
2018-09-21,340.2030
2018-09-20,339.3738
2018-09-19,338.7040
2018-09-18,338.1040
2018-09-17,337.5486
2018-09-14,337.2648
2018-09-13,336.8139
2018-09-12,336.5092
2018-09-11,336.2680
2018-09-10,336.3276
2018-09-07,336.5091
2018-09-06,336.3931
2018-09-05,336.1852
2018-09-04,336.1384
2018-08-31,336.1012
2018-08-30,336.1900
2018-08-29,336.1184
2018-08-28,335.9139
2018-08-27,335.6720
2018-08-24,335.3359
2018-08-23,335.1738
2018-08-22,335.0948
2018-08-21,334.9332
2018-08-20,334.6415
2018-08-17,334.4775
2018-08-16,334.4936
2018-08-15,334.5436
2018-08-14,335.1532
2018-08-13,335.4978
2018-08-10,335.8846
2018-08-09,336.2400
2018-08-08,336.4415
2018-08-07,336.5578
2018-08-06,336.5687
2018-08-03,336.7471
2018-08-02,336.8631
2018-08-01,336.9344
2018-07-31,336.8997
2018-07-30,336.7276
2018-07-27,336.7481
2018-07-26,336.3917
2018-07-25,336.0725
2018-07-24,335.8731
2018-07-23,335.5731
2018-07-20,335.4549
2018-07-19,335.2660
2018-07-18,335.0468
2018-07-17,334.6264
2018-07-16,334.3143
2018-07-13,334.0112
2018-07-12,333.8872
2018-07-11,333.9292
2018-07-10,334.1697
2018-07-09,334.1565
2018-07-06,334.3404
2018-07-05,334.8041
2018-07-03,335.3186
2018-07-02,335.8457
2018-06-29,336.2545
2018-06-28,336.6875
2018-06-27,337.1565
2018-06-26,337.8117
2018-06-25,338.4102
2018-06-22,339.0098
2018-06-21,339.3160
2018-06-20,339.6604
2018-06-19,339.8078
2018-06-18,339.9992
2018-06-15,339.6536
2018-06-14,339.1721
2018-06-13,338.4915
2018-06-12,337.7308
2018-06-11,336.6770
2018-06-08,335.5774
2018-06-07,334.4936
2018-06-06,333.4094
2018-06-05,332.1775
2018-06-04,331.3474
2018-06-01,330.4613
2018-05-31,329.7105
2018-05-30,329.1196
2018-05-29,328.2798
2018-05-25,327.6378
2018-05-24,326.6846
2018-05-23,325.7495
2018-05-22,324.7898
2018-05-21,323.9788
2018-05-18,322.8234
2018-05-17,322.1438
2018-05-16,321.7327
2018-05-15,321.4460
2018-05-14,321.1226
2018-05-11,320.7047
2018-05-10,320.3713
2018-05-09,319.9896
2018-05-08,319.6710
2018-05-07,319.6015
2018-05-04,319.4669
2018-05-03,319.5738
2018-05-02,319.8374
2018-05-01,320.3670
2018-04-30,320.7149
2018-04-27,320.9290
2018-04-26,320.8711
2018-04-25,320.7418
2018-04-24,320.6105
2018-04-23,321.0004
2018-04-20,321.0161
2018-04-19,321.0439
2018-04-18,320.9966
2018-04-17,320.9254
2018-04-16,321.0227
2018-04-13,321.3235
2018-04-12,321.7353
2018-04-11,321.8379
2018-04-10,322.3295
2018-04-09,322.5455
2018-04-06,323.2394
2018-04-05,323.8018
2018-04-04,323.9762
2018-04-03,324.4938
2018-04-02,324.8882
2018-03-29,325.6094
2018-03-28,326.1423
2018-03-27,326.9805
2018-03-26,327.7874
2018-03-23,328.2976
2018-03-22,329.1053
2018-03-21,329.9631
2018-03-20,330.1425
2018-03-19,330.2792
2018-03-16,330.6089
2018-03-15,330.9613
2018-03-14,331.3061
2018-03-13,331.6127
2018-03-12,331.5704
2018-03-09,331.2832
2018-03-08,330.5625
2018-03-07,330.0177
2018-03-06,329.4963
2018-03-05,328.8647
2018-03-02,328.0465
2018-03-01,327.4941
2018-02-28,326.7102
2018-02-27,325.4035
2018-02-26,323.9498
2018-02-23,322.4833
2018-02-22,321.2166
2018-02-21,319.9240
2018-02-20,318.7108
2018-02-16,317.4033
2018-02-15,315.9715
2018-02-14,314.4264
2018-02-13,313.2610
2018-02-12,312.1083
2018-02-09,310.8744
2018-02-08,310.0029
2018-02-07,309.2012
2018-02-06,307.7123
2018-02-05,306.4361
2018-02-02,305.5631
2018-02-01,303.8788
2018-01-31,301.8237
2018-01-30,299.7968
2018-01-29,298.3365
2018-01-26,296.7009
2018-01-25,294.9153
2018-01-24,293.0723
2018-01-23,291.4901
2018-01-22,289.8209
2018-01-19,288.0068
2018-01-18,286.1468
2018-01-17,284.1363
2018-01-16,281.6533
2018-01-12,279.7042
2018-01-11,277.6563
2018-01-10,275.8583
2018-01-09,274.3052
2018-01-08,272.7752
2018-01-05,271.5150
2018-01-04,270.2705
2018-01-03,269.4541
2018-01-02,268.5697
2017-12-29,267.6919
2017-12-28,266.8591
2017-12-27,265.9433
2017-12-26,265.0269
2017-12-22,264.0932
2017-12-21,263.1435
2017-12-20,262.1702
2017-12-19,261.0610
2017-12-18,259.9460
2017-12-15,258.8433
2017-12-14,257.7957
2017-12-13,256.7208
2017-12-12,255.6938
2017-12-11,254.7115
2017-12-08,253.9598
2017-12-07,253.0812
2017-12-06,252.3283
2017-12-05,251.6944
2017-12-04,251.1456
2017-12-01,250.4888
2017-11-30,250.0659
2017-11-29,249.4234
2017-11-28,249.0475
2017-11-27,248.7085
2017-11-24,248.4461
2017-11-22,248.1561
2017-11-21,247.8750
2017-11-20,247.5045
2017-11-17,247.2032
2017-11-16,246.9720
2017-11-15,246.6656
2017-11-14,246.3685
2017-11-13,246.0930
2017-11-10,245.7754
2017-11-09,245.4997
2017-11-08,245.1372
2017-11-07,244.7023
2017-11-06,244.2250
2017-11-03,243.8033
2017-11-02,243.4507
2017-11-01,243.0472
2017-10-31,242.7832
2017-10-30,242.5220
2017-10-27,242.1962
2017-10-26,241.9585
2017-10-25,241.6003
2017-10-24,241.2601
2017-10-23,240.6160
2017-10-20,240.0883
2017-10-19,239.4466
2017-10-18,238.9987
2017-10-17,238.4973
2017-10-16,238.0339
2017-10-13,237.5111
2017-10-12,236.9337
2017-10-11,236.2940
2017-10-10,235.6543
2017-10-09,235.0188
2017-10-06,234.4638
2017-10-05,233.8876
2017-10-04,233.2800
2017-10-03,232.7555
2017-10-02,232.2091
2017-09-29,231.6094
2017-09-28,231.0423
2017-09-27,230.4398
2017-09-26,229.7638
2017-09-25,229.1124
2017-09-22,228.4030
2017-09-21,227.5762
2017-09-20,226.7268
2017-09-19,225.8614
2017-09-18,225.0706
2017-09-15,224.2182
2017-09-14,223.4812
2017-09-13,222.8511
2017-09-12,222.3105
2017-09-11,221.7874
2017-09-08,221.2310
2017-09-07,220.7118
2017-09-06,220.2558
2017-09-05,219.8359
2017-09-01,219.3008
2017-08-31,218.6106
2017-08-30,217.9144
2017-08-29,217.1563
2017-08-28,216.3653
2017-08-25,215.6662
2017-08-24,214.9841
2017-08-23,214.1608
2017-08-22,213.3258
2017-08-21,212.3914
2017-08-18,211.5734
2017-08-17,210.7171
2017-08-16,209.8314
2017-08-15,208.8327
2017-08-14,207.7371
2017-08-11,206.6809
2017-08-10,205.6729
2017-08-09,204.7047
2017-08-08,203.6472
2017-08-07,202.4115
2017-08-04,201.1094
2017-08-03,199.8617
2017-08-02,198.5536
2017-08-01,197.2165
2017-07-31,195.7810
2017-07-28,194.1859
2017-07-27,192.5885
2017-07-26,190.9581
2017-07-25,189.5688
2017-07-24,188.9333
2017-07-21,188.2874
2017-07-20,187.6214
2017-07-19,187.0059
2017-07-18,186.3488
2017-07-17,185.7710
2017-07-14,185.1449
2017-07-13,184.5173
2017-07-12,183.9561
2017-07-11,183.3683
2017-07-10,182.7698
2017-07-07,182.2404
2017-07-06,181.7534
2017-07-05,181.2849
2017-07-03,180.7887
2017-06-30,180.3969
2017-06-29,180.0215
2017-06-28,179.6417
2017-06-27,179.1650
2017-06-26,178.6996
2017-06-23,178.1749
2017-06-22,177.5467
2017-06-21,177.0052
2017-06-20,176.4567
2017-06-19,175.9238
2017-06-16,175.3462
2017-06-15,174.8508
2017-06-14,174.3785
2017-06-13,174.0071
2017-06-12,173.6717
2017-06-09,173.3668
2017-06-08,173.0505
2017-06-07,172.7277
2017-06-06,172.4626
2017-06-05,172.2383
2017-06-02,171.9231
2017-06-01,171.5498
2017-05-31,171.2746
2017-05-30,170.9808
2017-05-26,170.7088
2017-05-25,170.4402
2017-05-24,170.1467
2017-05-23,169.9146
2017-05-22,169.7432
2017-05-19,169.5604
2017-05-18,169.4840
2017-05-17,169.5339
2017-05-16,169.5342
2017-05-15,169.3873
2017-05-12,169.2507
2017-05-11,169.0811
2017-05-10,168.8849
2017-05-09,168.7136
2017-05-08,168.4522
2017-05-05,168.2171
2017-05-04,168.0130
2017-05-03,167.8744
2017-05-02,167.7183
2017-05-01,167.5525
2017-04-28,167.4167
2017-04-27,167.1801
2017-04-26,166.9918
2017-04-25,166.8487
2017-04-24,166.6270
2017-04-21,166.4454
2017-04-20,166.3132
2017-04-19,166.2102
2017-04-18,166.1286
2017-04-17,166.0548
2017-04-13,165.9248
2017-04-12,165.9098
2017-04-11,165.8688
2017-04-10,165.7249
2017-04-07,165.6097
2017-04-06,165.4390
2017-04-05,165.3142
2017-04-04,165.1868
2017-04-03,164.9838
2017-03-31,164.8424
2017-03-30,164.6792
2017-03-29,164.4595
2017-03-28,164.2370
2017-03-27,164.0099
2017-03-24,163.8149
2017-03-23,163.6171
2017-03-22,163.3521
2017-03-21,163.0828
2017-03-20,162.8375
2017-03-17,162.4503
2017-03-16,162.0203
2017-03-15,161.6438
2017-03-14,161.2303
2017-03-13,160.7983
2017-03-10,160.3367
2017-03-09,159.8714
2017-03-08,159.3199
2017-03-07,158.7067
2017-03-06,158.0642
2017-03-03,157.4427
2017-03-02,156.7554
2017-03-01,156.0165
2017-02-28,155.2208
2017-02-27,154.5402
2017-02-24,153.8712
2017-02-23,153.2592
2017-02-22,152.6527
2017-02-21,152.0855
2017-02-17,151.4943
2017-02-16,150.9915
2017-02-15,150.5438
2017-02-14,150.1380
2017-02-13,149.7488
2017-02-10,149.3630
2017-02-09,149.0316
2017-02-08,148.7600
2017-02-07,148.4947
2017-02-06,148.1710
2017-02-03,147.9283
2017-02-02,147.7319
2017-02-01,147.5291
2017-01-31,147.2505
2017-01-30,146.9796
2017-01-27,146.6179
2017-01-26,146.1659
2017-01-25,145.6473
2017-01-24,145.1784
2017-01-23,144.9457
2017-01-20,144.8001
2017-01-19,144.5804
2017-01-18,144.3650
2017-01-17,144.1602
2017-01-13,143.9659
2017-01-12,143.7168
2017-01-11,143.4750
2017-01-10,143.1802
2017-01-09,142.8851
2017-01-06,142.6072
2017-01-05,142.2855
2017-01-04,141.9618
2017-01-03,141.6240
2016-12-30,141.3299
2016-12-29,141.0679
2016-12-28,140.7897
2016-12-27,140.4799
2016-12-23,140.1017
2016-12-22,139.6931
2016-12-21,139.2788
2016-12-20,138.8457
2016-12-19,138.4366
2016-12-16,138.0181
2016-12-15,137.6454
2016-12-14,137.2845
2016-12-13,136.8814
2016-12-12,136.3802
2016-12-09,135.8417
2016-12-08,135.3083
2016-12-07,134.7974
2016-12-06,134.3145
2016-12-05,133.8842
2016-12-02,133.4413
2016-12-01,132.9795
2016-11-30,132.4961
2016-11-29,132.0620
2016-11-28,131.5703
2016-11-25,131.1291
2016-11-23,130.6612
2016-11-22,130.1875
2016-11-21,129.7059
2016-11-18,129.3022
2016-11-17,128.9092
2016-11-16,128.5435
2016-11-15,128.1267
2016-11-14,127.6375
2016-11-11,127.0655
2016-11-10,126.5327
2016-11-09,126.0161
2016-11-08,125.5829
2016-11-07,125.2472
2016-11-04,124.9131
2016-11-03,124.7002
2016-11-02,124.4651
2016-11-01,124.1988
2016-10-31,123.8674
2016-10-28,123.5295
2016-10-27,123.1649
2016-10-26,122.7832
2016-10-25,122.3136
2016-10-24,122.0759
2016-10-21,121.8917
2016-10-20,121.7713
2016-10-19,121.6407
2016-10-18,121.4945
2016-10-17,121.3844
2016-10-14,121.3115
2016-10-13,121.2543
2016-10-12,121.1995
2016-10-11,121.1507
2016-10-10,121.0799
2016-10-07,120.9309
2016-10-06,120.8524
2016-10-05,120.7536
2016-10-04,120.6455
2016-10-03,120.6240
2016-09-30,120.5978
2016-09-29,120.5952
2016-09-28,120.6201
2016-09-27,120.6026
2016-09-26,120.6187
2016-09-23,120.6624
2016-09-22,120.6616
2016-09-21,120.6554
2016-09-20,120.6959
2016-09-19,120.8386
2016-09-16,120.9935
2016-09-15,121.1762
2016-09-14,121.3190
2016-09-13,121.4641
2016-09-12,121.5698
2016-09-09,121.6255
2016-09-08,121.7367
2016-09-07,121.6831
2016-09-06,121.6310
2016-09-02,121.5608
2016-09-01,121.5576
2016-08-31,121.6003
2016-08-30,121.6600
2016-08-29,121.6713
2016-08-26,121.6043
2016-08-25,121.5585
2016-08-24,121.4829
2016-08-23,121.3934
2016-08-22,121.2694
2016-08-19,121.1112
2016-08-18,120.9710
2016-08-17,120.8085
2016-08-16,120.6532
2016-08-15,120.4849
2016-08-12,120.3228
2016-08-11,120.2117
2016-08-10,120.0987
2016-08-09,120.0065
2016-08-08,119.9383
2016-08-05,119.8839
2016-08-04,119.8438
2016-08-03,119.8196
2016-08-02,119.7688
2016-08-01,119.7247
2016-07-29,119.6193
2016-07-28,119.4958
2016-07-27,119.3953
2016-07-26,119.1880
2016-07-25,119.0184
2016-07-22,118.9182
2016-07-21,118.7988
2016-07-20,118.6772
2016-07-19,118.5104
2016-07-18,118.3440
2016-07-15,118.2199
2016-07-14,118.1311
2016-07-13,118.0723
2016-07-12,118.0670
2016-07-11,118.0388
2016-07-08,117.9677
2016-07-07,117.9706
2016-07-06,118.0815
2016-07-05,118.2018
2016-07-01,118.3240
2016-06-30,118.3488
2016-06-29,118.3670
2016-06-28,118.4915
2016-06-27,118.7318
2016-06-24,119.0201
2016-06-23,119.1740
2016-06-22,119.0739
2016-06-21,119.0351
2016-06-20,119.0020
2016-06-17,118.9206
2016-06-16,118.9413
2016-06-15,118.9763
2016-06-14,118.9800
2016-06-13,118.9679
2016-06-10,118.9737
2016-06-09,118.9321
2016-06-08,118.8164
2016-06-07,118.7020
2016-06-06,118.6246
2016-06-03,118.5477
2016-06-02,118.6357
2016-06-01,118.7477
2016-05-31,118.8814
2016-05-27,119.0293
2016-05-26,119.0676
2016-05-25,119.1008
2016-05-24,119.1475
2016-05-23,119.2412
2016-05-20,119.3293
2016-05-19,119.4203
2016-05-18,119.4822
2016-05-17,119.4330
2016-05-16,119.3201
2016-05-13,119.1406
2016-05-12,119.0238
2016-05-11,118.8134
2016-05-10,118.6437
2016-05-09,118.4396
2016-05-06,118.3190
2016-05-05,118.1455
2016-05-04,118.0021
2016-05-03,117.8911
2016-05-02,117.7126
2016-04-29,117.4668
2016-04-28,117.1807
2016-04-27,116.8815
2016-04-26,116.4841
2016-04-25,116.2054
2016-04-22,115.9993
2016-04-21,115.7721
2016-04-20,115.5466
2016-04-19,115.3186
2016-04-18,115.0077
2016-04-15,114.7152
2016-04-14,114.4452
2016-04-13,114.1749
2016-04-12,113.8867
2016-04-11,113.6503
2016-04-08,113.4615
2016-04-07,113.2649
2016-04-06,113.0995
2016-04-05,112.8974
2016-04-04,112.7248
2016-04-01,112.5737
2016-03-31,112.3964
2016-03-30,112.2184
2016-03-29,111.9792
2016-03-28,111.6564
2016-03-24,111.3160
2016-03-23,110.9451
2016-03-22,110.5452
2016-03-21,110.0606
2016-03-18,109.5469
2016-03-17,109.1032
2016-03-16,108.7815
2016-03-15,108.5791
2016-03-14,108.4317
2016-03-11,108.2982
2016-03-10,108.2405
2016-03-09,108.2572
2016-03-08,108.2904
2016-03-07,108.3562
2016-03-04,108.4154
2016-03-03,108.5526
2016-03-02,108.7549
2016-03-01,108.9732
2016-02-29,109.1995
2016-02-26,109.5081
2016-02-25,109.8341
2016-02-24,110.2264
2016-02-23,110.6833
2016-02-22,111.1121
2016-02-19,111.5421
2016-02-18,112.0740
2016-02-17,112.5413
2016-02-16,113.0720
2016-02-12,113.7588
2016-02-11,114.6133
2016-02-10,115.4997
2016-02-09,116.1260
2016-02-08,116.7220
2016-02-05,117.3178
2016-02-04,117.8232
2016-02-03,118.3097
2016-02-02,118.8767
2016-02-01,119.6181
2016-01-29,120.2349
2016-01-28,120.9189
2016-01-27,121.6948
2016-01-26,122.5391
2016-01-25,122.9937
2016-01-22,123.6036
2016-01-21,124.2076
2016-01-20,124.8713
2016-01-19,125.5975
2016-01-15,126.2014
2016-01-14,126.8356
2016-01-13,127.3572
2016-01-12,127.9301
2016-01-11,128.3795
2016-01-08,128.9009
2016-01-07,129.4423
2016-01-06,129.8866
2016-01-05,130.1312
2016-01-04,130.3001
2015-12-31,130.4889
2015-12-30,130.5294
2015-12-29,130.4997
2015-12-28,130.4295
2015-12-24,130.4524
2015-12-23,130.5037
2015-12-22,130.5332
2015-12-21,130.6199
2015-12-18,130.7572
2015-12-17,130.9399
2015-12-16,130.9058
2015-12-15,130.7720
2015-12-14,130.6844
2015-12-11,130.7130
2015-12-10,130.6742
2015-12-09,130.5610
2015-12-08,130.5127
2015-12-07,130.4257
2015-12-04,130.2042
2015-12-03,129.9672
2015-12-02,129.8232
2015-12-01,129.6203
2015-11-30,129.3811
2015-11-27,129.2153
2015-11-25,128.9895
2015-11-24,128.7391
2015-11-23,128.4365
2015-11-20,128.1344
2015-11-19,127.7842
2015-11-18,127.4280
2015-11-17,127.0939
2015-11-16,126.8280
2015-11-13,126.6096
2015-11-12,126.4468
2015-11-11,126.2768
2015-11-10,126.0079
2015-11-09,125.7225
2015-11-06,125.3985
2015-11-05,124.9937
2015-11-04,124.5742
2015-11-03,124.1305
2015-11-02,123.7075
2015-10-30,123.2619
2015-10-29,122.8202
2015-10-28,122.4065
2015-10-27,121.9660
2015-10-26,121.5024
2015-10-23,121.0992
2015-10-22,120.6947
2015-10-21,120.3011
2015-10-20,120.0883
2015-10-19,119.9612
2015-10-16,119.8529
2015-10-15,119.7776
2015-10-14,119.7149
2015-10-13,119.7688
2015-10-12,119.6125
2015-10-09,119.4443
2015-10-08,119.3120
2015-10-07,119.2058
2015-10-06,119.1728
2015-10-05,119.2272
2015-10-02,119.3093
2015-10-01,119.4512
2015-09-30,119.6717
2015-09-29,119.8895
2015-09-28,120.1961
2015-09-25,120.5367
2015-09-24,120.7883
2015-09-23,121.0953
2015-09-22,121.3458
2015-09-21,121.5234
2015-09-18,121.6354
2015-09-17,121.7490
2015-09-16,121.8176
2015-09-15,121.8985
2015-09-14,122.0131
2015-09-11,122.1965
2015-09-10,122.3751
2015-09-09,122.5959
2015-09-08,122.8517
2015-09-04,123.0722
2015-09-03,123.4426
2015-09-02,123.7769
2015-09-01,124.1337
2015-08-31,124.6142
2015-08-28,124.9908
2015-08-27,125.2860
2015-08-26,125.6364
2015-08-25,126.0837
2015-08-24,126.6766
2015-08-21,127.2203
2015-08-20,127.6135
2015-08-19,127.8237
2015-08-18,127.8323
2015-08-17,127.7719
2015-08-14,127.7138
2015-08-13,127.6297
2015-08-12,127.5541
2015-08-11,127.5616
2015-08-10,127.5099
2015-08-07,127.3906
2015-08-06,127.3908
2015-08-05,127.3409
2015-08-04,127.2494
2015-08-03,127.2394
2015-07-31,127.2266
2015-07-30,127.1988
2015-07-29,127.2140
2015-07-28,127.1918
2015-07-27,127.2540
2015-07-24,127.3481
2015-07-23,127.3381
2015-07-22,127.2565
2015-07-21,127.1619
2015-07-20,127.1187
2015-07-17,127.0121
2015-07-16,126.8974
2015-07-15,126.7209
2015-07-14,126.5973
2015-07-13,126.4410
2015-07-10,126.3210
2015-07-09,126.2759
2015-07-08,126.2917
2015-07-07,126.3415
2015-07-06,126.3515
2015-07-02,126.4587
2015-07-01,126.5836
2015-06-30,126.6985
2015-06-29,126.8922
2015-06-26,127.0925
2015-06-25,127.1684
2015-06-24,127.2517
2015-06-23,127.3223
2015-06-22,127.3486
2015-06-19,127.3362
2015-06-18,127.3487
2015-06-17,127.3573
2015-06-16,127.4392
2015-06-15,127.5641
2015-06-12,127.6950
2015-06-11,127.8116
2015-06-10,127.9269
2015-06-09,128.0958
2015-06-08,128.3228
2015-06-05,128.5356
2015-06-04,128.7499
2015-06-03,128.9548
2015-06-02,129.0743
2015-06-01,129.2203
2015-05-29,129.4441
2015-05-28,129.7030
2015-05-27,129.9069
2015-05-26,130.0943
2015-05-22,130.2940
2015-05-21,130.4282
2015-05-20,130.4763
2015-05-19,130.5601
2015-05-18,130.6268
2015-05-15,130.7089
2015-05-14,130.7898
2015-05-13,130.8370
2015-05-12,130.9715
2015-05-11,131.1179
2015-05-08,131.2510
2015-05-07,131.4027
2015-05-06,131.6996
2015-05-05,132.0206
2015-05-04,132.3167
2015-05-01,132.5844
2015-04-30,132.8359
2015-04-29,133.1387
2015-04-28,133.3472
2015-04-27,133.5103
2015-04-24,133.6636
2015-04-23,133.7958
2015-04-22,133.8755
2015-04-21,133.9065
2015-04-20,133.8594
2015-04-17,133.8317
2015-04-16,133.9075
2015-04-15,133.8978
2015-04-14,133.8674
2015-04-13,133.8040
2015-04-10,133.7352
2015-04-09,133.6163
2015-04-08,133.5156
2015-04-07,133.4030
2015-04-06,133.3135
2015-04-02,133.2609
2015-04-01,133.2529
2015-03-31,133.2545
2015-03-30,133.1926
2015-03-27,133.0241
2015-03-26,132.9752
2015-03-25,132.9374
2015-03-24,132.8850
2015-03-23,132.7003
2015-03-20,132.4604
2015-03-19,132.1445
2015-03-18,131.8232
2015-03-17,131.4270
2015-03-16,131.0554
2015-03-13,130.6960
2015-03-12,130.3947
2015-03-11,130.0631
2015-03-10,129.7475
2015-03-09,129.3735
2015-03-06,128.9016
2015-03-05,128.4682
2015-03-04,127.9682
2015-03-03,127.4521
2015-03-02,126.8722
2015-02-27,126.3326
2015-02-26,125.8743
2015-02-25,125.3638
2015-02-24,124.7882
2015-02-23,124.1442
2015-02-20,123.4700
2015-02-19,122.6528
2015-02-18,121.9775
2015-02-17,121.3769
2015-02-13,120.8064
2015-02-12,120.2300
2015-02-11,119.6987
2015-02-10,119.1633
2015-02-09,118.6460
2015-02-06,118.1357
2015-02-05,117.6017
2015-02-04,117.0364
2015-02-03,116.5077
2015-02-02,115.9642
2015-01-30,115.4469
2015-01-29,114.9486
2015-01-28,114.3547
2015-01-27,114.0322
2015-01-26,113.9506
2015-01-23,113.8086
2015-01-22,113.6409
2015-01-21,113.4305
2015-01-20,113.3255
2015-01-16,113.2565
2015-01-15,113.1987
2015-01-14,113.1595
2015-01-13,113.1078
2015-01-12,113.0235
2015-01-09,112.9437
2015-01-08,112.8349
2015-01-07,112.7101
2015-01-06,112.6584
2015-01-05,112.6703
2015-01-02,112.6243
2014-12-31,112.5451
2014-12-30,112.4604
2014-12-29,112.3060
2014-12-26,112.1270
2014-12-24,111.9624
2014-12-23,111.8045
2014-12-22,111.6810
2014-12-19,111.6145
2014-12-18,111.6133
2014-12-17,111.6304
2014-12-16,111.6667
2014-12-15,111.7316
2014-12-12,111.8734
2014-12-11,112.0619
2014-12-10,112.1617
2014-12-09,112.2193
2014-12-08,112.1036
2014-12-05,111.9651
2014-12-04,111.7565
2014-12-03,111.5759
2014-12-02,111.3694
2014-12-01,111.1493
2014-11-28,110.9228
2014-11-26,110.6243
2014-11-25,110.3060
2014-11-24,109.9811
2014-11-21,109.6568
2014-11-20,109.3908
2014-11-19,109.1585
2014-11-18,108.9264
2014-11-17,108.7247
2014-11-14,108.5990
2014-11-13,108.4549
2014-11-12,108.3194
2014-11-11,108.2747
2014-11-10,108.2471
2014-11-07,108.2451
2014-11-06,108.2510
2014-11-05,108.2544
2014-11-04,108.2725
2014-11-03,108.2621
2014-10-31,108.2462
2014-10-30,108.2702
2014-10-29,108.3337
2014-10-28,108.4242
2014-10-27,108.4975
2014-10-24,108.6224
2014-10-23,108.7444
2014-10-22,108.8735
2014-10-21,109.0218
2014-10-20,108.9725
2014-10-17,109.0164
2014-10-16,109.0945
2014-10-15,109.2719
2014-10-14,109.4528
2014-10-13,109.5601
2014-10-10,109.7295
2014-10-09,109.8620
2014-10-08,109.9507
2014-10-07,109.9614
2014-10-06,110.0279
2014-10-03,109.9917
2014-10-02,109.9502
2014-10-01,109.9845
2014-09-30,110.0048
2014-09-29,109.9327
2014-09-26,109.8120
2014-09-25,109.6915
2014-09-24,109.6235
2014-09-23,109.5063
2014-09-22,109.4309
2014-09-19,109.3127
2014-09-18,109.1670
2014-09-17,109.0457
2014-09-16,108.9513
2014-09-15,108.8725
2014-09-12,108.8290
2014-09-11,108.7637
2014-09-10,108.6747
2014-09-09,108.5647
2014-09-08,108.4548
2014-09-05,108.3521
2014-09-04,108.3627
2014-09-03,108.3491
2014-09-02,108.3218
2014-08-29,108.3142
2014-08-28,108.2652
2014-08-27,108.2087
2014-08-26,108.1174
2014-08-25,108.0146
2014-08-22,107.9231
2014-08-21,107.8640
2014-08-20,107.8074
2014-08-19,107.7621
2014-08-18,107.7850
2014-08-15,107.8369
2014-08-14,107.9595
2014-08-13,108.0568
2014-08-12,108.2356
2014-08-11,108.4759
2014-08-08,108.7141
2014-08-07,108.9675
2014-08-06,109.2571
2014-08-05,109.6081
2014-08-04,109.8921
2014-08-01,110.2296
2014-07-31,110.5590
2014-07-30,110.8912
2014-07-29,111.1682
2014-07-28,111.4499
2014-07-25,111.7121
2014-07-24,111.9762
2014-07-23,112.2058
2014-07-22,112.3611
2014-07-21,112.4146
2014-07-18,112.5185
2014-07-17,112.6466
2014-07-16,112.8372
2014-07-15,112.9782
2014-07-14,113.0623
2014-07-11,113.1311
2014-07-10,113.2484
2014-07-09,113.4103
2014-07-08,113.5719
2014-07-07,113.7343
2014-07-03,113.8188
2014-07-02,113.9240
2014-07-01,114.0587
2014-06-30,114.1748
2014-06-27,114.3220
2014-06-26,114.4227
2014-06-25,114.5379
2014-06-24,114.6827
2014-06-23,114.7514
2014-06-20,114.7572
2014-06-19,114.7166
2014-06-18,114.6452
2014-06-17,114.5803
2014-06-16,114.5124
2014-06-13,114.4385
2014-06-12,114.3699
2014-06-11,114.3014
2014-06-10,114.1620
2014-06-09,113.9067
2014-06-06,113.6169
2014-06-05,113.3068
2014-06-04,113.0361
2014-06-03,112.8073
2014-06-02,112.5503
2014-05-30,112.2840
2014-05-29,112.0305
2014-05-28,111.7726
2014-05-27,111.5357
2014-05-23,111.2963
2014-05-22,111.1089
2014-05-21,110.9353
2014-05-20,110.7875
2014-05-19,110.6841
2014-05-16,110.5183
2014-05-15,110.3691
2014-05-14,110.2042
2014-05-13,109.9766
2014-05-12,109.7294
2014-05-09,109.5080
2014-05-08,109.3352
2014-05-07,109.1773
2014-05-06,109.0238
2014-05-05,108.8780
2014-05-02,108.6916
2014-05-01,108.5730
2014-04-30,108.5042
2014-04-29,108.4177
2014-04-28,108.3542
2014-04-25,108.3372
2014-04-24,108.2653
2014-04-23,108.1526
2014-04-22,108.0112
2014-04-21,107.9727
2014-04-17,107.9212
