Dates,T3 Values
2018-11-29,318.1039
2018-11-28,320.8203
2018-11-27,324.6287
2018-11-26,329.1012
2018-11-23,333.6712
2018-11-21,338.0223
2018-11-20,341.8095
2018-11-19,344.8586
2018-11-16,346.9515
2018-11-15,348.0547
2018-11-14,348.3783
2018-11-13,347.9548
2018-11-12,346.8519
2018-11-09,345.2906
2018-11-08,343.6483
2018-11-07,342.3633
2018-11-06,341.6025
2018-11-05,341.4329
2018-11-02,341.7911
2018-11-01,342.6295
2018-10-31,343.9228
2018-10-30,345.7153
2018-10-29,347.7177
2018-10-26,349.7044
2018-10-25,351.5177
2018-10-24,353.7008
2018-10-23,356.2246
2018-10-22,358.7669
2018-10-19,361.1702
2018-10-18,363.4783
2018-10-17,365.6251
2018-10-16,367.6040
2018-10-15,369.3911
2018-10-12,370.7627
2018-10-11,371.2818
2018-10-10,370.7902
2018-10-09,369.2371
2018-10-08,366.9599
2018-10-05,364.4276
2018-10-04,361.7599
2018-10-03,359.1376
2018-10-02,356.7911
2018-10-01,354.8374
2018-09-28,353.1665
2018-09-27,351.6322
2018-09-26,349.9760
2018-09-25,348.1094
2018-09-24,346.0573
2018-09-21,343.9763
2018-09-20,342.0235
2018-09-19,340.3758
2018-09-18,339.0164
2018-09-17,337.9729
2018-09-14,337.2465
2018-09-13,336.7617
2018-09-12,336.6200
2018-09-11,336.7073
2018-09-10,336.8967
2018-09-07,336.9686
2018-09-06,336.8925
2018-09-05,336.8314
2018-09-04,336.7641
2018-08-31,336.5365
2018-08-30,336.0872
2018-08-29,335.3662
2018-08-28,334.5169
2018-08-27,333.6699
2018-08-24,332.9162
2018-08-23,332.3412
2018-08-22,331.9133
2018-08-21,331.7104
2018-08-20,331.9131
2018-08-17,332.6523
2018-08-16,333.8525
2018-08-15,335.3670
2018-08-14,337.0274
2018-08-13,338.4845
2018-08-10,339.8258
2018-08-09,340.9758
2018-08-08,341.9308
2018-08-07,342.7483
2018-08-06,343.4262
2018-08-03,343.9214
2018-08-02,344.0718
2018-08-01,343.8627
2018-07-31,343.2945
2018-07-30,342.4149
2018-07-27,341.2568
2018-07-26,339.7664
2018-07-25,338.1532
2018-07-24,336.3732
2018-07-23,334.3755
2018-07-20,332.2134
2018-07-19,329.8533
2018-07-18,327.4499
2018-07-17,325.1836
2018-07-16,323.2913
2018-07-13,321.8301
2018-07-12,320.8687
2018-07-11,320.3652
2018-07-10,320.2981
2018-07-09,320.6934
2018-07-06,321.7330
2018-07-05,323.2921
2018-07-03,325.2249
2018-07-02,327.5205
2018-06-29,330.1973
2018-06-28,333.2870
2018-06-27,336.6803
2018-06-26,340.1927
2018-06-25,343.5599
2018-06-22,346.6392
2018-06-21,349.2837
2018-06-20,351.4567
2018-06-19,352.9619
2018-06-18,353.7478
2018-06-15,353.7575
2018-06-14,353.2510
2018-06-13,352.3002
2018-06-12,351.0368
2018-06-11,349.5895
2018-06-08,348.1807
2018-06-07,346.8821
2018-06-06,345.7288
2018-06-05,344.7548
2018-06-04,343.9621
2018-06-01,343.0780
2018-05-31,342.0556
2018-05-30,340.7543
2018-05-29,339.1033
2018-05-25,337.2343
2018-05-24,335.1330
2018-05-23,333.0537
2018-05-22,331.0769
2018-05-21,329.3060
2018-05-18,327.7979
2018-05-17,326.7199
2018-05-16,325.7665
2018-05-15,324.7940
2018-05-14,323.7988
2018-05-11,322.8985
2018-05-10,322.2226
2018-05-09,321.8171
2018-05-08,321.7681
2018-05-07,322.0403
2018-05-04,322.4984
2018-05-03,323.0891
2018-05-02,323.5532
2018-05-01,323.6726
2018-04-30,323.2806
2018-04-27,322.5157
2018-04-26,321.5349
2018-04-25,320.5329
2018-04-24,319.5404
2018-04-23,318.4773
2018-04-20,317.1341
2018-04-19,315.7922
2018-04-18,314.5338
2018-04-17,313.4661
2018-04-16,312.6095
2018-04-13,311.8702
2018-04-12,311.1746
2018-04-11,310.5639
2018-04-10,310.2049
2018-04-09,309.9465
2018-04-06,309.9173
2018-04-05,309.9419
2018-04-04,310.2424
2018-04-03,311.0538
2018-04-02,312.2260
2018-03-29,313.7928
2018-03-28,315.5781
2018-03-27,317.6121
2018-03-26,319.6842
2018-03-23,321.8043
2018-03-22,324.0236
2018-03-21,326.1241
2018-03-20,328.1661
2018-03-19,330.4835
2018-03-16,332.9407
2018-03-15,335.2557
2018-03-14,337.2469
2018-03-13,338.7854
2018-03-12,339.8533
2018-03-09,340.6338
2018-03-08,341.2642
2018-03-07,341.8613
2018-03-06,342.1960
2018-03-05,342.1546
2018-03-02,341.7066
2018-03-01,340.8223
2018-02-28,339.3649
2018-02-27,337.5964
2018-02-26,335.8996
2018-02-23,334.3969
2018-02-22,333.0895
2018-02-21,331.8938
2018-02-20,330.8628
2018-02-16,330.0361
2018-02-15,329.5610
2018-02-14,329.5552
2018-02-13,330.0037
2018-02-12,330.6253
2018-02-09,331.3208
2018-02-08,331.9396
2018-02-07,332.1502
2018-02-06,331.9186
2018-02-05,331.4861
2018-02-02,330.5967
2018-02-01,329.1604
2018-01-31,327.7292
2018-01-30,326.4623
2018-01-29,325.1708
2018-01-26,323.4836
2018-01-25,321.4664
2018-01-24,319.1339
2018-01-23,316.3998
2018-01-22,313.0904
2018-01-19,309.3030
2018-01-18,305.2208
2018-01-17,301.0594
2018-01-16,297.1579
2018-01-12,293.8749
2018-01-11,291.0655
2018-01-10,288.8767
2018-01-09,287.2301
2018-01-08,286.0548
2018-01-05,285.3354
2018-01-04,284.9029
2018-01-03,284.6466
2018-01-02,284.2851
2017-12-29,283.8115
2017-12-28,283.1655
2017-12-27,282.2870
2017-12-26,281.1803
2017-12-22,279.8118
2017-12-21,278.1746
2017-12-20,276.2887
2017-12-19,274.2181
2017-12-18,272.0830
2017-12-15,269.9314
2017-12-14,267.8060
2017-12-13,265.7445
2017-12-12,263.8185
2017-12-11,262.0444
2017-12-08,260.4148
2017-12-07,258.8702
2017-12-06,257.5105
2017-12-05,256.2825
2017-12-04,255.1512
2017-12-01,254.1303
2017-11-30,253.2967
2017-11-29,252.5850
2017-11-28,252.0976
2017-11-27,251.6761
2017-11-24,251.2915
2017-11-22,250.9095
2017-11-21,250.5542
2017-11-20,250.2368
2017-11-17,249.9886
2017-11-16,249.7455
2017-11-15,249.4663
2017-11-14,249.1775
2017-11-13,248.8557
2017-11-10,248.4868
2017-11-09,248.0960
2017-11-08,247.6972
2017-11-07,247.3867
2017-11-06,247.2403
2017-11-03,247.2838
2017-11-02,247.4710
2017-11-01,247.7490
2017-10-31,248.0884
2017-10-30,248.3644
2017-10-27,248.5364
2017-10-26,248.5849
2017-10-25,248.4493
2017-10-24,248.1985
2017-10-23,247.8791
2017-10-20,247.6528
2017-10-19,247.4513
2017-10-18,247.2815
2017-10-17,247.0093
2017-10-16,246.6418
2017-10-13,246.1612
2017-10-12,245.6180
2017-10-11,245.0658
2017-10-10,244.5509
2017-10-09,244.0748
2017-10-06,243.6218
2017-10-05,243.1449
2017-10-04,242.6473
2017-10-03,242.1054
2017-10-02,241.4353
2017-09-29,240.6180
2017-09-28,239.6409
2017-09-27,238.4612
2017-09-26,237.0932
2017-09-25,235.5747
2017-09-22,233.9275
2017-09-21,232.2542
2017-09-20,230.6895
2017-09-19,229.3154
2017-09-18,228.1975
2017-09-15,227.3591
2017-09-14,226.8517
2017-09-13,226.6027
2017-09-12,226.5343
2017-09-11,226.5813
2017-09-08,226.7154
2017-09-07,226.9090
2017-09-06,227.0806
2017-09-05,227.1488
2017-09-01,227.0954
2017-08-31,227.0086
2017-08-30,226.9769
2017-08-29,227.0069
2017-08-28,227.1193
2017-08-25,227.2889
2017-08-24,227.4345
2017-08-23,227.5492
2017-08-22,227.6944
2017-08-21,227.8527
2017-08-18,228.0116
2017-08-17,228.0552
2017-08-16,227.9631
2017-08-15,227.7246
2017-08-14,227.3612
2017-08-11,226.8420
2017-08-10,226.0413
2017-08-09,224.8365
2017-08-08,223.1567
2017-08-07,221.0426
2017-08-04,218.5812
2017-08-03,215.7963
2017-08-02,212.6970
2017-08-01,209.4063
2017-07-31,206.0963
2017-07-28,203.0255
2017-07-27,200.4674
2017-07-26,198.5645
2017-07-25,197.3443
2017-07-24,196.5430
2017-07-21,195.7213
2017-07-20,194.8983
2017-07-19,194.0898
2017-07-18,193.2868
2017-07-17,192.5187
2017-07-14,191.7691
2017-07-13,191.0877
2017-07-12,190.4875
2017-07-11,189.9581
2017-07-10,189.5336
2017-07-07,189.2159
2017-07-06,188.9550
2017-07-05,188.7130
2017-07-03,188.4597
2017-06-30,188.1586
2017-06-29,187.7091
2017-06-28,187.0774
2017-06-27,186.2683
2017-06-26,185.3374
2017-06-23,184.3054
2017-06-22,183.2458
2017-06-21,182.2308
2017-06-20,181.2432
2017-06-19,180.3248
2017-06-16,179.5113
2017-06-15,178.8436
2017-06-14,178.2852
2017-06-13,177.8118
2017-06-12,177.3587
2017-06-09,176.9004
2017-06-08,176.4220
2017-06-07,175.9284
2017-06-06,175.4100
2017-06-05,174.8346
2017-06-02,174.2147
2017-06-01,173.6367
2017-05-31,173.1422
2017-05-30,172.7042
2017-05-26,172.3641
2017-05-25,172.1447
2017-05-24,172.0769
2017-05-23,172.1801
2017-05-22,172.4089
2017-05-19,172.7087
2017-05-18,173.0262
2017-05-17,173.2350
2017-05-16,173.2428
2017-05-15,173.0880
2017-05-12,172.8460
2017-05-11,172.5131
2017-05-10,172.1162
2017-05-09,171.6783
2017-05-08,171.2123
2017-05-05,170.7733
2017-05-04,170.3389
2017-05-03,169.8779
2017-05-02,169.3570
2017-05-01,168.7955
2017-04-28,168.2114
2017-04-27,167.6245
2017-04-26,167.1066
2017-04-25,166.6472
2017-04-24,166.2583
2017-04-21,165.9964
2017-04-20,165.8370
2017-04-19,165.7476
2017-04-18,165.7056
2017-04-17,165.6922
2017-04-13,165.6973
2017-04-12,165.7189
2017-04-11,165.6877
2017-04-10,165.6361
2017-04-07,165.6240
2017-04-06,165.6463
2017-04-05,165.7298
2017-04-04,165.8507
2017-04-03,166.0200
2017-03-31,166.2661
2017-03-30,166.5530
2017-03-29,166.8983
2017-03-28,167.3235
2017-03-27,167.8086
2017-03-24,168.3220
2017-03-23,168.8154
2017-03-22,169.2700
2017-03-21,169.6909
2017-03-20,170.0481
2017-03-17,170.3253
2017-03-16,170.5777
2017-03-15,170.7773
2017-03-14,170.8490
2017-03-13,170.7657
2017-03-10,170.4924
2017-03-09,170.0056
2017-03-08,169.2929
2017-03-07,168.3964
2017-03-06,167.3453
2017-03-03,166.1561
2017-03-02,164.8480
2017-03-01,163.5017
2017-02-28,162.1886
2017-02-27,160.9524
2017-02-24,159.7540
2017-02-23,158.6135
2017-02-22,157.5370
2017-02-21,156.5591
2017-02-17,155.7000
2017-02-16,154.9904
2017-02-15,154.3943
2017-02-14,153.8956
2017-02-13,153.4875
2017-02-10,153.1718
2017-02-09,152.9384
2017-02-08,152.7402
2017-02-07,152.5331
2017-02-06,152.3052
2017-02-03,152.0477
2017-02-02,151.6742
2017-02-01,151.1386
2017-01-31,150.4525
2017-01-30,149.6773
2017-01-27,148.8676
2017-01-26,148.1518
2017-01-25,147.6456
2017-01-24,147.3992
2017-01-23,147.3384
2017-01-20,147.2997
2017-01-19,147.2345
2017-01-18,147.1725
2017-01-17,147.0920
2017-01-13,146.9719
2017-01-12,146.8065
2017-01-11,146.6245
2017-01-10,146.4309
2017-01-09,146.2582
2017-01-06,146.1077
2017-01-05,145.9813
2017-01-04,145.9028
2017-01-03,145.8632
2016-12-30,145.8411
2016-12-29,145.7809
2016-12-28,145.6475
2016-12-27,145.4453
2016-12-23,145.1997
2016-12-22,144.9528
2016-12-21,144.7182
2016-12-20,144.4922
2016-12-19,144.2665
2016-12-16,144.0064
2016-12-15,143.6853
2016-12-14,143.2587
2016-12-13,142.7276
2016-12-12,142.1452
2016-12-09,141.5903
2016-12-08,141.0942
2016-12-07,140.6536
2016-12-06,140.2481
2016-12-05,139.8485
2016-12-02,139.4257
2016-12-01,138.9936
2016-11-30,138.5682
2016-11-29,138.1563
2016-11-28,137.7377
2016-11-25,137.3370
2016-11-23,136.9271
2016-11-22,136.5197
2016-11-21,136.1041
2016-11-18,135.6511
2016-11-17,135.0940
2016-11-16,134.4166
2016-11-15,133.6292
2016-11-14,132.8110
2016-11-11,132.0604
2016-11-10,131.4551
2016-11-09,130.9897
2016-11-08,130.6423
2016-11-07,130.3367
2016-11-04,129.9919
2016-11-03,129.5620
2016-11-02,128.9654
2016-11-01,128.2247
2016-10-31,127.3889
2016-10-28,126.5331
2016-10-27,125.7138
2016-10-26,125.0055
2016-10-25,124.4712
2016-10-24,124.1434
2016-10-21,123.8854
2016-10-20,123.6630
2016-10-19,123.4490
2016-10-18,123.2556
2016-10-17,123.0818
2016-10-14,122.8910
2016-10-13,122.6485
2016-10-12,122.3377
2016-10-11,121.9569
2016-10-10,121.5185
2016-10-07,121.0637
2016-10-06,120.6442
2016-10-05,120.2407
2016-10-04,119.8815
2016-10-03,119.5694
2016-09-30,119.2649
2016-09-29,118.9803
2016-09-28,118.7166
2016-09-27,118.4881
2016-09-26,118.3395
2016-09-23,118.2765
2016-09-22,118.3208
2016-09-21,118.5194
2016-09-20,118.8689
2016-09-19,119.3129
2016-09-16,119.7694
2016-09-15,120.2041
2016-09-14,120.5835
2016-09-13,120.9100
2016-09-12,121.1736
2016-09-09,121.3949
2016-09-08,121.5957
2016-09-07,121.7767
2016-09-06,122.0353
2016-09-02,122.3599
2016-09-01,122.7242
2016-08-31,123.0508
2016-08-30,123.2817
2016-08-29,123.3945
2016-08-26,123.4127
2016-08-25,123.3613
2016-08-24,123.2198
2016-08-23,123.0030
2016-08-22,122.7275
2016-08-19,122.4269
2016-08-18,122.1321
2016-08-17,121.8554
2016-08-16,121.6318
2016-08-15,121.4815
2016-08-12,121.4280
2016-08-11,121.4688
2016-08-10,121.5778
2016-08-09,121.7490
2016-08-08,121.9544
2016-08-05,122.1599
2016-08-04,122.3316
2016-08-03,122.4328
2016-08-02,122.4332
2016-08-01,122.3278
2016-07-29,122.1095
2016-07-28,121.8087
2016-07-27,121.4344
2016-07-26,120.9961
2016-07-25,120.5519
2016-07-22,120.0708
2016-07-21,119.5277
2016-07-20,118.9574
2016-07-19,118.3986
2016-07-18,117.9064
2016-07-15,117.4993
2016-07-14,117.1695
2016-07-13,116.9128
2016-07-12,116.7301
2016-07-11,116.6264
2016-07-08,116.6483
2016-07-07,116.8192
2016-07-06,117.0809
2016-07-05,117.3705
2016-07-01,117.6898
2016-06-30,118.0560
2016-06-29,118.5067
2016-06-28,118.9811
2016-06-27,119.3420
2016-06-24,119.4774
2016-06-23,119.3794
2016-06-22,119.1790
2016-06-21,119.0225
2016-06-20,118.8761
2016-06-17,118.7380
2016-06-16,118.6063
2016-06-15,118.4075
2016-06-14,118.1342
2016-06-13,117.8097
2016-06-10,117.4554
2016-06-09,117.1005
2016-06-08,116.8261
2016-06-07,116.7149
2016-06-06,116.7910
2016-06-03,117.0433
2016-06-02,117.4400
2016-06-01,117.8699
2016-05-31,118.3068
2016-05-27,118.7343
2016-05-26,119.1609
2016-05-25,119.6398
2016-05-24,120.1439
2016-05-23,120.6190
2016-05-20,120.9954
2016-05-19,121.2371
2016-05-18,121.3219
2016-05-17,121.2756
2016-05-16,121.1739
2016-05-13,121.0654
2016-05-12,120.9812
2016-05-11,120.9005
2016-05-10,120.8684
2016-05-09,120.8526
2016-05-06,120.8394
2016-05-05,120.7631
2016-05-04,120.6206
2016-05-03,120.3672
2016-05-02,119.9893
2016-04-29,119.5450
2016-04-28,119.0961
2016-04-27,118.6906
2016-04-26,118.3628
2016-04-25,118.1442
2016-04-22,117.9402
2016-04-21,117.7039
2016-04-20,117.4501
2016-04-19,117.1929
2016-04-18,116.9694
2016-04-15,116.8486
2016-04-14,116.8386
2016-04-13,116.9466
2016-04-12,117.1863
2016-04-11,117.5589
2016-04-08,118.0146
2016-04-07,118.5053
2016-04-06,119.0021
2016-04-05,119.4570
2016-04-04,119.8372
2016-04-01,120.0653
2016-03-31,120.0748
2016-03-30,119.8306
2016-03-29,119.3090
2016-03-28,118.5396
2016-03-24,117.5716
2016-03-23,116.4371
2016-03-22,115.2013
2016-03-21,113.9542
2016-03-18,112.8096
2016-03-17,111.8221
2016-03-16,110.9678
2016-03-15,110.1878
2016-03-14,109.4362
2016-03-11,108.7117
2016-03-10,108.0237
2016-03-09,107.3471
2016-03-08,106.6703
2016-03-07,106.0175
2016-03-04,105.4083
2016-03-03,104.8673
2016-03-02,104.3723
2016-03-01,103.9215
2016-02-29,103.5442
2016-02-26,103.2613
2016-02-25,103.0571
2016-02-24,102.9433
2016-02-23,102.9098
2016-02-22,102.9680
2016-02-19,103.1735
2016-02-18,103.5449
2016-02-17,104.0549
2016-02-16,104.7208
2016-02-12,105.4373
2016-02-11,106.0379
2016-02-10,106.4016
2016-02-09,106.5622
2016-02-08,106.7027
2016-02-05,106.8797
2016-02-04,107.1539
2016-02-03,107.6169
2016-02-02,108.2815
2016-02-01,109.0819
2016-01-29,109.9389
2016-01-28,110.9040
2016-01-27,111.9086
2016-01-26,112.9008
2016-01-25,113.9217
2016-01-22,115.1777
2016-01-21,116.5612
2016-01-20,118.0350
2016-01-19,119.5216
2016-01-15,120.9696
2016-01-14,122.4086
2016-01-13,123.7915
2016-01-12,125.1211
2016-01-11,126.3175
2016-01-08,127.3599
2016-01-07,128.1301
2016-01-06,128.5862
2016-01-05,128.7932
2016-01-04,128.8670
2015-12-31,128.8535
2015-12-30,128.7860
2015-12-29,128.7892
2015-12-28,128.9257
2015-12-24,129.2049
2015-12-23,129.5588
2015-12-22,129.9532
2015-12-21,130.3608
2015-12-18,130.7068
2015-12-17,130.9418
2015-12-16,131.0802
2015-12-15,131.2655
2015-12-14,131.5287
2015-12-11,131.7987
2015-12-10,131.9969
2015-12-09,132.1516
2015-12-08,132.2735
2015-12-07,132.3195
2015-12-04,132.3277
2015-12-03,132.3643
2015-12-02,132.4044
2015-12-01,132.3868
2015-11-30,132.3348
2015-11-27,132.2444
2015-11-25,132.0793
2015-11-24,131.8878
2015-11-23,131.7097
2015-11-20,131.5985
2015-11-19,131.5848
2015-11-18,131.7117
2015-11-17,131.9743
2015-11-16,132.3229
2015-11-13,132.6674
2015-11-12,132.9209
2015-11-11,133.0082
2015-11-10,132.9126
2015-11-09,132.6637
2015-11-06,132.2580
2015-11-05,131.7203
2015-11-04,131.0921
2015-11-03,130.3775
2015-11-02,129.5823
2015-10-30,128.7005
2015-10-29,127.7573
2015-10-28,126.7734
2015-10-27,125.7799
2015-10-26,124.8460
2015-10-23,124.0269
2015-10-22,123.3349
2015-10-21,122.7961
2015-10-20,122.3811
2015-10-19,121.9685
2015-10-16,121.5024
2015-10-15,120.9634
2015-10-14,120.3321
2015-10-13,119.6109
2015-10-12,118.8180
2015-10-09,118.1401
2015-10-08,117.6383
2015-10-07,117.3398
2015-10-06,117.2585
2015-10-05,117.3662
2015-10-02,117.6236
2015-10-01,118.0062
2015-09-30,118.4537
2015-09-29,118.8922
2015-09-28,119.2682
2015-09-25,119.4855
2015-09-24,119.5023
2015-09-23,119.3349
2015-09-22,118.9498
2015-09-21,118.4023
2015-09-18,117.7695
2015-09-17,117.1248
2015-09-16,116.5169
2015-09-15,116.0139
2015-09-14,115.6449
2015-09-11,115.4207
2015-09-10,115.3439
2015-09-09,115.4513
2015-09-08,115.7508
2015-09-04,116.2547
2015-09-03,116.9798
2015-09-02,117.8567
2015-09-01,118.9040
2015-08-31,120.0872
2015-08-28,121.3490
2015-08-27,122.7406
2015-08-26,124.2383
2015-08-25,125.6922
2015-08-24,126.9093
2015-08-21,127.7197
2015-08-20,128.1206
2015-08-19,128.2098
2015-08-18,128.1278
2015-08-17,128.0097
2015-08-14,127.9022
2015-08-13,127.8137
2015-08-12,127.7589
2015-08-11,127.7249
2015-08-10,127.6851
2015-08-07,127.6929
2015-08-06,127.7751
2015-08-05,127.8797
2015-08-04,128.0475
2015-08-03,128.2873
2015-07-31,128.5464
2015-07-30,128.8171
2015-07-29,129.0817
2015-07-28,129.2897
2015-07-27,129.4115
2015-07-24,129.3644
2015-07-23,129.1337
2015-07-22,128.7863
2015-07-21,128.3612
2015-07-20,127.8621
2015-07-17,127.2860
2015-07-16,126.7004
2015-07-15,126.1554
2015-07-14,125.7191
2015-07-13,125.4051
2015-07-10,125.2571
2015-07-09,125.2609
2015-07-08,125.3759
2015-07-07,125.5716
2015-07-06,125.8341
2015-07-02,126.1584
2015-07-01,126.4645
2015-06-30,126.7148
2015-06-29,126.8714
2015-06-26,126.8680
2015-06-25,126.7124
2015-06-24,126.4772
2015-06-23,126.1724
2015-06-22,125.8376
2015-06-19,125.5352
2015-06-18,125.3140
2015-06-17,125.1842
2015-06-16,125.1538
2015-06-15,125.1889
2015-06-12,125.2807
2015-06-11,125.4434
2015-06-10,125.6923
2015-06-09,126.0162
2015-06-08,126.3671
2015-06-05,126.7048
2015-06-04,127.0316
2015-06-03,127.3475
2015-06-02,127.6680
2015-06-01,128.0211
2015-05-29,128.3493
2015-05-28,128.5728
2015-05-27,128.6567
2015-05-26,128.6164
2015-05-22,128.4505
2015-05-21,128.1685
2015-05-20,127.8371
2015-05-19,127.5201
2015-05-18,127.2249
2015-05-15,126.9923
2015-05-14,126.8519
2015-05-13,126.8472
2015-05-12,127.0171
2015-05-11,127.3391
2015-05-08,127.8290
2015-05-07,128.4887
2015-05-06,129.2643
2015-05-05,130.0431
2015-05-04,130.7908
2015-05-01,131.4992
2015-04-30,132.1534
2015-04-29,132.7202
2015-04-28,133.1544
2015-04-27,133.4896
2015-04-24,133.7261
2015-04-23,133.8514
2015-04-22,133.8736
2015-04-21,133.8269
2015-04-20,133.7454
2015-04-17,133.6559
2015-04-16,133.5178
2015-04-15,133.2822
2015-04-14,133.0113
2015-04-13,132.7384
2015-04-10,132.5074
2015-04-09,132.3560
2015-04-08,132.3308
2015-04-07,132.4336
2015-04-06,132.6680
2015-04-02,133.0027
2015-04-01,133.3906
2015-03-31,133.7857
2015-03-30,134.1759
2015-03-27,134.5843
2015-03-26,135.0070
2015-03-25,135.3241
2015-03-24,135.4988
2015-03-23,135.5447
2015-03-20,135.5437
2015-03-19,135.5409
2015-03-18,135.5849
2015-03-17,135.6890
2015-03-16,135.8810
2015-03-13,136.1195
2015-03-12,136.3563
2015-03-11,136.5292
2015-03-10,136.6253
2015-03-09,136.6257
2015-03-06,136.5628
2015-03-05,136.4713
2015-03-04,136.3243
2015-03-03,136.1473
2015-03-02,135.9352
2015-02-27,135.6802
2015-02-26,135.3072
2015-02-25,134.7518
2015-02-24,134.0484
2015-02-23,133.2565
2015-02-20,132.4463
2015-02-19,131.6785
2015-02-18,131.0173
2015-02-17,130.3605
2015-02-13,129.6502
2015-02-12,128.8582
2015-02-11,127.9690
2015-02-10,126.9480
2015-02-09,125.7941
2015-02-06,124.5080
2015-02-05,123.1180
2015-02-04,121.6841
2015-02-03,120.2729
2015-02-02,118.9312
2015-01-30,117.7390
2015-01-29,116.7559
2015-01-28,116.0381
2015-01-27,115.6130
2015-01-26,115.2899
2015-01-23,114.9542
2015-01-22,114.6682
2015-01-21,114.4656
2015-01-20,114.3541
2015-01-16,114.2594
2015-01-15,114.1507
2015-01-14,114.0124
2015-01-13,113.8341
2015-01-12,113.6291
2015-01-09,113.4175
2015-01-08,113.2006
2015-01-07,112.9867
2015-01-06,112.7521
2015-01-05,112.4263
2015-01-02,111.9778
2014-12-31,111.4559
2014-12-30,110.9099
2014-12-29,110.3966
2014-12-26,110.0097
2014-12-24,109.8107
2014-12-23,109.8355
2014-12-22,110.1098
2014-12-19,110.6244
2014-12-18,111.3420
2014-12-17,112.2139
2014-12-16,113.1998
2014-12-15,114.2325
2014-12-12,115.2140
2014-12-11,116.0214
2014-12-10,116.5813
2014-12-09,116.9104
2014-12-08,117.0321
2014-12-05,117.0278
2014-12-04,116.8969
2014-12-03,116.6506
2014-12-02,116.2564
2014-12-01,115.7199
2014-11-28,115.0528
2014-11-26,114.2869
2014-11-25,113.4926
2014-11-24,112.7107
2014-11-21,111.9723
2014-11-20,111.2928
2014-11-19,110.6603
2014-11-18,110.0827
2014-11-17,109.5791
2014-11-14,109.1424
2014-11-13,108.7528
2014-11-12,108.4319
2014-11-11,108.1652
2014-11-10,107.8996
2014-11-07,107.6252
2014-11-06,107.3336
2014-11-05,107.0330
2014-11-04,106.7418
2014-11-03,106.4790
2014-10-31,106.2824
2014-10-30,106.1624
2014-10-29,106.0983
2014-10-28,106.0702
2014-10-27,106.0689
2014-10-24,106.0980
2014-10-23,106.1320
2014-10-22,106.1833
2014-10-21,106.2719
2014-10-20,106.4451
2014-10-17,106.8143
2014-10-16,107.3099
2014-10-15,107.8757
2014-10-14,108.4313
2014-10-13,108.9610
2014-10-10,109.4691
2014-10-09,109.9005
2014-10-08,110.2659
2014-10-07,110.5852
2014-10-06,110.8791
2014-10-03,111.1151
2014-10-02,111.3301
2014-10-01,111.4899
2014-09-30,111.5398
2014-09-29,111.5035
2014-09-26,111.4443
2014-09-25,111.3877
2014-09-24,111.3224
2014-09-23,111.2260
2014-09-22,111.1266
2014-09-19,111.0176
2014-09-18,110.9377
2014-09-17,110.9021
2014-09-16,110.8899
2014-09-15,110.8783
2014-09-12,110.8509
2014-09-11,110.7940
2014-09-10,110.7318
2014-09-09,110.6878
2014-09-08,110.6725
2014-09-05,110.6688
2014-09-04,110.6308
2014-09-03,110.4736
2014-09-02,110.1949
2014-08-29,109.7883
2014-08-28,109.2476
2014-08-27,108.6089
2014-08-26,107.9025
2014-08-25,107.1776
2014-08-22,106.4706
2014-08-21,105.8063
2014-08-20,105.2071
2014-08-19,104.7116
2014-08-18,104.3434
2014-08-15,104.0967
2014-08-14,103.9815
2014-08-13,103.9929
2014-08-12,104.1557
2014-08-11,104.4312
2014-08-08,104.7991
2014-08-07,105.2655
2014-08-06,105.8131
2014-08-05,106.4040
2014-08-04,107.0002
2014-08-01,107.6116
2014-07-31,108.1824
2014-07-30,108.6914
2014-07-29,109.1183
2014-07-28,109.4667
2014-07-25,109.7095
2014-07-24,109.8390
2014-07-23,109.8556
2014-07-22,109.8026
2014-07-21,109.7511
2014-07-18,109.7557
2014-07-17,109.7806
2014-07-16,109.8043
2014-07-15,109.8121
2014-07-14,109.8607
2014-07-11,109.9970
2014-07-10,110.2239
2014-07-09,110.5038
2014-07-08,110.8109
2014-07-07,111.1511
2014-07-03,111.5431
2014-07-02,112.0291
2014-07-01,112.5851
2014-06-30,113.1821
2014-06-27,113.8068
2014-06-26,114.4229
2014-06-25,115.0223
2014-06-24,115.5603
2014-06-23,116.0086
2014-06-20,116.4040
2014-06-19,116.7733
2014-06-18,117.1264
2014-06-17,117.4495
2014-06-16,117.7035
2014-06-13,117.8518
2014-06-12,117.8601
2014-06-11,117.7003
2014-06-10,117.3783
2014-06-09,116.9624
2014-06-06,116.5375
2014-06-05,116.1354
2014-06-04,115.7664
2014-06-03,115.4080
2014-06-02,115.0527
2014-05-30,114.7333
2014-05-29,114.4686
2014-05-28,114.2653
2014-05-27,114.1327
2014-05-23,114.0610
2014-05-22,114.0354
2014-05-21,114.0072
2014-05-20,113.9441
2014-05-19,113.8072
2014-05-16,113.5698
2014-05-15,113.2625
2014-05-14,112.8860
2014-05-13,112.4755
2014-05-12,112.0870
2014-05-09,111.7378
2014-05-08,111.4125
2014-05-07,111.0886
2014-05-06,110.7670
2014-05-05,110.4571
2014-05-02,110.1705
2014-05-01,109.9212
2014-04-30,109.6615
2014-04-29,109.3659
2014-04-28,109.0439
2014-04-25,108.6869
2014-04-24,108.3024
2014-04-23,107.9620
2014-04-22,107.7221
2014-04-21,107.6047
2014-04-17,107.5695
