Dates,STOCH Values
2009-09-03,65.2852
2009-09-02,66.1766
2009-09-01,48.5529
2009-08-31,52.1617
2009-08-28,31.2697
2009-08-27,27.3205
2009-08-26,16.3716
2009-08-25,14.3268
2009-08-24,10.3030
2009-08-21,7.4675
2009-08-20,9.3979
2009-08-19,9.1145
2009-08-18,13.4893
2009-08-17,11.6116
2009-08-14,22.3619
2009-08-13,19.7419
2009-08-12,38.6044
2009-08-11,35.7322
2009-08-10,54.2472
2009-08-07,60.3391
2009-08-06,64.1336
2009-08-05,66.6701
2009-08-04,60.9786
2009-08-03,65.3917
2009-07-31,59.7313
2009-07-30,50.8741
2009-07-29,61.9219
2009-07-28,62.9281
2009-07-27,73.4553
2009-07-24,71.9633
2009-07-23,80.4378
2009-07-22,85.4746
2009-07-21,82.8107
2009-07-20,83.8754
2009-07-17,76.8195
2009-07-16,79.0822
2009-07-15,70.9057
2009-07-14,67.5008
2009-07-13,68.5215
2009-07-10,66.1341
2009-07-09,74.3566
2009-07-08,71.9297
2009-07-07,78.0449
2009-07-06,85.0060
2009-07-02,75.3620
2009-07-01,77.1988
2009-06-30,64.0517
2009-06-29,63.8810
2009-06-26,59.9606
2009-06-25,51.0752
2009-06-24,66.1952
2009-06-23,64.9256
2009-06-22,74.7144
2009-06-19,82.5850
2009-06-18,69.8120
2009-06-17,76.6325
2009-06-16,48.2309
2009-06-15,50.2186
2009-06-12,24.8210
2009-06-11,17.8415
2009-06-10,17.9886
2009-06-09,6.4029
2009-06-08,29.3600
2009-06-05,29.7214
2009-06-04,51.4646
2009-06-03,51.9556
2009-06-02,65.9066
2009-06-01,72.7166
2009-05-29,71.8761
2009-05-28,73.0476
2009-05-27,68.8494
2009-05-26,69.8640
2009-05-22,59.8937
2009-05-21,63.6367
2009-05-20,49.5074
2009-05-19,46.1805
2009-05-18,36.0521
2009-05-15,38.7050
2009-05-14,31.3849
2009-05-13,23.2707
2009-05-12,35.1271
2009-05-11,32.1790
2009-05-08,54.2950
2009-05-07,49.9314
2009-05-06,73.2841
2009-05-05,80.7745
2009-05-04,87.0982
2009-05-01,89.1462
2009-04-30,85.7931
2009-04-29,91.3739
2009-04-28,76.8934
2009-04-27,76.8591
2009-04-24,59.8970
2009-04-23,62.4473
2009-04-22,42.4935
2009-04-21,40.3846
2009-04-20,34.7105
2009-04-17,24.6486
2009-04-16,40.2875
2009-04-15,39.0983
2009-04-14,58.0768
2009-04-13,57.1155
2009-04-09,64.2755
2009-04-08,78.0164
2009-04-07,57.1738
2009-04-06,57.6947
2009-04-03,36.2855
2009-04-02,35.8103
2009-04-01,21.1129
2009-03-31,15.3517
2009-03-30,12.5736
2009-03-27,12.1768
2009-03-26,13.6118
2009-03-25,10.1924
2009-03-24,22.5465
2009-03-23,18.4661
2009-03-20,34.1614
2009-03-19,38.9810
2009-03-18,49.3307
2009-03-17,45.0370
2009-03-16,56.0473
2009-03-13,63.9740
2009-03-12,67.1022
2009-03-11,59.1309
2009-03-10,67.6354
2009-03-09,78.2018
2009-03-06,69.9375
2009-03-05,65.5735
2009-03-04,59.6390
2009-03-03,66.0372
2009-03-02,48.7877
2009-02-27,47.3061
2009-02-26,32.7758
2009-02-25,33.0198
2009-02-24,24.1424
2009-02-23,18.0014
2009-02-20,26.8242
2009-02-19,21.4058
2009-02-18,39.8420
2009-02-17,41.0655
2009-02-13,56.9880
2009-02-12,57.0546
2009-02-11,71.5126
2009-02-10,72.8438
2009-02-09,78.2828
2009-02-06,84.6393
2009-02-05,75.0346
2009-02-04,77.3653
2009-02-03,61.4774
2009-02-02,63.0993
2009-01-30,49.9717
2009-01-29,43.9677
2009-01-28,45.8079
2009-01-27,42.8483
2009-01-26,53.9096
2009-01-23,50.6077
2009-01-22,67.4551
2009-01-21,68.2729
2009-01-20,79.3130
2009-01-16,83.4848
2009-01-15,85.0312
2009-01-14,86.1812
2009-01-13,85.2237
2009-01-12,85.4277
2009-01-09,81.5562
2009-01-08,84.0623
2009-01-07,73.5941
2009-01-06,75.1785
2009-01-05,62.6430
2009-01-02,61.5416
2008-12-31,57.8261
2008-12-30,51.2088
2008-12-29,54.5987
2008-12-26,60.7278
2008-12-24,51.1261
2008-12-23,51.8595
2008-12-22,38.1743
2008-12-19,40.7910
2008-12-18,27.8893
2008-12-17,21.8723
2008-12-16,20.3917
2008-12-15,21.0045
2008-12-12,20.2906
2008-12-11,18.2982
2008-12-10,20.0425
2008-12-09,21.5691
2008-12-08,23.2454
2008-12-05,20.2602
2008-12-04,28.0278
2008-12-03,27.9068
2008-12-02,40.6114
2008-12-01,35.9164
2008-11-28,57.5036
2008-11-26,58.0109
2008-11-25,75.6400
2008-11-24,78.5836
2008-11-21,86.7918
2008-11-20,90.3256
2008-11-19,90.9706
2008-11-18,91.4662
2008-11-17,90.6980
2008-11-14,91.1198
2008-11-13,90.0484
2008-11-12,89.5079
2008-11-11,88.4822
2008-11-10,89.5175
2008-11-07,86.2605
2008-11-06,86.4212
2008-11-05,84.3163
2008-11-04,82.8429
2008-11-03,83.2393
2008-10-31,83.6850
2008-10-30,84.9040
2008-10-29,83.1900
2008-10-28,84.5711
2008-10-27,87.8369
2008-10-24,82.1402
2008-10-23,82.6865
2008-10-22,76.2268
2008-10-21,75.8972
2008-10-20,73.4083
2008-10-17,70.0967
2008-10-16,75.1890
2008-10-15,74.2311
2008-10-14,79.6917
2008-10-13,81.2391
2008-10-10,80.4652
2008-10-09,83.6049
2008-10-08,75.1420
2008-10-07,76.5515
2008-10-06,66.4770
2008-10-03,65.2695
2008-10-02,62.1003
2008-10-01,57.6100
2008-09-30,64.7195
2008-09-29,63.4214
2008-09-26,74.0557
2008-09-25,73.1271
2008-09-24,81.2187
2008-09-23,85.6186
2008-09-22,83.3341
2008-09-19,84.9104
2008-09-18,74.6369
2008-09-17,79.4733
2008-09-16,60.4293
2008-09-15,59.5270
2008-09-12,41.6037
2008-09-11,42.2875
2008-09-10,27.8963
2008-09-09,22.9966
2008-09-08,19.8895
2008-09-05,18.4047
2008-09-04,25.7692
2008-09-03,18.2672
2008-09-02,39.9522
2008-08-29,40.6357
2008-08-28,61.3248
2008-08-27,60.9536
2008-08-26,71.3158
2008-08-25,82.3849
2008-08-22,70.8188
2008-08-21,70.6087
2008-08-20,57.0367
2008-08-19,59.4628
2008-08-18,45.8894
2008-08-15,41.0387
2008-08-14,34.2432
2008-08-13,37.1668
2008-08-12,35.3383
2008-08-11,24.5240
2008-08-08,41.4852
2008-08-07,44.3243
2008-08-06,57.7184
2008-08-05,55.6074
2008-08-04,60.3079
2008-08-01,73.2236
2008-07-31,54.8188
2008-07-30,52.0927
2008-07-29,38.3232
2008-07-28,39.1402
2008-07-25,26.4771
2008-07-24,23.7365
2008-07-23,21.0263
2008-07-22,16.5546
2008-07-21,19.1133
2008-07-18,22.7877
2008-07-17,21.3034
2008-07-16,17.9975
2008-07-15,18.4858
2008-07-14,23.1249
2008-07-11,16.9815
2008-07-10,14.3350
2008-07-09,10.9852
2008-07-08,13.4846
2008-07-07,8.4216
2008-07-03,5.1360
2008-07-02,8.0903
2008-07-01,6.6441
2008-06-30,11.5161
2008-06-27,12.4907
2008-06-26,16.5761
2008-06-25,15.4134
2008-06-24,25.2681
2008-06-23,21.8242
2008-06-20,42.3792
2008-06-19,38.5667
2008-06-18,64.4127
2008-06-17,66.7468
2008-06-16,82.4980
2008-06-13,87.9247
2008-06-12,85.6746
2008-06-11,92.8226
2008-06-10,74.5258
2008-06-09,76.2767
2008-06-06,54.4517
2008-06-05,54.4782
2008-06-04,35.3302
2008-06-03,32.6001
2008-06-02,25.3829
2008-05-30,18.9123
2008-05-29,31.0153
2008-05-28,24.6362
2008-05-27,49.9043
2008-05-23,49.4974
2008-05-22,64.2773
2008-05-21,75.5794
2008-05-20,63.6396
2008-05-19,67.7552
2008-05-16,51.2729
2008-05-15,47.5842
2008-05-14,41.6864
2008-05-13,38.4792
2008-05-12,36.7244
2008-05-09,38.9957
2008-05-08,37.3118
2008-05-07,32.6982
2008-05-06,43.8586
2008-05-05,40.2414
2008-05-02,53.7711
2008-05-01,58.6362
2008-04-30,56.6935
2008-04-29,62.4356
2008-04-28,50.5779
2008-04-25,49.0086
2008-04-24,40.6486
2008-04-23,40.2896
2008-04-22,31.5627
2008-04-21,32.6475
2008-04-18,19.8403
2008-04-17,21.7509
2008-04-16,16.6092
2008-04-15,5.1226
2008-04-14,23.1587
2008-04-11,22.9541
2008-04-10,44.0582
2008-04-09,41.3993
2008-04-08,63.6007
2008-04-07,67.8211
2008-04-04,81.0176
2008-04-03,81.5818
2008-04-02,90.0828
2008-04-01,93.6501
2008-03-31,90.7107
2008-03-28,95.0165
2008-03-27,78.2629
2008-03-26,83.4656
2008-03-25,56.9923
2008-03-24,56.3067
2008-03-20,34.8786
2008-03-19,31.2045
2008-03-18,22.5187
2008-03-17,17.1247
2008-03-14,19.3507
2008-03-13,19.2270
2008-03-12,26.2359
2008-03-11,21.7004
2008-03-10,37.2933
2008-03-07,37.7802
2008-03-06,54.5507
2008-03-05,52.3992
2008-03-04,66.2200
2008-03-03,73.4728
2008-02-29,73.6776
2008-02-28,72.7880
2008-02-27,71.9570
2008-02-26,74.7721
2008-02-25,69.2973
2008-02-22,68.3109
2008-02-21,67.2188
2008-02-20,64.8088
2008-02-19,70.6300
2008-02-15,68.5366
2008-02-14,79.0905
2008-02-13,78.5446
2008-02-12,87.0284
2008-02-11,90.1903
2008-02-08,91.0424
2008-02-07,92.3501
2008-02-06,90.7299
2008-02-05,90.5867
2008-02-04,87.6694
2008-02-01,89.2530
2008-01-31,82.5057
2008-01-30,83.1684
2008-01-29,74.1309
2008-01-28,75.0958
2008-01-25,65.3804
2008-01-24,64.1286
2008-01-23,52.9133
2008-01-22,56.9167
2008-01-18,47.7580
2008-01-17,37.6947
2008-01-16,49.8801
2008-01-15,48.6625
2008-01-14,67.8965
2008-01-11,63.2831
2008-01-10,83.4294
2008-01-09,91.7438
2008-01-08,93.8140
2008-01-07,95.2612
2008-01-04,93.9380
2008-01-03,94.4370
2008-01-02,92.9925
2007-12-31,92.1157
2007-12-28,93.1169
2007-12-27,92.4247
2007-12-26,92.4305
2007-12-24,94.8102
2007-12-21,89.9527
2007-12-20,90.0567
2007-12-19,77.8643
2007-12-18,84.9911
2007-12-17,60.6324
2007-12-14,58.5453
2007-12-13,40.0262
2007-12-12,38.3607
2007-12-11,28.7216
2007-12-10,23.1727
2007-12-07,22.8757
2007-12-06,24.6314
2007-12-05,20.1590
2007-12-04,20.8230
2007-12-03,17.5058
2007-11-30,15.0225
2007-11-29,20.2904
2007-11-28,16.6719
2007-11-27,30.0186
2007-11-26,29.1768
2007-11-23,46.5460
2007-11-21,44.2070
2007-11-20,64.1438
2007-11-19,66.2542
2007-11-16,75.8643
2007-11-15,81.9704
2007-11-14,78.4195
2007-11-13,79.3684
2007-11-12,73.4098
2007-11-09,73.9198
2007-11-08,69.3252
2007-11-07,66.9412
2007-11-06,69.1004
2007-11-05,67.1147
2007-11-02,69.4804
2007-11-01,73.2453
2007-10-31,70.0782
2007-10-30,68.0813
2007-10-29,63.8364
2007-10-26,68.9080
2007-10-25,56.7685
2007-10-24,54.5200
2007-10-23,49.8712
2007-10-22,46.8775
2007-10-19,51.6005
2007-10-18,48.2162
2007-10-17,62.1151
2007-10-16,59.7079
2007-10-15,70.9469
2007-10-12,78.4213
2007-10-11,69.9900
2007-10-10,74.7117
2007-10-09,58.1172
2007-10-08,56.8371
2007-10-05,41.7868
2007-10-04,42.8027
2007-10-03,27.6506
2007-10-02,25.7205
2007-10-01,17.0965
2007-09-28,14.4286
2007-09-27,21.4224
2007-09-26,11.1403
2007-09-25,38.4279
2007-09-24,38.6984
2007-09-21,61.5833
2007-09-20,65.4450
2007-09-19,74.1241
2007-09-18,80.6064
2007-09-17,72.8108
2007-09-14,76.3209
2007-09-13,63.1841
2007-09-12,61.5051
2007-09-11,56.1432
2007-09-10,51.7263
2007-09-07,51.9597
2007-09-06,55.1983
2007-09-05,51.9251
2007-09-04,48.9546
2007-08-31,51.0406
2007-08-30,51.6224
2007-08-29,55.6483
2007-08-28,52.5449
2007-08-27,61.9123
2007-08-24,62.7777
2007-08-23,68.0153
2007-08-22,70.4144
2007-08-21,70.8325
2007-08-20,70.8537
2007-08-17,68.6146
2007-08-16,71.2295
2007-08-15,59.3223
2007-08-14,63.7607
2007-08-13,44.6222
2007-08-10,42.9767
2007-08-09,26.4873
2007-08-08,27.1291
2007-08-07,16.8715
2007-08-06,9.3560
2007-08-03,17.2736
2007-08-02,14.1293
2007-08-01,25.3214
2007-07-31,28.3354
2007-07-30,30.6583
2007-07-27,33.4996
2007-07-26,30.5250
2007-07-25,30.1400
2007-07-24,37.1912
2007-07-23,27.9355
2007-07-20,50.1617
2007-07-19,53.4981
2007-07-18,69.7712
2007-07-17,69.0514
2007-07-16,81.3393
2007-07-13,86.7642
2007-07-12,89.2612
2007-07-11,88.2023
2007-07-10,89.1887
2007-07-09,92.8170
2007-07-06,85.0515
2007-07-05,86.5467
2007-07-03,80.0062
2007-07-02,75.7909
2007-06-29,76.4348
2007-06-28,77.6809
2007-06-27,73.4169
2007-06-26,75.8327
2007-06-25,64.0850
2007-06-22,66.7369
2007-06-21,48.3547
2007-06-20,49.6853
2007-06-19,31.5928
2007-06-18,28.6420
2007-06-15,17.1696
2007-06-14,16.4512
2007-06-13,9.5691
2007-06-12,6.4157
2007-06-11,7.1747
2007-06-08,5.8403
2007-06-07,12.7593
2007-06-06,9.2680
2007-06-05,27.5448
2007-06-04,23.1697
2007-06-01,47.9828
2007-05-31,50.1967
2007-05-30,66.4776
2007-05-29,70.5820
2007-05-25,75.5918
2007-05-24,78.6542
2007-05-23,75.9343
2007-05-22,77.5392
2007-05-21,71.3325
2007-05-18,71.6094
2007-05-17,66.0652
2007-05-16,64.8488
2007-05-15,64.9351
2007-05-14,61.7375
2007-05-11,65.2888
2007-05-10,68.2190
2007-05-09,59.2128
2007-05-08,65.9100
2007-05-07,43.9517
2007-05-04,43.5095
2007-05-03,25.2296
2007-05-02,22.4357
2007-05-01,15.6781
2007-04-30,9.7437
2007-04-27,19.6778
2007-04-26,14.8550
2007-04-25,32.9956
2007-04-24,34.4347
2007-04-23,44.6442
2007-04-20,49.6971
2007-04-19,42.2506
2007-04-18,49.8008
2007-04-17,29.5332
2007-04-16,27.2541
2007-04-13,16.2938
2007-04-12,11.5448
2007-04-11,11.5178
2007-04-10,10.0826
2007-04-09,10.6562
2007-04-05,12.9261
2007-04-04,14.9135
2007-04-03,8.9600
2007-04-02,18.5715
2007-03-30,22.8544
2007-03-29,30.2841
2007-03-28,23.9001
2007-03-27,38.0452
2007-03-26,44.0979
2007-03-23,51.2748
2007-03-22,46.1376
2007-03-21,61.5015
2007-03-20,63.5890
2007-03-19,73.1062
2007-03-16,74.7780
2007-03-15,80.1956
2007-03-14,80.9516
2007-03-13,82.5944
2007-03-12,84.8572
2007-03-09,84.0277
2007-03-08,81.9745
2007-03-07,78.5985
2007-03-06,85.2513
2007-03-05,66.0731
2007-03-02,68.5697
2007-03-01,43.6838
2007-02-28,44.3983
2007-02-27,26.1913
2007-02-26,18.0834
2007-02-23,18.6876
2007-02-22,16.0922
2007-02-21,19.5060
2007-02-20,21.8872
2007-02-16,19.0408
2007-02-15,20.5387
2007-02-14,15.6148
2007-02-13,14.6964
2007-02-12,11.8732
2007-02-09,11.6095
2007-02-08,10.2111
2007-02-07,9.3136
2007-02-06,9.3564
2007-02-05,9.7101
2007-02-02,14.0721
2007-02-01,9.0455
2007-01-31,26.7273
2007-01-30,23.4608
2007-01-29,44.7208
2007-01-26,47.6756
2007-01-25,53.2408
2007-01-24,63.0261
2007-01-23,47.2191
2007-01-22,49.0207
2007-01-19,31.1880
2007-01-18,29.6106
2007-01-17,24.1355
2007-01-16,14.9326
2007-01-12,26.6076
2007-01-11,27.8633
2007-01-10,41.7657
2007-01-09,37.0269
2007-01-08,58.6312
2007-01-05,60.4069
2007-01-04,77.9687
2007-01-03,78.4597
2006-12-29,88.4809
2006-12-28,95.0394
2006-12-27,89.5458
2006-12-26,91.9434
2006-12-22,78.5105
2006-12-21,81.6546
2006-12-20,63.4888
2006-12-19,61.9333
2006-12-18,51.0543
2006-12-15,46.8784
2006-12-14,51.2759
2006-12-13,44.3512
2006-12-12,55.9458
2006-12-11,62.5982
2006-12-08,57.6855
2006-12-07,60.8880
2006-12-06,43.1071
2006-12-05,49.5704
2006-12-04,26.2571
2006-12-01,18.8628
2006-11-30,12.6076
2006-11-29,10.3380
2006-11-28,15.8871
2006-11-27,8.6218
2006-11-24,29.0319
2006-11-22,28.7016
2006-11-21,51.3892
2006-11-20,49.7722
2006-11-17,70.2753
2006-11-16,75.6939
2006-11-15,84.1938
2006-11-14,85.3596
2006-11-13,82.2248
2006-11-10,91.5278
2006-11-09,69.1450
2006-11-08,69.7870
2006-11-07,44.2112
2006-11-06,46.1202
2006-11-03,23.1260
2006-11-02,16.7263
2006-11-01,13.0101
2006-10-31,6.5315
2006-10-30,16.9670
2006-10-27,15.7724
2006-10-26,31.2365
2006-10-25,28.5970
2006-10-24,43.8762
2006-10-23,49.3401
2006-10-20,56.7725
2006-10-19,53.6915
2006-10-18,64.4364
2006-10-17,67.2859
2006-10-16,64.7545
2006-10-13,72.3319
2006-10-12,53.0093
2006-10-11,54.6456
2006-10-10,33.8380
2006-10-09,32.0504
2006-10-06,25.6341
2006-10-05,14.8181
2006-10-04,30.3907
2006-10-03,30.0339
2006-10-02,48.6338
2006-09-29,46.3200
2006-09-28,66.2068
2006-09-27,69.5475
2006-09-26,81.6551
2006-09-25,82.7528
2006-09-22,89.7450
2006-09-21,92.6650
2006-09-20,94.0181
2006-09-19,93.8170
2006-09-18,94.6986
2006-09-15,95.5723
2006-09-14,93.7234
2006-09-13,94.7064
2006-09-12,89.5059
2006-09-11,90.8914
2006-09-08,82.5045
2006-09-07,82.9198
2006-09-06,76.4854
2006-09-05,73.7022
2006-09-01,75.5051
2006-08-31,72.8342
2006-08-30,80.5783
2006-08-29,79.9790
2006-08-28,86.8140
2006-08-25,88.9216
2006-08-24,89.9209
2006-08-23,91.5414
2006-08-22,89.7033
2006-08-21,89.2995
2006-08-18,89.1343
2006-08-17,88.2690
2006-08-16,88.3372
2006-08-15,89.8344
2006-08-14,82.3627
2006-08-11,86.9082
2006-08-10,72.6471
2006-08-09,70.3454
2006-08-08,63.6569
2006-08-07,60.6877
2006-08-04,66.6440
2006-08-03,59.9375
2006-08-02,75.0639
2006-08-01,79.3067
2006-07-31,80.1962
2006-07-28,85.9476
2006-07-27,72.7525
2006-07-26,75.3344
2006-07-25,55.9537
2006-07-24,56.9755
2006-07-21,40.8108
2006-07-20,35.5511
2006-07-19,32.9333
2006-07-18,29.9059
2006-07-17,38.1024
2006-07-14,33.3429
2006-07-13,51.7451
2006-07-12,51.0583
2006-07-11,69.7540
2006-07-10,70.8341
2006-07-07,79.3327
2006-07-06,87.3697
2006-07-05,74.9751
2006-07-03,79.7943
2006-06-30,55.5352
2006-06-29,57.7612
2006-06-28,35.1999
2006-06-27,29.0501
2006-06-26,20.2225
2006-06-23,18.7883
2006-06-22,22.2878
2006-06-21,12.8291
2006-06-20,35.4449
2006-06-19,35.2462
2006-06-16,60.0962
2006-06-15,58.2596
2006-06-14,78.1252
2006-06-13,86.7829
2006-06-12,88.3451
2006-06-09,89.3333
2006-06-08,89.5016
2006-06-07,88.9192
2006-06-06,89.4711
2006-06-05,90.2522
2006-06-02,87.7743
2006-06-01,89.2420
2006-05-31,85.0359
2006-05-30,83.8287
2006-05-26,78.3175
2006-05-25,82.0370
2006-05-24,66.8732
2006-05-23,69.0869
2006-05-22,46.3904
2006-05-19,49.4958
2006-05-18,25.7960
2006-05-17,20.5886
2006-05-16,10.0460
2006-05-15,7.3037
2006-05-12,7.5988
2006-05-11,2.2458
2006-05-10,10.4885
2006-05-09,13.2469
2006-05-08,19.0494
2006-05-05,15.9727
2006-05-04,21.0112
2006-05-03,27.9285
2006-05-02,22.1077
2006-05-01,19.1323
2006-04-28,16.5575
2006-04-27,19.2624
2006-04-26,13.6232
2006-04-25,11.2778
2006-04-24,15.5524
2006-04-21,10.3296
2006-04-20,27.9298
2006-04-19,25.0499
2006-04-18,49.4910
2006-04-17,48.4098
2006-04-13,70.7548
2006-04-12,75.0132
2006-04-11,84.9861
2006-04-10,88.8415
2006-04-07,89.7637
2006-04-06,91.1035
2006-04-05,88.3539
2006-04-04,89.3461
2006-04-03,86.2140
2006-03-31,84.6119
2006-03-30,84.0529
2006-03-29,84.6839
2006-03-28,83.5557
2006-03-27,82.8628
2006-03-24,83.1937
2006-03-23,83.1203
2006-03-22,85.0290
2006-03-21,83.5981
2006-03-20,85.0527
2006-03-17,88.3687
2006-03-16,79.6316
2006-03-15,83.1913
2006-03-14,66.9192
2006-03-13,67.3348
2006-03-10,52.9233
2006-03-09,50.2315
2006-03-08,45.8703
2006-03-07,41.2037
2006-03-06,49.4061
2006-03-03,46.1757
2006-03-02,61.8240
2006-03-01,60.8388
2006-02-28,74.7868
2006-02-27,78.4574
2006-02-24,82.6412
2006-02-23,85.0642
2006-02-22,80.6445
2006-02-21,84.4021
2006-02-17,71.7687
2006-02-16,72.4670
2006-02-15,55.9771
2006-02-14,58.4370
2006-02-13,39.4903
2006-02-10,37.0272
2006-02-09,25.1506
2006-02-08,23.0067
2006-02-07,19.7884
2006-02-06,15.4179
2006-02-03,28.1995
2006-02-02,20.9406
2006-02-01,48.1559
2006-01-31,48.2400
2006-01-30,72.9175
2006-01-27,75.2873
2006-01-26,83.8472
2006-01-25,95.2253
2006-01-24,80.2931
2006-01-23,81.0289
2006-01-20,64.5856
2006-01-19,64.6251
2006-01-18,47.7649
2006-01-17,48.1028
2006-01-13,31.3112
2006-01-12,30.5667
2006-01-11,17.0333
2006-01-10,15.2642
2006-01-09,14.4283
2006-01-06,5.2690
2006-01-05,17.0059
2006-01-04,22.7518
2006-01-03,26.4173
2005-12-30,22.9969
2005-12-29,28.6851
2005-12-28,33.5034
2005-12-27,31.4373
2005-12-23,29.5550
2005-12-22,26.6067
2005-12-21,31.2536
2005-12-20,19.9850
2005-12-19,19.0115
2005-12-16,19.9746
2005-12-15,9.6900
2005-12-14,29.8842
2005-12-13,31.2223
2005-12-12,41.5901
2005-12-09,48.7402
2005-12-08,44.3575
2005-12-07,44.8079
2005-12-06,36.0493
2005-12-05,39.5244
2005-12-02,36.2844
2005-12-01,23.8156
2005-11-30,42.3579
2005-11-29,45.5133
2005-11-28,62.3018
2005-11-25,57.7448
2005-11-23,75.8256
2005-11-22,83.6472
2005-11-21,81.6458
2005-11-18,86.0849
2005-11-17,71.1323
2005-11-16,75.2053
2005-11-15,55.4528
2005-11-14,52.1069
2005-11-11,45.4730
2005-11-10,39.0462
2005-11-09,50.8839
2005-11-08,45.2660
2005-11-07,66.4226
2005-11-04,68.3396
2005-11-03,81.6882
2005-11-02,85.6623
2005-11-01,81.2846
2005-10-31,91.0628
2005-10-28,68.2455
2005-10-27,67.1286
2005-10-26,46.4620
2005-10-25,46.5451
2005-10-24,32.8568
2005-10-21,25.7122
2005-10-20,25.7087
2005-10-19,26.3130
2005-10-18,23.8590
2005-10-17,25.1008
2005-10-14,26.3792
2005-10-13,20.1631
2005-10-12,36.0501
2005-10-11,33.8737
2005-10-10,56.1541
2005-10-07,54.1136
2005-10-06,75.1183
2005-10-05,80.4749
2005-10-04,88.4421
2005-10-03,90.7663
2005-09-30,92.7853
2005-09-29,94.0850
2005-09-28,94.1390
2005-09-27,93.5047
2005-09-26,94.3867
2005-09-23,94.8274
2005-09-22,91.9148
2005-09-21,94.8280
2005-09-20,88.2629
2005-09-19,86.0889
2005-09-16,84.3365
2005-09-15,83.8718
2005-09-14,83.2709
2005-09-13,83.0488
2005-09-12,81.3935
2005-09-09,82.8922
2005-09-08,78.6321
2005-09-07,78.2396
2005-09-06,75.0102
2005-09-02,74.7644
2005-09-01,66.0919
2005-08-31,72.0265
2005-08-30,53.5596
2005-08-29,51.4847
2005-08-26,36.2007
2005-08-25,37.1676
2005-08-24,25.8386
2005-08-23,19.9499
2005-08-22,16.0825
2005-08-19,20.3982
2005-08-18,12.6639
2005-08-17,7.8995
2005-08-16,7.7095
2005-08-15,9.6939
2005-08-12,8.0078
2005-08-11,5.5351
2005-08-10,7.4903
2005-08-09,8.7945
2005-08-08,8.8136
2005-08-05,8.1413
2005-08-04,10.1989
2005-08-03,9.5051
2005-08-02,21.0472
2005-08-01,12.9504
2005-07-29,36.8715
2005-07-28,40.6861
2005-07-27,53.4164
2005-07-26,56.9779
2005-07-25,50.5245
2005-07-22,62.5850
2005-07-21,40.7175
2005-07-20,32.0107
2005-07-19,32.8516
2005-07-18,27.5567
2005-07-15,43.9241
2005-07-14,38.9875
2005-07-13,59.3335
2005-07-12,65.2282
2005-07-11,67.0741
2005-07-08,73.7849
2005-07-07,59.8356
2005-07-06,62.2091
2005-07-05,44.9075
2005-07-01,43.5129
2005-06-30,39.3256
2005-06-29,29.0004
2005-06-28,47.2081
2005-06-27,45.4633
2005-06-24,63.3481
2005-06-23,67.1606
2005-06-22,71.6395
2005-06-21,77.4205
2005-06-20,65.0133
2005-06-17,70.3374
2005-06-16,52.8647
2005-06-15,47.2819
2005-06-14,38.1862
2005-06-13,40.9748
2005-06-10,30.0330
2005-06-09,26.3018
2005-06-08,20.2926
2005-06-07,22.8226
2005-06-06,13.6124
2005-06-03,11.7535
2005-06-02,10.8789
2005-06-01,6.2612
2005-05-31,20.9778
2005-05-27,14.6219
2005-05-26,37.3906
2005-05-25,42.0503
2005-05-24,49.6310
2005-05-23,55.4995
2005-05-20,45.0319
2005-05-19,51.3432
2005-05-18,32.0209
2005-05-17,28.2531
2005-05-16,18.7881
2005-05-13,16.4665
2005-05-12,12.1587
2005-05-11,11.6449
2005-05-10,16.0337
2005-05-09,8.3646
2005-05-06,30.4644
2005-05-05,28.0917
2005-05-04,56.4189
2005-05-03,54.9370
2005-05-02,77.2764
2005-04-29,86.2281
2005-04-28,85.0880
2005-04-27,90.6642
2005-04-26,79.5688
2005-04-25,78.3719
2005-04-22,73.9684
2005-04-21,69.6704
2005-04-20,77.2187
2005-04-19,73.8630
2005-04-18,86.1004
2005-04-15,88.1229
2005-04-14,92.2587
2005-04-13,96.3154
2005-04-12,94.1786
2005-04-11,92.3377
2005-04-08,93.0013
2005-04-07,93.8827
2005-04-06,92.8475
2005-04-05,92.7835
2005-04-04,86.6950
2005-04-01,91.8764
2005-03-31,71.4903
2005-03-30,75.4251
2005-03-29,51.2847
2005-03-28,47.1693
2005-03-24,33.2216
2005-03-23,31.2596
2005-03-22,27.0338
2005-03-21,21.2359
2005-03-18,30.8755
2005-03-17,28.6059
2005-03-16,46.0580
2005-03-15,42.7848
2005-03-14,65.1385
2005-03-11,66.7834
2005-03-10,80.3868
2005-03-09,85.8472
2005-03-08,85.3682
2005-03-07,88.5300
2005-03-04,81.6239
2005-03-03,81.7276
2005-03-02,74.9931
2005-03-01,74.6143
2005-02-28,73.0114
2005-02-25,68.6375
2005-02-24,75.8042
2005-02-23,75.7825
2005-02-22,80.2755
2005-02-18,82.9926
2005-02-17,79.4744
2005-02-16,82.0513
2005-02-15,71.2798
2005-02-14,73.3794
2005-02-11,58.7790
2005-02-10,58.4087
2005-02-09,45.2165
2005-02-08,44.5490
2005-02-07,39.5318
2005-02-04,32.6918
2005-02-03,45.7330
2005-02-02,41.3545
2005-02-01,61.0195
2005-01-31,63.1527
2005-01-28,75.5404
2005-01-27,78.5512
2005-01-26,83.4480
2005-01-25,84.9174
2005-01-24,86.8863
2005-01-21,86.8754
2005-01-20,83.3030
