Dates,BBANDS Values
2014-04-22,165.3416
2014-04-21,230.2305
2014-04-17,198.9130
2014-04-16,167.5955
2014-04-15,230.4575
2014-04-14,198.1140
2014-04-11,165.7705
2014-04-10,231.7812
2014-04-09,196.1760
2014-04-08,160.5708
2014-04-07,235.5780
2014-04-04,191.7300
2014-04-03,147.8820
2014-04-02,237.8824
2014-04-01,187.7750
2014-03-31,137.6676
2014-03-28,239.4124
2014-03-27,183.4090
2014-03-26,127.4056
2014-03-25,240.5473
2014-03-24,181.3910
2014-03-21,122.2347
2014-03-20,235.9659
2014-03-19,176.0020
2014-03-18,116.0381
2014-03-17,224.6185
2014-03-14,168.8010
2014-03-13,112.9835
2014-03-12,199.9799
2014-03-11,159.5040
2014-03-10,119.0281
2014-03-07,180.9015
2014-03-06,152.8610
2014-03-05,124.8205
2014-03-04,168.7317
2014-03-03,147.7630
2014-02-28,126.7943
2014-02-27,158.6144
2014-02-26,143.4910
2014-02-25,128.3676
2014-02-24,155.9625
2014-02-21,141.7040
2014-02-20,127.4455
2014-02-19,156.3073
2014-02-18,138.5650
2014-02-14,120.8227
2014-02-13,155.5909
2014-02-12,136.2320
2014-02-11,116.8731
2014-02-10,152.2586
2014-02-07,133.4000
2014-02-06,114.5414
2014-02-05,146.9340
2014-02-04,130.9700
2014-02-03,115.0060
2014-01-31,142.4571
2014-01-30,129.3880
2014-01-29,116.3189
2014-01-28,141.2339
2014-01-27,128.9790
2014-01-24,116.7241
2014-01-23,138.2286
2014-01-22,127.9440
2014-01-21,117.6594
2014-01-17,136.9845
2014-01-16,126.7980
2014-01-15,116.6115
2014-01-14,136.2048
2014-01-13,126.2940
2014-01-10,116.3832
2014-01-09,134.5451
2014-01-08,125.8960
2014-01-07,117.2469
2014-01-06,135.9563
2014-01-03,127.2330
2014-01-02,118.5097
2013-12-31,140.4651
2013-12-30,129.0830
2013-12-27,117.7009
2013-12-26,142.3933
2013-12-24,130.8330
2013-12-23,119.2727
2013-12-20,142.3793
2013-12-19,131.4410
2013-12-18,120.5027
2013-12-17,142.3785
2013-12-16,131.4180
2013-12-13,120.4575
2013-12-12,141.9300
2013-12-11,130.9720
2013-12-10,120.0140
2013-12-09,143.4109
2013-12-06,131.8810
2013-12-05,120.3511
2013-12-04,142.6637
2013-12-03,133.1920
2013-12-02,123.7203
2013-11-29,142.3216
2013-11-27,134.2850
2013-11-26,126.2484
2013-11-25,145.0011
2013-11-22,135.5000
2013-11-21,125.9989
2013-11-20,151.9968
2013-11-19,137.5630
2013-11-18,123.1292
2013-11-15,151.2423
2013-11-14,136.8850
2013-11-13,122.5277
2013-11-12,152.9284
2013-11-11,137.5830
2013-11-08,122.2376
2013-11-07,153.4055
2013-11-06,138.5530
2013-11-05,123.7005
2013-11-04,154.5073
2013-11-01,140.4180
2013-10-31,126.3287
2013-10-30,156.0253
2013-10-29,142.7040
2013-10-28,129.3827
2013-10-25,156.7017
2013-10-24,143.6170
2013-10-23,130.5323
2013-10-22,156.1613
2013-10-21,144.2780
2013-10-18,132.3947
2013-10-17,156.3768
2013-10-16,145.5220
2013-10-15,134.6672
2013-10-14,160.2929
2013-10-11,143.6130
2013-10-10,126.9331
2013-10-09,159.5880
2013-10-08,140.5400
2013-10-07,121.4920
2013-10-04,159.8120
2013-10-03,140.1860
2013-10-02,120.5600
2013-10-01,160.5874
2013-09-30,140.5020
2013-09-27,120.4166
2013-09-26,162.9307
2013-09-25,141.6300
2013-09-24,120.3293
2013-09-23,167.5529
2013-09-20,143.0970
2013-09-19,118.6411
2013-09-18,179.0684
2013-09-17,145.9680
2013-09-16,112.8676
2013-09-13,181.1368
2013-09-12,147.1540
2013-09-11,113.1712
2013-09-10,181.6300
2013-09-09,145.7640
2013-09-06,109.8980
2013-09-05,184.4943
2013-09-04,141.4490
2013-09-03,98.4037
2013-08-30,189.1543
2013-08-29,138.4980
2013-08-28,87.8417
2013-08-27,191.7330
2013-08-26,135.9420
2013-08-23,80.1510
2013-08-22,192.4938
2013-08-21,133.0610
2013-08-20,73.6282
2013-08-19,189.1756
2013-08-16,130.5610
2013-08-15,71.9464
2013-08-14,185.0989
2013-08-13,128.2940
2013-08-12,71.4891
2013-08-09,188.0386
2013-08-08,129.1140
2013-08-07,70.1894
2013-08-06,178.0419
2013-08-05,126.5430
2013-08-02,75.0441
2013-08-01,190.9396
2013-07-31,129.5780
2013-07-30,68.2164
2013-07-29,226.2365
2013-07-26,139.9110
2013-07-25,53.5855
2013-07-24,249.2073
2013-07-23,152.0660
2013-07-22,54.9247
2013-07-19,277.7828
2013-07-18,168.7980
2013-07-17,59.8132
2013-07-16,295.3007
2013-07-15,185.0640
2013-07-12,74.8273
2013-07-11,312.3529
2013-07-10,203.1870
2013-07-09,94.0211
2013-07-08,322.9346
2013-07-05,218.8350
2013-07-03,114.7354
2013-07-02,327.6291
2013-07-01,234.8010
2013-06-28,141.9729
2013-06-27,329.8936
2013-06-26,245.2920
2013-06-25,160.6904
2013-06-24,321.0300
2013-06-21,258.5840
2013-06-20,196.1380
2013-06-19,318.2769
2013-06-18,270.2350
2013-06-17,222.1931
2013-06-14,321.5763
2013-06-13,277.5480
2013-06-12,233.5197
2013-06-11,321.9105
2013-06-10,286.6210
2013-06-07,251.3315
2013-06-06,333.3012
2013-06-05,293.4260
2013-06-04,253.5508
2013-06-03,341.7238
2013-05-31,301.0170
2013-05-30,260.3102
2013-05-29,350.8424
2013-05-28,306.5350
2013-05-24,262.2276
2013-05-23,356.8269
2013-05-22,312.3610
2013-05-21,267.8951
2013-05-20,361.9296
2013-05-17,317.4830
2013-05-16,273.0364
2013-05-15,360.7329
2013-05-14,324.2540
2013-05-13,287.7751
2013-05-10,359.0625
2013-05-09,330.0160
2013-05-08,300.9695
2013-05-07,358.4318
2013-05-06,333.6937
2013-05-03,308.9557
2013-05-02,352.8785
2013-05-01,337.5414
2013-04-30,322.2042
2013-04-29,347.7521
2013-04-26,339.2257
2013-04-25,330.6993
2013-04-24,346.3047
2013-04-23,340.1273
2013-04-22,333.9498
2013-04-19,348.8562
2013-04-18,339.2579
2013-04-17,329.6596
2013-04-16,353.9875
2013-04-15,337.0324
2013-04-12,320.0773
2013-04-11,356.2731
2013-04-10,334.5561
2013-04-09,312.8391
2013-04-08,355.9462
2013-04-05,332.1445
2013-04-04,308.3428
2013-04-03,353.4294
2013-04-02,329.9998
2013-04-01,306.5703
2013-03-28,349.1044
2013-03-27,327.4720
2013-03-26,305.8396
2013-03-25,345.0508
2013-03-22,324.7026
2013-03-21,304.3544
2013-03-20,339.0722
2013-03-19,321.9123
2013-03-18,304.7525
2013-03-15,335.4312
2013-03-14,320.5505
2013-03-13,305.6698
2013-03-12,326.3219
2013-03-11,318.2006
2013-03-08,310.0792
2013-03-07,324.0822
2013-03-06,316.1578
2013-03-05,308.2334
2013-03-04,324.1079
2013-03-01,315.7035
2013-02-28,307.2991
2013-02-27,325.6777
2013-02-26,316.5137
2013-02-25,307.3496
2013-02-22,330.1058
2013-02-21,317.8785
2013-02-20,305.6512
2013-02-19,332.0377
2013-02-15,318.5246
2013-02-14,305.0116
2013-02-13,334.8326
2013-02-12,319.5515
2013-02-11,304.2704
2013-02-08,336.6225
2013-02-07,320.9093
2013-02-06,305.1962
2013-02-05,337.8662
2013-02-04,322.2334
2013-02-01,306.6006
2013-01-31,340.7446
2013-01-30,323.5545
2013-01-29,306.3643
2013-01-28,341.5897
2013-01-25,324.9044
2013-01-24,308.2191
2013-01-23,340.5143
2013-01-22,327.7155
2013-01-18,314.9168
2013-01-17,336.7247
2013-01-16,329.7404
2013-01-15,322.7561
2013-01-14,335.4593
2013-01-11,330.5963
2013-01-10,325.7333
2013-01-09,335.5922
2013-01-08,330.7275
2013-01-07,325.8628
2013-01-04,336.5520
2013-01-03,330.3259
2013-01-02,324.0998
2012-12-31,336.8864
2012-12-28,329.7344
2012-12-27,322.5824
2012-12-26,336.8852
2012-12-24,329.7265
2012-12-21,322.5677
2012-12-20,336.8852
2012-12-19,329.7265
2012-12-18,322.5677
2012-12-17,335.9499
2012-12-14,329.3945
2012-12-13,322.8391
2012-12-12,337.5297
2012-12-11,330.0088
2012-12-10,322.4879
2012-12-07,336.0412
2012-12-06,329.0863
2012-12-05,322.1315
2012-12-04,335.9821
2012-12-03,329.0625
2012-11-30,322.1428
2012-11-29,335.6810
2012-11-28,328.8557
2012-11-27,322.0304
2012-11-26,335.1800
2012-11-23,328.2275
2012-11-21,321.2749
2012-11-20,335.0244
2012-11-19,328.3507
2012-11-16,321.6771
2012-11-15,338.8228
2012-11-14,329.8686
2012-11-13,320.9145
2012-11-12,343.7694
2012-11-09,331.4740
2012-11-08,319.1786
2012-11-07,348.9103
2012-11-06,333.4700
2012-11-05,318.0298
2012-11-02,351.9304
2012-11-01,334.9512
2012-10-31,317.9720
2012-10-26,355.3104
2012-10-25,336.3090
2012-10-24,317.3077
2012-10-23,358.6571
2012-10-22,338.9025
2012-10-19,319.1479
2012-10-18,359.3860
2012-10-17,340.1132
2012-10-16,320.8404
2012-10-15,359.9203
2012-10-12,341.9184
2012-10-11,323.9165
2012-10-10,358.9517
2012-10-09,344.4115
2012-10-08,329.8712
2012-10-05,354.9621
2012-10-04,347.2127
2012-10-03,339.4633
2012-10-02,360.8756
2012-10-01,349.6491
2012-09-28,338.4226
2012-09-27,365.9520
2012-09-26,351.8071
2012-09-25,337.6622
2012-09-24,372.1418
2012-09-21,354.1441
2012-09-20,336.1464
2012-09-19,376.2347
2012-09-18,356.6521
2012-09-17,337.0694
2012-09-14,378.8275
2012-09-13,358.6531
2012-09-12,338.4787
2012-09-11,379.7736
2012-09-10,359.8807
2012-09-07,339.9879
2012-09-06,379.5909
2012-09-05,362.3887
2012-09-04,345.1865
2012-08-31,377.8886
2012-08-30,364.1939
2012-08-29,350.4991
2012-08-28,375.8500
2012-08-27,365.9215
2012-08-24,355.9931
2012-08-23,372.7295
2012-08-22,367.5617
2012-08-21,362.3939
2012-08-20,372.5552
2012-08-17,367.6869
2012-08-16,362.8186
2012-08-15,373.6734
2012-08-14,367.1402
2012-08-13,360.6070
2012-08-10,373.0006
2012-08-09,366.0835
2012-08-08,359.1665
2012-08-07,371.6121
2012-08-06,365.4702
2012-08-03,359.3283
2012-08-02,374.6616
2012-08-01,363.4483
2012-07-31,352.2351
2012-07-30,374.7687
2012-07-27,362.5408
2012-07-26,350.3129
2012-07-25,374.1943
2012-07-24,360.6774
2012-07-23,347.1605
2012-07-20,373.3374
2012-07-19,359.6079
2012-07-18,345.8785
2012-07-17,372.1506
2012-07-16,357.5823
2012-07-13,343.0141
2012-07-12,369.9668
2012-07-11,354.7529
2012-07-10,339.5390
2012-07-09,368.9820
2012-07-06,351.8231
2012-07-05,334.6641
2012-07-03,367.0321
2012-07-02,349.9922
2012-06-29,332.9522
2012-06-28,364.0533
2012-06-27,348.4071
2012-06-26,332.7610
2012-06-25,358.2491
2012-06-22,345.6209
2012-06-21,332.9927
2012-06-20,357.9686
2012-06-19,344.3174
2012-06-18,330.6661
2012-06-15,354.5273
2012-06-14,342.8531
2012-06-13,331.1790
2012-06-12,352.6408
2012-06-11,341.5001
2012-06-08,330.3593
2012-06-07,347.8280
2012-06-06,339.3959
2012-06-05,330.9637
2012-06-04,346.9934
2012-06-01,337.4162
2012-05-31,327.8389
2012-05-30,346.7160
2012-05-29,337.2986
2012-05-25,327.8811
2012-05-24,359.0603
2012-05-23,340.1796
2012-05-22,321.2989
2012-05-21,368.0766
2012-05-18,342.7859
2012-05-17,317.4952
2012-05-16,374.0587
2012-05-15,344.9633
2012-05-14,315.8678
2012-05-11,379.9014
2012-05-10,348.1557
2012-05-09,316.4099
2012-05-08,384.7904
2012-05-07,351.6238
2012-05-04,318.4572
2012-05-03,387.6179
2012-05-02,354.2380
2012-05-01,320.8581
2012-04-30,390.0395
2012-04-27,357.6439
2012-04-26,325.2483
2012-04-25,389.8210
2012-04-24,361.3107
2012-04-23,332.8004
2012-04-20,383.5200
2012-04-19,365.8057
2012-04-18,348.0915
2012-04-17,373.4373
2012-04-16,368.9388
2012-04-13,364.4403
2012-04-12,372.9084
2012-04-11,369.2363
2012-04-10,365.5642
2012-04-09,373.9414
2012-04-05,368.7352
2012-04-04,363.5291
2012-04-03,374.2358
2012-04-02,369.1286
2012-03-30,364.0214
2012-03-29,376.4127
2012-03-28,369.8491
2012-03-27,363.2855
2012-03-26,378.9814
2012-03-23,370.6339
2012-03-22,362.2863
2012-03-21,382.6352
2012-03-20,372.2044
2012-03-19,361.7735
2012-03-16,385.1018
2012-03-15,373.3153
2012-03-14,361.5287
2012-03-13,385.7940
2012-03-12,374.0615
2012-03-09,362.3290
2012-03-08,385.8145
2012-03-07,374.1099
2012-03-06,362.4053
2012-03-05,386.0359
2012-03-02,374.4746
2012-03-01,362.9134
2012-02-29,386.7237
2012-02-28,375.6972
2012-02-27,364.6707
2012-02-24,385.2741
2012-02-23,377.5800
2012-02-22,369.8859
2012-02-21,384.6647
2012-02-17,378.4953
2012-02-16,372.3259
2012-02-15,384.8258
2012-02-14,378.3351
2012-02-13,371.8445
2012-02-10,384.7625
2012-02-09,378.0288
2012-02-08,371.2950
2012-02-07,384.0673
2012-02-06,376.9159
2012-02-03,369.7644
2012-02-02,383.1159
2012-02-01,376.5937
2012-01-31,370.0714
2012-01-30,384.8071
2012-01-27,375.3918
2012-01-26,365.9766
2012-01-25,389.2558
2012-01-24,373.5881
2012-01-23,357.9203
2012-01-20,389.9126
2012-01-19,371.9681
2012-01-18,354.0237
2012-01-17,388.9295
2012-01-13,369.5823
2012-01-12,350.2350
2012-01-11,386.5542
2012-01-10,366.6290
2012-01-09,346.7039
2012-01-06,383.6977
2012-01-05,363.6857
2012-01-04,343.6737
2012-01-03,380.9778
2011-12-30,362.2269
2011-12-29,343.4760
2011-12-28,377.1886
2011-12-27,360.5447
2011-12-23,343.9008
2011-12-22,374.1833
2011-12-21,358.9970
2011-12-20,343.8106
2011-12-19,364.9195
2011-12-16,356.2088
2011-12-15,347.4981
2011-12-14,361.5073
2011-12-13,355.1760
2011-12-12,348.8446
2011-12-09,361.5385
2011-12-08,354.9022
2011-12-07,348.2659
2011-12-06,360.6634
2011-12-05,354.0532
2011-12-02,347.4430
2011-12-01,364.5280
2011-11-30,352.0458
2011-11-29,339.5636
2011-11-28,368.7074
2011-11-25,349.5967
2011-11-23,330.4860
2011-11-22,369.9991
2011-11-21,347.5567
2011-11-18,325.1143
2011-11-17,368.2030
2011-11-16,344.2319
2011-11-15,320.2608
2011-11-14,365.4286
2011-11-11,340.7983
2011-11-10,316.1681
2011-11-09,363.1241
2011-11-08,336.8894
2011-11-07,310.6546
2011-11-04,359.6151
2011-11-03,334.7278
2011-11-02,309.8406
2011-11-01,353.2071
2011-10-31,332.1482
2011-10-28,311.0894
2011-10-27,346.9227
2011-10-26,330.3237
2011-10-25,313.7247
2011-10-24,338.7957
2011-10-21,328.5388
2011-10-20,318.2818
2011-10-19,336.5417
2011-10-18,327.4889
2011-10-17,318.4361
2011-10-14,336.4222
2011-10-13,327.3585
2011-10-12,318.2949
2011-10-11,335.8652
2011-10-10,326.8910
2011-10-07,317.9168
2011-10-06,337.4058
2011-10-05,327.5876
2011-10-04,317.7694
2011-10-03,337.5640
2011-09-30,328.0086
2011-09-29,318.4533
2011-09-28,336.7015
2011-09-27,329.8557
2011-09-26,323.0099
2011-09-23,340.7401
2011-09-22,331.0902
2011-09-21,321.4402
2011-09-20,341.3156
2011-09-19,331.6045
2011-09-16,321.8934
2011-09-15,342.7603
2011-09-14,332.1338
2011-09-13,321.5072
2011-09-12,345.2422
2011-09-09,333.0852
2011-09-08,320.9281
2011-09-07,352.8642
2011-09-06,336.0371
2011-09-02,319.2101
2011-09-01,363.5773
2011-08-31,340.0275
2011-08-30,316.4776
2011-08-29,370.3609
2011-08-26,344.1887
2011-08-25,318.0166
2011-08-24,377.3279
2011-08-23,347.9020
2011-08-22,318.4762
2011-08-19,377.0800
2011-08-18,350.5367
2011-08-17,323.9934
2011-08-16,378.6406
2011-08-15,353.3207
2011-08-12,328.0008
2011-08-11,378.8690
2011-08-10,354.8227
2011-08-09,330.7765
2011-08-08,376.6887
2011-08-05,356.9250
2011-08-04,337.1612
2011-08-03,374.6195
2011-08-02,358.9221
2011-08-01,343.2247
2011-07-29,371.9196
2011-07-28,359.9938
2011-07-27,348.0681
2011-07-26,373.4718
2011-07-25,359.0969
2011-07-22,344.7221
2011-07-21,372.2762
2011-07-20,357.1342
2011-07-19,341.9922
2011-07-18,370.1785
2011-07-15,354.9436
2011-07-14,339.7086
2011-07-13,364.0760
2011-07-12,352.8315
2011-07-11,341.5870
2011-07-08,363.6598
2011-07-07,352.1792
2011-07-06,340.6986
2011-07-05,359.7890
2011-07-01,350.6703
2011-06-30,341.5516
2011-06-29,358.3484
2011-06-28,350.0524
2011-06-27,341.7564
2011-06-24,359.2653
2011-06-23,350.2882
2011-06-22,341.3110
2011-06-21,358.6645
2011-06-20,350.1595
2011-06-17,341.6544
2011-06-16,365.5817
2011-06-15,351.7254
2011-06-14,337.8690
2011-06-13,368.1342
2011-06-10,353.3973
2011-06-09,338.6605
2011-06-08,371.6228
2011-06-07,355.4504
2011-06-06,339.2780
2011-06-03,372.9551
2011-06-02,357.4859
2011-06-01,342.0167
2011-05-31,375.0646
2011-05-27,359.3543
2011-05-26,343.6440
2011-05-25,374.6108
2011-05-24,360.7385
2011-05-23,346.8661
2011-05-20,374.0429
2011-05-19,362.6835
2011-05-18,351.3241
2011-05-17,374.5811
2011-05-16,362.5303
2011-05-13,350.4795
2011-05-12,378.4624
2011-05-11,360.8750
2011-05-10,343.2876
2011-05-09,380.0791
2011-05-06,359.3858
2011-05-05,338.6924
2011-05-04,379.0668
2011-05-03,356.6440
2011-05-02,334.2213
2011-04-29,378.0221
2011-04-28,354.6803
2011-04-27,331.3384
2011-04-26,374.7145
2011-04-25,352.6969
2011-04-21,330.6793
2011-04-20,371.4021
2011-04-19,350.9149
2011-04-18,330.4277
2011-04-15,365.6607
2011-04-14,348.5337
2011-04-13,331.4067
2011-04-12,361.3909
2011-04-11,346.5876
2011-04-08,331.7844
2011-04-07,349.9662
2011-04-06,343.7054
2011-04-05,337.4446
2011-04-04,350.2681
2011-04-01,342.1327
2011-03-31,333.9972
2011-03-30,350.6250
2011-03-29,341.5875
2011-03-28,332.5499
2011-03-25,350.7926
2011-03-24,341.6867
2011-03-23,332.5808
2011-03-22,350.9666
2011-03-21,341.8605
2011-03-18,332.7544
2011-03-17,352.3715
2011-03-16,342.4058
2011-03-15,332.4400
2011-03-14,352.7212
2011-03-11,342.5138
2011-03-10,332.3065
2011-03-09,351.9714
2011-03-08,342.2044
2011-03-07,332.4373
2011-03-04,352.4529
2011-03-03,342.4146
2011-03-02,332.3763
2011-03-01,355.0990
2011-02-28,343.3970
2011-02-25,331.6949
2011-02-24,355.5545
2011-02-23,344.1995
2011-02-22,332.8445
2011-02-18,354.5144
2011-02-17,345.7841
2011-02-16,337.0538
2011-02-15,352.4701
2011-02-14,346.9825
2011-02-11,341.4950
2011-02-10,353.4411
2011-02-09,346.5670
2011-02-08,339.6929
2011-02-07,354.7494
2011-02-04,346.0012
2011-02-03,337.2530
2011-02-02,356.4068
2011-02-01,344.2811
2011-01-31,332.1553
2011-01-28,356.3525
2011-01-27,344.2585
2011-01-26,332.1645
2011-01-25,356.8990
2011-01-24,344.6102
2011-01-21,332.3213
2011-01-20,358.0069
2011-01-19,345.0910
2011-01-18,332.1751
2011-01-14,357.0131
2011-01-13,344.7392
2011-01-12,332.4652
2011-01-11,362.8403
2011-01-10,346.3764
2011-01-07,329.9125
2011-01-06,369.1514
2011-01-05,348.2692
2011-01-04,327.3870
2011-01-03,373.9150
2010-12-31,350.2164
2010-12-30,326.5177
2010-12-29,377.7689
2010-12-28,353.0639
2010-12-27,328.3588
2010-12-23,380.0523
2010-12-22,356.2537
2010-12-21,332.4550
2010-12-20,378.5012
2010-12-17,360.1333
2010-12-16,341.7654
2010-12-15,380.2551
2010-12-14,362.4834
2010-12-13,344.7116
2010-12-10,381.0652
2010-12-09,365.0828
2010-12-08,349.1005
2010-12-07,379.7238
2010-12-06,366.6172
2010-12-03,353.5106
2010-12-02,374.2728
2010-12-01,368.2571
2010-11-30,362.2413
2010-11-29,373.6779
2010-11-26,368.6057
2010-11-24,363.5336
2010-11-23,374.2120
2010-11-22,368.9583
2010-11-19,363.7046
2010-11-18,374.2290
2010-11-17,369.1263
2010-11-16,364.0236
2010-11-15,375.0915
2010-11-12,369.6068
2010-11-11,364.1222
2010-11-10,375.1377
2010-11-09,369.3890
2010-11-08,363.6404
2010-11-05,375.2386
2010-11-04,369.4467
2010-11-03,363.6547
2010-11-02,375.6104
2010-11-01,368.4084
2010-10-29,361.2065
2010-10-28,375.8896
2010-10-27,366.6641
2010-10-26,357.4386
2010-10-25,375.9894
2010-10-22,366.0370
2010-10-21,356.0847
2010-10-20,376.0281
2010-10-19,366.0859
2010-10-18,356.1437
2010-10-15,381.8556
2010-10-14,367.7228
2010-10-13,353.5900
2010-10-12,387.3861
2010-10-11,369.2650
2010-10-08,351.1439
2010-10-07,388.4957
2010-10-06,369.9702
2010-10-05,351.4446
2010-10-04,390.6337
2010-10-01,370.8521
2010-09-30,351.0705
2010-09-29,393.1115
2010-09-28,372.4226
2010-09-27,351.7338
2010-09-24,393.2567
2010-09-23,372.5965
2010-09-22,351.9362
2010-09-21,392.9175
2010-09-20,373.0145
2010-09-17,353.1115
2010-09-16,391.3994
2010-09-15,373.9199
2010-09-14,356.4404
2010-09-13,391.1397
2010-09-10,374.0508
2010-09-09,356.9618
2010-09-08,391.6515
2010-09-07,373.6542
2010-09-03,355.6569
2010-09-02,391.1324
2010-09-01,370.7476
2010-08-31,350.3628
2010-08-30,386.1578
2010-08-27,368.4856
2010-08-26,350.8134
2010-08-25,384.6402
2010-08-24,367.6476
2010-08-23,350.6550
2010-08-20,380.1826
2010-08-19,365.9560
2010-08-18,351.7293
2010-08-17,373.1379
2010-08-16,364.0749
2010-08-13,355.0119
2010-08-12,372.0908
2010-08-11,363.8375
2010-08-10,355.5843
2010-08-09,371.9051
2010-08-06,363.7262
2010-08-05,355.5473
2010-08-04,372.6072
2010-08-03,364.0124
2010-08-02,355.4175
2010-07-30,373.0856
2010-07-29,364.5036
2010-07-28,355.9217
2010-07-27,385.0430
2010-07-26,367.3898
2010-07-23,349.7365
2010-07-22,403.5966
2010-07-21,373.2860
2010-07-20,342.9754
2010-07-19,415.7209
2010-07-16,378.1558
2010-07-15,340.5907
2010-07-14,425.3704
2010-07-13,382.8732
2010-07-12,340.3760
2010-07-09,434.2985
2010-07-08,388.4100
2010-07-07,342.5216
2010-07-06,441.0860
2010-07-02,394.3102
2010-07-01,347.5344
2010-06-30,448.5907
2010-06-29,400.3295
2010-06-28,352.0684
2010-06-25,451.4944
2010-06-24,406.8401
2010-06-23,362.1858
2010-06-22,450.0548
2010-06-21,412.5342
2010-06-18,375.0136
2010-06-17,439.2910
2010-06-16,417.5505
2010-06-15,395.8099
2010-06-14,432.6868
2010-06-11,420.1738
2010-06-10,407.6609
2010-06-09,432.5085
2010-06-08,420.3213
2010-06-07,408.1342
2010-06-04,433.4974
2010-06-03,419.8349
2010-06-02,406.1724
2010-06-01,433.7477
2010-05-28,419.5507
2010-05-27,405.3537
2010-05-26,434.3727
2010-05-25,418.1970
2010-05-24,402.0213
2010-05-21,433.6528
2010-05-20,416.7594
2010-05-19,399.8659
2010-05-18,430.6077
2010-05-17,413.7512
2010-05-14,396.8946
2010-05-13,425.5230
2010-05-12,410.8816
2010-05-11,396.2403
2010-05-10,420.5482
2010-05-07,408.4673
2010-05-06,396.3864
2010-05-05,419.4986
2010-05-04,406.2385
2010-05-03,392.9783
2010-04-30,416.6708
2010-04-29,404.0937
2010-04-28,391.5165
2010-04-27,413.7403
2010-04-26,402.2497
2010-04-23,390.7591
2010-04-22,412.3582
2010-04-21,401.4151
2010-04-20,390.4721
2010-04-19,408.6780
2010-04-16,400.1025
2010-04-15,391.5270
2010-04-14,409.0524
2010-04-13,398.0257
2010-04-12,386.9990
2010-04-09,409.8593
2010-04-08,394.8520
2010-04-07,379.8446
2010-04-06,410.9899
2010-04-05,392.2983
2010-04-01,373.6067
2010-03-31,409.6729
2010-03-30,389.8745
2010-03-29,370.0761
2010-03-26,412.6452
2010-03-25,385.2205
2010-03-24,357.7957
2010-03-23,413.7503
2010-03-22,381.0391
2010-03-19,348.3279
2010-03-18,411.6964
2010-03-17,376.8835
2010-03-16,342.0706
2010-03-15,408.3149
2010-03-12,372.1262
2010-03-11,335.9376
2010-03-10,400.6311
2010-03-09,367.0245
2010-03-08,333.4180
2010-03-05,389.7903
2010-03-04,361.9442
2010-03-03,334.0980
2010-03-02,381.8570
2010-03-01,358.8083
2010-02-26,335.7596
2010-02-25,376.4199
2010-02-24,356.0543
2010-02-23,335.6888
2010-02-22,370.4113
2010-02-19,352.7931
2010-02-18,335.1749
2010-02-17,358.1202
2010-02-16,349.3453
2010-02-12,340.5705
2010-02-11,357.3907
2010-02-10,347.9314
2010-02-09,338.4721
2010-02-08,356.2518
2010-02-05,346.9528
2010-02-04,337.6539
2010-02-03,354.1578
2010-02-02,345.8266
2010-02-01,337.4953
2010-01-29,355.1093
2010-01-28,344.4233
2010-01-27,333.7374
2010-01-26,355.6381
2010-01-25,342.6664
2010-01-22,329.6947
2010-01-21,358.5130
2010-01-20,339.7715
2010-01-19,321.0301
2010-01-15,356.2151
2010-01-14,336.1129
2010-01-13,316.0106
2010-01-12,358.1262
2010-01-11,331.4300
2010-01-08,304.7337
2010-01-07,356.0577
2010-01-06,328.6847
2010-01-05,301.3118
2010-01-04,352.9121
2009-12-31,325.7947
2009-12-30,298.6774
2009-12-29,349.7017
2009-12-28,322.4927
2009-12-24,295.2837
2009-12-23,343.6509
2009-12-22,319.0177
2009-12-21,294.3845
2009-12-18,335.3769
2009-12-17,315.2589
2009-12-16,295.1409
2009-12-15,333.1290
2009-12-14,310.4322
2009-12-11,287.7354
2009-12-10,326.4900
2009-12-09,306.9358
2009-12-08,287.3816
2009-12-07,323.3624
2009-12-04,305.4723
2009-12-03,287.5823
2009-12-02,321.0781
2009-12-01,304.7406
2009-11-30,288.4031
2009-11-27,324.6305
2009-11-25,306.4081
2009-11-24,288.1857
2009-11-23,323.0632
2009-11-20,305.6618
2009-11-19,288.2604
2009-11-18,322.1809
2009-11-17,305.2974
2009-11-16,288.4139
2009-11-13,324.3003
2009-11-12,306.1808
2009-11-11,288.0612
2009-11-10,326.4529
2009-11-09,307.1088
2009-11-06,287.7647
2009-11-05,327.4822
2009-11-04,307.8959
2009-11-03,288.3096
2009-11-02,324.5979
2009-10-30,311.0240
2009-10-29,297.4501
2009-10-28,322.0006
2009-10-27,312.8383
2009-10-26,303.6759
2009-10-23,323.5181
2009-10-22,314.6700
2009-10-21,305.8220
2009-10-20,330.4427
2009-10-19,316.9002
2009-10-16,303.3578
2009-10-15,344.0070
2009-10-14,320.0001
2009-10-13,295.9933
2009-10-12,347.2774
2009-10-09,322.9766
2009-10-08,298.6759
2009-10-07,348.4936
2009-10-06,325.2904
2009-10-05,302.0872
2009-10-02,348.5218
2009-10-01,326.0707
2009-09-30,303.6196
2009-09-29,349.4674
2009-09-28,325.2292
2009-09-25,300.9909
2009-09-24,350.2244
2009-09-23,324.6782
2009-09-22,299.1319
2009-09-21,351.6312
2009-09-18,323.3148
2009-09-17,294.9984
2009-09-16,351.9982
2009-09-15,322.7415
2009-09-14,293.4848
2009-09-11,351.8062
2009-09-10,321.3616
2009-09-09,290.9170
2009-09-08,349.1448
2009-09-04,319.2665
2009-09-03,289.3881
