Dates,NATR Values
2014-04-16,1.8916
2014-04-15,1.9286
2014-04-14,1.9442
2014-04-11,1.9746
2014-04-10,1.9609
2014-04-09,1.8977
2014-04-08,1.9302
2014-04-07,1.9199
2014-04-04,1.8799
2014-04-03,1.8547
2014-04-02,1.8854
2014-04-01,1.9036
2014-03-31,1.9372
2014-03-28,1.9672
2014-03-27,1.9949
2014-03-26,1.9891
2014-03-25,1.9887
2014-03-24,2.0131
2014-03-21,2.0371
2014-03-20,2.0272
2014-03-19,2.0516
2014-03-18,2.0001
2014-03-17,1.9834
2014-03-14,2.0169
2014-03-13,2.0387
2014-03-12,1.9725
2014-03-11,1.9627
2014-03-10,1.9570
2014-03-07,1.9113
2014-03-06,1.9123
2014-03-05,1.9312
2014-03-04,1.9157
2014-03-03,1.9412
2014-02-28,1.9321
2014-02-27,1.9471
2014-02-26,1.9803
2014-02-25,1.9926
2014-02-24,1.9334
2014-02-21,1.9529
2014-02-20,1.9465
2014-02-19,1.9649
2014-02-18,1.9353
2014-02-14,1.9609
2014-02-13,1.9735
2014-02-12,1.9894
2014-02-11,1.9695
2014-02-10,2.0005
2014-02-07,2.0014
2014-02-06,2.0392
2014-02-05,2.0804
2014-02-04,2.0570
2014-02-03,2.0270
2014-01-31,1.9710
2014-01-30,1.9299
2014-01-29,1.8178
2014-01-28,1.6217
2014-01-27,1.6270
2014-01-24,1.6269
2014-01-23,1.5332
2014-01-22,1.4852
2014-01-21,1.5026
2014-01-17,1.5174
2014-01-16,1.5329
2014-01-15,1.5397
2014-01-14,1.5623
2014-01-13,1.5299
2014-01-10,1.5226
2014-01-09,1.5238
2014-01-08,1.5407
2014-01-07,1.5460
2014-01-06,1.5618
2014-01-03,1.5711
2014-01-02,1.5870
2013-12-31,1.5955
2013-12-30,1.6152
2013-12-27,1.6091
2013-12-26,1.5948
2013-12-24,1.6182
2013-12-23,1.6439
2013-12-20,1.6477
2013-12-19,1.6595
2013-12-18,1.6549
2013-12-17,1.6298
2013-12-16,1.6261
2013-12-13,1.6495
2013-12-12,1.6744
2013-12-11,1.6867
2013-12-10,1.6856
2013-12-09,1.6641
2013-12-06,1.6710
2013-12-05,1.6901
2013-12-04,1.7120
2013-12-03,1.7156
2013-12-02,1.6884
2013-11-29,1.6937
2013-11-27,1.7063
2013-11-26,1.7081
2013-11-25,1.7221
2013-11-22,1.6379
2013-11-21,1.6606
2013-11-20,1.6684
2013-11-19,1.5763
2013-11-18,1.5616
2013-11-15,1.5314
2013-11-14,1.5435
2013-11-13,1.5638
2013-11-12,1.5690
2013-11-11,1.5816
2013-11-08,1.5813
2013-11-07,1.5921
2013-11-06,1.5657
2013-11-05,1.5686
2013-11-04,1.5616
2013-11-01,1.5671
2013-10-31,1.5832
2013-10-30,1.5891
2013-10-29,1.5838
2013-10-28,1.5958
2013-10-25,1.5724
2013-10-24,1.5812
2013-10-23,1.5872
2013-10-22,1.5810
2013-10-21,1.5875
2013-10-18,1.5780
2013-10-17,1.5864
2013-10-16,1.6012
2013-10-15,1.6210
2013-10-14,1.6116
2013-10-11,1.6156
2013-10-10,1.6089
2013-10-09,1.6245
2013-10-08,1.6066
2013-10-07,1.5886
2013-10-04,1.5826
2013-10-03,1.6066
2013-10-02,1.5493
2013-10-01,1.5551
2013-09-30,1.5691
2013-09-27,1.5436
2013-09-26,1.5395
2013-09-25,1.5654
2013-09-24,1.5659
2013-09-23,1.5645
2013-09-20,1.5635
2013-09-19,1.5187
2013-09-18,1.5239
2013-09-17,1.5204
2013-09-16,1.5374
2013-09-13,1.5463
2013-09-12,1.5670
2013-09-11,1.5871
2013-09-10,1.6084
2013-09-09,1.6323
2013-09-06,1.6580
2013-09-05,1.6392
2013-09-04,1.6520
2013-09-03,1.6589
2013-08-30,1.6730
2013-08-29,1.6643
2013-08-28,1.6774
2013-08-27,1.6879
2013-08-26,1.6368
2013-08-23,1.6456
2013-08-22,1.6710
2013-08-21,1.6935
2013-08-20,1.6936
2013-08-19,1.7163
2013-08-16,1.7267
2013-08-15,1.7500
2013-08-14,1.7144
2013-08-13,1.6738
2013-08-12,1.6953
2013-08-09,1.6872
2013-08-08,1.6888
2013-08-07,1.6868
2013-08-06,1.6970
2013-08-05,1.7035
2013-08-02,1.7174
2013-08-01,1.7349
2013-07-31,1.7604
2013-07-30,1.7607
2013-07-29,1.7888
2013-07-26,1.7711
2013-07-25,1.7620
2013-07-24,1.7695
2013-07-23,1.7304
2013-07-22,1.7497
2013-07-19,1.7672
2013-07-18,1.7537
2013-07-17,1.7759
2013-07-16,1.7984
2013-07-15,1.7712
2013-07-12,1.7945
2013-07-11,1.5704
2013-07-10,1.5855
2013-07-09,1.6073
2013-07-08,1.6180
2013-07-05,1.6212
2013-07-03,1.6466
2013-07-02,1.6582
2013-07-01,1.6150
2013-06-28,1.6294
2013-06-27,1.6280
2013-06-26,1.6447
2013-06-25,1.6574
2013-06-24,1.6677
2013-06-21,1.5905
2013-06-20,1.5728
2013-06-19,1.5066
2013-06-18,1.4729
2013-06-17,1.4886
2013-06-14,1.5030
2013-06-13,1.4943
2013-06-12,1.5140
2013-06-11,1.4954
2013-06-10,1.4811
2013-06-07,1.4790
2013-06-06,1.4926
2013-06-05,1.5139
2013-06-04,1.4934
2013-06-03,1.4695
2013-05-31,1.4868
2013-05-30,1.4550
2013-05-29,1.4667
2013-05-28,1.4567
2013-05-24,1.4581
2013-05-23,1.4562
2013-05-22,1.4524
2013-05-21,1.4363
2013-05-20,1.4423
2013-05-17,1.4520
2013-05-16,1.4656
2013-05-15,1.4698
2013-05-14,1.4743
2013-05-13,1.4938
2013-05-10,1.5097
2013-05-09,1.5092
2013-05-08,1.5253
2013-05-07,1.5376
2013-05-06,1.5577
2013-05-03,1.5661
2013-05-02,1.5861
2013-05-01,1.6000
2013-04-30,1.6057
2013-04-29,1.6037
2013-04-26,1.5832
2013-04-25,1.5983
2013-04-24,1.5887
2013-04-23,1.5664
2013-04-22,1.5843
2013-04-19,1.5598
2013-04-18,1.5792
2013-04-17,1.5677
2013-04-16,1.5674
2013-04-15,1.5564
2013-04-12,1.5016
2013-04-11,1.5171
2013-04-10,1.5225
2013-04-09,1.5293
2013-04-08,1.5382
2013-04-05,1.5463
2013-04-04,1.5431
2013-04-03,1.5660
2013-04-02,1.5720
2013-04-01,1.5416
2013-03-28,1.5345
2013-03-27,1.5339
2013-03-26,1.5206
2013-03-25,1.5361
2013-03-22,1.5406
2013-03-21,1.5625
2013-03-20,1.5356
2013-03-19,1.5414
2013-03-18,1.5593
2013-03-15,1.5353
2013-03-14,1.5522
2013-03-13,1.5579
2013-03-12,1.5686
2013-03-11,1.5828
2013-03-08,1.5971
2013-03-07,1.6087
2013-03-06,1.6083
2013-03-05,1.6294
2013-03-04,1.6499
2013-03-01,1.6470
2013-02-28,1.6621
2013-02-27,1.6509
2013-02-26,1.6580
2013-02-25,1.6819
2013-02-22,1.6299
2013-02-21,1.6500
2013-02-20,1.6732
2013-02-19,1.6666
2013-02-15,1.6670
2013-02-14,1.6885
2013-02-13,1.7054
2013-02-12,1.6911
2013-02-11,1.7170
2013-02-08,1.7173
2013-02-07,1.7024
2013-02-06,1.7294
2013-02-05,1.7498
2013-02-04,1.7536
2013-02-01,1.7626
2013-01-31,1.7898
2013-01-30,1.7852
2013-01-29,1.8144
2013-01-28,1.8084
2013-01-25,1.7890
2013-01-24,1.8014
2013-01-23,1.8293
2013-01-22,1.8386
2013-01-18,1.8195
2013-01-17,1.8249
2013-01-16,1.8043
2013-01-15,1.6892
2013-01-14,1.7111
2013-01-11,1.7325
2013-01-10,1.6576
2013-01-09,1.6732
2013-01-08,1.6942
2013-01-07,1.6024
2013-01-04,1.5405
2013-01-03,1.5611
2013-01-02,1.5586
2012-12-31,1.5732
2012-12-28,1.5811
2012-12-27,1.5550
2012-12-26,1.5482
2012-12-24,1.5661
2012-12-21,1.5662
2012-12-20,1.5537
2012-12-19,1.5801
2012-12-18,1.5881
2012-12-17,1.5967
2012-12-14,1.6120
2012-12-13,1.6166
2012-12-12,1.5869
2012-12-11,1.5908
2012-12-10,1.6147
2012-12-07,1.6358
2012-12-06,1.6553
2012-12-05,1.6623
2012-12-04,1.6571
2012-12-03,1.6646
2012-11-30,1.6673
2012-11-29,1.6830
2012-11-28,1.6899
2012-11-27,1.6784
2012-11-26,1.6921
2012-11-23,1.7086
2012-11-21,1.7390
2012-11-20,1.7480
2012-11-19,1.7694
2012-11-16,1.7981
2012-11-15,1.8011
2012-11-14,1.7968
2012-11-13,1.7113
2012-11-12,1.6994
2012-11-09,1.7186
2012-11-08,1.7321
2012-11-07,1.7536
2012-11-06,1.6881
2012-11-05,1.7031
2012-11-02,1.7249
2012-11-01,1.7014
2012-10-31,1.7123
2012-10-26,1.6970
2012-10-25,1.6918
2012-10-24,1.6301
2012-10-23,1.5838
2012-10-22,1.5666
2012-10-19,1.5671
2012-10-18,1.5753
2012-10-17,1.5929
2012-10-16,1.5935
2012-10-15,1.6124
2012-10-12,1.6374
2012-10-11,1.6543
2012-10-10,1.6647
2012-10-09,1.6606
2012-10-08,1.6715
2012-10-05,1.6795
2012-10-04,1.6989
2012-10-03,1.7162
2012-10-02,1.7408
2012-10-01,1.7321
2012-09-28,1.7466
2012-09-27,1.7426
2012-09-26,1.7500
2012-09-25,1.7728
2012-09-24,1.7598
2012-09-21,1.7690
2012-09-20,1.7882
2012-09-19,1.7980
2012-09-18,1.7955
2012-09-17,1.8197
2012-09-14,1.7817
2012-09-13,1.7696
2012-09-12,1.7769
2012-09-11,1.7801
2012-09-10,1.8044
2012-09-07,1.7372
2012-09-06,1.7610
2012-09-05,1.7811
2012-09-04,1.8104
2012-08-31,1.8022
2012-08-30,1.8212
2012-08-29,1.8154
2012-08-28,1.8258
2012-08-27,1.8438
2012-08-24,1.8632
2012-08-23,1.8884
2012-08-22,1.7845
2012-08-21,1.7799
2012-08-20,1.7682
2012-08-17,1.7841
2012-08-16,1.8111
2012-08-15,1.8421
2012-08-14,1.8471
2012-08-13,1.8520
2012-08-10,1.8664
2012-08-09,1.8876
2012-08-08,1.8987
2012-08-07,1.9225
2012-08-06,1.9575
2012-08-03,1.9823
2012-08-02,2.0075
2012-08-01,1.9811
2012-07-31,1.9395
2012-07-30,1.9218
2012-07-27,1.9128
2012-07-26,1.9394
2012-07-25,1.9493
2012-07-24,1.9749
2012-07-23,1.9400
2012-07-20,1.8895
2012-07-19,1.8690
2012-07-18,1.8934
2012-07-17,1.9043
2012-07-16,1.9058
2012-07-13,1.8954
2012-07-12,1.9300
2012-07-11,1.9412
2012-07-10,1.8794
2012-07-09,1.8372
2012-07-06,1.8513
2012-07-05,1.8278
2012-07-03,1.8449
2012-07-02,1.8774
2012-06-29,1.8239
2012-06-28,1.8523
2012-06-27,1.8473
2012-06-26,1.8780
2012-06-25,1.8801
2012-06-22,1.8678
2012-06-21,1.8923
2012-06-20,1.8213
2012-06-19,1.8297
2012-06-18,1.8560
2012-06-15,1.8606
2012-06-14,1.8796
2012-06-13,1.8865
2012-06-12,1.8796
2012-06-11,1.9066
2012-06-08,1.9196
2012-06-07,1.9381
2012-06-06,1.9656
2012-06-05,2.0049
2012-06-04,2.0217
2012-06-01,2.0375
2012-05-31,1.9359
2012-05-30,1.9511
2012-05-29,1.9290
2012-05-25,1.9578
2012-05-24,1.9094
2012-05-23,1.8950
2012-05-22,1.8872
2012-05-21,1.8856
2012-05-18,1.9176
2012-05-17,1.8991
2012-05-16,1.7825
2012-05-15,1.7789
2012-05-14,1.7669
2012-05-11,1.7522
2012-05-10,1.7583
2012-05-09,1.7485
2012-05-08,1.7181
2012-05-07,1.7024
2012-05-04,1.7208
2012-05-03,1.6979
2012-05-02,1.7015
2012-05-01,1.7059
2012-04-30,1.6982
2012-04-27,1.6804
2012-04-26,1.7031
2012-04-25,1.7187
2012-04-24,1.7269
2012-04-23,1.7434
2012-04-20,1.7240
2012-04-19,1.7440
2012-04-18,1.7289
2012-04-17,1.7339
2012-04-16,1.7565
2012-04-13,1.7615
2012-04-12,1.7519
2012-04-11,1.7699
2012-04-10,1.7807
2012-04-09,1.7193
2012-04-05,1.6901
2012-04-04,1.7064
2012-04-03,1.6867
2012-04-02,1.6815
2012-03-30,1.6831
2012-03-29,1.7060
2012-03-28,1.6971
2012-03-27,1.6827
2012-03-26,1.6963
2012-03-23,1.7245
2012-03-22,1.7446
2012-03-21,1.7097
2012-03-20,1.7242
2012-03-19,1.7276
2012-03-16,1.7488
2012-03-15,1.7572
2012-03-14,1.7774
2012-03-13,1.8068
2012-03-12,1.8345
2012-03-09,1.8568
2012-03-08,1.8408
2012-03-07,1.8623
2012-03-06,1.8919
2012-03-05,1.8393
2012-03-02,1.8289
2012-03-01,1.8441
2012-02-29,1.8641
2012-02-28,1.8705
2012-02-27,1.8911
2012-02-24,1.8800
2012-02-23,1.8965
2012-02-22,1.9124
2012-02-21,1.9335
2012-02-17,1.9591
2012-02-16,1.9868
2012-02-15,2.0127
2012-02-14,2.0172
2012-02-13,2.0583
2012-02-10,2.0768
2012-02-09,2.0569
2012-02-08,2.0879
2012-02-07,2.1192
2012-02-06,2.1236
2012-02-03,2.1104
2012-02-02,2.1443
2012-02-01,2.1602
2012-01-31,2.1926
2012-01-30,2.2039
2012-01-27,2.2133
2012-01-26,2.2111
2012-01-25,2.2045
2012-01-24,2.1589
2012-01-23,2.1711
2012-01-20,2.1867
2012-01-19,2.2096
2012-01-18,2.2464
2012-01-17,2.2683
2012-01-13,2.2961
2012-01-12,2.2783
2012-01-11,2.3228
2012-01-10,2.3410
2012-01-09,2.3808
2012-01-06,2.4229
2012-01-05,2.4509
2012-01-04,2.4303
2012-01-03,2.4558
2011-12-30,2.4898
2011-12-29,2.4906
2011-12-28,2.5402
2011-12-27,2.5137
2011-12-23,2.5445
2011-12-22,2.5547
2011-12-21,2.5967
2011-12-20,2.6453
2011-12-19,2.7137
2011-12-16,2.6868
2011-12-15,2.7049
2011-12-14,2.7570
2011-12-13,2.7228
2011-12-12,2.7199
2011-12-09,2.6852
2011-12-08,2.7555
2011-12-07,2.7570
2011-12-06,2.7487
2011-12-05,2.7735
2011-12-02,2.7528
2011-12-01,2.7914
2011-11-30,2.8483
2011-11-29,2.9500
2011-11-28,2.9863
2011-11-25,3.0619
2011-11-23,3.0963
2011-11-22,2.9977
2011-11-21,2.9502
2011-11-18,2.8209
2011-11-17,2.8838
2011-11-16,2.8719
2011-11-15,2.8092
2011-11-14,2.8278
2011-11-11,2.8670
2011-11-10,2.9433
2011-11-09,2.9833
2011-11-08,2.8772
2011-11-07,2.9287
2011-11-04,2.9725
2011-11-03,2.9786
2011-11-02,3.0615
2011-11-01,3.1334
2011-10-31,2.9639
2011-10-28,2.8461
2011-10-27,2.8926
2011-10-26,2.9339
2011-10-25,2.9933
2011-10-24,2.9617
2011-10-21,2.9938
2011-10-20,3.0873
2011-10-19,3.0692
2011-10-18,3.0582
2011-10-17,3.1098
2011-10-14,2.9972
2011-10-13,3.0478
2011-10-12,3.0315
2011-10-11,3.0701
2011-10-10,3.1059
2011-10-07,3.2045
2011-10-06,3.2367
2011-10-05,3.3068
2011-10-04,3.3731
2011-10-03,3.4129
2011-09-30,3.2284
2011-09-29,3.1332
2011-09-28,3.1433
2011-09-27,3.0907
2011-09-26,3.1181
2011-09-23,3.2207
2011-09-22,3.2712
2011-09-21,3.0954
2011-09-20,2.9415
2011-09-19,2.9377
2011-09-16,2.8654
2011-09-15,2.9267
2011-09-14,2.9964
2011-09-13,2.9874
2011-09-12,3.0198
2011-09-09,3.0387
2011-09-08,2.9967
2011-09-07,2.8874
2011-09-06,2.9669
2011-09-02,2.8784
2011-09-01,2.7750
2011-08-31,2.7445
2011-08-30,2.7968
2011-08-29,2.8557
2011-08-26,2.9332
2011-08-25,2.9816
2011-08-24,2.9508
2011-08-23,3.0076
2011-08-22,3.1044
2011-08-19,3.1495
2011-08-18,3.0701
2011-08-17,2.8390
2011-08-16,2.8517
2011-08-15,2.8369
2011-08-12,2.8944
2011-08-11,2.9943
2011-08-10,3.0055
2011-08-09,2.6914
2011-08-08,2.7858
2011-08-05,2.5250
2011-08-04,2.4643
2011-08-03,2.2243
2011-08-02,2.1971
2011-08-01,2.0815
2011-07-29,2.0589
2011-07-28,2.0416
2011-07-27,2.0338
2011-07-26,2.0008
2011-07-25,1.9635
2011-07-22,1.9195
2011-07-21,1.9262
2011-07-20,1.9524
2011-07-19,1.9556
2011-07-18,1.9744
2011-07-15,1.9025
2011-07-14,1.9191
2011-07-13,1.8944
2011-07-12,1.9000
2011-07-11,1.8437
2011-07-08,1.7819
2011-07-07,1.7581
2011-07-06,1.7842
2011-07-05,1.8034
2011-07-01,1.8130
2011-06-30,1.8329
2011-06-29,1.8627
2011-06-28,1.8862
2011-06-27,1.9134
2011-06-24,1.9429
2011-06-23,1.9587
2011-06-22,1.9228
2011-06-21,1.8598
2011-06-20,1.8501
2011-06-17,1.8615
2011-06-16,1.8712
2011-06-15,1.8823
2011-06-14,1.8473
2011-06-13,1.8707
2011-06-10,1.8953
2011-06-09,1.8519
2011-06-08,1.8672
2011-06-07,1.8762
2011-06-06,1.8785
2011-06-03,1.8870
2011-06-02,1.8607
2011-06-01,1.8791
2011-05-31,1.7773
2011-05-27,1.8020
2011-05-26,1.8233
2011-05-25,1.8426
2011-05-24,1.8543
2011-05-23,1.8352
2011-05-20,1.7967
2011-05-19,1.8017
2011-05-18,1.8248
2011-05-17,1.8495
2011-05-16,1.8099
2011-05-13,1.7818
2011-05-12,1.7701
2011-05-11,1.7810
2011-05-10,1.7797
2011-05-09,1.8031
2011-05-06,1.8218
2011-05-05,1.8380
2011-05-04,1.8235
2011-05-03,1.8132
2011-05-02,1.8189
2011-04-29,1.8121
2011-04-28,1.8316
2011-04-27,1.8525
2011-04-26,1.8435
2011-04-25,1.8715
2011-04-21,1.8723
2011-04-20,1.9017
2011-04-19,1.9309
2011-04-18,1.9523
2011-04-15,1.9543
2011-04-14,1.9754
2011-04-13,1.9755
2011-04-12,1.9293
2011-04-11,1.9283
2011-04-08,1.9530
2011-04-07,1.9211
2011-04-06,1.9506
2011-04-05,1.9722
2011-04-04,1.9448
2011-04-01,1.9625
2011-03-31,1.9793
2011-03-30,1.9956
2011-03-29,2.0194
2011-03-28,2.0446
2011-03-25,2.0690
2011-03-24,2.0953
2011-03-23,2.1111
2011-03-22,2.1256
2011-03-21,2.1492
2011-03-18,2.1836
2011-03-17,2.2160
2011-03-16,2.2412
2011-03-15,2.1525
2011-03-14,2.0945
2011-03-11,2.0609
2011-03-10,2.0666
2011-03-09,2.0321
2011-03-08,2.0442
2011-03-07,2.0734
2011-03-04,2.0272
2011-03-03,2.0259
2011-03-02,2.0646
2011-03-01,2.0378
2011-02-28,1.9613
2011-02-25,1.9594
2011-02-24,1.9411
2011-02-23,1.9257
2011-02-22,1.9027
2011-02-18,1.8111
2011-02-17,1.8293
2011-02-16,1.8444
2011-02-15,1.8756
2011-02-14,1.8581
2011-02-11,1.8680
2011-02-10,1.8710
2011-02-09,1.8780
2011-02-08,1.9052
2011-02-07,1.9399
2011-02-04,1.9673
2011-02-03,1.9912
2011-02-02,2.0094
2011-02-01,2.0307
2011-01-31,2.0664
2011-01-28,2.0915
2011-01-27,2.0376
2011-01-26,2.0661
2011-01-25,1.9550
2011-01-24,1.9416
2011-01-21,1.9730
2011-01-20,1.9975
2011-01-19,1.9754
2011-01-18,1.9442
2011-01-14,1.9790
2011-01-13,2.0027
2011-01-12,2.0085
2011-01-11,2.0396
2011-01-10,2.0416
2011-01-07,2.0360
2011-01-06,2.0565
2011-01-05,2.0824
2011-01-04,2.1097
2011-01-03,2.1331
2010-12-31,2.1702
2010-12-30,2.2020
2010-12-29,2.2299
2010-12-28,2.2638
2010-12-27,2.2928
2010-12-23,2.3056
2010-12-22,2.3441
2010-12-21,2.3716
2010-12-20,2.4204
2010-12-17,2.3336
2010-12-16,2.3749
2010-12-15,2.3931
2010-12-14,2.4135
2010-12-13,2.4441
2010-12-10,2.4556
2010-12-09,2.4627
2010-12-08,2.4531
2010-12-07,2.4129
2010-12-06,2.4066
2010-12-03,2.4272
2010-12-02,2.4525
2010-12-01,2.4968
2010-11-30,2.5611
2010-11-29,2.5612
2010-11-26,2.5528
2010-11-24,2.5560
2010-11-23,2.6189
2010-11-22,2.6222
2010-11-19,2.6502
2010-11-18,2.6190
2010-11-17,2.6902
2010-11-16,2.7052
2010-11-15,2.6677
2010-11-12,2.6967
2010-11-11,2.5820
2010-11-10,2.5062
2010-11-09,2.4043
2010-11-08,2.3699
2010-11-05,2.3387
2010-11-04,2.3675
2010-11-03,2.4046
2010-11-02,2.3891
2010-11-01,2.3506
2010-10-29,2.3359
2010-10-28,2.3309
2010-10-27,2.3506
2010-10-26,2.3383
2010-10-25,2.3475
2010-10-22,2.3737
2010-10-21,2.3849
2010-10-20,2.4008
2010-10-19,2.4464
2010-10-18,2.3997
2010-10-15,2.4232
2010-10-14,2.3764
2010-10-13,2.3884
2010-10-12,2.4238
2010-10-11,2.4321
2010-10-08,2.4789
2010-10-07,2.5115
2010-10-06,2.5184
2010-10-05,2.5399
2010-10-04,2.5989
2010-10-01,2.5701
2010-09-30,2.5898
2010-09-29,2.6036
2010-09-28,2.6589
2010-09-27,2.6846
2010-09-24,2.6809
2010-09-23,2.7497
2010-09-22,2.7081
2010-09-21,2.7101
2010-09-20,2.7520
2010-09-17,2.7981
2010-09-16,2.8284
2010-09-15,2.8418
2010-09-14,2.8692
2010-09-13,2.8014
2010-09-10,2.8378
2010-09-09,2.8773
2010-09-08,2.8030
2010-09-07,2.8581
2010-09-03,2.8187
2010-09-02,2.8676
2010-09-01,2.9388
2010-08-31,2.9903
2010-08-30,2.9583
2010-08-27,2.9328
2010-08-26,2.9903
2010-08-25,3.0190
2010-08-24,3.0174
2010-08-23,2.8744
2010-08-20,2.8099
2010-08-19,2.8303
2010-08-18,2.7705
2010-08-17,2.7850
2010-08-16,2.8325
2010-08-13,2.8304
2010-08-12,2.8578
2010-08-11,2.8400
2010-08-10,2.6604
2010-08-09,2.6572
2010-08-06,2.6926
2010-08-05,2.7068
2010-08-04,2.7134
2010-08-03,2.7500
2010-08-02,2.7688
2010-07-30,2.8359
2010-07-29,2.8754
2010-07-28,2.8740
2010-07-27,2.8260
2010-07-26,2.8340
2010-07-23,2.8991
2010-07-22,2.9619
2010-07-21,3.0590
2010-07-20,3.0187
2010-07-19,3.0444
2010-07-16,3.1226
2010-07-15,2.9788
2010-07-14,2.9454
2010-07-13,2.9780
2010-07-12,3.0056
2010-07-09,3.0212
2010-07-08,3.0420
2010-07-07,3.1229
2010-07-06,3.2096
2010-07-02,3.1663
2010-07-01,3.1707
2010-06-30,3.1634
2010-06-29,3.1603
2010-06-28,2.8769
2010-06-25,2.8281
2010-06-24,2.8796
2010-06-23,2.9042
2010-06-22,2.9472
2010-06-21,2.8629
2010-06-18,2.8686
2010-06-17,2.9277
2010-06-16,2.9487
2010-06-15,2.9598
2010-06-14,3.0576
2010-06-11,3.0358
2010-06-10,3.0885
2010-06-09,3.1868
2010-06-08,3.2165
2010-06-07,3.2888
2010-06-04,3.2443
2010-06-03,3.0407
2010-06-02,3.0591
2010-06-01,3.1156
2010-05-28,3.0438
2010-05-27,3.0058
2010-05-26,3.0943
2010-05-25,3.0961
2010-05-24,3.0587
2010-05-21,3.0039
2010-05-20,3.0242
2010-05-19,2.8312
2010-05-18,2.7508
2010-05-17,2.6452
2010-05-14,2.6133
2010-05-13,2.5155
2010-05-12,2.4790
2010-05-11,2.5253
2010-05-10,2.5193
2010-05-07,2.5824
2010-05-06,2.4869
2010-05-05,2.1566
2010-05-04,2.0158
2010-05-03,2.0570
2010-04-30,2.0918
2010-04-29,2.0338
2010-04-28,2.0700
2010-04-27,2.0626
2010-04-26,1.9779
2010-04-23,1.9658
2010-04-22,1.9632
2010-04-21,1.9781
2010-04-20,2.0036
2010-04-19,2.0278
2010-04-16,2.0419
2010-04-15,1.9831
2010-04-14,1.9984
2010-04-13,2.0266
2010-04-12,2.0067
2010-04-09,2.0118
2010-04-08,2.0328
2010-04-07,2.0441
2010-04-06,2.0487
2010-04-05,2.0599
2010-04-01,2.0158
2010-03-31,2.0337
2010-03-30,2.0054
2010-03-29,1.9896
2010-03-26,2.0181
2010-03-25,2.0442
2010-03-24,2.0504
2010-03-23,2.0562
2010-03-22,2.0742
2010-03-19,2.0968
2010-03-18,2.0607
2010-03-17,2.0968
2010-03-16,2.1245
2010-03-15,2.1142
2010-03-12,2.1058
2010-03-11,2.1053
2010-03-10,2.1128
2010-03-09,2.1456
2010-03-08,2.1739
2010-03-05,2.1693
2010-03-04,2.2164
2010-03-03,2.2575
2010-03-02,2.2748
2010-03-01,2.2947
2010-02-26,2.3297
2010-02-25,2.3555
2010-02-24,2.3328
2010-02-23,2.3729
2010-02-22,2.3147
2010-02-19,2.3349
2010-02-18,2.3543
2010-02-17,2.4013
2010-02-16,2.4394
2010-02-12,2.5003
2010-02-11,2.4558
2010-02-10,2.4881
2010-02-09,2.4924
2010-02-08,2.5350
2010-02-05,2.5226
2010-02-04,2.4447
2010-02-03,2.3343
2010-02-02,2.3642
2010-02-01,2.3723
2010-01-29,2.4222
2010-01-28,2.2938
2010-01-27,2.3103
2010-01-26,2.3753
2010-01-25,2.3760
2010-01-22,2.3809
2010-01-21,2.3191
2010-01-20,2.2471
2010-01-19,2.2046
2010-01-15,2.2081
2010-01-14,2.1813
2010-01-13,2.2123
2010-01-12,2.2392
2010-01-11,2.2251
2010-01-08,2.1913
2010-01-07,2.1704
2010-01-06,2.1921
2010-01-05,2.2305
2010-01-04,2.2677
2009-12-31,2.3164
2009-12-30,2.2845
2009-12-29,2.3006
2009-12-28,2.3387
2009-12-24,2.3476
2009-12-23,2.3958
2009-12-22,2.4115
2009-12-21,2.4567
2009-12-18,2.5037
2009-12-17,2.4450
2009-12-16,2.4284
2009-12-15,2.3920
2009-12-14,2.3864
2009-12-11,2.4196
2009-12-10,2.4661
2009-12-09,2.4341
2009-12-08,2.4500
2009-12-07,2.4504
2009-12-04,2.5052
2009-12-03,2.5301
2009-12-02,2.5471
2009-12-01,2.5522
2009-11-30,2.5989
2009-11-27,2.6146
2009-11-25,2.5693
2009-11-24,2.6262
2009-11-23,2.5810
2009-11-20,2.6298
2009-11-19,2.6650
2009-11-18,2.6387
2009-11-17,2.6202
2009-11-16,2.6377
2009-11-13,2.7130
2009-11-12,2.7409
2009-11-11,2.7413
2009-11-10,2.7727
2009-11-09,2.7240
2009-11-06,2.7991
2009-11-05,2.8238
2009-11-04,2.9073
2009-11-03,2.9333
2009-11-02,2.9931
2009-10-30,3.0381
2009-10-29,2.9879
2009-10-28,3.0690
2009-10-27,3.0704
2009-10-26,3.0566
2009-10-23,2.9379
2009-10-22,2.8659
2009-10-21,2.8901
2009-10-20,2.8185
2009-10-19,2.7012
2009-10-16,2.7253
2009-10-15,2.7446
2009-10-14,2.6988
2009-10-13,2.7477
2009-10-12,2.7923
2009-10-09,2.7413
2009-10-08,2.7873
2009-10-07,2.8403
2009-10-06,2.8299
2009-10-05,2.8328
2009-10-02,2.8948
2009-10-01,2.8349
2009-09-30,2.7039
2009-09-29,2.6685
2009-09-28,2.7098
2009-09-25,2.7762
2009-09-24,2.7747
2009-09-23,2.7610
2009-09-22,2.7328
2009-09-21,2.7578
2009-09-18,2.7694
2009-09-17,2.7874
2009-09-16,2.8352
2009-09-15,2.8711
2009-09-14,2.9345
2009-09-11,2.9360
2009-09-10,3.0082
2009-09-09,3.0296
2009-09-08,3.0877
2009-09-04,3.1287
2009-09-03,3.1871
2009-09-02,3.2111
2009-09-01,3.2174
2009-08-31,3.1451
