Dates,HT_SINE Values
2010-04-13,-0.7604
2010-04-12,-0.9969
2010-04-09,-0.7027
2010-04-08,-1.0000
2010-04-07,-0.4602
2010-04-06,-0.9532
2010-04-05,-0.1484
2010-04-01,-0.8042
2010-03-31,0.0966
2010-03-30,-0.6355
2010-03-29,0.1875
2010-03-26,-0.5620
2010-03-25,0.0921
2010-03-24,-0.6390
2010-03-23,-0.0549
2010-03-22,-0.7449
2010-03-19,-0.2108
2010-03-18,-0.8403
2010-03-17,-0.3063
2010-03-16,-0.8897
2010-03-15,-0.3690
2010-03-12,-0.9181
2010-03-11,-0.3708
2010-03-10,-0.9189
2010-03-09,-0.3191
2010-03-08,-0.8958
2010-03-05,-0.2125
2010-03-04,-0.8412
2010-03-03,-0.0845
2010-03-02,-0.7643
2010-03-01,0.0032
2010-02-26,-0.7049
2010-02-25,0.1144
2010-02-24,-0.6216
2010-02-23,0.2230
2010-02-22,-0.5316
2010-02-19,0.3319
2010-02-18,-0.4323
2010-02-17,0.4712
2010-02-16,-0.2905
2010-02-12,0.5480
2010-02-11,-0.2040
2010-02-10,0.5370
2010-02-09,-0.2168
2010-02-08,0.3541
2010-02-05,-0.4109
2010-02-04,-0.1029
2010-02-03,-0.7761
2010-02-02,-0.3400
2010-02-01,-0.9054
2010-01-29,-0.4535
2010-01-28,-0.9509
2010-01-27,-0.5333
2010-01-26,-0.9753
2010-01-25,-0.5257
2010-01-22,-0.9732
2010-01-21,-0.4606
2010-01-20,-0.9533
2010-01-19,-0.4045
2010-01-15,-0.9327
2010-01-14,-0.2847
2010-01-13,-0.8791
2010-01-12,-0.2388
2010-01-11,-0.8555
2010-01-08,-0.1239
2010-01-07,-0.7893
2010-01-06,-0.2215
2010-01-05,-0.8461
2010-01-04,-0.3518
2009-12-31,-0.9107
2009-12-30,-0.4478
2009-12-29,-0.9489
2009-12-28,-0.4094
2009-12-24,-0.9346
2009-12-23,-0.3193
2009-12-22,-0.8959
2009-12-21,-0.1303
2009-12-18,-0.7932
2009-12-17,0.1785
2009-12-16,-0.5695
2009-12-15,0.5132
2009-12-14,-0.2440
2009-12-11,0.9295
2009-12-10,0.3966
2009-12-09,1.0000
2009-12-08,0.7090
2009-12-07,0.8370
2009-12-04,0.9788
2009-12-03,0.5209
2009-12-02,0.9719
2009-12-01,0.2816
2009-11-30,0.8776
2009-11-27,0.1319
2009-11-25,0.7942
2009-11-24,0.0292
2009-11-23,0.7275
2009-11-20,0.0214
2009-11-19,0.7221
2009-11-18,0.0921
2009-11-17,0.7692
2009-11-16,0.1889
2009-11-13,0.8279
2009-11-12,0.3050
2009-11-11,0.8891
2009-11-10,0.3519
2009-11-09,0.9107
2009-11-06,0.4294
2009-11-05,0.9422
2009-11-04,0.3565
2009-11-03,0.9128
2009-11-02,0.1962
2009-10-30,0.8321
2009-10-29,-0.0469
2009-10-28,0.6732
2009-10-27,-0.3821
2009-10-26,0.3833
2009-10-23,-0.6745
2009-10-22,0.0451
2009-10-21,-0.8818
2009-10-20,-0.2901
2009-10-19,-0.9869
2009-10-16,-0.5837
2009-10-15,-0.9850
2009-10-14,-0.8184
2009-10-13,-0.8766
2009-10-12,-0.9601
2009-10-09,-0.5928
2009-10-08,-0.9886
2009-10-07,-0.3202
2009-10-06,-0.8963
2009-10-05,0.1518
2009-10-02,-0.5916
2009-10-01,0.4521
2009-09-30,-0.3111
2009-09-29,0.7354
2009-09-28,0.0409
2009-09-25,0.9218
2009-09-24,0.3777
2009-09-23,0.9990
2009-09-22,0.6745
2009-09-21,0.8451
2009-09-18,0.9756
2009-09-17,-0.5792
2009-09-16,0.1669
2009-09-15,-0.9983
2009-09-14,-0.6649
2009-09-11,-0.9692
2009-09-10,-0.8596
2009-09-09,-0.8820
2009-09-08,-0.9569
2009-09-04,-0.8277
2009-09-03,-0.9821
2009-09-02,-0.8054
2009-09-01,-0.9886
2009-08-31,-0.7747
2009-08-28,-0.9949
2009-08-27,-0.7330
2009-08-26,-0.9993
2009-08-25,-0.6755
2009-08-24,-0.9990
2009-08-21,-0.5864
2009-08-20,-0.9874
2009-08-19,-0.4960
2009-08-18,-0.9647
2009-08-17,-0.4418
2009-08-14,-0.9468
2009-08-13,-0.3727
2009-08-12,-0.9197
2009-08-11,-0.3213
2009-08-10,-0.8968
2009-08-07,-0.2766
2009-08-06,-0.8751
2009-08-05,-0.2347
2009-08-04,-0.8533
2009-08-03,-0.2108
2009-07-31,-0.8403
2009-07-30,-0.1514
2009-07-29,-0.8060
2009-07-28,-0.0614
2009-07-27,-0.7492
2009-07-24,-0.0581
2009-07-23,-0.7470
2009-07-22,-0.0937
2009-07-21,-0.7702
2009-07-20,-0.0619
2009-07-17,-0.7495
2009-07-16,-0.0796
2009-07-15,-0.7612
2009-07-14,0.5354
2009-07-13,-0.2187
2009-07-10,0.8241
2009-07-09,0.1822
2009-07-08,0.9797
2009-07-07,0.5508
2009-07-06,0.9824
2009-07-02,0.8266
2009-07-01,0.8236
2009-06-30,0.9834
2009-06-29,0.5366
2009-06-26,0.9761
2009-06-25,0.2675
2009-06-24,0.8705
2009-06-23,0.0538
2009-06-22,0.7441
2009-06-19,-0.1613
2009-06-18,0.5838
2009-06-17,-0.3605
2009-06-16,0.4047
2009-06-15,-0.4777
2009-06-12,0.2835
2009-06-11,-0.6452
2009-06-10,0.0840
2009-06-09,-0.7728
2009-06-08,-0.0977
2009-06-05,-0.9939
2009-06-04,-0.6246
2009-06-03,-0.8951
2009-06-02,-0.9482
2009-06-01,-0.7350
2009-05-29,-0.9992
2009-05-28,-0.5434
2009-05-27,-0.9778
2009-05-26,-0.4439
2009-05-22,-0.9475
2009-05-21,-0.2988
2009-05-20,-0.8861
2009-05-19,0.0975
2009-05-18,-0.6348
2009-05-15,0.4750
2009-05-14,-0.2863
2009-05-13,0.6025
2009-05-12,-0.1384
2009-05-11,0.5475
2009-05-08,-0.2046
2009-05-07,0.6829
2009-05-06,-0.0337
2009-05-05,0.8112
2009-05-04,0.1600
2009-05-01,0.9705
2009-04-30,0.5156
2009-04-29,1.0000
2009-04-28,0.7110
2009-04-27,0.9308
2009-04-24,0.9167
2009-04-23,0.8328
2009-04-22,0.9803
2009-04-21,0.7301
2009-04-20,0.9995
2009-04-17,0.6535
2009-04-16,0.9973
2009-04-15,0.5534
2009-04-14,0.9803
2009-04-13,0.3790
2009-04-09,0.9223
2009-04-08,0.1320
2009-04-07,0.7943
2009-04-06,-0.3600
2009-04-03,0.4051
2009-04-02,-0.6604
2009-04-01,0.0640
2009-03-31,-0.9141
2009-03-30,-0.3597
2009-03-27,-0.9998
2009-03-26,-0.6920
2009-03-25,-0.3403
2009-03-24,-0.9055
2009-03-23,0.8836
2009-03-20,0.2938
2009-03-19,0.9858
2009-03-18,0.5784
2009-03-17,-0.9455
2009-03-16,-0.8988
2009-03-13,-0.9405
2009-03-12,-0.9053
2009-03-11,-0.7996
2009-03-10,-0.9900
2009-03-09,-0.7569
2009-03-06,-0.9973
2009-03-05,-0.7231
2009-03-04,-0.9997
2009-03-03,-0.6577
2009-03-02,-0.9977
2009-02-27,-0.6139
2009-02-26,-0.9923
2009-02-25,-0.5230
2009-02-24,-0.9725
2009-02-23,-0.4264
2009-02-20,-0.9411
2009-02-19,-0.3267
2009-02-18,-0.8993
2009-02-17,-0.2329
2009-02-13,-0.8523
2009-02-12,-0.2020
2009-02-11,-0.8354
2009-02-10,-0.2058
2009-02-09,-0.8375
2009-02-06,-0.1876
2009-02-05,-0.8272
2009-02-04,-0.1141
2009-02-03,-0.7832
2009-02-02,0.2595
2009-01-30,-0.4994
2009-01-29,0.5474
2009-01-28,-0.2047
2009-01-27,0.8068
2009-01-26,0.1528
2009-01-23,0.9569
2009-01-22,0.4714
2009-01-21,0.9872
2009-01-20,0.8107
2009-01-16,0.8964
2009-01-15,0.9473
2009-01-14,0.4905
2009-01-13,0.9630
2009-01-12,-0.2427
2009-01-09,0.5143
2009-01-08,-0.6455
2009-01-07,0.0836
2009-01-06,-0.9943
2009-01-05,-0.6278
2009-01-02,-0.9691
2008-12-31,-0.8597
2008-12-30,-0.8641
2008-12-29,-0.9669
2008-12-26,-0.6883
2008-12-24,-0.9997
2008-12-23,-0.5511
2008-12-22,-0.9797
2008-12-19,-0.4016
2008-12-18,-0.9315
2008-12-17,-0.2679
2008-12-16,-0.8707
2008-12-15,-0.1839
2008-12-12,-0.8251
2008-12-11,-0.1082
2008-12-10,-0.7795
2008-12-09,-0.0462
2008-12-08,-0.7390
2008-12-05,0.0169
2008-12-04,-0.6950
2008-12-03,0.0622
2008-12-02,-0.6618
2008-12-01,0.1341
2008-11-28,-0.6059
2008-11-26,0.1705
2008-11-25,-0.5762
2008-11-24,0.1799
2008-11-21,-0.5683
2008-11-20,0.1589
2008-11-19,-0.5858
2008-11-18,0.1093
2008-11-17,-0.6256
2008-11-14,0.0345
2008-11-13,-0.6823
2008-11-12,-0.0311
2008-11-11,-0.7288
2008-11-10,-0.0682
2008-11-07,-0.7537
2008-11-06,-0.0388
2008-11-05,-0.7340
2008-11-04,-0.0146
2008-11-03,-0.7174
2008-10-31,0.0032
2008-10-30,-0.7049
2008-10-29,0.0415
2008-10-28,-0.6772
2008-10-27,-0.0217
2008-10-24,-0.7223
2008-10-23,-0.3043
2008-10-22,-0.8887
2008-10-21,-0.2753
2008-10-20,-0.8745
2008-10-17,-0.0521
2008-10-16,-0.7430
2008-10-15,0.2807
2008-10-14,-0.4802
2008-10-13,0.8303
2008-10-10,0.1930
2008-10-09,0.9999
2008-10-08,0.6953
2008-10-07,0.9458
2008-10-06,0.8984
2008-10-03,0.7010
2008-10-02,1.0000
2008-10-01,0.4469
2008-09-30,0.9486
2008-09-29,0.3518
2008-09-26,0.9107
2008-09-25,0.2007
2008-09-24,0.8346
2008-09-23,0.1139
2008-09-22,0.7831
2008-09-19,0.1291
2008-09-18,0.7925
2008-09-17,0.1788
2008-09-16,0.8222
2008-09-15,0.2409
2008-09-12,0.8566
2008-09-11,0.3984
2008-09-10,0.9303
2008-09-09,0.4894
2008-09-08,0.9627
2008-09-05,0.5446
2008-09-04,0.9781
2008-09-03,0.5584
2008-09-02,0.9814
2008-08-29,0.5060
2008-08-28,0.9677
2008-08-27,0.4852
2008-08-26,0.9614
2008-08-25,0.4164
2008-08-22,0.9373
2008-08-21,0.3256
2008-08-20,0.8988
2008-08-19,0.2344
2008-08-18,0.8531
2008-08-15,0.1511
2008-08-14,0.8058
2008-08-13,0.2631
2008-08-12,0.8682
2008-08-11,0.3182
2008-08-08,0.8954
2008-08-07,0.3246
2008-08-06,0.8983
2008-08-05,0.3910
2008-08-04,0.9273
2008-08-01,0.4306
2008-07-31,0.9427
2008-07-30,0.3911
2008-07-29,0.9273
2008-07-28,0.3724
2008-07-25,0.9196
2008-07-24,0.3550
2008-07-23,0.9121
2008-07-22,0.2834
2008-07-21,0.8785
2008-07-18,0.1602
2008-07-17,0.8113
2008-07-16,-0.0139
2008-07-15,0.6972
2008-07-14,-0.3170
2008-07-11,0.4465
2008-07-10,-0.5250
2008-07-09,0.2305
2008-07-08,-0.6976
2008-07-07,0.0134
2008-07-03,-0.8041
2008-07-02,-0.1482
2008-07-01,-0.8376
2008-06-30,-0.2059
2008-06-27,-0.4731
2008-06-26,0.2885
2008-06-25,0.7599
2008-06-24,0.9970
2008-06-23,0.8811
2008-06-20,0.9574
2008-06-19,0.8574
2008-06-18,0.9702
2008-06-17,0.8053
2008-06-16,0.9887
2008-06-13,0.6648
2008-06-12,0.9983
2008-06-11,0.4530
2008-06-10,0.9507
2008-06-09,0.2023
2008-06-06,0.8356
2008-06-05,0.0659
2008-06-04,0.7521
2008-06-03,-0.0862
2008-06-02,0.6435
2008-05-30,-0.1179
2008-05-29,0.6188
2008-05-28,-0.0061
2008-05-27,0.7028
2008-05-23,0.0988
2008-05-22,0.7735
2008-05-21,0.2351
2008-05-20,0.8535
2008-05-19,0.1463
2008-05-16,0.8029
2008-05-15,0.0661
2008-05-14,0.7523
2008-05-13,0.1455
2008-05-12,0.8024
2008-05-09,0.2133
2008-05-08,0.8417
2008-05-07,-0.5026
2008-05-06,0.2559
2008-05-05,-0.8570
2008-05-02,-0.2415
2008-05-01,-0.9931
2008-04-30,-0.7854
2008-04-29,-0.9034
2008-04-28,-0.9420
2008-04-25,-0.5590
2008-04-24,-0.9816
2008-04-23,0.0272
2008-04-22,-0.6876
2008-04-21,0.5592
2008-04-18,-0.1908
2008-04-17,0.8643
2008-04-16,0.2554
2008-04-15,0.9727
2008-04-14,0.5236
2008-04-11,0.9890
2008-04-10,0.8039
2008-04-09,0.8758
2008-04-08,0.9606
2008-04-07,-0.1681
2008-04-04,0.5782
2008-04-03,-0.8788
2008-04-02,-0.2839
2008-04-01,-0.9911
2008-03-31,-0.6064
2008-03-28,-0.9967
2008-03-27,-0.7619
2008-03-26,-0.9993
2008-03-25,-0.6795
2008-03-24,-0.9993
2008-03-20,-0.7327
2008-03-19,-0.9906
2008-03-18,-0.7972
2008-03-17,-0.9667
2008-03-14,-0.8644
2008-03-13,-0.9238
2008-03-12,-0.9239
2008-03-11,-0.8285
2008-03-10,-0.9818
2008-03-07,-0.7758
2008-03-06,-0.9947
2008-03-05,-0.6756
2008-03-04,-0.9991
2008-03-03,-0.5651
2008-02-29,-0.9830
2008-02-28,-0.5195
2008-02-27,-0.9715
2008-02-26,-0.2452
2008-02-25,-0.8589
2008-02-22,-0.0455
2008-02-21,-0.7385
2008-02-20,0.1414
2008-02-19,-0.6000
2008-02-15,0.2784
2008-02-14,-0.4823
2008-02-13,0.3221
2008-02-12,-0.4417
2008-02-11,0.2815
2008-02-08,-0.4795
2008-02-07,-0.1159
2008-02-06,-0.7843
2008-02-05,-0.3730
2008-02-04,-0.9198
2008-02-01,-0.5464
2008-01-31,-0.9786
2008-01-30,-0.6250
2008-01-29,-0.9939
2008-01-28,-0.5856
2008-01-25,-0.9873
2008-01-24,-0.4446
2008-01-23,-0.9478
2008-01-22,-0.2506
2008-01-18,-0.8617
2008-01-17,0.0126
2008-01-16,-0.6981
2008-01-15,0.3229
2008-01-14,-0.4409
2008-01-11,0.6190
2008-01-10,-0.1177
2008-01-09,0.9165
2008-01-08,0.3651
2008-01-07,0.9967
2008-01-04,0.6474
2008-01-03,0.9095
2008-01-02,0.9370
2007-12-31,0.6624
2007-12-28,0.9981
2007-12-27,0.1061
2007-12-26,0.7781
2007-12-24,-0.4965
2007-12-21,0.2627
2007-12-20,-0.7717
2007-12-19,-0.0960
2007-12-18,-0.9315
2007-12-17,-0.4016
2007-12-14,-0.9965
2007-12-13,-0.6458
2007-12-12,-0.9783
2007-12-11,-0.8384
2007-12-10,-0.8712
2007-12-07,-0.9632
2007-12-06,-0.6951
2007-12-05,-0.9999
2007-12-04,-0.5015
2007-12-03,-0.9664
2007-11-30,-0.3068
2007-11-29,-0.8899
2007-11-28,-0.0229
2007-11-27,-0.7231
2007-11-26,0.1143
2007-11-23,-0.6216
2007-11-21,0.4326
2007-11-20,-0.3317
2007-11-19,0.7380
2007-11-16,0.0447
2007-11-15,0.9292
2007-11-14,0.3957
2007-11-13,0.9625
2007-11-12,0.4886
2007-11-09,0.9994
2007-11-08,0.7303
2007-11-07,0.9562
2007-11-06,0.8831
2007-11-05,0.7961
2007-11-02,0.9909
2007-11-01,0.6538
2007-10-31,0.9973
2007-10-30,0.5050
2007-10-29,0.9674
2007-10-26,0.3532
2007-10-25,0.9113
2007-10-24,0.1872
2007-10-23,0.8270
2007-10-22,0.0335
2007-10-19,0.7304
2007-10-18,-0.1244
2007-10-17,0.6136
2007-10-16,-0.2796
2007-10-15,0.4812
2007-10-12,-0.3643
2007-10-11,0.4009
2007-10-10,-0.4676
2007-10-09,0.2944
2007-10-08,-0.5357
2007-10-05,0.2183
2007-10-04,-0.6875
2007-10-03,0.0274
2007-10-02,-0.7867
2007-10-01,-0.1197
2007-09-28,-0.9270
2007-09-27,-0.3904
2007-09-26,-0.9999
2007-09-25,-0.6965
2007-09-24,-0.8490
2007-09-21,-0.9740
2007-09-20,-0.5539
2007-09-19,-0.9804
2007-09-18,-0.0545
2007-09-17,-0.7446
2007-09-14,0.3392
2007-09-13,-0.4254
2007-09-12,0.6828
2007-09-11,-0.0338
2007-09-10,0.9833
2007-09-07,0.5668
2007-09-06,0.9916
2007-09-05,0.7926
2007-09-04,0.9255
2007-08-31,0.9222
2007-08-30,0.7873
2007-08-29,0.9927
2007-08-28,0.5787
2007-08-27,0.9859
2007-08-24,0.3043
2007-08-23,0.8888
2007-08-22,-0.0852
2007-08-21,0.6443
2007-08-20,-0.4823
2007-08-17,0.2784
2007-08-16,-0.5992
2007-08-15,0.1424
2007-08-14,-0.8598
2007-08-13,-0.2468
2007-08-10,-0.9848
2007-08-09,-0.5738
2007-08-08,-0.9882
2007-08-07,-0.8070
2007-08-06,-0.9003
2007-08-03,-0.9444
2007-08-02,-0.8053
2007-08-01,-0.9887
2007-07-31,-0.6216
2007-07-30,-0.9934
2007-07-27,-0.4487
2007-07-26,-0.9492
2007-07-25,-0.2480
2007-07-24,-0.8604
2007-07-23,0.0172
2007-07-20,-0.6948
2007-07-19,0.3014
2007-07-18,-0.4611
2007-07-17,0.5704
2007-07-16,-0.1775
2007-07-13,0.8914
2007-07-12,0.3099
2007-07-11,0.9921
2007-07-10,0.6131
2007-07-09,0.9661
2007-07-06,0.8657
2007-07-05,0.6322
2007-07-03,0.9949
2007-07-02,0.0813
2007-06-29,0.7623
2007-06-28,-0.4903
2007-06-27,0.2696
2007-06-26,-0.7715
2007-06-25,-0.0956
2007-06-22,-0.9699
2007-06-21,-0.5136
2007-06-20,-0.9990
2007-06-19,-0.7373
2007-06-18,-0.9322
2007-06-15,-0.9150
2007-06-14,-0.7455
2007-06-13,-0.9984
2007-06-12,-0.4586
2007-06-11,-0.9526
2007-06-08,-0.0759
2007-06-07,-0.7587
2007-06-06,0.3075
2007-06-05,-0.4554
2007-06-04,0.4766
2007-06-01,-0.2846
2007-05-31,0.8260
2007-05-30,0.1854
2007-05-29,0.9600
2007-05-25,0.4809
2007-05-24,0.9901
2007-05-23,0.6011
2007-05-22,0.9999
2007-05-21,0.7147
2007-05-18,0.9625
2007-05-17,0.8725
2007-05-16,0.8734
2007-05-15,0.9619
2007-05-14,0.7711
2007-05-11,0.9955
2007-05-10,0.6522
2007-05-09,0.9972
2007-05-08,0.5795
2007-05-07,0.9860
2007-05-04,0.4352
2007-05-03,0.9444
2007-05-02,0.2876
2007-05-01,0.8806
2007-04-30,0.0089
2007-04-27,0.7134
2007-04-26,-0.1805
2007-04-25,0.5678
2007-04-24,-0.5981
2007-04-23,0.1438
2007-04-20,-0.8071
2007-04-19,-0.1533
2007-04-18,-0.9453
2007-04-17,-0.4379
2007-04-16,-0.9952
2007-04-13,-0.7732
2007-04-12,-0.9091
2007-04-11,-0.9374
2007-04-10,-0.4640
2007-04-09,-0.9545
2007-04-05,0.4204
2007-04-04,-0.3443
2007-04-03,0.9271
2007-04-02,0.3905
2007-03-30,0.9981
2007-03-29,0.7494
2007-03-28,0.9272
2007-03-27,0.9204
2007-03-26,0.8476
2007-03-23,0.9745
2007-03-22,0.7478
2007-03-21,0.9982
2007-03-20,0.6410
2007-03-19,0.9960
2007-03-16,0.5703
2007-03-15,0.9841
2007-03-14,0.4378
2007-03-13,0.9453
2007-03-12,0.2840
2007-03-09,0.8788
2007-03-08,0.1188
2007-03-07,0.7861
2007-03-06,0.0266
2007-03-05,0.7257
2007-03-02,-0.0623
2007-03-01,0.6617
2007-02-28,-0.1462
2007-02-27,0.5962
2007-02-26,-0.2117
2007-02-23,0.5414
2007-02-22,-0.2412
2007-02-21,0.5157
2007-02-20,-0.2056
2007-02-16,0.5466
2007-02-15,-0.2246
2007-02-14,0.5303
2007-02-13,-0.2418
2007-02-12,0.5152
2007-02-09,-0.2463
2007-02-08,0.5111
2007-02-07,-0.3088
2007-02-06,0.4542
2007-02-05,-0.4868
2007-02-02,0.2735
2007-02-01,-0.7273
2007-01-31,-0.0290
2007-01-30,-0.9260
2007-01-29,-0.3877
2007-01-26,-1.0000
2007-01-25,-0.7103
2007-01-24,-0.9321
2007-01-23,-0.9152
2007-01-22,-0.7810
2007-01-19,-0.9939
2007-01-18,-0.6867
2007-01-17,-0.9996
2007-01-16,-0.4894
2007-01-12,-0.9627
2007-01-11,-0.2185
2007-01-10,-0.8445
2007-01-09,-0.0512
2007-01-08,-0.7424
2007-01-05,0.2441
2007-01-04,-0.5131
2007-01-03,0.6112
2006-12-29,-0.1275
2006-12-28,0.8977
2006-12-27,0.3232
2006-12-26,1.0000
2006-12-22,0.7018
2006-12-21,0.9217
2006-12-20,0.9260
2006-12-19,0.7273
2006-12-18,0.9996
2006-12-15,0.2791
2006-12-14,0.8764
2006-12-13,-0.0584
2006-12-12,0.6646
2006-12-11,-0.4778
2006-12-08,0.2834
2006-12-07,-0.6937
2006-12-06,0.0188
2006-12-05,-0.8619
2006-12-04,-0.2509
2006-12-01,-0.9702
2006-11-30,-0.5149
2006-11-29,-0.9762
2006-11-28,-0.5369
2006-11-27,0.9942
2006-11-24,0.6269
2006-11-22,0.9880
2006-11-21,0.8078
2006-11-20,0.9540
2006-11-17,0.8865
2006-11-16,0.8971
2006-11-15,0.9467
2006-11-14,0.7636
2006-11-13,0.9965
2006-11-10,0.0675
2006-11-09,0.7532
2006-11-08,-0.7532
2006-11-07,-0.0675
2006-11-06,-0.9986
2006-11-03,-0.6681
2006-11-02,-0.9812
2006-11-01,-0.8302
2006-10-31,-0.8697
2006-10-30,-0.9640
2006-10-27,-0.7663
2006-10-26,-0.9962
2006-10-25,-0.5864
2006-10-24,-0.9874
2006-10-23,-0.4883
2006-10-20,-0.9623
2006-10-19,-0.4014
2006-10-18,-0.9315
2006-10-17,-0.3248
2006-10-16,-0.8984
2006-10-13,-0.2871
2006-10-12,-0.8803
2006-10-11,-0.2807
2006-10-10,-0.8772
2006-10-09,-0.3349
2006-10-06,-0.9031
2006-10-05,-0.4253
2006-10-04,-0.9407
2006-10-03,-0.4045
2006-10-02,-0.9327
2006-09-29,-0.3919
2006-09-28,-0.9277
2006-09-27,-0.3973
2006-09-26,-0.9298
2006-09-25,-0.4197
2006-09-22,-0.9386
2006-09-21,-0.4247
2006-09-20,-0.9405
2006-09-19,-0.4086
2006-09-18,-0.9343
2006-09-15,-0.4005
2006-09-14,-0.9311
2006-09-13,-0.3289
2006-09-12,-0.9003
2006-09-11,-0.2390
2006-09-08,-0.8556
2006-09-07,-0.1903
2006-09-06,-0.8288
2006-09-05,-0.0711
2006-09-01,-0.7556
2006-08-31,0.0513
2006-08-30,-0.6699
2006-08-29,0.1654
2006-08-28,-0.5804
2006-08-25,0.2756
2006-08-24,-0.4849
2006-08-23,0.3537
2006-08-22,-0.4113
2006-08-21,0.4009
2006-08-18,-0.3643
2006-08-17,0.4523
2006-08-16,-0.3108
2006-08-15,0.4750
2006-08-14,-0.2864
2006-08-11,0.4647
2006-08-10,-0.2975
2006-08-09,0.4208
2006-08-08,-0.3439
2006-08-07,0.3731
2006-08-04,-0.3923
2006-08-03,0.5045
2006-08-02,-0.2538
2006-08-01,0.6981
2006-07-31,-0.0126
2006-07-28,0.8265
2006-07-27,0.1864
2006-07-26,0.9155
2006-07-25,0.3629
2006-07-24,-0.8860
2006-07-21,-0.9544
2006-07-20,-0.9885
2006-07-19,-0.8060
2006-07-18,-0.9673
2006-07-17,-0.8633
2006-07-14,-0.8874
2006-07-13,-0.9535
2006-07-12,-0.8269
2006-07-11,-0.9823
2006-07-10,-0.7393
2006-07-07,-0.9989
2006-07-06,-0.4486
2006-07-05,-0.9492
2006-07-03,-0.1873
2006-06-30,-0.8270
2006-06-29,0.3338
2006-06-28,-0.4305
2006-06-27,0.6103
2006-06-26,-0.1286
2006-06-23,0.9173
2006-06-22,0.3670
2006-06-21,0.9999
2006-06-20,0.7160
2006-06-19,0.9345
2006-06-16,0.9125
2006-06-15,0.7651
2006-06-14,0.9963
2006-06-13,0.4987
2006-06-12,0.9655
2006-06-09,0.1335
2006-06-08,0.7952
2006-06-07,-0.2715
2006-06-06,0.4885
2006-06-05,-0.6381
2006-06-02,0.0933
2006-06-01,-0.8089
2006-05-31,-0.1563
2006-05-30,-0.9549
2006-05-26,-0.4653
2006-05-25,-0.9798
2006-05-24,-0.5515
2006-05-23,-0.9953
2006-05-22,-0.6357
2006-05-19,-0.9935
2006-05-18,-0.7829
2006-05-17,-0.9720
2006-05-16,-0.8535
2006-05-15,-0.8568
2006-05-12,-0.9705
2006-05-11,-0.7201
2006-05-10,-0.9998
2006-05-09,-0.5284
2006-05-08,-0.9740
2006-05-05,-0.4179
2006-05-04,-0.9379
2006-05-03,-0.3259
2006-05-02,-0.8990
2006-05-01,-0.2534
2006-04-28,-0.8632
2006-04-27,-0.1800
2006-04-26,-0.8228
2006-04-25,-0.1106
2006-04-24,-0.7809
2006-04-21,-0.0367
2006-04-20,-0.7326
2006-04-19,0.0299
2006-04-18,-0.6856
2006-04-17,0.0853
2006-04-13,-0.6442
2006-04-12,0.1438
2006-04-11,-0.5981
2006-04-10,0.1809
2006-04-07,-0.5675
2006-04-06,0.2094
2006-04-05,-0.5434
2006-04-04,0.2033
2006-04-03,-0.5486
2006-03-31,0.2043
2006-03-30,-0.5477
2006-03-29,0.1469
2006-03-28,-0.5955
2006-03-27,0.0859
2006-03-24,-0.6437
2006-03-23,0.0419
2006-03-22,-0.6769
2006-03-21,0.0599
2006-03-20,-0.6635
2006-03-17,0.1713
2006-03-16,-0.5756
2006-03-15,0.1490
2006-03-14,-0.5939
2006-03-13,-0.0479
2006-03-10,-0.7402
2006-03-09,-0.0384
2006-03-08,-0.7337
2006-03-07,0.0796
2006-03-06,-0.6486
2006-03-03,0.4659
2006-03-02,-0.2962
2006-03-01,0.8104
2006-02-28,0.1587
2006-02-27,0.9796
2006-02-24,0.5506
2006-02-23,0.9860
2006-02-22,0.8152
2006-02-21,0.8917
2006-02-17,0.9505
2006-02-16,0.7449
2006-02-15,0.9985
2006-02-14,0.5952
2006-02-13,0.9891
2006-02-10,0.4970
2006-02-09,0.9650
2006-02-08,0.4525
2006-02-07,0.9505
2006-02-06,0.3453
2006-02-03,0.9078
2006-02-02,0.1559
2006-02-01,0.8087
2006-01-31,0.0255
2006-01-30,0.7249
2006-01-27,-0.1003
2006-01-26,0.6326
2006-01-25,-0.1346
2006-01-24,0.6055
2006-01-23,-0.1773
2006-01-20,0.5705
2006-01-19,-0.1846
2006-01-18,0.5644
2006-01-17,-0.2382
2006-01-13,0.5184
2006-01-12,-0.2653
2006-01-11,0.4942
2006-01-10,-0.3736
2006-01-09,0.3918
2006-01-06,-0.4112
2006-01-05,0.3538
2006-01-04,-0.4227
2006-01-03,0.3420
2005-12-30,-0.4454
2005-12-29,0.3181
2005-12-28,-0.6110
2005-12-27,0.1278
2005-12-23,-0.7803
2005-12-22,-0.1095
2005-12-21,-0.9119
2005-12-20,-0.3545
2005-12-19,-0.9958
2005-12-16,-0.6397
2005-12-15,-0.9404
2005-12-14,-0.9054
2005-12-13,-0.7863
2005-12-12,-0.9929
2005-12-09,-0.6241
2005-12-08,-0.9938
2005-12-07,-0.5239
2005-12-06,-0.9728
2005-12-05,-0.2400
2005-12-02,-0.8562
2005-12-01,0.0565
2005-11-30,-0.6660
2005-11-29,0.4117
2005-11-28,-0.3533
2005-11-25,0.7855
2005-11-23,0.1179
2005-11-22,0.9587
2005-11-21,0.4768
2005-11-18,0.9888
2005-11-17,0.8049
2005-11-16,-0.8016
2005-11-15,-0.1441
2005-11-14,-0.9916
2005-11-11,-0.7927
2005-11-10,-0.9300
2005-11-09,-0.9176
2005-11-08,-0.8321
2005-11-07,-0.9806
