Dates,TRIX Values
2019-02-21,0.0550
2019-02-20,0.0458
2019-02-19,0.0367
2019-02-15,0.0278
2019-02-14,0.0191
2019-02-13,0.0106
2019-02-12,0.0022
2019-02-11,-0.0058
2019-02-08,-0.0136
2019-02-07,-0.0211
2019-02-06,-0.0282
2019-02-05,-0.0348
2019-02-04,-0.0408
2019-02-01,-0.0461
2019-01-31,-0.0509
2019-01-30,-0.0551
2019-01-29,-0.0589
2019-01-28,-0.0620
2019-01-25,-0.0649
2019-01-24,-0.0674
2019-01-23,-0.0696
2019-01-22,-0.0716
2019-01-18,-0.0732
2019-01-17,-0.0744
2019-01-16,-0.0751
2019-01-15,-0.0753
2019-01-14,-0.0750
2019-01-11,-0.0744
2019-01-10,-0.0732
2019-01-09,-0.0714
2019-01-08,-0.0690
2019-01-07,-0.0661
2019-01-04,-0.0627
2019-01-03,-0.0589
2019-01-02,-0.0549
2018-12-31,-0.0508
2018-12-28,-0.0465
2018-12-27,-0.0420
2018-12-26,-0.0373
2018-12-24,-0.0326
2018-12-21,-0.0278
2018-12-20,-0.0233
2018-12-19,-0.0191
2018-12-18,-0.0151
2018-12-17,-0.0110
2018-12-14,-0.0068
2018-12-13,-0.0028
2018-12-12,0.0011
2018-12-11,0.0050
2018-12-10,0.0089
2018-12-07,0.0126
2018-12-06,0.0163
2018-12-04,0.0198
2018-12-03,0.0233
2018-11-30,0.0269
2018-11-29,0.0311
2018-11-28,0.0355
2018-11-27,0.0401
2018-11-26,0.0447
2018-11-23,0.0491
2018-11-21,0.0531
2018-11-20,0.0566
2018-11-19,0.0596
2018-11-16,0.0621
2018-11-15,0.0640
2018-11-14,0.0655
2018-11-13,0.0668
2018-11-12,0.0678
2018-11-09,0.0685
2018-11-08,0.0692
2018-11-07,0.0699
2018-11-06,0.0709
2018-11-05,0.0720
2018-11-02,0.0732
2018-11-01,0.0745
2018-10-31,0.0757
2018-10-30,0.0769
2018-10-29,0.0780
2018-10-26,0.0789
2018-10-25,0.0793
2018-10-24,0.0795
2018-10-23,0.0796
2018-10-22,0.0795
2018-10-19,0.0790
2018-10-18,0.0782
2018-10-17,0.0771
2018-10-16,0.0757
2018-10-15,0.0742
2018-10-12,0.0725
2018-10-11,0.0704
2018-10-10,0.0680
2018-10-09,0.0653
2018-10-08,0.0622
2018-10-05,0.0593
2018-10-04,0.0565
2018-10-03,0.0539
2018-10-02,0.0516
2018-10-01,0.0496
2018-09-28,0.0481
2018-09-27,0.0468
2018-09-26,0.0457
2018-09-25,0.0447
2018-09-24,0.0438
2018-09-21,0.0431
2018-09-20,0.0425
2018-09-19,0.0423
2018-09-18,0.0422
2018-09-17,0.0425
2018-09-14,0.0429
2018-09-13,0.0435
2018-09-12,0.0443
2018-09-11,0.0453
2018-09-10,0.0463
2018-09-07,0.0474
2018-09-06,0.0484
2018-09-05,0.0494
2018-09-04,0.0505
2018-08-31,0.0516
2018-08-30,0.0527
2018-08-29,0.0537
2018-08-28,0.0547
2018-08-27,0.0557
2018-08-24,0.0569
2018-08-23,0.0582
2018-08-22,0.0595
2018-08-21,0.0609
2018-08-20,0.0624
2018-08-17,0.0640
2018-08-16,0.0658
2018-08-15,0.0676
2018-08-14,0.0694
2018-08-13,0.0711
2018-08-10,0.0726
2018-08-09,0.0739
2018-08-08,0.0751
2018-08-07,0.0762
2018-08-06,0.0772
2018-08-03,0.0782
2018-08-02,0.0791
2018-08-01,0.0800
2018-07-31,0.0807
2018-07-30,0.0815
2018-07-27,0.0824
2018-07-26,0.0832
2018-07-25,0.0843
2018-07-24,0.0855
2018-07-23,0.0868
2018-07-20,0.0883
2018-07-19,0.0899
2018-07-18,0.0917
2018-07-17,0.0937
2018-07-16,0.0959
2018-07-13,0.0984
2018-07-12,0.1012
2018-07-11,0.1043
2018-07-10,0.1074
2018-07-09,0.1105
2018-07-06,0.1138
2018-07-05,0.1172
2018-07-03,0.1204
2018-07-02,0.1234
2018-06-29,0.1263
2018-06-28,0.1290
2018-06-27,0.1315
2018-06-26,0.1338
2018-06-25,0.1357
2018-06-22,0.1371
2018-06-21,0.1382
2018-06-20,0.1388
2018-06-19,0.1390
2018-06-18,0.1389
2018-06-15,0.1383
2018-06-14,0.1375
2018-06-13,0.1366
2018-06-12,0.1356
2018-06-11,0.1346
2018-06-08,0.1338
2018-06-07,0.1331
2018-06-06,0.1327
2018-06-05,0.1324
2018-06-04,0.1325
2018-06-01,0.1327
2018-05-31,0.1330
2018-05-30,0.1335
2018-05-29,0.1340
2018-05-25,0.1347
2018-05-24,0.1354
2018-05-23,0.1364
2018-05-22,0.1377
2018-05-21,0.1393
2018-05-18,0.1412
2018-05-17,0.1435
2018-05-16,0.1462
2018-05-15,0.1491
2018-05-14,0.1520
2018-05-11,0.1552
2018-05-10,0.1586
2018-05-09,0.1621
2018-05-08,0.1660
2018-05-07,0.1701
2018-05-04,0.1744
2018-05-03,0.1789
2018-05-02,0.1835
2018-05-01,0.1881
2018-04-30,0.1926
2018-04-27,0.1970
2018-04-26,0.2015
2018-04-25,0.2061
2018-04-24,0.2110
2018-04-23,0.2162
2018-04-20,0.2214
2018-04-19,0.2267
2018-04-18,0.2322
2018-04-17,0.2380
2018-04-16,0.2441
2018-04-13,0.2504
2018-04-12,0.2568
2018-04-11,0.2632
2018-04-10,0.2699
2018-04-09,0.2765
2018-04-06,0.2834
2018-04-05,0.2901
2018-04-04,0.2967
2018-04-03,0.3036
2018-04-02,0.3103
2018-03-29,0.3171
2018-03-28,0.3236
2018-03-27,0.3301
2018-03-26,0.3361
2018-03-23,0.3419
2018-03-22,0.3474
2018-03-21,0.3524
2018-03-20,0.3568
2018-03-19,0.3611
2018-03-16,0.3650
2018-03-15,0.3686
2018-03-14,0.3716
2018-03-13,0.3741
2018-03-12,0.3760
2018-03-09,0.3773
2018-03-08,0.3783
2018-03-07,0.3790
2018-03-06,0.3795
2018-03-05,0.3795
2018-03-02,0.3792
2018-03-01,0.3786
2018-02-28,0.3775
2018-02-27,0.3760
2018-02-26,0.3745
2018-02-23,0.3729
2018-02-22,0.3714
2018-02-21,0.3698
2018-02-20,0.3681
2018-02-16,0.3662
2018-02-15,0.3642
2018-02-14,0.3622
2018-02-13,0.3603
2018-02-12,0.3581
2018-02-09,0.3557
2018-02-08,0.3531
2018-02-07,0.3501
2018-02-06,0.3465
2018-02-05,0.3427
2018-02-02,0.3386
2018-02-01,0.3340
2018-01-31,0.3292
2018-01-30,0.3246
2018-01-29,0.3201
2018-01-26,0.3155
2018-01-25,0.3107
2018-01-24,0.3060
2018-01-23,0.3014
2018-01-22,0.2967
2018-01-19,0.2919
2018-01-18,0.2873
2018-01-17,0.2829
2018-01-16,0.2788
2018-01-12,0.2754
2018-01-11,0.2724
2018-01-10,0.2700
2018-01-09,0.2680
2018-01-08,0.2663
2018-01-05,0.2650
2018-01-04,0.2638
2018-01-03,0.2629
2018-01-02,0.2618
2017-12-29,0.2608
2017-12-28,0.2597
2017-12-27,0.2585
2017-12-26,0.2574
2017-12-22,0.2562
2017-12-21,0.2551
2017-12-20,0.2540
2017-12-19,0.2531
2017-12-18,0.2523
2017-12-15,0.2517
2017-12-14,0.2514
2017-12-13,0.2514
2017-12-12,0.2517
2017-12-11,0.2523
2017-12-08,0.2532
2017-12-07,0.2543
2017-12-06,0.2557
2017-12-05,0.2573
2017-12-04,0.2592
2017-12-01,0.2611
2017-11-30,0.2633
2017-11-29,0.2656
2017-11-28,0.2681
2017-11-27,0.2707
2017-11-24,0.2733
2017-11-22,0.2760
2017-11-21,0.2786
2017-11-20,0.2813
2017-11-17,0.2840
2017-11-16,0.2867
2017-11-15,0.2893
2017-11-14,0.2919
2017-11-13,0.2945
2017-11-10,0.2970
2017-11-09,0.2995
2017-11-08,0.3019
2017-11-07,0.3042
2017-11-06,0.3065
2017-11-03,0.3089
2017-11-02,0.3112
2017-11-01,0.3135
2017-10-31,0.3157
2017-10-30,0.3178
2017-10-27,0.3197
2017-10-26,0.3214
2017-10-25,0.3228
2017-10-24,0.3241
2017-10-23,0.3251
2017-10-20,0.3261
2017-10-19,0.3271
2017-10-18,0.3281
2017-10-17,0.3289
2017-10-16,0.3295
2017-10-13,0.3300
2017-10-12,0.3304
2017-10-11,0.3307
2017-10-10,0.3310
2017-10-09,0.3312
2017-10-06,0.3314
2017-10-05,0.3315
2017-10-04,0.3316
2017-10-03,0.3316
2017-10-02,0.3316
2017-09-29,0.3314
2017-09-28,0.3311
2017-09-27,0.3308
2017-09-26,0.3303
2017-09-25,0.3298
2017-09-22,0.3292
2017-09-21,0.3286
2017-09-20,0.3281
2017-09-19,0.3276
2017-09-18,0.3273
2017-09-15,0.3271
2017-09-14,0.3270
2017-09-13,0.3270
2017-09-12,0.3268
2017-09-11,0.3266
2017-09-08,0.3261
2017-09-07,0.3254
2017-09-06,0.3245
2017-09-05,0.3232
2017-09-01,0.3216
2017-08-31,0.3195
2017-08-30,0.3173
2017-08-29,0.3148
2017-08-28,0.3120
2017-08-25,0.3091
2017-08-24,0.3059
2017-08-23,0.3023
2017-08-22,0.2984
2017-08-21,0.2943
2017-08-18,0.2901
2017-08-17,0.2855
2017-08-16,0.2807
2017-08-15,0.2755
2017-08-14,0.2702
2017-08-11,0.2648
2017-08-10,0.2593
2017-08-09,0.2536
2017-08-08,0.2477
2017-08-07,0.2416
2017-08-04,0.2356
2017-08-03,0.2298
2017-08-02,0.2240
2017-08-01,0.2185
2017-07-31,0.2132
2017-07-28,0.2084
2017-07-27,0.2042
2017-07-26,0.2008
2017-07-25,0.1982
2017-07-24,0.1963
2017-07-21,0.1945
2017-07-20,0.1927
2017-07-19,0.1910
2017-07-18,0.1893
2017-07-17,0.1877
2017-07-14,0.1862
2017-07-13,0.1848
2017-07-12,0.1834
2017-07-11,0.1822
2017-07-10,0.1810
2017-07-07,0.1799
2017-07-06,0.1789
2017-07-05,0.1780
2017-07-03,0.1771
2017-06-30,0.1762
2017-06-29,0.1753
2017-06-28,0.1744
2017-06-27,0.1734
2017-06-26,0.1724
2017-06-23,0.1715
2017-06-22,0.1706
2017-06-21,0.1700
2017-06-20,0.1696
2017-06-19,0.1693
2017-06-16,0.1693
2017-06-15,0.1695
2017-06-14,0.1698
2017-06-13,0.1704
2017-06-12,0.1711
2017-06-09,0.1719
2017-06-08,0.1728
2017-06-07,0.1737
2017-06-06,0.1748
2017-06-05,0.1758
2017-06-02,0.1769
2017-06-01,0.1781
2017-05-31,0.1794
2017-05-30,0.1808
2017-05-26,0.1823
2017-05-25,0.1839
2017-05-24,0.1856
2017-05-23,0.1875
2017-05-22,0.1894
2017-05-19,0.1914
2017-05-18,0.1934
2017-05-17,0.1953
2017-05-16,0.1971
2017-05-15,0.1986
2017-05-12,0.2001
2017-05-11,0.2016
2017-05-10,0.2031
2017-05-09,0.2046
2017-05-08,0.2061
2017-05-05,0.2077
2017-05-04,0.2094
2017-05-03,0.2112
2017-05-02,0.2130
2017-05-01,0.2149
2017-04-28,0.2168
2017-04-27,0.2187
2017-04-26,0.2207
2017-04-25,0.2229
2017-04-24,0.2250
2017-04-21,0.2273
2017-04-20,0.2296
2017-04-19,0.2320
2017-04-18,0.2343
2017-04-17,0.2366
2017-04-13,0.2389
2017-04-12,0.2410
2017-04-11,0.2430
2017-04-10,0.2449
2017-04-07,0.2466
2017-04-06,0.2482
2017-04-05,0.2497
2017-04-04,0.2511
2017-04-03,0.2523
2017-03-31,0.2534
2017-03-30,0.2543
2017-03-29,0.2550
2017-03-28,0.2555
2017-03-27,0.2558
2017-03-24,0.2560
2017-03-23,0.2558
2017-03-22,0.2554
2017-03-21,0.2547
2017-03-20,0.2537
2017-03-17,0.2524
2017-03-16,0.2509
2017-03-15,0.2493
2017-03-14,0.2474
2017-03-13,0.2453
2017-03-10,0.2430
2017-03-09,0.2405
2017-03-08,0.2378
2017-03-07,0.2350
2017-03-06,0.2322
2017-03-03,0.2294
2017-03-02,0.2267
2017-03-01,0.2240
2017-02-28,0.2215
2017-02-27,0.2194
2017-02-24,0.2174
2017-02-23,0.2157
2017-02-22,0.2141
2017-02-21,0.2127
2017-02-17,0.2115
2017-02-16,0.2106
2017-02-15,0.2098
2017-02-14,0.2091
2017-02-13,0.2086
2017-02-10,0.2081
2017-02-09,0.2076
2017-02-08,0.2072
2017-02-07,0.2068
2017-02-06,0.2062
2017-02-03,0.2057
2017-02-02,0.2051
2017-02-01,0.2044
2017-01-31,0.2035
2017-01-30,0.2024
2017-01-27,0.2013
2017-01-26,0.2003
2017-01-25,0.1993
2017-01-24,0.1986
2017-01-23,0.1981
2017-01-20,0.1976
2017-01-19,0.1969
2017-01-18,0.1960
2017-01-17,0.1951
2017-01-13,0.1939
2017-01-12,0.1926
2017-01-11,0.1911
2017-01-10,0.1895
2017-01-09,0.1878
2017-01-06,0.1859
2017-01-05,0.1839
2017-01-04,0.1818
2017-01-03,0.1797
2016-12-30,0.1774
2016-12-29,0.1750
2016-12-28,0.1723
2016-12-27,0.1695
2016-12-23,0.1665
2016-12-22,0.1633
2016-12-21,0.1601
2016-12-20,0.1567
2016-12-19,0.1534
2016-12-16,0.1499
2016-12-15,0.1463
2016-12-14,0.1426
2016-12-13,0.1387
2016-12-12,0.1347
2016-12-09,0.1307
2016-12-08,0.1267
2016-12-07,0.1228
2016-12-06,0.1190
2016-12-05,0.1151
2016-12-02,0.1113
2016-12-01,0.1074
2016-11-30,0.1035
2016-11-29,0.0996
2016-11-28,0.0957
2016-11-25,0.0919
2016-11-23,0.0881
2016-11-22,0.0844
2016-11-21,0.0807
2016-11-18,0.0771
2016-11-17,0.0735
2016-11-16,0.0699
2016-11-15,0.0662
2016-11-14,0.0626
2016-11-11,0.0591
2016-11-10,0.0559
2016-11-09,0.0530
2016-11-08,0.0503
2016-11-07,0.0479
2016-11-04,0.0456
2016-11-03,0.0433
2016-11-02,0.0410
2016-11-01,0.0387
2016-10-31,0.0365
2016-10-28,0.0343
2016-10-27,0.0324
2016-10-26,0.0307
2016-10-25,0.0293
2016-10-24,0.0284
2016-10-21,0.0276
2016-10-20,0.0271
2016-10-19,0.0265
2016-10-18,0.0261
2016-10-17,0.0258
2016-10-14,0.0256
2016-10-13,0.0254
2016-10-12,0.0253
2016-10-11,0.0252
2016-10-10,0.0251
2016-10-07,0.0251
2016-10-06,0.0253
2016-10-05,0.0256
2016-10-04,0.0260
2016-10-03,0.0266
2016-09-30,0.0273
2016-09-29,0.0281
2016-09-28,0.0289
2016-09-27,0.0297
2016-09-26,0.0307
2016-09-23,0.0317
2016-09-22,0.0327
2016-09-21,0.0338
2016-09-20,0.0350
2016-09-19,0.0363
2016-09-16,0.0374
2016-09-15,0.0384
2016-09-14,0.0392
2016-09-13,0.0398
2016-09-12,0.0403
2016-09-09,0.0405
2016-09-08,0.0406
2016-09-07,0.0405
2016-09-06,0.0404
2016-09-02,0.0403
2016-09-01,0.0402
2016-08-31,0.0399
2016-08-30,0.0395
2016-08-29,0.0389
2016-08-26,0.0381
2016-08-25,0.0373
2016-08-24,0.0363
2016-08-23,0.0353
2016-08-22,0.0342
2016-08-19,0.0331
2016-08-18,0.0321
2016-08-17,0.0310
2016-08-16,0.0301
2016-08-15,0.0292
2016-08-12,0.0284
2016-08-11,0.0277
2016-08-10,0.0270
2016-08-09,0.0264
2016-08-08,0.0257
2016-08-05,0.0251
2016-08-04,0.0244
2016-08-03,0.0236
2016-08-02,0.0227
2016-08-01,0.0218
2016-07-29,0.0207
2016-07-28,0.0197
2016-07-27,0.0186
2016-07-26,0.0176
2016-07-25,0.0167
2016-07-22,0.0160
2016-07-21,0.0152
2016-07-20,0.0146
2016-07-19,0.0140
2016-07-18,0.0137
2016-07-15,0.0135
2016-07-14,0.0135
2016-07-13,0.0136
2016-07-12,0.0138
2016-07-11,0.0140
2016-07-08,0.0143
2016-07-07,0.0148
2016-07-06,0.0153
2016-07-05,0.0158
2016-07-01,0.0161
2016-06-30,0.0164
2016-06-29,0.0166
2016-06-28,0.0168
2016-06-27,0.0169
2016-06-24,0.0168
2016-06-23,0.0161
2016-06-22,0.0153
2016-06-21,0.0145
2016-06-20,0.0137
2016-06-17,0.0130
2016-06-16,0.0122
2016-06-15,0.0115
2016-06-14,0.0106
2016-06-13,0.0097
2016-06-10,0.0087
2016-06-09,0.0076
2016-06-08,0.0065
2016-06-07,0.0055
2016-06-06,0.0046
2016-06-03,0.0038
2016-06-02,0.0030
2016-06-01,0.0020
2016-05-31,0.0009
2016-05-27,-0.0005
2016-05-26,-0.0021
2016-05-25,-0.0040
2016-05-24,-0.0059
2016-05-23,-0.0081
2016-05-20,-0.0105
2016-05-19,-0.0132
2016-05-18,-0.0162
2016-05-17,-0.0195
2016-05-16,-0.0230
2016-05-13,-0.0267
2016-05-12,-0.0303
2016-05-11,-0.0340
2016-05-10,-0.0377
2016-05-09,-0.0415
2016-05-06,-0.0453
2016-05-05,-0.0491
2016-05-04,-0.0530
2016-05-03,-0.0571
2016-05-02,-0.0613
2016-04-29,-0.0655
2016-04-28,-0.0698
2016-04-27,-0.0740
2016-04-26,-0.0781
2016-04-25,-0.0820
2016-04-22,-0.0858
2016-04-21,-0.0896
2016-04-20,-0.0935
2016-04-19,-0.0973
2016-04-18,-0.1012
2016-04-15,-0.1050
2016-04-14,-0.1086
2016-04-13,-0.1122
2016-04-12,-0.1157
2016-04-11,-0.1191
2016-04-08,-0.1224
2016-04-07,-0.1257
2016-04-06,-0.1291
2016-04-05,-0.1324
2016-04-04,-0.1358
2016-04-01,-0.1392
2016-03-31,-0.1426
2016-03-30,-0.1461
2016-03-29,-0.1496
2016-03-28,-0.1530
2016-03-24,-0.1563
2016-03-23,-0.1592
2016-03-22,-0.1619
2016-03-21,-0.1641
2016-03-18,-0.1658
2016-03-17,-0.1669
2016-03-16,-0.1672
2016-03-15,-0.1671
2016-03-14,-0.1664
2016-03-11,-0.1654
2016-03-10,-0.1639
2016-03-09,-0.1619
2016-03-08,-0.1596
2016-03-07,-0.1569
2016-03-04,-0.1538
2016-03-03,-0.1502
2016-03-02,-0.1463
2016-03-01,-0.1420
2016-02-29,-0.1374
2016-02-26,-0.1324
2016-02-25,-0.1271
2016-02-24,-0.1215
2016-02-23,-0.1157
2016-02-22,-0.1096
2016-02-19,-0.1034
2016-02-18,-0.0969
2016-02-17,-0.0902
2016-02-16,-0.0834
2016-02-12,-0.0763
2016-02-11,-0.0693
2016-02-10,-0.0625
2016-02-09,-0.0561
2016-02-08,-0.0497
2016-02-05,-0.0434
2016-02-04,-0.0370
2016-02-03,-0.0305
2016-02-02,-0.0239
2016-02-01,-0.0172
2016-01-29,-0.0108
2016-01-28,-0.0043
2016-01-27,0.0019
2016-01-26,0.0078
2016-01-25,0.0132
2016-01-22,0.0187
2016-01-21,0.0239
2016-01-20,0.0289
2016-01-19,0.0336
2016-01-15,0.0377
2016-01-14,0.0415
2016-01-13,0.0449
2016-01-12,0.0479
2016-01-11,0.0504
2016-01-08,0.0525
2016-01-07,0.0542
2016-01-06,0.0553
2016-01-05,0.0559
2016-01-04,0.0563
2015-12-31,0.0564
2015-12-30,0.0562
2015-12-29,0.0560
2015-12-28,0.0558
2015-12-24,0.0556
2015-12-23,0.0553
2015-12-22,0.0549
2015-12-21,0.0544
2015-12-18,0.0537
2015-12-17,0.0526
2015-12-16,0.0512
2015-12-15,0.0496
2015-12-14,0.0480
2015-12-11,0.0463
2015-12-10,0.0443
2015-12-09,0.0422
2015-12-08,0.0398
2015-12-07,0.0373
2015-12-04,0.0345
2015-12-03,0.0316
2015-12-02,0.0287
2015-12-01,0.0256
2015-11-30,0.0224
2015-11-27,0.0191
2015-11-25,0.0156
2015-11-24,0.0120
2015-11-23,0.0083
2015-11-20,0.0046
2015-11-19,0.0008
2015-11-18,-0.0029
2015-11-17,-0.0065
2015-11-16,-0.0101
2015-11-13,-0.0137
2015-11-12,-0.0174
2015-11-11,-0.0213
2015-11-10,-0.0254
2015-11-09,-0.0296
2015-11-06,-0.0339
2015-11-05,-0.0382
2015-11-04,-0.0424
2015-11-03,-0.0464
2015-11-02,-0.0503
2015-10-30,-0.0540
2015-10-29,-0.0575
2015-10-28,-0.0608
2015-10-27,-0.0638
2015-10-26,-0.0665
2015-10-23,-0.0688
2015-10-22,-0.0708
2015-10-21,-0.0723
2015-10-20,-0.0734
2015-10-19,-0.0743
2015-10-16,-0.0750
2015-10-15,-0.0755
2015-10-14,-0.0758
2015-10-13,-0.0760
2015-10-12,-0.0762
2015-10-09,-0.0761
2015-10-08,-0.0756
2015-10-07,-0.0748
2015-10-06,-0.0736
2015-10-05,-0.0721
2015-10-02,-0.0704
2015-10-01,-0.0686
2015-09-30,-0.0666
2015-09-29,-0.0646
2015-09-28,-0.0625
2015-09-25,-0.0605
2015-09-24,-0.0587
2015-09-23,-0.0569
2015-09-22,-0.0551
2015-09-21,-0.0534
2015-09-18,-0.0517
2015-09-17,-0.0497
2015-09-16,-0.0476
2015-09-15,-0.0453
2015-09-14,-0.0427
2015-09-11,-0.0399
2015-09-10,-0.0370
2015-09-09,-0.0339
2015-09-08,-0.0307
2015-09-04,-0.0274
2015-09-03,-0.0241
2015-09-02,-0.0208
2015-09-01,-0.0176
2015-08-31,-0.0146
2015-08-28,-0.0118
2015-08-27,-0.0092
2015-08-26,-0.0067
2015-08-25,-0.0044
2015-08-24,-0.0025
2015-08-21,-0.0012
2015-08-20,-0.0005
2015-08-19,-0.0003
2015-08-18,-0.0003
2015-08-17,-0.0004
2015-08-14,-0.0004
2015-08-13,-0.0004
2015-08-12,-0.0003
2015-08-11,-0.0001
2015-08-10,0.0000
2015-08-07,0.0002
2015-08-06,0.0005
2015-08-05,0.0008
2015-08-04,0.0012
2015-08-03,0.0016
2015-07-31,0.0021
2015-07-30,0.0026
2015-07-29,0.0031
2015-07-28,0.0036
2015-07-27,0.0041
2015-07-24,0.0046
2015-07-23,0.0049
2015-07-22,0.0052
2015-07-21,0.0056
2015-07-20,0.0062
2015-07-17,0.0068
2015-07-16,0.0076
2015-07-15,0.0085
2015-07-14,0.0097
2015-07-13,0.0112
2015-07-10,0.0129
2015-07-09,0.0149
2015-07-08,0.0171
2015-07-07,0.0195
2015-07-06,0.0219
2015-07-02,0.0244
2015-07-01,0.0270
2015-06-30,0.0296
2015-06-29,0.0323
2015-06-26,0.0348
2015-06-25,0.0373
2015-06-24,0.0398
2015-06-23,0.0423
2015-06-22,0.0449
2015-06-19,0.0477
2015-06-18,0.0507
2015-06-17,0.0538
2015-06-16,0.0572
2015-06-15,0.0607
2015-06-12,0.0643
2015-06-11,0.0680
2015-06-10,0.0719
2015-06-09,0.0758
2015-06-08,0.0797
2015-06-05,0.0837
2015-06-04,0.0876
2015-06-03,0.0915
2015-06-02,0.0953
2015-06-01,0.0992
2015-05-29,0.1032
2015-05-28,0.1071
2015-05-27,0.1109
2015-05-26,0.1146
2015-05-22,0.1183
2015-05-21,0.1218
2015-05-20,0.1254
2015-05-19,0.1291
2015-05-18,0.1329
2015-05-15,0.1368
2015-05-14,0.1408
2015-05-13,0.1448
2015-05-12,0.1490
2015-05-11,0.1533
2015-05-08,0.1575
2015-05-07,0.1618
2015-05-06,0.1662
2015-05-05,0.1703
2015-05-04,0.1742
2015-05-01,0.1778
2015-04-30,0.1812
2015-04-29,0.1844
2015-04-28,0.1872
2015-04-27,0.1898
2015-04-24,0.1922
2015-04-23,0.1943
2015-04-22,0.1962
2015-04-21,0.1979
2015-04-20,0.1995
2015-04-17,0.2011
2015-04-16,0.2026
2015-04-15,0.2038
2015-04-14,0.2049
2015-04-13,0.2059
2015-04-10,0.2068
2015-04-09,0.2077
2015-04-08,0.2085
2015-04-07,0.2092
2015-04-06,0.2099
2015-04-02,0.2105
2015-04-01,0.2109
2015-03-31,0.2110
2015-03-30,0.2108
2015-03-27,0.2102
2015-03-26,0.2095
2015-03-25,0.2085
2015-03-24,0.2070
2015-03-23,0.2050
2015-03-20,0.2026
2015-03-19,0.2000
2015-03-18,0.1972
2015-03-17,0.1942
2015-03-16,0.1910
2015-03-13,0.1877
2015-03-12,0.1841
2015-03-11,0.1802
2015-03-10,0.1760
2015-03-09,0.1715
2015-03-06,0.1667
2015-03-05,0.1617
2015-03-04,0.1565
2015-03-03,0.1511
2015-03-02,0.1456
2015-02-27,0.1401
2015-02-26,0.1344
2015-02-25,0.1286
2015-02-24,0.1226
2015-02-23,0.1165
2015-02-20,0.1105
2015-02-19,0.1045
2015-02-18,0.0990
2015-02-17,0.0936
2015-02-13,0.0883
2015-02-12,0.0832
2015-02-11,0.0782
2015-02-10,0.0733
2015-02-09,0.0685
2015-02-06,0.0639
2015-02-05,0.0595
2015-02-04,0.0553
2015-02-03,0.0515
2015-02-02,0.0480
2015-01-30,0.0450
2015-01-29,0.0424
2015-01-28,0.0402
2015-01-27,0.0387
2015-01-26,0.0375
2015-01-23,0.0363
2015-01-22,0.0351
2015-01-21,0.0341
2015-01-20,0.0333
2015-01-16,0.0325
2015-01-15,0.0318
2015-01-14,0.0310
2015-01-13,0.0302
2015-01-12,0.0293
2015-01-09,0.0285
2015-01-08,0.0277
2015-01-07,0.0270
2015-01-06,0.0263
2015-01-05,0.0256
2015-01-02,0.0248
2014-12-31,0.0240
2014-12-30,0.0231
2014-12-29,0.0222
2014-12-26,0.0214
2014-12-24,0.0208
2014-12-23,0.0203
2014-12-22,0.0200
2014-12-19,0.0197
2014-12-18,0.0194
2014-12-17,0.0191
2014-12-16,0.0186
2014-12-15,0.0179
2014-12-12,0.0170
2014-12-11,0.0157
2014-12-10,0.0139
2014-12-09,0.0117
2014-12-08,0.0091
2014-12-05,0.0063
2014-12-04,0.0034
2014-12-03,0.0005
2014-12-02,-0.0024
2014-12-01,-0.0054
2014-11-28,-0.0083
2014-11-26,-0.0112
2014-11-25,-0.0139
2014-11-24,-0.0163
2014-11-21,-0.0185
2014-11-20,-0.0204
2014-11-19,-0.0220
2014-11-18,-0.0234
2014-11-17,-0.0245
2014-11-14,-0.0253
2014-11-13,-0.0260
2014-11-12,-0.0264
2014-11-11,-0.0267
2014-11-10,-0.0268
2014-11-07,-0.0268
2014-11-06,-0.0267
2014-11-05,-0.0265
2014-11-04,-0.0263
2014-11-03,-0.0260
2014-10-31,-0.0256
2014-10-30,-0.0250
2014-10-29,-0.0243
2014-10-28,-0.0236
2014-10-27,-0.0228
2014-10-24,-0.0220
2014-10-23,-0.0213
2014-10-22,-0.0206
2014-10-21,-0.0200
2014-10-20,-0.0194
2014-10-17,-0.0187
2014-10-16,-0.0180
2014-10-15,-0.0173
2014-10-14,-0.0167
2014-10-13,-0.0164
2014-10-10,-0.0162
2014-10-09,-0.0163
2014-10-08,-0.0165
2014-10-07,-0.0170
2014-10-06,-0.0175
2014-10-03,-0.0182
2014-10-02,-0.0190
2014-10-01,-0.0198
2014-09-30,-0.0208
2014-09-29,-0.0219
2014-09-26,-0.0231
2014-09-25,-0.0242
2014-09-24,-0.0253
2014-09-23,-0.0264
2014-09-22,-0.0274
2014-09-19,-0.0284
2014-09-18,-0.0294
2014-09-17,-0.0302
2014-09-16,-0.0309
2014-09-15,-0.0315
2014-09-12,-0.0321
2014-09-11,-0.0327
2014-09-10,-0.0332
2014-09-09,-0.0336
2014-09-08,-0.0339
2014-09-05,-0.0340
2014-09-04,-0.0339
2014-09-03,-0.0339
2014-09-02,-0.0338
2014-08-29,-0.0336
2014-08-28,-0.0333
2014-08-27,-0.0330
2014-08-26,-0.0325
2014-08-25,-0.0317
2014-08-22,-0.0307
2014-08-21,-0.0294
2014-08-20,-0.0278
2014-08-19,-0.0259
2014-08-18,-0.0237
2014-08-15,-0.0213
2014-08-14,-0.0186
2014-08-13,-0.0158
2014-08-12,-0.0128
2014-08-11,-0.0096
2014-08-08,-0.0065
