Dates,MAMA Values
2009-09-03,119.3626
2009-09-02,117.6524
2009-09-01,119.3394
2009-08-31,117.6438
2009-08-28,119.3229
2009-08-27,117.6353
2009-08-26,119.3103
2009-08-25,117.6268
2009-08-24,119.3017
2009-08-21,117.6183
2009-08-20,119.2979
2009-08-19,117.6099
2009-08-18,119.2880
2009-08-17,117.6014
2009-08-14,119.2804
2009-08-13,117.5929
2009-08-12,119.2579
2009-08-11,117.5844
2009-08-10,119.2311
2009-08-07,117.5760
2009-08-06,119.2100
2009-08-05,117.5677
2009-08-04,119.1614
2009-08-03,117.5594
2009-07-31,119.1227
2009-07-30,117.5514
2009-07-29,119.1011
2009-07-28,117.5435
2009-07-27,119.0744
2009-07-24,117.5357
2009-07-23,119.0469
2009-07-22,117.5279
2009-07-21,119.0082
2009-07-20,117.5203
2009-07-17,118.9696
2009-07-16,117.5128
2009-07-15,118.9419
2009-07-14,117.5055
2009-07-13,118.9236
2009-07-10,117.4983
2009-07-09,118.9128
2009-07-08,117.4911
2009-07-07,118.9152
2009-07-06,117.4840
2009-07-02,118.9112
2009-07-01,117.4768
2009-06-30,118.8957
2009-06-29,117.4696
2009-06-26,118.8981
2009-06-25,117.4624
2009-06-24,118.9275
2009-06-23,117.4552
2009-06-22,118.9590
2009-06-19,117.4478
2009-06-18,118.9908
2009-06-17,117.4402
2009-06-16,118.9978
2009-06-15,117.4324
2009-06-12,119.0033
2009-06-11,117.4246
2009-06-10,119.0353
2009-06-09,117.4166
2009-06-08,119.0962
2009-06-05,117.4085
2009-06-04,119.1687
2009-06-03,117.4000
2009-06-02,119.2068
2009-06-01,117.3911
2009-05-29,119.1804
2009-05-28,117.3820
2009-05-27,119.1702
2009-05-26,117.3730
2009-05-22,119.1622
2009-05-21,117.3639
2009-05-20,119.1428
2009-05-19,117.3549
2009-05-18,119.1501
2009-05-15,117.3459
2009-05-14,119.1617
2009-05-13,117.3368
2009-05-12,119.1662
2009-05-11,117.3277
2009-05-08,119.1675
2009-05-07,117.3184
2009-05-06,119.1742
2009-05-05,117.3091
2009-05-04,119.1697
2009-05-01,117.2998
2009-04-30,119.1472
2009-04-29,117.2904
2009-04-28,119.1253
2009-04-27,117.2810
2009-04-24,119.1130
2009-04-23,117.2718
2009-04-22,119.1009
2009-04-21,117.2625
2009-04-20,119.1304
2009-04-17,117.2533
2009-04-16,119.1650
2009-04-15,117.2439
2009-04-14,119.2040
2009-04-13,117.2342
2009-04-09,119.2458
2009-04-08,117.2243
2009-04-07,119.2598
2009-04-06,117.2141
2009-04-03,119.2730
2009-04-02,117.2039
2009-04-01,119.2905
2009-03-31,117.1935
2009-03-30,119.3208
2009-03-27,117.1829
2009-03-26,119.3506
2009-03-25,117.1722
2009-03-24,119.3825
2009-03-23,117.1612
2009-03-20,119.4083
2009-03-19,117.1501
2009-03-18,119.4076
2009-03-17,117.1387
2009-03-16,119.3924
2009-03-13,117.1273
2009-03-12,119.3624
2009-03-11,117.1159
2009-03-10,119.3508
2009-03-09,117.1047
2009-03-06,119.3179
2009-03-05,117.0934
2009-03-04,119.2978
2009-03-03,117.0822
2009-03-02,119.2716
2009-02-27,117.0711
2009-02-26,119.2691
2009-02-25,117.0600
2009-02-24,119.2561
2009-02-23,117.0489
2009-02-20,119.2537
2009-02-19,117.0378
2009-02-18,119.2621
2009-02-17,117.0267
2009-02-13,119.2560
2009-02-12,117.0154
2009-02-11,119.2359
2009-02-10,117.0042
2009-02-09,119.2085
2009-02-06,116.9930
2009-02-05,119.1807
2009-02-04,116.9818
2009-02-03,119.1319
2009-02-02,116.9708
2009-01-30,119.1176
2009-01-29,116.9599
2009-01-28,119.1259
2009-01-27,116.9491
2009-01-26,119.1316
2009-01-23,116.9381
2009-01-22,119.1402
2009-01-21,116.9271
2009-01-20,119.1504
2009-01-16,116.9160
2009-01-15,119.1414
2009-01-14,116.9048
2009-01-13,119.1389
2009-01-12,116.8935
2009-01-09,119.1440
2009-01-08,116.8822
2009-01-07,119.1517
2009-01-06,116.8709
2009-01-05,119.1568
2009-01-02,116.8594
2008-12-31,119.1772
2008-12-30,116.8479
2008-12-29,119.2121
2008-12-26,116.8362
2008-12-24,119.2476
2008-12-23,116.8242
2008-12-22,119.2916
2008-12-19,116.8120
2008-12-18,119.3274
2008-12-17,116.7996
2008-12-16,119.3719
2008-12-15,116.7869
2008-12-12,119.4231
2008-12-11,116.7739
2008-12-10,119.4692
2008-12-09,116.7606
2008-12-08,119.5159
2008-12-05,116.7470
2008-12-04,119.5481
2008-12-03,116.7331
2008-12-02,119.5596
2008-12-01,116.7189
2008-11-28,119.5675
2008-11-26,116.7046
2008-11-25,119.5678
2008-11-24,116.6903
2008-11-21,119.5614
2008-11-20,116.6758
2008-11-19,119.5343
2008-11-18,116.6613
2008-11-17,119.5002
2008-11-14,116.6469
2008-11-13,119.4831
2008-11-12,116.6325
2008-11-11,119.4955
2008-11-10,116.6182
2008-11-07,119.5368
2008-11-06,116.6037
2008-11-05,119.5895
2008-11-04,116.5890
2008-11-03,119.6429
2008-10-31,116.5739
2008-10-30,119.7124
2008-10-29,116.5585
2008-10-28,119.7982
2008-10-27,116.5426
2008-10-24,119.8855
2008-10-23,116.5263
2008-10-22,119.9784
2008-10-21,116.5094
2008-10-20,120.0671
2008-10-17,116.4920
2008-10-16,120.1735
2008-10-15,116.4740
2008-10-14,120.2943
2008-10-13,116.4554
2008-10-10,120.4160
2008-10-09,116.4361
2008-10-08,120.5361
2008-10-07,116.4161
2008-10-06,120.6736
2008-10-03,116.3954
2008-10-02,120.8127
2008-10-01,116.3739
2008-09-30,120.9655
2008-09-29,116.3516
2008-09-26,121.1310
2008-09-25,116.3284
2008-09-24,121.2863
2008-09-23,116.3043
2008-09-22,121.4386
2008-09-19,116.2793
2008-09-18,121.6129
2008-09-17,116.2533
2008-09-16,121.7669
2008-09-15,116.2264
2008-09-12,121.9337
2008-09-11,116.1986
2008-09-10,122.1363
2008-09-09,116.1697
2008-09-08,122.3773
2008-09-05,116.1398
2008-09-04,122.6224
2008-09-03,116.1084
2008-09-02,122.7977
2008-08-29,116.0757
2008-08-28,122.9618
2008-08-27,116.0419
2008-08-26,123.1222
2008-08-25,116.0071
2008-08-22,123.2562
2008-08-21,115.9714
2008-08-20,123.3821
2008-08-19,115.9348
2008-08-18,123.5250
2008-08-15,115.8973
2008-08-14,123.7087
2008-08-13,115.8590
2008-08-12,123.8577
2008-08-11,115.8196
2008-08-08,124.0212
2008-08-07,115.7792
2008-08-06,124.2055
2008-08-05,115.7378
2008-08-04,124.4046
2008-08-01,115.6952
2008-07-31,124.5022
2008-07-30,115.6514
2008-07-29,124.6371
2008-07-28,115.6070
2008-07-25,124.7679
2008-07-24,115.5616
2008-07-23,124.9109
2008-07-22,115.5153
2008-07-21,125.0668
2008-07-18,115.4681
2008-07-17,125.1888
2008-07-16,115.4199
2008-07-15,125.3159
2008-07-14,115.3708
2008-07-11,125.4120
2008-07-10,115.3208
2008-07-09,125.5188
2008-07-08,115.2701
2008-07-07,125.5923
2008-07-03,115.2186
2008-07-02,125.6820
2008-07-01,115.1665
2008-06-30,125.7747
2008-06-27,115.1136
2008-06-26,125.8409
2008-06-25,115.0601
2008-06-24,125.8551
2008-06-23,115.0059
2008-06-20,125.8491
2008-06-19,114.9514
2008-06-18,125.8483
2008-06-17,114.8966
2008-06-16,125.8104
2008-06-13,114.8416
2008-06-12,125.7556
2008-06-11,114.7864
2008-06-10,125.6918
2008-06-09,114.7313
2008-06-06,125.6528
2008-06-05,114.6762
2008-06-04,125.6225
2008-06-03,114.6211
2008-06-02,125.5872
2008-05-30,114.5658
2008-05-29,125.5667
2008-05-28,114.5104
2008-05-27,125.5593
2008-05-23,114.4549
2008-05-22,125.5639
2008-05-21,114.3991
2008-05-20,125.5144
2008-05-19,114.3430
2008-05-16,125.4412
2008-05-15,114.2868
2008-05-14,125.3817
2008-05-13,114.2308
2008-05-12,125.3535
2008-05-09,114.1747
2008-05-08,125.3103
2008-05-07,114.1186
2008-05-06,125.2505
2008-05-05,114.0623
2008-05-02,125.2098
2008-05-01,114.0061
2008-04-30,125.1618
2008-04-29,113.9498
2008-04-28,125.0820
2008-04-25,113.8935
2008-04-24,125.0010
2008-04-23,113.8372
2008-04-22,124.9458
2008-04-21,113.7811
2008-04-18,124.8773
2008-04-17,113.7250
2008-04-16,124.8011
2008-04-15,113.6690
2008-04-14,124.7449
2008-04-11,113.6130
2008-04-10,124.6745
2008-04-09,113.5571
2008-04-08,124.5990
2008-04-07,113.5012
2008-04-04,124.5117
2008-04-03,113.4455
2008-04-02,124.4264
2008-04-01,113.3899
2008-03-31,124.3306
2008-03-28,113.3344
2008-03-27,124.2353
2008-03-26,113.2791
2008-03-25,124.1477
2008-03-24,113.2241
2008-03-20,124.0792
2008-03-19,113.1692
2008-03-18,124.0249
2008-03-17,113.1144
2008-03-14,123.9868
2008-03-13,113.0595
2008-03-12,123.9486
2008-03-11,113.0046
2008-03-10,123.8879
2008-03-07,112.9496
2008-03-06,123.8252
2008-03-05,112.8947
2008-03-04,123.7543
2008-03-03,112.8397
2008-02-29,123.6649
2008-02-28,112.7849
2008-02-27,123.5744
2008-02-26,112.7302
2008-02-25,123.4809
2008-02-22,112.6757
2008-02-21,123.3956
2008-02-20,112.6214
2008-02-19,123.3067
2008-02-15,112.5673
2008-02-14,123.2198
2008-02-13,112.5133
2008-02-12,123.1400
2008-02-11,112.4595
2008-02-08,123.0532
2008-02-07,112.4059
2008-02-06,122.9602
2008-02-05,112.3524
2008-02-04,122.8822
2008-02-01,112.2990
2008-01-31,122.8033
2008-01-30,112.2459
2008-01-29,122.7272
2008-01-28,112.1928
2008-01-25,122.6964
2008-01-24,112.1399
2008-01-23,122.6860
2008-01-22,112.0868
2008-01-18,122.6797
2008-01-17,112.0336
2008-01-16,122.6807
2008-01-15,111.9801
2008-01-14,122.6836
2008-01-11,111.9263
2008-01-10,122.7150
2008-01-09,111.8722
2008-01-08,122.6922
2008-01-07,111.8178
2008-01-04,122.6656
2008-01-03,111.7631
2008-01-02,122.6475
2007-12-31,111.7083
2007-12-28,122.6353
2007-12-27,111.6534
2007-12-26,122.6410
2007-12-24,111.5982
2007-12-21,122.6684
2007-12-20,111.5427
2007-12-19,122.7015
2007-12-18,111.4868
2007-12-17,122.7480
2007-12-14,111.4304
2007-12-13,122.8126
2007-12-12,111.3735
2007-12-11,122.8748
2007-12-10,111.3161
2007-12-07,122.9574
2007-12-06,111.2580
2007-12-05,123.0464
2007-12-04,111.1992
2007-12-03,123.1104
2007-11-30,111.1396
2007-11-29,123.1864
2007-11-28,111.0795
2007-11-27,123.2459
2007-11-26,111.0187
2007-11-23,123.2851
2007-11-21,110.9572
2007-11-20,123.3064
2007-11-19,110.8953
2007-11-16,123.3273
2007-11-15,110.8329
2007-11-14,123.3362
2007-11-13,110.7701
2007-11-12,123.3475
2007-11-09,110.7070
2007-11-08,123.3669
2007-11-07,110.6434
2007-11-06,123.4034
2007-11-05,110.5795
2007-11-02,123.4380
2007-11-01,110.5151
2007-10-31,123.4831
2007-10-30,110.4501
2007-10-29,123.5368
2007-10-26,110.3846
2007-10-25,123.5805
2007-10-24,110.3185
2007-10-23,123.6611
2007-10-22,110.2519
2007-10-19,123.7312
2007-10-18,110.1845
2007-10-17,123.8056
2007-10-16,110.1164
2007-10-15,123.9094
2007-10-12,110.0477
2007-10-11,123.9850
2007-10-10,109.9780
2007-10-09,124.0385
2007-10-08,109.9076
2007-10-05,124.1047
2007-10-04,109.8366
2007-10-03,124.1945
2007-10-02,109.7649
2007-10-01,124.3197
2007-09-28,109.6924
2007-09-27,124.4310
2007-09-26,109.6189
2007-09-25,124.5027
2007-09-24,109.5445
2007-09-21,124.5273
2007-09-20,109.4693
2007-09-19,124.5009
2007-09-18,109.3936
2007-09-17,124.4573
2007-09-14,109.3177
2007-09-13,124.4147
2007-09-12,109.2416
2007-09-11,124.3658
2007-09-10,109.1654
2007-09-07,124.3190
2007-09-06,109.0890
2007-09-05,124.2931
2007-09-04,109.0125
2007-08-31,124.2523
2007-08-30,108.9357
2007-08-29,124.1949
2007-08-28,108.8587
2007-08-27,124.1678
2007-08-24,108.7816
2007-08-23,124.1279
2007-08-22,108.7043
2007-08-21,124.0773
2007-08-20,108.6268
2007-08-17,124.0471
2007-08-16,108.5492
2007-08-15,124.0151
2007-08-14,108.4713
2007-08-13,123.9786
2007-08-10,108.3932
2007-08-09,123.9521
2007-08-08,108.3149
2007-08-07,123.9152
2007-08-06,108.2363
2007-08-03,123.8987
2007-08-02,108.1575
2007-08-01,123.8891
2007-07-31,108.0784
2007-07-30,123.8523
2007-07-27,107.9989
2007-07-26,123.7967
2007-07-25,107.9193
2007-07-24,123.7374
2007-07-23,107.8395
2007-07-20,123.6906
2007-07-19,107.7596
2007-07-18,123.6280
2007-07-17,107.6795
2007-07-16,123.5637
2007-07-13,107.5994
2007-07-12,123.4840
2007-07-11,107.5192
2007-07-10,123.4177
2007-07-09,107.4390
2007-07-06,123.3432
2007-07-05,107.3587
2007-07-03,123.2779
2007-07-02,107.2783
2007-06-29,123.2312
2007-06-28,107.1979
2007-06-27,123.1990
2007-06-26,107.1174
2007-06-25,123.1743
2007-06-22,107.0366
2007-06-21,123.1384
2007-06-20,106.9555
2007-06-19,123.1256
2007-06-18,106.8741
2007-06-15,123.1155
2007-06-14,106.7925
2007-06-13,123.1006
2007-06-12,106.7105
2007-06-11,123.1036
2007-06-08,106.6281
2007-06-07,123.1065
2007-06-06,106.5453
2007-06-05,123.0759
2007-06-04,106.4621
2007-06-01,123.0453
2007-05-31,106.3786
2007-05-30,123.0094
2007-05-29,106.2948
2007-05-25,122.9604
2007-05-24,106.2108
2007-05-23,122.8995
2007-05-22,106.1267
2007-05-21,122.8431
2007-05-18,106.0424
2007-05-17,122.7839
2007-05-16,105.9580
2007-05-15,122.7415
2007-05-14,105.8734
2007-05-11,122.7085
2007-05-10,105.7886
2007-05-09,122.6756
2007-05-08,105.7036
2007-05-07,122.6378
2007-05-04,105.6183
2007-05-03,122.5981
2007-05-02,105.5328
2007-05-01,122.5701
2007-04-30,105.4471
2007-04-27,122.5553
2007-04-26,105.3610
2007-04-25,122.5356
2007-04-24,105.2746
2007-04-23,122.5149
2007-04-20,105.1879
2007-04-19,122.4898
2007-04-18,105.1008
2007-04-17,122.4411
2007-04-16,105.0134
2007-04-13,122.3969
2007-04-12,104.9258
2007-04-11,122.3701
2007-04-10,104.8380
2007-04-09,122.3496
2007-04-05,104.7499
2007-04-04,122.3127
2007-04-03,104.6615
2007-04-02,122.2694
2007-03-30,104.5728
2007-03-29,122.2275
2007-03-28,104.4839
2007-03-27,122.1672
2007-03-26,104.3947
2007-03-23,122.0836
2007-03-22,104.3054
2007-03-21,122.0074
2007-03-20,104.2161
2007-03-19,121.9248
2007-03-16,104.1267
2007-03-15,121.8444
2007-03-14,104.0372
2007-03-13,121.7617
2007-03-12,103.9477
2007-03-09,121.6686
2007-03-08,103.8582
2007-03-07,121.5953
2007-03-06,103.7687
2007-03-05,121.5231
2007-03-02,103.6791
2007-03-01,121.4460
2007-02-28,103.5895
2007-02-27,121.3720
2007-02-26,103.4997
2007-02-23,121.3327
2007-02-22,103.4099
2007-02-21,121.2971
2007-02-20,103.3199
2007-02-16,121.2525
2007-02-15,103.2295
2007-02-14,121.1977
2007-02-13,103.1390
2007-02-12,121.1365
2007-02-09,103.0482
2007-02-08,121.0865
2007-02-07,102.9573
2007-02-06,121.0111
2007-02-05,102.8662
2007-02-02,120.9228
2007-02-01,102.7750
2007-01-31,120.8310
2007-01-30,102.6838
2007-01-29,120.7330
2007-01-26,102.5927
2007-01-25,120.6209
2007-01-24,102.5015
2007-01-23,120.4960
2007-01-22,102.4104
2007-01-19,120.3508
2007-01-18,102.3196
2007-01-17,120.2100
2007-01-16,102.2290
2007-01-12,120.0950
2007-01-11,102.1386
2007-01-10,119.9578
2007-01-09,102.0484
2007-01-08,119.8152
2007-01-05,101.9584
2007-01-04,119.6642
2007-01-03,101.8686
2006-12-29,119.5114
2006-12-28,101.7792
2006-12-27,119.3469
2006-12-26,101.6901
2006-12-22,119.1893
2006-12-21,101.6014
2006-12-20,119.0306
2006-12-19,101.5130
2006-12-18,118.8796
2006-12-15,101.4250
2006-12-14,118.7394
2006-12-13,101.3373
2006-12-12,118.6124
2006-12-11,101.2498
2006-12-08,118.4898
2006-12-07,101.1626
2006-12-06,118.3532
2006-12-05,101.0755
2006-12-04,118.1920
2006-12-01,100.9887
2006-11-30,118.0633
2006-11-29,100.9022
2006-11-28,117.9394
2006-11-27,100.8160
2006-11-24,117.8136
2006-11-22,100.7299
2006-11-21,117.6563
2006-11-20,100.6441
2006-11-17,117.4870
2006-11-16,100.5586
2006-11-15,117.3010
2006-11-14,100.4735
2006-11-13,117.1166
2006-11-10,100.3890
2006-11-09,116.9159
2006-11-08,100.3049
2006-11-07,116.7241
2006-11-06,100.2214
2006-11-03,116.5377
2006-11-02,100.1385
2006-11-01,116.3682
2006-10-31,100.0561
2006-10-30,116.1927
2006-10-27,99.9741
2006-10-26,116.0233
2006-10-25,99.8926
2006-10-24,115.8410
2006-10-23,99.8116
2006-10-20,115.6361
2006-10-19,99.7310
2006-10-18,115.4437
2006-10-17,99.6511
2006-10-16,115.2373
2006-10-13,99.5717
2006-10-12,115.0299
2006-10-11,99.4930
2006-10-10,114.8096
2006-10-09,99.4149
2006-10-06,114.6028
2006-10-05,99.3376
2006-10-04,114.4201
2006-10-03,99.2609
2006-10-02,114.2277
2006-09-29,99.1847
2006-09-28,114.0220
2006-09-27,99.1091
2006-09-26,113.8021
2006-09-25,99.0342
2006-09-22,113.5768
2006-09-21,98.9599
2006-09-20,113.3174
2006-09-19,98.8865
2006-09-18,113.0960
2006-09-15,98.8140
2006-09-14,112.8952
2006-09-13,98.7422
2006-09-12,112.7035
2006-09-11,98.6711
2006-09-08,112.5116
2006-09-07,98.6006
2006-09-06,112.3323
2006-09-05,98.5307
2006-09-01,112.1527
2006-08-31,98.4613
2006-08-30,111.9782
2006-08-29,98.3925
2006-08-28,111.8061
2006-08-25,98.3242
2006-08-24,111.6285
2006-08-23,98.2565
2006-08-22,111.4438
2006-08-21,98.1893
2006-08-18,111.2695
2006-08-17,98.1227
2006-08-16,111.0923
2006-08-15,98.0566
2006-08-14,110.9229
2006-08-11,97.9911
2006-08-10,110.7596
2006-08-09,97.9261
2006-08-08,110.5734
2006-08-07,97.8617
2006-08-04,110.4571
2006-08-03,97.7978
2006-08-02,110.4030
2006-08-01,97.7342
2006-07-31,110.3342
2006-07-28,97.6705
2006-07-27,110.2599
2006-07-26,97.6069
2006-07-25,110.1759
2006-07-24,97.5433
2006-07-21,110.1195
2006-07-20,97.4798
2006-07-19,110.0730
2006-07-18,97.4163
2006-07-17,110.0300
2006-07-14,97.3527
2006-07-13,109.9922
2006-07-12,97.2890
2006-07-11,109.9519
2006-07-10,97.2251
2006-07-07,109.9042
2006-07-06,97.1612
2006-07-05,109.8587
2006-07-03,97.0972
2006-06-30,109.8068
2006-06-29,97.0330
2006-06-28,109.7520
2006-06-27,96.9688
2006-06-26,109.7170
2006-06-23,96.9046
2006-06-22,109.6991
2006-06-21,96.8402
2006-06-20,109.6675
2006-06-19,96.7756
2006-06-16,109.6277
2006-06-15,96.7108
2006-06-14,109.5873
2006-06-13,96.6459
2006-06-12,109.5301
2006-06-09,96.5809
2006-06-08,109.4682
2006-06-07,96.5158
2006-06-06,109.4116
2006-06-05,96.4507
2006-06-02,109.3578
2006-06-01,96.3856
2006-05-31,109.3142
2006-05-30,96.3204
2006-05-26,109.2861
2006-05-25,96.2551
2006-05-24,109.2753
2006-05-23,96.1896
2006-05-22,109.2693
2006-05-19,96.1239
2006-05-18,109.2687
2006-05-17,96.0578
2006-05-16,109.2752
2006-05-15,95.9914
2006-05-12,109.3009
2006-05-11,95.9247
2006-05-10,109.3385
2006-05-09,95.8574
2006-05-08,109.3535
2006-05-05,95.7897
2006-05-04,109.3574
2006-05-03,95.7215
2006-05-02,109.3170
2006-05-01,95.6530
2006-04-28,109.2708
2006-04-27,95.5844
2006-04-26,109.2070
2006-04-25,95.5156
2006-04-24,109.1505
2006-04-21,95.4468
2006-04-20,109.0876
2006-04-19,95.3779
2006-04-18,109.0214
2006-04-17,95.3090
2006-04-13,108.9535
2006-04-12,95.2401
2006-04-11,108.8676
2006-04-10,95.1712
2006-04-07,108.7771
2006-04-06,95.1024
2006-04-05,108.6854
2006-04-04,95.0337
2006-04-03,108.5945
2006-03-31,94.9651
2006-03-30,108.5189
2006-03-29,94.8966
2006-03-28,108.4520
2006-03-27,94.8281
2006-03-24,108.3853
2006-03-23,94.7597
2006-03-22,108.3263
2006-03-21,94.6912
2006-03-20,108.2864
2006-03-17,94.6227
2006-03-16,108.2423
2006-03-15,94.5540
2006-03-14,108.2007
2006-03-13,94.4852
2006-03-10,108.1821
2006-03-09,94.4163
2006-03-08,108.1678
2006-03-07,94.3471
2006-03-06,108.1598
2006-03-03,94.2777
2006-03-02,108.1533
2006-03-01,94.2079
2006-02-28,108.1456
2006-02-27,94.1378
2006-02-24,108.1411
2006-02-23,94.0674
2006-02-22,108.1286
2006-02-21,93.9967
2006-02-17,108.1144
2006-02-16,93.9257
2006-02-15,108.1099
2006-02-14,93.8544
2006-02-13,108.1149
2006-02-10,93.7828
2006-02-09,108.1264
2006-02-08,93.7108
2006-02-07,108.1334
2006-02-06,93.6383
2006-02-03,108.1536
2006-02-02,93.5655
2006-02-01,108.1729
2006-01-31,93.4922
2006-01-30,108.1942
2006-01-27,93.4184
2006-01-26,108.2209
2006-01-25,93.3441
2006-01-24,108.1980
2006-01-23,93.2694
2006-01-20,108.1996
2006-01-19,93.1944
2006-01-18,108.2106
2006-01-17,93.1190
2006-01-13,108.2476
2006-01-12,93.0431
2006-01-11,108.2858
2006-01-10,92.9667
2006-01-09,108.3060
2006-01-06,92.8897
2006-01-05,108.3426
2006-01-04,92.8123
2006-01-03,108.3703
2005-12-30,92.7342
2005-12-29,108.3872
2005-12-28,92.6557
2005-12-27,108.3848
2005-12-23,92.5766
2005-12-22,108.3970
2005-12-21,92.4972
2005-12-20,108.3835
2005-12-19,92.4173
2005-12-16,108.3689
2005-12-15,92.3370
2005-12-14,108.3734
2005-12-13,92.2565
2005-12-12,108.3736
2005-12-09,92.1755
2005-12-08,108.3500
2005-12-07,92.0941
2005-12-06,108.3140
2005-12-05,92.0124
2005-12-02,108.2783
2005-12-01,91.9305
2005-11-30,108.2558
2005-11-29,91.8483
2005-11-28,108.2205
2005-11-25,91.7659
2005-11-23,108.1954
2005-11-22,91.6832
2005-11-21,108.1592
2005-11-18,91.6002
2005-11-17,108.1161
2005-11-16,91.5170
2005-11-15,108.0794
2005-11-14,91.4336
2005-11-11,108.0495
2005-11-10,91.3499
2005-11-09,108.0231
2005-11-08,91.2660
2005-11-07,108.0054
2005-11-04,91.1818
2005-11-03,107.9819
2005-11-02,91.0973
2005-11-01,107.9520
2005-10-31,91.0124
2005-10-28,107.9168
2005-10-27,90.9273
2005-10-26,107.8813
2005-10-25,90.8419
2005-10-24,107.8474
2005-10-21,90.7563
2005-10-20,107.8421
2005-10-19,90.6704
2005-10-18,107.8300
2005-10-17,90.5841
2005-10-14,107.8136
2005-10-13,90.4975
2005-10-12,107.8010
2005-10-11,90.4105
2005-10-10,107.7767
2005-10-07,90.3231
2005-10-06,107.7495
2005-10-05,90.2354
2005-10-04,107.7124
2005-10-03,90.1474
2005-09-30,107.6714
2005-09-29,90.0591
2005-09-28,107.6323
2005-09-27,89.9706
2005-09-26,107.6006
2005-09-23,89.8818
2005-09-22,107.5681
2005-09-21,89.7928
2005-09-20,107.5366
2005-09-19,89.7035
2005-09-16,107.5204
2005-09-15,89.6139
2005-09-14,107.5092
2005-09-13,89.5239
2005-09-12,107.5139
2005-09-09,89.4335
2005-09-08,107.5104
2005-09-07,89.3426
2005-09-06,107.5255
2005-09-02,89.2513
2005-09-01,107.5540
2005-08-31,89.1595
2005-08-30,107.5798
2005-08-29,89.0671
2005-08-26,107.6075
2005-08-25,88.9740
2005-08-24,107.6423
2005-08-23,88.8804
2005-08-22,107.6907
2005-08-19,88.7861
2005-08-18,107.7204
2005-08-17,88.6911
2005-08-16,107.7621
2005-08-15,88.5955
2005-08-12,107.8002
2005-08-11,88.4992
2005-08-10,107.8379
2005-08-09,88.4022
2005-08-08,107.8601
2005-08-05,88.3045
2005-08-04,107.8824
2005-08-03,88.2063
2005-08-02,107.8984
2005-08-01,88.1074
2005-07-29,107.9133
2005-07-28,88.0079
2005-07-27,107.9179
2005-07-26,87.9079
2005-07-25,107.9024
2005-07-22,87.8074
2005-07-21,107.8603
2005-07-20,87.7064
2005-07-19,107.8303
2005-07-18,87.6051
2005-07-15,107.8058
2005-07-14,87.5035
2005-07-13,107.7965
2005-07-12,87.4014
2005-07-11,107.7735
2005-07-08,87.2990
2005-07-07,107.7357
2005-07-06,87.1961
2005-07-05,107.6939
2005-07-01,87.0929
2005-06-30,107.6641
2005-06-29,86.9893
2005-06-28,107.6453
2005-06-27,86.8854
2005-06-24,107.6264
2005-06-23,86.7811
2005-06-22,107.6072
2005-06-21,86.6764
2005-06-20,107.5678
2005-06-17,86.5712
2005-06-16,107.5331
2005-06-15,86.4657
2005-06-14,107.5057
2005-06-13,86.3598
2005-06-10,107.4735
2005-06-09,86.2536
2005-06-08,107.4490
2005-06-07,86.1469
2005-06-06,107.4128
2005-06-03,86.0399
2005-06-02,107.3808
2005-06-01,85.9325
2005-05-31,107.3568
2005-05-27,85.8247
2005-05-26,107.3143
2005-05-25,85.7165
2005-05-24,107.2566
2005-05-23,85.6080
2005-05-20,107.1874
2005-05-19,85.4992
2005-05-18,107.1112
2005-05-17,85.3902
2005-05-16,107.0372
2005-05-13,85.2810
2005-05-12,106.9627
2005-05-11,85.1717
2005-05-10,106.8867
2005-05-09,85.0622
2005-05-06,106.8121
2005-05-05,84.9525
2005-05-04,106.7376
2005-05-03,84.8427
2005-05-02,106.6457
2005-04-29,84.7327
2005-04-28,106.5254
2005-04-27,84.6225
2005-04-26,106.3977
2005-04-25,84.5125
2005-04-22,106.2661
2005-04-21,84.4025
2005-04-20,106.1457
2005-04-19,84.2926
2005-04-18,106.0371
2005-04-15,84.1828
2005-04-14,105.9226
2005-04-13,84.0730
2005-04-12,105.8068
2005-04-11,83.9632
2005-04-08,105.6954
2005-04-07,83.8534
2005-04-06,105.5839
2005-04-05,83.7437
2005-04-04,105.4784
2005-04-01,83.6339
2005-03-31,105.3732
2005-03-30,83.5242
2005-03-29,105.2822
2005-03-28,83.4144
2005-03-24,105.1953
2005-03-23,83.3045
2005-03-22,105.1152
2005-03-21,83.1945
2005-03-18,105.0464
2005-03-17,83.0843
2005-03-16,104.9614
2005-03-15,82.9740
2005-03-14,104.8803
2005-03-11,82.8635
2005-03-10,104.7948
2005-03-09,82.7528
2005-03-08,104.6930
2005-03-07,82.6421
2005-03-04,104.5861
2005-03-03,82.5313
2005-03-02,104.4856
2005-03-01,82.4204
2005-02-28,104.3971
2005-02-25,82.3095
2005-02-24,104.3123
2005-02-23,82.1986
2005-02-22,104.2287
2005-02-18,82.0874
2005-02-17,104.1463
2005-02-16,81.9762
2005-02-15,104.0533
2005-02-14,81.8648
2005-02-11,103.9769
2005-02-10,81.7533
2005-02-09,103.9126
2005-02-08,81.6416
2005-02-07,103.8427
2005-02-04,81.5297
2005-02-03,103.7778
2005-02-02,81.4175
2005-02-01,103.7238
2005-01-31,81.3052
2005-01-28,103.6552
2005-01-27,81.1925
2005-01-26,103.5754
2005-01-25,81.0796
2005-01-24,103.4882
2005-01-21,80.9666
2005-01-20,103.4268
