Dates,NATR Values
2014-05-14,1.3613
2014-05-13,1.4008
2014-05-12,1.4633
2014-05-09,1.4843
2014-05-08,1.5326
2014-05-07,1.6120
2014-05-06,1.6322
2014-05-05,1.6920
2014-05-02,1.6159
2014-05-01,1.6483
2014-04-30,1.7090
2014-04-29,1.7613
2014-04-28,1.7991
2014-04-25,1.7087
2014-04-24,1.7415
2014-04-23,1.7365
2014-04-22,1.6319
2014-04-21,1.6660
2014-04-17,1.7567
2014-04-16,1.7571
2014-04-15,1.8219
2014-04-14,1.8230
2014-04-11,1.8904
2014-04-10,1.9191
2014-04-09,1.7942
2014-04-08,1.7716
2014-04-07,1.7981
2014-04-04,1.6885
2014-04-03,1.6237
2014-04-02,1.7336
2014-04-01,1.8093
2014-03-31,1.7963
2014-03-28,1.8713
2014-03-27,1.9218
2014-03-26,1.9049
2014-03-25,1.9291
2014-03-24,2.0116
2014-03-21,2.0809
2014-03-20,2.1155
2014-03-19,2.1499
2014-03-18,2.0111
2014-03-17,2.0189
2014-03-14,2.0407
2014-03-13,2.0723
2014-03-12,1.9001
2014-03-11,1.9260
2014-03-10,1.9749
2014-03-07,1.8394
2014-03-06,1.8585
2014-03-05,1.9506
2014-03-04,1.9633
2014-03-03,1.9747
2014-02-28,1.9754
2014-02-27,2.0377
2014-02-26,2.0971
2014-02-25,2.1885
2014-02-24,2.0754
2014-02-21,2.1113
2014-02-20,2.1778
2014-02-19,2.2272
2014-02-18,2.2400
2014-02-14,2.3835
2014-02-13,2.4567
2014-02-12,2.5092
2014-02-11,2.5412
2014-02-10,2.5817
2014-02-07,2.6425
2014-02-06,2.6290
2014-02-05,2.8309
2014-02-04,2.8312
2014-02-03,2.8240
2014-01-31,2.7488
2014-01-30,2.6907
2014-01-29,2.3584
2014-01-28,1.7496
2014-01-27,1.8067
2014-01-24,1.7894
2014-01-23,1.5303
2014-01-22,1.4126
2014-01-21,1.3720
2014-01-17,1.3793
2014-01-16,1.4363
2014-01-15,1.4825
2014-01-14,1.5695
2014-01-13,1.4275
2014-01-10,1.4349
2014-01-09,1.4432
2014-01-08,1.4622
2014-01-07,1.4669
2014-01-06,1.4387
2014-01-03,1.4350
2014-01-02,1.4567
2013-12-31,1.4791
2013-12-30,1.5432
2013-12-27,1.5539
2013-12-26,1.5415
2013-12-24,1.5879
2013-12-23,1.7015
2013-12-20,1.7429
2013-12-19,1.7378
2013-12-18,1.7385
2013-12-17,1.6318
2013-12-16,1.5499
2013-12-13,1.6198
2013-12-12,1.7038
2013-12-11,1.7521
2013-12-10,1.8164
2013-12-09,1.7676
2013-12-06,1.8433
2013-12-05,1.8331
2013-12-04,1.8995
2013-12-03,1.9679
2013-12-02,1.9658
2013-11-29,2.0305
2013-11-27,2.1616
2013-11-26,2.2252
2013-11-25,2.2645
2013-11-22,2.0207
2013-11-21,2.0300
2013-11-20,2.0884
2013-11-19,1.8632
2013-11-18,1.8818
2013-11-15,1.6425
2013-11-14,1.6719
2013-11-13,1.7000
2013-11-12,1.7004
2013-11-11,1.7934
2013-11-08,1.8643
2013-11-07,1.8534
2013-11-06,1.8195
2013-11-05,1.8632
2013-11-04,1.8188
2013-11-01,1.8896
2013-10-31,1.8848
2013-10-30,1.9078
2013-10-29,1.9136
2013-10-28,2.0267
2013-10-25,2.0135
2013-10-24,1.9991
2013-10-23,2.0801
2013-10-22,1.7534
2013-10-21,1.7513
2013-10-18,1.7768
2013-10-17,1.8317
2013-10-16,1.8300
2013-10-15,1.8373
2013-10-14,1.8848
2013-10-11,1.8511
2013-10-10,1.8942
2013-10-09,1.7464
2013-10-08,1.7220
2013-10-07,1.7119
2013-10-04,1.7232
2013-10-03,1.7525
2013-10-02,1.6110
2013-10-01,1.6442
2013-09-30,1.7155
2013-09-27,1.6644
2013-09-26,1.6914
2013-09-25,1.8003
2013-09-24,1.8568
2013-09-23,1.7970
2013-09-20,1.7669
2013-09-19,1.6818
2013-09-18,1.6929
2013-09-17,1.6200
2013-09-16,1.6408
2013-09-13,1.4391
2013-09-12,1.4422
2013-09-11,1.5009
2013-09-10,1.5372
2013-09-09,1.5931
2013-09-06,1.6515
2013-09-05,1.5886
2013-09-04,1.6332
2013-09-03,1.5737
2013-08-30,1.5626
2013-08-29,1.5755
2013-08-28,1.5167
2013-08-27,1.5517
2013-08-26,1.4262
2013-08-23,1.4475
2013-08-22,1.5395
2013-08-21,1.5576
2013-08-20,1.5956
2013-08-19,1.7150
2013-08-16,1.6794
2013-08-15,1.7453
2013-08-14,1.6577
2013-08-13,1.5801
2013-08-12,1.5429
2013-08-09,1.5616
2013-08-08,1.5930
2013-08-07,1.6131
2013-08-06,1.6697
2013-08-05,1.7346
2013-08-02,1.8419
2013-08-01,1.8665
2013-07-31,1.9046
2013-07-30,1.9681
2013-07-29,2.0777
2013-07-26,2.0703
2013-07-25,2.1316
2013-07-24,2.2310
2013-07-23,2.1266
2013-07-22,2.2130
2013-07-19,2.3663
2013-07-18,2.4043
2013-07-17,2.4056
2013-07-16,2.5594
2013-07-15,2.5928
2013-07-12,2.5518
2013-07-11,1.7502
2013-07-10,1.7636
2013-07-09,1.8486
2013-07-08,1.9132
2013-07-05,1.9523
2013-07-03,2.0402
2013-07-02,2.0512
2013-07-01,1.9785
2013-06-28,2.0441
2013-06-27,2.1296
2013-06-26,2.1171
2013-06-25,2.0956
2013-06-24,2.1424
2013-06-21,1.9217
2013-06-20,1.8392
2013-06-19,1.6795
2013-06-18,1.6294
2013-06-17,1.6672
2013-06-14,1.6898
2013-06-13,1.6845
2013-06-12,1.7313
2013-06-11,1.7095
2013-06-10,1.6862
2013-06-07,1.7128
2013-06-06,1.6400
2013-06-05,1.6889
2013-06-04,1.6703
2013-06-03,1.6322
2013-05-31,1.6341
2013-05-30,1.5749
2013-05-29,1.5590
2013-05-28,1.5803
2013-05-24,1.5945
2013-05-23,1.5834
2013-05-22,1.4596
2013-05-21,1.4261
2013-05-20,1.4556
2013-05-17,1.5230
2013-05-16,1.4502
2013-05-15,1.5014
2013-05-14,1.4678
2013-05-13,1.4794
2013-05-10,1.5279
2013-05-09,1.5537
2013-05-08,1.6056
2013-05-07,1.7002
2013-05-06,1.7855
2013-05-03,1.8245
2013-05-02,1.8512
2013-05-01,1.8803
2013-04-30,1.9593
2013-04-29,2.0240
2013-04-26,2.0272
2013-04-25,2.0742
2013-04-24,2.0140
2013-04-23,1.7418
2013-04-22,1.7623
2013-04-19,1.7284
2013-04-18,1.7086
2013-04-17,1.7054
2013-04-16,1.7346
2013-04-15,1.6841
2013-04-12,1.5616
2013-04-11,1.6256
2013-04-10,1.6133
2013-04-09,1.6140
2013-04-08,1.6363
2013-04-05,1.6460
2013-04-04,1.5425
2013-04-03,1.6192
2013-04-02,1.6358
2013-04-01,1.5712
2013-03-28,1.5835
2013-03-27,1.6131
2013-03-26,1.5822
2013-03-25,1.5341
2013-03-22,1.5558
2013-03-21,1.6373
2013-03-20,1.5823
2013-03-19,1.6305
2013-03-18,1.7117
2013-03-15,1.6957
2013-03-14,1.6631
2013-03-13,1.7172
2013-03-12,1.7458
2013-03-11,1.7433
2013-03-08,1.6946
2013-03-07,1.7528
2013-03-06,1.5928
2013-03-05,1.6676
2013-03-04,1.6370
2013-03-01,1.6375
2013-02-28,1.6825
2013-02-27,1.6673
2013-02-26,1.5427
2013-02-25,1.5980
2013-02-22,1.4667
2013-02-21,1.4945
2013-02-20,1.4799
2013-02-19,1.4090
2013-02-15,1.4214
2013-02-14,1.5014
2013-02-13,1.5572
2013-02-12,1.5363
2013-02-11,1.6482
2013-02-08,1.7118
2013-02-07,1.7156
2013-02-06,1.7512
2013-02-05,1.8243
2013-02-04,1.7838
2013-02-01,1.8011
2013-01-31,1.8478
2013-01-30,1.9052
2013-01-29,1.9779
2013-01-28,2.0011
2013-01-25,2.0241
2013-01-24,2.1474
2013-01-23,2.2322
2013-01-22,2.3137
2013-01-18,2.3526
2013-01-17,2.4632
2013-01-16,2.3298
2013-01-15,2.0131
2013-01-14,2.1320
2013-01-11,2.1629
2013-01-10,1.9842
2013-01-09,2.0751
2013-01-08,1.9858
2013-01-07,1.7077
2013-01-04,1.5233
2013-01-03,1.6141
2013-01-02,1.5707
2012-12-31,1.4944
2012-12-28,1.4655
2012-12-27,1.4178
2012-12-26,1.3834
2012-12-24,1.4577
2012-12-21,1.4652
2012-12-20,1.3882
2012-12-19,1.4491
2012-12-18,1.4790
2012-12-17,1.4303
2012-12-14,1.4331
2012-12-13,1.4679
2012-12-12,1.4015
2012-12-11,1.4358
2012-12-10,1.5205
2012-12-07,1.5384
2012-12-06,1.5676
2012-12-05,1.5850
2012-12-04,1.5663
2012-12-03,1.5939
2012-11-30,1.6272
2012-11-29,1.6920
2012-11-28,1.7278
2012-11-27,1.7095
2012-11-26,1.7652
2012-11-23,1.8097
2012-11-21,1.9260
2012-11-20,1.9329
2012-11-19,2.0090
2012-11-16,2.0641
2012-11-15,2.1392
2012-11-14,2.1800
2012-11-13,1.9707
2012-11-12,1.9672
2012-11-09,2.0579
2012-11-08,1.9370
2012-11-07,1.9840
2012-11-06,1.8069
2012-11-05,1.7332
2012-11-02,1.8168
2012-11-01,1.7778
2012-10-31,1.8084
2012-10-26,1.8066
2012-10-25,1.8353
2012-10-24,1.6335
2012-10-23,1.3927
2012-10-22,1.3646
2012-10-19,1.3748
2012-10-18,1.4222
2012-10-17,1.4398
2012-10-16,1.4110
2012-10-15,1.3699
2012-10-12,1.4378
2012-10-11,1.3994
2012-10-10,1.3746
2012-10-09,1.3525
2012-10-08,1.3705
2012-10-05,1.4155
2012-10-04,1.3861
2012-10-03,1.4369
2012-10-02,1.5018
2012-10-01,1.4827
2012-09-28,1.4864
2012-09-27,1.4939
2012-09-26,1.5234
2012-09-25,1.5218
2012-09-24,1.4990
2012-09-21,1.5130
2012-09-20,1.5754
2012-09-19,1.6108
2012-09-18,1.6402
2012-09-17,1.6933
2012-09-14,1.6288
2012-09-13,1.5803
2012-09-12,1.5285
2012-09-11,1.5537
2012-09-10,1.6388
2012-09-07,1.4586
2012-09-06,1.5492
2012-09-05,1.5344
2012-09-04,1.5451
2012-08-31,1.5328
2012-08-30,1.5383
2012-08-29,1.5481
2012-08-28,1.5846
2012-08-27,1.6396
2012-08-24,1.6878
2012-08-23,1.7179
2012-08-22,1.4205
2012-08-21,1.4090
2012-08-20,1.3670
2012-08-17,1.4181
2012-08-16,1.4939
2012-08-15,1.5618
2012-08-14,1.5920
2012-08-13,1.6341
2012-08-10,1.6909
2012-08-09,1.7947
2012-08-08,1.8813
2012-08-07,1.9928
2012-08-06,2.0088
2012-08-03,2.1399
2012-08-02,2.1964
2012-08-01,2.1669
2012-07-31,2.0939
2012-07-30,2.1219
2012-07-27,2.1667
2012-07-26,2.2740
2012-07-25,2.2670
2012-07-24,2.2109
2012-07-23,2.1495
2012-07-20,2.0093
2012-07-19,2.0181
2012-07-18,2.0605
2012-07-17,2.0510
2012-07-16,2.0594
2012-07-13,2.0809
2012-07-12,2.0835
2012-07-11,2.1394
2012-07-10,2.0200
2012-07-09,1.8957
2012-07-06,1.9411
2012-07-05,1.9052
2012-07-03,1.9886
2012-07-02,2.0618
2012-06-29,1.9139
2012-06-28,1.7742
2012-06-27,1.7717
2012-06-26,1.8208
2012-06-25,1.8398
2012-06-22,1.8748
2012-06-21,1.9400
2012-06-20,1.7464
2012-06-19,1.7737
2012-06-18,1.7948
2012-06-15,1.8235
2012-06-14,1.9063
2012-06-13,1.9713
2012-06-12,2.0025
2012-06-11,1.8739
2012-06-08,1.9203
2012-06-07,2.0222
2012-06-06,2.0663
2012-06-05,2.1080
2012-06-04,2.2002
2012-06-01,2.2723
2012-05-31,2.0446
2012-05-30,2.1124
2012-05-29,2.1320
2012-05-25,2.2633
2012-05-24,2.1966
2012-05-23,2.1706
2012-05-22,2.1490
2012-05-21,2.2029
2012-05-18,2.1069
2012-05-17,2.0969
2012-05-16,1.7817
2012-05-15,1.7866
2012-05-14,1.7805
2012-05-11,1.7490
2012-05-10,1.8075
2012-05-09,1.7855
2012-05-08,1.7176
2012-05-07,1.6882
2012-05-04,1.7747
2012-05-03,1.7541
2012-05-02,1.8217
2012-05-01,1.8575
2012-04-30,1.7895
2012-04-27,1.7476
2012-04-26,1.8522
2012-04-25,1.9619
2012-04-24,1.6440
2012-04-23,1.6875
2012-04-20,1.6490
2012-04-19,1.7021
2012-04-18,1.6796
2012-04-17,1.7412
2012-04-16,1.7154
2012-04-13,1.7641
2012-04-12,1.7738
2012-04-11,1.6871
2012-04-10,1.6050
2012-04-09,1.4561
2012-04-05,1.3930
2012-04-04,1.4571
2012-04-03,1.4251
2012-04-02,1.4217
2012-03-30,1.3181
2012-03-29,1.3713
2012-03-28,1.3122
2012-03-27,1.2422
2012-03-26,1.3069
2012-03-23,1.2866
2012-03-22,1.3419
2012-03-21,1.2264
2012-03-20,1.2657
2012-03-19,1.2614
2012-03-16,1.3034
2012-03-15,1.3245
2012-03-14,1.3648
2012-03-13,1.3752
2012-03-12,1.3963
2012-03-09,1.4322
2012-03-08,1.4016
2012-03-07,1.3928
2012-03-06,1.3858
2012-03-05,1.2329
2012-03-02,1.2001
2012-03-01,1.2342
2012-02-29,1.2596
2012-02-28,1.2522
2012-02-27,1.3019
2012-02-24,1.2770
2012-02-23,1.2749
2012-02-22,1.3177
2012-02-21,1.3254
2012-02-17,1.3516
2012-02-16,1.4251
2012-02-15,1.4961
2012-02-14,1.5076
2012-02-13,1.5841
2012-02-10,1.6451
2012-02-09,1.6103
2012-02-08,1.6730
2012-02-07,1.7068
2012-02-06,1.7191
2012-02-03,1.7163
2012-02-02,1.7109
2012-02-01,1.7689
2012-01-31,1.7409
2012-01-30,1.7494
2012-01-27,1.8041
2012-01-26,1.8508
2012-01-25,1.8433
2012-01-24,1.4930
2012-01-23,1.5055
2012-01-20,1.5181
2012-01-19,1.5741
2012-01-18,1.6334
2012-01-17,1.7101
2012-01-13,1.7079
2012-01-12,1.6762
2012-01-11,1.7404
2012-01-10,1.8129
2012-01-09,1.9019
2012-01-06,1.9952
2012-01-05,2.0310
2012-01-04,1.9947
2012-01-03,2.0684
2011-12-30,2.0756
2011-12-29,2.1521
2011-12-28,2.2521
2011-12-27,2.2335
2011-12-23,2.3234
2011-12-22,2.4045
2011-12-21,2.5068
2011-12-20,2.5765
2011-12-19,2.5567
2011-12-16,2.5392
2011-12-15,2.5525
2011-12-14,2.7028
2011-12-13,2.6773
2011-12-12,2.6566
2011-12-09,2.6345
2011-12-08,2.7109
2011-12-07,2.7892
2011-12-06,2.7941
2011-12-05,2.9715
2011-12-02,2.9164
2011-12-01,3.0906
2011-11-30,3.0309
2011-11-29,2.9505
2011-11-28,3.0936
2011-11-25,3.0539
2011-11-23,3.1489
2011-11-22,3.0417
2011-11-21,3.0326
2011-11-18,2.7048
2011-11-17,2.7717
2011-11-16,2.7431
2011-11-15,2.6916
2011-11-14,2.7797
2011-11-11,2.7952
2011-11-10,2.7895
2011-11-09,2.9327
2011-11-08,2.7691
2011-11-07,2.8853
2011-11-04,3.0221
2011-11-03,3.1383
2011-11-02,3.2441
2011-11-01,3.3950
2011-10-31,3.0444
2011-10-28,2.8685
2011-10-27,3.0330
2011-10-26,3.0595
2011-10-25,2.8221
2011-10-24,2.8455
2011-10-21,2.9743
2011-10-20,3.0335
2011-10-19,3.0646
2011-10-18,3.0812
2011-10-17,2.9938
2011-10-14,2.8288
2011-10-13,3.0087
2011-10-12,3.0826
2011-10-11,3.2250
2011-10-10,3.4498
2011-10-07,3.5429
2011-10-06,3.6812
2011-10-05,3.7603
2011-10-04,3.9749
2011-10-03,4.0396
2011-09-30,3.6451
2011-09-29,3.5872
2011-09-28,3.5949
2011-09-27,3.5432
2011-09-26,3.5782
2011-09-23,3.6274
2011-09-22,3.7611
2011-09-21,3.3860
2011-09-20,3.1172
2011-09-19,3.2342
2011-09-16,3.1130
2011-09-15,3.2689
2011-09-14,3.4279
2011-09-13,3.3901
2011-09-12,3.5167
2011-09-09,3.5498
2011-09-08,3.5882
2011-09-07,3.4665
2011-09-06,3.5504
2011-09-02,3.3797
2011-09-01,3.2467
2011-08-31,3.2763
2011-08-30,3.4740
2011-08-29,3.6118
2011-08-26,3.7778
2011-08-25,3.7987
2011-08-24,3.8399
2011-08-23,4.0643
2011-08-22,4.2097
2011-08-19,4.3943
2011-08-18,4.3978
2011-08-17,3.9234
2011-08-16,4.1219
2011-08-15,4.2674
2011-08-12,4.5698
2011-08-11,4.7575
2011-08-10,4.7297
2011-08-09,4.0389
2011-08-08,4.0555
2011-08-05,3.4829
2011-08-04,3.3136
2011-08-03,2.7333
2011-08-02,2.6910
2011-08-01,2.4611
2011-07-29,2.3980
2011-07-28,2.3648
2011-07-27,2.3550
2011-07-26,2.1527
2011-07-25,2.1073
2011-07-22,2.0438
2011-07-21,2.1192
2011-07-20,2.1888
2011-07-19,2.0487
2011-07-18,2.0400
2011-07-15,1.8672
2011-07-14,1.9431
2011-07-13,1.9264
2011-07-12,1.9329
2011-07-11,1.7925
2011-07-08,1.6397
2011-07-07,1.5922
2011-07-06,1.5816
2011-07-05,1.5990
2011-07-01,1.6421
2011-06-30,1.6932
2011-06-29,1.7018
2011-06-28,1.7379
2011-06-27,1.8138
2011-06-24,1.9195
2011-06-23,2.0020
2011-06-22,1.9157
2011-06-21,1.7867
2011-06-20,1.7864
2011-06-17,1.8012
2011-06-16,1.8302
2011-06-15,1.8679
2011-06-14,1.7647
2011-06-13,1.6896
2011-06-10,1.7736
2011-06-09,1.6959
2011-06-08,1.7243
2011-06-07,1.7950
2011-06-06,1.8437
2011-06-03,1.9153
2011-06-02,1.8693
2011-06-01,1.9330
2011-05-31,1.6696
2011-05-27,1.6839
2011-05-26,1.7515
2011-05-25,1.8121
2011-05-24,1.7912
2011-05-23,1.7575
2011-05-20,1.6708
2011-05-19,1.7363
2011-05-18,1.7625
2011-05-17,1.8411
2011-05-16,1.7399
2011-05-13,1.7083
2011-05-12,1.6750
2011-05-11,1.6904
2011-05-10,1.7182
2011-05-09,1.8077
2011-05-06,1.8768
2011-05-05,1.8830
2011-05-04,1.8493
2011-05-03,1.8642
2011-05-02,1.9032
2011-04-29,1.9005
2011-04-28,1.8915
2011-04-27,1.7543
2011-04-26,1.6315
2011-04-25,1.6876
2011-04-21,1.7321
2011-04-20,1.8348
2011-04-19,1.7626
2011-04-18,1.8170
2011-04-15,1.7900
2011-04-14,1.8497
2011-04-13,1.8151
2011-04-12,1.6622
2011-04-11,1.7094
2011-04-08,1.7843
2011-04-07,1.6900
2011-04-06,1.7566
2011-04-05,1.7934
2011-04-04,1.7118
2011-04-01,1.7894
2011-03-31,1.8521
2011-03-30,1.9110
2011-03-29,2.0093
2011-03-28,2.1058
2011-03-25,2.2507
2011-03-24,2.3420
2011-03-23,2.4509
2011-03-22,2.4583
2011-03-21,2.5411
2011-03-18,2.4944
2011-03-17,2.5957
2011-03-16,2.6902
2011-03-15,2.5287
2011-03-14,2.3909
2011-03-11,2.3534
2011-03-10,2.3736
2011-03-09,2.3183
2011-03-08,2.4096
2011-03-07,2.4672
2011-03-04,2.3720
2011-03-03,2.3925
2011-03-02,2.3791
2011-03-01,2.3375
2011-02-28,2.1834
2011-02-25,2.2319
2011-02-24,1.9795
2011-02-23,1.8348
2011-02-22,1.7851
2011-02-18,1.5215
2011-02-17,1.4955
2011-02-16,1.5688
2011-02-15,1.5796
2011-02-14,1.5544
2011-02-11,1.5605
2011-02-10,1.6045
2011-02-09,1.6091
2011-02-08,1.6872
2011-02-07,1.7575
2011-02-04,1.8184
2011-02-03,1.8815
2011-02-02,1.9711
2011-02-01,1.9925
2011-01-31,2.0765
2011-01-28,2.1814
2011-01-27,2.0711
2011-01-26,2.1603
2011-01-25,1.8451
2011-01-24,1.8194
2011-01-21,1.8481
2011-01-20,1.8977
2011-01-19,1.8428
2011-01-18,1.7491
2011-01-14,1.6136
2011-01-13,1.6702
2011-01-12,1.7075
2011-01-11,1.6835
2011-01-10,1.6724
2011-01-07,1.6407
2011-01-06,1.6284
2011-01-05,1.5335
2011-01-04,1.5417
2011-01-03,1.5244
2010-12-31,1.4816
2010-12-30,1.5381
2010-12-29,1.6227
2010-12-28,1.7089
2010-12-27,1.7870
2010-12-23,1.8515
2010-12-22,1.9357
2010-12-21,1.9692
2010-12-20,2.0302
2010-12-17,1.8171
2010-12-16,1.8774
2010-12-15,1.8940
2010-12-14,1.9929
2010-12-13,1.9896
2010-12-10,2.0676
2010-12-09,2.1420
2010-12-08,2.1530
2010-12-07,2.0791
2010-12-06,2.0674
2010-12-03,2.1335
2010-12-02,2.2470
2010-12-01,2.3184
2010-11-30,2.3028
2010-11-29,2.3815
2010-11-26,2.3950
2010-11-24,2.5021
2010-11-23,2.5133
2010-11-22,2.5985
2010-11-19,2.6679
2010-11-18,2.6853
2010-11-17,2.6901
2010-11-16,2.8253
2010-11-15,2.7890
2010-11-12,2.8638
2010-11-11,2.6699
2010-11-10,2.5551
2010-11-09,2.3549
2010-11-08,2.3086
2010-11-05,2.2900
2010-11-04,2.3791
2010-11-03,2.2912
2010-11-02,2.2598
2010-11-01,2.1422
2010-10-29,2.0634
2010-10-28,2.1003
2010-10-27,2.1208
2010-10-26,2.0941
2010-10-25,2.1709
2010-10-22,2.2338
2010-10-21,2.3152
2010-10-20,2.3735
2010-10-19,2.2604
2010-10-18,2.1720
2010-10-15,2.2558
2010-10-14,2.1744
2010-10-13,2.2334
2010-10-12,2.2172
2010-10-11,2.2034
2010-10-08,2.3114
2010-10-07,2.3439
2010-10-06,2.3826
2010-10-05,2.4879
2010-10-04,2.4150
2010-10-01,2.3258
2010-09-30,2.3550
2010-09-29,2.3024
2010-09-28,2.3023
2010-09-27,2.2825
2010-09-24,2.3534
2010-09-23,2.3096
2010-09-22,2.2831
2010-09-21,2.3109
2010-09-20,2.3947
2010-09-17,2.4515
2010-09-16,2.5021
2010-09-15,2.5698
2010-09-14,2.6946
2010-09-13,2.5949
2010-09-10,2.7007
2010-09-09,2.8200
2010-09-08,2.6202
2010-09-07,2.6841
2010-09-03,2.6939
2010-09-02,2.6965
2010-09-01,2.8367
2010-08-31,2.8555
2010-08-30,2.8763
2010-08-27,2.9505
2010-08-26,2.8747
2010-08-25,2.8944
2010-08-24,2.9098
2010-08-23,2.6259
2010-08-20,2.5097
2010-08-19,2.5917
2010-08-18,2.5080
2010-08-17,2.5560
2010-08-16,2.4770
2010-08-13,2.5142
2010-08-12,2.6004
2010-08-11,2.6532
2010-08-10,2.2192
2010-08-09,2.2190
2010-08-06,2.3110
2010-08-05,2.3475
2010-08-04,2.4403
2010-08-03,2.5865
2010-08-02,2.6971
2010-07-30,2.7730
2010-07-29,2.8076
2010-07-28,2.8112
2010-07-27,2.7862
2010-07-26,2.8676
2010-07-23,3.0560
2010-07-22,3.1613
2010-07-21,3.0116
2010-07-20,2.9365
2010-07-19,2.9173
2010-07-16,3.0463
2010-07-15,2.7906
2010-07-14,2.6672
2010-07-13,2.7472
2010-07-12,2.8529
2010-07-09,2.9876
2010-07-08,3.1117
2010-07-07,3.2564
2010-07-06,3.3089
2010-07-02,3.2170
2010-07-01,3.3187
2010-06-30,3.4037
2010-06-29,3.4772
2010-06-28,2.8364
2010-06-25,2.8402
2010-06-24,2.8725
2010-06-23,3.0095
2010-06-22,3.0292
2010-06-21,2.9029
2010-06-18,2.9365
2010-06-17,3.1342
2010-06-16,3.2276
2010-06-15,3.4042
2010-06-14,3.4663
2010-06-11,3.5057
2010-06-10,3.5426
2010-06-09,3.6612
2010-06-08,3.7200
2010-06-07,3.9627
2010-06-04,4.0318
2010-06-03,3.6758
2010-06-02,3.8527
2010-06-01,3.9675
2010-05-28,3.9188
2010-05-27,3.9921
2010-05-26,4.2208
2010-05-25,4.2602
2010-05-24,4.2589
2010-05-21,4.3620
2010-05-20,4.3300
2010-05-19,4.0056
2010-05-18,3.9508
2010-05-17,3.8148
2010-05-14,3.7922
2010-05-13,3.6692
2010-05-12,3.7495
2010-05-11,3.9473
2010-05-10,4.0159
2010-05-07,3.9140
2010-05-06,3.7262
2010-05-05,2.4784
2010-05-04,2.1160
2010-05-03,2.3512
2010-04-30,2.3349
2010-04-29,2.2122
2010-04-28,2.2560
2010-04-27,2.2499
2010-04-26,2.0338
2010-04-23,2.0659
2010-04-22,2.1154
2010-04-21,2.0482
2010-04-20,1.8593
2010-04-19,1.9177
2010-04-16,1.9601
2010-04-15,1.7964
2010-04-14,1.8101
2010-04-13,1.8773
2010-04-12,1.8454
2010-04-09,1.9181
2010-04-08,2.0047
2010-04-07,2.0404
2010-04-06,2.0977
2010-04-05,2.1236
2010-04-01,2.0092
2010-03-31,2.0590
2010-03-30,2.0204
2010-03-29,2.0054
2010-03-26,1.9779
2010-03-25,2.1026
2010-03-24,2.1221
2010-03-23,2.1438
2010-03-22,2.2179
2010-03-19,2.2042
2010-03-18,2.0394
2010-03-17,2.0360
2010-03-16,2.0899
2010-03-15,2.1233
2010-03-12,2.1362
2010-03-11,2.1688
2010-03-10,2.2087
2010-03-09,2.0936
2010-03-08,2.1635
2010-03-05,2.2355
2010-03-04,2.1520
2010-03-03,2.1992
2010-03-02,2.2853
2010-03-01,2.3257
2010-02-26,2.3845
2010-02-25,2.4832
2010-02-24,2.4736
2010-02-23,2.5919
2010-02-22,2.4923
2010-02-19,2.5621
2010-02-18,2.5799
2010-02-17,2.6844
2010-02-16,2.8285
2010-02-12,2.9221
2010-02-11,2.8920
2010-02-10,2.9322
2010-02-09,3.0407
2010-02-08,2.9990
2010-02-05,3.0766
2010-02-04,2.8785
2010-02-03,2.6874
2010-02-02,2.8307
2010-02-01,2.9560
2010-01-29,3.1130
2010-01-28,2.8035
2010-01-27,2.8525
2010-01-26,2.5598
2010-01-25,2.5965
2010-01-22,2.6458
2010-01-21,2.5873
2010-01-20,2.3914
2010-01-19,2.2490
2010-01-15,2.3001
2010-01-14,2.2813
2010-01-13,2.3987
2010-01-12,2.4492
2010-01-11,2.4662
2010-01-08,2.4228
2010-01-07,2.4266
2010-01-06,2.1939
2010-01-05,2.1075
2010-01-04,1.9675
2009-12-31,1.8050
2009-12-30,1.7387
2009-12-29,1.8145
2009-12-28,1.9542
2009-12-24,2.0258
2009-12-23,2.1509
2009-12-22,2.2366
2009-12-21,2.3028
2009-12-18,2.3628
2009-12-17,2.2411
2009-12-16,2.2608
2009-12-15,2.1503
2009-12-14,2.1669
2009-12-11,2.2353
2009-12-10,2.3507
2009-12-09,2.2557
2009-12-08,2.3601
2009-12-07,2.3839
2009-12-04,2.4459
2009-12-03,2.3856
2009-12-02,2.4642
2009-12-01,2.4701
2009-11-30,2.4294
2009-11-27,2.5045
2009-11-25,2.3524
2009-11-24,2.4226
2009-11-23,2.3034
2009-11-20,2.3259
2009-11-19,2.4208
2009-11-18,2.3880
2009-11-17,2.3758
2009-11-16,2.4327
2009-11-13,2.3956
2009-11-12,2.4134
2009-11-11,2.4784
2009-11-10,2.5306
2009-11-09,2.4914
2009-11-06,2.4587
2009-11-05,2.5783
2009-11-04,2.5523
2009-11-03,2.5934
2009-11-02,2.8816
2009-10-30,2.9822
2009-10-29,2.9832
2009-10-28,2.9768
2009-10-27,3.1266
2009-10-26,3.2097
2009-10-23,3.0110
2009-10-22,2.9266
2009-10-21,2.9553
2009-10-20,2.8827
2009-10-19,2.6148
2009-10-16,2.6772
2009-10-15,2.4407
2009-10-14,2.3368
2009-10-13,2.4171
2009-10-12,2.5648
2009-10-09,2.5094
2009-10-08,2.6412
2009-10-07,2.7897
2009-10-06,2.8491
2009-10-05,2.8645
2009-10-02,2.9908
2009-10-01,2.8493
2009-09-30,2.6116
2009-09-29,2.5126
2009-09-28,2.3688
