Dates,MIDPOINT Values
2018-12-03,341.4852
2018-11-30,341.4852
2018-11-29,341.4852
2018-11-28,341.4852
2018-11-27,341.4852
2018-11-26,341.4852
2018-11-23,341.4852
2018-11-21,342.7885
2018-11-20,342.7885
2018-11-19,342.7885
2018-11-16,342.7885
2018-11-15,342.7885
2018-11-14,342.7885
2018-11-13,342.7885
2018-11-12,342.7885
2018-11-09,342.7885
2018-11-08,342.7885
2018-11-07,342.7885
2018-11-06,342.7885
2018-11-05,342.7885
2018-11-02,342.7885
2018-11-01,342.7885
2018-10-31,342.7885
2018-10-30,342.7885
2018-10-29,342.7885
2018-10-26,342.7885
2018-10-25,342.7885
2018-10-24,342.3083
2018-10-23,341.4365
2018-10-22,337.4919
2018-10-19,336.8678
2018-10-18,331.0700
2018-10-17,331.0700
2018-10-16,331.0700
2018-10-15,330.2315
2018-10-12,330.2315
2018-10-11,330.2315
2018-10-10,330.2315
2018-10-09,330.2315
2018-10-08,330.2315
2018-10-05,330.2315
2018-10-04,330.2315
2018-10-03,330.2315
2018-10-02,326.9014
2018-10-01,324.8995
2018-09-28,319.0621
2018-09-27,318.1570
2018-09-26,314.9270
2018-09-25,314.9270
2018-09-24,314.3600
2018-09-21,312.5973
2018-09-20,310.0831
2018-09-19,310.0831
2018-09-18,308.1013
2018-09-17,308.1013
2018-09-14,307.1104
2018-09-13,306.4863
2018-09-12,305.3381
2018-09-11,305.3381
2018-09-10,305.1333
2018-09-07,305.1333
2018-09-06,304.8856
2018-09-05,303.7565
2018-09-04,303.7565
2018-08-31,303.7565
2018-08-30,303.5183
2018-08-29,303.5183
2018-08-28,303.0847
2018-08-27,303.0847
2018-08-24,303.0847
2018-08-23,303.0847
2018-08-22,303.0847
2018-08-21,302.8431
2018-08-20,302.8431
2018-08-17,301.3031
2018-08-16,301.0567
2018-08-15,301.0567
2018-08-14,300.3365
2018-08-13,300.3365
2018-08-10,300.3365
2018-08-09,300.3365
2018-08-08,300.3365
2018-08-07,300.3365
2018-08-06,300.3365
2018-08-03,300.3365
2018-08-02,300.3365
2018-08-01,300.3365
2018-07-31,300.3365
2018-07-30,300.3365
2018-07-27,300.3365
2018-07-26,300.3365
2018-07-25,300.3365
2018-07-24,300.3365
2018-07-23,300.3365
2018-07-20,300.0048
2018-07-19,299.8626
2018-07-18,299.8626
2018-07-17,299.2703
2018-07-16,299.2703
2018-07-13,299.2703
2018-07-12,299.0287
2018-07-11,299.0287
2018-07-10,299.0287
2018-07-09,299.0287
2018-07-06,299.0287
2018-07-05,298.4411
2018-07-03,298.4411
2018-07-02,296.8016
2018-06-29,295.0152
2018-06-28,293.4515
2018-06-27,292.8119
2018-06-26,292.8119
2018-06-25,291.9589
2018-06-22,290.7885
2018-06-21,289.9878
2018-06-20,289.9878
2018-06-19,289.9878
2018-06-18,289.9878
2018-06-15,289.9878
2018-06-14,289.9878
2018-06-13,289.9878
2018-06-12,289.9878
2018-06-11,289.9878
2018-06-08,289.9878
2018-06-07,289.9878
2018-06-06,289.9878
2018-06-05,286.3110
2018-06-04,286.3110
2018-06-01,286.3110
2018-05-31,286.3110
2018-05-30,286.3110
2018-05-29,286.3110
2018-05-25,285.4865
2018-05-24,285.4865
2018-05-23,285.4865
2018-05-22,285.4865
2018-05-21,285.4865
2018-05-18,284.9652
2018-05-17,284.9652
2018-05-16,284.9652
2018-05-15,284.9652
2018-05-14,284.9652
2018-05-11,284.9652
2018-05-10,284.5689
2018-05-09,274.6829
2018-05-08,274.5510
2018-05-07,274.5321
2018-05-04,273.6561
2018-05-03,273.6561
2018-05-02,272.6953
2018-05-01,272.6953
2018-04-30,272.6953
2018-04-27,271.7486
2018-04-26,271.7486
2018-04-25,271.7486
2018-04-24,270.6795
2018-04-23,269.9306
2018-04-20,269.5114
2018-04-19,269.5114
2018-04-18,268.1503
2018-04-17,267.7546
2018-04-16,267.6180
2018-04-13,267.6180
2018-04-12,267.6180
2018-04-11,267.6180
2018-04-10,267.6180
2018-04-09,267.6180
2018-04-06,267.6180
2018-04-05,267.6180
2018-04-04,267.6180
2018-04-03,267.1376
2018-04-02,266.6714
2018-03-29,265.2254
2018-03-28,264.6179
2018-03-27,264.1045
2018-03-26,264.1045
2018-03-23,264.0715
2018-03-22,263.2096
2018-03-21,262.5738
2018-03-20,262.5738
2018-03-19,262.5738
2018-03-16,262.5738
2018-03-15,262.5738
2018-03-14,262.5738
2018-03-13,262.4984
2018-03-12,262.4984
2018-03-09,261.8673
2018-03-08,261.0383
2018-03-07,261.0383
2018-03-06,259.7526
2018-03-05,258.1700
2018-03-02,258.1700
2018-03-01,258.1700
2018-02-28,258.1700
2018-02-27,258.1700
2018-02-26,257.6145
2018-02-23,254.3486
2018-02-22,254.2528
2018-02-21,254.2528
2018-02-20,254.2528
2018-02-16,254.2528
2018-02-15,254.2528
2018-02-14,253.6006
2018-02-13,253.6006
2018-02-12,253.6006
2018-02-09,253.6006
2018-02-08,253.6006
2018-02-07,253.6006
2018-02-06,253.6006
2018-02-05,253.6006
2018-02-02,253.6006
2018-02-01,253.4253
2018-01-31,251.9439
2018-01-30,250.3432
2018-01-29,249.3009
2018-01-26,249.3009
2018-01-25,249.3009
2018-01-24,249.3009
2018-01-23,249.3009
2018-01-22,249.3009
2018-01-19,249.3009
2018-01-18,249.3009
2018-01-17,249.3009
2018-01-16,242.2502
2018-01-12,242.2502
2018-01-11,238.3961
2018-01-10,234.6515
2018-01-09,233.7797
2018-01-08,229.8351
2018-01-05,229.2110
2018-01-04,223.9992
2018-01-03,223.9992
2018-01-02,223.9992
2017-12-29,223.9992
2017-12-28,223.9992
2017-12-27,223.9992
2017-12-26,223.9992
2017-12-22,223.9992
2017-12-21,223.9992
2017-12-20,223.9992
2017-12-19,223.6895
2017-12-18,223.1607
2017-12-15,222.1126
2017-12-14,222.0840
2017-12-13,221.1122
2017-12-12,220.2070
2017-12-11,218.2823
2017-12-08,218.2823
2017-12-07,216.4101
2017-12-06,214.6474
2017-12-05,214.3829
2017-12-04,214.3829
2017-12-01,212.5870
2017-11-30,211.6990
2017-11-29,207.4203
2017-11-28,206.4223
2017-11-27,205.7262
2017-11-24,204.8850
2017-11-22,203.9736
2017-11-21,203.7540
2017-11-20,202.6626
2017-11-17,202.0834
2017-11-16,201.3513
2017-11-15,201.2865
2017-11-14,201.2865
2017-11-13,201.2865
2017-11-10,201.2865
2017-11-09,201.2865
2017-11-08,201.2865
2017-11-07,201.2865
2017-11-06,200.4325
2017-11-03,199.1769
2017-11-02,199.1769
2017-11-01,199.1769
2017-10-31,199.1769
2017-10-30,199.0981
2017-10-27,199.0981
2017-10-26,199.0981
2017-10-25,199.0981
2017-10-24,199.0981
2017-10-23,198.5058
2017-10-20,198.5058
2017-10-19,197.1601
2017-10-18,197.1601
2017-10-17,196.8357
2017-10-16,196.2380
2017-10-13,196.2380
2017-10-12,196.2380
2017-10-11,196.0153
2017-10-10,195.7736
2017-10-09,194.8070
2017-10-06,194.8070
2017-10-05,194.8070
2017-10-04,193.6508
2017-10-03,193.1041
2017-10-02,192.7658
2017-09-29,192.7658
2017-09-28,192.7658
2017-09-27,192.7658
2017-09-26,192.7658
2017-09-25,192.7658
2017-09-22,192.7658
2017-09-21,191.8626
2017-09-20,191.5507
2017-09-19,190.4230
2017-09-18,190.4230
2017-09-15,187.7484
2017-09-14,185.9620
2017-09-13,184.0323
2017-09-12,183.5913
2017-09-11,183.5774
2017-09-08,183.4755
2017-09-07,182.3171
2017-09-06,182.0067
2017-09-05,181.5341
2017-09-01,181.5341
2017-08-31,181.5341
2017-08-30,181.5341
2017-08-29,181.5341
2017-08-28,181.5341
2017-08-25,181.4229
2017-08-24,180.0838
2017-08-23,179.9642
2017-08-22,178.3594
2017-08-21,178.3594
2017-08-18,178.3594
2017-08-17,178.3594
2017-08-16,178.3594
2017-08-15,178.3594
2017-08-14,178.3594
2017-08-11,178.3594
2017-08-10,178.1203
2017-08-09,177.3984
2017-08-08,176.5615
2017-08-07,176.5615
2017-08-04,176.5615
2017-08-03,176.3178
2017-08-02,175.8120
2017-08-01,175.5821
2017-07-31,175.5269
2017-07-28,174.8653
2017-07-27,174.7381
2017-07-26,171.1822
2017-07-25,161.2961
2017-07-24,161.1643
2017-07-21,161.1454
2017-07-20,160.1335
2017-07-19,160.1335
2017-07-18,159.0136
2017-07-17,158.6871
2017-07-14,158.4563
2017-07-13,157.4814
2017-07-12,157.2699
2017-07-11,157.1898
2017-07-10,156.1018
2017-07-07,155.3483
2017-07-06,154.0087
2017-07-05,153.8661
2017-07-03,153.5075
2017-06-30,153.5075
2017-06-29,153.5075
2017-06-28,153.5075
2017-06-27,153.5075
2017-06-26,153.5075
2017-06-23,153.5075
2017-06-22,152.1934
2017-06-21,152.0663
2017-06-20,152.0239
2017-06-19,152.0239
2017-06-16,150.7805
2017-06-15,150.3142
2017-06-14,148.8683
2017-06-13,148.2607
2017-06-12,147.8556
2017-06-09,147.8556
2017-06-08,147.8556
2017-06-07,147.8556
2017-06-06,147.8556
2017-06-05,147.8556
2017-06-02,147.8556
2017-06-01,146.6311
2017-05-31,146.6311
2017-05-30,146.3673
2017-05-26,146.3673
2017-05-25,146.3673
2017-05-24,145.6148
2017-05-23,145.6148
2017-05-22,145.6148
2017-05-19,145.6148
2017-05-18,145.6148
2017-05-17,145.6148
2017-05-16,145.6148
2017-05-15,145.6148
2017-05-12,145.6148
2017-05-11,145.6148
2017-05-10,145.6148
2017-05-09,145.6148
2017-05-08,145.1988
2017-05-05,144.7268
2017-05-04,144.6427
2017-05-03,144.6427
2017-05-02,144.6427
2017-05-01,144.6427
2017-04-28,144.6427
2017-04-27,144.2127
2017-04-26,144.2127
2017-04-25,144.2127
2017-04-24,144.2127
2017-04-21,143.9509
2017-04-20,143.8551
2017-04-19,143.8551
2017-04-18,143.8551
2017-04-17,143.8551
2017-04-13,143.8551
2017-04-12,142.4550
2017-04-11,141.9123
2017-04-10,141.9123
2017-04-07,141.9123
2017-04-06,141.9123
2017-04-05,141.9123
2017-04-04,141.9123
2017-04-03,141.9123
2017-03-31,141.9123
2017-03-30,141.9123
2017-03-29,141.9123
2017-03-28,141.9123
2017-03-27,141.9123
2017-03-24,141.9123
2017-03-23,141.9123
2017-03-22,141.9123
2017-03-21,141.9123
2017-03-20,141.9123
2017-03-17,141.9123
2017-03-16,141.9123
2017-03-15,141.9123
2017-03-14,141.9123
2017-03-13,141.9123
2017-03-10,141.9123
2017-03-09,141.9123
2017-03-08,141.9123
2017-03-07,141.9123
2017-03-06,141.9123
2017-03-03,141.9123
2017-03-02,141.9123
2017-03-01,141.9123
2017-02-28,140.1924
2017-02-27,139.8185
2017-02-24,138.8884
2017-02-23,138.6174
2017-02-22,138.0098
2017-02-21,138.0098
2017-02-17,136.6778
2017-02-16,135.7898
2017-02-15,135.0841
2017-02-14,134.7102
2017-02-13,134.4905
2017-02-10,134.3207
2017-02-09,134.3207
2017-02-08,134.3207
2017-02-07,134.3207
2017-02-06,134.3207
2017-02-03,134.3207
2017-02-02,134.3207
2017-02-01,134.3207
2017-01-31,134.3207
2017-01-30,134.3207
2017-01-27,134.3207
2017-01-26,134.3207
2017-01-25,133.5052
2017-01-24,130.3498
2017-01-23,129.8772
2017-01-20,129.8772
2017-01-19,129.8169
2017-01-18,129.8169
2017-01-17,129.8169
2017-01-13,129.8169
2017-01-12,129.8169
2017-01-11,129.8169
2017-01-10,129.6779
2017-01-09,129.6779
2017-01-06,129.6779
2017-01-05,129.4972
2017-01-04,129.4555
2017-01-03,129.0802
2016-12-30,129.0802
2016-12-29,129.0802
2016-12-28,129.0802
2016-12-27,129.0802
2016-12-23,129.0802
2016-12-22,128.9273
2016-12-21,128.5810
2016-12-20,128.3965
2016-12-19,128.1658
2016-12-16,128.1658
2016-12-15,127.5868
2016-12-14,126.9264
2016-12-13,126.9264
2016-12-12,126.9264
2016-12-09,125.9690
2016-12-08,125.4503
2016-12-07,124.2650
2016-12-06,122.8977
2016-12-05,122.8977
2016-12-02,122.8977
2016-12-01,122.7032
2016-11-30,122.3557
2016-11-29,122.3557
2016-11-28,120.4563
2016-11-25,118.6604
2016-11-23,118.5513
2016-11-22,118.5513
2016-11-21,118.5513
2016-11-18,118.5513
2016-11-17,118.5513
2016-11-16,118.5513
2016-11-15,118.5513
2016-11-14,118.5513
2016-11-11,117.8702
2016-11-10,117.4856
2016-11-09,116.2809
2016-11-08,115.9764
2016-11-07,115.9764
2016-11-04,115.9764
2016-11-03,115.9764
2016-11-02,115.9764
2016-11-01,115.9764
2016-10-31,115.9764
2016-10-28,115.9764
2016-10-27,115.9764
2016-10-26,115.9764
2016-10-25,112.9784
2016-10-24,112.2565
2016-10-21,111.6725
2016-10-20,111.6725
2016-10-19,111.6725
2016-10-18,112.2757
2016-10-17,112.2757
2016-10-14,113.8532
2016-10-13,114.6688
2016-10-12,115.0901
2016-10-11,115.0901
2016-10-10,115.0901
2016-10-07,115.0901
2016-10-06,115.0901
2016-10-05,115.0901
2016-10-04,115.0901
2016-10-03,115.0901
2016-09-30,115.4307
2016-09-29,115.4307
2016-09-28,115.4307
2016-09-27,115.4307
2016-09-26,115.4307
2016-09-23,115.4307
2016-09-22,115.4307
2016-09-21,115.5831
2016-09-20,115.6055
2016-09-19,115.6055
2016-09-16,115.6055
2016-09-15,115.6055
2016-09-14,115.6055
2016-09-13,115.6055
2016-09-12,115.6055
2016-09-09,115.6727
2016-09-08,115.6727
2016-09-07,116.0088
2016-09-06,116.0088
2016-09-02,116.0088
2016-09-01,116.0088
2016-08-31,116.0088
2016-08-30,116.0088
2016-08-29,116.0088
2016-08-26,116.0088
2016-08-25,116.0088
2016-08-24,116.0088
2016-08-23,116.0088
2016-08-22,116.0088
2016-08-19,116.0088
2016-08-18,116.0088
2016-08-17,116.0088
2016-08-16,116.0088
2016-08-15,116.0088
2016-08-12,116.0088
2016-08-11,116.0088
2016-08-10,116.0088
2016-08-09,116.0088
2016-08-08,116.0088
2016-08-05,116.0088
2016-08-04,116.0088
2016-08-03,116.0088
2016-08-02,116.0088
2016-08-01,116.0088
2016-07-29,116.0088
2016-07-28,116.0088
2016-07-27,116.0088
2016-07-26,116.0088
2016-07-25,116.0088
2016-07-22,116.0088
2016-07-21,116.0088
2016-07-20,116.0088
2016-07-19,116.0088
2016-07-18,116.0088
2016-07-15,116.0088
2016-07-14,116.0088
2016-07-13,116.0088
2016-07-12,116.0088
2016-07-11,116.0088
2016-07-08,116.0088
2016-07-07,116.0088
2016-07-06,116.0088
2016-07-05,116.0088
2016-07-01,116.0088
2016-06-30,116.0088
2016-06-29,116.0088
2016-06-28,116.0088
2016-06-27,116.0088
2016-06-24,116.0088
2016-06-23,116.0088
2016-06-22,116.0088
2016-06-21,116.0088
2016-06-20,116.0088
2016-06-17,116.0088
2016-06-16,116.0088
2016-06-15,116.0088
2016-06-14,116.0088
2016-06-13,116.0088
2016-06-10,116.0088
2016-06-09,116.0088
2016-06-08,116.0088
2016-06-07,116.0088
2016-06-06,116.0088
2016-06-03,116.0088
2016-06-02,116.0088
2016-06-01,116.0088
2016-05-31,116.0088
2016-05-27,116.0088
2016-05-26,116.0088
2016-05-25,116.0088
2016-05-24,116.0088
2016-05-23,116.0088
2016-05-20,116.0088
2016-05-19,116.0088
2016-05-18,116.0088
2016-05-17,116.0088
2016-05-16,116.0088
2016-05-13,116.0088
2016-05-12,116.0088
2016-05-11,116.0088
2016-05-10,116.0088
2016-05-09,116.0088
2016-05-06,116.0088
2016-05-05,116.0088
2016-05-04,116.0088
2016-05-03,116.0088
2016-05-02,116.0088
2016-04-29,116.0088
2016-04-28,116.0088
2016-04-27,116.0088
2016-04-26,116.0088
2016-04-25,116.0088
2016-04-22,116.0088
2016-04-21,116.0088
2016-04-20,116.0088
2016-04-19,116.0088
2016-04-18,116.0088
2016-04-15,116.0088
2016-04-14,116.0088
2016-04-13,116.0088
2016-04-12,116.0088
2016-04-11,116.0088
2016-04-08,116.0088
2016-04-07,116.0088
2016-04-06,116.0088
2016-04-05,116.0088
2016-04-04,116.0088
2016-04-01,116.0088
2016-03-31,116.0088
2016-03-30,116.0088
2016-03-29,116.0088
2016-03-28,116.0088
2016-03-24,116.0088
2016-03-23,116.0088
2016-03-22,116.0088
2016-03-21,116.0088
2016-03-18,116.0088
2016-03-17,116.0088
2016-03-16,116.0088
2016-03-15,116.0088
2016-03-14,116.0088
2016-03-11,116.0088
2016-03-10,116.0088
2016-03-09,116.0088
2016-03-08,116.0088
2016-03-07,116.0088
2016-03-04,116.0088
2016-03-03,116.0088
2016-03-02,116.0088
2016-03-01,116.0088
2016-02-29,116.0088
2016-02-26,116.0088
2016-02-25,116.0088
2016-02-24,116.0088
2016-02-23,116.0088
2016-02-22,116.0088
2016-02-19,116.0088
2016-02-18,116.0088
2016-02-17,116.0088
2016-02-16,116.0088
2016-02-12,116.0088
2016-02-11,116.0088
2016-02-10,119.2016
2016-02-09,119.2016
2016-02-08,119.2016
2016-02-05,119.2016
2016-02-04,119.2016
2016-02-03,119.6823
2016-02-02,119.6823
2016-02-01,119.6823
2016-01-29,119.6823
2016-01-28,119.6823
2016-01-27,119.6823
2016-01-26,122.1741
2016-01-25,122.6359
2016-01-22,122.6359
2016-01-21,122.6359
2016-01-20,122.6359
2016-01-19,123.7939
2016-01-15,123.7939
2016-01-14,123.7939
2016-01-13,123.7939
2016-01-12,123.7939
2016-01-11,123.7939
2016-01-08,123.7939
2016-01-07,123.7939
2016-01-06,123.7939
2016-01-05,123.7939
2016-01-04,123.8467
2015-12-31,123.8467
2015-12-30,124.3877
2015-12-29,124.3877
2015-12-28,124.3877
2015-12-24,124.3877
2015-12-23,124.3877
2015-12-22,124.3877
2015-12-21,124.3877
2015-12-18,124.3877
2015-12-17,124.3877
2015-12-16,124.3877
2015-12-15,124.3877
2015-12-14,124.3877
2015-12-11,124.3877
2015-12-10,124.3877
2015-12-09,124.3877
2015-12-08,124.3877
2015-12-07,124.3877
2015-12-04,124.3877
2015-12-03,125.5224
2015-12-02,125.5224
2015-12-01,125.5224
2015-11-30,125.5224
2015-11-27,125.5224
2015-11-25,125.5224
2015-11-24,125.5224
2015-11-23,125.5224
2015-11-20,125.5224
2015-11-19,125.5224
2015-11-18,125.5224
2015-11-17,125.5224
2015-11-16,125.5224
2015-11-13,125.5224
2015-11-12,125.5224
2015-11-11,125.5224
2015-11-10,125.5224
2015-11-09,125.5224
2015-11-06,125.5224
2015-11-05,125.5224
2015-11-04,125.5224
2015-11-03,125.5224
2015-11-02,125.5224
2015-10-30,125.5224
2015-10-29,125.5224
2015-10-28,125.5224
2015-10-27,125.5224
2015-10-26,125.5224
2015-10-23,125.5224
2015-10-22,125.5224
2015-10-21,125.5224
2015-10-20,125.3718
2015-10-19,125.3718
2015-10-16,125.3718
2015-10-15,125.3718
2015-10-14,125.3718
2015-10-13,125.3718
2015-10-12,125.3718
2015-10-09,125.3718
2015-10-08,125.3718
2015-10-07,125.3718
2015-10-06,124.8036
2015-10-05,124.5588
2015-10-02,124.2921
2015-10-01,123.9381
2015-09-30,122.9895
2015-09-29,122.4169
2015-09-28,122.4169
2015-09-25,122.4169
2015-09-24,122.4169
2015-09-23,122.4169
2015-09-22,122.4169
2015-09-21,122.4169
2015-09-18,122.4169
2015-09-17,122.4169
2015-09-16,122.4169
2015-09-15,122.4169
2015-09-14,122.4169
2015-09-11,122.4169
2015-09-10,122.4169
2015-09-09,122.4169
2015-09-08,122.4169
2015-09-04,122.4169
2015-09-03,122.4169
2015-09-02,122.4169
2015-09-01,122.4169
2015-08-31,122.4169
2015-08-28,122.4169
2015-08-27,122.4169
2015-08-26,122.4169
2015-08-25,122.4169
2015-08-24,122.4169
2015-08-21,122.4169
2015-08-20,122.4169
2015-08-19,122.4169
2015-08-18,122.4169
2015-08-17,122.4169
2015-08-14,122.4169
2015-08-13,122.4169
2015-08-12,122.4169
2015-08-11,122.4169
2015-08-10,122.4169
2015-08-07,122.4040
2015-08-06,122.4040
2015-08-05,122.4040
2015-08-04,122.4040
2015-08-03,121.8999
2015-07-31,121.8564
2015-07-30,121.8564
2015-07-29,121.8564
2015-07-28,121.8564
2015-07-27,121.8564
2015-07-24,121.8564
2015-07-23,121.8564
2015-07-22,121.8564
2015-07-21,121.8564
2015-07-20,121.8564
2015-07-17,121.8564
2015-07-16,121.8564
2015-07-15,121.8564
2015-07-14,121.8564
2015-07-13,121.8564
2015-07-10,121.8564
2015-07-09,121.8564
2015-07-08,121.8564
2015-07-07,121.8564
2015-07-06,121.8564
2015-07-02,121.8564
2015-07-01,121.8564
2015-06-30,121.8564
2015-06-29,121.8564
2015-06-26,121.8564
2015-06-25,121.8564
2015-06-24,121.8564
2015-06-23,121.8564
2015-06-22,121.8564
2015-06-19,121.8564
2015-06-18,121.8564
2015-06-17,121.8564
2015-06-16,121.8564
2015-06-15,121.8564
2015-06-12,121.8564
2015-06-11,121.8564
2015-06-10,121.8564
2015-06-09,121.8564
2015-06-08,121.8564
2015-06-05,121.8564
2015-06-04,121.8564
2015-06-03,121.8564
2015-06-02,121.8564
2015-06-01,121.8564
2015-05-29,121.8564
2015-05-28,121.8564
2015-05-27,121.8564
2015-05-26,121.8564
2015-05-22,121.7043
2015-05-21,121.0525
2015-05-20,121.0525
2015-05-19,121.0525
2015-05-18,121.0525
2015-05-15,121.0525
2015-05-14,121.0525
2015-05-13,121.0525
2015-05-12,121.0525
2015-05-11,121.0525
2015-05-08,121.0525
2015-05-07,121.0525
2015-05-06,121.0525
2015-05-05,121.0525
2015-05-04,121.0525
2015-05-01,121.0525
2015-04-30,121.0525
2015-04-29,121.0525
2015-04-28,121.0525
2015-04-27,121.0525
2015-04-24,121.0525
2015-04-23,121.0525
2015-04-22,121.0525
2015-04-21,121.0525
2015-04-20,121.0525
2015-04-17,121.0525
2015-04-16,121.0525
2015-04-15,121.0525
2015-04-14,121.0525
2015-04-13,121.0525
2015-04-10,121.0525
2015-04-09,121.0525
2015-04-08,121.0525
2015-04-07,121.0525
2015-04-06,121.0525
2015-04-02,121.0525
2015-04-01,121.0525
2015-03-31,121.0525
2015-03-30,121.0525
2015-03-27,121.0525
2015-03-26,121.0525
2015-03-25,121.0525
2015-03-24,121.0525
2015-03-23,121.0525
2015-03-20,121.0525
2015-03-19,121.0525
2015-03-18,121.0525
2015-03-17,121.0525
2015-03-16,121.0525
2015-03-13,121.0525
2015-03-12,121.0525
2015-03-11,121.0525
2015-03-10,121.0525
2015-03-09,121.0525
2015-03-06,121.0525
2015-03-05,121.0525
2015-03-04,121.0525
2015-03-03,121.0525
2015-03-02,121.0525
2015-02-27,121.0525
2015-02-26,121.0525
2015-02-25,121.0525
2015-02-24,121.0525
2015-02-23,121.0525
2015-02-20,121.0525
2015-02-19,119.0470
2015-02-18,117.9123
2015-02-17,117.3625
2015-02-13,117.2789
2015-02-12,116.5576
2015-02-11,116.4829
2015-02-10,116.3823
2015-02-09,116.3823
2015-02-06,116.3823
2015-02-05,116.3823
2015-02-04,116.0239
2015-02-03,116.0239
2015-02-02,116.0239
2015-01-30,116.0239
2015-01-29,116.0239
2015-01-28,112.4658
2015-01-27,111.1368
2015-01-26,111.1368
2015-01-23,111.1368
2015-01-22,111.1368
2015-01-21,111.1368
2015-01-20,111.1368
2015-01-16,111.1368
2015-01-15,111.1368
2015-01-14,111.1368
2015-01-13,111.1368
2015-01-12,111.1368
2015-01-09,111.1368
2015-01-08,111.1368
2015-01-07,111.1368
2015-01-06,111.1368
2015-01-05,111.1368
2015-01-02,111.1368
2014-12-31,111.1368
2014-12-30,111.1368
2014-12-29,111.1368
2014-12-26,111.1368
2014-12-24,111.1368
2014-12-23,111.1368
2014-12-22,111.1368
2014-12-19,111.1368
2014-12-18,111.1368
2014-12-17,111.1368
2014-12-16,111.1368
2014-12-15,111.1368
2014-12-12,111.1368
2014-12-11,111.1368
2014-12-10,111.1368
2014-12-09,111.1368
2014-12-08,111.1368
2014-12-05,111.1368
2014-12-04,111.1368
2014-12-03,111.1368
2014-12-02,111.1368
2014-12-01,111.1368
2014-11-28,111.1368
2014-11-26,111.1368
2014-11-25,111.1368
2014-11-24,111.1368
2014-11-21,111.1368
2014-11-20,111.1368
2014-11-19,111.1368
2014-11-18,111.1368
2014-11-17,111.1368
2014-11-14,111.1368
2014-11-13,111.1368
2014-11-12,111.1368
2014-11-11,111.1368
2014-11-10,111.1368
2014-11-07,111.1368
2014-11-06,111.1368
2014-11-05,111.7747
2014-11-04,113.0815
2014-11-03,113.0815
2014-10-31,113.0815
2014-10-30,113.0815
2014-10-29,113.0815
2014-10-28,113.0815
2014-10-27,113.0815
2014-10-24,113.0815
2014-10-23,113.0815
2014-10-22,113.0815
2014-10-21,113.0815
2014-10-20,113.0815
2014-10-17,113.0815
2014-10-16,113.0815
2014-10-15,113.0815
2014-10-14,113.0815
2014-10-13,113.0815
2014-10-10,113.0815
2014-10-09,113.0815
2014-10-08,113.0815
2014-10-07,113.0815
2014-10-06,113.0815
2014-10-03,113.0815
2014-10-02,113.0815
2014-10-01,113.0815
2014-09-30,113.0815
2014-09-29,113.0815
2014-09-26,113.0815
2014-09-25,113.0815
2014-09-24,113.0815
2014-09-23,113.0815
2014-09-22,113.0815
2014-09-19,113.0815
2014-09-18,113.0815
2014-09-17,113.0815
2014-09-16,113.0815
2014-09-15,113.0815
2014-09-12,113.0815
2014-09-11,113.0815
2014-09-10,113.0815
2014-09-09,113.0815
2014-09-08,113.0815
2014-09-05,113.0815
2014-09-04,113.0815
2014-09-03,113.0815
2014-09-02,113.0815
2014-08-29,113.0815
2014-08-28,113.0815
2014-08-27,113.0815
2014-08-26,113.0815
2014-08-25,113.0815
2014-08-22,113.0815
2014-08-21,113.0815
2014-08-20,113.0815
2014-08-19,113.0815
2014-08-18,113.0815
2014-08-15,113.0815
2014-08-14,113.0815
2014-08-13,113.0815
2014-08-12,113.0815
2014-08-11,113.0815
2014-08-08,113.0815
2014-08-07,113.0815
2014-08-06,113.0815
2014-08-05,113.3420
2014-08-04,113.3420
2014-08-01,112.8611
2014-07-31,111.9420
2014-07-30,111.9420
2014-07-29,111.8569
2014-07-28,111.8569
2014-07-25,110.3634
2014-07-24,110.3634
2014-07-23,110.3634
2014-07-22,110.3634
2014-07-21,110.3634
2014-07-18,110.3634
2014-07-17,110.3634
2014-07-16,110.3634
2014-07-15,110.3634
2014-07-14,110.3634
2014-07-11,110.3634
2014-07-10,110.3634
2014-07-09,110.3634
2014-07-08,110.3634
2014-07-07,110.3634
2014-07-03,110.3634
2014-07-02,110.3634
2014-07-01,110.3634
2014-06-30,109.0273
2014-06-27,108.3762
2014-06-26,108.1337
2014-06-25,107.6826
2014-06-24,107.2656
2014-06-23,106.7891
2014-06-20,106.7891
2014-06-19,106.7891
2014-06-18,106.3380
2014-06-17,105.8742
2014-06-16,105.8742
2014-06-13,105.5976
2014-06-12,105.5721
2014-06-11,105.5721
2014-06-10,105.5721
2014-06-09,105.5721
2014-06-06,105.5721
2014-06-05,105.5721
2014-06-04,105.5721
2014-06-03,105.5721
2014-06-02,105.3679
2014-05-30,105.3679
2014-05-29,105.3679
2014-05-28,105.3679
2014-05-27,105.3679
2014-05-23,105.3679
2014-05-22,105.3679
2014-05-21,105.3679
2014-05-20,105.3679
2014-05-19,105.3679
2014-05-16,105.3679
2014-05-15,105.3679
2014-05-14,105.3679
2014-05-13,105.3679
2014-05-12,105.3679
2014-05-09,105.3679
2014-05-08,105.3679
2014-05-07,105.3679
2014-05-06,105.3679
2014-05-05,105.3679
2014-05-02,105.3679
2014-05-01,105.3679
2014-04-30,105.3679
2014-04-29,105.3679
2014-04-28,104.8053
2014-04-25,104.8053
2014-04-24,104.8053
2014-04-23,104.8053
2014-04-22,104.8053
