Dates,ADX Values
2014-04-16,16.8031
2014-04-15,18.1846
2014-04-14,18.9467
2014-04-11,18.7568
2014-04-10,18.1175
2014-04-09,18.9396
2014-04-08,20.2578
2014-04-07,20.1686
2014-04-04,20.8435
2014-04-03,22.2871
2014-04-02,22.4723
2014-04-01,23.0552
2014-03-31,24.0350
2014-03-28,25.7601
2014-03-27,26.5428
2014-03-26,26.1297
2014-03-25,27.0326
2014-03-24,27.5842
2014-03-21,26.6609
2014-03-20,25.9378
2014-03-19,24.3577
2014-03-18,22.6021
2014-03-17,22.0894
2014-03-14,21.7026
2014-03-13,19.3617
2014-03-12,16.7607
2014-03-11,15.0554
2014-03-10,14.3807
2014-03-07,13.6311
2014-03-06,14.7320
2014-03-05,16.0061
2014-03-04,17.5268
2014-03-03,18.6134
2014-02-28,19.1223
2014-02-27,21.0877
2014-02-26,21.7482
2014-02-25,21.7481
2014-02-24,21.7480
2014-02-21,23.4180
2014-02-20,24.2368
2014-02-19,25.1465
2014-02-18,26.7623
2014-02-14,29.4626
2014-02-13,32.0460
2014-02-12,34.5612
2014-02-11,37.9325
2014-02-10,41.2841
2014-02-07,43.8624
2014-02-06,45.4596
2014-02-05,43.1322
2014-02-04,39.6837
2014-02-03,36.1523
2014-01-31,32.6561
2014-01-30,28.8375
2014-01-29,25.0300
2014-01-28,21.4935
2014-01-27,21.3975
2014-01-24,21.2908
2014-01-23,21.6441
2014-01-22,21.1372
2014-01-21,19.3800
2014-01-17,19.2907
2014-01-16,20.9507
2014-01-15,22.3154
2014-01-14,24.2810
2014-01-13,26.4651
2014-01-10,25.0161
2014-01-09,22.4079
2014-01-08,19.6942
2014-01-07,17.4541
2014-01-06,15.1832
2014-01-03,13.7029
2014-01-02,13.2229
2013-12-31,14.0618
2013-12-30,14.6935
2013-12-27,15.3953
2013-12-26,14.6467
2013-12-24,13.3267
2013-12-23,13.1590
2013-12-20,12.7652
2013-12-19,12.5118
2013-12-18,13.5284
2013-12-17,14.6579
2013-12-16,13.5058
2013-12-13,14.5355
2013-12-12,15.6742
2013-12-11,16.3218
2013-12-10,17.4933
2013-12-09,18.7951
2013-12-06,19.5049
2013-12-05,20.4370
2013-12-04,21.8352
2013-12-03,22.5026
2013-12-02,24.2371
2013-11-29,26.3043
2013-11-27,28.1137
2013-11-26,30.1241
2013-11-25,32.8999
2013-11-22,36.3470
2013-11-21,38.1600
2013-11-20,41.8576
2013-11-19,45.1470
2013-11-18,44.5127
2013-11-15,42.4470
2013-11-14,42.5715
2013-11-13,43.5639
2013-11-12,46.3741
2013-11-11,48.1059
2013-11-08,49.7868
2013-11-07,51.6545
2013-11-06,53.1755
2013-11-05,52.9253
2013-11-04,53.2811
2013-11-01,50.4614
2013-10-31,47.4416
2013-10-30,44.4975
2013-10-29,41.3512
2013-10-28,38.3218
2013-10-25,34.9557
2013-10-24,31.2156
2013-10-23,27.6044
2013-10-22,23.5919
2013-10-21,22.0664
2013-10-18,21.2508
2013-10-17,20.0455
2013-10-16,19.0726
2013-10-15,19.5074
2013-10-14,21.1173
2013-10-11,22.9475
2013-10-10,23.6394
2013-10-09,24.7581
2013-10-08,24.7760
2013-10-07,27.2933
2013-10-04,29.8665
2013-10-03,32.7256
2013-10-02,35.9024
2013-10-01,38.4915
2013-09-30,40.2629
2013-09-27,42.5916
2013-09-26,43.1595
2013-09-25,42.6494
2013-09-24,42.0825
2013-09-23,41.4526
2013-09-20,41.5070
2013-09-19,40.4992
2013-09-18,36.1635
2013-09-17,31.5128
2013-09-16,26.7979
2013-09-13,21.9918
2013-09-12,18.7412
2013-09-11,15.9937
2013-09-10,13.8633
2013-09-09,12.3337
2013-09-06,11.9814
2013-09-05,11.5901
2013-09-04,10.1736
2013-09-03,8.5997
2013-08-30,8.2501
2013-08-29,8.9635
2013-08-28,9.7561
2013-08-27,8.8257
2013-08-26,8.3278
2013-08-23,7.8211
2013-08-22,8.6876
2013-08-21,9.6504
2013-08-20,9.6600
2013-08-19,10.5453
2013-08-16,11.5291
2013-08-15,11.3201
2013-08-14,10.1203
2013-08-13,10.9009
2013-08-12,11.4705
2013-08-09,11.1946
2013-08-08,12.0116
2013-08-07,12.2861
2013-08-06,13.3888
2013-08-05,13.6522
2013-08-02,13.0953
2013-08-01,12.4764
2013-07-31,12.8146
2013-07-30,14.0347
2013-07-29,15.4799
2013-07-26,16.0232
2013-07-25,16.9020
2013-07-24,17.1589
2013-07-23,16.9036
2013-07-22,18.0862
2013-07-19,20.0739
2013-07-18,22.0801
2013-07-17,24.3092
2013-07-16,23.9947
2013-07-15,23.6452
2013-07-12,23.2570
2013-07-11,22.8256
2013-07-10,21.4131
2013-07-09,21.6038
2013-07-08,21.7361
2013-07-05,22.5485
2013-07-03,24.4349
2013-07-02,26.3378
2013-07-01,28.4960
2013-06-28,29.8156
2013-06-27,31.8434
2013-06-26,34.0965
2013-06-25,36.7543
2013-06-24,37.0253
2013-06-21,36.9783
2013-06-20,37.8440
2013-06-19,40.8929
2013-06-18,41.2718
2013-06-17,40.5614
2013-06-14,40.4356
2013-06-13,40.6291
2013-06-12,41.9140
2013-06-11,43.3416
2013-06-10,44.3003
2013-06-07,44.0134
2013-06-06,43.9920
2013-06-05,47.3104
2013-06-04,51.1671
2013-06-03,52.9859
2013-05-31,54.4170
2013-05-30,56.0070
2013-05-29,57.6828
2013-05-28,60.4914
2013-05-24,60.7350
2013-05-23,61.6946
2013-05-22,63.2791
2013-05-21,62.8307
2013-05-20,62.5860
2013-05-17,60.4882
2013-05-16,58.2474
2013-05-15,56.4735
2013-05-14,54.5025
2013-05-13,52.9743
2013-05-10,51.9850
2013-05-09,51.0160
2013-05-08,49.2758
2013-05-07,47.7890
2013-05-06,46.1370
2013-05-03,44.4519
2013-05-02,43.0943
2013-05-01,42.4075
2013-04-30,42.6038
2013-04-29,42.6061
2013-04-26,41.8043
2013-04-25,39.8642
2013-04-24,38.1551
2013-04-23,35.5204
2013-04-22,36.1164
2013-04-19,37.4328
2013-04-18,38.5739
2013-04-17,41.2675
2013-04-16,44.5265
2013-04-15,46.7129
2013-04-12,48.3456
2013-04-11,46.7866
2013-04-10,45.0543
2013-04-09,43.7892
2013-04-08,43.3667
2013-04-05,43.6629
2013-04-04,44.6336
2013-04-03,47.7511
2013-04-02,51.2150
2013-04-01,55.0638
2013-03-28,56.1515
2013-03-27,56.1404
2013-03-26,56.1968
2013-03-25,55.2086
2013-03-22,55.1208
2013-03-21,55.3660
2013-03-20,55.6383
2013-03-19,52.9568
2013-03-18,50.0281
2013-03-15,46.8537
2013-03-14,43.3265
2013-03-13,39.8926
2013-03-12,36.1750
2013-03-11,32.1305
2013-03-08,28.3105
2013-03-07,24.8093
2013-03-06,20.9191
2013-03-05,18.7440
2013-03-04,16.8228
2013-03-01,16.7807
2013-02-28,15.6792
2013-02-27,14.4553
2013-02-26,13.0954
2013-02-25,14.1866
2013-02-22,15.3992
2013-02-21,14.1118
2013-02-20,14.2851
2013-02-19,14.4776
2013-02-15,15.0568
2013-02-14,16.6969
2013-02-13,18.5193
2013-02-12,20.3615
2013-02-11,20.8010
2013-02-08,21.2432
2013-02-07,20.7756
2013-02-06,20.2561
2013-02-05,21.4065
2013-02-04,22.2838
2013-02-01,23.7973
2013-01-31,24.5255
2013-01-30,24.3611
2013-01-29,24.1784
2013-01-28,22.9442
2013-01-25,22.5135
2013-01-24,23.1338
2013-01-23,23.8231
2013-01-22,22.8917
2013-01-18,22.1675
2013-01-17,21.8662
2013-01-16,21.5315
2013-01-15,19.6353
2013-01-14,19.9461
2013-01-11,19.6444
2013-01-10,18.4952
2013-01-09,18.8244
2013-01-08,18.6979
2013-01-07,16.8878
2013-01-04,17.3022
2013-01-03,16.8482
2013-01-02,16.4038
2012-12-31,16.8916
2012-12-28,15.9776
2012-12-27,15.9985
2012-12-26,16.9570
2012-12-24,17.9022
2012-12-21,18.9524
2012-12-20,20.8135
2012-12-19,20.5751
2012-12-18,20.3948
2012-12-17,21.0198
2012-12-14,22.8844
2012-12-13,25.1485
2012-12-12,27.1575
2012-12-11,26.3643
2012-12-10,24.7412
2012-12-07,23.5676
2012-12-06,23.7272
2012-12-05,25.2372
2012-12-04,26.2475
2012-12-03,25.8070
2012-11-30,25.6710
2012-11-29,24.7131
2012-11-28,23.6488
2012-11-27,23.2682
2012-11-26,21.7538
2012-11-23,20.3356
2012-11-21,19.3874
2012-11-20,18.3339
2012-11-19,18.3933
2012-11-16,19.4198
2012-11-15,21.3085
2012-11-14,23.1871
2012-11-13,24.7448
2012-11-12,23.2925
2012-11-09,20.6942
2012-11-08,18.5827
2012-11-07,18.6532
2012-11-06,19.6349
2012-11-05,19.0860
2012-11-02,20.2986
2012-11-01,21.8900
2012-10-31,23.9031
2012-10-26,26.3736
2012-10-25,28.5309
2012-10-24,30.7233
2012-10-23,29.1737
2012-10-22,30.4560
2012-10-19,29.4095
2012-10-18,26.7019
2012-10-17,23.6936
2012-10-16,20.8296
2012-10-15,17.9073
2012-10-12,17.3456
2012-10-11,16.8212
2012-10-10,18.1488
2012-10-09,19.8875
2012-10-08,21.9673
2012-10-05,23.6926
2012-10-04,25.6097
2012-10-03,26.6812
2012-10-02,26.5327
2012-10-01,26.3677
2012-09-28,27.4104
2012-09-27,26.4282
2012-09-26,26.3742
2012-09-25,26.1726
2012-09-24,26.0768
2012-09-21,25.0039
2012-09-20,24.1962
2012-09-19,22.4487
2012-09-18,21.7090
2012-09-17,20.0781
2012-09-14,18.7156
2012-09-13,18.9950
2012-09-12,18.1045
2012-09-11,17.7114
2012-09-10,17.8732
2012-09-07,18.0530
2012-09-06,18.2965
2012-09-05,18.5670
2012-09-04,19.7930
2012-08-31,19.6360
2012-08-30,19.8616
2012-08-29,18.3065
2012-08-28,17.6416
2012-08-27,16.4915
2012-08-24,15.0203
2012-08-23,11.6661
2012-08-22,7.9392
2012-08-21,7.8697
2012-08-20,8.1018
2012-08-17,8.6194
2012-08-16,9.3544
2012-08-15,9.5566
2012-08-14,9.5223
2012-08-13,10.3536
2012-08-10,11.2556
2012-08-09,12.4490
2012-08-08,13.5035
2012-08-07,14.5058
2012-08-06,15.8212
2012-08-03,15.9811
2012-08-02,16.1586
2012-08-01,15.0161
2012-07-31,15.4493
2012-07-30,16.5753
2012-07-27,16.8941
2012-07-26,16.0784
2012-07-25,15.1720
2012-07-24,15.8988
2012-07-23,16.6317
2012-07-20,17.7687
2012-07-19,16.9083
2012-07-18,15.7600
2012-07-17,15.3004
2012-07-16,16.0855
2012-07-13,17.4393
2012-07-12,18.9435
2012-07-11,19.0734
2012-07-10,19.6995
2012-07-09,20.8658
2012-07-06,20.3640
2012-07-05,21.2972
2012-07-03,20.1761
2012-07-02,19.5685
2012-06-29,18.8934
2012-06-28,17.1973
2012-06-27,18.7063
2012-06-26,20.4686
2012-06-25,22.1546
2012-06-22,24.0203
2012-06-21,26.0065
2012-06-20,27.8479
2012-06-19,27.3962
2012-06-18,27.2123
2012-06-15,28.2775
2012-06-14,28.7098
2012-06-13,29.2969
2012-06-12,29.5729
2012-06-11,29.8797
2012-06-08,32.7078
2012-06-07,35.3449
2012-06-06,38.5124
2012-06-05,39.5479
2012-06-04,37.3366
2012-06-01,35.0514
2012-05-31,32.5759
2012-05-30,31.5144
2012-05-29,30.5332
2012-05-25,29.9964
2012-05-24,29.4000
2012-05-23,29.3601
2012-05-22,28.6785
2012-05-21,29.1290
2012-05-18,28.9456
2012-05-17,25.4109
2012-05-16,21.8239
2012-05-15,20.6604
2012-05-14,19.5591
2012-05-11,18.3355
2012-05-10,18.2602
2012-05-09,18.7844
2012-05-08,18.9282
2012-05-07,20.3103
2012-05-04,21.8192
2012-05-03,23.2516
2012-05-02,22.7845
2012-05-01,22.2654
2012-04-30,21.6887
2012-04-27,22.1130
2012-04-26,20.2529
2012-04-25,18.5332
2012-04-24,16.6223
2012-04-23,17.2592
2012-04-20,16.5074
2012-04-19,17.3104
2012-04-18,18.0409
2012-04-17,19.6404
2012-04-16,21.4176
2012-04-13,21.7155
2012-04-12,22.1609
2012-04-11,22.6558
2012-04-10,20.0685
2012-04-09,16.6453
2012-04-05,14.7164
2012-04-04,14.2876
2012-04-03,14.1767
2012-04-02,15.4137
2012-03-30,16.7882
2012-03-29,15.7412
2012-03-28,13.7350
2012-03-27,13.0901
2012-03-26,14.3846
2012-03-23,15.7720
2012-03-22,14.8115
2012-03-21,13.7443
2012-03-20,14.5939
2012-03-19,15.5378
2012-03-16,15.1331
2012-03-15,14.6835
2012-03-14,14.5332
2012-03-13,14.8433
2012-03-12,15.5035
2012-03-09,15.3903
2012-03-08,15.2645
2012-03-07,16.3527
2012-03-06,14.9801
2012-03-05,12.0197
2012-03-02,11.7836
2012-03-01,12.5375
2012-02-29,12.5591
2012-02-28,12.5832
2012-02-27,13.4228
2012-02-24,13.7628
2012-02-23,12.1153
2012-02-22,11.2923
2012-02-21,10.3779
2012-02-17,10.1036
2012-02-16,10.7023
2012-02-15,11.5482
2012-02-14,12.1948
2012-02-13,13.3216
2012-02-10,14.4549
2012-02-09,15.7141
2012-02-08,16.4338
2012-02-07,18.1490
2012-02-06,19.0019
2012-02-03,20.9078
2012-02-02,21.7565
2012-02-01,23.1896
2012-01-31,25.6019
2012-01-30,26.8983
2012-01-27,26.3448
2012-01-26,26.7692
2012-01-25,28.2140
2012-01-24,29.8193
2012-01-23,31.1300
2012-01-20,30.5117
2012-01-19,30.5449
2012-01-18,30.5817
2012-01-17,31.3240
2012-01-13,31.2064
2012-01-12,32.2305
2012-01-11,31.7409
2012-01-10,32.2394
2012-01-09,32.0707
2012-01-06,32.5238
2012-01-05,33.9165
2012-01-04,36.0482
2012-01-03,36.4119
2011-12-30,35.3877
2011-12-29,35.3263
2011-12-28,35.0714
2011-12-27,34.7882
2011-12-23,33.6924
2011-12-22,31.9590
2011-12-21,30.0330
2011-12-20,28.6355
2011-12-19,27.9406
2011-12-16,28.1985
2011-12-15,27.2949
2011-12-14,27.7158
2011-12-13,28.1834
2011-12-12,27.1203
2011-12-09,26.5371
2011-12-08,25.4975
2011-12-07,25.0524
2011-12-06,24.5578
2011-12-05,22.2722
2011-12-02,19.7325
2011-12-01,17.3396
2011-11-30,14.8269
2011-11-29,13.9285
2011-11-28,15.3572
2011-11-25,16.5049
2011-11-23,15.0179
2011-11-22,13.5429
2011-11-21,13.3237
2011-11-18,13.1980
2011-11-17,13.6535
2011-11-16,14.7372
2011-11-15,14.9193
2011-11-14,13.9431
2011-11-11,11.9102
2011-11-10,11.1214
2011-11-09,12.1004
2011-11-08,13.1882
2011-11-07,12.9566
2011-11-04,13.5520
2011-11-03,14.6938
2011-11-02,15.9624
2011-11-01,16.4147
2011-10-31,16.4420
2011-10-28,16.5139
2011-10-27,14.1454
2011-10-26,11.5138
2011-10-25,9.2268
2011-10-24,9.6886
2011-10-21,9.6448
2011-10-20,10.1008
2011-10-19,10.6919
2011-10-18,11.7645
2011-10-17,12.9222
2011-10-14,13.4048
2011-10-13,13.9984
2011-10-12,14.8431
2011-10-11,14.5702
2011-10-10,15.1033
2011-10-07,15.7461
2011-10-06,17.4931
2011-10-05,18.3707
2011-10-04,17.5344
2011-10-03,15.6810
2011-09-30,14.1696
2011-09-29,14.2695
2011-09-28,15.1208
2011-09-27,16.4339
2011-09-26,18.1503
2011-09-23,18.5735
2011-09-22,16.3883
2011-09-21,13.7494
2011-09-20,12.8895
2011-09-19,14.1613
2011-09-16,15.3212
2011-09-15,15.8065
2011-09-14,17.4403
2011-09-13,18.9566
2011-09-12,20.1659
2011-09-09,20.4375
2011-09-08,21.5792
2011-09-07,23.8006
2011-09-06,25.9299
2011-09-02,27.2730
2011-09-01,29.6251
2011-08-31,29.4441
2011-08-30,29.5694
2011-08-29,30.2675
2011-08-26,32.5262
2011-08-25,35.3188
2011-08-24,37.7273
2011-08-23,39.8270
2011-08-22,40.7328
2011-08-19,39.7378
2011-08-18,38.6322
2011-08-17,37.7539
2011-08-16,38.8089
2011-08-15,39.9812
2011-08-12,40.9866
2011-08-11,41.0999
2011-08-10,38.1285
2011-08-09,35.2024
2011-08-08,32.3204
2011-08-05,28.1912
2011-08-04,24.4546
2011-08-03,20.9275
2011-08-02,18.7036
2011-08-01,17.4900
2011-07-29,18.0909
2011-07-28,17.9154
2011-07-27,19.3829
2011-07-26,21.0135
2011-07-25,19.9480
2011-07-22,20.0754
2011-07-21,21.9833
2011-07-20,24.1032
2011-07-19,26.4586
2011-07-18,24.8891
2011-07-15,22.4711
2011-07-14,21.6399
2011-07-13,20.9057
2011-07-12,21.2338
2011-07-11,21.5985
2011-07-08,23.7858
2011-07-07,23.4170
2011-07-06,22.3031
2011-07-05,22.5444
2011-07-01,23.5258
2011-06-30,24.6163
2011-06-29,26.8392
2011-06-28,28.1355
2011-06-27,27.8580
2011-06-24,26.7913
2011-06-23,24.6559
2011-06-22,22.2832
2011-06-21,21.5522
2011-06-20,23.7868
2011-06-17,25.7473
2011-06-16,28.4447
2011-06-15,30.6941
2011-06-14,33.4083
2011-06-13,35.4333
2011-06-10,33.4623
2011-06-09,31.2724
2011-06-08,29.6591
2011-06-07,28.1049
2011-06-06,26.9413
2011-06-03,25.9422
2011-06-02,24.3201
2011-06-01,23.8499
2011-05-31,23.3274
2011-05-27,25.8461
2011-05-26,26.9120
2011-05-25,26.5883
2011-05-24,25.8472
2011-05-23,25.1628
2011-05-20,25.0711
2011-05-19,27.3431
2011-05-18,29.8674
2011-05-17,30.6105
2011-05-16,31.4361
2011-05-13,34.3097
2011-05-12,35.1267
2011-05-11,36.6275
2011-05-10,37.6083
2011-05-09,36.9186
2011-05-06,36.4793
2011-05-05,36.1198
2011-05-04,36.0585
2011-05-03,34.2752
2011-05-02,31.6276
2011-04-29,28.3037
2011-04-28,24.7906
2011-04-27,21.8725
2011-04-26,20.0631
2011-04-25,20.0291
2011-04-21,20.4710
2011-04-20,20.0316
2011-04-19,20.1578
2011-04-18,21.2487
2011-04-15,21.5777
2011-04-14,21.1701
2011-04-13,19.3406
2011-04-12,18.2255
2011-04-11,19.6143
2011-04-08,21.0632
2011-04-07,22.6731
2011-04-06,22.7661
2011-04-05,24.1775
2011-04-04,25.7458
2011-04-01,25.7593
2011-03-31,24.0511
2011-03-30,22.6763
2011-03-29,21.6199
2011-03-28,20.7454
2011-03-25,20.1074
2011-03-24,19.6542
2011-03-23,19.3683
2011-03-22,19.3738
2011-03-21,20.6434
2011-03-18,22.6505
2011-03-17,21.6017
2011-03-16,19.0925
2011-03-15,16.3045
2011-03-14,14.1733
2011-03-11,13.8135
2011-03-10,13.9807
2011-03-09,14.5577
2011-03-08,15.7884
2011-03-07,17.1560
2011-03-04,18.7991
2011-03-03,20.6169
2011-03-02,22.6888
2011-03-01,23.4326
2011-02-28,26.0313
2011-02-25,25.9392
2011-02-24,25.0826
2011-02-23,26.4519
2011-02-22,28.9641
2011-02-18,31.8733
2011-02-17,30.5433
2011-02-16,30.6997
2011-02-15,30.8734
2011-02-14,32.2015
2011-02-11,32.0393
2011-02-10,30.7223
2011-02-09,29.2590
2011-02-08,27.9849
2011-02-07,26.9598
2011-02-04,26.7908
2011-02-03,27.3207
2011-02-02,28.3175
2011-02-01,29.7149
2011-01-31,32.3594
2011-01-28,35.6764
2011-01-27,39.3620
2011-01-26,42.3343
2011-01-25,46.3966
2011-01-24,45.9228
2011-01-21,44.7941
2011-01-20,44.0650
2011-01-19,43.4915
2011-01-18,40.5010
2011-01-14,37.4083
2011-01-13,35.9131
2011-01-12,33.4132
2011-01-11,30.6447
2011-01-10,28.1345
2011-01-07,25.5600
2011-01-06,21.3157
2011-01-05,17.1670
2011-01-04,14.5663
2011-01-03,11.6080
2010-12-31,9.7925
2010-12-30,10.5065
2010-12-29,11.6460
2010-12-28,12.8241
2010-12-27,13.5740
2010-12-23,14.1648
2010-12-22,14.8212
2010-12-21,15.5505
2010-12-20,14.5367
2010-12-17,13.4102
2010-12-16,14.7713
2010-12-15,15.3078
2010-12-14,16.6369
2010-12-13,18.1138
2010-12-10,18.2831
2010-12-09,18.9828
2010-12-08,20.4542
2010-12-07,22.5098
2010-12-06,22.7319
2010-12-03,23.5888
2010-12-02,24.9395
2010-12-01,26.4404
2010-11-30,29.2644
2010-11-29,29.6308
2010-11-26,30.0380
2010-11-24,32.0072
2010-11-23,34.1952
2010-11-22,33.9147
2010-11-19,33.6030
2010-11-18,33.7912
2010-11-17,33.9627
2010-11-16,30.9791
2010-11-15,27.6641
2010-11-12,24.3612
2010-11-11,20.8852
2010-11-10,18.1924
2010-11-09,16.5765
2010-11-08,17.0995
2010-11-05,18.9079
2010-11-04,19.5933
2010-11-03,20.4522
2010-11-02,20.9762
2010-11-01,22.0754
2010-10-29,23.8833
2010-10-28,25.0252
2010-10-27,26.2939
2010-10-26,28.6656
2010-10-25,29.4766
2010-10-22,28.8436
2010-10-21,29.1130
2010-10-20,29.4125
2010-10-19,29.7451
2010-10-18,32.5115
2010-10-15,32.2252
2010-10-14,31.8604
2010-10-13,29.5657
2010-10-12,27.0160
2010-10-11,25.4993
2010-10-08,24.1614
2010-10-07,23.2228
2010-10-06,22.7869
2010-10-05,21.1059
2010-10-04,19.6108
2010-10-01,19.0284
2010-09-30,16.8528
2010-09-29,14.4440
2010-09-28,13.3552
2010-09-27,14.1787
2010-09-24,13.5251
2010-09-23,12.7989
2010-09-22,13.7878
2010-09-21,12.9241
2010-09-20,12.4373
2010-09-17,12.7107
2010-09-16,13.8190
2010-09-15,14.7475
2010-09-14,16.2403
2010-09-13,17.4633
2010-09-10,16.5169
2010-09-09,16.4282
2010-09-08,16.3297
2010-09-07,16.8893
2010-09-03,18.3453
2010-09-02,18.9432
2010-09-01,20.0409
2010-08-31,20.8384
2010-08-30,20.4066
2010-08-27,21.2335
2010-08-26,22.1523
2010-08-25,22.1419
2010-08-24,19.9655
2010-08-23,18.2977
2010-08-20,19.0665
2010-08-19,19.1006
2010-08-18,19.7711
2010-08-17,21.5254
2010-08-16,23.4747
2010-08-13,22.7609
2010-08-12,22.8413
2010-08-11,22.2355
2010-08-10,21.9950
2010-08-09,24.0946
2010-08-06,24.9579
2010-08-05,26.8948
2010-08-04,27.3804
2010-08-03,26.2815
2010-08-02,25.3961
2010-07-30,24.4754
2010-07-29,24.9850
2010-07-28,25.1877
2010-07-27,25.9498
2010-07-26,24.2920
2010-07-23,23.0757
2010-07-22,22.4579
2010-07-21,22.8382
2010-07-20,24.2847
2010-07-19,24.3381
2010-07-16,23.0277
2010-07-15,21.5717
2010-07-14,21.8599
2010-07-13,23.1723
2010-07-12,24.8208
2010-07-09,26.0177
2010-07-08,27.3475
2010-07-07,28.3674
2010-07-06,27.0116
2010-07-02,24.8665
2010-07-01,22.8281
2010-06-30,20.6528
2010-06-29,19.0761
2010-06-28,17.3241
2010-06-25,18.4222
2010-06-24,19.6422
2010-06-23,21.6459
2010-06-22,23.7918
2010-06-21,26.1236
2010-06-18,26.9357
2010-06-17,29.0459
2010-06-16,32.1113
2010-06-15,34.6705
2010-06-14,37.5141
2010-06-11,41.6265
2010-06-10,45.4659
2010-06-09,47.8555
2010-06-08,49.4785
2010-06-07,48.2708
2010-06-04,47.0199
2010-06-03,45.9659
2010-06-02,46.0161
2010-06-01,45.3731
2010-05-28,45.0383
2010-05-27,44.9800
2010-05-26,45.1041
2010-05-25,45.2421
2010-05-24,42.4852
2010-05-21,40.0788
2010-05-20,37.4051
2010-05-19,34.8381
2010-05-18,32.8264
2010-05-17,31.4390
2010-05-14,30.0435
2010-05-13,29.1156
2010-05-12,29.4947
2010-05-11,30.2108
2010-05-10,30.3339
2010-05-07,29.5638
2010-05-06,25.8465
2010-05-05,21.7163
2010-05-04,21.0977
2010-05-03,21.8901
2010-04-30,22.7704
2010-04-29,24.0301
2010-04-28,26.0339
2010-04-27,28.2190
2010-04-26,30.8503
2010-04-23,30.4029
2010-04-22,29.0156
2010-04-21,27.4741
2010-04-20,26.9559
2010-04-19,29.7217
2010-04-16,31.2641
2010-04-15,32.9779
2010-04-14,35.6400
2010-04-13,38.7511
2010-04-12,42.0432
2010-04-09,44.7128
2010-04-08,47.6519
2010-04-07,51.2693
2010-04-06,54.6815
2010-04-05,57.7783
2010-04-01,61.3870
2010-03-31,62.0692
2010-03-30,63.2112
2010-03-29,62.2699
2010-03-26,60.2795
2010-03-25,58.7210
2010-03-24,56.9894
2010-03-23,55.1716
2010-03-22,53.4199
2010-03-19,51.4735
2010-03-18,49.3109
2010-03-17,48.1290
2010-03-16,47.9758
2010-03-15,47.9704
2010-03-12,47.3995
2010-03-11,44.8208
2010-03-10,41.9835
2010-03-09,38.8309
2010-03-08,36.4045
2010-03-05,33.9161
2010-03-04,31.1513
2010-03-03,29.6982
2010-03-02,28.9122
2010-03-01,27.3238
2010-02-26,26.5574
2010-02-25,26.2062
2010-02-24,26.9279
2010-02-23,26.4124
2010-02-22,25.8396
2010-02-19,23.2507
2010-02-18,20.4696
2010-02-17,18.4389
2010-02-16,17.1638
2010-02-12,16.5287
2010-02-11,17.6318
2010-02-10,18.8410
2010-02-09,20.6909
2010-02-08,22.7464
2010-02-05,22.8364
2010-02-04,22.9364
2010-02-03,25.3861
2010-02-02,25.3135
2010-02-01,25.4953
2010-01-29,25.8538
2010-01-28,26.2521
2010-01-27,25.0900
2010-01-26,24.5234
2010-01-25,25.8153
2010-01-22,27.6739
2010-01-21,30.0423
2010-01-20,32.0734
2010-01-19,35.4213
2010-01-15,36.1741
2010-01-14,36.3962
2010-01-13,35.2006
2010-01-12,33.8723
2010-01-11,32.8297
2010-01-08,30.2925
2010-01-07,26.6494
2010-01-06,22.6015
2010-01-05,19.5138
2010-01-04,17.7111
2009-12-31,18.6787
2009-12-30,18.7038
2009-12-29,20.4892
2009-12-28,21.8928
2009-12-24,23.4524
2009-12-23,24.5648
2009-12-22,25.8007
2009-12-21,27.7163
2009-12-18,29.8447
2009-12-17,32.2097
2009-12-16,33.7330
2009-12-15,35.3176
2009-12-14,34.5055
2009-12-11,31.8985
2009-12-10,29.8269
2009-12-09,27.5253
2009-12-08,25.6547
2009-12-07,23.5763
2009-12-04,21.5674
2009-12-03,19.9064
2009-12-02,19.4540
2009-12-01,18.9515
2009-11-30,18.8737
2009-11-27,20.5789
2009-11-25,22.4735
2009-11-24,23.8065
2009-11-23,25.8152
2009-11-20,25.0296
2009-11-19,25.8753
2009-11-18,26.9720
2009-11-17,26.4372
2009-11-16,25.1735
2009-11-13,23.9682
2009-11-12,24.8838
2009-11-11,24.9801
2009-11-10,23.9032
2009-11-09,23.1667
2009-11-06,22.3484
2009-11-05,23.6166
2009-11-04,25.2310
2009-11-03,27.2717
2009-11-02,27.0655
2009-10-30,26.8364
2009-10-29,27.0197
2009-10-28,27.4172
2009-10-27,24.7301
2009-10-26,22.0703
2009-10-23,19.5199
2009-10-22,18.3397
2009-10-21,17.3569
2009-10-20,17.3087
2009-10-19,18.1392
2009-10-16,18.2160
2009-10-15,18.3509
2009-10-14,20.0747
2009-10-13,21.2328
2009-10-12,23.4910
2009-10-09,26.0409
2009-10-08,27.8115
2009-10-07,30.0341
2009-10-06,33.0846
2009-10-05,36.4739
2009-10-02,39.8852
2009-10-01,43.8904
2009-09-30,45.9456
2009-09-29,44.6867
2009-09-28,43.2880
2009-09-25,43.8487
2009-09-24,45.9386
2009-09-23,47.6057
2009-09-22,47.0356
2009-09-21,46.4997
2009-09-18,44.9442
2009-09-17,43.2708
2009-09-16,41.5064
2009-09-15,39.8314
2009-09-14,38.2751
2009-09-11,37.4243
2009-09-10,36.3858
2009-09-09,35.8385
2009-09-08,35.2303
2009-09-04,35.6741
2009-09-03,36.7904
2009-09-02,38.4741
2009-09-01,39.7110
2009-08-31,40.6054
