Dates,ADX Values
2014-04-16,9.6688
2014-04-15,9.6953
2014-04-14,9.7256
2014-04-11,9.7580
2014-04-10,9.7913
2014-04-09,9.8203
2014-04-08,9.8483
2014-04-07,9.8796
2014-04-04,9.9087
2014-04-03,9.9319
2014-04-02,9.9524
2014-04-01,9.9740
2014-03-31,9.9965
2014-03-28,10.0249
2014-03-27,10.0555
2014-03-26,10.0884
2014-03-25,10.1175
2014-03-24,10.1475
2014-03-21,10.1802
2014-03-20,10.2120
2014-03-19,10.2453
2014-03-18,10.2787
2014-03-17,10.3063
2014-03-14,10.3333
2014-03-13,10.3642
2014-03-12,10.3952
2014-03-11,10.4206
2014-03-10,10.4412
2014-03-07,10.4620
2014-03-06,10.4738
2014-03-05,10.4875
2014-03-04,10.4994
2014-03-03,10.5096
2014-02-28,10.5260
2014-02-27,10.5381
2014-02-26,10.5536
2014-02-25,10.5707
2014-02-24,10.5879
2014-02-21,10.5992
2014-02-20,10.6129
2014-02-19,10.6266
2014-02-18,10.6381
2014-02-14,10.6461
2014-02-13,10.6555
2014-02-12,10.6660
2014-02-11,10.6739
2014-02-10,10.6833
2014-02-07,10.6967
2014-02-06,10.7144
2014-02-05,10.7431
2014-02-04,10.7738
2014-02-03,10.7999
2014-01-31,10.8199
2014-01-30,10.8391
2014-01-29,10.8524
2014-01-28,10.8573
2014-01-27,10.8366
2014-01-24,10.8159
2014-01-23,10.7928
2014-01-22,10.7540
2014-01-21,10.7124
2014-01-17,10.6755
2014-01-16,10.6418
2014-01-15,10.6069
2014-01-14,10.5727
2014-01-13,10.5382
2014-01-10,10.4950
2014-01-09,10.4498
2014-01-08,10.4049
2014-01-07,10.3625
2014-01-06,10.3205
2014-01-03,10.2814
2014-01-02,10.2450
2013-12-31,10.2114
2013-12-30,10.1769
2013-12-27,10.1422
2013-12-26,10.1032
2013-12-24,10.0627
2013-12-23,10.0257
2013-12-20,9.9880
2013-12-19,9.9506
2013-12-18,9.9168
2013-12-17,9.8829
2013-12-16,9.8404
2013-12-13,9.8046
2013-12-12,9.7708
2013-12-11,9.7383
2013-12-10,9.7038
2013-12-09,9.6691
2013-12-06,9.6263
2013-12-05,9.5837
2013-12-04,9.5472
2013-12-03,9.5128
2013-12-02,9.4736
2013-11-29,9.4283
2013-11-27,9.3809
2013-11-26,9.3333
2013-11-25,9.2874
2013-11-22,9.2427
2013-11-21,9.1879
2013-11-20,9.1395
2013-11-19,9.0871
2013-11-18,9.0183
2013-11-15,8.9453
2013-11-14,8.8849
2013-11-13,8.8270
2013-11-12,8.7737
2013-11-11,8.7168
2013-11-08,8.6590
2013-11-07,8.6010
2013-11-06,8.5411
2013-11-05,8.4760
2013-11-04,8.4138
2013-11-01,8.3441
2013-10-31,8.2754
2013-10-30,8.2102
2013-10-29,8.1458
2013-10-28,8.0850
2013-10-25,8.0239
2013-10-24,7.9625
2013-10-23,7.9054
2013-10-22,7.8481
2013-10-21,7.8066
2013-10-18,7.7679
2013-10-17,7.7282
2013-10-16,7.6896
2013-10-15,7.6556
2013-10-14,7.6244
2013-10-11,7.5932
2013-10-10,7.5575
2013-10-09,7.5228
2013-10-08,7.4981
2013-10-07,7.4655
2013-10-04,7.4332
2013-10-03,7.4006
2013-10-02,7.3680
2013-10-01,7.3293
2013-09-30,7.2874
2013-09-27,7.2464
2013-09-26,7.1998
2013-09-25,7.1501
2013-09-24,7.1002
2013-09-23,7.0501
2013-09-20,7.0039
2013-09-19,6.9542
2013-09-18,6.8959
2013-09-17,6.8395
2013-09-16,6.7885
2013-09-13,6.7417
2013-09-12,6.7079
2013-09-11,6.6773
2013-09-10,6.6495
2013-09-09,6.6239
2013-09-06,6.6015
2013-09-05,6.5790
2013-09-04,6.5542
2013-09-03,6.5293
2013-08-30,6.5082
2013-08-29,6.4897
2013-08-28,6.4711
2013-08-27,6.4575
2013-08-26,6.4419
2013-08-23,6.4180
2013-08-22,6.3972
2013-08-21,6.3762
2013-08-20,6.3575
2013-08-19,6.3350
2013-08-16,6.3124
2013-08-15,6.2936
2013-08-14,6.2767
2013-08-13,6.2509
2013-08-12,6.2241
2013-08-09,6.2019
2013-08-08,6.1763
2013-08-07,6.1468
2013-08-06,6.1189
2013-08-05,6.0885
2013-08-02,6.0558
2013-08-01,6.0230
2013-07-31,5.9929
2013-07-30,5.9649
2013-07-29,5.9376
2013-07-26,5.9129
2013-07-25,5.8810
2013-07-24,5.8469
2013-07-23,5.8109
2013-07-22,5.7794
2013-07-19,5.7498
2013-07-18,5.7206
2013-07-17,5.6913
2013-07-16,5.6698
2013-07-15,5.6482
2013-07-12,5.6265
2013-07-11,5.6046
2013-07-10,5.5534
2013-07-09,5.5076
2013-07-08,5.4615
2013-07-05,5.4171
2013-07-03,5.3753
2013-07-02,5.3370
2013-07-01,5.2984
2013-06-28,5.2507
2013-06-27,5.2044
2013-06-26,5.1580
2013-06-25,5.1180
2013-06-24,5.0835
2013-06-21,5.0495
2013-06-20,5.0107
2013-06-19,4.9633
2013-06-18,4.9030
2013-06-17,4.8406
2013-06-14,4.7799
2013-06-13,4.7198
2013-06-12,4.6623
2013-06-11,4.6045
2013-06-10,4.5451
2013-06-07,4.4827
2013-06-06,4.4211
2013-06-05,4.3681
2013-06-04,4.3152
2013-06-03,4.2575
2013-05-31,4.1985
2013-05-30,4.1392
2013-05-29,4.0794
2013-05-28,4.0224
2013-05-24,3.9598
2013-05-23,3.8997
2013-05-22,3.8412
2013-05-21,3.7788
2013-05-20,3.7176
2013-05-17,3.6532
2013-05-16,3.5895
2013-05-15,3.5314
2013-05-14,3.4730
2013-05-13,3.4185
2013-05-10,3.3671
2013-05-09,3.3160
2013-05-08,3.2637
2013-05-07,3.2135
2013-05-06,3.1630
2013-05-03,3.1131
2013-05-02,3.0658
2013-05-01,3.0219
2013-04-30,2.9814
2013-04-29,2.9403
2013-04-26,2.8975
2013-04-25,2.8524
2013-04-24,2.8096
2013-04-23,2.7652
2013-04-22,2.7347
2013-04-19,2.7055
2013-04-18,2.6757
2013-04-17,2.6490
2013-04-16,2.6228
2013-04-15,2.5936
2013-04-12,2.5630
2013-04-11,2.5270
2013-04-10,2.4908
2013-04-09,2.4576
2013-04-08,2.4279
2013-04-05,2.4006
2013-04-04,2.3748
2013-04-03,2.3536
2013-04-02,2.3322
2013-04-01,2.3108
2013-03-28,2.2842
2013-03-27,2.2558
2013-03-26,2.2276
2013-03-25,2.1977
2013-03-22,2.1725
2013-03-21,2.1485
2013-03-20,2.1244
2013-03-19,2.0961
2013-03-18,2.0681
2013-03-15,2.0408
2013-03-14,2.0134
2013-03-13,1.9907
2013-03-12,1.9687
2013-03-11,1.9475
2013-03-08,1.9319
2013-03-07,1.9209
2013-03-06,1.9100
2013-03-05,1.9088
2013-03-04,1.9093
2013-03-01,1.9153
2013-02-28,1.9197
2013-02-27,1.9241
2013-02-26,1.9286
2013-02-25,1.9357
2013-02-22,1.9430
2013-02-21,1.9497
2013-02-20,1.9593
2013-02-19,1.9689
2013-02-15,1.9745
2013-02-14,1.9819
2013-02-13,1.9892
2013-02-12,1.9970
2013-02-11,2.0065
2013-02-08,2.0161
2013-02-07,2.0240
2013-02-06,2.0320
2013-02-05,2.0397
2013-02-04,2.0483
2013-02-01,2.0514
2013-01-31,2.0527
2013-01-30,2.0523
2013-01-29,2.0520
2013-01-28,2.0496
2013-01-25,2.0505
2013-01-24,2.0548
2013-01-23,2.0590
2013-01-22,2.0597
2013-01-18,2.0616
2013-01-17,2.0653
2013-01-16,2.0691
2013-01-15,2.0692
2013-01-14,2.0790
2013-01-11,2.0873
2013-01-10,2.0939
2013-01-09,2.1025
2013-01-08,2.1123
2013-01-07,2.1199
2013-01-04,2.1250
2013-01-03,2.1220
2013-01-02,2.1191
2012-12-31,2.1186
2012-12-28,2.1254
2012-12-27,2.1301
2012-12-26,2.1330
2012-12-24,2.1330
2012-12-21,2.1330
2012-12-20,2.1343
2012-12-19,2.1319
2012-12-18,2.1297
2012-12-17,2.1294
2012-12-14,2.1329
2012-12-13,2.1351
2012-12-12,2.1365
2012-12-11,2.1333
2012-12-10,2.1291
2012-12-07,2.1267
2012-12-06,2.1277
2012-12-05,2.1312
2012-12-04,2.1338
2012-12-03,2.1342
2012-11-30,2.1355
2012-11-29,2.1357
2012-11-28,2.1358
2012-11-27,2.1383
2012-11-26,2.1390
2012-11-23,2.1406
2012-11-21,2.1443
2012-11-20,2.1479
2012-11-19,2.1556
2012-11-16,2.1659
2012-11-15,2.1740
2012-11-14,2.1841
2012-11-13,2.1947
2012-11-12,2.1988
2012-11-09,2.2013
2012-11-08,2.2071
2012-11-07,2.2160
2012-11-06,2.2228
2012-11-05,2.2325
2012-11-02,2.2351
2012-11-01,2.2381
2012-10-31,2.2429
2012-10-26,2.2474
2012-10-25,2.2529
2012-10-24,2.2588
2012-10-23,2.2695
2012-10-22,2.2748
2012-10-19,2.2824
2012-10-18,2.2914
2012-10-17,2.3004
2012-10-16,2.3081
2012-10-15,2.3152
2012-10-12,2.3168
2012-10-11,2.3182
2012-10-10,2.3170
2012-10-09,2.3148
2012-10-08,2.3131
2012-10-05,2.3121
2012-10-04,2.3110
2012-10-03,2.3067
2012-10-02,2.3008
2012-10-01,2.2949
2012-09-28,2.2912
2012-09-27,2.2851
2012-09-26,2.2808
2012-09-25,2.2764
2012-09-24,2.2721
2012-09-21,2.2667
2012-09-20,2.2622
2012-09-19,2.2566
2012-09-18,2.2539
2012-09-17,2.2502
2012-09-14,2.2476
2012-09-13,2.2489
2012-09-12,2.2485
2012-09-11,2.2495
2012-09-10,2.2517
2012-09-07,2.2538
2012-09-06,2.2622
2012-09-05,2.2706
2012-09-04,2.2746
2012-08-31,2.2767
2012-08-30,2.2794
2012-08-29,2.2800
2012-08-28,2.2827
2012-08-27,2.2850
2012-08-24,2.2870
2012-08-23,2.2869
2012-08-22,2.2867
2012-08-21,2.2953
2012-08-20,2.3060
2012-08-17,2.3155
2012-08-16,2.3253
2012-08-15,2.3342
2012-08-14,2.3429
2012-08-13,2.3530
2012-08-10,2.3632
2012-08-09,2.3739
2012-08-08,2.3853
2012-08-07,2.3970
2012-08-06,2.4083
2012-08-03,2.4155
2012-08-02,2.4227
2012-08-01,2.4271
2012-07-31,2.4366
2012-07-30,2.4473
2012-07-27,2.4562
2012-07-26,2.4629
2012-07-25,2.4696
2012-07-24,2.4814
2012-07-23,2.4900
2012-07-20,2.4994
2012-07-19,2.5081
2012-07-18,2.5165
2012-07-17,2.5272
2012-07-16,2.5386
2012-07-13,2.5490
2012-07-12,2.5595
2012-07-11,2.5647
2012-07-10,2.5711
2012-07-09,2.5833
2012-07-06,2.5939
2012-07-05,2.6058
2012-07-03,2.6167
2012-07-02,2.6294
2012-06-29,2.6421
2012-06-28,2.6534
2012-06-27,2.6596
2012-06-26,2.6669
2012-06-25,2.6729
2012-06-22,2.6807
2012-06-21,2.6887
2012-06-20,2.6974
2012-06-19,2.7098
2012-06-18,2.7215
2012-06-15,2.7302
2012-06-14,2.7401
2012-06-13,2.7498
2012-06-12,2.7601
2012-06-11,2.7705
2012-06-08,2.7742
2012-06-07,2.7748
2012-06-06,2.7760
2012-06-05,2.7726
2012-06-04,2.7644
2012-06-01,2.7570
2012-05-31,2.7499
2012-05-30,2.7491
2012-05-29,2.7488
2012-05-25,2.7502
2012-05-24,2.7516
2012-05-23,2.7550
2012-05-22,2.7573
2012-05-21,2.7634
2012-05-18,2.7683
2012-05-17,2.7681
2012-05-16,2.7695
2012-05-15,2.7805
2012-05-14,2.7920
2012-05-11,2.8035
2012-05-10,2.8170
2012-05-09,2.8293
2012-05-08,2.8424
2012-05-07,2.8529
2012-05-04,2.8606
2012-05-03,2.8679
2012-05-02,2.8718
2012-05-01,2.8757
2012-04-30,2.8796
2012-04-27,2.8867
2012-04-26,2.8896
2012-04-25,2.8938
2012-04-24,2.8980
2012-04-23,2.9104
2012-04-20,2.9209
2012-04-19,2.9344
2012-04-18,2.9479
2012-04-17,2.9613
2012-04-16,2.9748
2012-04-13,2.9872
2012-04-12,2.9999
2012-04-11,3.0127
2012-04-10,3.0211
2012-04-09,3.0288
2012-04-05,3.0422
2012-04-04,3.0559
2012-04-03,3.0690
2012-04-02,3.0800
2012-03-30,3.0910
2012-03-29,3.1055
2012-03-28,3.1210
2012-03-27,3.1335
2012-03-26,3.1430
2012-03-23,3.1526
2012-03-22,3.1652
2012-03-21,3.1778
2012-03-20,3.1857
2012-03-19,3.1937
2012-03-16,3.2001
2012-03-15,3.2065
2012-03-14,3.2136
2012-03-13,3.2214
2012-03-12,3.2326
2012-03-09,3.2449
2012-03-08,3.2573
2012-03-07,3.2676
2012-03-06,3.2811
2012-03-05,3.2962
2012-03-02,3.3060
2012-03-01,3.3136
2012-02-29,3.3205
2012-02-28,3.3274
2012-02-27,3.3353
2012-02-24,3.3426
2012-02-23,3.3479
2012-02-22,3.3547
2012-02-21,3.3615
2012-02-17,3.3695
2012-02-16,3.3787
2012-02-15,3.3883
2012-02-14,3.3974
2012-02-13,3.4080
2012-02-10,3.4187
2012-02-09,3.4296
2012-02-08,3.4380
2012-02-07,3.4481
2012-02-06,3.4606
2012-02-03,3.4705
2012-02-02,3.4782
2012-02-01,3.4903
2012-01-31,3.5009
2012-01-30,3.5137
2012-01-27,3.5292
2012-01-26,3.5425
2012-01-25,3.5540
2012-01-24,3.5656
2012-01-23,3.5718
2012-01-20,3.5758
2012-01-19,3.5813
2012-01-18,3.5867
2012-01-17,3.5936
2012-01-13,3.5993
2012-01-12,3.6074
2012-01-11,3.6137
2012-01-10,3.6222
2012-01-09,3.6299
2012-01-06,3.6390
2012-01-05,3.6499
2012-01-04,3.6620
2012-01-03,3.6716
2011-12-30,3.6796
2011-12-29,3.6903
2011-12-28,3.7009
2011-12-27,3.7115
2011-12-23,3.7211
2011-12-22,3.7302
2011-12-21,3.7392
2011-12-20,3.7513
2011-12-19,3.7664
2011-12-16,3.7847
2011-12-15,3.8011
2011-12-14,3.8186
2011-12-13,3.8362
2011-12-12,3.8545
2011-12-09,3.8729
2011-12-08,3.8920
2011-12-07,3.9088
2011-12-06,3.9256
2011-12-05,3.9448
2011-12-02,3.9641
2011-12-01,3.9823
2011-11-30,3.9998
2011-11-29,4.0087
2011-11-28,4.0095
2011-11-25,4.0091
2011-11-23,4.0025
2011-11-22,3.9965
2011-11-21,3.9948
2011-11-18,3.9934
2011-11-17,3.9985
2011-11-16,4.0021
2011-11-15,4.0080
2011-11-14,4.0163
2011-11-11,4.0266
2011-11-10,4.0317
2011-11-09,4.0318
2011-11-08,4.0319
2011-11-07,4.0351
2011-11-04,4.0359
2011-11-03,4.0353
2011-11-02,4.0347
2011-11-01,4.0291
2011-10-31,4.0223
2011-10-28,4.0249
2011-10-27,4.0320
2011-10-26,4.0392
2011-10-25,4.0438
2011-10-24,4.0392
2011-10-21,4.0357
2011-10-20,4.0308
2011-10-19,4.0231
2011-10-18,4.0163
2011-10-17,4.0094
2011-10-14,4.0001
2011-10-13,3.9958
2011-10-12,3.9908
2011-10-11,3.9889
2011-10-10,3.9839
2011-10-07,3.9787
2011-10-06,3.9696
2011-10-05,3.9568
2011-10-04,3.9383
2011-10-03,3.9171
2011-09-30,3.8984
2011-09-29,3.8869
2011-09-28,3.8780
2011-09-27,3.8703
2011-09-26,3.8642
2011-09-23,3.8517
2011-09-22,3.8310
2011-09-21,3.8095
2011-09-20,3.7979
2011-09-19,3.7936
2011-09-16,3.7885
2011-09-15,3.7880
2011-09-14,3.7839
2011-09-13,3.7779
2011-09-12,3.7703
2011-09-09,3.7592
2011-09-08,3.7513
2011-09-07,3.7468
2011-09-06,3.7448
2011-09-02,3.7351
2011-09-01,3.7330
2011-08-31,3.7379
2011-08-30,3.7415
2011-08-29,3.7425
2011-08-26,3.7376
2011-08-25,3.7264
2011-08-24,3.7131
2011-08-23,3.6980
2011-08-22,3.6789
2011-08-19,3.6547
2011-08-18,3.6303
2011-08-17,3.6081
2011-08-16,3.5962
2011-08-15,3.5843
2011-08-12,3.5714
2011-08-11,3.5554
2011-08-10,3.5311
2011-08-09,3.5104
2011-08-08,3.4931
2011-08-05,3.4734
2011-08-04,3.4623
2011-08-03,3.4564
2011-08-02,3.4606
2011-08-01,3.4703
2011-07-29,3.4865
2011-07-28,3.5008
2011-07-27,3.5169
2011-07-26,3.5330
2011-07-25,3.5461
2011-07-22,3.5633
2011-07-21,3.5774
2011-07-20,3.5916
2011-07-19,3.6059
2011-07-18,3.6196
2011-07-15,3.6324
2011-07-14,3.6497
2011-07-13,3.6667
2011-07-12,3.6806
2011-07-11,3.6946
2011-07-08,3.7043
2011-07-07,3.7084
2011-07-06,3.7114
2011-07-05,3.7181
2011-07-01,3.7262
2011-06-30,3.7345
2011-06-29,3.7449
2011-06-28,3.7595
2011-06-27,3.7766
2011-06-24,3.7949
2011-06-23,3.8134
2011-06-22,3.8319
2011-06-21,3.8455
2011-06-20,3.8529
2011-06-17,3.8611
2011-06-16,3.8685
2011-06-15,3.8771
2011-06-14,3.8852
2011-06-13,3.8952
2011-06-10,3.9108
2011-06-09,3.9265
2011-06-08,3.9393
2011-06-07,3.9514
2011-06-06,3.9617
2011-06-03,3.9712
2011-06-02,3.9815
2011-06-01,3.9874
2011-05-31,3.9934
2011-05-27,3.9917
2011-05-26,3.9928
2011-05-25,3.9958
2011-05-24,3.9994
2011-05-23,4.0026
2011-05-20,4.0039
2011-05-19,3.9998
2011-05-18,3.9956
2011-05-17,3.9946
2011-05-16,3.9936
2011-05-13,3.9860
2011-05-12,3.9749
2011-05-11,3.9649
2011-05-10,3.9539
2011-05-09,3.9406
2011-05-06,3.9281
2011-05-05,3.9159
2011-05-04,3.9046
2011-05-03,3.8908
2011-05-02,3.8760
2011-04-29,3.8606
2011-04-28,3.8461
2011-04-27,3.8363
2011-04-26,3.8314
2011-04-25,3.8313
2011-04-21,3.8322
2011-04-20,3.8317
2011-04-19,3.8325
2011-04-18,3.8390
2011-04-15,3.8466
2011-04-14,3.8554
2011-04-13,3.8658
2011-04-12,3.8740
2011-04-11,3.8773
2011-04-08,3.8786
2011-04-07,3.8800
2011-04-06,3.8791
2011-04-05,3.8804
2011-04-04,3.8816
2011-04-01,3.8805
2011-03-31,3.8774
2011-03-30,3.8755
2011-03-29,3.8747
2011-03-28,3.8745
2011-03-25,3.8752
2011-03-24,3.8764
2011-03-23,3.8782
2011-03-22,3.8808
2011-03-21,3.8866
2011-03-18,3.8937
2011-03-17,3.9077
2011-03-16,3.9237
2011-03-15,3.9397
2011-03-14,3.9524
2011-03-11,3.9599
2011-03-10,3.9662
2011-03-09,3.9716
2011-03-08,3.9743
2011-03-07,3.9770
2011-03-04,3.9811
2011-03-03,3.9840
2011-03-02,3.9870
2011-03-01,3.9945
2011-02-28,3.9974
2011-02-25,3.9944
2011-02-24,3.9902
2011-02-23,3.9916
2011-02-22,3.9963
2011-02-18,3.9997
2011-02-17,3.9970
2011-02-16,3.9976
2011-02-15,3.9982
2011-02-14,4.0007
2011-02-11,4.0015
2011-02-10,4.0011
2011-02-09,4.0007
2011-02-08,4.0013
2011-02-07,4.0028
2011-02-04,4.0065
2011-02-03,4.0118
2011-02-02,4.0179
2011-02-01,4.0246
2011-01-31,4.0336
2011-01-28,4.0443
2011-01-27,4.0550
2011-01-26,4.0625
2011-01-25,4.0717
2011-01-24,4.0736
2011-01-21,4.0749
2011-01-20,4.0780
2011-01-19,4.0820
2011-01-18,4.0833
2011-01-14,4.0858
2011-01-13,4.0958
2011-01-12,4.1051
2011-01-11,4.1145
2011-01-10,4.1258
2011-01-07,4.1379
2011-01-06,4.1486
2011-01-05,4.1617
2011-01-04,4.1806
2011-01-03,4.1995
2010-12-31,4.2197
2010-12-30,4.2356
2010-12-29,4.2518
2010-12-28,4.2681
2010-12-27,4.2838
2010-12-23,4.2993
2010-12-22,4.3149
2010-12-21,4.3306
2010-12-20,4.3438
2010-12-17,4.3571
2010-12-16,4.3752
2010-12-15,4.3920
2010-12-14,4.4100
2010-12-13,4.4282
2010-12-10,4.4441
2010-12-09,4.4612
2010-12-08,4.4796
2010-12-07,4.4998
2010-12-06,4.5214
2010-12-03,4.5438
2010-12-02,4.5655
2010-12-01,4.5872
2010-11-30,4.6060
2010-11-29,4.6200
2010-11-26,4.6340
2010-11-24,4.6518
2010-11-23,4.6697
2010-11-22,4.6832
2010-11-19,4.6967
2010-11-18,4.7120
2010-11-17,4.7274
2010-11-16,4.7376
2010-11-15,4.7478
2010-11-12,4.7604
2010-11-11,4.7742
2010-11-10,4.7941
2010-11-09,4.8170
2010-11-08,4.8337
2010-11-05,4.8476
2010-11-04,4.8593
2010-11-03,4.8712
2010-11-02,4.8887
2010-11-01,4.9052
2010-10-29,4.9184
2010-10-28,4.9302
2010-10-27,4.9422
2010-10-26,4.9561
2010-10-25,4.9670
2010-10-22,4.9757
2010-10-21,4.9869
2010-10-20,4.9981
2010-10-19,5.0094
2010-10-18,5.0266
2010-10-15,5.0387
2010-10-14,5.0508
2010-10-13,5.0605
2010-10-12,5.0702
2010-10-11,5.0846
2010-10-08,5.1000
2010-10-07,5.1172
2010-10-06,5.1361
2010-10-05,5.1532
2010-10-04,5.1717
2010-10-01,5.1934
2010-09-30,5.2128
2010-09-29,5.2324
2010-09-28,5.2571
2010-09-27,5.2803
2010-09-24,5.3062
2010-09-23,5.3323
2010-09-22,5.3545
2010-09-21,5.3799
2010-09-20,5.4044
2010-09-17,5.4273
2010-09-16,5.4485
2010-09-15,5.4705
2010-09-14,5.4908
2010-09-13,5.5129
2010-09-10,5.5394
2010-09-09,5.5635
2010-09-08,5.5877
2010-09-07,5.6101
2010-09-03,5.6304
2010-09-02,5.6531
2010-09-01,5.6698
2010-08-31,5.6857
2010-08-30,5.6989
2010-08-27,5.7160
2010-08-26,5.7331
2010-08-25,5.7479
2010-08-24,5.7584
2010-08-23,5.7719
2010-08-20,5.7933
2010-08-19,5.8133
2010-08-18,5.8350
2010-08-17,5.8593
2010-08-16,5.8838
2010-08-13,5.9023
2010-08-12,5.9236
2010-08-11,5.9436
2010-08-10,5.9652
2010-08-09,5.9947
2010-08-06,6.0226
2010-08-05,6.0528
2010-08-04,6.0803
2010-08-03,6.1054
2010-08-02,6.1317
2010-07-30,6.1583
2010-07-29,6.1889
2010-07-28,6.2197
2010-07-27,6.2496
2010-07-26,6.2779
2010-07-23,6.3086
2010-07-22,6.3387
2010-07-21,6.3658
2010-07-20,6.3860
2010-07-19,6.4038
2010-07-16,6.4197
2010-07-15,6.4357
2010-07-14,6.4567
2010-07-13,6.4798
2010-07-12,6.5034
2010-07-09,6.5260
2010-07-08,6.5487
2010-07-07,6.5706
2010-07-06,6.5879
2010-07-02,6.6043
2010-07-01,6.6222
2010-06-30,6.6406
2010-06-29,6.6628
2010-06-28,6.6851
2010-06-25,6.7160
2010-06-24,6.7471
2010-06-23,6.7800
2010-06-22,6.8140
2010-06-21,6.8468
2010-06-18,6.8755
2010-06-17,6.9078
2010-06-16,6.9423
2010-06-15,6.9748
2010-06-14,7.0074
2010-06-11,7.0420
2010-06-10,7.0743
2010-06-09,7.1016
2010-06-08,7.1265
2010-06-07,7.1451
2010-06-04,7.1645
2010-06-03,7.1865
2010-06-02,7.2162
2010-06-01,7.2447
2010-05-28,7.2756
2010-05-27,7.3087
2010-05-26,7.3431
2010-05-25,7.3777
2010-05-24,7.4050
2010-05-21,7.4399
2010-05-20,7.4749
2010-05-19,7.5105
2010-05-18,7.5387
2010-05-17,7.5606
2010-05-14,7.5815
2010-05-13,7.5982
2010-05-12,7.6066
2010-05-11,7.6133
2010-05-10,7.6222
2010-05-07,7.6339
2010-05-06,7.6535
2010-05-05,7.6732
2010-05-04,7.6639
2010-05-03,7.6416
2010-04-30,7.6192
2010-04-29,7.5973
2010-04-28,7.5767
2010-04-27,7.5589
2010-04-26,7.5378
2010-04-23,7.5094
2010-04-22,7.4793
2010-04-21,7.4491
2010-04-20,7.4226
2010-04-19,7.4039
2010-04-16,7.3872
2010-04-15,7.3704
2010-04-14,7.3481
2010-04-13,7.3282
2010-04-12,7.3084
2010-04-09,7.2836
2010-04-08,7.2586
2010-04-07,7.2341
2010-04-06,7.2085
2010-04-05,7.1816
2010-04-01,7.1550
2010-03-31,7.1232
2010-03-30,7.0925
2010-03-29,7.0588
2010-03-26,7.0239
2010-03-25,6.9931
2010-03-24,6.9623
2010-03-23,6.9319
2010-03-22,6.9030
2010-03-19,6.8740
2010-03-18,6.8448
2010-03-17,6.8223
2010-03-16,6.8040
2010-03-15,6.7860
2010-03-12,6.7672
2010-03-11,6.7457
2010-03-10,6.7242
2010-03-09,6.7026
2010-03-08,6.6871
2010-03-05,6.6726
2010-03-04,6.6579
2010-03-03,6.6499
2010-03-02,6.6444
2010-03-01,6.6377
2010-02-26,6.6341
2010-02-25,6.6318
2010-02-24,6.6322
2010-02-23,6.6304
2010-02-22,6.6287
2010-02-19,6.6236
2010-02-18,6.6188
2010-02-17,6.6181
2010-02-16,6.6205
2010-02-12,6.6250
2010-02-11,6.6339
2010-02-10,6.6427
2010-02-09,6.6538
2010-02-08,6.6649
2010-02-05,6.6806
2010-02-04,6.6965
2010-02-03,6.7052
2010-02-02,6.7084
2010-02-01,6.7123
2010-01-29,6.7167
2010-01-28,6.7211
2010-01-27,6.7221
2010-01-26,6.7258
2010-01-25,6.7406
2010-01-22,6.7546
2010-01-21,6.7679
2010-01-20,6.7772
2010-01-19,6.7887
2010-01-15,6.7953
2010-01-14,6.8011
2010-01-13,6.8050
2010-01-12,6.8088
2010-01-11,6.8142
2010-01-08,6.8176
2010-01-07,6.8198
2010-01-06,6.8220
2010-01-05,6.8313
2010-01-04,6.8460
2009-12-31,6.8667
2009-12-30,6.8914
2009-12-29,6.9138
2009-12-28,6.9351
2009-12-24,6.9564
2009-12-23,6.9771
2009-12-22,6.9979
2009-12-21,7.0196
2009-12-18,7.0443
2009-12-17,7.0691
2009-12-16,7.0896
2009-12-15,7.1101
2009-12-14,7.1278
2009-12-11,7.1439
2009-12-10,7.1625
2009-12-09,7.1812
2009-12-08,7.2018
2009-12-07,7.2225
2009-12-04,7.2441
2009-12-03,7.2674
2009-12-02,7.2940
2009-12-01,7.3208
2009-11-30,7.3487
2009-11-27,7.3816
2009-11-25,7.4147
2009-11-24,7.4453
2009-11-23,7.4770
2009-11-20,7.5045
2009-11-19,7.5356
2009-11-18,7.5672
2009-11-17,7.5966
2009-11-16,7.6254
2009-11-13,7.6549
2009-11-12,7.6894
2009-11-11,7.7229
2009-11-10,7.7552
2009-11-09,7.7886
2009-11-06,7.8223
2009-11-05,7.8607
2009-11-04,7.8998
2009-11-03,7.9370
2009-11-02,7.9711
2009-10-30,8.0054
2009-10-29,8.0408
2009-10-28,8.0769
2009-10-27,8.1091
2009-10-26,8.1425
2009-10-23,8.1775
2009-10-22,8.2171
2009-10-21,8.2577
2009-10-20,8.2976
2009-10-19,8.3360
2009-10-16,8.3699
2009-10-15,8.4040
2009-10-14,8.4419
2009-10-13,8.4780
2009-10-12,8.5160
2009-10-09,8.5542
2009-10-08,8.5907
2009-10-07,8.6280
2009-10-06,8.6664
2009-10-05,8.7050
2009-10-02,8.7431
2009-10-01,8.7837
2009-09-30,8.8186
2009-09-29,8.8494
2009-09-28,8.8803
2009-09-25,8.9176
2009-09-24,8.9579
2009-09-23,8.9978
2009-09-22,9.0356
2009-09-21,9.0738
2009-09-18,9.1114
2009-09-17,9.1494
2009-09-16,9.1879
2009-09-15,9.2278
2009-09-14,9.2691
2009-09-11,9.3137
2009-09-10,9.3585
2009-09-09,9.4055
2009-09-08,9.4527
2009-09-04,9.4965
2009-09-03,9.5387
2009-09-02,9.5798
2009-09-01,9.6223
2009-08-31,9.6658
