Dates,TRANGE Values
2009-08-31,1.5581
2009-08-28,1.4115
2009-08-27,3.5173
2009-08-26,0.7251
2009-08-25,1.2650
2009-08-24,1.4785
2009-08-21,0.9873
2009-08-20,1.0336
2009-08-19,0.6248
2009-08-18,0.6479
2009-08-17,0.9025
2009-08-14,1.8589
2009-08-13,0.8639
2009-08-12,1.1339
2009-08-11,0.7636
2009-08-10,1.1570
2009-08-07,1.4115
2009-08-06,1.3113
2009-08-05,0.6814
2009-08-04,0.8328
2009-08-03,1.1537
2009-07-31,0.5272
2009-07-30,1.0467
2009-07-29,0.6571
2009-07-28,1.1843
2009-07-27,0.7182
2009-07-24,0.5883
2009-07-23,1.0773
2009-07-22,1.1537
2009-07-21,1.1537
2009-07-20,0.8405
2009-07-17,0.9933
2009-07-16,0.9245
2009-07-15,0.8022
2009-07-14,0.6036
2009-07-13,1.1996
2009-07-10,0.6036
2009-07-09,0.7488
2009-07-08,0.6953
2009-07-07,1.3367
2009-07-06,0.7488
2009-07-02,1.2301
2009-07-01,0.6112
2009-06-30,1.2912
2009-06-29,0.8710
2009-06-26,0.9780
2009-06-25,1.1384
2009-06-24,2.1241
2009-06-23,3.3465
2009-06-22,1.4593
2009-06-19,1.0849
2009-06-18,0.8634
2009-06-17,0.8481
2009-06-16,1.1079
2009-06-15,1.8509
2009-06-12,1.1079
2009-06-11,1.5969
2009-06-10,1.6045
2009-06-09,1.5892
2009-06-08,1.6809
2009-06-05,2.0553
2009-06-04,1.9407
2009-06-03,1.0760
2009-06-02,1.6198
2009-06-01,2.2616
2009-05-29,0.8634
2009-05-28,0.9627
2009-05-27,0.6721
2009-05-26,1.3829
2009-05-22,0.5730
2009-05-21,1.4364
2009-05-20,0.9169
2009-05-19,0.8863
2009-05-18,1.1690
2009-05-15,0.9780
2009-05-14,0.8328
2009-05-13,1.3142
2009-05-12,1.3600
2009-05-11,0.9933
2009-05-08,1.7649
2009-05-07,1.4288
2009-05-06,1.1202
2009-05-05,1.0066
2009-05-04,0.7342
2009-05-01,0.9990
2009-04-30,1.3926
2009-04-29,1.4229
2009-04-28,0.8704
2009-04-27,1.6121
2009-04-24,0.9536
2009-04-23,1.1504
2009-04-22,1.3472
2009-04-21,0.5487
2009-04-20,1.4834
2009-04-17,0.4541
2009-04-16,1.3245
2009-04-15,1.0823
2009-04-14,0.9082
2009-04-13,2.5279
2009-04-09,1.7483
2009-04-08,0.6963
2009-04-07,1.2488
2009-04-06,1.2715
2009-04-03,1.3094
2009-04-02,1.9224
2009-04-01,1.0520
2009-03-31,0.9007
2009-03-30,1.8316
2009-03-27,1.2026
2009-03-26,1.3396
2009-03-25,1.3775
2009-03-24,1.4380
2009-03-23,2.2327
2009-03-20,0.7266
2009-03-19,0.8704
2009-03-18,1.7029
2009-03-17,0.8931
2009-03-16,1.1958
2009-03-13,0.8855
2009-03-12,1.0293
2009-03-11,0.9915
2009-03-10,1.5288
2009-03-09,1.1353
2009-03-06,0.6131
2009-03-05,0.9385
2009-03-04,1.2639
2009-03-03,0.8023
2009-03-02,1.6045
2009-02-27,0.9915
2009-02-26,1.4986
2009-02-25,1.6802
2009-02-24,1.4698
2009-02-23,1.8467
2009-02-20,1.7029
2009-02-19,0.9688
2009-02-18,0.7644
2009-02-17,1.6499
2009-02-13,1.0066
2009-02-12,1.3245
2009-02-11,0.6812
2009-02-10,2.1041
2009-02-09,0.7417
2009-02-06,1.0747
2009-02-05,1.8846
2009-02-04,0.9817
2009-02-03,1.2514
2009-02-02,1.6486
2009-01-30,1.3938
2009-01-29,2.1507
2009-01-28,1.2289
2009-01-27,0.8093
2009-01-26,1.3413
2009-01-23,1.4463
2009-01-22,1.1840
2009-01-21,1.7985
2009-01-20,1.9034
2009-01-16,1.5662
2009-01-15,1.5662
2009-01-14,1.1915
2009-01-13,1.4538
2009-01-12,0.9442
2009-01-09,0.9142
2009-01-08,0.7643
2009-01-07,1.6036
2009-01-06,1.1240
2009-01-05,1.5062
2009-01-02,2.1656
2008-12-31,1.3488
2008-12-30,1.1465
2008-12-29,0.7868
2008-12-26,0.6969
2008-12-24,0.5620
2008-12-23,1.2514
2008-12-22,1.1690
2008-12-19,1.0416
2008-12-18,0.7943
2008-12-17,1.3114
2008-12-16,2.8476
2008-12-15,1.2589
2008-12-12,1.5512
2008-12-11,1.4912
2008-12-10,1.4013
2008-12-09,1.6486
2008-12-08,3.1173
2008-12-05,2.4654
2008-12-04,2.1207
2008-12-03,1.4612
2008-12-02,1.3114
2008-12-01,2.1656
2008-11-28,1.2739
2008-11-26,1.7385
2008-11-25,0.9442
2008-11-24,1.7685
2008-11-21,2.8176
2008-11-20,2.2631
2008-11-19,2.0083
2008-11-18,2.3455
2008-11-17,1.7235
2008-11-14,2.2181
2008-11-13,3.1848
2008-11-12,1.5662
2008-11-11,2.5403
2008-11-10,2.0353
2008-11-07,1.4612
2008-11-06,3.6569
2008-11-05,3.1403
2008-11-04,1.4347
2008-11-03,1.7543
2008-10-31,2.4754
2008-10-30,3.1370
2008-10-29,2.9809
2008-10-28,4.9731
2008-10-27,2.8768
2008-10-24,4.0810
2008-10-23,2.9734
2008-10-22,3.4194
2008-10-21,1.6071
2008-10-20,2.2672
2008-10-17,2.6835
2008-10-16,3.7242
2008-10-15,2.9288
2008-10-14,4.3561
2008-10-13,4.0959
2008-10-10,3.2782
2008-10-09,3.3674
2008-10-08,2.0963
2008-10-07,2.8619
2008-10-06,4.4230
2008-10-03,2.0963
2008-10-02,2.6984
2008-10-01,1.9550
2008-09-30,1.6205
2008-09-29,2.6538
2008-09-26,1.8510
2008-09-25,1.0407
2008-09-24,1.4421
2008-09-23,2.3787
2008-09-22,1.5982
2008-09-19,2.5274
2008-09-18,3.3154
2008-09-17,3.9324
2008-09-16,2.1111
2008-09-15,1.7097
2008-09-12,1.2786
2008-09-11,1.1745
2008-09-10,1.8138
2008-09-09,0.9738
2008-09-08,1.6428
2008-09-05,1.1894
2008-09-04,2.9957
2008-09-03,2.1855
2008-09-02,2.2598
2008-08-29,0.9887
2008-08-28,2.0219
2008-08-27,1.4867
2008-08-26,1.1299
2008-08-25,1.4644
2008-08-22,1.6354
2008-08-21,1.1745
2008-08-20,1.3083
2008-08-19,1.1671
2008-08-18,1.5164
2008-08-15,1.1225
2008-08-14,1.4718
2008-08-13,1.6577
2008-08-12,1.0258
2008-08-11,1.2563
2008-08-08,3.3005
2008-08-07,1.1373
2008-08-06,1.5016
2008-08-05,3.1918
2008-08-04,0.8866
2008-08-01,1.1156
2008-07-31,2.0761
2008-07-30,0.6871
2008-07-29,0.8718
2008-07-28,1.3299
2008-07-25,1.3299
2008-07-24,3.4504
2008-07-23,2.6894
2008-07-22,1.2856
2008-07-21,1.1895
2008-07-18,1.3299
2008-07-17,1.6033
2008-07-16,1.6107
2008-07-15,1.7289
2008-07-14,1.3077
2008-07-11,2.3126
2008-07-10,1.1009
2008-07-09,1.4112
2008-07-08,1.3225
2008-07-07,1.5663
2008-07-03,0.7832
2008-07-02,1.5442
2008-07-01,1.2265
2008-06-30,1.0122
2008-06-27,1.3521
2008-06-26,1.7289
2008-06-25,4.1597
2008-06-24,1.0935
2008-06-23,1.0048
2008-06-20,1.5811
2008-06-19,1.8914
2008-06-18,2.1943
2008-06-17,1.2486
2008-06-16,1.0491
2008-06-13,1.0122
2008-06-12,2.7633
2008-06-11,0.6206
2008-06-10,0.9974
2008-06-09,0.7241
2008-06-06,3.1844
2008-06-05,1.0344
2008-06-04,0.9900
2008-06-03,3.3248
2008-06-02,1.6993
2008-05-30,1.4260
2008-05-29,1.4407
2008-05-28,1.6033
2008-05-27,1.3447
2008-05-23,0.9162
2008-05-22,0.8644
2008-05-21,3.5612
2008-05-20,1.8175
2008-05-19,2.4308
2008-05-16,0.8127
2008-05-15,0.8423
2008-05-14,1.1748
2008-05-13,0.8718
2008-05-12,1.2708
2008-05-09,0.7462
2008-05-08,0.8866
2008-05-07,1.2412
2008-05-06,0.7942
2008-05-05,0.7868
2008-05-02,1.1177
2008-05-01,0.6692
2008-04-30,1.1398
2008-04-29,1.4045
2008-04-28,1.0001
2008-04-25,1.6546
2008-04-24,1.2648
2008-04-23,3.5297
2008-04-22,1.6472
2008-04-21,0.8824
2008-04-18,1.6104
2008-04-17,0.6324
2008-04-16,0.9413
2008-04-15,1.5222
2008-04-14,0.7133
2008-04-11,1.2575
2008-04-10,0.9266
2008-04-09,3.5885
2008-04-08,0.9927
2008-04-07,1.2133
2008-04-04,0.9560
2008-04-03,0.9707
2008-04-02,1.0736
2008-04-01,1.1177
2008-03-31,0.8677
2008-03-28,1.1398
2008-03-27,1.6325
2008-03-26,0.6618
2008-03-25,1.2795
2008-03-24,1.2428
2008-03-20,1.6766
2008-03-19,2.6105
2008-03-18,1.2795
2008-03-17,1.5401
2008-03-14,2.2134
2008-03-13,2.0847
2008-03-12,1.9266
2008-03-11,2.4708
2008-03-10,1.7134
2008-03-07,2.3090
2008-03-06,0.9854
2008-03-05,1.2501
2008-03-04,1.7134
2008-03-03,2.6032
2008-02-29,1.7649
2008-02-28,1.6693
2008-02-27,1.3163
2008-02-26,0.8971
2008-02-25,1.2501
2008-02-22,1.0736
2008-02-21,2.2723
2008-02-20,1.7796
2008-02-19,1.5075
2008-02-15,0.9192
2008-02-14,0.8530
2008-02-13,1.5222
2008-02-12,2.5002
2008-02-11,1.8678
2008-02-08,0.9780
2008-02-07,1.1251
2008-02-06,1.7281
2008-02-05,1.1341
2008-02-04,1.0610
2008-02-01,1.5658
2008-01-31,2.2244
2008-01-30,3.7902
2008-01-29,2.5317
2008-01-28,0.9073
2008-01-25,1.9756
2008-01-24,1.3610
2008-01-23,2.5463
2008-01-22,3.1756
2008-01-18,2.2390
2008-01-17,2.5390
2008-01-16,3.5195
2008-01-15,4.2438
2008-01-14,1.6244
2008-01-11,1.7268
2008-01-10,2.4365
2008-01-09,1.9170
2008-01-08,2.7219
2008-01-07,3.0219
2008-01-04,1.0756
2008-01-03,0.7463
2008-01-02,1.3462
2007-12-31,0.7610
2007-12-28,1.1927
2007-12-27,1.2219
2007-12-26,0.6219
2007-12-24,0.9585
2007-12-21,1.5731
2007-12-20,0.6805
2007-12-19,1.2439
2007-12-18,1.2219
2007-12-17,1.2439
2007-12-14,1.4341
2007-12-13,1.8366
2007-12-12,2.9121
2007-12-11,3.5707
2007-12-10,1.0718
2007-12-07,1.3610
2007-12-06,1.2732
2007-12-05,1.5878
2007-12-04,1.4195
2007-12-03,1.1268
2007-11-30,2.1073
2007-11-29,1.2146
2007-11-28,1.5366
2007-11-27,1.9170
2007-11-26,2.0853
2007-11-23,1.6463
2007-11-21,1.2805
2007-11-20,1.4853
2007-11-19,1.3683
2007-11-16,1.9050
2007-11-15,1.3829
2007-11-14,1.2805
2007-11-13,0.9439
2007-11-12,1.2512
2007-11-09,1.6170
2007-11-08,1.7195
2007-11-07,1.3756
2007-11-06,1.0863
2007-11-05,1.5748
2007-11-02,1.1228
2007-11-01,1.5237
2007-10-31,1.0061
2007-10-30,1.1738
2007-10-29,1.7206
2007-10-26,1.0936
2007-10-25,5.0816
2007-10-24,2.2309
2007-10-23,1.3123
2007-10-22,1.7789
2007-10-19,2.3403
2007-10-18,1.7133
2007-10-17,1.7643
2007-10-16,2.4132
2007-10-15,1.6331
2007-10-12,1.5821
2007-10-11,3.3683
2007-10-10,3.9078
2007-10-09,1.5310
2007-10-08,2.3111
2007-10-05,3.2152
2007-10-04,0.9113
2007-10-03,1.2248
2007-10-02,1.3706
2007-10-01,1.4654
2007-09-28,1.2613
2007-09-27,1.5675
2007-09-26,1.9903
2007-09-25,1.8081
2007-09-24,0.9915
2007-09-21,1.4435
2007-09-20,1.0280
2007-09-19,1.6278
2007-09-18,1.7352
2007-09-17,1.2102
2007-09-14,1.1373
2007-09-13,0.7655
2007-09-12,1.2613
2007-09-11,1.8518
2007-09-10,1.3779
2007-09-07,1.1228
2007-09-06,1.2686
2007-09-05,2.7121
2007-09-04,1.3123
2007-08-31,1.3706
2007-08-30,1.2686
2007-08-29,1.3852
2007-08-28,2.2601
2007-08-27,1.3269
2007-08-24,1.4363
2007-08-23,1.9903
2007-08-22,1.3852
2007-08-21,0.8530
2007-08-20,2.0341
2007-08-17,3.6380
2007-08-16,3.9588
2007-08-15,2.6173
2007-08-14,2.4205
2007-08-13,1.8008
2007-08-10,3.2881
2007-08-09,3.4266
2007-08-08,2.5371
2007-08-07,1.4822
2007-08-06,2.0074
2007-08-03,1.5476
2007-08-02,1.0826
2007-08-01,1.3369
2007-07-31,2.3469
2007-07-30,1.7729
2007-07-27,2.0272
2007-07-26,3.6329
2007-07-25,2.9281
2007-07-24,1.6929
2007-07-23,0.9656
2007-07-20,1.5040
2007-07-19,0.8646
2007-07-18,1.3515
2007-07-17,0.9664
2007-07-16,0.8501
2007-07-13,1.3297
2007-07-12,0.7702
2007-07-11,0.9228
2007-07-10,0.7484
2007-07-09,1.7729
2007-07-06,0.8723
2007-07-05,0.9082
2007-07-03,0.9373
2007-07-02,0.6467
2007-06-29,0.8574
2007-06-28,0.9664
2007-06-27,1.0172
2007-06-26,1.1625
2007-06-25,1.2861
2007-06-22,1.1625
2007-06-21,1.4750
2007-06-20,1.2425
2007-06-19,1.2570
2007-06-18,0.9373
2007-06-15,1.5040
2007-06-14,0.7484
2007-06-13,1.5040
2007-06-12,1.0681
2007-06-11,0.9954
2007-06-08,1.6784
2007-06-07,1.6566
2007-06-06,1.3151
2007-06-05,0.8283
2007-06-04,1.0899
2007-06-01,1.4532
2007-05-31,0.3560
2007-05-30,1.7002
2007-05-29,0.9010
2007-05-25,0.9155
2007-05-24,2.3759
2007-05-23,0.8138
2007-05-22,0.9010
2007-05-21,1.0826
2007-05-18,0.8937
2007-05-17,1.4168
2007-05-16,0.8138
2007-05-15,1.3732
2007-05-14,0.5961
2007-05-11,1.3442
2007-05-10,1.0608
2007-05-09,0.6685
2007-05-08,0.6225
2007-05-07,1.0062
2007-05-04,0.9121
2007-05-03,0.7167
2007-05-02,1.1727
2007-05-01,0.8325
2007-04-30,0.9121
2007-04-27,0.7746
2007-04-26,1.1148
2007-04-25,1.4478
2007-04-24,1.1510
2007-04-23,0.6877
2007-04-20,0.8180
2007-04-19,1.4405
2007-04-18,2.7725
2007-04-17,0.7890
2007-04-16,0.9773
2007-04-13,0.6660
2007-04-12,1.0569
2007-04-11,0.9700
2007-04-10,0.6660
2007-04-09,0.6877
2007-04-05,0.3909
2007-04-04,0.5864
2007-04-03,1.0207
2007-04-02,0.6732
2007-03-30,1.0279
2007-03-29,0.9990
2007-03-28,1.0931
2007-03-27,0.7239
2007-03-26,0.8252
2007-03-23,1.1003
2007-03-22,0.6660
2007-03-21,1.0858
2007-03-20,0.6587
2007-03-19,0.7601
2007-03-16,0.9858
2007-03-15,1.0786
2007-03-14,1.2813
2007-03-13,1.2668
2007-03-12,2.0776
2007-03-09,0.8687
2007-03-08,0.7673
2007-03-07,1.0352
2007-03-06,0.7311
2007-03-05,1.3030
2007-03-02,1.1076
2007-03-01,2.0921
2007-02-28,1.7084
2007-02-27,2.6712
2007-02-26,1.5708
2007-02-23,0.6153
2007-02-22,1.2017
2007-02-21,1.4116
2007-02-20,1.3392
2007-02-16,0.9193
2007-02-15,1.4044
2007-02-14,0.6515
2007-02-13,0.7746
2007-02-12,0.8831
2007-02-09,0.9193
2007-02-08,1.3102
2007-02-07,1.0858
2007-02-06,0.7932
2007-02-05,0.9879
2007-02-02,1.1033
2007-02-01,1.9325
2007-01-31,3.1296
2007-01-30,0.7932
2007-01-29,0.7211
2007-01-26,1.1898
2007-01-25,1.1538
2007-01-24,0.8942
2007-01-23,2.2931
2007-01-22,2.7474
2007-01-19,0.9374
2007-01-18,1.1682
2007-01-17,1.6730
2007-01-16,0.8725
2007-01-12,0.9735
2007-01-11,0.6850
2007-01-10,0.9663
2007-01-09,1.5504
2007-01-08,1.3340
2007-01-05,1.0816
2007-01-04,2.0335
2007-01-03,1.3340
2006-12-29,0.5120
2006-12-28,0.5697
2006-12-27,0.5120
2006-12-26,0.4687
2006-12-22,1.1465
2006-12-21,0.6778
2006-12-20,1.0240
2006-12-19,1.0600
2006-12-18,1.0744
2006-12-15,0.6995
2006-12-14,0.7572
2006-12-13,1.1538
2006-12-12,0.7211
2006-12-11,0.4903
2006-12-08,0.8581
2006-12-07,1.3701
2006-12-06,0.8076
2006-12-05,1.3917
2006-12-04,0.8509
2006-12-01,1.0961
2006-11-30,1.6874
2006-11-29,1.0961
2006-11-28,1.2187
2006-11-27,2.2210
2006-11-24,0.6850
2006-11-22,1.3052
2006-11-21,2.1128
2006-11-20,0.6490
2006-11-17,0.7644
2006-11-16,1.6946
2006-11-15,1.3268
2006-11-14,0.9591
2006-11-13,0.7572
2006-11-10,1.3485
2006-11-09,1.0456
2006-11-08,1.6874
2006-11-07,3.2336
2006-11-06,0.6467
2006-11-03,0.8264
2006-11-02,0.9270
2006-11-01,0.7401
2006-10-31,0.9270
2006-10-30,0.9341
2006-10-27,1.3509
2006-10-26,2.2204
2006-10-25,2.1485
2006-10-24,0.8407
2006-10-23,0.9629
2006-10-20,0.8623
2006-10-19,0.8551
2006-10-18,1.0867
2006-10-17,0.8335
2006-10-16,0.8695
2006-10-13,1.3078
2006-10-12,1.5952
2006-10-11,0.8910
2006-10-10,0.6252
2006-10-09,1.0060
2006-10-06,0.8982
2006-10-05,0.7617
2006-10-04,1.5809
2006-10-03,1.5234
2006-10-02,1.0348
2006-09-29,0.6898
2006-09-28,0.7904
2006-09-27,0.6898
2006-09-26,1.3797
2006-09-25,0.9341
2006-09-22,1.4587
2006-09-21,1.0922
2006-09-20,1.0994
2006-09-19,0.9701
2006-09-18,0.6036
2006-09-15,0.9126
2006-09-14,1.2000
2006-09-13,1.6024
2006-09-12,0.5533
2006-09-11,1.4372
2006-09-08,1.0419
2006-09-07,1.2072
2006-09-06,0.9701
2006-09-05,0.8982
2006-09-01,1.0419
2006-08-31,0.5964
2006-08-30,1.1928
2006-08-29,2.2204
2006-08-28,1.4156
2006-08-25,1.4731
2006-08-24,1.4659
2006-08-23,1.0635
2006-08-22,1.1497
2006-08-21,0.7976
2006-08-18,1.0922
2006-08-17,1.1138
2006-08-16,1.7030
2006-08-15,0.9413
2006-08-14,1.4659
2006-08-11,0.7904
2006-08-10,1.5018
2006-08-09,1.6599
2006-08-08,2.1402
2006-08-07,0.9520
2006-08-04,1.1095
2006-08-03,1.7680
2006-08-02,1.0594
2006-08-01,1.2598
2006-07-31,1.1524
2006-07-28,1.0021
2006-07-27,1.5332
2006-07-26,2.9705
2006-07-25,2.4051
2006-07-24,1.8110
2006-07-21,1.5246
2006-07-20,1.7036
2006-07-19,3.0135
2006-07-18,1.6392
2006-07-17,1.8038
2006-07-14,1.9398
2006-07-13,1.1238
2006-07-12,1.1310
2006-07-11,2.1116
2006-07-10,0.9019
2006-07-07,1.2598
2006-07-06,0.7158
2006-07-05,2.6914
2006-07-03,0.6943
2006-06-30,1.0236
2006-06-29,1.5891
2006-06-28,1.3314
2006-06-27,1.7465
2006-06-26,1.0594
2006-06-23,0.9448
2006-06-22,1.4101
2006-06-21,0.8804
2006-06-20,1.0236
2006-06-19,1.3743
2006-06-16,0.7874
2006-06-15,2.2333
2006-06-14,3.6004
2006-06-13,2.3979
2006-06-12,2.3693
2006-06-09,1.4244
2006-06-08,2.0257
2006-06-07,1.1667
2006-06-06,2.0543
2006-06-05,1.3672
2006-06-02,1.0093
2006-06-01,0.8375
2006-05-31,1.5962
2006-05-30,1.3815
2006-05-26,0.5870
2006-05-25,1.0808
2006-05-24,2.5196
2006-05-23,1.1095
2006-05-22,1.4387
2006-05-19,2.3192
2006-05-18,1.6034
2006-05-17,2.2333
2006-05-16,1.1667
2006-05-15,1.7465
2006-05-12,1.4817
2006-05-11,1.1811
2006-05-10,1.5639
2006-05-09,0.6420
2006-05-08,1.3840
2006-05-05,1.3626
2006-05-04,0.9561
2006-05-03,0.5778
2006-05-02,1.3982
2006-05-01,0.9273
2006-04-28,1.1771
2006-04-27,1.2912
2006-04-26,2.0688
2006-04-25,1.1272
2006-04-24,0.8204
2006-04-21,0.7705
2006-04-20,1.1058
2006-04-19,1.2056
2006-04-18,1.0629
2006-04-17,1.4553
2006-04-13,0.6349
2006-04-12,2.6110
2006-04-11,0.7705
2006-04-10,0.9631
2006-04-07,1.1771
2006-04-06,0.7277
2006-04-05,0.9773
2006-04-04,0.9631
2006-04-03,0.8561
2006-03-31,0.7919
2006-03-30,1.0273
2006-03-29,1.4054
2006-03-28,1.1628
2006-03-27,0.6635
2006-03-24,0.8632
2006-03-23,0.7919
2006-03-22,0.5707
2006-03-21,0.7277
2006-03-20,0.7348
2006-03-17,0.9631
2006-03-16,0.7134
2006-03-15,0.7348
2006-03-14,0.6492
2006-03-13,0.9987
2006-03-10,1.2128
2006-03-09,1.2484
2006-03-08,0.8989
2006-03-07,0.6135
2006-03-06,1.0059
2006-03-03,1.3483
2006-03-02,0.7191
2006-03-01,0.5921
2006-02-28,1.2627
2006-02-27,0.6349
2006-02-24,0.9131
2006-02-23,0.4352
2006-02-22,1.1129
2006-02-21,0.5350
2006-02-17,0.5136
2006-02-16,0.5208
2006-02-15,0.4922
2006-02-14,0.6635
2006-02-13,0.5850
2006-02-10,0.4922
2006-02-09,0.9916
2006-02-08,0.6967
2006-02-07,0.6465
2006-02-06,0.9520
2006-02-03,0.8738
2006-02-02,0.7104
2006-02-01,2.7422
2006-01-31,0.5257
2006-01-30,0.6039
2006-01-27,0.8951
2006-01-26,1.3072
2006-01-25,0.7104
2006-01-24,0.6110
2006-01-23,1.0230
2006-01-20,1.1935
2006-01-19,0.5470
2006-01-18,0.6181
2006-01-17,0.5825
2006-01-13,1.0017
2006-01-12,0.6465
2006-01-11,0.8525
2006-01-10,0.4760
2006-01-09,0.5257
2006-01-06,1.0301
2006-01-05,1.1296
2006-01-04,1.0017
2006-01-03,0.9022
2005-12-30,0.7246
2005-12-29,0.4689
2005-12-28,0.4973
2005-12-27,1.3711
2005-12-23,0.5186
2005-12-22,0.7104
2005-12-21,0.8028
2005-12-20,0.7957
2005-12-19,0.8170
2005-12-16,0.5115
2005-12-15,0.8880
2005-12-14,0.9875
2005-12-13,0.7388
2005-12-12,0.4973
2005-12-09,0.4589
2005-12-08,0.6962
2005-12-07,0.6252
2005-12-06,0.5683
2005-12-05,0.6394
2005-12-02,0.4476
2005-12-01,1.1225
2005-11-30,0.9875
2005-11-29,0.7459
2005-11-28,0.5328
2005-11-25,0.5811
2005-11-23,0.7175
2005-11-22,0.7175
2005-11-21,1.7974
2005-11-18,0.9591
2005-11-17,0.5328
2005-11-16,0.7815
2005-11-15,0.7673
2005-11-14,1.1864
2005-11-11,0.5683
2005-11-10,0.9946
2005-11-09,0.5399
2005-11-08,0.6524
2005-11-07,0.3043
2005-11-04,0.4882
2005-11-03,0.8492
2005-11-02,0.6015
2005-11-01,0.7502
2005-10-31,1.4012
2005-10-28,1.4508
2005-10-27,0.8209
2005-10-26,1.9462
2005-10-25,0.5945
2005-10-24,1.2455
2005-10-21,1.2172
2005-10-20,1.2668
2005-10-19,1.1182
2005-10-18,0.5591
2005-10-17,0.7360
2005-10-14,0.9129
2005-10-13,0.9979
2005-10-12,0.8492
2005-10-11,0.9483
2005-10-10,0.9554
2005-10-07,0.9059
2005-10-06,0.8422
2005-10-05,0.7643
2005-10-04,0.9483
2005-10-03,0.7006
2005-09-30,1.0262
2005-09-29,0.6935
2005-09-28,0.7219
2005-09-27,1.4437
2005-09-26,1.9462
2005-09-23,0.7431
2005-09-22,0.5378
2005-09-21,1.0191
2005-09-20,0.7926
2005-09-19,1.2526
2005-09-16,0.6935
2005-09-15,0.8846
2005-09-14,1.2172
2005-09-13,0.3822
2005-09-12,0.5025
2005-09-09,0.7360
2005-09-08,0.4105
2005-09-07,0.7289
2005-09-06,0.8492
2005-09-02,1.4437
2005-09-01,0.8139
2005-08-31,0.7533
2005-08-30,0.7997
2005-08-29,1.1252
2005-08-26,0.7926
2005-08-25,0.2477
2005-08-24,0.6157
2005-08-23,0.5308
2005-08-22,0.8705
2005-08-19,0.6582
2005-08-18,0.6865
2005-08-17,0.9271
2005-08-16,1.0262
2005-08-15,0.9412
2005-08-12,0.9908
2005-08-11,0.9554
2005-08-10,1.2172
2005-08-09,1.0716
2005-08-08,0.6063
2005-08-05,0.3596
2005-08-04,0.5358
2005-08-03,0.5852
2005-08-02,0.5006
2005-08-01,0.6012
2005-07-29,0.5781
2005-07-28,0.8249
2005-07-27,1.1280
2005-07-26,0.7544
2005-07-25,0.5711
2005-07-22,0.7262
2005-07-21,0.4371
2005-07-20,1.1633
2005-07-19,0.6134
2005-07-18,0.4301
2005-07-15,0.4583
2005-07-14,0.6063
2005-07-13,0.4865
2005-07-12,0.5781
2005-07-11,0.5006
2005-07-08,0.5147
2005-07-07,1.2197
2005-07-06,1.3466
2005-07-05,0.8954
2005-07-01,1.0998
2005-06-30,3.6520
2005-06-29,0.8672
2005-06-28,0.8326
2005-06-27,1.4876
2005-06-24,0.9941
2005-06-23,0.9870
2005-06-22,0.8249
2005-06-21,0.6909
2005-06-20,0.7332
2005-06-17,0.7685
2005-06-16,0.5358
2005-06-15,1.0434
2005-06-14,1.3748
2005-06-13,1.0082
2005-06-10,0.7050
2005-06-09,0.8108
2005-06-08,0.8531
2005-06-07,0.5711
2005-06-06,0.7879
2005-06-03,0.6275
2005-06-02,0.6980
2005-06-01,0.0000
2005-05-31,0.9095
2005-05-27,0.4089
2005-05-26,1.0928
2005-05-25,0.7967
2005-05-24,0.9659
2005-05-23,0.4089
2005-05-20,0.6275
2005-05-19,0.9095
2005-05-18,1.4664
2005-05-17,0.5288
2005-05-16,0.6980
2005-05-13,1.6004
2005-05-12,0.6980
2005-05-11,1.3184
2005-05-10,1.4042
2005-05-09,0.5968
2005-05-06,1.0602
2005-05-05,0.5547
2005-05-04,0.5898
2005-05-03,0.8215
2005-05-02,0.6881
2005-04-29,0.9408
2005-04-28,0.9759
2005-04-27,1.2989
2005-04-26,1.2989
2005-04-25,1.3200
2005-04-22,1.2568
2005-04-21,1.2989
2005-04-20,0.8004
2005-04-19,1.2217
2005-04-18,0.7723
2005-04-15,1.0462
2005-04-14,0.8355
2005-04-13,0.4213
2005-04-12,1.2638
2005-04-11,0.8496
2005-04-08,0.4142
2005-04-07,0.5898
2005-04-06,0.3160
2005-04-05,0.9830
2005-04-04,0.5406
2005-04-01,0.5757
2005-03-31,0.6003
2005-03-30,1.0883
2005-03-29,0.8215
2005-03-28,0.9338
2005-03-24,0.4002
2005-03-23,0.5477
2005-03-22,0.6038
2005-03-21,0.4353
2005-03-18,0.4353
2005-03-17,0.4227
2005-03-16,1.2779
2005-03-15,0.9198
2005-03-14,0.4845
2005-03-11,0.7162
2005-03-10,0.4704
2005-03-09,0.4985
2005-03-08,0.6108
2005-03-07,0.8215
2005-03-04,1.2287
2005-03-03,1.9449
2005-03-02,0.7372
2005-03-01,0.0000
2005-02-28,0.2387
2005-02-25,1.1936
2005-02-24,0.8566
2005-02-23,0.6740
2005-02-22,0.4985
2005-02-18,0.7864
2005-02-17,0.6108
2005-02-16,0.4423
2005-02-15,0.5687
2005-02-14,0.4283
2005-02-11,0.6670
2005-02-10,0.5617
2005-02-09,0.6361
2005-02-08,0.8596
2005-02-07,0.2726
2005-02-04,0.6989
2005-02-03,0.7059
2005-02-02,1.2929
2005-02-01,0.6709
2005-01-31,0.4962
2005-01-28,1.0064
2005-01-27,1.0204
2005-01-26,0.5731
2005-01-25,0.4822
2005-01-24,0.7548
2005-01-21,0.6779
2005-01-20,0.4403
2005-01-19,0.3984
2005-01-18,1.0623
2005-01-14,0.6220
