Dates,WILLR Values
2014-12-31,-32.0321
2014-12-30,-23.2633
2014-12-29,-21.0829
2014-12-26,-24.2113
2014-12-24,-26.0598
2014-12-23,-31.7951
2014-12-22,-40.3743
2014-12-19,-49.8066
2014-12-18,-52.4610
2014-12-17,-55.3523
2014-12-16,-59.1916
2014-12-15,-69.4771
2014-12-12,-75.6864
2014-12-11,-63.3627
2014-12-10,-57.3430
2014-12-09,-33.5488
2014-12-08,-30.6101
2014-12-05,-21.4621
2014-12-04,-25.6806
2014-12-03,-22.5997
2014-12-02,-21.1303
2014-12-01,-20.6090
2014-11-28,-11.2714
2014-11-26,-9.2806
2014-11-25,-9.1384
2014-11-24,-10.0864
2014-11-21,-18.7604
2014-11-20,-23.8795
2014-11-19,-24.3061
2014-11-18,-28.8089
2014-11-17,-39.4263
2014-11-14,-37.3407
2014-11-13,-38.9049
2014-11-12,-51.5130
2014-11-11,-53.9303
2014-11-10,-57.3430
2014-11-07,-58.2436
2014-11-06,-58.6090
2014-11-05,-65.5980
2014-11-04,-63.0363
2014-11-03,-62.2986
2014-10-31,-66.6473
2014-10-30,-70.8795
2014-10-29,-73.7527
2014-10-28,-71.6948
2014-10-27,-77.4801
2014-10-24,-77.0142
2014-10-23,-77.8296
2014-10-22,-80.0815
2014-10-21,-58.0664
2014-10-20,-68.9769
2014-10-17,-73.1314
2014-10-16,-84.5855
2014-10-15,-84.9738
2014-10-14,-78.0303
2014-10-13,-85.2871
2014-10-10,-81.1460
2014-10-09,-76.1767
2014-10-08,-67.4212
2014-10-07,-73.9681
2014-10-06,-62.3730
2014-10-03,-61.9786
2014-10-02,-70.6157
2014-10-01,-68.6438
2014-09-30,-57.9558
2014-09-29,-52.4738
2014-09-26,-52.7893
2014-09-25,-58.9023
2014-09-24,-53.2231
2014-09-23,-57.9558
2014-09-22,-53.1048
2014-09-19,-50.1863
2014-09-18,-53.2231
2014-09-17,-56.4571
2014-09-16,-58.1924
2014-09-15,-62.1758
2014-09-12,-59.6517
2014-09-11,-56.9304
2014-09-10,-54.6429
2014-09-09,-54.6823
2014-09-08,-55.5894
2014-09-05,-68.5649
2014-09-04,-65.5281
2014-09-03,-63.6350
2014-09-02,-65.4492
2014-08-29,-60.2433
2014-08-28,-59.0206
2014-08-27,-54.7218
2014-08-26,-53.1442
2014-08-25,-54.2091
2014-08-22,-57.6403
2014-08-21,-57.4825
2014-08-20,-58.0741
2014-08-19,-65.0548
2014-08-18,-67.4212
2014-08-15,-74.5991
2014-08-14,-70.8524
2014-08-13,-79.2529
2014-08-12,-85.2082
2014-08-11,-83.9067
2014-08-08,-84.5772
2014-08-07,-87.6929
2014-08-06,-93.6087
2014-08-05,-84.9853
2014-08-04,-90.2378
2014-08-01,-86.9534
2014-07-31,-84.6093
2014-07-30,-73.8235
2014-07-29,-73.7163
2014-07-28,-69.1730
2014-07-25,-63.1277
2014-07-24,-59.2924
2014-07-23,-51.9094
2014-07-22,-42.2251
2014-07-21,-46.8275
2014-07-18,-48.9370
2014-07-17,-54.5621
2014-07-16,-49.6401
2014-07-15,-44.2707
2014-07-14,-42.9283
2014-07-11,-47.4987
2014-07-10,-51.6537
2014-07-09,-51.6537
2014-07-08,-51.6537
2014-07-07,-44.3026
2014-07-03,-46.1564
2014-07-02,-49.0009
2014-07-01,-47.1881
2014-06-30,-44.9028
2014-06-27,-40.6805
2014-06-26,-40.6351
2014-06-25,-42.7877
2014-06-24,-36.3457
2014-06-23,-30.7172
2014-06-20,-27.5443
2014-06-19,-25.4054
2014-06-18,-26.2580
2014-06-17,-25.6859
2014-06-16,-25.1028
2014-06-13,-25.4457
2014-06-12,-25.6844
2014-06-11,-21.1258
2014-06-10,-13.6076
2014-06-09,-11.9131
2014-06-06,-11.2209
2014-06-05,-14.6339
2014-06-04,-18.1901
2014-06-03,-16.8774
2014-06-02,-16.5189
2014-05-30,-18.0417
2014-05-29,-18.2993
2014-05-28,-20.1969
2014-05-27,-20.5717
2014-05-23,-24.6948
2014-05-22,-26.0301
2014-05-21,-28.0916
2014-05-20,-31.3244
2014-05-19,-27.1780
2014-05-16,-28.4430
2014-05-15,-27.5059
2014-05-14,-23.3360
2014-05-13,-22.2584
2014-05-12,-24.2497
2014-05-09,-27.7636
2014-05-08,-29.0052
2014-05-07,-29.5206
2014-05-06,-30.1030
2014-05-05,-27.4706
2014-05-02,-32.1763
2014-05-01,-35.6241
2014-04-30,-34.3196
2014-04-29,-35.8338
2014-04-28,-36.2319
2014-04-25,-32.7197
2014-04-24,-30.1181
2014-04-23,-28.4487
2014-04-22,-35.1262
2014-04-21,-34.5408
2014-04-17,-34.3240
2014-04-16,-38.3999
2014-04-15,-42.2373
2014-04-14,-44.4487
2014-04-11,-47.0069
2014-04-10,-43.6032
2014-04-09,-35.9561
2014-04-08,-40.1930
2014-04-07,-37.2404
2014-04-04,-33.5700
2014-04-03,-30.6994
2014-04-02,-31.6631
2014-04-01,-31.8682
2014-03-31,-37.4454
2014-03-28,-39.5574
2014-03-27,-42.1204
2014-03-26,-41.4643
2014-03-25,-40.4596
2014-03-24,-41.6898
2014-03-21,-43.4122
2014-03-20,-41.0542
2014-03-19,-44.1094
2014-03-18,-40.4186
2014-03-17,-37.5889
2014-03-14,-42.3255
2014-03-13,-44.8270
2014-03-12,-39.6189
2014-03-11,-37.0763
2014-03-10,-34.5748
2014-03-07,-31.1915
2014-03-06,-30.5354
2014-03-05,-30.6789
2014-03-04,-27.7262
2014-03-03,-31.8444
2014-02-28,-29.9828
2014-02-27,-30.1692
2014-02-26,-33.6462
2014-02-25,-33.1330
2014-02-24,-27.6472
2014-02-21,-30.1771
2014-02-20,-27.5770
2014-02-19,-29.4573
2014-02-18,-24.8396
2014-02-14,-25.0455
2014-02-13,-26.0380
2014-02-12,-28.5409
2014-02-11,-26.1793
2014-02-10,-31.6292
2014-02-07,-31.5135
2014-02-06,-39.3241
2014-02-05,-39.5913
2014-02-04,-38.0113
2014-02-03,-36.2567
2014-01-31,-32.2084
2014-01-30,-30.0902
2014-01-29,-24.6696
2014-01-28,-12.4774
2014-01-27,-12.0271
2014-01-24,-13.2113
2014-01-23,-5.4390
2014-01-22,-0.3352
2014-01-21,-1.9300
2014-01-17,-3.8999
2014-01-16,-4.3166
2014-01-15,-3.6333
2014-01-14,-4.6415
2014-01-13,-3.4936
2014-01-10,-1.4973
2014-01-09,-0.6519
2014-01-08,-1.9896
2014-01-07,-2.5122
2014-01-06,-6.0530
2014-01-03,-7.3850
2014-01-02,-8.9868
2013-12-31,-9.2902
2013-12-30,-10.2513
2013-12-27,-8.5990
2013-12-26,-6.2890
2013-12-24,-8.6766
2013-12-23,-9.3180
2013-12-20,-8.5813
2013-12-19,-10.9545
2013-12-18,-10.2228
2013-12-17,-9.4811
2013-12-16,-11.0452
2013-12-13,-12.2235
2013-12-12,-13.5251
2013-12-11,-14.1236
2013-12-10,-12.3018
2013-12-09,-10.7877
2013-12-06,-10.0348
2013-12-05,-13.6397
2013-12-04,-15.4226
2013-12-03,-14.6542
2013-12-02,-11.4097
2013-11-29,-11.2787
2013-11-27,-10.5947
2013-11-26,-10.5074
2013-11-25,-13.0979
2013-11-22,-8.7756
2013-11-21,-13.1998
2013-11-20,-13.8983
2013-11-19,-7.3057
2013-11-18,-5.2974
2013-11-15,-0.7605
2013-11-14,-0.4632
2013-11-13,-2.2645
2013-11-12,-3.6118
2013-11-11,-3.2534
2013-11-08,-1.7299
2013-11-07,-4.8722
2013-11-06,-2.3647
2013-11-05,-0.6757
2013-11-04,-1.9305
2013-11-01,-0.7621
2013-10-31,-2.2861
2013-10-30,-2.9208
2013-10-29,-2.9526
2013-10-28,-2.5854
2013-10-25,-0.3989
2013-10-24,-1.7272
2013-10-23,-1.6588
2013-10-22,-2.5246
2013-10-21,-2.7072
2013-10-18,-0.6622
2013-10-17,-0.1966
2013-10-16,-0.6511
2013-10-15,-4.5022
2013-10-14,-1.8827
2013-10-11,-4.9115
2013-10-10,-3.0288
2013-10-09,-12.0946
2013-10-08,-10.1095
2013-10-07,-7.5515
2013-10-04,-6.5078
2013-10-03,-10.5188
2013-10-02,-5.1980
2013-10-01,-5.3822
2013-09-30,-5.8938
2013-09-27,-3.3562
2013-09-26,-2.0465
2013-09-25,-3.8269
2013-09-24,-2.8241
2013-09-23,-5.8734
2013-09-20,-7.6742
2013-09-19,-2.7423
2013-09-18,-2.3329
2013-09-17,-0.8050
2013-09-16,-0.4958
2013-09-13,-0.0000
2013-09-12,-1.0851
2013-09-11,-0.0000
2013-09-10,-2.1967
2013-09-09,-4.7752
2013-09-06,-7.6219
2013-09-05,-6.0003
2013-09-04,-6.5862
2013-09-03,-10.0007
2013-08-30,-12.7374
2013-08-29,-10.2016
2013-08-28,-14.3693
2013-08-27,-14.5200
2013-08-26,-8.6524
2013-08-23,-8.6101
2013-08-22,-9.4434
2013-08-21,-12.4578
2013-08-20,-10.6933
2013-08-19,-10.4727
2013-08-16,-13.5361
2013-08-15,-15.3497
2013-08-14,-11.8451
2013-08-13,-6.7721
2013-08-12,-11.6491
2013-08-09,-8.9778
2013-08-08,-7.7279
2013-08-07,-6.3064
2013-08-06,-5.9771
2013-08-05,-4.8549
2013-08-02,-3.8790
2013-08-01,-6.8066
2013-07-31,-10.7100
2013-07-30,-9.1730
2013-07-29,-11.4175
2013-07-26,-9.4902
2013-07-25,-6.8066
2013-07-24,-6.1944
2013-07-23,-0.8996
2013-07-22,-3.2109
2013-07-19,-2.9620
2013-07-18,-1.2937
2013-07-17,-8.3593
2013-07-16,-9.7525
2013-07-15,-6.1948
2013-07-12,-15.6239
2013-07-11,-1.4682
2013-07-10,-0.6589
2013-07-09,-2.8201
2013-07-08,-1.9575
2013-07-05,-0.0000
2013-07-03,-3.4670
2013-07-02,-7.3743
2013-07-01,-2.5040
2013-06-28,-4.7053
2013-06-27,-2.7516
2013-06-26,-9.3555
2013-06-25,-15.0789
2013-06-24,-17.3352
2013-06-21,-11.4742
2013-06-20,-12.4098
2013-06-19,-5.2281
2013-06-18,-0.1926
2013-06-17,-1.3721
2013-06-14,-3.9252
2013-06-13,-2.2480
2013-06-12,-5.8903
2013-06-11,-3.4147
2013-06-10,-2.0204
2013-06-07,-0.2875
2013-06-06,-5.0799
2013-06-05,-8.8526
2013-06-04,-5.5255
2013-06-03,-2.1686
2013-05-31,-7.2782
2013-05-30,-2.7627
2013-05-29,-7.0702
2013-05-28,-4.0401
2013-05-24,-1.7698
2013-05-23,-0.7458
2013-05-22,-4.8939
2013-05-21,-1.8400
2013-05-20,-1.9351
2013-05-17,-0.3842
2013-05-16,-3.0004
2013-05-15,-1.5171
2013-05-14,-0.2819
2013-05-13,-1.4624
2013-05-10,-3.3282
2013-05-09,-1.9750
2013-05-08,-1.9157
2013-05-07,-0.9300
2013-05-06,-2.2345
2013-05-03,-0.8142
2013-05-02,-4.6387
2013-05-01,-8.7223
2013-04-30,-7.8105
2013-04-29,-5.8678
2013-04-26,-2.1013
2013-04-25,-4.0012
2013-04-24,-7.4308
2013-04-23,-6.0087
2013-04-22,-11.8296
2013-04-19,-7.0414
2013-04-18,-15.6789
2013-04-17,-13.0031
2013-04-16,-12.0643
2013-04-15,-12.6276
2013-04-12,-2.6757
2013-04-11,-4.3657
2013-04-10,-3.6270
2013-04-09,-1.4483
2013-04-08,-0.4817
2013-04-05,-3.5862
2013-04-04,-10.1164
2013-04-03,-13.2744
2013-04-02,-14.7196
2013-04-01,-8.5106
2013-03-28,-5.2991
2013-03-27,-3.3943
2013-03-26,-1.1668
2013-03-25,-8.2867
2013-03-22,-7.9868
2013-03-21,-10.3302
2013-03-20,-5.3564
2013-03-19,-4.6869
2013-03-18,-6.2651
2013-03-15,-0.2870
2013-03-14,-2.4591
2013-03-13,-0.5190
2013-03-12,-2.4160
2013-03-11,-0.5158
2013-03-08,-4.3984
2013-03-07,-5.4980
2013-03-06,-1.4599
2013-03-05,-1.4319
2013-03-04,-6.7641
2013-03-01,-5.2250
2013-02-28,-8.3033
2013-02-27,-4.5769
2013-02-26,-15.6428
2013-02-25,-20.8368
2013-02-22,-7.1816
2013-02-21,-12.6269
2013-02-20,-22.9312
2013-02-19,-24.0203
2013-02-15,-20.8368
2013-02-14,-21.6746
2013-02-13,-22.9312
2013-02-12,-16.8967
2013-02-11,-17.8955
2013-02-08,-12.1523
2013-02-07,-4.9109
2013-02-06,-14.3996
2013-02-05,-17.7290
2013-02-04,-23.3890
2013-02-01,-26.2190
2013-01-31,-34.5425
2013-01-30,-28.5496
2013-01-29,-36.3736
2013-01-28,-33.4604
2013-01-25,-24.8872
2013-01-24,-22.4734
2013-01-23,-31.0466
2013-01-22,-32.1287
2013-01-18,-24.8040
2013-01-17,-22.9728
2013-01-16,-30.6304
2013-01-15,-8.9894
2013-01-14,-12.2355
2013-01-11,-23.8052
2013-01-10,-7.7408
2013-01-09,-10.4876
2013-01-08,-32.3784
2013-01-07,-15.7314
2013-01-04,-2.7467
2013-01-03,-4.2592
2013-01-02,-2.2960
2012-12-31,-11.3690
2012-12-28,-17.7173
2012-12-27,-6.9158
2012-12-26,-5.1155
2012-12-24,-5.5893
2012-12-21,-2.4719
2012-12-20,-2.1840
2012-12-19,-8.8048
2012-12-18,-8.7088
2012-12-17,-17.0567
2012-12-14,-23.1017
2012-12-13,-20.2231
2012-12-12,-9.1886
2012-12-11,-5.8302
2012-12-10,-8.6129
2012-12-07,-17.1526
2012-12-06,-23.4855
2012-12-05,-24.5410
2012-12-04,-22.8138
2012-12-03,-23.1017
2012-11-30,-20.6069
2012-11-29,-22.1422
2012-11-28,-22.4300
2012-11-27,-18.5919
2012-11-26,-20.7029
2012-11-23,-25.7884
2012-11-21,-31.4496
2012-11-20,-37.3027
2012-11-19,-42.8679
2012-11-16,-54.2863
2012-11-15,-51.6956
2012-11-14,-49.2967
2012-11-13,-29.4346
2012-11-12,-26.2681
2012-11-09,-30.4900
2012-11-08,-52.2713
2012-11-07,-60.6192
2012-11-06,-46.6021
2012-11-05,-61.9541
2012-11-02,-65.3869
2012-11-01,-58.3307
2012-10-31,-61.6680
2012-10-26,-55.2793
2012-10-25,-51.1791
2012-10-24,-40.0227
2012-10-23,-38.9738
2012-10-22,-30.5826
2012-10-19,-27.6266
2012-10-18,-25.2428
2012-10-17,-31.2501
2012-10-16,-32.6804
2012-10-15,-44.4089
2012-10-12,-48.2231
2012-10-11,-57.9492
2012-10-10,-62.6216
2012-10-09,-59.7610
2012-10-08,-60.4284
2012-10-05,-57.3771
2012-10-04,-66.4358
2012-10-03,-67.1986
2012-10-02,-70.3453
2012-10-01,-65.7683
2012-09-28,-69.7255
2012-09-27,-64.9101
2012-09-26,-63.4798
2012-09-25,-71.7756
2012-09-24,-65.5776
2012-09-21,-66.1497
2012-09-20,-67.2939
2012-09-19,-66.8172
2012-09-18,-61.5727
2012-09-17,-66.6265
2012-09-14,-50.7175
2012-09-13,-40.3351
2012-09-12,-44.0145
2012-09-11,-35.4999
2012-09-10,-36.6964
2012-09-07,-25.2982
2012-09-06,-25.7390
2012-09-05,-31.4066
2012-09-04,-38.0188
2012-08-31,-34.6812
2012-08-30,-38.3337
2012-08-29,-34.4293
2012-08-28,-33.9255
2012-08-27,-34.8072
2012-08-24,-36.6334
2012-08-23,-41.2305
2012-08-22,-25.8649
2012-08-21,-22.9052
2012-08-20,-19.3786
2012-08-17,-18.8749
2012-08-16,-20.3978
2012-08-15,-23.9563
2012-08-14,-22.0946
2012-08-13,-19.7364
2012-08-10,-19.6123
2012-08-09,-19.1779
2012-08-08,-17.1921
2012-08-07,-18.0609
2012-08-06,-27.4855
2012-08-03,-27.9763
2012-08-02,-31.3987
2012-08-01,-26.8468
2012-07-31,-20.1940
2012-07-30,-14.6500
2012-07-27,-10.8567
2012-07-26,-14.3582
2012-07-25,-19.4937
2012-07-24,-31.1653
2012-07-23,-23.4978
2012-07-20,-17.6063
2012-07-19,-11.6835
2012-07-18,-16.1979
2012-07-17,-19.8281
2012-07-16,-20.4797
2012-07-13,-17.9665
2012-07-12,-26.3438
2012-07-11,-27.2281
2012-07-10,-19.3161
2012-07-09,-15.5463
2012-07-06,-17.1287
2012-07-05,-13.6382
2012-07-03,-14.4294
2012-07-02,-19.5023
2012-06-29,-14.2897
2012-06-28,-26.9488
2012-06-27,-25.5992
2012-06-26,-29.9740
2012-06-25,-29.4155
2012-06-22,-25.1803
2012-06-21,-27.9262
2012-06-20,-20.2935
2012-06-19,-20.7124
2012-06-18,-25.4595
2012-06-15,-25.0407
2012-06-14,-25.6922
2012-06-13,-24.7149
2012-06-12,-22.2948
2012-06-11,-33.7903
2012-06-08,-34.5815
2012-06-07,-34.5350
2012-06-06,-38.8633
2012-06-05,-45.5651
2012-06-04,-45.9375
2012-06-01,-47.1475
2012-05-31,-36.1174
2012-05-30,-37.1413
2012-05-29,-32.4406
2012-05-25,-32.9614
2012-05-24,-26.7451
2012-05-23,-25.9401
2012-05-22,-26.3426
2012-05-21,-25.0009
2012-05-18,-36.7627
2012-05-17,-34.1688
2012-05-16,-22.4518
2012-05-15,-21.4232
2012-05-14,-19.0083
2012-05-11,-17.0405
2012-05-10,-15.9672
2012-05-09,-14.8492
2012-05-08,-10.8036
2012-05-07,-8.3140
2012-05-04,-8.8474
2012-05-03,-4.4462
2012-05-02,-2.5345
2012-05-01,-2.5790
2012-04-30,-3.4633
2012-04-27,-1.3493
2012-04-26,-2.3011
2012-04-25,-1.8950
2012-04-24,-16.1007
2012-04-23,-17.7436
2012-04-20,-14.5047
2012-04-19,-16.6171
2012-04-18,-13.7537
2012-04-17,-11.9699
2012-04-16,-18.5886
2012-04-13,-17.4620
2012-04-12,-14.7394
2012-04-11,-22.8602
2012-04-10,-28.3523
2012-04-09,-19.7621
2012-04-05,-14.3170
2012-04-04,-13.9414
2012-04-03,-9.3412
2012-04-02,-6.9003
2012-03-30,-10.6556
2012-03-29,-12.0169
2012-03-28,-10.8433
2012-03-27,-8.5902
2012-03-26,-6.8534
2012-03-23,-12.5332
2012-03-22,-12.7679
2012-03-21,-7.6514
2012-03-20,-7.0411
2012-03-19,-5.8207
2012-03-16,-6.7595
2012-03-15,-5.6798
2012-03-14,-7.5122
2012-03-13,-11.7894
2012-03-12,-15.0903
2012-03-09,-16.5316
2012-03-08,-12.4403
2012-03-07,-15.4623
2012-03-06,-19.9255
2012-03-05,-13.0229
2012-03-02,-9.4593
2012-03-01,-8.6262
2012-02-29,-10.6874
2012-02-28,-14.6125
2012-02-27,-14.3971
2012-02-24,-10.7358
2012-02-23,-11.6404
2012-02-22,-10.7358
2012-02-21,-12.2004
2012-02-17,-13.7941
2012-02-16,-14.1387
2012-02-15,-14.3971
2012-02-14,-13.3796
2012-02-13,-16.4207
2012-02-10,-15.9924
2012-02-09,-11.9234
2012-02-08,-13.8079
2012-02-07,-16.7888
2012-02-06,-15.6816
2012-02-03,-11.9343
2012-02-02,-16.7036
2012-02-01,-16.0649
2012-01-31,-21.1323
2012-01-30,-21.2175
2012-01-27,-19.5567
2012-01-26,-16.3204
2012-01-25,-14.1486
2012-01-24,-16.1075
2012-01-23,-15.4687
2012-01-20,-15.4261
2012-01-19,-15.2558
2012-01-18,-17.3850
2012-01-17,-16.6185
2012-01-13,-19.3438
2012-01-12,-15.4687
2012-01-11,-18.7476
2012-01-10,-17.6405
2012-01-09,-19.6419
2012-01-06,-21.9840
2012-01-05,-23.9002
2012-01-04,-20.4935
2012-01-03,-20.9620
2011-12-30,-24.6667
2011-12-29,-21.4304
2011-12-28,-25.0500
2011-12-27,-20.7490
2011-12-23,-22.0266
2011-12-22,-20.6639
2011-12-21,-23.6447
2011-12-20,-28.5418
2011-12-19,-38.2508
2011-12-16,-34.6313
2011-12-15,-36.3346
2011-12-14,-39.1877
2011-12-13,-35.0997
2011-12-12,-35.0997
2011-12-09,-30.7136
2011-12-08,-38.2083
2011-12-07,-36.3772
2011-12-06,-35.2274
2011-12-05,-34.2906
2011-12-02,-33.3963
2011-12-01,-34.7590
2011-11-30,-44.5106
2011-11-29,-59.1167
2011-11-28,-60.2665
2011-11-25,-69.6774
2011-11-23,-71.4659
2011-11-22,-62.9918
2011-11-21,-57.8392
2011-11-18,-49.7484
2011-11-17,-55.5823
2011-11-16,-54.5177
2011-11-15,-47.7044
2011-11-14,-47.7044
2011-11-11,-52.0479
2011-11-10,-60.9478
2011-11-09,-62.1402
2011-11-08,-53.1976
2011-11-07,-56.4983
2011-11-04,-58.5719
2011-11-03,-56.9215
2011-11-02,-64.4962
2011-11-01,-69.7012
2011-10-31,-58.6142
2011-10-28,-48.5428
2011-10-27,-50.6163
2011-10-26,-55.3558
2011-10-25,-67.3738
2011-10-24,-63.0151
2011-10-21,-63.6922
2011-10-20,-72.5787
2011-10-19,-69.9551
2011-10-18,-68.4317
2011-10-17,-75.5832
2011-10-14,-66.6544
2011-10-13,-68.1778
2011-10-12,-64.8348
2011-10-11,-66.3158
2011-10-10,-66.0619
2011-10-07,-75.4563
2011-10-06,-76.8527
2011-10-05,-83.2849
2011-10-04,-86.7548
2011-10-03,-90.5210
2011-09-30,-80.9574
2011-09-29,-73.0865
2011-09-28,-74.9908
2011-09-27,-71.3515
2011-09-26,-74.6099
2011-09-23,-85.1891
2011-09-22,-88.5322
2011-09-21,-78.7993
2011-09-20,-68.0508
2011-09-19,-65.5541
2011-09-16,-60.3492
2011-09-15,-64.8348
2011-09-14,-70.2936
2011-09-13,-71.0553
2011-09-12,-73.0019
2011-09-09,-75.5409
2011-09-08,-71.2246
2011-09-07,-62.3804
2011-09-06,-71.3939
2011-09-02,-66.0619
2011-09-01,-57.5139
2011-08-31,-54.0863
2011-08-30,-57.5986
2011-08-29,-63.6499
2011-08-26,-71.2669
2011-08-25,-78.4608
2011-08-24,-75.9641
2011-08-23,-79.8572
2011-08-22,-89.9709
2011-08-19,-93.5255
2011-08-18,-87.6435
2011-08-17,-73.8905
2011-08-16,-73.6790
2011-08-15,-71.6901
2011-08-12,-75.7102
2011-08-11,-87.9820
2011-08-10,-99.1968
2011-08-09,-82.7426
2011-08-08,-99.5373
2011-08-05,-91.6579
2011-08-04,-89.8744
2011-08-03,-67.5814
2011-08-02,-65.6931
2011-08-01,-51.8977
2011-07-29,-51.1633
2011-07-28,-50.1667
2011-07-27,-50.3240
2011-07-26,-52.7894
2011-07-25,-46.7572
2011-07-22,-39.6234
2011-07-21,-38.4694
2011-07-20,-42.7707
2011-07-19,-50.8486
2011-07-18,-55.9891
2011-07-15,-46.9145
2011-07-14,-47.3866
2011-07-13,-42.2461
2011-07-12,-43.5050
2011-07-11,-36.0565
2011-07-08,-27.0344
2011-07-07,-22.2087
2011-07-06,-28.7654
2011-07-05,-31.8602
2011-07-01,-30.8856
2011-06-30,-32.6493
2011-06-29,-38.7090
2011-06-28,-41.9588
2011-06-27,-44.3833
2011-06-24,-46.2404
2011-06-23,-46.2920
2011-06-22,-41.8041
2011-06-21,-32.2093
2011-06-20,-29.4237
2011-06-17,-31.2807
2011-06-16,-31.6850
2011-06-15,-31.1577
2011-06-14,-27.2960
2011-06-13,-35.2169
2011-06-10,-36.4256
2011-06-09,-27.7824
2011-06-08,-29.2993
2011-06-07,-27.7824
2011-06-06,-25.9437
2011-06-03,-24.7485
2011-06-02,-20.8413
2011-06-01,-22.4042
2011-05-31,-10.0849
2011-05-27,-14.8655
2011-05-26,-16.3824
2011-05-25,-17.9453
2011-05-24,-21.3929
2011-05-23,-18.1292
2011-05-20,-12.4292
2011-05-19,-10.1309
2011-05-18,-14.1760
2011-05-17,-16.2905
2011-05-16,-11.2801
2011-05-13,-5.4882
2011-05-12,-3.7414
2011-05-11,-5.2583
2011-05-10,-3.2007
2011-05-09,-4.6182
2011-05-06,-6.1271
2011-05-05,-10.0594
2011-05-04,-8.2761
2011-05-03,-5.2126
2011-05-02,-5.1212
2011-04-29,-2.5974
2011-04-28,-1.5438
2011-04-27,-6.4220
2011-04-26,-1.7575
2011-04-25,-4.9528
2011-04-21,-1.7689
2011-04-20,-1.5115
2011-04-19,-10.5787
2011-04-18,-12.8189
2011-04-15,-14.0012
2011-04-14,-15.8680
2011-04-13,-16.9259
2011-04-12,-11.0143
2011-04-11,-6.7828
2011-04-08,-8.5874
2011-04-07,-3.4847
2011-04-06,-7.0317
2011-04-05,-10.0808
2011-04-04,-5.6005
2011-04-01,-5.2271
2011-03-31,-3.4417
2011-03-30,-3.1592
2011-03-29,-4.3198
2011-03-28,-6.3829
2011-03-25,-6.1250
2011-03-24,-9.8646
2011-03-23,-10.1224
2011-03-22,-15.7310
2011-03-21,-19.9216
2011-03-18,-33.4605
2011-03-17,-38.6182
2011-03-16,-42.5510
2011-03-15,-29.6567
2011-03-14,-22.8873
2011-03-11,-17.0849
2011-03-10,-19.3413
2011-03-09,-14.1837
2011-03-08,-14.5060
2011-03-07,-21.9847
2011-03-04,-16.0533
2011-03-03,-16.6336
2011-03-02,-30.4304
2011-03-01,-26.8845
2011-02-28,-14.6994
2011-02-25,-12.8298
2011-02-24,-18.7235
2011-02-23,-22.3190
2011-02-22,-17.5703
2011-02-18,-3.2563
2011-02-17,-5.2777
2011-02-16,-3.5888
2011-02-15,-11.1887
2011-02-14,-5.1369
2011-02-11,-5.9814
2011-02-10,-2.3222
2011-02-09,-2.2185
2011-02-08,-6.0939
2011-02-07,-13.5942
2011-02-04,-19.3859
2011-02-03,-23.5952
2011-02-02,-23.4663
2011-02-01,-28.0400
2011-01-31,-33.2578
2011-01-28,-34.8682
2011-01-27,-26.3007
2011-01-26,-29.7792
2011-01-25,-15.4786
2011-01-24,-12.3221
2011-01-21,-19.0859
2011-01-20,-22.6933
2011-01-19,-18.7639
2011-01-18,-13.9970
2011-01-14,-29.4571
2011-01-13,-31.0032
2011-01-12,-28.9418
2011-01-11,-36.6075
2011-01-10,-35.7700
2011-01-07,-33.9019
2011-01-06,-37.6381
2011-01-05,-46.1412
2011-01-04,-49.6198
2011-01-03,-53.0983
2010-12-31,-60.4419
2010-12-30,-62.0523
2010-12-29,-61.7947
2010-12-28,-63.0186
2010-12-27,-63.7272
2010-12-23,-61.7302
2010-12-22,-64.6290
2010-12-21,-67.3345
2010-12-20,-73.2609
2010-12-17,-61.9235
2010-12-16,-65.9818
2010-12-15,-67.0125
2010-12-14,-65.4020
2010-12-13,-69.9112
2010-12-10,-67.5278
2010-12-09,-64.6290
2010-12-08,-60.9572
2010-12-07,-54.1934
2010-12-06,-51.8744
2010-12-03,-52.1965
2010-12-02,-51.8744
2010-12-01,-57.4787
2010-11-30,-70.0401
2010-11-29,-65.0299
2010-11-26,-58.7101
2010-11-24,-55.0716
2010-11-23,-65.8678
2010-11-22,-61.3618
2010-11-19,-61.7663
2010-11-18,-54.1637
2010-11-17,-65.5548
2010-11-16,-64.0432
2010-11-15,-59.5623
2010-11-12,-62.3696
2010-11-11,-50.0607
2010-11-10,-40.8831
2010-11-09,-29.1140
2010-11-08,-23.5586
2010-11-05,-17.9252
2010-11-04,-20.1573
2010-11-03,-30.3080
2010-11-02,-28.0894
2010-11-01,-24.3918
2010-10-29,-23.5466
2010-10-28,-20.2187
2010-10-27,-22.3845
2010-10-26,-20.0603
2010-10-25,-18.1586
2010-10-22,-20.2716
2010-10-21,-19.0038
2010-10-20,-19.7433
2010-10-19,-30.0306
2010-10-18,-22.8356
2010-10-15,-22.6176
2010-10-14,-16.9491
2010-10-13,-16.4503
2010-10-12,-22.1188
2010-10-11,-23.1618
2010-10-08,-26.6082
2010-10-07,-30.0999
2010-10-06,-28.6752
2010-10-05,-28.2698
2010-10-04,-38.1462
2010-10-01,-35.9708
2010-09-30,-37.2325
2010-09-29,-39.7125
2010-09-28,-46.0211
2010-09-27,-48.7622
2010-09-24,-45.6731
2010-09-23,-54.1572
