Dates,HT_DCPHASE Values
2009-10-21,32.3983
2009-10-20,26.5881
2009-10-19,9.2124
2009-10-16,-15.6375
2009-10-15,307.0171
2009-10-14,276.9584
2009-10-13,263.7211
2009-10-12,259.1686
2009-10-09,254.0535
2009-10-08,249.9143
2009-10-07,244.3975
2009-10-06,235.2727
2009-10-05,229.8817
2009-10-02,225.0346
2009-10-01,221.9240
2009-09-30,223.2041
2009-09-29,222.9154
2009-09-28,221.6991
2009-09-25,212.7142
2009-09-24,200.7546
2009-09-23,187.3650
2009-09-22,173.3865
2009-09-21,159.8657
2009-09-18,148.8698
2009-09-17,146.4970
2009-09-16,191.3991
2009-09-15,225.6208
2009-09-14,234.6957
2009-09-11,232.4503
2009-09-10,225.1688
2009-09-09,205.9093
2009-09-08,185.7561
2009-09-04,167.6352
2009-09-03,153.9632
2009-09-02,149.3728
2009-09-01,153.4511
2009-08-31,167.1180
2009-08-28,188.1800
2009-08-27,201.1000
2009-08-26,203.1535
2009-08-25,201.1960
2009-08-24,199.0849
2009-08-21,197.0602
2009-08-20,194.0493
2009-08-19,187.9765
2009-08-18,180.9838
2009-08-17,177.7248
2009-08-14,178.7429
2009-08-13,179.2074
2009-08-12,179.6736
2009-08-11,182.3255
2009-08-10,183.4659
2009-08-07,182.3409
2009-08-06,186.0671
2009-08-05,179.8811
2009-08-04,160.6436
2009-08-03,149.2150
2009-07-31,137.1711
2009-07-30,113.6354
2009-07-29,90.1294
2009-07-28,72.8605
2009-07-27,59.3565
2009-07-24,49.2381
2009-07-23,40.5849
2009-07-22,34.9458
2009-07-21,31.8533
2009-07-20,28.6072
2009-07-17,22.9591
2009-07-16,16.7204
2009-07-15,9.5270
2009-07-14,1.9732
2009-07-13,-5.6504
2009-07-10,-8.3654
2009-07-09,-10.7396
2009-07-08,-19.4511
2009-07-07,-29.5809
2009-07-06,-33.0571
2009-07-02,-36.8739
2009-07-01,-33.0034
2009-06-30,-37.9347
2009-06-29,-43.6689
2009-06-26,300.6172
2009-06-25,283.9353
2009-06-24,258.9026
2009-06-23,242.6204
2009-06-22,228.0090
2009-06-19,215.1770
2009-06-18,203.6017
2009-06-17,189.7897
2009-06-16,179.6644
2009-06-15,166.3277
2009-06-12,153.7909
2009-06-11,145.7846
2009-06-10,141.3696
2009-06-09,140.4065
2009-06-08,145.0406
2009-06-05,161.9472
2009-06-04,193.3955
2009-06-03,217.7965
2009-06-02,226.5777
2009-06-01,228.6829
2009-05-29,223.3894
2009-05-28,214.6118
2009-05-27,207.8006
2009-05-26,198.1934
2009-05-22,192.3612
2009-05-21,189.4181
2009-05-20,186.9153
2009-05-19,184.2494
2009-05-18,178.3121
2009-05-15,177.4854
2009-05-14,176.1691
2009-05-13,172.3069
2009-05-12,171.0384
2009-05-11,168.2310
2009-05-08,163.6717
2009-05-07,159.3480
2009-05-06,153.4553
2009-05-05,147.7374
2009-05-04,143.2378
2009-05-01,137.9027
2009-04-30,130.8779
2009-04-29,128.7729
2009-04-28,186.2702
2009-04-27,248.7835
2009-04-24,234.0889
2009-04-23,217.6056
2009-04-22,199.8711
2009-04-21,200.2680
2009-04-20,218.3206
2009-04-17,216.3778
2009-04-16,213.2024
2009-04-15,206.5775
2009-04-14,202.0908
2009-04-13,199.0359
2009-04-09,198.3441
2009-04-08,200.0732
2009-04-07,200.1538
2009-04-06,199.8859
2009-04-03,197.0201
2009-04-02,191.6431
2009-04-01,182.5790
2009-03-31,170.7937
2009-03-30,158.0962
2009-03-27,144.7570
2009-03-26,120.6132
2009-03-25,96.1166
2009-03-24,75.5655
2009-03-23,55.1489
2009-03-20,43.9795
2009-03-19,36.8445
2009-03-18,25.9610
2009-03-17,18.5624
2009-03-16,11.5695
2009-03-13,4.9732
2009-03-12,0.9221
2009-03-11,-0.8033
2009-03-10,-2.1217
2009-03-09,-5.4899
2009-03-06,-8.3908
2009-03-05,-6.9931
2009-03-04,-4.7619
2009-03-03,-2.1284
2009-03-02,-0.6804
2009-02-27,0.9789
2009-02-26,1.3758
2009-02-25,-3.5136
2009-02-24,-11.3384
2009-02-23,-21.0026
2009-02-20,-28.8567
2009-02-19,-38.5127
2009-02-18,313.3576
2009-02-17,305.6415
2009-02-13,298.9817
2009-02-12,291.2200
2009-02-11,90.8083
2009-02-10,274.1096
2009-02-09,260.6812
2009-02-06,258.6610
2009-02-05,242.3700
2009-02-04,200.4308
2009-02-03,134.3727
2009-02-02,101.1239
2009-01-30,82.8326
2009-01-29,67.7709
2009-01-28,54.1136
2009-01-27,36.3094
2009-01-26,14.8446
2009-01-23,-11.0709
2009-01-22,-37.3527
2009-01-21,297.4173
2009-01-20,263.8709
2009-01-16,243.1166
2009-01-15,222.9048
2009-01-14,202.3211
2009-01-13,184.4299
2009-01-12,170.2259
2009-01-09,158.8269
2009-01-08,150.4517
2009-01-07,141.9420
2009-01-06,130.0859
2009-01-05,122.1733
2009-01-02,116.3252
2008-12-31,229.8255
2008-12-30,229.1675
2008-12-29,187.6575
2008-12-26,119.3512
2008-12-24,99.7132
2008-12-23,79.0041
2008-12-22,-7.3178
2008-12-19,281.9055
2008-12-18,254.9600
2008-12-17,238.8394
2008-12-16,215.2539
2008-12-15,181.0837
2008-12-12,115.4339
2008-12-11,96.0572
2008-12-10,81.9898
2008-12-09,65.2011
2008-12-08,58.5203
2008-12-05,52.3602
2008-12-04,50.3180
2008-12-03,43.7994
2008-12-02,40.4313
2008-12-01,31.7663
2008-11-28,21.5270
2008-11-26,15.9800
2008-11-25,4.0627
2008-11-24,-17.4449
2008-11-21,-30.7073
2008-11-20,309.5055
2008-11-19,289.9738
2008-11-18,268.5114
2008-11-17,246.5341
2008-11-14,229.2638
2008-11-13,205.2773
2008-11-12,170.4715
2008-11-11,133.1265
2008-11-10,115.0808
2008-11-07,100.5944
2008-11-06,103.8577
2008-11-05,97.8731
2008-11-04,84.0337
2008-11-03,70.7335
2008-10-31,53.5562
2008-10-30,38.8678
2008-10-29,30.1116
2008-10-28,19.8684
2008-10-27,11.5233
2008-10-24,7.0372
2008-10-23,2.1986
2008-10-22,-2.2186
2008-10-21,-5.9880
2008-10-20,-8.8135
2008-10-17,-11.0423
2008-10-16,-12.4913
2008-10-15,-12.7645
2008-10-14,-12.1455
2008-10-13,-11.3155
2008-10-10,-10.9369
2008-10-09,-7.4663
2008-10-08,-1.7487
2008-10-07,3.0957
2008-10-06,7.2249
2008-10-03,9.2785
2008-10-02,8.2067
2008-10-01,7.8706
2008-09-30,3.9325
2008-09-29,4.5240
2008-09-26,4.0716
2008-09-25,3.3844
2008-09-24,2.5326
2008-09-23,1.6285
2008-09-22,0.5404
2008-09-19,-0.2986
2008-09-18,2.4843
2008-09-17,-2.8367
2008-09-16,-9.0140
2008-09-15,-23.5253
2008-09-12,-40.6053
2008-09-11,296.6197
2008-09-10,272.5843
2008-09-09,246.5702
2008-09-08,219.4727
2008-09-05,187.3038
2008-09-04,154.4503
2008-09-03,126.4495
2008-09-02,101.6031
2008-08-29,68.0704
2008-08-28,41.8969
2008-08-27,13.2689
2008-08-26,-18.6165
2008-08-25,291.4959
2008-08-22,270.0727
2008-08-21,250.1750
2008-08-20,230.1993
2008-08-19,198.9406
2008-08-18,173.2377
2008-08-15,144.2224
2008-08-14,119.0843
2008-08-13,87.9273
2008-08-12,68.0628
2008-08-11,33.2305
2008-08-08,-0.4797
2008-08-07,-25.1630
2008-08-06,312.4206
2008-08-05,292.9811
2008-08-04,279.0366
2008-08-01,261.3536
2008-07-31,152.6465
2008-07-30,102.6148
2008-07-29,89.0417
2008-07-28,89.2136
2008-07-25,88.2060
2008-07-24,94.1802
2008-07-23,88.4365
2008-07-22,74.9512
2008-07-21,62.9009
2008-07-18,57.2044
2008-07-17,47.6866
2008-07-16,39.1964
2008-07-15,36.5277
2008-07-14,27.9850
2008-07-11,13.8335
2008-07-10,3.7094
2008-07-09,-7.9817
2008-07-08,-23.3072
2008-07-07,-33.9577
2008-07-03,-38.6703
2008-07-02,-39.2713
2008-07-01,-6.1160
2008-06-30,27.8601
2008-06-27,40.4101
2008-06-26,36.3281
2008-06-25,33.5572
2008-06-24,29.0119
2008-06-23,22.3901
2008-06-20,15.8849
2008-06-19,7.2935
2008-06-18,-4.3091
2008-06-17,-11.7509
2008-06-16,-18.1639
2008-06-13,-23.0113
2008-06-12,-25.6422
2008-06-11,-25.5313
2008-06-10,-25.9486
2008-06-09,-25.7909
2008-06-06,-26.7482
2008-06-05,-30.1282
2008-06-04,-37.5183
2008-06-03,314.4667
2008-06-02,302.2315
2008-05-30,305.7513
2008-05-29,290.2949
2008-05-28,275.2488
2008-05-27,262.2910
2008-05-23,250.8691
2008-05-22,240.8640
2008-05-21,232.9922
2008-05-20,226.5745
2008-05-19,221.4960
2008-05-16,215.5260
2008-05-15,208.6998
2008-05-14,198.7911
2008-05-13,193.6456
2008-05-12,185.4563
2008-05-09,179.0365
2008-05-08,172.0378
2008-05-07,165.9668
2008-05-06,159.5099
2008-05-05,154.9745
2008-05-02,151.8189
2008-05-01,147.4800
2008-04-30,145.6307
2008-04-29,145.2236
2008-04-28,146.8972
2008-04-25,151.2104
2008-04-24,159.4478
2008-04-23,165.2802
2008-04-22,164.9625
2008-04-21,163.1362
2008-04-18,163.8042
2008-04-17,163.8634
2008-04-16,154.7918
2008-04-15,147.4065
2008-04-14,147.3252
2008-04-11,162.4472
2008-04-10,177.1642
2008-04-09,204.5463
2008-04-08,184.0953
2008-04-07,104.4394
2008-04-04,88.6244
2008-04-03,76.4984
2008-04-02,62.2215
2008-04-01,55.0482
2008-03-31,43.3956
2008-03-28,36.3745
2008-03-27,28.9452
2008-03-26,21.4659
2008-03-25,17.4728
2008-03-24,13.4862
2008-03-20,6.6262
2008-03-19,2.6893
2008-03-18,-1.5262
2008-03-17,-7.2920
2008-03-14,-13.2120
2008-03-13,-19.4674
2008-03-12,-23.3014
2008-03-11,-24.7914
2008-03-10,-25.7062
2008-03-07,-29.5702
2008-03-06,303.8112
2008-03-05,283.1892
2008-03-04,252.7369
2008-03-03,231.5353
2008-02-29,203.0591
2008-02-28,190.8503
2008-02-27,189.6816
2008-02-26,199.1361
2008-02-25,198.0435
2008-02-22,187.2867
2008-02-21,174.1679
2008-02-20,158.2231
2008-02-19,143.9535
2008-02-15,124.8946
2008-02-14,102.8616
2008-02-13,77.8080
2008-02-12,63.5240
2008-02-11,50.8292
2008-02-08,43.5023
2008-02-07,41.1801
2008-02-06,47.6166
2008-02-05,44.2417
2008-02-04,43.6343
2008-02-01,38.5099
2008-01-31,32.9165
2008-01-30,27.5634
2008-01-29,23.2994
2008-01-28,20.6916
2008-01-25,19.7036
2008-01-24,19.1464
2008-01-23,18.8155
2008-01-22,18.5947
2008-01-18,17.1356
2008-01-17,10.8398
2008-01-16,2.0711
2008-01-15,-8.3495
2008-01-14,-19.4202
2008-01-11,-32.1799
2008-01-10,312.7316
2008-01-09,300.7590
2008-01-08,296.4013
2008-01-07,66.5208
2008-01-04,79.8528
2008-01-03,70.8700
2008-01-02,60.2642
2007-12-31,50.0917
2007-12-28,40.5629
2007-12-27,27.0901
2007-12-26,14.1896
2007-12-24,-2.3238
2007-12-21,-19.7763
2007-12-20,-36.4105
2007-12-19,307.0147
2007-12-18,290.1506
2007-12-17,263.8365
2007-12-14,239.2565
2007-12-13,180.7130
2007-12-12,139.3176
2007-12-11,98.1603
2007-12-10,75.1050
2007-12-07,56.8639
2007-12-06,46.8269
2007-12-05,38.3552
2007-12-04,29.6692
2007-12-03,20.1142
2007-11-30,14.0054
2007-11-29,1.6843
2007-11-28,-10.7556
2007-11-27,-17.8755
2007-11-26,-29.5143
2007-11-23,-40.3821
2007-11-21,304.8947
2007-11-20,294.3651
2007-11-19,281.5394
2007-11-16,261.3893
2007-11-15,237.3667
2007-11-14,170.8173
2007-11-13,107.3725
2007-11-12,83.6285
2007-11-09,74.9533
2007-11-08,66.7300
2007-11-07,58.4725
2007-11-06,50.2117
2007-11-05,46.8510
2007-11-02,43.1335
2007-11-01,34.5829
2007-10-31,25.6965
2007-10-30,16.2171
2007-10-29,6.4679
2007-10-26,-3.4925
2007-10-25,-13.9644
2007-10-24,-25.1070
2007-10-23,-42.6040
2007-10-22,305.6670
2007-10-19,287.2449
2007-10-18,274.1982
2007-10-17,256.3605
2007-10-16,243.8154
2007-10-15,235.5839
2007-10-12,222.8865
2007-10-11,214.7458
2007-10-10,203.0848
2007-10-09,189.6147
2007-10-08,183.9890
2007-10-05,175.7235
2007-10-04,171.4213
2007-10-03,168.3254
2007-10-02,168.9842
2007-10-01,170.5588
2007-09-28,169.4788
2007-09-27,167.9800
2007-09-26,163.1535
2007-09-25,157.2257
2007-09-24,150.5998
2007-09-21,139.9045
2007-09-20,127.5515
2007-09-19,112.4903
2007-09-18,87.9660
2007-09-17,61.5936
2007-09-14,13.5706
2007-09-13,-41.9800
2007-09-12,-30.9141
2007-09-11,56.5979
2007-09-10,64.5596
2007-09-07,57.2257
2007-09-06,46.9111
2007-09-05,35.9498
2007-09-04,25.8104
2007-08-31,11.8362
2007-08-30,4.3766
2007-08-29,-8.0162
2007-08-28,-16.0787
2007-08-27,-24.8942
2007-08-24,-44.4426
2007-08-23,300.3751
2007-08-22,285.0562
2007-08-21,270.2943
2007-08-20,264.3951
2007-08-17,258.3767
2007-08-16,255.3609
2007-08-15,251.2839
2007-08-14,243.2161
2007-08-13,232.3879
2007-08-10,219.8455
2007-08-09,209.6815
2007-08-08,196.6961
2007-08-07,190.8456
2007-08-06,185.1288
2007-08-03,175.6826
2007-08-02,169.9919
2007-08-01,167.9602
2007-07-31,169.4478
2007-07-30,175.2877
2007-07-27,178.0681
2007-07-26,184.1092
2007-07-25,184.1167
2007-07-24,185.0434
2007-07-23,184.2173
2007-07-20,183.1892
2007-07-19,181.3058
2007-07-18,172.4685
2007-07-17,163.0530
2007-07-16,152.0090
2007-07-13,138.9600
2007-07-12,123.8049
2007-07-11,106.6825
2007-07-10,87.4862
2007-07-09,64.6878
2007-07-06,41.2625
2007-07-05,20.6960
2007-07-03,5.7902
2007-07-02,0.1616
2007-06-29,4.5121
2007-06-28,5.6144
2007-06-27,-2.2444
2007-06-26,-10.6573
2007-06-25,-36.8113
2007-06-22,298.1714
2007-06-21,273.3223
2007-06-20,253.5042
2007-06-19,233.5616
2007-06-18,220.5272
2007-06-15,209.8977
2007-06-14,203.6042
2007-06-13,195.0472
2007-06-12,185.2609
2007-06-11,177.4974
2007-06-08,168.9811
2007-06-07,164.7680
2007-06-06,162.4051
2007-06-05,161.7029
2007-06-04,159.6882
2007-06-01,158.1720
2007-05-31,154.5448
2007-05-30,152.1065
2007-05-29,150.2270
2007-05-25,148.1926
2007-05-24,145.9213
2007-05-23,140.9776
2007-05-22,135.0803
2007-05-21,130.0091
2007-05-18,129.9617
2007-05-17,158.6265
2007-05-16,243.4262
2007-05-15,244.0185
2007-05-14,233.1178
2007-05-11,226.2546
2007-05-10,215.0100
2007-05-09,212.4998
2007-05-08,207.2248
2007-05-07,204.6598
2007-05-04,199.0110
2007-05-03,193.1389
2007-05-02,187.8217
2007-05-01,181.4522
2007-04-30,173.8888
2007-04-27,172.7330
2007-04-26,170.6844
2007-04-25,169.2848
2007-04-24,168.4724
2007-04-23,164.7511
2007-04-20,160.6277
2007-04-19,142.6443
2007-04-18,121.0146
2007-04-17,104.4546
2007-04-16,76.8654
2007-04-13,56.4506
2007-04-12,34.9060
2007-04-11,-0.3214
2007-04-10,-21.5298
2007-04-09,-35.1390
2007-04-05,313.3689
2007-04-04,290.5569
2007-04-03,279.8776
2007-04-02,261.6154
2007-03-30,246.0790
2007-03-29,236.5340
2007-03-28,229.3559
2007-03-27,223.2210
2007-03-26,217.3783
2007-03-23,209.6382
2007-03-22,200.2489
2007-03-21,186.7275
2007-03-20,167.7479
2007-03-19,145.3896
2007-03-16,123.0839
2007-03-15,101.2636
2007-03-14,80.3643
2007-03-13,60.4009
2007-03-12,40.3500
2007-03-09,17.7393
2007-03-08,-2.0948
2007-03-07,-24.7688
2007-03-06,-39.2619
2007-03-05,307.2015
2007-03-02,292.2779
2007-03-01,272.9434
2007-02-28,246.6337
2007-02-27,234.9772
2007-02-26,232.6250
2007-02-23,230.9292
2007-02-22,220.7861
2007-02-21,212.8999
2007-02-20,205.5239
2007-02-16,189.0447
2007-02-15,171.4464
2007-02-14,160.1513
2007-02-13,140.0190
2007-02-12,125.6918
2007-02-09,111.6503
2007-02-08,102.1985
2007-02-07,90.7628
2007-02-06,67.2907
2007-02-05,47.2546
2007-02-02,25.8098
2007-02-01,6.0885
2007-01-31,-4.1066
2007-01-30,-11.5272
2007-01-29,-11.9830
2007-01-26,-10.8593
2007-01-25,-13.2268
2007-01-24,-17.7343
2007-01-23,-24.3283
2007-01-22,-20.8703
2007-01-19,3.0293
2007-01-18,16.3422
2007-01-17,29.5879
2007-01-16,32.8484
2007-01-12,36.2063
2007-01-11,30.6667
2007-01-10,21.9818
2007-01-09,14.9765
2007-01-08,8.8839
2007-01-05,0.6430
2007-01-04,-7.7905
2007-01-03,-15.3085
2006-12-29,-25.6097
2006-12-28,-41.9374
2006-12-27,298.0724
2006-12-26,265.9742
2006-12-22,249.1956
2006-12-21,217.2595
2006-12-20,197.4846
2006-12-19,176.8420
2006-12-18,185.9492
2006-12-15,215.7663
2006-12-14,222.9969
2006-12-13,223.6912
2006-12-12,223.4723
2006-12-11,218.0483
2006-12-08,210.8960
2006-12-07,206.3462
2006-12-06,201.4770
2006-12-05,200.5630
2006-12-04,202.9611
2006-12-01,196.7658
2006-11-30,193.9165
2006-11-29,190.5254
2006-11-28,186.9767
2006-11-27,183.0550
2006-11-24,179.4546
2006-11-22,171.5526
2006-11-21,162.5943
2006-11-20,148.9852
2006-11-17,138.9318
2006-11-16,128.0639
2006-11-15,115.3887
2006-11-14,95.5114
2006-11-13,73.1488
2006-11-10,50.0535
2006-11-09,27.0274
2006-11-08,4.2126
2006-11-07,-30.4207
2006-11-06,-38.8926
2006-11-03,-43.6463
2006-11-02,311.5504
2006-11-01,306.2101
2006-10-31,289.4373
2006-10-30,265.5499
2006-10-27,251.9891
2006-10-26,236.7165
2006-10-25,228.4955
2006-10-24,219.5811
2006-10-23,210.8715
2006-10-20,202.2002
2006-10-19,197.5403
2006-10-18,193.6960
2006-10-17,191.0586
2006-10-16,188.0806
2006-10-13,184.0193
2006-10-12,173.1351
2006-10-11,167.1543
2006-10-10,159.5776
2006-10-09,156.8385
2006-10-06,157.4070
2006-10-05,157.0268
2006-10-04,157.2535
2006-10-03,160.8225
2006-10-02,164.0805
2006-09-29,162.0655
2006-09-28,159.7848
2006-09-27,152.8265
2006-09-26,146.0438
2006-09-25,138.6028
2006-09-22,130.4006
2006-09-21,122.6715
2006-09-20,110.6603
2006-09-19,88.4689
2006-09-18,69.1761
2006-09-15,44.4426
2006-09-14,17.8025
2006-09-13,8.6804
2006-09-12,16.2132
2006-09-11,25.6263
2006-09-08,58.4694
2006-09-07,59.5261
2006-09-06,51.0273
2006-09-05,36.4219
2006-09-01,4.6245
2006-08-31,-18.0158
2006-08-30,-37.8541
2006-08-29,302.9138
2006-08-28,289.4146
2006-08-25,107.6177
2006-08-24,89.2292
2006-08-23,73.4439
2006-08-22,54.9420
2006-08-21,34.5513
2006-08-18,13.6882
2006-08-17,4.7495
2006-08-16,2.8908
2006-08-15,11.7070
2006-08-14,14.3697
2006-08-11,17.5754
2006-08-10,-0.7389
2006-08-09,-26.0247
2006-08-08,-35.2093
2006-08-07,-43.9060
2006-08-04,-42.9332
2006-08-03,13.9100
2006-08-02,47.4505
2006-08-01,53.8216
2006-07-31,56.2417
2006-07-28,54.8716
2006-07-27,57.7210
2006-07-26,57.2900
2006-07-25,50.0017
2006-07-24,39.9163
2006-07-21,33.3388
2006-07-20,28.6618
2006-07-19,21.5557
2006-07-18,17.9762
2006-07-17,21.4572
2006-07-14,24.2790
2006-07-13,25.9932
2006-07-12,19.7337
2006-07-11,10.5953
2006-07-10,-1.8493
2006-07-07,-38.2689
2006-07-06,297.2883
2006-07-05,275.3582
2006-07-03,243.0641
2006-06-30,223.2417
2006-06-29,192.3814
2006-06-28,170.9908
2006-06-27,142.6929
2006-06-26,125.1808
2006-06-23,114.9923
2006-06-22,96.4512
2006-06-21,75.9691
2006-06-20,51.9223
2006-06-19,28.6777
2006-06-16,9.7138
2006-06-15,-4.1289
2006-06-14,-10.8355
2006-06-13,-12.2519
2006-06-12,-6.0740
2006-06-09,8.6751
2006-06-08,20.0922
2006-06-07,30.3351
2006-06-06,35.0499
2006-06-05,36.1965
2006-06-02,31.5040
2006-06-01,22.5333
2006-05-31,7.0497
2006-05-30,-5.9249
2006-05-26,-20.9209
2006-05-25,308.2468
2006-05-24,279.5084
2006-05-23,260.4248
2006-05-22,232.7261
2006-05-19,209.6162
2006-05-18,199.5393
2006-05-17,193.6153
2006-05-16,199.9099
2006-05-15,201.2125
2006-05-12,199.7034
2006-05-11,194.2653
2006-05-10,189.8075
2006-05-09,185.3362
2006-05-08,181.2717
2006-05-05,180.7175
2006-05-04,180.2765
2006-05-03,180.5689
2006-05-02,178.2202
2006-05-01,174.7512
2006-04-28,172.5767
2006-04-27,168.6049
2006-04-26,164.8880
2006-04-25,161.6604
2006-04-24,158.8916
2006-04-21,155.3098
2006-04-20,153.0099
2006-04-19,156.1428
2006-04-18,162.2704
2006-04-17,174.0549
2006-04-13,191.4493
2006-04-12,208.0294
2006-04-11,217.4428
2006-04-10,219.4922
2006-04-07,218.2379
2006-04-06,218.0732
2006-04-05,213.8235
2006-04-04,207.9083
2006-04-03,204.8452
2006-03-31,198.0324
2006-03-30,190.7180
2006-03-29,182.9548
2006-03-28,173.9833
2006-03-27,164.1472
2006-03-24,152.3762
2006-03-23,144.9286
2006-03-22,141.5314
2006-03-21,148.7645
2006-03-20,166.5210
2006-03-17,191.7206
2006-03-16,210.9119
2006-03-15,215.4628
2006-03-14,214.3121
2006-03-13,209.1594
2006-03-10,205.1347
2006-03-09,200.4380
2006-03-08,202.6271
2006-03-07,204.2140
2006-03-06,202.1641
2006-03-03,200.0732
2006-03-02,201.4702
2006-03-01,199.5570
2006-02-28,200.2248
2006-02-27,199.4399
2006-02-24,199.8938
2006-02-23,200.3969
2006-02-22,200.5440
2006-02-21,197.0836
2006-02-17,195.3367
2006-02-16,188.0148
2006-02-15,179.3561
2006-02-14,169.4353
2006-02-13,158.3530
2006-02-10,140.4500
2006-02-09,123.1129
2006-02-08,102.5171
2006-02-07,81.4575
2006-02-06,66.0446
2006-02-03,47.1982
2006-02-02,30.0622
2006-02-01,12.5538
2006-01-31,-1.9835
2006-01-30,-10.9682
2006-01-27,-18.0019
2006-01-26,-20.2201
2006-01-25,-25.5227
2006-01-24,-24.6844
2006-01-23,-25.3945
2006-01-20,-24.8773
2006-01-19,-26.3788
2006-01-18,-33.0563
2006-01-17,-36.0269
2006-01-13,311.6140
2006-01-12,296.0396
2006-01-11,274.0239
2006-01-10,258.8765
2006-01-09,238.9605
2006-01-06,226.5352
2006-01-05,219.0776
2006-01-04,212.0658
2006-01-03,205.8917
2005-12-30,197.9400
2005-12-29,191.6751
2005-12-28,190.0770
2005-12-27,188.1184
2005-12-23,185.2255
2005-12-22,190.9122
2005-12-21,192.1963
2005-12-20,198.1192
2005-12-19,204.2765
2005-12-16,205.3861
2005-12-15,201.3455
2005-12-14,197.6278
2005-12-13,190.6838
2005-12-12,182.8766
2005-12-09,171.8169
2005-12-08,165.2300
2005-12-07,163.0052
2005-12-06,160.5321
2005-12-05,157.7751
2005-12-02,154.4273
2005-12-01,145.4699
2005-11-30,147.4700
2005-11-29,143.1298
2005-11-28,144.8427
2005-11-25,141.0432
2005-11-23,145.0249
2005-11-22,150.9419
2005-11-21,149.2609
2005-11-18,135.7120
2005-11-17,129.1846
2005-11-16,110.5224
2005-11-15,90.5652
2005-11-14,72.6007
2005-11-11,58.0829
2005-11-10,44.0008
2005-11-09,24.5110
2005-11-08,13.0236
2005-11-07,2.3139
2005-11-04,-8.6899
2005-11-03,-17.3323
2005-11-02,-26.4034
2005-11-01,-33.0513
2005-10-31,-38.2536
2005-10-28,-39.7495
2005-10-27,-38.7304
2005-10-26,-20.7133
2005-10-25,-21.2242
2005-10-24,-15.4549
2005-10-21,302.8595
2005-10-20,276.4556
2005-10-19,263.3326
2005-10-18,253.4610
2005-10-17,242.7725
2005-10-14,231.5142
2005-10-13,218.7179
2005-10-12,204.8101
2005-10-11,191.0646
2005-10-10,170.4481
2005-10-07,156.6515
2005-10-06,142.7313
2005-10-05,128.6582
2005-10-04,113.4443
2005-10-03,91.7166
2005-09-30,70.3108
2005-09-29,49.9296
2005-09-28,33.0804
2005-09-27,19.3096
2005-09-26,12.4729
2005-09-23,8.7544
2005-09-22,6.6614
2005-09-21,0.4240
2005-09-20,-6.3283
2005-09-19,-16.2395
2005-09-16,-29.7697
2005-09-15,314.9167
2005-09-14,295.6319
2005-09-13,280.1819
2005-09-12,264.7281
2005-09-09,252.7015
2005-09-08,243.3334
2005-09-07,226.2543
2005-09-06,216.4301
2005-09-02,207.7700
2005-09-01,200.3195
2005-08-31,199.5930
2005-08-30,196.1228
2005-08-29,196.2062
2005-08-26,193.1624
2005-08-25,187.6070
2005-08-24,185.7138
2005-08-23,180.4366
2005-08-22,174.4805
2005-08-19,170.6443
2005-08-18,164.5303
2005-08-17,159.2824
2005-08-16,162.1938
2005-08-15,176.1650
2005-08-12,212.9597
2005-08-11,227.7283
2005-08-10,234.1345
2005-08-09,230.5951
2005-08-08,225.5431
2005-08-05,216.5334
2005-08-04,207.4153
2005-08-03,196.7506
2005-08-02,185.7623
2005-08-01,169.1133
2005-07-29,156.4577
2005-07-28,149.5173
2005-07-27,185.3037
2005-07-26,217.9924
2005-07-25,230.1096
2005-07-22,222.2934
2005-07-21,204.9134
2005-07-20,193.4472
2005-07-19,172.9857
2005-07-18,152.1167
2005-07-15,120.2030
2005-07-14,98.6125
2005-07-13,78.8172
2005-07-12,58.3690
2005-07-11,41.8830
2005-07-08,21.0931
2005-07-07,-16.2202
2005-07-06,-38.1070
2005-07-05,294.0459
2005-07-01,288.2078
2005-06-30,290.2622
2005-06-29,284.1417
2005-06-28,277.8305
2005-06-27,263.9434
2005-06-24,244.9555
2005-06-23,229.8357
2005-06-22,220.7536
2005-06-21,209.1134
2005-06-20,201.5775
2005-06-17,195.5536
2005-06-16,192.0295
2005-06-15,185.6998
2005-06-14,179.4340
2005-06-13,174.9206
2005-06-10,172.3708
2005-06-09,170.1566
2005-06-08,169.0758
2005-06-07,168.3521
2005-06-06,169.7775
2005-06-03,171.3643
2005-06-02,173.7384
2005-06-01,179.5595
2005-05-31,186.5542
2005-05-27,190.1994
2005-05-26,192.2647
2005-05-25,192.4065
2005-05-24,190.8940
2005-05-23,194.0378
2005-05-20,195.7512
2005-05-19,200.0589
2005-05-18,201.9854
2005-05-17,202.5103
2005-05-16,202.7094
2005-05-13,198.7928
2005-05-12,196.0895
2005-05-11,195.1687
2005-05-10,196.1295
2005-05-09,193.0791
2005-05-06,174.4661
2005-05-05,152.8794
2005-05-04,138.5880
2005-05-03,117.6899
2005-05-02,95.6288
2005-04-29,70.8155
2005-04-28,43.2209
2005-04-27,-23.3325
2005-04-26,300.1954
2005-04-25,280.8284
2005-04-22,275.5059
2005-04-21,269.4445
2005-04-20,262.3595
2005-04-19,245.6023
2005-04-18,235.6545
2005-04-15,219.1455
2005-04-14,204.5905
2005-04-13,193.6227
2005-04-12,182.1831
2005-04-11,161.2800
2005-04-08,149.7772
2005-04-07,127.5120
2005-04-06,111.3623
2005-04-05,94.4006
2005-04-04,74.1707
2005-04-01,36.2871
2005-03-31,-31.1043
2005-03-30,293.1561
2005-03-29,274.1724
