Dates,HT_PHASOR Values
2010-03-17,0.5065
2010-03-16,8.5624
2010-03-15,-2.1138
2010-03-12,4.9310
2010-03-11,-2.4303
2010-03-10,0.1704
2010-03-09,-1.9340
2010-03-08,-2.8775
2010-03-05,-0.6305
2010-03-04,-6.0040
2010-03-03,1.2758
2010-03-02,-6.7946
2010-03-01,3.1486
2010-02-26,-7.2174
2010-02-25,6.1517
2010-02-24,-3.7722
2010-02-23,5.9062
2010-02-22,3.2626
2010-02-19,3.1592
2010-02-18,4.1993
2010-02-17,2.0954
2010-02-16,2.6838
2010-02-12,1.3680
2010-02-11,0.9700
2010-02-10,2.0150
2010-02-09,-0.0987
2010-02-08,1.9609
2010-02-05,1.5347
2010-02-04,1.1470
2010-02-03,2.6298
2010-02-02,0.1268
2010-02-01,2.6999
2010-01-29,-0.6232
2010-01-28,1.4414
2010-01-27,-0.8873
2010-01-26,0.3474
2010-01-25,-0.9513
2010-01-22,-1.7032
2010-01-21,0.4893
2010-01-20,-2.8989
2010-01-19,1.2157
2010-01-15,-1.1602
2010-01-14,1.1570
2010-01-13,-1.2473
2010-01-12,2.1039
2010-01-11,-0.4402
2010-01-08,1.5376
2010-01-07,1.5424
2010-01-06,0.7680
2010-01-05,0.9438
2010-01-04,0.7419
2009-12-31,0.8734
2009-12-30,0.1350
2009-12-29,0.6405
2009-12-28,0.2586
2009-12-24,-0.5353
2009-12-23,0.5597
2009-12-22,-0.5744
2009-12-21,0.4775
2009-12-18,-1.4946
2009-12-17,1.5313
2009-12-16,-2.7475
2009-12-15,2.9547
2009-12-14,-1.7962
2009-12-11,3.3784
2009-12-10,1.2120
2009-12-09,2.0014
2009-12-08,3.6099
2009-12-07,0.3660
2009-12-04,4.1801
2009-12-03,-1.1422
2009-12-02,3.6584
2009-12-01,-1.9108
2009-11-30,2.1786
2009-11-27,-2.3067
2009-11-25,2.0972
2009-11-24,-3.1171
2009-11-23,0.1949
2009-11-20,-2.4378
2009-11-19,-1.0052
2009-11-18,-2.8576
2009-11-17,-2.3427
2009-11-16,-1.2828
2009-11-13,-6.0679
2009-11-12,1.3142
2009-11-11,-4.1853
2009-11-10,1.9379
2009-11-09,-0.2848
2009-11-06,1.4174
2009-11-05,3.0925
2009-11-04,-0.5395
2009-11-03,4.5235
2009-11-02,-1.9938
2009-10-30,2.9522
2009-10-29,-2.5251
2009-10-28,0.1377
2009-10-27,-1.5977
2009-10-26,-1.0855
2009-10-23,-1.4218
2009-10-22,-0.0609
2009-10-21,-1.6779
2009-10-20,-0.4093
2009-10-19,-1.4136
2009-10-16,-0.8212
2009-10-15,-1.1891
2009-10-14,-1.4741
2009-10-13,-0.3887
2009-10-12,-1.6885
2009-10-09,-0.1469
2009-10-08,-1.3350
2009-10-07,0.2742
2009-10-06,-2.0957
2009-10-05,1.0585
2009-10-02,-2.2069
2009-10-01,1.7095
2009-09-30,-2.3533
2009-09-29,2.6383
2009-09-28,-1.3964
2009-09-25,2.4779
2009-09-24,0.2324
2009-09-23,2.3071
2009-09-22,0.0823
2009-09-21,2.4994
2009-09-18,1.0362
2009-09-17,1.9477
2009-09-16,2.7008
2009-09-15,1.2060
2009-09-14,3.5496
2009-09-11,0.2362
2009-09-10,5.1157
2009-09-09,-1.2301
2009-09-08,4.5204
2009-09-04,-1.7097
2009-09-03,2.6648
2009-09-02,-2.3835
2009-09-01,1.9776
2009-08-31,-2.6833
2009-08-28,-2.0659
2009-08-27,-1.3075
2009-08-26,-3.0229
2009-08-25,-1.1018
2009-08-24,-3.0967
2009-08-21,0.4112
2009-08-20,-4.6436
2009-08-19,1.5743
2009-08-18,0.2871
2009-08-17,0.0217
2009-08-14,2.5061
2009-08-13,-0.5288
2009-08-12,-0.2102
2009-08-11,-0.1102
2009-08-10,-1.9134
2009-08-07,0.8524
2009-08-06,-3.1192
2009-08-05,2.1547
2009-08-04,-2.1316
2009-08-03,2.3941
2009-07-31,0.2111
2009-07-30,1.7906
2009-07-29,1.1288
2009-07-28,1.2489
2009-07-27,0.8199
2009-07-24,0.9124
2009-07-23,-0.1001
2009-07-22,1.2803
2009-07-21,-1.5836
2009-07-20,2.6873
2009-07-17,-1.1819
2009-07-16,2.7933
2009-07-15,2.0784
2009-07-14,0.7316
2009-07-13,3.1968
2009-07-10,-0.5128
2009-07-09,0.9263
2009-07-08,-0.2840
2009-07-07,-1.8684
2009-07-06,1.5455
2009-07-02,-2.9893
2009-07-01,3.2499
2009-06-30,0.7686
2009-06-29,1.5861
2009-06-26,6.5857
2009-06-25,-2.1922
2009-06-24,7.8289
2009-06-23,-5.4198
2009-06-22,4.3175
2009-06-19,-6.1475
2009-06-18,-2.8775
2009-06-17,-2.3699
2009-06-16,-7.4885
2009-06-15,0.6985
2009-06-12,-4.3201
2009-06-11,0.8210
2009-06-10,-2.2366
2009-06-09,1.9591
2009-06-08,-0.6719
2009-06-05,1.2636
2009-06-04,3.0578
2009-06-03,-0.4985
2009-06-02,3.2267
2009-06-01,-1.1435
2009-05-29,1.9827
2009-05-28,-1.6316
2009-05-27,1.2531
2009-05-26,-2.1263
2009-05-22,-0.5934
2009-05-21,-1.6692
2009-05-20,-4.2390
2009-05-19,0.5849
2009-05-18,-6.9575
2009-05-15,2.8117
2009-05-14,-4.8494
2009-05-13,3.5500
2009-05-12,-1.9684
2009-05-11,4.1703
2009-05-08,1.4112
2009-05-07,2.5474
2009-05-06,5.1929
2009-05-05,-0.0260
2009-05-04,4.2716
2009-05-01,-0.9295
2009-04-30,2.2486
2009-04-29,-1.6679
2009-04-28,0.0195
2009-04-27,-0.6533
2009-04-24,-2.2258
2009-04-23,0.6815
2009-04-22,-1.2212
2009-04-21,0.7730
2009-04-20,0.9195
2009-04-17,-0.1299
2009-04-16,2.6001
2009-04-15,-1.5667
2009-04-14,3.0643
2009-04-13,-2.8632
2009-04-09,2.4475
2009-04-08,-3.8267
2009-04-07,0.3328
2009-04-06,-3.1918
2009-04-03,-2.0102
2009-04-02,-1.8953
2009-04-01,-3.2270
2009-03-31,-0.3619
2009-03-30,-2.6696
2009-03-27,-0.0363
2009-03-26,-1.9475
2009-03-25,0.7484
2009-03-24,-2.2781
2009-03-23,1.6498
2009-03-20,-1.3891
2009-03-19,1.9640
2009-03-18,0.2352
2009-03-17,1.4691
2009-03-16,2.3391
2009-03-13,0.3713
2009-03-12,2.9051
2009-03-11,-0.2718
2009-03-10,3.9286
2009-03-09,-2.3233
2009-03-06,3.4463
2009-03-05,-2.9948
2009-03-04,-0.6725
2009-03-03,-1.9539
2009-03-02,-4.4365
2009-02-27,0.0449
2009-02-26,-5.6640
2009-02-25,1.6147
2009-02-24,-5.4388
2009-02-23,3.7967
2009-02-20,-3.3645
2009-02-19,4.1062
2009-02-18,2.9585
2009-02-17,1.3966
2009-02-13,5.3759
2009-02-12,-0.0345
2009-02-11,2.8981
2009-02-10,-0.4834
2009-02-09,1.4620
2009-02-06,-0.8485
2009-02-05,-0.9322
2009-02-04,0.2580
2009-02-03,-3.1724
2009-02-02,1.4745
2009-01-30,-2.4258
2009-01-29,1.7277
2009-01-28,-1.5781
2009-01-27,2.1603
2009-01-26,-1.7311
2009-01-23,2.9347
2009-01-22,-0.9024
2009-01-21,2.9535
2009-01-20,1.7573
2009-01-16,1.6679
2009-01-15,2.5136
2009-01-14,1.1925
2009-01-13,1.7678
2009-01-12,0.7090
2009-01-09,1.8529
2009-01-08,0.5736
2009-01-07,1.7876
2009-01-06,0.2681
2009-01-05,4.9951
2009-01-02,-2.0379
2008-12-31,7.4537
2008-12-30,-3.9252
2008-12-29,6.4007
2008-12-26,-5.4201
2008-12-24,4.4663
2008-12-23,-5.9294
2008-12-22,-0.0224
2008-12-19,-5.0247
2008-12-18,-2.5050
2008-12-17,-4.8178
2008-12-16,-3.4347
2008-12-15,-4.3278
2008-12-12,-8.3078
2008-12-11,-1.9839
2008-12-10,-15.0727
2008-12-09,2.0987
2008-12-08,-19.3311
2008-12-05,6.4863
2008-12-04,-13.8455
2008-12-03,7.9768
2008-12-02,-2.1704
2008-12-01,6.8593
2008-11-28,4.8421
2008-11-26,4.7883
2008-11-25,6.2140
2008-11-24,3.3045
2008-11-21,3.8104
2008-11-20,3.0793
2008-11-19,1.9434
2008-11-18,2.6853
2008-11-17,2.3405
2008-11-14,1.6311
2008-11-13,1.5961
2008-11-12,1.4686
2008-11-11,0.0791
2008-11-10,1.6984
2008-11-07,-0.5117
2008-11-06,2.1443
2008-11-05,-0.5238
2008-11-04,2.2418
2008-11-03,0.5454
2008-10-31,1.5130
2008-10-30,0.8327
2008-10-29,1.3723
2008-10-28,-0.4762
2008-10-27,2.0909
2008-10-24,-0.4887
2008-10-23,2.0355
2008-10-22,0.8527
2008-10-21,1.4871
2008-10-20,1.1187
2008-10-17,1.1624
2008-10-16,1.5444
2008-10-15,0.0552
2008-10-14,1.1890
2008-10-13,-0.0512
2008-10-10,-2.1335
2008-10-09,1.5562
2008-10-08,-3.5678
2008-10-07,2.4175
2008-10-06,-3.6091
2008-10-03,4.4852
2008-10-02,-2.9606
2008-10-01,5.8114
2008-09-30,5.2329
2008-09-29,1.9375
2008-09-26,14.6427
2008-09-25,-4.3909
2008-09-24,18.0693
2008-09-23,-10.7064
2008-09-22,9.1813
2008-09-19,-9.7034
2008-09-18,-6.4524
2008-09-17,-5.6526
2008-09-16,-10.0145
2008-09-15,-3.9567
2008-09-12,-11.3970
2008-09-11,-0.4103
2008-09-10,-12.7195
2008-09-09,2.7525
2008-09-08,-7.0097
2008-09-05,3.4843
2008-09-04,2.0691
2008-09-03,1.0276
2008-09-02,7.6885
2008-08-29,-0.5434
2008-08-28,7.1988
2008-08-27,-1.7613
2008-08-26,7.9354
2008-08-25,-4.9534
2008-08-22,9.6611
2008-08-21,-8.0938
2008-08-20,-3.3635
2008-08-19,-2.8486
2008-08-18,-16.0485
2008-08-15,1.1940
2008-08-14,-3.7096
2008-08-13,-0.7040
2008-08-12,2.4603
2008-08-11,-1.2104
2008-08-08,4.4039
2008-08-07,-3.7678
2008-08-06,4.1522
2008-08-05,-3.7248
2008-08-04,-0.0498
2008-08-01,-3.4567
2008-07-31,-0.8961
2008-07-30,-2.6831
2008-07-29,-1.1952
2008-07-28,-2.3263
2008-07-25,0.5601
2008-07-24,-2.7537
2008-07-23,2.1690
2008-07-22,-3.8484
2008-07-21,4.2984
2008-07-18,-6.6178
2008-07-17,4.0895
2008-07-16,-7.7597
2008-07-15,0.6002
2008-07-14,-6.8815
2008-07-11,-2.6681
2008-07-10,-5.1147
2008-07-09,-2.9355
2008-07-08,-4.9802
2008-07-07,-3.6877
2008-07-03,-3.0971
2008-07-02,-7.0023
2008-07-01,0.0947
2008-06-30,-7.3192
2008-06-27,2.4120
2008-06-26,-4.5353
2008-06-25,3.0175
2008-06-24,-0.1607
2008-06-23,2.0463
2008-06-20,2.0318
2008-06-19,1.6216
2008-06-18,3.7042
2008-06-17,-0.0614
2008-06-16,5.5365
2008-06-13,-2.1943
2008-06-12,4.4055
2008-06-11,-3.8638
2008-06-10,0.3740
2008-06-09,-2.5331
2008-06-06,-4.3353
2008-06-05,0.6077
2008-06-04,-3.9055
2008-06-03,1.4523
2008-06-02,0.0731
2008-05-30,0.0414
2008-05-29,2.4708
2008-05-28,-1.2897
2008-05-27,1.3759
2008-05-23,-0.9297
2008-05-22,0.4571
2008-05-21,-1.4159
2008-05-20,0.8720
2008-05-19,-1.9933
2008-05-16,-1.0714
2008-05-15,-0.5915
2008-05-14,-3.0739
2008-05-13,1.0577
2008-05-12,-1.1807
2008-05-09,0.3481
2008-05-08,1.3229
2008-05-07,-0.4101
2008-05-06,0.4745
2008-05-05,0.1145
2008-05-02,1.1916
2008-05-01,-1.1088
2008-04-30,2.4303
2008-04-29,-1.9897
2008-04-28,0.4981
2008-04-25,-1.6820
2008-04-24,-1.4089
2008-04-23,-0.9758
2008-04-22,-3.0971
2008-04-21,0.2101
2008-04-18,-4.7737
2008-04-17,1.8408
2008-04-16,-6.1106
2008-04-15,4.1000
2008-04-14,-5.1264
2008-04-11,5.3980
2008-04-10,-0.4181
2008-04-09,4.5789
2008-04-08,5.3756
2008-04-07,2.0004
2008-04-04,8.6958
2008-04-03,-0.6751
2008-04-02,8.8917
2008-04-01,-2.9269
2008-03-31,5.0602
2008-03-28,-2.9990
2008-03-27,0.0736
2008-03-26,-2.4946
2008-03-25,-1.0835
2008-03-24,-2.2951
2008-03-20,-2.6746
2008-03-19,-0.9093
2008-03-18,-3.5928
2008-03-17,0.1275
2008-03-14,-2.3562
2008-03-13,0.6469
2008-03-12,-1.1547
2008-03-11,0.6772
2008-03-10,0.0232
2008-03-07,0.4069
2008-03-06,0.0332
2008-03-05,0.5454
2008-03-04,-0.3007
2008-03-03,0.4038
2008-02-29,-0.7329
2008-02-28,0.7325
2008-02-27,-2.7838
2008-02-26,2.4019
2008-02-25,-4.2864
2008-02-22,3.9189
2008-02-21,-3.7264
2008-02-20,5.1394
2008-02-19,-3.5048
2008-02-15,6.8524
2008-02-14,-0.5078
2008-02-13,5.6969
2008-02-12,4.7281
2008-02-11,3.1875
2008-02-08,5.4091
2008-02-07,1.8975
2008-02-06,5.3580
2008-02-05,0.0993
2008-02-04,4.6069
2008-02-01,-0.9388
2008-01-31,3.4389
2008-01-30,-2.8332
2008-01-29,0.5948
2008-01-28,-1.7161
2008-01-25,-5.9593
2008-01-24,1.9737
2008-01-23,-6.3877
2008-01-22,3.2480
2008-01-18,-3.8207
2008-01-17,4.3860
2008-01-16,-2.6306
2008-01-15,4.8047
2008-01-14,0.0076
2008-01-11,4.0822
2008-01-10,1.3799
2008-01-09,3.6704
2008-01-08,0.9106
2008-01-07,3.7533
2008-01-04,2.2718
2008-01-03,2.4454
2008-01-02,3.9684
2007-12-31,1.4068
2007-12-28,4.2322
2007-12-27,-0.0325
2007-12-26,6.8017
2007-12-24,-2.9271
2007-12-21,5.9861
2007-12-20,-3.5190
2007-12-19,3.0811
2007-12-18,-4.3842
2007-12-17,2.9601
2007-12-14,-5.4188
2007-12-13,-0.6343
2007-12-12,-4.2619
2007-12-11,-4.8662
2007-12-10,-2.3766
2007-12-07,-5.9893
2007-12-06,-0.7152
2007-12-05,-5.9736
2007-12-04,0.9040
2007-12-03,-5.3192
2007-11-30,2.3576
2007-11-29,-3.3950
2007-11-28,2.8391
2007-11-27,-0.4639
2007-11-26,2.1873
2007-11-23,0.7857
2007-11-21,2.0202
2007-11-20,-0.5711
2007-11-19,2.5288
2007-11-16,0.1328
2007-11-15,2.0033
2007-11-14,-0.2752
2007-11-13,3.0775
2007-11-12,0.0156
2007-11-09,2.2891
2007-11-08,4.0747
2007-11-07,0.2790
2007-11-06,3.0385
2007-11-05,0.2268
2007-11-02,2.3231
2007-11-01,-1.5935
2007-10-31,1.3098
2007-10-30,-1.0102
2007-10-29,-5.4944
2007-10-26,2.8925
2007-10-25,-4.0987
2007-10-24,3.4097
2007-10-23,5.0680
2007-10-22,0.1035
2007-10-19,13.5184
2007-10-18,-5.7303
2007-10-17,16.2421
2007-10-16,-10.1691
2007-10-15,8.0145
2007-10-12,-10.4412
2007-10-11,-1.3044
2007-10-10,-8.7906
2007-10-09,-6.9109
2007-10-08,-5.2598
2007-10-05,-9.3312
2007-10-04,-1.7076
2007-10-03,-7.0169
2007-10-02,-0.1243
2007-10-01,-3.5827
2007-09-28,0.3700
2007-09-27,-1.7318
2007-09-26,0.7831
2007-09-25,-0.0673
2007-09-24,-0.0047
2007-09-21,1.3130
2007-09-20,-0.6139
2007-09-19,-0.9060
2007-09-18,0.9300
2007-09-17,-1.4492
2007-09-14,0.6520
2007-09-13,0.8657
2007-09-12,-0.0583
2007-09-11,-0.9477
2007-09-10,1.3576
2007-09-07,-1.2925
2007-09-06,1.0628
2007-09-05,1.0519
2007-09-04,0.4035
2007-08-31,-0.1939
2007-08-30,1.1900
2007-08-29,0.0237
2007-08-28,0.7913
2007-08-27,1.9691
2007-08-24,0.2017
2007-08-23,2.8219
2007-08-22,-1.0925
2007-08-21,4.4835
2007-08-20,-3.2833
2007-08-17,2.4847
2007-08-16,-3.0403
2007-08-15,-1.6284
2007-08-14,-1.5740
2007-08-13,-2.4974
2007-08-10,-0.7891
2007-08-09,-0.7897
2007-08-08,-1.3262
2007-08-07,-0.2088
2007-08-06,-1.2299
2007-08-03,-1.4907
2007-08-02,-0.5177
2007-08-01,-2.7359
2007-07-31,0.7439
2007-07-30,-3.3680
2007-07-27,1.8424
2007-07-26,-2.7723
2007-07-25,2.6977
2007-07-24,-2.2888
2007-07-23,3.6015
2007-07-20,-0.4892
2007-07-19,3.0373
2007-07-18,1.2046
2007-07-17,2.3679
2007-07-16,1.5691
2007-07-13,1.6103
2007-07-12,0.7655
2007-07-11,2.1380
2007-07-10,0.0046
2007-07-09,2.1379
2007-07-06,2.4307
2007-07-05,0.5750
2007-07-03,3.5580
2007-07-02,-0.1524
2007-06-29,3.8186
2007-06-28,-1.8234
2007-06-27,5.5488
2007-06-26,-4.0265
2007-06-25,2.8468
2007-06-22,-3.5891
2007-06-21,-1.5148
2007-06-20,-2.6420
2007-06-19,-1.7996
2007-06-18,-2.5673
2007-06-15,-2.8415
2007-06-14,-1.3538
2007-06-13,-5.3601
2007-06-12,0.6005
2007-06-11,-5.1659
2007-06-08,1.8582
2007-06-07,-3.1400
2007-06-06,2.5308
2007-06-05,-0.6914
2007-06-04,2.0836
2007-06-01,2.0069
2007-05-31,0.8155
2007-05-30,1.8428
2007-05-29,0.6588
2007-05-25,-0.2282
2007-05-24,1.1744
2007-05-23,-0.8792
2007-05-22,1.7471
2007-05-21,0.1369
2007-05-18,1.4299
2007-05-17,2.7231
2007-05-16,-0.2271
2007-05-15,3.7624
2007-05-14,-1.4068
2007-05-11,1.7489
2007-05-10,-1.4832
2007-05-09,-0.1628
2007-05-08,-1.2380
2007-05-07,-2.0625
2007-05-04,0.2772
2007-05-03,-2.7170
2007-05-02,1.2549
2007-05-01,0.5631
2007-04-30,0.0011
2007-04-27,3.9072
2007-04-26,-1.8623
2007-04-25,4.0777
2007-04-24,-2.8288
2007-04-23,2.2438
2007-04-20,-2.9739
2007-04-19,1.1301
2007-04-18,-3.5605
2007-04-17,0.2035
2007-04-16,-3.3696
2007-04-13,-3.2202
2007-04-12,-1.3204
2007-04-11,-4.2562
2007-04-10,-0.5122
2007-04-09,-2.1542
2007-04-05,-0.3400
2007-04-04,-2.5807
2007-04-03,0.5828
2007-04-02,-2.4212
2007-03-30,0.8468
2007-03-29,-2.8613
2007-03-28,2.1033
2007-03-27,-3.4494
2007-03-26,2.4929
2007-03-23,-1.7930
2007-03-22,2.6333
2007-03-21,-2.2658
2007-03-20,3.8038
2007-03-19,-1.6132
2007-03-16,4.3049
2007-03-15,4.0026
2007-03-14,1.6876
2007-03-13,9.1535
2007-03-12,-1.2393
2007-03-09,6.8717
2007-03-08,-1.9442
2007-03-07,3.4868
2007-03-06,-2.3295
2007-03-05,1.5786
2007-03-02,-2.2131
2007-03-01,1.4260
2007-02-28,-3.1777
2007-02-27,1.6572
2007-02-26,-3.3193
2007-02-23,-0.9164
2007-02-22,-2.3939
2007-02-21,-0.8861
2007-02-20,-2.5875
2007-02-16,0.2477
2007-02-15,-2.9271
2007-02-14,-0.8637
2007-02-13,-2.3369
2007-02-12,-2.2014
2007-02-09,-1.2596
2007-02-08,-2.5361
2007-02-07,-0.0425
2007-02-06,-2.0605
2007-02-05,0.6306
2007-02-02,0.7725
2007-02-01,-1.0123
2007-01-31,2.3327
2007-01-30,-1.7804
2007-01-29,0.1852
2007-01-26,-1.1822
2007-01-25,-1.0533
2007-01-24,-0.7682
2007-01-23,-1.5146
2007-01-22,-0.1280
2007-01-19,-2.3010
2007-01-18,0.8572
2007-01-17,-2.4583
2007-01-16,1.7342
2007-01-12,-1.6664
2007-01-11,2.1969
2007-01-10,-0.6514
2007-01-09,2.3569
2007-01-08,0.9359
2007-01-05,1.4004
2007-01-04,2.2482
2007-01-03,0.2495
2006-12-29,1.8262
2006-12-28,-0.3917
2006-12-27,0.6981
2006-12-26,-0.1619
2006-12-22,-0.8873
2006-12-21,1.1938
2006-12-20,0.1845
2006-12-19,0.3058
2006-12-18,3.6671
2006-12-15,-2.2436
2006-12-14,4.1938
2006-12-13,-3.7804
2006-12-12,1.7678
2006-12-11,-3.7140
2006-12-08,-1.2321
2006-12-07,-2.4816
2006-12-06,-3.1967
2006-12-05,-1.1219
2006-12-04,-3.7487
2006-12-01,0.1455
2006-11-30,-3.7806
2006-11-29,1.5325
2006-11-28,-2.9686
2006-11-27,2.4657
2006-11-24,-0.6161
2006-11-22,2.0723
2006-11-21,2.4340
2006-11-20,0.5233
2006-11-17,3.9912
2006-11-16,-0.8815
2006-11-15,3.0923
2006-11-14,-1.6492
2006-11-13,2.1363
2006-11-10,-2.2953
2006-11-09,-0.6603
2006-11-08,-0.9757
2006-11-07,-2.2963
2006-11-06,-0.7052
2006-11-03,-1.8272
2006-11-02,-0.0764
2006-11-01,-3.4384
2006-10-31,1.4512
2006-10-30,-2.9382
2006-10-27,2.2895
2006-10-26,-0.2809
2006-10-25,2.0601
2006-10-24,4.6509
2006-10-23,-0.7528
2006-10-20,7.2630
2006-10-19,-3.0302
2006-10-18,3.2854
2006-10-17,-3.1092
2006-10-16,-3.0385
2006-10-13,-1.1241
2006-10-12,-6.9287
2006-10-11,1.1858
2006-10-10,-9.6931
2006-10-09,5.1027
2006-10-06,-8.6869
2006-10-05,6.6159
2006-10-04,0.0305
2006-10-03,4.4388
2006-10-02,4.3613
2006-09-29,3.2599
2006-09-28,3.2186
2006-09-27,2.7220
2006-09-26,2.9811
2006-09-25,2.0281
2006-09-22,3.0256
2006-09-21,1.1512
2006-09-20,2.3007
2006-09-19,0.7500
2006-09-18,1.3594
2006-09-15,0.3043
2006-09-14,0.3632
2006-09-13,0.4883
2006-09-12,-1.8794
2006-09-11,1.5196
2006-09-08,-2.6932
2006-09-07,1.8956
2006-09-06,-2.9194
2006-09-05,2.7807
2006-09-01,-6.3092
2006-08-31,5.3254
2006-08-30,-6.3647
2006-08-29,6.9045
2006-08-28,-5.7360
2006-08-25,9.7124
2006-08-24,-2.3323
2006-08-23,8.9602
2006-08-22,8.7396
2006-08-21,3.1445
2006-08-18,9.7010
2006-08-17,1.0934
2006-08-16,2.6940
2006-08-15,1.8681
2006-08-14,-0.8157
2006-08-11,3.0671
2006-08-10,-0.8776
2006-08-09,3.0713
2006-08-08,2.0099
2006-08-07,1.4774
2006-08-04,3.1717
2006-08-03,0.6408
2006-08-02,2.4838
2006-08-01,-0.2218
2006-07-31,1.9723
2006-07-28,-0.7395
2006-07-27,-0.0398
2006-07-26,-0.2011
2006-07-25,-1.9570
2006-07-24,0.7030
2006-07-21,-2.3498
2006-07-20,1.5658
2006-07-19,-1.8041
2006-07-18,2.3105
2006-07-17,0.5612
2006-07-14,1.4476
2006-07-13,4.5328
2006-07-12,-1.0453
2006-07-11,5.2713
2006-07-10,-2.3621
2006-07-07,1.7972
2006-07-06,-2.0476
2006-07-05,-0.6348
2006-07-03,-1.8834
2006-06-30,-2.7029
2006-06-29,-0.5767
2006-06-28,-5.9632
2006-06-27,1.7062
2006-06-26,-6.6041
2006-06-23,3.3455
2006-06-22,-5.5855
2006-06-21,4.8094
2006-06-20,-4.1453
2006-06-19,5.5939
2006-06-16,-1.2436
2006-06-15,5.2599
2006-06-14,1.4819
2006-06-13,4.4805
2006-06-12,2.0660
2006-06-09,4.3422
2006-06-08,2.6220
2006-06-07,3.9571
2006-06-06,6.3776
2006-06-05,2.2021
2006-06-02,12.2746
2006-06-01,-1.3696
2006-05-31,18.6657
2006-05-30,-6.3052
2006-05-26,15.0182
2006-05-25,-8.2886
2006-05-24,5.8140
2006-05-23,-8.9497
2006-05-22,-2.2996
2006-05-19,-6.8138
2006-05-18,-9.3136
2006-05-17,-3.8002
2006-05-16,-8.7917
2006-05-15,-2.0325
2006-05-12,-5.5550
2006-05-11,-1.3989
2006-05-10,-0.6061
2006-05-09,-2.3608
2006-05-08,1.0005
2006-05-05,-2.3949
2006-05-04,-0.2717
2006-05-03,-2.6813
2006-05-02,-2.6689
2006-05-01,-1.2713
2006-04-28,-6.9447
2006-04-27,0.8731
2006-04-26,-6.5495
2006-04-25,2.0067
2006-04-24,-4.5745
2006-04-21,2.9445
2006-04-20,-2.6577
2006-04-19,3.1446
2006-04-18,-0.1745
2006-04-17,2.7138
2006-04-13,0.4343
2006-04-12,2.7132
2006-04-11,-0.2819
2006-04-10,3.0214
2006-04-07,0.1997
2006-04-06,2.5477
2006-04-05,0.7489
2006-04-04,2.4655
2006-04-03,-0.4570
2006-03-31,3.1715
2006-03-30,0.5750
2006-03-29,2.3569
2006-03-28,2.6277
2006-03-27,1.2831
2006-03-24,2.3159
2006-03-23,0.7027
2006-03-22,2.0096
2006-03-21,-0.0276
2006-03-20,1.1316
2006-03-17,-0.0822
2006-03-16,-0.2595
2006-03-15,0.0732
2006-03-14,-1.3916
2006-03-13,0.8702
2006-03-10,-2.7478
2006-03-09,2.0870
2006-03-08,-2.0930
2006-03-07,2.3749
2006-03-06,-0.2205
2006-03-03,2.0439
2006-03-02,1.4850
2006-03-01,1.3295
2006-02-28,1.7147
2006-02-27,1.3935
2006-02-24,2.4820
2006-02-23,0.1918
2006-02-22,5.4353
2006-02-21,-1.8288
2006-02-17,2.7223
2006-02-16,-1.8106
2006-02-15,-0.4502
2006-02-14,-2.1586
2006-02-13,-6.9864
2006-02-10,1.9867
2006-02-09,-12.3656
2006-02-08,5.1498
2006-02-07,-2.5677
2006-02-06,3.6108
2006-02-03,5.1510
2006-02-02,1.5801
2006-02-01,8.7002
2006-01-31,-1.1872
2006-01-30,7.0300
2006-01-27,-1.2212
2006-01-26,3.1972
2006-01-25,-1.9789
2006-01-24,3.7551
2006-01-23,-3.0816
2006-01-20,1.5941
2006-01-19,-3.0696
2006-01-18,-1.8228
2006-01-17,-1.7593
2006-01-13,-2.5893
2006-01-12,-1.2825
2006-01-11,-1.2503
2006-01-10,-0.9802
2006-01-09,-1.3865
2006-01-06,-0.2198
2006-01-05,0.9508
2006-01-04,-1.7124
2006-01-03,2.8753
2005-12-30,-2.8482
2005-12-29,0.0514
2005-12-28,-1.9834
2005-12-27,-2.5022
2005-12-23,-0.4952
2005-12-22,-2.7488
2005-12-21,0.3600
2005-12-20,-0.6167
2005-12-19,-0.3382
2005-12-16,0.6448
2005-12-15,-0.5168
2005-12-14,-0.2312
2005-12-13,-0.3963
2005-12-12,-0.5237
2005-12-09,-0.2490
2005-12-08,-1.9589
2005-12-07,1.1125
2005-12-06,-2.2489
2005-12-05,1.5915
2005-12-02,0.0105
2005-12-01,1.1403
2005-11-30,1.4840
2005-11-29,0.4415
2005-11-28,2.2845
2005-11-25,-0.6185
2005-11-23,1.8792
2005-11-22,-1.1175
2005-11-21,-0.7690
2005-11-18,-0.1935
2005-11-17,-3.6347
2005-11-16,1.3500
2005-11-15,-3.6631
2005-11-14,2.3904
2005-11-11,-2.1120
2005-11-10,2.9796
2005-11-09,2.0975
2005-11-08,1.0339
2005-11-07,6.8274
2005-11-04,-1.1665
2005-11-03,4.7561
2005-11-02,-1.3229
2005-11-01,3.0707
2005-10-31,-2.3850
2005-10-28,2.1885
2005-10-27,-2.4568
2005-10-26,-1.6104
2005-10-25,-1.6594
2005-10-24,-3.5691
2005-10-21,-0.6259
2005-10-20,-4.9258
2005-10-19,0.7628
2005-10-18,-4.9908
2005-10-17,1.6766
2005-10-14,-3.5071
2005-10-13,2.0996
2005-10-12,-2.6561
2005-10-11,2.6852
2005-10-10,-3.0524
2005-10-07,3.5959
2005-10-06,-1.4428
2005-10-05,3.3990
2005-10-04,0.0923
