Dates,PLUS_DM Values
2018-11-30,107.7296
2018-11-29,105.6148
2018-11-28,98.6277
2018-11-27,85.3205
2018-11-26,87.0617
2018-11-23,87.2618
2018-11-21,89.0427
2018-11-20,86.1905
2018-11-19,87.9495
2018-11-16,89.7444
2018-11-15,91.5759
2018-11-14,93.4448
2018-11-13,94.8858
2018-11-12,96.8222
2018-11-09,98.7982
2018-11-08,100.8145
2018-11-07,100.3317
2018-11-06,98.0265
2018-11-05,94.9438
2018-11-02,96.8814
2018-11-01,91.9789
2018-10-31,92.7062
2018-10-30,82.4033
2018-10-29,84.0850
2018-10-26,85.8010
2018-10-25,87.5520
2018-10-24,89.3388
2018-10-23,80.2671
2018-10-22,81.9052
2018-10-19,83.5767
2018-10-18,85.2824
2018-10-17,87.0228
2018-10-16,88.7988
2018-10-15,84.6691
2018-10-12,86.3970
2018-10-11,88.1602
2018-10-10,89.9594
2018-10-09,91.7953
2018-10-08,93.5799
2018-10-05,95.4896
2018-10-04,97.4384
2018-10-03,99.4270
2018-10-02,95.8645
2018-10-01,92.4860
2018-09-28,85.5000
2018-09-27,82.0629
2018-09-26,83.3331
2018-09-25,85.0338
2018-09-24,86.7691
2018-09-21,88.5399
2018-09-20,89.5227
2018-09-19,90.8562
2018-09-18,87.3606
2018-09-17,84.6920
2018-09-14,86.4204
2018-09-13,86.3679
2018-09-12,82.8203
2018-09-11,76.1996
2018-09-10,77.7547
2018-09-07,79.3415
2018-09-06,80.9607
2018-09-05,76.5921
2018-09-04,77.2372
2018-08-31,78.8135
2018-08-30,80.4219
2018-08-29,82.0632
2018-08-28,83.7380
2018-08-27,84.7757
2018-08-24,82.1925
2018-08-23,83.5244
2018-08-22,85.2290
2018-08-21,85.5667
2018-08-20,85.4969
2018-08-17,83.1850
2018-08-16,84.1127
2018-08-15,75.3897
2018-08-14,76.9283
2018-08-13,78.4982
2018-08-10,78.9651
2018-08-09,80.5767
2018-08-08,82.2211
2018-08-07,83.8991
2018-08-06,80.9461
2018-08-03,82.5981
2018-08-02,84.2837
2018-08-01,86.0038
2018-07-31,87.7590
2018-07-30,89.5500
2018-07-27,91.3775
2018-07-26,88.9798
2018-07-25,86.9654
2018-07-24,88.7402
2018-07-23,86.1610
2018-07-20,87.9194
2018-07-19,89.7136
2018-07-18,91.5445
2018-07-17,90.6038
2018-07-16,89.8404
2018-07-13,86.6649
2018-07-12,83.8763
2018-07-11,83.4175
2018-07-10,85.1199
2018-07-09,81.9856
2018-07-06,76.8426
2018-07-05,78.4109
2018-07-03,80.0111
2018-07-02,78.3402
2018-06-29,79.9390
2018-06-28,79.1543
2018-06-27,80.7697
2018-06-26,75.5233
2018-06-25,76.5245
2018-06-22,78.0862
2018-06-21,79.6798
2018-06-20,81.3059
2018-06-19,82.9652
2018-06-18,84.6584
2018-06-15,86.3861
2018-06-14,88.1491
2018-06-13,89.9480
2018-06-12,91.7837
2018-06-11,93.6568
2018-06-08,93.6924
2018-06-07,95.6045
2018-06-06,94.7270
2018-06-05,88.5771
2018-06-04,90.3848
2018-06-01,87.0873
2018-05-31,87.5682
2018-05-30,89.3553
2018-05-29,91.1788
2018-05-25,93.0396
2018-05-24,94.9384
2018-05-23,95.8348
2018-05-22,97.7907
2018-05-21,99.7864
2018-05-18,89.1040
2018-05-17,83.7724
2018-05-16,84.2936
2018-05-15,86.0139
2018-05-14,87.7692
2018-05-11,87.2770
2018-05-10,89.0581
2018-05-09,87.5798
2018-05-08,84.4895
2018-05-07,86.2138
2018-05-04,81.0442
2018-05-03,79.5169
2018-05-02,81.1397
2018-05-01,82.7956
2018-04-30,84.4853
2018-04-27,86.2095
2018-04-26,87.9689
2018-04-25,89.0410
2018-04-24,90.8581
2018-04-23,92.7124
2018-04-20,94.6045
2018-04-19,96.5352
2018-04-18,98.4955
2018-04-17,97.9060
2018-04-16,93.5321
2018-04-13,95.4409
2018-04-12,97.3887
2018-04-11,98.6139
2018-04-10,100.6265
2018-04-09,100.9112
2018-04-06,102.6872
2018-04-05,104.7828
2018-04-04,96.0245
2018-04-03,97.9842
2018-04-02,98.8521
2018-03-29,100.8694
2018-03-28,95.8524
2018-03-27,97.8086
2018-03-26,99.8047
2018-03-23,101.0597
2018-03-22,103.1222
2018-03-21,105.2267
2018-03-20,105.2144
2018-03-19,101.1363
2018-03-16,100.7570
2018-03-15,102.8133
2018-03-14,104.9115
2018-03-13,107.0526
2018-03-12,109.2373
2018-03-09,111.4666
2018-03-08,111.4057
2018-03-07,109.6815
2018-03-06,111.9199
2018-03-05,113.7740
2018-03-02,107.6130
2018-03-01,109.8092
2018-02-28,112.0502
2018-02-27,112.6657
2018-02-26,109.2576
2018-02-23,106.3272
2018-02-22,107.8131
2018-02-21,110.0134
2018-02-20,109.3071
2018-02-16,111.5378
2018-02-15,110.9311
2018-02-14,104.2821
2018-02-13,106.4103
2018-02-12,108.4550
2018-02-09,100.9540
2018-02-08,103.0143
2018-02-07,105.1166
2018-02-06,95.6726
2018-02-05,97.6251
2018-02-02,99.6175
2018-02-01,101.6505
2018-01-31,103.2583
2018-01-30,84.9581
2018-01-29,86.6919
2018-01-26,88.4611
2018-01-25,87.9671
2018-01-24,85.2657
2018-01-23,87.0058
2018-01-22,88.7814
2018-01-19,90.5933
2018-01-18,92.4421
2018-01-17,94.3287
2018-01-16,91.8786
2018-01-12,83.2048
2018-01-11,76.6581
2018-01-10,72.1460
2018-01-09,71.4405
2018-01-08,64.0996
2018-01-05,63.4925
2018-01-04,54.6087
2018-01-03,55.7232
2018-01-02,55.3923
2017-12-29,56.5228
2017-12-28,57.3749
2017-12-27,58.3611
2017-12-26,59.5521
2017-12-22,59.8730
2017-12-21,61.0949
2017-12-20,62.3417
2017-12-19,61.9126
2017-12-18,62.7483
2017-12-15,64.0289
2017-12-14,64.8009
2017-12-13,65.1803
2017-12-12,63.5451
2017-12-11,58.7070
2017-12-08,59.9051
2017-12-07,58.6679
2017-12-06,54.3720
2017-12-05,55.4816
2017-12-04,56.6139
2017-12-01,54.7553
2017-11-30,54.2296
2017-11-29,48.1813
2017-11-28,47.5402
2017-11-27,47.3729
2017-11-24,48.0772
2017-11-22,49.0583
2017-11-21,49.5928
2017-11-20,49.2622
2017-11-17,48.4408
2017-11-16,49.4293
2017-11-15,50.1756
2017-11-14,48.8954
2017-11-13,49.8932
2017-11-10,50.0753
2017-11-09,51.0973
2017-11-08,52.1401
2017-11-07,52.8754
2017-11-06,52.5619
2017-11-03,51.6522
2017-11-02,52.1745
2017-11-01,49.5356
2017-10-31,50.5465
2017-10-30,51.5781
2017-10-27,51.7501
2017-10-26,52.8062
2017-10-25,53.8839
2017-10-24,54.9836
2017-10-23,54.9162
2017-10-20,54.9222
2017-10-19,50.5047
2017-10-18,51.5354
2017-10-17,50.9626
2017-10-16,52.0026
2017-10-13,53.0639
2017-10-12,53.3635
2017-10-11,53.1664
2017-10-10,53.6809
2017-10-09,52.7844
2017-10-06,53.7667
2017-10-05,54.8639
2017-10-04,54.1849
2017-10-03,55.2908
2017-10-02,54.2240
2017-09-29,54.6247
2017-09-28,55.7395
2017-09-27,56.8770
2017-09-26,55.8233
2017-09-25,56.9625
2017-09-22,58.1250
2017-09-21,57.0774
2017-09-20,57.9545
2017-09-19,57.6650
2017-09-18,57.5050
2017-09-15,54.9676
2017-09-14,51.8925
2017-09-13,50.8917
2017-09-12,51.9304
2017-09-11,52.9902
2017-09-08,51.6927
2017-09-07,49.9916
2017-09-06,51.0119
2017-09-05,52.0529
2017-09-01,53.1152
2017-08-31,52.8164
2017-08-30,53.8943
2017-08-29,54.7331
2017-08-28,52.3540
2017-08-25,53.4224
2017-08-24,54.5127
2017-08-23,55.6252
2017-08-22,56.7604
2017-08-21,55.0660
2017-08-18,56.1898
2017-08-17,57.3366
2017-08-16,58.5067
2017-08-15,59.1012
2017-08-14,58.2185
2017-08-11,57.3952
2017-08-10,58.5666
2017-08-09,59.7618
2017-08-08,60.9814
2017-08-07,62.2260
2017-08-04,61.8618
2017-08-03,62.9898
2017-08-02,64.2753
2017-08-01,65.5870
2017-07-31,66.9255
2017-07-28,63.9756
2017-07-27,65.2812
2017-07-26,58.2510
2017-07-25,40.2350
2017-07-24,39.7489
2017-07-21,40.1386
2017-07-20,40.0432
2017-07-19,40.5529
2017-07-18,39.7080
2017-07-17,40.5183
2017-07-14,40.3937
2017-07-13,39.5551
2017-07-12,40.3624
2017-07-11,39.3118
2017-07-10,38.1148
2017-07-07,37.6431
2017-07-06,37.6519
2017-07-05,38.0839
2017-07-03,36.2659
2017-06-30,37.0060
2017-06-29,37.7613
2017-06-28,38.5319
2017-06-27,39.2894
2017-06-26,40.0912
2017-06-23,38.9486
2017-06-22,37.8778
2017-06-21,37.9789
2017-06-20,38.7540
2017-06-19,37.8436
2017-06-16,37.1549
2017-06-15,35.6062
2017-06-14,34.2471
2017-06-13,33.1966
2017-06-12,32.8841
2017-06-09,33.5552
2017-06-08,34.2400
2017-06-07,32.5069
2017-06-06,33.1703
2017-06-05,33.8473
2017-06-02,34.5380
2017-06-01,31.5999
2017-05-31,32.2448
2017-05-30,32.0955
2017-05-26,32.7505
2017-05-25,33.2411
2017-05-24,31.9778
2017-05-23,31.7269
2017-05-22,32.3744
2017-05-19,29.2864
2017-05-18,27.0774
2017-05-17,27.6300
2017-05-16,28.1939
2017-05-15,28.7693
2017-05-12,29.3564
2017-05-11,29.9555
2017-05-10,30.5668
2017-05-09,31.1907
2017-05-08,31.0498
2017-05-05,30.4245
2017-05-04,30.2633
2017-05-03,30.4040
2017-05-02,31.0245
2017-05-01,31.6576
2017-04-28,32.3037
2017-04-27,31.8470
2017-04-26,31.7721
2017-04-25,32.4205
2017-04-24,31.7563
2017-04-21,30.9451
2017-04-20,30.5179
2017-04-19,31.1407
2017-04-18,31.7762
2017-04-17,31.5759
2017-04-13,30.1219
2017-04-12,30.7366
2017-04-11,31.3639
2017-04-10,32.0040
2017-04-07,31.8178
2017-04-06,31.6373
2017-04-05,32.2830
2017-04-04,31.6160
2017-04-03,31.2502
2017-03-31,31.8880
2017-03-30,32.5387
2017-03-29,32.7259
2017-03-28,33.1009
2017-03-27,32.5909
2017-03-24,33.2560
2017-03-23,33.9347
2017-03-22,33.9119
2017-03-21,34.6040
2017-03-20,35.3102
2017-03-17,36.0308
2017-03-16,36.4003
2017-03-15,36.4183
2017-03-14,37.1615
2017-03-13,37.4430
2017-03-10,38.2072
2017-03-09,38.9869
2017-03-08,39.7826
2017-03-07,40.5944
2017-03-06,40.9078
2017-03-03,41.7427
2017-03-02,42.5946
2017-03-01,42.5959
2017-02-28,40.7278
2017-02-27,39.6074
2017-02-24,39.3819
2017-02-23,38.4687
2017-02-22,38.0616
2017-02-21,38.8383
2017-02-17,36.8458
2017-02-16,35.2705
2017-02-15,35.1700
2017-02-14,34.7909
2017-02-13,35.5009
2017-02-10,33.7265
2017-02-09,33.1138
2017-02-08,33.7896
2017-02-07,34.4791
2017-02-06,32.0246
2017-02-03,32.1864
2017-02-02,32.8433
2017-02-01,33.5135
2017-01-31,33.5261
2017-01-30,34.2103
2017-01-27,34.9085
2017-01-26,35.6209
2017-01-25,35.0713
2017-01-24,28.4869
2017-01-23,27.7161
2017-01-20,28.2817
2017-01-19,28.4523
2017-01-18,28.2575
2017-01-17,28.8342
2017-01-13,29.4227
2017-01-12,29.6260
2017-01-11,30.2306
2017-01-10,30.8476
2017-01-09,30.8152
2017-01-06,31.4441
2017-01-05,32.0858
2017-01-04,32.2960
2017-01-03,30.9789
2016-12-30,31.2802
2016-12-29,31.9186
2016-12-28,32.5700
2016-12-27,33.2346
2016-12-23,33.7143
2016-12-22,34.4024
2016-12-21,34.6411
2016-12-20,34.7713
2016-12-19,34.7338
2016-12-16,34.4025
2016-12-15,34.3860
2016-12-14,35.0877
2016-12-13,35.8038
2016-12-12,34.5771
2016-12-09,34.2189
2016-12-08,34.0615
2016-12-07,33.1869
2016-12-06,32.2850
2016-12-05,32.9439
2016-12-02,32.4248
2016-12-01,33.0865
2016-11-30,33.7617
2016-11-29,33.5335
2016-11-28,32.3077
2016-11-25,32.9671
2016-11-23,33.6399
2016-11-22,33.3335
2016-11-21,32.8129
2016-11-18,31.6953
2016-11-17,32.3421
2016-11-16,33.0022
2016-11-15,33.6757
2016-11-14,34.3630
2016-11-11,33.6553
2016-11-10,34.3421
2016-11-09,31.7428
2016-11-08,29.9888
2016-11-07,29.3729
2016-11-04,27.8609
2016-11-03,28.4295
2016-11-02,29.0097
2016-11-01,29.6017
2016-10-31,29.6897
2016-10-28,30.2956
2016-10-27,30.9139
2016-10-26,31.5072
2016-10-25,25.7972
2016-10-24,25.8169
2016-10-21,23.8194
2016-10-20,24.3056
2016-10-19,24.8016
2016-10-18,24.1723
2016-10-17,24.3277
2016-10-14,24.8242
2016-10-13,24.0921
2016-10-12,24.5838
2016-10-11,25.0855
2016-10-10,25.5975
2016-10-07,24.0460
2016-10-06,24.5367
2016-10-05,24.9436
2016-10-04,23.8867
2016-10-03,23.8944
2016-09-30,24.3820
2016-09-29,24.8796
2016-09-28,24.9933
2016-09-27,24.9215
2016-09-26,25.4301
2016-09-23,25.9491
2016-09-22,26.4787
2016-09-21,25.2830
2016-09-20,23.8001
2016-09-19,24.0982
2016-09-16,24.0363
2016-09-15,24.5268
2016-09-14,25.0274
2016-09-13,25.5381
2016-09-12,26.0593
2016-09-09,26.5912
2016-09-08,27.1338
2016-09-07,27.6876
2016-09-06,28.1682
2016-09-02,27.7765
2016-09-01,26.5322
2016-08-31,27.0737
2016-08-30,27.6262
2016-08-29,28.1900
2016-08-26,28.7653
2016-08-25,28.6204
2016-08-24,29.2045
2016-08-23,29.8005
2016-08-22,29.7518
2016-08-19,29.7302
2016-08-18,30.3369
2016-08-17,30.0458
2016-08-16,30.6590
2016-08-15,31.0876
2016-08-12,30.5772
2016-08-11,30.9947
2016-08-10,31.5991
2016-08-09,30.7173
2016-08-08,31.3070
2016-08-05,31.4712
2016-08-04,32.1135
2016-08-03,32.7689
2016-08-02,33.4376
2016-08-01,34.1200
2016-07-29,34.4161
2016-07-28,35.1185
2016-07-27,35.8352
2016-07-26,32.3968
2016-07-25,31.5051
2016-07-22,32.1480
2016-07-21,32.8041
2016-07-20,33.4736
2016-07-19,34.1567
2016-07-18,33.1971
2016-07-15,32.8135
2016-07-14,32.7083
2016-07-13,32.8849
2016-07-12,33.5560
2016-07-11,34.2408
2016-07-08,32.3428
2016-07-07,30.8715
2016-07-06,30.7011
2016-07-05,31.3276
2016-07-01,31.9670
2016-06-30,32.1819
2016-06-29,30.4606
2016-06-28,28.7042
2016-06-27,29.2900
2016-06-24,29.8878
2016-06-23,30.4977
2016-06-22,29.8264
2016-06-21,30.4351
2016-06-20,31.0562
2016-06-17,28.0508
2016-06-16,28.5302
2016-06-15,29.1124
2016-06-14,28.6222
2016-06-13,29.2063
2016-06-10,29.8023
2016-06-09,30.4105
2016-06-08,30.7612
2016-06-07,31.2587
2016-06-06,30.6774
2016-06-03,27.1151
2016-06-02,27.1565
2016-06-01,27.2175
2016-05-31,27.7729
2016-05-27,28.3397
2016-05-26,28.9181
2016-05-25,29.3998
2016-05-24,29.0930
2016-05-23,29.3184
2016-05-20,29.9168
2016-05-19,30.5273
2016-05-18,31.1503
2016-05-17,31.7860
2016-05-16,32.3603
2016-05-13,33.0207
2016-05-12,33.6946
2016-05-11,34.3357
2016-05-10,34.2459
2016-05-09,33.6246
2016-05-06,34.1447
2016-05-05,33.9276
2016-05-04,34.3153
2016-05-03,35.0156
2016-05-02,35.7302
2016-04-29,36.4594
2016-04-28,37.2035
2016-04-27,37.9627
2016-04-26,34.4724
2016-04-25,33.0803
2016-04-22,33.7554
2016-04-21,34.4443
2016-04-20,33.9656
2016-04-19,34.6587
2016-04-18,33.8890
2016-04-15,33.9804
2016-04-14,34.6739
2016-04-13,34.9662
2016-04-12,34.6458
2016-04-11,35.3529
2016-04-08,36.0744
2016-04-07,35.8135
2016-04-06,35.7136
2016-04-05,36.4424
2016-04-04,36.6161
2016-04-01,36.5486
2016-03-31,37.2945
2016-03-30,38.0556
2016-03-29,37.1706
2016-03-28,37.9292
2016-03-24,38.3435
2016-03-23,39.1260
2016-03-22,39.9245
2016-03-21,40.7392
2016-03-18,39.6320
2016-03-17,37.5974
2016-03-16,35.1613
2016-03-15,34.2540
2016-03-14,34.9531
2016-03-11,34.2817
2016-03-10,33.4331
2016-03-09,34.1154
2016-03-08,34.5439
2016-03-07,35.2489
2016-03-04,34.9620
2016-03-03,33.3676
2016-03-02,34.0485
2016-03-01,34.7434
2016-02-29,34.0468
2016-02-26,34.7278
2016-02-25,33.7287
2016-02-24,32.9030
2016-02-23,33.5745
2016-02-22,34.2597
2016-02-19,33.4448
2016-02-18,34.1274
2016-02-17,33.5314
2016-02-16,30.4584
2016-02-12,28.3843
2016-02-11,28.9636
2016-02-10,29.5547
2016-02-09,29.6099
2016-02-08,30.2142
2016-02-05,30.8308
2016-02-04,31.4600
2016-02-03,29.5594
2016-02-02,28.4707
2016-02-01,29.0517
2016-01-29,27.7148
2016-01-28,26.3140
2016-01-27,26.8510
2016-01-26,27.3989
2016-01-25,25.2966
2016-01-22,25.8128
2016-01-21,26.3396
2016-01-20,25.9260
2016-01-19,26.4551
2016-01-15,26.9172
2016-01-14,27.4666
2016-01-13,28.0271
2016-01-12,28.5991
2016-01-11,28.1127
2016-01-08,28.6864
2016-01-07,29.2718
2016-01-06,29.8692
2016-01-05,30.4788
2016-01-04,31.1008
2015-12-31,31.7355
2015-12-30,32.3832
2015-12-29,32.6416
2015-12-28,30.6646
2015-12-24,30.6135
2015-12-23,31.2383
2015-12-22,30.7051
2015-12-21,30.5543
2015-12-18,31.1779
2015-12-17,31.8142
2015-12-16,31.3751
2015-12-15,30.6343
2015-12-14,28.8815
2015-12-11,29.4709
2015-12-10,30.0724
2015-12-09,29.0718
2015-12-08,29.6651
2015-12-07,30.2705
2015-12-04,30.2298
2015-12-03,29.7949
2015-12-02,30.4029
2015-12-01,31.0234
2015-11-30,29.6993
2015-11-27,30.3054
2015-11-25,30.9239
2015-11-24,31.5550
2015-11-23,32.1989
2015-11-20,32.8561
2015-11-19,32.5159
2015-11-18,32.1780
2015-11-17,31.1958
2015-11-16,29.9181
2015-11-13,29.9708
2015-11-12,30.5824
2015-11-11,31.2065
2015-11-10,31.8434
2015-11-09,32.4933
2015-11-06,33.1564
2015-11-05,33.8331
2015-11-04,34.5235
2015-11-03,34.1250
2015-11-02,34.8214
2015-10-30,35.5321
2015-10-29,34.6837
2015-10-28,35.3915
2015-10-27,36.1138
2015-10-26,35.2509
2015-10-23,35.9703
2015-10-22,36.3499
2015-10-21,32.3557
2015-10-20,30.9979
2015-10-19,30.4306
2015-10-16,31.0517
2015-10-15,30.7209
2015-10-14,31.3478
2015-10-13,31.9876
2015-10-12,32.6404
2015-10-09,32.5519
2015-10-08,32.4073
2015-10-07,31.5961
2015-10-06,30.2501
2015-10-05,29.6039
2015-10-02,28.7900
2015-10-01,28.6494
2015-09-30,29.2341
2015-09-29,27.7717
2015-09-28,28.3385
2015-09-25,28.9169
2015-09-24,28.6343
2015-09-23,29.2187
2015-09-22,29.8150
2015-09-21,30.4235
2015-09-18,31.0444
2015-09-17,31.6779
2015-09-16,30.0700
2015-09-15,30.2928
2015-09-14,29.2111
2015-09-11,29.5618
2015-09-10,29.9015
2015-09-09,30.5118
2015-09-08,29.0800
2015-09-04,26.4919
2015-09-03,27.0326
2015-09-02,26.0571
2015-09-01,25.0617
2015-08-31,25.5731
2015-08-28,26.0950
2015-08-27,25.3913
2015-08-26,23.5460
2015-08-25,24.0266
2015-08-24,24.5169
2015-08-21,25.0172
2015-08-20,25.5278
2015-08-19,26.0488
2015-08-18,26.5804
2015-08-17,26.8010
2015-08-14,27.3480
2015-08-13,27.8879
2015-08-12,26.2390
2015-08-11,26.7745
2015-08-10,27.3210
2015-08-07,25.2151
2015-08-06,25.7297
2015-08-05,26.2548
2015-08-04,25.3054
2015-08-03,25.7134
2015-07-31,26.2382
2015-07-30,25.8703
2015-07-29,26.3982
2015-07-28,24.7328
2015-07-27,25.2375
2015-07-24,25.7526
2015-07-23,26.2782
2015-07-22,26.8144
2015-07-21,25.0220
2015-07-20,25.5326
2015-07-17,26.0537
2015-07-16,26.5854
2015-07-15,26.1795
2015-07-14,26.7138
2015-07-13,25.8588
2015-07-10,24.9773
2015-07-09,24.5927
2015-07-08,24.1461
2015-07-07,24.6388
2015-07-06,22.6936
2015-07-02,23.1567
2015-07-01,23.2860
2015-06-30,22.7856
2015-06-29,23.2506
2015-06-26,23.7251
2015-06-25,24.2093
2015-06-24,24.7034
2015-06-23,25.2075
2015-06-22,25.7220
2015-06-19,26.1475
2015-06-18,26.6812
2015-06-17,24.9402
2015-06-16,25.0697
2015-06-15,24.6870
2015-06-12,25.1909
2015-06-11,25.7050
2015-06-10,24.9829
2015-06-09,24.0384
2015-06-08,24.5289
2015-06-05,25.0295
2015-06-04,25.5403
2015-06-03,26.0616
2015-06-02,26.0523
2015-06-01,24.4069
2015-05-29,24.9050
2015-05-28,25.4133
2015-05-27,24.5405
2015-05-26,25.0413
2015-05-22,25.5523
2015-05-21,26.0738
2015-05-20,26.2717
2015-05-19,26.8079
2015-05-18,26.8762
2015-05-15,27.4247
2015-05-14,27.9844
2015-05-13,27.0008
2015-05-12,27.1462
2015-05-11,27.7002
2015-05-08,27.4977
2015-05-07,24.6622
2015-05-06,25.1655
2015-05-05,25.6791
2015-05-04,26.2032
2015-05-01,26.7379
2015-04-30,27.2836
2015-04-29,27.8404
2015-04-28,28.4086
2015-04-27,28.9884
2015-04-24,29.5800
2015-04-23,30.1836
2015-04-22,30.7996
2015-04-21,31.4282
2015-04-20,31.5849
2015-04-17,30.3266
2015-04-16,30.9455
2015-04-15,31.5771
2015-04-14,31.4765
2015-04-13,32.1189
2015-04-10,32.2927
2015-04-09,31.7909
2015-04-08,32.4397
2015-04-07,33.1017
2015-04-06,31.9373
2015-04-02,31.7363
2015-04-01,31.9532
2015-03-31,32.6053
2015-03-30,33.2707
2015-03-27,30.4851
2015-03-26,30.6943
2015-03-25,31.3207
2015-03-24,31.9599
2015-03-23,32.6121
2015-03-20,33.2777
2015-03-19,33.8132
2015-03-18,34.5033
2015-03-17,34.3188
2015-03-16,34.2922
2015-03-13,33.3764
2015-03-12,34.0575
2015-03-11,34.5440
2015-03-10,35.2490
2015-03-09,35.9683
2015-03-06,36.1818
2015-03-05,36.9202
2015-03-04,36.9915
2015-03-03,37.7465
2015-03-02,36.0395
2015-02-27,34.7465
2015-02-26,35.4556
2015-02-25,36.1792
2015-02-24,36.9176
2015-02-23,37.6710
2015-02-20,38.4398
2015-02-19,35.1044
2015-02-18,33.4692
2015-02-17,32.6623
2015-02-13,33.2213
2015-02-12,32.7592
2015-02-11,33.2573
2015-02-10,33.4160
2015-02-09,33.6074
2015-02-06,34.2932
2015-02-05,34.9752
2015-02-04,35.2608
2015-02-03,35.6325
2015-02-02,35.1019
2015-01-30,35.8182
2015-01-29,36.5492
2015-01-28,31.6170
2015-01-27,24.3272
2015-01-26,24.8237
2015-01-23,25.3303
2015-01-22,25.8473
2015-01-21,23.3952
2015-01-20,23.0966
2015-01-16,22.6937
2015-01-15,23.1568
2015-01-14,23.1477
2015-01-13,23.6201
2015-01-12,22.6302
2015-01-09,23.0920
2015-01-08,23.3180
2015-01-07,21.9963
2015-01-06,22.1330
2015-01-05,22.5847
2015-01-02,23.0456
2014-12-31,23.5159
2014-12-30,23.9958
2014-12-29,24.4856
2014-12-26,24.2716
2014-12-24,24.7669
2014-12-23,23.7737
2014-12-22,22.3766
2014-12-19,21.8341
2014-12-18,22.2173
2014-12-17,20.9133
2014-12-16,21.3401
2014-12-15,19.4027
2014-12-12,19.2545
2014-12-11,19.6474
2014-12-10,20.0484
2014-12-09,20.4575
2014-12-08,20.8750
2014-12-05,21.3011
2014-12-04,21.6466
2014-12-03,22.0883
2014-12-02,22.5391
2014-12-01,22.9991
2014-11-28,23.4685
2014-11-26,23.5192
2014-11-25,23.9992
2014-11-24,23.7218
2014-11-21,22.9748
2014-11-20,22.5873
2014-11-19,23.0483
2014-11-18,22.2608
2014-11-17,20.7882
2014-11-14,21.2125
2014-11-13,20.9148
2014-11-12,18.8661
2014-11-11,18.8452
2014-11-10,18.5697
2014-11-07,18.9486
2014-11-06,19.2105
2014-11-05,19.6025
2014-11-04,20.0026
2014-11-03,20.0029
2014-10-31,20.0918
2014-10-30,18.9347
2014-10-29,19.3211
2014-10-28,19.1035
2014-10-27,18.1098
2014-10-24,18.4794
2014-10-23,18.8566
2014-10-22,19.2414
2014-10-21,19.6341
2014-10-20,17.7999
2014-10-17,17.4093
2014-10-16,15.4853
2014-10-15,15.6417
2014-10-14,15.9609
2014-10-13,16.1270
2014-10-10,16.4562
2014-10-09,16.7920
2014-10-08,17.1347
2014-10-07,17.4844
2014-10-06,17.8412
2014-10-03,17.9216
2014-10-02,17.1167
2014-10-01,17.4660
2014-09-30,17.8225
2014-09-29,18.1862
2014-09-26,18.0873
2014-09-25,18.0038
2014-09-24,18.3712
2014-09-23,18.5155
2014-09-22,18.8934
2014-09-19,19.2790
2014-09-18,18.9629
2014-09-17,18.8887
2014-09-16,18.6712
2014-09-15,18.3870
2014-09-12,18.7623
2014-09-11,19.1452
2014-09-10,19.5359
2014-09-09,19.9346
2014-09-08,19.9601
2014-09-05,17.9729
2014-09-04,18.3397
2014-09-03,18.2617
2014-09-02,18.6343
2014-08-29,19.0146
2014-08-28,19.4027
2014-08-27,19.7987
2014-08-26,20.2027
2014-08-25,20.0474
2014-08-22,19.8446
2014-08-21,20.2319
2014-08-20,20.5827
2014-08-19,19.3000
2014-08-18,19.2061
2014-08-15,18.9417
2014-08-14,19.3283
2014-08-13,17.5411
2014-08-12,16.7550
2014-08-11,17.0969
2014-08-08,16.4614
2014-08-07,16.4160
2014-08-06,15.9883
2014-08-05,16.3146
2014-08-04,15.9528
2014-08-01,16.2784
2014-07-31,16.6106
2014-07-30,16.9496
2014-07-29,17.2955
2014-07-28,17.6485
2014-07-25,18.0086
2014-07-24,18.3762
2014-07-23,18.7512
2014-07-22,19.1339
2014-07-21,18.1229
2014-07-18,17.9639
2014-07-17,18.3305
2014-07-16,18.7046
2014-07-15,19.0863
2014-07-14,19.4758
2014-07-11,17.8107
2014-07-10,17.6366
2014-07-09,17.9965
2014-07-08,18.3638
2014-07-07,18.7385
2014-07-03,18.3453
2014-07-02,18.6139
2014-07-01,18.8439
2014-06-30,18.8583
2014-06-27,19.2432
2014-06-26,19.3380
2014-06-25,19.7326
2014-06-24,20.1353
2014-06-23,20.5463
2014-06-20,20.9656
2014-06-19,20.3798
2014-06-18,20.5665
2014-06-17,20.9863
2014-06-16,21.4145
2014-06-13,21.6929
2014-06-12,22.1356
2014-06-11,22.5874
2014-06-10,23.0483
2014-06-09,23.5187
2014-06-06,23.8753
2014-06-05,23.5931
2014-06-04,22.4642
2014-06-03,22.9226
2014-06-02,22.9497
2014-05-30,22.8980
2014-05-29,23.3653
2014-05-28,23.7981
2014-05-27,23.4552
2014-05-23,22.4966
2014-05-22,22.8682
2014-05-21,22.4094
2014-05-20,22.8667
2014-05-19,23.3334
2014-05-16,23.4922
2014-05-15,23.9717
2014-05-14,24.4609
2014-05-13,24.9601
2014-05-12,24.7291
2014-05-09,23.7706
2014-05-08,24.2557
2014-05-07,24.6009
2014-05-06,25.1029
2014-05-05,25.6152
2014-05-02,24.4025
2014-05-01,24.1993
2014-04-30,24.6055
2014-04-29,24.2925
2014-04-28,24.7882
2014-04-25,25.2941
2014-04-24,25.8103
2014-04-23,26.3371
2014-04-22,24.7972
2014-04-21,24.6985
