Dates,MIDPRICE Values
2014-05-01,110.5092
2014-04-30,110.0497
2014-04-29,108.9330
2014-04-28,108.9330
2014-04-25,108.8428
2014-04-24,108.8428
2014-04-23,108.8428
2014-04-22,107.8249
2014-04-21,107.5285
2014-04-17,108.1642
2014-04-16,108.1642
2014-04-15,108.1642
2014-04-14,108.1642
2014-04-11,108.1642
2014-04-10,108.8514
2014-04-09,108.1127
2014-04-08,108.1127
2014-04-07,108.1127
2014-04-04,108.1127
2014-04-03,107.7905
2014-04-02,107.4366
2014-04-01,107.2751
2014-03-31,106.2615
2014-03-28,106.1670
2014-03-27,106.1670
2014-03-26,106.1670
2014-03-25,106.1670
2014-03-24,106.7898
2014-03-21,106.7941
2014-03-20,108.0310
2014-03-19,108.0310
2014-03-18,108.4176
2014-03-17,108.5035
2014-03-14,108.5035
2014-03-13,108.5035
2014-03-12,109.4398
2014-03-11,109.8478
2014-03-10,109.8478
2014-03-07,110.4706
2014-03-06,110.4706
2014-03-05,110.4706
2014-03-04,110.4706
2014-03-03,110.4448
2014-02-28,110.4448
2014-02-27,110.4448
2014-02-26,110.4448
2014-02-25,110.4448
2014-02-24,110.1975
2014-02-21,109.0444
2014-02-20,108.1305
2014-02-19,106.9603
2014-02-18,106.9603
2014-02-14,106.7929
2014-02-13,106.7929
2014-02-12,106.9664
2014-02-11,106.9920
2014-02-10,109.6953
2014-02-07,109.8533
2014-02-06,110.7117
2014-02-05,112.1722
2014-02-04,113.2147
2014-02-03,114.1628
2014-01-31,114.3037
2014-01-30,115.2091
2014-01-29,116.4348
2014-01-28,119.6719
2014-01-27,119.6719
2014-01-24,119.9580
2014-01-23,120.5905
2014-01-22,120.5905
2014-01-21,119.8342
2014-01-17,119.8338
2014-01-16,119.5135
2014-01-15,118.8558
2014-01-14,118.8558
2014-01-13,118.8558
2014-01-10,118.8558
2014-01-09,118.7362
2014-01-08,118.2579
2014-01-07,118.1298
2014-01-06,117.5490
2014-01-03,116.5112
2014-01-02,116.0414
2013-12-31,116.0414
2013-12-30,116.0414
2013-12-27,116.0414
2013-12-26,115.5161
2013-12-24,115.3069
2013-12-23,115.3069
2013-12-20,115.3069
2013-12-19,115.3069
2013-12-18,115.0293
2013-12-17,114.7304
2013-12-16,113.8120
2013-12-13,113.8120
2013-12-12,113.8120
2013-12-11,113.9616
2013-12-10,113.9616
2013-12-09,113.9616
2013-12-06,113.9616
2013-12-05,113.9616
2013-12-04,113.9616
2013-12-03,115.0378
2013-12-02,116.4087
2013-11-29,116.4087
2013-11-27,116.4087
2013-11-26,116.4087
2013-11-25,116.4087
2013-11-22,116.6317
2013-11-21,116.5667
2013-11-20,116.5667
2013-11-19,116.5667
2013-11-18,116.2105
2013-11-15,113.8894
2013-11-14,113.3833
2013-11-13,112.5991
2013-11-12,112.3736
2013-11-11,112.2630
2013-11-08,112.2119
2013-11-07,112.0332
2013-11-06,111.9141
2013-11-05,110.5863
2013-11-04,108.8757
2013-11-01,108.3183
2013-10-31,107.6290
2013-10-30,106.9056
2013-10-29,106.4541
2013-10-28,106.1946
2013-10-25,105.5776
2013-10-24,104.9653
2013-10-23,104.6334
2013-10-22,100.9059
2013-10-21,100.5059
2013-10-18,100.5059
2013-10-17,100.3059
2013-10-16,99.5698
2013-10-15,99.1141
2013-10-14,99.0975
2013-10-11,99.0336
2013-10-10,98.9358
2013-10-09,99.0762
2013-10-08,99.7145
2013-10-07,99.8336
2013-10-04,99.8336
2013-10-03,99.8336
2013-10-02,100.4974
2013-10-01,100.4974
2013-09-30,100.4080
2013-09-27,99.4166
2013-09-26,97.8422
2013-09-25,97.6635
2013-09-24,97.0937
2013-09-23,96.9231
2013-09-20,96.5635
2013-09-19,95.9487
2013-09-18,95.5827
2013-09-17,94.5062
2013-09-16,93.8296
2013-09-13,91.4553
2013-09-12,90.7277
2013-09-11,90.1234
2013-09-10,89.7915
2013-09-09,89.3362
2013-09-06,89.3362
2013-09-05,89.2256
2013-09-04,89.2256
2013-09-03,88.9703
2013-08-30,88.9703
2013-08-29,88.9703
2013-08-28,88.6299
2013-08-27,88.6299
2013-08-26,88.6426
2013-08-23,88.6426
2013-08-22,88.6426
2013-08-21,88.9362
2013-08-20,88.9362
2013-08-19,88.9362
2013-08-16,88.9664
2013-08-15,89.0300
2013-08-14,90.0001
2013-08-13,90.0001
2013-08-12,90.0001
2013-08-09,89.5663
2013-08-08,89.5663
2013-08-07,89.5663
2013-08-06,90.2186
2013-08-05,90.2186
2013-08-02,90.2186
2013-08-01,90.2186
2013-07-31,90.2186
2013-07-30,90.2186
2013-07-29,90.2186
2013-07-26,90.0492
2013-07-25,88.3083
2013-07-24,88.3083
2013-07-23,87.7407
2013-07-22,87.7407
2013-07-19,87.7407
2013-07-18,87.7407
2013-07-17,87.7407
2013-07-16,87.7407
2013-07-15,87.7407
2013-07-12,87.7407
2013-07-11,88.2066
2013-07-10,86.9698
2013-07-09,86.3810
2013-07-08,85.3129
2013-07-05,84.9317
2013-07-03,84.8554
2013-07-02,84.9105
2013-07-01,84.9105
2013-06-28,84.9105
2013-06-27,84.9105
2013-06-26,84.9105
2013-06-25,84.9105
2013-06-24,84.9105
2013-06-21,85.3813
2013-06-20,86.2115
2013-06-19,85.8049
2013-06-18,85.6482
2013-06-17,85.3813
2013-06-14,85.2542
2013-06-13,85.1399
2013-06-12,85.1399
2013-06-11,85.1399
2013-06-10,85.1399
2013-06-07,84.9874
2013-06-06,84.0936
2013-06-05,84.0936
2013-06-04,84.0936
2013-06-03,84.0936
2013-05-31,84.0682
2013-05-30,83.7732
2013-05-29,83.4752
2013-05-28,83.0940
2013-05-24,82.4628
2013-05-23,82.0943
2013-05-22,81.8783
2013-05-21,81.7947
2013-05-20,81.7120
2013-05-17,81.2942
2013-05-16,80.3384
2013-05-15,79.7189
2013-05-14,78.9766
2013-05-13,78.5403
2013-05-10,78.5360
2013-05-09,78.5360
2013-05-08,78.0069
2013-05-07,78.0069
2013-05-06,76.6900
2013-05-03,76.0182
2013-05-02,75.7780
2013-05-01,75.4868
2013-04-30,75.4868
2013-04-29,75.4868
2013-04-26,75.4868
2013-04-25,75.1792
2013-04-24,75.1792
2013-04-23,73.8349
2013-04-22,73.8349
2013-04-19,73.6790
2013-04-18,73.0595
2013-04-17,73.0595
2013-04-16,73.0595
2013-04-15,73.0132
2013-04-12,73.0132
2013-04-11,73.0132
2013-04-10,72.6339
2013-04-09,72.1830
2013-04-08,71.9091
2013-04-05,71.9091
2013-04-04,71.9091
2013-04-03,71.9091
2013-04-02,71.9091
2013-04-01,72.0692
2013-03-28,72.0692
2013-03-27,72.0460
2013-03-26,71.7911
2013-03-25,71.4245
2013-03-22,70.5649
2013-03-21,70.4637
2013-03-20,69.8948
2013-03-19,69.5239
2013-03-18,68.9424
2013-03-15,68.5462
2013-03-14,67.9605
2013-03-13,67.8551
2013-03-12,67.4885
2013-03-11,66.6541
2013-03-08,66.1526
2013-03-07,66.1526
2013-03-06,64.9769
2013-03-05,64.7283
2013-03-04,64.1362
2013-03-01,64.1362
2013-02-28,64.1362
2013-02-27,64.1362
2013-02-26,63.7590
2013-02-25,63.7590
2013-02-22,63.7590
2013-02-21,63.7634
2013-02-20,63.7634
2013-02-19,63.7634
2013-02-15,63.5534
2013-02-14,63.5450
2013-02-13,63.3482
2013-02-12,63.3356
2013-02-11,63.0300
2013-02-08,63.0300
2013-02-07,63.0300
2013-02-06,62.7955
2013-02-05,62.7955
2013-02-04,62.1926
2013-02-01,62.1926
2013-01-31,62.0963
2013-01-30,62.0963
2013-01-29,62.6615
2013-01-28,62.6615
2013-01-25,62.6615
2013-01-24,62.7202
2013-01-23,62.7202
2013-01-22,62.7202
2013-01-18,62.9588
2013-01-17,63.0970
2013-01-16,63.2770
2013-01-15,63.2770
2013-01-14,63.2770
2013-01-11,63.2770
2013-01-10,63.2770
2013-01-09,63.2770
2013-01-08,63.2770
2013-01-07,63.6497
2013-01-04,63.6497
2013-01-03,63.6329
2013-01-02,63.3608
2012-12-31,62.8415
2012-12-28,62.8415
2012-12-27,62.8415
2012-12-26,62.8415
2012-12-24,62.8415
2012-12-21,62.7076
2012-12-20,62.7076
2012-12-19,62.4354
2012-12-18,62.3768
2012-12-17,62.3768
2012-12-14,62.3768
2012-12-13,62.3768
2012-12-12,62.3768
2012-12-11,62.3768
2012-12-10,62.1800
2012-12-07,61.8786
2012-12-06,61.8786
2012-12-05,61.6525
2012-12-04,61.4013
2012-12-03,61.1040
2012-11-30,60.7732
2012-11-29,60.7732
2012-11-28,60.6372
2012-11-27,60.6372
2012-11-26,60.5388
2012-11-23,60.5178
2012-11-21,60.4341
2012-11-20,60.1033
2012-11-19,60.1033
2012-11-16,60.1033
2012-11-15,60.1033
2012-11-14,60.1033
2012-11-13,60.1033
2012-11-12,60.0740
2012-11-09,59.7056
2012-11-08,60.2215
2012-11-07,60.2215
2012-11-06,60.2694
2012-11-05,60.2694
2012-11-02,60.3152
2012-11-01,60.4456
2012-10-31,60.4456
2012-10-26,60.5606
2012-10-25,60.6022
2012-10-24,60.6647
2012-10-23,60.1196
2012-10-22,60.1196
2012-10-19,60.1196
2012-10-18,60.1113
2012-10-17,59.7576
2012-10-16,59.5288
2012-10-15,58.8672
2012-10-12,58.8505
2012-10-11,58.5551
2012-10-10,58.4511
2012-10-09,58.4303
2012-10-08,58.4303
2012-10-05,58.4303
2012-10-04,58.1869
2012-10-03,58.1245
2012-10-02,58.1557
2012-10-01,58.1557
2012-09-28,58.1890
2012-09-27,58.8589
2012-09-26,58.8589
2012-09-25,58.8589
2012-09-24,58.8589
2012-09-21,58.8589
2012-09-20,59.1085
2012-09-19,59.4289
2012-09-18,59.4289
2012-09-17,59.5662
2012-09-14,59.7784
2012-09-13,59.7784
2012-09-12,59.7784
2012-09-11,59.7784
2012-09-10,59.7784
2012-09-07,59.6328
2012-09-06,59.6203
2012-09-05,59.7576
2012-09-04,60.0738
2012-08-31,60.0738
2012-08-30,60.0738
2012-08-29,60.0738
2012-08-28,60.0738
2012-08-27,60.0738
2012-08-24,60.0738
2012-08-23,60.0738
2012-08-22,61.1265
2012-08-21,61.2097
2012-08-20,61.0543
2012-08-17,60.9633
2012-08-16,60.9509
2012-08-15,60.3181
2012-08-14,60.3181
2012-08-13,60.4711
2012-08-10,60.6903
2012-08-09,60.8351
2012-08-08,60.8434
2012-08-07,60.8434
2012-08-06,60.8434
2012-08-03,60.8434
2012-08-02,60.8434
2012-08-01,60.9261
2012-07-31,60.9261
2012-07-30,60.9261
2012-07-27,60.9261
2012-07-26,60.9261
2012-07-25,60.3657
2012-07-24,60.3657
2012-07-23,60.3657
2012-07-20,60.3657
2012-07-19,60.3657
2012-07-18,60.3429
2012-07-17,60.3429
2012-07-16,60.3429
2012-07-13,60.3429
2012-07-12,60.2519
2012-07-11,60.2519
2012-07-10,60.1899
2012-07-09,60.1072
2012-07-06,60.0617
2012-07-05,60.0617
2012-07-03,60.0617
2012-07-02,60.0617
2012-06-29,59.9086
2012-06-28,59.5984
2012-06-27,59.5984
2012-06-26,59.5984
2012-06-25,59.7060
2012-06-22,59.3172
2012-06-21,59.0980
2012-06-20,59.0318
2012-06-19,58.3908
2012-06-18,57.7538
2012-06-15,57.7538
2012-06-14,57.7538
2012-06-13,57.7538
2012-06-12,57.7538
2012-06-11,56.9391
2012-06-08,57.1624
2012-06-07,57.3940
2012-06-06,57.3940
2012-06-05,57.5015
2012-06-04,57.5967
2012-06-01,57.6339
2012-05-31,58.4859
2012-05-30,58.9119
2012-05-29,58.9781
2012-05-25,59.0277
2012-05-24,59.1600
2012-05-23,59.5571
2012-05-22,59.5571
2012-05-21,59.5916
2012-05-18,59.7889
2012-05-17,60.2055
2012-05-16,61.6925
2012-05-15,61.7873
2012-05-14,61.9230
2012-05-11,62.2952
2012-05-10,62.3242
2012-05-09,62.3242
2012-05-08,62.6508
2012-05-07,61.9189
2012-05-04,61.6722
2012-05-03,61.6722
2012-05-02,61.6722
2012-05-01,61.6722
2012-04-30,61.5653
2012-04-27,61.5653
2012-04-26,61.5365
2012-04-25,61.3391
2012-04-24,59.9659
2012-04-23,59.5959
2012-04-20,59.5959
2012-04-19,59.5959
2012-04-18,59.5959
2012-04-17,59.9042
2012-04-16,60.0543
2012-04-13,60.0543
2012-04-12,60.0543
2012-04-11,60.0543
2012-04-10,60.0543
2012-04-09,60.7450
2012-04-05,61.0246
2012-04-04,61.0246
2012-04-03,61.0246
2012-04-02,61.0246
2012-03-30,61.1130
2012-03-29,61.1624
2012-03-28,61.3350
2012-03-27,61.3350
2012-03-26,61.3350
2012-03-23,61.2651
2012-03-22,61.2528
2012-03-21,61.2528
2012-03-20,60.9814
2012-03-19,60.8951
2012-03-16,60.8951
2012-03-15,60.8211
2012-03-14,60.8211
2012-03-13,60.8581
2012-03-12,60.8581
2012-03-09,60.8828
2012-03-08,61.2364
2012-03-07,61.2364
2012-03-06,61.2364
2012-03-05,61.9065
2012-03-02,62.1950
2012-03-01,62.2437
2012-02-29,62.2437
2012-02-28,62.2683
2012-02-27,62.2437
2012-02-24,62.1697
2012-02-23,62.0299
2012-02-22,62.0052
2012-02-21,61.7130
2012-02-17,61.7130
2012-02-16,61.7398
2012-02-15,61.7398
2012-02-14,61.7398
2012-02-13,61.6018
2012-02-10,61.4867
2012-02-09,61.4867
2012-02-08,61.4867
2012-02-07,61.1471
2012-02-06,61.1471
2012-02-03,61.1471
2012-02-02,61.1307
2012-02-01,61.1307
2012-01-31,61.1307
2012-01-30,61.1307
2012-01-27,61.1307
2012-01-26,61.1307
2012-01-25,61.1307
2012-01-24,61.5313
2012-01-23,61.5313
2012-01-20,60.8855
2012-01-19,60.7996
2012-01-18,60.7996
2012-01-17,60.7996
2012-01-13,60.6729
2012-01-12,60.6729
2012-01-11,60.5298
2012-01-10,60.5298
2012-01-09,60.3908
2012-01-06,60.3908
2012-01-05,60.1129
2012-01-04,59.7736
2012-01-03,59.2340
2011-12-30,59.1278
2011-12-29,59.1278
2011-12-28,59.0501
2011-12-27,59.0501
2011-12-23,59.0501
2011-12-22,59.0501
2011-12-21,58.6291
2011-12-20,58.1753
2011-12-19,58.1631
2011-12-16,58.2080
2011-12-15,58.2080
2011-12-14,57.7461
2011-12-13,57.1248
2011-12-12,56.2460
2011-12-09,56.1193
2011-12-08,55.1341
2011-12-07,55.1341
2011-12-06,55.1341
2011-12-05,55.1341
2011-12-02,54.8153
2011-12-01,54.7049
2011-11-30,53.4950
2011-11-29,53.3274
2011-11-28,53.5849
2011-11-25,53.5849
2011-11-23,53.6708
2011-11-22,54.3043
2011-11-21,54.3534
2011-11-18,54.4883
2011-11-17,54.4883
2011-11-16,54.3927
2011-11-15,54.1205
2011-11-14,53.5275
2011-11-11,52.8285
2011-11-10,53.1153
2011-11-09,53.2656
2011-11-08,53.2656
2011-11-07,53.2656
2011-11-04,53.2656
2011-11-03,53.2656
2011-11-02,53.1884
2011-11-01,53.1884
2011-10-31,52.8432
2011-10-28,52.8432
2011-10-27,52.8432
2011-10-26,52.4938
2011-10-25,51.4093
2011-10-24,51.4093
2011-10-21,51.4093
2011-10-20,51.4093
2011-10-19,50.6456
2011-10-18,50.3206
2011-10-17,49.6098
2011-10-14,49.6098
2011-10-13,49.6098
2011-10-12,49.6098
2011-10-11,49.2117
2011-10-10,49.2258
2011-10-07,49.2258
2011-10-06,49.2258
2011-10-05,49.2258
2011-10-04,49.2258
2011-10-03,49.6260
2011-09-30,49.6260
2011-09-29,50.0769
2011-09-28,50.0769
2011-09-27,50.0769
2011-09-26,50.0769
2011-09-23,50.0769
2011-09-22,50.0769
2011-09-21,51.2143
2011-09-20,51.2143
2011-09-19,51.2143
2011-09-16,51.2143
2011-09-15,52.0186
2011-09-14,52.0186
2011-09-13,52.0186
2011-09-12,52.0186
2011-09-09,51.9373
2011-09-08,51.9373
2011-09-07,51.9373
2011-09-06,51.1493
2011-09-02,51.0863
2011-09-01,50.8568
2011-08-31,50.6781
2011-08-30,50.3734
2011-08-29,49.6585
2011-08-26,48.9274
2011-08-25,48.9274
2011-08-24,48.3343
2011-08-23,48.3343
2011-08-22,48.3343
2011-08-19,48.3343
2011-08-18,48.7413
2011-08-17,49.5196
2011-08-16,50.2172
2011-08-15,51.0963
2011-08-12,51.6366
2011-08-11,51.6366
2011-08-10,52.4145
2011-08-09,53.1530
2011-08-08,53.1530
2011-08-05,54.2821
2011-08-04,54.9233
2011-08-03,56.1935
2011-08-02,56.8549
2011-08-01,57.4839
2011-07-29,57.4113
2011-07-28,57.4113
2011-07-27,57.4113
2011-07-26,57.4113
2011-07-25,57.6372
2011-07-22,57.9880
2011-07-21,58.3308
2011-07-20,58.5808
2011-07-19,58.5808
2011-07-18,58.5808
2011-07-15,59.2986
2011-07-14,59.3591
2011-07-13,59.6776
2011-07-12,59.5204
2011-07-11,59.4921
2011-07-08,59.2502
2011-07-07,59.0728
2011-07-06,58.6534
2011-07-05,58.5969
2011-07-01,58.5969
2011-06-30,58.5969
2011-06-29,58.5969
2011-06-28,58.7945
2011-06-27,58.7945
2011-06-24,58.7945
2011-06-23,58.7945
2011-06-22,59.5083
2011-06-21,59.7301
2011-06-20,59.7301
2011-06-17,59.7301
2011-06-16,59.7301
2011-06-15,60.0648
2011-06-14,60.7745
2011-06-13,60.8753
2011-06-10,60.8753
2011-06-09,61.2060
2011-06-08,61.2947
2011-06-07,61.4721
2011-06-06,61.4721
2011-06-03,61.4721
2011-06-02,61.9318
2011-06-01,61.9318
2011-05-31,61.9318
2011-05-27,62.0770
2011-05-26,62.5932
2011-05-25,62.5932
2011-05-24,62.6375
2011-05-23,62.8513
2011-05-20,62.8754
2011-05-19,62.8754
2011-05-18,62.8754
2011-05-17,62.8754
2011-05-16,63.6094
2011-05-13,63.6744
2011-05-12,63.6744
2011-05-11,62.8441
2011-05-10,62.4550
2011-05-09,62.4390
2011-05-06,62.3066
2011-05-05,62.3066
2011-05-04,62.0940
2011-05-03,61.4883
2011-05-02,61.1313
2011-04-29,61.0070
2011-04-28,60.0643
2011-04-27,59.4426
2011-04-26,58.8569
2011-04-25,58.8128
2011-04-21,58.8128
2011-04-20,58.6443
2011-04-19,58.4558
2011-04-18,58.4558
2011-04-15,58.4558
2011-04-14,58.4558
2011-04-13,58.7246
2011-04-12,59.1899
2011-04-11,59.1899
2011-04-08,59.1899
2011-04-07,59.0374
2011-04-06,59.0374
2011-04-05,58.5605
2011-04-04,58.3916
2011-04-01,58.1169
2011-03-31,57.4169
2011-03-30,56.9556
2011-03-29,56.6668
2011-03-28,56.5705
2011-03-25,56.4943
2011-03-24,56.4261
2011-03-23,56.3205
2011-03-22,56.0611
2011-03-21,56.0932
2011-03-18,56.0932
2011-03-17,56.0932
2011-03-16,56.0932
2011-03-15,56.4943
2011-03-14,56.5986
2011-03-11,56.7591
2011-03-10,57.3166
2011-03-09,57.3166
2011-03-08,57.3166
2011-03-07,57.3166
2011-03-04,57.3166
2011-03-03,57.3166
2011-03-02,57.3166
2011-03-01,57.8742
2011-02-28,57.8782
2011-02-25,57.8782
2011-02-24,57.5693
2011-02-23,57.5693
2011-02-22,57.7218
2011-02-18,57.8665
2011-02-17,57.4665
2011-02-16,57.4426
2011-02-15,57.1155
2011-02-14,57.0358
2011-02-11,56.8460
2011-02-10,56.7965
2011-02-09,56.6842
2011-02-08,56.5603
2011-02-07,56.5245
2011-02-04,56.5603
2011-02-03,56.5603
2011-02-02,56.5603
2011-02-01,56.6281
2011-01-31,56.6281
2011-01-28,56.6281
2011-01-27,56.6720
2011-01-26,56.6720
2011-01-25,56.4965
2011-01-24,56.3689
2011-01-21,56.3689
2011-01-20,56.0140
2011-01-19,55.6271
2011-01-18,55.4596
2011-01-14,54.4386
2011-01-13,53.8883
2011-01-12,53.8843
2011-01-11,53.7287
2011-01-10,53.6131
2011-01-07,53.6131
2011-01-06,53.3140
2011-01-05,52.4924
2011-01-04,52.2013
2011-01-03,51.6469
2010-12-31,51.0926
2010-12-30,51.0906
2010-12-29,51.0906
2010-12-28,51.0906
2010-12-27,51.0906
2010-12-23,51.0906
2010-12-22,51.2202
2010-12-21,51.5991
2010-12-20,51.9301
2010-12-17,52.2531
2010-12-16,52.2531
2010-12-15,52.2531
2010-12-14,52.2531
2010-12-13,52.1893
2010-12-10,52.1773
2010-12-09,52.1773
2010-12-08,52.1773
2010-12-07,52.0417
2010-12-06,51.7506
2010-12-03,51.6868
2010-12-02,51.6549
2010-12-01,51.0328
2010-11-30,50.8174
2010-11-29,50.8174
2010-11-26,50.8174
2010-11-24,51.2640
2010-11-23,51.6589
2010-11-22,52.7995
2010-11-19,52.7995
2010-11-18,53.2382
2010-11-17,53.2382
2010-11-16,53.2382
2010-11-15,53.5493
2010-11-12,53.7048
2010-11-11,54.5144
2010-11-10,55.2123
2010-11-09,55.7109
2010-11-08,55.7109
2010-11-05,55.8708
2010-11-04,55.8708
2010-11-03,55.8708
2010-11-02,56.0078
2010-11-01,55.8294
2010-10-29,55.8294
2010-10-28,55.8294
2010-10-27,55.8294
2010-10-26,55.8294
2010-10-25,55.8294
2010-10-22,55.7025
2010-10-21,55.6233
2010-10-20,55.4845
2010-10-19,55.4845
2010-10-18,55.1753
2010-10-15,54.7155
2010-10-14,54.7155
2010-10-13,54.7155
2010-10-12,53.5302
2010-10-11,52.7969
2010-10-08,52.5828
2010-10-07,52.4560
2010-10-06,52.3054
2010-10-05,52.1428
2010-10-04,51.7464
2010-10-01,51.7345
2010-09-30,51.5205
2010-09-29,50.8426
2010-09-28,50.2441
2010-09-27,50.2441
2010-09-24,50.2916
2010-09-23,50.2916
2010-09-22,50.5493
2010-09-21,50.5493
2010-09-20,50.5493
2010-09-17,50.5493
2010-09-16,50.5493
2010-09-15,50.4581
2010-09-14,50.1172
2010-09-13,50.1172
2010-09-10,50.0260
2010-09-09,50.0260
2010-09-08,49.5107
2010-09-07,49.5107
2010-09-03,49.5107
2010-09-02,49.4394
2010-09-01,49.6693
2010-08-31,49.8845
2010-08-30,50.1014
2010-08-27,50.1014
2010-08-26,50.1014
2010-08-25,50.1014
2010-08-24,50.6563
2010-08-23,52.3965
2010-08-20,52.7454
2010-08-19,52.7692
2010-08-18,52.7692
2010-08-17,52.9515
2010-08-16,52.9515
2010-08-13,53.2647
2010-08-12,53.2647
2010-08-11,53.4549
2010-08-10,53.9105
2010-08-09,53.9105
2010-08-06,53.9105
2010-08-05,53.8672
2010-08-04,52.9452
2010-08-03,52.2718
2010-08-02,51.9152
2010-07-30,51.8443
2010-07-29,51.7852
2010-07-28,51.7852
2010-07-27,51.7852
2010-07-26,51.4857
2010-07-23,51.1626
2010-07-22,50.7450
2010-07-21,50.2209
2010-07-20,49.9648
2010-07-19,49.8151
2010-07-16,49.8151
2010-07-15,49.8151
2010-07-14,49.6614
2010-07-13,49.9806
2010-07-12,50.9341
2010-07-09,50.9932
2010-07-08,50.9932
2010-07-07,50.9932
2010-07-06,50.9932
2010-07-02,51.4227
2010-07-01,51.4778
2010-06-30,51.9703
2010-06-29,51.9703
2010-06-28,53.1169
2010-06-25,52.8175
2010-06-24,52.2028
2010-06-23,51.8679
2010-06-22,51.4227
2010-06-21,50.8986
2010-06-18,50.4272
2010-06-17,50.2012
2010-06-16,50.2012
2010-06-15,50.2012
2010-06-14,49.7993
2010-06-11,49.4644
2010-06-10,49.2911
2010-06-09,49.3502
2010-06-08,49.3502
2010-06-07,49.4408
2010-06-04,49.6535
2010-06-03,49.6535
2010-06-02,50.4967
2010-06-01,51.5133
2010-05-28,51.6086
2010-05-27,52.0137
2010-05-26,52.7623
2010-05-25,52.7899
2010-05-24,53.0972
2010-05-21,53.0972
2010-05-20,53.6528
2010-05-19,53.3376
2010-05-18,53.3376
2010-05-17,53.5671
2010-05-14,53.6885
2010-05-13,53.6885
2010-05-12,53.6885
2010-05-11,53.6885
2010-05-10,53.7786
2010-05-07,53.9196
2010-05-06,54.0723
2010-05-05,57.5232
2010-05-04,57.7125
2010-05-03,57.5597
2010-04-30,57.2503
2010-04-29,57.1406
2010-04-28,57.1406
2010-04-27,57.1406
2010-04-26,57.1406
2010-04-23,57.1406
2010-04-22,57.1406
2010-04-21,56.6118
2010-04-20,55.8324
2010-04-19,56.0360
2010-04-16,56.0360
2010-04-15,56.4082
2010-04-14,56.4082
2010-04-13,56.6706
2010-04-12,56.9840
2010-04-09,56.9840
2010-04-08,56.9840
2010-04-07,56.9840
2010-04-06,56.9840
2010-04-05,56.9840
2010-04-01,56.8939
2010-03-31,56.2946
2010-03-30,55.9420
2010-03-29,55.9420
2010-03-26,55.5112
2010-03-25,55.5112
2010-03-24,55.4603
2010-03-23,55.3584
2010-03-22,55.0921
2010-03-19,55.0059
2010-03-18,53.6467
2010-03-17,53.0122
2010-03-16,52.6988
2010-03-15,52.6988
2010-03-12,52.2875
2010-03-11,52.2836
2010-03-10,51.8919
2010-03-09,51.0537
2010-03-08,50.9362
2010-03-05,50.9362
2010-03-04,50.0588
2010-03-03,49.7650
2010-03-02,49.4830
2010-03-01,48.7152
2010-02-26,48.3353
2010-02-25,48.3353
2010-02-24,48.3353
2010-02-23,48.1238
2010-02-22,47.8849
2010-02-19,47.5832
2010-02-18,47.0623
2010-02-17,46.6667
2010-02-16,46.5883
2010-02-12,46.5883
2010-02-11,47.0465
2010-02-10,47.0465
2010-02-09,47.0465
2010-02-08,46.9296
2010-02-05,46.9296
2010-02-04,46.9296
2010-02-03,46.9296
2010-02-02,46.9296
2010-02-01,46.9296
2010-01-29,46.9296
2010-01-28,46.7545
2010-01-27,46.4161
2010-01-26,46.2682
2010-01-25,46.5250
2010-01-22,46.6028
2010-01-21,47.0113
2010-01-20,46.7584
2010-01-19,46.0270
2010-01-15,45.5602
2010-01-14,45.2684
2010-01-13,45.2684
2010-01-12,45.2684
2010-01-11,45.2684
2010-01-08,45.2684
2010-01-07,45.2684
2010-01-06,44.3658
2010-01-05,43.4322
2010-01-04,42.5957
2009-12-31,42.3078
2009-12-30,42.4985
2009-12-29,42.5879
2009-12-28,42.6619
2009-12-24,42.6619
2009-12-23,42.6619
2009-12-22,42.6619
2009-12-21,42.6619
2009-12-18,42.6619
2009-12-17,42.8642
2009-12-16,42.8214
2009-12-15,42.7241
2009-12-14,42.5257
2009-12-11,42.0822
2009-12-10,41.7787
2009-12-09,41.7126
2009-12-08,41.6932
2009-12-07,41.5881
2009-12-04,41.3936
2009-12-03,40.9734
2009-12-02,40.9734
2009-12-01,40.8373
2009-11-30,40.3626
2009-11-27,39.9619
2009-11-25,39.9619
2009-11-24,39.9619
2009-11-23,39.9619
2009-11-20,39.8413
2009-11-19,39.6834
2009-11-18,39.2967
2009-11-17,39.0944
2009-11-16,39.0282
2009-11-13,38.2813
2009-11-12,38.2813
2009-11-11,38.2813
2009-11-10,38.2235
2009-11-09,38.2235
2009-11-06,37.6399
2009-11-05,37.8880
2009-11-04,37.9536
2009-11-03,38.2505
2009-11-02,38.3662
2009-10-30,38.9255
2009-10-29,38.9255
2009-10-28,38.9255
2009-10-27,39.0682
2009-10-26,39.2417
2009-10-23,39.8202
2009-10-22,39.9166
2009-10-21,40.2059
2009-10-20,40.3409
2009-10-19,40.3409
2009-10-16,40.3293
2009-10-15,39.6659
2009-10-14,40.1095
2009-10-13,40.6301
2009-10-12,40.7188
2009-10-09,40.7188
2009-10-08,40.7188
2009-10-07,40.7188
2009-10-06,40.7188
2009-10-05,40.7188
2009-10-02,40.7188
2009-10-01,41.1816
2009-09-30,41.1816
2009-09-29,41.1816
2009-09-28,40.2174
2009-09-25,40.0478
2009-09-24,40.0478
2009-09-23,39.7971
2009-09-22,39.7469
2009-09-21,39.4037
2009-09-18,39.0836
2009-09-17,38.9220
2009-09-16,38.7677
2009-09-15,38.6057
