Dates,T3 Values
2014-04-16,102.5248
2014-04-15,102.3170
2014-04-14,102.1075
2014-04-11,101.8965
2014-04-10,101.6840
2014-04-09,101.4700
2014-04-08,101.2545
2014-04-07,101.0376
2014-04-04,100.8192
2014-04-03,100.5994
2014-04-02,100.3783
2014-04-01,100.1558
2014-03-31,99.9319
2014-03-28,99.7067
2014-03-27,99.4801
2014-03-26,99.2523
2014-03-25,99.0232
2014-03-24,98.7929
2014-03-21,98.5613
2014-03-20,98.3286
2014-03-19,98.0948
2014-03-18,97.8599
2014-03-17,97.6240
2014-03-14,97.3870
2014-03-13,97.1492
2014-03-12,96.9104
2014-03-11,96.6708
2014-03-10,96.4304
2014-03-07,96.1893
2014-03-06,95.9474
2014-03-05,95.7049
2014-03-04,95.4618
2014-03-03,95.2181
2014-02-28,94.9738
2014-02-27,94.7290
2014-02-26,94.4837
2014-02-25,94.2380
2014-02-24,93.9919
2014-02-21,93.7454
2014-02-20,93.4985
2014-02-19,93.2515
2014-02-18,93.0041
2014-02-14,92.7566
2014-02-13,92.5090
2014-02-12,92.2612
2014-02-11,92.0134
2014-02-10,91.7656
2014-02-07,91.5177
2014-02-06,91.2700
2014-02-05,91.0224
2014-02-04,90.7750
2014-02-03,90.5278
2014-01-31,90.2810
2014-01-30,90.0347
2014-01-29,89.7889
2014-01-28,89.5437
2014-01-27,89.2992
2014-01-24,89.0555
2014-01-23,88.8126
2014-01-22,88.5705
2014-01-21,88.3292
2014-01-17,88.0888
2014-01-16,87.8493
2014-01-15,87.6107
2014-01-14,87.3730
2014-01-13,87.1362
2014-01-10,86.9003
2014-01-09,86.6654
2014-01-08,86.4314
2014-01-07,86.1984
2014-01-06,85.9663
2014-01-03,85.7352
2014-01-02,85.5051
2013-12-31,85.2760
2013-12-30,85.0479
2013-12-27,84.8207
2013-12-26,84.5947
2013-12-24,84.3696
2013-12-23,84.1457
2013-12-20,83.9228
2013-12-19,83.7010
2013-12-18,83.4803
2013-12-17,83.2608
2013-12-16,83.0423
2013-12-13,82.8251
2013-12-12,82.6089
2013-12-11,82.3939
2013-12-10,82.1802
2013-12-09,81.9676
2013-12-06,81.7562
2013-12-05,81.5461
2013-12-04,81.3373
2013-12-03,81.1297
2013-12-02,80.9234
2013-11-29,80.7184
2013-11-27,80.5147
2013-11-26,80.3123
2013-11-25,80.1112
2013-11-22,79.9114
2013-11-21,79.7130
2013-11-20,79.5159
2013-11-19,79.3201
2013-11-18,79.1257
2013-11-15,78.9325
2013-11-14,78.7407
2013-11-13,78.5501
2013-11-12,78.3608
2013-11-11,78.1727
2013-11-08,77.9858
2013-11-07,77.8002
2013-11-06,77.6157
2013-11-05,77.4324
2013-11-04,77.2503
2013-11-01,77.0692
2013-10-31,76.8893
2013-10-30,76.7105
2013-10-29,76.5327
2013-10-28,76.3560
2013-10-25,76.1802
2013-10-24,76.0055
2013-10-23,75.8316
2013-10-22,75.6587
2013-10-21,75.4867
2013-10-18,75.3156
2013-10-17,75.1453
2013-10-16,74.9759
2013-10-15,74.8073
2013-10-14,74.6396
2013-10-11,74.4726
2013-10-10,74.3065
2013-10-09,74.1413
2013-10-08,73.9769
2013-10-07,73.8133
2013-10-04,73.6506
2013-10-03,73.4887
2013-10-02,73.3277
2013-10-01,73.1676
2013-09-30,73.0083
2013-09-27,72.8499
2013-09-26,72.6924
2013-09-25,72.5358
2013-09-24,72.3800
2013-09-23,72.2250
2013-09-20,72.0709
2013-09-19,71.9175
2013-09-18,71.7650
2013-09-17,71.6132
2013-09-16,71.4622
2013-09-13,71.3120
2013-09-12,71.1624
2013-09-11,71.0135
2013-09-10,70.8654
2013-09-09,70.7179
2013-09-06,70.5712
2013-09-05,70.4251
2013-09-04,70.2799
2013-09-03,70.1353
2013-08-30,69.9916
2013-08-29,69.8487
2013-08-28,69.7065
2013-08-27,69.5652
2013-08-26,69.4248
2013-08-23,69.2853
2013-08-22,69.1467
2013-08-21,69.0091
2013-08-20,68.8724
2013-08-19,68.7367
2013-08-16,68.6021
2013-08-15,68.4685
2013-08-14,68.3359
2013-08-13,68.2045
2013-08-12,68.0742
2013-08-09,67.9450
2013-08-08,67.8170
2013-08-07,67.6902
2013-08-06,67.5646
2013-08-05,67.4402
2013-08-02,67.3170
2013-08-01,67.1952
2013-07-31,67.0745
2013-07-30,66.9552
2013-07-29,66.8371
2013-07-26,66.7203
2013-07-25,66.6048
2013-07-24,66.4906
2013-07-23,66.3778
2013-07-22,66.2663
2013-07-19,66.1562
2013-07-18,66.0474
2013-07-17,65.9399
2013-07-16,65.8338
2013-07-15,65.7290
2013-07-12,65.6256
2013-07-11,65.5236
2013-07-10,65.4229
2013-07-09,65.3235
2013-07-08,65.2256
2013-07-05,65.1290
2013-07-03,65.0338
2013-07-02,64.9399
2013-07-01,64.8474
2013-06-28,64.7563
2013-06-27,64.6666
2013-06-26,64.5782
2013-06-25,64.4913
2013-06-24,64.4057
2013-06-21,64.3215
2013-06-20,64.2387
2013-06-19,64.1573
2013-06-18,64.0774
2013-06-17,63.9988
2013-06-14,63.9218
2013-06-13,63.8461
2013-06-12,63.7719
2013-06-11,63.6991
2013-06-10,63.6277
2013-06-07,63.5576
2013-06-06,63.4890
2013-06-05,63.4217
2013-06-04,63.3558
2013-06-03,63.2912
2013-05-31,63.2279
2013-05-30,63.1660
2013-05-29,63.1054
2013-05-28,63.0461
2013-05-24,62.9881
2013-05-23,62.9314
2013-05-22,62.8759
2013-05-21,62.8216
2013-05-20,62.7685
2013-05-17,62.7167
2013-05-16,62.6660
2013-05-15,62.6164
2013-05-14,62.5679
2013-05-13,62.5206
2013-05-10,62.4743
2013-05-09,62.4291
2013-05-08,62.3849
2013-05-07,62.3417
2013-05-06,62.2995
2013-05-03,62.2583
2013-05-02,62.2181
2013-05-01,62.1787
2013-04-30,62.1403
2013-04-29,62.1028
2013-04-26,62.0662
2013-04-25,62.0305
2013-04-24,61.9956
2013-04-23,61.9615
2013-04-22,61.9283
2013-04-19,61.8958
2013-04-18,61.8641
2013-04-17,61.8332
2013-04-16,61.8030
2013-04-15,61.7736
2013-04-12,61.7450
2013-04-11,61.7171
2013-04-10,61.6899
2013-04-09,61.6634
2013-04-08,61.6376
2013-04-05,61.6125
2013-04-04,61.5881
2013-04-03,61.5642
2013-04-02,61.5411
2013-04-01,61.5185
2013-03-28,61.4965
2013-03-27,61.4752
2013-03-26,61.4544
2013-03-25,61.4341
2013-03-22,61.4145
2013-03-21,61.3953
2013-03-20,61.3766
2013-03-19,61.3585
2013-03-18,61.3407
2013-03-15,61.3235
2013-03-14,61.3066
2013-03-13,61.2901
2013-03-12,61.2740
2013-03-11,61.2581
2013-03-08,61.2426
2013-03-07,61.2274
2013-03-06,61.2124
2013-03-05,61.1976
2013-03-04,61.1830
2013-03-01,61.1686
2013-02-28,61.1544
2013-02-27,61.1403
2013-02-26,61.1265
2013-02-25,61.1128
2013-02-22,61.0992
2013-02-21,61.0858
2013-02-20,61.0726
2013-02-19,61.0595
2013-02-15,61.0466
2013-02-14,61.0338
2013-02-13,61.0212
2013-02-12,61.0088
2013-02-11,60.9965
2013-02-08,60.9844
2013-02-07,60.9724
2013-02-06,60.9606
2013-02-05,60.9489
2013-02-04,60.9374
2013-02-01,60.9260
2013-01-31,60.9148
2013-01-30,60.9037
2013-01-29,60.8927
2013-01-28,60.8819
2013-01-25,60.8713
2013-01-24,60.8608
2013-01-23,60.8504
2013-01-22,60.8402
2013-01-18,60.8302
2013-01-17,60.8204
2013-01-16,60.8107
2013-01-15,60.8012
2013-01-14,60.7918
2013-01-11,60.7826
2013-01-10,60.7736
2013-01-09,60.7648
2013-01-08,60.7561
2013-01-07,60.7475
2013-01-04,60.7391
2013-01-03,60.7308
2013-01-02,60.7227
2012-12-31,60.7146
2012-12-28,60.7067
2012-12-27,60.6989
2012-12-26,60.6911
2012-12-24,60.6835
2012-12-21,60.6759
2012-12-20,60.6683
2012-12-19,60.6609
2012-12-18,60.6534
2012-12-17,60.6460
2012-12-14,60.6387
2012-12-13,60.6313
2012-12-12,60.6239
2012-12-11,60.6165
2012-12-10,60.6092
2012-12-07,60.6018
2012-12-06,60.5943
2012-12-05,60.5868
2012-12-04,60.5793
2012-12-03,60.5717
2012-11-30,60.5640
2012-11-29,60.5562
2012-11-28,60.5484
2012-11-27,60.5404
2012-11-26,60.5323
2012-11-23,60.5241
2012-11-21,60.5158
2012-11-20,60.5073
2012-11-19,60.4987
2012-11-16,60.4899
2012-11-15,60.4809
2012-11-14,60.4718
2012-11-13,60.4624
2012-11-12,60.4529
2012-11-09,60.4433
2012-11-08,60.4334
2012-11-07,60.4234
2012-11-06,60.4131
2012-11-05,60.4026
2012-11-02,60.3920
2012-11-01,60.3811
2012-10-31,60.3700
2012-10-26,60.3587
2012-10-25,60.3472
2012-10-24,60.3356
2012-10-23,60.3237
2012-10-22,60.3117
2012-10-19,60.2994
2012-10-18,60.2870
2012-10-17,60.2744
2012-10-16,60.2615
2012-10-15,60.2484
2012-10-12,60.2351
2012-10-11,60.2215
2012-10-10,60.2076
2012-10-09,60.1935
2012-10-08,60.1791
2012-10-05,60.1645
2012-10-04,60.1496
2012-10-03,60.1345
2012-10-02,60.1191
2012-10-01,60.1035
2012-09-28,60.0877
2012-09-27,60.0716
2012-09-26,60.0552
2012-09-25,60.0387
2012-09-24,60.0220
2012-09-21,60.0050
2012-09-20,59.9879
2012-09-19,59.9705
2012-09-18,59.9530
2012-09-17,59.9353
2012-09-14,59.9175
2012-09-13,59.8995
2012-09-12,59.8814
2012-09-11,59.8631
2012-09-10,59.8447
2012-09-07,59.8262
2012-09-06,59.8075
2012-09-05,59.7888
2012-09-04,59.7699
2012-08-31,59.7509
2012-08-30,59.7318
2012-08-29,59.7126
2012-08-28,59.6933
2012-08-27,59.6740
2012-08-24,59.6545
2012-08-23,59.6350
2012-08-22,59.6154
2012-08-21,59.5957
2012-08-20,59.5760
2012-08-17,59.5563
2012-08-16,59.5365
2012-08-15,59.5167
2012-08-14,59.4968
2012-08-13,59.4769
2012-08-10,59.4570
2012-08-09,59.4370
2012-08-08,59.4169
2012-08-07,59.3968
2012-08-06,59.3766
2012-08-03,59.3564
2012-08-02,59.3361
2012-08-01,59.3158
2012-07-31,59.2954
2012-07-30,59.2750
2012-07-27,59.2545
2012-07-26,59.2340
2012-07-25,59.2134
2012-07-24,59.1927
2012-07-23,59.1720
2012-07-20,59.1512
2012-07-19,59.1304
2012-07-18,59.1095
2012-07-17,59.0885
2012-07-16,59.0674
2012-07-13,59.0463
2012-07-12,59.0251
2012-07-11,59.0038
2012-07-10,58.9825
2012-07-09,58.9610
2012-07-06,58.9395
2012-07-05,58.9180
2012-07-03,58.8964
2012-07-02,58.8747
2012-06-29,58.8529
2012-06-28,58.8310
2012-06-27,58.8091
2012-06-26,58.7871
2012-06-25,58.7650
2012-06-22,58.7428
2012-06-21,58.7205
2012-06-20,58.6982
2012-06-19,58.6758
2012-06-18,58.6534
2012-06-15,58.6309
2012-06-14,58.6084
2012-06-13,58.5858
2012-06-12,58.5632
2012-06-11,58.5405
2012-06-08,58.5178
2012-06-07,58.4951
2012-06-06,58.4724
2012-06-05,58.4497
2012-06-04,58.4270
2012-06-01,58.4043
2012-05-31,58.3817
2012-05-30,58.3591
2012-05-29,58.3367
2012-05-25,58.3144
2012-05-24,58.2923
2012-05-23,58.2704
2012-05-22,58.2486
2012-05-21,58.2271
2012-05-18,58.2057
2012-05-17,58.1847
2012-05-16,58.1639
2012-05-15,58.1433
2012-05-14,58.1231
2012-05-11,58.1032
2012-05-10,58.0837
2012-05-09,58.0645
2012-05-08,58.0456
2012-05-07,58.0271
2012-05-04,58.0090
2012-05-03,57.9913
2012-05-02,57.9740
2012-05-01,57.9571
2012-04-30,57.9405
2012-04-27,57.9244
2012-04-26,57.9086
2012-04-25,57.8932
2012-04-24,57.8782
2012-04-23,57.8636
2012-04-20,57.8493
2012-04-19,57.8354
2012-04-18,57.8219
2012-04-17,57.8088
2012-04-16,57.7961
2012-04-13,57.7838
2012-04-12,57.7719
2012-04-11,57.7605
2012-04-10,57.7495
2012-04-09,57.7390
2012-04-05,57.7289
2012-04-04,57.7194
2012-04-03,57.7104
2012-04-02,57.7019
2012-03-30,57.6939
2012-03-29,57.6865
2012-03-28,57.6796
2012-03-27,57.6733
2012-03-26,57.6675
2012-03-23,57.6623
2012-03-22,57.6577
2012-03-21,57.6537
2012-03-20,57.6502
2012-03-19,57.6474
2012-03-16,57.6451
2012-03-15,57.6435
2012-03-14,57.6424
2012-03-13,57.6420
2012-03-12,57.6422
2012-03-09,57.6429
2012-03-08,57.6443
2012-03-07,57.6464
2012-03-06,57.6490
2012-03-05,57.6523
2012-03-02,57.6563
2012-03-01,57.6609
2012-02-29,57.6661
2012-02-28,57.6720
2012-02-27,57.6786
2012-02-24,57.6859
2012-02-23,57.6938
2012-02-22,57.7024
2012-02-21,57.7116
2012-02-17,57.7215
2012-02-16,57.7321
2012-02-15,57.7433
2012-02-14,57.7551
2012-02-13,57.7675
2012-02-10,57.7806
2012-02-09,57.7943
2012-02-08,57.8087
2012-02-07,57.8236
2012-02-06,57.8391
2012-02-03,57.8552
2012-02-02,57.8719
2012-02-01,57.8892
2012-01-31,57.9070
2012-01-30,57.9254
2012-01-27,57.9443
2012-01-26,57.9638
2012-01-25,57.9838
2012-01-24,58.0042
2012-01-23,58.0252
2012-01-20,58.0467
2012-01-19,58.0686
2012-01-18,58.0910
2012-01-17,58.1138
2012-01-13,58.1370
2012-01-12,58.1606
2012-01-11,58.1846
2012-01-10,58.2090
2012-01-09,58.2336
2012-01-06,58.2586
2012-01-05,58.2839
2012-01-04,58.3094
2012-01-03,58.3352
2011-12-30,58.3611
2011-12-29,58.3873
2011-12-28,58.4137
2011-12-27,58.4402
2011-12-23,58.4668
2011-12-22,58.4935
2011-12-21,58.5203
2011-12-20,58.5471
2011-12-19,58.5739
2011-12-16,58.6006
2011-12-15,58.6273
2011-12-14,58.6540
2011-12-13,58.6805
2011-12-12,58.7069
2011-12-09,58.7332
2011-12-08,58.7593
2011-12-07,58.7852
2011-12-06,58.8108
2011-12-05,58.8362
2011-12-02,58.8613
2011-12-01,58.8861
2011-11-30,58.9106
2011-11-29,58.9346
2011-11-28,58.9583
2011-11-25,58.9814
2011-11-23,59.0042
2011-11-22,59.0265
2011-11-21,59.0483
2011-11-18,59.0696
2011-11-17,59.0904
2011-11-16,59.1107
2011-11-15,59.1306
2011-11-14,59.1498
2011-11-11,59.1686
2011-11-10,59.1867
2011-11-09,59.2043
2011-11-08,59.2212
2011-11-07,59.2374
2011-11-04,59.2530
2011-11-03,59.2680
2011-11-02,59.2822
2011-11-01,59.2957
2011-10-31,59.3085
2011-10-28,59.3205
2011-10-27,59.3318
2011-10-26,59.3423
2011-10-25,59.3519
2011-10-24,59.3608
2011-10-21,59.3688
2011-10-20,59.3759
2011-10-19,59.3822
2011-10-18,59.3875
2011-10-17,59.3920
2011-10-14,59.3955
2011-10-13,59.3981
2011-10-12,59.3998
2011-10-11,59.4005
2011-10-10,59.4003
2011-10-07,59.3992
2011-10-06,59.3970
2011-10-05,59.3939
2011-10-04,59.3897
2011-10-03,59.3846
2011-09-30,59.3785
2011-09-29,59.3714
2011-09-28,59.3633
2011-09-27,59.3543
2011-09-26,59.3443
2011-09-23,59.3334
2011-09-22,59.3215
2011-09-21,59.3087
2011-09-20,59.2949
2011-09-19,59.2802
2011-09-16,59.2646
2011-09-15,59.2480
2011-09-14,59.2306
2011-09-13,59.2122
2011-09-12,59.1929
2011-09-09,59.1727
2011-09-08,59.1516
2011-09-07,59.1296
2011-09-06,59.1067
2011-09-02,59.0829
2011-09-01,59.0582
2011-08-31,59.0327
2011-08-30,59.0063
2011-08-29,58.9790
2011-08-26,58.9508
2011-08-25,58.9218
2011-08-24,58.8919
2011-08-23,58.8611
2011-08-22,58.8295
2011-08-19,58.7970
2011-08-18,58.7638
2011-08-17,58.7298
2011-08-16,58.6951
2011-08-15,58.6597
2011-08-12,58.6237
2011-08-11,58.5870
2011-08-10,58.5498
2011-08-09,58.5119
2011-08-08,58.4735
2011-08-05,58.4347
2011-08-04,58.3954
2011-08-03,58.3557
2011-08-02,58.3157
2011-08-01,58.2754
2011-07-29,58.2348
2011-07-28,58.1940
2011-07-27,58.1529
2011-07-26,58.1115
2011-07-25,58.0700
2011-07-22,58.0283
2011-07-21,57.9864
2011-07-20,57.9443
2011-07-19,57.9021
2011-07-18,57.8597
2011-07-15,57.8172
2011-07-14,57.7745
2011-07-13,57.7318
2011-07-12,57.6890
2011-07-11,57.6461
2011-07-08,57.6032
2011-07-07,57.5602
2011-07-06,57.5172
2011-07-05,57.4742
2011-07-01,57.4311
2011-06-30,57.3881
2011-06-29,57.3450
2011-06-28,57.3020
2011-06-27,57.2589
2011-06-24,57.2159
2011-06-23,57.1728
2011-06-22,57.1299
2011-06-21,57.0870
2011-06-20,57.0442
2011-06-17,57.0015
2011-06-16,56.9589
2011-06-15,56.9165
2011-06-14,56.8742
2011-06-13,56.8321
2011-06-10,56.7901
2011-06-09,56.7483
2011-06-08,56.7066
2011-06-07,56.6652
2011-06-06,56.6240
2011-06-03,56.5830
2011-06-02,56.5423
2011-06-01,56.5018
2011-05-31,56.4616
2011-05-27,56.4217
2011-05-26,56.3820
2011-05-25,56.3426
2011-05-24,56.3035
2011-05-23,56.2647
2011-05-20,56.2261
2011-05-19,56.1878
2011-05-18,56.1498
2011-05-17,56.1121
2011-05-16,56.0746
2011-05-13,56.0375
2011-05-12,56.0006
2011-05-11,55.9639
2011-05-10,55.9276
2011-05-09,55.8914
2011-05-06,55.8555
2011-05-05,55.8198
2011-05-04,55.7843
2011-05-03,55.7489
2011-05-02,55.7137
2011-04-29,55.6787
2011-04-28,55.6438
2011-04-27,55.6089
2011-04-26,55.5742
2011-04-25,55.5395
2011-04-21,55.5049
2011-04-20,55.4703
2011-04-19,55.4358
2011-04-18,55.4013
2011-04-15,55.3668
2011-04-14,55.3322
2011-04-13,55.2978
2011-04-12,55.2633
2011-04-11,55.2288
2011-04-08,55.1943
2011-04-07,55.1599
2011-04-06,55.1255
2011-04-05,55.0910
2011-04-04,55.0565
2011-04-01,55.0221
2011-03-31,54.9876
2011-03-30,54.9530
2011-03-29,54.9184
2011-03-28,54.8838
2011-03-25,54.8491
2011-03-24,54.8143
2011-03-23,54.7795
2011-03-22,54.7446
2011-03-21,54.7095
2011-03-18,54.6744
2011-03-17,54.6391
2011-03-16,54.6037
2011-03-15,54.5682
2011-03-14,54.5326
2011-03-11,54.4969
2011-03-10,54.4612
2011-03-09,54.4253
2011-03-08,54.3893
2011-03-07,54.3533
2011-03-04,54.3171
2011-03-03,54.2808
2011-03-02,54.2444
2011-03-01,54.2079
2011-02-28,54.1712
2011-02-25,54.1345
2011-02-24,54.0976
2011-02-23,54.0605
2011-02-22,54.0233
2011-02-18,53.9860
2011-02-17,53.9485
2011-02-16,53.9108
2011-02-15,53.8730
2011-02-14,53.8349
2011-02-11,53.7967
2011-02-10,53.7583
2011-02-09,53.7196
2011-02-08,53.6807
2011-02-07,53.6415
2011-02-04,53.6020
2011-02-03,53.5623
2011-02-02,53.5222
2011-02-01,53.4819
2011-01-31,53.4412
2011-01-28,53.4001
2011-01-27,53.3587
2011-01-26,53.3169
2011-01-25,53.2748
2011-01-24,53.2322
2011-01-21,53.1893
2011-01-20,53.1459
2011-01-19,53.1021
2011-01-18,53.0579
2011-01-14,53.0132
2011-01-13,52.9679
2011-01-12,52.9222
2011-01-11,52.8759
2011-01-10,52.8291
2011-01-07,52.7817
2011-01-06,52.7337
2011-01-05,52.6851
2011-01-04,52.6358
2011-01-03,52.5860
2010-12-31,52.5355
2010-12-30,52.4843
2010-12-29,52.4325
2010-12-28,52.3800
2010-12-27,52.3269
2010-12-23,52.2731
2010-12-22,52.2186
2010-12-21,52.1635
2010-12-20,52.1077
2010-12-17,52.0513
2010-12-16,51.9942
2010-12-15,51.9365
2010-12-14,51.8781
2010-12-13,51.8191
2010-12-10,51.7595
2010-12-09,51.6992
2010-12-08,51.6383
2010-12-07,51.5768
2010-12-06,51.5146
2010-12-03,51.4519
2010-12-02,51.3886
2010-12-01,51.3246
2010-11-30,51.2600
2010-11-29,51.1949
2010-11-26,51.1291
2010-11-24,51.0627
2010-11-23,50.9957
2010-11-22,50.9281
2010-11-19,50.8599
2010-11-18,50.7912
2010-11-17,50.7219
2010-11-16,50.6520
2010-11-15,50.5816
2010-11-12,50.5107
2010-11-11,50.4393
2010-11-10,50.3674
2010-11-09,50.2950
2010-11-08,50.2221
2010-11-05,50.1488
2010-11-04,50.0750
2010-11-03,50.0008
2010-11-02,49.9260
2010-11-01,49.8508
2010-10-29,49.7750
2010-10-28,49.6988
2010-10-27,49.6220
2010-10-26,49.5447
2010-10-25,49.4668
2010-10-22,49.3883
2010-10-21,49.3093
2010-10-20,49.2297
2010-10-19,49.1494
2010-10-18,49.0685
2010-10-15,48.9870
2010-10-14,48.9047
2010-10-13,48.8218
2010-10-12,48.7382
2010-10-11,48.6539
2010-10-08,48.5688
2010-10-07,48.4830
2010-10-06,48.3963
2010-10-05,48.3089
2010-10-04,48.2206
2010-10-01,48.1315
2010-09-30,48.0416
2010-09-29,47.9508
2010-09-28,47.8592
2010-09-27,47.7666
2010-09-24,47.6732
2010-09-23,47.5789
2010-09-22,47.4838
2010-09-21,47.3877
2010-09-20,47.2908
2010-09-17,47.1930
2010-09-16,47.0944
2010-09-15,46.9949
2010-09-14,46.8945
2010-09-13,46.7933
2010-09-10,46.6912
2010-09-09,46.5884
2010-09-08,46.4847
2010-09-07,46.3801
2010-09-03,46.2748
2010-09-02,46.1687
2010-09-01,46.0617
2010-08-31,45.9540
2010-08-30,45.8455
2010-08-27,45.7362
2010-08-26,45.6262
2010-08-25,45.5154
2010-08-24,45.4039
2010-08-23,45.2918
2010-08-20,45.1789
2010-08-19,45.0654
2010-08-18,44.9513
2010-08-17,44.8365
2010-08-16,44.7211
2010-08-13,44.6052
2010-08-12,44.4886
2010-08-11,44.3714
2010-08-10,44.2537
2010-08-09,44.1355
2010-08-06,44.0166
2010-08-05,43.8973
2010-08-04,43.7773
2010-08-03,43.6569
2010-08-02,43.5359
2010-07-30,43.4143
2010-07-29,43.2921
2010-07-28,43.1694
2010-07-27,43.0461
2010-07-26,42.9223
2010-07-23,42.7979
2010-07-22,42.6729
2010-07-21,42.5473
2010-07-20,42.4212
2010-07-19,42.2946
2010-07-16,42.1674
2010-07-15,42.0396
2010-07-14,41.9114
2010-07-13,41.7827
2010-07-12,41.6535
2010-07-09,41.5239
2010-07-08,41.3938
2010-07-07,41.2634
2010-07-06,41.1325
2010-07-02,41.0013
2010-07-01,40.8698
2010-06-30,40.7379
2010-06-29,40.6057
2010-06-28,40.4733
2010-06-25,40.3407
2010-06-24,40.2079
2010-06-23,40.0749
2010-06-22,39.9418
2010-06-21,39.8085
2010-06-18,39.6750
2010-06-17,39.5415
2010-06-16,39.4078
2010-06-15,39.2741
2010-06-14,39.1402
2010-06-11,39.0064
2010-06-10,38.8724
2010-06-09,38.7385
2010-06-08,38.6045
2010-06-07,38.4706
2010-06-04,38.3368
2010-06-03,38.2031
2010-06-02,38.0695
2010-06-01,37.9362
2010-05-28,37.8031
2010-05-27,37.6703
2010-05-26,37.5379
2010-05-25,37.4058
2010-05-24,37.2741
2010-05-21,37.1428
2010-05-20,37.0121
2010-05-19,36.8818
2010-05-18,36.7522
2010-05-17,36.6232
2010-05-14,36.4948
2010-05-13,36.3671
2010-05-12,36.2402
2010-05-11,36.1140
2010-05-10,35.9886
2010-05-07,35.8639
2010-05-06,35.7401
2010-05-05,35.6170
2010-05-04,35.4948
2010-05-03,35.3734
2010-04-30,35.2530
2010-04-29,35.1335
2010-04-28,35.0148
2010-04-27,34.8971
2010-04-26,34.7804
2010-04-23,34.6645
2010-04-22,34.5496
2010-04-21,34.4357
2010-04-20,34.3228
2010-04-19,34.2107
2010-04-16,34.0997
2010-04-15,33.9896
2010-04-14,33.8805
2010-04-13,33.7724
2010-04-12,33.6653
2010-04-09,33.5591
2010-04-08,33.4540
2010-04-07,33.3500
2010-04-06,33.2469
2010-04-05,33.1449
2010-04-01,33.0438
2010-03-31,32.9438
2010-03-30,32.8449
2010-03-29,32.7469
2010-03-26,32.6500
2010-03-25,32.5541
2010-03-24,32.4591
2010-03-23,32.3652
2010-03-22,32.2722
2010-03-19,32.1802
2010-03-18,32.0891
2010-03-17,31.9990
2010-03-16,31.9098
2010-03-15,31.8215
2010-03-12,31.7341
2010-03-11,31.6477
2010-03-10,31.5621
2010-03-09,31.4774
2010-03-08,31.3936
2010-03-05,31.3107
2010-03-04,31.2286
2010-03-03,31.1473
2010-03-02,31.0669
2010-03-01,30.9873
2010-02-26,30.9086
2010-02-25,30.8306
2010-02-24,30.7535
2010-02-23,30.6773
2010-02-22,30.6018
2010-02-19,30.5273
2010-02-18,30.4535
2010-02-17,30.3806
2010-02-16,30.3085
2010-02-12,30.2373
2010-02-11,30.1668
2010-02-10,30.0973
2010-02-09,30.0285
2010-02-08,29.9607
2010-02-05,29.8937
2010-02-04,29.8276
2010-02-03,29.7623
2010-02-02,29.6980
2010-02-01,29.6346
2010-01-29,29.5721
2010-01-28,29.5105
2010-01-27,29.4498
2010-01-26,29.3900
2010-01-25,29.3312
2010-01-22,29.2732
2010-01-21,29.2162
2010-01-20,29.1601
2010-01-19,29.1049
2010-01-15,29.0507
2010-01-14,28.9974
2010-01-13,28.9451
2010-01-12,28.8937
2010-01-11,28.8433
2010-01-08,28.7938
2010-01-07,28.7451
2010-01-06,28.6975
2010-01-05,28.6507
2010-01-04,28.6048
2009-12-31,28.5597
2009-12-30,28.5156
2009-12-29,28.4723
2009-12-28,28.4300
2009-12-24,28.3885
2009-12-23,28.3479
2009-12-22,28.3083
2009-12-21,28.2696
2009-12-18,28.2318
2009-12-17,28.1950
2009-12-16,28.1591
2009-12-15,28.1242
2009-12-14,28.0902
2009-12-11,28.0572
2009-12-10,28.0252
2009-12-09,27.9942
2009-12-08,27.9642
2009-12-07,27.9351
2009-12-04,27.9070
2009-12-03,27.8799
2009-12-02,27.8538
2009-12-01,27.8287
2009-11-30,27.8046
2009-11-27,27.7815
2009-11-25,27.7593
2009-11-24,27.7382
2009-11-23,27.7181
2009-11-20,27.6990
2009-11-19,27.6809
2009-11-18,27.6639
2009-11-17,27.6479
2009-11-16,27.6330
2009-11-13,27.6192
2009-11-12,27.6064
2009-11-11,27.5947
2009-11-10,27.5841
2009-11-09,27.5746
2009-11-06,27.5662
2009-11-05,27.5589
2009-11-04,27.5528
2009-11-03,27.5479
2009-11-02,27.5441
2009-10-30,27.5414
2009-10-29,27.5400
2009-10-28,27.5399
2009-10-27,27.5410
2009-10-26,27.5433
2009-10-23,27.5470
2009-10-22,27.5520
2009-10-21,27.5584
2009-10-20,27.5661
2009-10-19,27.5752
2009-10-16,27.5858
2009-10-15,27.5977
2009-10-14,27.6110
2009-10-13,27.6258
2009-10-12,27.6420
2009-10-09,27.6596
2009-10-08,27.6787
2009-10-07,27.6992
2009-10-06,27.7212
2009-10-05,27.7446
2009-10-02,27.7695
2009-10-01,27.7959
2009-09-30,27.8237
2009-09-29,27.8530
2009-09-28,27.8837
2009-09-25,27.9159
2009-09-24,27.9496
2009-09-23,27.9847
2009-09-22,28.0213
2009-09-21,28.0593
2009-09-18,28.0988
2009-09-17,28.1397
2009-09-16,28.1821
2009-09-15,28.2258
2009-09-14,28.2710
2009-09-11,28.3175
2009-09-10,28.3655
2009-09-09,28.4148
2009-09-08,28.4655
2009-09-04,28.5176
2009-09-03,28.5710
2009-09-02,28.6258
2009-09-01,28.6819
2009-08-31,28.7393
