Dates,MIDPRICE Values
2018-12-03,334.8097
2018-11-30,334.8097
2018-11-29,334.8097
2018-11-28,334.8097
2018-11-27,334.8097
2018-11-26,334.8097
2018-11-23,334.8097
2018-11-21,334.8097
2018-11-20,334.8097
2018-11-19,339.7044
2018-11-16,339.7044
2018-11-15,339.7044
2018-11-14,339.7044
2018-11-13,339.7044
2018-11-12,339.7044
2018-11-09,339.7044
2018-11-08,339.7044
2018-11-07,339.7044
2018-11-06,339.7044
2018-11-05,339.7044
2018-11-02,339.7044
2018-11-01,339.7044
2018-10-31,339.7044
2018-10-30,339.7044
2018-10-29,339.7044
2018-10-26,339.7044
2018-10-25,339.7044
2018-10-24,339.7044
2018-10-23,338.6115
2018-10-22,336.3534
2018-10-19,332.0514
2018-10-18,331.4559
2018-10-17,331.4559
2018-10-16,331.4207
2018-10-15,331.1510
2018-10-12,331.1082
2018-10-11,331.1082
2018-10-10,331.0653
2018-10-09,330.2840
2018-10-08,330.2840
2018-10-05,330.2840
2018-10-04,330.2840
2018-10-03,330.2840
2018-10-02,327.5441
2018-10-01,324.7347
2018-09-28,319.0051
2018-09-27,317.2910
2018-09-26,313.5655
2018-09-25,313.5655
2018-09-24,312.5650
2018-09-21,310.7569
2018-09-20,310.7569
2018-09-19,310.7569
2018-09-18,309.1349
2018-09-17,308.5776
2018-09-14,307.0149
2018-09-13,306.5767
2018-09-12,306.3337
2018-09-11,306.2434
2018-09-10,306.2432
2018-09-07,306.2432
2018-09-06,305.3999
2018-09-05,305.0522
2018-09-04,305.0522
2018-08-31,304.1565
2018-08-30,304.1565
2018-08-29,304.1565
2018-08-28,303.8945
2018-08-27,303.8767
2018-08-24,303.8767
2018-08-23,303.8767
2018-08-22,303.8767
2018-08-21,303.4570
2018-08-20,302.4714
2018-08-17,301.6375
2018-08-16,301.6375
2018-08-15,301.2063
2018-08-14,301.2063
2018-08-13,301.2063
2018-08-10,300.8130
2018-08-09,300.8130
2018-08-08,300.8130
2018-08-07,300.8130
2018-08-06,300.8130
2018-08-03,300.8130
2018-08-02,300.8130
2018-08-01,300.8130
2018-07-31,300.8130
2018-07-30,300.8130
2018-07-27,300.8130
2018-07-26,300.8130
2018-07-25,300.8130
2018-07-24,300.8130
2018-07-23,300.8130
2018-07-20,300.6092
2018-07-19,300.6092
2018-07-18,300.3534
2018-07-17,299.9084
2018-07-16,299.2351
2018-07-13,299.2351
2018-07-12,299.2351
2018-07-11,299.2351
2018-07-10,299.2351
2018-07-09,299.2351
2018-07-06,299.2351
2018-07-05,299.2351
2018-07-03,298.1642
2018-07-02,296.8848
2018-06-29,295.1269
2018-06-28,292.5634
2018-06-27,292.5634
2018-06-26,292.5634
2018-06-25,291.6726
2018-06-22,291.2366
2018-06-21,291.2366
2018-06-20,291.2366
2018-06-19,291.2366
2018-06-18,291.2366
2018-06-15,291.2366
2018-06-14,291.2366
2018-06-13,291.2366
2018-06-12,291.2366
2018-06-11,291.2366
2018-06-08,291.2366
2018-06-07,291.2366
2018-06-06,289.8506
2018-06-05,288.9662
2018-06-04,288.9662
2018-06-01,288.9662
2018-05-31,288.9662
2018-05-30,288.9662
2018-05-29,287.3789
2018-05-25,287.3789
2018-05-24,287.3789
2018-05-23,287.3789
2018-05-22,287.3789
2018-05-21,287.3789
2018-05-18,287.3789
2018-05-17,287.3789
2018-05-16,287.3789
2018-05-15,287.3789
2018-05-14,287.3789
2018-05-11,287.3789
2018-05-10,282.9895
2018-05-09,277.7756
2018-05-08,277.5166
2018-05-07,276.5793
2018-05-04,276.5793
2018-05-03,276.3815
2018-05-02,275.6939
2018-05-01,275.6939
2018-04-30,275.3218
2018-04-27,274.6671
2018-04-26,274.6671
2018-04-25,274.0313
2018-04-24,273.1788
2018-04-23,272.7408
2018-04-20,272.5147
2018-04-19,271.6104
2018-04-18,271.0876
2018-04-17,270.9181
2018-04-16,270.4753
2018-04-13,270.4753
2018-04-12,270.4753
2018-04-11,270.4753
2018-04-10,270.4753
2018-04-09,270.4753
2018-04-06,270.4753
2018-04-05,270.4753
2018-04-04,270.4753
2018-04-03,270.1739
2018-04-02,268.0827
2018-03-29,267.8232
2018-03-28,267.1313
2018-03-27,266.5190
2018-03-26,266.5190
2018-03-23,266.3542
2018-03-22,265.7384
2018-03-21,265.7384
2018-03-20,265.7384
2018-03-19,265.7384
2018-03-16,264.8611
2018-03-15,264.8611
2018-03-14,264.8611
2018-03-13,264.8611
2018-03-12,264.8611
2018-03-09,264.3572
2018-03-08,264.0746
2018-03-07,263.9145
2018-03-06,261.2063
2018-03-05,260.5945
2018-03-02,260.5945
2018-03-01,260.5945
2018-02-28,260.5945
2018-02-27,259.7756
2018-02-26,256.9790
2018-02-23,255.4274
2018-02-22,255.4274
2018-02-21,255.4274
2018-02-20,254.8407
2018-02-16,254.8407
2018-02-15,254.8407
2018-02-14,254.8407
2018-02-13,254.8407
2018-02-12,254.8407
2018-02-09,254.8407
2018-02-08,254.8407
2018-02-07,254.8407
2018-02-06,254.8407
2018-02-05,254.8407
2018-02-02,254.8407
2018-02-01,254.8407
2018-01-31,254.6120
2018-01-30,249.8962
2018-01-29,249.8559
2018-01-26,249.8559
2018-01-25,249.8559
2018-01-24,249.8559
2018-01-23,249.8559
2018-01-22,249.8559
2018-01-19,249.8559
2018-01-18,249.8559
2018-01-17,249.8261
2018-01-16,247.6823
2018-01-12,242.5133
2018-01-11,238.4734
2018-01-10,235.2622
2018-01-09,233.6108
2018-01-08,229.2994
2018-01-05,228.3609
2018-01-04,223.8064
2018-01-03,223.8064
2018-01-02,223.8064
2017-12-29,223.8064
2017-12-28,223.8064
2017-12-27,223.8064
2017-12-26,223.8064
2017-12-22,223.8064
2017-12-21,223.8064
2017-12-20,223.8064
2017-12-19,222.9727
2017-12-18,222.8727
2017-12-15,222.8727
2017-12-14,222.6107
2017-12-13,222.1486
2017-12-12,220.6955
2017-12-11,218.0848
2017-12-08,218.0848
2017-12-07,216.8795
2017-12-06,215.4694
2017-12-05,215.4694
2017-12-04,215.4367
2017-12-01,212.4269
2017-11-30,210.8506
2017-11-29,207.1576
2017-11-28,205.8336
2017-11-27,205.1745
2017-11-24,204.2958
2017-11-22,204.1042
2017-11-21,203.7026
2017-11-20,203.4740
2017-11-17,202.3191
2017-11-16,202.2866
2017-11-15,201.5962
2017-11-14,201.5962
2017-11-13,201.5962
2017-11-10,201.5962
2017-11-09,201.5962
2017-11-08,201.3253
2017-11-07,201.1642
2017-11-06,199.7502
2017-11-03,199.4954
2017-11-02,199.4954
2017-11-01,199.4954
2017-10-31,199.2452
2017-10-30,199.2452
2017-10-27,199.2452
2017-10-26,199.2081
2017-10-25,199.2081
2017-10-24,199.2081
2017-10-23,198.6253
2017-10-20,198.0790
2017-10-19,197.5876
2017-10-18,197.5876
2017-10-17,196.9111
2017-10-16,196.7952
2017-10-13,196.7952
2017-10-12,196.4114
2017-10-11,195.7812
2017-10-10,195.5016
2017-10-09,194.6677
2017-10-06,194.6677
2017-10-05,194.6677
2017-10-04,194.6677
2017-10-03,193.8244
2017-10-02,193.7873
2017-09-29,193.7873
2017-09-28,193.7873
2017-09-27,193.7873
2017-09-26,193.7873
2017-09-25,193.7873
2017-09-22,192.8653
2017-09-21,191.2842
2017-09-20,191.1431
2017-09-19,190.4218
2017-09-18,189.7667
2017-09-15,187.9483
2017-09-14,185.4702
2017-09-13,184.8152
2017-09-12,184.8152
2017-09-11,184.8152
2017-09-08,184.6137
2017-09-07,183.9835
2017-09-06,183.0290
2017-09-05,183.0290
2017-09-01,183.0290
2017-08-31,183.0290
2017-08-30,183.0290
2017-08-29,183.0290
2017-08-28,183.0290
2017-08-25,181.6761
2017-08-24,181.5613
2017-08-23,181.1542
2017-08-22,179.9190
2017-08-21,179.9190
2017-08-18,179.9190
2017-08-17,179.9190
2017-08-16,179.9190
2017-08-15,179.9190
2017-08-14,179.9190
2017-08-11,178.9608
2017-08-10,178.9608
2017-08-09,178.8183
2017-08-08,177.8251
2017-08-07,177.8251
2017-08-04,177.8251
2017-08-03,177.8251
2017-08-02,177.4020
2017-08-01,177.4020
2017-07-31,176.5100
2017-07-28,174.7155
2017-07-27,174.7155
2017-07-26,170.6179
2017-07-25,161.2076
2017-07-24,160.5670
2017-07-21,160.3605
2017-07-20,159.9124
2017-07-19,159.4628
2017-07-18,158.8929
2017-07-17,158.8653
2017-07-14,158.3576
2017-07-13,157.9654
2017-07-12,157.9654
2017-07-11,157.0470
2017-07-10,156.0673
2017-07-07,155.2054
2017-07-06,154.9249
2017-07-05,154.7869
2017-07-03,154.3593
2017-06-30,154.3593
2017-06-29,154.3593
2017-06-28,154.3593
2017-06-27,154.3455
2017-06-26,154.3455
2017-06-23,153.3847
2017-06-22,152.8619
2017-06-21,152.8619
2017-06-20,152.8619
2017-06-19,152.0282
2017-06-16,151.3123
2017-06-15,150.1820
2017-06-14,149.1599
2017-06-13,148.3686
2017-06-12,148.3686
2017-06-09,148.3686
2017-06-08,148.3686
2017-06-07,148.3686
2017-06-06,148.3686
2017-06-05,148.3686
2017-06-02,148.3686
2017-06-01,146.7485
2017-05-31,146.7485
2017-05-30,146.4400
2017-05-26,146.4400
2017-05-25,146.3528
2017-05-24,145.5733
2017-05-23,145.5733
2017-05-22,145.5733
2017-05-19,145.5733
2017-05-18,145.5733
2017-05-17,145.5733
2017-05-16,145.5733
2017-05-15,145.5733
2017-05-12,145.5733
2017-05-11,145.5733
2017-05-10,145.5733
2017-05-09,145.5733
2017-05-08,145.1924
2017-05-05,144.8746
2017-05-04,144.8746
2017-05-03,144.8746
2017-05-02,144.8746
2017-05-01,144.8746
2017-04-28,144.8746
2017-04-27,144.8746
2017-04-26,144.8746
2017-04-25,144.8746
2017-04-24,144.8746
2017-04-21,144.3771
2017-04-20,143.3282
2017-04-19,143.3282
2017-04-18,143.3282
2017-04-17,143.3282
2017-04-13,143.3282
2017-04-12,142.7535
2017-04-11,142.5939
2017-04-10,142.5939
2017-04-07,142.5939
2017-04-06,142.5939
2017-04-05,142.5939
2017-04-04,142.5939
2017-04-03,142.5939
2017-03-31,142.5939
2017-03-30,142.5939
2017-03-29,142.5939
2017-03-28,142.5939
2017-03-27,142.5939
2017-03-24,142.5939
2017-03-23,142.5939
2017-03-22,142.5939
2017-03-21,142.5939
2017-03-20,142.5939
2017-03-17,142.5939
2017-03-16,142.5939
2017-03-15,142.5939
2017-03-14,142.5939
2017-03-13,142.5939
2017-03-10,142.5939
2017-03-09,142.5939
2017-03-08,142.5939
2017-03-07,142.5939
2017-03-06,142.5939
2017-03-03,142.5939
2017-03-02,142.5939
2017-03-01,142.1686
2017-02-28,140.8273
2017-02-27,139.8710
2017-02-24,139.3644
2017-02-23,138.5232
2017-02-22,138.1353
2017-02-21,138.1353
2017-02-17,136.7705
2017-02-16,135.6302
2017-02-15,135.2282
2017-02-14,134.8170
2017-02-13,134.8170
2017-02-10,134.5688
2017-02-09,134.5688
2017-02-08,134.5688
2017-02-07,134.5688
2017-02-06,134.5688
2017-02-03,134.5688
2017-02-02,134.5688
2017-02-01,134.5688
2017-01-31,134.5688
2017-01-30,134.5688
2017-01-27,134.5688
2017-01-26,134.5688
2017-01-25,133.9433
2017-01-24,130.3662
2017-01-23,130.0743
2017-01-20,130.0743
2017-01-19,129.9677
2017-01-18,129.9677
2017-01-17,129.9677
2017-01-13,129.9677
2017-01-12,129.9677
2017-01-11,129.9677
2017-01-10,129.9677
2017-01-09,129.9677
2017-01-06,129.9677
2017-01-05,129.9677
2017-01-04,129.9677
2017-01-03,129.9677
2016-12-30,129.9677
2016-12-29,129.9677
2016-12-28,129.9677
2016-12-27,129.9677
2016-12-23,129.9677
2016-12-22,129.9677
2016-12-21,129.0980
2016-12-20,129.0980
2016-12-19,129.0437
2016-12-16,128.7090
2016-12-15,128.3833
2016-12-14,127.6595
2016-12-13,127.6595
2016-12-12,126.7004
2016-12-09,125.8398
2016-12-08,125.4205
2016-12-07,123.8733
2016-12-06,122.1346
2016-12-05,122.1346
2016-12-02,121.8242
2016-12-01,121.8242
2016-11-30,121.8242
2016-11-29,121.3747
2016-11-28,119.1846
2016-11-25,117.3751
2016-11-23,116.0633
2016-11-22,115.7297
2016-11-21,115.7297
2016-11-18,115.7297
2016-11-17,115.7297
2016-11-16,115.7297
2016-11-15,115.7297
2016-11-14,115.7297
2016-11-11,115.3822
2016-11-10,115.3822
2016-11-09,113.7651
2016-11-08,113.4258
2016-11-07,113.4258
2016-11-04,113.4258
2016-11-03,113.4258
2016-11-02,113.4258
2016-11-01,113.4258
2016-10-31,113.4258
2016-10-28,113.4258
2016-10-27,113.4258
2016-10-26,113.4074
2016-10-25,110.2944
2016-10-24,110.0461
2016-10-21,109.7841
2016-10-20,109.7841
2016-10-19,109.7841
2016-10-18,109.7841
2016-10-17,109.7841
2016-10-14,111.5992
2016-10-13,112.5135
2016-10-12,112.5135
2016-10-11,112.5135
2016-10-10,112.5135
2016-10-07,112.5135
2016-10-06,112.5135
2016-10-05,112.5135
2016-10-04,112.5135
2016-10-03,113.3201
2016-09-30,113.3201
2016-09-29,113.3201
2016-09-28,113.3201
2016-09-27,113.3201
2016-09-26,113.3201
2016-09-23,113.3201
2016-09-22,113.3201
2016-09-21,113.3201
2016-09-20,113.3201
2016-09-19,113.3201
2016-09-16,113.3201
2016-09-15,113.3201
2016-09-14,113.3201
2016-09-13,113.3201
2016-09-12,113.3201
2016-09-09,113.3201
2016-09-08,113.3201
2016-09-07,113.6719
2016-09-06,113.6719
2016-09-02,113.6719
2016-09-01,113.6719
2016-08-31,113.6719
2016-08-30,113.6719
2016-08-29,113.6719
2016-08-26,113.6719
2016-08-25,113.6719
2016-08-24,113.6719
2016-08-23,113.6719
2016-08-22,113.6719
2016-08-19,113.6719
2016-08-18,113.6719
2016-08-17,113.6719
2016-08-16,113.6719
2016-08-15,113.6719
2016-08-12,113.6719
2016-08-11,113.6719
2016-08-10,113.6719
2016-08-09,113.6719
2016-08-08,113.6719
2016-08-05,113.6719
2016-08-04,113.6719
2016-08-03,113.6719
2016-08-02,113.6719
2016-08-01,113.6719
2016-07-29,113.6719
2016-07-28,113.6719
2016-07-27,113.6719
2016-07-26,113.6719
2016-07-25,113.6719
2016-07-22,113.6719
2016-07-21,113.6719
2016-07-20,113.6719
2016-07-19,113.6719
2016-07-18,113.6719
2016-07-15,113.6719
2016-07-14,113.6719
2016-07-13,113.6719
2016-07-12,113.6719
2016-07-11,113.6719
2016-07-08,113.6719
2016-07-07,113.6719
2016-07-06,113.6719
2016-07-05,113.6719
2016-07-01,113.6719
2016-06-30,113.6719
2016-06-29,113.6719
2016-06-28,113.6719
2016-06-27,113.6719
2016-06-24,113.6719
2016-06-23,113.6719
2016-06-22,113.6719
2016-06-21,113.6719
2016-06-20,113.6719
2016-06-17,113.6719
2016-06-16,113.6719
2016-06-15,113.6719
2016-06-14,113.6719
2016-06-13,113.6719
2016-06-10,113.6719
2016-06-09,113.6719
2016-06-08,113.6719
2016-06-07,113.6719
2016-06-06,113.6719
2016-06-03,113.6719
2016-06-02,113.6719
2016-06-01,113.6719
2016-05-31,113.6719
2016-05-27,113.6719
2016-05-26,113.6719
2016-05-25,113.6719
2016-05-24,113.6719
2016-05-23,113.6719
2016-05-20,113.6719
2016-05-19,113.6719
2016-05-18,113.6719
2016-05-17,113.6719
2016-05-16,113.6719
2016-05-13,113.6719
2016-05-12,113.6719
2016-05-11,113.6719
2016-05-10,113.6719
2016-05-09,113.6719
2016-05-06,113.6719
2016-05-05,113.6719
2016-05-04,113.6719
2016-05-03,113.6719
2016-05-02,113.6719
2016-04-29,113.6719
2016-04-28,113.6719
2016-04-27,113.6719
2016-04-26,113.6719
2016-04-25,113.6719
2016-04-22,113.6719
2016-04-21,113.6719
2016-04-20,113.6719
2016-04-19,113.6719
2016-04-18,113.6719
2016-04-15,113.6719
2016-04-14,113.6719
2016-04-13,113.6719
2016-04-12,113.6719
2016-04-11,113.6719
2016-04-08,113.6719
2016-04-07,113.6719
2016-04-06,113.6719
2016-04-05,113.6719
2016-04-04,113.6719
2016-04-01,113.6719
2016-03-31,113.6719
2016-03-30,113.6719
2016-03-29,113.6719
2016-03-28,113.6719
2016-03-24,113.6719
2016-03-23,113.6719
2016-03-22,113.6719
2016-03-21,113.6719
2016-03-18,113.6719
2016-03-17,113.6719
2016-03-16,113.6719
2016-03-15,113.6719
2016-03-14,113.6719
2016-03-11,113.6719
2016-03-10,113.6719
2016-03-09,113.6719
2016-03-08,113.6719
2016-03-07,113.6719
2016-03-04,113.6719
2016-03-03,113.6719
2016-03-02,113.6719
2016-03-01,113.6719
2016-02-29,113.6719
2016-02-26,113.6719
2016-02-25,113.6719
2016-02-24,113.6719
2016-02-23,113.6719
2016-02-22,113.6719
2016-02-19,113.6719
2016-02-18,113.6719
2016-02-17,113.6719
2016-02-16,113.6719
2016-02-12,113.6719
2016-02-11,113.6719
2016-02-10,118.7724
2016-02-09,118.7724
2016-02-08,118.7724
2016-02-05,118.7724
2016-02-04,118.7724
2016-02-03,119.0563
2016-02-02,119.0563
2016-02-01,119.0563
2016-01-29,119.0563
2016-01-28,119.1794
2016-01-27,119.1794
2016-01-26,119.6764
2016-01-25,119.6764
2016-01-22,119.6764
2016-01-21,119.6764
2016-01-20,119.6764
2016-01-19,119.6764
2016-01-15,119.6764
2016-01-14,119.6764
2016-01-13,119.6764
2016-01-12,119.6764
2016-01-11,119.6764
2016-01-08,119.6764
2016-01-07,119.6764
2016-01-06,119.6764
2016-01-05,119.6764
2016-01-04,119.6764
2015-12-31,119.6764
2015-12-30,119.8919
2015-12-29,119.8919
2015-12-28,119.8919
2015-12-24,119.8919
2015-12-23,119.8919
2015-12-22,119.8919
2015-12-21,119.8919
2015-12-18,119.8919
2015-12-17,119.8919
2015-12-16,119.8919
2015-12-15,119.8919
2015-12-14,120.2965
2015-12-11,120.2965
2015-12-10,120.2965
2015-12-09,120.2965
2015-12-08,120.2965
2015-12-07,120.2965
2015-12-04,120.2965
2015-12-03,121.1409
2015-12-02,121.1409
2015-12-01,121.1409
2015-11-30,121.1409
2015-11-27,121.1409
2015-11-25,121.1409
2015-11-24,121.1409
2015-11-23,121.1409
2015-11-20,121.1409
2015-11-19,121.1409
2015-11-18,121.1409
2015-11-17,121.1409
2015-11-16,121.1409
2015-11-13,121.1409
2015-11-12,121.1409
2015-11-11,121.1409
2015-11-10,121.1409
2015-11-09,121.1409
2015-11-06,121.1409
2015-11-05,121.1409
2015-11-04,121.1409
2015-11-03,121.1409
2015-11-02,121.1409
2015-10-30,121.1409
2015-10-29,121.1409
2015-10-28,121.1409
2015-10-27,121.1409
2015-10-26,121.1409
2015-10-23,121.1409
2015-10-22,121.1409
2015-10-21,121.1409
2015-10-20,121.1409
2015-10-19,121.1409
2015-10-16,121.1409
2015-10-15,121.1409
2015-10-14,121.1409
2015-10-13,121.1409
2015-10-12,121.1409
2015-10-09,121.1409
2015-10-08,121.1409
2015-10-07,121.1409
2015-10-06,121.1409
2015-10-05,121.1409
2015-10-02,121.1409
2015-10-01,121.1409
2015-09-30,121.1409
2015-09-29,121.1409
2015-09-28,121.1409
2015-09-25,121.1409
2015-09-24,121.1409
2015-09-23,121.1409
2015-09-22,121.1409
2015-09-21,121.1409
2015-09-18,121.1409
2015-09-17,121.1409
2015-09-16,121.1409
2015-09-15,121.1409
2015-09-14,121.1409
2015-09-11,121.1409
2015-09-10,121.1409
2015-09-09,121.1409
2015-09-08,121.1409
2015-09-04,121.1409
2015-09-03,121.1409
2015-09-02,121.1409
2015-09-01,121.1409
2015-08-31,121.1409
2015-08-28,121.1409
2015-08-27,121.1409
2015-08-26,121.1409
2015-08-25,121.1409
2015-08-24,121.1409
2015-08-21,122.5625
2015-08-20,122.5625
2015-08-19,122.5625
2015-08-18,122.5625
2015-08-17,122.5625
2015-08-14,122.5625
2015-08-13,122.5625
2015-08-12,122.5501
2015-08-11,122.5501
2015-08-10,122.4632
2015-08-07,122.4632
2015-08-06,122.4632
2015-08-05,122.4632
2015-08-04,122.4632
2015-08-03,121.3029
2015-07-31,120.4034
2015-07-30,120.4034
2015-07-29,120.4034
2015-07-28,120.4034
2015-07-27,120.4034
2015-07-24,120.4034
2015-07-23,120.4034
2015-07-22,120.4034
2015-07-21,120.4034
2015-07-20,120.4034
2015-07-17,120.4034
2015-07-16,120.4034
2015-07-15,120.4034
2015-07-14,120.4034
2015-07-13,120.4034
2015-07-10,120.4034
2015-07-09,120.4034
2015-07-08,120.4034
2015-07-07,120.4034
2015-07-06,120.4034
2015-07-02,120.4034
2015-07-01,120.4034
2015-06-30,120.4034
2015-06-29,120.4034
2015-06-26,120.4034
2015-06-25,120.4034
2015-06-24,120.4034
2015-06-23,120.4034
2015-06-22,120.4034
2015-06-19,120.4034
2015-06-18,120.4034
2015-06-17,120.4034
2015-06-16,120.4034
2015-06-15,120.4034
2015-06-12,120.4034
2015-06-11,120.4034
2015-06-10,120.4034
2015-06-09,120.4034
2015-06-08,120.4034
2015-06-05,120.4034
2015-06-04,120.4034
2015-06-03,120.4034
2015-06-02,120.4034
2015-06-01,120.4034
2015-05-29,120.4034
2015-05-28,120.4034
2015-05-27,120.4034
2015-05-26,120.4034
2015-05-22,120.4034
2015-05-21,120.4034
2015-05-20,120.4034
2015-05-19,120.4034
2015-05-18,120.4034
2015-05-15,120.4034
2015-05-14,120.4034
2015-05-13,120.4034
2015-05-12,120.4034
2015-05-11,120.4034
2015-05-08,120.4034
2015-05-07,120.4034
2015-05-06,120.4034
2015-05-05,120.4034
2015-05-04,120.4034
2015-05-01,120.4034
2015-04-30,120.4034
2015-04-29,120.4034
2015-04-28,120.4034
2015-04-27,120.4034
2015-04-24,120.4034
2015-04-23,120.4034
2015-04-22,120.4034
2015-04-21,120.4034
2015-04-20,120.4034
2015-04-17,120.4034
2015-04-16,120.4034
2015-04-15,120.4034
2015-04-14,120.4034
2015-04-13,120.4034
2015-04-10,120.4034
2015-04-09,120.4034
2015-04-08,120.4034
2015-04-07,120.4034
2015-04-06,120.4034
2015-04-02,120.4034
2015-04-01,120.4034
2015-03-31,120.4034
2015-03-30,120.4034
2015-03-27,120.4034
2015-03-26,120.4034
2015-03-25,120.4034
2015-03-24,120.4034
2015-03-23,120.4034
2015-03-20,120.4034
2015-03-19,120.4034
2015-03-18,120.4034
2015-03-17,120.4034
2015-03-16,120.4034
2015-03-13,120.4034
2015-03-12,120.4034
2015-03-11,120.4034
2015-03-10,120.4034
2015-03-09,120.4034
2015-03-06,120.4034
2015-03-05,120.4034
2015-03-04,120.4034
2015-03-03,120.4034
2015-03-02,120.4034
2015-02-27,120.4034
2015-02-26,120.4034
2015-02-25,120.4034
2015-02-24,120.4034
2015-02-23,120.4034
2015-02-20,120.4034
2015-02-19,118.3846
2015-02-18,117.2323
2015-02-17,116.5023
2015-02-13,116.4495
2015-02-12,115.8909
2015-02-11,115.8074
2015-02-10,115.6313
2015-02-09,115.6313
2015-02-06,115.6313
2015-02-05,115.6225
2015-02-04,115.4127
2015-02-03,115.3515
2015-02-02,115.3515
2015-01-30,115.3515
2015-01-29,115.3515
2015-01-28,112.5693
2015-01-27,110.3194
2015-01-26,110.3194
2015-01-23,110.3194
2015-01-22,110.3194
2015-01-21,110.3194
2015-01-20,110.3194
2015-01-16,110.3194
2015-01-15,110.3194
2015-01-14,110.3194
2015-01-13,110.3194
2015-01-12,110.3194
2015-01-09,110.3194
2015-01-08,110.3194
2015-01-07,110.3194
2015-01-06,110.3194
2015-01-05,110.3194
2015-01-02,110.3194
2014-12-31,110.3194
2014-12-30,110.3194
2014-12-29,110.3194
2014-12-26,110.3194
2014-12-24,110.3194
2014-12-23,110.3194
2014-12-22,110.3194
2014-12-19,110.3194
2014-12-18,110.3194
2014-12-17,110.3194
2014-12-16,110.3194
2014-12-15,110.3194
2014-12-12,110.3194
2014-12-11,110.3194
2014-12-10,110.3194
2014-12-09,110.3194
2014-12-08,110.3194
2014-12-05,110.3194
2014-12-04,110.3194
2014-12-03,110.3194
2014-12-02,110.3194
2014-12-01,110.3194
2014-11-28,110.3194
2014-11-26,110.3194
2014-11-25,110.3194
2014-11-24,110.3194
2014-11-21,110.3194
2014-11-20,110.3194
2014-11-19,110.3194
2014-11-18,110.3194
2014-11-17,110.3194
2014-11-14,110.3194
2014-11-13,110.3194
2014-11-12,110.3194
2014-11-11,110.3194
2014-11-10,110.3194
2014-11-07,110.3194
2014-11-06,110.5381
2014-11-05,111.9987
2014-11-04,112.2895
2014-11-03,112.2895
2014-10-31,112.2895
2014-10-30,112.2895
2014-10-29,112.2895
2014-10-28,112.2895
2014-10-27,112.2895
2014-10-24,112.2895
2014-10-23,112.2895
2014-10-22,112.2895
2014-10-21,112.2895
2014-10-20,112.2895
2014-10-17,112.2895
2014-10-16,112.2895
2014-10-15,112.2895
2014-10-14,112.4631
2014-10-13,112.4631
2014-10-10,112.4631
2014-10-09,112.4631
2014-10-08,112.4631
2014-10-07,112.4631
2014-10-06,112.4631
2014-10-03,112.4631
2014-10-02,112.4631
2014-10-01,112.4631
2014-09-30,112.4631
2014-09-29,112.4631
2014-09-26,112.4631
2014-09-25,112.4631
2014-09-24,112.4631
2014-09-23,112.4631
2014-09-22,112.4631
2014-09-19,112.4631
2014-09-18,112.4631
2014-09-17,112.4631
2014-09-16,112.4631
2014-09-15,112.4631
2014-09-12,112.4631
2014-09-11,112.4631
2014-09-10,112.4631
2014-09-09,112.4631
2014-09-08,112.4631
2014-09-05,112.4631
2014-09-04,112.4631
2014-09-03,112.4631
2014-09-02,112.4631
2014-08-29,112.4631
2014-08-28,112.4631
2014-08-27,112.4631
2014-08-26,112.4631
2014-08-25,112.4631
2014-08-22,112.4631
2014-08-21,112.4631
2014-08-20,112.4631
2014-08-19,112.4631
2014-08-18,112.4631
2014-08-15,112.4631
2014-08-14,112.4631
2014-08-13,112.4631
2014-08-12,112.4631
2014-08-11,112.4631
2014-08-08,112.4631
2014-08-07,112.4631
2014-08-06,112.4631
2014-08-05,112.4631
2014-08-04,112.4631
2014-08-01,112.2704
2014-07-31,112.0108
2014-07-30,111.3938
2014-07-29,111.3938
2014-07-28,111.0619
2014-07-25,109.9684
2014-07-24,109.9684
2014-07-23,109.9684
2014-07-22,109.9684
2014-07-21,109.9684
2014-07-18,109.9684
2014-07-17,109.9684
2014-07-16,109.9684
2014-07-15,109.9684
2014-07-14,109.9684
2014-07-11,109.9684
2014-07-10,109.9684
2014-07-09,109.9684
2014-07-08,109.9684
2014-07-07,109.9684
2014-07-03,109.9684
2014-07-02,109.9684
2014-07-01,109.9343
2014-06-30,108.3599
2014-06-27,108.1812
2014-06-26,107.6115
2014-06-25,107.4408
2014-06-24,107.0813
2014-06-23,106.4664
2014-06-20,106.4664
2014-06-19,106.2579
2014-06-18,106.2579
2014-06-17,105.8239
2014-06-16,105.5686
2014-06-13,105.3856
2014-06-12,105.3856
2014-06-11,105.3856
2014-06-10,105.3856
2014-06-09,105.3856
2014-06-06,105.3856
2014-06-05,105.3856
2014-06-04,105.3856
2014-06-03,105.3856
2014-06-02,105.0452
2014-05-30,105.0452
2014-05-29,105.0452
2014-05-28,105.0452
2014-05-27,105.0452
2014-05-23,105.0452
2014-05-22,105.0452
2014-05-21,105.0452
2014-05-20,105.0452
2014-05-19,105.0452
2014-05-16,105.0452
2014-05-15,105.0452
2014-05-14,105.0452
2014-05-13,105.0452
2014-05-12,105.0452
2014-05-09,105.0452
2014-05-08,105.0452
2014-05-07,105.0452
2014-05-06,105.0452
2014-05-05,105.0452
2014-05-02,105.0452
2014-05-01,105.0452
2014-04-30,105.0452
2014-04-29,105.0452
2014-04-28,103.6712
2014-04-25,103.6712
2014-04-24,103.6712
2014-04-23,103.6712
2014-04-22,103.6712
