Dates,CCI Values
2019-02-19,279.1634
2019-02-15,282.9883
2019-02-14,263.7339
2019-02-13,270.7975
2019-02-12,271.4203
2019-02-11,261.2911
2019-02-08,253.3653
2019-02-07,273.5134
2019-02-06,289.6196
2019-02-05,280.1411
2019-02-04,225.3727
2019-02-01,201.7765
2019-01-31,191.6039
2019-01-30,199.9590
2019-01-29,95.5060
2019-01-28,77.5324
2019-01-25,91.1366
2019-01-24,70.4162
2019-01-23,64.7165
2019-01-22,68.3488
2019-01-18,96.8332
2019-01-17,65.5914
2019-01-16,41.8424
2019-01-15,34.2099
2019-01-14,29.3426
2019-01-11,38.1722
2019-01-10,28.7842
2019-01-09,2.2320
2019-01-08,-24.4478
2019-01-07,-73.8721
2019-01-04,-90.5388
2019-01-03,-140.0796
2019-01-02,-107.4737
2018-12-31,-102.3472
2018-12-28,-121.0166
2018-12-27,-147.5767
2018-12-26,-174.8292
2018-12-24,-224.7518
2018-12-21,-176.9539
2018-12-20,-148.1767
2018-12-19,-106.4451
2018-12-18,-83.9317
2018-12-17,-127.9646
2018-12-14,-128.5369
2018-12-13,-95.7788
2018-12-12,-88.4211
2018-12-11,-103.0230
2018-12-10,-114.8767
2018-12-07,-93.5220
2018-12-06,-93.5436
2018-12-04,10.0388
2018-12-03,84.8997
2018-11-30,-8.5333
2018-11-29,-29.7294
2018-11-28,-83.5149
2018-11-27,-157.6080
2018-11-26,-163.0130
2018-11-23,-171.8460
2018-11-21,-140.1105
2018-11-20,-184.1280
2018-11-19,-116.8355
2018-11-16,-56.3919
2018-11-15,-22.4241
2018-11-14,11.0971
2018-11-13,15.6073
2018-11-12,82.7164
2018-11-09,125.5031
2018-11-08,133.6399
2018-11-07,115.5537
2018-11-06,103.2899
2018-11-05,76.2236
2018-11-02,84.9332
2018-11-01,76.1968
2018-10-31,58.3564
2018-10-30,-15.4019
2018-10-29,-23.9250
2018-10-26,69.9055
2018-10-25,82.4185
2018-10-24,61.0202
2018-10-23,17.5097
2018-10-22,55.3735
2018-10-19,61.6450
2018-10-18,85.8407
2018-10-17,108.4439
2018-10-16,106.8678
2018-10-15,76.6609
2018-10-12,81.4899
2018-10-11,87.8599
2018-10-10,145.0655
2018-10-09,201.6040
2018-10-08,197.5370
2018-10-05,218.1488
2018-10-04,226.8809
2018-10-03,239.5698
2018-10-02,212.3799
2018-10-01,191.4049
2018-09-28,148.5794
2018-09-27,131.1239
2018-09-26,126.8999
2018-09-25,137.0202
2018-09-24,141.0355
2018-09-21,146.2752
2018-09-20,137.5959
2018-09-19,130.2057
2018-09-18,110.4443
2018-09-17,91.7463
2018-09-14,100.2331
2018-09-13,89.7422
2018-09-12,67.8479
2018-09-11,38.1526
2018-09-10,45.0829
2018-09-07,56.9904
2018-09-06,66.0675
2018-09-05,50.0005
2018-09-04,44.4866
2018-08-31,43.1553
2018-08-30,58.0689
2018-08-29,66.9738
2018-08-28,73.1037
2018-08-27,75.5286
2018-08-24,63.9892
2018-08-23,59.4109
2018-08-22,71.7970
2018-08-21,73.9364
2018-08-20,67.1293
2018-08-17,54.5431
2018-08-16,50.7110
2018-08-15,19.9126
2018-08-14,37.9936
2018-08-13,39.2475
2018-08-10,38.8483
2018-08-09,53.2353
2018-08-08,59.1103
2018-08-07,61.5894
2018-08-06,52.8898
2018-08-03,59.5035
2018-08-02,60.8735
2018-08-01,72.3535
2018-07-31,78.8001
2018-07-30,75.0273
2018-07-27,90.5317
2018-07-26,83.5836
2018-07-25,71.5336
2018-07-24,82.3143
2018-07-23,74.3357
2018-07-20,77.6260
2018-07-19,81.5036
2018-07-18,86.2464
2018-07-17,82.9155
2018-07-16,79.1469
2018-07-13,68.4389
2018-07-12,60.2867
2018-07-11,53.3254
2018-07-10,62.7399
2018-07-09,52.4935
2018-07-06,39.8874
2018-07-05,39.2984
2018-07-03,42.9501
2018-07-02,41.5998
2018-06-29,47.7454
2018-06-28,41.2232
2018-06-27,42.6386
2018-06-26,40.2227
2018-06-25,38.6177
2018-06-22,53.2166
2018-06-21,52.8746
2018-06-20,62.1957
2018-06-19,60.8398
2018-06-18,83.1785
2018-06-15,88.5615
2018-06-14,98.3172
2018-06-13,104.3487
2018-06-12,112.6796
2018-06-11,114.6291
2018-06-08,111.8631
2018-06-07,114.3875
2018-06-06,112.6567
2018-06-05,101.3861
2018-06-04,102.6756
2018-06-01,95.9819
2018-05-31,91.9995
2018-05-30,98.8278
2018-05-29,95.8140
2018-05-25,104.3896
2018-05-24,103.3940
2018-05-23,102.4755
2018-05-22,105.7978
2018-05-21,114.2263
2018-05-18,93.6545
2018-05-17,83.7935
2018-05-16,82.2180
2018-05-15,83.8095
2018-05-14,90.2260
2018-05-11,87.0134
2018-05-10,91.2571
2018-05-09,86.4302
2018-05-08,79.9953
2018-05-07,81.6836
2018-05-04,71.3579
2018-05-03,63.3969
2018-05-02,62.1376
2018-05-01,67.5447
2018-04-30,80.0523
2018-04-27,87.3239
2018-04-26,91.0081
2018-04-25,87.4319
2018-04-24,78.6176
2018-04-23,88.0161
2018-04-20,88.4436
2018-04-19,92.2906
2018-04-18,93.3237
2018-04-17,88.8317
2018-04-16,80.6044
2018-04-13,83.0675
2018-04-12,89.6717
2018-04-11,82.8118
2018-04-10,88.9572
2018-04-09,78.6416
2018-04-06,81.4309
2018-04-05,94.3132
2018-04-04,75.2721
2018-04-03,85.5618
2018-04-02,78.5221
2018-03-29,85.1523
2018-03-28,72.6495
2018-03-27,84.3128
2018-03-26,90.3395
2018-03-23,84.1681
2018-03-22,85.6991
2018-03-21,109.2352
2018-03-20,107.6911
2018-03-19,100.5484
2018-03-16,99.3301
2018-03-15,100.1150
2018-03-14,105.3588
2018-03-13,123.3194
2018-03-12,134.9912
2018-03-09,146.0689
2018-03-08,140.5004
2018-03-07,136.9860
2018-03-06,147.1065
2018-03-05,145.8480
2018-03-02,137.9009
2018-03-01,157.6787
2018-02-28,180.3799
2018-02-27,184.0640
2018-02-26,179.8632
2018-02-23,172.5401
2018-02-22,173.6725
2018-02-21,174.8435
2018-02-20,175.5498
2018-02-16,180.7050
2018-02-15,178.8670
2018-02-14,165.1774
2018-02-13,165.8437
2018-02-12,165.1243
2018-02-09,145.8255
2018-02-08,157.9472
2018-02-07,176.1831
2018-02-06,154.4657
2018-02-05,154.0090
2018-02-02,188.9306
2018-02-01,201.9763
2018-01-31,202.9999
2018-01-30,173.2516
2018-01-29,183.7288
2018-01-26,189.3404
2018-01-25,186.8698
2018-01-24,180.6884
2018-01-23,183.7371
2018-01-22,187.0574
2018-01-19,192.8016
2018-01-18,202.5682
2018-01-17,210.5406
2018-01-16,197.0741
2018-01-12,192.4284
2018-01-11,178.3611
2018-01-10,167.7579
2018-01-09,163.6850
2018-01-08,151.4477
2018-01-05,145.1748
2018-01-04,131.5295
2018-01-03,133.4834
2018-01-02,133.1623
2017-12-29,133.0892
2017-12-28,135.0656
2017-12-27,135.9041
2017-12-26,137.4754
2017-12-22,137.1649
2017-12-21,140.5347
2017-12-20,146.4939
2017-12-19,144.8568
2017-12-18,145.8523
2017-12-15,145.4259
2017-12-14,146.6097
2017-12-13,144.6715
2017-12-12,142.0235
2017-12-11,130.0543
2017-12-08,136.4642
2017-12-07,130.0715
2017-12-06,122.9126
2017-12-05,123.3699
2017-12-04,128.9373
2017-12-01,120.3722
2017-11-30,123.6134
2017-11-29,112.8162
2017-11-28,111.5425
2017-11-27,110.1265
2017-11-24,111.3930
2017-11-22,112.9299
2017-11-21,115.4563
2017-11-20,113.0212
2017-11-17,111.0205
2017-11-16,115.2900
2017-11-15,113.7942
2017-11-14,112.8980
2017-11-13,115.7350
2017-11-10,114.9367
2017-11-09,120.8334
2017-11-08,126.2488
2017-11-07,127.3420
2017-11-06,125.5069
2017-11-03,122.3259
2017-11-02,122.7664
2017-11-01,117.3891
2017-10-31,119.9050
2017-10-30,121.3001
2017-10-27,120.6463
2017-10-26,127.0483
2017-10-25,129.6013
2017-10-24,144.7921
2017-10-23,142.5978
2017-10-20,143.8306
2017-10-19,134.7202
2017-10-18,139.3236
2017-10-17,138.7897
2017-10-16,146.8523
2017-10-13,152.2254
2017-10-12,154.3827
2017-10-11,154.6449
2017-10-10,154.7860
2017-10-09,153.4972
2017-10-06,156.0414
2017-10-05,157.0841
2017-10-04,154.9737
2017-10-03,158.8155
2017-10-02,159.0988
2017-09-29,158.9121
2017-09-28,161.0273
2017-09-27,169.8852
2017-09-26,169.2957
2017-09-25,171.6649
2017-09-22,183.1839
2017-09-21,182.8230
2017-09-20,183.6901
2017-09-19,182.5187
2017-09-18,182.7830
2017-09-15,176.2112
2017-09-14,168.1701
2017-09-13,160.6715
2017-09-12,162.3003
2017-09-11,165.6635
2017-09-08,160.1916
2017-09-07,156.6624
2017-09-06,159.0272
2017-09-05,168.7921
2017-09-01,180.6585
2017-08-31,181.1203
2017-08-30,186.4054
2017-08-29,186.5159
2017-08-28,180.8216
2017-08-25,185.2320
2017-08-24,192.3095
2017-08-23,195.9831
2017-08-22,200.4017
2017-08-21,193.7525
2017-08-18,197.4598
2017-08-17,201.5521
2017-08-16,212.6828
2017-08-15,215.6816
2017-08-14,213.9292
2017-08-11,206.2241
2017-08-10,208.3894
2017-08-09,218.0156
2017-08-08,229.2724
2017-08-07,231.6255
2017-08-04,228.1088
2017-08-03,230.5100
2017-08-02,237.0541
2017-08-01,245.8608
2017-07-31,258.5216
2017-07-28,251.0172
2017-07-27,252.4978
2017-07-26,219.3798
2017-07-25,158.2242
2017-07-24,156.9593
2017-07-21,155.3738
2017-07-20,153.9414
2017-07-19,154.5373
2017-07-18,148.8336
2017-07-17,153.0174
2017-07-14,150.4627
2017-07-13,145.2972
2017-07-12,150.0452
2017-07-11,146.0905
2017-07-10,139.9590
2017-07-07,136.6133
2017-07-06,135.2443
2017-07-05,134.1349
2017-07-03,126.8547
2017-06-30,126.5614
2017-06-29,126.6222
2017-06-28,135.3044
2017-06-27,135.2152
2017-06-26,143.3529
2017-06-23,143.6553
2017-06-22,140.1111
2017-06-21,138.4991
2017-06-20,141.7436
2017-06-19,140.4470
2017-06-16,135.4495
2017-06-15,127.3644
2017-06-14,121.6729
2017-06-13,117.3883
2017-06-12,114.4790
2017-06-09,117.8407
2017-06-08,117.2737
2017-06-07,111.6448
2017-06-06,112.0362
2017-06-05,121.0844
2017-06-02,123.9279
2017-06-01,113.1668
2017-05-31,118.0561
2017-05-30,116.7414
2017-05-26,118.0217
2017-05-25,118.8410
2017-05-24,112.5834
2017-05-23,109.5590
2017-05-22,111.5501
2017-05-19,96.7811
2017-05-18,88.1385
2017-05-17,98.6038
2017-05-16,110.8402
2017-05-15,113.0846
2017-05-12,115.6165
2017-05-11,117.6220
2017-05-10,114.5046
2017-05-09,126.9876
2017-05-08,124.8905
2017-05-05,120.9900
2017-05-04,117.5751
2017-05-03,118.7509
2017-05-02,120.7179
2017-05-01,120.5341
2017-04-28,127.1942
2017-04-27,124.5204
2017-04-26,119.8215
2017-04-25,127.8276
2017-04-24,124.4161
2017-04-21,118.7493
2017-04-20,115.7729
2017-04-19,115.7324
2017-04-18,115.0595
2017-04-17,114.8163
2017-04-13,108.6098
2017-04-12,112.6741
2017-04-11,119.0682
2017-04-10,121.6230
2017-04-07,123.4044
2017-04-06,121.6271
2017-04-05,125.1103
2017-04-04,126.8772
2017-04-03,122.5673
2017-03-31,126.7793
2017-03-30,130.9569
2017-03-29,131.1721
2017-03-28,129.3970
2017-03-27,125.9125
2017-03-24,130.1965
2017-03-23,137.0854
2017-03-22,136.0814
2017-03-21,141.0729
2017-03-20,153.1166
2017-03-17,155.3999
2017-03-16,153.6771
2017-03-15,156.2298
2017-03-14,159.1023
2017-03-13,160.5246
2017-03-10,168.1905
2017-03-09,177.4686
2017-03-08,185.6443
2017-03-07,188.5389
2017-03-06,189.3883
2017-03-03,198.9558
2017-03-02,210.5100
2017-03-01,213.3937
2017-02-28,203.5986
2017-02-27,199.5603
2017-02-24,196.0120
2017-02-23,195.3048
2017-02-22,191.5151
2017-02-21,196.0867
2017-02-17,183.6343
2017-02-16,176.2128
2017-02-15,174.5304
2017-02-14,172.1999
2017-02-13,173.6452
2017-02-10,164.8692
2017-02-09,160.7550
2017-02-08,162.5090
2017-02-07,169.2837
2017-02-06,155.5265
2017-02-03,154.0034
2017-02-02,154.3863
2017-02-01,169.9262
2017-01-31,171.0104
2017-01-30,182.6487
2017-01-27,207.1385
2017-01-26,216.5571
2017-01-25,205.6707
2017-01-24,163.8185
2017-01-23,156.0610
2017-01-20,167.5349
2017-01-19,168.0071
2017-01-18,165.0504
2017-01-17,168.1733
2017-01-13,179.0821
2017-01-12,176.4464
2017-01-11,189.2393
2017-01-10,194.5474
2017-01-09,194.5165
2017-01-06,202.1174
2017-01-05,205.1764
2017-01-04,210.4228
2017-01-03,197.5070
2016-12-30,197.0494
2016-12-29,202.7434
2016-12-28,213.9887
2016-12-27,230.8878
2016-12-23,236.7203
2016-12-22,244.0510
2016-12-21,250.9313
2016-12-20,249.8698
2016-12-19,250.3315
2016-12-16,240.3794
2016-12-15,241.1178
2016-12-14,258.6478
2016-12-13,291.2521
2016-12-12,291.3823
2016-12-09,296.7587
2016-12-08,291.3642
2016-12-07,273.5443
2016-12-06,259.7705
2016-12-05,277.1524
2016-12-02,274.2940
2016-12-01,277.1259
2016-11-30,276.2499
2016-11-29,274.4546
2016-11-28,256.6475
2016-11-25,262.4523
2016-11-23,265.2550
2016-11-22,257.8117
2016-11-21,238.2343
2016-11-18,220.4603
2016-11-17,223.2903
2016-11-16,241.6410
2016-11-15,260.9051
2016-11-14,279.2419
2016-11-11,262.1605
2016-11-10,263.5696
2016-11-09,216.6878
2016-11-08,192.6020
2016-11-07,184.0835
2016-11-04,148.6236
2016-11-03,154.5823
2016-11-02,173.2195
2016-11-01,191.7941
2016-10-31,193.1971
2016-10-28,200.9572
2016-10-27,213.3542
2016-10-26,203.7117
2016-10-25,149.0557
2016-10-24,136.8568
2016-10-21,107.4706
2016-10-20,117.5942
2016-10-19,119.4885
2016-10-18,106.6971
2016-10-17,92.2590
2016-10-14,89.0570
2016-10-13,71.5837
2016-10-12,78.2900
2016-10-11,87.6709
2016-10-10,107.6860
2016-10-07,78.8884
2016-10-06,87.5041
2016-10-05,82.6783
2016-10-04,60.1681
2016-10-03,53.0373
2016-09-30,50.8718
2016-09-29,44.7749
2016-09-28,46.9718
2016-09-27,36.3216
2016-09-26,33.8236
2016-09-23,43.5028
2016-09-22,44.3563
2016-09-21,17.6140
2016-09-20,-6.0371
2016-09-19,-10.1213
2016-09-16,-20.1846
2016-09-15,-11.4134
2016-09-14,-7.6265
2016-09-13,2.1444
2016-09-12,1.5108
2016-09-09,7.7507
2016-09-08,38.1389
2016-09-07,38.4904
2016-09-06,35.6906
2016-09-02,21.7757
2016-09-01,1.3918
2016-08-31,4.8694
2016-08-30,24.0117
2016-08-29,37.2077
2016-08-26,34.1514
2016-08-25,35.4628
2016-08-24,42.7370
2016-08-23,52.7401
2016-08-22,53.0859
2016-08-19,48.0748
2016-08-18,54.7812
2016-08-17,48.3869
2016-08-16,46.9085
2016-08-15,44.9213
2016-08-12,32.0408
2016-08-11,29.1872
2016-08-10,24.2039
2016-08-09,14.1511
2016-08-08,10.5645
2016-08-05,4.8958
2016-08-04,3.2293
2016-08-03,6.9439
2016-08-02,8.1122
2016-08-01,19.9719
2016-07-29,18.7954
2016-07-28,23.7949
2016-07-27,53.9847
2016-07-26,26.4939
2016-07-25,14.8176
2016-07-22,11.3631
2016-07-21,23.9916
2016-07-20,31.7246
2016-07-19,29.5943
2016-07-18,17.7029
2016-07-15,9.5400
2016-07-14,0.6935
2016-07-13,-7.7708
2016-07-12,2.5324
2016-07-11,8.8084
2016-07-08,-15.5005
2016-07-07,-36.0622
2016-07-06,-46.8341
2016-07-05,-33.6529
2016-07-01,-13.4915
2016-06-30,-21.0290
2016-06-29,-47.1886
2016-06-28,-69.7839
2016-06-27,-72.1964
2016-06-24,-37.2002
2016-06-23,21.6216
2016-06-22,8.1566
2016-06-21,7.6897
2016-06-20,12.8173
2016-06-17,-15.9432
2016-06-16,-23.3716
2016-06-15,-5.3926
2016-06-14,-12.5126
2016-06-13,-7.0776
2016-06-10,0.4161
2016-06-09,16.8800
2016-06-08,16.4412
2016-06-07,12.1812
2016-06-06,-5.5746
2016-06-03,-38.1818
2016-06-02,-43.8660
2016-06-01,-48.9404
2016-05-31,-35.9084
2016-05-27,-19.5477
2016-05-26,-20.5682
2016-05-25,-25.5058
2016-05-24,-36.0088
2016-05-23,-38.6673
2016-05-20,-33.2803
2016-05-19,-28.6094
2016-05-18,-2.8853
2016-05-17,9.8895
2016-05-16,12.7055
2016-05-13,9.1559
2016-05-12,20.2873
2016-05-11,14.3330
2016-05-10,9.9947
2016-05-09,-4.5959
2016-05-06,-2.4410
2016-05-05,-10.7215
2016-05-04,-16.9530
2016-05-03,-7.6206
2016-05-02,5.6353
2016-04-29,6.7846
2016-04-28,17.6897
2016-04-27,16.9630
2016-04-26,-8.5117
2016-04-25,-26.2425
2016-04-22,-20.3931
2016-04-21,-19.8804
2016-04-20,-28.8380
2016-04-19,-6.9834
2016-04-18,-18.3155
2016-04-15,-21.5466
2016-04-14,-21.9665
2016-04-13,-24.5273
2016-04-12,-40.5580
2016-04-11,-43.7593
2016-04-08,-44.1837
2016-04-07,-52.6730
2016-04-06,-55.3281
2016-04-05,-57.3185
2016-04-04,-60.6276
2016-04-01,-64.0332
2016-03-31,-60.9735
2016-03-30,-38.1967
2016-03-29,-36.8419
2016-03-28,-25.2745
2016-03-24,-25.7768
2016-03-23,-9.3511
2016-03-22,4.9624
2016-03-21,4.9421
2016-03-18,-12.2555
2016-03-17,-39.0272
2016-03-16,-61.5450
2016-03-15,-74.3176
2016-03-14,-74.5038
2016-03-11,-84.0960
2016-03-10,-100.9464
2016-03-09,-102.4854
2016-03-08,-108.1234
2016-03-07,-109.2487
2016-03-04,-121.0262
2016-03-03,-138.5513
2016-03-02,-137.1928
2016-03-01,-138.6626
2016-02-29,-152.7669
2016-02-26,-155.7039
2016-02-25,-173.1890
2016-02-24,-195.1663
2016-02-23,-177.4459
2016-02-22,-178.0670
2016-02-19,-199.2889
2016-02-18,-186.1832
2016-02-17,-207.7931
2016-02-16,-255.5667
2016-02-12,-300.3269
2016-02-11,-308.6904
2016-02-10,-217.8200
2016-02-09,-219.8987
2016-02-08,-218.7098
2016-02-05,-187.4336
2016-02-04,-184.1108
2016-02-03,-220.2636
2016-02-02,-248.4751
2016-02-01,-225.7728
2016-01-29,-247.7140
2016-01-28,-283.3119
2016-01-27,-288.5356
2016-01-26,-173.0749
2016-01-25,-210.5054
2016-01-22,-210.6227
2016-01-21,-226.6931
2016-01-20,-249.4993
2016-01-19,-203.3577
2016-01-15,-212.6624
2016-01-14,-180.8021
2016-01-13,-166.7100
2016-01-12,-145.6071
2016-01-11,-165.1348
2016-01-08,-144.9829
2016-01-07,-111.5703
2016-01-06,-48.0876
2016-01-05,-14.1533
2016-01-04,-19.2455
2015-12-31,44.5585
2015-12-30,69.4304
2015-12-29,66.4080
2015-12-28,28.6900
2015-12-24,22.4354
2015-12-23,22.4853
2015-12-22,-2.5978
2015-12-21,-17.6661
2015-12-18,-16.7211
2015-12-17,64.9781
2015-12-16,73.8603
2015-12-15,49.7256
2015-12-14,9.3127
2015-12-11,31.5611
2015-12-10,49.0382
2015-12-09,22.7574
2015-12-08,42.9108
2015-12-07,79.3938
2015-12-04,70.5792
2015-12-03,43.9673
2015-12-02,60.5228
2015-12-01,70.1889
2015-11-30,46.1786
2015-11-27,61.5412
2015-11-25,72.0666
2015-11-24,78.9892
2015-11-23,80.8304
2015-11-20,96.3319
2015-11-19,87.6905
2015-11-18,70.1787
2015-11-17,45.7600
2015-11-16,18.8688
2015-11-13,5.9830
2015-11-12,6.8898
2015-11-11,37.4566
2015-11-10,37.8186
2015-11-09,53.0573
2015-11-06,68.8061
2015-11-05,74.5130
2015-11-04,78.7049
2015-11-03,65.8083
2015-11-02,73.6654
2015-10-30,71.3968
2015-10-29,55.9220
2015-10-28,60.3387
2015-10-27,67.4532
2015-10-26,52.0532
2015-10-23,52.0779
2015-10-22,37.8570
2015-10-21,-22.0796
2015-10-20,-34.4860
2015-10-19,-44.5769
2015-10-16,-45.7070
2015-10-15,-55.0788
2015-10-14,-59.3095
2015-10-13,-16.5558
2015-10-12,-12.7035
2015-10-09,-21.8162
2015-10-08,-34.4516
2015-10-07,-48.8586
2015-10-06,-68.8297
2015-10-05,-82.2428
2015-10-02,-100.4168
2015-10-01,-106.9027
2015-09-30,-103.2930
2015-09-29,-123.2370
2015-09-28,-118.0032
2015-09-25,-99.7973
2015-09-24,-113.1565
2015-09-23,-78.9543
2015-09-22,-69.8511
2015-09-21,-45.6560
2015-09-18,-45.8208
2015-09-17,-25.9250
2015-09-16,-36.8816
2015-09-15,-45.3274
2015-09-14,-59.1445
2015-09-11,-61.6631
2015-09-10,-67.7092
2015-09-09,-65.1547
2015-09-08,-68.6916
2015-09-04,-101.7519
2015-09-03,-86.3084
2015-09-02,-100.3485
2015-09-01,-117.1737
2015-08-31,-85.2217
2015-08-28,-72.0374
2015-08-27,-83.3399
2015-08-26,-110.0529
2015-08-25,-117.1699
2015-08-24,-127.6009
2015-08-21,-67.2181
2015-08-20,-15.2104
2015-08-19,24.9479
2015-08-18,37.1236
2015-08-17,33.6905
2015-08-14,39.9342
2015-08-13,33.5390
2015-08-12,16.7230
2015-08-11,35.6652
2015-08-10,46.9120
2015-08-07,25.6628
2015-08-06,37.6197
2015-08-05,42.6563
2015-08-04,29.3050
2015-08-03,28.8301
2015-07-31,32.6238
2015-07-30,25.4274
2015-07-29,30.6079
2015-07-28,13.4387
2015-07-27,17.8562
2015-07-24,39.5172
2015-07-23,51.9735
2015-07-22,54.4534
2015-07-21,43.9110
2015-07-20,53.2334
2015-07-17,54.7315
2015-07-16,65.6079
2015-07-15,57.5635
2015-07-14,61.0501
2015-07-13,53.9448
2015-07-10,42.7100
2015-07-09,34.9771
2015-07-08,28.6587
2015-07-07,29.3371
2015-07-06,15.9636
2015-07-02,19.2207
2015-07-01,20.2123
2015-06-30,10.8576
2015-06-29,14.1788
2015-06-26,32.7282
2015-06-25,35.4945
2015-06-24,39.5417
2015-06-23,48.9665
2015-06-22,54.2485
2015-06-19,53.1413
2015-06-18,52.9716
2015-06-17,40.3442
2015-06-16,36.7853
2015-06-15,34.8453
2015-06-12,36.4686
2015-06-11,40.8175
2015-06-10,32.8616
2015-06-09,26.2110
2015-06-08,29.0189
2015-06-05,29.3581
2015-06-04,36.2413
2015-06-03,49.4767
2015-06-02,43.2808
2015-06-01,34.3656
2015-05-29,33.9751
2015-05-28,46.5737
2015-05-27,47.4541
2015-05-26,48.2181
2015-05-22,63.5765
2015-05-21,72.7781
2015-05-20,71.1398
2015-05-19,75.3620
2015-05-18,73.7722
2015-05-15,77.2247
2015-05-14,80.8731
2015-05-13,70.8364
2015-05-12,68.3294
2015-05-11,73.7789
2015-05-08,67.9090
2015-05-07,48.2951
2015-05-06,49.8104
2015-05-05,55.4494
2015-05-04,60.3777
2015-05-01,64.3353
2015-04-30,62.0167
2015-04-29,77.9176
2015-04-28,83.8116
2015-04-27,90.3452
2015-04-24,95.2859
2015-04-23,105.3009
2015-04-22,112.4041
2015-04-21,127.7154
2015-04-20,125.3167
2015-04-17,112.9494
2015-04-16,125.9095
2015-04-15,135.7989
2015-04-14,136.9046
2015-04-13,147.1438
2015-04-10,152.1751
2015-04-09,146.3713
2015-04-08,150.1881
2015-04-07,148.3881
2015-04-06,135.5335
2015-04-02,132.5826
2015-04-01,128.6425
2015-03-31,148.3365
2015-03-30,160.7013
2015-03-27,137.5853
2015-03-26,133.0712
2015-03-25,149.6474
2015-03-24,171.6663
2015-03-23,188.5469
2015-03-20,203.3848
2015-03-19,204.3651
2015-03-18,211.1853
2015-03-17,211.4726
2015-03-16,210.1878
2015-03-13,195.4643
2015-03-12,207.5822
2015-03-11,208.6286
2015-03-10,226.6905
2015-03-09,247.8449
2015-03-06,246.1577
2015-03-05,266.2188
2015-03-04,269.9318
2015-03-03,289.3591
2015-03-02,268.8469
2015-02-27,255.1599
2015-02-26,268.5361
2015-02-25,296.0409
2015-02-24,315.8423
2015-02-23,333.6459
2015-02-20,375.6504
2015-02-19,336.2875
2015-02-18,316.3980
2015-02-17,308.6446
2015-02-13,312.3954
2015-02-12,307.7449
2015-02-11,312.1418
2015-02-10,311.7827
2015-02-09,306.0751
2015-02-06,333.5188
2015-02-05,341.1864
2015-02-04,338.5606
2015-02-03,349.4607
2015-02-02,326.1126
2015-01-30,339.6288
2015-01-29,342.8453
2015-01-28,232.5747
2015-01-27,96.4901
2015-01-26,141.2936
2015-01-23,157.5135
2015-01-22,159.0542
2015-01-21,100.5887
2015-01-20,80.3208
2015-01-16,69.2475
2015-01-15,75.1954
2015-01-14,68.8158
2015-01-13,101.4122
2015-01-12,87.6380
2015-01-09,99.9396
2015-01-08,97.3044
2015-01-07,57.1052
2015-01-06,24.2886
2015-01-05,53.8890
2015-01-02,77.0245
2014-12-31,86.4031
2014-12-30,111.0916
2014-12-29,116.2573
2014-12-26,101.1465
2014-12-24,101.8867
2014-12-23,72.8091
2014-12-22,33.4358
2014-12-19,3.9871
2014-12-18,-5.3852
2014-12-17,-32.4311
2014-12-16,-33.8171
2014-12-15,-90.0719
2014-12-12,-104.3395
2014-12-11,-47.2177
2014-12-10,-4.6994
2014-12-09,57.7967
2014-12-08,93.9578
2014-12-05,123.9006
2014-12-04,114.3083
2014-12-03,129.4689
2014-12-02,133.4556
2014-12-01,149.3394
2014-11-28,189.4613
2014-11-26,195.1402
2014-11-25,203.9060
2014-11-24,189.8601
2014-11-21,161.2104
2014-11-20,133.5652
2014-11-19,133.1587
2014-11-18,98.8180
2014-11-17,61.9583
2014-11-14,72.9477
2014-11-13,48.6256
2014-11-12,-2.5578
2014-11-11,-10.2806
2014-11-10,-27.1534
2014-11-07,-26.9328
2014-11-06,-33.7077
2014-11-05,-20.7297
2014-11-04,-15.3037
2014-11-03,-20.8816
2014-10-31,-32.9762
2014-10-30,-71.3208
2014-10-29,-70.8819
2014-10-28,-76.4924
2014-10-27,-101.4994
2014-10-24,-97.3972
2014-10-23,-100.3209
2014-10-22,-70.4982
2014-10-21,-18.0761
2014-10-20,-63.4045
2014-10-17,-83.0817
2014-10-16,-137.7262
2014-10-15,-152.9879
2014-10-14,-101.2394
2014-10-13,-116.7901
2014-10-10,-102.7024
2014-10-09,-82.7738
2014-10-08,-69.1091
2014-10-07,-70.1670
2014-10-06,-31.3209
2014-10-03,-37.2127
2014-10-02,-62.8274
2014-10-01,-47.1608
2014-09-30,-2.8841
2014-09-29,3.9377
2014-09-26,0.0016
2014-09-25,-11.7538
2014-09-24,-0.9330
2014-09-23,-10.6693
2014-09-22,11.6153
2014-09-19,17.3987
2014-09-18,3.2907
2014-09-17,-8.9949
2014-09-16,-23.7841
2014-09-15,-34.0638
2014-09-12,-22.4514
2014-09-11,-13.2791
2014-09-10,-6.2922
2014-09-09,-4.5941
2014-09-08,-17.8054
2014-09-05,-60.4366
2014-09-04,-44.1727
2014-09-03,-45.1148
2014-09-02,-51.2769
2014-08-29,-30.9205
2014-08-28,-23.8154
2014-08-27,-5.0111
2014-08-26,-0.3645
2014-08-25,-8.1711
2014-08-22,-21.0158
2014-08-21,-22.2778
2014-08-20,-29.8443
2014-08-19,-52.2405
2014-08-18,-66.9412
2014-08-15,-88.6881
2014-08-14,-83.1493
2014-08-13,-116.7773
2014-08-12,-136.6773
2014-08-11,-127.7214
2014-08-08,-143.9120
2014-08-07,-152.8737
2014-08-06,-171.2382
2014-08-05,-143.4094
