Dates,ROCR Values
2014-04-17,1.0597
2014-04-16,1.0387
2014-04-15,1.0154
2014-04-14,0.9896
2014-04-11,0.9702
2014-04-10,0.9581
2014-04-09,0.9308
2014-04-08,0.9090
2014-04-07,0.9243
2014-04-04,0.9066
2014-04-03,0.8971
2014-04-02,0.9109
2014-04-01,0.9180
2014-03-31,0.9001
2014-03-28,0.8901
2014-03-27,0.8850
2014-03-26,0.8830
2014-03-25,0.8790
2014-03-24,0.8733
2014-03-21,0.8754
2014-03-20,0.8856
2014-03-19,0.8882
2014-03-18,0.9065
2014-03-17,0.9229
2014-03-14,0.9071
2014-03-13,0.9019
2014-03-12,0.9141
2014-03-11,0.9141
2014-03-10,0.9326
2014-03-07,0.9477
2014-03-06,0.9482
2014-03-05,0.9582
2014-03-04,0.9667
2014-03-03,0.9490
2014-02-28,0.9624
2014-02-27,0.9661
2014-02-26,0.9577
2014-02-25,0.9618
2014-02-24,0.9748
2014-02-21,0.9579
2014-02-20,0.9639
2014-02-19,0.9728
2014-02-18,0.9990
2014-02-14,0.9917
2014-02-13,0.9708
2014-02-12,0.9599
2014-02-11,0.9662
2014-02-10,0.9435
2014-02-07,0.9550
2014-02-06,0.9022
2014-02-05,0.9133
2014-02-04,0.9214
2014-02-03,0.8985
2014-01-31,0.9053
2014-01-30,0.9298
2014-01-29,0.9607
2014-01-28,1.0294
2014-01-27,1.0380
2014-01-24,1.0311
2014-01-23,1.0586
2014-01-22,1.0978
2014-01-21,1.0645
2014-01-17,1.0554
2014-01-16,1.0597
2014-01-15,1.0609
2014-01-14,1.0768
2014-01-13,1.0889
2014-01-10,1.0984
2014-01-09,1.0983
2014-01-08,1.0773
2014-01-07,1.0934
2014-01-06,1.0767
2014-01-03,1.1277
2014-01-02,1.1292
2013-12-31,1.1181
2013-12-30,1.1155
2013-12-27,1.1418
2013-12-26,1.1743
2013-12-24,1.1496
2013-12-23,1.1603
2013-12-20,1.1536
2013-12-19,1.1851
2013-12-18,1.1780
2013-12-17,1.1687
2013-12-16,1.1537
2013-12-13,1.1655
2013-12-12,1.1324
2013-12-11,1.1299
2013-12-10,1.1420
2013-12-09,1.1384
2013-12-06,1.1365
2013-12-05,1.1241
2013-12-04,1.1091
2013-12-03,1.1274
2013-12-02,1.1545
2013-11-29,1.1319
2013-11-27,1.1420
2013-11-26,1.1551
2013-11-25,1.1540
2013-11-22,1.2258
2013-11-21,1.2151
2013-11-20,1.2170
2013-11-19,1.2710
2013-11-18,1.2955
2013-11-15,1.2876
2013-11-14,1.2713
2013-11-13,1.2565
2013-11-12,1.2648
2013-11-11,1.2800
2013-11-08,1.2768
2013-11-07,1.2781
2013-11-06,1.2942
2013-11-05,1.2657
2013-11-04,1.2589
2013-11-01,1.2653
2013-10-31,1.2559
2013-10-30,1.2394
2013-10-29,1.2382
2013-10-28,1.2552
2013-10-25,1.2770
2013-10-24,1.2383
2013-10-23,1.2145
2013-10-22,1.1750
2013-10-21,1.1532
2013-10-18,1.1576
2013-10-17,1.1491
2013-10-16,1.1294
2013-10-15,1.1044
2013-10-14,1.1122
2013-10-11,1.1108
2013-10-10,1.1365
2013-10-09,1.0876
2013-10-08,1.1064
2013-10-07,1.1101
2013-10-04,1.1034
2013-10-03,1.0824
2013-10-02,1.0982
2013-10-01,1.1069
2013-09-30,1.1035
2013-09-27,1.1083
2013-09-26,1.1444
2013-09-25,1.1422
2013-09-24,1.1314
2013-09-23,1.1588
2013-09-20,1.0962
2013-09-19,1.1335
2013-09-18,1.1362
2013-09-17,1.1272
2013-09-16,1.1151
2013-09-13,1.0870
2013-09-12,1.0870
2013-09-11,1.0628
2013-09-10,1.0607
2013-09-09,1.0439
2013-09-06,1.0576
2013-09-05,1.0858
2013-09-04,1.0920
2013-09-03,1.0551
2013-08-30,1.0477
2013-08-29,1.0309
2013-08-28,0.9967
2013-08-27,1.0063
2013-08-26,1.0411
2013-08-23,1.0372
2013-08-22,1.0470
2013-08-21,1.0259
2013-08-20,1.0280
2013-08-19,1.0264
2013-08-16,1.0419
2013-08-15,1.0478
2013-08-14,1.0504
2013-08-13,1.0593
2013-08-12,1.0575
2013-08-09,1.0524
2013-08-08,1.0730
2013-08-07,1.0679
2013-08-06,1.0704
2013-08-05,1.0777
2013-08-02,1.1018
2013-08-01,1.0805
2013-07-31,1.0646
2013-07-30,1.0688
2013-07-29,1.0852
2013-07-26,1.0884
2013-07-25,1.1102
2013-07-24,1.1286
2013-07-23,1.1438
2013-07-22,1.1295
2013-07-19,1.1374
2013-07-18,1.1413
2013-07-17,1.1183
2013-07-16,1.1176
2013-07-15,1.1518
2013-07-12,1.1230
2013-07-11,1.1753
2013-07-10,1.1539
2013-07-09,1.1332
2013-07-08,1.1444
2013-07-05,1.1531
2013-07-03,1.1728
2013-07-02,1.1731
2013-07-01,1.1798
2013-06-28,1.1956
2013-06-27,1.1960
2013-06-26,1.1655
2013-06-25,1.1430
2013-06-24,1.1065
2013-06-21,1.1352
2013-06-20,1.1404
2013-06-19,1.1785
2013-06-18,1.2060
2013-06-17,1.2018
2013-06-14,1.2049
2013-06-13,1.2172
2013-06-12,1.2059
2013-06-11,1.1997
2013-06-10,1.1971
2013-06-07,1.1951
2013-06-06,1.1576
2013-06-05,1.1667
2013-06-04,1.1804
2013-06-03,1.2008
2013-05-31,1.1659
2013-05-30,1.1818
2013-05-29,1.1693
2013-05-28,1.1643
2013-05-24,1.1878
2013-05-23,1.1831
2013-05-22,1.1696
2013-05-21,1.1968
2013-05-20,1.2216
2013-05-17,1.2268
2013-05-16,1.2276
2013-05-15,1.2398
2013-05-14,1.2532
2013-05-13,1.2325
2013-05-10,1.2318
2013-05-09,1.2293
2013-05-08,1.2495
2013-05-07,1.2634
2013-05-06,1.2287
2013-05-03,1.2333
2013-05-02,1.2331
2013-05-01,1.2214
2013-04-30,1.2183
2013-04-29,1.2265
2013-04-26,1.2416
2013-04-25,1.2142
2013-04-24,1.2049
2013-04-23,1.1592
2013-04-22,1.1301
2013-04-19,1.1604
2013-04-18,1.1422
2013-04-17,1.1601
2013-04-16,1.1681
2013-04-15,1.1822
2013-04-12,1.1994
2013-04-11,1.2098
2013-04-10,1.1945
2013-04-09,1.1699
2013-04-08,1.1592
2013-04-05,1.1674
2013-04-04,1.1529
2013-04-03,1.1315
2013-04-02,1.1246
2013-04-01,1.1542
2013-03-28,1.1230
2013-03-27,1.1334
2013-03-26,1.1599
2013-03-25,1.1078
2013-03-22,1.1122
2013-03-21,1.1450
2013-03-20,1.1286
2013-03-19,1.1078
2013-03-18,1.1067
2013-03-15,1.1287
2013-03-14,1.1302
2013-03-13,1.1420
2013-03-12,1.1170
2013-03-11,1.0981
2013-03-08,1.0762
2013-03-07,1.0710
2013-03-06,1.0445
2013-03-05,1.0485
2013-03-04,1.0274
2013-03-01,1.0419
2013-02-28,1.0456
2013-02-27,1.0477
2013-02-26,1.0089
2013-02-25,0.9960
2013-02-22,1.0215
2013-02-21,1.0250
2013-02-20,1.0174
2013-02-19,1.0171
2013-02-15,1.0198
2013-02-14,1.0189
2013-02-13,1.0133
2013-02-12,1.0252
2013-02-11,1.0240
2013-02-08,1.0278
2013-02-07,1.0425
2013-02-06,1.0346
2013-02-05,1.0375
2013-02-04,1.0368
2013-02-01,1.0404
2013-01-31,1.0438
2013-01-30,1.0500
2013-01-29,1.0331
2013-01-28,1.0087
2013-01-25,1.0182
2013-01-24,1.0283
2013-01-23,1.0466
2013-01-22,1.0578
2013-01-18,1.0485
2013-01-17,1.0756
2013-01-16,1.0679
2013-01-15,1.0937
2013-01-14,1.0936
2013-01-11,1.0636
2013-01-10,1.0843
2013-01-09,1.0623
2013-01-08,1.0244
2013-01-07,1.0395
2013-01-04,1.0563
2013-01-03,1.0498
2013-01-02,1.0533
2012-12-31,1.0320
2012-12-28,1.0403
2012-12-27,1.0620
2012-12-26,1.0800
2012-12-24,1.0868
2012-12-21,1.0851
2012-12-20,1.0866
2012-12-19,1.0719
2012-12-18,1.0866
2012-12-17,1.0753
2012-12-14,1.0713
2012-12-13,1.0682
2012-12-12,1.0912
2012-12-11,1.0884
2012-12-10,1.0819
2012-12-07,1.0826
2012-12-06,1.0630
2012-12-05,1.0624
2012-12-04,1.0668
2012-12-03,1.0656
2012-11-30,1.0610
2012-11-29,1.0667
2012-11-28,1.0459
2012-11-27,1.0472
2012-11-26,1.0532
2012-11-23,1.0412
2012-11-21,1.0356
2012-11-20,1.0014
2012-11-19,0.9944
2012-11-16,0.9902
2012-11-15,1.0087
2012-11-14,1.0047
2012-11-13,1.0424
2012-11-12,1.0380
2012-11-09,1.0306
2012-11-08,1.0006
2012-11-07,0.9924
2012-11-06,1.0236
2012-11-05,0.9672
2012-11-02,0.9561
2012-11-01,0.9588
2012-10-31,0.9531
2012-10-26,0.9656
2012-10-25,0.9791
2012-10-24,0.9910
2012-10-23,0.9874
2012-10-22,0.9991
2012-10-19,1.0024
2012-10-18,1.0014
2012-10-17,0.9948
2012-10-16,1.0142
2012-10-15,0.9983
2012-10-12,1.0041
2012-10-11,0.9792
2012-10-10,0.9574
2012-10-09,0.9493
2012-10-08,0.9402
2012-10-05,0.9520
2012-10-04,0.9504
2012-10-03,0.9757
2012-10-02,0.9594
2012-10-01,0.9532
2012-09-28,0.9353
2012-09-27,0.9544
2012-09-26,0.9667
2012-09-25,0.9565
2012-09-24,0.9584
2012-09-21,0.9816
2012-09-20,0.9825
2012-09-19,0.9604
2012-09-18,0.9574
2012-09-17,0.9546
2012-09-14,0.9633
2012-09-13,0.9696
2012-09-12,0.9755
2012-09-11,0.9650
2012-09-10,0.9990
2012-09-07,1.0203
2012-09-06,1.0328
2012-09-05,1.0183
2012-09-04,0.9908
2012-08-31,1.0064
2012-08-30,0.9758
2012-08-29,0.9856
2012-08-28,1.0007
2012-08-27,0.9975
2012-08-24,0.9954
2012-08-23,0.9823
2012-08-22,1.0091
2012-08-21,1.0514
2012-08-20,1.0620
2012-08-17,1.0630
2012-08-16,1.0734
2012-08-15,1.0877
2012-08-14,1.0935
2012-08-13,1.1034
2012-08-10,1.0661
2012-08-09,1.0705
2012-08-08,1.0597
2012-08-07,1.0637
2012-08-06,1.0210
2012-08-03,1.0173
2012-08-02,1.0071
2012-08-01,1.0138
2012-07-31,1.0688
2012-07-30,1.0736
2012-07-27,1.0437
2012-07-26,1.0321
2012-07-25,1.0124
2012-07-24,0.9792
2012-07-23,0.9879
2012-07-20,0.9978
2012-07-19,0.9987
2012-07-18,0.9785
2012-07-17,0.9697
2012-07-16,0.9554
2012-07-13,0.9571
2012-07-12,0.9338
2012-07-11,0.9368
2012-07-10,0.9532
2012-07-09,0.9673
2012-07-06,0.9617
2012-07-05,1.0228
2012-07-03,1.0254
2012-07-02,1.0009
2012-06-29,1.0225
2012-06-28,0.9769
2012-06-27,0.9758
2012-06-26,0.9817
2012-06-25,0.9801
2012-06-22,0.9849
2012-06-21,1.0003
2012-06-20,1.0403
2012-06-19,1.0127
2012-06-18,0.9828
2012-06-15,0.9830
2012-06-14,0.9682
2012-06-13,0.9643
2012-06-12,0.9817
2012-06-11,0.9520
2012-06-08,0.9465
2012-06-07,0.9406
2012-06-06,0.9235
2012-06-05,0.9190
2012-06-04,0.9186
2012-06-01,0.9017
2012-05-31,0.9319
2012-05-30,0.9258
2012-05-29,0.9417
2012-05-25,0.9335
2012-05-24,0.9546
2012-05-23,0.9689
2012-05-22,0.9770
2012-05-21,0.9852
2012-05-18,0.9379
2012-05-17,0.9541
2012-05-16,1.0030
2012-05-15,0.9849
2012-05-14,0.9820
2012-05-11,0.9856
2012-05-10,0.9905
2012-05-09,0.9911
2012-05-08,1.0025
2012-05-07,0.9987
2012-05-04,0.9999
2012-05-03,1.0101
2012-05-02,1.0203
2012-05-01,1.0252
2012-04-30,1.0203
2012-04-27,1.0274
2012-04-26,1.0189
2012-04-25,1.0298
2012-04-24,0.9768
2012-04-23,0.9599
2012-04-20,0.9747
2012-04-19,0.9777
2012-04-18,0.9825
2012-04-17,0.9762
2012-04-16,0.9719
2012-04-13,0.9731
2012-04-12,0.9966
2012-04-11,0.9734
2012-04-10,0.9525
2012-04-09,0.9674
2012-04-05,0.9762
2012-04-04,0.9833
2012-04-03,0.9944
2012-04-02,1.0012
2012-03-30,0.9900
2012-03-29,0.9927
2012-03-28,0.9937
2012-03-27,1.0087
2012-03-26,1.0014
2012-03-23,0.9955
2012-03-22,0.9913
2012-03-21,1.0123
2012-03-20,1.0216
2012-03-19,1.0314
2012-03-16,1.0176
2012-03-15,1.0222
2012-03-14,1.0316
2012-03-13,1.0085
2012-03-12,1.0105
2012-03-09,0.9926
2012-03-08,1.0086
2012-03-07,0.9954
2012-03-06,0.9918
2012-03-05,1.0293
2012-03-02,1.0738
2012-03-01,1.0635
2012-02-29,1.0677
2012-02-28,1.0809
2012-02-27,1.0670
2012-02-24,1.0790
2012-02-23,1.0606
2012-02-22,1.0903
2012-02-21,1.0788
2012-02-17,1.0694
2012-02-16,1.0650
2012-02-15,1.0610
2012-02-14,1.0707
2012-02-13,1.0960
2012-02-10,1.1552
2012-02-09,1.1747
2012-02-08,1.2090
2012-02-07,1.2059
2012-02-06,1.1726
2012-02-03,1.1644
2012-02-02,1.1150
2012-02-01,1.1404
2012-01-31,1.1182
2012-01-30,1.0916
2012-01-27,1.0973
2012-01-26,1.1254
2012-01-25,1.1695
2012-01-24,1.1675
2012-01-23,1.1329
2012-01-20,1.1464
2012-01-19,1.1556
2012-01-18,1.1412
2012-01-17,1.1757
2012-01-13,1.1884
2012-01-12,1.1550
2012-01-11,1.1033
2012-01-10,1.1151
2012-01-09,1.1268
2012-01-06,1.1683
2012-01-05,1.1428
2012-01-04,1.1580
2012-01-03,1.1952
2011-12-30,1.1696
2011-12-29,1.1750
2011-12-28,1.1933
2011-12-27,1.1698
2011-12-23,1.1717
2011-12-22,1.1623
2011-12-21,1.1576
2011-12-20,1.1385
2011-12-19,1.1422
2011-12-16,1.1623
2011-12-15,1.1850
2011-12-14,1.1901
2011-12-13,1.2248
2011-12-12,1.1791
2011-12-09,1.1605
2011-12-08,1.1404
2011-12-07,1.1316
2011-12-06,1.1501
2011-12-05,1.2021
2011-12-02,1.2219
2011-12-01,1.1706
2011-11-30,1.0875
2011-11-29,1.0237
2011-11-28,1.0003
2011-11-25,0.9822
2011-11-23,0.9956
2011-11-22,1.0303
2011-11-21,1.0574
2011-11-18,1.0986
2011-11-17,1.0589
2011-11-16,1.0286
2011-11-15,1.0892
2011-11-14,1.0678
2011-11-11,1.0196
2011-11-10,0.9757
2011-11-09,0.9837
2011-11-08,1.0382
2011-11-07,1.0556
2011-11-04,1.0769
2011-11-03,1.0729
2011-11-02,1.0597
2011-11-01,1.0820
2011-10-31,1.1434
2011-10-28,1.1568
2011-10-27,1.0885
2011-10-26,1.0696
2011-10-25,1.0163
2011-10-24,1.0486
2011-10-21,1.0975
2011-10-20,1.0885
2011-10-19,1.0198
2011-10-18,1.0890
2011-10-17,0.9917
2011-10-14,1.0201
2011-10-13,0.9503
2011-10-12,0.9570
2011-10-11,0.9162
2011-10-10,0.9153
2011-10-07,0.8812
2011-10-06,0.8768
2011-10-05,0.8609
2011-10-04,0.8354
2011-10-03,0.8074
2011-09-30,0.8362
2011-09-29,0.8717
2011-09-28,0.8843
2011-09-27,0.9093
2011-09-26,0.8763
2011-09-23,0.8420
2011-09-22,0.8196
2011-09-21,0.8545
2011-09-20,0.8729
2011-09-19,0.8608
2011-09-16,0.8667
2011-09-15,0.8669
2011-09-14,0.8563
2011-09-13,0.8524
2011-09-12,0.8501
2011-09-09,0.8559
2011-09-08,0.8776
2011-09-07,0.9128
2011-09-06,0.8873
2011-09-02,0.9052
2011-09-01,0.9225
2011-08-31,0.9104
2011-08-30,0.8926
2011-08-29,0.8775
2011-08-26,0.8547
2011-08-25,0.8334
2011-08-24,0.8325
2011-08-23,0.8392
2011-08-22,0.8090
2011-08-19,0.7814
2011-08-18,0.8038
2011-08-17,0.8444
2011-08-16,0.8405
2011-08-15,0.8439
2011-08-12,0.8218
2011-08-11,0.7867
2011-08-10,0.7411
2011-08-09,0.8097
2011-08-08,0.7658
2011-08-05,0.8222
2011-08-04,0.8349
2011-08-03,0.8828
2011-08-02,0.8733
2011-08-01,0.9014
2011-07-29,0.9135
2011-07-28,0.9215
2011-07-27,0.9082
2011-07-26,0.8878
2011-07-25,0.8980
2011-07-22,0.9189
2011-07-21,0.9165
2011-07-20,0.9098
2011-07-19,0.8940
2011-07-18,0.8913
2011-07-15,0.9089
2011-07-14,0.9001
2011-07-13,0.9123
2011-07-12,0.9064
2011-07-11,0.9388
2011-07-08,0.9914
2011-07-07,1.0112
2011-07-06,1.0032
2011-07-05,0.9881
2011-07-01,0.9946
2011-06-30,1.0160
2011-06-29,1.0043
2011-06-28,0.9982
2011-06-27,0.9959
2011-06-24,0.9932
2011-06-23,0.9801
2011-06-22,0.9830
2011-06-21,1.0123
2011-06-20,1.0084
2011-06-17,1.0113
2011-06-16,1.0160
2011-06-15,1.0040
2011-06-14,1.0139
2011-06-13,0.9918
2011-06-10,0.9902
2011-06-09,1.0130
2011-06-08,1.0129
2011-06-07,1.0168
2011-06-06,1.0305
2011-06-03,1.0346
2011-06-02,1.0590
2011-06-01,1.0639
2011-05-31,1.1352
2011-05-27,1.1332
2011-05-26,1.1385
2011-05-25,1.1010
2011-05-24,1.0740
2011-05-23,1.0704
2011-05-20,1.0932
2011-05-19,1.0880
2011-05-18,1.0765
2011-05-17,1.0876
2011-05-16,1.0889
2011-05-13,1.1079
2011-05-12,1.1475
2011-05-11,1.1338
2011-05-10,1.1103
2011-05-09,1.1015
2011-05-06,1.1208
2011-05-05,1.1170
2011-05-04,1.1115
2011-05-03,1.0886
2011-05-02,1.1009
2011-04-29,1.1007
2011-04-28,1.1001
2011-04-27,1.0534
2011-04-26,1.0473
2011-04-25,1.0308
2011-04-21,1.0387
2011-04-20,1.0384
2011-04-19,1.0228
2011-04-18,1.0257
2011-04-15,1.0287
2011-04-14,1.0242
2011-04-13,1.0321
2011-04-12,1.0579
2011-04-11,1.0716
2011-04-08,1.0473
2011-04-07,1.0671
2011-04-06,1.0264
2011-04-05,1.0127
2011-04-04,1.0376
2011-04-01,1.0467
2011-03-31,1.0366
2011-03-30,1.0242
2011-03-29,1.0567
2011-03-28,1.0558
2011-03-25,1.0515
2011-03-24,1.0612
2011-03-23,1.0586
2011-03-22,1.0416
2011-03-21,1.0409
2011-03-18,1.0299
2011-03-17,1.0262
2011-03-16,1.0253
2011-03-15,1.0741
2011-03-14,1.0944
2011-03-11,1.1077
2011-03-10,1.1055
2011-03-09,1.1198
2011-03-08,1.1137
2011-03-07,1.1034
2011-03-04,1.1250
2011-03-03,1.1400
2011-03-02,1.0760
2011-03-01,1.0951
2011-02-28,1.1274
2011-02-25,1.1276
2011-02-24,1.1157
2011-02-23,1.1009
2011-02-22,1.1042
2011-02-18,1.1271
2011-02-17,1.0971
2011-02-16,1.0947
2011-02-15,1.0792
2011-02-14,1.0914
2011-02-11,1.1040
2011-02-10,1.1460
2011-02-09,1.1350
2011-02-08,1.1221
2011-02-07,1.0997
2011-02-04,1.1223
2011-02-03,1.1085
2011-02-02,1.1165
2011-02-01,1.0879
2011-01-31,1.1117
2011-01-28,1.1027
2011-01-27,1.1093
2011-01-26,1.1098
2011-01-25,1.1051
2011-01-24,1.0844
2011-01-21,1.0351
2011-01-20,1.0130
2011-01-19,1.0065
2011-01-18,1.0229
2011-01-14,1.0164
2011-01-13,1.0068
2011-01-12,1.0014
2011-01-11,0.9822
2011-01-10,0.9753
2011-01-07,0.9851
2011-01-06,0.9708
2011-01-05,0.9474
2011-01-04,0.9451
2011-01-03,0.9343
2010-12-31,0.9201
2010-12-30,0.9472
2010-12-29,0.9319
2010-12-28,0.9308
2010-12-27,0.9129
2010-12-23,0.9159
2010-12-22,0.9257
2010-12-21,0.9227
2010-12-20,0.9195
2010-12-17,0.9557
2010-12-16,0.9448
2010-12-15,0.9421
2010-12-14,0.9782
2010-12-13,0.9603
2010-12-10,0.9701
2010-12-09,0.9854
2010-12-08,1.0164
2010-12-07,1.0429
2010-12-06,1.0371
2010-12-03,1.0686
2010-12-02,1.0484
2010-12-01,1.0294
2010-11-30,1.0069
2010-11-29,1.0286
2010-11-26,1.0418
2010-11-24,1.0491
2010-11-23,1.0196
2010-11-22,1.0036
2010-11-19,1.0022
2010-11-18,1.0246
2010-11-17,0.9749
2010-11-16,0.9959
2010-11-15,0.9901
2010-11-12,1.0013
2010-11-11,1.0558
2010-11-10,1.1039
2010-11-09,1.1219
2010-11-08,1.1184
2010-11-05,1.1693
2010-11-04,1.1732
2010-11-03,1.1384
2010-11-02,1.1024
2010-11-01,1.0910
2010-10-29,1.0932
2010-10-28,1.0798
2010-10-27,1.0738
2010-10-26,1.1071
2010-10-25,1.1052
2010-10-22,1.1014
2010-10-21,1.0899
2010-10-20,1.0399
2010-10-19,1.0009
2010-10-18,1.0223
2010-10-15,1.0204
2010-10-14,1.0305
2010-10-13,1.0340
2010-10-12,1.0137
2010-10-11,1.0334
2010-10-08,1.0361
2010-10-07,1.0231
2010-10-06,1.0055
2010-10-05,1.0024
2010-10-04,0.9824
2010-10-01,1.0095
2010-09-30,1.0596
2010-09-29,1.0390
2010-09-28,1.0274
2010-09-27,1.0384
2010-09-24,1.0097
2010-09-23,0.9734
2010-09-22,0.9978
2010-09-21,1.0043
2010-09-20,0.9914
2010-09-17,0.9784
2010-09-16,0.9946
2010-09-15,1.0285
2010-09-14,1.0194
2010-09-13,1.0373
2010-09-10,1.0235
2010-09-09,1.0124
2010-09-08,0.9642
2010-09-07,0.9278
2010-09-03,0.9644
2010-09-02,0.9455
2010-09-01,0.9455
2010-08-31,0.9048
2010-08-30,0.9193
2010-08-27,0.9447
2010-08-26,0.9204
2010-08-25,0.9059
2010-08-24,0.9457
2010-08-23,0.9741
2010-08-20,1.0172
2010-08-19,1.0535
2010-08-18,1.0883
2010-08-17,1.1045
2010-08-16,1.0595
2010-08-13,1.0144
2010-08-12,1.0117
2010-08-11,1.0484
2010-08-10,1.0757
2010-08-09,1.0657
2010-08-06,1.0926
2010-08-05,1.1011
2010-08-04,1.1032
2010-08-03,1.0771
2010-08-02,1.1062
2010-07-30,1.0291
2010-07-29,0.9925
2010-07-28,0.9661
2010-07-27,0.9828
2010-07-26,0.9594
2010-07-23,0.9322
2010-07-22,0.9325
2010-07-21,0.8899
2010-07-20,0.9574
2010-07-19,0.9295
2010-07-16,0.8718
2010-07-15,0.8704
2010-07-14,0.8756
2010-07-13,0.8948
2010-07-12,0.8771
2010-07-09,0.8987
2010-07-08,0.8984
2010-07-07,0.8565
2010-07-06,0.8215
2010-07-02,0.8243
2010-07-01,0.8445
2010-06-30,0.8839
2010-06-29,0.8936
2010-06-28,0.9563
2010-06-25,0.9596
2010-06-24,0.9460
2010-06-23,0.9531
2010-06-22,0.9270
2010-06-21,0.9441
2010-06-18,0.9458
2010-06-17,0.9384
2010-06-16,0.9318
2010-06-15,0.9422
2010-06-14,0.8933
2010-06-11,0.9058
2010-06-10,0.8740
2010-06-09,0.8376
2010-06-08,0.8455
2010-06-07,0.8341
2010-06-04,0.8506
2010-06-03,0.8962
2010-06-02,0.9000
2010-06-01,0.8954
2010-05-28,0.9110
2010-05-27,0.9443
2010-05-26,0.9260
2010-05-25,0.9100
2010-05-24,0.9097
2010-05-21,0.9268
2010-05-20,0.9052
2010-05-19,0.9825
2010-05-18,1.0132
2010-05-17,1.0318
2010-05-14,1.0714
2010-05-13,1.1200
2010-05-12,1.1375
2010-05-11,1.1225
2010-05-10,1.1308
2010-05-07,1.0675
2010-05-06,1.0771
2010-05-05,1.1378
2010-05-04,1.1629
2010-05-03,1.1698
2010-04-30,1.1517
2010-04-29,1.1936
2010-04-28,1.1814
2010-04-27,1.2151
2010-04-26,1.2269
2010-04-23,1.2618
2010-04-22,1.2653
2010-04-21,1.2811
2010-04-20,1.2228
2010-04-19,1.1962
2010-04-16,1.1518
2010-04-15,1.1798
2010-04-14,1.1700
2010-04-13,1.1828
2010-04-12,1.1575
2010-04-09,1.1774
2010-04-08,1.2610
2010-04-07,1.2564
2010-04-06,1.2611
2010-04-05,1.2252
2010-04-01,1.2207
2010-03-31,1.2054
2010-03-30,1.2172
2010-03-29,1.2121
2010-03-26,1.1950
2010-03-25,1.2078
2010-03-24,1.1962
2010-03-23,1.1798
2010-03-22,1.1640
2010-03-19,1.1911
2010-03-18,1.2298
2010-03-17,1.2434
2010-03-16,1.2782
2010-03-15,1.2714
2010-03-12,1.2735
2010-03-11,1.2794
2010-03-10,1.2705
2010-03-09,1.2419
2010-03-08,1.2287
2010-03-05,1.2596
2010-03-04,1.2350
2010-03-03,1.1913
2010-03-02,1.1769
2010-03-01,1.1575
2010-02-26,1.1346
2010-02-25,1.1385
2010-02-24,1.1619
2010-02-23,1.1393
2010-02-22,1.1572
2010-02-19,1.1470
2010-02-18,1.1580
2010-02-17,1.1576
2010-02-16,1.1469
2010-02-12,1.1180
2010-02-11,1.1640
2010-02-10,1.1429
2010-02-09,1.1364
2010-02-08,1.1215
2010-02-05,1.1172
2010-02-04,1.1552
2010-02-03,1.2032
2010-02-02,1.1826
2010-02-01,1.1746
2010-01-29,1.1547
2010-01-28,1.2344
2010-01-27,1.2317
2010-01-26,1.1387
2010-01-25,1.1483
2010-01-22,1.1250
2010-01-21,1.1916
2010-01-20,1.2096
2010-01-19,1.2617
2010-01-15,1.2710
2010-01-14,1.2865
2010-01-13,1.2907
2010-01-12,1.2489
2010-01-11,1.3003
2010-01-08,1.3013
2010-01-07,1.2993
2010-01-06,1.2087
2010-01-05,1.1460
2010-01-04,1.1193
2009-12-31,1.0523
2009-12-30,1.0372
2009-12-29,1.0470
2009-12-28,1.0746
2009-12-24,1.0658
2009-12-23,1.0682
2009-12-22,1.0759
2009-12-21,1.0396
2009-12-18,1.0307
2009-12-17,1.0609
2009-12-16,1.0635
2009-12-15,1.0741
2009-12-14,1.1000
2009-12-11,1.0763
2009-12-10,1.0248
2009-12-09,1.0244
2009-12-08,1.0580
2009-12-07,1.0929
2009-12-04,1.0650
2009-12-03,1.0357
2009-12-02,1.0209
2009-12-01,1.0251
2009-11-30,0.9971
2009-11-27,1.0005
2009-11-25,1.0197
2009-11-24,1.0068
2009-11-23,1.0416
2009-11-20,1.0156
2009-11-19,1.0275
2009-11-18,1.0385
2009-11-17,1.0705
2009-11-16,1.0771
2009-11-13,1.0549
2009-11-12,1.0479
2009-11-11,1.0482
2009-11-10,1.0219
2009-11-09,1.0149
2009-11-06,0.9671
2009-11-05,1.0499
2009-11-04,1.0050
2009-11-03,1.0242
2009-11-02,1.0523
2009-10-30,1.0684
2009-10-29,1.1216
2009-10-28,1.0786
2009-10-27,1.0813
2009-10-26,1.0762
2009-10-23,1.0701
2009-10-22,1.1021
2009-10-21,1.1154
2009-10-20,1.1337
2009-10-19,1.1448
2009-10-16,1.1685
2009-10-15,1.1756
2009-10-14,1.2120
2009-10-13,1.1965
2009-10-12,1.2154
2009-10-09,1.2302
2009-10-08,1.2174
2009-10-07,1.2089
2009-10-06,1.2497
2009-10-05,1.2457
2009-10-02,1.2370
2009-10-01,1.2525
2009-09-30,1.2707
2009-09-29,1.3067
2009-09-28,1.2954
2009-09-25,1.2369
2009-09-24,1.2641
2009-09-23,1.3083
2009-09-22,1.3266
2009-09-21,1.3459
2009-09-18,1.3620
2009-09-17,1.3498
2009-09-16,1.3540
2009-09-15,1.2960
2009-09-14,1.2581
2009-09-11,1.2276
2009-09-10,1.1993
2009-09-09,1.1961
2009-09-08,1.1932
2009-09-04,1.1667
2009-09-03,1.1840
2009-09-02,1.1138
2009-09-01,1.0498
