Dates,BBANDS Values
2018-12-03,258.4702
2018-11-30,226.0741
2018-11-29,193.6780
2018-11-28,258.8768
2018-11-27,226.3139
2018-11-26,193.7510
2018-11-23,259.2257
2018-11-21,226.5876
2018-11-20,193.9495
2018-11-19,259.7683
2018-11-16,226.8920
2018-11-15,194.0157
2018-11-14,260.1017
2018-11-13,227.1497
2018-11-12,194.1978
2018-11-09,260.7077
2018-11-08,227.4472
2018-11-07,194.1868
2018-11-06,261.3762
2018-11-05,227.7773
2018-11-02,194.1785
2018-11-01,261.6211
2018-10-31,228.0162
2018-10-30,194.4114
2018-10-29,261.7194
2018-10-26,228.2345
2018-10-25,194.7496
2018-10-24,261.6279
2018-10-23,228.3899
2018-10-22,195.1520
2018-10-19,261.3268
2018-10-18,228.5677
2018-10-17,195.8086
2018-10-16,261.0905
2018-10-15,228.7206
2018-10-12,196.3508
2018-10-11,260.8158
2018-10-10,228.8902
2018-10-09,196.9647
2018-10-08,260.6271
2018-10-05,229.0559
2018-10-04,197.4847
2018-10-03,260.4166
2018-10-02,229.1941
2018-10-01,197.9716
2018-09-28,260.2324
2018-09-27,229.3290
2018-09-26,198.4257
2018-09-25,260.1734
2018-09-24,229.3638
2018-09-21,198.5542
2018-09-20,260.1174
2018-09-19,229.4082
2018-09-18,198.6991
2018-09-17,260.0982
2018-09-14,229.4998
2018-09-13,198.9014
2018-09-12,260.0737
2018-09-11,229.5162
2018-09-10,198.9588
2018-09-07,260.0162
2018-09-06,229.5512
2018-09-05,199.0863
2018-09-04,259.8405
2018-08-31,229.6461
2018-08-30,199.4518
2018-08-29,259.7730
2018-08-28,229.6766
2018-08-27,199.5803
2018-08-24,259.3988
2018-08-23,229.8133
2018-08-22,200.2278
2018-08-21,259.2019
2018-08-20,229.9099
2018-08-17,200.6180
2018-08-16,259.0488
2018-08-15,229.9723
2018-08-14,200.8959
2018-08-13,258.9080
2018-08-10,230.0296
2018-08-09,201.1512
2018-08-08,258.8974
2018-08-07,230.0362
2018-08-06,201.1750
2018-08-03,258.8529
2018-08-02,230.0661
2018-08-01,201.2794
2018-07-31,258.8358
2018-07-30,230.0764
2018-07-27,201.3170
2018-07-26,258.8868
2018-07-25,230.0454
2018-07-24,201.2040
2018-07-23,258.9308
2018-07-20,229.9623
2018-07-19,200.9939
2018-07-18,259.0055
2018-07-17,229.8662
2018-07-16,200.7269
2018-07-13,259.1603
2018-07-12,229.7419
2018-07-11,200.3235
2018-07-10,259.3561
2018-07-09,229.5556
2018-07-06,199.7552
2018-07-05,259.6134
2018-07-03,229.4218
2018-07-02,199.2302
2018-06-29,259.8101
2018-06-28,229.3110
2018-06-27,198.8120
2018-06-26,260.0544
2018-06-25,229.1887
2018-06-22,198.3230
2018-06-21,260.1750
2018-06-20,229.0950
2018-06-19,198.0151
2018-06-18,260.2770
2018-06-15,228.9984
2018-06-14,197.7199
2018-06-13,260.3478
2018-06-12,228.9053
2018-06-11,197.4629
2018-06-08,260.3864
2018-06-07,228.8772
2018-06-06,197.3681
2018-06-05,260.3969
2018-06-04,228.8676
2018-06-01,197.3383
2018-05-31,260.4090
2018-05-30,228.8573
2018-05-29,197.3056
2018-05-25,260.4835
2018-05-24,228.8060
2018-05-23,197.1285
2018-05-22,260.4609
2018-05-21,228.8204
2018-05-18,197.1799
2018-05-17,260.4663
2018-05-16,228.8172
2018-05-15,197.1681
2018-05-14,260.4510
2018-05-11,228.8262
2018-05-10,197.2014
2018-05-09,260.4751
2018-05-08,228.8111
2018-05-07,197.1471
2018-05-04,260.4929
2018-05-03,228.7962
2018-05-02,197.0996
2018-05-01,260.4942
2018-04-30,228.7949
2018-04-27,197.0957
2018-04-26,260.5113
2018-04-25,228.7784
2018-04-24,197.0455
2018-04-23,260.5311
2018-04-20,228.7557
2018-04-19,196.9803
2018-04-18,260.6260
2018-04-17,228.6894
2018-04-16,196.7529
2018-04-13,260.6355
2018-04-12,228.6748
2018-04-11,196.7142
2018-04-10,260.6364
2018-04-09,228.6730
2018-04-06,196.7096
2018-04-05,260.6392
2018-04-04,228.6670
2018-04-03,196.6949
2018-04-02,260.6453
2018-03-29,228.6386
2018-03-28,196.6319
2018-03-27,260.6464
2018-03-26,228.6065
2018-03-23,196.5666
2018-03-22,260.6359
2018-03-21,228.5727
2018-03-20,196.5095
2018-03-19,260.6261
2018-03-16,228.5346
2018-03-15,196.4432
2018-03-14,260.6154
2018-03-13,228.4988
2018-03-12,196.3822
2018-03-09,260.6091
2018-03-08,228.4726
2018-03-07,196.3361
2018-03-06,260.6044
2018-03-05,228.4567
2018-03-02,196.3090
2018-03-01,260.6101
2018-02-28,228.4671
2018-02-27,196.3241
2018-02-26,260.6260
2018-02-23,228.4846
2018-02-22,196.3432
2018-02-21,260.6466
2018-02-20,228.5280
2018-02-16,196.4094
2018-02-15,260.6693
2018-02-14,228.5528
2018-02-13,196.4364
2018-02-12,260.7277
2018-02-09,228.6329
2018-02-08,196.5382
2018-02-07,260.7645
2018-02-06,228.6724
2018-02-05,196.5804
2018-02-02,260.8430
2018-02-01,228.7483
2018-01-31,196.6537
2018-01-30,260.9373
2018-01-29,228.8337
2018-01-26,196.7301
2018-01-25,260.9764
2018-01-24,228.9123
2018-01-23,196.8483
2018-01-22,261.0100
2018-01-19,229.0558
2018-01-18,197.1016
2018-01-17,260.9701
2018-01-16,229.1275
2018-01-12,197.2850
2018-01-11,260.9718
2018-01-10,229.1258
2018-01-09,197.2798
2018-01-08,260.9870
2018-01-05,229.1125
2018-01-04,197.2381
2018-01-03,260.9787
2018-01-02,229.1239
2017-12-29,197.2692
2017-12-28,260.9537
2017-12-27,229.1541
2017-12-26,197.3546
2017-12-22,260.9417
2017-12-21,229.1742
2017-12-20,197.4067
2017-12-19,260.9337
2017-12-18,229.1803
2017-12-15,197.4270
2017-12-14,261.0632
2017-12-13,229.1087
2017-12-12,197.1543
2017-12-11,261.1081
2017-12-08,229.0802
2017-12-07,197.0523
2017-12-06,261.1917
2017-12-05,229.0255
2017-12-04,196.8593
2017-12-01,261.2262
2017-11-30,228.9849
2017-11-29,196.7436
2017-11-28,261.3315
2017-11-27,228.8927
2017-11-24,196.4540
2017-11-22,261.6735
2017-11-21,228.7377
2017-11-20,195.8019
2017-11-17,262.2432
2017-11-16,228.5238
2017-11-15,194.8044
2017-11-14,262.6613
2017-11-13,228.3462
2017-11-10,194.0312
2017-11-09,262.9371
2017-11-08,228.1809
2017-11-07,193.4248
2017-11-06,263.3901
2017-11-03,227.9952
2017-11-02,192.6004
2017-11-01,264.4231
2017-10-31,227.6788
2017-10-30,190.9345
2017-10-27,265.4176
2017-10-26,227.3571
2017-10-25,189.2966
2017-10-24,266.5349
2017-10-23,227.0182
2017-10-20,187.5016
2017-10-19,267.5246
2017-10-18,226.7231
2017-10-17,185.9217
2017-10-16,268.6212
2017-10-13,226.4053
2017-10-12,184.1895
2017-10-11,269.7937
2017-10-10,226.0323
2017-10-09,182.2709
2017-10-06,270.7747
2017-10-05,225.6626
2017-10-04,180.5506
2017-10-03,271.6736
2017-10-02,225.2580
2017-09-29,178.8425
2017-09-28,272.2975
2017-09-27,224.8619
2017-09-26,177.4264
2017-09-25,272.7245
2017-09-22,224.4752
2017-09-21,176.2259
2017-09-20,272.9838
2017-09-19,224.1145
2017-09-18,175.2453
2017-09-15,273.2344
2017-09-14,223.7810
2017-09-13,174.3276
2017-09-12,273.5941
2017-09-11,223.4389
2017-09-08,173.2838
2017-09-07,273.8831
2017-09-06,223.1185
2017-09-05,172.3539
2017-09-01,274.1703
2017-08-31,222.8043
2017-08-30,171.4384
2017-08-29,274.4629
2017-08-28,222.5079
2017-08-25,170.5530
2017-08-24,274.7759
2017-08-23,222.1837
2017-08-22,169.5915
2017-08-21,275.1164
2017-08-18,221.8732
2017-08-17,168.6300
2017-08-16,275.4529
2017-08-15,221.5515
2017-08-14,167.6501
2017-08-11,275.6514
2017-08-10,221.2301
2017-08-09,166.8088
2017-08-08,275.8382
2017-08-07,220.9089
2017-08-04,165.9796
2017-08-03,276.0711
2017-08-02,220.6375
2017-08-01,165.2040
2017-07-31,276.3202
2017-07-28,220.3313
2017-07-27,164.3425
2017-07-26,276.6628
2017-07-25,220.0214
2017-07-24,163.3801
2017-07-21,276.8314
2017-07-20,219.7731
2017-07-19,162.7148
2017-07-18,277.0217
2017-07-17,219.5008
2017-07-14,161.9799
2017-07-13,277.2339
2017-07-12,219.2543
2017-07-11,161.2748
2017-07-10,277.4987
2017-07-07,219.0457
2017-07-06,160.5927
2017-07-05,277.7488
2017-07-03,218.7750
2017-06-30,159.8012
2017-06-29,277.9290
2017-06-28,218.4916
2017-06-27,159.0542
2017-06-26,278.2299
2017-06-23,218.1495
2017-06-22,158.0691
2017-06-21,278.6562
2017-06-20,217.7387
2017-06-19,156.8213
2017-06-16,278.8688
2017-06-15,217.3032
2017-06-14,155.7376
2017-06-13,278.9612
2017-06-12,216.8892
2017-06-09,154.8173
2017-06-08,279.0784
2017-06-07,216.4871
2017-06-06,153.8959
2017-06-05,279.1717
2017-06-02,216.1339
2017-06-01,153.0962
2017-05-31,279.1354
2017-05-30,215.7909
2017-05-26,152.4464
2017-05-25,279.0847
2017-05-24,215.4448
2017-05-23,151.8049
2017-05-22,279.0296
2017-05-19,215.0636
2017-05-18,151.0976
2017-05-17,278.9462
2017-05-16,214.6925
2017-05-15,150.4389
2017-05-12,278.9555
2017-05-11,214.3149
2017-05-10,149.6743
2017-05-09,278.9320
2017-05-08,213.9035
2017-05-05,148.8751
2017-05-04,278.7388
2017-05-03,213.4655
2017-05-02,148.1923
2017-05-01,278.4945
2017-04-28,213.0181
2017-04-27,147.5417
2017-04-26,278.2542
2017-04-25,212.6555
2017-04-24,147.0568
2017-04-21,278.0206
2017-04-20,212.2804
2017-04-19,146.5403
2017-04-18,277.7126
2017-04-17,211.9279
2017-04-13,146.1433
2017-04-12,277.5258
2017-04-11,211.6017
2017-04-10,145.6776
2017-04-07,277.3096
2017-04-06,211.2647
2017-04-05,145.2198
2017-04-04,277.0188
2017-04-03,210.9323
2017-03-31,144.8459
2017-03-30,276.6654
2017-03-29,210.5706
2017-03-28,144.4759
2017-03-27,276.3406
2017-03-24,210.2044
2017-03-23,144.0683
2017-03-22,275.9563
2017-03-21,209.8417
2017-03-20,143.7271
2017-03-17,275.5288
2017-03-16,209.4913
2017-03-15,143.4539
2017-03-14,275.1628
2017-03-13,209.0885
2017-03-10,143.0143
2017-03-09,274.6893
2017-03-08,208.6726
2017-03-07,142.6560
2017-03-06,274.2091
2017-03-03,208.2557
2017-03-02,142.3023
2017-03-01,273.7619
2017-02-28,207.8572
2017-02-27,141.9526
2017-02-24,273.2870
2017-02-23,207.4657
2017-02-22,141.6444
2017-02-21,272.6732
2017-02-17,207.0780
2017-02-16,141.4828
2017-02-15,272.0814
2017-02-14,206.6780
2017-02-13,141.2746
2017-02-10,271.6199
2017-02-09,206.3201
2017-02-08,141.0203
2017-02-07,271.0663
2017-02-06,205.9672
2017-02-03,140.8682
2017-02-02,270.6694
2017-02-01,205.6574
2017-01-31,140.6455
2017-01-30,270.3179
2017-01-27,205.3038
2017-01-26,140.2898
2017-01-25,269.9982
2017-01-24,204.9776
2017-01-23,139.9571
2017-01-20,269.7006
2017-01-19,204.6749
2017-01-18,139.6493
2017-01-17,269.5446
2017-01-13,204.3620
2017-01-12,139.1795
2017-01-11,269.4406
2017-01-10,204.0513
2017-01-09,138.6620
2017-01-06,269.3286
2017-01-05,203.7035
2017-01-04,138.0785
2017-01-03,269.1708
2016-12-30,203.3734
2016-12-29,137.5760
2016-12-28,268.9719
2016-12-27,203.0611
2016-12-23,137.1503
2016-12-22,268.8101
2016-12-21,202.8021
2016-12-20,136.7941
2016-12-19,268.6672
2016-12-16,202.5492
2016-12-15,136.4313
2016-12-14,268.4098
2016-12-13,202.2736
2016-12-12,136.1375
2016-12-09,268.0837
2016-12-08,201.9912
2016-12-07,135.8988
2016-12-06,267.7079
2016-12-05,201.7128
2016-12-02,135.7178
2016-12-01,267.4111
2016-11-30,201.4569
2016-11-29,135.5028
2016-11-28,267.1426
2016-11-25,201.1881
2016-11-23,135.2337
2016-11-22,266.7894
2016-11-21,200.8983
2016-11-18,135.0072
2016-11-17,266.4008
2016-11-16,200.6158
2016-11-15,134.8309
2016-11-14,266.0190
2016-11-11,200.3840
2016-11-10,134.7490
2016-11-09,265.6075
2016-11-08,200.1041
2016-11-07,134.6007
2016-11-04,265.2061
2016-11-03,199.8050
2016-11-02,134.4040
2016-11-01,264.6740
2016-10-31,199.4849
2016-10-28,134.2958
2016-10-27,264.1647
2016-10-26,199.1441
2016-10-25,134.1235
2016-10-24,263.6895
2016-10-21,198.8526
2016-10-20,134.0157
2016-10-19,263.2771
2016-10-18,198.5753
2016-10-17,133.8736
2016-10-14,262.8370
2016-10-13,198.3353
2016-10-12,133.8336
2016-10-11,262.4181
2016-10-10,198.0690
2016-10-07,133.7200
2016-10-06,261.8141
2016-10-05,197.7499
2016-10-04,133.6857
2016-10-03,261.1210
2016-09-30,197.4255
2016-09-29,133.7300
2016-09-28,260.3826
2016-09-27,197.1424
2016-09-26,133.9022
2016-09-23,259.5971
2016-09-22,196.7303
2016-09-21,133.8635
2016-09-20,258.7662
2016-09-19,196.3383
2016-09-16,133.9105
2016-09-15,258.0053
2016-09-14,195.9742
2016-09-13,133.9431
2016-09-12,257.1755
2016-09-09,195.6518
2016-09-08,134.1281
2016-09-07,256.2739
2016-09-06,195.3196
2016-09-02,134.3654
2016-09-01,255.4136
2016-08-31,194.9918
2016-08-30,134.5701
2016-08-29,254.4948
2016-08-26,194.6774
2016-08-25,134.8601
2016-08-24,253.4541
2016-08-23,194.3433
2016-08-22,135.2326
2016-08-19,252.5934
2016-08-18,194.0674
2016-08-17,135.5414
2016-08-16,251.6407
2016-08-15,193.7485
2016-08-12,135.8563
2016-08-11,250.7386
2016-08-10,193.4360
2016-08-09,136.1334
2016-08-08,249.8555
2016-08-05,193.0334
2016-08-04,136.2113
2016-08-03,249.1910
2016-08-02,192.8261
2016-08-01,136.4612
2016-07-29,248.6134
2016-07-28,192.6738
2016-07-27,136.7343
2016-07-26,248.4376
2016-07-25,192.6301
2016-07-22,136.8227
2016-07-21,247.8617
2016-07-20,192.4510
2016-07-19,137.0404
2016-07-18,246.9081
2016-07-15,192.1164
2016-07-14,137.3247
2016-07-13,245.8092
2016-07-12,191.7031
2016-07-11,137.5970
2016-07-08,244.7902
2016-07-07,191.1893
2016-07-06,137.5885
2016-07-05,243.5305
2016-07-01,190.6283
2016-06-30,137.7262
2016-06-29,242.5613
2016-06-28,190.0815
2016-06-27,137.6018
2016-06-24,241.1848
2016-06-23,189.5025
2016-06-22,137.8202
2016-06-21,239.6446
2016-06-20,188.9041
2016-06-17,138.1637
2016-06-16,238.6952
2016-06-15,188.3678
2016-06-14,138.0404
2016-06-13,238.0130
2016-06-10,187.8287
2016-06-09,137.6445
2016-06-08,237.6569
2016-06-07,187.3707
2016-06-06,137.0845
2016-06-03,237.5079
2016-06-02,186.9171
2016-06-01,136.3264
2016-05-31,237.4042
2016-05-27,186.4532
2016-05-26,135.5023
2016-05-25,237.1731
2016-05-24,186.0069
2016-05-23,134.8407
2016-05-20,237.1141
2016-05-19,185.4641
2016-05-18,133.8141
2016-05-17,237.0913
2016-05-16,184.9610
2016-05-13,132.8307
2016-05-12,237.0389
2016-05-11,184.4465
2016-05-10,131.8542
2016-05-09,237.1178
2016-05-06,184.0126
2016-05-05,130.9074
2016-05-04,237.0453
2016-05-03,183.5749
2016-05-02,130.1045
2016-04-29,236.6355
2016-04-28,183.0954
2016-04-27,129.5553
2016-04-26,236.6066
2016-04-25,182.6780
2016-04-22,128.7495
2016-04-21,236.6581
2016-04-20,182.2229
2016-04-19,127.7878
2016-04-18,236.5538
2016-04-15,181.7626
2016-04-14,126.9714
2016-04-13,236.4938
2016-04-12,181.3775
2016-04-11,126.2612
2016-04-08,236.2832
2016-04-07,180.9667
2016-04-06,125.6503
2016-04-05,235.9486
2016-04-04,180.5859
2016-04-01,125.2233
2016-03-31,235.7293
2016-03-30,180.2260
2016-03-29,124.7228
2016-03-28,235.5907
2016-03-24,179.8292
2016-03-23,124.0678
2016-03-22,235.4521
2016-03-21,179.4130
2016-03-18,123.3740
2016-03-17,235.2407
2016-03-16,178.9823
2016-03-15,122.7240
2016-03-14,234.9738
2016-03-11,178.6113
2016-03-10,122.2488
2016-03-09,234.7894
2016-03-08,178.2465
2016-03-07,121.7036
2016-03-04,234.5380
2016-03-03,177.8749
2016-03-02,121.2119
2016-03-01,234.2689
2016-02-29,177.5560
2016-02-26,120.8432
2016-02-25,234.0337
2016-02-24,177.3213
2016-02-23,120.6090
2016-02-22,233.9885
2016-02-19,177.0133
2016-02-18,120.0382
2016-02-17,233.8626
2016-02-16,176.7723
2016-02-12,119.6820
2016-02-11,233.7293
2016-02-10,176.4911
2016-02-09,119.2530
2016-02-08,233.5887
2016-02-05,176.2576
2016-02-04,118.9266
2016-02-03,233.3232
2016-02-02,176.0065
2016-02-01,118.6899
2016-01-29,233.0556
2016-01-28,175.7241
2016-01-27,118.3926
2016-01-26,232.7758
2016-01-25,175.4028
2016-01-22,118.0298
2016-01-21,232.4246
2016-01-20,175.1096
2016-01-19,117.7946
2016-01-15,232.1991
2016-01-14,174.6749
2016-01-13,117.1508
2016-01-12,231.9885
2016-01-11,174.2377
2016-01-08,116.4870
2016-01-07,231.7870
2016-01-06,173.8696
2016-01-05,115.9523
2016-01-04,231.3611
2015-12-31,173.5658
2015-12-30,115.7705
2015-12-29,230.9663
2015-12-28,173.2911
2015-12-24,115.6160
2015-12-23,230.5403
2015-12-22,173.0591
2015-12-21,115.5779
2015-12-18,230.2200
2015-12-17,172.9279
2015-12-16,115.6358
2015-12-15,229.7581
2015-12-14,172.6720
2015-12-11,115.5860
2015-12-10,229.4004
2015-12-09,172.2469
2015-12-08,115.0934
2015-12-07,229.3749
2015-12-04,171.7198
2015-12-03,114.0648
2015-12-02,229.5198
2015-12-01,171.1367
2015-11-30,112.7537
2015-11-27,229.7333
2015-11-25,170.6117
2015-11-24,111.4901
2015-11-23,229.6394
2015-11-20,170.0508
2015-11-19,110.4623
2015-11-18,229.1586
2015-11-17,169.5882
2015-11-16,110.0178
2015-11-13,228.6218
2015-11-12,169.1550
2015-11-11,109.6882
2015-11-10,228.0191
2015-11-09,168.9255
2015-11-06,109.8320
2015-11-05,227.3432
2015-11-04,168.6140
2015-11-03,109.8848
2015-11-02,226.8153
2015-10-30,168.4609
2015-10-29,110.1066
2015-10-28,227.1124
2015-10-27,168.5221
2015-10-26,109.9318
2015-10-23,227.2983
2015-10-22,168.5614
2015-10-21,109.8245
2015-10-20,228.5512
2015-10-19,168.7743
2015-10-16,108.9974
2015-10-15,229.6813
2015-10-14,168.9699
2015-10-13,108.2586
2015-10-12,231.5571
2015-10-09,169.2562
2015-10-08,106.9553
2015-10-07,233.2031
2015-10-06,169.5118
2015-10-05,105.8205
2015-10-02,235.1846
2015-10-01,169.8150
2015-09-30,104.4455
2015-09-29,236.5332
2015-09-28,170.0389
2015-09-25,103.5447
2015-09-24,238.2426
2015-09-23,170.3056
2015-09-22,102.3686
2015-09-21,240.7066
2015-09-18,170.6732
2015-09-17,100.6399
2015-09-16,242.9390
2015-09-15,171.0111
2015-09-14,99.0832
2015-09-11,245.6682
2015-09-10,171.4097
2015-09-09,97.1513
2015-09-08,248.9931
2015-09-04,171.8981
2015-09-03,94.8031
2015-09-02,252.3797
2015-09-01,172.3935
2015-08-31,92.4073
2015-08-28,255.9960
2015-08-27,172.9658
2015-08-26,89.9355
2015-08-25,259.6818
2015-08-24,173.5951
2015-08-21,87.5084
2015-08-20,263.3438
2015-08-19,174.2440
2015-08-18,85.1442
2015-08-17,266.9072
2015-08-14,174.8756
2015-08-13,82.8440
2015-08-12,270.4518
2015-08-11,175.5144
2015-08-10,80.5771
2015-08-07,273.7628
2015-08-06,176.1338
2015-08-05,78.5048
2015-08-04,277.0837
2015-08-03,176.7893
2015-07-31,76.4948
2015-07-30,280.1572
2015-07-29,177.4649
2015-07-28,74.7726
2015-07-27,283.2641
2015-07-24,178.1335
2015-07-23,73.0029
2015-07-22,285.9228
2015-07-21,178.7549
2015-07-20,71.5871
2015-07-17,288.1023
2015-07-16,179.2849
2015-07-15,70.4676
2015-07-14,290.2649
2015-07-13,179.8435
2015-07-10,69.4221
2015-07-09,292.5744
2015-07-08,180.4898
2015-07-07,68.4052
2015-07-06,295.0443
2015-07-02,181.2131
2015-07-01,67.3819
2015-06-30,297.4079
2015-06-29,181.9028
2015-06-26,66.3978
2015-06-25,299.5434
2015-06-24,182.5328
2015-06-23,65.5222
2015-06-22,301.6953
2015-06-19,183.2095
2015-06-18,64.7238
2015-06-17,304.0417
2015-06-16,184.0265
2015-06-15,64.0112
2015-06-12,306.2059
2015-06-11,184.8205
2015-06-10,63.4351
2015-06-09,308.1106
2015-06-08,185.5981
2015-06-05,63.0857
2015-06-04,310.0944
2015-06-03,186.3874
2015-06-02,62.6804
2015-06-01,312.3189
2015-05-29,187.2555
2015-05-28,62.1921
2015-05-27,314.7076
2015-05-26,188.1837
2015-05-22,61.6597
2015-05-21,317.0005
2015-05-20,189.0814
2015-05-19,61.1623
2015-05-18,319.3204
2015-05-15,189.9925
2015-05-14,60.6646
2015-05-13,321.5514
2015-05-12,190.8576
2015-05-11,60.1638
2015-05-08,323.7385
2015-05-07,191.6932
2015-05-06,59.6479
2015-05-05,326.0506
2015-05-04,192.5281
2015-05-01,59.0056
2015-04-30,328.1976
2015-04-29,193.3297
2015-04-28,58.4619
2015-04-27,330.4658
2015-04-24,194.1868
2015-04-23,57.9077
2015-04-22,332.6074
2015-04-21,195.0093
2015-04-20,57.4113
2015-04-17,334.6932
2015-04-16,195.8277
2015-04-15,56.9621
2015-04-14,336.7617
2015-04-13,196.6476
2015-04-10,56.5334
2015-04-09,338.6257
2015-04-08,197.4455
2015-04-07,56.2652
2015-04-06,340.4785
2015-04-02,198.2515
2015-04-01,56.0246
2015-03-31,342.3899
2015-03-30,199.0817
2015-03-27,55.7735
2015-03-26,344.2686
2015-03-25,199.8847
2015-03-24,55.5009
2015-03-23,346.1910
2015-03-20,200.7032
2015-03-19,55.2153
2015-03-18,348.1906
2015-03-17,201.5409
2015-03-16,54.8911
2015-03-13,349.9498
2015-03-12,202.3480
2015-03-11,54.7462
2015-03-10,351.8025
2015-03-09,203.2079
2015-03-06,54.6133
2015-03-05,353.5695
2015-03-04,203.9954
2015-03-03,54.4214
2015-03-02,355.2370
2015-02-27,204.7803
2015-02-26,54.3236
2015-02-25,356.8831
2015-02-24,205.5663
2015-02-23,54.2494
2015-02-20,358.8217
2015-02-19,206.4381
2015-02-18,54.0546
2015-02-17,360.8355
2015-02-13,207.3413
2015-02-12,53.8470
2015-02-11,362.9060
2015-02-10,208.2504
2015-02-09,53.5948
2015-02-06,364.8874
2015-02-05,209.1994
2015-02-04,53.5114
2015-02-03,366.8877
2015-02-02,210.2148
2015-01-30,53.5418
2015-01-29,368.9357
2015-01-28,211.2188
2015-01-27,53.5018
2015-01-26,370.7798
2015-01-23,212.1529
2015-01-22,53.5259
2015-01-21,372.6637
2015-01-20,213.1049
2015-01-16,53.5462
2015-01-15,374.5986
2015-01-14,214.0491
2015-01-13,53.4997
2015-01-12,376.5810
2015-01-09,214.9768
2015-01-08,53.3726
2015-01-07,378.7816
2015-01-06,215.9595
2015-01-05,53.1374
2015-01-02,380.9862
2014-12-31,216.9711
2014-12-30,52.9559
2014-12-29,383.2874
2014-12-26,218.0007
2014-12-24,52.7141
2014-12-23,385.5357
2014-12-22,219.0541
2014-12-19,52.5726
2014-12-18,387.7024
2014-12-17,220.1113
2014-12-16,52.5203
2014-12-15,389.7341
2014-12-12,221.1287
2014-12-11,52.5233
2014-12-10,391.8338
2014-12-09,222.1668
2014-12-08,52.4998
2014-12-05,393.8337
2014-12-04,223.1356
2014-12-03,52.4375
2014-12-02,395.8552
2014-12-01,224.1280
2014-11-28,52.4009
2014-11-26,397.9024
2014-11-25,225.1015
2014-11-24,52.3005
2014-11-21,399.8288
2014-11-20,226.0672
2014-11-19,52.3056
2014-11-18,401.6273
2014-11-17,227.0098
2014-11-14,52.3923
2014-11-13,403.4136
2014-11-12,227.9344
2014-11-11,52.4552
2014-11-10,405.2564
2014-11-07,228.8873
2014-11-06,52.5181
2014-11-05,406.7641
2014-11-04,229.7723
2014-11-03,52.7805
2014-10-31,408.3732
2014-10-30,230.6746
2014-10-29,52.9760
2014-10-28,409.8703
2014-10-27,231.5336
2014-10-24,53.1968
2014-10-23,411.4053
2014-10-22,232.4667
2014-10-21,53.5280
2014-10-20,412.7951
2014-10-17,233.3538
2014-10-16,53.9125
2014-10-15,414.0648
2014-10-14,234.2133
2014-10-13,54.3617
2014-10-10,415.2334
2014-10-09,235.0419
2014-10-08,54.8504
2014-10-07,416.4898
2014-10-06,235.8920
2014-10-03,55.2942
2014-10-02,417.7879
2014-10-01,236.7259
2014-09-30,55.6639
2014-09-29,418.9333
2014-09-26,237.5368
2014-09-25,56.1403
2014-09-24,420.0486
2014-09-23,238.3390
2014-09-22,56.6294
2014-09-19,421.2315
2014-09-18,239.1410
2014-09-17,57.0505
2014-09-16,422.3351
2014-09-15,239.9267
2014-09-12,57.5182
2014-09-11,423.3507
2014-09-10,240.7419
2014-09-09,58.1331
2014-09-08,424.2713
2014-09-05,241.5170
2014-09-04,58.7627
2014-09-03,425.3754
2014-09-02,242.3455
2014-08-29,59.3157
2014-08-28,426.8549
2014-08-27,243.3440
2014-08-26,59.8332
2014-08-25,428.3617
2014-08-22,244.3731
2014-08-21,60.3846
2014-08-20,429.7997
2014-08-19,245.4163
2014-08-18,61.0330
2014-08-15,431.2702
2014-08-14,246.4508
2014-08-13,61.6313
2014-08-12,432.7643
2014-08-11,247.4735
2014-08-08,62.1827
2014-08-07,434.1826
2014-08-06,248.4527
2014-08-05,62.7228
2014-08-04,435.6468
2014-08-01,249.4546
2014-07-31,63.2625
2014-07-30,437.0852
2014-07-29,250.4345
2014-07-28,63.7839
2014-07-25,438.5534
2014-07-24,251.4131
2014-07-23,64.2728
2014-07-22,439.9948
2014-07-21,252.3707
2014-07-18,64.7466
2014-07-17,441.3500
2014-07-16,253.3163
2014-07-15,65.2826
2014-07-14,442.5933
2014-07-11,254.2596
2014-07-10,65.9259
2014-07-09,443.9477
2014-07-08,255.2342
2014-07-07,66.5206
2014-07-03,445.3865
2014-07-02,256.2209
2014-07-01,67.0552
2014-06-30,446.8712
2014-06-27,257.1732
2014-06-26,67.4751
2014-06-25,448.3841
2014-06-24,258.1853
2014-06-23,67.9865
2014-06-20,449.8467
2014-06-19,259.2156
2014-06-18,68.5845
2014-06-17,451.2178
2014-06-16,260.2094
2014-06-13,69.2010
2014-06-12,452.4702
2014-06-11,261.2062
2014-06-10,69.9422
2014-06-09,453.7671
2014-06-06,262.1807
2014-06-05,70.5943
2014-06-04,455.1235
2014-06-03,263.1861
2014-06-02,71.2486
2014-05-30,456.5224
2014-05-29,264.1561
2014-05-28,71.7898
2014-05-27,457.8397
2014-05-23,265.1507
2014-05-22,72.4617
2014-05-21,459.0467
2014-05-20,266.1213
2014-05-19,73.1958
2014-05-16,460.2599
2014-05-15,267.0815
2014-05-14,73.9030
2014-05-13,461.4245
2014-05-12,267.9653
2014-05-09,74.5061
2014-05-08,462.5909
2014-05-07,269.0077
2014-05-06,75.4244
2014-05-05,463.5533
2014-05-02,269.9592
2014-05-01,76.3651
2014-04-30,464.3554
2014-04-29,270.8488
2014-04-28,77.3421
2014-04-25,465.2461
2014-04-24,271.7032
2014-04-23,78.1604
2014-04-22,466.0873
