Dates,CMO Values
2014-08-08,-17.9760
2014-08-07,-26.8257
2014-08-06,-45.4735
2014-08-05,-32.4418
2014-08-04,-52.4096
2014-08-01,-50.1375
2014-07-31,-49.6568
2014-07-30,-40.2776
2014-07-29,-40.1112
2014-07-28,-36.1615
2014-07-25,-35.4366
2014-07-24,-29.2371
2014-07-23,-15.1161
2014-07-22,11.0430
2014-07-21,-2.4630
2014-07-18,-9.3089
2014-07-17,-30.1840
2014-07-16,-17.8256
2014-07-15,-0.5400
2014-07-14,4.4012
2014-07-11,-12.7658
2014-07-10,-32.1872
2014-07-09,-32.1872
2014-07-08,-32.1872
2014-07-07,-12.8220
2014-07-03,-20.6409
2014-07-02,-33.4097
2014-07-01,-29.4051
2014-06-30,-42.8234
2014-06-27,-34.0612
2014-06-26,-41.8259
2014-06-25,-56.9278
2014-06-24,-45.5720
2014-06-23,-32.5550
2014-06-20,-19.8734
2014-06-19,-11.2197
2014-06-18,-16.5703
2014-06-17,-17.0174
2014-06-16,-16.1491
2014-06-13,-19.2689
2014-06-12,-20.4334
2014-06-11,-4.3852
2014-06-10,36.4709
2014-06-09,49.4229
2014-06-06,54.8245
2014-06-05,46.1921
2014-06-04,34.4452
2014-06-03,44.9586
2014-06-02,45.3305
2014-05-30,40.8947
2014-05-29,40.1551
2014-05-28,34.7438
2014-05-27,33.6777
2014-05-23,20.8806
2014-05-22,16.1656
2014-05-21,8.5972
2014-05-20,-4.7495
2014-05-19,14.5607
2014-05-16,9.5244
2014-05-15,14.0045
2014-05-14,36.3403
2014-05-13,42.8497
2014-05-12,37.9207
2014-05-09,28.0671
2014-05-08,24.2434
2014-05-07,22.7085
2014-05-06,21.0823
2014-05-05,32.4157
2014-05-02,20.4338
2014-05-01,9.9008
2014-04-30,15.0891
2014-04-29,10.6843
2014-04-28,1.2508
2014-04-25,14.5093
2014-04-24,25.4618
2014-04-23,32.7970
2014-04-22,14.8815
2014-04-21,17.3497
2014-04-17,18.1962
2014-04-16,6.8243
2014-04-15,-5.6165
2014-04-14,-13.4745
2014-04-11,-23.0030
2014-04-10,-14.3954
2014-04-09,8.0364
2014-04-08,-14.7699
2014-04-07,-3.3970
2014-04-04,13.5550
2014-04-03,29.5583
2014-04-02,26.4254
2014-04-01,25.7934
2014-03-31,6.0350
2014-03-28,-3.3427
2014-03-27,-15.9858
2014-03-26,-13.5490
2014-03-25,-9.9495
2014-03-24,-15.2372
2014-03-21,-22.6706
2014-03-20,-15.9938
2014-03-19,-28.9798
2014-03-18,-19.1370
2014-03-17,-10.5865
2014-03-14,-31.5410
2014-03-13,-44.5611
2014-03-12,-31.9376
2014-03-11,-24.3714
2014-03-10,-16.1140
2014-03-07,-3.2570
2014-03-06,-0.5977
2014-03-05,-1.1451
2014-03-04,9.9289
2014-03-03,-4.8226
2014-02-28,0.3275
2014-02-27,-2.2330
2014-02-26,-16.8689
2014-02-25,-15.9245
2014-02-24,1.1741
2014-02-21,-8.0453
2014-02-20,0.1726
2014-02-19,-7.7491
2014-02-18,6.8626
2014-02-14,3.9909
2014-02-13,0.0980
2014-02-12,-8.0898
2014-02-11,-1.2146
2014-02-10,-19.8317
2014-02-07,-20.7646
2014-02-06,-54.3742
2014-02-05,-66.5538
2014-02-04,-65.3126
2014-02-03,-63.3219
2014-01-31,-58.8687
2014-01-30,-56.0723
2014-01-29,-47.9170
2014-01-28,-16.5579
2014-01-27,-14.8537
2014-01-24,-20.6873
2014-01-23,13.3084
2014-01-22,51.7483
2014-01-21,33.9556
2014-01-17,22.4169
2014-01-16,19.8117
2014-01-15,26.0595
2014-01-14,20.5090
2014-01-13,30.4805
2014-01-10,49.8936
2014-01-09,53.8420
2014-01-08,46.6365
2014-01-07,44.8013
2014-01-06,30.1576
2014-01-03,23.2653
2014-01-02,14.0898
2013-12-31,12.3016
2013-12-30,6.7710
2013-12-27,18.3167
2013-12-26,36.9488
2013-12-24,25.9119
2013-12-23,22.2544
2013-12-20,25.7629
2013-12-19,13.3258
2013-12-18,17.0922
2013-12-17,21.5223
2013-12-16,12.6785
2013-12-13,5.3101
2013-12-12,-2.2831
2013-12-11,-5.7936
2013-12-10,3.3003
2013-12-09,11.6380
2013-12-06,15.9348
2013-12-05,-1.2510
2013-12-04,-11.5554
2013-12-03,-8.1350
2013-12-02,8.1225
2013-11-29,8.8449
2013-11-27,12.3734
2013-11-26,12.7935
2013-11-25,3.1235
2013-11-22,23.7259
2013-11-21,6.5218
2013-11-20,3.4264
2013-11-19,43.8999
2013-11-18,61.1946
2013-11-15,52.7507
2013-11-14,48.3594
2013-11-13,38.3603
2013-11-12,33.2729
2013-11-11,35.6724
2013-11-08,47.1148
2013-11-07,37.2987
2013-11-06,58.4159
2013-11-05,58.3978
2013-11-04,55.6807
2013-11-01,58.5482
2013-10-31,49.7706
2013-10-30,46.4638
2013-10-29,46.3863
2013-10-28,48.5141
2013-10-25,61.0608
2013-10-24,55.3311
2013-10-23,55.7044
2013-10-22,31.4784
2013-10-21,25.8411
2013-10-18,36.3356
2013-10-17,35.2714
2013-10-16,25.8085
2013-10-15,13.1509
2013-10-14,24.4772
2013-10-11,15.6955
2013-10-10,23.7455
2013-10-09,-9.1743
2013-10-08,-0.7288
2013-10-07,11.2712
2013-10-04,16.4397
2013-10-03,0.4453
2013-10-02,30.1985
2013-10-01,29.5483
2013-09-30,27.8687
2013-09-27,43.0978
2013-09-26,51.4780
2013-09-25,47.7332
2013-09-24,53.7480
2013-09-23,47.9482
2013-09-20,44.2310
2013-09-19,75.0414
2013-09-18,73.6986
2013-09-17,70.8539
2013-09-16,67.3008
2013-09-13,51.1461
2013-09-12,42.0648
2013-09-11,38.2139
2013-09-10,30.4799
2013-09-09,22.3972
2013-09-06,11.8564
2013-09-05,19.4162
2013-09-04,16.9783
2013-09-03,4.3257
2013-08-30,-7.4910
2013-08-29,3.1315
2013-08-28,-16.6883
2013-08-27,-17.4701
2013-08-26,7.6254
2013-08-23,7.0774
2013-08-22,3.5762
2013-08-21,-9.9068
2013-08-20,-2.7422
2013-08-19,-1.8642
2013-08-16,-14.8208
2013-08-15,-23.1678
2013-08-14,-12.0478
2013-08-13,8.3896
2013-08-12,-14.6635
2013-08-09,-2.5783
2013-08-08,3.6000
2013-08-07,10.7915
2013-08-06,12.4188
2013-08-05,17.7214
2013-08-02,22.2335
2013-08-01,13.2566
2013-07-31,-0.6913
2013-07-30,5.3094
2013-07-29,-2.8592
2013-07-26,4.0797
2013-07-25,14.3123
2013-07-24,16.6583
2013-07-23,24.3773
2013-07-22,19.0395
2013-07-19,19.8582
2013-07-18,25.0441
2013-07-17,10.2260
2013-07-16,6.9619
2013-07-15,16.7146
2013-07-12,-6.4339
2013-07-11,39.7909
2013-07-10,31.3877
2013-07-09,25.8536
2013-07-08,23.7614
2013-07-05,22.6846
2013-07-03,14.2892
2013-07-02,4.1337
2013-07-01,20.0971
2013-06-28,14.7831
2013-06-27,21.2226
2013-06-26,5.0103
2013-06-25,-13.1535
2013-06-24,-21.3892
2013-06-21,-5.2706
2013-06-20,-8.4656
2013-06-19,15.8208
2013-06-18,39.1123
2013-06-17,32.0566
2013-06-14,22.8625
2013-06-13,27.1200
2013-06-12,17.0906
2013-06-11,27.8535
2013-06-10,34.1018
2013-06-07,37.1802
2013-06-06,18.8784
2013-06-05,7.6086
2013-06-04,20.9445
2013-06-03,36.2804
2013-05-31,22.8850
2013-05-30,47.5566
2013-05-29,36.6342
2013-05-28,57.3868
2013-05-24,56.7492
2013-05-23,55.3837
2013-05-22,43.7478
2013-05-21,60.7473
2013-05-20,60.5939
2013-05-17,64.4510
2013-05-16,52.4167
2013-05-15,61.6792
2013-05-14,56.7916
2013-05-13,47.9234
2013-05-10,43.9342
2013-05-09,51.3590
2013-05-08,47.6122
2013-05-07,52.5023
2013-05-06,49.0638
2013-05-03,46.4469
2013-05-02,36.4572
2013-05-01,28.3605
2013-04-30,31.7339
2013-04-29,38.7243
2013-04-26,52.8799
2013-04-25,46.8128
2013-04-24,42.0307
2013-04-23,22.1598
2013-04-22,9.0272
2013-04-19,24.5885
2013-04-18,1.8432
2013-04-17,11.1936
2013-04-16,14.5138
2013-04-15,13.1128
2013-04-12,52.9734
2013-04-11,50.2965
2013-04-10,44.7101
2013-04-09,39.4477
2013-04-08,35.2662
2013-04-05,29.7619
2013-04-04,16.2868
2013-04-03,8.6598
2013-04-02,5.0986
2013-04-01,23.7550
2013-03-28,34.9027
2013-03-27,41.5992
2013-03-26,49.6203
2013-03-25,35.8340
2013-03-22,35.5650
2013-03-21,31.3339
2013-03-20,50.1705
2013-03-19,52.8261
2013-03-18,50.9874
2013-03-15,74.1245
2013-03-14,67.6677
2013-03-13,70.4165
2013-03-12,68.2932
2013-03-11,63.4054
2013-03-08,54.5710
2013-03-07,53.5077
2013-03-06,39.5773
2013-03-05,35.8916
2013-03-04,19.3384
2013-03-01,22.7917
2013-02-28,18.5492
2013-02-27,26.0980
2013-02-26,6.0917
2013-02-25,-3.0079
2013-02-22,25.8451
2013-02-21,16.9818
2013-02-20,-4.2365
2013-02-19,-6.8338
2013-02-15,-0.2981
2013-02-14,-1.9927
2013-02-13,-4.3733
2013-02-12,6.3559
2013-02-11,4.7642
2013-02-08,14.8684
2013-02-07,28.9856
2013-02-06,16.9485
2013-02-05,12.2516
2013-02-04,3.9397
2013-02-01,-0.3373
2013-01-31,-13.7426
2013-01-30,-5.5671
2013-01-29,-18.7972
2013-01-28,-15.2375
2013-01-25,-4.1031
2013-01-24,-0.8011
2013-01-23,-13.2680
2013-01-22,-14.8819
2013-01-18,-6.7905
2013-01-17,-4.7533
2013-01-16,-14.1425
2013-01-15,11.2111
2013-01-14,7.5245
2013-01-11,-6.6842
2013-01-10,15.4907
2013-01-09,12.2830
2013-01-08,-20.5319
2013-01-07,6.8174
2013-01-04,40.8451
2013-01-03,38.3525
2013-01-02,33.7871
2012-12-31,7.4034
2012-12-28,-7.7347
2012-12-27,23.0779
2012-12-26,29.5684
2012-12-24,28.6776
2012-12-21,34.8161
2012-12-20,35.6900
2012-12-19,25.7241
2012-12-18,25.9787
2012-12-17,12.0272
2012-12-14,-0.2924
2012-12-13,6.0738
2012-12-12,36.0404
2012-12-11,47.4505
2012-12-10,43.9445
2012-12-07,31.2810
2012-12-06,19.0803
2012-12-05,16.8663
2012-12-04,21.7731
2012-12-03,21.2773
2012-11-30,27.5845
2012-11-29,25.4368
2012-11-28,25.0617
2012-11-27,33.0952
2012-11-26,30.8980
2012-11-23,25.6003
2012-11-21,19.4103
2012-11-20,12.6476
2012-11-19,5.8896
2012-11-16,-9.7955
2012-11-15,-6.6174
2012-11-14,-3.7926
2012-11-13,24.2049
2012-11-12,29.6170
2012-11-09,25.7337
2012-11-08,0.1558
2012-11-07,-13.3045
2012-11-06,8.8771
2012-11-05,-21.8549
2012-11-02,-30.7274
2012-11-01,-19.9436
2012-10-31,-28.4559
2012-10-26,-18.4896
2012-10-25,-11.3572
2012-10-24,12.8175
2012-10-23,15.4824
2012-10-22,39.1478
2012-10-19,48.8166
2012-10-18,56.7205
2012-10-17,50.7931
2012-10-16,49.3054
2012-10-15,34.7448
2012-10-12,28.7557
2012-10-11,9.7449
2012-10-10,-2.0258
2012-10-09,5.5599
2012-10-08,3.9990
2012-10-05,11.5870
2012-10-04,-9.8226
2012-10-03,-11.8758
2012-10-02,-20.2201
2012-10-01,-11.5876
2012-09-28,-21.8467
2012-09-27,-13.0966
2012-09-26,-10.4153
2012-09-25,-31.6122
2012-09-24,-21.4758
2012-09-21,-22.9902
2012-09-20,-25.8136
2012-09-19,-25.1694
2012-09-18,-18.1317
2012-09-17,-28.6229
2012-09-14,-10.2062
2012-09-13,-5.3582
2012-09-12,-17.1196
2012-09-11,-12.7359
2012-09-10,-16.1239
2012-09-07,12.9887
2012-09-06,11.9247
2012-09-05,-2.5927
2012-09-04,-24.0645
2012-08-31,-16.0861
2012-08-30,-29.4856
2012-08-29,-20.6769
2012-08-28,-19.5092
2012-08-27,-22.3457
2012-08-24,-28.0101
2012-08-23,-43.0101
2012-08-22,-11.9848
2012-08-21,-2.8125
2012-08-20,9.4148
2012-08-17,11.2138
2012-08-16,6.5465
2012-08-15,-3.8230
2012-08-14,1.4788
2012-08-13,8.2836
2012-08-10,8.6286
2012-08-09,9.7301
2012-08-08,14.5068
2012-08-07,13.0158
2012-08-06,-5.5652
2012-08-03,-6.6096
2012-08-02,-17.3164
2012-08-01,-9.5387
2012-07-31,3.2349
2012-07-30,15.4628
2012-07-27,24.5471
2012-07-26,19.2704
2012-07-25,11.0601
2012-07-24,-12.3014
2012-07-23,-2.1203
2012-07-20,10.7680
2012-07-19,25.4876
2012-07-18,15.3655
2012-07-17,6.1377
2012-07-16,4.4549
2012-07-13,11.3874
2012-07-12,-10.6419
2012-07-11,-13.3182
2012-07-10,7.6500
2012-07-09,20.1091
2012-07-06,16.4563
2012-07-05,28.0826
2012-07-03,26.5875
2012-07-02,16.5797
2012-06-29,33.3966
2012-06-28,2.7271
2012-06-27,7.4760
2012-06-26,-6.9468
2012-06-25,-5.2498
2012-06-22,8.2195
2012-06-21,-0.0824
2012-06-20,29.1406
2012-06-19,28.1020
2012-06-18,15.4638
2012-06-15,17.0984
2012-06-14,15.4221
2012-06-13,18.6612
2012-06-12,26.5774
2012-06-11,-2.7171
2012-06-08,-5.3200
2012-06-07,-5.1928
2012-06-06,-18.5192
2012-06-05,-43.9284
2012-06-04,-45.4880
2012-06-01,-50.2501
2012-05-31,-31.9868
2012-05-30,-36.1628
2012-05-29,-26.5624
2012-05-25,-33.7309
2012-05-24,-19.4647
2012-05-23,-17.3921
2012-05-22,-18.7675
2012-05-21,-15.8082
2012-05-18,-62.5235
2012-05-17,-59.2618
2012-05-16,-36.9545
2012-05-15,-34.1037
2012-05-14,-27.1421
2012-05-11,-21.0236
2012-05-10,-17.6278
2012-05-09,-14.1678
2012-05-08,-0.5659
2012-05-07,9.0009
2012-05-04,7.2805
2012-05-03,24.7996
2012-05-02,33.3096
2012-05-01,33.2142
2012-04-30,29.1108
2012-04-27,37.0247
2012-04-26,34.8847
2012-04-25,36.2238
2012-04-24,-3.5681
2012-04-23,-9.1092
2012-04-20,0.4239
2012-04-19,-6.1084
2012-04-18,2.0598
2012-04-17,7.2930
2012-04-16,-11.8616
2012-04-13,-8.9807
2012-04-12,-2.0147
2012-04-11,-28.3933
2012-04-10,-52.3753
2012-04-09,-35.3859
2012-04-05,-18.8760
2012-04-04,-17.5686
2012-04-03,0.2412
2012-04-02,11.7738
2012-03-30,-4.9435
2012-03-29,-11.8584
2012-03-28,-7.1096
2012-03-27,2.4263
2012-03-26,10.2804
2012-03-23,-15.8700
2012-03-22,-17.1398
2012-03-21,5.5552
2012-03-20,8.7525
2012-03-19,15.0239
2012-03-16,11.4903
2012-03-15,16.5045
2012-03-14,13.4585
2012-03-13,-1.9373
2012-03-12,-16.3089
2012-03-09,-23.1304
2012-03-08,-9.5821
2012-03-07,-24.1255
2012-03-06,-50.7131
2012-03-05,-28.0195
2012-03-02,-9.6586
2012-03-01,-4.5354
2012-02-29,-8.5361
2012-02-28,-3.1471
2012-02-27,-1.9086
2012-02-24,21.9503
2012-02-23,17.4877
2012-02-22,23.8614
2012-02-21,17.3261
2012-02-17,9.7380
2012-02-16,8.0966
2012-02-15,6.9545
2012-02-14,14.4198
2012-02-13,1.9213
2012-02-10,3.8437
2012-02-09,23.8104
2012-02-08,17.1718
2012-02-07,5.4436
2012-02-06,10.6826
2012-02-03,30.4220
2012-02-02,12.5593
2012-02-01,16.1537
2012-01-31,-8.6095
2012-01-30,-9.0969
2012-01-27,-1.3260
2012-01-26,16.0775
2012-01-25,29.9161
2012-01-24,22.4068
2012-01-23,26.3809
2012-01-20,26.6276
2012-01-19,27.5236
2012-01-18,21.2550
2012-01-17,24.7509
2012-01-13,17.1028
2012-01-12,34.6108
2012-01-11,26.2092
2012-01-10,31.3375
2012-01-09,26.4771
2012-01-06,20.5543
2012-01-05,15.5444
2012-01-04,28.5107
2012-01-03,27.5039
2011-12-30,19.4271
2011-12-29,30.8922
2011-12-28,23.4998
2011-12-27,39.4523
2011-12-23,37.2868
2011-12-22,42.1682
2011-12-21,37.8152
2011-12-20,30.0278
2011-12-19,9.8933
2011-12-16,21.6371
2011-12-15,17.9222
2011-12-14,11.6051
2011-12-13,23.9025
2011-12-12,23.9025
2011-12-09,37.0238
2011-12-08,24.7722
2011-12-07,30.3482
2011-12-06,33.7254
2011-12-05,36.3153
2011-12-02,38.6218
2011-12-01,37.1637
2011-11-30,25.8127
2011-11-29,1.9315
2011-11-28,-0.3572
2011-11-25,-21.1927
2011-11-23,-25.6548
2011-11-22,-11.8086
2011-11-21,-1.8002
2011-11-18,16.9573
2011-11-17,5.2070
2011-11-16,7.7100
2011-11-15,24.8145
2011-11-14,24.8145
2011-11-11,18.0985
2011-11-10,1.9464
2011-11-09,-0.4420
2011-11-08,19.1480
2011-11-07,13.4935
2011-11-04,9.9321
2011-11-03,13.2725
2011-11-02,0.8239
2011-11-01,-8.8374
2011-10-31,12.0971
2011-10-28,38.0069
2011-10-27,35.2331
2011-10-26,28.6671
2011-10-25,7.1962
2011-10-24,18.8755
2011-10-21,17.6206
2011-10-20,-0.7961
2011-10-19,5.4691
2011-10-18,9.0687
2011-10-17,-6.2528
2011-10-14,15.6421
2011-10-13,12.5042
2011-10-12,21.4246
2011-10-11,18.8593
2011-10-10,19.4610
2011-10-07,3.1306
2011-10-06,0.4296
2011-10-05,-12.5837
2011-10-04,-20.2118
2011-10-03,-28.7319
2011-09-30,-14.9567
2011-09-29,-0.7466
2011-09-28,-4.5504
2011-09-27,2.0787
2011-09-26,-3.7264
2011-09-23,-25.4597
2011-09-22,-33.4095
2011-09-21,-20.1521
2011-09-20,-0.4545
2011-09-19,4.9584
2011-09-16,16.8833
2011-09-15,8.8511
2011-09-14,-1.9386
2011-09-13,-3.4768
2011-09-12,-7.1973
2011-09-09,-11.9213
2011-09-08,-5.5533
2011-09-07,8.9761
2011-09-06,-5.9777
2011-09-02,3.0341
2011-09-01,19.5698
2011-08-31,26.9209
2011-08-30,22.5284
2011-08-29,14.5660
2011-08-26,3.3076
2011-08-25,-8.8893
2011-08-24,-5.1522
2011-08-23,-11.5747
2011-08-22,-30.1623
2011-08-19,-37.4030
2011-08-18,-31.7487
2011-08-17,-15.7306
2011-08-16,-15.4559
2011-08-15,-13.0579
2011-08-12,-19.2088
2011-08-11,-40.1580
2011-08-10,-52.1035
2011-08-09,-37.1029
2011-08-08,-77.3351
2011-08-05,-67.8999
2011-08-04,-66.8548
2011-08-03,-47.6981
2011-08-02,-45.2874
2011-08-01,-21.4965
2011-07-29,-19.8263
2011-07-28,-17.6873
2011-07-27,-18.1352
2011-07-26,-24.8340
2011-07-25,-14.1087
2011-07-22,1.2713
2011-07-21,3.9821
2011-07-20,-5.4901
2011-07-19,-26.5998
2011-07-18,-42.9874
2011-07-15,-28.2266
2011-07-14,-29.8001
2011-07-13,-20.2044
2011-07-12,-23.9384
2011-07-11,-8.8630
2011-07-08,16.2560
2011-07-07,34.0406
2011-07-06,18.8626
2011-07-05,10.0720
2011-07-01,12.2991
2011-06-30,7.5280
2011-06-29,-11.9849
2011-06-28,-24.2731
2011-06-27,-34.1573
2011-06-24,-41.9398
2011-06-23,-42.1459
2011-06-22,-34.7226
2011-06-21,-13.3232
2011-06-20,-5.2032
2011-06-17,-11.4688
2011-06-16,-14.0151
2011-06-15,-16.5716
2011-06-14,-7.3391
2011-06-13,-36.6198
2011-06-10,-41.7370
2011-06-09,-27.0878
2011-06-08,-33.7932
2011-06-07,-30.4926
2011-06-06,-26.4950
2011-06-03,-23.9358
2011-06-02,-15.2543
2011-06-01,-20.1928
2011-05-31,14.6611
2011-05-27,-0.6982
2011-05-26,-6.1544
2011-05-25,-11.7700
2011-05-24,-24.8859
2011-05-23,-16.5418
2011-05-20,1.1135
2011-05-19,9.5216
2011-05-18,-4.2038
2011-05-17,-12.2121
2011-05-16,4.9963
2011-05-13,31.8941
2011-05-12,41.7507
2011-05-11,38.1374
2011-05-10,49.4551
2011-05-09,46.7502
2011-05-06,43.8725
2011-05-05,35.7254
2011-05-04,44.2725
2011-05-03,59.8350
2011-05-02,60.2995
2011-04-29,65.7180
2011-04-28,59.6836
2011-04-27,41.3173
2011-04-26,35.0731
2011-04-25,27.1135
2011-04-21,39.9408
2011-04-20,35.9553
2011-04-19,7.1933
2011-04-18,-0.4168
2011-04-15,-4.4865
2011-04-14,-10.8718
2011-04-13,-14.4386
2011-04-12,2.0770
2011-04-11,16.5727
2011-04-08,11.7633
2011-04-07,30.9784
2011-04-06,22.6597
2011-04-05,14.7064
2011-04-04,32.7612
2011-04-01,34.3471
2011-03-31,33.3923
2011-03-30,31.9447
2011-03-29,30.0504
2011-03-28,26.7898
2011-03-25,27.4582
2011-03-24,22.0990
2011-03-23,21.7402
2011-03-22,13.9837
2011-03-21,7.8419
2011-03-18,-16.3049
2011-03-17,-27.7842
2011-03-16,-37.0682
2011-03-15,-19.8945
2011-03-14,-8.0364
2011-03-11,3.8192
2011-03-10,-0.7256
2011-03-09,9.9635
2011-03-08,9.4149
2011-03-07,-3.7906
2011-03-04,7.3834
2011-03-03,6.4265
2011-03-02,-20.1334
2011-03-01,-14.5213
2011-02-28,9.2128
2011-02-25,13.5674
2011-02-24,-6.7812
2011-02-23,-15.1802
2011-02-22,-6.4318
2011-02-18,29.9212
2011-02-17,19.2105
2011-02-16,24.3416
2011-02-15,8.3682
2011-02-14,27.6883
2011-02-11,26.0322
2011-02-10,38.3929
2011-02-09,38.0776
2011-02-08,34.6873
2011-02-07,26.3632
2011-02-04,19.8832
2011-02-03,14.9865
2011-02-02,15.3036
2011-02-01,7.1191
2011-01-31,-3.1115
2011-01-28,-6.3659
2011-01-27,10.3031
2011-01-26,4.0621
2011-01-25,40.1396
2011-01-24,50.5049
2011-01-21,42.2700
2011-01-20,37.2595
2011-01-19,50.0247
2011-01-18,66.9796
2011-01-14,50.7248
2011-01-13,48.4405
2011-01-12,57.1845
2011-01-11,46.6706
2011-01-10,50.2994
2011-01-07,58.1553
2011-01-06,53.8096
2011-01-05,41.3288
2011-01-04,34.8472
2011-01-03,27.6541
2010-12-31,8.4500
2010-12-30,3.3884
2010-12-29,4.2182
2010-12-28,0.8153
2010-12-27,-1.0554
2010-12-23,3.9157
2010-12-22,-2.8341
2010-12-21,-9.2827
2010-12-20,-24.6987
2010-12-17,-0.5427
2010-12-16,-12.1310
2010-12-15,-15.1649
2010-12-14,-11.8093
2010-12-13,-24.1880
2010-12-10,-19.9732
2010-12-09,-14.7876
2010-12-08,-7.9910
2010-12-07,6.0300
2010-12-06,11.2617
2010-12-03,10.7110
2010-12-02,11.3329
2010-12-01,2.7816
2010-11-30,-20.7005
2010-11-29,-15.1175
2010-11-26,-10.9076
2010-11-24,-5.0304
2010-11-23,-27.4894
2010-11-22,-24.0154
2010-11-19,-29.7398
2010-11-18,-22.2524
2010-11-17,-52.5110
2010-11-16,-51.0645
2010-11-15,-46.7360
2010-11-12,-54.4386
2010-11-11,-42.5349
2010-11-10,-30.3181
2010-11-09,-7.6620
2010-11-08,5.9969
2010-11-05,24.2634
2010-11-04,19.3044
2010-11-03,-10.2385
2010-11-02,-3.2727
2010-11-01,9.4702
2010-10-29,12.5196
2010-10-28,24.8435
2010-10-27,19.6916
2010-10-26,28.1780
2010-10-25,35.2388
2010-10-22,31.4634
2010-10-21,35.7364
2010-10-20,34.6208
2010-10-19,11.9109
2010-10-18,33.1787
2010-10-15,31.9959
2010-10-14,58.2594
2010-10-13,60.7933
2010-10-12,53.1161
2010-10-11,51.5449
2010-10-08,46.1810
2010-10-07,40.1387
2010-10-06,42.3808
2010-10-05,42.7233
2010-10-04,24.0627
2010-10-01,32.6286
2010-09-30,30.1096
2010-09-29,25.1597
2010-09-28,10.6759
2010-09-27,3.3627
2010-09-24,12.7235
2010-09-23,-12.4489
2010-09-22,5.0273
2010-09-21,10.2565
2010-09-20,3.5792
2010-09-17,-7.2657
2010-09-16,-12.7501
2010-09-15,-11.0915
2010-09-14,-10.7862
2010-09-13,4.6246
2010-09-10,0.8519
2010-09-09,-3.3532
2010-09-08,7.5231
2010-09-07,-3.1180
2010-09-03,9.7174
2010-09-02,-2.8473
2010-09-01,-15.5878
2010-08-31,-30.9881
2010-08-30,-23.2970
2010-08-27,-13.8549
2010-08-26,-40.9645
2010-08-25,-50.7997
2010-08-24,-49.8436
2010-08-23,-33.6709
2010-08-20,-21.1136
2010-08-19,-20.9063
2010-08-18,-5.4793
2010-08-17,-5.6137
2010-08-16,-29.1533
2010-08-13,-24.9894
2010-08-12,-27.1290
2010-08-11,-19.1182
2010-08-10,21.0795
2010-08-09,28.0994
2010-08-06,25.0334
2010-08-05,25.1991
2010-08-04,33.8171
2010-08-03,32.8212
2010-08-02,34.9296
2010-07-30,23.6596
2010-07-29,15.8764
2010-07-28,17.0438
2010-07-27,32.6829
2010-07-26,35.5672
2010-07-23,30.0967
2010-07-22,21.4158
2010-07-21,-10.2778
2010-07-20,-3.0771
2010-07-19,-11.1021
2010-07-16,-27.4289
2010-07-15,-2.5607
2010-07-14,2.2928
2010-07-13,-1.5405
2010-07-12,-2.5590
2010-07-09,0.6723
2010-07-08,1.3338
2010-07-07,-12.2254
2010-07-06,-34.8529
2010-07-02,-31.1158
2010-07-01,-29.0962
2010-06-30,-26.1106
2010-06-29,-24.4154
2010-06-28,8.4929
2010-06-25,25.4563
2010-06-24,14.4871
2010-06-23,14.7139
2010-06-22,4.7851
2010-06-21,23.4715
2010-06-18,23.3988
2010-06-17,18.5191
2010-06-16,16.9547
2010-06-15,21.0470
2010-06-14,2.9884
2010-06-11,7.6539
2010-06-10,-3.5828
2010-06-09,-23.3458
2010-06-08,-30.4893
2010-06-07,-39.9908
2010-06-04,-35.0909
2010-06-03,-16.5069
2010-06-02,-16.3020
2010-06-01,-29.5616
2010-05-28,-22.5272
2010-05-27,-16.7480
2010-05-26,-34.5262
2010-05-25,-39.4312
2010-05-24,-37.8594
2010-05-21,-31.7881
2010-05-20,-45.9911
2010-05-19,-32.5239
2010-05-18,-24.5304
2010-05-17,-12.4906
2010-05-14,-11.5815
2010-05-13,1.5792
2010-05-12,10.0113
2010-05-11,0.2792
2010-05-10,-2.6138
2010-05-07,-39.8143
2010-05-06,-33.4751
2010-05-05,-13.6283
2010-05-04,16.9775
2010-05-03,16.9775
2010-04-30,-2.4231
2010-04-29,14.2493
2010-04-28,-2.1525
2010-04-27,-0.8300
2010-04-26,24.8489
2010-04-23,38.5642
2010-04-22,47.0286
2010-04-21,36.1091
2010-04-20,0.6700
2010-04-19,-8.1660
2010-04-16,-11.5396
2010-04-15,12.6382
2010-04-14,5.6776
2010-04-13,-4.0824
2010-04-12,10.6699
2010-04-09,22.2614
2010-04-08,20.1539
2010-04-07,17.5680
2010-04-06,22.7354
2010-04-05,18.7812
2010-04-01,37.5959
2010-03-31,33.8222
2010-03-30,54.1312
2010-03-29,68.6536
2010-03-26,59.6971
2010-03-25,59.0035
2010-03-24,57.8948
2010-03-23,57.0336
2010-03-22,55.4522
2010-03-19,47.8361
2010-03-18,50.7601
2010-03-17,40.1831
2010-03-16,34.5811
2010-03-15,47.3799
2010-03-12,55.8130
2010-03-11,60.4241
2010-03-10,60.1588
2010-03-09,48.7099
2010-03-08,45.1986
2010-03-05,57.3624
2010-03-04,42.3767
2010-03-03,32.5097
2010-03-02,32.4150
2010-03-01,28.4393
2010-02-26,20.3932
2010-02-25,17.5113
2010-02-24,26.1571
2010-02-23,19.9906
2010-02-22,37.4503
2010-02-19,34.7441
2010-02-18,29.7019
2010-02-17,21.3402
2010-02-16,16.6717
