Dates,PLUS_DI Values
2018-11-30,29.8382
2018-11-29,28.5787
2018-11-28,22.6543
2018-11-27,11.3648
2018-11-26,12.1585
2018-11-23,11.6046
2018-11-21,12.1311
2018-11-20,9.3999
2018-11-19,11.5827
2018-11-16,13.6908
2018-11-15,15.0533
2018-11-14,16.7016
2018-11-13,18.1642
2018-11-12,20.8587
2018-11-09,23.9495
2018-11-08,25.0758
2018-11-07,24.5924
2018-11-06,23.5318
2018-11-05,20.2794
2018-11-02,21.4578
2018-11-01,18.1672
2018-10-31,18.9376
2018-10-30,10.5178
2018-10-29,12.5890
2018-10-26,17.3776
2018-10-25,19.3054
2018-10-24,21.4691
2018-10-23,11.8188
2018-10-22,13.8127
2018-10-19,14.8957
2018-10-18,15.9052
2018-10-17,18.0419
2018-10-16,19.2704
2018-10-15,14.4383
2018-10-12,15.6086
2018-10-11,18.4447
2018-10-10,22.0189
2018-10-09,28.1200
2018-10-08,30.3397
2018-10-05,34.6471
2018-10-04,39.7103
2018-10-03,44.0492
2018-10-02,40.6082
2018-10-01,37.6634
2018-09-28,29.3796
2018-09-27,24.1501
2018-09-26,25.3664
2018-09-25,27.1852
2018-09-24,28.7517
2018-09-21,30.9485
2018-09-20,32.7732
2018-09-19,35.2701
2018-09-18,31.2729
2018-09-17,28.9666
2018-09-14,32.1191
2018-09-13,32.6722
2018-09-12,27.6982
2018-09-11,18.2594
2018-09-10,21.3068
2018-09-07,24.9591
2018-09-06,28.2290
2018-09-05,20.0133
2018-09-04,19.8013
2018-08-31,22.5154
2018-08-30,24.8301
2018-08-29,27.2988
2018-08-28,28.8582
2018-08-27,30.2564
2018-08-24,25.5407
2018-08-23,26.3014
2018-08-22,28.3591
2018-08-21,28.8241
2018-08-20,28.1253
2018-08-17,24.5144
2018-08-16,25.8716
2018-08-15,14.6106
2018-08-14,17.7021
2018-08-13,18.5045
2018-08-10,18.0501
2018-08-09,20.3814
2018-08-08,21.6703
2018-08-07,23.5996
2018-08-06,18.3217
2018-08-03,19.8992
2018-08-02,21.5708
2018-08-01,23.8519
2018-07-31,26.6442
2018-07-30,30.0457
2018-07-27,36.3251
2018-07-26,32.1455
2018-07-25,28.2892
2018-07-24,34.9868
2018-07-23,30.7046
2018-07-20,32.1084
2018-07-19,34.2635
2018-07-18,37.0515
2018-07-17,36.9761
2018-07-16,35.0782
2018-07-13,30.1863
2018-07-12,25.5675
2018-07-11,24.5704
2018-07-10,27.4780
2018-07-09,22.6937
2018-07-06,15.2903
2018-07-05,16.5262
2018-07-03,18.4718
2018-07-02,15.6759
2018-06-29,17.2394
2018-06-28,15.1239
2018-06-27,17.3224
2018-06-26,9.8245
2018-06-25,9.5895
2018-06-22,11.2164
2018-06-21,11.9145
2018-06-20,13.0046
2018-06-19,14.1765
2018-06-18,17.7450
2018-06-15,19.2298
2018-06-14,21.9098
2018-06-13,24.9972
2018-06-12,28.1168
2018-06-11,30.1999
2018-06-08,29.3848
2018-06-07,31.9639
2018-06-06,31.6872
2018-06-05,24.4043
2018-06-04,26.0898
2018-06-01,20.7963
2018-05-31,20.6860
2018-05-30,22.6753
2018-05-29,24.7773
2018-05-25,28.5968
2018-05-24,30.0315
2018-05-23,31.1775
2018-05-22,34.6143
2018-05-21,39.7147
2018-05-18,28.0480
2018-05-17,20.0570
2018-05-16,19.5963
2018-05-15,20.5101
2018-05-14,21.7194
2018-05-11,20.1737
2018-05-10,21.2695
2018-05-09,18.8080
2018-05-08,14.7942
2018-05-07,15.6874
2018-05-04,9.2657
2018-05-03,6.5066
2018-05-02,7.5022
2018-05-01,8.0548
2018-04-30,8.9086
2018-04-27,9.7898
2018-04-26,10.3045
2018-04-25,10.3185
2018-04-24,12.0052
2018-04-23,15.5181
2018-04-20,16.4525
2018-04-19,17.6035
2018-04-18,18.4945
2018-04-17,16.8987
2018-04-16,11.9288
2018-04-13,12.5352
2018-04-12,14.0352
2018-04-11,14.7261
2018-04-10,16.2150
2018-04-09,16.6661
2018-04-06,18.3637
2018-04-05,20.8041
2018-04-04,12.6330
2018-04-03,15.0236
2018-04-02,15.1630
2018-03-29,17.0772
2018-03-28,11.7279
2018-03-27,13.1265
2018-03-26,15.2849
2018-03-23,16.1900
2018-03-22,18.3918
2018-03-21,22.2319
2018-03-20,21.4371
2018-03-19,16.4743
2018-03-16,14.9676
2018-03-15,15.7491
2018-03-14,17.3155
2018-03-13,20.6868
2018-03-12,22.9533
2018-03-09,25.9340
2018-03-08,25.1108
2018-03-07,23.1355
2018-03-06,25.3167
2018-03-05,27.1688
2018-03-02,23.2250
2018-03-01,26.8915
2018-02-28,32.0646
2018-02-27,33.5953
2018-02-26,29.4673
2018-02-23,26.0283
2018-02-22,26.8581
2018-02-21,28.3993
2018-02-20,27.9580
2018-02-16,29.6406
2018-02-15,28.5918
2018-02-14,23.4691
2018-02-13,24.7038
2018-02-12,26.1040
2018-02-09,21.2112
2018-02-08,24.5272
2018-02-07,28.8074
2018-02-06,21.6757
2018-02-05,26.8762
2018-02-02,38.0226
2018-02-01,41.9821
2018-01-31,46.4027
2018-01-30,30.4632
2018-01-29,33.6126
2018-01-26,35.8035
2018-01-25,34.8434
2018-01-24,32.6403
2018-01-23,34.8522
2018-01-22,36.7614
2018-01-19,41.3751
2018-01-18,45.9601
2018-01-17,53.6525
2018-01-16,61.2072
2018-01-12,59.6490
2018-01-11,53.0264
2018-01-10,48.8651
2018-01-09,51.1095
2018-01-08,41.0100
2018-01-05,41.3274
2018-01-04,24.2589
2018-01-03,26.4724
2018-01-02,24.3203
2017-12-29,25.7880
2017-12-28,26.7005
2017-12-27,27.7942
2017-12-26,29.1932
2017-12-22,28.9381
2017-12-21,31.3313
2017-12-20,34.4387
2017-12-19,32.2705
2017-12-18,33.6652
2017-12-15,35.8577
2017-12-14,37.8675
2017-12-13,39.6686
2017-12-12,38.4562
2017-12-11,32.8346
2017-12-08,37.6587
2017-12-07,36.5005
2017-12-06,29.1996
2017-12-05,32.7680
2017-12-04,36.3318
2017-12-01,38.2489
2017-11-30,42.6511
2017-11-29,28.2051
2017-11-28,25.7672
2017-11-27,24.1456
2017-11-24,24.9807
2017-11-22,26.6709
2017-11-21,27.6753
2017-11-20,25.3781
2017-11-17,22.1418
2017-11-16,23.2709
2017-11-15,23.9474
2017-11-14,20.2693
2017-11-13,21.5209
2017-11-10,20.8672
2017-11-09,22.5652
2017-11-08,27.1804
2017-11-07,27.9746
2017-11-06,26.5415
2017-11-03,23.9990
2017-11-02,24.8845
2017-11-01,18.1428
2017-10-31,19.6381
2017-10-30,20.8376
2017-10-27,21.2105
2017-10-26,23.1537
2017-10-25,25.5012
2017-10-24,34.1874
2017-10-23,35.5416
2017-10-20,36.1957
2017-10-19,24.1762
2017-10-18,27.4548
2017-10-17,25.5004
2017-10-16,28.6238
2017-10-13,30.8767
2017-10-12,31.3223
2017-10-11,29.9944
2017-10-10,30.6452
2017-10-09,27.7301
2017-10-06,29.0804
2017-10-05,30.6935
2017-10-04,28.9562
2017-10-03,31.6207
2017-10-02,28.2020
2017-09-29,28.0973
2017-09-28,30.1916
2017-09-27,34.1678
2017-09-26,32.5272
2017-09-25,35.2728
2017-09-22,41.0793
2017-09-21,38.1952
2017-09-20,40.1545
2017-09-19,40.9175
2017-09-18,41.1073
2017-09-15,35.6357
2017-09-14,27.4553
2017-09-13,24.0020
2017-09-12,29.1774
2017-09-11,31.8441
2017-09-08,26.9762
2017-09-07,21.1682
2017-09-06,22.7196
2017-09-05,25.3308
2017-09-01,28.8337
2017-08-31,27.2873
2017-08-30,29.6981
2017-08-29,31.1464
2017-08-28,24.3319
2017-08-25,26.7072
2017-08-24,29.8125
2017-08-23,32.0209
2017-08-22,34.5874
2017-08-21,29.8114
2017-08-18,32.2119
2017-08-17,34.8377
2017-08-16,37.2199
2017-08-15,38.4673
2017-08-14,36.3241
2017-08-11,33.2541
2017-08-10,37.3020
2017-08-09,41.6501
2017-08-08,46.9852
2017-08-07,48.9229
2017-08-04,49.8669
2017-08-03,53.7359
2017-08-02,58.4573
2017-08-01,63.6771
2017-07-31,71.1959
2017-07-28,69.2758
2017-07-27,75.0609
2017-07-26,70.2294
2017-07-25,44.9200
2017-07-24,42.6464
2017-07-21,43.0925
2017-07-20,44.3706
2017-07-19,45.6887
2017-07-18,43.1494
2017-07-17,46.6099
2017-07-14,44.6547
2017-07-13,41.8282
2017-07-12,44.8994
2017-07-11,40.9250
2017-07-10,36.5806
2017-07-07,34.6925
2017-07-06,34.3051
2017-07-05,35.2959
2017-07-03,29.0005
2017-06-30,31.0556
2017-06-29,33.6594
2017-06-28,38.3218
2017-06-27,41.4277
2017-06-26,44.7731
2017-06-23,44.5704
2017-06-22,43.2089
2017-06-21,42.5176
2017-06-20,46.3024
2017-06-19,44.5734
2017-06-16,43.8534
2017-06-15,38.3404
2017-06-14,35.7725
2017-06-13,31.6620
2017-06-12,30.1757
2017-06-09,33.5450
2017-06-08,36.0895
2017-06-07,30.1496
2017-06-06,33.0363
2017-06-05,36.3392
2017-06-02,39.3568
2017-06-01,29.7218
2017-05-31,34.6350
2017-05-30,33.1872
2017-05-26,35.0175
2017-05-25,36.2224
2017-05-24,31.0551
2017-05-23,29.6827
2017-05-22,31.5287
2017-05-19,21.2798
2017-05-18,12.5225
2017-05-17,14.4785
2017-05-16,17.4605
2017-05-15,18.4023
2017-05-12,20.0034
2017-05-11,21.2297
2017-05-10,23.2854
2017-05-09,33.3304
2017-05-08,31.0231
2017-05-05,26.3048
2017-05-04,24.7522
2017-05-03,24.8175
2017-05-02,26.7197
2017-05-01,28.7278
2017-04-28,33.2049
2017-04-27,30.4841
2017-04-26,29.8030
2017-04-25,35.2410
2017-04-24,31.2271
2017-04-21,26.5773
2017-04-20,23.0904
2017-04-19,24.7844
2017-04-18,27.2904
2017-04-17,26.7200
2017-04-13,19.7895
2017-04-12,21.1508
2017-04-11,24.1369
2017-04-10,26.2139
2017-04-07,24.9976
2017-04-06,22.8186
2017-04-05,24.1261
2017-04-04,20.9573
2017-04-03,17.6988
2017-03-31,19.8182
2017-03-30,21.2235
2017-03-29,20.0825
2017-03-28,19.6056
2017-03-27,16.2108
2017-03-24,18.3096
2017-03-23,20.7973
2017-03-22,18.5088
2017-03-21,19.8493
2017-03-20,24.6122
2017-03-17,25.7967
2017-03-16,26.6853
2017-03-15,26.0677
2017-03-14,27.5616
2017-03-13,27.7635
2017-03-10,30.3181
2017-03-09,36.0161
2017-03-08,41.1946
2017-03-07,43.4433
2017-03-06,45.3459
2017-03-03,49.0498
2017-03-02,53.5322
2017-03-01,55.9365
2017-02-28,54.4540
2017-02-27,51.1952
2017-02-24,51.9954
2017-02-23,50.0654
2017-02-22,48.0389
2017-02-21,51.8771
2017-02-17,46.4520
2017-02-16,40.9243
2017-02-15,40.8411
2017-02-14,38.4810
2017-02-13,41.2704
2017-02-10,34.4977
2017-02-09,31.6465
2017-02-08,33.4249
2017-02-07,35.6129
2017-02-06,26.4570
2017-02-03,26.1640
2017-02-02,27.5069
2017-02-01,30.9739
2017-01-31,31.4651
2017-01-30,34.3631
2017-01-27,39.8117
2017-01-26,44.3641
2017-01-25,43.8305
2017-01-24,21.8464
2017-01-23,17.6487
2017-01-20,19.8768
2017-01-19,19.7716
2017-01-18,17.3206
2017-01-17,19.6227
2017-01-13,21.6617
2017-01-12,20.8836
2017-01-11,24.1714
2017-01-10,26.0946
2017-01-09,24.5720
2017-01-06,25.9440
2017-01-05,28.2962
2017-01-04,29.2265
2017-01-03,21.8156
2016-12-30,22.1799
2016-12-29,24.2259
2016-12-28,26.1094
2016-12-27,27.9151
2016-12-23,28.9506
2016-12-22,31.1917
2016-12-21,32.8108
2016-12-20,33.1700
2016-12-19,32.5472
2016-12-16,31.4688
2016-12-15,32.0700
2016-12-14,35.0204
2016-12-13,38.6622
2016-12-12,38.3645
2016-12-09,39.8388
2016-12-08,38.3255
2016-12-07,33.7997
2016-12-06,30.9669
2016-12-05,35.0378
2016-12-02,32.1023
2016-12-01,34.1842
2016-11-30,37.8980
2016-11-29,37.8267
2016-11-28,33.4741
2016-11-25,36.3276
2016-11-23,38.1757
2016-11-22,36.5424
2016-11-21,35.3460
2016-11-18,30.3779
2016-11-17,33.1784
2016-11-16,36.1498
2016-11-15,39.5643
2016-11-14,44.1990
2016-11-11,41.5284
2016-11-10,44.8663
2016-11-09,38.2561
2016-11-08,34.2602
2016-11-07,31.5921
2016-11-04,26.4595
2016-11-03,28.8857
2016-11-02,30.8053
2016-11-01,33.7873
2016-10-31,34.4358
2016-10-28,36.0528
2016-10-27,38.5299
2016-10-26,45.2092
2016-10-25,31.6742
2016-10-24,32.3041
2016-10-21,22.7409
2016-10-20,25.3185
2016-10-19,27.0997
2016-10-18,23.1389
2016-10-17,23.3738
2016-10-14,26.0204
2016-10-13,21.4529
2016-10-12,24.5255
2016-10-11,26.2294
2016-10-10,29.9949
2016-10-07,22.2647
2016-10-06,25.1038
2016-10-05,26.4526
2016-10-04,20.5552
2016-10-03,19.3899
2016-09-30,21.7076
2016-09-29,23.7742
2016-09-28,24.2525
2016-09-27,23.1066
2016-09-26,25.7213
2016-09-23,27.7507
2016-09-22,29.7492
2016-09-21,22.5585
2016-09-20,13.7565
2016-09-19,13.4208
2016-09-16,11.3539
2016-09-15,12.2201
2016-09-14,13.1852
2016-09-13,14.5189
2016-09-12,15.8842
2016-09-09,19.8264
2016-09-08,25.5453
2016-09-07,27.8569
2016-09-06,29.1657
2016-09-02,26.0777
2016-09-01,17.2604
2016-08-31,19.0754
2016-08-30,21.0958
2016-08-29,24.9855
2016-08-26,27.1927
2016-08-25,26.0687
2016-08-24,27.5511
2016-08-23,30.3388
2016-08-22,31.2130
2016-08-19,30.5276
2016-08-18,32.9109
2016-08-17,29.5993
2016-08-16,31.2578
2016-08-15,33.5069
2016-08-12,29.7855
2016-08-11,30.5387
2016-08-10,32.6874
2016-08-09,26.8210
2016-08-08,27.7971
2016-08-05,26.8809
2016-08-04,28.8734
2016-08-03,31.1944
2016-08-02,32.4440
2016-08-01,35.5372
2016-07-29,36.0457
2016-07-28,38.3617
2016-07-27,44.1680
2016-07-26,32.1861
2016-07-25,27.8557
2016-07-22,29.2743
2016-07-21,33.4361
2016-07-20,36.5139
2016-07-19,38.3724
2016-07-18,35.2400
2016-07-15,33.2170
2016-07-14,31.5309
2016-07-13,31.7034
2016-07-12,34.2337
2016-07-11,37.8249
2016-07-08,31.4764
2016-07-07,26.3815
2016-07-06,24.9820
2016-07-05,28.3398
2016-07-01,31.8602
2016-06-30,31.5011
2016-06-29,25.2168
2016-06-28,18.6381
2016-06-27,20.0867
2016-06-24,23.3999
2016-06-23,31.6775
2016-06-22,29.1652
2016-06-21,31.4551
2016-06-20,34.0919
2016-06-17,21.3132
2016-06-16,22.0442
2016-06-15,25.6800
2016-06-14,22.1884
2016-06-13,24.4828
2016-06-10,26.3891
2016-06-09,29.8981
2016-06-08,31.2279
2016-06-07,32.8902
2016-06-06,29.3581
2016-06-03,13.9616
2016-06-02,12.4180
2016-06-01,10.9403
2016-05-31,11.7892
2016-05-27,14.0343
2016-05-26,14.5863
2016-05-25,15.0806
2016-05-24,12.4412
2016-05-23,12.0690
2016-05-20,13.3806
2016-05-19,14.5252
2016-05-18,17.0381
2016-05-17,19.2120
2016-05-16,21.0426
2016-05-13,23.8048
2016-05-12,27.2105
2016-05-11,29.5607
2016-05-10,28.4459
2016-05-09,25.9274
2016-05-06,27.4761
2016-05-05,25.3342
2016-05-04,25.8280
2016-05-03,27.9783
2016-05-02,31.0002
2016-04-29,33.2456
2016-04-28,36.4952
2016-04-27,41.3334
2016-04-26,31.0556
2016-04-25,23.9256
2016-04-22,25.8674
2016-04-21,27.3971
2016-04-20,24.5763
2016-04-19,29.4853
2016-04-18,24.6052
2016-04-15,23.8043
2016-04-14,24.7405
2016-04-13,24.3392
2016-04-12,21.8621
2016-04-11,25.1805
2016-04-08,27.4288
2016-04-07,26.4061
2016-04-06,25.3183
2016-04-05,27.5970
2016-04-04,28.4408
2016-04-01,27.3345
2016-03-31,29.3479
2016-03-30,33.0304
2016-03-29,32.0446
2016-03-28,36.1256
2016-03-24,37.5525
2016-03-23,41.8001
2016-03-22,45.7138
2016-03-21,47.9551
2016-03-18,46.1669
2016-03-17,41.2926
2016-03-16,34.0697
2016-03-15,30.1874
2016-03-14,32.7952
2016-03-11,30.8870
2016-03-10,27.3161
2016-03-09,29.9116
2016-03-08,30.2028
2016-03-07,31.9892
2016-03-04,31.2496
2016-03-03,25.4470
2016-03-02,26.6732
2016-03-01,28.5560
2016-02-29,26.3454
2016-02-26,27.8123
2016-02-25,24.6567
2016-02-24,21.5948
2016-02-23,24.1475
2016-02-22,25.7513
2016-02-19,24.0698
2016-02-18,25.9472
2016-02-17,23.8310
2016-02-16,16.7970
2016-02-12,11.7643
2016-02-11,13.0493
2016-02-10,18.3696
2016-02-09,18.3486
2016-02-08,19.6004
2016-02-05,22.4673
2016-02-04,24.3639
2016-02-03,19.4182
2016-02-02,17.0143
2016-02-01,18.9610
2016-01-29,15.1289
2016-01-28,10.4577
2016-01-27,11.2272
2016-01-26,15.8054
2016-01-25,8.5885
2016-01-22,9.0690
2016-01-21,9.6951
2016-01-20,7.8778
2016-01-19,9.4621
2016-01-15,9.8164
2016-01-14,11.2887
2016-01-13,12.8644
2016-01-12,15.1602
2016-01-11,12.4862
2016-01-08,13.3349
2016-01-07,15.7976
2016-01-06,19.7026
2016-01-05,22.7543
2016-01-04,24.4832
2015-12-31,29.9608
2015-12-30,32.3737
2015-12-29,33.2121
2015-12-28,25.3654
2015-12-24,24.2524
2015-12-23,24.8821
2015-12-22,21.8414
2015-12-21,20.6400
2015-12-18,22.2641
2015-12-17,27.8351
2015-12-16,27.8624
2015-12-15,24.5737
2015-12-14,18.0769
2015-12-11,20.4496
2015-12-10,22.7359
2015-12-09,18.4018
2015-12-08,21.1827
2015-12-07,24.9551
2015-12-04,24.1377
2015-12-03,22.3369
2015-12-02,26.1448
2015-12-01,28.2821
2015-11-30,22.7463
2015-11-27,25.0661
2015-11-25,26.7319
2015-11-24,29.1220
2015-11-23,32.6469
2015-11-20,35.9262
2015-11-19,33.1099
2015-11-18,29.9122
2015-11-17,24.8337
2015-11-16,17.7553
2015-11-13,16.7437
2015-11-12,18.2442
2015-11-11,21.0935
2015-11-10,22.3013
2015-11-09,24.3199
2015-11-06,27.2205
2015-11-05,29.7169
2015-11-04,32.6488
2015-11-03,29.8752
2015-11-02,31.3632
2015-10-30,33.5388
2015-10-29,30.3727
2015-10-28,32.5083
2015-10-27,36.6618
2015-10-26,34.3549
2015-10-23,36.2490
2015-10-22,38.3107
2015-10-21,28.2510
2015-10-20,25.7222
2015-10-19,23.0144
2015-10-16,24.8969
2015-10-15,23.0692
2015-10-14,25.9518
2015-10-13,34.0729
2015-10-12,35.7969
2015-10-09,35.0045
2015-10-08,34.1353
2015-10-07,32.2371
2015-10-06,27.6907
2015-10-05,24.4875
2015-10-02,21.3027
2015-10-01,21.5199
2015-09-30,23.7918
2015-09-29,17.7251
2015-09-28,18.7772
2015-09-25,20.7494
2015-09-24,19.1961
2015-09-23,22.2947
2015-09-22,25.0413
2015-09-21,28.2785
2015-09-18,30.8528
2015-09-17,34.5648
2015-09-16,29.2631
2015-09-15,29.2128
2015-09-14,25.4441
2015-09-11,25.7210
2015-09-10,26.3790
2015-09-09,28.1372
2015-09-08,24.8627
2015-09-04,17.6371
2015-09-03,18.8193
2015-09-02,15.2620
2015-09-01,12.1589
2015-08-31,13.3320
2015-08-28,14.2767
2015-08-27,12.0016
2015-08-26,6.8526
2015-08-25,7.5621
2015-08-24,8.4854
2015-08-21,14.7041
2015-08-20,17.9346
2015-08-19,22.6154
2015-08-18,24.9074
2015-08-17,24.8787
2015-08-14,27.1117
2015-08-13,28.8840
2015-08-12,23.4101
2015-08-11,27.7979
2015-08-10,31.0199
2015-08-07,23.2648
2015-08-06,25.6927
2015-08-05,27.9364
2015-08-04,23.9608
2015-08-03,25.4846
2015-07-31,28.0984
2015-07-30,25.9424
2015-07-29,28.2294
2015-07-28,20.5860
2015-07-27,23.1544
2015-07-24,26.8494
2015-07-23,30.1577
2015-07-22,33.3676
2015-07-21,26.8606
2015-07-20,30.6101
2015-07-17,32.7318
2015-07-16,37.1720
2015-07-15,35.3165
2015-07-14,37.6664
2015-07-13,33.2674
2015-07-10,29.0826
2015-07-09,27.5286
2015-07-08,25.2830
2015-07-07,27.4219
2015-07-06,17.4537
2015-07-02,19.0956
2015-07-01,18.7399
2015-06-30,15.3465
2015-06-29,16.6624
2015-06-26,20.4643
2015-06-25,21.7833
2015-06-24,23.4641
2015-06-23,26.4231
2015-06-22,30.4183
2015-06-19,31.6752
2015-06-18,33.5681
2015-06-17,25.4211
2015-06-16,26.0461
2015-06-15,23.6817
2015-06-12,25.6238
2015-06-11,28.1787
2015-06-10,24.3095
2015-06-09,18.7512
2015-06-08,19.8300
2015-06-05,20.9759
2015-06-04,22.3065
2015-06-03,25.4580
2015-06-02,25.2276
2015-06-01,17.5280
2015-05-29,19.1654
2015-05-28,21.1757
2015-05-27,16.8831
2015-05-26,17.9585
2015-05-22,20.6388
2015-05-21,23.7025
2015-05-20,23.7690
2015-05-19,25.3903
2015-05-18,24.0273
2015-05-15,25.1385
2015-05-14,27.5276
2015-05-13,22.6125
2015-05-12,22.0156
2015-05-11,24.1466
2015-05-08,22.1143
2015-05-07,8.3090
2015-05-06,8.9933
2015-05-05,10.2033
2015-05-04,11.4293
2015-05-01,12.3134
2015-04-30,13.3090
2015-04-29,15.5300
2015-04-28,16.7191
2015-04-27,18.5976
2015-04-24,19.6857
2015-04-23,21.2938
2015-04-22,22.6054
2015-04-21,27.2386
2015-04-20,27.3705
2015-04-17,22.3549
2015-04-16,25.1160
2015-04-15,26.8628
2015-04-14,25.7003
2015-04-13,27.9864
2015-04-10,28.7833
2015-04-09,25.2317
2015-04-08,27.4747
2015-04-07,28.9599
2015-04-06,23.5988
2015-04-02,23.0235
2015-04-01,23.1223
2015-03-31,26.3354
2015-03-30,29.4542
2015-03-27,17.4611
2015-03-26,16.8188
2015-03-25,19.0561
2015-03-24,22.7395
2015-03-23,24.3192
2015-03-20,26.8107
2015-03-19,27.7586
2015-03-18,30.3071
2015-03-17,31.1853
2015-03-16,30.7049
2015-03-13,25.9632
2015-03-12,29.2199
2015-03-11,30.5307
2015-03-10,32.6245
2015-03-09,36.0399
2015-03-06,37.4671
2015-03-05,41.1654
2015-03-04,40.8543
2015-03-03,43.4895
2015-03-02,37.6091
2015-02-27,33.3784
2015-02-26,35.3538
2015-02-25,38.4856
2015-02-24,42.4889
2015-02-23,45.0348
2015-02-20,54.2603
2015-02-19,45.8372
2015-02-18,40.4194
2015-02-17,36.8494
2015-02-13,38.7231
2015-02-12,36.8358
2015-02-11,37.4167
2015-02-10,37.0315
2015-02-09,36.6474
2015-02-06,40.0468
2015-02-05,41.6149
2015-02-04,43.3614
2015-02-03,45.5579
2015-02-02,43.7657
2015-01-30,48.5370
2015-01-29,53.6032
2015-01-28,47.3011
2015-01-27,26.4754
2015-01-26,30.7987
2015-01-23,33.3287
2015-01-22,35.1094
2015-01-21,25.4375
2015-01-20,24.0637
2015-01-16,22.2762
2015-01-15,24.3154
2015-01-14,24.2105
2015-01-13,26.9014
2015-01-12,23.6250
2015-01-09,26.4199
2015-01-08,26.7950
2015-01-07,20.0874
2015-01-06,20.7897
2015-01-05,24.6080
2015-01-02,26.3015
2014-12-31,30.1316
2014-12-30,34.0966
2014-12-29,35.4204
2014-12-26,34.2120
2014-12-24,36.9747
2014-12-23,33.0413
2014-12-22,26.8184
2014-12-19,24.4382
2014-12-18,26.2998
2014-12-17,20.2216
2014-12-16,22.0524
2014-12-15,12.8409
2014-12-12,11.3010
2014-12-11,12.8696
2014-12-10,14.6017
2014-12-09,19.0645
2014-12-08,22.0771
2014-12-05,25.4059
2014-12-04,26.8502
2014-12-03,29.5197
2014-12-02,32.9216
2014-12-01,35.3173
2014-11-28,40.1023
2014-11-26,41.4353
2014-11-25,43.6220
2014-11-24,41.2656
2014-11-21,38.1320
2014-11-20,36.3733
2014-11-19,39.6138
2014-11-18,37.3347
2014-11-17,31.9687
2014-11-14,34.8993
2014-11-13,34.0759
2014-11-12,23.8792
2014-11-11,23.6047
2014-11-10,21.0482
2014-11-07,22.4522
2014-11-06,22.6248
2014-11-05,24.2637
2014-11-04,26.7653
2014-11-03,26.4195
2014-10-31,26.4221
2014-10-30,20.8911
2014-10-29,22.8620
2014-10-28,21.7736
2014-10-27,16.8686
2014-10-24,17.5212
2014-10-23,18.5632
2014-10-22,19.7829
2014-10-21,25.2461
2014-10-20,17.7867
2014-10-17,15.5927
2014-10-16,7.2010
2014-10-15,7.3255
2014-10-14,9.4699
2014-10-13,9.9589
2014-10-10,11.4975
2014-10-09,12.6085
2014-10-08,14.4071
2014-10-07,16.7791
2014-10-06,19.7329
2014-10-03,19.9528
2014-10-02,15.1054
2014-10-01,16.7020
2014-09-30,20.1373
2014-09-29,23.0250
2014-09-26,23.4116
2014-09-25,23.1604
2014-09-24,25.9712
2014-09-23,27.1251
2014-09-22,30.5139
2014-09-19,33.9173
2014-09-18,30.6672
2014-09-17,29.3785
2014-09-16,26.9116
2014-09-15,25.2454
2014-09-12,27.6513
2014-09-11,29.7363
2014-09-10,31.8785
2014-09-09,34.0195
2014-09-08,33.5665
2014-09-05,22.3861
2014-09-04,24.7893
2014-09-03,23.7489
2014-09-02,25.5156
2014-08-29,29.7928
2014-08-28,32.6657
2014-08-27,36.2470
2014-08-26,38.9475
2014-08-25,36.7649
2014-08-22,34.7291
2014-08-21,36.4114
2014-08-20,38.2373
2014-08-19,31.5992
2014-08-18,29.9375
2014-08-15,29.2703
2014-08-14,33.2730
2014-08-13,23.7620
2014-08-12,18.4606
2014-08-11,19.4506
2014-08-08,14.5428
2014-08-07,13.3144
2014-08-06,10.1040
2014-08-05,11.5592
2014-08-04,8.7168
2014-08-01,9.3711
2014-07-31,10.3949
2014-07-30,11.4142
2014-07-29,12.6229
2014-07-28,13.5242
2014-07-25,15.1637
2014-07-24,16.7809
2014-07-23,19.1280
2014-07-22,23.1236
2014-07-21,16.5154
2014-07-18,14.7391
2014-07-17,16.2810
2014-07-16,18.4172
2014-07-15,20.9155
2014-07-14,23.2262
2014-07-11,13.0566
2014-07-10,10.9576
2014-07-09,12.5991
2014-07-08,14.4691
2014-07-07,17.5532
2014-07-03,13.6576
2014-07-02,13.7650
2014-07-01,13.7005
2014-06-30,12.0851
2014-06-27,13.8325
2014-06-26,12.8213
2014-06-25,14.4339
2014-06-24,17.1043
2014-06-23,19.6587
2014-06-20,22.1587
2014-06-19,17.2470
2014-06-18,16.8104
2014-06-17,18.6573
2014-06-16,20.2839
2014-06-13,21.0609
2014-06-12,22.9284
2014-06-11,26.7922
2014-06-10,33.7270
2014-06-09,38.0417
2014-06-06,39.4999
2014-06-05,37.2502
2014-06-04,29.1688
2014-06-03,31.9883
2014-06-02,30.4874
2014-05-30,29.0382
2014-05-29,31.8646
2014-05-28,33.3682
2014-05-27,29.4911
2014-05-23,22.5156
2014-05-22,22.9158
2014-05-21,18.8183
2014-05-20,20.8451
2014-05-19,24.0281
2014-05-16,24.3476
2014-05-15,26.7751
2014-05-14,30.7666
2014-05-13,33.1074
2014-05-12,30.6292
2014-05-09,24.4562
2014-05-08,26.4253
2014-05-07,27.0634
2014-05-06,29.7539
2014-05-05,31.6196
2014-05-02,26.8810
2014-05-01,25.4196
2014-04-30,26.6193
2014-04-29,24.2729
2014-04-28,26.6801
2014-04-25,30.8199
2014-04-24,33.2880
2014-04-23,36.8752
2014-04-22,31.9994
2014-04-21,31.1541
