Dates,CMO Values
2014-07-23,6.1717
2014-07-22,7.6648
2014-07-21,7.0467
2014-07-18,6.7620
2014-07-17,5.9982
2014-07-16,6.7596
2014-07-15,7.5986
2014-07-14,7.8093
2014-07-11,7.1936
2014-07-10,6.6294
2014-07-09,6.6294
2014-07-08,6.6294
2014-07-07,7.7712
2014-07-03,7.5227
2014-07-02,7.1408
2014-07-01,7.4036
2014-06-30,7.0096
2014-06-27,7.6586
2014-06-26,7.4369
2014-06-25,7.0268
2014-06-24,8.0639
2014-06-23,8.9181
2014-06-20,9.5517
2014-06-19,9.9181
2014-06-18,9.7763
2014-06-17,9.7638
2014-06-16,9.8091
2014-06-13,9.7061
2014-06-12,9.6651
2014-06-11,10.6211
2014-06-10,12.2266
2014-06-09,12.5931
2014-06-06,12.7427
2014-06-05,12.1700
2014-06-04,11.5683
2014-06-03,11.8498
2014-06-02,11.8600
2014-05-30,11.5990
2014-05-29,11.5550
2014-05-28,11.2306
2014-05-27,11.1666
2014-05-23,10.4596
2014-05-22,10.2294
2014-05-21,9.8735
2014-05-20,9.3124
2014-05-19,10.1878
2014-05-16,9.9690
2014-05-15,10.1668
2014-05-14,11.0516
2014-05-13,11.2814
2014-05-12,10.9426
2014-05-09,10.3413
2014-05-08,10.1280
2014-05-07,10.0396
2014-05-06,9.9400
2014-05-05,10.4902
2014-05-02,9.6863
2014-05-01,9.0911
2014-04-30,9.3624
2014-04-29,9.1013
2014-04-28,8.5650
2014-04-25,9.3469
2014-04-24,9.9304
2014-04-23,10.3062
2014-04-22,9.0690
2014-04-21,9.2003
2014-04-17,9.2488
2014-04-16,8.4886
2014-04-15,7.7647
2014-04-14,7.3444
2014-04-11,6.8559
2014-04-10,7.6070
2014-04-09,9.1828
2014-04-08,8.0540
2014-04-07,8.7635
2014-04-04,9.6541
2014-04-03,10.3573
2014-04-02,10.1648
2014-04-01,10.1240
2014-03-31,9.0042
2014-03-28,8.5751
2014-03-27,8.0514
2014-03-26,8.2093
2014-03-25,8.4507
2014-03-24,8.2012
2014-03-21,7.8513
2014-03-20,8.4142
2014-03-19,7.7938
2014-03-18,8.6787
2014-03-17,9.3635
2014-03-14,8.4021
2014-03-13,7.8887
2014-03-12,9.1562
2014-03-11,9.7826
2014-03-10,10.4029
2014-03-07,11.2488
2014-03-06,11.4135
2014-03-05,11.3850
2014-03-04,12.1249
2014-03-03,11.3066
2014-02-28,11.6669
2014-02-27,11.5204
2014-02-26,10.7220
2014-02-25,10.8087
2014-02-24,12.2549
2014-02-21,11.7205
2014-02-20,12.3859
2014-02-19,11.9087
2014-02-18,13.0821
2014-02-14,12.8914
2014-02-13,12.6236
2014-02-12,12.0651
2014-02-11,12.7416
2014-02-10,11.5152
2014-02-07,11.4574
2014-02-06,9.6330
2014-02-05,9.0888
2014-02-04,9.4192
2014-02-03,9.9576
2014-01-31,11.0979
2014-01-30,11.7697
2014-01-29,13.5176
2014-01-28,17.6347
2014-01-27,17.7917
2014-01-24,17.5036
2014-01-23,20.2558
2014-01-22,22.1247
2014-01-21,21.0474
2014-01-17,20.5574
2014-01-16,20.4559
2014-01-15,20.7076
2014-01-14,20.4616
2014-01-13,20.8836
2014-01-10,21.6210
2014-01-09,21.7627
2014-01-08,21.2428
2014-01-07,21.1194
2014-01-06,20.2775
2014-01-03,19.9577
2014-01-02,19.5717
2013-12-31,19.4985
2013-12-30,19.2670
2013-12-27,19.8566
2013-12-26,20.6865
2013-12-24,20.1080
2013-12-23,19.9344
2013-12-20,20.0974
2013-12-19,19.4927
2013-12-18,19.6850
2013-12-17,19.9190
2013-12-16,19.4529
2013-12-13,19.0935
2013-12-12,18.7408
2013-12-11,18.5784
2013-12-10,19.2542
2013-12-09,19.8383
2013-12-06,20.1371
2013-12-05,19.1544
2013-12-04,18.6545
2013-12-03,18.9520
2013-12-02,20.2481
2013-11-29,20.3025
2013-11-27,20.5856
2013-11-26,20.6217
2013-11-25,19.9147
2013-11-22,21.7145
2013-11-21,20.4993
2013-11-20,20.3049
2013-11-19,23.1316
2013-11-18,24.0149
2013-11-15,23.1081
2013-11-14,22.7097
2013-11-13,21.9290
2013-11-12,21.5842
2013-11-11,21.7115
2013-11-08,22.3234
2013-11-07,21.5137
2013-11-06,22.5278
2013-11-05,22.5258
2013-11-04,22.2096
2013-11-01,22.3625
2013-10-31,21.3302
2013-10-30,20.9915
2013-10-29,20.9832
2013-10-28,21.1218
2013-10-25,21.9492
2013-10-24,21.0438
2013-10-23,21.0691
2013-10-22,18.2914
2013-10-21,17.8472
2013-10-18,18.5137
2013-10-17,18.4131
2013-10-16,17.5547
2013-10-15,16.5875
2013-10-14,17.3996
2013-10-11,16.7323
2013-10-10,17.3185
2013-10-09,15.2801
2013-10-08,15.9027
2013-10-07,16.7108
2013-10-04,17.0421
2013-10-03,16.1317
2013-10-02,17.8385
2013-10-01,17.7969
2013-09-30,17.6817
2013-09-27,18.5014
2013-09-26,18.9269
2013-09-25,18.5313
2013-09-24,18.8563
2013-09-23,18.1775
2013-09-20,17.7732
2013-09-19,19.3804
2013-09-18,19.0887
2013-09-17,18.4971
2013-09-16,17.8299
2013-09-13,15.7617
2013-09-12,15.0114
2013-09-11,14.7299
2013-09-10,14.2040
2013-09-09,13.7144
2013-09-06,13.1509
2013-09-05,13.5330
2013-09-04,13.3925
2013-09-03,12.7072
2013-08-30,12.1528
2013-08-29,12.8134
2013-08-28,11.9655
2013-08-27,11.9347
2013-08-26,13.4619
2013-08-23,13.4366
2013-08-22,13.2649
2013-08-21,12.6409
2013-08-20,13.1149
2013-08-19,13.1741
2013-08-16,12.5413
2013-08-15,12.1642
2013-08-14,13.1018
2013-08-13,14.4802
2013-08-12,13.4715
2013-08-09,14.2056
2013-08-08,14.5506
2013-08-07,14.9436
2013-08-06,15.0345
2013-08-05,15.3440
2013-08-02,15.6132
2013-08-01,15.0213
2013-07-31,14.2231
2013-07-30,14.6450
2013-07-29,14.1845
2013-07-26,14.7133
2013-07-25,15.4541
2013-07-24,15.6229
2013-07-23,16.1910
2013-07-22,15.7349
2013-07-19,15.8024
2013-07-18,16.2539
2013-07-17,14.8537
2013-07-16,14.5735
2013-07-15,15.5396
2013-07-12,13.6188
2013-07-11,17.1223
2013-07-10,16.4159
2013-07-09,15.9926
2013-07-08,15.8322
2013-07-05,15.7445
2013-07-03,15.0655
2013-07-02,14.3208
2013-07-01,15.5776
2013-06-28,15.1582
2013-06-27,15.6656
2013-06-26,14.3968
2013-06-25,13.2716
2013-06-24,12.8222
2013-06-21,14.3539
2013-06-20,14.1689
2013-06-19,16.0850
2013-06-18,17.4603
2013-06-17,16.8982
2013-06-14,16.2497
2013-06-13,16.4984
2013-06-12,15.8031
2013-06-11,16.4589
2013-06-10,16.8298
2013-06-07,17.0189
2013-06-06,15.5330
2013-06-05,14.8270
2013-06-04,15.6754
2013-06-03,16.5397
2013-05-31,15.5844
2013-05-30,16.7596
2013-05-29,15.9484
2013-05-28,16.7447
2013-05-24,16.6833
2013-05-23,16.5441
2013-05-22,15.5220
2013-05-21,16.1598
2013-05-20,16.1429
2013-05-17,16.2980
2013-05-16,14.9764
2013-05-15,15.3171
2013-05-14,14.7976
2013-05-13,14.0191
2013-05-10,13.7169
2013-05-09,14.0006
2013-05-08,13.6705
2013-05-07,13.8716
2013-05-06,13.5269
2013-05-03,13.2679
2013-05-02,12.3799
2013-05-01,11.7749
2013-04-30,11.9467
2013-04-29,12.3125
2013-04-26,13.0250
2013-04-25,12.3377
2013-04-24,11.8442
2013-04-23,10.2587
2013-04-22,9.5008
2013-04-19,10.2629
2013-04-18,9.1277
2013-04-17,9.5549
2013-04-16,9.7048
2013-04-15,9.6310
2013-04-12,11.2298
2013-04-11,11.0105
2013-04-10,10.5770
2013-04-09,10.2031
2013-04-08,9.9205
2013-04-05,9.5635
2013-04-04,8.8069
2013-04-03,8.4383
2013-04-02,8.2695
2013-04-01,9.1296
2013-03-28,9.5776
2013-03-27,9.8394
2013-03-26,10.1535
2013-03-25,9.0629
2013-03-22,9.0443
2013-03-21,8.7406
2013-03-20,9.5128
2013-03-19,9.6170
2013-03-18,9.4148
2013-03-15,10.3454
2013-03-14,9.2331
2013-03-13,9.3300
2013-03-12,8.9652
2013-03-11,8.2053
2013-03-08,7.1241
2013-03-07,7.0094
2013-03-06,5.7416
2013-03-05,5.4682
2013-03-04,4.4372
2013-03-01,4.5745
2013-02-28,4.3241
2013-02-27,4.6549
2013-02-26,3.5236
2013-02-25,3.1089
2013-02-22,4.2815
2013-02-21,3.8476
2013-02-20,3.0199
2013-02-19,2.9320
2013-02-15,3.2040
2013-02-14,3.1370
2013-02-13,3.0368
2013-02-12,3.5486
2013-02-11,3.4696
2013-02-08,3.9566
2013-02-07,4.5740
2013-02-06,3.8293
2013-02-05,3.5665
2013-02-04,3.1188
2013-02-01,2.8946
2013-01-31,2.2322
2013-01-30,2.7342
2013-01-29,2.1098
2013-01-28,2.3532
2013-01-25,3.0728
2013-01-24,3.2762
2013-01-23,2.5969
2013-01-22,2.5109
2013-01-18,3.1241
2013-01-17,3.2777
2013-01-16,2.6743
2013-01-15,4.5076
2013-01-14,4.2524
2013-01-11,3.3365
2013-01-10,4.7205
2013-01-09,4.5029
2013-01-08,2.7415
2013-01-07,4.1957
2013-01-04,5.3529
2013-01-03,5.2052
2013-01-02,4.9368
2012-12-31,3.7777
2012-12-28,3.3182
2012-12-27,4.1604
2012-12-26,4.3014
2012-12-24,4.2674
2012-12-21,4.4148
2012-12-20,4.4368
2012-12-19,3.9732
2012-12-18,3.9805
2012-12-17,3.3954
2012-12-14,2.9694
2012-12-13,3.1850
2012-12-12,4.0156
2012-12-11,4.2698
2012-12-10,4.0766
2012-12-07,3.4816
2012-12-06,3.0379
2012-12-05,2.9639
2012-12-04,3.0919
2012-12-03,3.0719
2012-11-30,3.2557
2012-11-29,3.1500
2012-11-28,3.1302
2012-11-27,3.4099
2012-11-26,3.2663
2012-11-23,2.9205
2012-11-21,2.5345
2012-11-20,2.1341
2012-11-19,1.7524
2012-11-16,0.9637
2012-11-15,1.1470
2012-11-14,1.3165
2012-11-13,2.7346
2012-11-12,2.9631
2012-11-09,2.6758
2012-11-08,1.1739
2012-11-07,0.5888
2012-11-06,1.5937
2012-11-05,0.5106
2012-11-02,0.2664
2012-11-01,0.7723
2012-10-31,0.5361
2012-10-26,0.9940
2012-10-25,1.2886
2012-10-24,2.0948
2012-10-23,2.1709
2012-10-22,2.7805
2012-10-19,2.9959
2012-10-18,3.1694
2012-10-17,2.7587
2012-10-16,2.6609
2012-10-15,1.8554
2012-10-12,1.5919
2012-10-11,0.9169
2012-10-10,0.5910
2012-10-09,0.7930
2012-10-08,0.7467
2012-10-05,0.9609
2012-10-04,0.3351
2012-10-03,0.2823
2012-10-02,0.0650
2012-10-01,0.3815
2012-09-28,0.1097
2012-09-27,0.4416
2012-09-26,0.5401
2012-09-25,-0.0261
2012-09-24,0.3988
2012-09-21,0.3599
2012-09-20,0.2824
2012-09-19,0.3147
2012-09-18,0.6700
2012-09-17,0.3316
2012-09-14,1.2122
2012-09-13,1.4075
2012-09-12,1.0146
2012-09-11,1.2153
2012-09-10,1.0955
2012-09-07,2.2712
2012-09-06,2.2274
2012-09-05,1.6642
2012-09-04,1.0022
2012-08-31,1.3449
2012-08-30,0.9791
2012-08-29,1.3789
2012-08-28,1.4304
2012-08-27,1.3431
2012-08-24,1.1625
2012-08-23,0.7074
2012-08-22,2.2737
2012-08-21,2.5795
2012-08-20,2.9444
2012-08-17,2.9965
2012-08-16,2.8314
2012-08-15,2.4828
2012-08-14,2.6745
2012-08-13,2.9172
2012-08-10,2.9299
2012-08-09,2.9743
2012-08-08,3.1767
2012-08-07,3.0938
2012-08-06,2.1589
2012-08-03,2.1110
2012-08-02,1.6200
2012-08-01,2.1047
2012-07-31,2.8180
2012-07-30,3.4170
2012-07-27,3.8288
2012-07-26,3.4758
2012-07-25,2.9559
2012-07-24,1.7595
2012-07-23,2.3117
2012-07-20,2.9307
2012-07-19,3.5477
2012-07-18,2.9690
2012-07-17,2.5009
2012-07-16,2.4169
2012-07-13,2.7569
2012-07-12,1.6742
2012-07-11,1.5591
2012-07-10,2.6287
2012-07-09,3.1438
2012-07-06,2.9403
2012-07-05,3.4171
2012-07-03,3.3161
2012-07-02,2.6668
2012-06-29,3.3766
2012-06-28,1.7350
2012-06-27,1.9187
2012-06-26,1.3443
2012-06-25,1.4197
2012-06-22,1.9927
2012-06-21,1.6342
2012-06-20,2.6729
2012-06-19,2.6186
2012-06-18,2.0015
2012-06-15,2.0583
2012-06-14,1.9738
2012-06-13,2.1052
2012-06-12,2.4304
2012-06-11,0.9393
2012-06-08,0.8355
2012-06-07,0.8417
2012-06-06,0.2758
2012-06-05,-0.6089
2012-06-04,-0.6582
2012-06-01,-0.8182
2012-05-31,0.6321
2012-05-30,0.4977
2012-05-29,1.1224
2012-05-25,0.8796
2012-05-24,1.7435
2012-05-23,1.8559
2012-05-22,1.8019
2012-05-21,1.9879
2012-05-18,0.4007
2012-05-17,0.7587
2012-05-16,2.4000
2012-05-15,2.5459
2012-05-14,2.8884
2012-05-11,3.1677
2012-05-10,3.3200
2012-05-09,3.4782
2012-05-08,4.0521
2012-05-07,4.4066
2012-05-04,4.3371
2012-05-03,4.9635
2012-05-02,5.2366
2012-05-01,5.2309
2012-04-30,4.9747
2012-04-27,5.2704
2012-04-26,5.1120
2012-04-25,5.1682
2012-04-24,2.9461
2012-04-23,2.7410
2012-04-20,3.1687
2012-04-19,2.9064
2012-04-18,3.2837
2012-04-17,3.5189
2012-04-16,2.7008
2012-04-13,2.8485
2012-04-12,3.2054
2012-04-11,2.1981
2012-04-10,1.5083
2012-04-09,2.6348
2012-04-05,3.3582
2012-04-04,3.4082
2012-04-03,4.0218
2012-04-02,4.3487
2012-03-30,3.8863
2012-03-29,3.7185
2012-03-28,3.8741
2012-03-27,4.1726
2012-03-26,4.4028
2012-03-23,3.7106
2012-03-22,3.6819
2012-03-21,4.3560
2012-03-20,4.4366
2012-03-19,4.5973
2012-03-16,4.4848
2012-03-15,4.6260
2012-03-14,4.5144
2012-03-13,4.0001
2012-03-12,3.6014
2012-03-09,3.4271
2012-03-08,3.9579
2012-03-07,3.5943
2012-03-06,3.0549
2012-03-05,4.0017
2012-03-02,4.4701
2012-03-01,4.5796
2012-02-29,4.5077
2012-02-28,4.6345
2012-02-27,4.6646
2012-02-24,5.1762
2012-02-23,5.0621
2012-02-22,5.1881
2012-02-21,5.0046
2012-02-17,4.8052
2012-02-16,4.7622
2012-02-15,4.7301
2012-02-14,4.9355
2012-02-13,4.5577
2012-02-10,4.6160
2012-02-09,5.1700
2012-02-08,4.9380
2012-02-07,4.5706
2012-02-06,4.7201
2012-02-03,5.2271
2012-02-02,4.6425
2012-02-01,4.7286
2012-01-31,4.1059
2012-01-30,4.0954
2012-01-27,4.3167
2012-01-26,4.7483
2012-01-25,5.0386
2012-01-24,4.8019
2012-01-23,4.8867
2012-01-20,4.8923
2012-01-19,4.9147
2012-01-18,4.6613
2012-01-17,4.7613
2012-01-13,4.4382
2012-01-12,4.9419
2012-01-11,4.5543
2012-01-10,4.6977
2012-01-09,4.4620
2012-01-06,4.1861
2012-01-05,3.9603
2012-01-04,4.3955
2012-01-03,4.3407
2011-12-30,3.9074
2011-12-29,4.3181
2011-12-28,3.8954
2011-12-27,4.4410
2011-12-23,4.2924
2011-12-22,4.4648
2011-12-21,4.1199
2011-12-20,3.5508
2011-12-19,2.4080
2011-12-16,2.8601
2011-12-15,2.6589
2011-12-14,2.3217
2011-12-13,2.8295
2011-12-12,2.8295
2011-12-09,3.3745
2011-12-08,2.4959
2011-12-07,2.7230
2011-12-06,2.8653
2011-12-05,2.9811
2011-12-02,3.0912
2011-12-01,2.9338
2011-11-30,1.7980
2011-11-29,0.0552
2011-11-28,-0.0840
2011-11-25,-1.2316
2011-11-23,-1.4516
2011-11-22,-0.4316
2011-11-21,0.1959
2011-11-18,1.1922
2011-11-17,0.4822
2011-11-16,0.6135
2011-11-15,1.4575
2011-11-14,1.4575
2011-11-11,0.9330
2011-11-10,-0.1538
2011-11-09,-0.3005
2011-11-08,0.8012
2011-11-07,0.3970
2011-11-04,0.1426
2011-11-03,0.3456
2011-11-02,-0.5852
2011-11-01,-1.2316
2011-10-31,0.1323
2011-10-28,1.3979
2011-10-27,1.1419
2011-10-26,0.5548
2011-10-25,-0.9579
2011-10-24,-0.4113
2011-10-21,-0.4970
2011-10-20,-1.6303
2011-10-19,-1.3033
2011-10-18,-1.1134
2011-10-17,-2.0303
2011-10-14,-0.9141
2011-10-13,-1.1097
2011-10-12,-0.6895
2011-10-11,-0.8784
2011-10-10,-0.8467
2011-10-07,-2.0498
2011-10-06,-2.2301
2011-10-05,-3.0651
2011-10-04,-3.5189
2011-10-03,-4.0135
2011-09-30,-2.8406
2011-09-29,-1.8585
2011-09-28,-2.1070
2011-09-27,-1.6508
2011-09-26,-2.0746
2011-09-23,-3.4679
2011-09-22,-3.9139
2011-09-21,-2.6989
2011-09-20,-1.3280
2011-09-19,-1.0056
2011-09-16,-0.3302
2011-09-15,-0.9206
2011-09-14,-1.6450
2011-09-13,-1.7464
2011-09-12,-2.0051
2011-09-09,-2.3428
2011-09-08,-1.7928
2011-09-07,-0.6520
2011-09-06,-1.8518
2011-09-02,-1.1583
2011-09-01,-0.0316
2011-08-31,0.4252
2011-08-30,-0.0409
2011-08-29,-0.8500
2011-08-26,-1.8820
2011-08-25,-2.8712
2011-08-24,-2.5445
2011-08-23,-3.0825
2011-08-22,-4.4999
2011-08-19,-5.0048
2011-08-18,-4.2430
2011-08-17,-2.4227
2011-08-16,-2.3943
2011-08-15,-2.1278
2011-08-12,-2.6916
2011-08-11,-4.4430
2011-08-10,-5.3305
2011-08-09,-2.7746
2011-08-08,-5.0458
2011-08-05,-2.6637
2011-08-04,-2.4588
2011-08-03,0.1637
2011-08-02,0.3912
2011-08-01,2.0764
2011-07-29,2.1673
2011-07-28,2.2902
2011-07-27,2.2717
2011-07-26,1.9828
2011-07-25,2.7220
2011-07-22,3.6057
2011-07-21,3.7493
2011-07-20,3.2518
2011-07-19,2.3083
2011-07-18,1.7013
2011-07-15,2.8235
2011-07-14,2.7680
2011-07-13,3.4083
2011-07-12,3.2614
2011-07-11,4.1941
2011-07-08,5.3408
2011-07-07,5.9614
2011-07-06,5.2064
2011-07-05,4.8476
2011-07-01,4.9279
2011-06-30,4.7220
2011-06-29,3.9857
2011-06-28,3.5997
2011-06-27,3.3112
2011-06-24,3.0902
2011-06-23,3.0841
2011-06-22,3.6510
2011-06-21,4.8781
2011-06-20,5.2380
2011-06-17,5.0218
2011-06-16,4.9319
2011-06-15,4.8363
2011-06-14,5.3569
2011-06-13,4.3398
2011-06-10,4.1891
2011-06-09,5.1714
2011-06-08,4.9740
2011-06-07,5.1919
2011-06-06,5.4560
2011-06-03,5.6274
2011-06-02,6.1891
2011-06-01,5.9901
2011-05-31,7.7829
2011-05-27,7.1767
2011-05-26,6.9836
2011-05-25,6.7848
2011-05-24,6.3456
2011-05-23,6.8197
2011-05-20,7.6537
2011-05-19,7.9920
2011-05-18,7.4829
2011-05-17,7.2159
2011-05-16,7.9505
2011-05-13,8.8079
2011-05-12,9.0679
2011-05-11,8.8798
2011-05-10,9.1846
2011-05-09,9.0100
2011-05-06,8.8243
2011-05-05,8.3392
2011-05-04,8.5999
2011-05-03,9.0485
2011-05-02,9.0618
2011-04-29,9.2285
2011-04-28,8.5443
2011-04-27,7.1687
2011-04-26,6.8417
2011-04-25,6.4679
2011-04-21,6.8222
2011-04-20,6.6103
2011-04-19,5.5006
2011-04-18,5.2907
2011-04-15,5.1800
2011-04-14,5.0057
2011-04-13,4.9072
2011-04-12,5.5160
2011-04-11,5.9539
2011-04-08,5.7880
2011-04-07,6.3157
2011-04-06,5.9913
2011-04-05,5.7121
2011-04-04,6.1731
2011-04-01,6.2116
2011-03-31,6.1665
2011-03-30,6.0936
2011-03-29,5.9930
2011-03-28,5.8145
2011-03-25,5.8395
2011-03-24,5.5174
2011-03-23,5.4952
2011-03-22,5.0127
2011-03-21,4.6507
2011-03-18,3.4683
2011-03-17,3.0124
2011-03-16,2.6636
2011-03-15,3.8823
2011-03-14,4.5305
2011-03-11,5.0897
2011-03-10,4.8928
2011-03-09,5.3900
2011-03-08,5.3621
2011-03-07,4.7135
2011-03-04,5.2829
2011-03-03,5.2328
2011-03-02,4.0304
2011-03-01,4.3690
2011-02-28,5.5437
2011-02-25,5.7254
2011-02-24,4.8601
2011-02-23,4.5601
2011-02-22,4.9951
2011-02-18,6.3219
2011-02-17,5.8732
2011-02-16,6.0248
2011-02-15,5.4184
2011-02-14,5.9601
2011-02-11,5.8930
2011-02-10,6.2200
2011-02-09,6.2033
2011-02-08,6.0165
2011-02-07,5.5873
2011-02-04,5.2838
2011-02-03,5.0630
2011-02-02,5.0752
2011-02-01,4.6846
2011-01-31,4.2373
2011-01-28,4.0991
2011-01-27,4.9005
2011-01-26,4.6038
2011-01-25,5.9559
2011-01-24,6.2575
2011-01-21,5.6851
2011-01-20,5.3784
2011-01-19,5.7511
2011-01-18,6.2044
2011-01-14,4.8887
2011-01-13,4.7557
2011-01-12,4.9504
2011-01-11,4.2925
2011-01-10,4.3710
2011-01-07,4.5457
2011-01-06,4.2267
2011-01-05,3.4963
2011-01-04,3.1958
2011-01-03,2.8949
2010-12-31,2.2568
2010-12-30,2.1164
2010-12-29,2.1398
2010-12-28,2.0339
2010-12-27,1.9728
2010-12-23,2.1515
2010-12-22,1.9033
2010-12-21,1.6717
2010-12-20,1.1630
2010-12-17,2.1690
2010-12-16,1.8213
2010-12-15,1.7330
2010-12-14,1.8754
2010-12-13,1.4913
2010-12-10,1.7007
2010-12-09,1.9552
2010-12-08,2.2778
2010-12-07,2.8745
2010-12-06,3.0796
2010-12-03,3.0529
2010-12-02,3.0811
2010-12-01,2.6186
2010-11-30,1.5710
2010-11-29,1.9011
2010-11-26,2.1473
2010-11-24,2.4890
2010-11-23,1.5164
2010-11-22,1.7563
2010-11-19,1.5194
2010-11-18,2.0873
2010-11-17,0.9467
2010-11-16,1.1022
2010-11-15,1.5637
2010-11-12,1.2828
2010-11-11,2.5595
2010-11-10,3.5277
2010-11-09,4.7899
2010-11-08,5.3527
2010-11-05,5.9780
2010-11-04,5.7575
2010-11-03,4.7465
2010-11-02,4.9914
2010-11-01,5.4001
2010-10-29,5.4935
2010-10-28,5.8610
2010-10-27,5.6482
2010-10-26,5.9039
2010-10-25,6.1129
2010-10-22,5.9076
2010-10-21,6.0461
2010-10-20,5.9747
2010-10-19,4.7876
2010-10-18,5.4644
2010-10-15,5.4025
2010-10-14,6.1218
2010-10-13,6.1853
2010-10-12,5.5468
2010-10-11,5.4289
2010-10-08,5.0394
2010-10-07,4.6434
2010-10-06,4.7111
2010-10-05,4.7224
2010-10-04,3.5537
2010-10-01,3.8328
2010-09-30,3.6830
2010-09-29,3.3886
2010-09-28,2.6354
2010-09-27,2.3061
2010-09-24,2.6955
2010-09-23,1.6727
2010-09-22,2.3590
2010-09-21,2.5408
2010-09-20,2.2738
2010-09-17,1.8701
2010-09-16,1.6759
2010-09-15,1.7571
2010-09-14,1.7733
2010-09-13,2.5468
2010-09-10,2.3661
2010-09-09,2.1598
2010-09-08,2.7321
2010-09-07,2.1765
2010-09-03,2.8368
2010-09-02,2.1924
2010-09-01,1.6212
2010-08-31,1.0146
2010-08-30,1.5355
2010-08-27,2.1080
2010-08-26,1.1453
2010-08-25,0.8500
2010-08-24,0.9411
2010-08-23,2.2216
2010-08-20,2.9343
2010-08-19,2.9453
2010-08-18,3.7052
2010-08-17,3.7001
2010-08-16,2.8823
2010-08-13,3.1234
2010-08-12,3.0515
2010-08-11,3.5433
2010-08-10,5.2199
2010-08-09,5.4281
2010-08-06,5.2820
2010-08-05,5.2875
2010-08-04,5.5883
2010-08-03,5.5240
2010-08-02,5.6065
2010-07-30,4.8415
2010-07-29,4.3839
2010-07-28,4.4382
2010-07-27,5.1460
2010-07-26,5.2716
2010-07-23,4.8191
2010-07-22,4.1606
2010-07-21,2.4336
2010-07-20,2.8109
2010-07-19,2.4534
2010-07-16,1.7962
2010-07-15,3.1303
2010-07-14,3.3376
2010-07-13,3.1746
2010-07-12,3.1288
2010-07-09,3.3015
2010-07-08,3.3391
2010-07-07,2.6176
2010-07-06,1.6264
2010-07-02,1.9351
2010-07-01,2.1053
2010-06-30,2.3658
2010-06-29,2.5198
2010-06-28,4.8247
2010-06-25,5.6401
2010-06-24,4.9696
2010-06-23,4.9807
2010-06-22,4.3933
2010-06-21,5.3291
2010-06-18,5.3241
2010-06-17,4.9748
2010-06-16,4.8600
2010-06-15,5.1071
2010-06-14,3.7734
2010-06-11,4.0799
2010-06-10,3.3241
2010-06-09,2.2024
2010-06-08,1.8411
2010-06-07,1.3691
2010-06-04,1.9309
2010-06-03,3.6625
2010-06-02,3.6792
2010-06-01,2.9606
2010-05-28,3.6414
2010-05-27,4.1707
2010-05-26,3.2024
2010-05-25,2.9520
2010-05-24,3.1567
2010-05-21,3.9403
2010-05-20,3.1303
2010-05-19,4.9422
2010-05-18,5.8152
2010-05-17,6.9577
2010-05-14,7.0400
2010-05-13,8.1885
2010-05-12,8.8534
2010-05-11,8.1195
2010-05-10,7.9057
2010-05-07,5.6811
2010-05-06,6.4282
2010-05-05,8.2743
2010-05-04,10.1264
2010-05-03,10.1264
2010-04-30,9.1106
2010-04-29,9.9687
2010-04-28,9.2271
2010-04-27,9.2965
2010-04-26,10.4774
2010-04-23,10.9842
2010-04-22,11.2800
2010-04-21,10.5426
2010-04-20,9.0970
2010-04-19,8.8572
2010-04-16,8.7667
2010-04-15,9.5944
2010-04-14,9.3886
2010-04-13,9.1194
2010-04-12,9.5831
2010-04-09,9.9014
2010-04-08,9.8284
2010-04-07,9.7349
2010-04-06,9.8987
2010-04-05,9.7337
2010-04-01,10.3306
2010-03-31,10.1360
2010-03-30,10.7147
2010-03-29,11.0807
2010-03-26,10.3074
2010-03-25,10.2563
2010-03-24,10.1698
2010-03-23,10.0987
2010-03-22,9.9620
2010-03-19,9.3578
2010-03-18,9.4500
2010-03-17,8.6897
2010-03-16,8.3506
2010-03-15,8.7647
2010-03-12,9.0269
2010-03-11,9.1730
2010-03-10,9.1428
2010-03-09,8.0132
2010-03-08,7.7304
2010-03-05,8.1454
2010-03-04,6.9147
2010-03-03,6.3376
2010-03-02,6.3324
2010-03-01,6.1018
2010-02-26,5.6608
2010-02-25,5.5083
2010-02-24,5.8664
2010-02-23,5.4949
2010-02-22,6.1997
2010-02-19,6.0019
2010-02-18,5.6370
2010-02-17,5.0767
2010-02-16,4.7822
2010-02-12,3.9298
2010-02-11,4.4731
2010-02-10,3.9148
2010-02-09,4.0301
2010-02-08,3.0404
2010-02-05,3.3327
2010-02-04,3.8615
2010-02-03,5.1063
2010-02-02,4.9169
2010-02-01,5.0212
2010-01-29,4.4435
2010-01-28,5.5820
2010-01-27,5.2517
2010-01-26,2.9896
2010-01-25,3.0302
2010-01-22,3.0248
2010-01-21,3.8528
2010-01-20,4.4368
2010-01-19,4.7005
2010-01-15,4.7999
2010-01-14,5.2328
2010-01-13,5.0218
2010-01-12,4.6362
2010-01-11,4.8916
2010-01-08,5.3159
2010-01-07,5.6655
2010-01-06,4.3919
2010-01-05,3.4487
2010-01-04,2.4475
2009-12-31,1.3132
2009-12-30,1.7900
2009-12-29,1.9338
2009-12-28,1.8952
2009-12-24,2.0894
2009-12-23,1.8046
2009-12-22,1.8840
2009-12-21,1.4469
2009-12-18,0.9751
2009-12-17,1.5545
2009-12-16,1.9274
2009-12-15,2.2329
2009-12-14,2.4480
2009-12-11,2.2056
