Dates,MOM Values
2019-02-14,80.7992
2019-02-13,74.5308
2019-02-12,72.8382
2019-02-11,66.1590
2019-02-08,80.3136
2019-02-07,71.2007
2019-02-06,75.1388
2019-02-05,72.3483
2019-02-04,59.1958
2019-02-01,53.9952
2019-01-31,56.9772
2019-01-30,61.4027
2019-01-29,31.3833
2019-01-28,39.1905
2019-01-25,33.2314
2019-01-24,39.2971
2019-01-23,36.1412
2019-01-22,25.6056
2019-01-18,40.8242
2019-01-17,32.1063
2019-01-16,33.3007
2019-01-15,28.2655
2019-01-14,33.9665
2019-01-11,35.3813
2019-01-10,27.5811
2019-01-09,26.6823
2019-01-08,24.8068
2019-01-07,-4.0135
2019-01-04,-5.5220
2019-01-03,-15.6231
2019-01-02,-1.8422
2018-12-31,-2.6459
2018-12-28,-8.8612
2018-12-27,-16.1773
2018-12-26,-24.5835
2018-12-24,-53.6887
2018-12-21,-38.0467
2018-12-20,-28.1682
2018-12-19,-23.6523
2018-12-18,-19.0508
2018-12-17,-22.9053
2018-12-14,-25.1672
2018-12-13,-30.6280
2018-12-12,-31.7698
2018-12-11,-35.1872
2018-12-10,-24.4573
2018-12-07,-26.7902
2018-12-06,-14.9553
2018-12-04,-5.5933
2018-12-03,9.7550
2018-11-30,-4.4322
2018-11-29,2.6059
2018-11-28,-4.5797
2018-11-27,-20.2257
2018-11-26,-11.3421
2018-11-23,-12.2319
2018-11-21,-23.3326
2018-11-20,-16.0936
2018-11-19,-1.4828
2018-11-16,-5.9815
2018-11-15,-8.1712
2018-11-14,-2.6615
2018-11-13,17.8670
2018-11-12,22.2114
2018-11-09,31.8870
2018-11-08,33.3815
2018-11-07,40.9591
2018-11-06,34.7331
2018-11-05,28.0937
2018-11-02,24.2593
2018-11-01,27.0900
2018-10-31,8.8105
2018-10-30,19.1244
2018-10-29,4.2722
2018-10-26,34.8860
2018-10-25,46.7279
2018-10-24,39.6498
2018-10-23,43.0895
2018-10-22,50.0737
2018-10-19,61.9402
2018-10-18,63.8525
2018-10-17,70.7161
2018-10-16,75.2151
2018-10-15,64.7794
2018-10-12,66.6648
2018-10-11,64.9779
2018-10-10,74.2795
2018-10-09,91.7286
2018-10-08,89.3132
2018-10-05,90.6097
2018-10-04,95.0722
2018-10-03,99.4028
2018-10-02,93.7239
2018-10-01,91.7210
2018-09-28,83.4812
2018-09-27,85.5787
2018-09-26,80.6852
2018-09-25,86.5577
2018-09-24,90.8183
2018-09-21,97.5208
2018-09-20,90.5914
2018-09-19,94.7037
2018-09-18,87.9531
2018-09-17,87.7284
2018-09-14,92.6910
2018-09-13,90.7892
2018-09-12,88.5204
2018-09-11,81.3228
2018-09-10,76.2905
2018-09-07,85.7164
2018-09-06,89.8995
2018-09-05,84.0876
2018-09-04,84.4720
2018-08-31,82.1732
2018-08-30,85.5200
2018-08-29,90.1983
2018-08-28,89.4222
2018-08-27,90.4953
2018-08-24,85.7472
2018-08-23,85.8616
2018-08-22,90.5268
2018-08-21,93.3106
2018-08-20,94.2936
2018-08-17,90.5883
2018-08-16,88.9785
2018-08-15,77.8675
2018-08-14,82.3432
2018-08-13,82.4132
2018-08-10,76.2265
2018-08-09,83.8830
2018-08-08,83.8420
2018-08-07,92.1216
2018-08-06,87.1410
2018-08-03,90.2866
2018-08-02,90.4573
2018-08-01,92.4355
2018-07-31,94.7340
2018-07-30,90.1359
2018-07-27,99.8497
2018-07-26,100.9766
2018-07-25,97.5241
2018-07-24,99.4922
2018-07-23,97.6459
2018-07-20,99.4991
2018-07-19,99.4107
2018-07-18,105.8138
2018-07-17,102.5326
2018-07-16,100.8247
2018-07-13,97.2111
2018-07-12,92.0420
2018-07-11,84.7970
2018-07-10,91.4996
2018-07-09,87.0057
2018-07-06,82.8417
2018-07-05,80.8489
2018-07-03,84.4748
2018-07-02,91.0795
2018-06-29,93.6582
2018-06-28,94.1098
2018-06-27,89.4514
2018-06-26,92.5912
2018-06-25,94.8358
2018-06-22,103.8583
2018-06-21,100.3997
2018-06-20,102.0853
2018-06-19,101.2091
2018-06-18,113.5603
2018-06-15,116.5542
2018-06-14,124.0608
2018-06-13,126.6597
2018-06-12,130.4750
2018-06-11,131.3990
2018-06-08,128.4398
2018-06-07,131.3633
2018-06-06,134.1944
2018-06-05,123.3346
2018-06-04,122.0456
2018-06-01,116.6886
2018-05-31,114.2139
2018-05-30,122.1691
2018-05-29,118.5685
2018-05-25,124.5380
2018-05-24,119.9376
2018-05-23,119.4521
2018-05-22,117.7930
2018-05-21,125.8506
2018-05-18,113.9190
2018-05-17,105.6913
2018-05-16,99.7953
2018-05-15,102.0232
2018-05-14,104.6549
2018-05-11,109.7167
2018-05-10,131.0384
2018-05-09,130.0762
2018-05-08,124.2429
2018-05-07,127.9679
2018-05-04,121.6563
2018-05-03,120.5611
2018-05-02,113.6198
2018-05-01,119.2053
2018-04-30,125.2032
2018-04-27,132.0161
2018-04-26,134.0055
2018-04-25,136.2485
2018-04-24,124.5294
2018-04-23,134.7345
2018-04-20,134.2608
2018-04-19,139.1808
2018-04-18,140.3168
2018-04-17,136.4908
2018-04-16,129.7153
2018-04-13,128.0181
2018-04-12,134.8449
2018-04-11,123.0331
2018-04-10,132.8156
2018-04-09,121.2417
2018-04-06,125.5192
2018-04-05,134.6583
2018-04-04,128.5637
2018-04-03,132.7335
2018-04-02,127.5994
2018-03-29,134.0247
2018-03-28,127.5235
2018-03-27,128.5488
2018-03-26,136.1613
2018-03-23,130.2519
2018-03-22,130.1923
2018-03-21,144.8710
2018-03-20,144.1728
2018-03-19,141.2920
2018-03-16,139.7645
2018-03-15,140.0017
2018-03-14,140.5430
2018-03-13,148.1455
2018-03-12,155.1467
2018-03-09,166.6981
2018-03-08,160.9832
2018-03-07,162.1058
2018-03-06,167.0714
2018-03-05,169.4396
2018-03-02,158.0085
2018-03-01,163.1084
2018-02-28,174.2893
2018-02-27,175.9667
2018-02-26,175.5716
2018-02-23,166.8805
2018-02-22,167.0037
2018-02-21,164.5478
2018-02-20,167.2997
2018-02-16,168.6192
2018-02-15,169.9325
2018-02-14,159.7945
2018-02-13,155.8951
2018-02-12,158.0130
2018-02-09,148.9179
2018-02-08,144.1994
2018-02-07,161.5142
2018-02-06,156.2148
2018-02-05,145.7621
2018-02-02,165.6881
2018-02-01,173.8532
2018-01-31,170.3109
2018-01-30,157.6152
2018-01-29,160.1765
2018-01-26,160.1077
2018-01-25,160.9470
2018-01-24,151.7185
2018-01-23,153.9594
2018-01-22,156.5268
2018-01-19,154.7553
2018-01-18,158.9868
2018-01-17,169.1284
2018-01-16,152.9796
2018-01-12,154.3072
2018-01-11,146.8513
2018-01-10,140.5400
2018-01-09,139.0581
2018-01-08,129.8229
2018-01-05,128.8364
2018-01-04,118.1942
2018-01-03,116.0647
2018-01-02,114.4864
2017-12-29,114.4328
2017-12-28,115.3188
2017-12-27,114.6045
2017-12-26,114.0577
2017-12-22,114.1371
2017-12-21,112.3225
2017-12-20,113.9634
2017-12-19,113.0823
2017-12-18,113.0436
2017-12-15,109.7790
2017-12-14,108.9647
2017-12-13,106.1610
2017-12-12,107.7905
2017-12-11,102.0782
2017-12-08,106.5491
2017-12-07,103.3467
2017-12-06,101.2234
2017-12-05,98.4353
2017-12-04,103.4146
2017-12-01,98.9116
2017-11-30,105.4872
2017-11-29,99.0889
2017-11-28,98.2801
2017-11-27,97.6663
2017-11-24,99.7749
2017-11-22,99.5187
2017-11-21,100.0949
2017-11-20,100.1816
2017-11-17,99.3876
2017-11-16,100.8894
2017-11-15,98.5044
2017-11-14,97.9660
2017-11-13,96.6024
2017-11-10,93.1327
2017-11-09,93.5794
2017-11-08,96.5846
2017-11-07,103.4261
2017-11-06,103.9852
2017-11-03,100.2205
2017-11-02,101.5456
2017-11-01,98.2618
2017-10-31,98.3713
2017-10-30,98.4999
2017-10-27,96.3563
2017-10-26,97.9907
2017-10-25,97.4720
2017-10-24,105.3694
2017-10-23,101.1591
2017-10-20,103.8234
2017-10-19,98.4955
2017-10-18,100.9723
2017-10-17,100.8220
2017-10-16,101.8836
2017-10-13,102.4419
2017-10-12,102.2718
2017-10-11,101.5206
2017-10-10,101.3616
2017-10-09,98.9360
2017-10-06,100.1261
2017-10-05,100.6145
2017-10-04,99.2051
2017-10-03,99.5973
2017-10-02,99.4509
2017-09-29,95.7345
2017-09-28,95.3280
2017-09-27,96.9061
2017-09-26,96.4281
2017-09-25,98.1741
2017-09-22,101.9533
2017-09-21,101.6389
2017-09-20,101.0059
2017-09-19,98.0331
2017-09-18,100.3165
2017-09-15,95.4491
2017-09-14,93.6093
2017-09-13,90.2317
2017-09-12,89.2303
2017-09-11,89.4437
2017-09-08,90.0451
2017-09-07,88.3252
2017-09-06,87.6689
2017-09-05,88.8957
2017-09-01,90.5039
2017-08-31,88.1268
2017-08-30,90.2472
2017-08-29,91.0448
2017-08-28,90.3174
2017-08-25,91.7730
2017-08-24,94.7130
2017-08-23,97.3066
2017-08-22,98.4383
2017-08-21,93.9099
2017-08-18,92.4686
2017-08-17,92.2796
2017-08-16,93.6416
2017-08-15,94.8630
2017-08-14,90.8979
2017-08-11,94.7427
2017-08-10,94.2912
2017-08-09,97.3201
2017-08-08,100.6783
2017-08-07,101.0532
2017-08-04,99.6727
2017-08-03,101.1929
2017-08-02,101.3702
2017-08-01,102.8841
2017-07-31,105.9312
2017-07-28,104.2768
2017-07-27,102.0912
2017-07-26,96.8094
2017-07-25,76.5132
2017-07-24,76.0287
2017-07-21,78.2074
2017-07-20,76.3357
2017-07-19,77.4895
2017-07-18,75.6556
2017-07-17,75.2679
2017-07-14,75.6433
2017-07-13,74.1853
2017-07-12,73.2703
2017-07-11,73.0274
2017-07-10,72.0562
2017-07-07,73.1059
2017-07-06,72.5526
2017-07-05,73.5808
2017-07-03,69.5636
2017-06-30,68.8643
2017-06-29,67.5887
2017-06-28,68.3727
2017-06-27,69.1473
2017-06-26,66.1552
2017-06-23,68.5137
2017-06-22,65.5637
2017-06-21,66.9923
2017-06-20,67.3598
2017-06-19,68.4802
2017-06-16,64.7426
2017-06-15,61.8880
2017-06-14,59.6123
2017-06-13,57.7074
2017-06-12,56.3956
2017-06-09,55.6421
2017-06-08,54.7662
2017-06-07,53.5482
2017-06-06,51.7616
2017-06-05,54.0914
2017-06-02,55.0396
2017-06-01,52.6112
2017-05-31,54.3378
2017-05-30,53.7233
2017-05-26,54.1123
2017-05-25,55.2394
2017-05-24,53.9264
2017-05-23,52.6881
2017-05-22,53.3319
2017-05-19,49.9888
2017-05-18,47.0700
2017-05-17,46.9014
2017-05-16,50.1835
2017-05-15,50.4844
2017-05-12,48.6037
2017-05-11,50.2661
2017-05-10,51.2924
2017-05-09,52.9682
2017-05-08,52.0815
2017-05-05,50.0520
2017-05-04,48.2934
2017-05-03,49.7144
2017-05-02,50.7098
2017-05-01,50.4945
2017-04-28,54.0887
2017-04-27,51.9453
2017-04-26,49.4119
2017-04-25,52.8731
2017-04-24,54.1812
2017-04-21,52.8024
2017-04-20,51.7837
2017-04-19,48.4615
2017-04-18,47.7832
2017-04-17,51.5038
2017-04-13,51.1533
2017-04-12,52.6407
2017-04-11,51.5118
2017-04-10,44.1555
2017-04-07,46.9849
2017-04-06,45.8295
2017-04-05,44.4365
2017-04-04,48.6233
2017-04-03,47.1176
2017-03-31,46.5933
2017-03-30,47.3301
2017-03-29,47.5319
2017-03-28,46.1668
2017-03-27,43.2012
2017-03-24,43.0307
2017-03-23,45.3527
2017-03-22,45.1183
2017-03-21,48.2878
2017-03-20,51.9773
2017-03-17,53.0423
2017-03-16,51.4941
2017-03-15,49.1799
2017-03-14,49.1165
2017-03-13,49.8261
2017-03-10,50.7395
2017-03-09,52.4144
2017-03-08,53.6814
2017-03-07,53.3137
2017-03-06,49.6406
2017-03-03,49.3769
2017-03-02,48.6929
2017-03-01,51.3954
2017-02-28,45.8576
2017-02-27,46.4051
2017-02-24,43.9660
2017-02-23,45.8032
2017-02-22,43.3517
2017-02-21,44.6062
2017-02-17,43.0188
2017-02-16,39.7953
2017-02-15,37.0087
2017-02-14,35.5462
2017-02-13,35.1068
2017-02-10,31.3616
2017-02-09,33.0129
2017-02-08,34.8264
2017-02-07,35.7319
2017-02-06,33.6770
2017-02-03,32.3667
2017-02-02,30.3280
2017-02-01,32.5550
2017-01-31,32.8053
2017-01-30,35.0510
2017-01-27,36.7625
2017-01-26,39.5893
2017-01-25,39.3696
2017-01-24,33.0860
2017-01-23,31.3708
2017-01-20,32.0955
2017-01-19,32.4186
2017-01-18,32.4127
2017-01-17,31.2494
2017-01-13,32.3425
2017-01-12,30.3583
2017-01-11,29.3061
2017-01-10,28.6294
2017-01-09,27.1834
2017-01-06,27.2368
2017-01-05,24.8307
2017-01-04,24.0778
2017-01-03,24.2677
2016-12-30,26.0217
2016-12-29,28.8627
2016-12-28,30.3373
2016-12-27,31.6343
2016-12-23,33.4871
2016-12-22,34.6918
2016-12-21,34.7827
2016-12-20,34.2340
2016-12-19,33.5418
2016-12-16,33.6406
2016-12-15,34.2850
2016-12-14,34.8975
2016-12-13,36.6465
2016-12-12,38.7202
2016-12-09,38.1174
2016-12-08,38.3104
2016-12-07,38.2648
2016-12-06,35.3189
2016-12-05,34.8015
2016-12-02,36.9024
2016-12-01,34.8518
2016-11-30,34.2687
2016-11-29,38.6532
2016-11-28,40.5120
2016-11-25,40.9341
2016-11-23,33.4907
2016-11-22,32.0051
2016-11-21,29.1595
2016-11-18,25.7690
2016-11-17,23.8827
2016-11-16,26.4709
2016-11-15,31.9175
2016-11-14,30.0385
2016-11-11,29.9580
2016-11-10,31.0890
2016-11-09,29.9614
2016-11-08,17.0383
2016-11-07,20.3845
2016-11-04,16.6371
2016-11-03,18.1631
2016-11-02,19.9638
2016-11-01,17.9768
2016-10-31,18.3806
2016-10-28,15.7142
2016-10-27,16.9581
2016-10-26,15.6029
2016-10-25,11.1395
2016-10-24,9.8928
2016-10-21,5.5122
2016-10-20,0.4887
2016-10-19,-1.2063
2016-10-18,-1.6887
2016-10-17,-6.3662
2016-10-14,-8.4574
2016-10-13,-9.4102
2016-10-12,-7.0939
2016-10-11,-5.6552
2016-10-10,-4.1990
2016-10-07,-4.5233
2016-10-06,-2.6726
2016-10-05,-1.2687
2016-10-04,-8.8450
2016-10-03,-11.0111
2016-09-30,-10.1835
2016-09-29,-7.6724
2016-09-28,-8.0209
2016-09-27,-10.4622
2016-09-26,-9.2069
2016-09-23,-8.7664
2016-09-22,-11.7849
2016-09-21,-13.0344
2016-09-20,-12.9467
2016-09-19,-14.4866
2016-09-16,-15.9031
2016-09-15,-12.8665
2016-09-14,-14.3029
2016-09-13,-13.7307
2016-09-12,-13.5735
2016-09-09,-14.7579
2016-09-08,-11.6891
2016-09-07,-11.7848
2016-09-06,-10.6025
2016-09-02,-10.3135
2016-09-01,-9.9844
2016-08-31,-8.7580
2016-08-30,-7.4624
2016-08-29,-7.7364
2016-08-26,-8.4959
2016-08-25,-8.5501
2016-08-24,-10.0218
2016-08-23,-9.2670
2016-08-22,-8.6825
2016-08-19,-8.2886
2016-08-18,-8.0497
2016-08-17,-8.0133
2016-08-16,-6.9629
2016-08-15,-7.8992
2016-08-12,-9.8505
2016-08-11,-8.3746
2016-08-10,-9.0367
2016-08-09,-9.3643
2016-08-08,-5.2045
2016-08-05,-3.5662
2016-08-04,-3.6307
2016-08-03,-2.2982
2016-08-02,-2.3574
2016-08-01,1.9351
2016-07-29,-3.0619
2016-07-28,-4.0022
2016-07-27,-0.4384
2016-07-26,-0.8629
2016-07-25,-0.8055
2016-07-22,1.8070
2016-07-21,2.4052
2016-07-20,4.7913
2016-07-19,6.4737
2016-07-18,5.0489
2016-07-15,6.0601
2016-07-14,5.8463
2016-07-13,1.9672
2016-07-12,3.7281
2016-07-11,3.1396
2016-07-08,-0.7058
2016-07-07,-5.1777
2016-07-06,-5.4316
2016-07-05,-6.6340
2016-07-01,-3.9303
2016-06-30,-2.9644
2016-06-29,-3.9254
2016-06-28,-6.9668
2016-06-27,-7.0545
2016-06-24,-2.7684
2016-06-23,2.6016
2016-06-22,4.5949
2016-06-21,3.2443
2016-06-20,4.7137
2016-06-17,4.8830
2016-06-16,1.5862
2016-06-15,0.0262
2016-06-14,1.5568
2016-06-13,3.2816
2016-06-10,7.8241
2016-06-09,8.0975
2016-06-08,3.9796
2016-06-07,-1.7268
2016-06-06,-6.8320
2016-06-03,-12.6296
2016-06-02,-12.9705
2016-06-01,-13.9509
2016-05-31,-13.9386
2016-05-27,-9.0181
2016-05-26,-10.3792
2016-05-25,-12.4021
2016-05-24,-10.5781
2016-05-23,-11.7523
2016-05-20,-12.9323
2016-05-19,-10.2490
2016-05-18,-7.7275
2016-05-17,-6.7204
2016-05-16,-4.2523
2016-05-13,-7.0952
2016-05-12,-2.9346
2016-05-11,-3.5393
2016-05-10,-5.6427
2016-05-09,-9.8369
2016-05-06,-9.1062
2016-05-05,-8.8724
2016-05-04,-11.4717
2016-05-03,-10.1304
2016-05-02,-10.2159
2016-04-29,-8.0847
2016-04-28,-8.8461
2016-04-27,-5.7830
2016-04-26,-7.3625
2016-04-25,-8.1280
2016-04-22,-7.0775
2016-04-21,-8.4469
2016-04-20,-6.2724
2016-04-19,-4.0890
2016-04-18,-5.1917
2016-04-15,-4.1722
2016-04-14,-4.4344
2016-04-13,-7.4919
2016-04-12,-8.9762
2016-04-11,-10.8744
2016-04-08,-12.1676
2016-04-07,-14.0880
2016-04-06,-12.7420
2016-04-05,-13.7776
2016-04-04,-12.6755
2016-04-01,-11.1496
2016-03-31,-11.1235
2016-03-30,-10.0912
2016-03-29,-8.1520
2016-03-28,-6.5948
2016-03-24,-4.4982
2016-03-23,-4.3068
2016-03-22,-2.3418
2016-03-21,-2.0796
2016-03-18,-6.1180
2016-03-17,-8.5716
2016-03-16,-9.6328
2016-03-15,-10.0812
2016-03-14,-11.7017
2016-03-11,-13.8419
2016-03-10,-15.1938
2016-03-09,-17.0456
2016-03-08,-19.7557
2016-03-07,-18.4348
2016-03-04,-20.6481
2016-03-03,-21.6680
2016-03-02,-21.7823
2016-03-01,-22.4580
2016-02-29,-21.9968
2016-02-26,-21.8467
2016-02-25,-23.4662
2016-02-24,-24.1984
2016-02-23,-19.4986
2016-02-22,-18.6569
2016-02-19,-21.5188
2016-02-18,-20.3148
2016-02-17,-21.9994
2016-02-16,-24.2131
2016-02-12,-30.2766
2016-02-11,-31.6448
2016-02-10,-24.7345
2016-02-09,-23.9805
2016-02-08,-24.7447
2016-02-05,-23.1362
2016-02-04,-24.0774
2016-02-03,-25.0565
2016-02-02,-26.2551
2016-02-01,-24.7186
2016-01-29,-26.4050
2016-01-28,-28.9913
2016-01-27,-30.2994
2016-01-26,-21.0572
2016-01-25,-23.7981
2016-01-22,-23.2075
2016-01-21,-23.3773
2016-01-20,-23.2840
2016-01-19,-18.3190
2016-01-15,-18.1415
2016-01-14,-16.2083
2016-01-13,-19.4809
2016-01-12,-12.6883
2016-01-11,-13.6229
2016-01-08,-13.8729
2016-01-07,-14.1743
2016-01-06,-9.9781
2016-01-05,-9.4569
2016-01-04,-9.6247
2015-12-31,-7.3837
2015-12-30,-4.6793
2015-12-29,-3.0979
2015-12-28,-3.7693
2015-12-24,-5.0880
2015-12-23,-3.8477
2015-12-22,-6.4531
2015-12-21,-9.8291
2015-12-18,-9.5785
2015-12-17,-5.4060
2015-12-16,-3.0148
2015-12-15,-5.5041
2015-12-14,-7.1112
2015-12-11,-3.0643
2015-12-10,-2.2340
2015-12-09,-5.3049
2015-12-08,-5.8377
2015-12-07,-3.0531
2015-12-04,-6.1485
2015-12-03,-4.7727
2015-12-02,-1.2484
2015-12-01,0.5502
2015-11-30,-1.3352
2015-11-27,1.4519
2015-11-25,2.0316
2015-11-24,3.8158
2015-11-23,3.9401
2015-11-20,4.5230
2015-11-19,3.8550
2015-11-18,4.2010
2015-11-17,2.1242
2015-11-16,1.5805
2015-11-13,0.7183
2015-11-12,-1.4334
2015-11-11,7.8788
2015-11-10,14.2818
2015-11-09,13.6357
2015-11-06,14.9117
2015-11-05,14.0468
2015-11-04,17.0678
2015-11-03,17.2084
2015-11-02,17.8692
2015-10-30,18.1348
2015-10-29,17.1321
2015-10-28,17.0650
2015-10-27,17.8440
2015-10-26,15.6904
2015-10-23,15.4631
2015-10-22,17.1176
2015-10-21,14.2875
2015-10-20,10.9008
2015-10-19,9.7042
2015-10-16,8.9474
2015-10-15,7.1430
2015-10-14,3.9169
2015-10-13,9.9013
2015-10-12,10.5897
2015-10-09,10.7745
2015-10-08,11.7689
2015-10-07,11.7091
2015-10-06,10.0696
2015-10-05,10.0594
2015-10-02,9.4669
2015-10-01,9.6269
2015-09-30,11.0750
2015-09-29,6.8421
2015-09-28,5.1795
2015-09-25,3.3565
2015-09-24,1.6920
2015-09-23,1.7152
2015-09-22,4.5600
2015-09-21,5.8002
2015-09-18,5.5915
2015-09-17,6.7069
2015-09-16,4.7619
2015-09-15,3.5930
2015-09-14,1.9009
2015-09-11,2.2895
2015-09-10,2.8916
2015-09-09,3.0340
2015-09-08,4.1550
2015-09-04,1.3687
2015-09-03,4.4495
2015-09-02,3.7174
2015-09-01,1.1641
2015-08-31,6.3759
2015-08-28,9.1023
2015-08-27,8.5113
2015-08-26,6.4236
2015-08-25,2.8801
2015-08-24,4.7093
2015-08-21,7.9624
2015-08-20,12.5277
2015-08-19,18.5790
2015-08-18,21.2011
2015-08-17,21.7017
2015-08-14,21.8201
2015-08-13,22.8657
2015-08-12,20.6412
2015-08-11,22.2669
2015-08-10,24.3834
2015-08-07,16.3909
2015-08-06,20.0804
2015-08-05,22.0170
2015-08-04,22.5271
2015-08-03,22.7468
2015-07-31,21.3465
2015-07-30,21.9188
2015-07-29,22.0066
2015-07-28,18.8488
2015-07-27,16.2288
2015-07-24,20.3540
2015-07-23,19.6136
2015-07-22,19.8453
2015-07-21,20.4474
2015-07-20,21.5355
2015-07-17,19.2864
2015-07-16,19.5390
2015-07-15,18.1921
2015-07-14,20.3006
2015-07-13,18.0487
2015-07-10,17.1971
2015-07-09,14.6408
2015-07-08,13.2186
2015-07-07,14.9767
2015-07-06,13.3611
2015-07-02,13.4691
2015-07-01,14.8072
2015-06-30,12.4716
2015-06-29,11.8807
2015-06-26,14.6965
2015-06-25,14.6786
2015-06-24,15.3654
2015-06-23,19.4908
2015-06-22,19.9459
2015-06-19,19.0241
2015-06-18,19.6452
2015-06-17,16.7716
2015-06-16,15.5372
2015-06-15,14.5456
2015-06-12,14.6495
2015-06-11,15.0258
2015-06-10,14.5956
2015-06-09,13.2152
2015-06-08,13.8237
2015-06-05,15.4417
2015-06-04,16.3704
2015-06-03,20.2717
2015-06-02,18.9503
2015-06-01,19.0309
2015-05-29,19.6970
2015-05-28,21.0126
2015-05-27,21.7535
2015-05-26,22.2631
2015-05-22,25.3462
2015-05-21,25.6945
2015-05-20,26.0286
2015-05-19,26.1977
2015-05-18,25.8103
2015-05-15,24.3973
2015-05-14,25.3275
2015-05-13,22.6167
2015-05-12,22.3276
2015-05-11,21.6982
2015-05-08,19.3222
2015-05-07,13.1903
2015-05-06,14.0357
2015-05-05,15.4503
2015-05-04,17.9470
2015-05-01,17.1885
2015-04-30,14.5674
2015-04-29,16.6763
2015-04-28,19.1078
2015-04-27,20.4858
2015-04-24,21.0136
2015-04-23,22.3067
2015-04-22,21.4810
2015-04-21,23.8644
2015-04-20,24.0526
2015-04-17,20.8944
2015-04-16,23.7738
2015-04-15,23.0468
2015-04-14,24.1821
2015-04-13,25.0377
2015-04-10,24.2351
2015-04-09,21.9223
2015-04-08,20.7897
2015-04-07,19.2530
2015-04-06,18.3240
2015-04-02,16.8986
2015-04-01,16.2579
2015-03-31,17.7405
2015-03-30,20.1314
2015-03-27,15.0951
2015-03-26,11.7759
2015-03-25,11.2154
2015-03-24,13.9732
2015-03-23,16.2288
2015-03-20,19.0024
2015-03-19,18.1843
2015-03-18,19.5920
2015-03-17,19.0803
2015-03-16,18.4364
2015-03-13,17.2889
2015-03-12,17.8406
2015-03-11,18.5956
2015-03-10,20.1875
2015-03-09,22.9971
2015-03-06,22.7554
2015-03-05,22.4140
2015-03-04,22.7748
2015-03-03,23.5025
2015-03-02,20.4080
2015-02-27,17.4158
2015-02-26,18.9240
2015-02-25,21.3457
2015-02-24,23.0086
2015-02-23,23.5152
2015-02-20,26.8702
2015-02-19,21.8885
2015-02-18,21.3543
2015-02-17,21.5261
2015-02-13,20.8779
2015-02-12,19.9937
2015-02-11,20.9866
2015-02-10,18.9044
2015-02-09,17.4714
2015-02-06,17.1772
2015-02-05,20.3474
2015-02-04,18.9091
2015-02-03,18.9281
2015-02-02,19.5988
2015-01-30,20.3411
2015-01-29,23.3242
2015-01-28,17.2215
2015-01-27,9.6134
2015-01-26,8.2203
2015-01-23,11.0462
2015-01-22,10.7009
2015-01-21,6.3395
2015-01-20,4.0966
2015-01-16,4.1157
2015-01-15,3.6421
2015-01-14,6.1883
2015-01-13,7.7637
2015-01-12,8.5752
2015-01-09,8.8861
2015-01-08,8.6925
2015-01-07,7.2059
2015-01-06,6.1964
2015-01-05,6.5374
2015-01-02,8.6041
2014-12-31,7.0842
2014-12-30,7.5161
2014-12-29,9.9025
2014-12-26,10.3735
2014-12-24,7.8507
2014-12-23,5.7277
2014-12-22,3.0974
2014-12-19,-0.0597
2014-12-18,-0.8241
2014-12-17,-1.2973
2014-12-16,-3.2424
2014-12-15,-3.4129
2014-12-12,-5.1594
2014-12-11,-2.5772
2014-12-10,0.2081
2014-12-09,4.4508
2014-12-08,2.5790
2014-12-05,5.3916
2014-12-04,3.5140
2014-12-03,5.0873
2014-12-02,3.4342
2014-12-01,3.9341
2014-11-28,6.2232
2014-11-26,7.7672
2014-11-25,6.6831
2014-11-24,9.0706
2014-11-21,7.5904
2014-11-20,10.3616
2014-11-19,11.3677
2014-11-18,9.9905
2014-11-17,7.1439
2014-11-14,5.6666
2014-11-13,4.2934
2014-11-12,-0.8080
2014-11-11,-7.4975
2014-11-10,-8.3576
2014-11-07,-7.9173
2014-11-06,-11.7838
2014-11-05,-14.7122
2014-11-04,-11.6325
2014-11-03,-10.4339
2014-10-31,-11.1938
2014-10-30,-12.4913
2014-10-29,-12.6135
2014-10-28,-12.7422
2014-10-27,-15.0621
2014-10-24,-15.1543
2014-10-23,-14.2179
2014-10-22,-14.4572
2014-10-21,-7.7356
2014-10-20,-9.5031
2014-10-17,-9.6216
2014-10-16,-12.0318
2014-10-15,-11.6319
2014-10-14,-10.6438
2014-10-13,-13.4131
2014-10-10,-11.2706
2014-10-09,-9.8082
2014-10-08,-8.1094
2014-10-07,-8.2709
2014-10-06,-5.9890
2014-10-03,-6.2352
2014-10-02,-7.1478
2014-10-01,-5.9531
2014-09-30,-2.8546
2014-09-29,-1.3049
2014-09-26,-2.3481
2014-09-25,-4.5323
2014-09-24,-3.7078
2014-09-23,-2.6582
2014-09-22,-0.5386
2014-09-19,-0.3225
2014-09-18,-2.8366
2014-09-17,-3.6262
2014-09-16,-4.4100
2014-09-15,-5.3391
2014-09-12,-3.2625
2014-09-11,-5.1996
2014-09-10,-2.0989
2014-09-09,-1.6977
2014-09-08,-5.7667
2014-09-05,-9.8049
2014-09-04,-7.1882
2014-09-03,-5.9255
2014-09-02,-4.6853
2014-08-29,-2.8206
2014-08-28,-2.7220
2014-08-27,-2.5946
2014-08-26,-0.5558
2014-08-25,-2.1400
2014-08-22,-2.8919
2014-08-21,-2.1933
2014-08-20,-2.5279
2014-08-19,-1.9132
2014-08-18,-1.7368
2014-08-15,-3.3016
2014-08-14,-2.6632
2014-08-13,-5.6293
2014-08-12,-5.0609
2014-08-11,-4.8081
2014-08-08,0.6098
2014-08-07,0.7827
2014-08-06,-1.4145
