Dates,ROC Values
2014-08-06,-1.3566
2014-08-05,0.6549
2014-08-04,1.1557
2014-08-01,3.3910
2014-07-31,2.3682
2014-07-30,5.2095
2014-07-29,4.4211
2014-07-28,9.1183
2014-07-25,8.3245
2014-07-24,8.2080
2014-07-23,9.7377
2014-07-22,14.2729
2014-07-21,10.5112
2014-07-18,10.0268
2014-07-17,8.7405
2014-07-16,8.9213
2014-07-15,9.7658
2014-07-14,10.9313
2014-07-11,9.2548
2014-07-10,9.5173
2014-07-09,10.3436
2014-07-08,8.1097
2014-07-07,10.6658
2014-07-03,11.3821
2014-07-02,11.9877
2014-07-01,16.8366
2014-06-30,17.6142
2014-06-27,19.4452
2014-06-26,20.1278
2014-06-25,20.3170
2014-06-24,23.5874
2014-06-23,24.5333
2014-06-20,26.0538
2014-06-19,28.3823
2014-06-18,29.3968
2014-06-17,28.1223
2014-06-16,30.2702
2014-06-13,30.1001
2014-06-12,27.1438
2014-06-11,29.0420
2014-06-10,32.5003
2014-06-09,34.7623
2014-06-06,34.1162
2014-06-05,32.6149
2014-06-04,32.7554
2014-06-03,34.2551
2014-06-02,32.4314
2014-05-30,29.2298
2014-05-29,31.5897
2014-05-28,29.4474
2014-05-27,28.6702
2014-05-23,26.2903
2014-05-22,25.5880
2014-05-21,24.2160
2014-05-20,22.4514
2014-05-19,25.5200
2014-05-16,26.9070
2014-05-15,26.5365
2014-05-14,29.3789
2014-05-13,28.8552
2014-05-12,26.7145
2014-05-09,24.9882
2014-05-08,23.5129
2014-05-07,24.3779
2014-05-06,24.0246
2014-05-05,24.3171
2014-05-02,25.7317
2014-05-01,24.9675
2014-04-30,23.8136
2014-04-29,27.7730
2014-04-28,20.5219
2014-04-25,23.6553
2014-04-24,25.7863
2014-04-23,26.9080
2014-04-22,24.1179
2014-04-21,25.9643
2014-04-17,27.8270
2014-04-16,23.7890
2014-04-15,23.0038
2014-04-14,21.1545
2014-04-11,22.8530
2014-04-10,27.0561
2014-04-09,31.4783
2014-04-08,25.9086
2014-04-07,27.8036
2014-04-04,26.3164
2014-04-03,25.4593
2014-04-02,26.2754
2014-04-01,27.6639
2014-03-31,24.5518
2014-03-28,25.0969
2014-03-27,22.7816
2014-03-26,22.5105
2014-03-25,22.6965
2014-03-24,25.4443
2014-03-21,26.1971
2014-03-20,25.9488
2014-03-19,23.0363
2014-03-18,27.0167
2014-03-17,26.4881
2014-03-14,25.9753
2014-03-13,23.4561
2014-03-12,26.1673
2014-03-11,27.7440
2014-03-10,31.3813
2014-03-07,31.9845
2014-03-06,32.3533
2014-03-05,32.0140
2014-03-04,36.7243
2014-03-03,34.0036
2014-02-28,36.0108
2014-02-27,37.5633
2014-02-26,36.2243
2014-02-25,35.8737
2014-02-24,39.7271
2014-02-21,37.9280
2014-02-20,40.1916
2014-02-19,39.5925
2014-02-18,44.3846
2014-02-14,45.4902
2014-02-13,44.3883
2014-02-12,42.0991
2014-02-11,42.0641
2014-02-10,40.5762
2014-02-07,41.7201
2014-02-06,40.9798
2014-02-05,41.5102
2014-02-04,40.6066
2014-02-03,44.8345
2014-01-31,46.4307
2014-01-30,47.5748
2014-01-29,51.5747
2014-01-28,56.2937
2014-01-27,57.2383
2014-01-24,57.6902
2014-01-23,64.2083
2014-01-22,68.6538
2014-01-21,66.6136
2014-01-17,67.5629
2014-01-16,68.4345
2014-01-15,69.4694
2014-01-14,66.4383
2014-01-13,66.0896
2014-01-10,66.8260
2014-01-09,66.2862
2014-01-08,68.1904
2014-01-07,67.8795
2014-01-06,66.3313
2014-01-03,63.3672
2014-01-02,61.9738
2013-12-31,62.3872
2013-12-30,59.3703
2013-12-27,63.9529
2013-12-26,65.3396
2013-12-24,64.7647
2013-12-23,66.6629
2013-12-20,70.5082
2013-12-19,69.0114
2013-12-18,73.6318
2013-12-17,75.0613
2013-12-16,77.1017
2013-12-13,75.4991
2013-12-12,75.2198
2013-12-11,73.6539
2013-12-10,79.1064
2013-12-09,81.9101
2013-12-06,78.7032
2013-12-05,76.9648
2013-12-04,78.2087
2013-12-03,79.1978
2013-12-02,81.2077
2013-11-29,81.5713
2013-11-27,82.5724
2013-11-26,80.9111
2013-11-25,78.8042
2013-11-22,81.1496
2013-11-21,75.1096
2013-11-20,77.0845
2013-11-19,84.1064
2013-11-18,87.6425
2013-11-15,85.3884
2013-11-14,86.5311
2013-11-13,82.1050
2013-11-12,83.2659
2013-11-11,82.6748
2013-11-08,81.4721
2013-11-07,78.0921
2013-11-06,82.7306
2013-11-05,83.0441
2013-11-04,79.8411
2013-11-01,79.6395
2013-10-31,78.4039
2013-10-30,71.2921
2013-10-29,72.1382
2013-10-28,75.6192
2013-10-25,72.9494
2013-10-24,70.7670
2013-10-23,76.8803
2013-10-22,63.5030
2013-10-21,58.8987
2013-10-18,60.7274
2013-10-17,61.2583
2013-10-16,62.2877
2013-10-15,60.8044
2013-10-14,60.1024
2013-10-11,57.7237
2013-10-10,59.0582
2013-10-09,52.7299
2013-10-08,53.9635
2013-10-07,57.0528
2013-10-04,57.7183
2013-10-03,56.8881
2013-10-02,61.7931
2013-10-01,61.0170
2013-09-30,58.2268
2013-09-27,59.1584
2013-09-26,60.6307
2013-09-25,61.3615
2013-09-24,63.4741
2013-09-23,61.6677
2013-09-20,60.0669
2013-09-19,63.4407
2013-09-18,61.9930
2013-09-17,60.5739
2013-09-16,58.6637
2013-09-13,51.8905
2013-09-12,50.2468
2013-09-11,50.5412
2013-09-10,50.2827
2013-09-09,50.1734
2013-09-06,49.8021
2013-09-05,53.1539
2013-09-04,52.1713
2013-09-03,49.6989
2013-08-30,43.9648
2013-08-29,44.7130
2013-08-28,43.2791
2013-08-27,47.7754
2013-08-26,52.9722
2013-08-23,49.7788
2013-08-22,52.7099
2013-08-21,51.6990
2013-08-20,51.1534
2013-08-19,52.0351
2013-08-16,48.8049
2013-08-15,46.8527
2013-08-14,46.5009
2013-08-13,49.1867
2013-08-12,44.6440
2013-08-09,45.5443
2013-08-08,45.7566
2013-08-07,47.8094
2013-08-06,48.2981
2013-08-05,51.4709
2013-08-02,52.8810
2013-08-01,53.3578
2013-07-31,52.1105
2013-07-30,52.3724
2013-07-29,51.1964
2013-07-26,51.6483
2013-07-25,55.3093
2013-07-24,55.8515
2013-07-23,57.8211
2013-07-22,55.3867
2013-07-19,56.4595
2013-07-18,56.3054
2013-07-17,51.8561
2013-07-16,52.9386
2013-07-15,53.5979
2013-07-12,48.2153
2013-07-11,55.7718
2013-07-10,53.6505
2013-07-09,51.2660
2013-07-08,51.9613
2013-07-05,48.8191
2013-07-03,46.3323
2013-07-02,45.5737
2013-07-01,47.4687
2013-06-28,46.7171
2013-06-27,44.0655
2013-06-26,40.8488
2013-06-25,39.6671
2013-06-24,40.5585
2013-06-21,42.5521
2013-06-20,43.2308
2013-06-19,45.7071
2013-06-18,48.1489
2013-06-17,46.9420
2013-06-14,45.8230
2013-06-13,47.8134
2013-06-12,41.0693
2013-06-11,41.3732
2013-06-10,40.9765
2013-06-07,41.1682
2013-06-06,37.9118
2013-06-05,37.2182
2013-06-04,38.2146
2013-06-03,39.0665
2013-05-31,36.6553
2013-05-30,38.6223
2013-05-29,36.0370
2013-05-28,37.6957
2013-05-24,40.5070
2013-05-23,40.3098
2013-05-22,39.3188
2013-05-21,38.9795
2013-05-20,36.7943
2013-05-17,35.3319
2013-05-16,30.9932
2013-05-15,32.6440
2013-05-14,32.9618
2013-05-13,34.7341
2013-05-10,32.3775
2013-05-09,31.1346
2013-05-08,28.6556
2013-05-07,30.7100
2013-05-06,31.2683
2013-05-03,30.8918
2013-05-02,27.8096
2013-05-01,29.5543
2013-04-30,30.2261
2013-04-29,27.8845
2013-04-26,27.7927
2013-04-25,26.7508
2013-04-24,24.3240
2013-04-23,20.9731
2013-04-22,21.0484
2013-04-19,20.6225
2013-04-18,22.5870
2013-04-17,22.9004
2013-04-16,24.8164
2013-04-15,24.4335
2013-04-12,25.8617
2013-04-11,26.3883
2013-04-10,22.5584
2013-04-09,21.8573
2013-04-08,22.9342
2013-04-05,21.9596
2013-04-04,20.4671
2013-04-03,19.2818
2013-04-02,18.0482
2013-04-01,23.8929
2013-03-28,25.0681
2013-03-27,25.5601
2013-03-26,27.8719
2013-03-25,27.9280
2013-03-22,28.0343
2013-03-21,27.7869
2013-03-20,24.9584
2013-03-19,25.5602
2013-03-18,23.2812
2013-03-15,25.8052
2013-03-14,20.7724
2013-03-13,20.6537
2013-03-12,19.9646
2013-03-11,17.7315
2013-03-08,19.6896
2013-03-07,18.4310
2013-03-06,11.3679
2013-03-05,10.4254
2013-03-04,7.4221
2013-03-01,7.0428
2013-02-28,6.1700
2013-02-27,6.4445
2013-02-26,2.8354
2013-02-25,1.2406
2013-02-22,3.6037
2013-02-21,1.4016
2013-02-20,-0.7945
2013-02-19,-0.9542
2013-02-15,0.1333
2013-02-14,-0.6084
2013-02-13,-0.4466
2013-02-12,0.3950
2013-02-11,5.5351
2013-02-08,7.0065
2013-02-07,7.2072
2013-02-06,6.2790
2013-02-05,4.8469
2013-02-04,3.3745
2013-02-01,4.9036
2013-01-31,3.1618
2013-01-30,3.3453
2013-01-29,4.5026
2013-01-28,6.7393
2013-01-25,5.4906
2013-01-24,4.2291
2013-01-23,2.6921
2013-01-22,1.1666
2013-01-18,1.6589
2013-01-17,3.0537
2013-01-16,2.1925
2013-01-15,5.4109
2013-01-14,4.2036
2013-01-11,1.8080
2013-01-10,6.1304
2013-01-09,5.7475
2013-01-08,0.6403
2013-01-07,3.1768
2013-01-04,4.9279
2013-01-03,4.9091
2013-01-02,4.0491
2012-12-31,2.0110
2012-12-28,2.3558
2012-12-27,4.9205
2012-12-26,5.6283
2012-12-24,4.3064
2012-12-21,5.5057
2012-12-20,6.9436
2012-12-19,3.7308
2012-12-18,2.6780
2012-12-17,1.2518
2012-12-14,0.5715
2012-12-13,0.6969
2012-12-12,2.1871
2012-12-11,1.5137
2012-12-10,1.4054
2012-12-07,-0.0662
2012-12-06,-0.5051
2012-12-05,-0.1652
2012-12-04,0.1845
2012-12-03,0.2238
2012-11-30,0.1099
2012-11-29,0.8419
2012-11-28,0.6666
2012-11-27,-0.0567
2012-11-26,0.2291
2012-11-23,0.4402
2012-11-21,-0.7067
2012-11-20,-2.6698
2012-11-19,-2.0104
2012-11-16,-3.8226
2012-11-15,-1.9069
2012-11-14,-1.5352
2012-11-13,0.7938
2012-11-12,0.2255
2012-11-09,-1.0431
2012-11-08,-3.5244
2012-11-07,-4.8962
2012-11-06,-2.9275
2012-11-05,-5.1478
2012-11-02,-5.0041
2012-11-01,-4.2303
2012-10-31,-3.8862
2012-10-26,-4.1413
2012-10-25,-2.5681
2012-10-24,-1.3180
2012-10-23,-0.5454
2012-10-22,1.4048
2012-10-19,2.4545
2012-10-18,1.6942
2012-10-17,0.9809
2012-10-16,1.9704
2012-10-15,-0.7647
2012-10-12,-0.1691
2012-10-11,-2.9246
2012-10-10,-3.2052
2012-10-09,-3.2111
2012-10-08,-2.3873
2012-10-05,-0.3880
2012-10-04,1.4708
2012-10-03,0.1415
2012-10-02,0.2331
2012-10-01,1.8919
2012-09-28,-0.0835
2012-09-27,0.6415
2012-09-26,-0.5874
2012-09-25,0.6440
2012-09-24,0.9682
2012-09-21,0.4974
2012-09-20,0.0145
2012-09-19,-0.2087
2012-09-18,1.0300
2012-09-17,3.6127
2012-09-14,11.1798
2012-09-13,12.1116
2012-09-12,15.0529
2012-09-11,16.3338
2012-09-10,12.4357
2012-09-07,13.1708
2012-09-06,9.8777
2012-09-05,10.7692
2012-09-04,8.7407
2012-08-31,6.9739
2012-08-30,6.1049
2012-08-29,8.6653
2012-08-28,12.2940
2012-08-27,12.5604
2012-08-24,8.5709
2012-08-23,8.7204
2012-08-22,13.3284
2012-08-21,13.3880
2012-08-20,17.4304
2012-08-17,19.8466
2012-08-16,14.6535
2012-08-15,9.7941
2012-08-14,11.0404
2012-08-13,13.4901
2012-08-10,18.5803
2012-08-09,16.8041
2012-08-08,17.5979
2012-08-07,21.3217
2012-08-06,17.5969
2012-08-03,16.8015
2012-08-02,18.6452
2012-08-01,15.9700
2012-07-31,18.4542
2012-07-30,18.5031
2012-07-27,20.1861
2012-07-26,19.1194
2012-07-25,21.9481
2012-07-24,19.2904
2012-07-23,23.8088
2012-07-20,27.2127
2012-07-19,30.8519
2012-07-18,24.3325
2012-07-17,19.3513
2012-07-16,19.9884
2012-07-13,19.2206
2012-07-12,17.7454
2012-07-11,22.3668
2012-07-10,26.9608
2012-07-09,23.5269
2012-07-06,18.0458
2012-07-05,18.1505
2012-07-03,15.6630
2012-07-02,15.8437
2012-06-29,20.0238
2012-06-28,15.9611
2012-06-27,17.2894
2012-06-26,16.8794
2012-06-25,15.1758
2012-06-22,12.8944
2012-06-21,15.7683
2012-06-20,16.0980
2012-06-19,12.4087
2012-06-18,9.4936
2012-06-15,11.0087
2012-06-14,13.2453
2012-06-13,16.8317
2012-06-12,20.9489
2012-06-11,15.7154
2012-06-08,17.1824
2012-06-07,21.9971
2012-06-06,22.1325
2012-06-05,16.7637
2012-06-04,10.5297
2012-06-01,10.0155
2012-05-31,13.0395
2012-05-30,14.4158
2012-05-29,21.8014
2012-05-25,24.1471
2012-05-24,17.4525
2012-05-23,25.0290
2012-05-22,16.8322
2012-05-21,16.6903
2012-05-18,5.3200
2012-05-17,5.6386
2012-05-16,5.5090
2012-05-15,5.6342
2012-05-14,6.1339
2012-05-11,6.8179
2012-05-10,7.8844
2012-05-09,6.5041
2012-05-08,5.7876
2012-05-07,6.2517
2012-05-04,7.2908
2012-05-03,11.0646
2012-05-02,13.2599
2012-05-01,10.4968
2012-04-30,9.9920
2012-04-27,9.1624
2012-04-26,9.1297
2012-04-25,7.1422
2012-04-24,-0.5688
2012-04-23,-2.2422
2012-04-20,0.3341
2012-04-19,0.5136
2012-04-18,1.1886
2012-04-17,2.1781
2012-04-16,1.9013
2012-04-13,3.1313
2012-04-12,4.6338
2012-04-11,2.6871
2012-04-10,1.0273
2012-04-09,2.3957
2012-04-05,1.4199
2012-04-04,0.7944
2012-04-03,2.6311
2012-04-02,3.5554
2012-03-30,2.6753
2012-03-29,1.1925
2012-03-28,3.9004
2012-03-27,4.9310
2012-03-26,3.3319
2012-03-23,2.1231
2012-03-22,1.6000
2012-03-21,2.5453
2012-03-20,2.3661
2012-03-19,1.5668
2012-03-16,1.7544
2012-03-15,-1.4399
2012-03-14,-0.3734
2012-03-13,-1.1681
2012-03-12,-1.6763
2012-03-09,-1.1187
2012-03-08,-0.8629
2012-03-07,-3.3036
2012-03-06,-5.1778
2012-03-05,-2.0210
2012-03-02,-0.4094
2012-03-01,-1.5692
2012-02-29,-3.3062
2012-02-28,-3.4993
2012-02-27,-3.0322
2012-02-24,-2.4882
2012-02-23,-2.3789
2012-02-22,-1.7013
2012-02-21,-1.0680
2012-02-17,-2.0384
2012-02-16,-2.9670
2012-02-15,-3.0687
2012-02-14,-2.9228
2012-02-13,-2.3292
2012-02-10,0.9235
2012-02-09,2.9738
2012-02-08,3.2653
2012-02-07,1.5805
2012-02-06,2.4341
2012-02-03,6.3487
2012-02-02,5.3067
2012-02-01,5.7928
2012-01-31,4.5545
2012-01-30,4.7727
2012-01-27,3.9545
2012-01-26,4.0461
2012-01-25,5.1642
2012-01-24,3.3724
2012-01-23,4.3791
2012-01-20,5.0914
2012-01-19,4.1233
2012-01-18,3.3505
2012-01-17,3.7104
2012-01-13,3.0094
2012-01-12,4.5208
2012-01-11,3.9067
2012-01-10,4.2113
2012-01-09,4.3837
2012-01-06,3.6704
2012-01-05,4.2875
2012-01-04,6.3845
2012-01-03,9.4554
2011-12-30,9.4394
2011-12-29,11.5698
2011-12-28,7.1250
2011-12-27,6.9899
2011-12-23,5.2190
2011-12-22,6.1930
2011-12-21,4.0251
2011-12-20,2.4705
2011-12-19,0.8696
2011-12-16,0.7835
2011-12-15,0.3415
2011-12-14,2.4467
2011-12-13,3.0383
2011-12-12,0.3339
2011-12-09,1.3832
2011-12-08,1.0550
2011-12-07,2.4416
2011-12-06,1.8185
2011-12-05,-0.8159
2011-12-02,0.5787
2011-12-01,-0.2042
2011-11-30,-1.9631
2011-11-29,-7.9670
2011-11-28,-8.1954
2011-11-25,-11.9519
2011-11-23,-12.5048
2011-11-22,-9.2905
2011-11-21,-6.5827
2011-11-18,-3.1347
2011-11-17,-4.5671
2011-11-16,-4.2331
2011-11-15,-0.9327
2011-11-14,0.2223
2011-11-11,-0.9259
2011-11-10,-5.8293
2011-11-09,-5.5129
2011-11-08,-5.4371
2011-11-07,-7.1665
2011-11-04,-6.5029
2011-11-03,-5.2082
2011-11-02,-8.5560
2011-11-01,-11.2184
2011-10-31,-4.3691
2011-10-28,-0.5691
2011-10-27,-1.7341
2011-10-26,-1.6926
2011-10-25,-6.0643
2011-10-24,-4.9448
2011-10-21,-4.3804
2011-10-20,-5.6796
2011-10-19,-3.9753
2011-10-18,-2.6422
2011-10-17,-3.5791
2011-10-14,0.0974
2011-10-13,-0.5278
2011-10-12,1.0042
2011-10-11,0.6252
2011-10-10,0.2397
2011-10-07,-2.5618
2011-10-06,-2.4479
2011-10-05,-3.4763
2011-10-04,-7.3729
2011-10-03,-7.8744
2011-09-30,-4.0617
2011-09-29,-1.4960
2011-09-28,-1.1336
2011-09-27,-0.3385
2011-09-26,-2.2465
2011-09-23,-7.0079
2011-09-22,-9.6971
2011-09-21,-6.6674
2011-09-20,-2.7093
2011-09-19,-1.8799
2011-09-16,1.3252
2011-09-15,2.7306
2011-09-14,-0.2526
2011-09-13,-1.2128
2011-09-12,-2.8504
2011-09-09,-1.0465
2011-09-08,-0.0885
2011-09-07,3.9504
2011-09-06,-1.0484
2011-09-02,4.3455
2011-09-01,7.1573
2011-08-31,7.0561
2011-08-30,6.5985
2011-08-29,0.6524
2011-08-26,-4.6322
2011-08-25,-10.1348
2011-08-24,-10.5076
2011-08-23,-13.1534
2011-08-22,-16.0744
2011-08-19,-14.9902
2011-08-18,-13.4607
2011-08-17,-9.5949
2011-08-16,-9.7271
2011-08-15,-9.8493
2011-08-12,-10.7016
2011-08-11,-15.4205
2011-08-10,-17.9046
2011-08-09,-11.0054
2011-08-08,-16.4688
2011-08-05,-10.5457
2011-08-04,-7.0522
2011-08-03,-2.4577
2011-08-02,-1.7684
2011-08-01,0.2601
2011-07-29,0.3051
2011-07-28,2.3659
2011-07-27,2.6587
2011-07-26,3.0950
2011-07-25,5.9634
2011-07-22,7.7954
2011-07-21,8.0902
2011-07-20,10.5317
2011-07-19,7.3606
2011-07-18,6.3302
2011-07-15,9.9167
2011-07-14,12.2450
2011-07-13,14.9122
2011-07-12,13.2713
2011-07-11,19.1027
2011-07-08,19.5110
2011-07-07,20.3541
2011-07-06,19.3218
2011-07-05,19.8279
2011-07-01,20.7314
2011-06-30,19.8914
2011-06-29,17.8727
2011-06-28,14.2484
2011-06-27,14.1258
2011-06-24,14.2681
2011-06-23,12.3745
2011-06-22,15.6836
2011-06-21,16.4275
2011-06-20,19.5899
2011-06-17,21.1139
2011-06-16,23.1625
2011-06-15,20.9766
2011-06-14,20.2187
2011-06-13,21.0058
2011-06-10,21.7025
2011-06-09,23.8506
2011-06-08,18.6832
2011-06-07,16.8145
2011-06-06,17.4080
2011-06-03,15.3539
2011-06-02,16.6817
2011-06-01,19.0255
2011-05-31,22.4224
2011-05-27,21.0521
2011-05-26,18.8796
2011-05-25,13.1436
2011-05-24,11.4309
2011-05-23,12.9526
2011-05-20,14.7721
2011-05-19,14.6116
2011-05-18,13.5307
2011-05-17,12.6108
2011-05-16,16.8096
2011-05-13,20.3267
2011-05-12,20.7257
2011-05-11,17.9463
2011-05-10,18.2177
2011-05-09,19.3542
2011-05-06,21.2332
2011-05-05,26.4100
2011-05-04,25.6463
2011-05-03,28.1180
2011-05-02,30.8002
2011-04-29,26.1765
2011-04-28,23.5021
2011-04-27,20.2759
2011-04-26,19.5423
2011-04-25,17.9272
2011-04-21,18.6490
2011-04-20,20.7343
2011-04-19,21.3660
2011-04-18,19.6378
2011-04-15,18.7122
2011-04-14,17.2985
2011-04-13,16.4844
2011-04-12,10.5482
2011-04-11,9.1918
2011-04-08,10.9238
2011-04-07,12.1286
2011-04-06,13.2324
2011-04-05,9.6831
2011-04-04,10.7778
2011-04-01,12.0215
2011-03-31,12.2844
2011-03-30,11.3395
2011-03-29,15.6258
2011-03-28,14.1372
2011-03-25,16.8627
2011-03-24,20.0342
2011-03-23,21.3348
2011-03-22,21.6881
2011-03-21,18.5315
2011-03-18,9.3875
2011-03-17,8.0706
2011-03-16,9.4704
2011-03-15,10.5449
2011-03-14,10.5737
2011-03-11,15.2907
2011-03-10,15.6047
2011-03-09,16.2170
2011-03-08,13.6000
2011-03-07,14.5384
2011-03-04,10.3999
2011-03-03,7.7950
2011-03-02,1.6440
2011-03-01,2.2422
2011-02-28,2.1594
2011-02-25,1.0084
2011-02-24,0.8640
2011-02-23,0.7007
2011-02-22,8.2286
2011-02-18,9.3985
2011-02-17,3.5827
2011-02-16,-0.2224
2011-02-15,-1.7091
2011-02-14,2.1666
2011-02-11,0.1171
2011-02-10,2.8173
2011-02-09,2.6189
2011-02-08,-0.4143
2011-02-07,-2.5185
2011-02-04,-3.8526
2011-02-03,-2.5478
2011-02-02,1.2336
2011-02-01,0.8568
2011-01-31,-0.0660
2011-01-28,-2.2212
2011-01-27,0.1993
2011-01-26,0.1448
2011-01-25,2.2712
2011-01-24,2.2540
2011-01-21,0.9730
2011-01-20,0.4342
2011-01-19,0.9317
2011-01-18,2.4259
2011-01-14,-2.2551
2011-01-13,-2.0801
2011-01-12,-2.8622
2011-01-11,-5.2573
2011-01-10,-3.0911
2011-01-07,-2.5501
2011-01-06,-3.1376
2011-01-05,-4.8117
2011-01-04,-5.2189
2011-01-03,-4.4015
2010-12-31,-6.2416
2010-12-30,-4.5950
2010-12-29,-3.6194
2010-12-28,-4.8425
2010-12-27,-5.5889
2010-12-23,-5.4618
2010-12-22,-6.0352
2010-12-21,-3.5889
2010-12-20,-4.1934
2010-12-17,-2.5285
2010-12-16,0.0319
2010-12-15,1.4864
2010-12-14,1.8972
2010-12-13,1.4841
2010-12-10,3.4302
2010-12-09,4.6361
2010-12-08,4.5449
2010-12-07,7.4306
2010-12-06,5.9883
2010-12-03,6.5416
2010-12-02,7.8084
2010-12-01,8.2415
2010-11-30,5.9900
2010-11-29,9.8578
2010-11-26,8.8929
2010-11-24,11.8564
2010-11-23,8.3970
2010-11-22,12.6173
2010-11-19,10.8667
2010-11-18,10.8981
2010-11-17,3.5411
2010-11-16,4.6136
2010-11-15,5.6874
2010-11-12,6.7262
2010-11-11,7.1186
2010-11-10,11.0223
2010-11-09,23.0132
2010-11-08,24.5674
2010-11-05,26.4700
2010-11-04,22.6878
2010-11-03,17.3972
2010-11-02,17.2318
2010-11-01,18.0768
2010-10-29,16.9223
2010-10-28,18.7366
2010-10-27,19.4796
2010-10-26,19.3525
2010-10-25,18.5336
2010-10-22,16.7349
2010-10-21,21.8696
2010-10-20,25.3206
2010-10-19,25.2354
2010-10-18,32.1995
2010-10-15,29.9806
2010-10-14,31.6990
2010-10-13,32.0694
2010-10-12,28.9643
2010-10-11,29.7581
2010-10-08,28.0230
2010-10-07,28.4643
2010-10-06,30.7604
2010-10-05,28.3252
2010-10-04,22.5935
2010-10-01,22.3194
2010-09-30,20.9630
2010-09-29,20.8974
2010-09-28,19.5083
2010-09-27,17.3600
2010-09-24,18.2591
2010-09-23,14.3606
2010-09-22,19.0742
2010-09-21,21.7147
2010-09-20,20.7258
2010-09-17,19.4002
2010-09-16,21.6653
2010-09-15,21.8639
2010-09-14,20.8165
2010-09-13,25.8519
2010-09-10,23.5961
2010-09-09,25.0311
2010-09-08,27.7875
2010-09-07,24.2228
2010-09-03,25.3832
2010-09-02,23.0757
2010-09-01,25.2354
2010-08-31,23.8809
2010-08-30,24.8534
2010-08-27,27.8930
2010-08-26,21.6766
2010-08-25,24.6182
2010-08-24,24.7409
2010-08-23,34.1760
2010-08-20,37.5557
2010-08-19,37.5983
2010-08-18,41.9186
2010-08-17,38.9609
2010-08-16,40.1791
2010-08-13,39.5703
2010-08-12,37.7116
2010-08-11,35.1493
2010-08-10,38.1046
2010-08-09,40.0559
2010-08-06,36.0807
2010-08-05,32.1282
2010-08-04,33.8176
2010-08-03,37.2580
2010-08-02,35.5894
2010-07-30,34.1319
2010-07-29,32.9356
2010-07-28,30.5309
2010-07-27,34.0437
2010-07-26,35.8174
2010-07-23,32.7212
2010-07-22,30.1475
2010-07-21,25.5781
2010-07-20,25.2394
2010-07-19,19.2006
2010-07-16,15.7807
2010-07-15,23.9172
2010-07-14,28.3989
2010-07-13,27.0982
2010-07-12,25.5150
2010-07-09,24.3115
2010-07-08,25.1053
2010-07-07,21.9723
2010-07-06,18.5472
2010-07-02,20.8562
2010-07-01,22.1571
2010-06-30,25.7756
2010-06-29,25.4218
2010-06-28,36.1780
2010-06-25,39.0423
2010-06-24,39.1699
2010-06-23,40.2025
2010-06-22,39.7322
2010-06-21,43.4727
2010-06-18,42.3633
2010-06-17,38.3439
2010-06-16,34.1701
2010-06-15,33.0378
2010-06-14,38.4831
2010-06-11,38.4347
2010-06-10,38.4946
2010-06-09,37.4435
2010-06-08,39.3279
2010-06-07,41.1091
2010-06-04,42.7039
2010-06-03,48.7808
2010-06-02,46.4948
2010-06-01,37.9497
2010-05-28,41.4950
2010-05-27,46.5947
2010-05-26,41.2035
2010-05-25,37.3709
2010-05-24,41.7322
2010-05-21,49.8001
2010-05-20,48.5533
2010-05-19,55.9441
2010-05-18,62.7837
2010-05-17,66.2045
2010-05-14,66.0393
2010-05-13,71.1263
2010-05-12,77.9284
2010-05-11,73.8528
2010-05-10,74.5608
2010-05-07,63.8427
2010-05-06,62.9548
2010-05-05,73.5267
2010-05-04,84.4136
2010-05-03,81.3875
2010-04-30,79.5547
2010-04-29,87.2266
2010-04-28,83.4874
2010-04-27,87.4277
2010-04-26,93.9496
2010-04-23,94.7717
2010-04-22,98.5242
2010-04-21,87.4695
2010-04-20,79.0171
2010-04-19,72.2866
2010-04-16,70.7819
2010-04-15,73.3065
2010-04-14,75.5381
2010-04-13,71.6258
2010-04-12,78.4630
2010-04-09,69.2582
2010-04-08,58.0171
2010-04-07,52.6125
2010-04-06,51.5361
2010-04-05,52.1400
2010-04-01,53.2624
2010-03-31,50.3401
2010-03-30,46.5624
2010-03-29,49.9928
2010-03-26,42.3095
2010-03-25,41.9778
2010-03-24,40.3578
2010-03-23,40.5651
2010-03-22,45.7992
2010-03-19,49.9081
2010-03-18,47.6917
2010-03-17,49.1334
2010-03-16,57.1012
2010-03-15,60.5531
2010-03-12,64.3287
2010-03-11,62.6904
2010-03-10,67.1695
2010-03-09,60.5598
2010-03-08,54.6488
2010-03-05,56.0957
2010-03-04,51.4754
2010-03-03,53.6786
2010-03-02,52.0984
2010-03-01,52.7832
2010-02-26,46.8461
2010-02-25,44.1453
2010-02-24,42.0188
2010-02-23,47.8503
2010-02-22,48.3928
2010-02-19,52.5367
2010-02-18,54.3267
2010-02-17,55.2718
2010-02-16,58.3218
2010-02-12,52.2600
2010-02-11,61.4270
2010-02-10,56.1377
2010-02-09,59.6967
2010-02-08,57.9745
2010-02-05,62.0579
2010-02-04,67.5303
2010-02-03,74.3829
2010-02-02,65.0438
2010-02-01,65.2249
2010-01-29,65.8211
2010-01-28,73.6338
2010-01-27,71.3763
2010-01-26,51.5402
2010-01-25,61.1064
2010-01-22,62.0897
2010-01-21,59.4857
2010-01-20,64.2021
2010-01-19,67.6086
2010-01-15,76.4254
2010-01-14,77.8693
2010-01-13,77.0121
2010-01-12,65.5322
2010-01-11,61.8639
2010-01-08,70.8770
