Dates,MINUS_DI Values
2018-11-30,28.7221
2018-11-29,31.4386
2018-11-28,34.2530
2018-11-27,39.4766
2018-11-26,42.2334
2018-11-23,45.1974
2018-11-21,44.1723
2018-11-20,48.2684
2018-11-19,40.7783
2018-11-16,34.7140
2018-11-15,33.0541
2018-11-14,29.6283
2018-11-13,33.0214
2018-11-12,24.1147
2018-11-09,17.3288
2018-11-08,18.1437
2018-11-07,19.5237
2018-11-06,21.9766
2018-11-05,23.2487
2018-11-02,24.3608
2018-11-01,27.4798
2018-10-31,30.1528
2018-10-30,33.6490
2018-10-29,40.2752
2018-10-26,26.2838
2018-10-25,28.2233
2018-10-24,31.3865
2018-10-23,36.9550
2018-10-22,30.8333
2018-10-19,31.0786
2018-10-18,30.1282
2018-10-17,26.9213
2018-10-16,28.7544
2018-10-15,32.1591
2018-10-12,34.7658
2018-10-11,37.6102
2018-10-10,29.1464
2018-10-09,16.0070
2018-10-08,17.3459
2018-10-05,11.2114
2018-10-04,9.3213
2018-10-03,8.1576
2018-10-02,9.1758
2018-10-01,10.4940
2018-09-28,12.5725
2018-09-27,14.3864
2018-09-26,15.5391
2018-09-25,12.3242
2018-09-24,12.3101
2018-09-21,13.2507
2018-09-20,14.5841
2018-09-19,16.0353
2018-09-18,18.0295
2018-09-17,20.8945
2018-09-14,20.6569
2018-09-13,22.9147
2018-09-12,25.5007
2018-09-11,30.0428
2018-09-10,27.2230
2018-09-07,26.6355
2018-09-06,26.0465
2018-09-05,29.5050
2018-09-04,31.8009
2018-08-31,31.6817
2018-08-30,26.8804
2018-08-29,22.9374
2018-08-28,21.7007
2018-08-27,23.6652
2018-08-24,26.0145
2018-08-23,27.3860
2018-08-22,22.4195
2018-08-21,24.5866
2018-08-20,26.4240
2018-08-17,28.9311
2018-08-16,31.9298
2018-08-15,40.8302
2018-08-14,31.2054
2018-08-13,32.6200
2018-08-10,35.3629
2018-08-09,28.0806
2018-08-08,27.4494
2018-08-07,29.8933
2018-08-06,33.1698
2018-08-03,31.8987
2018-08-02,34.0098
2018-08-01,30.5825
2018-07-31,28.5387
2018-07-30,32.1820
2018-07-27,23.2000
2018-07-26,25.2712
2018-07-25,27.3464
2018-07-24,16.8753
2018-07-23,18.8226
2018-07-20,18.6146
2018-07-19,16.0622
2018-07-18,17.3692
2018-07-17,19.5583
2018-07-16,20.7876
2018-07-13,22.5775
2018-07-12,24.3487
2018-07-11,26.5039
2018-07-10,24.3099
2018-07-09,26.4597
2018-07-06,29.7287
2018-07-05,32.1317
2018-07-03,31.7408
2018-07-02,35.2516
2018-06-29,30.1676
2018-06-28,32.3881
2018-06-27,33.5932
2018-06-26,39.4668
2018-06-25,41.6713
2018-06-22,35.2407
2018-06-21,37.4340
2018-06-20,34.8510
2018-06-19,37.9916
2018-06-18,26.0730
2018-06-15,26.5842
2018-06-14,21.9473
2018-06-13,17.9039
2018-06-12,12.5307
2018-06-11,12.1916
2018-06-08,13.0223
2018-06-07,13.2964
2018-06-06,14.9689
2018-06-05,17.7026
2018-06-04,18.9252
2018-06-01,20.8350
2018-05-31,22.6866
2018-05-30,21.2346
2018-05-29,23.2031
2018-05-25,17.2256
2018-05-24,18.0898
2018-05-23,19.6629
2018-05-22,17.8244
2018-05-21,14.8450
2018-05-18,18.0327
2018-05-17,20.2847
2018-05-16,21.6769
2018-05-15,22.6877
2018-05-14,19.0834
2018-05-11,20.4052
2018-05-10,19.8225
2018-05-09,21.2919
2018-05-08,23.4557
2018-05-07,24.8718
2018-05-04,27.2473
2018-05-03,29.5819
2018-05-02,28.6094
2018-05-01,30.4979
2018-04-30,23.6860
2018-04-27,21.3202
2018-04-26,21.8694
2018-04-25,23.4460
2018-04-24,27.2784
2018-04-23,19.9998
2018-04-20,21.2042
2018-04-19,19.9867
2018-04-18,21.0102
2018-04-17,22.1934
2018-04-16,23.8927
2018-04-13,25.1073
2018-04-12,24.5777
2018-04-11,27.0251
2018-04-10,26.8482
2018-04-09,30.3313
2018-04-06,33.9056
2018-04-05,30.8725
2018-04-04,34.1924
2018-04-03,29.4626
2018-04-02,31.9507
2018-03-29,31.2100
2018-03-28,34.4121
2018-03-27,30.7796
2018-03-26,31.0880
2018-03-23,34.6172
2018-03-22,38.5946
2018-03-21,28.0010
2018-03-20,30.1090
2018-03-19,32.9948
2018-03-16,35.2863
2018-03-15,37.1288
2018-03-14,40.8216
2018-03-13,32.4130
2018-03-12,29.9366
2018-03-09,26.2626
2018-03-08,27.9433
2018-03-07,30.3712
2018-03-06,26.7073
2018-03-05,29.1170
2018-03-02,34.6836
2018-03-01,27.9816
2018-02-28,14.7514
2018-02-27,16.3812
2018-02-26,17.6101
2018-02-23,19.0527
2018-02-22,20.2022
2018-02-21,21.3614
2018-02-20,23.2717
2018-02-16,22.6849
2018-02-15,23.8983
2018-02-14,26.3786
2018-02-13,27.7663
2018-02-12,29.4573
2018-02-09,33.0144
2018-02-08,29.6263
2018-02-07,27.0360
2018-02-06,30.3561
2018-02-05,37.6392
2018-02-02,13.4297
2018-02-01,10.6071
2018-01-31,11.8785
2018-01-30,16.1975
2018-01-29,8.6512
2018-01-26,7.5037
2018-01-25,8.0113
2018-01-24,9.0509
2018-01-23,8.7280
2018-01-22,9.2062
2018-01-19,5.3769
2018-01-18,1.4059
2018-01-17,1.6412
2018-01-16,2.0955
2018-01-12,2.7549
2018-01-11,3.2460
2018-01-10,3.8146
2018-01-09,4.3785
2018-01-08,5.4411
2018-01-05,6.1437
2018-01-04,8.5080
2018-01-03,9.2843
2018-01-02,10.1396
2017-12-29,10.7514
2017-12-28,11.4927
2017-12-27,12.1811
2017-12-26,12.7943
2017-12-22,13.6574
2017-12-21,12.1478
2017-12-20,6.4069
2017-12-19,6.7199
2017-12-18,7.2048
2017-12-15,7.6741
2017-12-14,8.3385
2017-12-13,9.1551
2017-12-12,10.2735
2017-12-11,12.4125
2017-12-08,6.0764
2017-12-07,6.8071
2017-12-06,7.9283
2017-12-05,6.8616
2017-12-04,4.9007
2017-12-01,6.3099
2017-11-30,7.9007
2017-11-29,10.0776
2017-11-28,11.3629
2017-11-27,12.4920
2017-11-24,13.4063
2017-11-22,14.3133
2017-11-21,15.6957
2017-11-20,16.8740
2017-11-17,18.6610
2017-11-16,15.7059
2017-11-15,16.6820
2017-11-14,18.9253
2017-11-13,19.2873
2017-11-10,20.7803
2017-11-09,22.4712
2017-11-08,14.8279
2017-11-07,15.7635
2017-11-06,17.1014
2017-11-03,18.9453
2017-11-02,20.7739
2017-11-01,23.6791
2017-10-31,22.4328
2017-10-30,23.8030
2017-10-27,26.8510
2017-10-26,25.5715
2017-10-25,28.1641
2017-10-24,11.8701
2017-10-23,13.6494
2017-10-20,15.2667
2017-10-19,18.1901
2017-10-18,18.5264
2017-10-17,21.1459
2017-10-16,11.6981
2017-10-13,9.0412
2017-10-12,9.9741
2017-10-11,10.9693
2017-10-10,11.9135
2017-10-09,13.4419
2017-10-06,14.2474
2017-10-05,15.0377
2017-10-04,16.9747
2017-10-03,16.6722
2017-10-02,18.4554
2017-09-29,19.7664
2017-09-28,21.2397
2017-09-27,16.0696
2017-09-26,18.4664
2017-09-25,20.0252
2017-09-22,9.3881
2017-09-21,10.2973
2017-09-20,11.0558
2017-09-19,12.4892
2017-09-18,13.7692
2017-09-15,15.7745
2017-09-14,18.0660
2017-09-13,20.1165
2017-09-12,18.1778
2017-09-11,18.6459
2017-09-08,20.5256
2017-09-07,23.4187
2017-09-06,24.9722
2017-09-05,21.6649
2017-09-01,14.8167
2017-08-31,16.4860
2017-08-30,16.0048
2017-08-29,17.2488
2017-08-28,20.1962
2017-08-25,18.8880
2017-08-24,17.7525
2017-08-23,17.1673
2017-08-22,18.5433
2017-08-21,21.0391
2017-08-18,22.0605
2017-08-17,21.7900
2017-08-16,16.9948
2017-08-15,18.3656
2017-08-14,20.2366
2017-08-11,21.6591
2017-08-10,21.6481
2017-08-09,18.1650
2017-08-08,11.0500
2017-08-07,11.5057
2017-08-04,12.7630
2017-08-03,13.8439
2017-08-02,10.5062
2017-08-01,8.3506
2017-07-31,2.8297
2017-07-28,3.1964
2017-07-27,3.4633
2017-07-26,4.3349
2017-07-25,9.1865
2017-07-24,10.1615
2017-07-21,10.7846
2017-07-20,12.3145
2017-07-19,13.1129
2017-07-18,14.8658
2017-07-17,11.0819
2017-07-14,11.6973
2017-07-13,13.0443
2017-07-12,9.6856
2017-07-11,10.6872
2017-07-10,11.9729
2017-07-07,13.2420
2017-07-06,14.4034
2017-07-05,15.4347
2017-07-03,17.8186
2017-06-30,19.0813
2017-06-29,20.6811
2017-06-28,11.6012
2017-06-27,12.5786
2017-06-26,9.4174
2017-06-23,11.2022
2017-06-22,13.0359
2017-06-21,13.7182
2017-06-20,11.8341
2017-06-19,13.2845
2017-06-16,14.9949
2017-06-15,16.5802
2017-06-14,19.7169
2017-06-13,22.0133
2017-06-12,24.2026
2017-06-09,21.5022
2017-06-08,23.1333
2017-06-07,26.6580
2017-06-06,27.9067
2017-06-05,21.3169
2017-06-02,23.0870
2017-06-01,27.8025
2017-05-31,21.6878
2017-05-30,23.2648
2017-05-26,24.1892
2017-05-25,25.5665
2017-05-24,27.8897
2017-05-23,30.0897
2017-05-22,31.9611
2017-05-19,38.0274
2017-05-18,46.0489
2017-05-17,38.0939
2017-05-16,28.7252
2017-05-15,29.1084
2017-05-12,29.9769
2017-05-11,31.8147
2017-05-10,34.8953
2017-05-09,12.7646
2017-05-08,13.5956
2017-05-05,14.5988
2017-05-04,16.1412
2017-05-03,17.9031
2017-05-02,17.8446
2017-05-01,19.1857
2017-04-28,15.9007
2017-04-27,17.4429
2017-04-26,19.2461
2017-04-25,9.7707
2017-04-24,10.6954
2017-04-21,11.8702
2017-04-20,12.8670
2017-04-19,13.8110
2017-04-18,15.2074
2017-04-17,17.4100
2017-04-13,20.6831
2017-04-12,20.1401
2017-04-11,17.5081
2017-04-10,16.2862
2017-04-07,18.4564
2017-04-06,20.2405
2017-04-05,21.4002
2017-04-04,25.1420
2017-04-03,28.0089
2017-03-31,24.3284
2017-03-30,23.9314
2017-03-29,25.4361
2017-03-28,26.6472
2017-03-27,30.0324
2017-03-24,29.0176
2017-03-23,23.9987
2017-03-22,25.4169
2017-03-21,27.2577
2017-03-20,15.4105
2017-03-17,16.1521
2017-03-16,17.8463
2017-03-15,19.8435
2017-03-14,20.9807
2017-03-13,22.8152
2017-03-10,21.2253
2017-03-09,17.5112
2017-03-08,10.9052
2017-03-07,11.5005
2017-03-06,12.6456
2017-03-03,9.2232
2017-03-02,3.5447
2017-03-01,3.9641
2017-02-28,4.8202
2017-02-27,5.3937
2017-02-24,6.0243
2017-02-23,6.8168
2017-02-22,7.3450
2017-02-21,7.9318
2017-02-17,9.2552
2017-02-16,10.5616
2017-02-15,11.6294
2017-02-14,12.5138
2017-02-13,13.4209
2017-02-10,15.2037
2017-02-09,16.7323
2017-02-08,17.6725
2017-02-07,18.8293
2017-02-06,21.6335
2017-02-03,23.1681
2017-02-02,24.3572
2017-02-01,18.2243
2017-01-31,20.1790
2017-01-30,19.6860
2017-01-27,9.7713
2017-01-26,9.9050
2017-01-25,11.0231
2017-01-24,15.7306
2017-01-23,18.4333
2017-01-20,15.4626
2017-01-19,17.2766
2017-01-18,19.1958
2017-01-17,18.9733
2017-01-13,14.5722
2017-01-12,15.6129
2017-01-11,8.7862
2017-01-10,7.8604
2017-01-09,8.5597
2017-01-06,9.0376
2017-01-05,9.8570
2017-01-04,11.0255
2017-01-03,12.3173
2016-12-30,13.5364
2016-12-29,13.7769
2016-12-28,10.6919
2016-12-27,7.1969
2016-12-23,7.7094
2016-12-22,8.3063
2016-12-21,9.3168
2016-12-20,10.1747
2016-12-19,11.0140
2016-12-16,12.2308
2016-12-15,13.7329
2016-12-14,10.2697
2016-12-13,8.4024
2016-12-12,10.4490
2016-12-09,12.3844
2016-12-08,13.2724
2016-12-07,14.4191
2016-12-06,16.7209
2016-12-05,9.7370
2016-12-02,10.6508
2016-12-01,11.3416
2016-11-30,11.7707
2016-11-29,13.1830
2016-11-28,15.1276
2016-11-25,12.9833
2016-11-23,13.6439
2016-11-22,14.7146
2016-11-21,16.5095
2016-11-18,18.0579
2016-11-17,17.3964
2016-11-16,14.1386
2016-11-15,11.1049
2016-11-14,8.1385
2016-11-11,8.7585
2016-11-10,9.4624
2016-11-09,11.1415
2016-11-08,13.2947
2016-11-07,14.4731
2016-11-04,16.8232
2016-11-03,15.9181
2016-11-02,11.6425
2016-11-01,7.5897
2016-10-31,8.2484
2016-10-28,8.5398
2016-10-27,9.1266
2016-10-26,10.7465
2016-10-25,16.2813
2016-10-24,18.1169
2016-10-21,21.5501
2016-10-20,16.6895
2016-10-19,17.8637
2016-10-18,19.7108
2016-10-17,21.6015
2016-10-14,23.2189
2016-10-13,25.5984
2016-10-12,20.1863
2016-10-11,20.1233
2016-10-10,15.6443
2016-10-07,18.4447
2016-10-06,13.9397
2016-10-05,15.0124
2016-10-04,17.4369
2016-10-03,19.0472
2016-09-30,18.1237
2016-09-29,19.8492
2016-09-28,22.3643
2016-09-27,24.7426
2016-09-26,24.1116
2016-09-23,22.6242
2016-09-22,23.3512
2016-09-21,25.8722
2016-09-20,30.2147
2016-09-19,31.9480
2016-09-16,34.7635
2016-09-15,34.2380
2016-09-14,34.8469
2016-09-13,33.6479
2016-09-12,36.8120
2016-09-09,33.3969
2016-09-08,23.3392
2016-09-07,22.2840
2016-09-06,23.7778
2016-09-02,26.4855
2016-09-01,29.9394
2016-08-31,28.1763
2016-08-30,21.5091
2016-08-29,14.5190
2016-08-26,15.8016
2016-08-25,18.2276
2016-08-24,15.0640
2016-08-23,12.9290
2016-08-22,15.3417
2016-08-19,17.2891
2016-08-18,13.9950
2016-08-17,15.3222
2016-08-16,16.1808
2016-08-15,18.0322
2016-08-12,20.2178
2016-08-11,21.6470
2016-08-10,23.2967
2016-08-09,26.0681
2016-08-08,27.2342
2016-08-05,29.0157
2016-08-04,31.1664
2016-08-03,30.3202
2016-08-02,31.5348
2016-08-01,28.2628
2016-07-29,30.1966
2016-07-28,31.0659
2016-07-27,21.7420
2016-07-26,26.6367
2016-07-25,29.8736
2016-07-22,31.3950
2016-07-21,24.0432
2016-07-20,21.4887
2016-07-19,22.5824
2016-07-18,25.4903
2016-07-15,27.6825
2016-07-14,29.1969
2016-07-13,31.3424
2016-07-12,30.0509
2016-07-11,31.3567
2016-07-08,35.3013
2016-07-07,40.0184
2016-07-06,43.0222
2016-07-05,38.0922
2016-07-01,32.5534
2016-06-30,34.0201
2016-06-29,37.7568
2016-06-28,42.7869
2016-06-27,46.1122
2016-06-24,38.4498
2016-06-23,20.6287
2016-06-22,23.4571
2016-06-21,25.2989
2016-06-20,27.4196
2016-06-17,33.0946
2016-06-16,34.9790
2016-06-15,25.2163
2016-06-14,27.4607
2016-06-13,23.5049
2016-06-10,22.9944
2016-06-09,18.5022
2016-06-08,20.1833
2016-06-07,21.6760
2016-06-06,23.1906
2016-06-03,28.5690
2016-06-02,30.7984
2016-06-01,33.2481
2016-05-31,30.1437
2016-05-27,22.3991
2016-05-26,23.2802
2016-05-25,24.8775
2016-05-24,27.4680
2016-05-23,30.4073
2016-05-20,27.9916
2016-05-19,30.3859
2016-05-18,21.2128
2016-05-17,16.6452
2016-05-16,18.5436
2016-05-13,19.3255
2016-05-12,14.6299
2016-05-11,16.0186
2016-05-10,17.5229
2016-05-09,20.1044
2016-05-06,21.9488
2016-05-05,23.7949
2016-05-04,25.6091
2016-05-03,23.7909
2016-05-02,18.8706
2016-04-29,20.2374
2016-04-28,15.3895
2016-04-27,17.4297
2016-04-26,22.3539
2016-04-25,25.0542
2016-04-22,21.5370
2016-04-21,22.8106
2016-04-20,25.1672
2016-04-19,12.4602
2016-04-18,13.5534
2016-04-15,14.7490
2016-04-14,15.3291
2016-04-13,16.2150
2016-04-12,17.5178
2016-04-11,16.0743
2016-04-08,17.5095
2016-04-07,19.6585
2016-04-06,21.5330
2016-04-05,23.4710
2016-04-04,26.2677
2016-04-01,28.3838
2016-03-31,29.9536
2016-03-30,23.2744
2016-03-29,27.6988
2016-03-28,21.5171
2016-03-24,23.2930
2016-03-23,15.0961
2016-03-22,8.4841
2016-03-21,8.9001
2016-03-18,10.0376
2016-03-17,11.6047
2016-03-16,13.6137
2016-03-15,14.9390
2016-03-14,16.2295
2016-03-11,18.2975
2016-03-10,20.1847
2016-03-09,19.7203
2016-03-08,20.6269
2016-03-07,21.8469
2016-03-04,23.9598
2016-03-03,26.1263
2016-03-02,26.5713
2016-03-01,28.4469
2016-02-29,30.8960
2016-02-26,32.6677
2016-02-25,35.0915
2016-02-24,36.9787
2016-02-23,32.1409
2016-02-22,34.0172
2016-02-19,37.3249
2016-02-18,34.6402
2016-02-17,36.1633
2016-02-16,39.6774
2016-02-12,43.3818
2016-02-11,48.1201
2016-02-10,27.2255
2016-02-09,29.6602
2016-02-08,31.6836
2016-02-05,25.9056
2016-02-04,27.8505
2016-02-03,30.6622
2016-02-02,34.8194
2016-02-01,35.3080
2016-01-29,38.7768
2016-01-28,40.9345
2016-01-27,43.9467
2016-01-26,32.1079
2016-01-25,36.3608
2016-01-22,38.3951
2016-01-21,41.0460
2016-01-20,46.4795
2016-01-19,38.7776
2016-01-15,41.3057
2016-01-14,43.3308
2016-01-13,43.0295
2016-01-12,44.1337
2016-01-11,47.9302
2016-01-08,48.3124
2016-01-07,47.7917
2016-01-06,41.0269
2016-01-05,37.1776
2016-01-04,40.0023
2015-12-31,26.9694
2015-12-30,22.7744
2015-12-29,24.6348
2015-12-28,27.7284
2015-12-24,29.7611
2015-12-23,30.5338
2015-12-22,32.3593
2015-12-21,34.9043
2015-12-18,37.6507
2015-12-17,22.2743
2015-12-16,26.0574
2015-12-15,28.4658
2015-12-14,33.2271
2015-12-11,28.2012
2015-12-10,29.5254
2015-12-09,33.6760
2015-12-08,28.2499
2015-12-07,20.7679
2015-12-04,22.8708
2015-12-03,26.4284
2015-12-02,20.2473
2015-12-01,21.4565
2015-11-30,26.0434
2015-11-27,21.6142
2015-11-25,19.4443
2015-11-24,21.1828
2015-11-23,21.2240
2015-11-20,16.2389
2015-11-19,17.3967
2015-11-18,18.3788
2015-11-17,20.3303
2015-11-16,22.3434
2015-11-13,24.5260
2015-11-12,26.7238
2015-11-11,17.4386
2015-11-10,18.4371
2015-11-09,15.1727
2015-11-06,13.3956
2015-11-05,12.5861
2015-11-04,10.9310
2015-11-03,11.6250
2015-11-02,10.6192
2015-10-30,11.3558
2015-10-29,12.3707
2015-10-28,13.2405
2015-10-27,11.9031
2015-10-26,13.1289
2015-10-23,13.8527
2015-10-22,15.1211
2015-10-21,18.4186
2015-10-20,22.3587
2015-10-19,24.3471
2015-10-16,25.8596
2015-10-15,27.9046
2015-10-14,31.3913
2015-10-13,16.1715
2015-10-12,16.9897
2015-10-09,18.1466
2015-10-08,19.4254
2015-10-07,21.8426
2015-10-06,24.4281
2015-10-05,26.1058
2015-10-02,28.7683
2015-10-01,33.1475
2015-09-30,34.2381
2015-09-29,37.6233
2015-09-28,37.8721
2015-09-25,37.4442
2015-09-24,40.5993
2015-09-23,31.2267
2015-09-22,31.7667
2015-09-21,26.9349
2015-09-18,29.3869
2015-09-17,23.6340
2015-09-16,26.1945
2015-09-15,27.4749
2015-09-14,29.8526
2015-09-11,31.1802
2015-09-10,33.0391
2015-09-09,35.2412
2015-09-08,39.3917
2015-09-04,44.3093
2015-09-03,42.1069
2015-09-02,44.2160
2015-09-01,47.9495
2015-08-31,43.6756
2015-08-28,45.6019
2015-08-27,48.7199
2015-08-26,52.1057
2015-08-25,57.0431
2015-08-24,64.0079
2015-08-21,52.1723
2015-08-20,42.1388
2015-08-19,28.8312
2015-08-18,25.0856
2015-08-17,26.5672
2015-08-14,25.5028
2015-08-13,27.2451
2015-08-12,31.7156
2015-08-11,22.3613
2015-08-10,22.7069
2015-08-07,27.5532
2015-08-06,22.0409
2015-08-05,22.2955
2015-08-04,25.5372
2015-08-03,27.7733
2015-07-31,27.2980
2015-07-30,29.7242
2015-07-29,31.5953
2015-07-28,35.6944
2015-07-27,34.0972
2015-07-24,23.9719
2015-07-23,17.9690
2015-07-22,19.8815
2015-07-21,24.4058
2015-07-20,18.3758
2015-07-17,19.0584
2015-07-16,12.0328
2015-07-15,13.2872
2015-07-14,14.1713
2015-07-13,15.5297
2015-07-10,17.3627
2015-07-09,19.5492
2015-07-08,21.9191
2015-07-07,23.7734
2015-07-06,28.1058
2015-07-02,25.9647
2015-07-01,28.2304
2015-06-30,31.9309
2015-06-29,33.9278
2015-06-26,22.3038
2015-06-25,21.2193
2015-06-24,21.9328
2015-06-23,17.5947
2015-06-22,12.8947
2015-06-19,13.6816
2015-06-18,14.4992
2015-06-17,16.9579
2015-06-16,18.9132
2015-06-15,21.1733
2015-06-12,22.9097
2015-06-11,21.6749
2015-06-10,24.4431
2015-06-09,27.8320
2015-06-08,27.8498
2015-06-05,29.4591
2015-06-04,26.9993
2015-06-03,21.2303
2015-06-02,23.4961
2015-06-01,28.2952
2015-05-29,30.6760
2015-05-28,27.3183
2015-05-27,33.0831
2015-05-26,35.1902
2015-05-22,25.5736
2015-05-21,21.8020
2015-05-20,23.8105
2015-05-19,21.9690
2015-05-18,23.1858
2015-05-15,24.0613
2015-05-14,24.8444
2015-05-13,28.0657
2015-05-12,29.9647
2015-05-11,27.6279
2015-05-08,29.7030
2015-05-07,36.2766
2015-05-06,39.2642
2015-05-05,39.9567
2015-05-04,40.2488
2015-05-01,40.1912
2015-04-30,43.4409
2015-04-29,35.2293
2015-04-28,37.4035
2015-04-27,33.5125
2015-04-24,34.0672
2015-04-23,29.2996
2015-04-22,31.1042
2015-04-21,23.0680
2015-04-20,25.2401
2015-04-17,30.0535
2015-04-16,25.9057
2015-04-15,22.2562
2015-04-14,24.4938
2015-04-13,20.4185
2015-04-10,22.7946
2015-04-09,24.5281
2015-04-08,24.2569
2015-04-07,25.5682
2015-04-06,28.2661
2015-04-02,32.3962
2015-04-01,35.3438
2015-03-31,26.9557
2015-03-30,29.9763
2015-03-27,35.9783
2015-03-26,38.9342
2015-03-25,34.1247
2015-03-24,24.8025
2015-03-23,19.5784
2015-03-20,13.6998
2015-03-19,14.5532
2015-03-18,15.8893
2015-03-17,18.8013
2015-03-16,20.8094
2015-03-13,23.4062
2015-03-12,19.1538
2015-03-11,20.7289
2015-03-10,16.5016
2015-03-09,14.9492
2015-03-06,16.6229
2015-03-05,11.5943
2015-03-04,12.4246
2015-03-03,12.5276
2015-03-02,14.1553
2015-02-27,16.2303
2015-02-26,15.7113
2015-02-25,11.7478
2015-02-24,8.6889
2015-02-23,8.6371
2015-02-20,8.5855
2015-02-19,10.5891
2015-02-18,12.2270
2015-02-17,13.5355
2015-02-13,14.4247
2015-02-12,15.8570
2015-02-11,16.4518
2015-02-10,17.2982
2015-02-09,18.0766
2015-02-06,12.1640
2015-02-05,12.6612
2015-02-04,13.6803
2015-02-03,14.7727
2015-02-02,15.6022
2015-01-30,13.2381
2015-01-29,14.6198
2015-01-28,19.1727
2015-01-27,27.6185
2015-01-26,18.4470
2015-01-23,14.8521
2015-01-22,15.6456
2015-01-21,18.5124
2015-01-20,20.5650
2015-01-16,23.1232
2015-01-15,22.4122
2015-01-14,24.6797
2015-01-13,21.6279
2015-01-12,25.7438
2015-01-09,23.7705
2015-01-08,25.3228
2015-01-07,28.4327
2015-01-06,31.9096
2015-01-05,24.7963
2015-01-02,24.0376
2014-12-31,23.4606
2014-12-30,17.5954
2014-12-29,18.2786
2014-12-26,19.6711
2014-12-24,21.2596
2014-12-23,23.5780
2014-12-22,26.3058
2014-12-19,29.1955
2014-12-18,31.8095
2014-12-17,35.6720
2014-12-16,36.6383
2014-12-15,42.7940
2014-12-12,47.5301
2014-12-11,42.0879
2014-12-10,39.9291
2014-12-09,33.0306
2014-12-08,24.9986
2014-12-05,18.0715
2014-12-04,19.5450
2014-12-03,18.3107
2014-12-02,18.4275
2014-12-01,17.0885
2014-11-28,8.0678
2014-11-26,8.9270
2014-11-25,7.3684
2014-11-24,7.7699
2014-11-21,8.6054
2014-11-20,9.3736
2014-11-19,10.2087
2014-11-18,11.5763
2014-11-17,13.7698
2014-11-14,13.3345
2014-11-13,14.7872
2014-11-12,17.6811
2014-11-11,19.5114
2014-11-10,20.9696
2014-11-07,20.2944
2014-11-06,21.1145
2014-11-05,18.4395
2014-11-04,18.6895
2014-11-03,19.9940
2014-10-31,21.2509
2014-10-30,23.2451
2014-10-29,23.0048
2014-10-28,24.9335
2014-10-27,26.8603
2014-10-24,27.8994
2014-10-23,29.5585
2014-10-22,30.4899
2014-10-21,24.0239
2014-10-20,26.9732
2014-10-17,28.8441
2014-10-16,33.1515
2014-10-15,37.2173
2014-10-14,26.5368
2014-10-13,30.4623
2014-10-10,28.6151
2014-10-09,27.1721
2014-10-08,31.0481
2014-10-07,29.7759
2014-10-06,22.6296
2014-10-03,25.0480
2014-10-02,29.2440
2014-10-01,29.4214
2014-09-30,15.3739
2014-09-29,17.5785
2014-09-26,20.8519
2014-09-25,24.1101
2014-09-24,25.3355
2014-09-23,28.4421
2014-09-22,20.6881
2014-09-19,19.3568
2014-09-18,21.0340
2014-09-17,22.8474
2014-09-16,24.8427
2014-09-15,28.6168
2014-09-12,24.3856
2014-09-11,21.9052
2014-09-10,21.5057
2014-09-09,22.0002
2014-09-08,23.5225
2014-09-05,29.7433
2014-09-04,24.3482
2014-09-03,27.0319
2014-09-02,29.0429
2014-08-29,22.7862
2014-08-28,20.0136
2014-08-27,13.0962
2014-08-26,11.4929
2014-08-25,12.1345
2014-08-22,12.9518
2014-08-21,13.6254
2014-08-20,14.4635
2014-08-19,16.3133
2014-08-18,17.0600
2014-08-15,19.0784
2014-08-14,21.6291
2014-08-13,25.2066
2014-08-12,27.9044
2014-08-11,25.1337
2014-08-08,26.6995
2014-08-07,28.6468
2014-08-06,31.4826
2014-08-05,30.2896
2014-08-04,34.1261
2014-08-01,36.6879
2014-07-31,36.6321
2014-07-30,33.1830
2014-07-29,34.3942
2014-07-28,36.8500
2014-07-25,40.0544
2014-07-24,36.3273
2014-07-23,30.9828
2014-07-22,23.0797
2014-07-21,25.2629
2014-07-18,27.5239
2014-07-17,30.4033
2014-07-16,26.9673
2014-07-15,23.9060
2014-07-14,24.2198
2014-07-11,27.7012
2014-07-10,30.6998
2014-07-09,30.5666
2014-07-08,35.0417
2014-07-07,30.0715
2014-07-03,33.5879
2014-07-02,35.7635
2014-07-01,38.3574
2014-06-30,40.8883
2014-06-27,38.3968
2014-06-26,41.1867
2014-06-25,46.3671
2014-06-24,37.4117
2014-06-23,31.9967
2014-06-20,26.3250
2014-06-19,29.9539
2014-06-18,32.2241
2014-06-17,31.1419
2014-06-16,33.8570
2014-06-13,37.0960
2014-06-12,39.8153
2014-06-11,32.0044
2014-06-10,21.6491
2014-06-09,15.1487
2014-06-06,16.1389
2014-06-05,17.8238
2014-06-04,20.5937
2014-06-03,14.8664
2014-06-02,15.8384
2014-05-30,17.2433
2014-05-29,16.2102
2014-05-28,17.1434
2014-05-27,18.2060
2014-05-23,20.2844
2014-05-22,21.1781
2014-05-21,23.0579
2014-05-20,25.5413
2014-05-19,21.7108
2014-05-16,23.9499
2014-05-15,23.1864
2014-05-14,13.5765
2014-05-13,13.5990
2014-05-12,14.5568
2014-05-09,16.1277
2014-05-08,15.8159
2014-05-07,16.7359
2014-05-06,14.3597
2014-05-05,15.2601
2014-05-02,18.0300
2014-05-01,19.8655
2014-04-30,21.1969
2014-04-29,22.9678
2014-04-28,25.2455
2014-04-25,16.1735
2014-04-24,17.1739
2014-04-23,14.6162
2014-04-22,17.6980
2014-04-21,19.2216
