Dates,ATR Values
2018-11-29,9.4587
2018-11-28,9.4588
2018-11-27,9.3349
2018-11-26,9.3747
2018-11-23,9.4087
2018-11-21,9.4927
2018-11-20,9.4618
2018-11-19,9.1478
2018-11-16,8.9609
2018-11-15,8.9373
2018-11-14,8.8923
2018-11-13,8.8365
2018-11-12,8.7196
2018-11-09,8.6102
2018-11-08,8.6891
2018-11-07,8.7048
2018-11-06,8.6189
2018-11-05,8.6673
2018-11-02,8.7098
2018-11-01,8.5957
2018-10-31,8.5467
2018-10-30,8.4547
2018-10-29,8.2073
2018-10-26,7.7218
2018-10-25,7.6889
2018-10-24,7.6535
2018-10-23,7.5225
2018-10-22,7.4163
2018-10-19,7.4433
2018-10-18,7.4834
2018-10-17,7.4190
2018-10-16,7.4559
2018-10-15,7.4103
2018-10-12,7.4223
2018-10-11,7.2804
2018-10-10,7.1378
2018-10-09,6.9213
2018-10-08,6.9504
2018-10-05,6.9071
2018-10-04,6.8633
2018-10-03,6.8649
2018-10-02,6.8489
2018-10-01,6.8141
2018-09-28,6.7299
2018-09-27,6.7093
2018-09-26,6.7560
2018-09-25,6.8102
2018-09-24,6.8785
2018-09-21,6.9221
2018-09-20,6.9348
2018-09-19,6.9478
2018-09-18,6.9309
2018-09-17,6.8779
2018-09-14,6.8848
2018-09-13,6.8910
2018-09-12,6.8933
2018-09-11,6.8280
2018-09-10,6.7835
2018-09-07,6.7429
2018-09-06,6.7461
2018-09-05,6.7501
2018-09-04,6.8072
2018-08-31,6.8071
2018-08-30,6.8410
2018-08-29,6.8780
2018-08-28,6.9563
2018-08-27,6.9982
2018-08-24,7.0301
2018-08-23,7.1114
2018-08-22,7.1614
2018-08-21,7.1885
2018-08-20,7.2401
2018-08-17,7.2653
2018-08-16,7.2787
2018-08-15,7.1122
2018-08-14,7.0380
2018-08-13,7.1317
2018-08-10,7.1823
2018-08-09,7.1854
2018-08-08,7.2586
2018-08-07,7.3012
2018-08-06,7.3202
2018-08-03,7.3651
2018-08-02,7.4109
2018-08-01,7.4299
2018-07-31,7.4360
2018-07-30,7.4313
2018-07-27,7.3477
2018-07-26,7.3951
2018-07-25,7.4492
2018-07-24,7.3503
2018-07-23,7.3786
2018-07-20,7.4779
2018-07-19,7.5521
2018-07-18,7.6086
2018-07-17,7.6147
2018-07-16,7.6923
2018-07-13,7.7403
2018-07-12,7.7959
2018-07-11,7.8371
2018-07-10,7.8405
2018-07-09,7.8811
2018-07-06,7.8769
2018-07-05,7.9267
2018-07-03,7.9278
2018-07-02,7.9386
2018-06-29,7.9630
2018-06-28,8.0204
2018-06-27,7.9827
2018-06-26,7.9166
2018-06-25,8.0012
2018-06-22,7.9423
2018-06-21,8.0191
2018-06-20,8.0552
2018-06-19,8.0915
2018-06-18,7.9391
2018-06-15,7.9929
2018-06-14,7.9802
2018-06-13,7.9699
2018-06-12,7.9811
2018-06-11,8.0510
2018-06-08,8.1263
2018-06-07,8.1751
2018-06-06,8.1764
2018-06-05,8.1173
2018-06-04,8.1942
2018-06-01,8.2305
2018-05-31,8.2808
2018-05-30,8.3207
2018-05-29,8.3641
2018-05-25,8.3322
2018-05-24,8.4325
2018-05-23,8.4811
2018-05-22,8.4974
2018-05-21,8.4679
2018-05-18,8.3702
2018-05-17,8.3857
2018-05-16,8.4680
2018-05-15,8.5768
2018-05-14,8.6669
2018-05-11,8.7401
2018-05-10,8.8327
2018-05-09,8.8920
2018-05-08,8.9061
2018-05-07,8.9837
2018-05-04,8.9999
2018-05-03,9.0302
2018-05-02,8.9504
2018-05-01,9.0015
2018-04-30,8.9951
2018-04-27,8.9992
2018-04-26,9.0822
2018-04-25,9.1245
2018-04-24,9.0009
2018-04-23,8.7078
2018-04-20,8.7827
2018-04-19,8.8379
2018-04-18,8.9223
2018-04-17,8.9934
2018-04-16,9.0212
2018-04-13,9.0959
2018-04-12,9.0261
2018-04-11,8.9955
2018-04-10,8.9590
2018-04-09,8.8641
2018-04-06,8.7942
2018-04-05,8.6963
2018-04-04,8.6486
2018-04-03,8.4549
2018-04-02,8.4582
2018-03-29,8.3812
2018-03-28,8.3478
2018-03-27,8.2822
2018-03-26,8.1409
2018-03-23,8.0932
2018-03-22,8.0078
2018-03-21,7.8176
2018-03-20,7.8454
2018-03-19,7.8355
2018-03-16,7.8674
2018-03-15,7.9263
2018-03-14,7.8924
2018-03-13,7.6973
2018-03-12,7.6536
2018-03-09,7.5758
2018-03-08,7.6100
2018-03-07,7.5982
2018-03-06,7.5692
2018-03-05,7.5441
2018-03-02,7.3431
2018-03-01,7.2117
2018-02-28,7.0395
2018-02-27,6.9996
2018-02-26,7.0136
2018-02-23,7.0123
2018-02-22,7.0440
2018-02-21,7.0763
2018-02-20,7.0436
2018-02-16,7.0625
2018-02-15,7.0895
2018-02-14,7.0055
2018-02-13,7.0261
2018-02-12,7.0212
2018-02-09,6.8728
2018-02-08,6.6503
2018-02-07,6.4029
2018-02-06,6.2668
2018-02-05,5.9277
2018-02-02,5.4145
2018-02-01,5.3648
2018-01-31,5.2913
2018-01-30,4.9470
2018-01-29,4.9185
2018-01-26,4.9337
2018-01-25,4.9424
2018-01-24,4.8697
2018-01-23,4.8748
2018-01-22,4.8940
2018-01-19,4.8122
2018-01-18,4.7500
2018-01-17,4.6163
2018-01-16,4.3786
2018-01-12,4.1490
2018-01-11,4.0634
2018-01-10,3.9880
2018-01-09,3.9401
2018-01-08,3.8307
2018-01-05,3.8095
2018-01-04,3.6497
2018-01-03,3.6668
2018-01-02,3.6827
2017-12-29,3.7174
2017-12-28,3.7452
2017-12-27,3.7779
2017-12-26,3.8161
2017-12-22,3.8398
2017-12-21,3.8499
2017-12-20,3.8457
2017-12-19,3.8810
2017-12-18,3.8941
2017-12-15,3.9114
2017-12-14,3.9066
2017-12-13,3.8895
2017-12-12,3.8493
2017-12-11,3.7404
2017-12-08,3.6886
2017-12-07,3.6598
2017-12-06,3.5986
2017-12-05,3.5722
2017-12-04,3.5560
2017-12-01,3.4254
2017-11-30,3.3372
2017-11-29,3.2548
2017-11-28,3.2526
2017-11-27,3.2649
2017-11-24,3.2903
2017-11-22,3.3178
2017-11-21,3.3282
2017-11-20,3.3500
2017-11-17,3.3531
2017-11-16,3.3882
2017-11-15,3.4150
2017-11-14,3.3949
2017-11-13,3.4210
2017-11-10,3.4350
2017-11-09,3.4448
2017-11-08,3.3753
2017-11-07,3.3992
2017-11-06,3.4064
2017-11-03,3.3969
2017-11-02,3.3944
2017-11-01,3.3624
2017-10-31,3.3697
2017-10-30,3.3909
2017-10-27,3.3618
2017-10-26,3.3589
2017-10-25,3.3476
2017-10-24,3.1935
2017-10-23,3.1641
2017-10-20,3.1544
2017-10-19,3.1068
2017-10-18,3.0927
2017-10-17,3.0771
2017-10-16,3.0724
2017-10-13,3.0904
2017-10-12,3.0945
2017-10-11,3.1000
2017-10-10,3.1124
2017-10-09,3.1012
2017-10-06,3.1280
2017-10-05,3.1562
2017-10-04,3.1392
2017-10-03,3.1441
2017-10-02,3.1392
2017-09-29,3.1557
2017-09-28,3.1684
2017-09-27,3.1436
2017-09-26,3.1097
2017-09-25,3.1163
2017-09-22,3.0741
2017-09-21,3.0738
2017-09-20,3.0869
2017-09-19,3.0639
2017-09-18,3.0580
2017-09-15,3.0261
2017-09-14,2.9966
2017-09-13,2.9865
2017-09-12,2.9239
2017-09-11,2.9302
2017-09-08,2.9307
2017-09-07,2.9096
2017-09-06,2.9255
2017-09-05,2.9172
2017-09-01,2.8969
2017-08-31,2.8910
2017-08-30,2.8980
2017-08-29,2.9099
2017-08-28,2.8709
2017-08-25,2.8725
2017-08-24,2.8636
2017-08-23,2.8776
2017-08-22,2.8868
2017-08-21,2.8643
2017-08-18,2.8727
2017-08-17,2.8792
2017-08-16,2.8925
2017-08-15,2.8964
2017-08-14,2.8853
2017-08-11,2.8939
2017-08-10,2.8667
2017-08-09,2.8430
2017-08-08,2.8121
2017-08-07,2.8389
2017-08-04,2.8157
2017-08-03,2.8088
2017-08-02,2.7979
2017-08-01,2.7842
2017-07-31,2.7481
2017-07-28,2.7038
2017-07-27,2.6927
2017-07-26,2.5702
2017-07-25,2.2089
2017-07-24,2.2146
2017-07-21,2.2360
2017-07-20,2.2279
2017-07-19,2.2478
2017-07-18,2.2420
2017-07-17,2.2558
2017-07-14,2.2786
2017-07-13,2.2770
2017-07-12,2.2918
2017-07-11,2.2936
2017-07-10,2.2885
2017-07-07,2.2892
2017-07-06,2.2971
2017-07-05,2.3111
2017-07-03,2.2900
2017-06-30,2.3043
2017-06-29,2.3119
2017-06-28,2.2956
2017-06-27,2.3028
2017-06-26,2.3108
2017-06-23,2.2724
2017-06-22,2.2482
2017-06-21,2.2703
2017-06-20,2.2753
2017-06-19,2.2654
2017-06-16,2.2534
2017-06-15,2.2513
2017-06-14,2.2169
2017-06-13,2.2129
2017-06-12,2.2156
2017-06-09,2.2131
2017-06-08,2.2248
2017-06-07,2.2054
2017-06-06,2.2092
2017-06-05,2.2107
2017-06-02,2.2187
2017-06-01,2.1798
2017-05-31,2.1593
2017-05-30,2.1738
2017-05-26,2.1945
2017-05-25,2.2136
2017-05-24,2.2171
2017-05-23,2.2250
2017-05-22,2.2397
2017-05-19,2.1977
2017-05-18,2.1532
2017-05-17,2.1335
2017-05-16,2.0998
2017-05-15,2.1213
2017-05-12,2.1294
2017-05-11,2.1469
2017-05-10,2.1492
2017-05-09,2.0495
2017-05-08,2.0687
2017-05-05,2.0844
2017-05-04,2.0888
2017-05-03,2.0919
2017-05-02,2.1060
2017-05-01,2.1200
2017-04-28,2.1054
2017-04-27,2.1120
2017-04-26,2.1160
2017-04-25,2.0943
2017-04-24,2.1029
2017-04-21,2.1061
2017-04-20,2.1180
2017-04-19,2.1331
2017-04-18,2.1375
2017-04-17,2.1268
2017-04-13,2.1042
2017-04-12,2.1220
2017-04-11,2.1152
2017-04-10,2.1270
2017-04-07,2.1230
2017-04-06,2.1314
2017-04-05,2.1531
2017-04-04,2.1343
2017-04-03,2.1370
2017-03-31,2.1381
2017-03-30,2.1556
2017-03-29,2.1754
2017-03-28,2.2003
2017-03-27,2.1940
2017-03-24,2.1875
2017-03-23,2.1795
2017-03-22,2.1999
2017-03-21,2.2143
2017-03-20,2.1689
2017-03-17,2.1939
2017-03-16,2.1964
2017-03-15,2.1962
2017-03-14,2.2168
2017-03-13,2.2243
2017-03-10,2.2292
2017-03-09,2.1975
2017-03-08,2.1849
2017-03-07,2.2065
2017-03-06,2.2092
2017-03-03,2.2186
2017-03-02,2.2233
2017-03-01,2.2164
2017-02-28,2.1744
2017-02-27,2.1711
2017-02-24,2.1688
2017-02-23,2.1616
2017-02-22,2.1744
2017-02-21,2.1856
2017-02-17,2.1642
2017-02-16,2.1540
2017-02-15,2.1586
2017-02-14,2.1722
2017-02-13,2.1864
2017-02-10,2.1768
2017-02-09,2.1798
2017-02-08,2.2000
2017-02-07,2.2153
2017-02-06,2.1955
2017-02-03,2.2081
2017-02-02,2.2286
2017-02-01,2.2145
2017-01-31,2.2088
2017-01-30,2.2095
2017-01-27,2.1812
2017-01-26,2.1729
2017-01-25,2.1653
2017-01-24,2.0563
2017-01-23,2.0398
2017-01-20,2.0390
2017-01-19,2.0415
2017-01-18,2.0461
2017-01-17,2.0444
2017-01-13,2.0519
2017-01-12,2.0693
2017-01-11,2.0599
2017-01-10,2.0751
2017-01-09,2.0868
2017-01-06,2.1092
2017-01-05,2.1187
2017-01-04,2.1185
2017-01-03,2.1190
2016-12-30,2.1257
2016-12-29,2.1345
2016-12-28,2.1480
2016-12-27,2.1640
2016-12-23,2.1785
2016-12-22,2.1897
2016-12-21,2.1826
2016-12-20,2.1872
2016-12-19,2.1951
2016-12-16,2.1908
2016-12-15,2.1814
2016-12-14,2.1847
2016-12-13,2.1824
2016-12-12,2.1288
2016-12-09,2.1022
2016-12-08,2.1170
2016-12-07,2.1256
2016-12-06,2.1077
2016-12-05,2.1012
2016-12-02,2.1082
2016-12-01,2.1253
2016-11-30,2.1251
2016-11-29,2.1209
2016-11-28,2.1074
2016-11-25,2.1168
2016-11-23,2.1389
2016-11-22,2.1488
2016-11-21,2.1409
2016-11-18,2.1441
2016-11-17,2.1474
2016-11-16,2.1511
2016-11-15,2.1521
2016-11-14,2.1431
2016-11-11,2.1512
2016-11-10,2.1566
2016-11-09,2.1202
2016-11-08,2.0820
2016-11-07,2.0863
2016-11-04,2.0620
2016-11-03,2.0657
2016-11-02,2.0789
2016-11-01,2.0785
2016-10-31,2.0817
2016-10-28,2.1017
2016-10-27,2.1103
2016-10-26,2.0699
2016-10-25,1.9344
2016-10-24,1.9350
2016-10-21,1.9135
2016-10-20,1.9161
2016-10-19,1.9318
2016-10-18,1.9365
2016-10-17,1.9433
2016-10-14,1.9445
2016-10-13,1.9491
2016-10-12,1.9412
2016-10-11,1.9568
2016-10-10,1.9485
2016-10-07,1.9316
2016-10-06,1.9312
2016-10-05,1.9458
2016-10-04,1.9358
2016-10-03,1.9464
2016-09-30,1.9490
2016-09-29,1.9587
2016-09-28,1.9593
2016-09-27,1.9660
2016-09-26,1.9709
2016-09-23,1.9858
2016-09-22,2.0023
2016-09-21,2.0071
2016-09-20,1.9948
2016-09-19,2.0164
2016-09-16,2.0275
2016-09-15,2.0420
2016-09-14,2.0551
2016-09-13,2.0601
2016-09-12,2.0672
2016-09-09,2.0274
2016-09-08,1.9865
2016-09-07,2.0008
2016-09-06,2.0214
2016-09-02,2.0283
2016-09-01,2.0310
2016-08-31,2.0411
2016-08-30,2.0510
2016-08-29,2.0411
2016-08-26,2.0574
2016-08-25,2.0570
2016-08-24,2.0825
2016-08-23,2.0953
2016-08-22,2.0868
2016-08-19,2.0951
2016-08-18,2.1161
2016-08-17,2.1324
2016-08-16,2.1593
2016-08-15,2.1694
2016-08-12,2.1780
2016-08-11,2.2008
2016-08-10,2.2217
2016-08-09,2.2298
2016-08-08,2.2604
2016-08-05,2.2839
2016-08-04,2.3039
2016-08-03,2.3212
2016-08-02,2.3527
2016-08-01,2.3626
2016-07-29,2.3823
2016-07-28,2.4030
2016-07-27,2.3886
2016-07-26,2.3517
2016-07-25,2.3539
2016-07-22,2.3817
2016-07-21,2.3752
2016-07-20,2.3873
2016-07-19,2.4148
2016-07-18,2.4113
2016-07-15,2.4244
2016-07-14,2.4497
2016-07-13,2.4660
2016-07-12,2.4787
2016-07-11,2.4796
2016-07-08,2.4714
2016-07-07,2.4606
2016-07-06,2.4752
2016-07-05,2.4634
2016-07-01,2.4567
2016-06-30,2.4849
2016-06-29,2.4820
2016-06-28,2.4689
2016-06-27,2.4809
2016-06-24,2.4539
2016-06-23,2.3674
2016-06-22,2.3639
2016-06-21,2.3817
2016-06-20,2.3968
2016-06-17,2.3698
2016-06-16,2.3962
2016-06-15,2.3844
2016-06-14,2.3997
2016-06-13,2.4096
2016-06-10,2.4284
2016-06-09,2.4271
2016-06-08,2.4413
2016-06-07,2.4613
2016-06-06,2.4823
2016-06-03,2.4455
2016-06-02,2.4651
2016-06-01,2.4836
2016-05-31,2.5022
2016-05-27,2.4799
2016-05-26,2.5144
2016-05-25,2.5363
2016-05-24,2.5432
2016-05-23,2.5488
2016-05-20,2.5538
2016-05-19,2.5679
2016-05-18,2.5476
2016-05-17,2.5468
2016-05-16,2.5517
2016-05-13,2.5505
2016-05-12,2.5462
2016-05-11,2.5602
2016-05-10,2.5743
2016-05-09,2.5688
2016-05-06,2.5845
2016-05-05,2.6027
2016-05-04,2.6235
2016-05-03,2.6409
2016-05-02,2.6477
2016-04-29,2.6690
2016-04-28,2.6788
2016-04-27,2.6740
2016-04-26,2.6188
2016-04-25,2.6257
2016-04-22,2.6472
2016-04-21,2.6767
2016-04-20,2.6881
2016-04-19,2.6656
2016-04-18,2.6853
2016-04-15,2.7044
2016-04-14,2.7426
2016-04-13,2.7724
2016-04-12,2.7915
2016-04-11,2.7801
2016-04-08,2.7959
2016-04-07,2.7972
2016-04-06,2.8103
2016-04-05,2.8254
2016-04-04,2.8275
2016-04-01,2.8466
2016-03-31,2.8681
2016-03-30,2.8651
2016-03-29,2.8367
2016-03-28,2.8371
2016-03-24,2.8568
2016-03-23,2.8629
2016-03-22,2.8774
2016-03-21,2.9117
2016-03-18,2.9085
2016-03-17,2.8944
2016-03-16,2.8763
2016-03-15,2.8911
2016-03-14,2.9102
2016-03-11,2.9116
2016-03-10,2.9238
2016-03-09,2.9392
2016-03-08,2.9765
2016-03-07,3.0066
2016-03-04,3.0172
2016-03-03,3.0304
2016-03-02,3.0649
2016-03-01,3.0859
2016-02-29,3.0971
2016-02-26,3.1240
2016-02-25,3.1392
2016-02-24,3.1661
2016-02-23,3.1497
2016-02-22,3.1665
2016-02-19,3.1608
2016-02-18,3.1671
2016-02-17,3.1969
2016-02-16,3.1840
2016-02-12,3.1727
2016-02-11,3.1481
2016-02-10,2.9491
2016-02-09,2.9504
2016-02-08,2.9639
2016-02-05,2.9272
2016-02-04,2.9295
2016-02-03,2.9200
2016-02-02,2.8885
2016-02-01,2.8708
2016-01-29,2.8628
2016-01-28,2.8815
2016-01-27,2.8860
2016-01-26,2.7073
2016-01-25,2.6868
2016-01-22,2.7080
2016-01-21,2.7201
2016-01-20,2.6943
2016-01-19,2.6352
2016-01-15,2.6504
2016-01-14,2.6187
2016-01-13,2.5943
2016-01-12,2.5534
2016-01-11,2.5592
2016-01-08,2.5734
2016-01-07,2.5289
2016-01-06,2.4649
2016-01-05,2.4456
2016-01-04,2.4602
2015-12-31,2.4160
2015-12-30,2.4304
2015-12-29,2.4435
2015-12-28,2.4382
2015-12-24,2.4546
2015-12-23,2.4918
2015-12-22,2.5118
2015-12-21,2.5212
2015-12-18,2.5294
2015-12-17,2.4590
2015-12-16,2.4306
2015-12-15,2.4366
2015-12-14,2.4114
2015-12-11,2.4028
2015-12-10,2.4026
2015-12-09,2.3914
2015-12-08,2.3776
2015-12-07,2.3566
2015-12-04,2.3649
2015-12-03,2.3542
2015-12-02,2.3410
2015-12-01,2.3586
2015-11-30,2.3345
2015-11-27,2.3473
2015-11-25,2.3717
2015-11-24,2.3877
2015-11-23,2.3930
2015-11-20,2.4054
2015-11-19,2.4277
2015-11-18,2.4549
2015-11-17,2.4629
2015-11-16,2.4734
2015-11-13,2.4841
2015-11-12,2.4977
2015-11-11,2.4865
2015-11-10,2.5133
2015-11-09,2.5260
2015-11-06,2.5270
2015-11-05,2.5391
2015-11-04,2.5479
2015-11-03,2.5710
2015-11-02,2.5995
2015-10-30,2.6178
2015-10-29,2.6256
2015-10-28,2.6419
2015-10-27,2.6291
2015-10-26,2.6286
2015-10-23,2.6517
2015-10-22,2.6542
2015-10-21,2.5962
2015-10-20,2.5484
2015-10-19,2.5577
2015-10-16,2.5696
2015-10-15,2.5818
2015-10-14,2.5718
2015-10-13,2.4914
2015-10-12,2.5195
2015-10-09,2.5391
2015-10-08,2.5568
2015-10-07,2.5493
2015-10-06,2.5450
2015-10-05,2.5629
2015-10-02,2.5643
2015-10-01,2.5434
2015-09-30,2.5442
2015-09-29,2.5478
2015-09-28,2.5693
2015-09-25,2.5676
2015-09-24,2.5754
2015-09-23,2.5464
2015-09-22,2.5367
2015-09-21,2.5248
2015-09-18,2.5307
2015-09-17,2.5226
2015-09-16,2.5200
2015-09-15,2.5457
2015-09-14,2.5509
2015-09-11,2.5774
2015-09-10,2.5941
2015-09-09,2.6052
2015-09-08,2.5849
2015-09-04,2.5608
2015-09-03,2.5701
2015-09-02,2.5885
2015-09-01,2.5826
2015-08-31,2.5673
2015-08-28,2.5679
2015-08-27,2.5683
2015-08-26,2.5658
2015-08-25,2.5358
2015-08-24,2.4914
2015-08-21,2.1721
2015-08-20,2.1153
2015-08-19,2.0527
2015-08-18,2.0531
2015-08-17,2.0697
2015-08-14,2.0727
2015-08-13,2.0839
2015-08-12,2.0551
2015-08-11,2.0209
2015-08-10,2.0152
2015-08-07,1.9773
2015-08-06,1.9787
2015-08-05,1.9858
2015-08-04,1.9726
2015-08-03,1.9798
2015-07-31,1.9812
2015-07-30,1.9871
2015-07-29,1.9927
2015-07-28,1.9828
2015-07-27,1.9752
2015-07-24,1.9566
2015-07-23,1.9516
2015-07-22,1.9524
2015-07-21,1.9167
2015-07-20,1.9106
2015-07-17,1.9263
2015-07-16,1.9210
2015-07-15,1.9257
2015-07-14,1.9421
2015-07-13,1.9482
2015-07-10,1.9469
2015-07-09,1.9435
2015-07-08,1.9420
2015-07-07,1.9521
2015-07-06,1.9324
2015-07-02,1.9405
2015-07-01,1.9505
2015-06-30,1.9466
2015-06-29,1.9570
2015-06-26,1.9265
2015-06-25,1.9451
2015-06-24,1.9591
2015-06-23,1.9577
2015-06-22,1.9498
2015-06-19,1.9693
2015-06-18,1.9888
2015-06-17,1.9733
2015-06-16,1.9757
2015-06-15,1.9770
2015-06-12,1.9898
2015-06-11,1.9966
2015-06-10,1.9947
2015-06-09,1.9903
2015-06-08,2.0112
2015-06-05,2.0315
2015-06-04,2.0491
2015-06-03,2.0392
2015-06-02,2.0417
2015-06-01,2.0141
2015-05-29,2.0231
2015-05-28,2.0281
2015-05-27,2.0024
2015-05-26,2.0222
2015-05-22,2.0155
2015-05-21,2.0106
2015-05-20,2.0226
2015-05-19,2.0414
2015-05-18,2.0639
2015-05-15,2.0891
2015-05-14,2.0963
2015-05-13,2.0916
2015-05-12,2.1084
2015-05-11,2.1141
2015-05-08,2.1272
2015-05-07,2.0902
2015-05-06,2.1022
2015-05-05,2.0959
2015-05-04,2.0952
2015-05-01,2.1090
2015-04-30,2.1210
2015-04-29,2.1033
2015-04-28,2.1173
2015-04-27,2.1181
2015-04-24,2.1382
2015-04-23,2.1486
2015-04-22,2.1663
2015-04-21,2.1301
2015-04-20,2.1360
2015-04-17,2.1087
2015-04-16,2.1063
2015-04-15,2.1227
2015-04-14,2.1273
2015-04-13,2.1357
2015-04-10,2.1337
2015-04-09,2.1465
2015-04-08,2.1536
2015-04-07,2.1741
2015-04-06,2.1723
2015-04-02,2.1547
2015-04-01,2.1594
2015-03-31,2.1449
2015-03-30,2.1392
2015-03-27,2.1053
2015-03-26,2.1156
2015-03-25,2.1069
2015-03-24,2.0797
2015-03-23,2.0959
2015-03-20,2.0997
2015-03-19,2.1178
2015-03-18,2.1239
2015-03-17,2.0975
2015-03-16,2.0996
2015-03-13,2.0954
2015-03-12,2.0915
2015-03-11,2.1028
2015-03-10,2.1184
2015-03-09,2.1199
2015-03-06,2.1184
2015-03-05,2.1218
2015-03-04,2.1351
2015-03-03,2.1505
2015-03-02,2.1386
2015-02-27,2.1212
2015-02-26,2.1386
2015-02-25,2.1428
2015-02-24,2.1398
2015-02-23,2.1553
2015-02-20,2.1104
2015-02-19,2.0623
2015-02-18,2.0462
2015-02-17,2.0476
2015-02-13,2.0636
2015-02-12,2.0662
2015-02-11,2.0924
2015-02-10,2.1119
2015-02-09,2.1335
2015-02-06,2.1319
2015-02-05,2.1541
2015-02-04,2.1551
2015-02-03,2.1552
2015-02-02,2.1667
2015-01-30,2.1478
2015-01-29,2.1308
2015-01-28,2.0205
2015-01-27,1.8939
2015-01-26,1.8731
2015-01-23,1.8807
2015-01-22,1.8980
2015-01-21,1.8689
2015-01-20,1.8660
2015-01-16,1.8586
2015-01-15,1.8625
2015-01-14,1.8625
2015-01-13,1.8588
2015-01-12,1.8300
2015-01-09,1.8261
2015-01-08,1.8396
2015-01-07,1.8330
2015-01-06,1.8269
2015-01-05,1.8028
2015-01-02,1.8157
2014-12-31,1.8037
2014-12-30,1.7969
2014-12-29,1.8199
2014-12-26,1.8292
2014-12-24,1.8362
2014-12-23,1.8326
2014-12-22,1.8267
2014-12-19,1.8227
2014-12-18,1.8257
2014-12-17,1.8169
2014-12-16,1.8190
2014-12-15,1.7944
2014-12-12,1.7904
2014-12-11,1.7771
2014-12-10,1.7661
2014-12-09,1.7108
2014-12-08,1.7004
2014-12-05,1.6934
2014-12-04,1.7047
2014-12-03,1.7109
2014-12-02,1.7128
2014-12-01,1.7262
2014-11-28,1.7221
2014-11-26,1.7262
2014-11-25,1.7452
2014-11-24,1.7631
2014-11-21,1.7642
2014-11-20,1.7705
2014-11-19,1.7765
2014-11-18,1.7684
2014-11-17,1.7457
2014-11-14,1.7525
2014-11-13,1.7538
2014-11-12,1.7322
2014-11-11,1.7369
2014-11-10,1.7495
2014-11-07,1.7640
2014-11-06,1.7863
2014-11-05,1.7972
2014-11-04,1.7973
2014-11-03,1.8083
2014-10-31,1.8210
2014-10-30,1.8214
2014-10-29,1.8211
2014-10-28,1.8241
2014-10-27,1.8289
2014-10-24,1.8488
2014-10-23,1.8585
2014-10-22,1.8642
2014-10-21,1.7841
2014-10-20,1.7685
2014-10-17,1.7741
2014-10-16,1.7468
2014-10-15,1.7309
2014-10-14,1.6603
2014-10-13,1.6424
2014-10-10,1.6238
2014-10-09,1.6240
2014-10-08,1.6098
2014-10-07,1.5905
2014-10-06,1.5703
2014-10-03,1.5702
2014-10-02,1.5544
2014-10-01,1.5557
2014-09-30,1.5330
2014-09-29,1.5274
2014-09-26,1.5137
2014-09-25,1.5084
2014-09-24,1.5113
2014-09-23,1.5143
2014-09-22,1.5172
2014-09-19,1.5232
2014-09-18,1.5344
2014-09-17,1.5455
2014-09-16,1.5561
2014-09-15,1.5527
2014-09-12,1.5621
2014-09-11,1.5757
2014-09-10,1.5897
2014-09-09,1.6046
2014-09-08,1.6186
2014-09-05,1.5885
2014-09-04,1.5952
2014-09-03,1.6013
2014-09-02,1.6155
2014-08-29,1.6089
2014-08-28,1.6187
2014-08-27,1.6255
2014-08-26,1.6402
2014-08-25,1.6591
2014-08-22,1.6747
2014-08-21,1.6940
2014-08-20,1.7101
2014-08-19,1.7073
2014-08-18,1.7277
2014-08-15,1.7261
2014-08-14,1.7196
2014-08-13,1.7067
2014-08-12,1.7103
2014-08-11,1.7287
2014-08-08,1.7439
2014-08-07,1.7552
2014-08-06,1.7577
2014-08-05,1.7464
2014-08-04,1.7412
2014-08-01,1.7517
2014-07-31,1.7510
2014-07-30,1.7536
2014-07-29,1.7534
2014-07-28,1.7640
2014-07-25,1.7577
2014-07-24,1.7562
2014-07-23,1.7443
2014-07-22,1.7143
2014-07-21,1.7191
2014-07-18,1.7251
2014-07-17,1.7262
2014-07-16,1.7192
2014-07-15,1.7117
2014-07-14,1.7119
2014-07-11,1.7030
2014-07-10,1.7046
2014-07-09,1.6950
2014-07-08,1.6871
2014-07-07,1.6657
2014-07-03,1.6692
2014-07-02,1.6856
2014-07-01,1.6996
2014-06-30,1.7149
2014-06-27,1.7086
2014-06-26,1.7220
2014-06-25,1.7205
2014-06-24,1.7050
2014-06-23,1.7003
2014-06-20,1.7019
2014-06-19,1.7015
2014-06-18,1.7163
2014-06-17,1.7224
2014-06-16,1.7341
2014-06-13,1.7434
2014-06-12,1.7543
2014-06-11,1.7455
2014-06-10,1.7207
2014-06-09,1.7264
2014-06-06,1.7459
2014-06-05,1.7563
2014-06-04,1.7561
2014-06-03,1.7692
2014-06-02,1.7893
2014-05-30,1.8036
2014-05-29,1.8157
2014-05-28,1.8374
2014-05-27,1.8576
2014-05-23,1.8638
2014-05-22,1.8888
2014-05-21,1.9006
2014-05-20,1.9068
2014-05-19,1.9011
2014-05-16,1.9096
2014-05-15,1.9189
2014-05-14,1.9153
2014-05-13,1.9318
2014-05-12,1.9495
2014-05-09,1.9560
2014-05-08,1.9704
2014-05-07,1.9912
2014-05-06,1.9983
2014-05-05,2.0170
2014-05-02,1.9980
2014-05-01,2.0048
2014-04-30,2.0224
2014-04-29,2.0339
2014-04-28,2.0396
2014-04-25,2.0274
2014-04-24,2.0402
2014-04-23,2.0433
2014-04-22,2.0158
2014-04-21,2.0280
2014-04-17,2.0506
