Dates,TEMA Values
2014-04-21,109.0197
2014-04-17,108.1951
2014-04-16,106.9014
2014-04-15,106.0859
2014-04-14,105.9383
2014-04-11,106.3550
2014-04-10,107.6887
2014-04-09,108.7647
2014-04-08,108.4735
2014-04-07,109.5917
2014-04-04,110.3639
2014-04-03,110.3970
2014-04-02,109.5535
2014-04-01,108.5037
2014-03-31,106.9609
2014-03-28,106.2321
2014-03-27,105.7569
2014-03-26,105.7981
2014-03-25,105.7048
2014-03-24,105.3235
2014-03-21,105.1594
2014-03-20,105.4657
2014-03-19,105.3262
2014-03-18,106.0550
2014-03-17,106.1691
2014-03-14,105.6237
2014-03-13,106.2455
2014-03-12,107.9584
2014-03-11,109.0875
2014-03-10,110.0747
2014-03-07,110.8390
2014-03-06,111.0071
2014-03-05,111.0518
2014-03-04,111.1345
2014-03-03,110.4040
2014-02-28,110.4692
2014-02-27,110.1533
2014-02-26,109.8915
2014-02-25,110.6283
2014-02-24,111.6031
2014-02-21,111.3876
2014-02-20,111.7798
2014-02-19,111.5698
2014-02-18,111.8774
2014-02-14,110.9822
2014-02-13,109.8880
2014-02-12,108.6399
2014-02-11,107.6113
2014-02-10,105.4191
2014-02-07,104.0375
2014-02-06,102.2844
2014-02-05,102.4615
2014-02-04,103.7619
2014-02-03,105.6329
2014-01-31,108.1018
2014-01-30,110.7673
2014-01-29,114.1943
2014-01-28,117.5411
2014-01-27,118.3754
2014-01-24,119.4969
2014-01-23,121.5704
2014-01-22,121.9286
2014-01-21,120.6519
2014-01-17,120.2739
2014-01-16,120.3778
2014-01-15,120.6371
2014-01-14,120.7359
2014-01-13,121.1684
2014-01-10,121.3306
2014-01-09,120.7879
2014-01-08,119.7614
2014-01-07,118.9165
2014-01-06,117.7843
2014-01-03,117.2728
2014-01-02,116.9401
2013-12-31,116.9672
2013-12-30,117.0819
2013-12-27,117.5399
2013-12-26,117.6027
2013-12-24,116.8519
2013-12-23,116.5158
2013-12-20,116.2193
2013-12-19,115.5853
2013-12-18,115.4752
2013-12-17,115.1001
2013-12-16,114.3019
2013-12-13,113.7833
2013-12-12,113.5378
2013-12-11,113.6920
2013-12-10,114.1652
2013-12-09,114.2195
2013-12-06,113.7459
2013-12-05,112.7815
2013-12-04,112.8033
2013-12-03,113.5882
2013-12-02,114.4946
2013-11-29,114.6105
2013-11-27,114.7359
2013-11-26,114.6538
2013-11-25,114.4999
2013-11-22,115.2899
2013-11-21,114.7409
2013-11-20,115.6511
2013-11-19,117.2231
2013-11-18,116.8627
2013-11-15,115.4434
2013-11-14,114.5739
2013-11-13,113.7933
2013-11-12,113.6857
2013-11-11,113.9482
2013-11-08,114.1458
2013-11-07,113.7961
2013-11-06,114.3087
2013-11-05,114.0340
2013-11-04,113.4898
2013-11-01,112.9832
2013-10-31,111.9467
2013-10-30,111.7094
2013-10-29,111.6658
2013-10-28,111.4328
2013-10-25,110.7667
2013-10-24,108.8370
2013-10-23,107.0722
2013-10-22,104.3032
2013-10-21,103.8502
2013-10-18,103.6754
2013-10-17,102.7360
2013-10-16,101.4121
2013-10-15,100.5268
2013-10-14,100.4274
2013-10-11,99.5338
2013-10-10,99.0581
2013-10-09,97.8495
2013-10-08,98.6317
2013-10-07,99.2652
2013-10-04,99.5033
2013-10-03,99.5703
2013-10-02,100.7819
2013-10-01,101.0547
2013-09-30,101.4534
2013-09-27,102.1067
2013-09-26,102.2576
2013-09-25,101.9870
2013-09-24,101.9407
2013-09-23,101.4342
2013-09-20,101.3651
2013-09-19,101.5734
2013-09-18,100.2926
2013-09-17,98.5565
2013-09-16,96.5422
2013-09-13,94.2389
2013-09-12,93.2039
2013-09-11,92.4617
2013-09-10,91.6177
2013-09-09,90.9176
2013-09-06,90.3978
2013-09-05,90.2335
2013-09-04,89.6295
2013-09-03,88.8794
2013-08-30,88.5472
2013-08-29,88.6879
2013-08-28,88.3319
2013-08-27,88.7706
2013-08-26,89.4627
2013-08-23,89.1593
2013-08-22,88.7415
2013-08-21,88.3325
2013-08-20,88.4553
2013-08-19,88.2557
2013-08-16,87.9478
2013-08-15,88.2540
2013-08-14,89.1728
2013-08-13,89.7418
2013-08-12,89.4179
2013-08-09,90.0917
2013-08-08,90.4707
2013-08-07,90.7330
2013-08-06,90.7741
2013-08-05,90.7379
2013-08-02,90.4020
2013-08-01,89.6647
2013-07-31,89.2584
2013-07-30,89.5772
2013-07-29,89.6963
2013-07-26,90.3925
2013-07-25,90.9516
2013-07-24,91.1131
2013-07-23,91.1574
2013-07-22,90.6867
2013-07-19,90.4618
2013-07-18,90.0162
2013-07-17,88.9283
2013-07-16,88.9009
2013-07-15,89.1453
2013-07-12,88.6540
2013-07-11,90.0347
2013-07-10,89.1585
2013-07-09,88.5797
2013-07-08,88.1313
2013-07-05,87.5927
2013-07-03,86.8511
2013-07-02,86.4703
2013-07-01,86.6910
2013-06-28,85.9872
2013-06-27,85.3892
2013-06-26,84.1100
2013-06-25,83.6210
2013-06-24,84.1346
2013-06-21,85.4054
2013-06-20,86.0934
2013-06-19,87.2977
2013-06-18,87.5596
2013-06-17,86.8590
2013-06-14,86.3791
2013-06-13,86.3169
2013-06-12,86.0028
2013-06-11,86.2299
2013-06-10,86.0280
2013-06-07,85.4074
2013-06-06,84.3162
2013-06-05,84.2404
2013-06-04,84.8361
2013-06-03,85.0506
2013-05-31,84.6854
2013-05-30,85.0786
2013-05-29,84.7410
2013-05-28,85.0038
2013-05-24,84.7397
2013-05-23,84.3331
2013-05-22,83.7956
2013-05-21,83.9557
2013-05-20,83.6370
2013-05-17,83.0886
2013-05-16,82.0741
2013-05-15,81.8237
2013-05-14,81.1257
2013-05-13,80.5390
2013-05-10,80.3716
2013-05-09,80.3485
2013-05-08,80.0257
2013-05-07,79.7899
2013-05-06,79.2070
2013-05-03,78.6033
2013-05-02,77.8912
2013-05-01,77.6363
2013-04-30,77.7727
2013-04-29,77.7644
2013-04-26,77.3859
2013-04-25,76.2025
2013-04-24,75.0522
2013-04-23,73.7848
2013-04-22,73.3930
2013-04-19,73.5088
2013-04-18,73.0978
2013-04-17,73.5277
2013-04-16,73.8289
2013-04-15,74.1368
2013-04-12,74.6210
2013-04-11,74.0866
2013-04-10,73.4518
2013-04-09,72.8773
2013-04-08,72.3467
2013-04-05,71.8079
2013-04-04,71.3370
2013-04-03,71.3380
2013-04-02,71.6798
2013-04-01,72.3331
2013-03-28,72.6206
2013-03-27,72.6698
2013-03-26,72.5001
2013-03-25,71.9653
2013-03-22,72.1305
2013-03-21,72.3372
2013-03-20,72.8486
2013-03-19,72.9230
2013-03-18,72.8431
2013-03-15,72.7861
2013-03-14,71.8598
2013-03-13,71.3798
2013-03-12,70.4642
2013-03-11,69.3207
2013-03-08,68.2126
2013-03-07,67.4507
2013-03-06,66.3504
2013-03-05,65.7798
2013-03-04,65.1283
2013-03-01,65.0173
2013-02-28,64.7129
2013-02-27,64.4482
2013-02-26,63.7742
2013-02-25,63.7329
2013-02-22,64.0116
2013-02-21,63.4883
2013-02-20,63.0773
2013-02-19,63.1690
2013-02-15,63.3815
2013-02-14,63.4794
2013-02-13,63.6749
2013-02-12,64.0356
2013-02-11,64.1388
2013-02-08,64.3279
2013-02-07,64.1824
2013-02-06,63.4429
2013-02-05,62.9674
2013-02-04,62.4797
2013-02-01,62.1440
2013-01-31,61.8532
2013-01-30,62.0079
2013-01-29,61.8578
2013-01-28,62.1927
2013-01-25,62.5166
2013-01-24,62.4384
2013-01-23,62.1852
2013-01-22,62.4215
2013-01-18,62.8740
2013-01-17,63.0715
2013-01-16,63.2583
2013-01-15,64.0619
2013-01-14,63.7873
2013-01-11,63.5994
2013-01-10,64.1025
2013-01-09,63.7558
2013-01-08,63.4267
2013-01-07,64.4163
2013-01-04,64.7358
2013-01-03,64.3003
2013-01-02,63.7538
2012-12-31,63.1565
2012-12-28,63.2310
2012-12-27,63.7121
2012-12-26,63.7669
2012-12-24,63.7193
2012-12-21,63.6528
2012-12-20,63.4173
2012-12-19,63.0308
2012-12-18,62.8318
2012-12-17,62.5217
2012-12-14,62.5464
2012-12-13,62.9285
2012-12-12,63.3056
2012-12-11,63.1866
2012-12-10,62.7817
2012-12-07,62.3199
2012-12-06,62.1187
2012-12-05,62.1766
2012-12-04,62.3050
2012-12-03,62.3687
2012-11-30,62.4487
2012-11-29,62.3839
2012-11-28,62.3371
2012-11-27,62.2401
2012-11-26,61.8259
2012-11-23,61.2966
2012-11-21,60.7810
2012-11-20,60.3303
2012-11-19,59.9974
2012-11-16,59.8298
2012-11-15,60.2511
2012-11-14,60.7131
2012-11-13,61.2316
2012-11-12,60.7990
2012-11-09,59.9437
2012-11-08,58.9169
2012-11-07,58.6878
2012-11-06,58.8618
2012-11-05,58.3269
2012-11-02,58.4743
2012-11-01,58.9345
2012-10-31,59.2365
2012-10-26,59.9048
2012-10-25,60.5299
2012-10-24,61.2066
2012-10-23,61.5274
2012-10-22,61.8976
2012-10-19,61.8970
2012-10-18,61.6585
2012-10-17,61.1010
2012-10-16,60.5698
2012-10-15,59.8196
2012-10-12,59.3617
2012-10-11,58.8838
2012-10-10,58.7316
2012-10-09,58.7688
2012-10-08,58.6446
2012-10-05,58.4905
2012-10-04,58.0797
2012-10-03,58.0071
2012-10-02,57.9537
2012-10-01,58.0704
2012-09-28,57.9873
2012-09-27,58.1106
2012-09-26,58.0264
2012-09-25,57.8383
2012-09-24,58.0713
2012-09-21,58.0789
2012-09-20,58.1512
2012-09-19,58.3540
2012-09-18,58.6529
2012-09-17,58.8109
2012-09-14,59.3589
2012-09-13,59.4197
2012-09-12,59.3501
2012-09-11,59.6019
2012-09-10,59.8058
2012-09-07,60.2114
2012-09-06,59.7932
2012-09-05,59.2152
2012-09-04,58.8798
2012-08-31,58.9978
2012-08-30,58.9083
2012-08-29,59.1354
2012-08-28,59.1618
2012-08-27,59.1955
2012-08-24,59.3662
2012-08-23,59.8221
2012-08-22,60.9343
2012-08-21,61.2263
2012-08-20,61.3944
2012-08-17,61.3245
2012-08-16,61.1711
2012-08-15,61.0925
2012-08-14,61.2924
2012-08-13,61.4152
2012-08-10,61.3753
2012-08-09,61.2940
2012-08-08,61.1251
2012-08-07,60.6925
2012-08-06,60.1370
2012-08-03,60.2056
2012-08-02,60.3727
2012-08-01,61.0905
2012-07-31,61.7184
2012-07-30,61.9960
2012-07-27,61.8511
2012-07-26,61.2493
2012-07-25,60.6771
2012-07-24,60.3176
2012-07-23,60.8993
2012-07-20,61.2637
2012-07-19,61.2403
2012-07-18,60.6487
2012-07-17,60.3039
2012-07-16,60.2269
2012-07-13,60.1936
2012-07-12,59.8506
2012-07-11,60.3514
2012-07-10,61.1942
2012-07-09,61.4732
2012-07-06,61.3998
2012-07-05,61.4382
2012-07-03,61.0334
2012-07-02,60.4886
2012-06-29,60.2553
2012-06-28,59.2653
2012-06-27,59.3030
2012-06-26,59.1936
2012-06-25,59.5482
2012-06-22,59.9909
2012-06-21,60.1125
2012-06-20,60.5807
2012-06-19,60.3117
2012-06-18,59.9113
2012-06-15,59.8359
2012-06-14,59.6240
2012-06-13,59.3388
2012-06-12,58.7554
2012-06-11,57.5744
2012-06-08,57.1933
2012-06-07,56.7354
2012-06-06,56.0812
2012-06-05,55.6800
2012-06-04,55.9523
2012-06-01,56.4690
2012-05-31,57.4397
2012-05-30,57.6097
2012-05-29,58.0294
2012-05-25,58.1333
2012-05-24,58.5522
2012-05-23,58.4424
2012-05-22,58.2297
2012-05-21,58.0269
2012-05-18,57.6380
2012-05-17,58.6114
2012-05-16,59.8058
2012-05-15,60.1753
2012-05-14,60.6421
2012-05-11,61.0732
2012-05-10,61.4985
2012-05-09,62.0163
2012-05-08,62.6516
2012-05-07,63.0805
2012-05-04,63.3824
2012-05-03,63.8574
2012-05-02,63.9596
2012-05-01,63.8091
2012-04-30,63.5233
2012-04-27,63.2790
2012-04-26,62.5900
2012-04-25,61.6687
2012-04-24,60.2224
2012-04-23,60.2118
2012-04-20,60.3880
2012-04-19,60.2648
2012-04-18,60.3288
2012-04-17,60.0860
2012-04-16,59.5247
2012-04-13,59.4927
2012-04-12,59.3409
2012-04-11,58.8341
2012-04-10,59.0900
2012-04-09,60.1625
2012-04-05,60.7688
2012-04-04,61.0410
2012-04-03,61.4065
2012-04-02,61.4061
2012-03-30,61.1186
2012-03-29,61.1398
2012-03-28,61.3366
2012-03-27,61.4912
2012-03-26,61.4531
2012-03-23,61.1920
2012-03-22,61.4760
2012-03-21,61.9198
2012-03-20,61.9609
2012-03-19,61.9314
2012-03-16,61.7258
2012-03-15,61.5165
2012-03-14,61.0707
2012-03-13,60.5244
2012-03-12,60.2413
2012-03-09,60.2419
2012-03-08,60.4451
2012-03-07,60.2929
2012-03-06,60.4637
2012-03-05,61.2803
2012-03-02,61.6421
2012-03-01,61.7638
2012-02-29,61.8522
2012-02-28,62.0598
2012-02-27,62.2507
2012-02-24,62.4990
2012-02-23,62.3850
2012-02-22,62.3193
2012-02-21,62.0949
2012-02-17,61.9428
2012-02-16,61.9171
2012-02-15,61.9186
2012-02-14,61.9484
2012-02-13,61.7934
2012-02-10,61.9504
2012-02-09,62.1179
2012-02-08,61.8285
2012-02-07,61.6339
2012-02-06,61.7239
2012-02-03,61.7064
2012-02-02,61.1918
2012-02-01,61.0483
2012-01-31,60.7638
2012-01-30,61.0110
2012-01-27,61.3984
2012-01-26,61.7581
2012-01-25,61.8641
2012-01-24,61.7274
2012-01-23,61.7628
2012-01-20,61.7160
2012-01-19,61.6225
2012-01-18,61.4434
2012-01-17,61.4345
2012-01-13,61.3028
2012-01-12,61.4374
2012-01-11,61.1123
2012-01-10,61.0302
2012-01-09,60.7437
2012-01-06,60.5579
2012-01-05,60.5660
2012-01-04,60.8017
2012-01-03,60.6806
2011-12-30,60.5276
2011-12-29,60.7408
2011-12-28,60.5933
2011-12-27,60.7887
2011-12-23,60.4624
2011-12-22,60.0816
2011-12-21,59.2850
2011-12-20,58.4464
2011-12-19,57.8089
2011-12-16,58.0979
2011-12-15,58.0350
2011-12-14,58.1319
2011-12-13,58.6036
2011-12-12,58.7197
2011-12-09,58.8230
2011-12-08,58.3335
2011-12-07,58.4944
2011-12-06,58.4051
2011-12-05,58.0250
2011-12-02,57.2418
2011-12-01,55.8806
2011-11-30,53.9850
2011-11-29,52.4240
2011-11-28,52.0220
2011-11-25,51.6213
2011-11-23,52.2967
2011-11-22,53.5697
2011-11-21,54.3774
2011-11-18,54.9016
2011-11-17,54.6148
2011-11-16,54.9195
2011-11-15,55.2009
2011-11-14,54.6992
2011-11-11,53.9240
2011-11-10,53.3195
2011-11-09,53.5648
2011-11-08,54.0677
2011-11-07,53.6358
2011-11-04,53.4018
2011-11-03,53.3059
2011-11-02,52.9368
2011-11-01,53.3537
2011-10-31,54.6114
2011-10-28,54.9821
2011-10-27,54.1558
2011-10-26,53.1335
2011-10-25,52.1844
2011-10-24,52.2967
2011-10-21,51.8703
2011-10-20,51.3025
2011-10-19,51.5905
2011-10-18,51.6562
2011-10-17,51.5301
2011-10-14,52.2317
2011-10-13,52.0711
2011-10-12,51.9759
2011-10-11,51.3509
2011-10-10,50.5745
2011-10-07,49.3712
2011-10-06,48.8068
2011-10-05,48.1786
2011-10-04,48.1234
2011-10-03,48.5416
2011-09-30,49.6904
2011-09-29,50.1825
2011-09-28,49.9120
2011-09-27,49.7783
2011-09-26,49.1439
2011-09-23,48.6765
2011-09-22,49.4125
2011-09-21,50.9829
2011-09-20,52.0697
2011-09-19,52.2835
2011-09-16,52.2586
2011-09-15,51.5335
2011-09-14,51.0349
2011-09-13,51.0091
2011-09-12,51.0807
2011-09-09,51.4466
2011-09-08,52.3122
2011-09-07,53.0112
2011-09-06,52.8613
2011-09-02,53.7442
2011-09-01,54.2814
2011-08-31,53.8720
2011-08-30,52.7229
2011-08-29,51.3941
2011-08-26,50.1562
2011-08-25,49.2848
2011-08-24,48.9250
2011-08-23,48.0927
2011-08-22,47.4109
2011-08-19,47.7756
2011-08-18,48.8446
2011-08-17,49.7241
2011-08-16,49.3007
2011-08-15,48.7103
2011-08-12,47.6742
2011-08-11,46.7947
2011-08-10,47.2471
2011-08-09,48.8822
2011-08-08,49.0325
2011-08-05,51.3879
2011-08-04,52.8232
2011-08-03,54.8667
2011-08-02,55.6581
2011-08-01,56.6804
2011-07-29,56.7992
2011-07-28,56.9251
2011-07-27,57.0348
2011-07-26,57.2392
2011-07-25,57.8178
2011-07-22,58.0632
2011-07-21,57.6992
2011-07-20,57.0620
2011-07-19,56.6030
2011-07-18,56.8125
2011-07-15,57.7073
2011-07-14,58.1361
2011-07-13,58.8489
2011-07-12,59.3878
2011-07-11,60.3121
2011-07-08,60.8849
2011-07-07,60.7583
2011-07-06,60.0296
2011-07-05,59.5964
2011-07-01,59.2538
2011-06-30,58.6713
2011-06-29,57.9992
2011-06-28,57.6840
2011-06-27,57.5965
2011-06-24,57.7667
2011-06-23,58.2590
2011-06-22,59.0299
2011-06-21,59.7210
2011-06-20,59.7455
2011-06-17,59.4979
2011-06-16,59.3423
2011-06-15,59.2167
2011-06-14,59.1484
2011-06-13,58.6605
2011-06-10,58.9125
2011-06-09,59.4761
2011-06-08,59.5540
2011-06-07,59.8991
2011-06-06,60.2795
2011-06-03,60.6696
2011-06-02,61.1431
2011-06-01,61.4133
2011-05-31,62.0192
2011-05-27,61.4813
2011-05-26,61.2747
2011-05-25,61.1839
2011-05-24,61.2760
2011-05-23,61.8601
2011-05-20,62.3720
2011-05-19,62.4804
2011-05-18,62.3901
2011-05-17,62.7529
2011-05-16,63.5483
2011-05-13,64.1245
2011-05-12,64.2665
2011-05-11,64.2321
2011-05-10,64.3141
2011-05-09,64.1400
2011-05-06,63.9919
2011-05-05,63.8888
2011-05-04,64.1295
2011-05-03,64.1918
2011-05-02,63.8280
2011-04-29,63.1820
2011-04-28,62.0032
2011-04-27,60.8536
2011-04-26,60.4140
2011-04-25,60.0334
2011-04-21,59.7887
2011-04-20,59.1113
2011-04-19,58.2991
2011-04-18,58.1396
2011-04-15,58.1134
2011-04-14,58.1954
2011-04-13,58.4947
2011-04-12,59.0375
2011-04-11,59.3249
2011-04-08,59.3701
2011-04-07,59.5734
2011-04-06,59.4069
2011-04-05,59.4396
2011-04-04,59.7181
2011-04-01,59.6990
2011-03-31,59.5887
2011-03-30,59.4157
2011-03-29,59.1753
2011-03-28,58.8623
2011-03-25,58.5200
2011-03-24,57.9458
2011-03-23,57.3728
2011-03-22,56.5255
2011-03-21,55.7406
2011-03-18,54.9535
2011-03-17,54.9651
2011-03-16,55.4642
2011-03-15,56.5724
2011-03-14,57.1551
2011-03-11,57.4563
2011-03-10,57.4145
2011-03-09,57.5363
2011-03-08,57.2799
2011-03-07,56.9275
2011-03-04,57.0375
2011-03-03,56.7143
2011-03-02,56.3031
2011-03-01,56.8726
2011-02-28,57.4356
2011-02-25,57.2574
2011-02-24,56.8476
2011-02-23,57.0879
2011-02-22,57.7410
2011-02-18,58.3263
2011-02-17,58.0394
2011-02-16,58.0282
2011-02-15,57.8649
2011-02-14,58.1853
2011-02-11,58.1685
2011-02-10,58.1753
2011-02-09,57.8696
2011-02-08,57.4012
2011-02-07,56.8668
2011-02-04,56.4815
2011-02-03,56.2025
2011-02-02,56.0077
2011-02-01,55.7189
2011-01-31,55.6883
2011-01-28,56.0931
2011-01-27,56.8310
2011-01-26,57.1973
2011-01-25,57.9960
2011-01-24,57.9357
2011-01-21,57.5223
2011-01-20,57.4106
2011-01-19,57.4772
2011-01-18,57.1732
2011-01-14,56.2520
2011-01-13,56.1072
2011-01-12,55.9539
2011-01-11,55.4854
2011-01-10,55.3599
2011-01-07,55.0327
2011-01-06,54.3235
2011-01-05,53.5258
2011-01-04,53.0072
2011-01-03,52.4953
2010-12-31,52.0041
2010-12-30,51.8744
2010-12-29,51.8067
2010-12-28,51.6773
2010-12-27,51.5825
2010-12-23,51.4984
2010-12-22,51.2095
2010-12-21,51.0316
2010-12-20,51.0080
2010-12-17,51.4808
2010-12-16,51.2485
2010-12-15,51.2561
2010-12-14,51.3690
2010-12-13,51.4182
2010-12-10,51.8794
2010-12-09,52.3674
2010-12-08,52.8390
2010-12-07,53.2079
2010-12-06,53.1571
2010-12-03,52.8523
2010-12-02,52.3967
2010-12-01,51.6760
2010-11-30,51.0739
2010-11-29,51.2396
2010-11-26,51.1852
2010-11-24,50.8910
2010-11-23,50.1656
2010-11-22,50.1189
2010-11-19,49.8915
2010-11-18,49.8772
2010-11-17,49.4129
2010-11-16,49.9764
2010-11-15,50.7835
2010-11-12,51.6487
2010-11-11,53.3063
2010-11-10,54.6062
2010-11-09,55.6570
2010-11-08,56.0584
2010-11-05,56.1403
2010-11-04,55.6950
2010-11-03,55.2720
2010-11-02,55.6870
2010-11-01,56.0889
2010-10-29,56.3120
2010-10-28,56.5493
2010-10-27,56.5498
2010-10-26,56.7475
2010-10-25,56.7769
2010-10-22,56.5947
2010-10-21,56.5017
2010-10-20,56.1989
2010-10-19,55.7901
2010-10-18,56.3781
2010-10-15,56.5680
2010-10-14,56.8443
2010-10-13,56.5061
2010-10-12,55.8630
2010-10-11,55.4964
2010-10-08,54.9984
2010-10-07,54.5907
2010-10-06,54.3236
2010-10-05,53.7915
2010-10-04,52.9278
2010-10-01,52.8024
2010-09-30,52.2983
2010-09-29,51.6617
2010-09-28,50.9907
2010-09-27,50.7500
2010-09-24,50.7150
2010-09-23,50.2746
2010-09-22,50.6542
2010-09-21,50.5396
2010-09-20,50.1850
2010-09-17,49.9301
2010-09-16,49.9670
2010-09-15,50.2226
2010-09-14,50.5192
2010-09-13,50.9313
2010-09-10,50.7606
2010-09-09,50.6750
2010-09-08,50.7420
2010-09-07,50.2593
2010-09-03,50.1098
2010-09-02,49.2408
2010-09-01,48.6430
2010-08-31,48.3876
2010-08-30,48.6825
2010-08-27,48.6627
2010-08-26,48.1398
2010-08-25,48.4327
2010-08-24,49.2547
2010-08-23,50.4583
2010-08-20,51.0361
2010-08-19,51.2469
2010-08-18,51.5927
2010-08-17,51.4138
2010-08-16,51.2061
2010-08-13,51.8028
2010-08-12,52.5015
2010-08-11,53.6414
2010-08-10,54.8514
2010-08-09,55.0080
2010-08-06,55.0028
2010-08-05,55.1020
2010-08-04,55.1867
2010-08-03,54.9595
2010-08-02,54.6240
2010-07-30,53.9824
2010-07-29,53.7929
2010-07-28,53.9367
2010-07-27,54.0239
2010-07-26,53.3858
2010-07-23,52.2496
2010-07-22,51.0080
2010-07-21,49.8578
2010-07-20,49.9723
2010-07-19,49.7852
2010-07-16,49.8967
2010-07-15,50.7521
2010-07-14,50.7117
2010-07-13,50.4500
2010-07-12,50.2378
2010-07-09,49.9853
2010-07-08,49.4677
2010-07-07,48.7091
2010-07-06,48.4113
2010-07-02,49.0779
2010-07-01,49.8326
2010-06-30,50.8404
2010-06-29,52.1093
2010-06-28,53.8345
2010-06-25,54.0960
2010-06-24,53.6520
2010-06-23,53.6502
2010-06-22,53.5791
2010-06-21,54.0258
2010-06-18,53.7127
2010-06-17,53.1721
2010-06-16,52.6651
2010-06-15,51.9674
2010-06-14,50.6448
2010-06-11,50.0684
2010-06-10,48.9166
2010-06-09,48.0284
2010-06-08,47.9230
2010-06-07,48.2034
2010-06-04,49.1651
2010-06-03,50.0902
2010-06-02,49.8315
2010-06-01,49.4853
2010-05-28,49.7744
2010-05-27,49.6256
2010-05-26,48.9933
2010-05-25,49.1610
2010-05-24,49.7884
2010-05-21,50.6451
2010-05-20,51.2847
2010-05-19,53.1604
2010-05-18,54.3111
2010-05-17,55.2587
2010-05-14,55.6539
2010-05-13,56.1802
2010-05-12,55.9409
2010-05-11,55.0171
2010-05-10,54.4585
2010-05-07,53.9187
2010-05-06,55.4578
2010-05-05,57.1207
2010-05-04,57.9872
2010-05-03,57.6954
2010-04-30,57.2534
2010-04-29,57.6248
2010-04-28,57.4495
2010-04-27,57.9233
2010-04-26,58.5391
2010-04-23,58.4285
2010-04-22,57.8033
2010-04-21,56.6040
2010-04-20,55.5764
2010-04-19,55.5205
2010-04-16,55.6997
2010-04-15,56.0762
2010-04-14,55.9672
2010-04-13,56.0291
2010-04-12,56.4052
2010-04-09,56.5868
2010-04-08,56.5961
2010-04-07,56.6843
2010-04-06,56.9057
2010-04-05,57.0852
2010-04-01,57.4970
2010-03-31,57.5718
2010-03-30,57.8355
2010-03-29,57.6837
2010-03-26,57.0922
2010-03-25,56.9569
2010-03-24,56.7474
2010-03-23,56.4618
2010-03-22,56.0467
2010-03-19,55.5110
2010-03-18,55.2839
2010-03-17,54.8093
2010-03-16,54.8311
2010-03-15,55.1415
2010-03-12,55.1583
2010-03-11,54.8602
2010-03-10,54.1925
2010-03-09,53.1422
2010-03-08,52.6741
2010-03-05,52.1950
2010-03-04,51.0557
2010-03-03,50.5707
2010-03-02,50.3889
2010-03-01,50.0841
2010-02-26,49.8255
2010-02-25,49.8461
2010-02-24,49.9847
2010-02-23,49.8174
2010-02-22,49.8862
2010-02-19,49.2961
2010-02-18,48.5694
2010-02-17,47.8227
2010-02-16,47.2568
2010-02-12,46.7046
2010-02-11,46.7359
2010-02-10,46.2946
2010-02-09,46.2093
2010-02-08,46.0000
2010-02-05,46.6867
2010-02-04,47.4440
2010-02-03,48.0693
2010-02-02,47.8424
2010-02-01,47.6660
2010-01-29,47.2849
2010-01-28,47.2732
2010-01-27,46.2157
2010-01-26,44.9880
2010-01-25,45.4073
2010-01-22,46.0202
2010-01-21,46.9441
2010-01-20,47.5524
2010-01-19,47.8976
2010-01-15,48.1242
2010-01-14,48.3070
2010-01-13,48.1150
2010-01-12,47.9566
2010-01-11,48.0123
2010-01-08,47.7628
2010-01-07,46.9073
2010-01-06,45.2371
2010-01-05,43.9701
2010-01-04,42.9845
2009-12-31,42.4805
2009-12-30,42.8090
2009-12-29,42.8615
2009-12-28,42.8059
2009-12-24,42.7576
2009-12-23,42.5078
2009-12-22,42.4138
2009-12-21,42.2095
2009-12-18,42.3362
2009-12-17,42.9789
2009-12-16,43.3827
2009-12-15,43.6121
2009-12-14,43.6360
2009-12-11,43.4339
2009-12-10,43.3293
2009-12-09,43.4380
2009-12-08,43.3070
2009-12-07,42.9592
2009-12-04,42.3102
2009-12-03,41.9034
2009-12-02,41.7404
2009-12-01,41.4593
2009-11-30,41.0439
2009-11-27,41.0864
2009-11-25,41.0988
2009-11-24,40.8339
2009-11-23,40.9104
2009-11-20,40.6432
2009-11-19,40.6971
2009-11-18,40.8756
2009-11-17,40.7814
2009-11-16,40.3229
2009-11-13,39.6250
2009-11-12,39.4971
2009-11-11,39.4833
2009-11-10,39.2194
2009-11-09,38.9855
2009-11-06,38.0785
2009-11-05,37.6044
2009-11-04,36.8700
2009-11-03,36.7047
2009-11-02,36.6198
2009-10-30,36.5491
2009-10-29,36.7506
2009-10-28,36.5948
2009-10-27,37.2624
2009-10-26,38.0439
2009-10-23,38.9736
2009-10-22,39.5558
2009-10-21,39.8287
2009-10-20,40.4731
2009-10-19,40.7735
2009-10-16,40.4035
2009-10-15,39.9906
2009-10-14,40.1281
2009-10-13,39.9527
2009-10-12,40.0213
2009-10-09,40.2583
2009-10-08,40.0847
2009-10-07,40.0413
2009-10-06,40.2535
2009-10-05,40.3178
2009-10-02,40.4246
2009-10-01,41.0379
2009-09-30,41.5614
2009-09-29,41.2502
2009-09-28,40.5199
2009-09-25,40.2274
2009-09-24,40.5859
2009-09-23,40.9552
2009-09-22,41.1662
2009-09-21,41.0343
2009-09-18,40.9336
2009-09-17,40.6483
2009-09-16,40.2456
2009-09-15,39.8692
2009-09-14,39.4172
2009-09-11,39.2767
2009-09-10,38.8324
2009-09-09,38.5848
2009-09-08,38.1661
2009-09-04,38.0525
2009-09-03,38.0378
2009-09-02,38.3393
