Dates,MIDPOINT Values
2014-04-23,108.5336
2014-04-22,107.3696
2014-04-21,107.3696
2014-04-17,107.3696
2014-04-16,107.7390
2014-04-15,107.7390
2014-04-14,107.7390
2014-04-11,107.7390
2014-04-10,108.4133
2014-04-09,108.2286
2014-04-08,108.2286
2014-04-07,108.2286
2014-04-04,108.2286
2014-04-03,107.9580
2014-04-02,107.7562
2014-04-01,107.5672
2014-03-31,106.3990
2014-03-28,106.3689
2014-03-27,106.3689
2014-03-26,106.2186
2014-03-25,106.2186
2014-03-24,106.3259
2014-03-21,106.8499
2014-03-20,107.5586
2014-03-19,107.6960
2014-03-18,107.6960
2014-03-17,108.2844
2014-03-14,108.2844
2014-03-13,108.2844
2014-03-12,109.3754
2014-03-11,109.9079
2014-03-10,110.3117
2014-03-07,110.3117
2014-03-06,110.3117
2014-03-05,110.3117
2014-03-04,110.3117
2014-03-03,110.4835
2014-02-28,110.4835
2014-02-27,110.4835
2014-02-26,110.4835
2014-02-25,110.5565
2014-02-24,110.4103
2014-02-21,110.3505
2014-02-20,108.4928
2014-02-19,107.9504
2014-02-18,107.9504
2014-02-14,107.7486
2014-02-13,107.4651
2014-02-12,107.4319
2014-02-11,107.4319
2014-02-10,110.3914
2014-02-07,110.5067
2014-02-06,110.5067
2014-02-05,112.1936
2014-02-04,113.7737
2014-02-03,114.2179
2014-01-31,115.1489
2014-01-30,115.6912
2014-01-29,117.0792
2014-01-28,120.0131
2014-01-27,120.0131
2014-01-24,120.0131
2014-01-23,121.4480
2014-01-22,121.4480
2014-01-21,120.4914
2014-01-17,119.8081
2014-01-16,119.4707
2014-01-15,119.0650
2014-01-14,118.9882
2014-01-13,118.7447
2014-01-10,118.7447
2014-01-09,118.7447
2014-01-08,118.1853
2014-01-07,118.0529
2014-01-06,117.1561
2014-01-03,116.7760
2014-01-02,116.7760
2013-12-31,116.7760
2013-12-30,116.5838
2013-12-27,116.2037
2013-12-26,115.8322
2013-12-24,115.0464
2013-12-23,114.9781
2013-12-20,114.9781
2013-12-19,114.6407
2013-12-18,114.6407
2013-12-17,114.1880
2013-12-16,113.8890
2013-12-13,113.8890
2013-12-12,113.8890
2013-12-11,113.8890
2013-12-10,113.8890
2013-12-09,113.8890
2013-12-06,114.2264
2013-12-05,114.2264
2013-12-04,114.2264
2013-12-03,114.8713
2013-12-02,115.6528
2013-11-29,115.6528
2013-11-27,115.6528
2013-11-26,115.6528
2013-11-25,115.6016
2013-11-22,115.6016
2013-11-21,115.6016
2013-11-20,115.2514
2013-11-19,115.2514
2013-11-18,115.2514
2013-11-15,114.2777
2013-11-14,113.8549
2013-11-13,112.5379
2013-11-12,112.1890
2013-11-11,112.1805
2013-11-08,112.1805
2013-11-07,112.0096
2013-11-06,111.7203
2013-11-05,111.7182
2013-11-04,108.7226
2013-11-01,108.2928
2013-10-31,107.5098
2013-10-30,107.5098
2013-10-29,107.0290
2013-10-28,106.1099
2013-10-25,106.1099
2013-10-24,105.1014
2013-10-23,105.1014
2013-10-22,100.8421
2013-10-21,100.8421
2013-10-18,100.8421
2013-10-17,100.7442
2013-10-16,99.9145
2013-10-15,99.5400
2013-10-14,99.5400
2013-10-11,99.3017
2013-10-10,99.3017
2013-10-09,99.5060
2013-10-08,99.8336
2013-10-07,99.8336
2013-10-04,99.8336
2013-10-03,99.8336
2013-10-02,100.4251
2013-10-01,100.4251
2013-09-30,100.4251
2013-09-27,100.0166
2013-09-26,98.1699
2013-09-25,97.3741
2013-09-24,97.1316
2013-09-23,96.6806
2013-09-20,96.2636
2013-09-19,95.7870
2013-09-18,95.5147
2013-09-17,94.9658
2013-09-16,93.9020
2013-09-13,91.5914
2013-09-12,90.9404
2013-09-11,90.4213
2013-09-10,89.9447
2013-09-09,89.5277
2013-09-06,89.2979
2013-09-05,89.2979
2013-09-04,89.1788
2013-09-03,88.8214
2013-08-30,88.8214
2013-08-29,88.8214
2013-08-28,88.6171
2013-08-27,88.6171
2013-08-26,88.9150
2013-08-23,88.9150
2013-08-22,88.9150
2013-08-21,88.9150
2013-08-20,88.9958
2013-08-19,89.0530
2013-08-16,89.2478
2013-08-15,89.4173
2013-08-14,90.0258
2013-08-13,90.0598
2013-08-12,90.0598
2013-08-09,90.1000
2013-08-08,90.1000
2013-08-07,90.1000
2013-08-06,90.1000
2013-08-05,90.1000
2013-08-02,90.1000
2013-08-01,90.0534
2013-07-31,90.0534
2013-07-30,90.0450
2013-07-29,89.8077
2013-07-26,89.8077
2013-07-25,88.8081
2013-07-24,88.8081
2013-07-23,88.8081
2013-07-22,88.7403
2013-07-19,88.7403
2013-07-18,88.7403
2013-07-17,88.4226
2013-07-16,88.2532
2013-07-15,88.2532
2013-07-12,88.2532
2013-07-11,88.2532
2013-07-10,87.3637
2013-07-09,86.1353
2013-07-08,85.6566
2013-07-05,85.5846
2013-07-03,85.1780
2013-07-02,85.1780
2013-07-01,85.5338
2013-06-28,85.5338
2013-06-27,85.5338
2013-06-26,85.5338
2013-06-25,85.5338
2013-06-24,85.5338
2013-06-21,86.2920
2013-06-20,86.2920
2013-06-19,86.3429
2013-06-18,85.8049
2013-06-17,85.3601
2013-06-14,85.1314
2013-06-13,85.1314
2013-06-12,85.1314
2013-06-11,85.1314
2013-06-10,85.1314
2013-06-07,85.1314
2013-06-06,84.3901
2013-06-05,84.1529
2013-06-04,84.1529
2013-06-03,84.1529
2013-05-31,84.0682
2013-05-30,83.4964
2013-05-29,83.3142
2013-05-28,83.1152
2013-05-24,82.4967
2013-05-23,82.1706
2013-05-22,81.8190
2013-05-21,81.7343
2013-05-20,81.7343
2013-05-17,81.5931
2013-05-16,80.5987
2013-05-15,79.9539
2013-05-14,79.1344
2013-05-13,78.5626
2013-05-10,78.4990
2013-05-09,78.4990
2013-05-08,78.3693
2013-05-07,78.2218
2013-05-06,76.8522
2013-05-03,76.1400
2013-05-02,75.7650
2013-05-01,75.4194
2013-04-30,75.4194
2013-04-29,75.4194
2013-04-26,75.4194
2013-04-25,74.9222
2013-04-24,74.5682
2013-04-23,73.7506
2013-04-22,73.7506
2013-04-19,73.7506
2013-04-18,73.7506
2013-04-17,73.2576
2013-04-16,73.0090
2013-04-15,72.8952
2013-04-12,72.8952
2013-04-11,72.7435
2013-04-10,72.4443
2013-04-09,72.1872
2013-04-08,71.9934
2013-04-05,71.9386
2013-04-04,71.9386
2013-04-03,71.9386
2013-04-02,71.9386
2013-04-01,72.0397
2013-03-28,72.0397
2013-03-27,72.0397
2013-03-26,72.0397
2013-03-25,71.8880
2013-03-22,71.3739
2013-03-21,70.6533
2013-03-20,70.5774
2013-03-19,69.7473
2013-03-18,69.5703
2013-03-15,68.9087
2013-03-14,68.2007
2013-03-13,68.1206
2013-03-12,67.8720
2013-03-11,66.8311
2013-03-08,65.8492
2013-03-07,65.7734
2013-03-06,64.9432
2013-03-05,64.6609
2013-03-04,64.0582
2013-03-01,64.0582
2013-02-28,64.0582
2013-02-27,64.0582
2013-02-26,63.7633
2013-02-25,63.7633
2013-02-22,63.7633
2013-02-21,63.8775
2013-02-20,63.8775
2013-02-19,63.8775
2013-02-15,63.9092
2013-02-14,63.7669
2013-02-13,63.3482
2013-02-12,63.3482
2013-02-11,63.2561
2013-02-08,63.2561
2013-02-07,63.2561
2013-02-06,62.7788
2013-02-05,62.6113
2013-02-04,62.3726
2013-02-01,62.3726
2013-01-31,62.3726
2013-01-30,62.3726
2013-01-29,63.0509
2013-01-28,63.1975
2013-01-25,63.2645
2013-01-24,63.3273
2013-01-23,63.3273
2013-01-22,63.3147
2013-01-18,63.3147
2013-01-17,63.5659
2013-01-16,63.5659
2013-01-15,63.5659
2013-01-14,63.5659
2013-01-11,63.5659
2013-01-10,63.5659
2013-01-09,63.5659
2013-01-08,63.5659
2013-01-07,63.8004
2013-01-04,63.8004
2013-01-03,63.7083
2013-01-02,63.5408
2012-12-31,63.1598
2012-12-28,62.8960
2012-12-27,62.8960
2012-12-26,62.8960
2012-12-24,62.8960
2012-12-21,62.8960
2012-12-20,62.8960
2012-12-19,62.7202
2012-12-18,62.6741
2012-12-17,62.6741
2012-12-14,62.6741
2012-12-13,62.6741
2012-12-12,62.6741
2012-12-11,62.6741
2012-12-10,62.5527
2012-12-07,62.1800
2012-12-06,62.0628
2012-12-05,61.8158
2012-12-04,61.5604
2012-12-03,61.3175
2012-11-30,60.8193
2012-11-29,60.8193
2012-11-28,60.8193
2012-11-27,60.8193
2012-11-26,60.7272
2012-11-23,60.5053
2012-11-21,60.4843
2012-11-20,60.2080
2012-11-19,60.2080
2012-11-16,60.1497
2012-11-15,60.0000
2012-11-14,60.0000
2012-11-13,60.0000
2012-11-12,60.0000
2012-11-09,59.8157
2012-11-08,59.3998
2012-11-07,59.4455
2012-11-06,59.8117
2012-11-05,59.9407
2012-11-02,60.0447
2012-11-01,60.2070
2012-10-31,60.2070
2012-10-26,60.4857
2012-10-25,60.6647
2012-10-24,60.3692
2012-10-23,60.1654
2012-10-22,60.1654
2012-10-19,60.1654
2012-10-18,60.1654
2012-10-17,59.7368
2012-10-16,59.6411
2012-10-15,58.9920
2012-10-12,58.8256
2012-10-11,58.4261
2012-10-10,58.4261
2012-10-09,58.4261
2012-10-08,58.3637
2012-10-05,58.3637
2012-10-04,58.0974
2012-10-03,58.0974
2012-10-02,58.0974
2012-10-01,58.1807
2012-09-28,58.1807
2012-09-27,58.5260
2012-09-26,58.6508
2012-09-25,58.6508
2012-09-24,58.8464
2012-09-21,58.8464
2012-09-20,59.3915
2012-09-19,59.4123
2012-09-18,59.4206
2012-09-17,59.4206
2012-09-14,59.8159
2012-09-13,59.7951
2012-09-12,59.7951
2012-09-11,59.7951
2012-09-10,59.7951
2012-09-07,59.7951
2012-09-06,59.5745
2012-09-05,59.5662
2012-09-04,59.7618
2012-08-31,59.9948
2012-08-30,60.0281
2012-08-29,60.0281
2012-08-28,60.0281
2012-08-27,60.0281
2012-08-24,60.0281
2012-08-23,60.0281
2012-08-22,61.0433
2012-08-21,61.2569
2012-08-20,61.2569
2012-08-17,61.0005
2012-08-16,60.9674
2012-08-15,60.6283
2012-08-14,60.6283
2012-08-13,60.6283
2012-08-10,60.7358
2012-08-09,61.0047
2012-08-08,61.0047
2012-08-07,61.0047
2012-08-06,61.0047
2012-08-03,61.0047
2012-08-02,61.0047
2012-08-01,61.0212
2012-07-31,61.0212
2012-07-30,61.0212
2012-07-27,61.0212
2012-07-26,60.7730
2012-07-25,60.6200
2012-07-24,60.5414
2012-07-23,60.5414
2012-07-20,60.5414
2012-07-19,60.5414
2012-07-18,60.3677
2012-07-17,60.3677
2012-07-16,60.3677
2012-07-13,60.3677
2012-07-12,60.3677
2012-07-11,60.3677
2012-07-10,60.1237
2012-07-09,60.1237
2012-07-06,60.1237
2012-07-05,60.1237
2012-07-03,60.0658
2012-07-02,60.0658
2012-06-29,60.0658
2012-06-28,59.5323
2012-06-27,59.5323
2012-06-26,59.5323
2012-06-25,59.5819
2012-06-22,59.1931
2012-06-21,59.1228
2012-06-20,59.1228
2012-06-19,58.7051
2012-06-18,57.9689
2012-06-15,57.9358
2012-06-14,57.8283
2012-06-13,57.8283
2012-06-12,57.8283
2012-06-11,56.9266
2012-06-08,56.9266
2012-06-07,57.3361
2012-06-06,57.4105
2012-06-05,57.4105
2012-06-04,57.4974
2012-06-01,57.4974
2012-05-31,58.2874
2012-05-30,58.5231
2012-05-29,58.6182
2012-05-25,58.8416
2012-05-24,59.0236
2012-05-23,59.1228
2012-05-22,59.2262
2012-05-21,59.6004
2012-05-18,59.8306
2012-05-17,60.0705
2012-05-16,61.5118
2012-05-15,61.7837
2012-05-14,62.0070
2012-05-11,62.1890
2012-05-10,62.2924
2012-05-09,62.3958
2012-05-08,62.7699
2012-05-07,61.8695
2012-05-04,61.7256
2012-05-03,61.7256
2012-05-02,61.7256
2012-05-01,61.7256
2012-04-30,61.7256
2012-04-27,61.6516
2012-04-26,61.5735
2012-04-25,61.5735
2012-04-24,59.9700
2012-04-23,59.4890
2012-04-20,59.4890
2012-04-19,59.4890
2012-04-18,59.4890
2012-04-17,59.7192
2012-04-16,59.9330
2012-04-13,59.9330
2012-04-12,59.9330
2012-04-11,59.9330
2012-04-10,59.9330
2012-04-09,60.6895
2012-04-05,61.1665
2012-04-04,61.1994
2012-04-03,61.3021
2012-04-02,61.3021
2012-03-30,61.3926
2012-03-29,61.3926
2012-03-28,61.4049
2012-03-27,61.4049
2012-03-26,61.4049
2012-03-23,61.2734
2012-03-22,61.1459
2012-03-21,61.1459
2012-03-20,61.1459
2012-03-19,60.8458
2012-03-16,60.8458
2012-03-15,60.8458
2012-03-14,60.7635
2012-03-13,60.7019
2012-03-12,60.7348
2012-03-09,60.7553
2012-03-08,61.1048
2012-03-07,61.1048
2012-03-06,61.1048
2012-03-05,61.7503
2012-03-02,62.0669
2012-03-01,62.0874
2012-02-29,62.0874
2012-02-28,62.1738
2012-02-27,62.0463
2012-02-24,62.0463
2012-02-23,62.0463
2012-02-22,62.0463
2012-02-21,61.9452
2012-02-17,61.9452
2012-02-16,61.9452
2012-02-15,61.9452
2012-02-14,61.9452
2012-02-13,61.5283
2012-02-10,61.5201
2012-02-09,61.5201
2012-02-08,61.5190
2012-02-07,61.5190
2012-02-06,61.5190
2012-02-03,61.5190
2012-02-02,61.3065
2012-02-01,61.3065
2012-01-31,61.3065
2012-01-30,61.3065
2012-01-27,61.4659
2012-01-26,61.4863
2012-01-25,61.4863
2012-01-24,61.3801
2012-01-23,61.3514
2012-01-20,61.1266
2012-01-19,60.9427
2012-01-18,60.9222
2012-01-17,60.9222
2012-01-13,60.8487
2012-01-12,60.8487
2012-01-11,60.6034
2012-01-10,60.6034
2012-01-09,60.4113
2012-01-06,60.3295
2012-01-05,60.3295
2012-01-04,59.9943
2012-01-03,59.0460
2011-12-30,59.0460
2011-12-29,59.0460
2011-12-28,58.9561
2011-12-27,58.9561
2011-12-23,58.9561
2011-12-22,58.9561
2011-12-21,58.6700
2011-12-20,58.1999
2011-12-19,57.9914
2011-12-16,57.9914
2011-12-15,57.9914
2011-12-14,57.9914
2011-12-13,57.4804
2011-12-12,56.0784
2011-12-09,55.9680
2011-12-08,54.8071
2011-12-07,54.6354
2011-12-06,54.6354
2011-12-05,54.6354
2011-12-02,54.6354
2011-12-01,54.5046
2011-11-30,53.5686
2011-11-29,53.2620
2011-11-28,53.2620
2011-11-25,53.2620
2011-11-23,53.2620
2011-11-22,54.0754
2011-11-21,54.1572
2011-11-18,54.1572
2011-11-17,54.1572
2011-11-16,54.1572
2011-11-15,53.9310
2011-11-14,53.4314
2011-11-11,53.0145
2011-11-10,53.3509
2011-11-09,53.3509
2011-11-08,53.3509
2011-11-07,53.3509
2011-11-04,53.3509
2011-11-03,53.3509
2011-11-02,53.0747
2011-11-01,53.0747
2011-10-31,53.0747
2011-10-28,52.7863
2011-10-27,52.5873
2011-10-26,52.1323
2011-10-25,51.3971
2011-10-24,51.3971
2011-10-21,51.3321
2011-10-20,51.2224
2011-10-19,51.1005
2011-10-18,50.4831
2011-10-17,50.1500
2011-10-14,49.7885
2011-10-13,49.7885
2011-10-12,49.7885
2011-10-11,49.6707
2011-10-10,49.6707
2011-10-07,49.1629
2011-10-06,49.1629
2011-10-05,49.1629
2011-10-04,49.1629
2011-10-03,49.4798
2011-09-30,49.9104
2011-09-29,50.4100
2011-09-28,50.4100
2011-09-27,50.4100
2011-09-26,50.4100
2011-09-23,50.4100
2011-09-22,50.4100
2011-09-21,51.3443
2011-09-20,51.6570
2011-09-19,51.6570
2011-09-16,51.6570
2011-09-15,51.9292
2011-09-14,52.2582
2011-09-13,52.2582
2011-09-12,52.2582
2011-09-09,52.2582
2011-09-08,51.9779
2011-09-07,51.9779
2011-09-06,51.8439
2011-09-02,50.8731
2011-09-01,50.5319
2011-08-31,50.5319
2011-08-30,50.1947
2011-08-29,49.6138
2011-08-26,48.8827
2011-08-25,48.8420
2011-08-24,48.8420
2011-08-23,48.7892
2011-08-22,48.7892
2011-08-19,48.7892
2011-08-18,48.7892
2011-08-17,48.7892
2011-08-16,50.4754
2011-08-15,50.6205
2011-08-12,51.6811
2011-08-11,51.7376
2011-08-10,51.8142
2011-08-09,52.1690
2011-08-08,52.1690
2011-08-05,54.0603
2011-08-04,54.7458
2011-08-03,56.5484
2011-08-02,56.6936
2011-08-01,57.6856
2011-07-29,57.4396
2011-07-28,57.4396
2011-07-27,57.4396
2011-07-26,57.4396
2011-07-25,57.4396
2011-07-22,57.6251
2011-07-21,58.3187
2011-07-20,58.6897
2011-07-19,58.6897
2011-07-18,58.6897
2011-07-15,59.3510
2011-07-14,59.3510
2011-07-13,59.6494
2011-07-12,59.6494
2011-07-11,59.5244
2011-07-08,59.3792
2011-07-07,59.3752
2011-07-06,58.8711
2011-07-05,58.6816
2011-07-01,58.7824
2011-06-30,58.7824
2011-06-29,58.7824
2011-06-28,58.7824
2011-06-27,58.8308
2011-06-24,58.8308
2011-06-23,58.8308
2011-06-22,59.1816
2011-06-21,59.4115
2011-06-20,59.4115
2011-06-17,59.4115
2011-06-16,59.4921
2011-06-15,59.8349
2011-06-14,59.8349
2011-06-13,60.7785
2011-06-10,60.7785
2011-06-09,61.2463
2011-06-08,61.2463
2011-06-07,61.3794
2011-06-06,61.5407
2011-06-03,61.6455
2011-06-02,61.8512
2011-06-01,61.8512
2011-05-31,61.9399
2011-05-27,61.9359
2011-05-26,62.3431
2011-05-25,62.4964
2011-05-24,62.4964
2011-05-23,62.8301
2011-05-20,62.9914
2011-05-19,62.9914
2011-05-18,62.9914
2011-05-17,62.9914
2011-05-16,63.4310
2011-05-13,63.5381
2011-05-12,63.5381
2011-05-11,63.5381
2011-05-10,62.6034
2011-05-09,62.3066
2011-05-06,62.0459
2011-05-05,62.0459
2011-05-04,62.0459
2011-05-03,61.3439
2011-05-02,61.1995
2011-04-29,61.1233
2011-04-28,60.5096
2011-04-27,59.4667
2011-04-26,59.2380
2011-04-25,59.1939
2011-04-21,59.1939
2011-04-20,59.0455
2011-04-19,58.7326
2011-04-18,58.7326
2011-04-15,58.7326
2011-04-14,58.7326
2011-04-13,58.7326
2011-04-12,59.1137
2011-04-11,59.1738
2011-04-08,59.1738
2011-04-07,59.1738
2011-04-06,58.8730
2011-04-05,58.8569
2011-04-04,58.5080
2011-04-01,58.2472
2011-03-31,57.3728
2011-03-30,56.9997
2011-03-29,56.6828
2011-03-28,56.5705
2011-03-25,56.5705
2011-03-24,56.3379
2011-03-23,56.3218
2011-03-22,56.0691
2011-03-21,56.0691
2011-03-18,56.0691
2011-03-17,56.0691
2011-03-16,56.0691
2011-03-15,56.8232
2011-03-14,56.8232
2011-03-11,56.8232
2011-03-10,56.9075
2011-03-09,56.9075
2011-03-08,56.9075
2011-03-07,56.9075
2011-03-04,57.2043
2011-03-03,57.2043
2011-03-02,57.2043
2011-03-01,57.4249
2011-02-28,57.4691
2011-02-25,57.4691
2011-02-24,57.4691
2011-02-23,57.4691
2011-02-22,57.7498
2011-02-18,57.9384
2011-02-17,57.6133
2011-02-16,57.4538
2011-02-15,57.4538
2011-02-14,57.1786
2011-02-11,56.8555
2011-02-10,56.7558
2011-02-09,56.7438
2011-02-08,56.6082
2011-02-07,56.4208
2011-02-04,56.6162
2011-02-03,56.6162
2011-02-02,56.6162
2011-02-01,56.6162
2011-01-31,56.6162
2011-01-28,56.6162
2011-01-27,56.8555
2011-01-26,56.8555
2011-01-25,56.5085
2011-01-24,56.5085
2011-01-21,56.4048
2011-01-20,56.3410
2011-01-19,55.8146
2011-01-18,55.5992
2011-01-14,54.4586
2011-01-13,54.0039
2011-01-12,53.9042
2011-01-11,53.5971
2011-01-10,53.5373
2011-01-07,53.4934
2011-01-06,53.2621
2011-01-05,52.6799
2011-01-04,52.2970
2011-01-03,51.7147
2010-12-31,51.2601
2010-12-30,51.1803
2010-12-29,51.1803
2010-12-28,51.1803
2010-12-27,51.1803
2010-12-23,51.1803
2010-12-22,51.1683
2010-12-21,51.2282
2010-12-20,51.6469
2010-12-17,51.9979
2010-12-16,51.9979
2010-12-15,51.9979
2010-12-14,51.9979
2010-12-13,51.9899
2010-12-10,51.9899
2010-12-09,51.9899
2010-12-08,51.9899
2010-12-07,51.9221
2010-12-06,51.9221
2010-12-03,51.9181
2010-12-02,51.9181
2010-12-01,51.1364
2010-11-30,51.0128
2010-11-29,51.0128
2010-11-26,51.0128
2010-11-24,51.0128
2010-11-23,51.6748
2010-11-22,52.5443
2010-11-19,52.9271
2010-11-18,53.3499
2010-11-17,53.3499
2010-11-16,53.4615
2010-11-15,53.5852
2010-11-12,53.5852
2010-11-11,54.4945
2010-11-10,55.1725
2010-11-09,55.9183
2010-11-08,55.9183
2010-11-05,55.9183
2010-11-04,55.9007
2010-11-03,55.9007
2010-11-02,56.0672
2010-11-01,55.7778
2010-10-29,55.7778
2010-10-28,55.7778
2010-10-27,55.7778
2010-10-26,55.7778
2010-10-25,55.7778
2010-10-22,55.7144
2010-10-21,55.7144
2010-10-20,55.4687
2010-10-19,55.4687
2010-10-18,55.4687
2010-10-15,54.6243
2010-10-14,54.6243
2010-10-13,54.6243
2010-10-12,53.9861
2010-10-11,53.3202
2010-10-08,52.7692
2010-10-07,52.5194
2010-10-06,52.0279
2010-10-05,52.0279
2010-10-04,51.3262
2010-10-01,51.3262
2010-09-30,51.2113
2010-09-29,50.9576
2010-09-28,50.4145
2010-09-27,50.4145
2010-09-24,50.4145
2010-09-23,50.2678
2010-09-22,50.2678
2010-09-21,50.3749
2010-09-20,50.3749
2010-09-17,50.4304
2010-09-16,50.4304
2010-09-15,50.3154
2010-09-14,49.8556
2010-09-13,49.8556
2010-09-10,49.8556
2010-09-09,49.8556
2010-09-08,49.7089
2010-09-07,49.7089
2010-09-03,49.7089
2010-09-02,49.6931
2010-09-01,49.7010
2010-08-31,50.2480
2010-08-30,50.2480
2010-08-27,50.2480
2010-08-26,50.2480
2010-08-25,50.2480
2010-08-24,50.3154
2010-08-23,52.2935
2010-08-20,52.8762
2010-08-19,52.8762
2010-08-18,52.8762
2010-08-17,52.9792
2010-08-16,52.9792
2010-08-13,53.1060
2010-08-12,53.1060
2010-08-11,53.4628
2010-08-10,53.9443
2010-08-09,53.9443
2010-08-06,53.9443
2010-08-05,53.9443
2010-08-04,53.7001
2010-08-03,52.3525
2010-08-02,52.3525
2010-07-30,52.0216
2010-07-29,51.5172
2010-07-28,51.5172
2010-07-27,51.5172
2010-07-26,51.5172
2010-07-23,51.1547
2010-07-22,50.6307
2010-07-21,49.9018
2010-07-20,49.9018
2010-07-19,49.6890
2010-07-16,49.6890
2010-07-15,49.6890
2010-07-14,49.6890
2010-07-13,49.6811
2010-07-12,50.6937
2010-07-09,51.2729
2010-07-08,51.2729
2010-07-07,51.2729
2010-07-06,51.2729
2010-07-02,51.5015
2010-07-01,51.6275
2010-06-30,51.8206
2010-06-29,51.9349
2010-06-28,53.2115
2010-06-25,52.6362
2010-06-24,52.3210
2010-06-23,51.9546
2010-06-22,51.0956
2010-06-21,50.8218
2010-06-18,50.4613
2010-06-17,50.2721
2010-06-16,50.2721
2010-06-15,50.2721
2010-06-14,49.4447
2010-06-11,49.4447
2010-06-10,49.3462
2010-06-09,49.3462
2010-06-08,49.3462
2010-06-07,49.3462
2010-06-04,49.7570
2010-06-03,50.3982
2010-06-02,50.8238
2010-06-01,51.4207
2010-05-28,52.1910
2010-05-27,52.2461
2010-05-26,53.0105
2010-05-25,53.4479
2010-05-24,53.5346
2010-05-21,53.5346
2010-05-20,53.5346
2010-05-19,54.7994
2010-05-18,55.0003
2010-05-17,55.4268
2010-05-14,55.4268
2010-05-13,55.4268
2010-05-12,55.4268
2010-05-11,55.4268
2010-05-10,55.4268
2010-05-07,55.4268
2010-05-06,56.2092
2010-05-05,57.5832
2010-05-04,57.9554
2010-05-03,57.5793
2010-04-30,57.4031
2010-04-29,57.3365
2010-04-28,57.3365
2010-04-27,57.3365
2010-04-26,57.3365
2010-04-23,57.3365
2010-04-22,57.3365
2010-04-21,56.7764
2010-04-20,56.0948
2010-04-19,56.0948
2010-04-16,56.0948
2010-04-15,56.4747
2010-04-14,56.4747
2010-04-13,56.6863
2010-04-12,57.1994
2010-04-09,57.2464
2010-04-08,57.2464
2010-04-07,57.2464
2010-04-06,57.2464
2010-04-05,57.1955
2010-04-01,56.7293
2010-03-31,56.7293
2010-03-30,56.2045
2010-03-29,55.9460
2010-03-26,55.3506
2010-03-25,55.3114
2010-03-24,55.2448
2010-03-23,55.1900
2010-03-22,54.7199
2010-03-19,54.0972
2010-03-18,54.0972
2010-03-17,53.1218
2010-03-16,52.6910
2010-03-15,52.6870
2010-03-12,52.5147
2010-03-11,52.1857
2010-03-10,52.0486
2010-03-09,51.2339
2010-03-08,51.1947
2010-03-05,51.1947
2010-03-04,50.2624
2010-03-03,49.8316
2010-03-02,49.4556
2010-03-01,49.0639
2010-02-26,48.4215
2010-02-25,48.4215
2010-02-24,48.3784
2010-02-23,48.3784
2010-02-22,47.7321
2010-02-19,47.5832
2010-02-18,47.3091
2010-02-17,46.8899
2010-02-16,46.7489
2010-02-12,46.7489
2010-02-11,46.7489
2010-02-10,47.0135
2010-02-09,47.0135
2010-02-08,46.7895
2010-02-05,46.7895
2010-02-04,46.7895
2010-02-03,46.7895
2010-02-02,46.7895
2010-02-01,46.7895
2010-01-29,46.7895
2010-01-28,46.7895
2010-01-27,46.5445
2010-01-26,46.4005
2010-01-25,46.4239
2010-01-22,46.4394
2010-01-21,47.2292
2010-01-20,47.4548
2010-01-19,46.7701
2010-01-15,46.0543
2010-01-14,45.2567
2010-01-13,45.2567
2010-01-12,45.2567
2010-01-11,45.2567
2010-01-08,45.2567
2010-01-07,45.2567
2010-01-06,44.3153
2010-01-05,43.6306
2010-01-04,42.6463
2009-12-31,42.3740
2009-12-30,42.3740
2009-12-29,42.4479
2009-12-28,42.5957
2009-12-24,42.5957
2009-12-23,42.5957
2009-12-22,42.5957
2009-12-21,42.5957
2009-12-18,42.5957
2009-12-17,42.9964
2009-12-16,42.7241
2009-12-15,42.7241
2009-12-14,42.7047
2009-12-11,42.1055
2009-12-10,42.1055
2009-12-09,42.1055
2009-12-08,41.9344
2009-12-07,41.9344
2009-12-04,41.3858
2009-12-03,40.9306
2009-12-02,40.9306
2009-12-01,40.9073
2009-11-30,40.6000
2009-11-27,40.3082
2009-11-25,40.1526
2009-11-24,40.0359
2009-11-23,40.0359
2009-11-20,39.9970
2009-11-19,39.7635
2009-11-18,39.7635
2009-11-17,39.1372
2009-11-16,39.0329
2009-11-13,38.5933
2009-11-12,38.4120
2009-11-11,38.4120
2009-11-10,38.1883
2009-11-09,38.1883
2009-11-06,37.5736
2009-11-05,37.5736
2009-11-04,37.9073
2009-11-03,37.9073
2009-11-02,38.2235
2009-10-30,38.8252
2009-10-29,38.8252
2009-10-28,38.8252
2009-10-27,39.0296
2009-10-26,39.2378
2009-10-23,39.8549
2009-10-22,40.1403
2009-10-21,40.1403
2009-10-20,40.5375
2009-10-19,40.5375
2009-10-16,40.4373
2009-10-15,40.1442
2009-10-14,40.1442
2009-10-13,40.7072
2009-10-12,40.8885
2009-10-09,40.8885
2009-10-08,40.8885
2009-10-07,40.8885
2009-10-06,40.8885
2009-10-05,40.8885
2009-10-02,40.8885
2009-10-01,40.9348
2009-09-30,40.9348
2009-09-29,40.9348
2009-09-28,40.3640
2009-09-25,40.1519
2009-09-24,40.1519
2009-09-23,39.9668
2009-09-22,39.9668
2009-09-21,39.5387
2009-09-18,39.4037
2009-09-17,39.0836
2009-09-16,38.8599
2009-09-15,38.7481
2009-09-14,38.4704
2009-09-11,38.4704
2009-09-10,38.6516
2009-09-09,38.4279
2009-09-08,38.4279
2009-09-04,38.1618
