Dates,MFI Values
2018-11-29,47.4668
2018-11-28,37.0553
2018-11-27,23.7175
2018-11-26,17.0034
2018-11-23,9.7715
2018-11-21,16.2555
2018-11-20,16.6093
2018-11-19,24.6633
2018-11-16,27.4465
2018-11-15,39.3131
2018-11-14,51.5820
2018-11-13,62.4665
2018-11-12,77.0130
2018-11-09,69.1500
2018-11-08,66.7583
2018-11-07,67.6982
2018-11-06,70.7088
2018-11-05,62.8314
2018-11-02,62.8590
2018-11-01,55.0121
2018-10-31,47.4907
2018-10-30,45.2894
2018-10-29,41.8309
2018-10-26,46.3904
2018-10-25,44.6797
2018-10-24,32.5577
2018-10-23,13.0465
2018-10-22,21.4656
2018-10-19,20.7573
2018-10-18,20.9381
2018-10-17,20.4871
2018-10-16,25.9247
2018-10-15,29.3481
2018-10-12,38.7455
2018-10-11,48.4788
2018-10-10,58.8319
2018-10-09,64.8495
2018-10-08,56.7359
2018-10-05,57.7649
2018-10-04,69.7071
2018-10-03,79.7445
2018-10-02,79.5610
2018-10-01,78.5466
2018-09-28,70.0844
2018-09-27,69.3428
2018-09-26,69.9678
2018-09-25,77.5616
2018-09-24,78.4656
2018-09-21,78.3314
2018-09-20,64.7957
2018-09-19,64.1433
2018-09-18,61.8385
2018-09-17,61.2910
2018-09-14,59.7925
2018-09-13,50.2738
2018-09-12,42.1607
2018-09-11,30.8178
2018-09-10,39.0493
2018-09-07,47.4168
2018-09-06,51.1726
2018-09-05,38.8017
2018-09-04,38.9619
2018-08-31,39.8319
2018-08-30,52.3399
2018-08-29,68.2524
2018-08-28,64.2197
2018-08-27,65.4078
2018-08-24,64.8268
2018-08-23,56.6197
2018-08-22,55.7750
2018-08-21,56.5035
2018-08-20,55.3869
2018-08-17,44.5881
2018-08-16,35.0210
2018-08-15,16.3140
2018-08-14,16.9053
2018-08-13,27.4579
2018-08-10,19.1605
2018-08-09,30.2165
2018-08-08,40.9505
2018-08-07,34.5917
2018-08-06,36.5040
2018-08-03,37.9066
2018-08-02,38.4165
2018-08-01,38.2775
2018-07-31,47.5077
2018-07-30,47.5177
2018-07-27,56.8445
2018-07-26,55.8426
2018-07-25,54.0057
2018-07-24,63.2106
2018-07-23,63.1976
2018-07-20,71.9306
2018-07-19,78.9022
2018-07-18,80.2343
2018-07-17,78.8383
2018-07-16,67.9587
2018-07-13,68.0964
2018-07-12,56.9266
2018-07-11,60.5179
2018-07-10,71.0268
2018-07-09,56.5749
2018-07-06,56.7913
2018-07-05,47.0262
2018-07-03,57.1855
2018-07-02,45.8804
2018-06-29,45.0542
2018-06-28,31.7814
2018-06-27,31.1189
2018-06-26,22.1933
2018-06-25,16.1356
2018-06-22,22.6696
2018-06-21,15.5228
2018-06-20,25.5178
2018-06-19,25.9419
2018-06-18,28.4130
2018-06-15,35.8626
2018-06-14,51.3291
2018-06-13,50.9459
2018-06-12,61.1983
2018-06-11,58.2362
2018-06-08,58.1328
2018-06-07,68.3907
2018-06-06,55.4516
2018-06-05,41.3851
2018-06-04,54.0819
2018-06-01,55.4682
2018-05-31,55.1795
2018-05-30,58.3327
2018-05-29,51.0153
2018-05-25,59.9944
2018-05-24,53.6897
2018-05-23,53.4959
2018-05-22,65.3637
2018-05-21,68.3820
2018-05-18,65.4978
2018-05-17,64.5613
2018-05-16,68.0827
2018-05-15,66.1880
2018-05-14,64.2496
2018-05-11,55.9970
2018-05-10,54.5834
2018-05-09,55.9951
2018-05-08,61.9600
2018-05-07,58.4697
2018-05-04,57.2868
2018-05-03,50.7276
2018-05-02,40.9443
2018-05-01,47.8264
2018-04-30,56.0459
2018-04-27,55.9070
2018-04-26,54.4473
2018-04-25,53.4124
2018-04-24,34.3289
2018-04-23,50.1464
2018-04-20,40.7472
2018-04-19,38.3593
2018-04-18,49.2071
2018-04-17,38.3909
2018-04-16,39.9119
2018-04-13,39.1660
2018-04-12,46.8537
2018-04-11,37.7976
2018-04-10,37.3560
2018-04-09,36.7197
2018-04-06,35.3321
2018-04-05,34.5107
2018-04-04,31.9369
2018-04-03,44.8973
2018-04-02,45.9054
2018-03-29,58.1351
2018-03-28,48.0817
2018-03-27,42.9300
2018-03-26,42.7024
2018-03-23,34.9488
2018-03-22,41.9089
2018-03-21,50.0775
2018-03-20,43.4740
2018-03-19,42.4000
2018-03-16,44.7528
2018-03-15,30.9841
2018-03-14,30.4681
2018-03-13,33.8325
2018-03-12,42.1705
2018-03-09,50.5750
2018-03-08,50.4858
2018-03-07,49.8688
2018-03-06,58.2522
2018-03-05,50.4686
2018-03-02,47.9535
2018-03-01,63.0882
2018-02-28,78.7808
2018-02-27,90.5324
2018-02-26,90.8854
2018-02-23,75.2321
2018-02-22,62.9102
2018-02-21,65.6390
2018-02-20,68.7510
2018-02-16,63.3969
2018-02-15,55.8929
2018-02-14,56.0544
2018-02-13,59.8326
2018-02-12,54.2269
2018-02-09,47.9045
2018-02-08,56.9709
2018-02-07,66.3579
2018-02-06,58.2209
2018-02-05,45.7494
2018-02-02,48.4945
2018-02-01,47.0922
2018-01-31,34.3519
2018-01-30,32.6333
2018-01-29,46.9450
2018-01-26,54.0520
2018-01-25,53.6335
2018-01-24,53.3581
2018-01-23,59.9863
2018-01-22,65.9810
2018-01-19,75.2933
2018-01-18,79.6708
2018-01-17,93.8244
2018-01-16,92.9193
2018-01-12,87.1210
2018-01-11,85.1894
2018-01-10,79.9855
2018-01-09,77.8667
2018-01-08,67.2087
2018-01-05,51.7328
2018-01-04,44.7289
2018-01-03,58.1628
2018-01-02,57.5832
2017-12-29,63.4884
2017-12-28,72.1316
2017-12-27,75.0639
2017-12-26,81.2347
2017-12-22,72.8408
2017-12-21,79.5066
2017-12-20,90.7691
2017-12-19,90.7331
2017-12-18,84.4135
2017-12-15,85.2481
2017-12-14,73.8833
2017-12-13,74.2759
2017-12-12,72.8342
2017-12-11,70.0886
2017-12-08,79.4998
2017-12-07,74.7303
2017-12-06,67.2375
2017-12-05,66.7429
2017-12-04,76.0448
2017-12-01,65.3286
2017-11-30,82.7353
2017-11-29,80.5515
2017-11-28,67.9810
2017-11-27,69.0460
2017-11-24,60.5090
2017-11-22,54.1022
2017-11-21,62.8450
2017-11-20,64.1896
2017-11-17,64.8769
2017-11-16,72.4900
2017-11-15,72.2598
2017-11-14,62.0379
2017-11-13,71.1464
2017-11-10,71.5240
2017-11-09,68.7969
2017-11-08,68.4752
2017-11-07,50.7618
2017-11-06,52.6014
2017-11-03,53.1255
2017-11-02,54.8828
2017-11-01,47.8923
2017-10-31,54.7560
2017-10-30,47.4848
2017-10-27,40.3768
2017-10-26,47.8012
2017-10-25,56.8744
2017-10-24,75.8524
2017-10-23,74.2939
2017-10-20,64.7039
2017-10-19,62.7016
2017-10-18,74.7101
2017-10-17,64.3016
2017-10-16,74.3551
2017-10-13,81.6109
2017-10-12,81.7374
2017-10-11,72.6952
2017-10-10,73.5013
2017-10-09,72.9272
2017-10-06,69.8049
2017-10-05,70.4798
2017-10-04,69.3163
2017-10-03,80.0790
2017-10-02,80.6644
2017-09-29,82.0788
2017-09-28,84.8824
2017-09-27,91.7701
2017-09-26,91.8614
2017-09-25,85.9904
2017-09-22,94.0484
2017-09-21,94.0084
2017-09-20,94.0041
2017-09-19,85.2778
2017-09-18,76.5128
2017-09-15,75.3117
2017-09-14,62.6327
2017-09-13,60.1135
2017-09-12,58.8889
2017-09-11,59.5870
2017-09-08,50.9511
2017-09-07,41.4117
2017-09-06,32.1840
2017-09-05,43.3196
2017-09-01,45.4544
2017-08-31,34.0716
2017-08-30,34.6304
2017-08-29,35.0958
2017-08-28,33.2972
2017-08-25,43.5284
2017-08-24,53.5673
2017-08-23,46.6729
2017-08-22,42.5722
2017-08-21,44.2540
2017-08-18,52.6455
2017-08-17,49.0731
2017-08-16,46.2770
2017-08-15,37.4288
2017-08-14,29.6544
2017-08-11,33.7898
2017-08-10,35.2672
2017-08-09,52.2993
2017-08-08,67.1924
2017-08-07,66.4504
2017-08-04,65.5913
2017-08-03,73.1458
2017-08-02,81.0875
2017-08-01,89.9990
2017-07-31,96.4007
2017-07-28,96.0881
2017-07-27,95.9242
2017-07-26,89.6136
2017-07-25,84.1291
2017-07-24,83.9458
2017-07-21,84.0839
2017-07-20,84.6046
2017-07-19,84.8425
2017-07-18,85.0442
2017-07-17,92.4461
2017-07-14,92.3473
2017-07-13,82.5123
2017-07-12,90.5002
2017-07-11,80.9038
2017-07-10,81.1718
2017-07-07,82.1998
2017-07-06,82.3890
2017-07-05,71.1645
2017-07-03,71.5193
2017-06-30,72.5177
2017-06-29,76.3900
2017-06-28,83.8587
2017-06-27,83.8712
2017-06-26,90.6197
2017-06-23,82.4495
2017-06-22,81.8846
2017-06-21,81.2097
2017-06-20,91.1675
2017-06-19,82.1464
2017-06-16,73.9944
2017-06-15,69.8475
2017-06-14,58.7995
2017-06-13,62.6271
2017-06-12,62.8677
2017-06-09,71.3560
2017-06-08,70.1810
2017-06-07,70.2160
2017-06-06,62.1002
2017-06-05,72.5052
2017-06-02,82.5755
2017-06-01,72.0109
2017-05-31,73.1961
2017-05-30,61.6360
2017-05-26,50.7278
2017-05-25,41.4222
2017-05-24,42.4448
2017-05-23,29.4183
2017-05-22,37.2470
2017-05-19,35.3892
2017-05-18,32.6778
2017-05-17,40.7256
2017-05-16,40.2786
2017-05-15,46.8435
2017-05-12,46.6518
2017-05-11,55.9600
2017-05-10,56.3407
2017-05-09,61.3396
2017-05-08,62.4514
2017-05-05,63.8794
2017-05-04,64.4287
2017-05-03,64.4817
2017-05-02,73.1172
2017-05-01,73.9260
2017-04-28,84.8925
2017-04-27,78.0740
2017-04-26,68.0323
2017-04-25,73.7349
2017-04-24,63.2163
2017-04-21,62.6364
2017-04-20,51.8144
2017-04-19,41.8633
2017-04-18,42.3135
2017-04-17,30.4922
2017-04-13,21.0111
2017-04-12,28.4158
2017-04-11,37.1186
2017-04-10,47.2952
2017-04-07,46.4942
2017-04-06,35.1821
2017-04-05,44.5239
2017-04-04,44.6874
2017-04-03,33.0666
2017-03-31,43.4630
2017-03-30,58.0602
2017-03-29,48.7017
2017-03-28,39.8010
2017-03-27,39.7208
2017-03-24,38.6585
2017-03-23,35.9161
2017-03-22,28.6543
2017-03-21,35.9209
2017-03-20,44.4553
2017-03-17,35.5702
2017-03-16,21.5435
2017-03-15,34.6213
2017-03-14,47.7148
2017-03-13,50.9746
2017-03-10,59.1132
2017-03-09,70.5144
2017-03-08,78.7624
2017-03-07,71.9791
2017-03-06,73.1011
2017-03-03,83.7260
2017-03-02,93.1775
2017-03-01,92.9646
2017-02-28,92.3473
2017-02-27,92.0626
2017-02-24,91.9701
2017-02-23,91.7330
2017-02-22,83.0725
2017-02-21,91.7916
2017-02-17,91.4587
2017-02-16,90.8707
2017-02-15,80.0303
2017-02-14,79.3950
2017-02-13,65.9979
2017-02-10,52.7715
2017-02-09,42.8461
2017-02-08,45.7255
2017-02-07,57.6569
2017-02-06,57.2176
2017-02-03,49.7012
2017-02-02,50.0126
2017-02-01,57.3898
2017-01-31,56.3167
2017-01-30,59.9005
2017-01-27,70.7269
2017-01-26,74.7310
2017-01-25,65.3601
2017-01-24,59.7773
2017-01-23,48.4275
2017-01-20,59.8979
2017-01-19,59.0563
2017-01-18,59.1147
2017-01-17,60.9952
2017-01-13,62.6706
2017-01-12,55.1346
2017-01-11,57.7695
2017-01-10,66.4811
2017-01-09,56.4794
2017-01-06,69.6046
2017-01-05,69.4592
2017-01-04,68.7745
2017-01-03,68.4754
2016-12-30,71.2573
2016-12-29,69.1505
2016-12-28,64.9370
2016-12-27,74.3714
2016-12-23,76.0663
2016-12-22,82.3221
2016-12-21,81.7835
2016-12-20,82.0627
2016-12-19,73.5012
2016-12-16,73.3495
2016-12-15,70.3132
2016-12-14,78.8580
2016-12-13,89.8672
2016-12-12,89.2631
2016-12-09,75.0853
2016-12-08,70.5129
2016-12-07,70.5488
2016-12-06,71.2206
2016-12-05,81.8113
2016-12-02,74.2860
2016-12-01,64.2732
2016-11-30,54.2052
2016-11-29,42.0713
2016-11-28,42.9622
2016-11-25,55.7621
2016-11-23,64.8740
2016-11-22,66.8560
2016-11-21,65.9273
2016-11-18,66.1654
2016-11-17,65.1881
2016-11-16,67.6925
2016-11-15,69.3167
2016-11-14,79.2870
2016-11-11,69.8910
2016-11-10,58.1585
2016-11-09,59.3829
2016-11-08,66.1559
2016-11-07,67.7114
2016-11-04,68.0110
2016-11-03,69.1418
2016-11-02,71.5485
2016-11-01,76.3675
2016-10-31,75.7680
2016-10-28,82.5901
2016-10-27,93.1834
2016-10-26,82.9121
2016-10-25,66.1634
2016-10-24,48.4805
2016-10-21,47.3113
2016-10-20,43.4658
2016-10-19,51.7185
2016-10-18,55.7145
2016-10-17,56.4244
2016-10-14,56.3673
2016-10-13,57.3860
2016-10-12,59.9202
2016-10-11,66.7012
2016-10-10,77.3734
2016-10-07,68.4134
2016-10-06,73.8237
2016-10-05,73.3762
2016-10-04,73.3633
2016-10-03,73.0651
2016-09-30,73.7285
2016-09-29,52.1411
2016-09-28,50.1901
2016-09-27,41.7941
2016-09-26,33.5061
2016-09-23,30.1232
2016-09-22,28.3630
2016-09-21,21.0213
2016-09-20,19.1555
2016-09-19,22.2124
2016-09-16,21.3821
2016-09-15,24.2513
2016-09-14,24.1116
2016-09-13,24.3802
2016-09-12,32.7018
2016-09-09,37.2531
2016-09-08,41.1168
2016-09-07,41.8216
2016-09-06,32.1235
2016-09-02,28.1231
2016-09-01,18.8882
2016-08-31,27.4915
2016-08-30,39.8793
2016-08-29,52.4292
2016-08-26,53.3238
2016-08-25,62.1688
2016-08-24,70.2066
2016-08-23,78.9976
2016-08-22,92.3790
2016-08-19,92.3356
2016-08-18,100.0000
2016-08-17,89.2110
2016-08-16,80.3176
2016-08-15,69.0796
2016-08-12,69.3155
2016-08-11,57.9289
2016-08-10,45.3311
2016-08-09,50.3449
2016-08-08,52.6693
2016-08-05,53.4948
2016-08-04,43.1107
2016-08-03,43.2281
2016-08-02,49.7636
2016-08-01,58.1229
2016-07-29,58.4035
2016-07-28,66.8883
2016-07-27,79.5403
2016-07-26,69.2574
2016-07-25,56.4485
2016-07-22,57.4702
2016-07-21,70.0616
2016-07-20,78.5720
2016-07-19,68.4364
2016-07-18,56.6886
2016-07-15,56.4810
2016-07-14,57.7282
2016-07-13,58.5523
2016-07-12,67.4591
2016-07-11,64.8859
2016-07-08,48.7523
2016-07-07,49.4487
2016-07-06,49.1287
2016-07-05,50.1627
2016-07-01,60.1191
2016-06-30,62.9207
2016-06-29,54.7342
2016-06-28,53.3846
2016-06-27,45.0589
2016-06-24,47.3389
2016-06-23,54.0990
2016-06-22,53.7122
2016-06-21,55.1801
2016-06-20,63.7582
2016-06-17,65.8677
2016-06-16,64.7977
2016-06-15,74.4636
2016-06-14,65.1079
2016-06-13,61.0008
2016-06-10,68.1676
2016-06-09,75.6234
2016-06-08,75.9923
2016-06-07,76.5100
2016-06-06,67.9985
2016-06-03,57.7975
2016-06-02,45.8993
2016-06-01,35.5802
2016-05-31,35.9216
2016-05-27,47.5287
2016-05-26,38.7087
2016-05-25,41.8783
2016-05-24,40.1222
2016-05-23,37.7666
2016-05-20,38.1785
2016-05-19,45.4891
2016-05-18,57.7651
2016-05-17,58.9701
2016-05-16,59.0586
2016-05-13,49.4277
2016-05-12,49.7626
2016-05-11,50.2574
2016-05-10,54.8685
2016-05-09,57.6701
2016-05-06,56.2474
2016-05-05,49.1693
2016-05-04,49.7982
2016-05-03,46.4133
2016-05-02,53.5172
2016-04-29,60.6680
2016-04-28,69.3178
2016-04-27,68.9537
2016-04-26,66.4395
2016-04-25,64.8805
2016-04-22,66.4704
2016-04-21,75.6174
2016-04-20,75.4229
2016-04-19,90.9225
2016-04-18,91.2685
2016-04-15,91.6400
2016-04-14,79.5706
2016-04-13,63.0496
2016-04-12,52.7861
2016-04-11,43.6256
2016-04-08,50.5989
2016-04-07,42.1512
2016-04-06,33.2387
2016-04-05,24.8510
2016-04-04,26.7611
2016-04-01,32.3974
2016-03-31,42.0280
2016-03-30,53.9570
2016-03-29,56.3775
2016-03-28,65.2616
2016-03-24,65.0824
2016-03-23,73.7271
2016-03-22,82.1430
2016-03-21,82.5818
2016-03-18,81.9632
2016-03-17,79.7254
2016-03-16,70.4190
2016-03-15,59.2565
2016-03-14,69.1581
2016-03-11,69.1727
2016-03-10,69.4047
2016-03-09,69.6443
2016-03-08,57.4239
2016-03-07,59.5920
2016-03-04,59.8176
2016-03-03,47.4427
2016-03-02,57.3911
2016-03-01,67.3825
2016-02-29,68.8627
2016-02-26,53.5044
2016-02-25,33.1020
2016-02-24,27.8710
2016-02-23,28.6822
2016-02-22,27.8117
2016-02-19,22.0005
2016-02-18,28.8364
2016-02-17,29.5966
2016-02-16,22.0123
2016-02-12,21.7997
2016-02-11,32.5771
2016-02-10,41.9743
2016-02-09,31.7770
2016-02-08,37.3222
2016-02-05,38.0108
2016-02-04,44.3298
2016-02-03,44.1607
2016-02-02,35.9149
2016-02-01,43.5104
2016-01-29,35.7444
2016-01-28,26.1046
2016-01-27,27.6873
2016-01-26,46.0340
2016-01-25,36.1592
2016-01-22,35.1966
2016-01-21,25.2743
2016-01-20,16.4773
2016-01-19,24.2453
2016-01-15,14.2219
2016-01-14,15.3646
2016-01-13,20.8277
2016-01-12,29.4060
2016-01-11,26.0848
2016-01-08,28.9502
2016-01-07,40.8051
2016-01-06,55.5199
2016-01-05,56.3435
2016-01-04,36.7289
2015-12-31,39.0168
2015-12-30,47.4511
2015-12-29,51.8189
2015-12-28,41.5214
2015-12-24,34.9231
2015-12-23,40.9156
2015-12-22,31.8144
2015-12-21,24.4018
2015-12-18,31.9779
2015-12-17,46.0915
2015-12-16,46.6260
2015-12-15,38.9496
2015-12-14,37.0148
2015-12-11,38.5917
2015-12-10,41.2382
2015-12-09,33.0510
2015-12-08,35.6272
2015-12-07,37.8130
2015-12-04,37.4159
2015-12-03,34.2094
2015-12-02,45.4940
2015-12-01,55.8290
2015-11-30,53.9248
2015-11-27,54.2929
2015-11-25,49.7350
2015-11-24,55.7878
2015-11-23,56.1076
2015-11-20,56.6138
2015-11-19,46.5262
2015-11-18,37.1137
2015-11-17,36.3547
2015-11-16,25.5825
2015-11-13,26.1492
2015-11-12,39.6742
2015-11-11,40.6212
2015-11-10,31.4159
2015-11-09,41.6787
2015-11-06,51.6651
2015-11-05,62.1006
2015-11-04,73.3517
2015-11-03,76.8955
2015-11-02,83.2284
2015-10-30,83.6776
2015-10-29,83.3136
2015-10-28,90.7453
2015-10-27,84.2329
2015-10-26,79.4158
2015-10-23,78.8782
2015-10-22,78.0874
2015-10-21,75.9311
2015-10-20,72.3994
2015-10-19,71.5120
2015-10-16,71.8114
2015-10-15,71.5990
2015-10-14,60.9683
2015-10-13,82.6717
2015-10-12,81.6796
2015-10-09,70.6354
2015-10-08,71.3877
2015-10-07,58.7967
2015-10-06,47.3776
2015-10-05,38.6987
2015-10-02,35.1380
2015-10-01,23.7995
2015-09-30,32.0278
2015-09-29,31.3656
2015-09-28,39.8609
2015-09-25,47.4613
2015-09-24,45.5175
2015-09-23,48.2790
2015-09-22,61.5910
2015-09-21,71.2409
2015-09-18,62.3337
2015-09-17,80.1415
2015-09-16,80.8079
2015-09-15,67.4771
2015-09-14,56.6739
2015-09-11,58.9415
2015-09-10,61.8468
2015-09-09,70.9302
2015-09-08,72.2038
2015-09-04,58.3396
2015-09-03,54.0327
2015-09-02,45.4722
2015-09-01,38.7720
2015-08-31,44.8892
2015-08-28,44.9833
2015-08-27,43.6740
2015-08-26,43.5396
2015-08-25,33.1685
2015-08-24,21.8981
2015-08-21,32.9009
2015-08-20,36.8423
2015-08-19,41.2298
2015-08-18,50.2124
2015-08-17,50.2055
2015-08-14,51.2814
2015-08-13,51.5894
2015-08-12,38.7111
2015-08-11,51.5078
2015-08-10,49.4137
2015-08-07,37.8029
2015-08-06,38.4108
2015-08-05,36.2970
2015-08-04,42.5742
2015-08-03,34.3878
2015-07-31,34.3972
2015-07-30,25.8626
2015-07-29,32.8521
2015-07-28,24.4498
2015-07-27,34.4840
2015-07-24,42.1338
2015-07-23,48.8396
2015-07-22,58.9445
2015-07-21,43.5437
2015-07-20,57.4246
2015-07-17,59.5549
2015-07-16,62.0506
2015-07-15,62.8816
2015-07-14,61.5162
2015-07-13,48.8154
2015-07-10,39.6389
2015-07-09,32.1330
2015-07-08,22.4292
2015-07-07,22.7745
2015-07-06,18.5985
2015-07-02,32.5007
2015-07-01,42.2302
2015-06-30,41.4741
2015-06-29,50.2955
2015-06-26,52.0064
2015-06-25,53.3155
2015-06-24,61.4467
2015-06-23,73.3332
2015-06-22,74.0941
2015-06-19,74.6051
2015-06-18,61.7881
2015-06-17,49.3436
2015-06-16,51.1201
2015-06-15,55.1061
2015-06-12,64.8973
2015-06-11,58.1870
2015-06-10,49.8368
2015-06-09,42.1426
2015-06-08,41.1517
2015-06-05,32.7757
2015-06-04,40.3637
2015-06-03,41.5146
2015-06-02,39.3092
2015-06-01,27.4784
2015-05-29,15.9618
2015-05-28,29.3243
2015-05-27,38.9149
2015-05-26,37.9439
2015-05-22,50.3204
2015-05-21,66.5429
2015-05-20,55.1594
2015-05-19,50.8091
2015-05-18,43.2756
2015-05-15,37.0819
2015-05-14,44.5315
2015-05-13,35.9232
2015-05-12,29.0580
2015-05-11,28.5759
2015-05-08,20.4727
2015-05-07,7.1009
2015-05-06,7.1805
2015-05-05,6.6925
2015-05-04,14.1192
2015-05-01,22.7472
2015-04-30,14.9206
2015-04-29,15.6251
2015-04-28,24.4152
2015-04-27,25.1965
2015-04-24,26.0639
2015-04-23,35.2743
2015-04-22,35.3099
2015-04-21,49.4285
2015-04-20,50.1766
2015-04-17,50.3968
2015-04-16,61.8631
2015-04-15,59.1274
2015-04-14,49.3838
2015-04-13,59.0007
2015-04-10,67.4397
2015-04-09,57.3932
2015-04-08,57.9109
2015-04-07,48.9100
2015-04-06,37.7373
2015-04-02,39.9460
2015-04-01,31.8262
2015-03-31,43.8829
2015-03-30,52.5663
2015-03-27,51.1787
2015-03-26,42.2149
2015-03-25,51.7545
2015-03-24,52.2208
2015-03-23,51.3741
2015-03-20,60.9212
2015-03-19,49.0036
2015-03-18,57.7808
2015-03-17,45.1241
2015-03-16,53.1242
2015-03-13,55.2103
2015-03-12,54.2461
2015-03-11,45.0833
2015-03-10,43.6771
2015-03-09,43.1334
2015-03-06,32.1542
2015-03-05,45.3149
2015-03-04,46.2509
2015-03-03,53.2047
2015-03-02,48.5722
2015-02-27,47.2940
2015-02-26,54.3301
2015-02-25,63.0146
2015-02-24,72.3950
2015-02-23,73.0191
2015-02-20,90.5975
2015-02-19,89.2027
2015-02-18,89.2526
2015-02-17,89.8111
2015-02-13,75.3483
2015-02-12,78.9871
2015-02-11,82.9121
2015-02-10,85.2797
2015-02-09,79.1104
2015-02-06,79.7967
2015-02-05,79.5431
2015-02-04,79.6219
2015-02-03,79.0025
2015-02-02,78.0213
2015-01-30,81.3491
2015-01-29,78.8627
2015-01-28,66.5504
2015-01-27,56.6557
2015-01-26,59.2404
2015-01-23,68.9911
2015-01-22,69.4594
2015-01-21,68.1097
2015-01-20,56.9246
2015-01-16,46.4352
2015-01-15,46.5892
2015-01-14,37.9139
2015-01-13,38.9976
2015-01-12,37.7438
2015-01-09,45.4962
2015-01-08,44.0353
2015-01-07,43.1736
2015-01-06,42.4641
2015-01-05,60.0382
2015-01-02,74.6920
2014-12-31,86.8879
2014-12-30,94.4324
2014-12-29,100.0000
2014-12-26,87.9204
2014-12-24,77.3079
2014-12-23,68.1648
2014-12-22,62.4462
2014-12-19,57.3714
2014-12-18,53.5312
2014-12-17,44.7114
2014-12-16,33.0448
2014-12-15,19.2656
2014-12-12,6.2929
2014-12-11,6.9692
2014-12-10,7.7143
2014-12-09,22.1497
2014-12-08,34.2518
2014-12-05,45.2821
2014-12-04,47.5216
2014-12-03,57.9933
2014-12-02,70.9925
2014-12-01,69.6687
2014-11-28,79.8330
2014-11-26,86.0500
2014-11-25,92.0392
2014-11-24,91.7694
2014-11-21,85.6225
2014-11-20,84.9057
2014-11-19,78.4982
2014-11-18,68.8536
2014-11-17,66.9526
2014-11-14,77.4796
2014-11-13,76.3336
2014-11-12,65.7706
2014-11-11,65.8764
2014-11-10,66.9390
2014-11-07,66.4464
2014-11-06,67.9503
2014-11-05,58.9642
2014-11-04,46.8370
2014-11-03,48.4337
2014-10-31,48.0448
2014-10-30,48.1636
2014-10-29,54.6489
2014-10-28,45.0430
2014-10-27,44.6396
2014-10-24,43.9485
2014-10-23,37.0600
2014-10-22,38.9397
2014-10-21,55.5275
2014-10-20,45.6473
2014-10-17,44.6103
2014-10-16,42.3349
2014-10-15,32.7289
2014-10-14,34.6043
2014-10-13,24.5905
2014-10-10,34.1355
2014-10-09,42.6610
2014-10-08,44.9769
2014-10-07,43.9292
2014-10-06,44.6265
2014-10-03,36.2638
2014-10-02,41.0160
2014-10-01,49.2365
2014-09-30,61.7083
2014-09-29,73.2729
2014-09-26,63.0388
2014-09-25,54.2484
2014-09-24,55.7407
2014-09-23,46.4438
2014-09-22,58.0809
2014-09-19,69.4083
2014-09-18,55.4294
2014-09-17,55.6649
2014-09-16,56.5808
2014-09-15,46.1648
2014-09-12,46.4266
2014-09-11,46.4669
2014-09-10,45.1595
2014-09-09,52.1053
2014-09-08,48.7393
2014-09-05,42.9441
2014-09-04,54.5772
2014-09-03,56.5598
2014-09-02,55.1756
2014-08-29,69.5314
2014-08-28,66.4337
2014-08-27,77.3169
2014-08-26,86.4287
2014-08-25,79.6344
2014-08-22,79.8505
2014-08-21,80.8490
2014-08-20,81.8187
2014-08-19,67.1763
2014-08-18,69.4487
2014-08-15,58.9349
2014-08-14,57.4134
2014-08-13,45.6112
2014-08-12,38.4641
2014-08-11,36.9907
2014-08-08,29.7602
2014-08-07,20.4075
2014-08-06,10.4181
2014-08-05,9.3346
2014-08-04,8.4400
2014-08-01,13.2732
2014-07-31,19.2453
2014-07-30,19.2610
2014-07-29,18.8027
2014-07-28,18.4763
2014-07-25,27.2070
2014-07-24,34.0580
2014-07-23,38.1648
2014-07-22,41.6482
2014-07-21,30.2828
2014-07-18,30.9267
2014-07-17,29.3249
2014-07-16,30.9002
2014-07-15,40.7814
2014-07-14,40.1170
2014-07-11,37.7763
2014-07-10,38.8487
2014-07-09,35.5110
2014-07-08,38.4644
2014-07-07,39.5113
2014-07-03,46.1955
2014-07-02,47.1946
2014-07-01,47.1017
2014-06-30,40.5024
2014-06-27,48.9037
2014-06-26,41.5415
2014-06-25,32.1704
2014-06-24,33.8281
2014-06-23,35.4628
2014-06-20,44.8465
2014-06-19,35.0900
2014-06-18,36.7911
2014-06-17,37.0273
2014-06-16,44.8901
2014-06-13,45.8200
2014-06-12,45.1872
2014-06-11,55.0586
2014-06-10,70.8689
2014-06-09,80.3710
2014-06-06,79.8365
2014-06-05,79.4872
2014-06-04,78.5586
2014-06-03,77.6835
2014-06-02,77.2862
2014-05-30,66.0456
2014-05-29,64.1375
2014-05-28,54.2071
2014-05-27,55.0467
2014-05-23,55.3262
2014-05-22,56.2097
2014-05-21,57.1051
2014-05-20,47.9296
2014-05-19,59.4414
2014-05-16,61.8165
2014-05-15,71.5912
2014-05-14,82.0024
2014-05-13,91.0160
2014-05-12,91.0316
2014-05-09,78.5377
2014-05-08,70.0492
2014-05-07,59.1271
2014-05-06,70.9798
2014-05-05,71.6115
2014-05-02,70.3309
2014-05-01,70.0396
2014-04-30,70.0024
2014-04-29,69.8960
2014-04-28,69.6014
2014-04-25,70.7932
2014-04-24,69.2137
2014-04-23,79.9615
2014-04-22,66.4017
2014-04-21,53.8761
2014-04-17,44.3180
