Dates,MIDPRICE Values
2014-04-23,108.6066
2014-04-22,108.3918
2014-04-21,108.3918
2014-04-17,108.1563
2014-04-16,106.9862
2014-04-15,106.9862
2014-04-14,106.9862
2014-04-11,106.9862
2014-04-10,106.9862
2014-04-09,106.9920
2014-04-08,109.6953
2014-04-07,109.8533
2014-04-04,110.7117
2014-04-03,112.1722
2014-04-02,112.4631
2014-04-01,112.4631
2014-03-31,112.4631
2014-03-28,112.4631
2014-03-27,112.4631
2014-03-26,112.4631
2014-03-25,112.4631
2014-03-24,112.4631
2014-03-21,112.4631
2014-03-20,112.4631
2014-03-19,112.4631
2014-03-18,112.4631
2014-03-17,112.4631
2014-03-14,112.4631
2014-03-13,112.4631
2014-03-12,112.4631
2014-03-11,112.4631
2014-03-10,112.4631
2014-03-07,112.4631
2014-03-06,112.4631
2014-03-05,112.4631
2014-03-04,112.4631
2014-03-03,112.4631
2014-02-28,112.4631
2014-02-27,112.4631
2014-02-26,112.4631
2014-02-25,112.4631
2014-02-24,112.4631
2014-02-21,112.4631
2014-02-20,112.4631
2014-02-19,112.4631
2014-02-18,112.4631
2014-02-14,112.4631
2014-02-13,112.4631
2014-02-12,112.4631
2014-02-11,112.4631
2014-02-10,112.4631
2014-02-07,112.4631
2014-02-06,112.4631
2014-02-05,112.4631
2014-02-04,113.2147
2014-02-03,114.1628
2014-01-31,114.3037
2014-01-30,115.2091
2014-01-29,116.4348
2014-01-28,117.4939
2014-01-27,117.4939
2014-01-24,117.4939
2014-01-23,117.4939
2014-01-22,117.4939
2014-01-21,116.7375
2014-01-17,116.7375
2014-01-16,116.5521
2014-01-15,116.5521
2014-01-14,116.5521
2014-01-13,116.1096
2014-01-10,115.8841
2014-01-09,115.6539
2014-01-08,115.3807
2014-01-07,115.2020
2014-01-06,115.0829
2014-01-03,114.2148
2014-01-02,112.5043
2013-12-31,112.1554
2013-12-30,112.1554
2013-12-27,111.6235
2013-12-26,111.1724
2013-12-24,110.9129
2013-12-23,110.2959
2013-12-20,110.2959
2013-12-19,109.9640
2013-12-18,108.8704
2013-12-17,108.8704
2013-12-16,108.8704
2013-12-13,108.8704
2013-12-12,108.8704
2013-12-11,108.8704
2013-12-10,108.8704
2013-12-09,108.8704
2013-12-06,108.8704
2013-12-05,108.8704
2013-12-04,108.8704
2013-12-03,108.8704
2013-12-02,108.8704
2013-11-29,108.8704
2013-11-27,108.8704
2013-11-26,108.8704
2013-11-25,108.8704
2013-11-22,108.8364
2013-11-21,107.2620
2013-11-20,107.0833
2013-11-19,106.5135
2013-11-18,106.3429
2013-11-15,103.6622
2013-11-14,102.5413
2013-11-13,102.1996
2013-11-12,101.9911
2013-11-11,101.9911
2013-11-08,101.5571
2013-11-07,101.3018
2013-11-06,101.1188
2013-11-05,100.6591
2013-11-04,100.6591
2013-11-01,100.4506
2013-10-31,99.7613
2013-10-30,99.5698
2013-10-29,99.5694
2013-10-28,99.5694
2013-10-25,99.5694
2013-10-24,98.6166
2013-10-23,98.6166
2013-10-22,95.9827
2013-10-21,95.5827
2013-10-18,95.5827
2013-10-17,95.3828
2013-10-16,94.6466
2013-10-15,94.5275
2013-10-14,94.5275
2013-10-11,94.5275
2013-10-10,94.5275
2013-10-09,94.5275
2013-10-08,94.5275
2013-10-07,94.5275
2013-10-04,94.5275
2013-10-03,94.5275
2013-10-02,94.5275
2013-10-01,94.5275
2013-09-30,94.5275
2013-09-27,94.5275
2013-09-26,94.5275
2013-09-25,94.5275
2013-09-24,94.5275
2013-09-23,94.5275
2013-09-20,93.1535
2013-09-19,93.1535
2013-09-18,92.7875
2013-09-17,91.9195
2013-09-16,91.2429
2013-09-13,89.3026
2013-09-12,88.8303
2013-09-11,88.4090
2013-09-10,88.3083
2013-09-09,88.3083
2013-09-06,88.3083
2013-09-05,88.3083
2013-09-04,87.9652
2013-09-03,87.1724
2013-08-30,87.1724
2013-08-29,87.1724
2013-08-28,87.1724
2013-08-27,87.1724
2013-08-26,87.1724
2013-08-23,87.1724
2013-08-22,87.1724
2013-08-21,87.1724
2013-08-20,87.1724
2013-08-19,87.1724
2013-08-16,87.1724
2013-08-15,87.1724
2013-08-14,87.1724
2013-08-13,87.1724
2013-08-12,87.1724
2013-08-09,87.1724
2013-08-08,87.1724
2013-08-07,87.1724
2013-08-06,87.1724
2013-08-05,87.1724
2013-08-02,87.1724
2013-08-01,87.1724
2013-07-31,87.1724
2013-07-30,87.1724
2013-07-29,87.1724
2013-07-26,87.1703
2013-07-25,86.8723
2013-07-24,86.4911
2013-07-23,85.6694
2013-07-22,85.5508
2013-07-19,85.5508
2013-07-18,85.5307
2013-07-17,85.4480
2013-07-16,85.1530
2013-07-15,84.8622
2013-07-12,84.2428
2013-07-11,83.7503
2013-07-10,83.0260
2013-07-09,83.0260
2013-07-08,82.7507
2013-07-05,82.0934
2013-07-03,82.0722
2013-07-02,80.8628
2013-07-01,80.5430
2013-06-28,80.5430
2013-06-27,80.2518
2013-06-26,80.2518
2013-06-25,80.2518
2013-06-24,80.2518
2013-06-21,80.2518
2013-06-20,80.2518
2013-06-19,80.2518
2013-06-18,80.2518
2013-06-17,79.8290
2013-06-14,79.0824
2013-06-13,78.9681
2013-06-12,78.9681
2013-06-11,78.9217
2013-06-10,78.9217
2013-06-07,78.7692
2013-06-06,78.2948
2013-06-05,78.2948
2013-06-04,78.2948
2013-06-03,78.2948
2013-05-31,78.2948
2013-05-30,78.2948
2013-05-29,78.2948
2013-05-28,78.2948
2013-05-24,77.9178
2013-05-23,77.6679
2013-05-22,77.3339
2013-05-21,77.0512
2013-05-20,76.1916
2013-05-17,75.9676
2013-05-16,74.7337
2013-05-15,74.3628
2013-05-14,73.2391
2013-05-13,72.4067
2013-05-10,72.4024
2013-05-09,72.4024
2013-05-08,71.8796
2013-05-07,71.7152
2013-05-06,71.5614
2013-05-03,71.2095
2013-05-02,70.9188
2013-05-01,70.8513
2013-04-30,70.6491
2013-04-29,70.6491
2013-04-26,70.6491
2013-04-25,70.3414
2013-04-24,70.3414
2013-04-23,68.9972
2013-04-22,68.9972
2013-04-19,68.9972
2013-04-18,68.9972
2013-04-17,68.9972
2013-04-16,68.7871
2013-04-15,68.7787
2013-04-12,68.5819
2013-04-11,68.5694
2013-04-10,67.8845
2013-04-09,67.4336
2013-04-08,67.1596
2013-04-05,67.1596
2013-04-04,67.1596
2013-04-03,67.1596
2013-04-02,67.1596
2013-04-01,67.0257
2013-03-28,67.0257
2013-03-27,67.0257
2013-03-26,67.0257
2013-03-25,66.8782
2013-03-22,66.8782
2013-03-21,66.8782
2013-03-20,66.8782
2013-03-19,66.8782
2013-03-18,66.8782
2013-03-15,66.8782
2013-03-14,66.2924
2013-03-13,66.1871
2013-03-12,66.0901
2013-03-11,65.4201
2013-03-08,64.9650
2013-03-07,64.9650
2013-03-06,63.8398
2013-03-05,63.6586
2013-03-04,63.2688
2013-03-01,63.2688
2013-02-28,63.2688
2013-02-27,63.2688
2013-02-26,63.0970
2013-02-25,63.0970
2013-02-22,63.0970
2013-02-21,63.0970
2013-02-20,63.0970
2013-02-19,63.0970
2013-02-15,63.0970
2013-02-14,63.0970
2013-02-13,63.0970
2013-02-12,63.0970
2013-02-11,63.0970
2013-02-08,63.0970
2013-02-07,63.0970
2013-02-06,63.0970
2013-02-05,63.0970
2013-02-04,62.9756
2013-02-01,62.7243
2013-01-31,62.4271
2013-01-30,62.0963
2013-01-29,62.0963
2013-01-28,62.0963
2013-01-25,62.0963
2013-01-24,62.0963
2013-01-23,62.0963
2013-01-22,62.0126
2013-01-18,61.6818
2013-01-17,61.6818
2013-01-16,61.6818
2013-01-15,61.6818
2013-01-14,61.6818
2013-01-11,61.6818
2013-01-10,61.6818
2013-01-09,61.6818
2013-01-08,61.6818
2013-01-07,61.6818
2013-01-04,61.6818
2013-01-03,61.6650
2013-01-02,61.3929
2012-12-31,61.0705
2012-12-28,61.0705
2012-12-27,61.0705
2012-12-26,61.0705
2012-12-24,61.0705
2012-12-21,60.9365
2012-12-20,60.9365
2012-12-19,60.9156
2012-12-18,60.8570
2012-12-17,60.8508
2012-12-14,60.7010
2012-12-13,60.6344
2012-12-12,60.6344
2012-12-11,60.6261
2012-12-10,60.4293
2012-12-07,60.1278
2012-12-06,60.1278
2012-12-05,60.1278
2012-12-04,60.1278
2012-12-03,60.0654
2012-11-30,60.0654
2012-11-29,60.0654
2012-11-28,59.9293
2012-11-27,59.9293
2012-11-26,59.9282
2012-11-23,59.9282
2012-11-21,59.9282
2012-11-20,59.9282
2012-11-19,59.9282
2012-11-16,59.9282
2012-11-15,59.9282
2012-11-14,59.9282
2012-11-13,59.9282
2012-11-12,59.9282
2012-11-09,59.9282
2012-11-08,59.9282
2012-11-07,59.9282
2012-11-06,59.9282
2012-11-05,59.9282
2012-11-02,59.9282
2012-11-01,59.9282
2012-10-31,59.9282
2012-10-26,59.9282
2012-10-25,59.9282
2012-10-24,59.9282
2012-10-23,59.6619
2012-10-22,59.6619
2012-10-19,59.6619
2012-10-18,59.6619
2012-10-17,59.6619
2012-10-16,59.6619
2012-10-15,59.6619
2012-10-12,59.6619
2012-10-11,59.6619
2012-10-10,59.6619
2012-10-09,59.7662
2012-10-08,59.9854
2012-10-05,60.1302
2012-10-04,60.1385
2012-10-03,60.1385
2012-10-02,60.1385
2012-10-01,60.1385
2012-09-28,60.1385
2012-09-27,60.1385
2012-09-26,60.1385
2012-09-25,60.1385
2012-09-24,60.1385
2012-09-21,60.1385
2012-09-20,60.1385
2012-09-19,60.3590
2012-09-18,60.3590
2012-09-17,60.4963
2012-09-14,60.5504
2012-09-13,60.5504
2012-09-12,60.5504
2012-09-11,60.5504
2012-09-10,60.5504
2012-09-07,60.5504
2012-09-06,60.5504
2012-09-05,60.5504
2012-09-04,60.5504
2012-08-31,60.5504
2012-08-30,60.5504
2012-08-29,60.5504
2012-08-28,60.5504
2012-08-27,60.5504
2012-08-24,60.5504
2012-08-23,60.5504
2012-08-22,60.5662
2012-08-21,60.5662
2012-08-20,60.2850
2012-08-17,60.0658
2012-08-16,60.0658
2012-08-15,59.5240
2012-08-14,59.0525
2012-08-13,59.0525
2012-08-10,59.0525
2012-08-09,59.0525
2012-08-08,59.0525
2012-08-07,59.0525
2012-08-06,59.0525
2012-08-03,59.0525
2012-08-02,59.0525
2012-08-01,59.0525
2012-07-31,59.0525
2012-07-30,59.0525
2012-07-27,59.0525
2012-07-26,59.0525
2012-07-25,58.6989
2012-07-24,58.6989
2012-07-23,58.6989
2012-07-20,58.6989
2012-07-19,58.6989
2012-07-18,58.7189
2012-07-17,58.9163
2012-07-16,59.1136
2012-07-13,59.4302
2012-07-12,59.5001
2012-07-11,59.6358
2012-07-10,59.6358
2012-07-09,59.6358
2012-07-06,59.6358
2012-07-05,59.6358
2012-07-03,59.6358
2012-07-02,59.6358
2012-06-29,59.6358
2012-06-28,59.6358
2012-06-27,59.6358
2012-06-26,59.6358
2012-06-25,59.6358
2012-06-22,59.6358
2012-06-21,59.6358
2012-06-20,59.6358
2012-06-19,59.6358
2012-06-18,59.6358
2012-06-15,59.6358
2012-06-14,59.6358
2012-06-13,59.6358
2012-06-12,59.6358
2012-06-11,59.6358
2012-06-08,59.6358
2012-06-07,59.6358
2012-06-06,59.6358
2012-06-05,59.6358
2012-06-04,59.7309
2012-06-01,59.7682
2012-05-31,60.5085
2012-05-30,60.5085
2012-05-29,60.5085
2012-05-25,60.5085
2012-05-24,60.5085
2012-05-23,60.5085
2012-05-22,60.5085
2012-05-21,60.5085
2012-05-18,60.5085
2012-05-17,60.7277
2012-05-16,61.0226
2012-05-15,61.0226
2012-05-14,61.0226
2012-05-11,61.0226
2012-05-10,61.0226
2012-05-09,61.0226
2012-05-08,61.0226
2012-05-07,61.0226
2012-05-04,61.0226
2012-05-03,61.0226
2012-05-02,61.0226
2012-05-01,61.0226
2012-04-30,60.9157
2012-04-27,60.9157
2012-04-26,60.8869
2012-04-25,60.8869
2012-04-24,60.5333
2012-04-23,60.5333
2012-04-20,60.5333
2012-04-19,60.5333
2012-04-18,60.5333
2012-04-17,60.5333
2012-04-16,60.5333
2012-04-13,60.5333
2012-04-12,60.5333
2012-04-11,60.5333
2012-04-10,60.5333
2012-04-09,61.2240
2012-04-05,61.2364
2012-04-04,61.2364
2012-04-03,61.2364
2012-04-02,61.2364
2012-03-30,61.2364
2012-03-29,61.2364
2012-03-28,61.2364
2012-03-27,61.2364
2012-03-26,61.2364
2012-03-23,61.2364
2012-03-22,61.2364
2012-03-21,61.2364
2012-03-20,61.2364
2012-03-19,61.2364
2012-03-16,61.2364
2012-03-15,61.2364
2012-03-14,61.2364
2012-03-13,61.2364
2012-03-12,61.2364
2012-03-09,61.2364
2012-03-08,61.2364
2012-03-07,61.2364
2012-03-06,61.2364
2012-03-05,60.9659
2012-03-02,60.6267
2012-03-01,60.0871
2012-02-29,60.0871
2012-02-28,60.0871
2012-02-27,60.0094
2012-02-24,60.0094
2012-02-23,59.8696
2012-02-22,59.8696
2012-02-21,59.8676
2012-02-17,59.8349
2012-02-16,59.8349
2012-02-15,59.8349
2012-02-14,59.8349
2012-02-13,59.3730
2012-02-10,58.7517
2012-02-09,57.8729
2012-02-08,57.7461
2012-02-07,56.7610
2012-02-06,56.7610
2012-02-03,56.7610
2012-02-02,56.7447
2012-02-01,56.7447
2012-01-31,56.7447
2012-01-30,56.7447
2012-01-27,56.7447
2012-01-26,56.7447
2012-01-25,56.7447
2012-01-24,56.6098
2012-01-23,56.6098
2012-01-20,56.4585
2012-01-19,56.4585
2012-01-18,56.4585
2012-01-17,56.4585
2012-01-13,56.3318
2012-01-12,56.2744
2012-01-11,56.1313
2012-01-10,56.1313
2012-01-09,55.9923
2012-01-06,55.9923
2012-01-05,55.9923
2012-01-04,55.9923
2012-01-03,55.9923
2011-12-30,55.8089
2011-12-29,55.8089
2011-12-28,55.4636
2011-12-27,55.4636
2011-12-23,55.4636
2011-12-22,55.4636
2011-12-21,55.0426
2011-12-20,54.6542
2011-12-19,54.6542
2011-12-16,54.6542
2011-12-15,53.8906
2011-12-14,53.5656
2011-12-13,52.8547
2011-12-12,52.8547
2011-12-09,52.8547
2011-12-08,52.8547
2011-12-07,52.8547
2011-12-06,52.8547
2011-12-05,52.8547
2011-12-02,52.5359
2011-12-01,52.4255
2011-11-30,51.3055
2011-11-29,51.3055
2011-11-28,51.3055
2011-11-25,51.3055
2011-11-23,51.3055
2011-11-22,51.3055
2011-11-21,51.3055
2011-11-18,51.3055
2011-11-17,51.3055
2011-11-16,51.3055
2011-11-15,51.3055
2011-11-14,51.3055
2011-11-11,51.0437
2011-11-10,51.0437
2011-11-09,51.0437
2011-11-08,51.0437
2011-11-07,51.0437
2011-11-04,51.0437
2011-11-03,51.0437
2011-11-02,51.0437
2011-11-01,51.0437
2011-10-31,51.0437
2011-10-28,51.0437
2011-10-27,51.0437
2011-10-26,50.6943
2011-10-25,50.6253
2011-10-24,50.6253
2011-10-21,50.6253
2011-10-20,50.2638
2011-10-19,50.2638
2011-10-18,50.2638
2011-10-17,50.2638
2011-10-14,50.2638
2011-10-13,50.2638
2011-10-12,50.2638
2011-10-11,51.0963
2011-10-10,51.6366
2011-10-07,51.6366
2011-10-06,51.9189
2011-10-05,52.2698
2011-10-04,52.2698
2011-10-03,52.2698
2011-09-30,52.2698
2011-09-29,52.2899
2011-09-28,52.3101
2011-09-27,52.3101
2011-09-26,52.3101
2011-09-23,52.3101
2011-09-22,52.3101
2011-09-21,52.3101
2011-09-20,52.5359
2011-09-19,52.8867
2011-09-16,53.2295
2011-09-15,53.4795
2011-09-14,53.4795
2011-09-13,53.4795
2011-09-12,53.4795
2011-09-09,53.4795
2011-09-08,53.4795
2011-09-07,53.4795
2011-09-06,53.4795
2011-09-02,53.4795
2011-09-01,53.4795
2011-08-31,53.4795
2011-08-30,53.4795
2011-08-29,53.4795
2011-08-26,53.4795
2011-08-25,53.4795
2011-08-24,53.4795
2011-08-23,53.4795
2011-08-22,53.4795
2011-08-19,53.4795
2011-08-18,53.4795
2011-08-17,53.4795
2011-08-16,53.4795
2011-08-15,53.4795
2011-08-12,53.4795
2011-08-11,53.5360
2011-08-10,54.7413
2011-08-09,55.2297
2011-08-08,55.2297
2011-08-05,56.3589
2011-08-04,57.0000
2011-08-03,58.2501
2011-08-02,58.8913
2011-08-01,59.4478
2011-07-29,59.4881
2011-07-28,59.4881
2011-07-27,59.4881
2011-07-26,59.6333
2011-07-25,60.1494
2011-07-22,60.1494
2011-07-21,60.1494
2011-07-20,60.1494
2011-07-19,60.1494
2011-07-18,60.1494
2011-07-15,60.6414
2011-07-14,60.6414
2011-07-13,60.6414
2011-07-12,60.6954
2011-07-11,60.6954
2011-07-08,60.6954
2011-07-07,60.6954
2011-07-06,60.6954
2011-07-05,60.6954
2011-07-01,60.6954
2011-06-30,60.6954
2011-06-29,60.6954
2011-06-28,60.6954
2011-06-27,60.6954
2011-06-24,60.6954
2011-06-23,60.6954
2011-06-22,60.7823
2011-06-21,60.7823
2011-06-20,60.7823
2011-06-17,60.7823
2011-06-16,60.7823
2011-06-15,60.7823
2011-06-14,60.7823
2011-06-13,60.7823
2011-06-10,60.7823
2011-06-09,60.7823
2011-06-08,60.7823
2011-06-07,60.7823
2011-06-06,60.7823
2011-06-03,60.7823
2011-06-02,60.7823
2011-06-01,60.7182
2011-05-31,60.4434
2011-05-27,59.8959
2011-05-26,59.5669
2011-05-25,59.3624
2011-05-24,59.3624
2011-05-23,59.3624
2011-05-20,59.3624
2011-05-19,59.3624
2011-05-18,59.3624
2011-05-17,59.3624
2011-05-16,59.3624
2011-05-13,59.3624
2011-05-12,59.3624
2011-05-11,59.3624
2011-05-10,59.3624
2011-05-09,59.3624
2011-05-06,59.3624
2011-05-05,59.3624
2011-05-04,59.3624
2011-05-03,59.3624
2011-05-02,59.3624
2011-04-29,59.2380
2011-04-28,58.6443
2011-04-27,58.0226
2011-04-26,57.4370
2011-04-25,57.3928
2011-04-21,57.3928
2011-04-20,57.2244
2011-04-19,57.0358
2011-04-18,57.0358
2011-04-15,57.0358
2011-04-14,57.0358
2011-04-13,57.0358
2011-04-12,57.0358
2011-04-11,57.0358
2011-04-08,57.0358
2011-04-07,57.0358
2011-04-06,57.0358
2011-04-05,57.0358
2011-04-04,57.0358
2011-04-01,57.0358
2011-03-31,56.8834
2011-03-30,56.8112
2011-03-29,56.8112
2011-03-28,56.8112
2011-03-25,56.8112
2011-03-24,56.8112
2011-03-23,56.8112
2011-03-22,56.8112
2011-03-21,56.8112
2011-03-18,56.7038
2011-03-17,56.3169
2011-03-16,56.3169
2011-03-15,56.1215
2011-03-14,55.5711
2011-03-11,55.5711
2011-03-10,55.5711
2011-03-09,55.4555
2011-03-08,55.4555
2011-03-07,55.4555
2011-03-04,55.3278
2011-03-03,55.0367
2011-03-02,54.8532
2011-03-01,54.8532
2011-02-28,54.8532
2011-02-25,54.8532
2011-02-24,54.5444
2011-02-23,54.5444
2011-02-22,54.5444
2011-02-18,54.5444
2011-02-17,54.3318
2011-02-16,54.3318
2011-02-15,54.3318
2011-02-14,54.3318
2011-02-11,54.3318
2011-02-10,54.3318
2011-02-09,54.2195
2011-02-08,54.1635
2011-02-07,54.1635
2011-02-04,54.1635
2011-02-03,54.1635
2011-02-02,54.1555
2011-02-01,54.1555
2011-01-31,54.1236
2011-01-28,53.9043
2011-01-27,53.7726
2011-01-26,53.7726
2011-01-25,53.7726
2011-01-24,53.7726
2011-01-21,53.7726
2011-01-20,53.7726
2011-01-19,53.7726
2011-01-18,53.6051
2011-01-14,53.2382
2011-01-13,53.2382
2011-01-12,53.2382
2011-01-11,53.2382
2011-01-10,53.2382
2011-01-07,53.2382
2011-01-06,53.2382
2011-01-05,53.2382
2011-01-04,53.3981
2011-01-03,53.3981
2010-12-31,53.3981
2010-12-30,53.3981
2010-12-29,53.3981
2010-12-28,53.3981
2010-12-27,53.3981
2010-12-23,53.3981
2010-12-22,53.3981
2010-12-21,53.3981
2010-12-20,53.3981
2010-12-17,53.3981
2010-12-16,53.3981
2010-12-15,53.3981
2010-12-14,53.3981
2010-12-13,53.3981
2010-12-10,53.3981
2010-12-09,53.3981
2010-12-08,53.3981
2010-12-07,53.3981
2010-12-06,53.3981
2010-12-03,53.3981
2010-12-02,53.3981
2010-12-01,53.3981
2010-11-30,53.3981
2010-11-29,53.3981
2010-11-26,53.3122
2010-11-24,53.3122
2010-11-23,53.2686
2010-11-22,53.2686
2010-11-19,53.2686
2010-11-18,53.2686
2010-11-17,53.2686
2010-11-16,53.2686
2010-11-15,53.2686
2010-11-12,53.2686
2010-11-11,53.2686
2010-11-10,53.1774
2010-11-09,52.8365
2010-11-08,52.8365
2010-11-05,52.7454
2010-11-04,52.7454
2010-11-03,52.3133
2010-11-02,52.3133
2010-11-01,52.3133
2010-10-29,52.3133
2010-10-28,52.3133
2010-10-27,52.3133
2010-10-26,52.3133
2010-10-25,52.3133
2010-10-22,52.1864
2010-10-21,52.1864
2010-10-20,52.1864
2010-10-19,52.1864
2010-10-18,52.1864
2010-10-15,52.1864
2010-10-14,52.1864
2010-10-13,52.1864
2010-10-12,51.5641
2010-10-11,51.4253
2010-10-08,51.2985
2010-10-07,51.2985
2010-10-06,51.2985
2010-10-05,51.2985
2010-10-04,51.2985
2010-10-01,51.2985
2010-09-30,51.2985
2010-09-29,51.2985
2010-09-28,51.2985
2010-09-27,51.2985
2010-09-24,51.2985
2010-09-23,51.2985
2010-09-22,51.2985
2010-09-21,51.2985
2010-09-20,51.2985
2010-09-17,51.2985
2010-09-16,51.2985
2010-09-15,51.2985
2010-09-14,51.2985
2010-09-13,51.2985
2010-09-10,51.2985
2010-09-09,51.2985
2010-09-08,51.2985
2010-09-07,51.2985
2010-09-03,51.2985
2010-09-02,51.2985
2010-09-01,51.2985
2010-08-31,51.2985
2010-08-30,51.2985
2010-08-27,51.2985
2010-08-26,51.2985
2010-08-25,51.2985
2010-08-24,51.6174
2010-08-23,51.6174
2010-08-20,51.6174
2010-08-19,51.6174
2010-08-18,51.6174
2010-08-17,51.2982
2010-08-16,51.2982
2010-08-13,51.2982
2010-08-12,51.2982
2010-08-11,51.2982
2010-08-10,51.2982
2010-08-09,51.2982
2010-08-06,51.2982
2010-08-05,51.2982
2010-08-04,51.2982
2010-08-03,51.1587
2010-08-02,51.1311
2010-07-30,51.0602
2010-07-29,51.0602
2010-07-28,51.2099
2010-07-27,51.3052
2010-07-26,51.7103
2010-07-23,52.4589
2010-07-22,52.4865
2010-07-21,52.4865
2010-07-20,52.4865
2010-07-19,52.4865
2010-07-16,52.4865
2010-07-15,52.4865
2010-07-14,52.7160
2010-07-13,52.8374
2010-07-12,52.8374
2010-07-09,52.8374
2010-07-08,52.8374
2010-07-07,52.9275
2010-07-06,53.0686
2010-07-02,53.2213
2010-07-01,53.3467
2010-06-30,53.3467
2010-06-29,53.3467
2010-06-28,53.3467
2010-06-25,53.3467
2010-06-24,53.3467
2010-06-23,53.3467
2010-06-22,53.3467
2010-06-21,53.3467
2010-06-18,53.3467
2010-06-17,53.3467
2010-06-16,53.3467
2010-06-15,53.3467
2010-06-14,53.3467
2010-06-11,53.3467
2010-06-10,53.3467
2010-06-09,53.3467
2010-06-08,53.3467
2010-06-07,53.4373
2010-06-04,53.6500
2010-06-03,53.6500
2010-06-02,53.6500
2010-06-01,53.6500
2010-05-28,53.6500
2010-05-27,53.6500
2010-05-26,53.6500
2010-05-25,53.6500
2010-05-24,53.9574
2010-05-21,53.9574
2010-05-20,54.1977
2010-05-19,54.1977
2010-05-18,54.1977
2010-05-17,54.1977
2010-05-14,54.1977
2010-05-13,54.1977
2010-05-12,54.1977
2010-05-11,54.1977
2010-05-10,54.1977
2010-05-07,54.1977
2010-05-06,54.0541
2010-05-05,54.0541
2010-05-04,54.0541
2010-05-03,54.0541
2010-04-30,54.0541
2010-04-29,53.9444
2010-04-28,53.6624
2010-04-27,53.2315
2010-04-26,52.8516
2010-04-23,52.8516
2010-04-22,52.8516
2010-04-21,52.1113
2010-04-20,51.8253
2010-04-19,51.5746
2010-04-16,51.5746
2010-04-15,51.5746
2010-04-14,51.5746
2010-04-13,51.5746
2010-04-12,51.5746
2010-04-09,51.5746
2010-04-08,51.5746
2010-04-07,51.4577
2010-04-06,51.4577
2010-04-05,51.4577
2010-04-01,51.4577
2010-03-31,51.4577
2010-03-30,51.4577
2010-03-29,51.4577
2010-03-26,51.0269
2010-03-25,51.0269
2010-03-24,50.9759
2010-03-23,50.9759
2010-03-22,50.9759
2010-03-19,50.9759
2010-03-18,50.0476
2010-03-17,49.3968
2010-03-16,48.9299
2010-03-15,48.6381
2010-03-12,48.6381
2010-03-11,48.6342
2010-03-10,48.6342
2010-03-09,47.7960
2010-03-08,47.6785
2010-03-05,47.6785
2010-03-04,46.5326
2010-03-03,46.2474
2010-03-02,46.2474
2010-03-01,45.9105
2010-02-26,45.9105
2010-02-25,45.9105
2010-02-24,45.9105
2010-02-23,45.9105
2010-02-22,45.9105
2010-02-19,45.8596
2010-02-18,45.3387
2010-02-17,45.3229
2010-02-16,45.3229
2010-02-12,45.3229
2010-02-11,45.1867
2010-02-10,44.8093
2010-02-09,44.5059
2010-02-08,44.5059
2010-02-05,44.4864
2010-02-04,44.4864
2010-02-03,44.4864
2010-02-02,44.4086
2010-02-01,44.4086
2010-01-29,44.4086
2010-01-28,44.2336
2010-01-27,43.5839
2010-01-26,43.5839
2010-01-25,43.5839
2010-01-22,43.5839
2010-01-21,43.5839
2010-01-20,43.4259
2010-01-19,43.0392
2010-01-15,42.8369
2010-01-14,42.8369
2010-01-13,42.4946
2010-01-12,42.4946
2010-01-11,42.4946
2010-01-08,42.4367
2010-01-07,42.4367
2010-01-06,41.5342
2010-01-05,40.8689
2010-01-04,40.1998
2009-12-31,40.1998
2009-12-30,40.1998
2009-12-29,40.1998
2009-12-28,40.1998
2009-12-24,40.1998
2009-12-23,40.1998
2009-12-22,40.1998
2009-12-21,40.1998
2009-12-18,40.1998
2009-12-17,40.1998
2009-12-16,40.1998
2009-12-15,40.1998
2009-12-14,40.1998
2009-12-11,40.1336
2009-12-10,40.1336
2009-12-09,40.0675
2009-12-08,40.0675
2009-12-07,39.9625
2009-12-04,39.7679
2009-12-03,39.5927
2009-12-02,39.5927
2009-12-01,39.5927
2009-11-30,39.5927
2009-11-27,39.5927
2009-11-25,39.5927
2009-11-24,39.5927
2009-11-23,39.5927
2009-11-20,39.5927
2009-11-19,39.5927
2009-11-18,39.5927
2009-11-17,39.5927
2009-11-16,39.5927
2009-11-13,39.5927
2009-11-12,39.5927
2009-11-11,39.5927
2009-11-10,39.5927
2009-11-09,39.5927
2009-11-06,39.5927
2009-11-05,39.5927
2009-11-04,39.5927
2009-11-03,39.5927
2009-11-02,39.1272
2009-10-30,38.7211
2009-10-29,38.1695
2009-10-28,38.0191
2009-10-27,38.0191
2009-10-26,38.0191
2009-10-23,38.0191
2009-10-22,38.0191
2009-10-21,38.0191
2009-10-20,38.0191
2009-10-19,38.0191
2009-10-16,38.0191
2009-10-15,38.0191
2009-10-14,38.0191
2009-10-13,37.9576
2009-10-12,37.6367
2009-10-09,37.6367
2009-10-08,37.6367
2009-10-07,37.6367
2009-10-06,37.3654
2009-10-05,37.2241
2009-10-02,37.2241
2009-10-01,36.9758
2009-09-30,36.9758
2009-09-29,36.9758
2009-09-28,36.1736
2009-09-25,36.1736
2009-09-24,36.1736
2009-09-23,36.0704
2009-09-22,35.9022
2009-09-21,35.5775
2009-09-18,35.4206
2009-09-17,35.3705
2009-09-16,35.2162
2009-09-15,35.1275
2009-09-14,35.1275
2009-09-11,35.1275
2009-09-10,35.1275
2009-09-09,35.1275
2009-09-08,35.1275
2009-09-04,35.1275
