Dates,WMA Values
2014-04-22,109.3535
2014-04-21,109.3088
2014-04-17,109.2607
2014-04-16,109.2106
2014-04-15,109.1755
2014-04-14,109.1545
2014-04-11,109.1413
2014-04-10,109.1373
2014-04-09,109.1187
2014-04-08,109.0711
2014-04-07,109.0457
2014-04-04,109.0069
2014-04-03,108.9516
2014-04-02,108.8833
2014-04-01,108.8178
2014-03-31,108.7520
2014-03-28,108.7084
2014-03-27,108.6725
2014-03-26,108.6464
2014-03-25,108.6165
2014-03-24,108.5815
2014-03-21,108.5505
2014-03-20,108.5256
2014-03-19,108.4898
2014-03-18,108.4657
2014-03-17,108.4252
2014-03-14,108.3717
2014-03-13,108.3369
2014-03-12,108.3115
2014-03-11,108.2633
2014-03-10,108.2033
2014-03-07,108.1316
2014-03-06,108.0445
2014-03-05,107.9533
2014-03-04,107.8614
2014-03-03,107.7557
2014-02-28,107.6657
2014-02-27,107.5683
2014-02-26,107.4725
2014-02-25,107.3919
2014-02-24,107.3084
2014-02-21,107.1994
2014-02-20,107.1000
2014-02-19,106.9881
2014-02-18,106.8847
2014-02-14,106.7603
2014-02-13,106.6383
2014-02-12,106.5202
2014-02-11,106.4122
2014-02-10,106.2915
2014-02-07,106.1947
2014-02-06,106.0976
2014-02-05,106.0359
2014-02-04,105.9834
2014-02-03,105.9241
2014-01-31,105.8543
2014-01-30,105.7642
2014-01-29,105.6617
2014-01-28,105.5296
2014-01-27,105.3333
2014-01-24,105.1326
2014-01-23,104.9358
2014-01-22,104.6971
2014-01-21,104.4298
2014-01-17,104.1831
2014-01-16,103.9443
2014-01-15,103.7051
2014-01-14,103.4601
2014-01-13,103.2178
2014-01-10,102.9673
2014-01-09,102.7042
2014-01-08,102.4368
2014-01-07,102.1780
2014-01-06,101.9194
2014-01-03,101.6764
2014-01-02,101.4378
2013-12-31,101.2051
2013-12-30,100.9716
2013-12-27,100.7409
2013-12-26,100.4995
2013-12-24,100.2442
2013-12-23,99.9988
2013-12-20,99.7548
2013-12-19,99.5061
2013-12-18,99.2678
2013-12-17,99.0243
2013-12-16,98.7750
2013-12-13,98.5331
2013-12-12,98.2963
2013-12-11,98.0645
2013-12-10,97.8337
2013-12-09,97.5907
2013-12-06,97.3368
2013-12-05,97.0761
2013-12-04,96.8338
2013-12-03,96.5994
2013-12-02,96.3584
2013-11-29,96.0964
2013-11-27,95.8311
2013-11-26,95.5593
2013-11-25,95.2843
2013-11-22,95.0220
2013-11-21,94.7319
2013-11-20,94.4651
2013-11-19,94.2000
2013-11-18,93.8938
2013-11-15,93.5731
2013-11-14,93.2690
2013-11-13,92.9708
2013-11-12,92.6863
2013-11-11,92.4064
2013-11-08,92.1222
2013-11-07,91.8273
2013-11-06,91.5469
2013-11-05,91.2504
2013-11-04,90.9514
2013-11-01,90.6565
2013-10-31,90.3571
2013-10-30,90.0766
2013-10-29,89.8009
2013-10-28,89.5230
2013-10-25,89.2408
2013-10-24,88.9453
2013-10-23,88.6662
2013-10-22,88.3843
2013-10-21,88.1559
2013-10-18,87.9341
2013-10-17,87.7014
2013-10-16,87.4687
2013-10-15,87.2506
2013-10-14,87.0488
2013-10-11,86.8344
2013-10-10,86.6306
2013-10-09,86.4172
2013-10-08,86.2396
2013-10-07,86.0521
2013-10-04,85.8522
2013-10-03,85.6462
2013-10-02,85.4550
2013-10-01,85.2399
2013-09-30,85.0236
2013-09-27,84.8076
2013-09-26,84.5793
2013-09-25,84.3437
2013-09-24,84.1135
2013-09-23,83.8772
2013-09-20,83.6516
2013-09-19,83.4316
2013-09-18,83.1892
2013-09-17,82.9504
2013-09-16,82.7206
2013-09-13,82.5012
2013-09-12,82.3169
2013-09-11,82.1440
2013-09-10,81.9744
2013-09-09,81.8123
2013-09-06,81.6569
2013-09-05,81.5095
2013-09-04,81.3557
2013-09-03,81.2026
2013-08-30,81.0597
2013-08-29,80.9246
2013-08-28,80.7795
2013-08-27,80.6472
2013-08-26,80.5140
2013-08-23,80.3596
2013-08-22,80.2042
2013-08-21,80.0501
2013-08-20,79.9049
2013-08-19,79.7521
2013-08-16,79.5970
2013-08-15,79.4511
2013-08-14,79.3101
2013-08-13,79.1555
2013-08-12,78.9819
2013-08-09,78.8239
2013-08-08,78.6552
2013-08-07,78.4807
2013-08-06,78.3000
2013-08-05,78.1166
2013-08-02,77.9277
2013-08-01,77.7340
2013-07-31,77.5488
2013-07-30,77.3755
2013-07-29,77.1954
2013-07-26,77.0216
2013-07-25,76.8396
2013-07-24,76.6467
2013-07-23,76.4501
2013-07-22,76.2448
2013-07-19,76.0457
2013-07-18,75.8441
2013-07-17,75.6352
2013-07-16,75.4488
2013-07-15,75.2656
2013-07-12,75.0687
2013-07-11,74.9025
2013-07-10,74.6923
2013-07-09,74.4923
2013-07-08,74.2976
2013-07-05,74.1041
2013-07-03,73.9106
2013-07-02,73.7267
2013-07-01,73.5535
2013-06-28,73.3639
2013-06-27,73.1798
2013-06-26,72.9883
2013-06-25,72.8158
2013-06-24,72.6596
2013-06-21,72.5092
2013-06-20,72.3396
2013-06-19,72.1715
2013-06-18,71.9801
2013-06-17,71.7719
2013-06-14,71.5711
2013-06-13,71.3791
2013-06-12,71.1829
2013-06-11,70.9963
2013-06-10,70.8010
2013-06-07,70.6004
2013-06-06,70.3965
2013-06-05,70.2143
2013-06-04,70.0418
2013-06-03,69.8587
2013-05-31,69.6648
2013-05-30,69.4843
2013-05-29,69.2899
2013-05-28,69.1065
2013-05-24,68.9134
2013-05-23,68.7200
2013-05-22,68.5275
2013-05-21,68.3492
2013-05-20,68.1628
2013-05-17,67.9755
2013-05-16,67.7855
2013-05-15,67.6142
2013-05-14,67.4382
2013-05-13,67.2689
2013-05-10,67.1099
2013-05-09,66.9543
2013-05-08,66.7947
2013-05-07,66.6390
2013-05-06,66.4801
2013-05-03,66.3253
2013-05-02,66.1734
2013-05-01,66.0335
2013-04-30,65.9013
2013-04-29,65.7663
2013-04-26,65.6264
2013-04-25,65.4776
2013-04-24,65.3379
2013-04-23,65.2046
2013-04-22,65.0928
2013-04-19,64.9908
2013-04-18,64.8796
2013-04-17,64.7831
2013-04-16,64.6812
2013-04-15,64.5769
2013-04-12,64.4729
2013-04-11,64.3503
2013-04-10,64.2300
2013-04-09,64.1150
2013-04-08,64.0044
2013-04-05,63.8970
2013-04-04,63.7939
2013-04-03,63.7003
2013-04-02,63.6111
2013-04-01,63.5237
2013-03-28,63.4258
2013-03-27,63.3222
2013-03-26,63.2149
2013-03-25,63.1033
2013-03-22,63.0057
2013-03-21,62.9076
2013-03-20,62.8129
2013-03-19,62.7087
2013-03-18,62.6027
2013-03-15,62.4987
2013-03-14,62.3835
2013-03-13,62.2829
2013-03-12,62.1805
2013-03-11,62.0826
2013-03-08,61.9943
2013-03-07,61.9198
2013-03-06,61.8463
2013-03-05,61.7890
2013-03-04,61.7349
2013-03-01,61.6937
2013-02-28,61.6507
2013-02-27,61.6107
2013-02-26,61.5667
2013-02-25,61.5369
2013-02-22,61.5123
2013-02-21,61.4739
2013-02-20,61.4409
2013-02-19,61.4183
2013-02-15,61.3968
2013-02-14,61.3720
2013-02-13,61.3482
2013-02-12,61.3256
2013-02-11,61.2969
2013-02-08,61.2691
2013-02-07,61.2354
2013-02-06,61.1941
2013-02-05,61.1622
2013-02-04,61.1335
2013-02-01,61.1103
2013-01-31,61.0898
2013-01-30,61.0776
2013-01-29,61.0592
2013-01-28,61.0486
2013-01-25,61.0348
2013-01-24,61.0123
2013-01-23,60.9873
2013-01-22,60.9707
2013-01-18,60.9552
2013-01-17,60.9323
2013-01-16,60.9075
2013-01-15,60.8903
2013-01-14,60.8513
2013-01-11,60.8154
2013-01-10,60.7910
2013-01-09,60.7503
2013-01-08,60.7122
2013-01-07,60.6961
2013-01-04,60.6631
2013-01-03,60.6170
2013-01-02,60.5726
2012-12-31,60.5314
2012-12-28,60.5044
2012-12-27,60.4828
2012-12-26,60.4517
2012-12-24,60.4188
2012-12-21,60.3862
2012-12-20,60.3517
2012-12-19,60.3168
2012-12-18,60.2875
2012-12-17,60.2581
2012-12-14,60.2358
2012-12-13,60.2188
2012-12-12,60.1993
2012-12-11,60.1701
2012-12-10,60.1380
2012-12-07,60.1083
2012-12-06,60.0859
2012-12-05,60.0691
2012-12-04,60.0532
2012-12-03,60.0358
2012-11-30,60.0186
2012-11-29,59.9993
2012-11-28,59.9812
2012-11-27,59.9634
2012-11-26,59.9423
2012-11-23,59.9230
2012-11-21,59.9081
2012-11-20,59.8981
2012-11-19,59.8933
2012-11-16,59.8934
2012-11-15,59.9035
2012-11-14,59.9115
2012-11-13,59.9174
2012-11-12,59.9060
2012-11-09,59.8919
2012-11-08,59.8814
2012-11-07,59.8900
2012-11-06,59.9060
2012-11-05,59.9099
2012-11-02,59.9273
2012-11-01,59.9478
2012-10-31,59.9624
2012-10-26,59.9799
2012-10-25,59.9920
2012-10-24,60.0007
2012-10-23,59.9997
2012-10-22,59.9978
2012-10-19,59.9886
2012-10-18,59.9767
2012-10-17,59.9627
2012-10-16,59.9539
2012-10-15,59.9463
2012-10-12,59.9489
2012-10-11,59.9548
2012-10-10,59.9692
2012-10-09,59.9878
2012-10-08,60.0040
2012-10-05,60.0209
2012-10-04,60.0351
2012-10-03,60.0572
2012-10-02,60.0799
2012-10-01,60.1053
2012-09-28,60.1267
2012-09-27,60.1515
2012-09-26,60.1722
2012-09-25,60.1916
2012-09-24,60.2182
2012-09-21,60.2394
2012-09-20,60.2610
2012-09-19,60.2837
2012-09-18,60.3060
2012-09-17,60.3236
2012-09-14,60.3456
2012-09-13,60.3560
2012-09-12,60.3636
2012-09-11,60.3760
2012-09-10,60.3853
2012-09-07,60.3959
2012-09-06,60.3912
2012-09-05,60.3868
2012-09-04,60.3896
2012-08-31,60.4008
2012-08-30,60.4074
2012-08-29,60.4187
2012-08-28,60.4245
2012-08-27,60.4294
2012-08-24,60.4352
2012-08-23,60.4431
2012-08-22,60.4568
2012-08-21,60.4499
2012-08-20,60.4389
2012-08-17,60.4227
2012-08-16,60.4053
2012-08-15,60.3898
2012-08-14,60.3787
2012-08-13,60.3649
2012-08-10,60.3476
2012-08-09,60.3296
2012-08-08,60.3106
2012-08-07,60.2886
2012-08-06,60.2671
2012-08-03,60.2581
2012-08-02,60.2494
2012-08-01,60.2469
2012-07-31,60.2376
2012-07-30,60.2184
2012-07-27,60.1910
2012-07-26,60.1576
2012-07-25,60.1287
2012-07-24,60.1065
2012-07-23,60.1003
2012-07-20,60.0863
2012-07-19,60.0635
2012-07-18,60.0321
2012-07-17,60.0080
2012-07-16,59.9898
2012-07-13,59.9724
2012-07-12,59.9499
2012-07-11,59.9419
2012-07-10,59.9349
2012-07-09,59.9132
2012-07-06,59.8843
2012-07-05,59.8577
2012-07-03,59.8245
2012-07-02,59.7923
2012-06-29,59.7686
2012-06-28,59.7352
2012-06-27,59.7238
2012-06-26,59.7096
2012-06-25,59.7026
2012-06-22,59.6943
2012-06-21,59.6782
2012-06-20,59.6665
2012-06-19,59.6410
2012-06-18,59.6158
2012-06-15,59.5988
2012-06-14,59.5807
2012-06-13,59.5634
2012-06-12,59.5440
2012-06-11,59.5198
2012-06-08,59.5155
2012-06-07,59.5122
2012-06-06,59.5083
2012-06-05,59.5115
2012-06-04,59.5262
2012-06-01,59.5413
2012-05-31,59.5583
2012-05-30,59.5554
2012-05-29,59.5540
2012-05-25,59.5438
2012-05-24,59.5363
2012-05-23,59.5169
2012-05-22,59.4954
2012-05-21,59.4743
2012-05-18,59.4502
2012-05-17,59.4477
2012-05-16,59.4402
2012-05-15,59.4110
2012-05-14,59.3798
2012-05-11,59.3440
2012-05-10,59.3043
2012-05-09,59.2624
2012-05-08,59.2183
2012-05-07,59.1666
2012-05-04,59.1101
2012-05-03,59.0544
2012-05-02,58.9903
2012-05-01,58.9223
2012-04-30,58.8540
2012-04-27,58.7892
2012-04-26,58.7202
2012-04-25,58.6533
2012-04-24,58.5854
2012-04-23,58.5493
2012-04-20,58.5160
2012-04-19,58.4771
2012-04-18,58.4418
2012-04-17,58.4016
2012-04-16,58.3581
2012-04-13,58.3262
2012-04-12,58.2921
2012-04-11,58.2532
2012-04-10,58.2284
2012-04-09,58.2132
2012-04-05,58.1828
2012-04-04,58.1430
2012-04-03,58.1025
2012-04-02,58.0538
2012-03-30,58.0008
2012-03-29,57.9543
2012-03-28,57.9101
2012-03-27,57.8638
2012-03-26,57.8134
2012-03-23,57.7599
2012-03-22,57.7162
2012-03-21,57.6728
2012-03-20,57.6205
2012-03-19,57.5670
2012-03-16,57.5114
2012-03-15,57.4573
2012-03-14,57.4014
2012-03-13,57.3472
2012-03-12,57.3005
2012-03-09,57.2596
2012-03-08,57.2214
2012-03-07,57.1760
2012-03-06,57.1359
2012-03-05,57.1040
2012-03-02,57.0592
2012-03-01,57.0081
2012-02-29,56.9556
2012-02-28,56.9043
2012-02-27,56.8514
2012-02-24,56.7981
2012-02-23,56.7380
2012-02-22,56.6797
2012-02-21,56.6197
2012-02-17,56.5626
2012-02-16,56.5085
2012-02-15,56.4552
2012-02-14,56.4024
2012-02-13,56.3469
2012-02-10,56.2973
2012-02-09,56.2468
2012-02-08,56.1885
2012-02-07,56.1336
2012-02-06,56.0844
2012-02-03,56.0331
2012-02-02,55.9744
2012-02-01,55.9246
2012-01-31,55.8734
2012-01-30,55.8318
2012-01-27,55.7903
2012-01-26,55.7454
2012-01-25,55.6942
2012-01-24,55.6388
2012-01-23,55.5869
2012-01-20,55.5338
2012-01-19,55.4804
2012-01-18,55.4265
2012-01-17,55.3766
2012-01-13,55.3252
2012-01-12,55.2788
2012-01-11,55.2250
2012-01-10,55.1772
2012-01-09,55.1273
2012-01-06,55.0810
2012-01-05,55.0391
2012-01-04,55.0007
2012-01-03,54.9557
2011-12-30,54.9113
2011-12-29,54.8737
2011-12-28,54.8296
2011-12-27,54.7922
2011-12-23,54.7464
2011-12-22,54.7029
2011-12-21,54.6567
2011-12-20,54.6160
2011-12-19,54.5845
2011-12-16,54.5716
2011-12-15,54.5518
2011-12-14,54.5352
2011-12-13,54.5240
2011-12-12,54.5049
2011-12-09,54.4858
2011-12-08,54.4583
2011-12-07,54.4451
2011-12-06,54.4283
2011-12-05,54.4092
2011-12-02,54.3884
2011-12-01,54.3658
2011-11-30,54.3459
2011-11-29,54.3447
2011-11-28,54.3715
2011-11-25,54.4009
2011-11-23,54.4485
2011-11-22,54.4999
2011-11-21,54.5354
2011-11-18,54.5612
2011-11-17,54.5717
2011-11-16,54.5935
2011-11-15,54.6133
2011-11-14,54.6201
2011-11-11,54.6270
2011-11-10,54.6421
2011-11-09,54.6745
2011-11-08,54.7092
2011-11-07,54.7271
2011-11-04,54.7514
2011-11-03,54.7799
2011-11-02,54.8054
2011-11-01,54.8456
2011-10-31,54.8960
2011-10-28,54.9254
2011-10-27,54.9356
2011-10-26,54.9498
2011-10-25,54.9731
2011-10-24,55.0195
2011-10-21,55.0577
2011-10-20,55.0974
2011-10-19,55.1541
2011-10-18,55.2060
2011-10-17,55.2550
2011-10-14,55.3178
2011-10-13,55.3635
2011-10-12,55.4121
2011-10-11,55.4543
2011-10-10,55.4994
2011-10-07,55.5439
2011-10-06,55.6065
2011-10-05,55.6718
2011-10-04,55.7494
2011-10-03,55.8339
2011-09-30,55.9258
2011-09-29,55.9995
2011-09-28,56.0582
2011-09-27,56.1206
2011-09-26,56.1760
2011-09-23,56.2377
2011-09-22,56.3199
2011-09-21,56.4086
2011-09-20,56.4789
2011-09-19,56.5288
2011-09-16,56.5740
2011-09-15,56.6091
2011-09-14,56.6528
2011-09-13,56.7069
2011-09-12,56.7625
2011-09-09,56.8219
2011-09-08,56.8862
2011-09-07,56.9422
2011-09-06,56.9812
2011-09-02,57.0375
2011-09-01,57.0835
2011-08-31,57.1129
2011-08-30,57.1357
2011-08-29,57.1650
2011-08-26,57.2058
2011-08-25,57.2613
2011-08-24,57.3308
2011-08-23,57.3959
2011-08-22,57.4688
2011-08-19,57.5614
2011-08-18,57.6612
2011-08-17,57.7502
2011-08-16,57.8131
2011-08-15,57.8760
2011-08-12,57.9353
2011-08-11,58.0026
2011-08-10,58.0937
2011-08-09,58.1970
2011-08-08,58.2645
2011-08-05,58.3615
2011-08-04,58.4264
2011-08-03,58.4887
2011-08-02,58.5170
2011-08-01,58.5425
2011-07-29,58.5469
2011-07-28,58.5501
2011-07-27,58.5518
2011-07-26,58.5536
2011-07-25,58.5591
2011-07-22,58.5552
2011-07-21,58.5402
2011-07-20,58.5232
2011-07-19,58.5125
2011-07-18,58.5140
2011-07-15,58.5231
2011-07-14,58.5182
2011-07-13,58.5136
2011-07-12,58.5008
2011-07-11,58.4896
2011-07-08,58.4665
2011-07-07,58.4291
2011-07-06,58.3838
2011-07-05,58.3481
2011-07-01,58.3166
2011-06-30,58.2837
2011-06-29,58.2529
2011-06-28,58.2315
2011-06-27,58.2147
2011-06-24,58.2014
2011-06-23,58.1905
2011-06-22,58.1795
2011-06-21,58.1611
2011-06-20,58.1273
2011-06-17,58.0887
2011-06-16,58.0525
2011-06-15,58.0169
2011-06-14,57.9821
2011-06-13,57.9405
2011-06-10,57.9119
2011-06-09,57.8849
2011-06-08,57.8454
2011-06-07,57.8080
2011-06-06,57.7675
2011-06-03,57.7234
2011-06-02,57.6768
2011-06-01,57.6230
2011-05-31,57.5714
2011-05-27,57.4977
2011-05-26,57.4318
2011-05-25,57.3681
2011-05-24,57.3067
2011-05-23,57.2511
2011-05-20,57.1894
2011-05-19,57.1174
2011-05-18,57.0409
2011-05-17,56.9712
2011-05-16,56.9048
2011-05-13,56.8292
2011-05-12,56.7429
2011-05-11,56.6531
2011-05-10,56.5654
2011-05-09,56.4736
2011-05-06,56.3838
2011-05-05,56.2961
2011-05-04,56.2146
2011-05-03,56.1293
2011-05-02,56.0380
2011-04-29,55.9457
2011-04-28,55.8509
2011-04-27,55.7652
2011-04-26,55.6984
2011-04-25,55.6357
2011-04-21,55.5777
2011-04-20,55.5150
2011-04-19,55.4546
2011-04-18,55.4091
2011-04-15,55.3660
2011-04-14,55.3240
2011-04-13,55.2839
2011-04-12,55.2447
2011-04-11,55.1977
2011-04-08,55.1451
2011-04-07,55.0944
2011-04-06,55.0369
2011-04-05,54.9836
2011-04-04,54.9339
2011-04-01,54.8782
2011-03-31,54.8217
2011-03-30,54.7656
2011-03-29,54.7101
2011-03-28,54.6557
2011-03-25,54.6035
2011-03-24,54.5506
2011-03-23,54.5018
2011-03-22,54.4528
2011-03-21,54.4103
2011-03-18,54.3724
2011-03-17,54.3512
2011-03-16,54.3361
2011-03-15,54.3256
2011-03-14,54.2989
2011-03-11,54.2635
2011-03-10,54.2206
2011-03-09,54.1801
2011-03-08,54.1328
2011-03-07,54.0856
2011-03-04,54.0473
2011-03-03,54.0013
2011-03-02,53.9559
2011-03-01,53.9275
2011-02-28,53.8946
2011-02-25,53.8466
2011-02-24,53.7963
2011-02-23,53.7582
2011-02-22,53.7244
2011-02-18,53.6847
2011-02-17,53.6279
2011-02-16,53.5775
2011-02-15,53.5251
2011-02-14,53.4814
2011-02-11,53.4307
2011-02-10,53.3810
2011-02-09,53.3271
2011-02-08,53.2734
2011-02-07,53.2224
2011-02-04,53.1776
2011-02-03,53.1373
2011-02-02,53.1002
2011-02-01,53.0630
2011-01-31,53.0314
2011-01-28,53.0062
2011-01-27,52.9830
2011-01-26,52.9493
2011-01-25,52.9199
2011-01-24,52.8728
2011-01-21,52.8217
2011-01-20,52.7789
2011-01-19,52.7406
2011-01-18,52.6974
2011-01-14,52.6483
2011-01-13,52.6183
2011-01-12,52.5902
2011-01-11,52.5597
2011-01-10,52.5388
2011-01-07,52.5169
2011-01-06,52.4928
2011-01-05,52.4734
2011-01-04,52.4646
2011-01-03,52.4602
2010-12-31,52.4603
2010-12-30,52.4696
2010-12-29,52.4809
2010-12-28,52.4921
2010-12-27,52.5049
2010-12-23,52.5187
2010-12-22,52.5302
2010-12-21,52.5455
2010-12-20,52.5641
2010-12-17,52.5902
2010-12-16,52.6024
2010-12-15,52.6196
2010-12-14,52.6380
2010-12-13,52.6544
2010-12-10,52.6763
2010-12-09,52.6952
2010-12-08,52.7103
2010-12-07,52.7209
2010-12-06,52.7229
2010-12-03,52.7220
2010-12-02,52.7213
2010-12-01,52.7199
2010-11-30,52.7253
2010-11-29,52.7461
2010-11-26,52.7619
2010-11-24,52.7740
2010-11-23,52.7810
2010-11-22,52.8021
2010-11-19,52.8196
2010-11-18,52.8403
2010-11-17,52.8527
2010-11-16,52.8817
2010-11-15,52.9084
2010-11-12,52.9284
2010-11-11,52.9523
2010-11-10,52.9580
2010-11-09,52.9499
2010-11-08,52.9240
2010-11-05,52.8899
2010-11-04,52.8468
2010-11-03,52.8066
2010-11-02,52.7811
2010-11-01,52.7518
2010-10-29,52.7167
2010-10-28,52.6798
2010-10-27,52.6376
2010-10-26,52.5981
2010-10-25,52.5547
2010-10-22,52.5080
2010-10-21,52.4641
2010-10-20,52.4177
2010-10-19,52.3719
2010-10-18,52.3438
2010-10-15,52.3057
2010-10-14,52.2679
2010-10-13,52.2196
2010-10-12,52.1697
2010-10-11,52.1291
2010-10-08,52.0896
2010-10-07,52.0555
2010-10-06,52.0269
2010-10-05,51.9968
2010-10-04,51.9658
2010-10-01,51.9523
2010-09-30,51.9344
2010-09-29,51.9183
2010-09-28,51.9062
2010-09-27,51.9052
2010-09-24,51.9088
2010-09-23,51.9064
2010-09-22,51.9190
2010-09-21,51.9214
2010-09-20,51.9207
2010-09-17,51.9236
2010-09-16,51.9322
2010-09-15,51.9433
2010-09-14,51.9527
2010-09-13,51.9615
2010-09-10,51.9585
2010-09-09,51.9578
2010-09-08,51.9597
2010-09-07,51.9527
2010-09-03,51.9537
2010-09-02,51.9446
2010-09-01,51.9449
2010-08-31,51.9533
2010-08-30,51.9705
2010-08-27,51.9795
2010-08-26,51.9796
2010-08-25,51.9938
2010-08-24,52.0119
2010-08-23,52.0282
2010-08-20,52.0252
2010-08-19,52.0113
2010-08-18,51.9964
2010-08-17,51.9700
2010-08-16,51.9428
2010-08-13,51.9275
2010-08-12,51.9080
2010-08-11,51.8889
2010-08-10,51.8620
2010-08-09,51.8106
2010-08-06,51.7554
2010-08-05,51.7019
2010-08-04,51.6476
2010-08-03,51.5883
2010-08-02,51.5293
2010-07-30,51.4684
2010-07-29,51.4190
2010-07-28,51.3762
2010-07-27,51.3319
2010-07-26,51.2768
2010-07-23,51.2192
2010-07-22,51.1681
2010-07-21,51.1269
2010-07-20,51.1119
2010-07-19,51.0910
2010-07-16,51.0751
2010-07-15,51.0690
2010-07-14,51.0430
2010-07-13,51.0135
2010-07-12,50.9859
2010-07-09,50.9585
2010-07-08,50.9282
2010-07-07,50.8967
2010-07-06,50.8761
2010-07-02,50.8702
2010-07-01,50.8594
2010-06-30,50.8457
2010-06-29,50.8276
2010-06-28,50.8067
2010-06-25,50.7517
2010-06-24,50.6845
2010-06-23,50.6270
2010-06-22,50.5685
2010-06-21,50.5186
2010-06-18,50.4545
2010-06-17,50.3898
2010-06-16,50.3298
2010-06-15,50.2709
2010-06-14,50.2079
2010-06-11,50.1650
2010-06-10,50.1170
2010-06-09,50.0800
2010-06-08,50.0594
2010-06-07,50.0436
2010-06-04,50.0342
2010-06-03,50.0159
2010-06-02,49.9721
2010-06-01,49.9272
2010-05-28,49.8925
2010-05-27,49.8474
2010-05-26,49.7941
2010-05-25,49.7547
2010-05-24,49.7184
2010-05-21,49.6785
2010-05-20,49.6267
2010-05-19,49.5863
2010-05-18,49.5198
2010-05-17,49.4404
2010-05-14,49.3446
2010-05-13,49.2466
2010-05-12,49.1322
2010-05-11,49.0078
2010-05-10,48.8937
2010-05-07,48.7816
2010-05-06,48.7021
2010-05-05,48.6118
2010-05-04,48.4965
2010-05-03,48.3567
2010-04-30,48.2156
2010-04-29,48.0886
2010-04-28,47.9496
2010-04-27,47.8204
2010-04-26,47.6891
2010-04-23,47.5418
2010-04-22,47.3870
2010-04-21,47.2271
2010-04-20,47.0770
2010-04-19,46.9471
2010-04-16,46.8195
2010-04-15,46.6922
2010-04-14,46.5535
2010-04-13,46.4166
2010-04-12,46.2826
2010-04-09,46.1416
2010-04-08,45.9956
2010-04-07,45.8497
2010-04-06,45.7042
2010-04-05,45.5557
2010-04-01,45.4087
2010-03-31,45.2533
2010-03-30,45.1000
2010-03-29,44.9386
2010-03-26,44.7716
2010-03-25,44.6157
2010-03-24,44.4598
2010-03-23,44.3043
2010-03-22,44.1492
2010-03-19,43.9952
2010-03-18,43.8496
2010-03-17,43.7020
2010-03-16,43.5651
2010-03-15,43.4323
2010-03-12,43.2932
2010-03-11,43.1498
2010-03-10,43.0033
2010-03-09,42.8563
2010-03-08,42.7256
2010-03-05,42.5982
2010-03-04,42.4645
2010-03-03,42.3485
2010-03-02,42.2402
2010-03-01,42.1310
2010-02-26,42.0245
2010-02-25,41.9237
2010-02-24,41.8245
2010-02-23,41.7197
2010-02-22,41.6197
2010-02-19,41.5095
2010-02-18,41.4015
2010-02-17,41.2980
2010-02-16,41.2020
2010-02-12,41.1095
2010-02-11,41.0288
2010-02-10,40.9398
2010-02-09,40.8582
2010-02-08,40.7741
2010-02-05,40.7036
2010-02-04,40.6283
2010-02-03,40.5449
2010-02-02,40.4438
2010-02-01,40.3445
2010-01-29,40.2429
2010-01-28,40.1489
2010-01-27,40.0387
2010-01-26,39.9323
2010-01-25,39.8579
2010-01-22,39.7821
2010-01-21,39.7055
2010-01-20,39.6170
2010-01-19,39.5198
2010-01-15,39.4182
2010-01-14,39.3142
2010-01-13,39.2035
2010-01-12,39.0949
2010-01-11,38.9909
2010-01-08,38.8827
2010-01-07,38.7678
2010-01-06,38.6473
2010-01-05,38.5444
2010-01-04,38.4542
2009-12-31,38.3774
2009-12-30,38.3155
2009-12-29,38.2464
2009-12-28,38.1745
2009-12-24,38.1023
2009-12-23,38.0266
2009-12-22,37.9540
2009-12-21,37.8794
2009-12-18,37.8101
2009-12-17,37.7465
2009-12-16,37.6740
2009-12-15,37.5953
2009-12-14,37.5114
2009-12-11,37.4235
2009-12-10,37.3382
2009-12-09,37.2565
2009-12-08,37.1703
2009-12-07,37.0819
2009-12-04,36.9914
2009-12-03,36.9089
2009-12-02,36.8328
2009-12-01,36.7560
2009-11-30,36.6791
2009-11-27,36.6117
2009-11-25,36.5435
2009-11-24,36.4711
2009-11-23,36.4056
2009-11-20,36.3346
2009-11-19,36.2704
2009-11-18,36.2079
2009-11-17,36.1404
2009-11-16,36.0685
2009-11-13,35.9965
2009-11-12,35.9380
2009-11-11,35.8822
2009-11-10,35.8229
2009-11-09,35.7661
2009-11-06,35.7009
2009-11-05,35.6483
2009-11-04,35.5947
2009-11-03,35.5539
2009-11-02,35.5145
2009-10-30,35.4748
2009-10-29,35.4384
2009-10-28,35.3939
2009-10-27,35.3614
2009-10-26,35.3246
2009-10-23,35.2835
2009-10-22,35.2298
2009-10-21,35.1668
2009-10-20,35.1070
2009-10-19,35.0372
2009-10-16,34.9551
2009-10-15,34.8745
2009-10-14,34.8045
2009-10-13,34.7282
2009-10-12,34.6561
2009-10-09,34.5853
2009-10-08,34.5061
2009-10-07,34.4294
2009-10-06,34.3562
2009-10-05,34.2787
2009-10-02,34.2008
2009-10-01,34.1292
2009-09-30,34.0516
2009-09-29,33.9577
2009-09-28,33.8597
2009-09-25,33.7730
2009-09-24,33.6978
2009-09-23,33.6201
2009-09-22,33.5375
2009-09-21,33.4483
2009-09-18,33.3608
2009-09-17,33.2716
2009-09-16,33.1828
2009-09-15,33.0977
2009-09-14,33.0143
2009-09-11,32.9389
2009-09-10,32.8601
2009-09-09,32.7875
2009-09-08,32.7140
2009-09-04,32.6479
2009-09-03,32.5841
