Dates,MFI Values
2018-11-30,49.4279
2018-11-29,49.4596
2018-11-28,49.3981
2018-11-27,49.2801
2018-11-26,49.5253
2018-11-23,48.8374
2018-11-21,48.4562
2018-11-20,48.6847
2018-11-19,49.7340
2018-11-16,49.5340
2018-11-15,49.4720
2018-11-14,50.1213
2018-11-13,50.9686
2018-11-12,50.9852
2018-11-09,50.9886
2018-11-08,51.4349
2018-11-07,51.5197
2018-11-06,51.0371
2018-11-05,50.6311
2018-11-02,50.3867
2018-11-01,49.7372
2018-10-31,48.9894
2018-10-30,49.2910
2018-10-29,49.6154
2018-10-26,50.3869
2018-10-25,50.8709
2018-10-24,50.8642
2018-10-23,50.6558
2018-10-22,51.1088
2018-10-19,51.5359
2018-10-18,51.5470
2018-10-17,51.8961
2018-10-16,51.8992
2018-10-15,51.6451
2018-10-12,51.8946
2018-10-11,52.1713
2018-10-10,52.6312
2018-10-09,52.9138
2018-10-08,52.4955
2018-10-05,52.8378
2018-10-04,53.1568
2018-10-03,53.5566
2018-10-02,53.5693
2018-10-01,53.4663
2018-09-28,53.4069
2018-09-27,53.4377
2018-09-26,53.1038
2018-09-25,53.4500
2018-09-24,53.8330
2018-09-21,54.1284
2018-09-20,53.5779
2018-09-19,53.5825
2018-09-18,53.0829
2018-09-17,53.1175
2018-09-14,53.4108
2018-09-13,53.3275
2018-09-12,53.2207
2018-09-11,52.9569
2018-09-10,53.0577
2018-09-07,53.3434
2018-09-06,53.6961
2018-09-05,53.4117
2018-09-04,53.3599
2018-08-31,53.3115
2018-08-30,53.4196
2018-08-29,53.7401
2018-08-28,53.7779
2018-08-27,53.7853
2018-08-24,53.7749
2018-08-23,53.7947
2018-08-22,54.0358
2018-08-21,54.3212
2018-08-20,54.2572
2018-08-17,53.9482
2018-08-16,53.8874
2018-08-15,53.6838
2018-08-14,53.7851
2018-08-13,53.7503
2018-08-10,53.2956
2018-08-09,53.6558
2018-08-08,53.9436
2018-08-07,54.2607
2018-08-06,54.0099
2018-08-03,54.3063
2018-08-02,54.3365
2018-08-01,54.4249
2018-07-31,54.7009
2018-07-30,54.6517
2018-07-27,54.9789
2018-07-26,54.9228
2018-07-25,54.6351
2018-07-24,55.2466
2018-07-23,55.2233
2018-07-20,55.2085
2018-07-19,55.4619
2018-07-18,55.7590
2018-07-17,55.6831
2018-07-16,55.4015
2018-07-13,55.3898
2018-07-12,55.3495
2018-07-11,55.0664
2018-07-10,55.4069
2018-07-09,55.3375
2018-07-06,55.3167
2018-07-05,55.3667
2018-07-03,55.7316
2018-07-02,55.9983
2018-06-29,56.3723
2018-06-28,56.3734
2018-06-27,56.4687
2018-06-26,56.3642
2018-06-25,56.3233
2018-06-22,56.7647
2018-06-21,56.4032
2018-06-20,56.4970
2018-06-19,56.3745
2018-06-18,56.7054
2018-06-15,57.0538
2018-06-14,57.9264
2018-06-13,58.1215
2018-06-12,58.3212
2018-06-11,58.3876
2018-06-08,58.1199
2018-06-07,58.4850
2018-06-06,58.1002
2018-06-05,57.6995
2018-06-04,57.7654
2018-06-01,57.7084
2018-05-31,57.6632
2018-05-30,58.1092
2018-05-29,58.0758
2018-05-25,58.0630
2018-05-24,57.6375
2018-05-23,57.5602
2018-05-22,58.0449
2018-05-21,58.1831
2018-05-18,57.5305
2018-05-17,57.0274
2018-05-16,56.6337
2018-05-15,57.0222
2018-05-14,57.4171
2018-05-11,57.6861
2018-05-10,58.3588
2018-05-09,58.2409
2018-05-08,58.0860
2018-05-07,58.4498
2018-05-04,58.2993
2018-05-03,58.1814
2018-05-02,57.7620
2018-05-01,58.0880
2018-04-30,58.5078
2018-04-27,58.7007
2018-04-26,59.0507
2018-04-25,58.8513
2018-04-24,58.3377
2018-04-23,58.9745
2018-04-20,58.9104
2018-04-19,59.2360
2018-04-18,59.5231
2018-04-17,59.4219
2018-04-16,59.1277
2018-04-13,59.4989
2018-04-12,59.7659
2018-04-11,59.6298
2018-04-10,60.1268
2018-04-09,59.9299
2018-04-06,60.1750
2018-04-05,60.7334
2018-04-04,60.4757
2018-04-03,61.3587
2018-04-02,61.1951
2018-03-29,61.6773
2018-03-28,61.5423
2018-03-27,61.8752
2018-03-26,62.4268
2018-03-23,62.2255
2018-03-22,62.9132
2018-03-21,63.4057
2018-03-20,63.0644
2018-03-19,62.8125
2018-03-16,62.3570
2018-03-15,62.0051
2018-03-14,62.8426
2018-03-13,64.1346
2018-03-12,64.7485
2018-03-09,65.4494
2018-03-08,65.1384
2018-03-07,64.9905
2018-03-06,65.5880
2018-03-05,65.1432
2018-03-02,64.5355
2018-03-01,65.4849
2018-02-28,66.3076
2018-02-27,66.7461
2018-02-26,66.5465
2018-02-23,65.8982
2018-02-22,65.7857
2018-02-21,65.6434
2018-02-20,65.4033
2018-02-16,65.9648
2018-02-15,65.4741
2018-02-14,65.1716
2018-02-13,64.6920
2018-02-12,64.5101
2018-02-09,64.1807
2018-02-08,64.9009
2018-02-07,65.9922
2018-02-06,65.5930
2018-02-05,64.9499
2018-02-02,66.2786
2018-02-01,67.0545
2018-01-31,66.7472
2018-01-30,66.0844
2018-01-29,66.5939
2018-01-26,66.8328
2018-01-25,66.3386
2018-01-24,65.8653
2018-01-23,66.5203
2018-01-22,66.9650
2018-01-19,67.7156
2018-01-18,68.8243
2018-01-17,69.9898
2018-01-16,69.1918
2018-01-12,68.4468
2018-01-11,68.0500
2018-01-10,67.8173
2018-01-09,67.2927
2018-01-08,66.7149
2018-01-05,66.5154
2018-01-04,65.8917
2018-01-03,66.1816
2018-01-02,66.0437
2017-12-29,66.0524
2017-12-28,66.0491
2017-12-27,65.6624
2017-12-26,65.9358
2017-12-22,65.5586
2017-12-21,65.4920
2017-12-20,65.8767
2017-12-19,65.7984
2017-12-18,65.7213
2017-12-15,65.1695
2017-12-14,64.3563
2017-12-13,64.2917
2017-12-12,64.1724
2017-12-11,63.9919
2017-12-08,64.6317
2017-12-07,64.5072
2017-12-06,64.3559
2017-12-05,63.9499
2017-12-04,64.4892
2017-12-01,64.3115
2017-11-30,65.0295
2017-11-29,64.8617
2017-11-28,64.7615
2017-11-27,64.7917
2017-11-24,64.7836
2017-11-22,65.0273
2017-11-21,64.9801
2017-11-20,65.0077
2017-11-17,64.9716
2017-11-16,65.3077
2017-11-15,64.8387
2017-11-14,64.8030
2017-11-13,64.6903
2017-11-10,64.0982
2017-11-09,63.9366
2017-11-08,64.5669
2017-11-07,64.6852
2017-11-06,64.6318
2017-11-03,64.1489
2017-11-02,64.1072
2017-11-01,64.0626
2017-10-31,64.4984
2017-10-30,64.1158
2017-10-27,64.0098
2017-10-26,64.1398
2017-10-25,64.3810
2017-10-24,65.4170
2017-10-23,64.9002
2017-10-20,64.7700
2017-10-19,64.6093
2017-10-18,65.0681
2017-10-17,65.0662
2017-10-16,65.2332
2017-10-13,65.3299
2017-10-12,65.0369
2017-10-11,64.9334
2017-10-10,64.5689
2017-10-09,64.5412
2017-10-06,64.9138
2017-10-05,64.8238
2017-10-04,64.6745
2017-10-03,65.3049
2017-10-02,64.8667
2017-09-29,64.4028
2017-09-28,64.4667
2017-09-27,64.9714
2017-09-26,64.8207
2017-09-25,64.7910
2017-09-22,65.3592
2017-09-21,64.8628
2017-09-20,64.7844
2017-09-19,64.6073
2017-09-18,64.4331
2017-09-15,64.2297
2017-09-14,63.7551
2017-09-13,63.0390
2017-09-12,62.6377
2017-09-11,63.1087
2017-09-08,63.0131
2017-09-07,62.8985
2017-09-06,62.5188
2017-09-05,62.7382
2017-09-01,62.9518
2017-08-31,62.4149
2017-08-30,63.0032
2017-08-29,62.9565
2017-08-28,62.9863
2017-08-25,63.5176
2017-08-24,63.8969
2017-08-23,64.3541
2017-08-22,64.4611
2017-08-21,64.0899
2017-08-18,64.2055
2017-08-17,64.7033
2017-08-16,64.8148
2017-08-15,64.2502
2017-08-14,64.3778
2017-08-11,64.7169
2017-08-10,64.6849
2017-08-09,65.7022
2017-08-08,66.2865
2017-08-07,65.9676
2017-08-04,65.7347
2017-08-03,66.5772
2017-08-02,67.3747
2017-08-01,68.1784
2017-07-31,68.6266
2017-07-28,68.0534
2017-07-27,67.4538
2017-07-26,66.8099
2017-07-25,65.4484
2017-07-24,65.4051
2017-07-21,65.3739
2017-07-20,65.3499
2017-07-19,65.2998
2017-07-18,65.2760
2017-07-17,65.3513
2017-07-14,65.2604
2017-07-13,65.1212
2017-07-12,65.1914
2017-07-11,64.8130
2017-07-10,64.7690
2017-07-07,64.7216
2017-07-06,64.6269
2017-07-05,64.5745
2017-07-03,63.7757
2017-06-30,63.4081
2017-06-29,62.9565
2017-06-28,62.8982
2017-06-27,62.2713
2017-06-26,62.1761
2017-06-23,61.7533
2017-06-22,61.5517
2017-06-21,61.5040
2017-06-20,61.9908
2017-06-19,61.5557
2017-06-16,61.0986
2017-06-15,60.3228
2017-06-14,60.2258
2017-06-13,59.9121
2017-06-12,59.6263
2017-06-09,59.7654
2017-06-08,59.2470
2017-06-07,59.2030
2017-06-06,58.8770
2017-06-05,59.2810
2017-06-02,59.6995
2017-06-01,59.6147
2017-05-31,60.0764
2017-05-30,59.8396
2017-05-26,59.8005
2017-05-25,59.8080
2017-05-24,59.7913
2017-05-23,59.7372
2017-05-22,60.1270
2017-05-19,59.6815
2017-05-18,59.2090
2017-05-17,59.2959
2017-05-16,59.7251
2017-05-15,59.6854
2017-05-12,59.6542
2017-05-11,60.3369
2017-05-10,60.3709
2017-05-09,61.2937
2017-05-08,60.7031
2017-05-05,60.3328
2017-05-04,60.2802
2017-05-03,60.2939
2017-05-02,60.7781
2017-05-01,60.7856
2017-04-28,61.3787
2017-04-27,60.9833
2017-04-26,60.4195
2017-04-25,61.1154
2017-04-24,61.0260
2017-04-21,60.9497
2017-04-20,60.4228
2017-04-19,59.8881
2017-04-18,59.9008
2017-04-17,59.8965
2017-04-13,59.9650
2017-04-12,60.3965
2017-04-11,60.2524
2017-04-10,59.7699
2017-04-07,60.2300
2017-04-06,60.1664
2017-04-05,60.1965
2017-04-04,60.6932
2017-04-03,60.8640
2017-03-31,60.8685
2017-03-30,61.2506
2017-03-29,60.8462
2017-03-28,60.4543
2017-03-27,59.9949
2017-03-24,60.4764
2017-03-23,60.9237
2017-03-22,61.0068
2017-03-21,61.6122
2017-03-20,62.2144
2017-03-17,62.2964
2017-03-16,61.6107
2017-03-15,61.4280
2017-03-14,61.9571
2017-03-13,61.9223
2017-03-10,62.5203
2017-03-09,63.2616
2017-03-08,63.3033
2017-03-07,62.8942
2017-03-06,62.3394
2017-03-03,62.4917
2017-03-02,62.6122
2017-03-01,62.4304
2017-02-28,61.7351
2017-02-27,61.6348
2017-02-24,61.6005
2017-02-23,61.4828
2017-02-22,60.9716
2017-02-21,61.4004
2017-02-17,61.3206
2017-02-16,60.7211
2017-02-15,60.1956
2017-02-14,59.6262
2017-02-13,59.1562
2017-02-10,59.1630
2017-02-09,59.3543
2017-02-08,59.4425
2017-02-07,59.3939
2017-02-06,58.8140
2017-02-03,58.8578
2017-02-02,58.1530
2017-02-01,58.6689
2017-01-31,58.6180
2017-01-30,59.3984
2017-01-27,60.1723
2017-01-26,60.8507
2017-01-25,60.6981
2017-01-24,59.9184
2017-01-23,59.8638
2017-01-20,60.4790
2017-01-19,60.4644
2017-01-18,60.4961
2017-01-17,60.6141
2017-01-13,60.4776
2017-01-12,59.6611
2017-01-11,59.4952
2017-01-10,59.3526
2017-01-09,59.3341
2017-01-06,59.2527
2017-01-05,58.7581
2017-01-04,58.1885
2017-01-03,58.2900
2016-12-30,58.5579
2016-12-29,59.0411
2016-12-28,59.4619
2016-12-27,59.3611
2016-12-23,59.4537
2016-12-22,59.8067
2016-12-21,59.7553
2016-12-20,59.7704
2016-12-19,59.2653
2016-12-16,59.2921
2016-12-15,59.1378
2016-12-14,59.1661
2016-12-13,59.2026
2016-12-12,59.0617
2016-12-09,59.0065
2016-12-08,59.0110
2016-12-07,59.0423
2016-12-06,58.4154
2016-12-05,58.4710
2016-12-02,58.5238
2016-12-01,57.9476
2016-11-30,58.0756
2016-11-29,58.1340
2016-11-28,58.2275
2016-11-25,57.8574
2016-11-23,56.0147
2016-11-22,55.5336
2016-11-21,55.0541
2016-11-18,54.4985
2016-11-17,54.2911
2016-11-16,54.8530
2016-11-15,55.4744
2016-11-14,55.2612
2016-11-11,55.3126
2016-11-10,55.5298
2016-11-09,54.5264
2016-11-08,52.6642
2016-11-07,52.7759
2016-11-04,52.3274
2016-11-03,52.7856
2016-11-02,53.2105
2016-11-01,52.9701
2016-10-31,53.0565
2016-10-28,52.8819
2016-10-27,52.8121
2016-10-26,52.0519
2016-10-25,51.4756
2016-10-24,50.8466
2016-10-21,50.2873
2016-10-20,50.0151
2016-10-19,49.8032
2016-10-18,49.9699
2016-10-17,49.4976
2016-10-14,49.2270
2016-10-13,49.1922
2016-10-12,49.5905
2016-10-11,49.8420
2016-10-10,49.9800
2016-10-07,49.9868
2016-10-06,50.4052
2016-10-05,49.9697
2016-10-04,49.2000
2016-10-03,48.8261
2016-09-30,48.8948
2016-09-29,49.0082
2016-09-28,48.8463
2016-09-27,48.5274
2016-09-26,48.6207
2016-09-23,48.4434
2016-09-22,48.2768
2016-09-21,48.3056
2016-09-20,48.3675
2016-09-19,48.0454
2016-09-16,47.7134
2016-09-15,48.3470
2016-09-14,48.3437
2016-09-13,48.4766
2016-09-12,48.6091
2016-09-09,48.7938
2016-09-08,48.8664
2016-09-07,49.2170
2016-09-06,49.2477
2016-09-02,49.2026
2016-09-01,49.2402
2016-08-31,49.5385
2016-08-30,49.5581
2016-08-29,49.5258
2016-08-26,49.4862
2016-08-25,49.4459
2016-08-24,49.3742
2016-08-23,49.3554
2016-08-22,49.3987
2016-08-19,49.4247
2016-08-18,49.3845
2016-08-17,49.4223
2016-08-16,49.5005
2016-08-15,49.1561
2016-08-12,48.7296
2016-08-11,48.7960
2016-08-10,48.8584
2016-08-09,48.9949
2016-08-08,49.2461
2016-08-05,49.6264
2016-08-04,49.6926
2016-08-03,50.0805
2016-08-02,50.3852
2016-08-01,50.9054
2016-07-29,50.2564
2016-07-28,50.3199
2016-07-27,50.7132
2016-07-26,50.5678
2016-07-25,50.4685
2016-07-22,50.4805
2016-07-21,50.9135
2016-07-20,51.3161
2016-07-19,51.3272
2016-07-18,50.9884
2016-07-15,50.9648
2016-07-14,50.6519
2016-07-13,50.2224
2016-07-12,50.6056
2016-07-11,50.5633
2016-07-08,50.0865
2016-07-07,49.7080
2016-07-06,49.6827
2016-07-05,49.4914
2016-07-01,49.9332
2016-06-30,49.8976
2016-06-29,49.8849
2016-06-28,49.7580
2016-06-27,49.6728
2016-06-24,49.8338
2016-06-23,50.6054
2016-06-22,50.5670
2016-06-21,50.2230
2016-06-20,50.5599
2016-06-17,50.5742
2016-06-16,49.9101
2016-06-15,49.9021
2016-06-14,49.9646
2016-06-13,50.4719
2016-06-10,51.0008
2016-06-09,51.5729
2016-06-08,50.8795
2016-06-07,50.2435
2016-06-06,49.6388
2016-06-03,49.0929
2016-06-02,48.9169
2016-06-01,48.4492
2016-05-31,48.8605
2016-05-27,49.5190
2016-05-26,49.1063
2016-05-25,48.8059
2016-05-24,48.7588
2016-05-23,48.3176
2016-05-20,48.3819
2016-05-19,48.7268
2016-05-18,49.1070
2016-05-17,49.1492
2016-05-16,49.5554
2016-05-13,49.2270
2016-05-12,49.6352
2016-05-11,49.1423
2016-05-10,48.7579
2016-05-09,48.4258
2016-05-06,48.3716
2016-05-05,48.6128
2016-05-04,48.1266
2016-05-03,48.1289
2016-05-02,48.1622
2016-04-29,48.5142
2016-04-28,48.5610
2016-04-27,48.4844
2016-04-26,48.2172
2016-04-25,48.0023
2016-04-22,48.3934
2016-04-21,48.4074
2016-04-20,48.3575
2016-04-19,48.6001
2016-04-18,48.3132
2016-04-15,48.3335
2016-04-14,47.8582
2016-04-13,47.3914
2016-04-12,47.0127
2016-04-11,46.6497
2016-04-08,46.6121
2016-04-07,46.2245
2016-04-06,46.0932
2016-04-05,46.1746
2016-04-04,46.1464
2016-04-01,46.0327
2016-03-31,46.4522
2016-03-30,46.7479
2016-03-29,46.9236
2016-03-28,47.3673
2016-03-24,47.3423
2016-03-23,47.4392
2016-03-22,47.8495
2016-03-21,47.9456
2016-03-18,47.4126
2016-03-17,47.0988
2016-03-16,47.0725
2016-03-15,47.0184
2016-03-14,46.8595
2016-03-11,46.4329
2016-03-10,46.0826
2016-03-09,45.6505
2016-03-08,45.2348
2016-03-07,45.6717
2016-03-04,45.2903
2016-03-03,45.1972
2016-03-02,45.2355
2016-03-01,45.2467
2016-02-29,45.2250
2016-02-26,45.1487
2016-02-25,44.7351
2016-02-24,44.7458
2016-02-23,45.5385
2016-02-22,45.4458
2016-02-19,44.8782
2016-02-18,44.9917
2016-02-17,44.1336
2016-02-16,44.0039
2016-02-12,43.3245
2016-02-11,43.5992
2016-02-10,44.7892
2016-02-09,44.7530
2016-02-08,44.6641
2016-02-05,44.7316
2016-02-04,44.5337
2016-02-03,44.4586
2016-02-02,44.2537
2016-02-01,44.3873
2016-01-29,43.8221
2016-01-28,43.5450
2016-01-27,43.8734
2016-01-26,45.0308
2016-01-25,44.9237
2016-01-22,44.9111
2016-01-21,44.7868
2016-01-20,44.7645
2016-01-19,45.4185
2016-01-15,45.2837
2016-01-14,45.3829
2016-01-13,45.5543
2016-01-12,46.1291
2016-01-11,46.0425
2016-01-08,46.1290
2016-01-07,46.2222
2016-01-06,46.4204
2016-01-05,46.4797
2016-01-04,46.5860
2015-12-31,46.7747
2015-12-30,47.2275
2015-12-29,47.3313
2015-12-28,47.3077
2015-12-24,46.9230
2015-12-23,47.2242
2015-12-22,46.7528
2015-12-21,46.2939
2015-12-18,46.7943
2015-12-17,47.1824
2015-12-16,47.6701
2015-12-15,47.1127
2015-12-14,47.4335
2015-12-11,48.0956
2015-12-10,48.0456
2015-12-09,47.4584
2015-12-08,47.4657
2015-12-07,47.4960
2015-12-04,46.6562
2015-12-03,47.0900
2015-12-02,47.6092
2015-12-01,48.0521
2015-11-30,48.0628
2015-11-27,48.5135
2015-11-25,48.8079
2015-11-24,49.1582
2015-11-23,49.6113
2015-11-20,49.5514
2015-11-19,49.6239
2015-11-18,49.7367
2015-11-17,49.8416
2015-11-16,50.0329
2015-11-13,49.4372
2015-11-12,50.3635
2015-11-11,51.5560
2015-11-10,52.2859
2015-11-09,52.1444
2015-11-06,52.1102
2015-11-05,52.4747
2015-11-04,52.9175
2015-11-03,52.9022
2015-11-02,53.2340
2015-10-30,52.8227
2015-10-29,52.7885
2015-10-28,52.7872
2015-10-27,53.2677
2015-10-26,52.8527
2015-10-23,52.8248
2015-10-22,52.7810
2015-10-21,52.5508
2015-10-20,51.7394
2015-10-19,51.2037
2015-10-16,50.7202
2015-10-15,50.3766
2015-10-14,49.8551
2015-10-13,50.5396
2015-10-12,50.8138
2015-10-09,50.8143
2015-10-08,50.8516
2015-10-07,50.8552
2015-10-06,51.0740
2015-10-05,51.2419
2015-10-02,51.3326
2015-10-01,51.5760
2015-09-30,52.0598
2015-09-29,51.5368
2015-09-28,51.3412
2015-09-25,51.2111
2015-09-24,50.8094
2015-09-23,50.9492
2015-09-22,51.3804
2015-09-21,51.4254
2015-09-18,51.0162
2015-09-17,51.2906
2015-09-16,50.8877
2015-09-15,50.6178
2015-09-14,50.2412
2015-09-11,50.3493
2015-09-10,50.4339
2015-09-09,50.8433
2015-09-08,50.7975
2015-09-04,50.8758
2015-09-03,51.4002
2015-09-02,51.0024
2015-09-01,51.0722
2015-08-31,51.7074
2015-08-28,52.1152
2015-08-27,52.0226
2015-08-26,51.5612
2015-08-25,51.3348
2015-08-24,50.8151
2015-08-21,51.1661
2015-08-20,51.8441
2015-08-19,52.4748
2015-08-18,52.9166
2015-08-17,52.6513
2015-08-14,53.0714
2015-08-13,53.1035
2015-08-12,52.6259
2015-08-11,53.1253
2015-08-10,52.8765
2015-08-07,51.8867
2015-08-06,52.3532
2015-08-05,52.6977
2015-08-04,52.7655
2015-08-03,52.8669
2015-07-31,52.6498
2015-07-30,52.6481
2015-07-29,52.6095
2015-07-28,52.1846
2015-07-27,52.1820
2015-07-24,52.5926
2015-07-23,52.5567
2015-07-22,52.9708
2015-07-21,52.7503
2015-07-20,52.8682
2015-07-17,52.7722
2015-07-16,52.7515
2015-07-15,52.7796
2015-07-14,53.0915
2015-07-13,52.7185
2015-07-10,52.7350
2015-07-09,52.4332
2015-07-08,52.1180
2015-07-07,52.6367
2015-07-06,52.5613
2015-07-02,52.8595
2015-07-01,53.1705
2015-06-30,52.7945
2015-06-29,52.8361
2015-06-26,52.9636
2015-06-25,52.9930
2015-06-24,53.3858
2015-06-23,53.9619
2015-06-22,53.8738
2015-06-19,53.8996
2015-06-18,53.8137
2015-06-17,53.3300
2015-06-16,52.9921
2015-06-15,52.6711
2015-06-12,52.6648
2015-06-11,52.9434
2015-06-10,52.8909
2015-06-09,52.8519
2015-06-08,53.1542
2015-06-05,53.2164
2015-06-04,53.5781
2015-06-03,54.0021
2015-06-02,53.5231
2015-06-01,53.4717
2015-05-29,53.3760
2015-05-28,53.6595
2015-05-27,54.0067
2015-05-26,54.4086
2015-05-22,54.8663
2015-05-21,54.7883
2015-05-20,54.9179
2015-05-19,54.8025
2015-05-18,54.3350
2015-05-15,54.1722
2015-05-14,54.1780
2015-05-13,53.7399
2015-05-12,53.3024
2015-05-11,53.1994
2015-05-08,52.3887
2015-05-07,51.2817
2015-05-06,51.8553
2015-05-05,52.3338
2015-05-04,52.7287
2015-05-01,53.0176
2015-04-30,52.5070
2015-04-29,52.5457
2015-04-28,53.1366
2015-04-27,53.5933
2015-04-24,53.6826
2015-04-23,53.5558
2015-04-22,53.5083
2015-04-21,54.2652
2015-04-20,54.1350
2015-04-17,53.7719
2015-04-16,54.2932
2015-04-15,54.1395
2015-04-14,54.0996
2015-04-13,54.5023
2015-04-10,54.2532
2015-04-09,53.7987
2015-04-08,53.8150
2015-04-07,54.0668
2015-04-06,53.9509
2015-04-02,53.5753
2015-04-01,53.2641
2015-03-31,53.6658
2015-03-30,53.7312
2015-03-27,53.2682
2015-03-26,52.7711
2015-03-25,52.8707
2015-03-24,53.2733
2015-03-23,53.6580
2015-03-20,54.0659
2015-03-19,53.6238
2015-03-18,53.9423
2015-03-17,53.8303
2015-03-16,53.4739
2015-03-13,53.4228
2015-03-12,53.8191
2015-03-11,53.8005
2015-03-10,54.1494
2015-03-09,54.5565
2015-03-06,54.4707
2015-03-05,54.5501
2015-03-04,54.4510
2015-03-03,54.6024
2015-03-02,53.8225
2015-02-27,53.3437
2015-02-26,53.8335
2015-02-25,54.3952
2015-02-24,54.8965
2015-02-23,55.3948
2015-02-20,55.8875
2015-02-19,55.4957
2015-02-18,55.4313
2015-02-17,55.3961
2015-02-13,55.3174
2015-02-12,55.2500
2015-02-11,55.2388
2015-02-10,54.7563
2015-02-09,54.3115
2015-02-06,54.3552
2015-02-05,54.4662
2015-02-04,54.4670
2015-02-03,54.2952
2015-02-02,54.1030
2015-01-30,54.7581
2015-01-29,54.1931
2015-01-28,53.3783
2015-01-27,52.2142
2015-01-26,52.3215
2015-01-23,52.8085
2015-01-22,52.3030
2015-01-21,51.7437
2015-01-20,51.2924
2015-01-16,51.2955
2015-01-15,51.7680
2015-01-14,51.7613
2015-01-13,52.1746
2015-01-12,52.1233
2015-01-09,52.1699
2015-01-08,51.7836
2015-01-07,51.6885
2015-01-06,51.1866
2015-01-05,51.9796
2015-01-02,52.5812
2014-12-31,52.4525
2014-12-30,52.3727
2014-12-29,52.7935
2014-12-26,52.9472
2014-12-24,52.4298
2014-12-23,51.9837
2014-12-22,51.4739
2014-12-19,50.8433
2014-12-18,50.6384
2014-12-17,50.0166
2014-12-16,49.3476
2014-12-15,49.2011
2014-12-12,48.5233
2014-12-11,49.1937
2014-12-10,49.8948
2014-12-09,50.0136
2014-12-08,49.7567
2014-12-05,50.2341
2014-12-04,49.7434
2014-12-03,49.6470
2014-12-02,49.6270
2014-12-01,50.1085
2014-11-28,50.6346
2014-11-26,50.5106
2014-11-25,51.0411
2014-11-24,51.2382
2014-11-21,51.4545
2014-11-20,51.7038
2014-11-19,51.8297
2014-11-18,50.9602
2014-11-17,50.0768
2014-11-14,49.7706
2014-11-13,48.8334
2014-11-12,47.8832
2014-11-11,46.8015
2014-11-10,46.9165
2014-11-07,46.7652
2014-11-06,46.2852
2014-11-05,46.1450
2014-11-04,46.6210
2014-11-03,46.6148
2014-10-31,46.1822
2014-10-30,45.7206
2014-10-29,46.0572
2014-10-28,45.3833
2014-10-27,44.8801
2014-10-24,45.3372
2014-10-23,45.3734
2014-10-22,46.0480
2014-10-21,47.0473
2014-10-20,47.0056
2014-10-17,47.0006
2014-10-16,46.9295
2014-10-15,46.8048
2014-10-14,47.0664
2014-10-13,46.7143
2014-10-10,47.0600
2014-10-09,47.2134
2014-10-08,47.6686
2014-10-07,47.8056
2014-10-06,48.2032
2014-10-03,47.7119
2014-10-02,47.9590
2014-10-01,48.3837
2014-09-30,48.8711
2014-09-29,48.8893
2014-09-26,48.4834
2014-09-25,48.0951
2014-09-24,48.4943
2014-09-23,48.6540
2014-09-22,49.0424
2014-09-19,48.9118
2014-09-18,48.2761
2014-09-17,47.9172
2014-09-16,47.6314
2014-09-15,47.6391
2014-09-12,48.0797
2014-09-11,47.8445
2014-09-10,48.2208
2014-09-09,48.1260
2014-09-08,47.3525
2014-09-05,46.7624
2014-09-04,47.5477
2014-09-03,47.6527
2014-09-02,47.6223
2014-08-29,48.0830
2014-08-28,48.0887
2014-08-27,48.0905
2014-08-26,48.5476
2014-08-25,48.1966
2014-08-22,48.2864
2014-08-21,47.9215
2014-08-20,48.0083
2014-08-19,48.0289
2014-08-18,48.1459
2014-08-15,48.1468
2014-08-14,48.1918
2014-08-13,47.6686
2014-08-12,47.8412
2014-08-11,48.2439
2014-08-08,48.6986
2014-08-07,48.7029
2014-08-06,48.2936
2014-08-05,48.8160
2014-08-04,48.7072
2014-08-01,49.1571
2014-07-31,49.6014
2014-07-30,50.0800
2014-07-29,50.5256
2014-07-28,51.0295
2014-07-25,51.0659
2014-07-24,51.1695
2014-07-23,51.5516
2014-07-22,52.4669
2014-07-21,51.9501
2014-07-18,51.6468
2014-07-17,51.6206
2014-07-16,51.7147
2014-07-15,51.8725
2014-07-14,52.3113
2014-07-11,52.1974
2014-07-10,52.2743
2014-07-09,52.2127
2014-07-08,52.2158
2014-07-07,52.8482
2014-07-03,52.9876
2014-07-02,53.1362
2014-07-01,53.6721
2014-06-30,53.6307
2014-06-27,54.1904
2014-06-26,54.1422
2014-06-25,54.1045
2014-06-24,54.7221
2014-06-23,54.8299
2014-06-20,55.2287
2014-06-19,54.9555
2014-06-18,54.9591
2014-06-17,55.0080
2014-06-16,55.2853
2014-06-13,55.0251
2014-06-12,54.9585
2014-06-11,55.3180
2014-06-10,55.8230
2014-06-09,56.1077
2014-06-06,55.7733
2014-06-05,55.7661
2014-06-04,55.7192
2014-06-03,56.0413
2014-06-02,55.6811
2014-05-30,55.3019
2014-05-29,55.6417
2014-05-28,55.3199
2014-05-27,55.0026
2014-05-23,54.9941
2014-05-22,54.7223
2014-05-21,54.3218
2014-05-20,54.3431
2014-05-19,54.7199
2014-05-16,54.8171
2014-05-15,54.7791
2014-05-14,55.2266
2014-05-13,55.2116
2014-05-12,54.8239
2014-05-09,54.3733
2014-05-08,54.5713
2014-05-07,54.6303
2014-05-06,54.9938
2014-05-05,54.4722
2014-05-02,54.6018
2014-05-01,54.5690
2014-04-30,54.1310
2014-04-29,54.5371
2014-04-28,52.2805
2014-04-25,52.7208
2014-04-24,53.0548
2014-04-23,53.4647
2014-04-22,53.2677
2014-04-21,53.1609
