Dates,TEMA Values
2018-11-30,349.6348
2018-11-29,349.8886
2018-11-28,350.2683
2018-11-27,350.9186
2018-11-26,352.0329
2018-11-23,353.2160
2018-11-21,354.5387
2018-11-20,355.7388
2018-11-19,356.9492
2018-11-16,358.0860
2018-11-15,358.8030
2018-11-14,359.3666
2018-11-13,359.8460
2018-11-12,360.1916
2018-11-09,360.3205
2018-11-08,360.0880
2018-11-07,359.8056
2018-11-06,359.5276
2018-11-05,359.4024
2018-11-02,359.4024
2018-11-01,359.5223
2018-10-31,359.4860
2018-10-30,359.6851
2018-10-29,360.0290
2018-10-26,360.7939
2018-10-25,360.8801
2018-10-24,360.8331
2018-10-23,361.0475
2018-10-22,361.3967
2018-10-19,361.5762
2018-10-18,361.7474
2018-10-17,361.8281
2018-10-16,361.7272
2018-10-15,361.5402
2018-10-12,361.6187
2018-10-11,361.6591
2018-10-10,361.7547
2018-10-09,361.5752
2018-10-08,360.8640
2018-10-05,360.1248
2018-10-04,359.3463
2018-10-03,358.4456
2018-10-02,357.4554
2018-10-01,356.6143
2018-09-28,355.8714
2018-09-27,355.4127
2018-09-26,355.0724
2018-09-25,354.7904
2018-09-24,354.4346
2018-09-21,354.0457
2018-09-20,353.5215
2018-09-19,353.1219
2018-09-18,352.7758
2018-09-17,352.4668
2018-09-14,352.3699
2018-09-13,352.1552
2018-09-12,352.0589
2018-09-11,352.0165
2018-09-10,352.2074
2018-09-07,352.4970
2018-09-06,352.5720
2018-09-05,352.5865
2018-09-04,352.7311
2018-08-31,352.8871
2018-08-30,353.1430
2018-08-29,353.2800
2018-08-28,353.3195
2018-08-27,353.3259
2018-08-24,353.2543
2018-08-23,353.3041
2018-08-22,353.4060
2018-08-21,353.4312
2018-08-20,353.3435
2018-08-17,353.3379
2018-08-16,353.4542
2018-08-15,353.5807
2018-08-14,354.1199
2018-08-13,354.4502
2018-08-10,354.8052
2018-08-09,355.1320
2018-08-08,355.3349
2018-08-07,355.4689
2018-08-06,355.5143
2018-08-03,355.6773
2018-08-02,355.7844
2018-08-01,355.8512
2018-07-31,355.8264
2018-07-30,355.6933
2018-07-27,355.7046
2018-07-26,355.4327
2018-07-25,355.1887
2018-07-24,355.0334
2018-07-23,354.8016
2018-07-20,354.7050
2018-07-19,354.5540
2018-07-18,354.3823
2018-07-17,354.0596
2018-07-16,353.8223
2018-07-13,353.5976
2018-07-12,353.5172
2018-07-11,353.5680
2018-07-10,353.7720
2018-07-09,353.7843
2018-07-06,353.9435
2018-07-05,354.3117
2018-07-03,354.7241
2018-07-02,355.1464
2018-06-29,355.4802
2018-06-28,355.8315
2018-06-27,356.2090
2018-06-26,356.7284
2018-06-25,357.2094
2018-06-22,357.6970
2018-06-21,357.9646
2018-06-20,358.2678
2018-06-19,358.4248
2018-06-18,358.6244
2018-06-15,358.4264
2018-06-14,358.1270
2018-06-13,357.6834
2018-06-12,357.1831
2018-06-11,356.4698
2018-06-08,355.7265
2018-06-07,355.0037
2018-06-06,354.2880
2018-06-05,353.4637
2018-06-04,352.9491
2018-06-01,352.3994
2018-05-31,351.9488
2018-05-30,351.6150
2018-05-29,351.0932
2018-05-25,350.7202
2018-05-24,350.1125
2018-05-23,349.5177
2018-05-22,348.8986
2018-05-21,348.3822
2018-05-18,347.5907
2018-05-17,347.1452
2018-05-16,346.8901
2018-05-15,346.7154
2018-05-14,346.4975
2018-05-11,346.1970
2018-05-10,345.9459
2018-05-09,345.6364
2018-05-08,345.3512
2018-05-07,345.2308
2018-05-04,345.0418
2018-05-03,345.0158
2018-05-02,345.0906
2018-05-01,345.3479
2018-04-30,345.4493
2018-04-27,345.4298
2018-04-26,345.1917
2018-04-25,344.8869
2018-04-24,344.5670
2018-04-23,344.6323
2018-04-20,344.4096
2018-04-19,344.1803
2018-04-18,343.8826
2018-04-17,343.5615
2018-04-16,343.3505
2018-04-13,343.2711
2018-04-12,343.2549
2018-04-11,342.9945
2018-04-10,343.0139
2018-04-09,342.8108
2018-04-06,342.9530
2018-04-05,342.9857
2018-04-04,342.7149
2018-04-03,342.6901
2018-04-02,342.5597
2018-03-29,342.6612
2018-03-28,342.6003
2018-03-27,342.7576
2018-03-26,342.8787
2018-03-23,342.7679
2018-03-22,342.8774
2018-03-21,343.0215
2018-03-20,342.6558
2018-03-19,342.2595
2018-03-16,342.0170
2018-03-15,341.7990
2018-03-14,341.5828
2018-03-13,341.3464
2018-03-12,340.8543
2018-03-09,340.1850
2018-03-08,339.1960
2018-03-07,338.3463
2018-03-06,337.5203
2018-03-05,336.6155
2018-03-02,335.5740
2018-03-01,334.7369
2018-02-28,333.7301
2018-02-27,332.3337
2018-02-26,330.8311
2018-02-23,329.3240
2018-02-22,327.9758
2018-02-21,326.6141
2018-02-20,325.3199
2018-02-16,323.9637
2018-02-15,322.5240
2018-02-14,321.0067
2018-02-13,319.7867
2018-02-12,318.5836
2018-02-09,317.3304
2018-02-08,316.3615
2018-02-07,315.4574
2018-02-06,314.0466
2018-02-05,312.8073
2018-02-02,311.8815
2018-02-01,310.3545
2018-01-31,308.5590
2018-01-30,306.7941
2018-01-29,305.4654
2018-01-26,304.0137
2018-01-25,302.4570
2018-01-24,300.8654
2018-01-23,299.4769
2018-01-22,298.0279
2018-01-19,296.4740
2018-01-18,294.8900
2018-01-17,293.1979
2018-01-16,291.1536
2018-01-12,289.5172
2018-01-11,287.8115
2018-01-10,286.2978
2018-01-09,284.9733
2018-01-08,283.6688
2018-01-05,282.5699
2018-01-04,281.4806
2018-01-03,280.7131
2018-01-02,279.8919
2017-12-29,279.0760
2017-12-28,278.2933
2017-12-27,277.4476
2017-12-26,276.6002
2017-12-22,275.7375
2017-12-21,274.8592
2017-12-20,273.9595
2017-12-19,272.9537
2017-12-18,271.9406
2017-12-15,270.9335
2017-12-14,269.9637
2017-12-13,268.9706
2017-12-12,268.0107
2017-12-11,267.0805
2017-12-08,266.3210
2017-12-07,265.4622
2017-12-06,264.6935
2017-12-05,264.0104
2017-12-04,263.3866
2017-12-01,262.6751
2017-11-30,262.1333
2017-11-29,261.4196
2017-11-28,260.9017
2017-11-27,260.4058
2017-11-24,259.9639
2017-11-22,259.4992
2017-11-21,259.0409
2017-11-20,258.5152
2017-11-17,258.0415
2017-11-16,257.6210
2017-11-15,257.1455
2017-11-14,256.6793
2017-11-13,256.2301
2017-11-10,255.7476
2017-11-09,255.2953
2017-11-08,254.7754
2017-11-07,254.1984
2017-11-06,253.5886
2017-11-03,253.0201
2017-11-02,252.5012
2017-11-01,251.9415
2017-10-31,251.4834
2017-10-30,251.0256
2017-10-27,250.5172
2017-10-26,250.0731
2017-10-25,249.5345
2017-10-24,249.0048
2017-10-23,248.2420
2017-10-20,247.5639
2017-10-19,246.7975
2017-10-18,246.1738
2017-10-17,245.5037
2017-10-16,244.8557
2017-10-13,244.1572
2017-10-12,243.4113
2017-10-11,242.6119
2017-10-10,241.8048
2017-10-09,240.9910
2017-10-06,240.2284
2017-10-05,239.4401
2017-10-04,238.6222
2017-10-03,237.8723
2017-10-02,237.1110
2017-09-29,236.3143
2017-09-28,235.5477
2017-09-27,234.7591
2017-09-26,233.9210
2017-09-25,233.1064
2017-09-22,232.2529
2017-09-21,231.3168
2017-09-20,230.3688
2017-09-19,229.4137
2017-09-18,228.5204
2017-09-15,227.5870
2017-09-14,226.7468
2017-09-13,225.9929
2017-09-12,225.3137
2017-09-11,224.6549
2017-09-08,223.9782
2017-09-07,223.3352
2017-09-06,222.7454
2017-09-05,222.1877
2017-09-01,221.5465
2017-08-31,220.7928
2017-08-30,220.0388
2017-08-29,219.2425
2017-08-28,218.4251
2017-08-25,217.6815
2017-08-24,216.9557
2017-08-23,216.1296
2017-08-22,215.3013
2017-08-21,214.4049
2017-08-18,213.6026
2017-08-17,212.7775
2017-08-16,211.9370
2017-08-15,211.0184
2017-08-14,210.0323
2017-08-11,209.0801
2017-08-10,208.1698
2017-08-09,207.2945
2017-08-08,206.3569
2017-08-07,205.2896
2017-08-04,204.1765
2017-08-03,203.1089
2017-08-02,202.0008
2017-08-01,200.8755
2017-07-31,199.6817
2017-07-28,198.3747
2017-07-27,197.0718
2017-07-26,195.7471
2017-07-25,194.6069
2017-07-24,194.0367
2017-07-21,193.4600
2017-07-20,192.8697
2017-07-19,192.3172
2017-07-18,191.7336
2017-07-17,191.2101
2017-07-14,190.6515
2017-07-13,190.0927
2017-07-12,189.5843
2017-07-11,189.0568
2017-07-10,188.5206
2017-07-07,188.0364
2017-07-06,187.5846
2017-07-05,187.1461
2017-07-03,186.6866
2017-06-30,186.3064
2017-06-29,185.9396
2017-06-28,185.5709
2017-06-27,185.1305
2017-06-26,184.6992
2017-06-23,184.2255
2017-06-22,183.6755
2017-06-21,183.1910
2017-06-20,182.7016
2017-06-19,182.2236
2017-06-16,181.7119
2017-06-15,181.2621
2017-06-14,180.8288
2017-06-13,180.4713
2017-06-12,180.1406
2017-06-09,179.8315
2017-06-08,179.5128
2017-06-07,179.1878
2017-06-06,178.9057
2017-06-05,178.6536
2017-06-02,178.3313
2017-06-01,177.9636
2017-05-31,177.6686
2017-05-30,177.3562
2017-05-26,177.0563
2017-05-25,176.7559
2017-05-24,176.4334
2017-05-23,176.1534
2017-05-22,175.9153
2017-05-19,175.6647
2017-05-18,175.4891
2017-05-17,175.4029
2017-05-16,175.2732
2017-05-15,175.0270
2017-05-12,174.7821
2017-05-11,174.5052
2017-05-10,174.2006
2017-05-09,173.9090
2017-05-08,173.5438
2017-05-05,173.1937
2017-05-04,172.8626
2017-05-03,172.5770
2017-05-02,172.2740
2017-05-01,171.9611
2017-04-28,171.6689
2017-04-27,171.2996
2017-04-26,170.9658
2017-04-25,170.6653
2017-04-24,170.3055
2017-04-21,169.9769
2017-04-20,169.6866
2017-04-19,169.4185
2017-04-18,169.1678
2017-04-17,168.9252
2017-04-13,168.6423
2017-04-12,168.4471
2017-04-11,168.2334
2017-04-10,167.9420
2017-04-07,167.6707
2017-04-06,167.3552
2017-04-05,167.0727
2017-04-04,166.7902
2017-04-03,166.4540
2017-03-31,166.1664
2017-03-30,165.8647
2017-03-29,165.5231
2017-03-28,165.1820
2017-03-27,164.8393
2017-03-24,164.5229
2017-03-23,164.2057
2017-03-22,163.8391
2017-03-21,163.4708
2017-03-20,163.1215
2017-03-17,162.6662
2017-03-16,162.1794
2017-03-15,161.7344
2017-03-14,161.2636
2017-03-13,160.7805
2017-03-10,160.2764
2017-03-09,159.7699
2017-03-08,159.1983
2017-03-07,158.5802
2017-03-06,157.9395
2017-03-03,157.3146
2017-03-02,156.6399
2017-03-01,155.9267
2017-02-28,155.1713
2017-02-27,154.5025
2017-02-24,153.8408
2017-02-23,153.2201
2017-02-22,152.6013
2017-02-21,152.0106
2017-02-17,151.4006
2017-02-16,150.8568
2017-02-15,150.3540
2017-02-14,149.8819
2017-02-13,149.4212
2017-02-10,148.9629
2017-02-09,148.5444
2017-02-08,148.1709
2017-02-07,147.8015
2017-02-06,147.3877
2017-02-03,147.0344
2017-02-02,146.7166
2017-02-01,146.3948
2017-01-31,146.0172
2017-01-30,145.6460
2017-01-27,145.2057
2017-01-26,144.6956
2017-01-25,144.1342
2017-01-24,143.6092
2017-01-23,143.2626
2017-01-20,142.9834
2017-01-19,142.6501
2017-01-18,142.3235
2017-01-17,142.0080
2017-01-13,141.7031
2017-01-12,141.3584
2017-01-11,141.0206
2017-01-10,140.6437
2017-01-09,140.2672
2017-01-06,139.9029
2017-01-05,139.5083
2017-01-04,139.1155
2017-01-03,138.7162
2016-12-30,138.3538
2016-12-29,138.0191
2016-12-28,137.6762
2016-12-27,137.3140
2016-12-23,136.9048
2016-12-22,136.4772
2016-12-21,136.0497
2016-12-20,135.6121
2016-12-19,135.1952
2016-12-16,134.7748
2016-12-15,134.3920
2016-12-14,134.0209
2016-12-13,133.6220
2016-12-12,133.1531
2016-12-09,132.6599
2016-12-08,132.1747
2016-12-07,131.7097
2016-12-06,131.2695
2016-12-05,130.8729
2016-12-02,130.4698
2016-12-01,130.0554
2016-11-30,129.6281
2016-11-29,129.2428
2016-11-28,128.8189
2016-11-25,128.4382
2016-11-23,128.0418
2016-11-22,127.6452
2016-11-21,127.2463
2016-11-18,126.9088
2016-11-17,126.5827
2016-11-16,126.2781
2016-11-15,125.9360
2016-11-14,125.5400
2016-11-11,125.0831
2016-11-10,124.6577
2016-11-09,124.2467
2016-11-08,123.8997
2016-11-07,123.6263
2016-11-04,123.3543
2016-11-03,123.1734
2016-11-02,122.9753
2016-11-01,122.7528
2016-10-31,122.4796
2016-10-28,122.2002
2016-10-27,121.8989
2016-10-26,121.5832
2016-10-25,121.1991
2016-10-24,120.9880
2016-10-21,120.8161
2016-10-20,120.6911
2016-10-19,120.5578
2016-10-18,120.4123
2016-10-17,120.2938
2016-10-14,120.2035
2016-10-13,120.1251
2016-10-12,120.0485
2016-10-11,119.9764
2016-10-10,119.8868
2016-10-07,119.7372
2016-10-06,119.6398
2016-10-05,119.5246
2016-10-04,119.4005
2016-10-03,119.3408
2016-09-30,119.2763
2016-09-29,119.2283
2016-09-28,119.1991
2016-09-27,119.1360
2016-09-26,119.0970
2016-09-23,119.0781
2016-09-22,119.0253
2016-09-21,118.9691
2016-09-20,118.9481
2016-09-19,119.0035
2016-09-16,119.0688
2016-09-15,119.1570
2016-09-14,119.2175
2016-09-13,119.2819
2016-09-12,119.3176
2016-09-09,119.3163
2016-09-08,119.3591
2016-09-07,119.2816
2016-09-06,119.2099
2016-09-02,119.1270
2016-09-01,119.0934
2016-08-31,119.0940
2016-08-30,119.1072
2016-08-29,119.0830
2016-08-26,119.0005
2016-08-25,118.9350
2016-08-24,118.8474
2016-08-23,118.7496
2016-08-22,118.6263
2016-08-19,118.4771
2016-08-18,118.3402
2016-08-17,118.1852
2016-08-16,118.0349
2016-08-15,117.8740
2016-08-12,117.7195
2016-08-11,117.6052
2016-08-10,117.4916
2016-08-09,117.3959
2016-08-08,117.3187
2016-08-05,117.2524
2016-08-04,117.1975
2016-08-03,117.1561
2016-08-02,117.0958
2016-08-01,117.0421
2016-07-29,116.9431
2016-07-28,116.8301
2016-07-27,116.7328
2016-07-26,116.5528
2016-07-25,116.3999
2016-07-22,116.2967
2016-07-21,116.1771
2016-07-20,116.0538
2016-07-19,115.8955
2016-07-18,115.7361
2016-07-15,115.6075
2016-07-14,115.5053
2016-07-13,115.4245
2016-07-12,115.3821
2016-07-11,115.3198
2016-07-08,115.2229
2016-07-07,115.1780
2016-07-06,115.2128
2016-07-05,115.2545
2016-07-01,115.2972
2016-06-30,115.2663
2016-06-29,115.2301
2016-06-28,115.2729
2016-06-27,115.4021
2016-06-24,115.5671
2016-06-23,115.6306
2016-06-22,115.5025
2016-06-21,115.4211
2016-06-20,115.3454
2016-06-17,115.2346
2016-06-16,115.2026
2016-06-15,115.1828
2016-06-14,115.1412
2016-06-13,115.0898
2016-06-10,115.0537
2016-06-09,114.9838
2016-06-08,114.8590
2016-06-07,114.7348
2016-06-06,114.6381
2016-06-03,114.5406
2016-06-02,114.5660
2016-06-01,114.6068
2016-05-31,114.6611
2016-05-27,114.7241
2016-05-26,114.7044
2016-05-25,114.6822
2016-05-24,114.6725
2016-05-23,114.7004
2016-05-20,114.7272
2016-05-19,114.7601
2016-05-18,114.7753
2016-05-17,114.7111
2016-05-16,114.6030
2016-05-13,114.4498
2016-05-12,114.3494
2016-05-11,114.1844
2016-05-10,114.0555
2016-05-09,113.9071
2016-05-06,113.8281
2016-05-05,113.7163
2016-05-04,113.6350
2016-05-03,113.5851
2016-05-02,113.4911
2016-04-29,113.3544
2016-04-28,113.1939
2016-04-27,113.0308
2016-04-26,112.8028
2016-04-25,112.6757
2016-04-22,112.6145
2016-04-21,112.5446
2016-04-20,112.4824
2016-04-19,112.4242
2016-04-18,112.3080
2016-04-15,112.2095
2016-04-14,112.1326
2016-04-13,112.0625
2016-04-12,111.9838
2016-04-11,111.9498
2016-04-08,111.9584
2016-04-07,111.9687
2016-04-06,112.0040
2016-04-05,112.0153
2016-04-04,112.0521
2016-04-01,112.1093
2016-03-31,112.1514
2016-03-30,112.1957
2016-03-29,112.1968
2016-03-28,112.1360
2016-03-24,112.0635
2016-03-23,111.9677
2016-03-22,111.8505
2016-03-21,111.6701
2016-03-18,111.4666
2016-03-17,111.3117
2016-03-16,111.2434
2016-03-15,111.2599
2016-03-14,111.3107
2016-03-11,111.3638
2016-03-10,111.4654
2016-03-09,111.6161
2016-03-08,111.7728
2016-03-07,111.9474
2016-03-04,112.1113
2016-03-03,112.3292
2016-03-02,112.5921
2016-03-01,112.8601
2016-02-29,113.1257
2016-02-26,113.4460
2016-02-25,113.7740
2016-02-24,114.1459
2016-02-23,114.5596
2016-02-22,114.9465
2016-02-19,115.3285
2016-02-18,115.7796
2016-02-17,116.1747
2016-02-16,116.6119
2016-02-12,117.1604
2016-02-11,117.8288
2016-02-10,118.5163
2016-02-09,119.0021
2016-02-08,119.4594
2016-02-05,119.9103
2016-02-04,120.2871
2016-02-03,120.6435
2016-02-02,121.0543
2016-02-01,121.5912
2016-01-29,122.0300
2016-01-28,122.5165
2016-01-27,123.0702
2016-01-26,123.6739
2016-01-25,123.9809
2016-01-22,124.4022
2016-01-21,124.8159
2016-01-20,125.2706
2016-01-19,125.7684
2016-01-15,126.1704
2016-01-14,126.5919
2016-01-13,126.9253
2016-01-12,127.2945
2016-01-11,127.5683
2016-01-08,127.8935
2016-01-07,128.2311
2016-01-06,128.4936
2016-01-05,128.6039
2016-01-04,128.6556
2015-12-31,128.7234
2015-12-30,128.6818
2015-12-29,128.5899
2015-12-28,128.4704
2015-12-24,128.4242
2015-12-23,128.4040
2015-12-22,128.3689
2015-12-21,128.3781
2015-12-18,128.4273
2015-12-17,128.5128
2015-12-16,128.4382
2015-12-15,128.2928
2015-12-14,128.1869
2015-12-11,128.1740
2015-12-10,128.1168
2015-12-09,128.0098
2015-12-08,127.9589
2015-12-07,127.8865
2015-12-04,127.7189
2015-12-03,127.5462
2015-12-02,127.4493
2015-12-01,127.3123
2015-11-30,127.1513
2015-11-27,127.0486
2015-11-25,126.9031
2015-11-24,126.7415
2015-11-23,126.5434
2015-11-20,126.3495
2015-11-19,126.1229
2015-11-18,125.8958
2015-11-17,125.6899
2015-11-16,125.5392
2015-11-13,125.4301
2015-11-12,125.3682
2015-11-11,125.3062
2015-11-10,125.1766
2015-11-09,125.0400
2015-11-06,124.8780
2015-11-05,124.6597
2015-11-04,124.4361
2015-11-03,124.2019
2015-11-02,123.9901
2015-10-30,123.7656
2015-10-29,123.5454
2015-10-28,123.3446
2015-10-27,123.1210
2015-10-26,122.8773
2015-10-23,122.6759
2015-10-22,122.4705
2015-10-21,122.2714
2015-10-20,122.2059
2015-10-19,122.2012
2015-10-16,122.2088
2015-10-15,122.2386
2015-10-14,122.2747
2015-10-13,122.3967
2015-10-12,122.3582
2015-10-09,122.3084
2015-10-08,122.2840
2015-10-07,122.2769
2015-10-06,122.3239
2015-10-05,122.4361
2015-10-02,122.5670
2015-10-01,122.7397
2015-09-30,122.9683
2015-09-29,123.1924
2015-09-28,123.4800
2015-09-25,123.7900
2015-09-24,124.0289
2015-09-23,124.3063
2015-09-22,124.5376
2015-09-21,124.7112
2015-09-18,124.8336
2015-09-17,124.9564
2015-09-16,125.0450
2015-09-15,125.1419
2015-09-14,125.2648
2015-09-11,125.4402
2015-09-10,125.6125
2015-09-09,125.8181
2015-09-08,126.0518
2015-09-04,126.2585
2015-09-03,126.5782
2015-09-02,126.8702
2015-09-01,127.1782
2015-08-31,127.5778
2015-08-28,127.8980
2015-08-27,128.1556
2015-08-26,128.4547
2015-08-25,128.8274
2015-08-24,129.3105
2015-08-21,129.7573
2015-08-20,130.0910
2015-08-19,130.2884
2015-08-18,130.3360
2015-08-17,130.3335
2015-08-14,130.3346
2015-08-13,130.3178
2015-08-12,130.3075
2015-08-11,130.3603
2015-08-10,130.3700
2015-08-07,130.3308
2015-08-06,130.3825
2015-08-05,130.3970
2015-08-04,130.3808
2015-08-03,130.4256
2015-07-31,130.4666
2015-07-30,130.4951
2015-07-29,130.5543
2015-07-28,130.5840
2015-07-27,130.6758
2015-07-24,130.7895
2015-07-23,130.8240
2015-07-22,130.8038
2015-07-21,130.7728
2015-07-20,130.7798
2015-07-17,130.7402
2015-07-16,130.6959
2015-07-15,130.6060
2015-07-14,130.5563
2015-07-13,130.4818
2015-07-10,130.4354
2015-07-09,130.4443
2015-07-08,130.4976
2015-07-07,130.5747
2015-07-06,130.6198
2015-07-02,130.7352
2015-07-01,130.8605
2015-06-30,130.9736
2015-06-29,131.1419
2015-06-26,131.3125
2015-06-25,131.3856
2015-06-24,131.4602
2015-06-23,131.5207
2015-06-22,131.5434
2015-06-19,131.5318
2015-06-18,131.5343
2015-06-17,131.5293
2015-06-16,131.5754
2015-06-15,131.6507
2015-06-12,131.7278
2015-06-11,131.7920
2015-06-10,131.8523
2015-06-09,131.9487
2015-06-08,132.0866
2015-06-05,132.2119
2015-06-04,132.3364
2015-06-03,132.4501
2015-06-02,132.4952
2015-06-01,132.5551
2015-05-29,132.6686
2015-05-28,132.8028
2015-05-27,132.8904
2015-05-26,132.9607
2015-05-22,133.0368
2015-05-21,133.0597
2015-05-20,133.0141
2015-05-19,132.9913
2015-05-18,132.9501
2015-05-15,132.9161
2015-05-14,132.8757
2015-05-13,132.8046
2015-05-12,132.7933
2015-05-11,132.7858
2015-05-08,132.7647
2015-05-07,132.7536
2015-05-06,132.8470
2015-05-05,132.9532
2015-05-04,133.0348
2015-05-01,133.0875
2015-04-30,133.1228
2015-04-29,133.1929
2015-04-28,133.1887
2015-04-27,133.1470
2015-04-24,133.0956
2015-04-23,133.0261
2015-04-22,132.9149
2015-04-21,132.7652
2015-04-20,132.5545
2015-04-17,132.3558
2015-04-16,132.2333
2015-04-15,132.0443
2015-04-14,131.8380
2015-04-13,131.6057
2015-04-10,131.3666
2015-04-09,131.0914
2015-04-08,130.8348
2015-04-07,130.5736
2015-04-06,130.3334
2015-04-02,130.1241
2015-04-01,129.9532
2015-03-31,129.7947
2015-03-30,129.5937
2015-03-27,129.3180
2015-03-26,129.1377
2015-03-25,128.9707
2015-03-24,128.7977
2015-03-23,128.5293
2015-03-20,128.2237
2015-03-19,127.8659
2015-03-18,127.5103
2015-03-17,127.1035
2015-03-16,126.7198
2015-03-13,126.3496
2015-03-12,126.0267
2015-03-11,125.6838
2015-03-10,125.3561
2015-03-09,124.9877
2015-03-06,124.5492
2015-03-05,124.1441
2015-03-04,123.6942
2015-03-03,123.2376
2015-03-02,122.7386
2015-02-27,122.2756
2015-02-26,121.8808
2015-02-25,121.4539
2015-02-24,120.9838
2015-02-23,120.4671
2015-02-20,119.9298
2015-02-19,119.2863
2015-02-18,118.7502
2015-02-17,118.2711
2015-02-13,117.8150
2015-02-12,117.3542
2015-02-11,116.9271
2015-02-10,116.4954
2015-02-09,116.0754
2015-02-06,115.6587
2015-02-05,115.2221
2015-02-04,114.7605
2015-02-03,114.3256
2015-02-02,113.8785
2015-01-30,113.4506
2015-01-29,113.0373
2015-01-28,112.5518
2015-01-27,112.2709
2015-01-26,112.1730
2015-01-23,112.0309
2015-01-22,111.8713
2015-01-21,111.6814
2015-01-20,111.5727
2015-01-16,111.4931
2015-01-15,111.4233
2015-01-14,111.3687
2015-01-13,111.3067
2015-01-12,111.2224
2015-01-09,111.1442
2015-01-08,111.0466
2015-01-07,110.9401
2015-01-06,110.8917
2015-01-05,110.8943
2015-01-02,110.8569
2014-12-31,110.7948
2014-12-30,110.7306
2014-12-29,110.6162
2014-12-26,110.4872
2014-12-24,110.3730
2014-12-23,110.2666
2014-12-22,110.1899
2014-12-19,110.1592
2014-12-18,110.1803
2014-12-17,110.2165
2014-12-16,110.2695
2014-12-15,110.3447
2014-12-12,110.4785
2014-12-11,110.6495
2014-12-10,110.7552
2014-12-09,110.8294
2014-12-08,110.7727
2014-12-05,110.6983
2014-12-04,110.5715
2014-12-03,110.4653
2014-12-02,110.3398
2014-12-01,110.2035
2014-11-28,110.0613
2014-11-26,109.8643
2014-11-25,109.6521
2014-11-24,109.4348
2014-11-21,109.2183
2014-11-20,109.0456
2014-11-19,108.8978
2014-11-18,108.7493
2014-11-17,108.6229
2014-11-14,108.5529
2014-11-13,108.4699
2014-11-12,108.3939
2014-11-11,108.3865
2014-11-10,108.3923
2014-11-07,108.4172
2014-11-06,108.4476
2014-11-05,108.4752
2014-11-04,108.5127
2014-11-03,108.5277
2014-10-31,108.5379
2014-10-30,108.5776
2014-10-29,108.6467
2014-10-28,108.7365
2014-10-27,108.8142
2014-10-24,108.9323
2014-10-23,109.0497
2014-10-22,109.1748
2014-10-21,109.3176
2014-10-20,109.3145
2014-10-17,109.3849
2014-10-16,109.4847
2014-10-15,109.6636
2014-10-14,109.8486
2014-10-13,109.9822
2014-10-10,110.1665
2014-10-09,110.3268
2014-10-08,110.4571
2014-10-07,110.5317
2014-10-06,110.6511
2014-10-03,110.6956
2014-10-02,110.7381
2014-10-01,110.8387
2014-09-30,110.9279
2014-09-29,110.9477
2014-09-26,110.9311
2014-09-25,110.9161
2014-09-24,110.9411
2014-09-23,110.9286
2014-09-22,110.9470
2014-09-19,110.9333
2014-09-18,110.8997
2014-09-17,110.8852
2014-09-16,110.8917
2014-09-15,110.9096
2014-09-12,110.9539
2014-09-11,110.9821
2014-09-10,110.9925
2014-09-09,110.9876
2014-09-08,110.9826
2014-09-05,110.9831
2014-09-04,111.0696
2014-09-03,111.1373
2014-09-02,111.1935
2014-08-29,111.2625
2014-08-28,111.2979
2014-08-27,111.3256
2014-08-26,111.3250
2014-08-25,111.3134
2014-08-22,111.3084
2014-08-21,111.3256
2014-08-20,111.3418
2014-08-19,111.3619
2014-08-18,111.4284
2014-08-15,111.5115
2014-08-14,111.6436
2014-08-13,111.7531
2014-08-12,111.9201
2014-08-11,112.1297
2014-08-08,112.3343
2014-08-07,112.5471
2014-08-06,112.7843
2014-08-05,113.0652
2014-08-04,113.2938
2014-08-01,113.5614
2014-07-31,113.8221
2014-07-30,114.0849
2014-07-29,114.3051
2014-07-28,114.5284
2014-07-25,114.7362
2014-07-24,114.9439
2014-07-23,115.1239
2014-07-22,115.2465
2014-07-21,115.2920
2014-07-18,115.3751
2014-07-17,115.4764
2014-07-16,115.6248
2014-07-15,115.7352
2014-07-14,115.8033
2014-07-11,115.8611
2014-07-10,115.9564
2014-07-09,116.0867
2014-07-08,116.2187
2014-07-07,116.3526
2014-07-03,116.4283
2014-07-02,116.5198
2014-07-01,116.6354
2014-06-30,116.7387
2014-06-27,116.8670
2014-06-26,116.9629
2014-06-25,117.0732
2014-06-24,117.2098
2014-06-23,117.2938
2014-06-20,117.3341
2014-06-19,117.3417
2014-06-18,117.3297
2014-06-17,117.3253
2014-06-16,117.3205
2014-06-13,117.3122
2014-06-12,117.3092
2014-06-11,117.3077
2014-06-10,117.2554
2014-06-09,117.1189
2014-06-06,116.9601
2014-06-05,116.7895
2014-06-04,116.6516
2014-06-03,116.5486
2014-06-02,116.4282
2014-05-30,116.3038
2014-05-29,116.1928
2014-05-28,116.0813
2014-05-27,115.9877
2014-05-23,115.8952
2014-05-22,115.8456
2014-05-21,115.8089
2014-05-20,115.7932
2014-05-19,115.8121
2014-05-16,115.7842
2014-05-15,115.7687
2014-05-14,115.7413
2014-05-13,115.6660
2014-05-12,115.5760
2014-05-09,115.5053
2014-05-08,115.4711
2014-05-07,115.4488
2014-05-06,115.4308
2014-05-05,115.4177
2014-05-02,115.3740
2014-05-01,115.3805
2014-04-30,115.4244
2014-04-29,115.4535
2014-04-28,115.4988
2014-04-25,115.5783
2014-04-24,115.6162
2014-04-23,115.6227
2014-04-22,115.6081
2014-04-21,115.6718
