Dates,WILLR Values
2014-12-31,-37.5958
2014-12-30,-25.6040
2014-12-29,-22.6223
2014-12-26,-22.9514
2014-12-24,-22.5427
2014-12-23,-28.5507
2014-12-22,-37.5380
2014-12-19,-47.4191
2014-12-18,-50.1997
2014-12-17,-53.2285
2014-12-16,-57.2504
2014-12-15,-68.0252
2014-12-12,-74.5299
2014-12-11,-61.6200
2014-12-10,-55.3140
2014-12-09,-30.3879
2014-12-08,-27.3094
2014-12-05,-17.7263
2014-12-04,-22.1454
2014-12-03,-18.9180
2014-12-02,-17.3787
2014-12-01,-16.8325
2014-11-28,-7.0508
2014-11-26,-4.1083
2014-11-25,-3.9580
2014-11-24,-0.6806
2014-11-21,-3.2732
2014-11-20,-6.0820
2014-11-19,-6.6083
2014-11-18,-4.2703
2014-11-17,-9.6120
2014-11-14,-6.4999
2014-11-13,-4.3149
2014-11-12,-24.0613
2014-11-11,-27.8472
2014-11-10,-33.1921
2014-11-07,-34.6026
2014-11-06,-33.6375
2014-11-05,-36.3100
2014-11-04,-29.7417
2014-11-03,-28.3395
2014-10-31,-36.6052
2014-10-30,-44.6494
2014-10-29,-50.1107
2014-10-28,-46.1993
2014-10-27,-57.1956
2014-10-24,-56.3100
2014-10-23,-57.8598
2014-10-22,-62.1402
2014-10-21,-20.2952
2014-10-20,-41.0332
2014-10-17,-48.9299
2014-10-16,-70.7011
2014-10-15,-71.4391
2014-10-14,-63.1667
2014-10-13,-78.5000
2014-10-10,-69.7500
2014-10-09,-59.2500
2014-10-08,-40.7500
2014-10-07,-54.5833
2014-10-06,-30.0833
2014-10-03,-29.2500
2014-10-02,-47.5000
2014-10-01,-43.3333
2014-09-30,-20.7500
2014-09-29,-9.1667
2014-09-26,-9.8333
2014-09-25,-22.7500
2014-09-24,-10.7500
2014-09-23,-20.7500
2014-09-22,-10.5000
2014-09-19,-3.6058
2014-09-18,-10.0713
2014-09-17,-16.9566
2014-09-16,-20.6511
2014-09-15,-29.1318
2014-09-12,-23.7579
2014-09-11,-17.9642
2014-09-10,-13.0941
2014-09-09,-13.1781
2014-09-08,-15.1093
2014-09-05,-42.7345
2014-09-04,-36.2690
2014-09-03,-35.7744
2014-09-02,-45.0441
2014-08-29,-41.9677
2014-08-28,-39.9531
2014-08-27,-32.8697
2014-08-26,-30.2702
2014-08-25,-32.0248
2014-08-22,-37.6786
2014-08-21,-37.7803
2014-08-20,-43.6690
2014-08-19,-59.4967
2014-08-18,-63.8564
2014-08-15,-73.1084
2014-08-14,-68.2791
2014-08-13,-79.1069
2014-08-12,-86.7829
2014-08-11,-85.1054
2014-08-08,-85.9696
2014-08-07,-89.9855
2014-08-06,-97.6108
2014-08-05,-91.3067
2014-08-04,-98.4533
2014-08-01,-96.0533
2014-07-31,-99.6107
2014-07-30,-96.8130
2014-07-29,-99.0142
2014-07-28,-94.4547
2014-07-25,-95.0563
2014-07-24,-97.2203
2014-07-23,-87.9902
2014-07-22,-65.1640
2014-07-21,-76.0121
2014-07-18,-80.9842
2014-07-17,-94.2430
2014-07-16,-82.6415
2014-07-15,-69.9854
2014-07-14,-66.8214
2014-07-11,-77.5941
2014-07-10,-87.3876
2014-07-09,-92.3224
2014-07-08,-87.2798
2014-07-07,-69.9743
2014-07-03,-74.3383
2014-07-02,-81.0347
2014-07-01,-77.0470
2014-06-30,-83.9692
2014-06-27,-74.1126
2014-06-26,-72.2415
2014-06-25,-66.8825
2014-06-24,-54.5450
2014-06-23,-43.9676
2014-06-20,-36.6786
2014-06-19,-32.4801
2014-06-18,-34.4627
2014-06-17,-34.6376
2014-06-16,-34.1128
2014-06-13,-35.5706
2014-06-12,-36.1537
2014-06-11,-25.0161
2014-06-10,-6.6476
2014-06-09,-2.5074
2014-06-06,-0.0000
2014-06-05,-3.4266
2014-06-04,-7.7880
2014-06-03,-4.2185
2014-06-02,-0.8720
2014-05-30,-1.2894
2014-05-29,-0.4136
2014-05-28,-5.6724
2014-05-27,-0.2959
2014-05-23,-11.7506
2014-05-22,-16.0441
2014-05-21,-22.6726
2014-05-20,-33.0674
2014-05-19,-19.7350
2014-05-16,-23.8025
2014-05-15,-20.7895
2014-05-14,-7.3818
2014-05-13,-2.8928
2014-05-12,-3.1718
2014-05-09,-4.9573
2014-05-08,-9.7981
2014-05-07,-11.8074
2014-05-06,-14.0781
2014-05-05,-3.8147
2014-05-02,-15.3998
2014-05-01,-30.0099
2014-04-30,-24.4817
2014-04-29,-30.8983
2014-04-28,-44.0276
2014-04-25,-28.0355
2014-04-24,-16.1895
2014-04-23,-8.5884
2014-04-22,-35.8255
2014-04-21,-33.0218
2014-04-17,-30.2603
2014-04-16,-38.4412
2014-04-15,-52.1591
2014-04-14,-60.0643
2014-04-11,-69.2096
2014-04-10,-57.0417
2014-04-09,-32.0025
2014-04-08,-68.4921
2014-04-07,-61.7292
2014-04-04,-56.9782
2014-04-03,-57.2305
2014-04-02,-60.1914
2014-04-01,-60.5812
2014-03-31,-71.1834
2014-03-28,-75.1983
2014-03-27,-80.0707
2014-03-26,-78.8233
2014-03-25,-76.9134
2014-03-24,-79.2521
2014-03-21,-82.5263
2014-03-20,-78.0438
2014-03-19,-83.8516
2014-03-18,-76.8354
2014-03-17,-71.4563
2014-03-14,-80.4604
2014-03-13,-85.2159
2014-03-12,-75.3152
2014-03-11,-70.4818
2014-03-10,-65.7264
2014-03-07,-59.2948
2014-03-06,-58.0475
2014-03-05,-58.3204
2014-03-04,-52.7074
2014-03-03,-60.5422
2014-02-28,-57.8136
2014-02-27,-59.2169
2014-02-26,-66.8178
2014-02-25,-66.1552
2014-02-24,-55.2021
2014-02-21,-60.3083
2014-02-20,-55.3190
2014-02-19,-59.8795
2014-02-18,-51.1482
2014-02-14,-52.9803
2014-02-13,-55.5529
2014-02-12,-60.8930
2014-02-11,-55.8544
2014-02-10,-67.4819
2014-02-07,-68.0245
2014-02-06,-84.8843
2014-02-05,-89.8066
2014-02-04,-93.7191
2014-02-03,-98.4877
2014-01-31,-89.8562
2014-01-30,-93.1341
2014-01-29,-89.6370
2014-01-28,-53.3557
2014-01-27,-51.4300
2014-01-24,-56.4938
2014-01-23,-23.2580
2014-01-22,-1.4336
2014-01-21,-9.2245
2014-01-17,-19.1020
2014-01-16,-20.4192
2014-01-15,-17.1868
2014-01-14,-21.9959
2014-01-13,-15.3057
2014-01-10,-6.3165
2014-01-09,-2.7412
2014-01-08,-8.5340
2014-01-07,-10.4594
2014-01-06,-24.7168
2014-01-03,-26.4539
2014-01-02,-25.9209
2013-12-31,-25.7723
2013-12-30,-28.4384
2013-12-27,-22.5414
2013-12-26,-15.7509
2013-12-24,-21.2854
2013-12-23,-21.7614
2013-12-20,-20.7121
2013-12-19,-25.7630
2013-12-18,-22.3930
2013-12-17,-21.0515
2013-12-16,-25.0417
2013-12-13,-28.1031
2013-12-12,-31.0957
2013-12-11,-32.4716
2013-12-10,-28.5503
2013-12-09,-25.1793
2013-12-06,-23.4594
2013-12-05,-31.8869
2013-12-04,-36.1178
2013-12-03,-34.3979
2013-12-02,-26.9680
2013-11-29,-26.6584
2013-11-27,-25.0417
2013-11-26,-24.8353
2013-11-25,-30.9581
2013-11-22,-20.6852
2013-11-21,-27.6206
2013-11-20,-28.7164
2013-11-19,-14.5127
2013-11-18,-10.4030
2013-11-15,-1.5956
2013-11-14,-0.9461
2013-11-13,-4.7234
2013-11-12,-7.4160
2013-11-11,-6.7568
2013-11-08,-3.4762
2013-11-07,-9.6076
2013-11-06,-4.6013
2013-11-05,-1.3367
2013-11-04,-3.8192
2013-11-01,-1.5196
2013-10-31,-4.7083
2013-10-30,-6.0638
2013-10-29,-6.1298
2013-10-28,-5.3675
2013-10-25,-0.8282
2013-10-24,-3.5790
2013-10-23,-3.4373
2013-10-22,-5.9918
2013-10-21,-6.5908
2013-10-18,-1.6121
2013-10-17,-0.4850
2013-10-16,-1.6940
2013-10-15,-11.8216
2013-10-14,-4.9436
2013-10-11,-12.8963
2013-10-10,-7.9527
2013-10-09,-31.7571
2013-10-08,-26.5449
2013-10-07,-19.8280
2013-10-04,-17.0876
2013-10-03,-27.6196
2013-10-02,-13.6486
2013-10-01,-14.1322
2013-09-30,-15.4756
2013-09-27,-8.8125
2013-09-26,-5.3735
2013-09-25,-10.0484
2013-09-24,-7.4154
2013-09-23,-15.4218
2013-09-20,-17.1710
2013-09-19,-6.1358
2013-09-18,-5.3382
2013-09-17,-1.9536
2013-09-16,-1.2681
2013-09-13,-0.0000
2013-09-12,-3.5962
2013-09-11,-0.0000
2013-09-10,-7.8764
2013-09-09,-17.2523
2013-09-06,-27.9676
2013-09-05,-22.4186
2013-09-04,-23.3000
2013-09-03,-30.3564
2013-08-30,-38.6632
2013-08-29,-30.9661
2013-08-28,-43.6169
2013-08-27,-44.0741
2013-08-26,-26.3935
2013-08-23,-26.7745
2013-08-22,-29.3657
2013-08-21,-38.7394
2013-08-20,-33.2523
2013-08-19,-32.5665
2013-08-16,-42.0927
2013-08-15,-47.7322
2013-08-14,-36.8342
2013-08-13,-21.0588
2013-08-12,-36.2245
2013-08-09,-27.9177
2013-08-08,-24.0310
2013-08-07,-19.6108
2013-08-06,-18.5867
2013-08-05,-15.0969
2013-08-02,-12.0624
2013-08-01,-21.1660
2013-07-31,-33.3043
2013-07-30,-28.5248
2013-07-29,-35.5043
2013-07-26,-29.4999
2013-07-25,-20.0864
2013-07-24,-17.1738
2013-07-23,-2.5623
2013-07-22,-9.0021
2013-07-19,-8.3043
2013-07-18,-3.6168
2013-07-17,-23.0569
2013-07-16,-25.6729
2013-07-15,-15.6059
2013-07-12,-36.0548
2013-07-11,-3.3720
2013-07-10,-1.6139
2013-07-09,-6.9075
2013-07-08,-4.9190
2013-07-05,-0.0000
2013-07-03,-8.6645
2013-07-02,-15.4046
2013-07-01,-5.0131
2013-06-28,-9.4202
2013-06-27,-5.3079
2013-06-26,-18.0467
2013-06-25,-29.0871
2013-06-24,-33.4395
2013-06-21,-22.1338
2013-06-20,-23.9385
2013-06-19,-10.0849
2013-06-18,-0.3716
2013-06-17,-2.6375
2013-06-14,-7.0413
2013-06-13,-4.0574
2013-06-12,-10.6314
2013-06-11,-6.1287
2013-06-10,-3.6262
2013-06-07,-0.5203
2013-06-06,-9.4475
2013-06-05,-16.4641
2013-06-04,-10.2763
2013-06-03,-4.0332
2013-05-31,-13.5359
2013-05-30,-5.1381
2013-05-29,-13.1492
2013-05-28,-7.5138
2013-05-24,-3.3701
2013-05-23,-1.4440
2013-05-22,-9.4578
2013-05-21,-3.4615
2013-05-20,-3.2472
2013-05-17,-0.6405
2013-05-16,-4.8089
2013-05-15,-2.3217
2013-05-14,-0.4108
2013-05-13,-2.0639
2013-05-10,-4.6978
2013-05-09,-2.7877
2013-05-08,-2.6397
2013-05-07,-1.2563
2013-05-06,-3.0119
2013-05-03,-1.1099
2013-05-02,-6.3346
2013-05-01,-11.8089
2013-04-30,-10.3087
2013-04-29,-7.7446
2013-04-26,-2.7734
2013-04-25,-5.3319
2013-04-24,-9.9021
2013-04-23,-8.4266
2013-04-22,-16.5899
2013-04-19,-9.8749
2013-04-18,-21.9882
2013-04-17,-18.2357
2013-04-16,-16.3815
2013-04-15,-17.1247
2013-04-12,-3.5239
2013-04-11,-5.7389
2013-04-10,-4.6162
2013-04-09,-1.8716
2013-04-08,-0.6289
2013-04-05,-4.6819
2013-04-04,-13.2072
2013-04-03,-17.3300
2013-04-02,-19.2168
2013-04-01,-10.8693
2013-03-28,-6.7677
2013-03-27,-4.3751
2013-03-26,-1.5039
2013-03-25,-11.4859
2013-03-22,-11.6960
2013-03-21,-15.1278
2013-03-20,-7.8440
2013-03-19,-6.8635
2013-03-18,-9.1747
2013-03-15,-0.4202
2013-03-14,-3.7243
2013-03-13,-0.7912
2013-03-12,-3.7072
2013-03-11,-0.8319
2013-03-08,-7.3935
2013-03-07,-9.2418
2013-03-06,-2.8295
2013-03-05,-2.8622
2013-03-04,-14.6149
2013-03-01,-11.2894
2013-02-28,-17.9405
2013-02-27,-9.8891
2013-02-26,-35.1940
2013-02-25,-46.8797
2013-02-22,-16.1574
2013-02-21,-28.4087
2013-02-20,-51.5918
2013-02-19,-54.0420
2013-02-15,-46.8797
2013-02-14,-48.7646
2013-02-13,-51.5918
2013-02-12,-38.0150
2013-02-11,-40.2622
2013-02-08,-27.3408
2013-02-07,-11.0487
2013-02-06,-32.3970
2013-02-05,-39.8876
2013-02-04,-49.9112
2013-02-01,-50.5618
2013-01-31,-59.7983
2013-01-30,-44.3726
2013-01-29,-56.5330
2013-01-28,-52.0052
2013-01-25,-38.6805
2013-01-24,-34.9288
2013-01-23,-48.2536
2013-01-22,-48.6759
2013-01-18,-34.1743
2013-01-17,-31.6514
2013-01-16,-42.2018
2013-01-15,-12.3853
2013-01-14,-16.8578
2013-01-11,-32.7982
2013-01-10,-10.6651
2013-01-09,-14.4495
2013-01-08,-44.6101
2013-01-07,-21.6743
2013-01-04,-3.7844
2013-01-03,-5.8756
2013-01-02,-3.2379
2012-12-31,-16.5278
2012-12-28,-25.7566
2012-12-27,-10.0539
2012-12-26,-7.4367
2012-12-24,-8.1255
2012-12-21,-1.0086
2012-12-20,-0.5764
2012-12-19,-9.8694
2012-12-18,-7.8519
2012-12-17,-20.6953
2012-12-14,-28.5009
2012-12-13,-23.7586
2012-12-12,-7.9653
2012-12-11,-3.1501
2012-12-10,-0.7319
2012-12-07,-3.5998
2012-12-06,-14.3992
2012-12-05,-16.1991
2012-12-04,-13.2538
2012-12-03,-13.4174
2012-11-30,-9.2644
2012-11-29,-11.8201
2012-11-28,-7.4972
2012-11-27,-0.7581
2012-11-26,-4.4203
2012-11-23,-13.3537
2012-11-21,-23.2985
2012-11-20,-33.5804
2012-11-19,-43.3566
2012-11-16,-63.4147
2012-11-15,-58.8637
2012-11-14,-54.6498
2012-11-13,-19.7589
2012-11-12,-14.1965
2012-11-09,-21.6130
2012-11-08,-59.8750
2012-11-07,-74.5394
2012-11-06,-49.9162
2012-11-05,-76.8844
2012-11-02,-82.9146
2012-11-01,-70.5193
2012-10-31,-76.3819
2012-10-26,-65.1591
2012-10-25,-57.9564
2012-10-24,-38.3585
2012-10-23,-28.8931
2012-10-22,-12.3827
2012-10-19,-6.5666
2012-10-18,-1.8762
2012-10-17,-13.6961
2012-10-16,-16.5103
2012-10-15,-39.5872
2012-10-12,-47.0919
2012-10-11,-66.2289
2012-10-10,-75.4221
2012-10-09,-71.1507
2012-10-08,-74.7853
2012-10-05,-71.1872
2012-10-04,-85.9467
2012-10-03,-87.1821
2012-10-02,-92.2784
2012-10-01,-84.8656
2012-09-28,-91.2746
2012-09-27,-83.4758
2012-09-26,-81.1593
2012-09-25,-94.5949
2012-09-24,-84.5568
2012-09-21,-85.4834
2012-09-20,-87.3366
2012-09-19,-94.2812
2012-09-18,-85.0303
2012-09-17,-99.4657
2012-09-14,-77.0297
2012-09-13,-71.5605
2012-09-12,-82.8634
2012-09-11,-77.2120
2012-09-10,-80.6757
2012-09-07,-47.6787
2012-09-06,-48.9548
2012-09-05,-65.3622
2012-09-04,-84.5041
2012-08-31,-74.8420
2012-08-30,-85.4157
2012-08-29,-74.1128
2012-08-28,-72.6544
2012-08-27,-75.2066
2012-08-24,-80.4934
2012-08-23,-93.8017
2012-08-22,-49.6647
2012-08-21,-41.0364
2012-08-20,-27.3608
2012-08-17,-23.9902
2012-08-16,-28.0503
2012-08-15,-30.6250
2012-08-14,-23.5230
2012-08-13,-19.3654
2012-08-10,-19.1466
2012-08-09,-18.3807
2012-08-08,-14.8796
2012-08-07,-16.4114
2012-08-06,-33.5886
2012-08-03,-34.4639
2012-08-02,-43.4354
2012-08-01,-34.9015
2012-07-31,-22.4289
2012-07-30,-12.0350
2012-07-27,-4.9234
2012-07-26,-11.4880
2012-07-25,-12.9753
2012-07-24,-37.1153
2012-07-23,-26.4937
2012-07-20,-14.6651
2012-07-19,-2.9572
2012-07-18,-15.1611
2012-07-17,-28.6088
2012-07-16,-33.7839
2012-07-13,-33.4542
2012-07-12,-52.1630
2012-07-11,-55.4518
2012-07-10,-39.3386
2012-07-09,-31.6612
2012-07-06,-34.8838
2012-07-05,-27.7750
2012-07-03,-29.3864
2012-07-02,-39.7178
2012-06-29,-29.1020
2012-06-28,-54.8831
2012-06-27,-52.1344
2012-06-26,-61.0440
2012-06-25,-59.9066
2012-06-22,-51.2813
2012-06-21,-56.8736
2012-06-20,-41.3291
2012-06-19,-42.1821
2012-06-18,-51.8500
2012-06-15,-50.9970
2012-06-14,-52.3239
2012-06-13,-50.3335
2012-06-12,-45.4048
2012-06-11,-68.8163
2012-06-08,-70.4276
2012-06-07,-70.3328
2012-06-06,-79.1477
2012-06-05,-92.7965
2012-06-04,-95.6397
2012-06-01,-99.0225
2012-05-31,-91.9435
2012-05-30,-94.5500
2012-05-29,-82.5837
2012-05-25,-87.3228
2012-05-24,-70.8544
2012-05-23,-68.7218
2012-05-22,-69.7881
2012-05-21,-66.2337
2012-05-18,-97.3935
2012-05-17,-96.5868
2012-05-16,-69.7532
2012-05-15,-66.5576
2012-05-14,-59.0548
2012-05-11,-52.9414
2012-05-10,-49.6068
2012-05-09,-46.1333
2012-05-08,-33.5645
2012-05-07,-25.8298
2012-05-04,-27.4872
2012-05-03,-13.8133
2012-05-02,-7.8742
2012-05-01,-8.0123
2012-04-30,-11.0315
2012-04-27,-4.2980
2012-04-26,-7.3806
2012-04-25,-6.0781
2012-04-24,-56.6942
2012-04-23,-62.4793
2012-04-20,-51.0744
2012-04-19,-58.5124
2012-04-18,-48.4298
2012-04-17,-42.1488
2012-04-16,-65.4545
2012-04-13,-61.4876
2012-04-12,-51.9008
2012-04-11,-80.4959
2012-04-10,-99.8347
2012-04-09,-96.3387
2012-04-05,-70.2765
2012-04-04,-68.4332
2012-04-03,-45.8525
2012-04-02,-33.8710
2012-03-30,-52.3041
2012-03-29,-58.9862
2012-03-28,-53.2258
2012-03-27,-42.1659
2012-03-26,-33.6406
2012-03-23,-61.5207
2012-03-22,-62.6728
2012-03-21,-37.5576
2012-03-20,-34.5622
2012-03-19,-28.5714
2012-03-16,-33.1797
2012-03-15,-27.8802
2012-03-14,-32.4885
2012-03-13,-53.6866
2012-03-12,-70.0461
2012-03-09,-77.1889
2012-03-08,-56.9124
2012-03-07,-71.8894
2012-03-06,-94.0092
2012-03-05,-50.2227
2012-03-02,-29.8819
2012-03-01,-21.8632
2012-02-29,-23.6851
2012-02-28,-20.7420
2012-02-27,-19.5244
2012-02-24,-7.9190
2012-02-23,-6.4431
2012-02-22,-3.4363
2012-02-21,-8.2405
2012-02-17,-13.3893
2012-02-16,-14.5226
2012-02-15,-15.3726
2012-02-14,-10.4143
2012-02-13,-17.6617
2012-02-10,-13.8767
2012-02-09,-3.3398
2012-02-08,-6.8796
2012-02-07,-10.5335
2012-02-06,-8.7551
2012-02-03,-2.7360
2012-02-02,-10.1509
2012-02-01,-9.1221
2012-01-31,-17.2840
2012-01-30,-17.4211
2012-01-27,-14.7462
2012-01-26,-9.5336
2012-01-25,-6.0357
2012-01-24,-7.0877
2012-01-23,-6.0351
2012-01-20,-3.4582
2012-01-19,-3.1700
2012-01-18,-6.7723
2012-01-17,-5.4755
2012-01-13,-8.0324
2012-01-12,-1.3129
2012-01-11,-4.4908
2012-01-10,-2.5448
2012-01-09,-3.6097
2012-01-06,-7.8338
2012-01-05,-11.2898
2012-01-04,-5.1457
2012-01-03,-5.9905
2011-12-30,-10.7341
2011-12-29,-4.8651
2011-12-28,-10.7293
2011-12-27,-3.4073
2011-12-23,-5.5821
2011-12-22,-3.2623
2011-12-21,-0.9401
2011-12-20,-2.7086
2011-12-19,-22.0077
2011-12-16,-14.8129
2011-12-15,-15.7138
2011-12-14,-19.4788
2011-12-13,-11.4699
2011-12-12,-11.4699
2011-12-09,-5.1183
2011-12-08,-15.9716
2011-12-07,-13.3199
2011-12-06,-11.6549
2011-12-05,-10.2983
2011-12-02,-4.4052
2011-12-01,-4.8133
2011-11-30,-2.2533
2011-11-29,-29.8560
2011-11-28,-32.0288
2011-11-25,-49.8136
2011-11-23,-53.1936
2011-11-22,-37.1792
2011-11-21,-27.4418
2011-11-18,-12.1516
2011-11-17,-23.1766
2011-11-16,-21.1648
2011-11-15,-8.2889
2011-11-14,-8.2889
2011-11-11,-11.9587
2011-11-10,-29.6920
2011-11-09,-32.0677
2011-11-08,-14.2496
2011-11-07,-20.8263
2011-11-04,-24.9578
2011-11-03,-21.6695
2011-11-02,-36.7622
2011-11-01,-47.1332
2011-10-31,-25.0422
2011-10-28,-4.9747
2011-10-27,-9.1062
2011-10-26,-12.1818
2011-10-25,-37.0268
2011-10-24,-27.5162
2011-10-21,-28.9935
2011-10-20,-44.7099
2011-10-19,-39.4198
2011-10-18,-36.3481
2011-10-17,-50.7679
2011-10-14,-32.7645
2011-10-13,-35.8362
2011-10-12,-29.0956
2011-10-11,-42.1911
2011-10-10,-46.8866
2011-10-07,-61.5888
2011-10-06,-65.3681
2011-10-05,-76.2882
2011-10-04,-81.2106
2011-10-03,-86.5533
2011-09-30,-72.9866
2011-09-29,-61.9344
2011-09-28,-64.7325
2011-09-27,-59.6005
2011-09-26,-64.1954
2011-09-23,-79.1140
2011-09-22,-83.8283
2011-09-21,-70.1032
2011-09-20,-56.3926
2011-09-19,-55.2188
2011-09-16,-50.7389
2011-09-15,-57.6810
2011-09-14,-64.2504
2011-09-13,-65.1671
2011-09-12,-67.5096
2011-09-09,-70.5651
2011-09-08,-65.3708
2011-09-07,-54.7274
2011-09-06,-65.5745
2011-09-02,-59.1579
2011-09-01,-48.8709
2011-08-31,-44.7460
2011-08-30,-48.9728
2011-08-29,-56.2551
2011-08-26,-65.4217
2011-08-25,-74.0790
2011-08-24,-71.0744
2011-08-23,-75.7595
2011-08-22,-87.9307
2011-08-19,-92.2084
2011-08-18,-85.1298
2011-08-17,-68.5791
2011-08-16,-68.3244
2011-08-15,-65.9309
2011-08-12,-70.7688
2011-08-11,-85.6388
2011-08-10,-99.1134
2011-08-09,-81.1044
2011-08-08,-99.4934
2011-08-05,-92.0897
2011-08-04,-99.4137
2011-08-03,-89.8776
2011-08-02,-99.9062
2011-08-01,-86.4224
2011-07-29,-85.0746
2011-07-28,-83.0490
2011-07-27,-83.3689
2011-07-26,-88.8090
2011-07-25,-79.6733
2011-07-22,-67.3321
2011-07-21,-65.3358
2011-07-20,-72.7768
2011-07-19,-86.7514
2011-07-18,-95.6443
2011-07-15,-89.8980
2011-07-14,-90.8163
2011-07-13,-80.8163
2011-07-12,-83.4909
2011-07-11,-69.1965
2011-07-08,-51.8821
2011-07-07,-42.6209
2011-07-06,-55.2040
2011-07-05,-61.1433
2011-07-01,-59.9353
2011-06-30,-63.3579
2011-06-29,-75.5384
2011-06-28,-81.8803
2011-06-27,-86.6115
2011-06-24,-90.2355
2011-06-23,-90.3361
2011-06-22,-83.3876
2011-06-21,-64.2486
2011-06-20,-58.6921
2011-06-17,-62.3964
2011-06-16,-63.9399
2011-06-15,-65.5863
2011-06-14,-57.4573
2011-06-13,-74.9499
2011-06-10,-77.5224
2011-06-09,-62.1906
2011-06-08,-65.5863
2011-06-07,-62.1906
2011-06-06,-58.0747
2011-06-03,-55.3994
2011-06-02,-46.6531
2011-06-01,-49.3435
2011-05-31,-20.7779
2011-05-27,-27.1377
2011-05-26,-27.9910
2011-05-25,-29.4865
2011-05-24,-35.1513
2011-05-23,-29.7887
2011-05-20,-20.4229
2011-05-19,-16.6464
2011-05-18,-23.2930
2011-05-17,-26.7674
2011-05-16,-18.5346
2011-05-13,-9.0178
2011-05-12,-6.1476
2011-05-11,-8.6401
2011-05-10,-5.2592
2011-05-09,-7.5883
2011-05-06,-10.0676
2011-05-05,-16.5289
2011-05-04,-13.5988
2011-05-03,-8.5650
2011-05-02,-8.4147
2011-04-29,-4.3077
2011-04-28,-2.6910
2011-04-27,-11.9358
2011-04-26,-3.5253
2011-04-25,-10.0000
2011-04-21,-3.5714
2011-04-20,-3.1328
2011-04-19,-22.6365
2011-04-18,-27.4301
2011-04-15,-29.9601
2011-04-14,-33.9547
2011-04-13,-36.2184
2011-04-12,-23.5686
2011-04-11,-14.5140
2011-04-08,-18.3755
2011-04-07,-7.4567
2011-04-06,-15.0466
2011-04-05,-21.5712
2011-04-04,-11.9840
2011-04-01,-11.1851
2011-03-31,-7.5736
2011-03-30,-7.0504
2011-03-29,-9.6403
2011-03-28,-14.2446
2011-03-25,-13.6691
2011-03-24,-22.0144
2011-03-23,-22.5899
2011-03-22,-35.1079
2011-03-21,-44.4604
2011-03-18,-71.9050
2011-03-17,-73.2069
2011-03-16,-80.6621
2011-03-15,-53.0598
2011-03-14,-35.3532
2011-03-11,-26.3904
2011-03-10,-29.8759
2011-03-09,-21.2975
2011-03-08,-21.7815
2011-03-07,-33.0111
2011-03-04,-23.3846
2011-03-03,-22.6837
2011-03-02,-39.8946
2011-03-01,-35.2458
2011-02-28,-19.2711
2011-02-25,-16.8200
2011-02-24,-24.9521
2011-02-23,-29.7437
2011-02-22,-23.4152
2011-02-18,-4.3395
2011-02-17,-7.1217
2011-02-16,-4.8428
2011-02-15,-15.0980
2011-02-14,-6.9318
2011-02-11,-8.0713
2011-02-10,-3.1336
2011-02-09,-0.7804
2011-02-08,-2.7532
2011-02-07,-10.4228
2011-02-04,-15.8309
2011-02-03,-19.7640
2011-02-02,-19.5289
2011-02-01,-26.4966
2011-01-31,-34.1772
2011-01-28,-34.7508
2011-01-27,-21.7937
2011-01-26,-26.6368
2011-01-25,-6.7265
2011-01-24,-2.3318
2011-01-21,-11.7489
2011-01-20,-16.7713
2011-01-19,-11.3004
2011-01-18,-0.9320
2011-01-14,-16.1060
2011-01-13,-18.5525
2011-01-12,-15.2905
2011-01-11,-27.4210
2011-01-10,-26.0958
2011-01-07,-23.1397
2011-01-06,-29.0520
2011-01-05,-42.5076
2011-01-04,-50.0541
2011-01-03,-55.3425
2010-12-31,-66.5069
2010-12-30,-68.9552
2010-12-29,-68.5635
2010-12-28,-70.4242
2010-12-27,-71.5015
2010-12-23,-68.4655
2010-12-22,-72.8725
2010-12-21,-76.9857
2010-12-20,-85.9956
2010-12-17,-68.7593
2010-12-16,-74.9291
2010-12-15,-76.4960
2010-12-14,-74.0477
2010-12-13,-80.9030
2010-12-10,-77.2795
2010-12-09,-72.8725
2010-12-08,-67.2903
2010-12-07,-57.0073
2010-12-06,-53.4818
2010-12-03,-53.9714
2010-12-02,-53.4818
2010-12-01,-62.0019
2010-11-30,-81.0989
2010-11-29,-75.3208
2010-11-26,-69.5445
2010-11-24,-63.6940
2010-11-23,-80.2126
2010-11-22,-76.1313
2010-11-19,-80.3075
2010-11-18,-70.6262
2010-11-17,-90.6532
2010-11-16,-87.9955
2010-11-15,-80.1177
2010-11-12,-85.0532
2010-11-11,-63.4127
2010-11-10,-46.2732
2010-11-09,-24.1070
2010-11-08,-15.8448
2010-11-05,-6.5923
2010-11-04,-10.1373
2010-11-03,-24.0584
2010-11-02,-20.8301
2010-11-01,-15.4497
2010-10-29,-14.2198
2010-10-28,-9.3774
2010-10-27,-12.5288
2010-10-26,-9.1468
2010-10-25,-6.3797
2010-10-22,-7.1710
2010-10-21,-5.2797
2010-10-20,-6.3830
2010-10-19,-24.5863
2010-10-18,-15.2876
2010-10-15,-16.2333
2010-10-14,-6.3830
2010-10-13,-5.5162
2010-10-12,-3.4173
2010-10-11,-2.4141
2010-10-08,-6.6986
2010-10-07,-14.0670
2010-10-06,-12.9187
2010-10-05,-12.7273
2010-10-04,-34.4498
2010-10-01,-29.6651
2010-09-30,-32.4402
2010-09-29,-37.8947
2010-09-28,-51.7703
2010-09-27,-57.7990
2010-09-24,-51.0048
2010-09-23,-69.6651
