Dates,EMA Values
2018-11-29,326.4710
2018-11-28,326.4065
2018-11-27,326.4299
2018-11-26,326.6046
2018-11-23,326.7973
2018-11-21,327.0315
2018-11-20,327.2191
2018-11-19,327.4050
2018-11-16,327.5610
2018-11-15,327.5721
2018-11-14,327.5284
2018-11-13,327.4534
2018-11-12,327.3309
2018-11-09,327.1338
2018-11-08,326.8144
2018-11-07,326.4779
2018-11-06,326.1425
2018-11-05,325.8576
2018-11-02,325.6136
2018-11-01,325.4082
2018-10-31,325.1490
2018-10-30,324.9670
2018-10-29,324.8313
2018-10-26,324.8335
2018-10-25,324.6055
2018-10-24,324.3314
2018-10-23,324.1433
2018-10-22,323.9980
2018-10-19,323.7935
2018-10-18,323.5843
2018-10-17,323.3430
2018-10-16,323.0394
2018-10-15,322.7061
2018-10-12,322.4605
2018-10-11,322.2004
2018-10-10,321.9572
2018-10-09,321.6206
2018-10-08,321.1059
2018-10-05,320.5828
2018-10-04,320.0476
2018-10-03,319.4729
2018-10-02,318.8699
2018-10-01,318.3185
2018-09-28,317.8012
2018-09-27,317.3797
2018-09-26,316.9978
2018-09-25,316.6351
2018-09-24,316.2473
2018-09-21,315.8482
2018-09-20,315.4039
2018-09-19,315.0015
2018-09-18,314.6168
2018-09-17,314.2442
2018-09-14,313.9420
2018-09-13,313.5993
2018-09-12,313.2954
2018-09-11,313.0084
2018-09-10,312.7979
2018-09-07,312.6182
2018-09-06,312.3645
2018-09-05,312.0889
2018-09-04,311.8552
2018-08-31,311.6233
2018-08-30,311.4228
2018-08-29,311.1802
2018-08-28,310.9033
2018-08-27,310.6136
2018-08-24,310.2964
2018-08-23,310.0185
2018-08-22,309.7562
2018-08-21,309.4665
2018-08-20,309.1375
2018-08-17,308.8346
2018-08-16,308.5710
2018-08-15,308.3087
2018-08-14,308.1820
2018-08-13,307.9824
2018-08-10,307.7883
2018-08-09,307.5820
2018-08-08,307.3318
2018-08-07,307.0563
2018-08-06,306.7493
2018-08-03,306.4796
2018-08-02,306.1892
2018-08-01,305.8834
2018-07-31,305.5452
2018-07-30,305.1693
2018-07-27,304.8404
2018-07-26,304.4154
2018-07-25,303.9990
2018-07-24,303.6113
2018-07-23,303.1969
2018-07-20,302.8268
2018-07-19,302.4372
2018-07-18,302.0395
2018-07-17,301.5904
2018-07-16,301.1692
2018-07-13,300.7513
2018-07-12,300.3805
2018-07-11,300.0521
2018-07-10,299.7730
2018-07-09,299.4275
2018-07-06,299.1293
2018-07-05,298.8985
2018-07-03,298.6795
2018-07-02,298.4607
2018-06-29,298.2093
2018-06-28,297.9608
2018-06-27,297.7182
2018-06-26,297.5198
2018-06-25,297.3051
2018-06-22,297.0893
2018-06-21,296.7967
2018-06-20,296.5132
2018-06-19,296.1782
2018-06-18,295.8551
2018-06-15,295.3969
2018-06-14,294.9038
2018-06-13,294.3618
2018-06-12,293.8005
2018-06-11,293.1681
2018-06-08,292.5263
2018-06-07,291.8919
2018-06-06,291.2605
2018-06-05,290.5935
2018-06-04,290.0306
2018-06-01,289.4560
2018-05-31,288.9144
2018-05-30,288.4114
2018-05-29,287.8451
2018-05-25,287.3283
2018-05-24,286.7327
2018-05-23,286.1417
2018-05-22,285.5427
2018-05-21,284.9782
2018-05-18,284.3219
2018-05-17,283.7818
2018-05-16,283.3049
2018-05-15,282.8538
2018-05-14,282.3871
2018-05-11,281.8918
2018-05-10,281.4121
2018-05-09,280.9120
2018-05-08,280.4192
2018-05-07,279.9805
2018-05-04,279.5175
2018-05-03,279.1076
2018-05-02,278.7296
2018-05-01,278.4104
2018-04-30,278.0365
2018-04-27,277.6201
2018-04-26,277.1291
2018-04-25,276.6147
2018-04-24,276.0945
2018-04-23,275.7019
2018-04-20,275.2113
2018-04-19,274.7173
2018-04-18,274.1994
2018-04-17,273.6728
2018-04-16,273.1822
2018-04-13,272.7342
2018-04-12,272.3058
2018-04-11,271.7940
2018-04-10,271.3746
2018-04-09,270.8790
2018-04-06,270.4974
2018-04-05,270.0768
2018-04-04,269.5531
2018-04-03,269.1104
2018-04-02,268.6307
2018-03-29,268.2268
2018-03-28,267.7665
2018-03-27,267.3772
2018-03-26,266.9734
2018-03-23,266.4900
2018-03-22,266.0785
2018-03-21,265.6762
2018-03-20,265.1015
2018-03-19,264.5160
2018-03-16,263.9810
2018-03-15,263.4531
2018-03-14,262.9246
2018-03-13,262.3881
2018-03-12,261.7653
2018-03-09,261.0831
2018-03-08,260.2945
2018-03-07,259.5538
2018-03-06,258.8219
2018-03-05,258.0646
2018-03-02,257.2628
2018-03-01,256.5307
2018-02-28,255.7429
2018-02-27,254.8267
2018-02-26,253.8778
2018-02-23,252.9307
2018-02-22,252.0396
2018-02-21,251.1467
2018-02-20,250.2790
2018-02-16,249.3932
2018-02-15,248.4822
2018-02-14,247.5483
2018-02-13,246.7169
2018-02-12,245.8933
2018-02-09,245.0553
2018-02-08,244.3145
2018-02-07,243.5967
2018-02-06,242.7113
2018-02-05,241.8861
2018-02-02,241.1678
2018-02-01,240.2504
2018-01-31,239.2470
2018-01-30,238.2580
2018-01-29,237.4187
2018-01-26,236.5412
2018-01-25,235.6318
2018-01-24,234.7143
2018-01-23,233.8683
2018-01-22,233.0052
2018-01-19,232.1102
2018-01-18,231.2089
2018-01-17,230.2753
2018-01-16,229.2284
2018-01-12,228.3227
2018-01-11,227.3979
2018-01-10,226.5412
2018-01-09,225.7512
2018-01-08,224.9708
2018-01-05,224.2618
2018-01-04,223.5583
2018-01-03,222.9642
2018-01-02,222.3533
2017-12-29,221.7455
2017-12-28,221.1501
2017-12-27,220.5348
2017-12-26,219.9204
2017-12-22,219.3023
2017-12-21,218.6805
2017-12-20,218.0531
2017-12-19,217.3919
2017-12-18,216.7303
2017-12-15,216.0727
2017-12-14,215.4295
2017-12-13,214.7805
2017-12-12,214.1444
2017-12-11,213.5202
2017-12-08,212.9546
2017-12-07,212.3571
2017-12-06,211.7912
2017-12-05,211.2550
2017-12-04,210.7396
2017-12-01,210.1958
2017-11-30,209.7096
2017-11-29,209.1666
2017-11-28,208.6900
2017-11-27,208.2211
2017-11-24,207.7706
2017-11-22,207.3127
2017-11-21,206.8572
2017-11-20,206.3795
2017-11-17,205.9196
2017-11-16,205.4777
2017-11-15,205.0176
2017-11-14,204.5610
2017-11-13,204.1103
2017-11-10,203.6487
2017-11-09,203.1976
2017-11-08,202.7241
2017-11-07,202.2322
2017-11-06,201.7299
2017-11-03,201.2422
2017-11-02,200.7717
2017-11-01,200.2881
2017-10-31,199.8390
2017-10-30,199.3903
2017-10-27,198.9250
2017-10-26,198.4816
2017-10-25,198.0070
2017-10-24,197.5359
2017-10-23,196.9877
2017-10-20,196.4690
2017-10-19,195.9219
2017-10-18,195.4238
2017-10-17,194.9111
2017-10-16,194.4068
2017-10-13,193.8866
2017-10-12,193.3518
2017-10-11,192.8005
2017-10-10,192.2481
2017-10-09,191.6951
2017-10-06,191.1606
2017-10-05,190.6190
2017-10-04,190.0690
2017-10-03,189.5433
2017-10-02,189.0151
2017-09-29,188.4766
2017-09-28,187.9496
2017-09-27,187.4167
2017-09-26,186.8689
2017-09-25,186.3307
2017-09-22,185.7811
2017-09-21,185.2057
2017-09-20,184.6284
2017-09-19,184.0508
2017-09-18,183.4960
2017-09-15,182.9298
2017-09-14,182.3967
2017-09-13,181.8941
2017-09-12,181.4179
2017-09-11,180.9498
2017-09-08,180.4769
2017-09-07,180.0165
2017-09-06,179.5750
2017-09-05,179.1452
2017-09-01,178.6883
2017-08-31,178.1952
2017-08-30,177.7034
2017-08-29,177.1991
2017-08-28,176.6895
2017-08-25,176.2063
2017-08-24,175.7305
2017-08-23,175.2227
2017-08-22,174.7161
2017-08-21,174.1885
2017-08-18,173.6944
2017-08-17,173.1945
2017-08-16,172.6913
2017-08-15,172.1640
2017-08-14,171.6163
2017-08-11,171.0824
2017-08-10,170.5647
2017-08-09,170.0608
2017-08-08,169.5383
2017-08-07,168.9749
2017-08-04,168.3988
2017-08-03,167.8408
2017-08-02,167.2722
2017-08-01,166.7006
2017-07-31,166.1092
2017-07-28,165.4832
2017-07-27,164.8622
2017-07-26,164.2376
2017-07-25,163.6781
2017-07-24,163.3117
2017-07-21,162.9443
2017-07-20,162.5736
2017-07-19,162.2168
2017-07-18,161.8507
2017-07-17,161.5059
2017-07-14,161.1505
2017-07-13,160.7961
2017-07-12,160.4597
2017-07-11,160.1180
2017-07-10,159.7744
2017-07-07,159.4493
2017-07-06,159.1360
2017-07-05,158.8279
2017-07-03,158.5136
2017-06-30,158.2266
2017-06-29,157.9447
2017-06-28,157.6627
2017-06-27,157.3575
2017-06-26,157.0560
2017-06-23,156.7413
2017-06-22,156.4020
2017-06-21,156.0858
2017-06-20,155.7689
2017-06-19,155.4568
2017-06-16,155.1345
2017-06-15,154.8339
2017-06-14,154.5397
2017-06-13,154.2716
2017-06-12,154.0130
2017-06-09,153.7621
2017-06-08,153.5084
2017-06-07,153.2532
2017-06-06,153.0126
2017-06-05,152.7825
2017-06-02,152.5292
2017-06-01,152.2612
2017-05-31,152.0181
2017-05-30,151.7696
2017-05-26,151.5257
2017-05-25,151.2821
2017-05-24,151.0315
2017-05-23,150.7956
2017-05-22,150.5741
2017-05-19,150.3486
2017-05-18,150.1483
2017-05-17,149.9779
2017-05-16,149.7927
2017-05-15,149.5685
2017-05-12,149.3450
2017-05-11,149.1111
2017-05-10,148.8683
2017-05-09,148.6303
2017-05-08,148.3682
2017-05-05,148.1118
2017-05-04,147.8623
2017-05-03,147.6286
2017-05-02,147.3895
2017-05-01,147.1475
2017-04-28,146.9129
2017-04-27,146.6531
2017-04-26,146.4058
2017-04-25,146.1702
2017-04-24,145.9153
2017-04-21,145.6715
2017-04-20,145.4410
2017-04-19,145.2183
2017-04-18,145.0018
2017-04-17,144.7884
2017-04-13,144.5618
2017-04-12,144.3648
2017-04-11,144.1619
2017-04-10,143.9332
2017-04-07,143.7117
2017-04-06,143.4759
2017-04-05,143.2516
2017-04-04,143.0278
2017-04-03,142.7865
2017-03-31,142.5620
2017-03-30,142.3333
2017-03-29,142.0918
2017-03-28,141.8512
2017-03-27,141.6107
2017-03-24,141.3795
2017-03-23,141.1487
2017-03-22,140.9021
2017-03-21,140.6556
2017-03-20,140.4162
2017-03-17,140.1422
2017-03-16,139.8587
2017-03-15,139.5904
2017-03-14,139.3145
2017-03-13,139.0356
2017-03-10,138.7509
2017-03-09,138.4666
2017-03-08,138.1619
2017-03-07,137.8432
2017-03-06,137.5186
2017-03-03,137.2010
2017-03-02,136.8684
2017-03-01,136.5249
2017-02-28,136.1693
2017-02-27,135.8447
2017-02-24,135.5244
2017-02-23,135.2195
2017-02-22,134.9171
2017-02-21,134.6256
2017-02-17,134.3294
2017-02-16,134.0570
2017-02-15,133.7996
2017-02-14,133.5539
2017-02-13,133.3132
2017-02-10,133.0745
2017-02-09,132.8503
2017-02-08,132.6422
2017-02-07,132.4364
2017-02-06,132.2168
2017-02-03,132.0183
2017-02-02,131.8326
2017-02-01,131.6464
2017-01-31,131.4423
2017-01-30,131.2413
2017-01-27,131.0183
2017-01-26,130.7732
2017-01-25,130.5124
2017-01-24,130.2654
2017-01-23,130.0793
2017-01-20,129.9166
2017-01-19,129.7365
2017-01-18,129.5595
2017-01-17,129.3871
2017-01-13,129.2190
2017-01-12,129.0384
2017-01-11,128.8610
2017-01-10,128.6715
2017-01-09,128.4832
2017-01-06,128.3000
2017-01-05,128.1077
2017-01-04,127.9170
2017-01-03,127.7253
2016-12-30,127.5470
2016-12-29,127.3790
2016-12-28,127.2091
2016-12-27,127.0338
2016-12-23,126.8438
2016-12-22,126.6489
2016-12-21,126.4552
2016-12-20,126.2594
2016-12-19,126.0718
2016-12-16,125.8843
2016-12-15,125.7105
2016-12-14,125.5418
2016-12-13,125.3648
2016-12-12,125.1657
2016-12-09,124.9600
2016-12-08,124.7584
2016-12-07,124.5650
2016-12-06,124.3813
2016-12-05,124.2135
2016-12-02,124.0447
2016-12-01,123.8734
2016-11-30,123.6991
2016-11-29,123.5400
2016-11-28,123.3694
2016-11-25,123.2144
2016-11-23,123.0553
2016-11-22,122.8974
2016-11-21,122.7400
2016-11-18,122.6043
2016-11-17,122.4735
2016-11-16,122.3508
2016-11-15,122.2166
2016-11-14,122.0655
2016-11-11,121.8953
2016-11-10,121.7372
2016-11-09,121.5852
2016-11-08,121.4558
2016-11-07,121.3521
2016-11-04,121.2497
2016-11-03,121.1786
2016-11-02,121.1023
2016-11-01,121.0185
2016-10-31,120.9185
2016-10-28,120.8174
2016-10-27,120.7098
2016-10-26,120.5984
2016-10-25,120.4653
2016-10-24,120.3910
2016-10-21,120.3306
2016-10-20,120.2864
2016-10-19,120.2398
2016-10-18,120.1895
2016-10-17,120.1488
2016-10-14,120.1178
2016-10-13,120.0911
2016-10-12,120.0652
2016-10-11,120.0412
2016-10-10,120.0115
2016-10-07,119.9621
2016-10-06,119.9306
2016-10-05,119.8936
2016-10-04,119.8539
2016-10-03,119.8361
2016-09-30,119.8170
2016-09-29,119.8035
2016-09-28,119.7965
2016-09-27,119.7783
2016-09-26,119.7684
2016-09-23,119.7653
2016-09-22,119.7509
2016-09-21,119.7356
2016-09-20,119.7323
2016-09-19,119.7545
2016-09-16,119.7798
2016-09-15,119.8126
2016-09-14,119.8358
2016-09-13,119.8602
2016-09-12,119.8747
2016-09-09,119.8768
2016-09-08,119.8936
2016-09-07,119.8702
2016-09-06,119.8490
2016-09-02,119.8244
2016-09-01,119.8163
2016-08-31,119.8199
2016-08-30,119.8277
2016-08-29,119.8229
2016-08-26,119.7988
2016-08-25,119.7807
2016-08-24,119.7554
2016-08-23,119.7270
2016-08-22,119.6905
2016-08-19,119.6457
2016-08-18,119.6056
2016-08-17,119.5599
2016-08-16,119.5164
2016-08-15,119.4698
2016-08-12,119.4259
2016-08-11,119.3959
2016-08-10,119.3666
2016-08-09,119.3436
2016-08-08,119.3272
2016-08-05,119.3147
2016-08-04,119.3062
2016-08-03,119.3025
2016-08-02,119.2926
2016-08-01,119.2852
2016-07-29,119.2628
2016-07-28,119.2362
2016-07-27,119.2152
2016-07-26,119.1670
2016-07-25,119.1285
2016-07-22,119.1071
2016-07-21,119.0806
2016-07-20,119.0533
2016-07-19,119.0148
2016-07-18,118.9765
2016-07-15,118.9490
2016-07-14,118.9309
2016-07-13,118.9202
2016-07-12,118.9227
2016-07-11,118.9187
2016-07-08,118.9034
2016-07-07,118.9059
2016-07-06,118.9351
2016-07-05,118.9666
2016-07-01,118.9983
2016-06-30,119.0054
2016-06-29,119.0109
2016-06-28,119.0428
2016-06-27,119.1035
2016-06-24,119.1757
2016-06-23,119.2137
2016-06-22,119.1875
2016-06-21,119.1774
2016-06-20,119.1695
2016-06-17,119.1503
2016-06-16,119.1577
2016-06-15,119.1693
2016-06-14,119.1738
2016-06-13,119.1752
2016-06-10,119.1819
2016-06-09,119.1776
2016-06-08,119.1552
2016-06-07,119.1335
2016-06-06,119.1214
2016-06-03,119.1094
2016-06-02,119.1388
2016-06-01,119.1733
2016-05-31,119.2122
2016-05-27,119.2539
2016-05-26,119.2679
2016-05-25,119.2811
2016-05-24,119.2987
2016-05-23,119.3288
2016-05-20,119.3586
2016-05-19,119.3904
2016-05-18,119.4161
2016-05-17,119.4155
2016-05-16,119.4004
2016-05-13,119.3708
2016-05-12,119.3593
2016-05-11,119.3267
2016-05-10,119.3067
2016-05-09,119.2807
2016-05-06,119.2784
2016-05-05,119.2655
2016-05-04,119.2632
2016-05-03,119.2716
2016-05-02,119.2657
2016-04-29,119.2458
2016-04-28,119.2186
2016-04-27,119.1911
2016-04-26,119.1426
2016-04-25,119.1285
2016-04-22,119.1369
2016-04-21,119.1426
2016-04-20,119.1513
2016-04-19,119.1616
2016-04-18,119.1528
2016-04-15,119.1503
2016-04-14,119.1555
2016-04-13,119.1633
2016-04-12,119.1685
2016-04-11,119.1889
2016-04-08,119.2238
2016-04-07,119.2592
2016-04-06,119.3031
2016-04-05,119.3389
2016-04-04,119.3832
2016-04-01,119.4343
2016-03-31,119.4802
2016-03-30,119.5268
2016-03-29,119.5590
2016-03-28,119.5705
2016-03-24,119.5785
2016-03-23,119.5789
2016-03-22,119.5727
2016-03-21,119.5458
2016-03-18,119.5120
2016-03-17,119.4950
2016-03-16,119.5076
2016-03-15,119.5487
2016-03-14,119.6013
2016-03-11,119.6545
2016-03-10,119.7239
2016-03-09,119.8093
2016-03-08,119.8963
2016-03-07,119.9888
2016-03-04,120.0772
2016-03-03,120.1832
2016-03-02,120.3035
2016-03-01,120.4246
2016-02-29,120.5442
2016-02-26,120.6811
2016-02-25,120.8196
2016-02-24,120.9717
2016-02-23,121.1365
2016-02-22,121.2910
2016-02-19,121.4426
2016-02-18,121.6160
2016-02-17,121.7693
2016-02-16,121.9352
2016-02-12,122.1369
2016-02-11,122.3767
2016-02-10,122.6206
2016-02-09,122.7949
2016-02-08,122.9582
2016-02-05,123.1177
2016-02-04,123.2510
2016-02-03,123.3762
2016-02-02,123.5183
2016-02-01,123.7011
2016-01-29,123.8493
2016-01-28,124.0118
2016-01-27,124.1951
2016-01-26,124.3931
2016-01-25,124.4902
2016-01-22,124.6242
2016-01-21,124.7542
2016-01-20,124.8964
2016-01-19,125.0514
2016-01-15,125.1726
2016-01-14,125.2989
2016-01-13,125.3943
2016-01-12,125.5004
2016-01-11,125.5734
2016-01-08,125.6624
2016-01-07,125.7544
2016-01-06,125.8201
2016-01-05,125.8340
2016-01-04,125.8278
2015-12-31,125.8268
2015-12-30,125.7889
2015-12-29,125.7342
2015-12-28,125.6705
2015-12-24,125.6315
2015-12-23,125.6011
2015-12-22,125.5657
2015-12-21,125.5451
2015-12-18,125.5376
2015-12-17,125.5419
2015-12-16,125.4924
2015-12-15,125.4194
2015-12-14,125.3599
2015-12-11,125.3317
2015-12-10,125.2885
2015-12-09,125.2288
2015-12-08,125.1880
2015-12-07,125.1401
2015-12-04,125.0605
2015-12-03,124.9797
2015-12-02,124.9245
2015-12-01,124.8562
2015-11-30,124.7801
2015-11-27,124.7240
2015-11-25,124.6537
2015-11-24,124.5784
2015-11-23,124.4914
2015-11-20,124.4063
2015-11-19,124.3108
2015-11-18,124.2157
2015-11-17,124.1284
2015-11-16,124.0600
2015-11-13,124.0058
2015-11-12,123.9676
2015-11-11,123.9295
2015-11-10,123.8689
2015-11-09,123.8063
2015-11-06,123.7356
2015-11-05,123.6465
2015-11-04,123.5562
2015-11-03,123.4630
2015-11-02,123.3780
2015-10-30,123.2893
2015-10-29,123.2027
2015-10-28,123.1231
2015-10-27,123.0366
2015-10-26,122.9439
2015-10-23,122.8661
2015-10-22,122.7875
2015-10-21,122.7116
2015-10-20,122.6807
2015-10-19,122.6703
2015-10-16,122.6638
2015-10-15,122.6647
2015-10-14,122.6674
2015-10-13,122.6985
2015-10-12,122.6756
2015-10-09,122.6490
2015-10-08,122.6309
2015-10-07,122.6185
2015-10-06,122.6241
2015-10-05,122.6511
2015-10-02,122.6838
2015-10-01,122.7300
2015-09-30,122.7941
2015-09-29,122.8558
2015-09-28,122.9378
2015-09-25,123.0261
2015-09-24,123.0896
2015-09-23,123.1650
2015-09-22,123.2240
2015-09-21,123.2628
2015-09-18,123.2838
2015-09-17,123.3043
2015-09-16,123.3129
2015-09-15,123.3239
2015-09-14,123.3430
2015-09-11,123.3790
2015-09-10,123.4133
2015-09-09,123.4579
2015-09-08,123.5110
2015-09-04,123.5542
2015-09-03,123.6342
2015-09-02,123.7037
2015-09-01,123.7774
2015-08-31,123.8804
2015-08-28,123.9554
2015-08-27,124.0083
2015-08-26,124.0739
2015-08-25,124.1629
2015-08-24,124.2872
2015-08-21,124.3975
2015-08-20,124.4685
2015-08-19,124.4927
2015-08-18,124.4661
2015-08-17,124.4223
2015-08-14,124.3796
2015-08-13,124.3306
2015-08-12,124.2837
2015-08-11,124.2575
2015-08-10,124.2166
2015-08-07,124.1591
2015-08-06,124.1318
2015-08-05,124.0917
2015-08-04,124.0411
2015-08-03,124.0106
2015-07-31,123.9785
2015-07-30,123.9418
2015-07-29,123.9150
2015-07-28,123.8779
2015-07-27,123.8612
2015-07-24,123.8512
2015-07-23,123.8142
2015-07-22,123.7585
2015-07-21,123.6991
2015-07-20,123.6522
2015-07-17,123.5895
2015-07-16,123.5251
2015-07-15,123.4454
2015-07-14,123.3791
2015-07-13,123.3045
2015-07-10,123.2392
2015-07-09,123.1923
2015-07-08,123.1599
2015-07-07,123.1350
2015-07-06,123.0988
2015-07-02,123.0857
2015-07-01,123.0753
2015-06-30,123.0601
2015-06-29,123.0626
2015-06-26,123.0651
2015-06-25,123.0342
2015-06-24,123.0033
2015-06-23,122.9672
2015-06-22,122.9180
2015-06-19,122.8570
2015-06-18,122.8005
2015-06-17,122.7411
2015-06-16,122.6986
2015-06-15,122.6653
2015-06-12,122.6321
2015-06-11,122.5940
2015-06-10,122.5541
2015-06-09,122.5258
2015-06-08,122.5107
2015-06-05,122.4906
2015-06-04,122.4695
2015-06-03,122.4442
2015-06-02,122.3952
2015-06-01,122.3508
2015-05-29,122.3237
2015-05-28,122.3028
2015-05-27,122.2656
2015-05-26,122.2221
2015-05-22,122.1799
2015-05-21,122.1194
2015-05-20,122.0357
2015-05-19,121.9594
2015-05-18,121.8768
2015-05-15,121.7963
2015-05-14,121.7136
2015-05-13,121.6203
2015-05-12,121.5470
2015-05-11,121.4746
2015-05-08,121.3975
2015-05-07,121.3233
2015-05-06,121.2838
2015-05-05,121.2478
2015-05-04,121.2030
2015-05-01,121.1479
2015-04-30,121.0865
2015-04-29,121.0363
2015-04-28,120.9607
2015-04-27,120.8724
2015-04-24,120.7806
2015-04-23,120.6825
2015-04-22,120.5705
2015-04-21,120.4457
2015-04-20,120.3007
2015-04-17,120.1601
2015-04-16,120.0453
2015-04-15,119.9083
2015-04-14,119.7658
2015-04-13,119.6151
2015-04-10,119.4625
2015-04-09,119.2984
2015-04-08,119.1411
2015-04-07,118.9827
2015-04-06,118.8320
2015-04-02,118.6920
2015-04-01,118.5652
2015-03-31,118.4428
2015-03-30,118.3064
2015-03-27,118.1455
2015-03-26,118.0170
2015-03-25,117.8932
2015-03-24,117.7676
2015-03-23,117.6106
2015-03-20,117.4417
2015-03-19,117.2562
2015-03-18,117.0723
2015-03-17,116.8722
2015-03-16,116.6808
2015-03-13,116.4950
2015-03-12,116.3259
2015-03-11,116.1509
2015-03-10,115.9818
2015-03-09,115.8000
2015-03-06,115.5958
2015-03-05,115.4039
2015-03-04,115.1982
2015-03-03,114.9915
2015-03-02,114.7719
2015-02-27,114.5657
2015-02-26,114.3835
2015-02-25,114.1918
2015-02-24,113.9868
2015-02-23,113.7676
2015-02-20,113.5430
2015-02-19,113.2846
2015-02-18,113.0640
2015-02-17,112.8639
2015-02-13,112.6729
2015-02-12,112.4816
2015-02-11,112.3029
2015-02-10,112.1239
2015-02-09,111.9500
2015-02-06,111.7785
2015-02-05,111.6015
2015-02-04,111.4175
2015-02-03,111.2437
2015-02-02,111.0672
2015-01-30,110.8983
2015-01-29,110.7356
2015-01-28,110.5501
2015-01-27,110.4343
2015-01-26,110.3801
2015-01-23,110.3115
2015-01-22,110.2373
2015-01-21,110.1535
2015-01-20,110.0972
2015-01-16,110.0507
2015-01-15,110.0077
2015-01-14,109.9698
2015-01-13,109.9295
2015-01-12,109.8818
2015-01-09,109.8363
2015-01-08,109.7844
2015-01-07,109.7298
2015-01-06,109.6947
2015-01-05,109.6766
2015-01-02,109.6450
2014-12-31,109.6052
2014-12-30,109.5647
2014-12-29,109.5075
2014-12-26,109.4458
2014-12-24,109.3892
2014-12-23,109.3355
2014-12-22,109.2918
2014-12-19,109.2637
2014-12-18,109.2527
2014-12-17,109.2465
2014-12-16,109.2457
2014-12-15,109.2519
2014-12-12,109.2773
2014-12-11,109.3144
2014-12-10,109.3291
2014-12-09,109.3328
2014-12-08,109.2924
2014-12-05,109.2461
2014-12-04,109.1824
2014-12-03,109.1259
2014-12-02,109.0631
2014-12-01,108.9970
2014-11-28,108.9292
2014-11-26,108.8434
2014-11-25,108.7531
2014-11-24,108.6616
2014-11-21,108.5710
2014-11-20,108.4955
2014-11-19,108.4287
2014-11-18,108.3621
2014-11-17,108.3032
2014-11-14,108.2633
2014-11-13,108.2192
2014-11-12,108.1775
2014-11-11,108.1588
2014-11-10,108.1443
2014-11-07,108.1361
2014-11-06,108.1294
2014-11-05,108.1216
2014-11-04,108.1168
2014-11-03,108.1042
2014-10-31,108.0898
2014-10-30,108.0850
2014-10-29,108.0897
2014-10-28,108.1010
2014-10-27,108.1077
2014-10-24,108.1275
2014-10-23,108.1464
2014-10-22,108.1674
2014-10-21,108.1936
2014-10-20,108.1706
2014-10-17,108.1719
2014-10-16,108.1826
2014-10-15,108.2191
2014-10-14,108.2569
2014-10-13,108.2767
2014-10-10,108.3127
2014-10-09,108.3400
2014-10-08,108.3566
2014-10-07,108.3539
2014-10-06,108.3657
2014-10-03,108.3519
2014-10-02,108.3371
2014-10-01,108.3413
2014-09-30,108.3412
2014-09-29,108.3173
2014-09-26,108.2812
2014-09-25,108.2453
2014-09-24,108.2226
2014-09-23,108.1872
2014-09-22,108.1618
2014-09-19,108.1254
2014-09-18,108.0823
2014-09-17,108.0454
2014-09-16,108.0153
2014-09-15,107.9887
2014-09-12,107.9707
2014-09-11,107.9469
2014-09-10,107.9169
2014-09-09,107.8815
2014-09-08,107.8458
2014-09-05,107.8118
2014-09-04,107.8062
2014-09-03,107.7938
2014-09-02,107.7770
2014-08-29,107.7642
2014-08-28,107.7396
2014-08-27,107.7121
2014-08-26,107.6748
2014-08-25,107.6337
2014-08-22,107.5945
2014-08-21,107.5624
2014-08-20,107.5298
2014-08-19,107.4981
2014-08-18,107.4815
2014-08-15,107.4700
2014-08-14,107.4743
2014-08-13,107.4704
2014-08-12,107.4850
2014-08-11,107.5129
2014-08-08,107.5383
2014-08-07,107.5654
2014-08-06,107.5996
2014-08-05,107.6473
2014-08-04,107.6764
2014-08-01,107.7174
2014-07-31,107.7550
2014-07-30,107.7920
2014-07-29,107.8137
2014-07-28,107.8353
2014-07-25,107.8507
2014-07-24,107.8651
2014-07-23,107.8692
2014-07-22,107.8533
2014-07-21,107.8109
2014-07-18,107.7806
2014-07-17,107.7558
2014-07-16,107.7459
2014-07-15,107.7226
2014-07-14,107.6845
2014-07-11,107.6423
2014-07-10,107.6121
2014-07-09,107.5929
2014-07-08,107.5736
2014-07-07,107.5540
2014-07-03,107.5142
2014-07-02,107.4791
2014-07-01,107.4514
2014-06-30,107.4188
2014-06-27,107.3938
2014-06-26,107.3573
2014-06-25,107.3248
2014-06-24,107.3004
2014-06-23,107.2576
2014-06-20,107.1996
2014-06-19,107.1302
2014-06-18,107.0538
2014-06-17,106.9796
2014-06-16,106.9049
2014-06-13,106.8287
2014-06-12,106.7539
2014-06-11,106.6792
2014-06-10,106.5872
2014-06-09,106.4669
2014-06-06,106.3392
2014-06-05,106.2077
2014-06-04,106.0873
2014-06-03,105.9787
2014-06-02,105.8642
2014-05-30,105.7483
2014-05-29,105.6370
2014-05-28,105.5254
2014-05-27,105.4198
2014-05-23,105.3145
2014-05-22,105.2234
2014-05-21,105.1364
2014-05-20,105.0561
2014-05-19,104.9870
2014-05-16,104.9019
2014-05-15,104.8206
2014-05-14,104.7349
2014-05-13,104.6330
2014-05-12,104.5261
2014-05-09,104.4254
2014-05-08,104.3368
2014-05-07,104.2519
2014-05-06,104.1680
2014-05-05,104.0854
2014-05-02,103.9923
2014-05-01,103.9157
2014-04-30,103.8510
2014-04-29,103.7809
2014-04-28,103.7157
2014-04-25,103.6614
2014-04-24,103.5924
2014-04-23,103.5125
2014-04-22,103.4251
2014-04-21,103.3634
2014-04-17,103.2987
