Dates,ULTOSC Values
2009-09-04,55.5408
2009-09-03,53.9830
2009-09-02,53.5213
2009-09-01,56.5358
2009-08-31,62.8257
2009-08-28,65.6029
2009-08-27,68.2835
2009-08-26,60.2802
2009-08-25,57.9824
2009-08-24,58.3353
2009-08-21,57.9814
2009-08-20,55.4362
2009-08-19,49.9777
2009-08-18,51.3273
2009-08-17,56.9262
2009-08-14,60.1829
2009-08-13,64.6583
2009-08-12,65.4014
2009-08-11,63.1267
2009-08-10,57.9636
2009-08-07,61.1756
2009-08-06,63.2611
2009-08-05,59.9651
2009-08-04,60.4874
2009-08-03,64.6823
2009-07-31,55.4973
2009-07-30,57.7644
2009-07-29,65.9901
2009-07-28,60.6541
2009-07-27,58.4873
2009-07-24,56.5028
2009-07-23,53.9025
2009-07-22,51.8168
2009-07-21,59.0859
2009-07-20,57.0746
2009-07-17,54.5512
2009-07-16,52.3350
2009-07-15,51.1519
2009-07-14,42.9953
2009-07-13,41.1337
2009-07-10,35.0879
2009-07-09,34.2090
2009-07-08,34.9738
2009-07-07,38.0329
2009-07-06,37.0560
2009-07-02,34.6072
2009-07-01,35.9337
2009-06-30,35.7032
2009-06-29,38.5770
2009-06-26,37.5296
2009-06-25,37.6499
2009-06-24,33.3355
2009-06-23,41.1462
2009-06-22,40.4075
2009-06-19,45.4441
2009-06-18,49.0428
2009-06-17,51.1071
2009-06-16,54.6686
2009-06-15,60.4003
2009-06-12,64.7575
2009-06-11,64.3826
2009-06-10,72.1444
2009-06-09,72.6831
2009-06-08,75.8244
2009-06-05,73.9224
2009-06-04,73.8863
2009-06-03,69.8382
2009-06-02,68.2624
2009-06-01,61.0231
2009-05-29,52.4207
2009-05-28,54.5864
2009-05-27,48.8030
2009-05-26,53.1684
2009-05-22,47.2818
2009-05-21,49.9668
2009-05-20,50.4318
2009-05-19,58.9609
2009-05-18,58.1537
2009-05-15,57.4598
2009-05-14,63.0691
2009-05-13,64.7502
2009-05-12,70.0495
2009-05-11,67.0005
2009-05-08,73.3180
2009-05-07,65.7431
2009-05-06,69.7298
2009-05-05,67.7790
2009-05-04,67.0043
2009-05-01,62.9270
2009-04-30,61.5717
2009-04-29,63.5162
2009-04-28,58.7748
2009-04-27,60.4243
2009-04-24,58.7254
2009-04-23,57.5568
2009-04-22,52.6220
2009-04-21,59.1308
2009-04-20,57.6701
2009-04-17,59.0477
2009-04-16,62.2671
2009-04-15,62.3283
2009-04-14,62.4228
2009-04-13,63.9601
2009-04-09,68.7324
2009-04-08,58.2879
2009-04-07,55.1862
2009-04-06,62.1861
2009-04-03,59.2108
2009-04-02,57.9060
2009-04-01,60.4410
2009-03-31,56.5794
2009-03-30,55.6691
2009-03-27,61.8149
2009-03-26,66.4146
2009-03-25,60.7999
2009-03-24,59.3935
2009-03-23,60.6546
2009-03-20,52.2093
2009-03-19,58.5060
2009-03-18,60.9912
2009-03-17,62.1383
2009-03-16,55.7966
2009-03-13,60.8588
2009-03-12,59.1370
2009-03-11,50.7067
2009-03-10,45.4004
2009-03-09,33.8636
2009-03-06,29.6091
2009-03-05,31.4971
2009-03-04,30.2803
2009-03-03,28.2705
2009-03-02,27.1949
2009-02-27,28.8828
2009-02-26,29.3745
2009-02-25,34.6774
2009-02-24,37.5617
2009-02-23,34.0853
2009-02-20,35.0757
2009-02-19,34.9473
2009-02-18,36.8488
2009-02-17,42.6199
2009-02-13,46.0818
2009-02-12,48.7933
2009-02-11,45.2702
2009-02-10,48.7843
2009-02-09,52.3299
2009-02-06,50.4566
2009-02-05,50.4594
2009-02-04,46.7350
2009-02-03,48.4814
2009-02-02,46.8449
2009-01-30,52.7875
2009-01-29,44.7595
2009-01-28,52.4388
2009-01-27,55.5790
2009-01-26,54.7472
2009-01-23,53.3441
2009-01-22,53.5773
2009-01-21,52.2373
2009-01-20,48.4580
2009-01-16,53.0850
2009-01-15,51.5467
2009-01-14,50.2915
2009-01-13,57.2209
2009-01-12,61.8400
2009-01-09,63.8798
2009-01-08,64.3636
2009-01-07,63.5867
2009-01-06,68.3678
2009-01-05,65.2692
2009-01-02,65.2660
2008-12-31,55.4137
2008-12-30,50.5788
2008-12-29,44.6339
2008-12-26,55.1238
2008-12-24,53.2421
2008-12-23,54.0660
2008-12-22,53.9165
2008-12-19,52.3850
2008-12-18,49.8315
2008-12-17,54.8989
2008-12-16,59.5438
2008-12-15,50.6782
2008-12-12,53.3647
2008-12-11,56.4999
2008-12-10,54.8296
2008-12-09,55.8998
2008-12-08,62.0439
2008-12-05,58.7645
2008-12-04,53.1650
2008-12-03,62.4990
2008-12-02,56.9945
2008-12-01,50.2247
2008-11-28,54.2864
2008-11-26,50.8093
2008-11-25,42.1109
2008-11-24,46.8094
2008-11-21,43.1647
2008-11-20,37.2858
2008-11-19,40.2279
2008-11-18,45.0069
2008-11-17,39.6829
2008-11-14,40.2121
2008-11-13,42.1164
2008-11-12,37.9087
2008-11-11,44.1981
2008-11-10,44.9414
2008-11-07,45.1454
2008-11-06,51.8313
2008-11-05,53.3628
2008-11-04,59.7514
2008-11-03,61.6713
2008-10-31,56.4508
2008-10-30,53.8960
2008-10-29,56.1505
2008-10-28,56.7597
2008-10-27,53.3113
2008-10-24,54.6847
2008-10-23,50.4431
2008-10-22,50.0831
2008-10-21,51.4672
2008-10-20,48.1259
2008-10-17,43.6033
2008-10-16,41.8663
2008-10-15,38.0743
2008-10-14,38.5089
2008-10-13,38.1986
2008-10-10,29.5728
2008-10-09,30.4070
2008-10-08,34.4822
2008-10-07,40.6014
2008-10-06,42.8432
2008-10-03,38.8461
2008-10-02,39.0604
2008-10-01,43.5826
2008-09-30,45.9048
2008-09-29,47.0199
2008-09-26,45.1713
2008-09-25,42.6259
2008-09-24,43.4428
2008-09-23,46.1676
2008-09-22,52.7173
2008-09-19,50.9736
2008-09-18,47.7568
2008-09-17,44.6077
2008-09-16,54.2334
2008-09-15,49.8624
2008-09-12,50.8326
2008-09-11,45.2605
2008-09-10,42.4844
2008-09-09,49.0657
2008-09-08,51.9001
2008-09-05,47.0442
2008-09-04,44.5023
2008-09-03,52.0945
2008-09-02,50.6145
2008-08-29,56.1918
2008-08-28,55.1070
2008-08-27,50.8861
2008-08-26,48.1272
2008-08-25,50.9298
2008-08-22,51.9546
2008-08-21,45.4960
2008-08-20,41.2866
2008-08-19,45.2192
2008-08-18,45.2160
2008-08-15,49.2686
2008-08-14,54.2460
2008-08-13,52.3889
2008-08-12,56.0775
2008-08-11,52.3167
2008-08-08,55.8758
2008-08-07,51.6792
2008-08-06,52.7156
2008-08-05,53.4960
2008-08-04,39.1247
2008-08-01,40.3697
2008-07-31,39.9929
2008-07-30,44.3583
2008-07-29,45.7353
2008-07-28,46.3805
2008-07-25,53.2672
2008-07-24,52.5458
2008-07-23,60.9511
2008-07-22,59.4913
2008-07-21,57.4766
2008-07-18,53.8992
2008-07-17,53.0412
2008-07-16,46.6879
2008-07-15,41.4290
2008-07-14,33.8195
2008-07-11,35.0737
2008-07-10,37.0722
2008-07-09,35.8005
2008-07-08,35.5221
2008-07-07,26.0536
2008-07-03,26.9618
2008-07-02,25.1536
2008-07-01,26.2063
2008-06-30,29.3624
2008-06-27,31.9844
2008-06-26,32.9559
2008-06-25,35.7565
2008-06-24,45.5439
2008-06-23,42.2354
2008-06-20,42.0124
2008-06-19,46.7267
2008-06-18,43.4345
2008-06-17,37.2782
2008-06-16,37.6165
2008-06-13,36.3238
2008-06-12,32.2371
2008-06-11,34.4084
2008-06-10,36.3957
2008-06-09,35.3207
2008-06-06,35.1733
2008-06-05,43.7094
2008-06-04,44.7393
2008-06-03,46.2157
2008-06-02,46.5937
2008-05-30,47.0638
2008-05-29,45.0170
2008-05-28,44.3708
2008-05-27,43.3741
2008-05-23,40.9635
2008-05-22,42.3424
2008-05-21,43.4117
2008-05-20,52.9455
2008-05-19,57.5915
2008-05-16,51.9635
2008-05-15,55.5068
2008-05-14,58.4771
2008-05-13,60.1626
2008-05-12,60.5257
2008-05-09,52.4637
2008-05-08,54.5708
2008-05-07,54.3421
2008-05-06,62.4812
2008-05-05,61.5620
2008-05-02,61.0060
2008-05-01,59.9509
2008-04-30,58.3991
2008-04-29,63.0935
2008-04-28,64.2208
2008-04-25,65.9335
2008-04-24,58.8042
2008-04-23,56.7411
2008-04-22,47.9488
2008-04-21,50.0023
2008-04-18,53.4751
2008-04-17,51.4508
2008-04-16,47.4281
2008-04-15,42.8336
2008-04-14,46.2972
2008-04-11,47.4604
2008-04-10,54.8584
2008-04-09,57.1608
2008-04-08,47.6977
2008-04-07,41.4397
2008-04-04,47.2934
2008-04-03,49.6465
2008-04-02,56.5114
2008-04-01,56.7689
2008-03-31,44.7828
2008-03-28,43.4423
2008-03-27,45.4473
2008-03-26,51.3290
2008-03-25,53.9126
2008-03-24,51.5147
2008-03-20,47.0825
2008-03-19,39.8702
2008-03-18,43.4811
2008-03-17,39.9001
2008-03-14,39.1310
2008-03-13,37.6251
2008-03-12,32.6511
2008-03-11,33.1377
2008-03-10,37.8893
2008-03-07,41.4116
2008-03-06,47.4861
2008-03-05,52.0384
2008-03-04,53.7933
2008-03-03,49.3959
2008-02-29,51.5895
2008-02-28,53.4485
2008-02-27,50.2200
2008-02-26,50.1191
2008-02-25,52.5542
2008-02-22,51.7204
2008-02-21,52.1276
2008-02-20,59.5177
2008-02-19,62.3104
2008-02-15,62.2795
2008-02-14,58.9737
2008-02-13,59.6262
2008-02-12,55.2005
2008-02-11,55.4974
2008-02-08,53.4156
2008-02-07,57.5272
2008-02-06,56.9469
2008-02-05,57.1087
2008-02-04,58.3675
2008-02-01,59.0159
2008-01-31,60.8159
2008-01-30,56.5362
2008-01-29,52.8637
2008-01-28,48.7106
2008-01-25,44.4321
2008-01-24,48.5563
2008-01-23,46.4680
2008-01-22,45.4991
2008-01-18,44.3953
2008-01-17,43.7323
2008-01-16,44.3957
2008-01-15,39.4035
2008-01-14,41.1954
2008-01-11,39.2308
2008-01-10,40.6516
2008-01-09,35.0549
2008-01-08,27.9926
2008-01-07,33.8561
2008-01-04,40.3867
2008-01-03,50.2271
2008-01-02,51.7265
2007-12-31,48.3125
2007-12-28,50.6695
2007-12-27,48.1135
2007-12-26,47.1072
2007-12-24,48.8720
2007-12-21,44.3943
2007-12-20,34.9515
2007-12-19,34.0722
2007-12-18,38.0758
2007-12-17,38.9154
2007-12-14,41.0342
2007-12-13,40.2825
2007-12-12,35.5150
2007-12-11,34.9524
2007-12-10,40.7972
2007-12-07,42.6059
2007-12-06,41.8727
2007-12-05,37.3842
2007-12-04,41.8959
2007-12-03,44.9149
2007-11-30,46.8208
2007-11-29,46.2820
2007-11-28,44.8273
2007-11-27,39.3491
2007-11-26,34.6001
2007-11-23,40.0149
2007-11-21,32.3861
2007-11-20,29.3617
2007-11-19,31.1144
2007-11-16,33.6975
2007-11-15,37.5611
2007-11-14,42.2818
2007-11-13,48.1601
2007-11-12,43.4357
2007-11-09,48.6823
2007-11-08,52.5750
2007-11-07,52.5943
2007-11-06,55.1503
2007-11-05,55.3031
2007-11-02,53.7975
2007-11-01,50.6621
2007-10-31,57.2695
2007-10-30,50.3738
2007-10-29,53.6216
2007-10-26,51.7240
2007-10-25,53.5198
2007-10-24,49.7226
2007-10-23,51.0474
2007-10-22,48.3217
2007-10-19,42.3777
2007-10-18,49.3516
2007-10-17,44.8553
2007-10-16,43.8273
2007-10-15,38.1172
2007-10-12,40.3588
2007-10-11,38.9589
2007-10-10,43.1798
2007-10-09,46.5502
2007-10-08,45.0551
2007-10-05,47.5368
2007-10-04,56.2803
2007-10-03,59.7094
2007-10-02,62.6079
2007-10-01,66.9141
2007-09-28,65.9927
2007-09-27,69.5708
2007-09-26,66.7574
2007-09-25,71.5350
2007-09-24,66.4237
2007-09-21,67.8668
2007-09-20,67.9674
2007-09-19,66.1796
2007-09-18,62.0900
2007-09-17,60.0332
2007-09-14,60.4005
2007-09-13,59.0781
2007-09-12,53.9649
2007-09-11,52.2835
2007-09-10,49.8857
2007-09-07,44.7417
2007-09-06,49.6406
2007-09-05,48.5299
2007-09-04,44.4239
2007-08-31,43.4601
2007-08-30,48.6223
2007-08-29,53.5053
2007-08-28,52.6089
2007-08-27,56.7652
2007-08-24,51.1847
2007-08-23,45.9255
2007-08-22,48.7196
2007-08-21,53.4687
2007-08-20,49.0822
2007-08-17,45.9050
2007-08-16,43.8410
2007-08-15,44.3661
2007-08-14,45.9766
2007-08-13,53.2709
2007-08-10,53.1850
2007-08-09,41.6949
2007-08-08,51.3374
2007-08-07,46.6049
2007-08-06,44.8508
2007-08-03,45.3126
2007-08-02,47.7710
2007-08-01,45.8643
2007-07-31,45.5731
2007-07-30,51.4167
2007-07-27,48.9635
2007-07-26,53.9528
2007-07-25,61.9258
2007-07-24,57.4523
2007-07-23,65.7263
2007-07-20,64.5873
2007-07-19,63.3116
2007-07-18,60.4725
2007-07-17,62.4042
2007-07-16,63.9080
2007-07-13,61.4176
2007-07-12,59.6597
2007-07-11,59.4334
2007-07-10,60.0011
2007-07-09,60.6072
2007-07-06,58.2934
2007-07-05,54.3811
2007-07-03,48.3022
2007-07-02,52.8711
2007-06-29,47.4123
2007-06-28,42.3018
2007-06-27,39.9877
2007-06-26,33.8354
2007-06-25,37.0585
2007-06-22,41.9428
2007-06-21,42.6719
2007-06-20,33.1455
2007-06-19,42.4896
2007-06-18,42.1217
2007-06-15,43.8700
2007-06-14,49.0596
2007-06-13,48.2655
2007-06-12,39.8255
2007-06-11,40.3256
2007-06-08,48.4160
2007-06-07,40.6252
2007-06-06,49.2599
2007-06-05,52.3876
2007-06-04,50.4522
2007-06-01,49.5040
2007-05-31,53.0250
2007-05-30,51.6115
2007-05-29,47.6968
2007-05-25,50.3734
2007-05-24,48.4684
2007-05-23,45.4983
2007-05-22,48.4319
2007-05-21,49.2966
2007-05-18,51.3990
2007-05-17,51.2582
2007-05-16,48.4731
2007-05-15,43.6105
2007-05-14,45.1763
2007-05-11,47.1813
2007-05-10,47.0634
2007-05-09,48.5807
2007-05-08,46.5283
2007-05-07,47.8433
2007-05-04,50.9871
2007-05-03,49.1632
2007-05-02,50.1849
2007-05-01,48.5232
2007-04-30,43.6860
2007-04-27,54.9104
2007-04-26,52.4730
2007-04-25,54.4778
2007-04-24,50.9079
2007-04-23,58.0929
2007-04-20,57.2789
2007-04-19,60.4459
2007-04-18,63.9559
2007-04-17,53.2332
2007-04-16,55.1687
2007-04-13,61.2121
2007-04-12,60.1970
2007-04-11,50.8009
2007-04-10,54.5757
2007-04-09,48.2413
2007-04-05,52.1395
2007-04-04,53.4669
2007-04-03,56.3221
2007-04-02,55.7047
2007-03-30,55.2723
2007-03-29,58.1863
2007-03-28,58.3663
2007-03-27,58.7042
2007-03-26,62.7262
2007-03-23,62.8025
2007-03-22,54.4375
2007-03-21,55.1026
2007-03-20,52.2162
2007-03-19,52.9618
2007-03-16,54.4041
2007-03-15,57.1868
2007-03-14,51.2632
2007-03-13,44.0751
2007-03-12,51.6205
2007-03-09,47.7164
2007-03-08,47.7315
2007-03-07,47.5543
2007-03-06,46.1557
2007-03-05,43.7592
2007-03-02,44.8643
2007-03-01,49.3784
2007-02-28,45.3172
2007-02-27,48.0187
2007-02-26,48.2084
2007-02-23,55.0772
2007-02-22,54.0138
2007-02-21,59.4140
2007-02-20,61.9629
2007-02-16,59.7570
2007-02-15,63.8765
2007-02-14,58.0728
2007-02-13,52.2325
2007-02-12,50.5832
2007-02-09,57.5640
2007-02-08,54.4668
2007-02-07,54.4661
2007-02-06,54.4221
2007-02-05,51.3203
2007-02-02,53.2410
2007-02-01,58.7734
2007-01-31,54.3301
2007-01-30,48.7849
2007-01-29,46.3325
2007-01-26,48.7705
2007-01-25,48.7302
2007-01-24,52.9454
2007-01-23,50.5377
2007-01-22,48.3948
2007-01-19,52.3658
2007-01-18,52.8465
2007-01-17,56.4441
2007-01-16,57.6916
2007-01-12,56.0958
2007-01-11,55.8742
2007-01-10,57.2111
2007-01-09,51.7788
2007-01-08,57.1794
2007-01-05,52.5503
2007-01-04,52.2955
2007-01-03,44.7109
2006-12-29,49.4041
2006-12-28,48.0220
2006-12-27,47.2135
2006-12-26,50.3149
2006-12-22,47.2270
2006-12-21,49.6831
2006-12-20,49.4618
2006-12-19,48.0650
2006-12-18,41.1299
2006-12-15,43.3380
2006-12-14,43.7820
2006-12-13,39.4805
2006-12-12,44.0757
2006-12-11,46.1566
2006-12-08,47.7485
2006-12-07,48.4005
2006-12-06,48.4206
2006-12-05,51.8715
2006-12-04,46.2628
2006-12-01,50.7860
2006-11-30,49.2494
2006-11-29,48.4245
2006-11-28,50.0948
2006-11-27,53.3501
2006-11-24,61.6526
2006-11-22,60.5396
2006-11-21,61.3838
2006-11-20,56.1397
2006-11-17,58.7069
2006-11-16,61.5641
2006-11-15,60.4478
2006-11-14,58.9925
2006-11-13,53.7395
2006-11-10,54.3710
2006-11-09,57.4248
2006-11-08,60.0089
2006-11-07,57.1400
2006-11-06,45.2076
2006-11-03,40.5594
2006-11-02,41.3904
2006-11-01,46.6567
2006-10-31,46.7152
2006-10-30,47.4234
2006-10-27,48.6223
2006-10-26,47.1089
2006-10-25,49.6488
2006-10-24,56.6438
2006-10-23,60.0421
2006-10-20,57.7824
2006-10-19,61.8303
2006-10-18,58.4834
2006-10-17,57.1827
2006-10-16,55.5639
2006-10-13,58.5157
2006-10-12,63.7325
2006-10-11,61.2848
2006-10-10,57.7888
2006-10-09,56.6956
2006-10-06,59.8661
2006-10-05,63.6067
2006-10-04,61.5635
2006-10-03,56.1055
2006-10-02,50.4200
2006-09-29,50.8067
2006-09-28,54.5607
2006-09-27,57.7920
2006-09-26,55.3021
2006-09-25,48.3803
2006-09-22,53.7790
2006-09-21,52.2689
2006-09-20,57.7263
2006-09-19,54.4246
2006-09-18,49.4004
2006-09-15,47.9207
2006-09-14,47.9919
2006-09-13,51.0058
2006-09-12,43.1349
2006-09-11,44.2905
2006-09-08,36.8837
2006-09-07,40.1314
2006-09-06,41.4611
2006-09-05,42.2012
2006-09-01,42.4368
2006-08-31,40.3303
2006-08-30,40.2262
2006-08-29,36.1292
2006-08-28,37.2549
2006-08-25,37.1058
2006-08-24,43.2052
2006-08-23,43.8405
2006-08-22,46.0333
2006-08-21,46.5386
2006-08-18,46.9461
2006-08-17,42.7855
2006-08-16,44.1208
2006-08-15,35.9453
2006-08-14,35.3743
2006-08-11,39.5713
2006-08-10,44.9055
2006-08-09,41.2857
2006-08-08,41.6951
2006-08-07,48.9710
2006-08-04,40.8279
2006-08-03,48.2584
2006-08-02,47.6390
2006-08-01,46.5028
2006-07-31,40.1612
2006-07-28,49.3184
2006-07-27,50.8470
2006-07-26,53.3887
2006-07-25,58.2039
2006-07-24,52.6529
2006-07-21,47.1490
2006-07-20,52.4952
2006-07-19,56.9873
2006-07-18,48.8838
2006-07-17,48.5446
2006-07-14,49.5067
2006-07-13,53.4234
2006-07-12,54.5520
2006-07-11,58.4541
2006-07-10,55.8575
2006-07-07,52.2420
2006-07-06,56.0913
2006-07-05,54.1416
2006-07-03,49.2840
2006-06-30,50.1114
2006-06-29,51.3547
2006-06-28,46.0014
2006-06-27,42.3408
2006-06-26,53.6376
2006-06-23,59.7689
2006-06-22,56.5385
2006-06-21,55.5119
2006-06-20,53.6399
2006-06-19,55.9523
2006-06-16,58.4503
2006-06-15,56.4774
2006-06-14,50.2862
2006-06-13,38.7283
2006-06-12,43.5316
2006-06-09,53.3675
2006-06-08,54.0172
2006-06-07,49.6915
2006-06-06,46.6108
2006-06-05,44.1949
2006-06-02,45.6117
2006-06-01,47.7091
2006-05-31,48.1994
2006-05-30,40.9802
2006-05-26,39.9715
2006-05-25,40.1451
2006-05-24,41.5652
2006-05-23,42.4316
2006-05-22,44.7304
2006-05-19,43.7589
2006-05-18,39.3858
2006-05-17,41.0749
2006-05-16,49.6891
2006-05-15,49.4658
2006-05-12,49.3623
2006-05-11,56.5518
2006-05-10,62.1291
2006-05-09,57.7233
2006-05-08,58.0804
2006-05-05,63.7877
2006-05-04,55.6175
2006-05-03,51.8969
2006-05-02,53.0188
2006-05-01,50.7364
2006-04-28,52.4998
2006-04-27,57.6479
2006-04-26,54.8698
2006-04-25,52.8940
2006-04-24,60.5925
2006-04-21,64.8023
2006-04-20,63.6987
2006-04-19,63.4537
2006-04-18,60.8873
2006-04-17,58.7192
2006-04-13,65.3878
2006-04-12,64.8960
2006-04-11,59.1823
2006-04-10,54.9587
2006-04-07,53.9012
2006-04-06,49.7410
2006-04-05,49.4465
2006-04-04,46.6220
2006-04-03,42.8425
2006-03-31,48.4887
2006-03-30,48.8154
2006-03-29,52.0039
2006-03-28,49.6604
2006-03-27,57.2946
2006-03-24,58.8853
2006-03-23,58.1474
2006-03-22,56.9073
2006-03-21,59.2544
2006-03-20,64.9634
2006-03-17,66.4065
2006-03-16,65.2418
2006-03-15,61.5732
2006-03-14,58.3634
2006-03-13,57.4826
2006-03-10,61.8818
2006-03-09,54.2603
2006-03-08,49.5571
2006-03-07,49.8076
2006-03-06,46.0753
2006-03-03,52.3874
2006-03-02,53.8560
2006-03-01,55.9353
2006-02-28,53.8677
2006-02-27,59.7150
2006-02-24,65.5587
2006-02-23,60.0714
2006-02-22,63.0449
2006-02-21,59.2710
2006-02-17,60.8671
2006-02-16,55.2070
2006-02-15,56.0271
2006-02-14,52.3980
2006-02-13,48.3710
2006-02-10,57.6707
2006-02-09,54.9196
2006-02-08,56.2063
2006-02-07,53.6849
2006-02-06,59.4984
2006-02-03,55.5064
2006-02-02,61.0988
2006-02-01,62.6597
2006-01-31,50.0521
2006-01-30,53.7283
2006-01-27,49.4491
2006-01-26,46.6161
2006-01-25,38.6066
2006-01-24,42.1859
2006-01-23,44.1301
2006-01-20,40.4774
2006-01-19,45.8660
2006-01-18,42.7011
2006-01-17,41.9533
2006-01-13,48.8311
2006-01-12,52.5365
2006-01-11,51.7751
2006-01-10,47.7752
2006-01-09,46.2664
2006-01-06,43.0342
2006-01-05,43.9383
2006-01-04,47.2253
2006-01-03,38.4321
2005-12-30,36.1714
2005-12-29,38.2191
2005-12-28,39.3416
2005-12-27,35.8021
2005-12-23,44.5873
2005-12-22,47.9605
2005-12-21,45.1830
2005-12-20,50.7025
2005-12-19,49.5708
2005-12-16,52.5491
2005-12-15,53.0064
2005-12-14,58.9655
2005-12-13,56.1703
2005-12-12,60.6943
2005-12-09,53.3049
2005-12-08,53.4937
2005-12-07,49.3940
2005-12-06,46.4096
2005-12-05,47.6949
2005-12-02,51.5443
2005-12-01,57.4743
2005-11-30,50.3403
2005-11-29,54.2996
2005-11-28,54.1990
2005-11-25,58.5241
2005-11-23,61.9457
2005-11-22,60.8275
2005-11-21,60.4624
2005-11-18,53.6610
2005-11-17,56.1452
2005-11-16,60.9984
2005-11-15,60.9910
2005-11-14,59.3446
2005-11-11,56.2669
2005-11-10,59.2892
2005-11-09,44.2273
2005-11-08,51.4597
2005-11-07,49.5421
2005-11-04,46.1842
2005-11-03,47.6603
2005-11-02,47.0512
2005-11-01,43.4065
2005-10-31,41.7136
2005-10-28,49.4261
2005-10-27,44.8102
2005-10-26,49.1468
2005-10-25,54.8570
2005-10-24,51.7680
2005-10-21,50.5889
2005-10-20,52.1540
2005-10-19,61.9243
2005-10-18,57.0969
2005-10-17,57.8198
2005-10-14,55.0138
2005-10-13,53.0306
2005-10-12,54.6622
2005-10-11,54.4321
2005-10-10,60.7819
2005-10-07,58.5556
2005-10-06,63.4169
2005-10-05,60.2126
2005-10-04,64.7971
2005-10-03,63.6233
2005-09-30,64.0806
2005-09-29,59.2636
2005-09-28,57.3628
2005-09-27,53.9316
2005-09-26,50.5431
2005-09-23,46.1831
2005-09-22,42.9905
2005-09-21,41.7337
2005-09-20,47.0728
2005-09-19,50.1422
2005-09-16,49.8473
2005-09-15,51.9683
2005-09-14,43.1631
2005-09-13,44.8421
2005-09-12,47.8143
2005-09-09,45.9907
2005-09-08,48.1108
2005-09-07,46.1323
2005-09-06,46.1355
2005-09-02,40.7085
2005-09-01,45.6415
2005-08-31,49.4782
2005-08-30,47.8678
2005-08-29,48.9671
2005-08-26,43.6628
2005-08-25,41.5821
2005-08-24,45.3632
2005-08-23,47.0686
2005-08-22,52.4220
2005-08-19,49.9535
2005-08-18,50.1227
2005-08-17,49.3789
2005-08-16,47.9550
2005-08-15,52.9016
2005-08-12,50.7299
2005-08-11,54.9509
2005-08-10,46.9242
2005-08-09,49.0486
2005-08-08,44.1292
2005-08-05,41.7573
2005-08-04,42.0793
2005-08-03,41.0099
2005-08-02,39.8000
2005-08-01,35.0622
2005-07-29,42.4409
2005-07-28,44.4069
2005-07-27,47.7109
2005-07-26,55.5192
2005-07-25,54.6866
2005-07-22,59.4288
2005-07-21,51.7090
2005-07-20,55.7825
2005-07-19,50.4895
2005-07-18,60.5131
2005-07-15,52.6746
2005-07-14,54.3697
2005-07-13,51.8557
2005-07-12,59.5679
2005-07-11,58.9596
2005-07-08,61.5012
2005-07-07,63.7202
2005-07-06,57.1167
2005-07-05,60.5518
2005-07-01,57.4796
2005-06-30,59.1046
2005-06-29,46.9885
2005-06-28,52.3206
2005-06-27,45.3545
2005-06-24,40.6991
2005-06-23,41.4678
2005-06-22,46.5138
2005-06-21,44.4368
2005-06-20,50.5640
2005-06-17,52.3084
2005-06-16,46.6603
2005-06-15,53.0522
2005-06-14,47.1051
2005-06-13,58.0717
2005-06-10,58.7491
2005-06-09,61.0433
2005-06-08,55.1558
2005-06-07,65.0140
2005-06-06,67.6017
2005-06-03,67.1444
2005-06-02,64.4905
2005-06-01,61.1024
2005-05-31,58.0767
2005-05-27,55.2331
2005-05-26,57.8879
2005-05-25,55.4643
2005-05-24,54.6564
2005-05-23,50.7295
2005-05-20,51.8492
2005-05-19,48.8202
2005-05-18,51.4823
2005-05-17,51.6050
2005-05-16,48.9865
2005-05-13,47.0106
2005-05-12,49.8997
2005-05-11,51.3999
2005-05-10,56.5891
2005-05-09,56.2403
2005-05-06,59.9478
2005-05-05,55.6428
2005-05-04,60.0454
2005-05-03,56.0002
2005-05-02,59.1404
2005-04-29,56.2940
2005-04-28,55.3766
2005-04-27,59.7230
2005-04-26,53.9779
2005-04-25,51.4608
2005-04-22,44.9807
2005-04-21,45.6478
2005-04-20,39.5315
2005-04-19,43.3020
2005-04-18,40.7827
2005-04-15,37.2386
2005-04-14,42.7427
2005-04-13,47.4983
2005-04-12,48.8939
2005-04-11,51.6885
2005-04-08,55.6417
2005-04-07,54.7586
2005-04-06,56.3266
2005-04-05,54.8246
2005-04-04,58.5931
2005-04-01,58.8059
2005-03-31,57.2522
2005-03-30,58.2948
2005-03-29,49.3447
2005-03-28,45.9983
2005-03-24,41.7725
2005-03-23,45.4241
2005-03-22,46.8126
2005-03-21,47.7593
2005-03-18,48.3072
2005-03-17,45.2525
2005-03-16,51.5145
2005-03-15,64.0462
2005-03-14,66.3172
2005-03-11,67.4296
2005-03-10,69.9917
2005-03-09,70.4929
2005-03-08,74.2113
2005-03-07,77.8768
2005-03-04,75.2308
2005-03-03,71.7313
2005-03-02,64.8564
2005-03-01,58.5553
2005-02-28,57.3766
2005-02-25,56.7168
2005-02-24,49.0708
2005-02-23,43.2010
2005-02-22,41.4293
2005-02-18,49.0190
2005-02-17,57.7919
2005-02-16,61.4125
2005-02-15,65.7953
2005-02-14,61.7231
2005-02-11,62.0604
2005-02-10,60.2533
2005-02-09,63.3553
2005-02-08,55.9701
2005-02-07,55.2910
2005-02-04,55.8707
2005-02-03,54.9721
2005-02-02,54.6750
2005-02-01,50.8072
2005-01-31,45.3707
2005-01-28,41.0911
2005-01-27,49.3843
2005-01-26,44.2079
2005-01-25,40.8099
2005-01-24,44.1045
2005-01-21,46.2203
