Dates,TEMA Values
2014-04-24,107.2988
2014-04-23,106.8822
2014-04-22,106.3537
2014-04-21,106.1094
2014-04-17,105.8211
2014-04-16,105.5032
2014-04-15,105.3620
2014-04-14,105.4009
2014-04-11,105.5560
2014-04-10,105.8536
2014-04-09,106.0160
2014-04-08,105.8564
2014-04-07,105.9763
2014-04-04,105.9602
2014-04-03,105.7602
2014-04-02,105.4025
2014-04-01,105.0711
2014-03-31,104.7298
2014-03-28,104.6539
2014-03-27,104.6878
2014-03-26,104.8639
2014-03-25,105.0287
2014-03-24,105.1634
2014-03-21,105.3801
2014-03-20,105.7107
2014-03-19,105.9553
2014-03-18,106.3841
2014-03-17,106.6661
2014-03-14,106.8331
2014-03-13,107.2636
2014-03-12,107.8644
2014-03-11,108.2536
2014-03-10,108.5502
2014-03-07,108.7482
2014-03-06,108.7942
2014-03-05,108.8155
2014-03-04,108.8511
2014-03-03,108.7435
2014-02-28,108.8438
2014-02-27,108.8842
2014-02-26,108.9713
2014-02-25,109.2761
2014-02-24,109.5933
2014-02-21,109.6461
2014-02-20,109.8460
2014-02-19,109.9324
2014-02-18,110.1537
2014-02-14,110.1621
2014-02-13,110.2252
2014-02-12,110.3673
2014-02-11,110.6697
2014-02-10,110.8652
2014-02-07,111.3944
2014-02-06,111.9853
2014-02-05,113.0828
2014-02-04,114.4053
2014-02-03,115.7703
2014-01-31,117.1378
2014-01-30,118.3873
2014-01-29,119.6027
2014-01-28,120.5726
2014-01-27,120.8508
2014-01-24,121.1158
2014-01-23,121.4686
2014-01-22,121.3541
2014-01-21,120.9009
2014-01-17,120.6836
2014-01-16,120.5659
2014-01-15,120.4554
2014-01-14,120.2837
2014-01-13,120.1522
2014-01-10,119.9282
2014-01-09,119.5507
2014-01-08,119.1085
2014-01-07,118.7577
2014-01-06,118.4012
2014-01-03,118.2259
2014-01-02,118.1098
2013-12-31,118.0744
2013-12-30,118.0456
2013-12-27,118.0644
2013-12-26,117.9724
2013-12-24,117.7195
2013-12-23,117.5863
2013-12-20,117.4768
2013-12-19,117.3197
2013-12-18,117.2960
2013-12-17,117.2262
2013-12-16,117.0988
2013-12-13,117.0711
2013-12-12,117.1228
2013-12-11,117.2580
2013-12-10,117.4340
2013-12-09,117.4926
2013-12-06,117.4404
2013-12-05,117.3181
2013-12-04,117.4283
2013-12-03,117.6621
2013-12-02,117.8482
2013-11-29,117.8084
2013-11-27,117.7402
2013-11-26,117.6012
2013-11-25,117.4282
2013-11-22,117.4105
2013-11-21,117.0638
2013-11-20,116.9895
2013-11-19,116.9420
2013-11-18,116.3991
2013-11-15,115.6495
2013-11-14,115.0593
2013-11-13,114.5070
2013-11-12,114.0930
2013-11-11,113.7161
2013-11-08,113.2704
2013-11-07,112.6709
2013-11-06,112.2125
2013-11-05,111.5348
2013-11-04,110.7857
2013-11-01,110.0406
2013-10-31,109.1937
2013-10-30,108.5260
2013-10-29,107.8745
2013-10-28,107.1575
2013-10-25,106.3449
2013-10-24,105.3160
2013-10-23,104.4203
2013-10-22,103.4352
2013-10-21,103.0396
2013-10-18,102.7064
2013-10-17,102.2260
2013-10-16,101.7199
2013-10-15,101.3656
2013-10-14,101.1976
2013-10-11,100.8727
2013-10-10,100.6659
2013-10-09,100.3366
2013-10-08,100.4324
2013-10-07,100.4253
2013-10-04,100.2776
2013-10-03,100.0545
2013-10-02,100.0071
2013-10-01,99.6748
2013-09-30,99.3142
2013-09-27,98.9398
2013-09-26,98.3955
2013-09-25,97.7300
2013-09-24,97.0912
2013-09-23,96.3400
2013-09-20,95.6739
2013-09-19,95.0372
2013-09-18,94.0897
2013-09-17,93.1244
2013-09-16,92.2086
2013-09-13,91.3628
2013-09-12,90.8958
2013-09-11,90.5464
2013-09-10,90.2247
2013-09-09,89.9842
2013-09-06,89.8235
2013-09-05,89.7638
2013-09-04,89.6364
2013-09-03,89.5252
2013-08-30,89.5442
2013-08-29,89.6760
2013-08-28,89.7106
2013-08-27,89.9184
2013-08-26,90.1463
2013-08-23,90.1479
2013-08-22,90.1511
2013-08-21,90.1862
2013-08-20,90.3484
2013-08-19,90.4448
2013-08-16,90.5352
2013-08-15,90.7586
2013-08-14,91.0724
2013-08-13,91.2575
2013-08-12,91.2362
2013-08-09,91.4143
2013-08-08,91.4870
2013-08-07,91.5057
2013-08-06,91.4585
2013-08-05,91.3862
2013-08-02,91.2528
2013-08-01,91.0595
2013-07-31,90.9673
2013-07-30,91.0259
2013-07-29,91.0162
2013-07-26,91.0932
2013-07-25,91.0864
2013-07-24,90.9563
2013-07-23,90.7810
2013-07-22,90.4953
2013-07-19,90.2739
2013-07-18,90.0153
2013-07-17,89.6573
2013-07-16,89.5559
2013-07-15,89.4957
2013-07-12,89.2735
2013-07-11,89.4175
2013-07-10,89.0447
2013-07-09,88.7753
2013-07-08,88.5599
2013-07-05,88.3499
2013-07-03,88.1315
2013-07-02,88.0220
2013-07-01,88.0418
2013-06-28,87.8704
2013-06-27,87.7586
2013-06-26,87.5544
2013-06-25,87.5729
2013-06-24,87.7990
2013-06-21,88.1187
2013-06-20,88.2331
2013-06-19,88.3809
2013-06-18,88.2586
2013-06-17,87.9245
2013-06-14,87.6599
2013-06-13,87.4862
2013-06-12,87.2520
2013-06-11,87.1192
2013-06-10,86.8732
2013-06-07,86.5438
2013-06-06,86.1493
2013-06-05,85.9934
2013-06-04,85.9443
2013-06-03,85.7627
2013-05-31,85.4365
2013-05-30,85.2493
2013-05-29,84.8766
2013-05-28,84.6111
2013-05-24,84.2055
2013-05-23,83.7656
2013-05-22,83.3032
2013-05-21,82.9796
2013-05-20,82.5324
2013-05-17,82.0397
2013-05-16,81.4744
2013-05-15,81.0940
2013-05-14,80.6258
2013-05-13,80.2027
2013-05-10,79.8744
2013-05-09,79.5626
2013-05-08,79.1765
2013-05-07,78.8076
2013-05-06,78.3712
2013-05-03,77.9509
2013-05-02,77.5331
2013-05-01,77.2295
2013-04-30,76.9981
2013-04-29,76.7148
2013-04-26,76.3487
2013-04-25,75.8457
2013-04-24,75.4144
2013-04-23,75.0261
2013-04-22,74.8714
2013-04-19,74.8239
2013-04-18,74.6593
2013-04-17,74.6630
2013-04-16,74.5999
2013-04-15,74.5026
2013-04-12,74.4013
2013-04-11,74.0643
2013-04-10,73.7282
2013-04-09,73.4294
2013-04-08,73.1608
2013-04-05,72.9095
2013-04-04,72.6895
2013-04-03,72.5693
2013-04-02,72.4923
2013-04-01,72.4288
2013-03-28,72.2323
2013-03-27,71.9496
2013-03-26,71.5995
2013-03-25,71.1694
2013-03-22,70.8790
2013-03-21,70.5604
2013-03-20,70.2589
2013-03-19,69.8183
2013-03-18,69.3201
2013-03-15,68.8087
2013-03-14,68.1201
2013-03-13,67.5562
2013-03-12,66.9276
2013-03-11,66.3038
2013-03-08,65.7508
2013-03-07,65.3256
2013-03-06,64.8812
2013-03-05,64.6011
2013-03-04,64.3393
2013-03-01,64.2162
2013-02-28,64.0617
2013-02-27,63.9322
2013-02-26,63.7431
2013-02-25,63.7137
2013-02-22,63.7446
2013-02-21,63.6085
2013-02-20,63.5272
2013-02-19,63.5649
2013-02-15,63.6181
2013-02-14,63.6351
2013-02-13,63.6625
2013-02-12,63.7063
2013-02-11,63.6779
2013-02-08,63.6580
2013-02-07,63.5641
2013-02-06,63.3719
2013-02-05,63.2793
2013-02-04,63.2190
2013-02-01,63.2221
2013-01-31,63.2592
2013-01-30,63.4006
2013-01-29,63.4784
2013-01-28,63.6574
2013-01-25,63.8135
2013-01-24,63.8748
2013-01-23,63.9093
2013-01-22,64.0500
2013-01-18,64.2131
2013-01-17,64.2968
2013-01-16,64.3620
2013-01-15,64.5239
2013-01-14,64.4293
2013-01-11,64.3636
2013-01-10,64.4318
2013-01-09,64.3044
2013-01-08,64.1969
2013-01-07,64.3470
2013-01-04,64.3008
2013-01-03,64.0873
2013-01-02,63.8753
2012-12-31,63.6835
2012-12-28,63.6481
2012-12-27,63.6753
2012-12-26,63.5846
2012-12-24,63.4637
2012-12-21,63.3348
2012-12-20,63.1716
2012-12-19,62.9889
2012-12-18,62.8590
2012-12-17,62.7145
2012-12-14,62.6446
2012-12-13,62.6309
2012-12-12,62.5826
2012-12-11,62.4097
2012-12-10,62.1841
2012-12-07,61.9671
2012-12-06,61.8213
2012-12-05,61.7290
2012-12-04,61.6383
2012-12-03,61.5198
2012-11-30,61.3926
2012-11-29,61.2264
2012-11-28,61.0613
2012-11-27,60.8842
2012-11-26,60.6501
2012-11-23,60.4180
2012-11-21,60.2203
2012-11-20,60.0660
2012-11-19,59.9611
2012-11-16,59.9065
2012-11-15,59.9691
2012-11-14,60.0087
2012-11-13,60.0256
2012-11-12,59.8311
2012-11-09,59.5864
2012-11-08,59.3665
2012-11-07,59.3615
2012-11-06,59.4454
2012-11-05,59.3867
2012-11-02,59.4874
2012-11-01,59.6332
2012-10-31,59.7156
2012-10-26,59.8404
2012-10-25,59.9069
2012-10-24,59.9348
2012-10-23,59.8454
2012-10-22,59.7372
2012-10-19,59.5301
2012-10-18,59.2744
2012-10-17,58.9725
2012-10-16,58.7104
2012-10-15,58.4429
2012-10-12,58.2799
2012-10-11,58.1457
2012-10-10,58.1060
2012-10-09,58.1147
2012-10-08,58.0954
2012-10-05,58.0835
2012-10-04,58.0399
2012-10-03,58.0915
2012-10-02,58.1575
2012-10-01,58.2645
2012-09-28,58.3334
2012-09-27,58.4521
2012-09-26,58.5309
2012-09-25,58.6027
2012-09-24,58.7707
2012-09-21,58.8879
2012-09-20,59.0224
2012-09-19,59.1815
2012-09-18,59.3498
2012-09-17,59.4770
2012-09-14,59.6696
2012-09-13,59.7403
2012-09-12,59.7869
2012-09-11,59.9011
2012-09-10,59.9936
2012-09-07,60.1135
2012-09-06,60.0592
2012-09-05,60.0078
2012-09-04,60.0443
2012-08-31,60.1911
2012-08-30,60.2962
2012-08-29,60.4693
2012-08-28,60.5933
2012-08-27,60.7193
2012-08-24,60.8695
2012-08-23,61.0611
2012-08-22,61.3422
2012-08-21,61.3968
2012-08-20,61.4069
2012-08-17,61.3595
2012-08-16,61.2988
2012-08-15,61.2594
2012-08-14,61.2738
2012-08-13,61.2577
2012-08-10,61.2006
2012-08-09,61.1356
2012-08-08,61.0571
2012-08-07,60.9386
2012-08-06,60.8235
2012-08-03,60.8571
2012-08-02,60.9007
2012-08-01,61.0300
2012-07-31,61.0899
2012-07-30,61.0380
2012-07-27,60.8845
2012-07-26,60.6514
2012-07-25,60.4591
2012-07-24,60.3393
2012-07-23,60.4117
2012-07-20,60.4005
2012-07-19,60.2884
2012-07-18,60.0685
2012-07-17,59.9283
2012-07-16,59.8555
2012-07-13,59.7908
2012-07-12,59.6662
2012-07-11,59.7138
2012-07-10,59.7848
2012-07-09,59.6895
2012-07-06,59.5046
2012-07-05,59.3392
2012-07-03,59.0848
2012-07-02,58.8274
2012-06-29,58.6604
2012-06-28,58.3675
2012-06-27,58.3277
2012-06-26,58.2570
2012-06-25,58.2776
2012-06-22,58.2898
2012-06-21,58.2128
2012-06-20,58.1913
2012-06-19,58.0042
2012-06-18,57.8131
2012-06-15,57.7122
2012-06-14,57.5968
2012-06-13,57.4890
2012-06-12,57.3543
2012-06-11,57.1592
2012-06-08,57.2018
2012-06-07,57.2690
2012-06-06,57.3444
2012-06-05,57.5241
2012-06-04,57.8680
2012-06-01,58.2518
2012-05-31,58.6967
2012-05-30,58.9408
2012-05-29,59.2298
2012-05-25,59.4423
2012-05-24,59.7148
2012-05-23,59.8706
2012-05-22,60.0225
2012-05-21,60.1974
2012-05-18,60.3574
2012-05-17,60.7980
2012-05-16,61.2167
2012-05-15,61.4047
2012-05-14,61.5848
2012-05-11,61.7247
2012-05-10,61.8310
2012-05-09,61.9210
2012-05-08,61.9923
2012-05-07,61.9770
2012-05-04,61.9030
2012-05-03,61.8340
2012-05-02,61.6588
2012-05-01,61.4250
2012-04-30,61.1725
2012-04-27,60.9441
2012-04-26,60.6495
2012-04-25,60.3590
2012-04-24,60.0360
2012-04-23,60.0770
2012-04-20,60.1575
2012-04-19,60.1760
2012-04-18,60.2421
2012-04-17,60.2531
2012-04-16,60.2274
2012-04-13,60.3423
2012-04-12,60.4433
2012-04-11,60.4946
2012-04-10,60.7249
2012-04-09,61.0923
2012-04-05,61.3055
2012-04-04,61.4192
2012-04-03,61.5335
2012-04-02,61.5579
2012-03-30,61.5311
2012-03-29,61.5817
2012-03-28,61.6648
2012-03-27,61.7286
2012-03-26,61.7481
2012-03-23,61.7307
2012-03-22,61.8324
2012-03-21,61.9462
2012-03-20,61.9580
2012-03-19,61.9560
2012-03-16,61.9259
2012-03-15,61.9117
2012-03-14,61.8714
2012-03-13,61.8461
2012-03-12,61.9094
2012-03-09,62.0475
2012-03-08,62.2261
2012-03-07,62.3283
2012-03-06,62.5018
2012-03-05,62.7834
2012-03-02,62.9269
2012-03-01,63.0012
2012-02-29,63.0598
2012-02-28,63.1325
2012-02-27,63.1859
2012-02-24,63.2345
2012-02-23,63.1971
2012-02-22,63.1732
2012-02-21,63.1217
2012-02-17,63.0955
2012-02-16,63.0997
2012-02-15,63.1074
2012-02-14,63.1169
2012-02-13,63.0867
2012-02-10,63.1204
2012-02-09,63.1413
2012-02-08,63.0629
2012-02-07,63.0166
2012-02-06,63.0310
2012-02-03,63.0146
2012-02-02,62.9029
2012-02-01,62.8881
2012-01-31,62.8510
2012-01-30,62.9237
2012-01-27,62.9980
2012-01-26,63.0327
2012-01-25,62.9874
2012-01-24,62.8804
2012-01-23,62.8035
2012-01-20,62.6982
2012-01-19,62.5761
2012-01-18,62.4326
2012-01-17,62.3202
2012-01-13,62.1733
2012-01-12,62.0711
2012-01-11,61.8622
2012-01-10,61.7058
2012-01-09,61.5033
2012-01-06,61.3239
2012-01-05,61.1778
2012-01-04,61.0575
2012-01-03,60.8401
2011-12-30,60.6087
2011-12-29,60.4384
2011-12-28,60.1710
2011-12-27,59.9599
2011-12-23,59.6236
2011-12-22,59.2832
2011-12-21,58.8763
2011-12-20,58.5000
2011-12-19,58.2022
2011-12-16,58.1026
2011-12-15,57.9043
2011-12-14,57.7245
2011-12-13,57.5916
2011-12-12,57.3466
2011-12-09,57.0763
2011-12-08,56.6759
2011-12-07,56.4141
2011-12-06,56.0834
2011-12-05,55.6944
2011-12-02,55.2476
2011-12-01,54.7398
2011-11-30,54.2192
2011-11-29,53.8828
2011-11-28,53.8600
2011-11-25,53.8607
2011-11-23,54.0808
2011-11-22,54.3590
2011-11-21,54.4587
2011-11-18,54.4429
2011-11-17,54.2330
2011-11-16,54.1405
2011-11-15,54.0131
2011-11-14,53.7126
2011-11-11,53.3854
2011-11-10,53.1317
2011-11-09,53.0649
2011-11-08,53.0193
2011-11-07,52.7585
2011-11-04,52.5527
2011-11-03,52.3780
2011-11-02,52.1495
2011-11-01,52.0800
2011-10-31,52.1268
2011-10-28,51.9167
2011-10-27,51.4525
2011-10-26,50.9992
2011-10-25,50.6210
2011-10-24,50.4955
2011-10-21,50.2590
2011-10-20,50.0209
2011-10-19,49.9744
2011-10-18,49.8649
2011-10-17,49.7132
2011-10-14,49.7201
2011-10-13,49.5207
2011-10-12,49.3439
2011-10-11,49.0776
2011-10-10,48.8282
2011-10-07,48.5565
2011-10-06,48.4880
2011-10-05,48.4517
2011-10-04,48.5688
2011-10-03,48.7823
2011-09-30,49.1072
2011-09-29,49.2389
2011-09-28,49.2014
2011-09-27,49.2106
2011-09-26,49.1401
2011-09-23,49.1456
2011-09-22,49.4059
2011-09-21,49.7715
2011-09-20,49.9437
2011-09-19,49.8824
2011-09-16,49.7625
2011-09-15,49.5158
2011-09-14,49.3600
2011-09-13,49.3258
2011-09-12,49.3131
2011-09-09,49.3515
2011-09-08,49.4594
2011-09-07,49.4815
2011-09-06,49.3043
2011-09-02,49.3314
2011-09-01,49.2427
2011-08-31,48.9533
2011-08-30,48.5675
2011-08-29,48.2409
2011-08-26,48.0387
2011-08-25,48.0085
2011-08-24,48.1547
2011-08-23,48.2643
2011-08-22,48.4844
2011-08-19,48.9705
2011-08-18,49.5901
2011-08-17,50.1318
2011-08-16,50.4039
2011-08-15,50.7022
2011-08-12,50.9870
2011-08-11,51.3982
2011-08-10,52.1402
2011-08-09,53.0942
2011-08-08,53.6885
2011-08-05,54.6965
2011-08-04,55.3942
2011-08-03,56.1204
2011-08-02,56.4908
2011-08-01,56.8598
2011-07-29,57.0027
2011-07-28,57.1466
2011-07-27,57.2866
2011-07-26,57.4441
2011-07-25,57.6636
2011-07-22,57.7904
2011-07-21,57.7957
2011-07-20,57.7823
2011-07-19,57.8512
2011-07-18,58.0805
2011-07-15,58.4278
2011-07-14,58.6349
2011-07-13,58.8699
2011-07-12,59.0290
2011-07-11,59.2264
2011-07-08,59.3010
2011-07-07,59.2131
2011-07-06,59.0283
2011-07-05,58.9531
2011-07-01,58.9314
2011-06-30,58.8977
2011-06-29,58.8964
2011-06-28,59.0162
2011-06-27,59.2096
2011-06-24,59.4668
2011-06-23,59.7819
2011-06-22,60.1247
2011-06-21,60.4104
2011-06-20,60.5360
2011-06-17,60.6187
2011-06-16,60.7434
2011-06-15,60.8930
2011-06-14,61.0701
2011-06-13,61.1830
2011-06-10,61.4723
2011-06-09,61.8088
2011-06-08,62.0243
2011-06-07,62.2882
2011-06-06,62.5390
2011-06-03,62.7683
2011-06-02,62.9879
2011-06-01,63.1383
2011-05-31,63.3312
2011-05-27,63.2714
2011-05-26,63.3054
2011-05-25,63.3707
2011-05-24,63.4708
2011-05-23,63.6487
2011-05-20,63.7664
2011-05-19,63.7664
2011-05-18,63.7118
2011-05-17,63.7343
2011-05-16,63.7988
2011-05-13,63.7554
2011-05-12,63.5783
2011-05-11,63.3434
2011-05-10,63.1162
2011-05-09,62.8206
2011-05-06,62.5259
2011-05-05,62.2342
2011-05-04,61.9980
2011-05-03,61.6994
2011-05-02,61.3059
2011-04-29,60.8737
2011-04-28,60.3775
2011-04-27,59.9578
2011-04-26,59.7391
2011-04-25,59.5556
2011-04-21,59.4182
2011-04-20,59.2139
2011-04-19,59.0266
2011-04-18,59.0101
2011-04-15,59.0254
2011-04-14,59.0583
2011-04-13,59.1209
2011-04-12,59.2028
2011-04-11,59.1954
2011-04-08,59.1178
2011-04-07,59.0595
2011-04-06,58.9130
2011-04-05,58.8076
2011-04-04,58.7390
2011-04-01,58.5913
2011-03-31,58.4230
2011-03-30,58.2461
2011-03-29,58.0651
2011-03-28,57.8845
2011-03-25,57.7184
2011-03-24,57.5328
2011-03-23,57.3869
2011-03-22,57.2313
2011-03-21,57.1467
2011-03-18,57.1175
2011-03-17,57.2906
2011-03-16,57.5549
2011-03-15,57.8990
2011-03-14,58.0725
2011-03-11,58.1544
2011-03-10,58.1518
2011-03-09,58.1804
2011-03-08,58.1296
2011-03-07,58.0765
2011-03-04,58.1298
2011-03-03,58.0938
2011-03-02,58.0604
2011-03-01,58.2311
2011-02-28,58.3583
2011-02-25,58.3065
2011-02-24,58.2180
2011-02-23,58.2696
2011-02-22,58.3736
2011-02-18,58.4131
2011-02-17,58.2443
2011-02-16,58.1358
2011-02-15,57.9906
2011-02-14,57.9351
2011-02-11,57.7865
2011-02-10,57.6331
2011-02-09,57.4118
2011-02-08,57.1713
2011-02-07,56.9403
2011-02-04,56.7628
2011-02-03,56.6208
2011-02-02,56.5028
2011-02-01,56.3697
2011-01-31,56.2916
2011-01-28,56.2829
2011-01-27,56.2946
2011-01-26,56.1739
2011-01-25,56.0926
2011-01-24,55.7845
2011-01-21,55.3999
2011-01-20,55.0833
2011-01-19,54.7928
2011-01-18,54.4165
2011-01-14,53.9350
2011-01-13,53.6467
2011-01-12,53.3570
2011-01-11,53.0114
2011-01-10,52.7530
2011-01-07,52.4604
2011-01-06,52.1155
2011-01-05,51.7992
2011-01-04,51.5867
2011-01-03,51.4106
2010-12-31,51.2740
2010-12-30,51.2391
2010-12-29,51.2274
2010-12-28,51.2124
2010-12-27,51.2166
2010-12-23,51.2336
2010-12-22,51.2235
2010-12-21,51.2584
2010-12-20,51.3391
2010-12-17,51.5181
2010-12-16,51.5416
2010-12-15,51.6302
2010-12-14,51.7434
2010-12-13,51.8429
2010-12-10,52.0205
2010-12-09,52.1778
2010-12-08,52.3053
2010-12-07,52.3886
2010-12-06,52.3771
2010-12-03,52.3304
2010-12-02,52.2857
2010-12-01,52.2334
2010-11-30,52.2629
2010-11-29,52.4863
2010-11-26,52.6715
2010-11-24,52.8296
2010-11-23,52.9418
2010-11-22,53.2404
2010-11-19,53.5218
2010-11-18,53.8691
2010-11-17,54.1449
2010-11-16,54.6487
2010-11-15,55.1652
2010-11-12,55.6412
2010-11-11,56.2047
2010-11-10,56.5887
2010-11-09,56.8345
2010-11-08,56.8835
2010-11-05,56.8384
2010-11-04,56.6817
2010-11-03,56.5485
2010-11-02,56.5866
2010-11-01,56.5827
2010-10-29,56.5059
2010-10-28,56.4026
2010-10-27,56.2251
2010-10-26,56.0683
2010-10-25,55.8514
2010-10-22,55.5774
2010-10-21,55.3156
2010-10-20,55.0050
2010-10-19,54.6787
2010-10-18,54.5464
2010-10-15,54.2855
2010-10-14,54.0116
2010-10-13,53.5909
2010-10-12,53.1225
2010-10-11,52.7348
2010-10-08,52.3359
2010-10-07,51.9767
2010-10-06,51.6618
2010-10-05,51.3088
2010-10-04,50.9248
2010-10-01,50.7297
2010-09-30,50.4707
2010-09-29,50.2193
2010-09-28,50.0037
2010-09-27,49.9126
2010-09-24,49.8767
2010-09-23,49.7707
2010-09-22,49.8471
2010-09-21,49.8104
2010-09-20,49.7405
2010-09-17,49.7163
2010-09-16,49.7671
2010-09-15,49.8600
2010-09-14,49.9482
2010-09-13,50.0427
2010-09-10,50.0082
2010-09-09,50.0069
2010-09-08,50.0463
2010-09-07,49.9881
2010-09-03,50.0322
2010-09-02,49.9637
2010-09-01,50.0131
2010-08-31,50.1757
2010-08-30,50.4665
2010-08-27,50.6891
2010-08-26,50.8289
2010-08-25,51.1604
2010-08-24,51.5750
2010-08-23,52.0082
2010-08-20,52.2475
2010-08-19,52.3805
2010-08-18,52.5225
2010-08-17,52.5420
2010-08-16,52.5640
2010-08-13,52.7418
2010-08-12,52.8912
2010-08-11,53.0659
2010-08-10,53.1668
2010-08-09,52.9820
2010-08-06,52.7451
2010-08-05,52.5163
2010-08-04,52.2673
2010-08-03,51.9452
2010-08-02,51.6093
2010-07-30,51.2318
2010-07-29,50.9737
2010-07-28,50.7845
2010-07-27,50.5716
2010-07-26,50.2175
2010-07-23,49.8143
2010-07-22,49.4693
2010-07-21,49.2273
2010-07-20,49.2988
2010-07-19,49.3123
2010-07-16,49.3981
2010-07-15,49.6180
2010-07-14,49.6212
2010-07-13,49.5915
2010-07-12,49.5937
2010-07-09,49.6085
2010-07-08,49.5972
2010-07-07,49.5821
2010-07-06,49.7075
2010-07-02,50.0343
2010-07-01,50.3356
2010-06-30,50.6341
2010-06-29,50.9131
2010-06-28,51.1898
2010-06-25,51.0808
2010-06-24,50.8235
2010-06-23,50.6771
2010-06-22,50.5198
2010-06-21,50.4657
2010-06-18,50.2475
2010-06-17,50.0160
2010-06-16,49.8368
2010-06-15,49.6694
2010-06-14,49.4492
2010-06-11,49.4723
2010-06-10,49.4482
2010-06-09,49.5709
2010-06-08,49.9191
2010-06-07,50.3678
2010-06-04,50.9452
2010-06-03,51.4734
2010-06-02,51.7437
2010-06-01,52.0364
2010-05-28,52.4900
2010-05-27,52.8646
2010-05-26,53.1801
2010-05-25,53.7036
2010-05-24,54.3176
2010-05-21,54.9467
2010-05-20,55.4911
2010-05-19,56.2299
2010-05-18,56.7179
2010-05-17,57.0973
2010-05-14,57.3163
2010-05-13,57.5362
2010-05-12,57.5832
2010-05-11,57.5228
2010-05-10,57.5932
2010-05-07,57.7055
2010-05-06,58.2355
2010-05-05,58.6833
2010-05-04,58.8698
2010-05-03,58.7804
2010-04-30,58.6772
2010-04-29,58.7470
2010-04-28,58.6853
2010-04-27,58.7478
2010-04-26,58.7979
2010-04-23,58.6663
2010-04-22,58.4406
2010-04-21,58.1447
2010-04-20,57.9543
2010-04-19,58.0047
2010-04-16,58.0949
2010-04-15,58.2012
2010-04-14,58.1835
2010-04-13,58.1935
2010-04-12,58.2447
2010-04-09,58.2213
2010-04-08,58.1391
2010-04-07,58.0545
2010-04-06,57.9709
2010-04-05,57.8460
2010-04-01,57.7321
2010-03-31,57.5081
2010-03-30,57.2924
2010-03-29,56.9611
2010-03-26,56.5373
2010-03-25,56.2151
2010-03-24,55.8668
2010-03-23,55.4970
2010-03-22,55.1013
2010-03-19,54.6904
2010-03-18,54.3513
2010-03-17,53.9617
2010-03-16,53.6749
2010-03-15,53.4199
2010-03-12,53.0710
2010-03-11,52.6445
2010-03-10,52.1524
2010-03-09,51.6186
2010-03-08,51.2472
2010-03-05,50.8917
2010-03-04,50.4346
2010-03-03,50.1624
2010-03-02,49.9677
2010-03-01,49.7525
2010-02-26,49.5565
2010-02-25,49.4196
2010-02-24,49.2941
2010-02-23,49.0944
2010-02-22,48.9413
2010-02-19,48.6553
2010-02-18,48.3772
2010-02-17,48.1386
2010-02-16,47.9783
2010-02-12,47.8540
2010-02-11,47.8693
2010-02-10,47.7911
2010-02-09,47.8025
2010-02-08,47.7908
2010-02-05,47.9508
2010-02-04,48.0698
2010-02-03,48.1050
2010-02-02,47.9321
2010-02-01,47.7736
2010-01-29,47.5794
2010-01-28,47.4683
2010-01-27,47.1558
2010-01-26,46.8722
2010-01-25,46.9621
2010-01-22,47.0474
2010-01-21,47.1351
2010-01-20,47.0881
2010-01-19,46.9359
2010-01-15,46.7224
2010-01-14,46.4693
2010-01-13,46.1191
2010-01-12,45.7726
2010-01-11,45.4618
2010-01-08,45.0785
2010-01-07,44.5893
2010-01-06,43.9982
2010-01-05,43.5850
2010-01-04,43.3021
2009-12-31,43.1679
2009-12-30,43.2149
2009-12-29,43.1834
2009-12-28,43.1224
2009-12-24,43.0597
2009-12-23,42.9561
2009-12-22,42.8903
2009-12-21,42.8024
2009-12-18,42.7803
2009-12-17,42.8349
2009-12-16,42.7925
2009-12-15,42.6801
2009-12-14,42.5036
2009-12-11,42.2729
2009-12-10,42.0628
2009-12-09,41.8885
2009-12-08,41.6530
2009-12-07,41.3772
2009-12-04,41.0608
2009-12-03,40.8245
2009-12-02,40.6534
2009-12-01,40.4652
2009-11-30,40.2654
2009-11-27,40.1722
2009-11-25,40.0660
2009-11-24,39.9037
2009-11-23,39.8181
2009-11-20,39.6612
2009-11-19,39.5787
2009-11-18,39.5139
2009-11-17,39.3865
2009-11-16,39.1989
2009-11-13,38.9997
2009-11-12,38.9548
2009-11-11,38.9436
2009-11-10,38.8928
2009-11-09,38.8713
2009-11-06,38.7493
2009-11-05,38.7757
2009-11-04,38.7950
2009-11-03,38.9773
2009-11-02,39.1944
2009-10-30,39.4284
2009-10-29,39.7245
2009-10-28,39.9479
2009-10-27,40.3378
2009-10-26,40.7072
2009-10-23,41.0529
2009-10-22,41.2726
2009-10-21,41.3950
2009-10-20,41.5649
2009-10-19,41.6253
2009-10-16,41.5388
2009-10-15,41.4650
2009-10-14,41.5154
2009-10-13,41.4942
2009-10-12,41.5239
2009-10-09,41.5736
2009-10-08,41.5247
2009-10-07,41.5033
2009-10-06,41.5227
2009-10-05,41.4908
2009-10-02,41.4514
2009-10-01,41.4861
2009-09-30,41.4505
2009-09-29,41.2131
2009-09-28,40.9057
2009-09-25,40.7133
2009-09-24,40.6457
2009-09-23,40.5412
2009-09-22,40.3674
2009-09-21,40.1006
2009-09-18,39.8326
2009-09-17,39.5219
2009-09-16,39.1933
2009-09-15,38.8817
2009-09-14,38.5669
2009-09-11,38.3253
2009-09-10,38.0235
2009-09-09,37.7736
2009-09-08,37.4954
