Dates,PLUS_DM Values
2014-04-25,90.9643
2014-04-24,91.4214
2014-04-23,91.8808
2014-04-22,90.2965
2014-04-21,90.1546
2014-04-17,90.5472
2014-04-16,88.9907
2014-04-15,88.1516
2014-04-14,87.9212
2014-04-11,88.0866
2014-04-10,88.5293
2014-04-09,88.9741
2014-04-08,88.3076
2014-04-07,88.7513
2014-04-04,89.1973
2014-04-03,89.6456
2014-04-02,89.7473
2014-04-01,89.8823
2014-03-31,88.2965
2014-03-28,88.0064
2014-03-27,87.6803
2014-03-26,88.1209
2014-03-25,88.2875
2014-03-24,87.8247
2014-03-21,88.2660
2014-03-20,88.2369
2014-03-19,88.6803
2014-03-18,89.1259
2014-03-17,89.5738
2014-03-14,88.6944
2014-03-13,89.1401
2014-03-12,89.5881
2014-03-11,90.0382
2014-03-10,90.4907
2014-03-07,90.9454
2014-03-06,90.7204
2014-03-05,91.1763
2014-03-04,91.6345
2014-03-03,89.8849
2014-02-28,90.3366
2014-02-27,89.5904
2014-02-26,89.5054
2014-02-25,89.9552
2014-02-24,90.4072
2014-02-21,89.9982
2014-02-20,90.4505
2014-02-19,90.9050
2014-02-18,91.3618
2014-02-14,91.3634
2014-02-13,91.4168
2014-02-12,91.8762
2014-02-11,91.8196
2014-02-10,90.8045
2014-02-07,89.7500
2014-02-06,86.3467
2014-02-05,86.1110
2014-02-04,86.5437
2014-02-03,86.9786
2014-01-31,87.4157
2014-01-30,87.8550
2014-01-29,88.2965
2014-01-28,88.7402
2014-01-27,89.1861
2014-01-24,89.6343
2014-01-23,90.0847
2014-01-22,90.5374
2014-01-21,89.1802
2014-01-17,88.3751
2014-01-16,88.8192
2014-01-15,88.9479
2014-01-14,89.3949
2014-01-13,89.8441
2014-01-10,90.2956
2014-01-09,90.5089
2014-01-08,90.0023
2014-01-07,90.1971
2014-01-06,89.5001
2014-01-03,88.8682
2014-01-02,88.2418
2013-12-31,88.6852
2013-12-30,89.1308
2013-12-27,89.5787
2013-12-26,90.0289
2013-12-24,89.0984
2013-12-23,89.5461
2013-12-20,89.7901
2013-12-19,88.8506
2013-12-18,89.2971
2013-12-17,89.7458
2013-12-16,87.7074
2013-12-13,87.3327
2013-12-12,87.2565
2013-12-11,87.6949
2013-12-10,88.1356
2013-12-09,88.5785
2013-12-06,88.8522
2013-12-05,87.0239
2013-12-04,86.6457
2013-12-03,87.0811
2013-12-02,87.5187
2013-11-29,87.9585
2013-11-27,88.4005
2013-11-26,88.1100
2013-11-25,88.0515
2013-11-22,88.4939
2013-11-21,86.5093
2013-11-20,86.9440
2013-11-19,87.3809
2013-11-18,87.8200
2013-11-15,83.5958
2013-11-14,82.9987
2013-11-13,81.7934
2013-11-12,82.2044
2013-11-11,82.6175
2013-11-08,83.0326
2013-11-07,83.4499
2013-11-06,83.8692
2013-11-05,83.1528
2013-11-04,83.5706
2013-11-01,83.5715
2013-10-31,82.6058
2013-10-30,82.6361
2013-10-29,81.7262
2013-10-28,82.1369
2013-10-25,82.5496
2013-10-24,81.3745
2013-10-23,81.7834
2013-10-22,76.9000
2013-10-21,76.3798
2013-10-18,76.7637
2013-10-17,76.7474
2013-10-16,75.6534
2013-10-15,75.1176
2013-10-14,75.4617
2013-10-11,75.8409
2013-10-10,75.8799
2013-10-09,73.1821
2013-10-08,73.5498
2013-10-07,73.7911
2013-10-04,74.1620
2013-10-03,74.5346
2013-10-02,74.9092
2013-10-01,75.2856
2013-09-30,75.3175
2013-09-27,75.6960
2013-09-26,76.0764
2013-09-25,76.4587
2013-09-24,76.8429
2013-09-23,75.9290
2013-09-20,76.3105
2013-09-19,76.6940
2013-09-18,76.3438
2013-09-17,74.9827
2013-09-16,73.9995
2013-09-13,70.4712
2013-09-12,69.8760
2013-09-11,69.3804
2013-09-10,69.0619
2013-09-09,68.4937
2013-09-06,68.8378
2013-09-05,69.1838
2013-09-04,69.5314
2013-09-03,68.7775
2013-08-30,68.3790
2013-08-29,68.7226
2013-08-28,67.6866
2013-08-27,68.0268
2013-08-26,68.3686
2013-08-23,67.8398
2013-08-22,68.1807
2013-08-21,67.8904
2013-08-20,68.2315
2013-08-19,68.5744
2013-08-16,67.8413
2013-08-15,67.6263
2013-08-14,67.9661
2013-08-13,68.3076
2013-08-12,67.3851
2013-08-09,67.7237
2013-08-08,68.0640
2013-08-07,67.9271
2013-08-06,68.2684
2013-08-05,68.6115
2013-08-02,68.9562
2013-08-01,68.4939
2013-07-31,68.2251
2013-07-30,68.3380
2013-07-29,67.9237
2013-07-26,68.2650
2013-07-25,68.6080
2013-07-24,68.9528
2013-07-23,68.0136
2013-07-22,67.7935
2013-07-19,67.9724
2013-07-18,68.3140
2013-07-17,66.4858
2013-07-16,66.8199
2013-07-15,67.1557
2013-07-12,67.4931
2013-07-11,67.8323
2013-07-10,66.5895
2013-07-09,66.9241
2013-07-08,66.7070
2013-07-05,66.2759
2013-07-03,65.6213
2013-07-02,65.9511
2013-07-01,66.2825
2013-06-28,66.1643
2013-06-27,66.4968
2013-06-26,65.0175
2013-06-25,63.8712
2013-06-24,64.0219
2013-06-21,64.3436
2013-06-20,64.6669
2013-06-19,64.9919
2013-06-18,65.3185
2013-06-17,65.1103
2013-06-14,65.1821
2013-06-13,64.7604
2013-06-12,65.0858
2013-06-11,65.4129
2013-06-10,65.7416
2013-06-07,65.7654
2013-06-06,63.7290
2013-06-05,63.9641
2013-06-04,64.2855
2013-06-03,64.6086
2013-05-31,64.9332
2013-05-30,65.2595
2013-05-29,64.7701
2013-05-28,65.0956
2013-05-24,64.6649
2013-05-23,64.4875
2013-05-22,64.8116
2013-05-21,64.7712
2013-05-20,65.0966
2013-05-17,65.1769
2013-05-16,63.9378
2013-05-15,64.2591
2013-05-14,63.4921
2013-05-13,62.9342
2013-05-10,63.1058
2013-05-09,63.4229
2013-05-08,63.1386
2013-05-07,63.4559
2013-05-06,63.5588
2013-05-03,63.1709
2013-05-02,62.5311
2013-05-01,61.9390
2013-04-30,62.2503
2013-04-29,62.5631
2013-04-26,62.8775
2013-04-25,62.5497
2013-04-24,62.8640
2013-04-23,59.6731
2013-04-22,59.6087
2013-04-19,59.9083
2013-04-18,59.4284
2013-04-17,59.5931
2013-04-16,59.8926
2013-04-15,60.1936
2013-04-12,60.4961
2013-04-11,60.8001
2013-04-10,60.3432
2013-04-09,59.7401
2013-04-08,59.4643
2013-04-05,59.3311
2013-04-04,58.5451
2013-04-03,58.8393
2013-04-02,59.1349
2013-04-01,59.4321
2013-03-28,59.7308
2013-03-27,59.9631
2013-03-26,60.2645
2013-03-25,59.4153
2013-03-22,59.3920
2013-03-21,59.6905
2013-03-20,59.9904
2013-03-19,60.1733
2013-03-18,60.2808
2013-03-15,60.5838
2013-03-14,59.7108
2013-03-13,59.7991
2013-03-12,59.9048
2013-03-11,58.8590
2013-03-08,58.0282
2013-03-07,58.3198
2013-03-06,56.3512
2013-03-05,56.2701
2013-03-04,55.3247
2013-03-01,55.6027
2013-02-28,55.8821
2013-02-27,56.1629
2013-02-26,54.7383
2013-02-25,55.0134
2013-02-22,55.2899
2013-02-21,54.8477
2013-02-20,55.1233
2013-02-19,54.5024
2013-02-15,54.7763
2013-02-14,55.0516
2013-02-13,55.3282
2013-02-12,55.6063
2013-02-11,55.8857
2013-02-08,56.1665
2013-02-07,56.4488
2013-02-06,55.6889
2013-02-05,55.9687
2013-02-04,55.0296
2013-02-01,54.9190
2013-01-31,54.8163
2013-01-30,55.0917
2013-01-29,54.9394
2013-01-28,55.2155
2013-01-25,55.4929
2013-01-24,55.7718
2013-01-23,55.2526
2013-01-22,55.5303
2013-01-18,55.8093
2013-01-17,56.0898
2013-01-16,55.5384
2013-01-15,55.8175
2013-01-14,55.7698
2013-01-11,55.6377
2013-01-10,55.9173
2013-01-09,55.9373
2013-01-08,55.3768
2013-01-07,55.6551
2013-01-04,55.9348
2013-01-03,56.1822
2013-01-02,55.9175
2012-12-31,54.5826
2012-12-28,54.8569
2012-12-27,55.1326
2012-12-26,55.4096
2012-12-24,55.6881
2012-12-21,55.6819
2012-12-20,55.9617
2012-12-19,56.2008
2012-12-18,56.0708
2012-12-17,55.4773
2012-12-14,55.7561
2012-12-13,56.0363
2012-12-12,56.3179
2012-12-11,56.6009
2012-12-10,56.4898
2012-12-07,55.9994
2012-12-06,55.7169
2012-12-05,55.9969
2012-12-04,56.2783
2012-12-03,56.3759
2012-11-30,56.6592
2012-11-29,56.9440
2012-11-28,56.7083
2012-11-27,56.9933
2012-11-26,57.0819
2012-11-23,56.9059
2012-11-21,57.1918
2012-11-20,56.5871
2012-11-19,56.2656
2012-11-16,55.8245
2012-11-15,56.1050
2012-11-14,56.3870
2012-11-13,56.6703
2012-11-12,56.9551
2012-11-09,56.5007
2012-11-08,55.1183
2012-11-07,54.9324
2012-11-06,55.2084
2012-11-05,53.9470
2012-11-02,54.2181
2012-11-01,54.4905
2012-10-31,54.6723
2012-10-26,54.9471
2012-10-25,55.2232
2012-10-24,55.5007
2012-10-23,54.2993
2012-10-22,54.5721
2012-10-19,54.8464
2012-10-18,55.1220
2012-10-17,55.0979
2012-10-16,55.2159
2012-10-15,54.2973
2012-10-12,54.5367
2012-10-11,54.2337
2012-10-10,54.2972
2012-10-09,54.5700
2012-10-08,54.8442
2012-10-05,55.1198
2012-10-04,54.6692
2012-10-03,54.6261
2012-10-02,54.9006
2012-10-01,55.1765
2012-09-28,54.9394
2012-09-27,55.2155
2012-09-26,55.4595
2012-09-25,55.7382
2012-09-24,55.7590
2012-09-21,56.0392
2012-09-20,56.0783
2012-09-19,56.3601
2012-09-18,56.4091
2012-09-17,56.6926
2012-09-14,56.9775
2012-09-13,56.8958
2012-09-12,57.1817
2012-09-11,57.4690
2012-09-10,57.7578
2012-09-07,58.0481
2012-09-06,58.3398
2012-09-05,57.6126
2012-09-04,57.4421
2012-08-31,57.7308
2012-08-30,57.5023
2012-08-29,57.7913
2012-08-28,57.9646
2012-08-27,58.1974
2012-08-24,57.9796
2012-08-23,58.2710
2012-08-22,58.5638
2012-08-21,58.8581
2012-08-20,58.8528
2012-08-17,59.1485
2012-08-16,59.2534
2012-08-15,59.4675
2012-08-14,59.7664
2012-08-13,60.0584
2012-08-10,60.3602
2012-08-09,60.6635
2012-08-08,60.9683
2012-08-07,61.1583
2012-08-06,60.4514
2012-08-03,60.7552
2012-08-02,60.3788
2012-08-01,60.6822
2012-07-31,60.9871
2012-07-30,61.2936
2012-07-27,61.6016
2012-07-26,61.9112
2012-07-25,60.9919
2012-07-24,60.2093
2012-07-23,60.5119
2012-07-20,60.8160
2012-07-19,61.1216
2012-07-18,60.8759
2012-07-17,60.4087
2012-07-16,60.4462
2012-07-13,60.7499
2012-07-12,59.7750
2012-07-11,60.0753
2012-07-10,60.3772
2012-07-09,60.6806
2012-07-06,60.1210
2012-07-05,60.4231
2012-07-03,60.3360
2012-07-02,60.6392
2012-06-29,60.9439
2012-06-28,59.0637
2012-06-27,59.3605
2012-06-26,59.3180
2012-06-25,59.6161
2012-06-22,59.9156
2012-06-21,60.2167
2012-06-20,60.5193
2012-06-19,60.6239
2012-06-18,60.1970
2012-06-15,60.4995
2012-06-14,60.7370
2012-06-13,61.0422
2012-06-12,61.3489
2012-06-11,60.0195
2012-06-08,59.5895
2012-06-07,59.8890
2012-06-06,59.1009
2012-06-05,58.3005
2012-06-04,58.5934
2012-06-01,58.8879
2012-05-31,59.1838
2012-05-30,59.4812
2012-05-29,59.7801
2012-05-25,60.0805
2012-05-24,60.3824
2012-05-23,60.4198
2012-05-22,60.7234
2012-05-21,60.7293
2012-05-18,59.7792
2012-05-17,60.0796
2012-05-16,60.3815
2012-05-15,60.6849
2012-05-14,60.9898
2012-05-11,61.2963
2012-05-10,61.6043
2012-05-09,61.7393
2012-05-08,62.0496
2012-05-07,62.3614
2012-05-04,62.6748
2012-05-03,62.9897
2012-05-02,63.3062
2012-05-01,63.6244
2012-04-30,63.1506
2012-04-27,63.4680
2012-04-26,63.4811
2012-04-25,63.8001
2012-04-24,61.0134
2012-04-23,60.8158
2012-04-20,61.1214
2012-04-19,61.3707
2012-04-18,61.6791
2012-04-17,61.9891
2012-04-16,61.3337
2012-04-13,61.6419
2012-04-12,61.9516
2012-04-11,61.1721
2012-04-10,61.3142
2012-04-09,61.6223
2012-04-05,61.9319
2012-04-04,62.2432
2012-04-03,62.5559
2012-04-02,62.8703
2012-03-30,62.3309
2012-03-29,62.4044
2012-03-28,62.7180
2012-03-27,63.0332
2012-03-26,63.3334
2012-03-23,62.9161
2012-03-22,63.2323
2012-03-21,63.5500
2012-03-20,63.8694
2012-03-19,64.1903
2012-03-16,64.5129
2012-03-15,64.6883
2012-03-14,64.8068
2012-03-13,64.2812
2012-03-12,64.3398
2012-03-09,64.6631
2012-03-08,64.9881
2012-03-07,64.4882
2012-03-06,64.4321
2012-03-05,64.7559
2012-03-02,65.0813
2012-03-01,65.4083
2012-02-29,65.7370
2012-02-28,65.8106
2012-02-27,66.1413
2012-02-24,66.4737
2012-02-23,66.4193
2012-02-22,66.7530
2012-02-21,66.7992
2012-02-17,66.8043
2012-02-16,67.0739
2012-02-15,67.4110
2012-02-14,67.3944
2012-02-13,67.6834
2012-02-10,68.0236
2012-02-09,68.3654
2012-02-08,68.2297
2012-02-07,67.9635
2012-02-06,68.3051
2012-02-03,68.6483
2012-02-02,67.8348
2012-02-01,68.1756
2012-01-31,67.9513
2012-01-30,67.5944
2012-01-27,67.9341
2012-01-26,68.2754
2012-01-25,68.6185
2012-01-24,68.9633
2012-01-23,69.3099
2012-01-20,69.2720
2012-01-19,69.6201
2012-01-18,69.5838
2012-01-17,69.9335
2012-01-13,69.6276
2012-01-12,69.9775
2012-01-11,69.7211
2012-01-10,70.0715
2012-01-09,70.0374
2012-01-06,69.8964
2012-01-05,69.9436
2012-01-04,70.2951
2012-01-03,70.6483
2011-12-30,70.2474
2011-12-29,70.6004
2011-12-28,70.9552
2011-12-27,71.3118
2011-12-23,71.6701
2011-12-22,72.0303
2011-12-21,71.5459
2011-12-20,71.0592
2011-12-19,70.5453
2011-12-16,70.8998
2011-12-15,70.0894
2011-12-14,70.4416
2011-12-13,70.7956
2011-12-12,70.5844
2011-12-09,70.9391
2011-12-08,70.5807
2011-12-07,70.9354
2011-12-06,71.2919
2011-12-05,71.6501
2011-12-02,71.3693
2011-12-01,71.5061
2011-11-30,69.4334
2011-11-29,67.5228
2011-11-28,67.5581
2011-11-25,66.2461
2011-11-23,66.5790
2011-11-22,66.9136
2011-11-21,67.2498
2011-11-18,67.5877
2011-11-17,67.5166
2011-11-16,67.8558
2011-11-15,68.1968
2011-11-14,68.5395
2011-11-11,67.4789
2011-11-10,66.4513
2011-11-09,66.7853
2011-11-08,67.1209
2011-11-07,66.7879
2011-11-04,66.7560
2011-11-03,67.0915
2011-11-02,66.1141
2011-11-01,66.1034
2011-10-31,66.4356
2011-10-28,66.7694
2011-10-27,67.1050
2011-10-26,66.7400
2011-10-25,64.6667
2011-10-24,64.9917
2011-10-21,64.9753
2011-10-20,64.5588
2011-10-19,64.8832
2011-10-18,65.1848
2011-10-17,64.9163
2011-10-14,65.2425
2011-10-13,65.4153
2011-10-12,65.7440
2011-10-11,65.2742
2011-10-10,65.5532
2011-10-07,64.8783
2011-10-06,64.2491
2011-10-05,63.1431
2011-10-04,62.7990
2011-10-03,63.1146
2011-09-30,63.4317
2011-09-29,63.7505
2011-09-28,64.0708
2011-09-27,64.3928
2011-09-26,63.0714
2011-09-23,61.3471
2011-09-22,61.5084
2011-09-21,61.8175
2011-09-20,62.1281
2011-09-19,62.2444
2011-09-16,62.5572
2011-09-15,61.9407
2011-09-14,61.8111
2011-09-13,61.7298
2011-09-12,61.1745
2011-09-09,61.4819
2011-09-08,61.7909
2011-09-07,62.1014
2011-09-06,60.5273
2011-09-02,60.8315
2011-09-01,61.1372
2011-08-31,61.0852
2011-08-30,60.7797
2011-08-29,59.6481
2011-08-26,58.4668
2011-08-25,58.2903
2011-08-24,58.1913
2011-08-23,57.5529
2011-08-22,56.6908
2011-08-19,56.9757
2011-08-18,57.2620
2011-08-17,57.5498
2011-08-16,57.8390
2011-08-15,57.9255
2011-08-12,57.5144
2011-08-11,55.9255
2011-08-10,56.2065
2011-08-09,56.4890
2011-08-08,56.2460
2011-08-05,56.5286
2011-08-04,56.8127
2011-08-03,57.0982
2011-08-02,57.3851
2011-08-01,57.6735
2011-07-29,57.5418
2011-07-28,57.8309
2011-07-27,58.1215
2011-07-26,56.9862
2011-07-25,57.2726
2011-07-22,57.5604
2011-07-21,57.8496
2011-07-20,58.1403
2011-07-19,56.5601
2011-07-18,56.6092
2011-07-15,56.8937
2011-07-14,57.1796
2011-07-13,57.4669
2011-07-12,57.7557
2011-07-11,58.0460
2011-07-08,58.3376
2011-07-07,58.6308
2011-07-06,58.0824
2011-07-05,58.0258
2011-07-01,58.3174
2011-06-30,58.0998
2011-06-29,57.4677
2011-06-28,57.1705
2011-06-27,57.2170
2011-06-24,57.2046
2011-06-23,57.4920
2011-06-22,57.7810
2011-06-21,58.0713
2011-06-20,58.1848
2011-06-17,58.4772
2011-06-16,58.4897
2011-06-15,58.7836
2011-06-14,58.6818
2011-06-13,57.6725
2011-06-10,57.9623
2011-06-09,58.2536
2011-06-08,58.5463
2011-06-07,58.8405
2011-06-06,59.1362
2011-06-03,59.2551
2011-06-02,59.5528
2011-06-01,59.8521
2011-05-31,60.1529
2011-05-27,59.7662
2011-05-26,59.5964
2011-05-25,59.7806
2011-05-24,60.0810
2011-05-23,60.3829
2011-05-20,60.6863
2011-05-19,60.9913
2011-05-18,60.5196
2011-05-17,60.8238
2011-05-16,61.1294
2011-05-13,61.4366
2011-05-12,61.4697
2011-05-11,61.7786
2011-05-10,62.0891
2011-05-09,62.1834
2011-05-06,62.4072
2011-05-05,62.4789
2011-05-04,62.7928
2011-05-03,63.1084
2011-05-02,63.4255
2011-04-29,63.4943
2011-04-28,62.6201
2011-04-27,61.6850
2011-04-26,60.8178
2011-04-25,60.8896
2011-04-21,61.1956
2011-04-20,61.1645
2011-04-19,60.1092
2011-04-18,60.1291
2011-04-15,60.1893
2011-04-14,60.0806
2011-04-13,60.3825
2011-04-12,60.6859
2011-04-11,60.9909
2011-04-08,61.2974
2011-04-07,61.6054
2011-04-06,61.3909
2011-04-05,61.6994
2011-04-04,62.0094
2011-04-01,62.3210
2011-03-31,62.3278
2011-03-30,62.3750
2011-03-29,62.5191
2011-03-28,62.6397
2011-03-25,62.8013
2011-03-24,62.9798
2011-03-23,63.0840
2011-03-22,62.6216
2011-03-21,62.5976
2011-03-18,61.2190
2011-03-17,61.0832
2011-03-16,61.3901
2011-03-15,61.6986
2011-03-14,62.0087
2011-03-11,62.3203
2011-03-10,62.6334
2011-03-09,62.9482
2011-03-08,63.2645
2011-03-07,63.2357
2011-03-04,63.5535
2011-03-03,63.8406
2011-03-02,63.0084
2011-03-01,63.3251
2011-02-28,63.6433
2011-02-25,63.9631
2011-02-24,62.8413
2011-02-23,62.3427
2011-02-22,62.6560
2011-02-18,62.9708
2011-02-17,62.4729
2011-02-16,62.7868
2011-02-15,62.6185
2011-02-14,62.9332
2011-02-11,63.2495
2011-02-10,63.5673
2011-02-09,63.6610
2011-02-08,63.7320
2011-02-07,63.4831
2011-02-04,63.4253
2011-02-03,63.5356
2011-02-02,63.7026
2011-02-01,63.4696
2011-01-31,63.3556
2011-01-28,63.6740
2011-01-27,63.9939
2011-01-26,63.8987
2011-01-25,64.2198
2011-01-24,64.5425
2011-01-21,64.3858
2011-01-20,64.5010
2011-01-19,64.8251
2011-01-18,64.8141
2011-01-14,63.2399
2011-01-13,63.5577
2011-01-12,63.8691
2011-01-11,63.7010
2011-01-10,63.8448
2011-01-07,64.1656
2011-01-06,63.8868
2011-01-05,62.7649
2011-01-04,63.0803
2011-01-03,62.6518
2010-12-31,61.8523
2010-12-30,62.1631
2010-12-29,62.4515
2010-12-28,62.6050
2010-12-27,62.8474
2010-12-23,63.1632
2010-12-22,63.4806
2010-12-21,63.1663
2010-12-20,63.4837
2010-12-17,63.8028
2010-12-16,63.7747
2010-12-15,64.0951
2010-12-14,64.4172
2010-12-13,64.1577
2010-12-10,64.4801
2010-12-09,64.8042
2010-12-08,65.1298
2010-12-07,65.4571
2010-12-06,65.4413
2010-12-03,65.5456
2010-12-02,65.8750
2010-12-01,65.3964
2010-11-30,64.4584
2010-11-29,64.7823
2010-11-26,65.1078
2010-11-24,65.4350
2010-11-23,64.5854
2010-11-22,64.9100
2010-11-19,65.2361
2010-11-18,65.5463
2010-11-17,64.5145
2010-11-16,64.8387
2010-11-15,65.1645
2010-11-12,65.4920
2010-11-11,65.8211
2010-11-10,66.1519
2010-11-09,66.4843
2010-11-08,66.8184
2010-11-05,67.1541
2010-11-04,67.4355
2010-11-03,66.2913
2010-11-02,66.6244
2010-11-01,66.9592
2010-10-29,67.2957
2010-10-28,67.6339
2010-10-27,67.4319
2010-10-26,67.7707
2010-10-25,68.1113
2010-10-22,67.7683
2010-10-21,68.1088
2010-10-20,68.4511
2010-10-19,67.2174
2010-10-18,67.5552
2010-10-15,67.8947
2010-10-14,68.2359
2010-10-13,68.5787
2010-10-12,67.6724
2010-10-11,67.7336
2010-10-08,67.6437
2010-10-07,67.5294
2010-10-06,67.8688
2010-10-05,67.8832
2010-10-04,67.3558
2010-10-01,67.6942
2010-09-30,68.0264
2010-09-29,67.0058
2010-09-28,66.0756
2010-09-27,66.4076
2010-09-24,66.7413
2010-09-23,66.0090
2010-09-22,66.3407
2010-09-21,66.3873
2010-09-20,66.2428
2010-09-17,66.1295
2010-09-16,66.4618
2010-09-15,66.3495
2010-09-14,66.6830
2010-09-13,67.0181
2010-09-10,66.6537
2010-09-09,66.9886
2010-09-08,66.8232
2010-09-07,66.5614
2010-09-03,66.8959
2010-09-02,65.6146
2010-09-01,65.7053
2010-08-31,65.3104
2010-08-30,65.6386
2010-08-27,65.9684
2010-08-26,65.6784
2010-08-25,64.8531
2010-08-24,65.1790
2010-08-23,65.5066
2010-08-20,65.4294
2010-08-19,65.7582
2010-08-18,66.0886
2010-08-17,66.4207
2010-08-16,65.1768
2010-08-13,65.5044
2010-08-12,65.4909
2010-08-11,65.8200
2010-08-10,66.1508
2010-08-09,66.4832
2010-08-06,66.2197
2010-08-05,66.5524
2010-08-04,66.8869
2010-08-03,66.9425
2010-08-02,67.2235
2010-07-30,66.3337
2010-07-29,66.6670
2010-07-28,66.5823
2010-07-27,66.9169
2010-07-26,66.6512
2010-07-23,66.3367
2010-07-22,65.8306
2010-07-21,64.3398
2010-07-20,64.0216
2010-07-19,63.8365
2010-07-16,64.1573
2010-07-15,64.4797
2010-07-14,64.8037
2010-07-13,65.1293
2010-07-12,65.1556
2010-07-09,65.4831
2010-07-08,65.5666
2010-07-07,64.6923
2010-07-06,64.7402
2010-07-02,65.0655
2010-07-01,65.3925
2010-06-30,65.7211
2010-06-29,66.0513
2010-06-28,66.3832
2010-06-25,66.7168
2010-06-24,66.6323
2010-06-23,66.6820
2010-06-22,67.0171
2010-06-21,67.3539
2010-06-18,66.7448
2010-06-17,66.5626
2010-06-16,66.8971
2010-06-15,67.2332
2010-06-14,66.7633
2010-06-11,66.4256
2010-06-10,65.4209
2010-06-09,65.0923
2010-06-08,63.7721
2010-06-07,64.0925
2010-06-04,64.4146
2010-06-03,64.7383
2010-06-02,64.6914
2010-06-01,65.0165
2010-05-28,65.3432
2010-05-27,65.6715
2010-05-26,66.0016
2010-05-25,64.4047
2010-05-24,64.7284
2010-05-21,65.0536
2010-05-20,65.3805
2010-05-19,65.7091
2010-05-18,66.0393
2010-05-17,66.3711
2010-05-14,66.7047
2010-05-13,67.0399
2010-05-12,67.3767
2010-05-11,67.1609
2010-05-10,66.7540
2010-05-07,65.0223
2010-05-06,65.3491
2010-05-05,65.6775
2010-05-04,66.0075
2010-05-03,66.3392
2010-04-30,66.4993
2010-04-29,66.4556
2010-04-28,65.9943
2010-04-27,66.3260
2010-04-26,66.6593
2010-04-23,66.9942
2010-04-22,67.3309
2010-04-21,66.6063
2010-04-20,64.8389
2010-04-19,64.6136
2010-04-16,64.9383
2010-04-15,65.2646
2010-04-14,64.9233
2010-04-13,65.1945
2010-04-12,65.5221
2010-04-09,65.8513
2010-04-08,66.0248
2010-04-07,66.3565
2010-04-06,66.6900
2010-04-05,66.9228
2010-04-01,67.2591
2010-03-31,67.2428
2010-03-30,67.5807
2010-03-29,67.9203
2010-03-26,67.0491
2010-03-25,67.3860
2010-03-24,67.5435
2010-03-23,67.4342
2010-03-22,67.7730
2010-03-19,68.1136
2010-03-18,66.5899
2010-03-17,65.7908
2010-03-16,65.9835
2010-03-15,66.3151
2010-03-12,66.6484
2010-03-11,66.9360
2010-03-10,67.2724
2010-03-09,65.9256
2010-03-08,65.9970
2010-03-05,66.3287
2010-03-04,64.8984
2010-03-03,64.5710
2010-03-02,64.8955
2010-03-01,64.4343
2010-02-26,64.4038
2010-02-25,64.0109
2010-02-24,64.3326
2010-02-23,64.6559
2010-02-22,64.9808
2010-02-19,65.2050
2010-02-18,64.4855
2010-02-17,64.0143
2010-02-16,63.7770
2010-02-12,63.0188
2010-02-11,63.3355
2010-02-10,63.1027
2010-02-09,63.4198
2010-02-08,62.5893
2010-02-05,62.9038
2010-02-04,63.2199
2010-02-03,63.5376
2010-02-02,63.6830
2010-02-01,63.8935
2010-01-29,64.2146
2010-01-28,64.5373
2010-01-27,64.1813
2010-01-26,61.7043
2010-01-25,62.0144
2010-01-22,62.3260
2010-01-21,62.6392
2010-01-20,62.4144
2010-01-19,62.7280
2010-01-15,63.0432
2010-01-14,63.3600
2010-01-13,63.6784
2010-01-12,63.6074
2010-01-11,63.9271
2010-01-08,64.2483
2010-01-07,64.5712
2010-01-06,63.0814
2010-01-05,62.0612
2010-01-04,60.8952
2009-12-31,60.2862
2009-12-30,60.5892
2009-12-29,60.8936
2009-12-28,61.1996
2009-12-24,61.5072
2009-12-23,61.8163
2009-12-22,61.9079
2009-12-21,61.5387
2009-12-18,61.8480
2009-12-17,62.1587
2009-12-16,62.4711
2009-12-15,62.7850
2009-12-14,63.1005
2009-12-11,62.8233
2009-12-10,63.1390
2009-12-09,62.9949
2009-12-08,63.3115
2009-12-07,63.4185
2009-12-04,63.3462
2009-12-03,62.8512
2009-12-02,63.1671
2009-12-01,63.2108
2009-11-30,62.3320
2009-11-27,62.6452
2009-11-25,62.9600
2009-11-24,63.0262
2009-11-23,63.3429
2009-11-20,62.7932
2009-11-19,63.0384
2009-11-18,63.3551
2009-11-17,63.6735
2009-11-16,63.8605
2009-11-13,62.9459
2009-11-12,63.2622
2009-11-11,63.5801
2009-11-10,63.6259
2009-11-09,63.9456
2009-11-06,63.0940
2009-11-05,63.3172
2009-11-04,62.8847
2009-11-03,62.3811
2009-11-02,62.6946
2009-10-30,63.0096
2009-10-29,63.3263
2009-10-28,62.6134
2009-10-27,62.9281
2009-10-26,63.2443
2009-10-23,63.5621
2009-10-22,63.8815
2009-10-21,64.2025
2009-10-20,64.5252
2009-10-19,64.8494
2009-10-16,65.1520
2009-10-15,64.5569
2009-10-14,64.8813
2009-10-13,64.7655
2009-10-12,65.0909
2009-10-09,65.4180
2009-10-08,65.6305
2009-10-07,65.6890
2009-10-06,66.0191
2009-10-05,66.3508
2009-10-02,66.0951
2009-10-01,66.4272
2009-09-30,66.7610
2009-09-29,67.0965
2009-09-28,65.7747
2009-09-25,65.3765
2009-09-24,65.7051
2009-09-23,66.0352
2009-09-22,66.2973
2009-09-21,66.6305
2009-09-18,66.9110
2009-09-17,67.1465
2009-09-16,67.1738
2009-09-15,67.1858
2009-09-14,66.6862
2009-09-11,67.0213
2009-09-10,66.7999
2009-09-09,67.1356
