Dates,HT_TRENDLINE Values
2009-09-08,36.3290
2009-09-04,36.1104
2009-09-03,35.8774
2009-09-02,35.5827
2009-09-01,35.2692
2009-08-31,34.9410
2009-08-28,34.5972
2009-08-27,34.2607
2009-08-26,33.9619
2009-08-25,33.6984
2009-08-24,33.4342
2009-08-21,33.1859
2009-08-20,32.9858
2009-08-19,32.8623
2009-08-18,32.8294
2009-08-17,32.8305
2009-08-14,32.8262
2009-08-13,32.7740
2009-08-12,32.6420
2009-08-11,32.4412
2009-08-10,32.2591
2009-08-07,32.1063
2009-08-06,31.9827
2009-08-05,31.8919
2009-08-04,31.8497
2009-08-03,31.8317
2009-07-31,31.8693
2009-07-30,32.0098
2009-07-29,32.2806
2009-07-28,32.6325
2009-07-27,32.9919
2009-07-24,33.3407
2009-07-23,33.6028
2009-07-22,33.7553
2009-07-21,33.8713
2009-07-20,34.0493
2009-07-17,34.3139
2009-07-16,34.5603
2009-07-15,34.7665
2009-07-14,34.9570
2009-07-13,35.1530
2009-07-10,35.3278
2009-07-09,35.5233
2009-07-08,35.7283
2009-07-07,35.9249
2009-07-06,36.1518
2009-07-02,36.3761
2009-07-01,36.5971
2009-06-30,36.7565
2009-06-29,36.8659
2009-06-26,36.9081
2009-06-25,36.9196
2009-06-24,36.8801
2009-06-23,36.8672
2009-06-22,36.7765
2009-06-19,36.6237
2009-06-18,36.4119
2009-06-17,36.1569
2009-06-16,35.9344
2009-06-15,35.6784
2009-06-12,35.4359
2009-06-11,35.1474
2009-06-10,34.8552
2009-06-09,34.5160
2009-06-08,34.1556
2009-06-05,33.7926
2009-06-04,33.4530
2009-06-03,33.1198
2009-06-02,32.7834
2009-06-01,32.4208
2009-05-29,32.0561
2009-05-28,31.7706
2009-05-27,31.5779
2009-05-26,31.3970
2009-05-22,31.2784
2009-05-21,31.1928
2009-05-20,31.0865
2009-05-19,30.9757
2009-05-18,30.8776
2009-05-15,30.8652
2009-05-14,30.8360
2009-05-13,30.7345
2009-05-12,30.5916
2009-05-11,30.3260
2009-05-08,30.0021
2009-05-07,29.6889
2009-05-06,29.4295
2009-05-05,29.1989
2009-05-04,28.9878
2009-05-01,28.8222
2009-04-30,28.6986
2009-04-29,28.5644
2009-04-28,28.4130
2009-04-27,28.2775
2009-04-24,28.1687
2009-04-23,28.1267
2009-04-22,28.0585
2009-04-21,27.9205
2009-04-20,27.7195
2009-04-17,27.5282
2009-04-16,27.3617
2009-04-15,27.1846
2009-04-14,27.0415
2009-04-13,26.8751
2009-04-09,26.6717
2009-04-08,26.4086
2009-04-07,26.1395
2009-04-06,25.8504
2009-04-03,25.5628
2009-04-02,25.3827
2009-04-01,25.2734
2009-03-31,25.2225
2009-03-30,25.2108
2009-03-27,25.2538
2009-03-26,25.3756
2009-03-25,25.6162
2009-03-24,25.9481
2009-03-23,26.3325
2009-03-20,26.6606
2009-03-19,26.9257
2009-03-18,27.1756
2009-03-17,27.3341
2009-03-16,27.4664
2009-03-13,27.5395
2009-03-12,27.5571
2009-03-11,27.5626
2009-03-10,27.6096
2009-03-09,27.7306
2009-03-06,27.8549
2009-03-05,27.9708
2009-03-04,28.1354
2009-03-03,28.3729
2009-03-02,28.7351
2009-02-27,29.1173
2009-02-26,29.4927
2009-02-25,29.8846
2009-02-24,30.2114
2009-02-23,30.4907
2009-02-20,30.7784
2009-02-19,31.0079
2009-02-18,31.2339
2009-02-17,31.4148
2009-02-13,31.5336
2009-02-12,31.5912
2009-02-11,31.6336
2009-02-10,31.6224
2009-02-09,31.6018
2009-02-06,31.5290
2009-02-05,31.5028
2009-02-04,31.5497
2009-02-03,31.6570
2009-02-02,31.8064
2009-01-30,31.9818
2009-01-29,32.1433
2009-01-28,32.3068
2009-01-27,32.3836
2009-01-26,32.3994
2009-01-23,32.3408
2009-01-22,32.2530
2009-01-21,32.1407
2009-01-20,32.0447
2009-01-16,32.0252
2009-01-15,31.9978
2009-01-14,31.9802
2009-01-13,31.9174
2009-01-12,31.7927
2009-01-09,31.6161
2009-01-08,31.3798
2009-01-07,31.1573
2009-01-06,30.9471
2009-01-05,30.7396
2009-01-02,30.5661
2008-12-31,30.4454
2008-12-30,30.4196
2008-12-29,30.4346
2008-12-26,30.4853
2008-12-24,30.4959
2008-12-23,30.4660
2008-12-22,30.4002
2008-12-19,30.2887
2008-12-18,30.1665
2008-12-17,30.1635
2008-12-16,30.2187
2008-12-15,30.3278
2008-12-12,30.5398
2008-12-11,30.7560
2008-12-10,31.0208
2008-12-09,31.3082
2008-12-08,31.5866
2008-12-05,31.8480
2008-12-04,32.0782
2008-12-03,32.4030
2008-12-02,32.6394
2008-12-01,32.9537
2008-11-28,33.2004
2008-11-26,33.3698
2008-11-25,33.5966
2008-11-24,33.7834
2008-11-21,33.9662
2008-11-20,34.1573
2008-11-19,34.3628
2008-11-18,34.4702
2008-11-17,34.5441
2008-11-14,34.6752
2008-11-13,34.8202
2008-11-12,35.0966
2008-11-11,35.3670
2008-11-10,35.5072
2008-11-07,35.5788
2008-11-06,35.5571
2008-11-05,35.6944
2008-11-04,35.9177
2008-11-03,36.1650
2008-10-31,36.5118
2008-10-30,36.8611
2008-10-29,37.2471
2008-10-28,37.7990
2008-10-27,38.3944
2008-10-24,39.1012
2008-10-23,39.7856
2008-10-22,40.4472
2008-10-21,41.1013
2008-10-20,41.6781
2008-10-17,42.0622
2008-10-16,42.4204
2008-10-15,42.7219
2008-10-14,43.0618
2008-10-13,43.4012
2008-10-10,43.7411
2008-10-09,44.0059
2008-10-08,44.1843
2008-10-07,44.3570
2008-10-06,44.5764
2008-10-03,44.8638
2008-10-02,45.1332
2008-10-01,45.3266
2008-09-30,45.4740
2008-09-29,45.5235
2008-09-26,45.6452
2008-09-25,45.7371
2008-09-24,45.9240
2008-09-23,46.1329
2008-09-22,46.3845
2008-09-19,46.6776
2008-09-18,47.0256
2008-09-17,47.3602
2008-09-16,47.5572
2008-09-15,47.6585
2008-09-12,47.7401
2008-09-11,47.7650
2008-09-10,47.7950
2008-09-09,47.8286
2008-09-08,47.8538
2008-09-05,47.9040
2008-09-04,47.9771
2008-09-03,48.0331
2008-09-02,48.0746
2008-08-29,48.1306
2008-08-28,48.0798
2008-08-27,48.0032
2008-08-26,47.8974
2008-08-25,47.7351
2008-08-22,47.6352
2008-08-21,47.5704
2008-08-20,47.5396
2008-08-19,47.5398
2008-08-18,47.6215
2008-08-15,47.7799
2008-08-14,47.9393
2008-08-13,48.0335
2008-08-12,48.0026
2008-08-11,47.9061
2008-08-08,47.8093
2008-08-07,47.7817
2008-08-06,47.7826
2008-08-05,47.8100
2008-08-04,47.9277
2008-08-01,48.1379
2008-07-31,48.3850
2008-07-30,48.6116
2008-07-29,48.7682
2008-07-28,48.8057
2008-07-25,48.8421
2008-07-24,48.8747
2008-07-23,49.0550
2008-07-22,49.2630
2008-07-21,49.4384
2008-07-18,49.5919
2008-07-17,49.8897
2008-07-16,50.2289
2008-07-15,50.5803
2008-07-14,51.0891
2008-07-11,51.6090
2008-07-10,52.0058
2008-07-09,52.3729
2008-07-08,52.7841
2008-07-07,53.2380
2008-07-03,53.7750
2008-07-02,54.3881
2008-07-01,55.0897
2008-06-30,55.7297
2008-06-27,56.3579
2008-06-26,56.8797
2008-06-25,57.2952
2008-06-24,57.7186
2008-06-23,58.1834
2008-06-20,58.5742
2008-06-19,59.0260
2008-06-18,59.4389
2008-06-17,59.7767
2008-06-16,60.0562
2008-06-13,60.2490
2008-06-12,60.4152
2008-06-11,60.6102
2008-06-10,60.8849
2008-06-09,61.1857
2008-06-06,61.5020
2008-06-05,61.7774
2008-06-04,61.9669
2008-06-03,62.0994
2008-06-02,62.1851
2008-05-30,62.2213
2008-05-29,62.1802
2008-05-28,62.1065
2008-05-27,61.9899
2008-05-23,61.8694
2008-05-22,61.7307
2008-05-21,61.5419
2008-05-20,61.3114
2008-05-19,61.0211
2008-05-16,60.7268
2008-05-15,60.4185
2008-05-14,60.0789
2008-05-13,59.7357
2008-05-12,59.3567
2008-05-09,59.0134
2008-05-08,58.6157
2008-05-07,58.2008
2008-05-06,57.9020
2008-05-05,57.6114
2008-05-02,57.3591
2008-05-01,57.1411
2008-04-30,56.9605
2008-04-29,56.7919
2008-04-28,56.6176
2008-04-25,56.4391
2008-04-24,56.2590
2008-04-23,56.1092
2008-04-22,55.9915
2008-04-21,55.9094
2008-04-18,55.8410
2008-04-17,55.7904
2008-04-16,55.7409
2008-04-15,55.6763
2008-04-14,55.5744
2008-04-11,55.4399
2008-04-10,55.3524
2008-04-09,55.3250
2008-04-08,55.3781
2008-04-07,55.5799
2008-04-04,55.7957
2008-04-03,56.0596
2008-04-02,56.4134
2008-04-01,56.7548
2008-03-31,57.1283
2008-03-28,57.3970
2008-03-27,57.6082
2008-03-26,57.7675
2008-03-25,57.8872
2008-03-24,58.0501
2008-03-20,58.2509
2008-03-19,58.4127
2008-03-18,58.6026
2008-03-17,58.8187
2008-03-14,59.1252
2008-03-13,59.5344
2008-03-12,59.9751
2008-03-11,60.3937
2008-03-10,60.7845
2008-03-07,61.0233
2008-03-06,61.0812
2008-03-05,61.0471
2008-03-04,61.0104
2008-03-03,61.0321
2008-02-29,60.9723
2008-02-28,60.7786
2008-02-27,60.4425
2008-02-26,60.0277
2008-02-25,59.6785
2008-02-22,59.4961
2008-02-21,59.3772
2008-02-20,59.3330
2008-02-19,59.3349
2008-02-15,59.4307
2008-02-14,59.6695
2008-02-13,59.9459
2008-02-12,60.1624
2008-02-11,60.3034
2008-02-08,60.3329
2008-02-07,60.2847
2008-02-06,60.1744
2008-02-05,60.1306
2008-02-04,60.0401
2008-02-01,60.0150
2008-01-31,59.9938
2008-01-30,59.9931
2008-01-29,60.0411
2008-01-28,60.1564
2008-01-25,60.3364
2008-01-24,60.5412
2008-01-23,60.7875
2008-01-22,61.0988
2008-01-18,61.4564
2008-01-17,61.8804
2008-01-16,62.2384
2008-01-15,62.5632
2008-01-14,62.8867
2008-01-11,63.1796
2008-01-10,63.5232
2008-01-09,63.8605
2008-01-08,64.2417
2008-01-07,64.6170
2008-01-04,64.8859
2008-01-03,65.0634
2008-01-02,65.2228
2007-12-31,65.4019
2007-12-28,65.5992
2007-12-27,65.7830
2007-12-26,65.8723
2007-12-24,65.9009
2007-12-21,65.9108
2007-12-20,65.9325
2007-12-19,65.9696
2007-12-18,66.0505
2007-12-17,66.1702
2007-12-14,66.3707
2007-12-13,66.6392
2007-12-12,66.9331
2007-12-11,67.2920
2007-12-10,67.5911
2007-12-07,67.7952
2007-12-06,67.9443
2007-12-05,68.1188
2007-12-04,68.2699
2007-12-03,68.3889
2007-11-30,68.4520
2007-11-29,68.5200
2007-11-28,68.5793
2007-11-27,68.6449
2007-11-26,68.7737
2007-11-23,68.9541
2007-11-21,69.1599
2007-11-20,69.3987
2007-11-19,69.6081
2007-11-16,69.8237
2007-11-15,70.0757
2007-11-14,70.3828
2007-11-13,70.7433
2007-11-12,71.0873
2007-11-09,71.3686
2007-11-08,71.6081
2007-11-07,71.7793
2007-11-06,71.8920
2007-11-05,71.9716
2007-11-02,72.1050
2007-11-01,72.3090
2007-10-31,72.4982
2007-10-30,72.6635
2007-10-29,72.8154
2007-10-26,72.9518
2007-10-25,73.0702
2007-10-24,73.1650
2007-10-23,73.2477
2007-10-22,73.3092
2007-10-19,73.3200
2007-10-18,73.3154
2007-10-17,73.2711
2007-10-16,73.3285
2007-10-15,73.4040
2007-10-12,73.4293
2007-10-11,73.4362
2007-10-10,73.3703
2007-10-09,73.2739
2007-10-08,73.2081
2007-10-05,73.1188
2007-10-04,73.0441
2007-10-03,72.9404
2007-10-02,72.8275
2007-10-01,72.6444
2007-09-28,72.3903
2007-09-27,72.1155
2007-09-26,71.8079
2007-09-25,71.5348
2007-09-24,71.2915
2007-09-21,71.1315
2007-09-20,70.9942
2007-09-19,70.8796
2007-09-18,70.7828
2007-09-17,70.6855
2007-09-14,70.5809
2007-09-13,70.5346
2007-09-12,70.6924
2007-09-11,70.9544
2007-09-10,71.3581
2007-09-07,71.7835
2007-09-06,72.1924
2007-09-05,72.5407
2007-09-04,72.8520
2007-08-31,73.1295
2007-08-30,73.2780
2007-08-29,73.4042
2007-08-28,73.4989
2007-08-27,73.5637
2007-08-24,73.5622
2007-08-23,73.5432
2007-08-22,73.5266
2007-08-21,73.5463
2007-08-20,73.6753
2007-08-17,73.8481
2007-08-16,74.0564
2007-08-15,74.1833
2007-08-14,74.1399
2007-08-13,73.9426
2007-08-10,73.6427
2007-08-09,73.4199
2007-08-08,73.2205
2007-08-07,73.0705
2007-08-06,72.9241
2007-08-03,72.7808
2007-08-02,72.6860
2007-08-01,72.6093
2007-07-31,72.5760
2007-07-30,72.5647
2007-07-27,72.5102
2007-07-26,72.4396
2007-07-25,72.2699
2007-07-24,72.0718
2007-07-23,71.9008
2007-07-20,71.7121
2007-07-19,71.5132
2007-07-18,71.3095
2007-07-17,71.1128
2007-07-16,70.9453
2007-07-13,70.8109
2007-07-12,70.7061
2007-07-11,70.6217
2007-07-10,70.5325
2007-07-09,70.4423
2007-07-06,70.4044
2007-07-05,70.4271
2007-07-03,70.5031
2007-07-02,70.6450
2007-06-29,70.8294
2007-06-28,70.9785
2007-06-27,71.0993
2007-06-26,71.1458
2007-06-25,71.1284
2007-06-22,71.0627
2007-06-21,70.9351
2007-06-20,70.7334
2007-06-19,70.5172
2007-06-18,70.3562
2007-06-15,70.1921
2007-06-14,70.0375
2007-06-13,69.8680
2007-06-12,69.7420
2007-06-11,69.6722
2007-06-08,69.6082
2007-06-07,69.5814
2007-06-06,69.5545
2007-06-05,69.4742
2007-06-04,69.3467
2007-06-01,69.1864
2007-05-31,69.0033
2007-05-30,68.8145
2007-05-29,68.6548
2007-05-25,68.5637
2007-05-24,68.4872
2007-05-23,68.4232
2007-05-22,68.3411
2007-05-21,68.2182
2007-05-18,68.0591
2007-05-17,67.8807
2007-05-16,67.6849
2007-05-15,67.5117
2007-05-14,67.3582
2007-05-11,67.2404
2007-05-10,67.1369
2007-05-09,67.0733
2007-05-08,66.9712
2007-05-07,66.8716
2007-05-04,66.7293
2007-05-03,66.5871
2007-05-02,66.4512
2007-05-01,66.3462
2007-04-30,66.2757
2007-04-27,66.2179
2007-04-26,66.1026
2007-04-25,65.9641
2007-04-24,65.8109
2007-04-23,65.6624
2007-04-20,65.5329
2007-04-19,65.4444
2007-04-18,65.3767
2007-04-17,65.3251
2007-04-16,65.3129
2007-04-13,65.3014
2007-04-12,65.2907
2007-04-11,65.2767
2007-04-10,65.2841
2007-04-09,65.2685
2007-04-05,65.2542
2007-04-04,65.2288
2007-04-03,65.2183
2007-04-02,65.2022
2007-03-30,65.1881
2007-03-29,65.1473
2007-03-28,65.0408
2007-03-27,64.9136
2007-03-26,64.7701
2007-03-23,64.6351
2007-03-22,64.5133
2007-03-21,64.4342
2007-03-20,64.4101
2007-03-19,64.4236
2007-03-16,64.4443
2007-03-15,64.4784
2007-03-14,64.5043
2007-03-13,64.5379
2007-03-12,64.5631
2007-03-09,64.5515
2007-03-08,64.5785
2007-03-07,64.6405
2007-03-06,64.7237
2007-03-05,64.8380
2007-03-02,64.9563
2007-03-01,65.0478
2007-02-28,65.0835
2007-02-27,65.0470
2007-02-26,64.9029
2007-02-23,64.7087
2007-02-22,64.4906
2007-02-21,64.3446
2007-02-20,64.1858
2007-02-16,64.0314
2007-02-15,63.9334
2007-02-14,63.8548
2007-02-13,63.8112
2007-02-12,63.7744
2007-02-09,63.7231
2007-02-08,63.6731
2007-02-07,63.6313
2007-02-06,63.5946
2007-02-05,63.5435
2007-02-02,63.4779
2007-02-01,63.4160
2007-01-31,63.3675
2007-01-30,63.3984
2007-01-29,63.4987
2007-01-26,63.6123
2007-01-25,63.7240
2007-01-24,63.8195
2007-01-23,63.9025
2007-01-22,64.0025
2007-01-19,64.1100
2007-01-18,64.1763
2007-01-17,64.2487
2007-01-16,64.3103
2007-01-12,64.3855
2007-01-11,64.4389
2007-01-10,64.4826
2007-01-09,64.5337
2007-01-08,64.5886
2007-01-05,64.6346
2007-01-04,64.6795
2007-01-03,64.7272
2006-12-29,64.7605
2006-12-28,64.7658
2006-12-27,64.7483
2006-12-26,64.7095
2006-12-22,64.6846
2006-12-21,64.6644
2006-12-20,64.6405
2006-12-19,64.5531
2006-12-18,64.3717
2006-12-15,64.0808
2006-12-14,63.7085
2006-12-13,63.3191
2006-12-12,62.8618
2006-12-11,62.4515
2006-12-08,62.1306
2006-12-07,61.9196
2006-12-06,61.7485
2006-12-05,61.6375
2006-12-04,61.5304
2006-12-01,61.3408
2006-11-30,61.2242
2006-11-29,61.1145
2006-11-28,60.9826
2006-11-27,60.8255
2006-11-24,60.6105
2006-11-22,60.3201
2006-11-21,60.0511
2006-11-20,59.7719
2006-11-17,59.5514
2006-11-16,59.3529
2006-11-15,59.1907
2006-11-14,59.0802
2006-11-13,59.0058
2006-11-10,58.9367
2006-11-09,58.8774
2006-11-08,58.8016
2006-11-07,58.7268
2006-11-06,58.7247
2006-11-03,58.7663
2006-11-02,58.7948
2006-11-01,58.7940
2006-10-31,58.7260
2006-10-30,58.6332
2006-10-27,58.5150
2006-10-26,58.3156
2006-10-25,58.0828
2006-10-24,57.7668
2006-10-23,57.4640
2006-10-20,57.2321
2006-10-19,57.0626
2006-10-18,56.9030
2006-10-17,56.7427
2006-10-16,56.5179
2006-10-13,56.2111
2006-10-12,55.9127
2006-10-11,55.7253
2006-10-10,55.5596
2006-10-09,55.4294
2006-10-06,55.2817
2006-10-05,55.0951
2006-10-04,54.9149
2006-10-03,54.7551
2006-10-02,54.6107
2006-09-29,54.4705
2006-09-28,54.3268
2006-09-27,54.1638
2006-09-26,54.0029
2006-09-25,53.8667
2006-09-22,53.7560
2006-09-21,53.6844
2006-09-20,53.6323
2006-09-19,53.5874
2006-09-18,53.5602
2006-09-15,53.5305
2006-09-14,53.5255
2006-09-13,53.5508
2006-09-12,53.6113
2006-09-11,53.7369
2006-09-08,53.9451
2006-09-07,54.1766
2006-09-06,54.3945
2006-09-05,54.5578
2006-09-01,54.6674
2006-08-31,54.7222
2006-08-30,54.8347
2006-08-29,55.0019
2006-08-28,55.2108
2006-08-25,55.4230
2006-08-24,55.6021
2006-08-23,55.7152
2006-08-22,55.7783
2006-08-21,55.8230
2006-08-18,55.8853
2006-08-17,55.9931
2006-08-16,56.1380
2006-08-15,56.3533
2006-08-14,56.5549
2006-08-11,56.7357
2006-08-10,56.8873
2006-08-09,56.9757
2006-08-08,57.1043
2006-08-07,57.1953
2006-08-04,57.2929
2006-08-03,57.4277
2006-08-02,57.5773
2006-08-01,57.6967
2006-07-31,57.8069
2006-07-28,57.8669
2006-07-27,57.8460
2006-07-26,57.8304
2006-07-25,57.8358
2006-07-24,57.8345
2006-07-21,57.8987
2006-07-20,57.9590
2006-07-19,58.0283
2006-07-18,58.1680
2006-07-17,58.3821
2006-07-14,58.6035
2006-07-13,58.8798
2006-07-12,59.0760
2006-07-11,59.2156
2006-07-10,59.2946
2006-07-07,59.2907
2006-07-06,59.1969
2006-07-05,59.1322
2006-07-03,59.1106
2006-06-30,59.1056
2006-06-29,59.1013
2006-06-28,59.1283
2006-06-27,59.1457
2006-06-26,59.1314
2006-06-23,59.1029
2006-06-22,59.0964
2006-06-21,59.0845
2006-06-20,59.0781
2006-06-19,59.0727
2006-06-16,59.0066
2006-06-15,58.9763
2006-06-14,59.0417
2006-06-13,59.1987
2006-06-12,59.4494
2006-06-09,59.7186
2006-06-08,59.9371
2006-06-07,60.1680
2006-06-06,60.3915
2006-06-05,60.5935
2006-06-02,60.8209
2006-06-01,61.0022
2006-05-31,61.1744
2006-05-30,61.2548
2006-05-26,61.2998
2006-05-25,61.2893
2006-05-24,61.2886
2006-05-23,61.3005
2006-05-22,61.2540
2006-05-19,61.1465
2006-05-18,60.9427
2006-05-17,60.6853
2006-05-16,60.2925
2006-05-15,59.8923
2006-05-12,59.4644
2006-05-11,59.0977
2006-05-10,58.8055
2006-05-09,58.5536
2006-05-08,58.3749
2006-05-05,58.2674
2006-05-04,58.1691
2006-05-03,58.1062
2006-05-02,58.0332
2006-05-01,57.9787
2006-04-28,57.9386
2006-04-27,57.8552
2006-04-26,57.7386
2006-04-25,57.5806
2006-04-24,57.3721
2006-04-21,57.1059
2006-04-20,56.8288
2006-04-19,56.5496
2006-04-18,56.3048
2006-04-17,56.0680
2006-04-13,55.8269
2006-04-12,55.5771
2006-04-11,55.3430
2006-04-10,55.1461
2006-04-07,54.9713
2006-04-06,54.8334
2006-04-05,54.6609
2006-04-04,54.5203
2006-04-03,54.3925
2006-03-31,54.2229
2006-03-30,54.0594
2006-03-29,53.8982
2006-03-28,53.7377
2006-03-27,53.5650
2006-03-24,53.3389
2006-03-23,53.0792
2006-03-22,52.8378
2006-03-21,52.5622
2006-03-20,52.2816
2006-03-17,51.9638
2006-03-16,51.6360
2006-03-15,51.3445
2006-03-14,51.0700
2006-03-13,50.9049
2006-03-10,50.8199
2006-03-09,50.7733
2006-03-08,50.7715
2006-03-07,50.7659
2006-03-06,50.7386
2006-03-03,50.7314
2006-03-02,50.7398
2006-03-01,50.7298
2006-02-28,50.7215
2006-02-27,50.6472
2006-02-24,50.5345
2006-02-23,50.4017
2006-02-22,50.2472
2006-02-21,50.0642
2006-02-17,49.9320
2006-02-16,49.7785
2006-02-15,49.6458
2006-02-14,49.5259
2006-02-13,49.4215
2006-02-10,49.3380
2006-02-09,49.2622
2006-02-08,49.2392
2006-02-07,49.2475
2006-02-06,49.2611
2006-02-03,49.2964
2006-02-02,49.3273
2006-02-01,49.3546
2006-01-31,49.3878
2006-01-30,49.4442
2006-01-27,49.4781
2006-01-26,49.5028
2006-01-25,49.5592
2006-01-24,49.6195
2006-01-23,49.7045
2006-01-20,49.8017
2006-01-19,49.8978
2006-01-18,49.9532
2006-01-17,49.9898
2006-01-13,50.0061
2006-01-12,49.9995
2006-01-11,49.9883
2006-01-10,49.9768
2006-01-09,49.9651
2006-01-06,49.9515
2006-01-05,49.9097
2006-01-04,49.8643
2006-01-03,49.8158
2005-12-30,49.7840
2005-12-29,49.7550
2005-12-28,49.7084
2005-12-27,49.6405
2005-12-23,49.5368
2005-12-22,49.3850
2005-12-21,49.2267
2005-12-20,49.0205
2005-12-19,48.7789
2005-12-16,48.5271
2005-12-15,48.2593
2005-12-14,48.0370
2005-12-13,47.8387
2005-12-12,47.7112
2005-12-09,47.6371
2005-12-08,47.5669
2005-12-07,47.5048
2005-12-06,47.4452
2005-12-05,47.3831
2005-12-02,47.3211
2005-12-01,47.2573
2005-11-30,47.1905
2005-11-29,47.1303
2005-11-28,47.0497
2005-11-25,46.9477
2005-11-23,46.8264
2005-11-22,46.7118
2005-11-21,46.6254
2005-11-18,46.5640
2005-11-17,46.5229
2005-11-16,46.5015
2005-11-15,46.4964
2005-11-14,46.5407
2005-11-11,46.6128
2005-11-10,46.6853
2005-11-09,46.7618
2005-11-08,46.8286
2005-11-07,46.9068
2005-11-04,46.9832
2005-11-03,47.0804
2005-11-02,47.1771
2005-11-01,47.2587
2005-10-31,47.3455
2005-10-28,47.4487
2005-10-27,47.5323
2005-10-26,47.6171
2005-10-25,47.6550
2005-10-24,47.6531
2005-10-21,47.6166
2005-10-20,47.5352
2005-10-19,47.3776
2005-10-18,47.1880
2005-10-17,47.0173
2005-10-14,46.8636
2005-10-13,46.7368
2005-10-12,46.6315
2005-10-11,46.5227
2005-10-10,46.4196
2005-10-07,46.3302
2005-10-06,46.2386
2005-10-05,46.1378
2005-10-04,46.0434
2005-10-03,45.9703
2005-09-30,45.9433
2005-09-29,45.9692
2005-09-28,46.0217
2005-09-27,46.0802
2005-09-26,46.2028
2005-09-23,46.3497
2005-09-22,46.4868
2005-09-21,46.6272
2005-09-20,46.7389
2005-09-19,46.8118
2005-09-16,46.8504
2005-09-15,46.8692
2005-09-14,46.8886
2005-09-13,46.9057
2005-09-12,46.9223
2005-09-09,46.9452
2005-09-08,46.9738
2005-09-07,47.0131
2005-09-06,47.0641
2005-09-02,47.1072
2005-09-01,47.1404
2005-08-31,47.1469
2005-08-30,47.1439
2005-08-29,47.1436
2005-08-26,47.1244
2005-08-25,47.1078
2005-08-24,47.0699
2005-08-23,47.0207
2005-08-22,46.9746
2005-08-19,46.9235
2005-08-18,46.8825
2005-08-17,46.8412
2005-08-16,46.7845
2005-08-15,46.7257
2005-08-12,46.6441
2005-08-11,46.5756
2005-08-10,46.5107
2005-08-09,46.4395
2005-08-08,46.3630
2005-08-05,46.3024
2005-08-04,46.2363
2005-08-03,46.1786
2005-08-02,46.1202
2005-08-01,46.0588
2005-07-29,45.9986
2005-07-28,45.8944
2005-07-27,45.7383
2005-07-26,45.5597
2005-07-25,45.3759
2005-07-22,45.2025
2005-07-21,45.1094
2005-07-20,45.0641
2005-07-19,45.0435
2005-07-18,45.0524
2005-07-15,45.0900
2005-07-14,45.1115
2005-07-13,45.1194
2005-07-12,45.0932
2005-07-11,45.0468
2005-07-08,44.9719
2005-07-07,44.8839
2005-07-06,44.8182
2005-07-05,44.7599
2005-07-01,44.7363
2005-06-30,44.7279
2005-06-29,44.7070
2005-06-28,44.7033
2005-06-27,44.6613
2005-06-24,44.5940
2005-06-23,44.5186
2005-06-22,44.4375
2005-06-21,44.3494
2005-06-20,44.2890
2005-06-17,44.2095
2005-06-16,44.1245
2005-06-15,44.0107
2005-06-14,43.8803
2005-06-13,43.7804
2005-06-10,43.6630
2005-06-09,43.5417
2005-06-08,43.3847
2005-06-07,43.2261
2005-06-06,43.0611
2005-06-03,42.9118
2005-06-02,42.7311
2005-06-01,42.5356
2005-05-31,42.3857
2005-05-27,42.3134
2005-05-26,42.3061
2005-05-25,42.3308
2005-05-24,42.3168
2005-05-23,42.2599
2005-05-20,42.2052
2005-05-19,42.1185
2005-05-18,42.0429
2005-05-17,41.9567
2005-05-16,41.8696
2005-05-13,41.8100
2005-05-12,41.7220
2005-05-11,41.6120
2005-05-10,41.4713
2005-05-09,41.3531
2005-05-06,41.2736
2005-05-05,41.2139
2005-05-04,41.1663
2005-05-03,41.1194
2005-05-02,41.0780
2005-04-29,41.0422
2005-04-28,40.9920
2005-04-27,40.9256
2005-04-26,40.8629
2005-04-25,40.8216
2005-04-22,40.7997
2005-04-21,40.7933
2005-04-20,40.7802
2005-04-19,40.7799
2005-04-18,40.7754
2005-04-15,40.7596
2005-04-14,40.7332
2005-04-13,40.6854
2005-04-12,40.6398
2005-04-11,40.6097
2005-04-08,40.5698
2005-04-07,40.5513
2005-04-06,40.5358
2005-04-05,40.5168
2005-04-04,40.4734
2005-04-01,40.3903
2005-03-31,40.2756
2005-03-30,40.1719
2005-03-29,40.0809
2005-03-28,40.0053
2005-03-24,39.9139
2005-03-23,39.7804
2005-03-22,39.6282
2005-03-21,39.4866
2005-03-18,39.3709
2005-03-17,39.2657
2005-03-16,39.1579
2005-03-15,38.9967
2005-03-14,38.8212
2005-03-11,38.6220
2005-03-10,38.4032
2005-03-09,38.1578
2005-03-08,37.9125
2005-03-07,37.6697
2005-03-04,37.4190
2005-03-03,37.1839
2005-03-02,37.0189
2005-03-01,36.8944
2005-02-28,36.7974
2005-02-25,36.6955
2005-02-24,36.6434
2005-02-23,36.6243
2005-02-22,36.6273
2005-02-18,36.6324
2005-02-17,36.6102
2005-02-16,36.5093
2005-02-15,36.3710
2005-02-14,36.1956
2005-02-11,36.0519
2005-02-10,35.8941
2005-02-09,35.7719
2005-02-08,35.6764
2005-02-07,35.5965
2005-02-04,35.5386
2005-02-03,35.4960
2005-02-02,35.4518
2005-02-01,35.4165
2005-01-31,35.4158
2005-01-28,35.4376
2005-01-27,35.4770
2005-01-26,35.5360
2005-01-25,35.6176
2005-01-24,35.7041
