Dates,TRIMA Values
2018-11-30,347.1845
2018-11-29,348.0808
2018-11-28,348.9699
2018-11-27,349.8635
2018-11-26,350.7347
2018-11-23,351.5569
2018-11-21,352.3161
2018-11-20,352.9895
2018-11-19,353.5591
2018-11-16,354.0303
2018-11-15,354.4312
2018-11-14,354.7882
2018-11-13,355.0921
2018-11-12,355.3061
2018-11-09,355.4051
2018-11-08,355.4049
2018-11-07,355.3225
2018-11-06,355.1529
2018-11-05,354.9045
2018-11-02,354.5776
2018-11-01,354.1841
2018-10-31,353.7437
2018-10-30,353.2801
2018-10-29,352.7769
2018-10-26,352.2157
2018-10-25,351.5673
2018-10-24,350.8465
2018-10-23,350.0813
2018-10-22,349.2629
2018-10-19,348.3997
2018-10-18,347.5127
2018-10-17,346.6063
2018-10-16,345.6993
2018-10-15,344.8096
2018-10-12,343.9614
2018-10-11,343.1366
2018-10-10,342.3275
2018-10-09,341.5403
2018-10-08,340.7887
2018-10-05,340.1192
2018-10-04,339.5296
2018-10-03,339.0047
2018-10-02,338.5470
2018-10-01,338.1471
2018-09-28,337.8013
2018-09-27,337.5136
2018-09-26,337.2748
2018-09-25,337.0638
2018-09-24,336.8749
2018-09-21,336.7145
2018-09-20,336.5837
2018-09-19,336.5027
2018-09-18,336.4841
2018-09-17,336.5072
2018-09-14,336.5582
2018-09-13,336.6157
2018-09-12,336.6752
2018-09-11,336.7268
2018-09-10,336.7687
2018-09-07,336.7907
2018-09-06,336.7760
2018-09-05,336.7315
2018-09-04,336.6501
2018-08-31,336.5391
2018-08-30,336.3894
2018-08-29,336.1913
2018-08-28,335.9553
2018-08-27,335.7082
2018-08-24,335.4601
2018-08-23,335.2264
2018-08-22,334.9998
2018-08-21,334.7794
2018-08-20,334.5674
2018-08-17,334.3732
2018-08-16,334.1999
2018-08-15,334.0605
2018-08-14,333.9524
2018-08-13,333.8538
2018-08-10,333.7677
2018-08-09,333.7047
2018-08-08,333.6884
2018-08-07,333.7191
2018-08-06,333.8074
2018-08-03,333.9523
2018-08-02,334.1498
2018-08-01,334.4051
2018-07-31,334.7382
2018-07-30,335.1327
2018-07-27,335.5722
2018-07-26,336.0345
2018-07-25,336.5300
2018-07-24,337.0553
2018-07-23,337.5844
2018-07-20,338.0982
2018-07-19,338.5761
2018-07-18,339.0027
2018-07-17,339.3694
2018-07-16,339.6643
2018-07-13,339.8784
2018-07-12,340.0047
2018-07-11,340.0401
2018-07-10,339.9959
2018-07-09,339.8910
2018-07-06,339.7428
2018-07-05,339.5564
2018-07-03,339.2986
2018-07-02,338.9810
2018-06-29,338.6003
2018-06-28,338.1543
2018-06-27,337.6441
2018-06-26,337.0680
2018-06-25,336.4045
2018-06-22,335.6578
2018-06-21,334.8691
2018-06-20,334.0501
2018-06-19,333.2130
2018-06-18,332.3416
2018-06-15,331.4385
2018-06-14,330.5397
2018-06-13,329.6363
2018-06-12,328.7507
2018-06-11,327.8789
2018-06-08,327.0447
2018-06-07,326.2512
2018-06-06,325.5131
2018-06-05,324.8422
2018-06-04,324.2174
2018-06-01,323.6030
2018-05-31,323.0121
2018-05-30,322.4367
2018-05-29,321.8815
2018-05-25,321.3595
2018-05-24,320.8474
2018-05-23,320.3542
2018-05-22,319.8873
2018-05-21,319.4608
2018-05-18,319.0974
2018-05-17,318.8127
2018-05-16,318.5770
2018-05-15,318.3854
2018-05-14,318.2428
2018-05-11,318.1461
2018-05-10,318.1193
2018-05-09,318.1570
2018-05-08,318.2634
2018-05-07,318.4430
2018-05-04,318.6842
2018-05-03,318.9932
2018-05-02,319.3596
2018-05-01,319.7891
2018-04-30,320.2616
2018-04-27,320.7872
2018-04-26,321.3684
2018-04-25,321.9900
2018-04-24,322.6290
2018-04-23,323.2773
2018-04-20,323.9204
2018-04-19,324.5999
2018-04-18,325.3054
2018-04-17,326.0092
2018-04-16,326.7207
2018-04-13,327.4221
2018-04-12,328.0956
2018-04-11,328.7241
2018-04-10,329.3240
2018-04-09,329.8755
2018-04-06,330.3956
2018-04-05,330.8585
2018-04-04,331.2448
2018-04-03,331.5512
2018-04-02,331.7624
2018-03-29,331.8985
2018-03-28,331.9743
2018-03-27,331.9809
2018-03-26,331.9120
2018-03-23,331.7534
2018-03-22,331.5007
2018-03-21,331.1543
2018-03-20,330.7198
2018-03-19,330.2225
2018-03-16,329.6605
2018-03-15,329.0478
2018-03-14,328.3611
2018-03-13,327.5829
2018-03-12,326.7439
2018-03-09,325.8437
2018-03-08,324.8489
2018-03-07,323.7664
2018-03-06,322.6157
2018-03-05,321.4185
2018-03-02,320.1683
2018-03-01,318.8660
2018-02-28,317.5088
2018-02-27,316.1152
2018-02-26,314.6957
2018-02-23,313.2479
2018-02-22,311.7571
2018-02-21,310.1977
2018-02-20,308.5703
2018-02-16,306.8858
2018-02-15,305.1521
2018-02-14,303.3986
2018-02-13,301.6319
2018-02-12,299.8576
2018-02-09,298.0763
2018-02-08,296.3069
2018-02-07,294.5458
2018-02-06,292.7885
2018-02-05,291.0628
2018-02-02,289.3615
2018-02-01,287.6624
2018-01-31,285.9929
2018-01-30,284.3676
2018-01-29,282.7821
2018-01-26,281.2061
2018-01-25,279.6421
2018-01-24,278.0936
2018-01-23,276.5683
2018-01-22,275.0590
2018-01-19,273.5712
2018-01-18,272.1110
2018-01-17,270.6873
2018-01-16,269.3111
2018-01-12,267.9939
2018-01-11,266.7229
2018-01-10,265.5108
2018-01-09,264.3423
2018-01-08,263.2160
2018-01-05,262.1297
2018-01-04,261.0853
2018-01-03,260.0885
2018-01-02,259.1304
2017-12-29,258.2075
2017-12-28,257.3204
2017-12-27,256.4627
2017-12-26,255.6387
2017-12-22,254.8560
2017-12-21,254.1170
2017-12-20,253.4200
2017-12-19,252.7668
2017-12-18,252.1587
2017-12-15,251.5962
2017-12-14,251.0779
2017-12-13,250.5910
2017-12-12,250.1322
2017-12-11,249.7014
2017-12-08,249.2996
2017-12-07,248.9190
2017-12-06,248.5700
2017-12-05,248.2511
2017-12-04,247.9568
2017-12-01,247.6885
2017-11-30,247.4490
2017-11-29,247.2249
2017-11-28,247.0102
2017-11-27,246.7889
2017-11-24,246.5550
2017-11-22,246.3043
2017-11-21,246.0393
2017-11-20,245.7575
2017-11-17,245.4621
2017-11-16,245.1438
2017-11-15,244.7925
2017-11-14,244.4068
2017-11-13,243.9904
2017-11-10,243.5509
2017-11-09,243.0918
2017-11-08,242.6111
2017-11-07,242.1158
2017-11-06,241.6082
2017-11-03,241.0868
2017-11-02,240.5546
2017-11-01,240.0099
2017-10-31,239.4547
2017-10-30,238.8779
2017-10-27,238.2803
2017-10-26,237.6594
2017-10-25,237.0117
2017-10-24,236.3450
2017-10-23,235.6602
2017-10-20,234.9686
2017-10-19,234.2670
2017-10-18,233.5725
2017-10-17,232.8924
2017-10-16,232.2361
2017-10-13,231.5998
2017-10-12,230.9886
2017-10-11,230.4097
2017-10-10,229.8731
2017-10-09,229.3814
2017-10-06,228.9238
2017-10-05,228.4924
2017-10-04,228.0763
2017-10-03,227.6444
2017-10-02,227.1964
2017-09-29,226.7386
2017-09-28,226.2667
2017-09-27,225.7758
2017-09-26,225.2608
2017-09-25,224.7277
2017-09-22,224.1793
2017-09-21,223.6133
2017-09-20,223.0305
2017-09-19,222.4248
2017-09-18,221.7927
2017-09-15,221.1338
2017-09-14,220.4538
2017-09-13,219.7481
2017-09-12,218.9991
2017-09-11,218.1942
2017-09-08,217.3336
2017-09-07,216.4233
2017-09-06,215.4592
2017-09-05,214.4377
2017-09-01,213.3529
2017-08-31,212.2017
2017-08-30,210.9906
2017-08-29,209.7288
2017-08-28,208.4598
2017-08-25,207.2108
2017-08-24,205.9759
2017-08-23,204.7515
2017-08-22,203.5419
2017-08-21,202.3473
2017-08-18,201.1729
2017-08-17,200.0124
2017-08-16,198.8672
2017-08-15,197.7381
2017-08-14,196.6311
2017-08-11,195.5540
2017-08-10,194.5052
2017-08-09,193.4856
2017-08-08,192.4919
2017-08-07,191.5299
2017-08-04,190.6118
2017-08-03,189.7375
2017-08-02,188.8981
2017-08-01,188.0927
2017-07-31,187.3161
2017-07-28,186.5606
2017-07-27,185.8335
2017-07-26,185.1432
2017-07-25,184.4904
2017-07-24,183.8655
2017-07-21,183.2419
2017-07-20,182.6234
2017-07-19,182.0190
2017-07-18,181.4311
2017-07-17,180.8627
2017-07-14,180.3085
2017-07-13,179.7703
2017-07-12,179.2502
2017-07-11,178.7481
2017-07-10,178.2664
2017-07-07,177.7977
2017-07-06,177.3387
2017-07-05,176.8934
2017-07-03,176.4593
2017-06-30,176.0357
2017-06-29,175.6163
2017-06-28,175.2005
2017-06-27,174.7922
2017-06-26,174.3985
2017-06-23,174.0175
2017-06-22,173.6605
2017-06-21,173.3371
2017-06-20,173.0342
2017-06-19,172.7481
2017-06-16,172.4746
2017-06-15,172.2120
2017-06-14,171.9592
2017-06-13,171.7093
2017-06-12,171.4563
2017-06-09,171.2026
2017-06-08,170.9504
2017-06-07,170.7016
2017-06-06,170.4538
2017-06-05,170.2054
2017-06-02,169.9544
2017-06-01,169.7025
2017-05-31,169.4545
2017-05-30,169.2107
2017-05-26,168.9721
2017-05-25,168.7394
2017-05-24,168.5169
2017-05-23,168.3081
2017-05-22,168.1129
2017-05-19,167.9275
2017-05-18,167.7578
2017-05-17,167.6058
2017-05-16,167.4627
2017-05-15,167.3267
2017-05-12,167.2049
2017-05-11,167.0983
2017-05-10,167.0120
2017-05-09,166.9399
2017-05-08,166.8802
2017-05-05,166.8361
2017-05-04,166.8036
2017-05-03,166.7780
2017-05-02,166.7575
2017-05-01,166.7409
2017-04-28,166.7276
2017-04-27,166.7123
2017-04-26,166.6957
2017-04-25,166.6767
2017-04-24,166.6470
2017-04-21,166.6005
2017-04-20,166.5361
2017-04-19,166.4553
2017-04-18,166.3521
2017-04-17,166.2224
2017-04-13,166.0654
2017-04-12,165.8830
2017-04-11,165.6650
2017-04-10,165.4132
2017-04-07,165.1353
2017-04-06,164.8317
2017-04-05,164.4988
2017-04-04,164.1222
2017-04-03,163.7016
2017-03-31,163.2483
2017-03-30,162.7624
2017-03-29,162.2471
2017-03-28,161.7061
2017-03-27,161.1423
2017-03-24,160.5583
2017-03-23,159.9609
2017-03-22,159.3540
2017-03-21,158.7419
2017-03-20,158.1273
2017-03-17,157.5113
2017-03-16,156.9040
2017-03-15,156.3078
2017-03-14,155.7168
2017-03-13,155.1336
2017-03-10,154.5647
2017-03-09,154.0149
2017-03-08,153.4820
2017-03-07,152.9665
2017-03-06,152.4678
2017-03-03,151.9786
2017-03-02,151.4922
2017-03-01,151.0082
2017-02-28,150.5392
2017-02-27,150.1009
2017-02-24,149.6927
2017-02-23,149.3124
2017-02-22,148.9580
2017-02-21,148.6290
2017-02-17,148.3207
2017-02-16,148.0298
2017-02-15,147.7512
2017-02-14,147.4813
2017-02-13,147.2196
2017-02-10,146.9624
2017-02-09,146.7099
2017-02-08,146.4575
2017-02-07,146.2053
2017-02-06,145.9565
2017-02-03,145.7143
2017-02-02,145.4710
2017-02-01,145.2207
2017-01-31,144.9595
2017-01-30,144.6914
2017-01-27,144.4184
2017-01-26,144.1478
2017-01-25,143.8825
2017-01-24,143.6258
2017-01-23,143.3751
2017-01-20,143.1166
2017-01-19,142.8420
2017-01-18,142.5447
2017-01-17,142.2251
2017-01-13,141.8857
2017-01-12,141.5313
2017-01-11,141.1681
2017-01-10,140.7988
2017-01-09,140.4256
2017-01-06,140.0508
2017-01-05,139.6665
2017-01-04,139.2726
2017-01-03,138.8672
2016-12-30,138.4527
2016-12-29,138.0272
2016-12-28,137.5882
2016-12-27,137.1380
2016-12-23,136.6809
2016-12-22,136.2213
2016-12-21,135.7590
2016-12-20,135.2905
2016-12-19,134.8138
2016-12-16,134.3237
2016-12-15,133.8243
2016-12-14,133.3182
2016-12-13,132.8089
2016-12-12,132.3020
2016-12-09,131.8050
2016-12-08,131.3220
2016-12-07,130.8519
2016-12-06,130.3885
2016-12-05,129.9266
2016-12-02,129.4643
2016-12-01,129.0005
2016-11-30,128.5297
2016-11-29,128.0544
2016-11-28,127.5830
2016-11-25,127.1206
2016-11-23,126.6685
2016-11-22,126.2260
2016-11-21,125.7954
2016-11-18,125.3813
2016-11-17,124.9802
2016-11-16,124.5982
2016-11-15,124.2339
2016-11-14,123.8890
2016-11-11,123.5594
2016-11-10,123.2458
2016-11-09,122.9476
2016-11-08,122.6642
2016-11-07,122.3982
2016-11-04,122.1475
2016-11-03,121.9137
2016-11-02,121.6941
2016-11-01,121.4899
2016-10-31,121.3030
2016-10-28,121.1372
2016-10-27,120.9928
2016-10-26,120.8683
2016-10-25,120.7663
2016-10-24,120.6951
2016-10-21,120.6479
2016-10-20,120.6236
2016-10-19,120.6183
2016-10-18,120.6300
2016-10-17,120.6570
2016-10-14,120.6937
2016-10-13,120.7383
2016-10-12,120.7868
2016-10-11,120.8331
2016-10-10,120.8788
2016-10-07,120.9276
2016-10-06,120.9859
2016-10-05,121.0574
2016-10-04,121.1401
2016-10-03,121.2268
2016-09-30,121.3127
2016-09-29,121.3981
2016-09-28,121.4822
2016-09-27,121.5623
2016-09-26,121.6360
2016-09-23,121.7000
2016-09-22,121.7522
2016-09-21,121.7917
2016-09-20,121.8198
2016-09-19,121.8364
2016-09-16,121.8375
2016-09-15,121.8209
2016-09-14,121.7864
2016-09-13,121.7376
2016-09-12,121.6798
2016-09-09,121.6160
2016-09-08,121.5456
2016-09-07,121.4617
2016-09-06,121.3683
2016-09-02,121.2685
2016-09-01,121.1698
2016-08-31,121.0674
2016-08-30,120.9558
2016-08-29,120.8337
2016-08-26,120.7030
2016-08-25,120.5681
2016-08-24,120.4282
2016-08-23,120.2832
2016-08-22,120.1311
2016-08-19,119.9765
2016-08-18,119.8267
2016-08-17,119.6834
2016-08-16,119.5490
2016-08-15,119.4242
2016-08-12,119.3003
2016-08-11,119.1771
2016-08-10,119.0585
2016-08-09,118.9486
2016-08-08,118.8508
2016-08-05,118.7604
2016-08-04,118.6721
2016-08-03,118.5872
2016-08-02,118.5133
2016-08-01,118.4572
2016-07-29,118.4158
2016-07-28,118.3802
2016-07-27,118.3458
2016-07-26,118.3169
2016-07-25,118.2933
2016-07-22,118.2791
2016-07-21,118.2744
2016-07-20,118.2803
2016-07-19,118.2917
2016-07-18,118.3122
2016-07-15,118.3391
2016-07-14,118.3646
2016-07-13,118.3870
2016-07-12,118.4087
2016-07-11,118.4303
2016-07-08,118.4593
2016-07-07,118.5077
2016-07-06,118.5686
2016-07-05,118.6356
2016-07-01,118.7048
2016-06-30,118.7713
2016-06-29,118.8393
2016-06-28,118.9145
2016-06-27,118.9936
2016-06-24,119.0713
2016-06-23,119.1448
2016-06-22,119.2148
2016-06-21,119.2826
2016-06-20,119.3391
2016-06-17,119.3845
2016-06-16,119.4189
2016-06-15,119.4383
2016-06-14,119.4419
2016-06-13,119.4326
2016-06-10,119.4138
2016-06-09,119.3846
2016-06-08,119.3525
2016-06-07,119.3226
2016-06-06,119.2913
2016-06-03,119.2548
2016-06-02,119.2131
2016-06-01,119.1597
2016-05-31,119.0973
2016-05-27,119.0312
2016-05-26,118.9597
2016-05-25,118.8827
2016-05-24,118.7993
2016-05-23,118.7062
2016-05-20,118.5971
2016-05-19,118.4720
2016-05-18,118.3319
2016-05-17,118.1773
2016-05-16,118.0148
2016-05-13,117.8486
2016-05-12,117.6811
2016-05-11,117.5107
2016-05-10,117.3412
2016-05-09,117.1679
2016-05-06,116.9939
2016-05-05,116.8138
2016-05-04,116.6267
2016-05-03,116.4305
2016-05-02,116.2187
2016-04-29,115.9867
2016-04-28,115.7383
2016-04-27,115.4705
2016-04-26,115.1742
2016-04-25,114.8427
2016-04-22,114.4720
2016-04-21,114.0768
2016-04-20,113.6686
2016-04-19,113.2536
2016-04-18,112.8376
2016-04-15,112.4274
2016-04-14,112.0244
2016-04-13,111.6239
2016-04-12,111.2318
2016-04-11,110.8465
2016-04-08,110.4645
2016-04-07,110.0864
2016-04-06,109.7298
2016-04-05,109.3874
2016-04-04,109.0635
2016-04-01,108.7576
2016-03-31,108.4689
2016-03-30,108.2072
2016-03-29,107.9719
2016-03-28,107.7676
2016-03-24,107.5985
2016-03-23,107.4700
2016-03-22,107.3795
2016-03-21,107.3345
2016-03-18,107.3530
2016-03-17,107.4500
2016-03-16,107.6150
2016-03-15,107.8298
2016-03-14,108.0929
2016-03-11,108.4000
2016-03-10,108.7467
2016-03-09,109.1276
2016-03-08,109.5475
2016-03-07,110.0074
2016-03-04,110.5006
2016-03-03,111.0308
2016-03-02,111.5985
2016-03-01,112.1961
2016-02-29,112.8170
2016-02-26,113.4640
2016-02-25,114.1308
2016-02-24,114.8228
2016-02-23,115.5371
2016-02-22,116.2641
2016-02-19,117.0023
2016-02-18,117.7538
2016-02-17,118.5118
2016-02-16,119.2727
2016-02-12,120.0393
2016-02-11,120.8038
2016-02-10,121.5452
2016-02-09,122.2541
2016-02-08,122.9401
2016-02-05,123.6018
2016-02-04,124.2315
2016-02-03,124.8312
2016-02-02,125.4047
2016-02-01,125.9534
2016-01-29,126.4691
2016-01-28,126.9565
2016-01-27,127.4156
2016-01-26,127.8472
2016-01-25,128.2463
2016-01-22,128.6171
2016-01-21,128.9539
2016-01-20,129.2673
2016-01-19,129.5583
2016-01-15,129.8208
2016-01-14,130.0592
2016-01-13,130.2755
2016-01-12,130.4682
2016-01-11,130.6298
2016-01-08,130.7705
2016-01-07,130.8908
2016-01-06,130.9851
2016-01-05,131.0596
2016-01-04,131.1228
2015-12-31,131.1681
2015-12-30,131.1893
2015-12-29,131.1899
2015-12-28,131.1705
2015-12-24,131.1308
2015-12-23,131.0640
2015-12-22,130.9816
2015-12-21,130.8900
2015-12-18,130.7905
2015-12-17,130.6826
2015-12-16,130.5585
2015-12-15,130.4195
2015-12-14,130.2670
2015-12-11,130.0930
2015-12-10,129.8871
2015-12-09,129.6517
2015-12-08,129.3873
2015-12-07,129.0911
2015-12-04,128.7680
2015-12-03,128.4229
2015-12-02,128.0586
2015-12-01,127.6724
2015-11-30,127.2709
2015-11-27,126.8575
2015-11-25,126.4314
2015-11-24,126.0020
2015-11-23,125.5788
2015-11-20,125.1648
2015-11-19,124.7616
2015-11-18,124.3706
2015-11-17,123.9950
2015-11-16,123.6310
2015-11-13,123.2612
2015-11-12,122.8858
2015-11-11,122.5041
2015-11-10,122.1153
2015-11-09,121.7331
2015-11-06,121.3656
2015-11-05,121.0147
2015-11-04,120.6844
2015-11-03,120.3717
2015-11-02,120.0816
2015-10-30,119.8231
2015-10-29,119.6005
2015-10-28,119.4191
2015-10-27,119.2792
2015-10-26,119.1760
2015-10-23,119.1050
2015-10-22,119.0606
2015-10-21,119.0375
2015-10-20,119.0360
2015-10-19,119.0530
2015-10-16,119.0846
2015-10-15,119.1341
2015-10-14,119.2033
2015-10-13,119.2914
2015-10-12,119.3940
2015-10-09,119.5240
2015-10-08,119.6842
2015-10-07,119.8735
2015-10-06,120.0929
2015-10-05,120.3383
2015-10-02,120.6028
2015-10-01,120.8866
2015-09-30,121.1935
2015-09-29,121.5277
2015-09-28,121.8950
2015-09-25,122.2838
2015-09-24,122.6821
2015-09-23,123.0767
2015-09-22,123.4566
2015-09-21,123.8205
2015-09-18,124.1680
2015-09-17,124.4991
2015-09-16,124.8163
2015-09-15,125.1242
2015-09-14,125.4142
2015-09-11,125.6869
2015-09-10,125.9432
2015-09-09,126.1773
2015-09-08,126.3892
2015-09-04,126.5857
2015-09-03,126.7676
2015-09-02,126.9309
2015-09-01,127.0794
2015-08-31,127.2160
2015-08-28,127.3396
2015-08-27,127.4521
2015-08-26,127.5473
2015-08-25,127.6187
2015-08-24,127.6641
2015-08-21,127.6787
2015-08-20,127.6624
2015-08-19,127.6174
2015-08-18,127.5486
2015-08-17,127.4657
2015-08-14,127.3718
2015-08-13,127.2716
2015-08-12,127.1748
2015-08-11,127.0839
2015-08-10,126.9922
2015-08-07,126.9031
2015-08-06,126.8253
2015-08-05,126.7549
2015-08-04,126.6954
2015-08-03,126.6540
2015-07-31,126.6257
2015-07-30,126.6045
2015-07-29,126.5911
2015-07-28,126.5809
2015-07-27,126.5719
2015-07-24,126.5614
2015-07-23,126.5457
2015-07-22,126.5309
2015-07-21,126.5246
2015-07-20,126.5283
2015-07-17,126.5338
2015-07-16,126.5421
2015-07-15,126.5561
2015-07-14,126.5836
2015-07-13,126.6246
2015-07-10,126.6776
2015-07-09,126.7440
2015-07-08,126.8187
2015-07-07,126.8969
2015-07-06,126.9818
2015-07-02,127.0807
2015-07-01,127.1903
2015-06-30,127.3097
2015-06-29,127.4382
2015-06-26,127.5664
2015-06-25,127.6912
2015-06-24,127.8162
2015-06-23,127.9429
2015-06-22,128.0716
2015-06-19,128.2061
2015-06-18,128.3451
2015-06-17,128.4894
2015-06-16,128.6415
2015-06-15,128.7964
2015-06-12,128.9503
2015-06-11,129.1084
2015-06-10,129.2792
2015-06-09,129.4660
2015-06-08,129.6587
2015-06-05,129.8521
2015-06-04,130.0479
2015-06-03,130.2488
2015-06-02,130.4514
2015-06-01,130.6594
2015-05-29,130.8701
2015-05-28,131.0804
2015-05-27,131.2837
2015-05-26,131.4767
2015-05-22,131.6555
2015-05-21,131.8255
2015-05-20,131.9892
2015-05-19,132.1480
2015-05-18,132.3019
2015-05-15,132.4486
2015-05-14,132.5879
2015-05-13,132.7196
2015-05-12,132.8482
2015-05-11,132.9696
2015-05-08,133.0828
2015-05-07,133.1938
2015-05-06,133.3068
2015-05-05,133.4172
2015-05-04,133.5193
2015-05-01,133.6210
2015-04-30,133.7238
2015-04-29,133.8257
2015-04-28,133.9187
2015-04-27,134.0001
2015-04-24,134.0656
2015-04-23,134.1137
2015-04-22,134.1425
2015-04-21,134.1527
2015-04-20,134.1495
2015-04-17,134.1406
2015-04-16,134.1254
2015-04-15,134.1006
2015-04-14,134.0673
2015-04-13,134.0201
2015-04-10,133.9624
2015-04-09,133.8836
2015-04-08,133.7740
2015-04-07,133.6329
2015-04-06,133.4618
2015-04-02,133.2669
2015-04-01,133.0450
2015-03-31,132.7891
2015-03-30,132.4943
2015-03-27,132.1594
2015-03-26,131.7827
2015-03-25,131.3617
2015-03-24,130.9045
2015-03-23,130.4174
2015-03-20,129.9073
2015-03-19,129.3752
2015-03-18,128.8230
2015-03-17,128.2537
2015-03-16,127.6724
2015-03-13,127.0773
2015-03-12,126.4687
2015-03-11,125.8452
2015-03-10,125.2083
2015-03-09,124.5576
2015-03-06,123.8958
2015-03-05,123.2216
2015-03-04,122.5378
2015-03-03,121.8661
2015-03-02,121.2130
2015-02-27,120.5761
2015-02-26,119.9480
2015-02-25,119.3260
2015-02-24,118.7207
2015-02-23,118.1377
2015-02-20,117.5871
2015-02-19,117.0707
2015-02-18,116.5946
2015-02-17,116.1507
2015-02-13,115.7359
2015-02-12,115.3478
2015-02-11,114.9889
2015-02-10,114.6654
2015-02-09,114.3782
2015-02-06,114.1232
2015-02-05,113.8980
2015-02-04,113.6984
2015-02-03,113.5205
2015-02-02,113.3627
2015-01-30,113.2253
2015-01-29,113.1059
2015-01-28,113.0079
2015-01-27,112.9394
2015-01-26,112.8892
2015-01-23,112.8485
2015-01-22,112.8205
2015-01-21,112.8096
2015-01-20,112.8221
2015-01-16,112.8514
2015-01-15,112.8918
2015-01-14,112.9347
2015-01-13,112.9700
2015-01-12,112.9932
2015-01-09,113.0029
2015-01-08,112.9998
2015-01-07,112.9815
2015-01-06,112.9479
2015-01-05,112.8929
2015-01-02,112.8099
2014-12-31,112.7078
2014-12-30,112.5843
2014-12-29,112.4408
2014-12-26,112.2798
2014-12-24,112.1032
2014-12-23,111.9144
2014-12-22,111.7148
2014-12-19,111.5065
2014-12-18,111.2885
2014-12-17,111.0653
2014-12-16,110.8382
2014-12-15,110.6118
2014-12-12,110.3864
2014-12-11,110.1564
2014-12-10,109.9208
2014-12-09,109.6862
2014-12-08,109.4546
2014-12-05,109.2339
2014-12-04,109.0259
2014-12-03,108.8375
2014-12-02,108.6661
2014-12-01,108.5157
2014-11-28,108.3894
2014-11-26,108.2865
2014-11-25,108.2095
2014-11-24,108.1517
2014-11-21,108.1079
2014-11-20,108.0839
2014-11-19,108.0836
2014-11-18,108.1102
2014-11-17,108.1611
2014-11-14,108.2343
2014-11-13,108.3234
2014-11-12,108.4269
2014-11-11,108.5405
2014-11-10,108.6592
2014-11-07,108.7822
2014-11-06,108.9051
2014-11-05,109.0318
2014-11-04,109.1653
2014-11-03,109.3004
2014-10-31,109.4318
2014-10-30,109.5578
2014-10-29,109.6791
2014-10-28,109.7920
2014-10-27,109.8942
2014-10-24,109.9842
2014-10-23,110.0584
2014-10-22,110.1144
2014-10-21,110.1518
2014-10-20,110.1721
2014-10-17,110.1845
2014-10-16,110.1847
2014-10-15,110.1675
2014-10-14,110.1303
2014-10-13,110.0702
2014-10-10,109.9910
2014-10-09,109.8952
2014-10-08,109.7899
2014-10-07,109.6751
2014-10-06,109.5548
2014-10-03,109.4258
2014-10-02,109.2914
2014-10-01,109.1529
2014-09-30,109.0096
2014-09-29,108.8599
2014-09-26,108.7081
2014-09-25,108.5549
2014-09-24,108.4023
2014-09-23,108.2531
2014-09-22,108.1129
2014-09-19,107.9815
2014-09-18,107.8598
2014-09-17,107.7506
2014-09-16,107.6577
2014-09-15,107.5845
2014-09-12,107.5295
2014-09-11,107.4914
2014-09-10,107.4749
2014-09-09,107.4788
2014-09-08,107.5044
2014-09-05,107.5522
2014-09-04,107.6199
2014-09-03,107.7034
2014-09-02,107.8034
2014-08-29,107.9213
2014-08-28,108.0562
2014-08-27,108.2077
2014-08-26,108.3714
2014-08-25,108.5419
2014-08-22,108.7172
2014-08-21,108.8997
2014-08-20,109.0939
2014-08-19,109.3043
2014-08-18,109.5275
2014-08-15,109.7587
2014-08-14,109.9964
2014-08-13,110.2399
2014-08-12,110.4930
2014-08-11,110.7528
2014-08-08,111.0134
2014-08-07,111.2727
2014-08-06,111.5315
2014-08-05,111.7889
2014-08-04,112.0412
2014-08-01,112.2899
2014-07-31,112.5311
2014-07-30,112.7654
2014-07-29,112.9940
2014-07-28,113.2134
2014-07-25,113.4202
2014-07-24,113.6153
2014-07-23,113.7989
2014-07-22,113.9719
2014-07-21,114.1354
2014-07-18,114.2929
2014-07-17,114.4426
2014-07-16,114.5810
2014-07-15,114.7005
2014-07-14,114.7952
2014-07-11,114.8643
2014-07-10,114.9104
2014-07-09,114.9347
2014-07-08,114.9350
2014-07-07,114.9126
2014-07-03,114.8700
2014-07-02,114.8122
2014-07-01,114.7357
2014-06-30,114.6409
2014-06-27,114.5311
2014-06-26,114.4059
2014-06-25,114.2664
2014-06-24,114.1137
2014-06-23,113.9445
2014-06-20,113.7618
2014-06-19,113.5726
2014-06-18,113.3718
2014-06-17,113.1594
2014-06-16,112.9379
2014-06-13,112.7121
2014-06-12,112.4843
2014-06-11,112.2550
2014-06-10,112.0211
2014-06-09,111.7825
2014-06-06,111.5431
2014-06-05,111.3088
2014-06-04,111.0819
2014-06-03,110.8597
2014-06-02,110.6418
2014-05-30,110.4301
2014-05-29,110.2189
2014-05-28,110.0072
2014-05-27,109.7995
2014-05-23,109.5956
2014-05-22,109.3931
2014-05-21,109.1954
2014-05-20,109.0082
2014-05-19,108.8356
2014-05-16,108.6809
2014-05-15,108.5463
2014-05-14,108.4247
2014-05-13,108.3178
2014-05-12,108.2271
2014-05-09,108.1498
2014-05-08,108.0800
2014-05-07,108.0121
2014-05-06,107.9462
2014-05-05,107.8895
2014-05-02,107.8449
2014-05-01,107.8187
2014-04-30,107.8077
2014-04-29,107.8120
2014-04-28,107.8318
2014-04-25,107.8673
2014-04-24,107.9145
2014-04-23,107.9777
2014-04-22,108.0542
2014-04-21,108.1405
