Dates,ATR Values
2014-04-17,1.7223
2014-04-16,1.7200
2014-04-15,1.7210
2014-04-14,1.7192
2014-04-11,1.7205
2014-04-10,1.7217
2014-04-09,1.7164
2014-04-08,1.7122
2014-04-07,1.7136
2014-04-04,1.7083
2014-04-03,1.7053
2014-04-02,1.7100
2014-04-01,1.7127
2014-03-31,1.7087
2014-03-28,1.7105
2014-03-27,1.7105
2014-03-26,1.7084
2014-03-25,1.7083
2014-03-24,1.7101
2014-03-21,1.7106
2014-03-20,1.7108
2014-03-19,1.7085
2014-03-18,1.7005
2014-03-17,1.6998
2014-03-14,1.6966
2014-03-13,1.6948
2014-03-12,1.6862
2014-03-11,1.6866
2014-03-10,1.6880
2014-03-07,1.6801
2014-03-06,1.6795
2014-03-05,1.6822
2014-03-04,1.6815
2014-03-03,1.6780
2014-02-28,1.6761
2014-02-27,1.6763
2014-02-26,1.6748
2014-02-25,1.6764
2014-02-24,1.6696
2014-02-21,1.6671
2014-02-20,1.6682
2014-02-19,1.6658
2014-02-18,1.6644
2014-02-14,1.6670
2014-02-13,1.6651
2014-02-12,1.6610
2014-02-11,1.6584
2014-02-10,1.6515
2014-02-07,1.6486
2014-02-06,1.6374
2014-02-05,1.6400
2014-02-04,1.6342
2014-02-03,1.6283
2014-01-31,1.6203
2014-01-30,1.6122
2014-01-29,1.5924
2014-01-28,1.5617
2014-01-27,1.5625
2014-01-24,1.5583
2014-01-23,1.5447
2014-01-22,1.5384
2014-01-21,1.5337
2014-01-17,1.5328
2014-01-16,1.5351
2014-01-15,1.5370
2014-01-14,1.5401
2014-01-13,1.5311
2014-01-10,1.5312
2014-01-09,1.5308
2014-01-08,1.5300
2014-01-07,1.5289
2014-01-06,1.5250
2014-01-03,1.5235
2014-01-02,1.5233
2013-12-31,1.5235
2013-12-30,1.5255
2013-12-27,1.5254
2013-12-26,1.5240
2013-12-24,1.5242
2013-12-23,1.5282
2013-12-20,1.5283
2013-12-19,1.5245
2013-12-18,1.5223
2013-12-17,1.5145
2013-12-16,1.5076
2013-12-13,1.5093
2013-12-12,1.5113
2013-12-11,1.5114
2013-12-10,1.5131
2013-12-09,1.5085
2013-12-06,1.5101
2013-12-05,1.5048
2013-12-04,1.5044
2013-12-03,1.5051
2013-12-02,1.5030
2013-11-29,1.5027
2013-11-27,1.5057
2013-11-26,1.5041
2013-11-25,1.4993
2013-11-22,1.4837
2013-11-21,1.4775
2013-11-20,1.4759
2013-11-19,1.4632
2013-11-18,1.4616
2013-11-15,1.4435
2013-11-14,1.4421
2013-11-13,1.4399
2013-11-12,1.4369
2013-11-11,1.4393
2013-11-08,1.4407
2013-11-07,1.4352
2013-11-06,1.4314
2013-11-05,1.4304
2013-11-04,1.4241
2013-11-01,1.4248
2013-10-31,1.4191
2013-10-30,1.4163
2013-10-29,1.4131
2013-10-28,1.4154
2013-10-25,1.4116
2013-10-24,1.4050
2013-10-23,1.4050
2013-10-22,1.3800
2013-10-21,1.3770
2013-10-18,1.3767
2013-10-17,1.3767
2013-10-16,1.3726
2013-10-15,1.3689
2013-10-14,1.3696
2013-10-11,1.3642
2013-10-10,1.3644
2013-10-09,1.3519
2013-10-08,1.3497
2013-10-07,1.3483
2013-10-04,1.3474
2013-10-03,1.3455
2013-10-02,1.3390
2013-10-01,1.3391
2013-09-30,1.3406
2013-09-27,1.3372
2013-09-26,1.3371
2013-09-25,1.3396
2013-09-24,1.3401
2013-09-23,1.3336
2013-09-20,1.3293
2013-09-19,1.3249
2013-09-18,1.3231
2013-09-17,1.3171
2013-09-16,1.3156
2013-09-13,1.3027
2013-09-12,1.3017
2013-09-11,1.3036
2013-09-10,1.3041
2013-09-09,1.3052
2013-09-06,1.3062
2013-09-05,1.3030
2013-09-04,1.3040
2013-09-03,1.2999
2013-08-30,1.2982
2013-08-29,1.2989
2013-08-28,1.2951
2013-08-27,1.2962
2013-08-26,1.2922
2013-08-23,1.2931
2013-08-22,1.2966
2013-08-21,1.2962
2013-08-20,1.2977
2013-08-19,1.3020
2013-08-16,1.2986
2013-08-15,1.2998
2013-08-14,1.2961
2013-08-13,1.2934
2013-08-12,1.2900
2013-08-09,1.2910
2013-08-08,1.2921
2013-08-07,1.2925
2013-08-06,1.2941
2013-08-05,1.2959
2013-08-02,1.2992
2013-08-01,1.2974
2013-07-31,1.2959
2013-07-30,1.2969
2013-07-29,1.2983
2013-07-26,1.2958
2013-07-25,1.2964
2013-07-24,1.2975
2013-07-23,1.2903
2013-07-22,1.2898
2013-07-19,1.2926
2013-07-18,1.2905
2013-07-17,1.2834
2013-07-16,1.2847
2013-07-15,1.2826
2013-07-12,1.2720
2013-07-11,1.2394
2013-07-10,1.2373
2013-07-09,1.2384
2013-07-08,1.2388
2013-07-05,1.2379
2013-07-03,1.2380
2013-07-02,1.2346
2013-07-01,1.2305
2013-06-28,1.2299
2013-06-27,1.2311
2013-06-26,1.2255
2013-06-25,1.2201
2013-06-24,1.2185
2013-06-21,1.2090
2013-06-20,1.2035
2013-06-19,1.1973
2013-06-18,1.1952
2013-06-17,1.1948
2013-06-14,1.1936
2013-06-13,1.1923
2013-06-12,1.1920
2013-06-11,1.1903
2013-06-10,1.1882
2013-06-07,1.1881
2013-06-06,1.1820
2013-06-05,1.1820
2013-06-04,1.1809
2013-06-03,1.1790
2013-05-31,1.1769
2013-05-30,1.1746
2013-05-29,1.1723
2013-05-28,1.1730
2013-05-24,1.1727
2013-05-23,1.1712
2013-05-22,1.1646
2013-05-21,1.1636
2013-05-20,1.1645
2013-05-17,1.1669
2013-05-16,1.1623
2013-05-15,1.1643
2013-05-14,1.1622
2013-05-13,1.1617
2013-05-10,1.1631
2013-05-09,1.1639
2013-05-08,1.1650
2013-05-07,1.1680
2013-05-06,1.1698
2013-05-03,1.1696
2013-05-02,1.1681
2013-05-01,1.1670
2013-04-30,1.1686
2013-04-29,1.1695
2013-04-26,1.1683
2013-04-25,1.1670
2013-04-24,1.1620
2013-04-23,1.1489
2013-04-22,1.1481
2013-04-19,1.1469
2013-04-18,1.1443
2013-04-17,1.1441
2013-04-16,1.1447
2013-04-15,1.1423
2013-04-12,1.1391
2013-04-11,1.1409
2013-04-10,1.1397
2013-04-09,1.1390
2013-04-08,1.1393
2013-04-05,1.1389
2013-04-04,1.1345
2013-04-03,1.1368
2013-04-02,1.1371
2013-04-01,1.1356
2013-03-28,1.1364
2013-03-27,1.1375
2013-03-26,1.1366
2013-03-25,1.1339
2013-03-22,1.1348
2013-03-21,1.1372
2013-03-20,1.1359
2013-03-19,1.1376
2013-03-18,1.1398
2013-03-15,1.1397
2013-03-14,1.1370
2013-03-13,1.1385
2013-03-12,1.1386
2013-03-11,1.1372
2013-03-08,1.1342
2013-03-07,1.1357
2013-03-06,1.1293
2013-03-05,1.1316
2013-03-04,1.1298
2013-03-01,1.1303
2013-02-28,1.1317
2013-02-27,1.1318
2013-02-26,1.1273
2013-02-25,1.1293
2013-02-22,1.1270
2013-02-21,1.1283
2013-02-20,1.1281
2013-02-19,1.1270
2013-02-15,1.1287
2013-02-14,1.1321
2013-02-13,1.1346
2013-02-12,1.1352
2013-02-11,1.1391
2013-02-08,1.1418
2013-02-07,1.1427
2013-02-06,1.1432
2013-02-05,1.1451
2013-02-04,1.1434
2013-02-01,1.1438
2013-01-31,1.1445
2013-01-30,1.1466
2013-01-29,1.1478
2013-01-28,1.1483
2013-01-25,1.1493
2013-01-24,1.1524
2013-01-23,1.1529
2013-01-22,1.1539
2013-01-18,1.1544
2013-01-17,1.1561
2013-01-16,1.1495
2013-01-15,1.1411
2013-01-14,1.1434
2013-01-11,1.1421
2013-01-10,1.1373
2013-01-09,1.1390
2013-01-08,1.1334
2013-01-07,1.1264
2013-01-04,1.1222
2013-01-03,1.1254
2013-01-02,1.1243
2012-12-31,1.1216
2012-12-28,1.1213
2012-12-27,1.1216
2012-12-26,1.1219
2012-12-24,1.1252
2012-12-21,1.1265
2012-12-20,1.1253
2012-12-19,1.1278
2012-12-18,1.1298
2012-12-17,1.1289
2012-12-14,1.1298
2012-12-13,1.1322
2012-12-12,1.1320
2012-12-11,1.1344
2012-12-10,1.1378
2012-12-07,1.1387
2012-12-06,1.1400
2012-12-05,1.1413
2012-12-04,1.1416
2012-12-03,1.1433
2012-11-30,1.1451
2012-11-29,1.1475
2012-11-28,1.1490
2012-11-27,1.1491
2012-11-26,1.1510
2012-11-23,1.1521
2012-11-21,1.1551
2012-11-20,1.1547
2012-11-19,1.1563
2012-11-16,1.1566
2012-11-15,1.1585
2012-11-14,1.1592
2012-11-13,1.1544
2012-11-12,1.1543
2012-11-09,1.1562
2012-11-08,1.1506
2012-11-07,1.1512
2012-11-06,1.1474
2012-11-05,1.1447
2012-11-02,1.1473
2012-11-01,1.1472
2012-10-31,1.1483
2012-10-26,1.1492
2012-10-25,1.1506
2012-10-24,1.1462
2012-10-23,1.1405
2012-10-22,1.1417
2012-10-19,1.1436
2012-10-18,1.1466
2012-10-17,1.1481
2012-10-16,1.1485
2012-10-15,1.1482
2012-10-12,1.1515
2012-10-11,1.1513
2012-10-10,1.1521
2012-10-09,1.1534
2012-10-08,1.1556
2012-10-05,1.1588
2012-10-04,1.1591
2012-10-03,1.1622
2012-10-02,1.1653
2012-10-01,1.1666
2012-09-28,1.1680
2012-09-27,1.1700
2012-09-26,1.1724
2012-09-25,1.1732
2012-09-24,1.1745
2012-09-21,1.1763
2012-09-20,1.1794
2012-09-19,1.1817
2012-09-18,1.1840
2012-09-17,1.1862
2012-09-14,1.1864
2012-09-13,1.1863
2012-09-12,1.1858
2012-09-11,1.1881
2012-09-10,1.1916
2012-09-07,1.1889
2012-09-06,1.1929
2012-09-05,1.1932
2012-09-04,1.1943
2012-08-31,1.1957
2012-08-30,1.1969
2012-08-29,1.1990
2012-08-28,1.2014
2012-08-27,1.2041
2012-08-24,1.2064
2012-08-23,1.2078
2012-08-22,1.2022
2012-08-21,1.2039
2012-08-20,1.2047
2012-08-17,1.2080
2012-08-16,1.2117
2012-08-15,1.2147
2012-08-14,1.2170
2012-08-13,1.2197
2012-08-10,1.2223
2012-08-09,1.2262
2012-08-08,1.2295
2012-08-07,1.2328
2012-08-06,1.2321
2012-08-03,1.2357
2012-08-02,1.2363
2012-08-01,1.2358
2012-07-31,1.2344
2012-07-30,1.2356
2012-07-27,1.2370
2012-07-26,1.2390
2012-07-25,1.2372
2012-07-24,1.2332
2012-07-23,1.2318
2012-07-20,1.2284
2012-07-19,1.2294
2012-07-18,1.2297
2012-07-17,1.2287
2012-07-16,1.2288
2012-07-13,1.2297
2012-07-12,1.2282
2012-07-11,1.2295
2012-07-10,1.2274
2012-07-09,1.2246
2012-07-06,1.2260
2012-07-05,1.2257
2012-07-03,1.2282
2012-07-02,1.2294
2012-06-29,1.2261
2012-06-28,1.2206
2012-06-27,1.2216
2012-06-26,1.2231
2012-06-25,1.2245
2012-06-22,1.2268
2012-06-21,1.2287
2012-06-20,1.2250
2012-06-19,1.2265
2012-06-18,1.2272
2012-06-15,1.2288
2012-06-14,1.2317
2012-06-13,1.2341
2012-06-12,1.2356
2012-06-11,1.2306
2012-06-08,1.2324
2012-06-07,1.2357
2012-06-06,1.2364
2012-06-05,1.2367
2012-06-04,1.2392
2012-06-01,1.2409
2012-05-31,1.2368
2012-05-30,1.2387
2012-05-29,1.2402
2012-05-25,1.2433
2012-05-24,1.2423
2012-05-23,1.2415
2012-05-22,1.2407
2012-05-21,1.2422
2012-05-18,1.2372
2012-05-17,1.2376
2012-05-16,1.2312
2012-05-15,1.2323
2012-05-14,1.2333
2012-05-11,1.2336
2012-05-10,1.2362
2012-05-09,1.2364
2012-05-08,1.2358
2012-05-07,1.2362
2012-05-04,1.2395
2012-05-03,1.2402
2012-05-02,1.2431
2012-05-01,1.2446
2012-04-30,1.2426
2012-04-27,1.2423
2012-04-26,1.2458
2012-04-25,1.2494
2012-04-24,1.2379
2012-04-23,1.2401
2012-04-20,1.2406
2012-04-19,1.2430
2012-04-18,1.2439
2012-04-17,1.2470
2012-04-16,1.2463
2012-04-13,1.2489
2012-04-12,1.2505
2012-04-11,1.2479
2012-04-10,1.2463
2012-04-09,1.2450
2012-04-05,1.2458
2012-04-04,1.2496
2012-04-03,1.2511
2012-04-02,1.2532
2012-03-30,1.2518
2012-03-29,1.2553
2012-03-28,1.2559
2012-03-27,1.2565
2012-03-26,1.2609
2012-03-23,1.2621
2012-03-22,1.2660
2012-03-21,1.2656
2012-03-20,1.2693
2012-03-19,1.2717
2012-03-16,1.2753
2012-03-15,1.2783
2012-03-14,1.2817
2012-03-13,1.2837
2012-03-12,1.2861
2012-03-09,1.2892
2012-03-08,1.2909
2012-03-07,1.2925
2012-03-06,1.2941
2012-03-05,1.2930
2012-03-02,1.2952
2012-03-01,1.2990
2012-02-29,1.3024
2012-02-28,1.3049
2012-02-27,1.3090
2012-02-24,1.3112
2012-02-23,1.3137
2012-02-22,1.3176
2012-02-21,1.3201
2012-02-17,1.3231
2012-02-16,1.3276
2012-02-15,1.3318
2012-02-14,1.3343
2012-02-13,1.3381
2012-02-10,1.3417
2012-02-09,1.3429
2012-02-08,1.3461
2012-02-07,1.3482
2012-02-06,1.3502
2012-02-03,1.3521
2012-02-02,1.3527
2012-02-01,1.3559
2012-01-31,1.3557
2012-01-30,1.3574
2012-01-27,1.3606
2012-01-26,1.3638
2012-01-25,1.3650
2012-01-24,1.3561
2012-01-23,1.3587
2012-01-20,1.3612
2012-01-19,1.3649
2012-01-18,1.3683
2012-01-17,1.3723
2012-01-13,1.3735
2012-01-12,1.3748
2012-01-11,1.3778
2012-01-10,1.3816
2012-01-09,1.3851
2012-01-06,1.3884
2012-01-05,1.3900
2012-01-04,1.3904
2012-01-03,1.3932
2011-12-30,1.3935
2011-12-29,1.3969
2011-12-28,1.3994
2011-12-27,1.4000
2011-12-23,1.4024
2011-12-22,1.4049
2011-12-21,1.4068
2011-12-20,1.4071
2011-12-19,1.4038
2011-12-16,1.4038
2011-12-15,1.4034
2011-12-14,1.4063
2011-12-13,1.4059
2011-12-12,1.4047
2011-12-09,1.4044
2011-12-08,1.4039
2011-12-07,1.4057
2011-12-06,1.4050
2011-12-05,1.4089
2011-12-02,1.4060
2011-12-01,1.4088
2011-11-30,1.4027
2011-11-29,1.3954
2011-11-28,1.3977
2011-11-25,1.3930
2011-11-23,1.3938
2011-11-22,1.3925
2011-11-21,1.3926
2011-11-18,1.3854
2011-11-17,1.3851
2011-11-16,1.3841
2011-11-15,1.3839
2011-11-14,1.3856
2011-11-11,1.3841
2011-11-10,1.3811
2011-11-09,1.3838
2011-11-08,1.3812
2011-11-07,1.3826
2011-11-04,1.3845
2011-11-03,1.3866
2011-11-02,1.3855
2011-11-01,1.3860
2011-10-31,1.3790
2011-10-28,1.3760
2011-10-27,1.3785
2011-10-26,1.3765
2011-10-25,1.3663
2011-10-24,1.3675
2011-10-21,1.3697
2011-10-20,1.3678
2011-10-19,1.3683
2011-10-18,1.3681
2011-10-17,1.3631
2011-10-14,1.3609
2011-10-13,1.3642
2011-10-12,1.3658
2011-10-11,1.3675
2011-10-10,1.3714
2011-10-07,1.3685
2011-10-06,1.3692
2011-10-05,1.3665
2011-10-04,1.3677
2011-10-03,1.3650
2011-09-30,1.3569
2011-09-29,1.3559
2011-09-28,1.3531
2011-09-27,1.3508
2011-09-26,1.3483
2011-09-23,1.3438
2011-09-22,1.3435
2011-09-21,1.3361
2011-09-20,1.3312
2011-09-19,1.3332
2011-09-16,1.3300
2011-09-15,1.3309
2011-09-14,1.3311
2011-09-13,1.3279
2011-09-12,1.3282
2011-09-09,1.3259
2011-09-08,1.3258
2011-09-07,1.3231
2011-09-06,1.3198
2011-09-02,1.3150
2011-09-01,1.3120
2011-08-31,1.3115
2011-08-30,1.3130
2011-08-29,1.3117
2011-08-26,1.3102
2011-08-25,1.3052
2011-08-24,1.3040
2011-08-23,1.3046
2011-08-22,1.3006
2011-08-19,1.2998
2011-08-18,1.2983
2011-08-17,1.2886
2011-08-16,1.2898
2011-08-15,1.2898
2011-08-12,1.2908
2011-08-11,1.2849
2011-08-10,1.2768
2011-08-09,1.2643
2011-08-08,1.2554
2011-08-05,1.2449
2011-08-04,1.2389
2011-08-03,1.2275
2011-08-02,1.2255
2011-08-01,1.2210
2011-07-29,1.2186
2011-07-28,1.2172
2011-07-27,1.2163
2011-07-26,1.2101
2011-07-25,1.2097
2011-07-22,1.2091
2011-07-21,1.2113
2011-07-20,1.2123
2011-07-19,1.2072
2011-07-18,1.2065
2011-07-15,1.2036
2011-07-14,1.2061
2011-07-13,1.2068
2011-07-12,1.2073
2011-07-11,1.2049
2011-07-08,1.2026
2011-07-07,1.2029
2011-07-06,1.2030
2011-07-05,1.2044
2011-07-01,1.2069
2011-06-30,1.2092
2011-06-29,1.2097
2011-06-28,1.2113
2011-06-27,1.2140
2011-06-24,1.2173
2011-06-23,1.2201
2011-06-22,1.2188
2011-06-21,1.2171
2011-06-20,1.2182
2011-06-17,1.2191
2011-06-16,1.2205
2011-06-15,1.2221
2011-06-14,1.2203
2011-06-13,1.2180
2011-06-10,1.2212
2011-06-09,1.2210
2011-06-08,1.2226
2011-06-07,1.2257
2011-06-06,1.2281
2011-06-03,1.2308
2011-06-02,1.2305
2011-06-01,1.2325
2011-05-31,1.2271
2011-05-27,1.2278
2011-05-26,1.2304
2011-05-25,1.2326
2011-05-24,1.2321
2011-05-23,1.2324
2011-05-20,1.2315
2011-05-19,1.2346
2011-05-18,1.2355
2011-05-17,1.2381
2011-05-16,1.2364
2011-05-13,1.2370
2011-05-12,1.2371
2011-05-11,1.2381
2011-05-10,1.2400
2011-05-09,1.2431
2011-05-06,1.2453
2011-05-05,1.2452
2011-05-04,1.2448
2011-05-03,1.2460
2011-05-02,1.2474
2011-04-29,1.2477
2011-04-28,1.2468
2011-04-27,1.2416
2011-04-26,1.2387
2011-04-25,1.2411
2011-04-21,1.2438
2011-04-20,1.2473
2011-04-19,1.2449
2011-04-18,1.2471
2011-04-15,1.2472
2011-04-14,1.2496
2011-04-13,1.2495
2011-04-12,1.2471
2011-04-11,1.2501
2011-04-08,1.2531
2011-04-07,1.2521
2011-04-06,1.2548
2011-04-05,1.2565
2011-04-04,1.2558
2011-04-01,1.2592
2011-03-31,1.2618
2011-03-30,1.2641
2011-03-29,1.2673
2011-03-28,1.2700
2011-03-25,1.2740
2011-03-24,1.2757
2011-03-23,1.2781
2011-03-22,1.2768
2011-03-21,1.2776
2011-03-18,1.2736
2011-03-17,1.2749
2011-03-16,1.2759
2011-03-15,1.2728
2011-03-14,1.2695
2011-03-11,1.2689
2011-03-10,1.2687
2011-03-09,1.2675
2011-03-08,1.2695
2011-03-07,1.2693
2011-03-04,1.2670
2011-03-03,1.2670
2011-03-02,1.2642
2011-03-01,1.2633
2011-02-28,1.2606
2011-02-25,1.2621
2011-02-24,1.2542
2011-02-23,1.2508
2011-02-22,1.2511
2011-02-18,1.2467
2011-02-17,1.2473
2011-02-16,1.2513
2011-02-15,1.2527
2011-02-14,1.2542
2011-02-11,1.2561
2011-02-10,1.2593
2011-02-09,1.2611
2011-02-08,1.2645
2011-02-07,1.2673
2011-02-04,1.2699
2011-02-03,1.2724
2011-02-02,1.2757
2011-02-01,1.2766
2011-01-31,1.2789
2011-01-28,1.2820
2011-01-27,1.2806
2011-01-26,1.2830
2011-01-25,1.2769
2011-01-24,1.2777
2011-01-21,1.2788
2011-01-20,1.2808
2011-01-19,1.2809
2011-01-18,1.2800
2011-01-14,1.2765
2011-01-13,1.2796
2011-01-12,1.2825
2011-01-11,1.2828
2011-01-10,1.2844
2011-01-07,1.2856
2011-01-06,1.2869
2011-01-05,1.2858
2011-01-04,1.2880
2011-01-03,1.2896
2010-12-31,1.2904
2010-12-30,1.2942
2010-12-29,1.2987
2010-12-28,1.3029
2010-12-27,1.3068
2010-12-23,1.3104
2010-12-22,1.3138
2010-12-21,1.3159
2010-12-20,1.3182
2010-12-17,1.3159
2010-12-16,1.3188
2010-12-15,1.3209
2010-12-14,1.3251
2010-12-13,1.3260
2010-12-10,1.3297
2010-12-09,1.3331
2010-12-08,1.3350
2010-12-07,1.3351
2010-12-06,1.3363
2010-12-03,1.3390
2010-12-02,1.3428
2010-12-01,1.3446
2010-11-30,1.3432
2010-11-29,1.3464
2010-11-26,1.3477
2010-11-24,1.3513
2010-11-23,1.3502
2010-11-22,1.3529
2010-11-19,1.3542
2010-11-18,1.3556
2010-11-17,1.3535
2010-11-16,1.3569
2010-11-15,1.3567
2010-11-12,1.3575
2010-11-11,1.3549
2010-11-10,1.3536
2010-11-09,1.3505
2010-11-08,1.3504
2010-11-05,1.3511
2010-11-04,1.3533
2010-11-03,1.3495
2010-11-02,1.3495
2010-11-01,1.3476
2010-10-29,1.3465
2010-10-28,1.3489
2010-10-27,1.3499
2010-10-26,1.3503
2010-10-25,1.3534
2010-10-22,1.3553
2010-10-21,1.3581
2010-10-20,1.3597
2010-10-19,1.3550
2010-10-18,1.3543
2010-10-15,1.3570
2010-10-14,1.3565
2010-10-13,1.3587
2010-10-12,1.3578
2010-10-11,1.3579
2010-10-08,1.3606
2010-10-07,1.3613
2010-10-06,1.3628
2010-10-05,1.3657
2010-10-04,1.3620
2010-10-01,1.3608
2010-09-30,1.3619
2010-09-29,1.3607
2010-09-28,1.3603
2010-09-27,1.3603
2010-09-24,1.3635
2010-09-23,1.3617
2010-09-22,1.3632
2010-09-21,1.3651
2010-09-20,1.3676
2010-09-17,1.3690
2010-09-16,1.3705
2010-09-15,1.3728
2010-09-14,1.3762
2010-09-13,1.3754
2010-09-10,1.3778
2010-09-09,1.3802
2010-09-08,1.3764
2010-09-07,1.3771
2010-09-03,1.3786
2010-09-02,1.3774
2010-09-01,1.3796
2010-08-31,1.3787
2010-08-30,1.3802
2010-08-27,1.3828
2010-08-26,1.3787
2010-08-25,1.3784
2010-08-24,1.3789
2010-08-23,1.3748
2010-08-20,1.3736
2010-08-19,1.3759
2010-08-18,1.3755
2010-08-17,1.3769
2010-08-16,1.3738
2010-08-13,1.3757
2010-08-12,1.3779
2010-08-11,1.3802
2010-08-10,1.3724
2010-08-09,1.3736
2010-08-06,1.3764
2010-08-05,1.3779
2010-08-04,1.3812
2010-08-03,1.3849
2010-08-02,1.3876
2010-07-30,1.3875
2010-07-29,1.3869
2010-07-28,1.3866
2010-07-27,1.3867
2010-07-26,1.3884
2010-07-23,1.3911
2010-07-22,1.3910
2010-07-21,1.3824
2010-07-20,1.3808
2010-07-19,1.3792
2010-07-16,1.3803
2010-07-15,1.3766
2010-07-14,1.3740
2010-07-13,1.3756
2010-07-12,1.3778
2010-07-09,1.3809
2010-07-08,1.3831
2010-07-07,1.3838
2010-07-06,1.3814
2010-07-02,1.3790
2010-07-01,1.3807
2010-06-30,1.3819
2010-06-29,1.3824
2010-06-28,1.3706
2010-06-25,1.3715
2010-06-24,1.3700
2010-06-23,1.3726
2010-06-22,1.3706
2010-06-21,1.3683
2010-06-18,1.3682
2010-06-17,1.3712
2010-06-16,1.3717
2010-06-15,1.3748
2010-06-14,1.3708
2010-06-11,1.3704
2010-06-10,1.3672
2010-06-09,1.3650
2010-06-08,1.3633
2010-06-07,1.3651
2010-06-04,1.3655
2010-06-03,1.3590
2010-06-02,1.3606
2010-06-01,1.3583
2010-05-28,1.3558
2010-05-27,1.3557
2010-05-26,1.3547
2010-05-25,1.3511
2010-05-24,1.3478
2010-05-21,1.3485
2010-05-20,1.3410
2010-05-19,1.3342
2010-05-18,1.3312
2010-05-17,1.3267
2010-05-14,1.3225
2010-05-13,1.3181
2010-05-12,1.3178
2010-05-11,1.3167
2010-05-10,1.3133
2010-05-07,1.3001
2010-05-06,1.2935
2010-05-05,1.2624
2010-05-04,1.2548
2010-05-03,1.2611
2010-04-30,1.2585
2010-04-29,1.2561
2010-04-28,1.2560
2010-04-27,1.2558
2010-04-26,1.2515
2010-04-23,1.2533
2010-04-22,1.2551
2010-04-21,1.2523
2010-04-20,1.2458
2010-04-19,1.2481
2010-04-16,1.2499
2010-04-15,1.2475
2010-04-14,1.2487
2010-04-13,1.2513
2010-04-12,1.2520
2010-04-09,1.2552
2010-04-08,1.2582
2010-04-07,1.2596
2010-04-06,1.2618
2010-04-05,1.2626
2010-04-01,1.2606
2010-03-31,1.2622
2010-03-30,1.2623
2010-03-29,1.2629
2010-03-26,1.2616
2010-03-25,1.2654
2010-03-24,1.2661
2010-03-23,1.2669
2010-03-22,1.2688
2010-03-19,1.2677
2010-03-18,1.2639
2010-03-17,1.2634
2010-03-16,1.2650
2010-03-15,1.2670
2010-03-12,1.2682
2010-03-11,1.2697
2010-03-10,1.2711
2010-03-09,1.2669
2010-03-08,1.2689
2010-03-05,1.2718
2010-03-04,1.2684
2010-03-03,1.2695
2010-03-02,1.2722
2010-03-01,1.2734
2010-02-26,1.2745
2010-02-25,1.2770
2010-02-24,1.2776
2010-02-23,1.2798
2010-02-22,1.2787
2010-02-19,1.2801
2010-02-18,1.2798
2010-02-17,1.2812
2010-02-16,1.2837
2010-02-12,1.2837
2010-02-11,1.2836
2010-02-10,1.2829
2010-02-09,1.2850
2010-02-08,1.2815
2010-02-05,1.2832
2010-02-04,1.2794
2010-02-03,1.2772
2010-02-02,1.2798
2010-02-01,1.2824
2010-01-29,1.2839
2010-01-28,1.2783
2010-01-27,1.2783
2010-01-26,1.2676
2010-01-25,1.2690
2010-01-22,1.2706
2010-01-21,1.2711
2010-01-20,1.2682
2010-01-19,1.2663
2010-01-15,1.2686
2010-01-14,1.2697
2010-01-13,1.2728
2010-01-12,1.2739
2010-01-11,1.2752
2010-01-08,1.2755
2010-01-07,1.2766
2010-01-06,1.2702
2010-01-05,1.2683
2010-01-04,1.2658
2009-12-31,1.2633
2009-12-30,1.2651
2009-12-29,1.2693
2009-12-28,1.2745
2009-12-24,1.2783
2009-12-23,1.2824
2009-12-22,1.2859
2009-12-21,1.2882
2009-12-18,1.2902
2009-12-17,1.2903
2009-12-16,1.2929
2009-12-15,1.2928
2009-12-14,1.2952
2009-12-11,1.2980
2009-12-10,1.3014
2009-12-09,1.3014
2009-12-08,1.3053
2009-12-07,1.3073
2009-12-04,1.3089
2009-12-03,1.3083
2009-12-02,1.3114
2009-12-01,1.3129
2009-11-30,1.3124
2009-11-27,1.3154
2009-11-25,1.3145
2009-11-24,1.3167
2009-11-23,1.3168
2009-11-20,1.3183
2009-11-19,1.3217
2009-11-18,1.3234
2009-11-17,1.3254
2009-11-16,1.3282
2009-11-13,1.3277
2009-11-12,1.3296
2009-11-11,1.3330
2009-11-10,1.3354
2009-11-09,1.3373
2009-11-06,1.3370
2009-11-05,1.3411
2009-11-04,1.3409
2009-11-03,1.3433
2009-11-02,1.3501
2009-10-30,1.3527
2009-10-29,1.3550
2009-10-28,1.3544
2009-10-27,1.3588
2009-10-26,1.3618
2009-10-23,1.3610
2009-10-22,1.3618
2009-10-21,1.3629
2009-10-20,1.3639
2009-10-19,1.3615
2009-10-16,1.3639
2009-10-15,1.3596
2009-10-14,1.3603
2009-10-13,1.3633
2009-10-12,1.3678
2009-10-09,1.3694
2009-10-08,1.3732
2009-10-07,1.3770
2009-10-06,1.3799
2009-10-05,1.3813
2009-10-02,1.3838
2009-10-01,1.3830
2009-09-30,1.3817
2009-09-29,1.3817
2009-09-28,1.3793
2009-09-25,1.3792
2009-09-24,1.3819
2009-09-23,1.3849
2009-09-22,1.3875
2009-09-21,1.3899
2009-09-18,1.3932
2009-09-17,1.3956
2009-09-16,1.3989
2009-09-15,1.4022
2009-09-14,1.4035
2009-09-11,1.4071
2009-09-10,1.4104
2009-09-09,1.4139
2009-09-08,1.4146
2009-09-04,1.4176
2009-09-03,1.4200
2009-09-02,1.4230
2009-09-01,1.4270
