Dates,ROCR Values
2014-04-22,1.0156
2014-04-21,1.0035
2014-04-17,0.9933
2014-04-16,0.9823
2014-04-15,0.9693
2014-04-14,0.9821
2014-04-11,0.9808
2014-04-10,1.0035
2014-04-09,1.0271
2014-04-08,1.0010
2014-04-07,1.0176
2014-04-04,1.0392
2014-04-03,1.0408
2014-04-02,1.0497
2014-04-01,1.0336
2014-03-31,1.0006
2014-03-28,1.0110
2014-03-27,1.0108
2014-03-26,0.9928
2014-03-25,0.9869
2014-03-24,0.9727
2014-03-21,0.9536
2014-03-20,0.9602
2014-03-19,0.9491
2014-03-18,0.9525
2014-03-17,0.9782
2014-03-14,0.9549
2014-03-13,0.9481
2014-03-12,0.9828
2014-03-11,0.9912
2014-03-10,0.9792
2014-03-07,1.0020
2014-03-06,0.9946
2014-03-05,1.0031
2014-03-04,0.9969
2014-03-03,0.9851
2014-02-28,0.9955
2014-02-27,1.0034
2014-02-26,0.9783
2014-02-25,1.0027
2014-02-24,1.0260
2014-02-21,1.0517
2014-02-20,1.0733
2014-02-19,1.0580
2014-02-18,1.0674
2014-02-14,1.0450
2014-02-13,1.0293
2014-02-12,0.9929
2014-02-11,0.9494
2014-02-10,0.9257
2014-02-07,0.9295
2014-02-06,0.8681
2014-02-05,0.8409
2014-02-04,0.8614
2014-02-03,0.8763
2014-01-31,0.8934
2014-01-30,0.8998
2014-01-29,0.9269
2014-01-28,0.9743
2014-01-27,0.9680
2014-01-24,0.9614
2014-01-23,1.0035
2014-01-22,1.0275
2014-01-21,1.0236
2014-01-17,1.0206
2014-01-16,1.0259
2014-01-15,1.0303
2014-01-14,1.0301
2014-01-13,1.0278
2014-01-10,1.0263
2014-01-09,1.0387
2014-01-08,1.0324
2014-01-07,1.0281
2014-01-06,1.0240
2014-01-03,1.0157
2014-01-02,1.0058
2013-12-31,1.0131
2013-12-30,1.0156
2013-12-27,1.0296
2013-12-26,1.0431
2013-12-24,1.0234
2013-12-23,1.0128
2013-12-20,1.0110
2013-12-19,1.0184
2013-12-18,1.0303
2013-12-17,1.0294
2013-12-16,1.0042
2013-12-13,0.9969
2013-12-12,0.9869
2013-12-11,0.9835
2013-12-10,1.0053
2013-12-09,0.9905
2013-12-06,1.0169
2013-12-05,1.0021
2013-12-04,0.9600
2013-12-03,0.9540
2013-12-02,0.9859
2013-11-29,0.9938
2013-11-27,1.0116
2013-11-26,1.0185
2013-11-25,1.0035
2013-11-22,1.0186
2013-11-21,1.0108
2013-11-20,0.9952
2013-11-19,1.0293
2013-11-18,1.0457
2013-11-15,1.0267
2013-11-14,1.0389
2013-11-13,1.0307
2013-11-12,1.0243
2013-11-11,1.0241
2013-11-08,1.0212
2013-11-07,1.0233
2013-11-06,1.0353
2013-11-05,1.0905
2013-11-04,1.0932
2013-11-01,1.0858
2013-10-31,1.0671
2013-10-30,1.0776
2013-10-29,1.0971
2013-10-28,1.0872
2013-10-25,1.1120
2013-10-24,1.0848
2013-10-23,1.1271
2013-10-22,1.0610
2013-10-21,1.0410
2013-10-18,1.0454
2013-10-17,1.0612
2013-10-16,1.0212
2013-10-15,1.0037
2013-10-14,1.0167
2013-10-11,0.9936
2013-10-10,0.9960
2013-10-09,0.9659
2013-10-08,0.9701
2013-10-07,0.9930
2013-10-04,1.0049
2013-10-03,0.9681
2013-10-02,0.9953
2013-10-01,1.0055
2013-09-30,1.0158
2013-09-27,1.0666
2013-09-26,1.0872
2013-09-25,1.0850
2013-09-24,1.1001
2013-09-23,1.0963
2013-09-20,1.0996
2013-09-19,1.1162
2013-09-18,1.1131
2013-09-17,1.1152
2013-09-16,1.1131
2013-09-13,1.0610
2013-09-12,1.0632
2013-09-11,1.0583
2013-09-10,1.0250
2013-09-09,1.0162
2013-09-06,1.0088
2013-09-05,1.0264
2013-09-04,1.0166
2013-09-03,1.0028
2013-08-30,1.0043
2013-08-29,1.0214
2013-08-28,0.9915
2013-08-27,0.9716
2013-08-26,1.0124
2013-08-23,1.0014
2013-08-22,0.9934
2013-08-21,0.9764
2013-08-20,0.9819
2013-08-19,0.9786
2013-08-16,0.9633
2013-08-15,0.9672
2013-08-14,0.9956
2013-08-13,1.0093
2013-08-12,0.9991
2013-08-09,1.0020
2013-08-08,0.9965
2013-08-07,0.9996
2013-08-06,0.9930
2013-08-05,1.0060
2013-08-02,1.0088
2013-08-01,0.9914
2013-07-31,1.0030
2013-07-30,1.0144
2013-07-29,0.9920
2013-07-26,1.0366
2013-07-25,0.9983
2013-07-24,1.0137
2013-07-23,1.0297
2013-07-22,1.0239
2013-07-19,1.0265
2013-07-18,1.0461
2013-07-17,1.0327
2013-07-16,1.0096
2013-07-15,1.0314
2013-07-12,0.9876
2013-07-11,1.0608
2013-07-10,1.0692
2013-07-09,1.0698
2013-07-08,1.0439
2013-07-05,1.0458
2013-07-03,1.0063
2013-07-02,0.9749
2013-07-01,1.0020
2013-06-28,1.0060
2013-06-27,1.0097
2013-06-26,0.9987
2013-06-25,0.9697
2013-06-24,0.9571
2013-06-21,0.9755
2013-06-20,0.9988
2013-06-19,1.0382
2013-06-18,1.0449
2013-06-17,1.0227
2013-06-14,1.0284
2013-06-13,1.0161
2013-06-12,1.0181
2013-06-11,1.0164
2013-06-10,1.0224
2013-06-07,1.0275
2013-06-06,1.0187
2013-06-05,0.9974
2013-06-04,1.0090
2013-06-03,1.0184
2013-05-31,1.0253
2013-05-30,1.0363
2013-05-29,1.0310
2013-05-28,1.0565
2013-05-24,1.0611
2013-05-23,1.0543
2013-05-22,1.0414
2013-05-21,1.0471
2013-05-20,1.0535
2013-05-17,1.0607
2013-05-16,1.0528
2013-05-15,1.0695
2013-05-14,1.0568
2013-05-13,1.0364
2013-05-10,1.0202
2013-05-09,1.0374
2013-05-08,1.0407
2013-05-07,1.0750
2013-05-06,1.0834
2013-05-03,1.0657
2013-05-02,1.0707
2013-05-01,1.0518
2013-04-30,1.0520
2013-04-29,1.0591
2013-04-26,1.0445
2013-04-25,1.0355
2013-04-24,1.0343
2013-04-23,1.0111
2013-04-22,1.0022
2013-04-19,1.0208
2013-04-18,1.0138
2013-04-17,1.0276
2013-04-16,1.0333
2013-04-15,1.0178
2013-04-12,1.0354
2013-04-11,1.0270
2013-04-10,1.0139
2013-04-09,1.0278
2013-04-08,1.0228
2013-04-05,1.0218
2013-04-04,0.9951
2013-04-03,0.9866
2013-04-02,0.9872
2013-04-01,0.9863
2013-03-28,1.0145
2013-03-27,1.0171
2013-03-26,1.0292
2013-03-25,1.0230
2013-03-22,1.0442
2013-03-21,1.0405
2013-03-20,1.0795
2013-03-19,1.0871
2013-03-18,1.1049
2013-03-15,1.1184
2013-03-14,1.1004
2013-03-13,1.0955
2013-03-12,1.1125
2013-03-11,1.1054
2013-03-08,1.0596
2013-03-07,1.0663
2013-03-06,1.0575
2013-03-05,1.0537
2013-03-04,1.0275
2013-03-01,1.0314
2013-02-28,1.0283
2013-02-27,1.0246
2013-02-26,1.0036
2013-02-25,0.9864
2013-02-22,0.9965
2013-02-21,1.0028
2013-02-20,0.9918
2013-02-19,0.9990
2013-02-15,1.0086
2013-02-14,1.0209
2013-02-13,1.0090
2013-02-12,1.0318
2013-02-11,1.0253
2013-02-08,1.0204
2013-02-07,1.0280
2013-02-06,1.0269
2013-02-05,1.0233
2013-02-04,1.0023
2013-02-01,0.9948
2013-01-31,0.9937
2013-01-30,0.9695
2013-01-29,0.9621
2013-01-28,0.9846
2013-01-25,0.9733
2013-01-24,0.9812
2013-01-23,1.0022
2013-01-22,0.9741
2013-01-18,0.9659
2013-01-17,0.9715
2013-01-16,0.9646
2013-01-15,1.0210
2013-01-14,1.0249
2013-01-11,0.9912
2013-01-10,1.0141
2013-01-09,1.0104
2013-01-08,0.9732
2013-01-07,0.9991
2013-01-04,1.0289
2013-01-03,1.0258
2013-01-02,1.0324
2012-12-31,1.0181
2012-12-28,1.0050
2012-12-27,1.0048
2012-12-26,1.0026
2012-12-24,1.0058
2012-12-21,1.0205
2012-12-20,1.0300
2012-12-19,1.0222
2012-12-18,1.0199
2012-12-17,1.0085
2012-12-14,0.9965
2012-12-13,1.0027
2012-12-12,1.0186
2012-12-11,1.0179
2012-12-10,1.0170
2012-12-07,1.0122
2012-12-06,1.0113
2012-12-05,1.0183
2012-12-04,1.0290
2012-12-03,1.0459
2012-11-30,1.0456
2012-11-29,1.0397
2012-11-28,1.0100
2012-11-27,1.0109
2012-11-26,1.0139
2012-11-23,1.0389
2012-11-21,1.0434
2012-11-20,1.0135
2012-11-19,1.0284
2012-11-16,1.0166
2012-11-15,1.0098
2012-11-14,1.0184
2012-11-13,1.0381
2012-11-12,1.0365
2012-11-09,1.0137
2012-11-08,0.9808
2012-11-07,0.9573
2012-11-06,0.9731
2012-11-05,0.9482
2012-11-02,0.9514
2012-11-01,0.9634
2012-10-31,0.9749
2012-10-26,0.9897
2012-10-25,1.0100
2012-10-24,1.0337
2012-10-23,1.0309
2012-10-22,1.0444
2012-10-19,1.0440
2012-10-18,1.0618
2012-10-17,1.0540
2012-10-16,1.0568
2012-10-15,1.0320
2012-10-12,1.0324
2012-10-11,1.0104
2012-10-10,1.0013
2012-10-09,1.0182
2012-10-08,1.0077
2012-10-05,1.0131
2012-10-04,1.0013
2012-10-03,0.9994
2012-10-02,0.9869
2012-10-01,1.0013
2012-09-28,0.9764
2012-09-27,0.9793
2012-09-26,0.9900
2012-09-25,0.9735
2012-09-24,0.9852
2012-09-21,0.9599
2012-09-20,0.9592
2012-09-19,0.9719
2012-09-18,0.9941
2012-09-17,0.9793
2012-09-14,1.0065
2012-09-13,1.0020
2012-09-12,0.9922
2012-09-11,0.9985
2012-09-10,0.9999
2012-09-07,1.0360
2012-09-06,1.0003
2012-09-05,0.9816
2012-09-04,0.9599
2012-08-31,0.9660
2012-08-30,0.9617
2012-08-29,0.9777
2012-08-28,0.9748
2012-08-27,0.9679
2012-08-24,0.9637
2012-08-23,0.9529
2012-08-22,0.9817
2012-08-21,0.9899
2012-08-20,1.0190
2012-08-17,1.0212
2012-08-16,1.0291
2012-08-15,1.0102
2012-08-14,0.9986
2012-08-13,0.9910
2012-08-10,0.9828
2012-08-09,0.9916
2012-08-08,1.0077
2012-08-07,1.0337
2012-08-06,0.9997
2012-08-03,0.9854
2012-08-02,0.9617
2012-08-01,0.9848
2012-07-31,1.0109
2012-07-30,1.0259
2012-07-27,1.0272
2012-07-26,1.0446
2012-07-25,1.0351
2012-07-24,0.9837
2012-07-23,0.9849
2012-07-20,1.0027
2012-07-19,1.0056
2012-07-18,0.9949
2012-07-17,0.9990
2012-07-16,0.9821
2012-07-13,1.0270
2012-07-12,0.9978
2012-07-11,1.0083
2012-07-10,1.0305
2012-07-09,1.0288
2012-07-06,1.0325
2012-07-05,1.0196
2012-07-03,1.0185
2012-07-02,1.0178
2012-06-29,1.0321
2012-06-28,0.9962
2012-06-27,0.9974
2012-06-26,0.9773
2012-06-25,1.0134
2012-06-22,1.0289
2012-06-21,1.0203
2012-06-20,1.0578
2012-06-19,1.0790
2012-06-18,1.0652
2012-06-15,1.0706
2012-06-14,1.0322
2012-06-13,1.0385
2012-06-12,1.0310
2012-06-11,1.0016
2012-06-08,0.9797
2012-06-07,0.9774
2012-06-06,0.9656
2012-06-05,0.9415
2012-06-04,0.9761
2012-06-01,0.9643
2012-05-31,0.9621
2012-05-30,0.9560
2012-05-29,0.9628
2012-05-25,0.9516
2012-05-24,0.9673
2012-05-23,0.9665
2012-05-22,0.9536
2012-05-21,0.9506
2012-05-18,0.9172
2012-05-17,0.9130
2012-05-16,0.9420
2012-05-15,0.9451
2012-05-14,0.9577
2012-05-11,0.9576
2012-05-10,0.9643
2012-05-09,0.9664
2012-05-08,1.0299
2012-05-07,1.0425
2012-05-04,1.0311
2012-05-03,1.0510
2012-05-02,1.0482
2012-05-01,1.0427
2012-04-30,1.0567
2012-04-27,1.0597
2012-04-26,1.0475
2012-04-25,1.0740
2012-04-24,1.0370
2012-04-23,1.0059
2012-04-20,0.9995
2012-04-19,0.9923
2012-04-18,0.9874
2012-04-17,0.9856
2012-04-16,0.9773
2012-04-13,0.9843
2012-04-12,0.9888
2012-04-11,0.9594
2012-04-10,0.9391
2012-04-09,0.9792
2012-04-05,0.9955
2012-04-04,0.9821
2012-04-03,0.9935
2012-04-02,0.9969
2012-03-30,0.9890
2012-03-29,0.9821
2012-03-28,0.9880
2012-03-27,1.0067
2012-03-26,1.0215
2012-03-23,1.0093
2012-03-22,0.9966
2012-03-21,1.0203
2012-03-20,1.0356
2012-03-19,1.0171
2012-03-16,1.0040
2012-03-15,1.0047
2012-03-14,1.0037
2012-03-13,0.9887
2012-03-12,0.9786
2012-03-09,0.9636
2012-03-08,0.9779
2012-03-07,0.9666
2012-03-06,0.9583
2012-03-05,0.9838
2012-03-02,0.9951
2012-03-01,0.9983
2012-02-29,0.9919
2012-02-28,1.0041
2012-02-27,1.0035
2012-02-24,1.0021
2012-02-23,1.0052
2012-02-22,1.0173
2012-02-21,1.0093
2012-02-17,0.9928
2012-02-16,1.0065
2012-02-15,1.0037
2012-02-14,1.0245
2012-02-13,1.0152
2012-02-10,1.0112
2012-02-09,1.0137
2012-02-08,1.0011
2012-02-07,0.9979
2012-02-06,0.9993
2012-02-03,1.0109
2012-02-02,0.9955
2012-02-01,1.0041
2012-01-31,0.9859
2012-01-30,0.9941
2012-01-27,0.9873
2012-01-26,1.0076
2012-01-25,1.0109
2012-01-24,1.0111
2012-01-23,1.0207
2012-01-20,1.0271
2012-01-19,1.0165
2012-01-18,1.0113
2012-01-17,1.0258
2012-01-13,1.0066
2012-01-12,1.0307
2012-01-11,1.0063
2012-01-10,1.0139
2012-01-09,1.0032
2012-01-06,1.0053
2012-01-05,1.0150
2012-01-04,1.0594
2012-01-03,1.0452
2011-12-30,1.0388
2011-12-29,1.0596
2011-12-28,1.0333
2011-12-27,1.0475
2011-12-23,1.0284
2011-12-22,1.0587
2011-12-21,1.0424
2011-12-20,1.0222
2011-12-19,0.9869
2011-12-16,0.9959
2011-12-15,0.9948
2011-12-14,1.0182
2011-12-13,1.0864
2011-12-12,1.0909
2011-12-09,1.1457
2011-12-08,1.1252
2011-12-07,1.0971
2011-12-06,1.0810
2011-12-05,1.0538
2011-12-02,1.0788
2011-12-01,1.0699
2011-11-30,1.0110
2011-11-29,0.9606
2011-11-28,0.9712
2011-11-25,0.9684
2011-11-23,0.9661
2011-11-22,0.9655
2011-11-21,0.9952
2011-11-18,1.0317
2011-11-17,1.0048
2011-11-16,1.0366
2011-11-15,1.0823
2011-11-14,1.0392
2011-11-11,0.9878
2011-11-10,0.9639
2011-11-09,0.9759
2011-11-08,1.0526
2011-11-07,1.0238
2011-11-04,1.0187
2011-11-03,1.0592
2011-11-02,1.0204
2011-11-01,0.9953
2011-10-31,1.0649
2011-10-28,1.0670
2011-10-27,1.0653
2011-10-26,1.0348
2011-10-25,0.9961
2011-10-24,1.0112
2011-10-21,1.0450
2011-10-20,1.0164
2011-10-19,1.0525
2011-10-18,1.0732
2011-10-17,1.0606
2011-10-14,1.0559
2011-10-13,1.0186
2011-10-12,1.0388
2011-10-11,1.0190
2011-10-10,1.0326
2011-10-07,1.0386
2011-10-06,1.0470
2011-10-05,0.9826
2011-10-04,0.9305
2011-10-03,0.9080
2011-09-30,0.9255
2011-09-29,0.9697
2011-09-28,0.9824
2011-09-27,0.9989
2011-09-26,0.9939
2011-09-23,0.9631
2011-09-22,0.9349
2011-09-21,0.9402
2011-09-20,1.0126
2011-09-19,1.0019
2011-09-16,0.9899
2011-09-15,0.9620
2011-09-14,0.9546
2011-09-13,0.9729
2011-09-12,0.9935
2011-09-09,1.0113
2011-09-08,1.0182
2011-09-07,1.0680
2011-09-06,1.0752
2011-09-02,1.1128
2011-09-01,1.1208
2011-08-31,1.0753
2011-08-30,1.0611
2011-08-29,1.0303
2011-08-26,1.0170
2011-08-25,1.0382
2011-08-24,1.0746
2011-08-23,0.9819
2011-08-22,1.0017
2011-08-19,0.9237
2011-08-18,0.9409
2011-08-17,0.9301
2011-08-16,0.9259
2011-08-15,0.8980
2011-08-12,0.8827
2011-08-11,0.8390
2011-08-10,0.8188
2011-08-09,0.8885
2011-08-08,0.8233
2011-08-05,0.8635
2011-08-04,0.8656
2011-08-03,0.9344
2011-08-02,0.9599
2011-08-01,1.0112
2011-07-29,0.9886
2011-07-28,0.9926
2011-07-27,0.9787
2011-07-26,0.9754
2011-07-25,0.9722
2011-07-22,0.9680
2011-07-21,0.9592
2011-07-20,0.9643
2011-07-19,0.9512
2011-07-18,0.9364
2011-07-15,0.9642
2011-07-14,0.9790
2011-07-13,1.0011
2011-07-12,1.0043
2011-07-11,1.0293
2011-07-08,1.0536
2011-07-07,1.0537
2011-07-06,1.0103
2011-07-05,0.9950
2011-07-01,1.0015
2011-06-30,0.9989
2011-06-29,0.9847
2011-06-28,0.9658
2011-06-27,0.9819
2011-06-24,0.9803
2011-06-23,0.9605
2011-06-22,0.9766
2011-06-21,0.9973
2011-06-20,0.9992
2011-06-17,0.9909
2011-06-16,0.9778
2011-06-15,0.9801
2011-06-14,0.9566
2011-06-13,0.9474
2011-06-10,0.9482
2011-06-09,0.9720
2011-06-08,0.9772
2011-06-07,0.9725
2011-06-06,0.9621
2011-06-03,0.9592
2011-06-02,0.9812
2011-06-01,0.9827
2011-05-31,1.0033
2011-05-27,0.9742
2011-05-26,0.9654
2011-05-25,0.9651
2011-05-24,0.9502
2011-05-23,0.9629
2011-05-20,0.9826
2011-05-19,0.9998
2011-05-18,0.9836
2011-05-17,0.9695
2011-05-16,0.9831
2011-05-13,0.9959
2011-05-12,1.0163
2011-05-11,1.0444
2011-05-10,1.0582
2011-05-09,1.0633
2011-05-06,1.0513
2011-05-05,1.0450
2011-05-04,1.0778
2011-05-03,1.0923
2011-05-02,1.0955
2011-04-29,1.1035
2011-04-28,1.0890
2011-04-27,1.0416
2011-04-26,1.0243
2011-04-25,1.0195
2011-04-21,1.0155
2011-04-20,1.0183
2011-04-19,0.9989
2011-04-18,0.9843
2011-04-15,0.9809
2011-04-14,0.9780
2011-04-13,0.9774
2011-04-12,0.9927
2011-04-11,1.0063
2011-04-08,1.0018
2011-04-07,1.0210
2011-04-06,1.0138
2011-04-05,1.0192
2011-04-04,1.0386
2011-04-01,1.0711
2011-03-31,1.0824
2011-03-30,1.0903
2011-03-29,1.0564
2011-03-28,1.0362
2011-03-25,1.0237
2011-03-24,1.0206
2011-03-23,1.0087
2011-03-22,0.9974
2011-03-21,1.0045
2011-03-18,0.9624
2011-03-17,0.9524
2011-03-16,0.9730
2011-03-15,0.9939
2011-03-14,0.9824
2011-03-11,0.9909
2011-03-10,1.0075
2011-03-09,1.0265
2011-03-08,1.0156
2011-03-07,0.9704
2011-03-04,0.9939
2011-03-03,0.9894
2011-03-02,0.9744
2011-03-01,0.9704
2011-02-28,0.9982
2011-02-25,0.9950
2011-02-24,0.9743
2011-02-23,0.9715
2011-02-22,0.9918
2011-02-18,1.0292
2011-02-17,1.0236
2011-02-16,1.0267
2011-02-15,1.0217
2011-02-14,1.0460
2011-02-11,1.0481
2011-02-10,1.0357
2011-02-09,1.0433
2011-02-08,1.0065
2011-02-07,0.9890
2011-02-04,0.9958
2011-02-03,0.9980
2011-02-02,0.9898
2011-02-01,0.9699
2011-01-31,0.9916
2011-01-28,0.9914
2011-01-27,1.0058
2011-01-26,1.0154
2011-01-25,1.0456
2011-01-24,1.0483
2011-01-21,1.0419
2011-01-20,1.0539
2011-01-19,1.0716
2011-01-18,1.0914
2011-01-14,1.0737
2011-01-13,1.0741
2011-01-12,1.0784
2011-01-11,1.0632
2011-01-10,1.0670
2011-01-07,1.0664
2011-01-06,1.0649
2011-01-05,1.0513
2011-01-04,1.0580
2011-01-03,1.0211
2010-12-31,1.0134
2010-12-30,1.0120
2010-12-29,1.0087
2010-12-28,1.0168
2010-12-27,1.0092
2010-12-23,1.0070
2010-12-22,0.9913
2010-12-21,0.9692
2010-12-20,0.9501
2010-12-17,0.9773
2010-12-16,0.9671
2010-12-15,0.9775
2010-12-14,1.0113
2010-12-13,0.9911
2010-12-10,0.9901
2010-12-09,0.9878
2010-12-08,1.0248
2010-12-07,1.0344
2010-12-06,1.0472
2010-12-03,1.0299
2010-12-02,1.0654
2010-12-01,1.0468
2010-11-30,1.0025
2010-11-29,1.0201
2010-11-26,0.9913
2010-11-24,0.9752
2010-11-23,0.9184
2010-11-22,0.9120
2010-11-19,0.8922
2010-11-18,0.9119
2010-11-17,0.9066
2010-11-16,0.9052
2010-11-15,0.9080
2010-11-12,0.8986
2010-11-11,0.9228
2010-11-10,0.9523
2010-11-09,0.9772
2010-11-08,0.9857
2010-11-05,1.0062
2010-11-04,0.9969
2010-11-03,0.9720
2010-11-02,1.0106
2010-11-01,1.0036
2010-10-29,1.0076
2010-10-28,0.9987
2010-10-27,0.9915
2010-10-26,1.0154
2010-10-25,1.0239
2010-10-22,1.0293
2010-10-21,1.0444
2010-10-20,1.0405
2010-10-19,1.0066
2010-10-18,1.0588
2010-10-15,1.0491
2010-10-14,1.0724
2010-10-13,1.0834
2010-10-12,1.0883
2010-10-11,1.0955
2010-10-08,1.0717
2010-10-07,1.0927
2010-10-06,1.0732
2010-10-05,1.0680
2010-10-04,1.0410
2010-10-01,1.0616
2010-09-30,1.0633
2010-09-29,1.0516
2010-09-28,1.0280
2010-09-27,0.9953
2010-09-24,1.0119
2010-09-23,0.9875
2010-09-22,0.9907
2010-09-21,1.0128
2010-09-20,0.9858
2010-09-17,0.9931
2010-09-16,1.0047
2010-09-15,1.0262
2010-09-14,1.0106
2010-09-13,1.0163
2010-09-10,1.0411
2010-09-09,1.0441
2010-09-08,1.0586
2010-09-07,1.0019
2010-09-03,1.0006
2010-09-02,0.9810
2010-09-01,0.9438
2010-08-31,0.9264
2010-08-30,0.9643
2010-08-27,0.9741
2010-08-26,0.9478
2010-08-25,0.9262
2010-08-24,0.8879
2010-08-23,0.9175
2010-08-20,0.9403
2010-08-19,0.9405
2010-08-18,0.9531
2010-08-17,0.9547
2010-08-16,0.9297
2010-08-13,0.9573
2010-08-12,0.9683
2010-08-11,0.9804
2010-08-10,1.0061
2010-08-09,1.0081
2010-08-06,1.0175
2010-08-05,1.0379
2010-08-04,1.1027
2010-08-03,1.0886
2010-08-02,1.1030
2010-07-30,1.1008
2010-07-29,1.0443
2010-07-28,1.0397
2010-07-27,1.0650
2010-07-26,1.0701
2010-07-23,1.0506
2010-07-22,1.0289
2010-07-21,0.9981
2010-07-20,1.0411
2010-07-19,1.0200
2010-07-16,0.9942
2010-07-15,1.0258
2010-07-14,1.0271
2010-07-13,0.9574
2010-07-12,0.9356
2010-07-09,0.9589
2010-07-08,0.9597
2010-07-07,0.9550
2010-07-06,0.9028
2010-07-02,0.9114
2010-07-01,0.9257
2010-06-30,0.9361
2010-06-29,0.9342
2010-06-28,1.0383
2010-06-25,1.0519
2010-06-24,1.0554
2010-06-23,1.0930
2010-06-22,1.0863
2010-06-21,1.1308
2010-06-18,1.1113
2010-06-17,1.0459
2010-06-16,1.0418
2010-06-15,1.0720
2010-06-14,1.0100
2010-06-11,1.0038
2010-06-10,1.0100
2010-06-09,0.9830
2010-06-08,0.9662
2010-06-07,0.9311
2010-06-04,0.9707
2010-06-03,0.9713
2010-06-02,0.9500
2010-06-01,0.9034
2010-05-28,0.9192
2010-05-27,0.9076
2010-05-26,0.8681
2010-05-25,0.8790
2010-05-24,0.8894
2010-05-21,0.9676
2010-05-20,0.9269
2010-05-19,0.9325
2010-05-18,0.9158
2010-05-17,0.9422
2010-05-14,0.9697
2010-05-13,0.9782
2010-05-12,1.0129
2010-05-11,0.9912
2010-05-10,0.9607
2010-05-07,0.8933
2010-05-06,0.9045
2010-05-05,0.9631
2010-05-04,1.0417
2010-05-03,1.0483
2010-04-30,1.0232
2010-04-29,1.0236
2010-04-28,1.0093
2010-04-27,1.0181
2010-04-26,1.0336
2010-04-23,1.0374
2010-04-22,1.0458
2010-04-21,1.0286
2010-04-20,0.9869
2010-04-19,0.9850
2010-04-16,0.9699
2010-04-15,0.9928
2010-04-14,0.9751
2010-04-13,0.9606
2010-04-12,0.9908
2010-04-09,0.9990
2010-04-08,0.9994
2010-04-07,0.9989
2010-04-06,1.0063
2010-04-05,1.0187
2010-04-01,1.0299
2010-03-31,1.0466
2010-03-30,1.0700
2010-03-29,1.0679
2010-03-26,1.0395
2010-03-25,1.0345
2010-03-24,1.0330
2010-03-23,1.0648
2010-03-22,1.0695
2010-03-19,1.0411
2010-03-18,1.0812
2010-03-17,1.0765
2010-03-16,1.0664
2010-03-15,1.0844
2010-03-12,1.1056
2010-03-11,1.1145
2010-03-10,1.1029
2010-03-09,1.0800
2010-03-08,1.0511
2010-03-05,1.0682
2010-03-04,1.0423
2010-03-03,1.0425
2010-03-02,1.0519
2010-03-01,1.0729
2010-02-26,1.0424
2010-02-25,1.0559
2010-02-24,1.0626
2010-02-23,1.0843
2010-02-22,1.0954
2010-02-19,1.0720
2010-02-18,1.0233
2010-02-17,1.0117
2010-02-16,0.9997
2010-02-12,0.9911
2010-02-11,0.9751
2010-02-10,0.9680
2010-02-09,1.0422
2010-02-08,1.0088
2010-02-05,1.0178
2010-02-04,1.0089
2010-02-03,1.0279
2010-02-02,1.0143
2010-02-01,1.0145
2010-01-29,0.9844
2010-01-28,1.0229
2010-01-27,1.0248
2010-01-26,0.9481
2010-01-25,0.9380
2010-01-22,0.9288
2010-01-21,0.9903
2010-01-20,1.0376
2010-01-19,1.0796
2010-01-15,1.1236
2010-01-14,1.1201
2010-01-13,1.1078
2010-01-12,1.0959
2010-01-11,1.0972
2010-01-08,1.1208
2010-01-07,1.1289
2010-01-06,1.1009
2010-01-05,1.0857
2010-01-04,1.0314
2009-12-31,0.9819
2009-12-30,0.9872
2009-12-29,0.9850
2009-12-28,0.9917
2009-12-24,1.0085
2009-12-23,0.9908
2009-12-22,0.9899
2009-12-21,0.9728
2009-12-18,0.9773
2009-12-17,1.0130
2009-12-16,1.0251
2009-12-15,1.0363
2009-12-14,1.0695
2009-12-11,1.0601
2009-12-10,1.0393
2009-12-09,1.0673
2009-12-08,1.0576
2009-12-07,1.0797
2009-12-04,1.0632
2009-12-03,1.0336
2009-12-02,1.0238
2009-12-01,1.0236
2009-11-30,1.0341
2009-11-27,1.0432
2009-11-25,1.0444
2009-11-24,1.0328
2009-11-23,1.0249
2009-11-20,1.0407
2009-11-19,1.0334
2009-11-18,1.0822
2009-11-17,1.0978
2009-11-16,1.0967
2009-11-13,1.0695
2009-11-12,1.0391
2009-11-11,1.0827
2009-11-10,1.0630
2009-11-09,1.0727
2009-11-06,1.0045
2009-11-05,0.9831
2009-11-04,0.9577
2009-11-03,0.9302
2009-11-02,0.9031
2009-10-30,0.8987
2009-10-29,0.9430
2009-10-28,0.8993
2009-10-27,0.9200
2009-10-26,0.9348
2009-10-23,0.9469
2009-10-22,0.9765
2009-10-21,0.9776
2009-10-20,0.9924
2009-10-19,1.0224
2009-10-16,1.0348
2009-10-15,0.9933
2009-10-14,0.9697
2009-10-13,0.9502
2009-10-12,0.9734
2009-10-09,1.0227
2009-10-08,1.0098
2009-10-07,0.9889
2009-10-06,0.9840
2009-10-05,0.9890
2009-10-02,0.9694
2009-10-01,0.9854
2009-09-30,1.0342
2009-09-29,1.0490
2009-09-28,1.0412
2009-09-25,1.0033
2009-09-24,1.0257
2009-09-23,1.0364
2009-09-22,1.0735
2009-09-21,1.0755
2009-09-18,1.0941
2009-09-17,1.0926
2009-09-16,1.0736
2009-09-15,1.0483
2009-09-14,0.9986
2009-09-11,0.9909
2009-09-10,1.0558
2009-09-09,1.0473
2009-09-08,1.0503
2009-09-04,1.0715
2009-09-03,1.0831
