Dates,MINUS_DI Values
2014-04-25,24.3269
2014-04-24,24.6160
2014-04-23,24.3085
2014-04-22,25.1435
2014-04-21,25.5022
2014-04-17,25.7354
2014-04-16,26.2950
2014-04-15,26.6913
2014-04-14,27.2414
2014-04-11,27.6335
2014-04-10,26.5858
2014-04-09,26.9684
2014-04-08,27.6505
2014-04-07,27.2880
2014-04-04,26.0948
2014-04-03,25.7975
2014-04-02,25.9912
2014-04-01,26.2881
2014-03-31,26.9303
2014-03-28,27.2849
2014-03-27,27.7335
2014-03-26,27.0469
2014-03-25,27.4945
2014-03-24,27.8513
2014-03-21,27.9337
2014-03-20,28.3769
2014-03-19,28.9594
2014-03-18,27.9880
2014-03-17,28.2699
2014-03-14,28.8996
2014-03-13,29.4668
2014-03-12,28.6293
2014-03-11,27.5723
2014-03-10,27.9462
2014-03-07,26.0741
2014-03-06,26.5254
2014-03-05,26.2755
2014-03-04,26.2055
2014-03-03,26.8028
2014-02-28,26.0681
2014-02-27,26.4699
2014-02-26,26.9654
2014-02-25,27.3096
2014-02-24,26.3458
2014-02-21,26.8866
2014-02-20,27.2544
2014-02-19,27.1054
2014-02-18,26.6070
2014-02-14,26.8921
2014-02-13,27.4053
2014-02-12,27.2846
2014-02-11,27.8417
2014-02-10,28.6302
2014-02-07,29.2323
2014-02-06,30.3151
2014-02-05,30.6384
2014-02-04,30.0221
2014-02-03,29.0092
2014-01-31,29.6405
2014-01-30,28.8075
2014-01-29,27.9446
2014-01-28,22.5749
2014-01-27,22.9151
2014-01-24,22.8911
2014-01-23,19.4646
2014-01-22,19.3376
2014-01-21,19.8754
2014-01-17,20.2560
2014-01-16,20.1878
2014-01-15,20.4495
2014-01-14,20.6536
2014-01-13,18.9720
2014-01-10,18.7962
2014-01-09,19.1327
2014-01-08,19.4890
2014-01-07,19.8625
2014-01-06,20.3670
2014-01-03,20.7784
2014-01-02,21.1362
2013-12-31,21.2653
2013-12-30,21.5242
2013-12-27,20.7311
2013-12-26,20.7804
2013-12-24,21.1175
2013-12-23,21.1149
2013-12-20,21.4536
2013-12-19,21.9767
2013-12-18,22.4348
2013-12-17,20.8567
2013-12-16,21.5134
2013-12-13,21.7859
2013-12-12,22.0436
2013-12-11,21.9028
2013-12-10,22.1745
2013-12-09,20.5757
2013-12-06,20.8322
2013-12-05,21.4045
2013-12-04,21.7635
2013-12-03,20.8427
2013-12-02,19.7317
2013-11-29,19.5549
2013-11-27,19.7372
2013-11-26,20.1099
2013-11-25,20.6266
2013-11-22,19.0338
2013-11-21,19.5951
2013-11-20,18.9667
2013-11-19,15.6393
2013-11-18,14.9373
2013-11-15,15.8033
2013-11-14,16.1166
2013-11-13,16.4656
2013-11-12,15.9991
2013-11-11,16.0259
2013-11-08,16.2382
2013-11-07,16.3152
2013-11-06,15.4240
2013-11-05,15.7103
2013-11-04,14.3560
2013-11-01,14.5708
2013-10-31,15.0026
2013-10-30,15.3488
2013-10-29,15.7164
2013-10-28,15.8898
2013-10-25,16.2907
2013-10-24,16.8138
2013-10-23,17.0869
2013-10-22,18.4394
2013-10-21,18.8941
2013-10-18,19.0286
2013-10-17,19.3509
2013-10-16,19.8796
2013-10-15,20.4049
2013-10-14,20.7183
2013-10-11,20.1321
2013-10-10,20.4693
2013-10-09,21.4870
2013-10-08,19.6947
2013-10-07,20.1067
2013-10-04,20.5049
2013-10-03,20.9615
2013-10-02,19.9576
2013-10-01,19.4118
2013-09-30,19.6738
2013-09-27,18.6119
2013-09-26,18.1410
2013-09-25,18.3385
2013-09-24,18.6298
2013-09-23,19.2688
2013-09-20,18.8941
2013-09-19,16.9856
2013-09-18,17.3660
2013-09-17,17.9571
2013-09-16,18.3466
2013-09-13,19.3384
2013-09-12,19.7444
2013-09-11,19.9954
2013-09-10,20.3306
2013-09-09,20.6294
2013-09-06,20.9430
2013-09-05,20.8440
2013-09-04,21.1603
2013-09-03,21.7801
2013-08-30,22.2684
2013-08-29,22.6223
2013-08-28,23.2713
2013-08-27,23.0368
2013-08-26,21.1698
2013-08-23,21.4958
2013-08-22,21.6706
2013-08-21,22.0778
2013-08-20,21.2740
2013-08-19,21.4023
2013-08-16,21.9694
2013-08-15,22.2787
2013-08-14,20.2586
2013-08-13,20.5313
2013-08-12,21.0790
2013-08-09,20.4403
2013-08-08,19.6484
2013-08-07,19.9633
2013-08-06,19.5336
2013-08-05,19.1914
2013-08-02,19.3520
2013-08-01,19.7681
2013-07-31,20.1824
2013-07-30,20.4678
2013-07-29,20.7374
2013-07-26,19.2403
2013-07-25,18.9422
2013-07-24,18.7595
2013-07-23,19.4225
2013-07-22,19.7701
2013-07-19,19.9556
2013-07-18,20.3915
2013-07-17,21.1048
2013-07-16,21.3805
2013-07-15,21.8514
2013-07-12,22.8272
2013-07-11,16.4935
2013-07-10,16.8879
2013-07-09,17.0710
2013-07-08,17.3557
2013-07-05,17.7038
2013-07-03,18.0130
2013-07-02,18.4582
2013-07-01,16.4246
2013-06-28,16.7419
2013-06-27,16.9800
2013-06-26,17.5592
2013-06-25,18.1553
2013-06-24,18.5662
2013-06-21,18.0146
2013-06-20,16.1002
2013-06-19,12.9236
2013-06-18,12.7064
2013-06-17,12.9600
2013-06-14,13.2521
2013-06-13,13.5568
2013-06-12,13.8267
2013-06-11,13.7734
2013-06-10,13.3001
2013-06-07,13.5579
2013-06-06,14.0838
2013-06-05,14.3518
2013-06-04,13.2655
2013-06-03,13.2987
2013-05-31,13.6453
2013-05-30,13.9569
2013-05-29,14.3352
2013-05-28,12.8846
2013-05-24,13.1497
2013-05-23,13.4693
2013-05-22,12.8877
2013-05-21,13.1881
2013-05-20,12.5168
2013-05-17,12.6609
2013-05-16,13.1100
2013-05-15,13.2782
2013-05-14,13.6358
2013-05-13,13.9287
2013-05-10,14.1405
2013-05-09,14.0625
2013-05-08,14.2846
2013-05-07,14.4192
2013-05-06,14.6157
2013-05-03,14.9052
2013-05-02,15.2671
2013-05-01,15.6174
2013-04-30,15.7077
2013-04-29,15.4500
2013-04-26,15.1397
2013-04-25,15.5003
2013-04-24,15.5643
2013-04-23,16.5922
2013-04-22,16.9782
2013-04-19,17.2002
2013-04-18,17.7061
2013-04-17,18.0805
2013-04-16,17.4370
2013-04-15,17.4292
2013-04-12,16.1135
2013-04-11,16.3410
2013-04-10,16.7500
2013-04-09,17.1345
2013-04-08,17.4752
2013-04-05,17.8579
2013-04-04,18.5224
2013-04-03,18.7542
2013-04-02,19.1248
2013-04-01,17.7196
2013-03-28,17.4338
2013-03-27,17.7244
2013-03-26,17.5978
2013-03-25,18.1461
2013-03-22,18.4692
2013-03-21,18.6895
2013-03-20,17.6128
2013-03-19,17.8746
2013-03-18,18.0998
2013-03-15,18.4867
2013-03-14,19.0583
2013-03-13,19.3455
2013-03-12,19.7433
2013-03-11,20.2589
2013-03-08,20.9185
2013-03-07,21.2394
2013-03-06,22.2175
2013-03-05,22.4970
2013-03-04,23.1323
2013-03-01,22.9311
2013-02-28,23.3009
2013-02-27,23.7961
2013-02-26,24.7234
2013-02-25,25.0752
2013-02-22,23.4728
2013-02-21,23.8624
2013-02-20,24.4073
2013-02-19,25.0479
2013-02-15,24.6896
2013-02-14,24.9047
2013-02-13,25.0756
2013-02-12,24.4135
2013-02-11,24.5428
2013-02-08,24.1458
2013-02-07,24.5757
2013-02-06,25.0547
2013-02-05,25.0785
2013-02-04,25.7654
2013-02-01,26.2754
2013-01-31,26.7621
2013-01-30,27.1149
2013-01-29,27.5704
2013-01-28,26.7345
2013-01-25,25.8295
2013-01-24,26.0743
2013-01-23,26.5637
2013-01-22,26.5380
2013-01-18,26.2645
2013-01-17,26.6430
2013-01-16,27.8389
2013-01-15,25.2024
2013-01-14,25.5165
2013-01-11,26.1924
2013-01-10,24.7427
2013-01-09,25.1202
2013-01-08,26.2142
2013-01-07,23.8079
2013-01-04,21.1810
2013-01-03,21.3883
2013-01-02,21.9733
2012-12-31,22.7185
2012-12-28,22.3043
2012-12-27,22.0090
2012-12-26,21.2234
2012-12-24,21.4237
2012-12-21,21.8011
2012-12-20,20.8072
2012-12-19,21.0670
2012-12-18,21.3861
2012-12-17,21.9573
2012-12-14,21.7984
2012-12-13,21.7016
2012-12-12,20.2389
2012-12-11,20.0999
2012-12-10,20.2849
2012-12-07,20.6749
2012-12-06,21.0349
2012-12-05,20.9900
2012-12-04,20.5183
2012-12-03,20.8513
2012-11-30,20.6895
2012-11-29,20.9603
2012-11-28,21.3088
2012-11-27,21.0403
2012-11-26,21.3598
2012-11-23,21.7404
2012-11-21,21.9723
2012-11-20,22.4922
2012-11-19,22.8563
2012-11-16,23.3365
2012-11-15,22.9011
2012-11-14,22.8009
2012-11-13,20.9426
2012-11-12,20.7068
2012-11-09,21.0190
2012-11-08,21.9610
2012-11-07,22.4094
2012-11-06,22.0351
2012-11-05,22.7963
2012-11-02,22.8993
2012-11-01,22.6292
2012-10-31,23.0580
2012-10-26,23.0491
2012-10-25,23.2808
2012-10-24,21.5039
2012-10-23,22.5503
2012-10-22,21.8536
2012-10-19,21.6014
2012-10-18,21.8539
2012-10-17,22.2417
2012-10-16,22.7341
2012-10-15,23.3155
2012-10-12,23.5582
2012-10-11,24.1367
2012-10-10,24.6457
2012-10-09,24.8784
2012-10-08,24.9155
2012-10-05,25.1888
2012-10-04,25.7556
2012-10-03,26.0449
2012-10-02,26.3260
2012-10-01,25.8036
2012-09-28,26.2671
2012-09-27,25.7854
2012-09-26,26.1450
2012-09-25,26.5494
2012-09-24,27.0374
2012-09-21,27.0461
2012-09-20,27.3479
2012-09-19,26.3540
2012-09-18,26.7197
2012-09-17,26.5761
2012-09-14,25.3860
2012-09-13,25.9708
2012-09-12,26.0397
2012-09-11,25.8453
2012-09-10,26.0879
2012-09-07,24.1549
2012-09-06,24.3387
2012-09-05,24.8622
2012-09-04,25.3288
2012-08-31,25.4376
2012-08-30,25.8965
2012-08-29,25.2882
2012-08-28,25.6281
2012-08-27,25.9460
2012-08-24,26.3078
2012-08-23,26.7603
2012-08-22,23.9545
2012-08-21,23.4561
2012-08-20,23.9108
2012-08-17,24.0622
2012-08-16,24.2757
2012-08-15,24.5444
2012-08-14,24.2604
2012-08-13,24.5631
2012-08-10,24.6278
2012-08-09,24.6066
2012-08-08,24.7107
2012-08-07,24.9503
2012-08-06,25.5427
2012-08-03,25.7666
2012-08-02,26.2578
2012-08-01,24.7507
2012-07-31,23.6337
2012-07-30,23.2491
2012-07-27,22.7117
2012-07-26,23.0403
2012-07-25,23.6692
2012-07-24,24.5011
2012-07-23,24.8127
2012-07-20,22.6831
2012-07-19,22.9654
2012-07-18,23.4361
2012-07-17,24.0305
2012-07-16,24.5488
2012-07-13,25.0019
2012-07-12,25.6839
2012-07-11,25.5671
2012-07-10,23.8598
2012-07-09,23.2677
2012-07-06,23.6714
2012-07-05,22.7933
2012-07-03,23.0954
2012-07-02,23.5037
2012-06-29,23.6516
2012-06-28,24.6673
2012-06-27,24.6456
2012-06-26,25.0647
2012-06-25,24.6648
2012-06-22,24.9523
2012-06-21,25.0687
2012-06-20,24.2923
2012-06-19,24.7048
2012-06-18,25.2035
2012-06-15,25.1192
2012-06-14,25.4229
2012-06-13,25.4904
2012-06-12,25.9194
2012-06-11,26.9917
2012-06-08,27.4225
2012-06-07,27.4706
2012-06-06,28.0120
2012-06-05,28.6196
2012-06-04,28.6522
2012-06-01,28.9877
2012-05-31,27.1491
2012-05-30,27.3034
2012-05-29,27.0239
2012-05-25,27.3257
2012-05-24,27.1502
2012-05-23,27.8447
2012-05-22,26.8101
2012-05-21,27.2669
2012-05-18,28.4000
2012-05-17,28.2004
2012-05-16,25.0698
2012-05-15,25.3477
2012-05-14,25.8482
2012-05-11,25.0125
2012-05-10,24.7532
2012-05-09,25.3151
2012-05-08,24.7195
2012-05-07,23.9754
2012-05-04,24.0383
2012-05-03,22.9428
2012-05-02,23.2313
2012-05-01,23.6486
2012-04-30,24.3813
2012-04-27,23.0731
2012-04-26,23.3137
2012-04-25,23.5471
2012-04-24,25.1778
2012-04-23,25.5702
2012-04-20,24.6413
2012-04-19,25.0082
2012-04-18,24.2317
2012-04-17,24.5281
2012-04-16,25.1868
2012-04-13,25.4318
2012-04-12,25.8872
2012-04-11,26.7773
2012-04-10,27.6075
2012-04-09,25.6868
2012-04-05,24.5533
2012-04-04,24.4799
2012-04-03,23.8704
2012-04-02,24.2635
2012-03-30,25.0013
2012-03-29,25.2677
2012-03-28,24.2949
2012-03-27,23.3833
2012-03-26,23.5517
2012-03-23,24.0264
2012-03-22,24.2507
2012-03-21,22.6080
2012-03-20,22.8359
2012-03-19,22.4238
2012-03-16,22.6639
2012-03-15,22.9466
2012-03-14,23.2092
2012-03-13,23.5867
2012-03-12,23.9325
2012-03-09,24.2304
2012-03-08,23.6568
2012-03-07,24.0729
2012-03-06,24.4988
2012-03-05,22.7300
2012-03-02,22.0405
2012-03-01,21.9144
2012-02-29,22.1609
2012-02-28,22.4729
2012-02-27,22.3792
2012-02-24,21.8297
2012-02-23,22.1425
2012-02-22,22.3444
2012-02-21,22.6528
2012-02-17,22.9252
2012-02-16,23.0911
2012-02-15,23.1026
2012-02-14,23.4119
2012-02-13,23.6352
2012-02-10,23.8707
2012-02-09,23.2399
2012-02-08,23.4988
2012-02-07,23.8439
2012-02-06,23.1009
2012-02-03,22.5595
2012-02-02,22.9934
2012-02-01,22.6675
2012-01-31,23.1539
2012-01-30,23.5117
2012-01-27,22.8689
2012-01-26,22.3934
2012-01-25,22.7652
2012-01-24,21.6695
2012-01-23,21.0477
2012-01-20,21.3207
2012-01-19,21.5188
2012-01-18,21.7428
2012-01-17,21.4772
2012-01-13,21.8355
2012-01-12,21.4497
2012-01-11,21.6892
2012-01-10,21.5695
2012-01-09,21.7779
2012-01-06,21.9986
2012-01-05,22.3274
2012-01-04,21.7682
2012-01-03,21.4209
2011-12-30,21.8159
2011-12-29,21.9484
2011-12-28,22.2131
2011-12-27,22.2227
2011-12-23,22.2432
2011-12-22,22.5087
2011-12-21,22.8115
2011-12-20,23.2124
2011-12-19,23.8394
2011-12-16,23.5802
2011-12-15,24.0362
2011-12-14,24.2932
2011-12-13,23.8091
2011-12-12,24.3206
2011-12-09,24.5350
2011-12-08,25.0089
2011-12-07,25.3498
2011-12-06,24.6312
2011-12-05,24.8326
2011-12-02,25.4548
2011-12-01,25.7301
2011-11-30,26.5890
2011-11-29,27.5727
2011-11-28,27.9090
2011-11-25,28.7535
2011-11-23,28.9874
2011-11-22,27.9671
2011-11-21,28.3362
2011-11-18,26.9318
2011-11-17,27.4393
2011-11-16,27.1633
2011-11-15,26.7598
2011-11-14,26.4360
2011-11-11,27.0125
2011-11-10,27.7146
2011-11-09,28.0220
2011-11-08,27.5219
2011-11-07,27.9149
2011-11-04,28.2732
2011-11-03,28.6214
2011-11-02,29.2051
2011-11-01,29.6839
2011-10-31,27.2194
2011-10-28,26.2637
2011-10-27,26.5593
2011-10-26,27.1700
2011-10-25,28.3852
2011-10-24,28.4090
2011-10-21,28.7493
2011-10-20,29.4032
2011-10-19,29.5146
2011-10-18,30.0545
2011-10-17,30.9836
2011-10-14,29.8549
2011-10-13,30.1286
2011-10-12,29.3951
2011-10-11,29.7800
2011-10-10,30.0092
2011-10-07,30.7450
2011-10-06,31.2275
2011-10-05,31.9796
2011-10-04,32.4343
2011-10-03,32.2349
2011-09-30,30.7580
2011-09-29,30.4243
2011-09-28,30.6990
2011-09-27,30.7912
2011-09-26,31.5305
2011-09-23,32.4571
2011-09-22,33.0468
2011-09-21,30.5545
2011-09-20,28.7585
2011-09-19,29.1136
2011-09-16,28.1739
2011-09-15,28.6107
2011-09-14,29.0992
2011-09-13,29.8678
2011-09-12,30.3725
2011-09-09,29.8923
2011-09-08,29.1585
2011-09-07,29.0036
2011-09-06,29.7791
2011-09-02,27.9484
2011-09-01,26.1268
2011-08-31,26.6295
2011-08-30,27.0003
2011-08-29,27.5798
2011-08-26,28.1848
2011-08-25,29.0802
2011-08-24,29.6964
2011-08-23,30.1805
2011-08-22,31.0573
2011-08-19,31.6939
2011-08-18,31.5486
2011-08-17,29.0738
2011-08-16,29.5118
2011-08-15,30.0434
2011-08-12,30.5099
2011-08-11,31.5771
2011-08-10,31.4637
2011-08-09,31.9073
2011-08-08,33.4004
2011-08-05,31.5749
2011-08-04,30.7478
2011-08-03,28.3422
2011-08-02,26.9423
2011-08-01,25.3687
2011-07-29,26.1181
2011-07-28,24.9096
2011-07-27,25.5254
2011-07-26,26.6535
2011-07-25,25.5908
2011-07-22,24.4127
2011-07-21,24.7499
2011-07-20,25.1986
2011-07-19,26.2313
2011-07-18,26.8863
2011-07-15,25.1017
2011-07-14,25.2001
2011-07-13,24.4129
2011-07-12,24.9196
2011-07-11,23.8720
2011-07-08,22.2307
2011-07-07,22.2852
2011-07-06,22.7831
2011-07-05,23.1830
2011-07-01,23.4922
2011-06-30,23.8212
2011-06-29,24.3165
2011-06-28,24.7180
2011-06-27,25.0261
2011-06-24,25.2770
2011-06-23,25.5875
2011-06-22,23.6717
2011-06-21,21.7903
2011-06-20,22.1893
2011-06-17,22.2429
2011-06-16,22.6255
2011-06-15,22.8247
2011-06-14,23.4800
2011-06-13,24.2105
2011-06-10,24.4691
2011-06-09,23.8216
2011-06-08,23.8909
2011-06-07,23.4057
2011-06-06,23.3475
2011-06-03,23.6343
2011-06-02,22.4289
2011-06-01,22.7651
2011-05-31,20.5526
2011-05-27,20.9638
2011-05-26,21.2332
2011-05-25,21.5351
2011-05-24,21.8917
2011-05-23,21.5882
2011-05-20,19.9586
2011-05-19,20.1788
2011-05-18,20.5620
2011-05-17,20.8254
2011-05-16,18.7723
2011-05-13,17.8289
2011-05-12,18.2250
2011-05-11,18.1981
2011-05-10,17.6013
2011-05-09,17.7964
2011-05-06,18.0477
2011-05-05,18.4539
2011-05-04,17.9350
2011-05-03,17.8960
2011-05-02,17.9873
2011-04-29,18.3656
2011-04-28,18.8320
2011-04-27,19.6060
2011-04-26,20.2553
2011-04-25,20.5354
2011-04-21,20.2186
2011-04-20,20.4122
2011-04-19,21.0523
2011-04-18,21.3516
2011-04-15,21.8215
2011-04-14,22.1208
2011-04-13,21.6649
2011-04-12,20.3012
2011-04-11,19.7594
2011-04-08,19.9870
2011-04-07,19.5892
2011-04-06,19.8394
2011-04-05,20.1562
2011-04-04,19.7173
2011-04-01,19.1214
2011-03-31,19.3668
2011-03-30,19.6351
2011-03-29,19.8481
2011-03-28,20.0913
2011-03-25,20.2480
2011-03-24,20.5652
2011-03-23,20.8386
2011-03-22,21.3748
2011-03-21,21.7682
2011-03-18,22.5278
2011-03-17,22.9166
2011-03-16,23.3297
2011-03-15,22.7151
2011-03-14,21.3173
2011-03-11,21.3324
2011-03-10,21.4678
2011-03-09,20.8877
2011-03-08,21.2032
2011-03-07,21.6802
2011-03-04,21.8180
2011-03-03,22.3053
2011-03-02,23.0216
2011-03-01,21.6282
2011-02-28,19.8573
2011-02-25,19.6820
2011-02-24,20.7143
2011-02-23,21.4676
2011-02-22,21.3766
2011-02-18,19.5541
2011-02-17,19.9738
2011-02-16,20.1476
2011-02-15,20.5222
2011-02-14,20.1119
2011-02-11,19.9548
2011-02-10,20.1840
2011-02-09,20.5282
2011-02-08,20.7442
2011-02-07,21.0142
2011-02-04,21.3074
2011-02-03,21.6028
2011-02-02,21.8376
2011-02-01,22.2716
2011-01-31,22.5945
2011-01-28,22.8607
2011-01-27,22.0740
2011-01-26,22.3854
2011-01-25,20.2188
2011-01-24,20.3447
2011-01-21,20.7293
2011-01-20,21.0569
2011-01-19,20.3611
2011-01-18,20.8949
2011-01-14,21.6637
2011-01-13,21.5879
2011-01-12,21.8639
2011-01-11,22.3492
2011-01-10,22.7405
2011-01-07,22.5208
2011-01-06,22.9431
2011-01-05,23.5728
2011-01-04,23.9050
2011-01-03,24.3218
2010-12-31,24.8195
2010-12-30,24.8983
2010-12-29,25.0731
2010-12-28,25.2752
2010-12-27,25.5080
2010-12-23,25.7613
2010-12-22,26.0356
2010-12-21,26.4300
2010-12-20,26.8104
2010-12-17,25.5496
2010-12-16,25.8684
2010-12-15,25.7554
2010-12-14,25.9580
2010-12-13,26.4439
2010-12-10,26.2742
2010-12-09,25.9828
2010-12-08,25.7204
2010-12-07,24.8671
2010-12-06,25.3041
2010-12-03,25.6207
2010-12-02,25.8543
2010-12-01,26.2563
2010-11-30,26.9190
2010-11-29,27.2157
2010-11-26,26.1549
2010-11-24,26.4071
2010-11-23,27.0477
2010-11-22,27.3798
2010-11-19,27.1195
2010-11-18,27.5611
2010-11-17,28.3031
2010-11-16,28.5921
2010-11-15,28.2627
2010-11-12,28.2966
2010-11-11,26.6496
2010-11-10,25.1817
2010-11-09,23.4405
2010-11-08,22.8066
2010-11-05,22.3128
2010-11-04,22.6250
2010-11-03,23.3603
2010-11-02,23.4236
2010-11-01,22.6853
2010-10-29,22.6892
2010-10-28,22.9969
2010-10-27,23.4038
2010-10-26,22.6107
2010-10-25,21.9681
2010-10-22,22.2941
2010-10-21,22.5663
2010-10-20,22.9184
2010-10-19,23.7186
2010-10-18,22.2242
2010-10-15,22.4725
2010-10-14,22.0109
2010-10-13,22.3137
2010-10-12,22.8355
2010-10-11,23.2982
2010-10-08,23.5807
2010-10-07,24.0174
2010-10-06,23.6769
2010-10-05,23.9487
2010-10-04,24.7000
2010-10-01,24.3333
2010-09-30,24.7483
2010-09-29,25.3364
2010-09-28,25.8850
2010-09-27,25.3946
2010-09-24,25.6639
2010-09-23,26.3267
2010-09-22,25.4808
2010-09-21,25.8483
2010-09-20,26.1822
2010-09-17,26.5978
2010-09-16,26.7781
2010-09-15,27.1307
2010-09-14,26.7954
2010-09-13,25.6883
2010-09-10,26.0182
2010-09-09,26.3498
2010-09-08,27.1469
2010-09-07,27.6298
2010-09-03,27.1516
2010-09-02,27.7704
2010-09-01,28.1388
2010-08-31,28.7545
2010-08-30,27.7512
2010-08-27,28.0844
2010-08-26,28.9503
2010-08-25,29.5300
2010-08-24,28.8988
2010-08-23,26.7907
2010-08-20,27.4021
2010-08-19,27.1258
2010-08-18,26.7484
2010-08-17,27.1562
2010-08-16,27.9188
2010-08-13,27.3265
2010-08-12,27.6764
2010-08-11,27.5022
2010-08-10,25.7109
2010-08-09,25.1129
2010-08-06,25.3955
2010-08-05,24.7100
2010-08-04,24.0555
2010-08-03,24.2645
2010-08-02,24.5391
2010-07-30,25.0030
2010-07-29,25.2749
2010-07-28,25.7655
2010-07-27,24.6546
2010-07-26,25.0028
2010-07-23,25.2774
2010-07-22,25.7507
2010-07-21,26.8194
2010-07-20,27.4282
2010-07-19,28.0597
2010-07-16,28.4923
2010-07-15,27.5199
2010-07-14,27.4942
2010-07-13,27.7478
2010-07-12,28.0933
2010-07-09,28.3780
2010-07-08,28.7280
2010-07-07,29.1996
2010-07-06,29.9076
2010-07-02,30.1041
2010-07-01,30.3733
2010-06-30,29.5173
2010-06-29,30.0101
2010-06-28,26.5555
2010-06-25,26.9762
2010-06-24,27.5717
2010-06-23,27.8876
2010-06-22,28.0157
2010-06-21,27.2081
2010-06-18,27.7123
2010-06-17,27.9948
2010-06-16,27.7167
2010-06-15,27.9886
2010-06-14,28.7812
2010-06-11,29.3257
2010-06-10,30.0991
2010-06-09,30.8175
2010-06-08,31.5113
2010-06-07,31.6837
2010-06-04,31.3303
2010-06-03,29.7429
2010-06-02,30.1531
2010-06-01,30.0454
2010-05-28,30.1009
2010-05-27,30.2330
2010-05-26,30.8540
2010-05-25,31.7060
2010-05-24,29.9683
2010-05-21,30.4571
2010-05-20,30.1245
2010-05-19,28.5374
2010-05-18,27.0968
2010-05-17,27.5887
2010-05-14,26.9167
2010-05-13,24.8459
2010-05-12,24.7920
2010-05-11,25.3390
2010-05-10,26.0705
2010-05-07,27.6175
2010-05-06,28.7245
2010-05-05,21.1087
2010-05-04,17.3152
2010-05-03,17.3152
2010-04-30,17.8447
2010-04-29,18.3834
2010-04-28,18.7916
2010-04-27,17.9999
2010-04-26,16.0234
2010-04-23,15.7115
2010-04-22,15.9557
2010-04-21,16.4707
2010-04-20,17.2319
2010-04-19,17.4836
2010-04-16,17.7601
2010-04-15,16.2387
2010-04-14,16.5324
2010-04-13,16.7546
2010-04-12,15.2527
2010-04-09,15.4032
2010-04-08,15.5851
2010-04-07,15.4948
2010-04-06,15.3058
2010-04-05,15.6026
2010-04-01,14.1846
2010-03-31,14.4218
2010-03-30,13.6991
2010-03-29,13.5645
2010-03-26,13.9311
2010-03-25,14.0539
2010-03-24,14.3305
2010-03-23,14.6103
2010-03-22,14.8342
2010-03-19,15.2262
2010-03-18,15.7752
2010-03-17,16.1602
2010-03-16,16.4313
2010-03-15,16.3767
2010-03-12,15.6613
2010-03-11,15.9300
2010-03-10,16.2113
2010-03-09,16.8232
2010-03-08,17.0816
2010-03-05,17.2897
2010-03-04,17.8945
2010-03-03,18.2333
2010-03-02,18.0353
2010-03-01,18.3686
2010-02-26,18.7075
2010-02-25,18.9678
2010-02-24,18.4727
2010-02-23,18.7410
2010-02-22,17.9414
2010-02-19,18.2570
2010-02-18,18.6823
2010-02-17,19.0136
2010-02-16,19.2733
2010-02-12,19.7058
2010-02-11,20.1407
2010-02-10,20.6430
2010-02-09,20.9570
2010-02-08,21.6973
2010-02-05,22.0551
2010-02-04,19.8927
2010-02-03,18.2421
2010-02-02,18.4869
2010-02-01,18.7447
2010-01-29,19.0730
2010-01-28,18.5005
2010-01-27,18.9333
2010-01-26,20.1651
2010-01-25,20.1444
2010-01-22,20.2202
2010-01-21,18.8873
2010-01-20,19.5597
2010-01-19,18.0100
2010-01-15,17.9175
2010-01-14,17.4188
2010-01-13,17.6395
2010-01-12,17.9987
2010-01-11,17.4444
2010-01-08,17.3320
2010-01-07,17.6831
2010-01-06,18.5891
2010-01-05,19.2077
2010-01-04,19.9092
2009-12-31,20.6415
2009-12-30,19.8963
2009-12-29,19.4423
2009-12-28,19.5408
2009-12-24,19.3981
2009-12-23,19.5785
2009-12-22,19.7980
2009-12-21,20.1221
2009-12-18,20.4720
2009-12-17,18.9791
2009-12-16,19.2045
2009-12-15,18.3533
2009-12-14,17.8969
2009-12-11,18.1575
2009-12-10,18.3733
2009-12-09,18.8371
2009-12-08,19.0316
2009-12-07,19.3610
2009-12-04,19.7273
2009-12-03,20.2688
2009-12-02,20.5406
2009-12-01,20.9411
2009-11-30,21.5090
2009-11-27,21.8003
2009-11-25,21.1862
2009-11-24,21.5410
2009-11-23,20.0264
2009-11-20,20.4172
2009-11-19,20.6665
2009-11-18,20.0160
2009-11-17,19.9985
2009-11-16,20.2904
2009-11-13,20.8445
2009-11-12,20.6732
2009-11-11,20.2583
2009-11-10,20.5843
2009-11-09,20.9507
2009-11-06,21.5041
2009-11-05,21.7121
2009-11-04,22.2796
2009-11-03,22.6359
2009-11-02,22.6359
2009-10-30,22.5157
2009-10-29,22.6678
2009-10-28,23.2775
2009-10-27,22.9633
2009-10-26,22.6523
2009-10-23,21.1882
2009-10-22,21.3035
2009-10-21,20.6972
2009-10-20,20.3350
2009-10-19,18.8706
2009-10-16,19.1788
2009-10-15,19.9695
2009-10-14,19.5195
2009-10-13,19.7933
2009-10-12,19.9386
2009-10-09,19.4994
2009-10-08,19.7151
2009-10-07,19.9366
2009-10-06,20.2226
2009-10-05,20.3014
2009-10-02,20.6188
2009-10-01,18.5251
2009-09-30,17.0793
2009-09-29,17.5074
2009-09-28,18.1062
2009-09-25,18.5764
2009-09-24,18.5541
2009-09-23,17.7716
2009-09-22,18.0563
2009-09-21,17.9486
2009-09-18,18.1831
2009-09-17,18.4826
2009-09-16,18.7266
2009-09-15,18.9745
2009-09-14,19.3525
2009-09-11,19.5368
2009-09-10,19.7888
2009-09-09,20.0341
