Dates,MACDEXT Values
2010-04-06,23.0828
2010-04-05,20.4440
2010-04-01,2.6388
2010-03-31,22.2189
2010-03-30,19.9645
2010-03-29,2.2544
2010-03-26,21.4869
2010-03-25,19.6004
2010-03-24,1.8865
2010-03-23,21.1762
2010-03-22,19.3144
2010-03-19,1.8617
2010-03-18,20.3684
2010-03-17,19.1407
2010-03-16,1.2277
2010-03-15,19.5407
2010-03-12,19.0295
2010-03-11,0.5112
2010-03-10,19.3254
2010-03-09,18.9968
2010-03-08,0.3286
2010-03-05,18.6656
2010-03-04,18.8809
2010-03-03,-0.2153
2010-03-02,18.1311
2010-03-01,18.6922
2010-02-26,-0.5611
2010-02-25,18.7674
2010-02-24,18.2696
2010-02-23,0.4978
2010-02-22,18.9421
2010-02-19,17.5854
2010-02-18,1.3567
2010-02-17,18.9132
2010-02-16,16.6885
2010-02-12,2.2246
2010-02-11,19.6125
2010-02-10,15.5936
2010-02-09,4.0188
2010-02-08,19.3673
2010-02-05,14.1897
2010-02-04,5.1776
2010-02-03,19.2471
2010-02-02,12.5178
2010-02-01,6.7293
2010-01-29,18.2818
2010-01-28,10.3014
2010-01-27,7.9804
2010-01-26,16.9672
2010-01-25,7.7842
2010-01-22,9.1830
2010-01-21,14.3276
2010-01-20,5.1413
2010-01-19,9.1863
2010-01-15,12.6098
2010-01-14,2.6322
2010-01-13,9.9776
2010-01-12,10.8704
2010-01-11,0.3553
2010-01-08,10.5151
2010-01-07,9.0590
2010-01-06,-1.7823
2010-01-05,10.8413
2010-01-04,6.9768
2009-12-31,-3.6539
2009-12-30,10.6307
2009-12-29,4.3205
2009-12-28,-5.2523
2009-12-24,9.5727
2009-12-23,-0.7002
2009-12-22,-6.4978
2009-12-21,5.7977
2009-12-18,-4.3734
2009-12-17,-7.1537
2009-12-16,2.7803
2009-12-15,-6.8185
2009-12-14,-7.3966
2009-12-11,0.5781
2009-12-10,-8.2547
2009-12-09,-7.3991
2009-12-08,-0.8556
2009-12-07,-7.8820
2009-12-04,-7.1123
2009-12-03,-0.7697
2009-12-02,-8.3681
2009-12-01,-6.7123
2009-11-30,-1.6558
2009-11-27,-7.7855
2009-11-25,-6.0187
2009-11-24,-1.7667
2009-11-23,-7.4085
2009-11-20,-5.3519
2009-11-19,-2.0566
2009-11-18,-6.8898
2009-11-17,-4.7738
2009-11-16,-2.1159
2009-11-13,-6.6027
2009-11-12,-4.3221
2009-11-11,-2.2806
2009-11-10,-6.5599
2009-11-09,-4.1000
2009-11-06,-2.4599
2009-11-05,-6.8406
2009-11-04,-4.1093
2009-11-03,-2.7314
2009-11-02,-5.6741
2009-10-30,-4.3388
2009-10-29,-1.3353
2009-10-28,-4.2813
2009-10-27,-4.9039
2009-10-26,0.6225
2009-10-23,-2.1263
2009-10-22,-5.8132
2009-10-21,3.6868
2009-10-20,-1.7838
2009-10-19,-7.0866
2009-10-16,5.3028
2009-10-15,-2.2059
2009-10-14,-8.3705
2009-10-13,6.1646
2009-10-12,-2.8243
2009-10-09,-9.6787
2009-10-08,6.8544
2009-10-07,-4.6033
2009-10-06,-11.0642
2009-10-05,6.4609
2009-10-02,-6.6435
2009-10-01,-12.2533
2009-09-30,5.6098
2009-09-29,-8.9067
2009-09-28,-13.1100
2009-09-25,4.2033
2009-09-24,-10.7597
2009-09-23,-13.4793
2009-09-22,2.7196
2009-09-21,-12.4648
2009-09-18,-13.3201
2009-09-17,0.8552
2009-09-16,-13.5870
2009-09-15,-12.6577
2009-09-14,-0.9293
2009-09-11,-13.3394
2009-09-10,-11.6123
2009-09-09,-1.7270
2009-09-08,-13.9798
2009-09-04,-10.4121
2009-09-03,-3.5677
2009-09-02,-15.2939
2009-09-01,-8.9594
2009-08-31,-6.3346
2009-08-28,-15.3053
2009-08-27,-7.1523
2009-08-26,-8.1530
2009-08-25,-14.3534
2009-08-24,-5.2737
2009-08-21,-9.0797
2009-08-20,-12.2302
2009-08-19,-3.5408
2009-08-18,-8.6894
2009-08-17,-9.3270
2009-08-14,-2.3016
2009-08-13,-7.0254
2009-08-12,-6.5031
2009-08-11,-1.4552
2009-08-10,-5.0479
2009-08-07,-4.1792
2009-08-06,-0.9918
2009-08-05,-3.1873
2009-08-04,-2.5375
2009-08-03,-1.0119
2009-07-31,-1.5257
2009-07-30,-0.9048
2009-07-29,-1.4971
2009-07-28,0.5923
2009-07-27,0.9697
2009-07-24,-2.3667
2009-07-23,3.3364
2009-07-22,1.6023
2009-07-21,-3.6015
2009-07-20,5.2038
2009-07-17,1.2426
2009-07-16,-4.9711
2009-07-15,6.2137
2009-07-14,-1.0773
2009-07-13,-6.2712
2009-07-10,5.1939
2009-07-09,-1.7095
2009-07-08,-7.2752
2009-07-07,5.5657
2009-07-06,-2.3330
2009-07-02,-8.2241
2009-07-01,5.8911
2009-06-30,-4.3593
2009-06-29,-9.0871
2009-06-26,4.7278
2009-06-25,-6.9047
2009-06-24,-9.6747
2009-06-23,2.7700
2009-06-22,-8.7315
2009-06-19,-9.9400
2009-06-18,1.2084
2009-06-17,-10.1431
2009-06-16,-9.8141
2009-06-15,-0.3290
2009-06-12,-10.7242
2009-06-11,-9.2896
2009-06-10,-1.4346
2009-06-09,-10.4581
2009-06-08,-8.3988
2009-06-05,-2.0593
2009-06-04,-10.1135
2009-06-03,-7.2487
2009-06-02,-2.8648
2009-06-01,-10.2496
2009-05-29,-5.8108
2009-05-28,-4.4389
2009-05-27,-10.1001
2009-05-26,-4.0912
2009-05-22,-6.0089
2009-05-21,-9.6479
2009-05-20,-2.1541
2009-05-19,-7.4938
2009-05-18,-9.2916
2009-05-15,-0.1255
2009-05-14,-9.1661
2009-05-13,-7.5988
2009-05-12,1.9794
2009-05-11,-9.5782
2009-05-08,-5.4225
2009-05-07,3.9768
2009-05-06,-9.3993
2009-05-05,-2.7066
2009-05-04,5.8614
2009-05-01,-8.5680
2009-04-30,-0.1073
2009-04-29,7.5365
2009-04-28,-7.6438
2009-04-27,2.8276
2009-04-24,8.9809
2009-04-23,-6.1532
2009-04-22,5.2266
2009-04-21,10.0958
2009-04-20,-4.8691
2009-04-17,7.3334
2009-04-16,10.9038
2009-04-15,-3.5704
2009-04-14,8.6094
2009-04-13,11.4015
2009-04-09,-2.7920
2009-04-08,9.6526
2009-04-07,11.5913
2009-04-06,-1.9387
2009-04-03,10.3780
2009-04-02,11.5802
2009-04-01,-1.2021
2009-03-31,11.5384
2009-03-30,11.3920
2009-03-27,0.1464
2009-03-26,12.3698
2009-03-25,10.9997
2009-03-24,1.3701
2009-03-23,12.8917
2009-03-20,10.3731
2009-03-19,2.5187
2009-03-18,12.8619
2009-03-17,9.5400
2009-03-16,3.3219
2009-03-13,12.4987
2009-03-12,8.6355
2009-03-11,3.8632
2009-03-10,11.8126
2009-03-09,7.7127
2009-03-06,4.1000
2009-03-05,10.3179
2009-03-04,6.8045
2009-03-03,3.5134
2009-03-02,9.5523
2009-02-27,5.9895
2009-02-26,3.5628
2009-02-25,8.6847
2009-02-24,5.1697
2009-02-23,3.5149
2009-02-20,8.0079
2009-02-19,4.3969
2009-02-18,3.6110
2009-02-17,6.7299
2009-02-13,3.6981
2009-02-12,3.0318
2009-02-11,5.3939
2009-02-10,3.1212
2009-02-09,2.2726
2009-02-06,4.7219
2009-02-05,2.7040
2009-02-04,2.0179
2009-02-03,4.1930
2009-02-02,2.3607
2009-01-30,1.8323
2009-01-29,3.6391
2009-01-28,2.0901
2009-01-27,1.5490
2009-01-26,2.9830
2009-01-23,1.9288
2009-01-22,1.0541
2009-01-21,2.1742
2009-01-20,1.8735
2009-01-16,0.3007
2009-01-15,1.7289
2009-01-14,1.8898
2009-01-13,-0.1609
2009-01-12,1.7192
2009-01-09,1.9422
2009-01-08,-0.2230
2009-01-07,1.5380
2009-01-06,1.9410
2009-01-05,-0.4030
2009-01-02,1.6388
2008-12-31,1.8003
2008-12-30,-0.1614
2008-12-29,1.6323
2008-12-26,1.5488
2008-12-24,0.0835
2008-12-23,1.7575
2008-12-22,1.1660
2008-12-19,0.5915
2008-12-18,2.1877
2008-12-17,0.6623
2008-12-16,1.5254
2008-12-15,2.4851
2008-12-12,0.0236
2008-12-11,2.4615
2008-12-10,2.3209
2008-12-09,-0.6953
2008-12-08,3.0162
2008-12-05,2.2000
2008-12-04,-1.4274
2008-12-03,3.6274
2008-12-02,1.7089
2008-12-01,-2.2135
2008-11-28,3.9224
2008-11-26,0.2710
2008-11-25,-3.0105
2008-11-24,3.2815
2008-11-21,-0.6245
2008-11-20,-3.6653
2008-11-19,3.0408
2008-11-18,-1.8127
2008-11-17,-4.1707
2008-11-14,2.3580
2008-11-13,-2.7755
2008-11-12,-4.4383
2008-11-11,1.6628
2008-11-10,-3.5610
2008-11-07,-4.4981
2008-11-06,0.9371
2008-11-05,-3.9846
2008-11-04,-4.2985
2008-11-03,0.3138
2008-10-31,-4.2682
2008-10-30,-3.8578
2008-10-29,-0.4105
2008-10-28,-4.8745
2008-10-27,-3.2209
2008-10-24,-1.6537
2008-10-23,-5.4643
2008-10-22,-2.3508
2008-10-21,-3.1135
2008-10-20,-5.6225
2008-10-17,-1.3181
2008-10-16,-4.3045
2008-10-15,-5.1731
2008-10-14,-0.1682
2008-10-13,-5.0049
2008-10-10,-4.2206
2008-10-09,1.0589
2008-10-08,-5.2794
2008-10-07,-3.3139
2008-10-06,2.3617
2008-10-03,-5.6757
2008-10-02,-1.7644
2008-10-01,3.7034
2008-09-30,-5.4678
2008-09-29,-0.0182
2008-09-26,4.9914
2008-09-25,-5.0096
2008-09-24,1.4638
2008-09-23,6.1077
2008-09-22,-4.6440
2008-09-19,2.9564
2008-09-18,7.0697
2008-09-17,-4.1133
2008-09-16,3.8299
2008-09-15,7.7610
2008-09-12,-3.9312
2008-09-11,4.7265
2008-09-10,8.3218
2008-09-09,-3.5953
2008-09-08,5.8704
2008-09-05,8.6630
2008-09-04,-2.7926
2008-09-03,7.5053
2008-09-02,8.6681
2008-08-29,-1.1628
2008-08-28,8.7611
2008-08-27,8.2749
2008-08-26,0.4862
2008-08-25,9.8272
2008-08-22,7.5095
2008-08-21,2.3176
2008-08-20,10.0290
2008-08-19,6.3913
2008-08-18,3.6377
2008-08-15,10.1216
2008-08-14,4.9862
2008-08-13,5.1353
2008-08-12,9.1783
2008-08-11,3.3209
2008-08-08,5.8574
2008-08-07,8.8767
2008-08-06,1.4750
2008-08-05,7.4017
2008-08-04,7.7974
2008-08-01,-0.5965
2008-07-31,8.3939
2008-07-30,5.9165
2008-07-29,-2.7381
2008-07-28,8.6547
2008-07-25,3.9664
2008-07-24,-4.7686
2008-07-23,8.7350
2008-07-22,1.8729
2008-07-21,-6.7065
2008-07-18,8.5793
2008-07-17,-0.2372
2008-07-16,-8.4469
2008-07-15,8.2097
2008-07-14,-2.6164
2008-07-11,-9.9920
2008-07-10,7.3756
2008-07-09,-4.8667
2008-07-08,-11.1600
2008-07-07,6.2934
2008-07-03,-7.4347
2008-07-02,-11.9674
2008-07-01,4.5327
2008-06-30,-9.7669
2008-06-27,-12.3489
2008-06-26,2.5820
2008-06-25,-11.4772
2008-06-24,-12.3162
2008-06-23,0.8390
2008-06-20,-12.3580
2008-06-19,-11.8567
2008-06-18,-0.5013
2008-06-17,-13.4739
2008-06-16,-11.0731
2008-06-13,-2.4008
2008-06-12,-13.7912
2008-06-11,-9.9071
2008-06-10,-3.8841
2008-06-09,-14.1433
2008-06-06,-8.4263
2008-06-05,-5.7169
2008-06-04,-13.1284
2008-06-03,-6.6240
2008-06-02,-6.5045
2008-05-30,-12.1327
2008-05-29,-4.7527
2008-05-28,-7.3800
2008-05-27,-10.8685
2008-05-23,-2.8391
2008-05-22,-8.0293
2008-05-21,-9.4727
2008-05-20,-0.9325
2008-05-19,-8.5402
2008-05-16,-7.3417
2008-05-15,0.8399
2008-05-14,-8.1816
2008-05-13,-5.3058
2008-05-12,2.4404
2008-05-09,-7.7462
2008-05-08,-2.9796
2008-05-07,3.8319
2008-05-06,-6.8115
2008-05-05,-0.4645
2008-05-02,5.0346
2008-05-01,-5.4991
2008-04-30,2.0781
2008-04-29,6.0100
2008-04-28,-3.9319
2008-04-25,3.7129
2008-04-24,6.7707
2008-04-23,-3.0578
2008-04-22,5.0895
2008-04-21,7.4136
2008-04-18,-2.3241
2008-04-17,6.2912
2008-04-16,8.0295
2008-04-15,-1.7384
2008-04-14,6.4792
2008-04-11,8.4939
2008-04-10,-2.0147
2008-04-09,7.0625
2008-04-08,8.8811
2008-04-07,-1.8186
2008-04-04,7.2175
2008-04-03,9.1081
2008-04-02,-1.8907
2008-04-01,7.8452
2008-03-31,9.2518
2008-03-28,-1.4066
2008-03-27,8.3141
2008-03-26,9.3601
2008-03-25,-1.0459
2008-03-24,8.9239
2008-03-20,9.3624
2008-03-19,-0.4386
2008-03-18,9.4992
2008-03-17,9.2858
2008-03-14,0.2133
2008-03-13,10.6331
2008-03-12,9.0781
2008-03-11,1.5550
2008-03-10,10.4703
2008-03-07,8.6266
2008-03-06,1.8437
2008-03-05,9.9641
2008-03-04,8.1102
2008-03-03,1.8539
2008-02-29,9.1060
2008-02-28,7.5541
2008-02-27,1.5519
2008-02-26,8.5108
2008-02-25,6.9319
2008-02-22,1.5789
2008-02-21,8.8190
2008-02-20,6.1839
2008-02-19,2.6351
2008-02-15,8.3357
2008-02-14,5.3327
2008-02-13,3.0030
2008-02-12,8.2344
2008-02-11,4.4866
2008-02-08,3.7478
2008-02-07,7.6297
2008-02-06,3.7130
2008-02-05,3.9167
2008-02-04,6.5695
2008-02-01,3.0580
2008-01-31,3.5115
2008-01-30,5.8224
2008-01-29,2.5411
2008-01-28,3.2813
2008-01-25,4.9597
2008-01-24,2.0339
2008-01-23,2.9257
2008-01-22,3.5058
2008-01-18,1.6284
2008-01-17,1.8773
2008-01-16,1.7791
2008-01-15,1.4524
2008-01-14,0.3268
2008-01-11,1.1585
2008-01-10,1.5214
2008-01-09,-0.3629
2008-01-08,0.7204
2008-01-07,1.7765
2008-01-04,-1.0561
2008-01-03,1.2719
2008-01-02,2.1731
2007-12-31,-0.9012
2007-12-28,1.7350
2007-12-27,2.5560
2007-12-26,-0.8210
2007-12-24,1.9170
2007-12-21,2.9201
2007-12-20,-1.0031
2007-12-19,1.2581
2007-12-18,3.3558
2007-12-17,-2.0977
2007-12-14,1.3103
2007-12-13,3.7603
2007-12-12,-2.4500
2007-12-11,1.9210
2007-12-10,4.1095
2007-12-07,-2.1885
2007-12-06,2.4001
2007-12-05,4.2556
2007-12-04,-1.8555
2007-12-03,3.4553
2007-11-30,4.3166
2007-11-29,-0.8614
2007-11-28,4.2891
2007-11-27,4.2750
2007-11-26,0.0140
2007-11-23,4.7180
2007-11-21,4.0756
2007-11-20,0.6423
2007-11-19,5.0118
2007-11-16,3.7495
2007-11-15,1.2623
2007-11-14,5.8385
2007-11-13,3.2131
2007-11-12,2.6254
2007-11-09,4.8987
2007-11-08,2.4336
2007-11-07,2.4651
2007-11-06,4.4535
2007-11-05,1.5850
2007-11-02,2.8685
2007-11-01,3.2358
2007-10-31,0.6407
2007-10-30,2.5951
2007-10-29,2.9492
2007-10-26,-0.2906
2007-10-25,3.2398
2007-10-24,3.0808
2007-10-23,-1.3503
2007-10-22,4.4311
2007-10-19,2.4943
2007-10-18,-2.5999
2007-10-17,5.0942
2007-10-16,1.7831
2007-10-15,-3.7661
2007-10-12,5.5492
2007-10-11,0.1843
2007-10-10,-4.8989
2007-10-09,5.0832
2007-10-08,-1.1769
2007-10-05,-6.0107
2007-10-04,4.8338
2007-10-03,-2.7395
2007-10-02,-7.0920
2007-10-01,4.3525
2007-09-28,-4.0450
2007-09-27,-8.1129
2007-09-26,4.0679
2007-09-25,-5.1456
2007-09-24,-9.0563
2007-09-21,3.9108
2007-09-20,-6.5885
2007-09-19,-9.8821
2007-09-18,3.2936
2007-09-17,-8.1657
2007-09-14,-10.4696
2007-09-13,2.3039
2007-09-12,-8.0011
2007-09-11,-10.7245
2007-09-10,2.7233
2007-09-07,-8.4119
2007-09-06,-10.9349
2007-09-05,2.5230
2007-09-04,-9.8225
2007-08-31,-10.9664
2007-08-30,1.1439
2007-08-29,-10.9083
2007-08-28,-10.6777
2007-08-27,-0.2306
2007-08-24,-11.9272
2007-08-23,-10.1569
2007-08-22,-1.7702
2007-08-21,-12.5363
2007-08-20,-9.4409
2007-08-17,-3.0954
2007-08-16,-12.5773
2007-08-15,-8.4896
2007-08-14,-4.0877
2007-08-13,-11.8760
2007-08-10,-7.3171
2007-08-09,-4.5589
2007-08-08,-10.4597
2007-08-07,-5.9527
2007-08-06,-4.5070
2007-08-03,-9.8953
2007-08-02,-4.4385
2007-08-01,-5.4568
2007-07-31,-8.6955
2007-07-30,-2.8620
2007-07-27,-5.8335
2007-07-26,-7.2237
2007-07-25,-1.3595
2007-07-24,-5.8642
2007-07-23,-6.2214
2007-07-20,-0.0314
2007-07-19,-6.1900
2007-07-18,-5.4827
2007-07-17,1.2785
2007-07-16,-6.7612
2007-07-13,-3.9744
2007-07-12,2.6099
2007-07-11,-6.5842
2007-07-10,-2.0251
2007-07-09,3.8711
2007-07-06,-5.8962
2007-07-05,0.4034
2007-07-03,4.8925
2007-07-02,-4.4891
2007-06-29,3.1681
2007-06-28,5.6785
2007-06-27,-2.5104
2007-06-26,4.2930
2007-06-25,6.1699
2007-06-22,-1.8768
2007-06-21,4.8274
2007-06-20,6.3819
2007-06-19,-1.5545
2007-06-18,4.7287
2007-06-15,6.3417
2007-06-14,-1.6130
2007-06-13,5.5676
2007-06-12,6.2630
2007-06-11,-0.6954
2007-06-08,6.5000
2007-06-07,5.9663
2007-06-06,0.5337
2007-06-05,7.3770
2007-06-04,5.4031
2007-06-01,1.9738
2007-05-31,7.1668
2007-05-30,4.7692
2007-05-29,2.3976
2007-05-25,7.4775
2007-05-24,4.2843
2007-05-23,3.1932
2007-05-22,7.5906
2007-05-21,3.8918
2007-05-18,3.6988
2007-05-17,6.2018
2007-05-16,3.4674
2007-05-15,2.7344
2007-05-14,4.4654
2007-05-11,3.2946
2007-05-10,1.1708
2007-05-09,4.0198
2007-05-08,3.4465
2007-05-07,0.5733
2007-05-04,2.8972
2007-05-03,3.8253
2007-05-02,-0.9281
2007-05-01,1.4321
2007-04-30,4.4797
2007-04-27,-3.0476
2007-04-26,1.6714
2007-04-25,5.4746
2007-04-24,-3.8032
2007-04-23,2.8027
2007-04-20,6.5704
2007-04-19,-3.7677
2007-04-18,3.9453
2007-04-17,7.6939
2007-04-16,-3.7485
2007-04-13,3.7712
2007-04-12,8.9253
2007-04-11,-5.1541
2007-04-10,4.6463
2007-04-09,10.4127
2007-04-05,-5.7663
2007-04-04,5.8327
2007-04-03,11.8624
2007-04-02,-6.0297
2007-03-30,7.4288
2007-03-29,13.2618
2007-03-28,-5.8330
2007-03-27,8.7864
2007-03-26,14.5613
2007-03-23,-5.7749
2007-03-22,10.3869
2007-03-21,15.7060
2007-03-20,-5.3191
2007-03-19,11.5333
2007-03-16,16.6459
2007-03-15,-5.1126
2007-03-14,12.9138
2007-03-13,17.3678
2007-03-12,-4.4540
2007-03-09,15.0283
2007-03-08,17.8744
2007-03-07,-2.8461
2007-03-06,17.1574
2007-03-05,17.9809
2007-03-02,-0.8234
2007-03-01,17.6943
2007-02-28,17.6918
2007-02-27,0.0025
2007-02-26,18.4270
2007-02-23,17.2045
2007-02-22,1.2224
2007-02-21,19.1244
2007-02-20,16.4576
2007-02-16,2.6668
2007-02-15,19.0886
2007-02-14,15.4321
2007-02-13,3.6566
2007-02-12,18.8456
2007-02-09,14.2933
2007-02-08,4.5523
2007-02-07,18.0305
2007-02-06,13.0682
2007-02-05,4.9623
2007-02-02,17.4735
2007-02-01,11.8466
2007-01-31,5.6269
2007-01-30,15.9865
2007-01-29,10.6632
2007-01-26,5.3233
2007-01-25,14.5558
2007-01-24,9.6335
2007-01-23,4.9223
2007-01-22,13.3089
2007-01-19,8.8153
2007-01-18,4.4936
2007-01-17,11.7045
2007-01-16,8.1900
2007-01-12,3.5145
2007-01-11,9.8945
2007-01-10,7.8454
2007-01-09,2.0492
2007-01-08,8.8398
2007-01-05,7.7973
2007-01-04,1.0426
2007-01-03,7.8197
2006-12-29,7.9513
2006-12-28,-0.1316
2006-12-27,7.0357
2006-12-26,8.2885
2006-12-22,-1.2528
2006-12-21,6.8237
2006-12-20,8.7256
2006-12-19,-1.9019
2006-12-18,6.7192
2006-12-15,9.2363
2006-12-14,-2.5171
2006-12-13,7.1919
2006-12-12,9.7694
2006-12-11,-2.5775
2006-12-08,7.6805
2006-12-07,10.2329
2006-12-06,-2.5523
2006-12-05,8.6031
2006-12-04,10.6055
2006-12-01,-2.0024
2006-11-30,9.4616
2006-11-29,10.8443
2006-11-28,-1.3826
2006-11-27,10.2259
2006-11-24,10.9076
2006-11-22,-0.6817
2006-11-21,10.8545
2006-11-20,10.8516
2006-11-17,0.0029
2006-11-16,10.9696
2006-11-15,10.6297
2006-11-14,0.3399
2006-11-13,11.4204
2006-11-10,10.2854
2006-11-09,1.1350
2006-11-08,11.5174
2006-11-07,9.7782
2006-11-06,1.7392
2006-11-03,11.3626
2006-11-02,9.1685
2006-11-01,2.1941
2006-10-31,11.0343
2006-10-30,8.5064
2006-10-27,2.5279
2006-10-26,10.7521
2006-10-25,7.8312
2006-10-24,2.9208
2006-10-23,10.0319
2006-10-20,7.1377
2006-10-19,2.8942
2006-10-18,9.7217
2006-10-17,6.4662
2006-10-16,3.2556
2006-10-13,8.8573
2006-10-12,5.8079
2006-10-11,3.0494
2006-10-10,7.8710
2006-10-09,5.1942
2006-10-06,2.6768
2006-10-05,6.8556
2006-10-04,4.6637
2006-10-03,2.1919
2006-10-02,6.0299
2006-09-29,4.1689
2006-09-28,1.8609
2006-09-27,5.4040
2006-09-26,3.7256
2006-09-25,1.6784
2006-09-22,4.9576
2006-09-21,3.3241
2006-09-20,1.6335
2006-09-19,4.5107
2006-09-18,2.9918
2006-09-15,1.5189
2006-09-14,3.9876
2006-09-13,2.7282
2006-09-12,1.2594
2006-09-11,3.7973
2006-09-08,2.5329
2006-09-07,1.2643
2006-09-06,3.3339
2006-09-05,2.3354
2006-09-01,0.9985
2006-08-31,3.0966
2006-08-30,2.1807
2006-08-29,0.9159
2006-08-28,2.4030
2006-08-25,2.0141
2006-08-24,0.3889
2006-08-23,2.0396
2006-08-22,1.8769
2006-08-21,0.1627
2006-08-18,1.7904
2006-08-17,1.7494
2006-08-16,0.0411
2006-08-15,1.9670
2006-08-14,1.6101
2006-08-11,0.3569
2006-08-10,2.1385
2006-08-09,1.4323
2006-08-08,0.7062
2006-08-07,2.2303
2006-08-04,1.2153
2006-08-03,1.0150
2006-08-02,2.0190
2006-08-01,1.0384
2006-07-31,0.9805
2006-07-28,1.9420
2006-07-27,0.8975
2006-07-26,1.0445
2006-07-25,1.5975
2006-07-24,0.7941
2006-07-21,0.8035
2006-07-20,1.1675
2006-07-19,0.7247
2006-07-18,0.4429
2006-07-17,0.8924
2006-07-14,0.7184
2006-07-13,0.1740
2006-07-12,0.5365
2006-07-11,0.7372
2006-07-10,-0.2007
2006-07-07,0.3673
2006-07-06,0.8260
2006-07-05,-0.4587
2006-07-03,0.1853
2006-06-30,0.9726
2006-06-29,-0.7873
2006-06-28,0.6385
2006-06-27,1.1742
2006-06-26,-0.5356
2006-06-23,0.7504
2006-06-22,1.3707
2006-06-21,-0.6204
2006-06-20,1.0110
2006-06-19,1.5849
2006-06-16,-0.5739
2006-06-15,0.9731
2006-06-14,1.7940
2006-06-13,-0.8209
2006-06-12,1.1107
2006-06-09,1.9946
2006-06-08,-0.8839
2006-06-07,1.0620
2006-06-06,2.2038
2006-06-05,-1.1418
2006-06-02,1.3356
2006-06-01,2.4185
2006-05-31,-1.0829
2006-05-30,1.6870
2006-05-26,2.6407
2006-05-25,-0.9537
2006-05-24,1.9991
2006-05-23,2.8671
2006-05-22,-0.8680
2006-05-19,2.4077
2006-05-18,3.0932
2006-05-17,-0.6855
2006-05-16,2.6777
2006-05-15,3.3107
2006-05-12,-0.6330
2006-05-11,2.8934
2006-05-10,3.5493
2006-05-09,-0.6558
2006-05-08,2.7784
2006-05-05,3.8023
2006-05-04,-1.0240
2006-05-03,2.9930
2006-05-02,4.1047
2006-05-01,-1.1117
2006-04-28,2.9945
2006-04-27,4.4273
2006-04-26,-1.4328
2006-04-25,3.3354
2006-04-24,4.8050
2006-04-21,-1.4695
2006-04-20,3.7249
2006-04-19,5.1908
2006-04-18,-1.4659
2006-04-17,4.0338
2006-04-13,5.5514
2006-04-12,-1.5176
2006-04-11,4.3654
2006-04-10,5.9295
2006-04-07,-1.5641
2006-04-06,4.8246
2006-04-05,6.2932
2006-04-04,-1.4686
2006-04-03,5.1710
2006-03-31,6.5814
2006-03-30,-1.4105
2006-03-29,5.4995
2006-03-28,6.7886
2006-03-27,-1.2892
2006-03-24,5.8965
2006-03-23,6.8981
2006-03-22,-1.0015
2006-03-21,6.3936
2006-03-20,6.9138
2006-03-17,-0.5202
2006-03-16,6.8077
2006-03-15,6.8160
2006-03-14,-0.0083
2006-03-13,6.9706
2006-03-10,6.5901
2006-03-09,0.3805
2006-03-08,7.4362
2006-03-07,6.2309
2006-03-06,1.2053
2006-03-03,7.6393
2006-03-02,5.7212
2006-03-01,1.9182
2006-02-28,7.4183
2006-02-27,5.1303
2006-02-24,2.2880
2006-02-23,7.0361
2006-02-22,4.5228
2006-02-21,2.5133
2006-02-17,6.4842
2006-02-16,3.9289
2006-02-15,2.5553
2006-02-14,6.0384
2006-02-13,3.3811
2006-02-10,2.6573
2006-02-09,5.5137
2006-02-08,2.8413
2006-02-07,2.6724
2006-02-06,4.7741
2006-02-03,2.3195
2006-02-02,2.4546
2006-02-01,3.7375
2006-01-31,1.8812
2006-01-30,1.8564
2006-01-27,2.8488
2006-01-26,1.5514
2006-01-25,1.2974
2006-01-24,2.3213
2006-01-23,1.3380
2006-01-20,0.9833
2006-01-19,1.9512
2006-01-18,1.1708
2006-01-17,0.7804
2006-01-13,1.6908
2006-01-12,1.0291
2006-01-11,0.6617
2006-01-10,1.5542
2006-01-09,0.8925
2006-01-06,0.6617
2006-01-05,1.1799
2006-01-04,0.7502
2006-01-03,0.4297
2005-12-30,0.8176
2005-12-29,0.6760
2005-12-28,0.1416
2005-12-27,0.8291
2005-12-23,0.7316
2005-12-22,0.0975
2005-12-21,0.7693
2005-12-20,0.8566
2005-12-19,-0.0873
2005-12-16,0.9284
2005-12-15,1.0570
2005-12-14,-0.1287
2005-12-13,0.8171
2005-12-12,1.3348
2005-12-09,-0.5177
2005-12-08,0.6754
2005-12-07,1.7369
2005-12-06,-1.0615
2005-12-05,0.4614
2005-12-02,2.2868
2005-12-01,-1.8254
2005-11-30,0.2735
2005-11-29,2.9597
2005-11-28,-2.6862
2005-11-25,0.5124
2005-11-23,3.7785
2005-11-22,-3.2661
2005-11-21,1.3182
2005-11-18,4.7020
2005-11-17,-3.3837
2005-11-16,1.9537
2005-11-15,5.6801
2005-11-14,-3.7265
2005-11-11,2.5733
2005-11-10,6.7495
2005-11-09,-4.1761
2005-11-08,3.4282
2005-11-07,7.9032
2005-11-04,-4.4750
2005-11-03,4.4361
2005-11-02,9.1288
2005-11-01,-4.6928
2005-10-31,5.6245
2005-10-28,10.3577
2005-10-27,-4.7332
2005-10-26,6.5170
2005-10-25,11.3949
2005-10-24,-4.8779
2005-10-21,7.6428
2005-10-20,12.2771
2005-10-19,-4.6343
2005-10-18,8.8237
2005-10-17,12.9636
2005-10-14,-4.1398
2005-10-13,10.1217
2005-10-12,13.4298
2005-10-11,-3.3081
2005-10-10,11.5778
2005-10-07,13.6711
2005-10-06,-2.0933
2005-10-05,12.9571
