Dates,KAMA Values
2014-04-17,111.2665
2014-04-16,111.2900
2014-04-15,111.3350
2014-04-14,111.4008
2014-04-11,111.4748
2014-04-10,111.5674
2014-04-09,111.6537
2014-04-08,111.7038
2014-04-07,111.7838
2014-04-04,111.8500
2014-04-03,111.8900
2014-04-02,111.9105
2014-04-01,111.9383
2014-03-31,111.9692
2014-03-28,112.0333
2014-03-27,112.1126
2014-03-26,112.2020
2014-03-25,112.2882
2014-03-24,112.3706
2014-03-21,112.4686
2014-03-20,112.5808
2014-03-19,112.6795
2014-03-18,112.7882
2014-03-17,112.8896
2014-03-14,112.9729
2014-03-13,113.0862
2014-03-12,113.2067
2014-03-11,113.3085
2014-03-10,113.4002
2014-03-07,113.4840
2014-03-06,113.5445
2014-03-05,113.6015
2014-03-04,113.6602
2014-03-03,113.7003
2014-02-28,113.7741
2014-02-27,113.8405
2014-02-26,113.9171
2014-02-25,114.0285
2014-02-24,114.1383
2014-02-21,114.2066
2014-02-20,114.2993
2014-02-19,114.3734
2014-02-18,114.4721
2014-02-14,114.5339
2014-02-13,114.6093
2014-02-12,114.7003
2014-02-11,114.8189
2014-02-10,114.9133
2014-02-07,115.0687
2014-02-06,115.2340
2014-02-05,115.4843
2014-02-04,115.7663
2014-02-03,116.0381
2014-01-31,116.3194
2014-01-30,116.5747
2014-01-29,116.8165
2014-01-28,117.0076
2014-01-27,117.0044
2014-01-24,116.9920
2014-01-23,117.0027
2014-01-22,116.8327
2014-01-21,116.5006
2014-01-17,116.2789
2014-01-16,116.0972
2014-01-15,115.9159
2014-01-14,115.7045
2014-01-13,115.5180
2014-01-10,115.2935
2014-01-09,115.0008
2014-01-08,114.6857
2014-01-07,114.4079
2014-01-06,114.1309
2014-01-03,113.9352
2014-01-02,113.7709
2013-12-31,113.6393
2013-12-30,113.5083
2013-12-27,113.3992
2013-12-26,113.2392
2013-12-24,113.0097
2013-12-23,112.8305
2013-12-20,112.6574
2013-12-19,112.4569
2013-12-18,112.3133
2013-12-17,112.1417
2013-12-16,111.9406
2013-12-13,111.7789
2013-12-12,111.6510
2013-12-11,111.5552
2013-12-10,111.4736
2013-12-09,111.3308
2013-12-06,111.1281
2013-12-05,110.8991
2013-12-04,110.7730
2013-12-03,110.6942
2013-12-02,110.5875
2013-11-29,110.3671
2013-11-27,110.1291
2013-11-26,109.8508
2013-11-25,109.5601
2013-11-22,109.3440
2013-11-21,108.9526
2013-11-20,108.7098
2013-11-19,108.4730
2013-11-18,107.9393
2013-11-15,107.2616
2013-11-14,106.6876
2013-11-13,106.1310
2013-11-12,105.6711
2013-11-11,105.2260
2013-11-08,104.7460
2013-11-07,104.1886
2013-11-06,103.7216
2013-11-05,103.1078
2013-11-04,102.4549
2013-11-01,101.8303
2013-10-31,101.1562
2013-10-30,100.5874
2013-10-29,100.0816
2013-10-28,99.5467
2013-10-25,98.9538
2013-10-24,98.2823
2013-10-23,97.6976
2013-10-22,97.0476
2013-10-21,96.7344
2013-10-18,96.4676
2013-10-17,96.1398
2013-10-16,95.8052
2013-10-15,95.5283
2013-10-14,95.3242
2013-10-11,95.0664
2013-10-10,94.8586
2013-10-09,94.6030
2013-10-08,94.5024
2013-10-07,94.3636
2013-10-04,94.1671
2013-10-03,93.9412
2013-10-02,93.7783
2013-10-01,93.4894
2013-09-30,93.1951
2013-09-27,92.9121
2013-09-26,92.5611
2013-09-25,92.1586
2013-09-24,91.7712
2013-09-23,91.3329
2013-09-20,90.9461
2013-09-19,90.5859
2013-09-18,90.0741
2013-09-17,89.5767
2013-09-16,89.1201
2013-09-13,88.7131
2013-09-12,88.4827
2013-09-11,88.3003
2013-09-10,88.1293
2013-09-09,87.9872
2013-09-06,87.8715
2013-09-05,87.7872
2013-09-04,87.6759
2013-09-03,87.5715
2013-08-30,87.5090
2013-08-29,87.4806
2013-08-28,87.4233
2013-08-27,87.4093
2013-08-26,87.3955
2013-08-23,87.3058
2013-08-22,87.2203
2013-08-21,87.1389
2013-08-20,87.0935
2013-08-19,87.0250
2013-08-16,86.9504
2013-08-15,86.9136
2013-08-14,86.8973
2013-08-13,86.8409
2013-08-12,86.7147
2013-08-09,86.6511
2013-08-08,86.5521
2013-08-07,86.4340
2013-08-06,86.2888
2013-08-05,86.1327
2013-08-02,85.9467
2013-08-01,85.7348
2013-07-31,85.5552
2013-07-30,85.4253
2013-07-29,85.2683
2013-07-26,85.1382
2013-07-25,84.9751
2013-07-24,84.7541
2013-07-23,84.5122
2013-07-22,84.2174
2013-07-19,83.9567
2013-07-18,83.6772
2013-07-17,83.3596
2013-07-16,83.1502
2013-07-15,82.9492
2013-07-12,82.6835
2013-07-11,82.5531
2013-07-10,82.1852
2013-07-09,81.8680
2013-07-08,81.5824
2013-07-05,81.2940
2013-07-03,81.0196
2013-07-02,80.7915
2013-07-01,80.6048
2013-06-28,80.3380
2013-06-27,80.0922
2013-06-26,79.8289
2013-06-25,79.6453
2013-06-24,79.5200
2013-06-21,79.4118
2013-06-20,79.2269
2013-06-19,79.0441
2013-06-18,78.7468
2013-06-17,78.3417
2013-06-14,77.9688
2013-06-13,77.6332
2013-06-12,77.2575
2013-06-11,76.9667
2013-06-10,76.6321
2013-06-07,76.2715
2013-06-06,75.8866
2013-06-05,75.5999
2013-06-04,75.3465
2013-06-03,75.0400
2013-05-31,74.6751
2013-05-30,74.3705
2013-05-29,73.9814
2013-05-28,73.6488
2013-05-24,73.2508
2013-05-23,72.8188
2013-05-22,72.3814
2013-05-21,72.0005
2013-05-20,71.5795
2013-05-17,71.1725
2013-05-16,70.7643
2013-05-15,70.4539
2013-05-14,70.1060
2013-05-13,69.7714
2013-05-10,69.4525
2013-05-09,69.1606
2013-05-08,68.8630
2013-05-07,68.5952
2013-05-06,68.2973
2013-05-03,68.0026
2013-05-02,67.7143
2013-05-01,67.4793
2013-04-30,67.2510
2013-04-29,67.0066
2013-04-26,66.7652
2013-04-25,66.4970
2013-04-24,66.2563
2013-04-23,66.0470
2013-04-22,65.9011
2013-04-19,65.7724
2013-04-18,65.6273
2013-04-17,65.5005
2013-04-16,65.3597
2013-04-15,65.2029
2013-04-12,65.0474
2013-04-11,64.8362
2013-04-10,64.6244
2013-04-09,64.4502
2013-04-08,64.2874
2013-04-05,64.1235
2013-04-04,63.9719
2013-04-03,63.8447
2013-04-02,63.7299
2013-04-01,63.6234
2013-03-28,63.4675
2013-03-27,63.2899
2013-03-26,63.0982
2013-03-25,62.8788
2013-03-22,62.6911
2013-03-21,62.4994
2013-03-20,62.3149
2013-03-19,62.1256
2013-03-18,61.9259
2013-03-15,61.7450
2013-03-14,61.5172
2013-03-13,61.3534
2013-03-12,61.1857
2013-03-11,61.0286
2013-03-08,60.8995
2013-03-07,60.7830
2013-03-06,60.6735
2013-03-05,60.6135
2013-03-04,60.5596
2013-03-01,60.5252
2013-02-28,60.4902
2013-02-27,60.4594
2013-02-26,60.4248
2013-02-25,60.4065
2013-02-22,60.3932
2013-02-21,60.3684
2013-02-20,60.3506
2013-02-19,60.3384
2013-02-15,60.3266
2013-02-14,60.3142
2013-02-13,60.3016
2013-02-12,60.2897
2013-02-11,60.2751
2013-02-08,60.2531
2013-02-07,60.2241
2013-02-06,60.1887
2013-02-05,60.1622
2013-02-04,60.1405
2013-02-01,60.1243
2013-01-31,60.1078
2013-01-30,60.0980
2013-01-29,60.0846
2013-01-28,60.0748
2013-01-25,60.0611
2013-01-24,60.0426
2013-01-23,60.0243
2013-01-22,60.0126
2013-01-18,60.0028
2013-01-17,59.9889
2013-01-16,59.9722
2013-01-15,59.9605
2013-01-14,59.9304
2013-01-11,59.9048
2013-01-10,59.8897
2013-01-09,59.8563
2013-01-08,59.8256
2013-01-07,59.8156
2013-01-04,59.7932
2013-01-03,59.7581
2013-01-02,59.7241
2012-12-31,59.6944
2012-12-28,59.6769
2012-12-27,59.6617
2012-12-26,59.6363
2012-12-24,59.6081
2012-12-21,59.5828
2012-12-20,59.5538
2012-12-19,59.5211
2012-12-18,59.4990
2012-12-17,59.4787
2012-12-14,59.4643
2012-12-13,59.4532
2012-12-12,59.4407
2012-12-11,59.4211
2012-12-10,59.4012
2012-12-07,59.3826
2012-12-06,59.3695
2012-12-05,59.3581
2012-12-04,59.3475
2012-12-03,59.3361
2012-11-30,59.3248
2012-11-29,59.3126
2012-11-28,59.3001
2012-11-27,59.2878
2012-11-26,59.2748
2012-11-23,59.2623
2012-11-21,59.2514
2012-11-20,59.2424
2012-11-19,59.2342
2012-11-16,59.2290
2012-11-15,59.2288
2012-11-14,59.2275
2012-11-13,59.2252
2012-11-12,59.2152
2012-11-09,59.2046
2012-11-08,59.1946
2012-11-07,59.1932
2012-11-06,59.1964
2012-11-05,59.1923
2012-11-02,59.1964
2012-11-01,59.2026
2012-10-31,59.2044
2012-10-26,59.2081
2012-10-25,59.2083
2012-10-24,59.2065
2012-10-23,59.2002
2012-10-22,59.1940
2012-10-19,59.1837
2012-10-18,59.1708
2012-10-17,59.1577
2012-10-16,59.1479
2012-10-15,59.1377
2012-10-12,59.1332
2012-10-11,59.1304
2012-10-10,59.1314
2012-10-09,59.1349
2012-10-08,59.1369
2012-10-05,59.1391
2012-10-04,59.1397
2012-10-03,59.1443
2012-10-02,59.1485
2012-10-01,59.1541
2012-09-28,59.1585
2012-09-27,59.1638
2012-09-26,59.1675
2012-09-25,59.1706
2012-09-24,59.1770
2012-09-21,59.1811
2012-09-20,59.1853
2012-09-19,59.1898
2012-09-18,59.1941
2012-09-17,59.1967
2012-09-14,59.2026
2012-09-13,59.2015
2012-09-12,59.1979
2012-09-11,59.1995
2012-09-10,59.1982
2012-09-07,59.1987
2012-09-06,59.1835
2012-09-05,59.1712
2012-09-04,59.1650
2012-08-31,59.1666
2012-08-30,59.1648
2012-08-29,59.1663
2012-08-28,59.1641
2012-08-27,59.1607
2012-08-24,59.1583
2012-08-23,59.1583
2012-08-22,59.1631
2012-08-21,59.1485
2012-08-20,59.1296
2012-08-17,59.1009
2012-08-16,59.0682
2012-08-15,59.0444
2012-08-14,59.0296
2012-08-13,59.0115
2012-08-10,58.9877
2012-08-09,58.9581
2012-08-08,58.9296
2012-08-07,58.8966
2012-08-06,58.8603
2012-08-03,58.8436
2012-08-02,58.8281
2012-08-01,58.8195
2012-07-31,58.8048
2012-07-30,58.7767
2012-07-27,58.7384
2012-07-26,58.6896
2012-07-25,58.6486
2012-07-24,58.6133
2012-07-23,58.6015
2012-07-20,58.5769
2012-07-19,58.5359
2012-07-18,58.4747
2012-07-17,58.4359
2012-07-16,58.4109
2012-07-13,58.3866
2012-07-12,58.3571
2012-07-11,58.3461
2012-07-10,58.3354
2012-07-09,58.3007
2012-07-06,58.2594
2012-07-05,58.2284
2012-07-03,58.1895
2012-07-02,58.1556
2012-06-29,58.1307
2012-06-28,58.0896
2012-06-27,58.0779
2012-06-26,58.0628
2012-06-25,58.0563
2012-06-22,58.0491
2012-06-21,58.0357
2012-06-20,58.0255
2012-06-19,58.0006
2012-06-18,57.9800
2012-06-15,57.9685
2012-06-14,57.9555
2012-06-13,57.9420
2012-06-12,57.9246
2012-06-11,57.8991
2012-06-08,57.8982
2012-06-07,57.8987
2012-06-06,57.8991
2012-06-05,57.9088
2012-06-04,57.9286
2012-06-01,57.9445
2012-05-31,57.9617
2012-05-30,57.9650
2012-05-29,57.9702
2012-05-25,57.9671
2012-05-24,57.9679
2012-05-23,57.9569
2012-05-22,57.9410
2012-05-21,57.9295
2012-05-18,57.9155
2012-05-17,57.9196
2012-05-16,57.9211
2012-05-15,57.9097
2012-05-14,57.8970
2012-05-11,57.8810
2012-05-10,57.8621
2012-05-09,57.8405
2012-05-08,57.8190
2012-05-07,57.7936
2012-05-04,57.7644
2012-05-03,57.7340
2012-05-02,57.6906
2012-05-01,57.6394
2012-04-30,57.5939
2012-04-27,57.5519
2012-04-26,57.5084
2012-04-25,57.4664
2012-04-24,57.4277
2012-04-23,57.4157
2012-04-20,57.4035
2012-04-19,57.3903
2012-04-18,57.3785
2012-04-17,57.3638
2012-04-16,57.3465
2012-04-13,57.3350
2012-04-12,57.3215
2012-04-11,57.3040
2012-04-10,57.2955
2012-04-09,57.2921
2012-04-05,57.2809
2012-04-04,57.2660
2012-04-03,57.2513
2012-04-02,57.2306
2012-03-30,57.2062
2012-03-29,57.1863
2012-03-28,57.1694
2012-03-27,57.1479
2012-03-26,57.1227
2012-03-23,57.0981
2012-03-22,57.0801
2012-03-21,57.0628
2012-03-20,57.0397
2012-03-19,57.0163
2012-03-16,56.9930
2012-03-15,56.9701
2012-03-14,56.9466
2012-03-13,56.9255
2012-03-12,56.9065
2012-03-09,56.8895
2012-03-08,56.8742
2012-03-07,56.8559
2012-03-06,56.8369
2012-03-05,56.8201
2012-03-02,56.8001
2012-03-01,56.7795
2012-02-29,56.7562
2012-02-28,56.7305
2012-02-27,56.7033
2012-02-24,56.6766
2012-02-23,56.6472
2012-02-22,56.6188
2012-02-21,56.5908
2012-02-17,56.5652
2012-02-16,56.5390
2012-02-15,56.5114
2012-02-14,56.4837
2012-02-13,56.4546
2012-02-10,56.4295
2012-02-09,56.4063
2012-02-08,56.3757
2012-02-07,56.3462
2012-02-06,56.3223
2012-02-03,56.2959
2012-02-02,56.2582
2012-02-01,56.2277
2012-01-31,56.1955
2012-01-30,56.1708
2012-01-27,56.1457
2012-01-26,56.1198
2012-01-25,56.0903
2012-01-24,56.0562
2012-01-23,56.0272
2012-01-20,55.9957
2012-01-19,55.9627
2012-01-18,55.9311
2012-01-17,55.9028
2012-01-13,55.8731
2012-01-12,55.8470
2012-01-11,55.8142
2012-01-10,55.7858
2012-01-09,55.7555
2012-01-06,55.7270
2012-01-05,55.7018
2012-01-04,55.6777
2012-01-03,55.6464
2011-12-30,55.6107
2011-12-29,55.5800
2011-12-28,55.5410
2011-12-27,55.5136
2011-12-23,55.4807
2011-12-22,55.4521
2011-12-21,55.4201
2011-12-20,55.3946
2011-12-19,55.3759
2011-12-16,55.3671
2011-12-15,55.3553
2011-12-14,55.3452
2011-12-13,55.3363
2011-12-12,55.3230
2011-12-09,55.3117
2011-12-08,55.2958
2011-12-07,55.2865
2011-12-06,55.2747
2011-12-05,55.2622
2011-12-02,55.2496
2011-12-01,55.2364
2011-11-30,55.2246
2011-11-29,55.2202
2011-11-28,55.2327
2011-11-25,55.2470
2011-11-23,55.2794
2011-11-22,55.3160
2011-11-21,55.3357
2011-11-18,55.3465
2011-11-17,55.3475
2011-11-16,55.3549
2011-11-15,55.3610
2011-11-14,55.3602
2011-11-11,55.3594
2011-11-10,55.3623
2011-11-09,55.3765
2011-11-08,55.3918
2011-11-07,55.3971
2011-11-04,55.4072
2011-11-03,55.4194
2011-11-02,55.4290
2011-11-01,55.4508
2011-10-31,55.4844
2011-10-28,55.4956
2011-10-27,55.4961
2011-10-26,55.4985
2011-10-25,55.5052
2011-10-24,55.5280
2011-10-21,55.5448
2011-10-20,55.5618
2011-10-19,55.5903
2011-10-18,55.6135
2011-10-17,55.6335
2011-10-14,55.6619
2011-10-13,55.6777
2011-10-12,55.6953
2011-10-11,55.7106
2011-10-10,55.7269
2011-10-07,55.7427
2011-10-06,55.7699
2011-10-05,55.7983
2011-10-04,55.8351
2011-10-03,55.8857
2011-09-30,55.9426
2011-09-29,55.9792
2011-09-28,56.0037
2011-09-27,56.0294
2011-09-26,56.0508
2011-09-23,56.0783
2011-09-22,56.1283
2011-09-21,56.1918
2011-09-20,56.2343
2011-09-19,56.2575
2011-09-16,56.2773
2011-09-15,56.2918
2011-09-14,56.3120
2011-09-13,56.3337
2011-09-12,56.3577
2011-09-09,56.3865
2011-09-08,56.4143
2011-09-07,56.4369
2011-09-06,56.4571
2011-09-02,56.4816
2011-09-01,56.5063
2011-08-31,56.5249
2011-08-30,56.5394
2011-08-29,56.5578
2011-08-26,56.5756
2011-08-25,56.6076
2011-08-24,56.6639
2011-08-23,56.7183
2011-08-22,56.7894
2011-08-19,56.8948
2011-08-18,57.0004
2011-08-17,57.0892
2011-08-16,57.1418
2011-08-15,57.1949
2011-08-12,57.2460
2011-08-11,57.3066
2011-08-10,57.4128
2011-08-09,57.5504
2011-08-08,57.6159
2011-08-05,57.7428
2011-08-04,57.8074
2011-08-03,57.8564
2011-08-02,57.8746
2011-08-01,57.8905
2011-07-29,57.8955
2011-07-28,57.9001
2011-07-27,57.9047
2011-07-26,57.9096
2011-07-25,57.9168
2011-07-22,57.9194
2011-07-21,57.9143
2011-07-20,57.9076
2011-07-19,57.9057
2011-07-18,57.9131
2011-07-15,57.9253
2011-07-14,57.9290
2011-07-13,57.9339
2011-07-12,57.9309
2011-07-11,57.9301
2011-07-08,57.9141
2011-07-07,57.8785
2011-07-06,57.8301
2011-07-05,57.7970
2011-07-01,57.7696
2011-06-30,57.7394
2011-06-29,57.7137
2011-06-28,57.7020
2011-06-27,57.6973
2011-06-24,57.6966
2011-06-23,57.6990
2011-06-22,57.7012
2011-06-21,57.6960
2011-06-20,57.6726
2011-06-17,57.6397
2011-06-16,57.6089
2011-06-15,57.5774
2011-06-14,57.5498
2011-06-13,57.5137
2011-06-10,57.4957
2011-06-09,57.4798
2011-06-08,57.4435
2011-06-07,57.4166
2011-06-06,57.3883
2011-06-03,57.3549
2011-06-02,57.3216
2011-06-01,57.2774
2011-05-31,57.2323
2011-05-27,57.1450
2011-05-26,57.0734
2011-05-25,57.0104
2011-05-24,56.9644
2011-05-23,56.9276
2011-05-20,56.8813
2011-05-19,56.8183
2011-05-18,56.7502
2011-05-17,56.6926
2011-05-16,56.6409
2011-05-13,56.5660
2011-05-12,56.4625
2011-05-11,56.3508
2011-05-10,56.2536
2011-05-09,56.1487
2011-05-06,56.0415
2011-05-05,55.9300
2011-05-04,55.8107
2011-05-03,55.6867
2011-05-02,55.5398
2011-04-29,55.3797
2011-04-28,55.2351
2011-04-27,55.1164
2011-04-26,55.0366
2011-04-25,54.9641
2011-04-21,54.9018
2011-04-20,54.8309
2011-04-19,54.7582
2011-04-18,54.7053
2011-04-15,54.6587
2011-04-14,54.6152
2011-04-13,54.5764
2011-04-12,54.5400
2011-04-11,54.5056
2011-04-08,54.4689
2011-04-07,54.4307
2011-04-06,54.3834
2011-04-05,54.3379
2011-04-04,54.3027
2011-04-01,54.2600
2011-03-31,54.2138
2011-03-30,54.1673
2011-03-29,54.1235
2011-03-28,54.0721
2011-03-25,54.0260
2011-03-24,53.9740
2011-03-23,53.9214
2011-03-22,53.8663
2011-03-21,53.8192
2011-03-18,53.7826
2011-03-17,53.7703
2011-03-16,53.7632
2011-03-15,53.7592
2011-03-14,53.7422
2011-03-11,53.7182
2011-03-10,53.6813
2011-03-09,53.6464
2011-03-08,53.6035
2011-03-07,53.5650
2011-03-04,53.5339
2011-03-03,53.5019
2011-03-02,53.4742
2011-03-01,53.4632
2011-02-28,53.4495
2011-02-25,53.4283
2011-02-24,53.4077
2011-02-23,53.3927
2011-02-22,53.3797
2011-02-18,53.3553
2011-02-17,53.3161
2011-02-16,53.2913
2011-02-15,53.2706
2011-02-14,53.2516
2011-02-11,53.2286
2011-02-10,53.2090
2011-02-09,53.1832
2011-02-08,53.1577
2011-02-07,53.1368
2011-02-04,53.1156
2011-02-03,53.0947
2011-02-02,53.0771
2011-02-01,53.0609
2011-01-31,53.0476
2011-01-28,53.0376
2011-01-27,53.0270
2011-01-26,53.0132
2011-01-25,53.0012
2011-01-24,52.9787
2011-01-21,52.9541
2011-01-20,52.9352
2011-01-19,52.9188
2011-01-18,52.8996
2011-01-14,52.8754
2011-01-13,52.8606
2011-01-12,52.8469
2011-01-11,52.8310
2011-01-10,52.8179
2011-01-07,52.8061
2011-01-06,52.7934
2011-01-05,52.7826
2011-01-04,52.7766
2011-01-03,52.7729
2010-12-31,52.7719
2010-12-30,52.7764
2010-12-29,52.7816
2010-12-28,52.7863
2010-12-27,52.7923
2010-12-23,52.7992
2010-12-22,52.8045
2010-12-21,52.8123
2010-12-20,52.8208
2010-12-17,52.8336
2010-12-16,52.8384
2010-12-15,52.8445
2010-12-14,52.8519
2010-12-13,52.8585
2010-12-10,52.8676
2010-12-09,52.8763
2010-12-08,52.8836
2010-12-07,52.8885
2010-12-06,52.8889
2010-12-03,52.8875
2010-12-02,52.8864
2010-12-01,52.8849
2010-11-30,52.8880
2010-11-29,52.8998
2010-11-26,52.9106
2010-11-24,52.9188
2010-11-23,52.9245
2010-11-22,52.9387
2010-11-19,52.9531
2010-11-18,52.9692
2010-11-17,52.9796
2010-11-16,52.9956
2010-11-15,53.0114
2010-11-12,53.0245
2010-11-11,53.0407
2010-11-10,53.0463
2010-11-09,53.0429
2010-11-08,53.0180
2010-11-05,52.9821
2010-11-04,52.9324
2010-11-03,52.8912
2010-11-02,52.8710
2010-11-01,52.8475
2010-10-29,52.8174
2010-10-28,52.7869
2010-10-27,52.7489
2010-10-26,52.7131
2010-10-25,52.6733
2010-10-22,52.6312
2010-10-21,52.5943
2010-10-20,52.5486
2010-10-19,52.4995
2010-10-18,52.4729
2010-10-15,52.4275
2010-10-14,52.3852
2010-10-13,52.3257
2010-10-12,52.2634
2010-10-11,52.2183
2010-10-08,52.1745
2010-10-07,52.1398
2010-10-06,52.1124
2010-10-05,52.0820
2010-10-04,52.0528
2010-10-01,52.0471
2010-09-30,52.0370
2010-09-29,52.0297
2010-09-28,52.0269
2010-09-27,52.0354
2010-09-24,52.0478
2010-09-23,52.0556
2010-09-22,52.0750
2010-09-21,52.0886
2010-09-20,52.1007
2010-09-17,52.1165
2010-09-16,52.1378
2010-09-15,52.1634
2010-09-14,52.1883
2010-09-13,52.2125
2010-09-10,52.2278
2010-09-09,52.2453
2010-09-08,52.2671
2010-09-07,52.2809
2010-09-03,52.3029
2010-09-02,52.3151
2010-09-01,52.3373
2010-08-31,52.3703
2010-08-30,52.4121
2010-08-27,52.4475
2010-08-26,52.4765
2010-08-25,52.5159
2010-08-24,52.5632
2010-08-23,52.6099
2010-08-20,52.6439
2010-08-19,52.6658
2010-08-18,52.6878
2010-08-17,52.6940
2010-08-16,52.7001
2010-08-13,52.7264
2010-08-12,52.7475
2010-08-11,52.7698
2010-08-10,52.7811
2010-08-09,52.7543
2010-08-06,52.7209
2010-08-05,52.6933
2010-08-04,52.6676
2010-08-03,52.6339
2010-08-02,52.5991
2010-07-30,52.5631
2010-07-29,52.5463
2010-07-28,52.5402
2010-07-27,52.5333
2010-07-26,52.5103
2010-07-23,52.4832
2010-07-22,52.4681
2010-07-21,52.4679
2010-07-20,52.4992
2010-07-19,52.5244
2010-07-16,52.5511
2010-07-15,52.5837
2010-07-14,52.6048
2010-07-13,52.6249
2010-07-12,52.6477
2010-07-09,52.6706
2010-07-08,52.6902
2010-07-07,52.7098
2010-07-06,52.7398
2010-07-02,52.7813
2010-07-01,52.8217
2010-06-30,52.8616
2010-06-29,52.9016
2010-06-28,52.9392
2010-06-25,52.9376
2010-06-24,52.9157
2010-06-23,52.9119
2010-06-22,52.9077
2010-06-21,52.9193
2010-06-18,52.9071
2010-06-17,52.8952
2010-06-16,52.8933
2010-06-15,52.8944
2010-06-14,52.8902
2010-06-11,52.9194
2010-06-10,52.9422
2010-06-09,52.9837
2010-06-08,53.0500
2010-06-07,53.1274
2010-06-04,53.2183
2010-06-03,53.3016
2010-06-02,53.3529
2010-06-01,53.4027
2010-05-28,53.4629
2010-05-27,53.5129
2010-05-26,53.5548
2010-05-25,53.6183
2010-05-24,53.6839
2010-05-21,53.7511
2010-05-20,53.8085
2010-05-19,53.8884
2010-05-18,53.9278
2010-05-17,53.9422
2010-05-14,53.9149
2010-05-13,53.8837
2010-05-12,53.8000
2010-05-11,53.6755
2010-05-10,53.5908
2010-05-07,53.5142
2010-05-06,53.5400
2010-05-05,53.5394
2010-05-04,53.4575
2010-05-03,53.2613
2010-04-30,53.0640
2010-04-29,52.9254
2010-04-28,52.7221
2010-04-27,52.5643
2010-04-26,52.3916
2010-04-23,52.1259
2010-04-22,51.8116
2010-04-21,51.4525
2010-04-20,51.1661
2010-04-19,50.9813
2010-04-16,50.8176
2010-04-15,50.6562
2010-04-14,50.4406
2010-04-13,50.2257
2010-04-12,50.0283
2010-04-09,49.7846
2010-04-08,49.5434
2010-04-07,49.3357
2010-04-06,49.1447
2010-04-05,48.9459
2010-04-01,48.7479
2010-03-31,48.5161
2010-03-30,48.2983
2010-03-29,48.0692
2010-03-26,47.8065
2010-03-25,47.6037
2010-03-24,47.3996
2010-03-23,47.2014
2010-03-22,47.0009
2010-03-19,46.7839
2010-03-18,46.5750
2010-03-17,46.3664
2010-03-16,46.1803
2010-03-15,45.9852
2010-03-12,45.7586
2010-03-11,45.5039
2010-03-10,45.2414
2010-03-09,44.9611
2010-03-08,44.7470
2010-03-05,44.5572
2010-03-04,44.3422
2010-03-03,44.1834
2010-03-02,44.0391
2010-03-01,43.8953
2010-02-26,43.7559
2010-02-25,43.6409
2010-02-24,43.5339
2010-02-23,43.4192
2010-02-22,43.3045
2010-02-19,43.1641
2010-02-18,43.0202
2010-02-17,42.8837
2010-02-16,42.7633
2010-02-12,42.6468
2010-02-11,42.5647
2010-02-10,42.4525
2010-02-09,42.3641
2010-02-08,42.2662
2010-02-05,42.2014
2010-02-04,42.1225
2010-02-03,42.0176
2010-02-02,41.8499
2010-02-01,41.7030
2010-01-29,41.5481
2010-01-28,41.4122
2010-01-27,41.2115
2010-01-26,41.0246
2010-01-25,40.9477
2010-01-22,40.8592
2010-01-21,40.7679
2010-01-20,40.6502
2010-01-19,40.5013
2010-01-15,40.3328
2010-01-14,40.1422
2010-01-13,39.9237
2010-01-12,39.7107
2010-01-11,39.5338
2010-01-08,39.3515
2010-01-07,39.1293
2010-01-06,38.8720
2010-01-05,38.6747
2010-01-04,38.5001
2009-12-31,38.3741
2009-12-30,38.2940
2009-12-29,38.1975
2009-12-28,38.0903
2009-12-24,37.9802
2009-12-23,37.8607
2009-12-22,37.7487
2009-12-21,37.6293
2009-12-18,37.5162
2009-12-17,37.4166
2009-12-16,37.2841
2009-12-15,37.1362
2009-12-14,36.9622
2009-12-11,36.7727
2009-12-10,36.6088
2009-12-09,36.4664
2009-12-08,36.3187
2009-12-07,36.1757
2009-12-04,36.0194
2009-12-03,35.8994
2009-12-02,35.8029
2009-12-01,35.7070
2009-11-30,35.6134
2009-11-27,35.5489
2009-11-25,35.4807
2009-11-24,35.4066
2009-11-23,35.3445
2009-11-20,35.2839
2009-11-19,35.2341
2009-11-18,35.1862
2009-11-17,35.1281
2009-11-16,35.0613
2009-11-13,34.9892
2009-11-12,34.9447
2009-11-11,34.8995
2009-11-10,34.8574
2009-11-09,34.8185
2009-11-06,34.7674
2009-11-05,34.7305
2009-11-04,34.6931
2009-11-03,34.6707
2009-11-02,34.6469
2009-10-30,34.6264
2009-10-29,34.6073
2009-10-28,34.5798
2009-10-27,34.5664
2009-10-26,34.5508
2009-10-23,34.5326
2009-10-22,34.5028
2009-10-21,34.4621
2009-10-20,34.4295
2009-10-19,34.3849
2009-10-16,34.3191
2009-10-15,34.2444
2009-10-14,34.1814
2009-10-13,34.1020
2009-10-12,34.0326
2009-10-09,33.9640
2009-10-08,33.8795
2009-10-07,33.8047
2009-10-06,33.7363
2009-10-05,33.6594
2009-10-02,33.5816
2009-10-01,33.5185
2009-09-30,33.4309
2009-09-29,33.3095
2009-09-28,33.1857
2009-09-25,33.0949
2009-09-24,33.0202
2009-09-23,32.9514
2009-09-22,32.8577
2009-09-21,32.7482
2009-09-18,32.6501
2009-09-17,32.5497
2009-09-16,32.4456
2009-09-15,32.3643
2009-09-14,32.2794
2009-09-11,32.2030
2009-09-10,32.1235
2009-09-09,32.0490
2009-09-08,31.9621
2009-09-04,31.8901
2009-09-03,31.8306
2009-09-02,31.7836
2009-09-01,31.7365
