Dates,MINUS_DI Values
2018-12-03,25.0601
2018-11-30,25.4527
2018-11-29,25.6338
2018-11-28,25.8102
2018-11-27,26.1037
2018-11-26,26.2449
2018-11-23,26.3932
2018-11-21,26.2327
2018-11-20,26.4447
2018-11-19,25.4446
2018-11-16,24.7759
2018-11-15,24.5732
2018-11-14,24.2385
2018-11-13,24.4520
2018-11-12,23.6898
2018-11-09,23.1907
2018-11-08,23.2749
2018-11-07,23.4162
2018-11-06,23.6492
2018-11-05,23.7631
2018-11-02,23.8628
2018-11-01,24.1272
2018-10-31,24.3336
2018-10-30,24.5819
2018-10-29,24.9818
2018-10-26,23.6373
2018-10-25,23.7493
2018-10-24,23.9308
2018-10-23,24.2057
2018-10-22,23.6937
2018-10-19,23.6736
2018-10-18,23.5773
2018-10-17,23.3109
2018-10-16,23.4185
2018-10-15,23.6058
2018-10-12,23.7387
2018-10-11,23.7940
2018-10-10,23.1073
2018-10-09,22.3050
2018-10-08,22.4086
2018-10-05,22.1153
2018-10-04,22.0997
2018-10-03,22.1119
2018-10-02,22.2560
2018-10-01,22.4185
2018-09-28,22.6288
2018-09-27,22.7791
2018-09-26,22.8654
2018-09-25,22.7337
2018-09-24,22.7638
2018-09-21,22.8559
2018-09-20,22.9789
2018-09-19,23.1025
2018-09-18,23.2562
2018-09-17,23.4464
2018-09-14,23.4485
2018-09-13,23.5810
2018-09-12,23.7185
2018-09-11,23.9252
2018-09-10,23.7458
2018-09-07,23.6932
2018-09-06,23.6507
2018-09-05,23.7853
2018-09-04,23.8669
2018-08-31,23.8149
2018-08-30,23.5711
2018-08-29,23.3837
2018-08-28,23.3280
2018-08-27,23.4269
2018-08-24,23.5370
2018-08-23,23.5988
2018-08-22,23.3288
2018-08-21,23.4460
2018-08-20,23.5401
2018-08-17,23.6618
2018-08-16,23.7964
2018-08-15,24.1154
2018-08-14,23.5324
2018-08-13,23.5825
2018-08-10,23.6778
2018-08-09,23.2615
2018-08-08,23.2153
2018-08-07,23.3194
2018-08-06,23.4484
2018-08-03,23.3396
2018-08-02,23.4132
2018-08-01,23.1715
2018-07-31,23.0174
2018-07-30,23.1709
2018-07-27,22.6468
2018-07-26,22.7462
2018-07-25,22.8404
2018-07-24,22.3145
2018-07-23,22.4315
2018-07-20,22.4294
2018-07-19,22.3145
2018-07-18,22.4078
2018-07-17,22.5511
2018-07-16,22.6261
2018-07-13,22.7316
2018-07-12,22.8311
2018-07-11,22.9461
2018-07-10,22.7980
2018-07-09,22.9146
2018-07-06,23.0768
2018-07-05,23.1867
2018-07-03,23.1020
2018-07-02,23.2522
2018-06-29,22.8789
2018-06-28,22.9824
2018-06-27,22.9727
2018-06-26,23.2012
2018-06-25,23.2786
2018-06-22,22.7339
2018-06-21,22.8182
2018-06-20,22.5803
2018-06-19,22.7062
2018-06-18,21.8324
2018-06-15,21.8413
2018-06-14,21.5470
2018-06-13,21.3246
2018-06-12,21.0591
2018-06-11,21.0754
2018-06-08,21.1581
2018-06-07,21.2163
2018-06-06,21.3718
2018-06-05,21.5865
2018-06-04,21.6716
2018-06-01,21.7977
2018-05-31,21.9118
2018-05-30,21.8206
2018-05-29,21.9435
2018-05-25,21.5811
2018-05-24,21.6482
2018-05-23,21.7676
2018-05-22,21.6654
2018-05-21,21.5162
2018-05-18,21.7794
2018-05-17,21.9328
2018-05-16,22.0209
2018-05-15,22.0847
2018-05-14,21.8480
2018-05-11,21.9502
2018-05-10,21.9147
2018-05-09,22.0343
2018-05-08,22.2009
2018-05-07,22.3053
2018-05-04,22.4741
2018-05-03,22.6306
2018-05-02,22.4701
2018-05-01,22.5874
2018-04-30,21.9573
2018-04-27,21.7453
2018-04-26,21.7957
2018-04-25,21.9395
2018-04-24,22.2558
2018-04-23,21.5809
2018-04-20,21.6860
2018-04-19,21.5865
2018-04-18,21.6846
2018-04-17,21.7987
2018-04-16,21.9599
2018-04-13,22.0740
2018-04-12,21.9828
2018-04-11,22.2099
2018-04-10,22.1401
2018-04-09,22.4399
2018-04-06,22.7164
2018-04-05,22.2489
2018-04-04,22.4987
2018-04-03,21.8124
2018-04-02,21.9996
2018-03-29,21.7978
2018-03-28,22.0268
2018-03-27,21.5038
2018-03-26,21.3836
2018-03-23,21.6243
2018-03-22,21.8405
2018-03-21,20.5561
2018-03-20,20.7022
2018-03-19,20.8928
2018-03-16,21.0379
2018-03-15,21.1540
2018-03-14,21.3800
2018-03-13,20.1443
2018-03-12,19.7542
2018-03-09,19.2484
2018-03-08,19.3789
2018-03-07,19.5619
2018-03-06,19.0421
2018-03-05,19.2375
2018-03-02,19.6336
2018-03-01,18.6847
2018-02-28,17.2013
2018-02-27,17.3902
2018-02-26,17.5246
2018-02-23,17.6770
2018-02-22,17.7959
2018-02-21,17.9157
2018-02-20,18.1085
2018-02-16,17.9951
2018-02-15,18.1237
2018-02-14,18.3790
2018-02-13,18.5179
2018-02-12,18.6883
2018-02-09,19.0308
2018-02-08,18.2032
2018-02-07,17.5466
2018-02-06,17.8559
2018-02-05,18.4215
2018-02-02,14.9529
2018-02-01,14.6621
2018-01-31,14.8540
2018-01-30,15.3479
2018-01-29,14.6417
2018-01-26,14.5685
2018-01-25,14.6678
2018-01-24,14.8579
2018-01-23,14.8652
2018-01-22,14.9546
2018-01-19,14.6149
2018-01-18,14.2903
2018-01-17,14.5442
2018-01-16,14.9239
2018-01-12,15.3059
2018-01-11,15.5170
2018-01-10,15.7174
2018-01-09,15.8842
2018-01-08,16.1342
2018-01-05,16.2675
2018-01-04,16.5939
2018-01-03,16.6743
2018-01-02,16.7573
2017-12-29,16.8144
2017-12-28,16.8824
2017-12-27,16.9445
2017-12-26,16.9998
2017-12-22,17.0772
2017-12-21,16.9922
2017-12-20,16.6230
2017-12-19,16.6833
2017-12-18,16.7760
2017-12-15,16.8637
2017-12-14,16.9839
2017-12-13,17.1229
2017-12-12,17.2968
2017-12-11,17.5752
2017-12-08,17.1550
2017-12-07,17.3098
2017-12-06,17.5152
2017-12-05,17.5227
2017-12-04,17.4651
2017-12-01,17.7810
2017-11-30,18.0336
2017-11-29,18.2796
2017-11-28,18.3934
2017-11-27,18.4837
2017-11-24,18.5527
2017-11-22,18.6193
2017-11-21,18.7159
2017-11-20,18.7939
2017-11-17,18.9050
2017-11-16,18.7317
2017-11-15,18.8033
2017-11-14,18.9562
2017-11-13,18.9791
2017-11-10,19.0749
2017-11-09,19.1788
2017-11-08,18.6610
2017-11-07,18.7376
2017-11-06,18.8435
2017-11-03,18.9796
2017-11-02,19.1041
2017-11-01,19.2819
2017-10-31,19.1719
2017-10-30,19.2557
2017-10-27,19.4301
2017-10-26,19.2888
2017-10-25,19.4314
2017-10-24,18.2487
2017-10-23,18.4115
2017-10-20,18.5408
2017-10-19,18.7381
2017-10-18,18.7605
2017-10-17,18.9016
2017-10-16,18.3890
2017-10-13,18.2734
2017-10-12,18.3765
2017-10-11,18.4778
2017-10-10,18.5678
2017-10-09,18.7007
2017-10-06,18.7662
2017-10-05,18.8301
2017-10-04,18.9771
2017-10-03,18.9698
2017-10-02,19.0956
2017-09-29,19.1829
2017-09-28,19.2780
2017-09-27,18.9222
2017-09-26,19.1019
2017-09-25,19.2071
2017-09-22,18.5331
2017-09-21,18.6470
2017-09-20,18.7371
2017-09-19,18.8945
2017-09-18,19.0212
2017-09-15,19.1977
2017-09-14,19.3707
2017-09-13,19.5072
2017-09-12,19.3889
2017-09-11,19.4226
2017-09-08,19.5376
2017-09-07,19.6957
2017-09-06,19.7718
2017-09-05,19.5402
2017-09-01,19.1257
2017-08-31,19.2508
2017-08-30,19.2367
2017-08-29,19.3281
2017-08-28,19.5205
2017-08-25,19.4394
2017-08-24,19.3763
2017-08-23,19.3481
2017-08-22,19.4451
2017-08-21,19.6061
2017-08-18,19.6634
2017-08-17,19.6331
2017-08-16,19.2991
2017-08-15,19.4073
2017-08-14,19.5462
2017-08-11,19.6464
2017-08-10,19.6279
2017-08-09,19.3586
2017-08-08,18.8601
2017-08-07,18.9194
2017-08-04,19.0779
2017-08-03,19.2049
2017-08-02,18.9742
2017-08-01,18.8590
2017-07-31,18.5074
2017-07-28,18.7023
2017-07-27,18.8327
2017-07-26,19.1888
2017-07-25,20.0693
2017-07-24,20.1569
2017-07-21,20.2101
2017-07-20,20.3301
2017-07-19,20.3875
2017-07-18,20.5040
2017-07-17,20.3578
2017-07-14,20.4099
2017-07-13,20.5179
2017-07-12,20.3844
2017-07-11,20.4852
2017-07-10,20.6022
2017-07-07,20.7063
2017-07-06,20.7947
2017-07-05,20.8697
2017-07-03,21.0265
2017-06-30,21.1015
2017-06-29,21.1928
2017-06-28,20.7382
2017-06-27,20.8285
2017-06-26,20.6960
2017-06-23,20.8914
2017-06-22,21.0545
2017-06-21,21.1098
2017-06-20,21.0470
2017-06-19,21.1780
2017-06-16,21.3144
2017-06-15,21.4278
2017-06-14,21.6191
2017-06-13,21.7374
2017-06-12,21.8400
2017-06-09,21.6993
2017-06-08,21.7799
2017-06-07,21.9368
2017-06-06,21.9750
2017-06-05,21.6273
2017-06-02,21.7164
2017-06-01,21.9203
2017-05-31,21.6089
2017-05-30,21.6803
2017-05-26,21.7203
2017-05-25,21.7822
2017-05-24,21.8831
2017-05-23,21.9736
2017-05-22,22.0485
2017-05-19,22.2636
2017-05-18,22.4862
2017-05-17,21.9551
2017-05-16,21.4194
2017-05-15,21.4189
2017-05-12,21.4280
2017-05-11,21.4901
2017-05-10,21.5899
2017-05-09,20.5412
2017-05-08,20.5935
2017-05-05,20.6550
2017-05-04,20.7436
2017-05-03,20.8357
2017-05-02,20.8426
2017-05-01,20.9103
2017-04-28,20.7848
2017-04-27,20.8697
2017-04-26,20.9611
2017-04-25,20.5956
2017-04-24,20.6744
2017-04-21,20.7663
2017-04-20,20.8385
2017-04-19,20.9039
2017-04-18,20.9951
2017-04-17,21.1226
2017-04-13,21.2787
2017-04-12,21.2582
2017-04-11,21.1599
2017-04-10,21.1231
2017-04-07,21.2351
2017-04-06,21.3178
2017-04-05,21.3693
2017-04-04,21.5187
2017-04-03,21.6166
2017-03-31,21.4407
2017-03-30,21.4161
2017-03-29,21.4736
2017-03-28,21.5198
2017-03-27,21.6416
2017-03-24,21.5494
2017-03-23,21.2904
2017-03-22,21.3469
2017-03-21,21.4188
2017-03-20,20.8641
2017-03-17,20.9086
2017-03-16,21.0061
2017-03-15,21.1106
2017-03-14,21.1670
2017-03-13,21.2551
2017-03-10,21.1712
2017-03-09,21.0021
2017-03-08,20.7324
2017-03-07,20.7850
2017-03-06,20.8820
2017-03-03,20.7497
2017-03-02,20.5233
2017-03-01,20.6415
2017-02-28,20.8407
2017-02-27,20.9508
2017-02-24,21.0589
2017-02-23,21.1791
2017-02-22,21.2524
2017-02-21,21.3304
2017-02-17,21.4863
2017-02-16,21.6158
2017-02-15,21.7099
2017-02-14,21.7832
2017-02-13,21.8557
2017-02-10,21.9866
2017-02-09,22.0872
2017-02-08,22.1464
2017-02-07,22.2185
2017-02-06,22.3778
2017-02-03,22.4570
2017-02-02,22.5177
2017-02-01,22.1867
2017-01-31,22.3110
2017-01-30,22.2952
2017-01-27,21.8098
2017-01-26,21.8868
2017-01-25,22.0127
2017-01-24,22.3900
2017-01-23,22.5366
2017-01-20,22.4444
2017-01-19,22.5428
2017-01-18,22.6363
2017-01-17,22.6449
2017-01-13,22.4970
2017-01-12,22.5581
2017-01-11,22.3484
2017-01-10,22.3542
2017-01-09,22.4303
2017-01-06,22.4806
2017-01-05,22.5639
2017-01-04,22.6724
2017-01-03,22.7796
2016-12-30,22.8715
2016-12-29,22.9172
2016-12-28,22.8160
2016-12-27,22.6985
2016-12-23,22.7725
2016-12-22,22.8556
2016-12-21,22.9855
2016-12-20,23.0861
2016-12-19,23.1789
2016-12-16,23.3038
2016-12-15,23.4420
2016-12-14,23.3158
2016-12-13,23.2905
2016-12-12,23.5426
2016-12-09,23.7247
2016-12-08,23.7982
2016-12-07,23.8890
2016-12-06,24.0506
2016-12-05,23.7999
2016-12-02,23.8943
2016-12-01,23.9625
2016-11-30,24.0418
2016-11-29,24.1679
2016-11-28,24.3191
2016-11-25,24.2601
2016-11-23,24.3165
2016-11-22,24.4063
2016-11-21,24.5450
2016-11-18,24.6539
2016-11-17,24.6514
2016-11-16,24.5235
2016-11-15,24.4213
2016-11-14,24.3517
2016-11-11,24.4464
2016-11-10,24.5496
2016-11-09,24.7662
2016-11-08,24.9886
2016-11-07,25.0936
2016-11-04,25.2786
2016-11-03,25.2727
2016-11-02,25.0971
2016-11-01,24.9634
2016-10-31,25.0710
2016-10-28,25.1279
2016-10-27,25.2222
2016-10-26,25.4539
2016-10-25,25.9589
2016-10-24,26.0714
2016-10-21,26.2491
2016-10-20,26.0939
2016-10-19,26.1621
2016-10-18,26.2631
2016-10-17,26.3584
2016-10-14,26.4397
2016-10-13,26.5426
2016-10-12,26.3478
2016-10-11,26.3618
2016-10-10,26.2285
2016-10-07,26.3933
2016-10-06,26.2726
2016-10-05,26.3445
2016-10-04,26.4894
2016-10-03,26.5739
2016-09-30,26.5731
2016-09-29,26.6609
2016-09-28,26.7765
2016-09-27,26.8742
2016-09-26,26.8609
2016-09-23,26.8162
2016-09-22,26.8536
2016-09-21,26.9592
2016-09-20,27.1160
2016-09-19,27.1725
2016-09-16,27.2612
2016-09-15,27.2193
2016-09-14,27.2214
2016-09-13,27.1436
2016-09-12,27.2459
2016-09-09,27.0385
2016-09-08,26.6698
2016-09-07,26.6460
2016-09-06,26.7045
2016-09-02,26.8037
2016-09-01,26.9156
2016-08-31,26.8487
2016-08-30,26.6292
2016-08-29,26.4462
2016-08-26,26.5182
2016-08-25,26.6391
2016-08-24,26.5555
2016-08-23,26.5251
2016-08-22,26.6703
2016-08-19,26.7682
2016-08-18,26.6923
2016-08-17,26.7685
2016-08-16,26.8158
2016-08-15,26.9121
2016-08-12,27.0135
2016-08-11,27.0750
2016-08-10,27.1433
2016-08-09,27.2495
2016-08-08,27.2919
2016-08-05,27.3566
2016-08-04,27.4324
2016-08-03,27.3884
2016-08-02,27.4332
2016-08-01,27.2816
2016-07-29,27.3618
2016-07-28,27.3925
2016-07-27,26.9650
2016-07-26,27.2042
2016-07-25,27.3332
2016-07-22,27.3904
2016-07-21,27.0733
2016-07-20,26.9807
2016-07-19,27.0396
2016-07-18,27.1867
2016-07-15,27.2876
2016-07-14,27.3553
2016-07-13,27.4495
2016-07-12,27.3723
2016-07-11,27.4220
2016-07-08,27.5871
2016-07-07,27.7602
2016-07-06,27.8612
2016-07-05,27.5299
2016-07-01,27.2077
2016-06-30,27.2689
2016-06-29,27.4185
2016-06-28,27.5976
2016-06-27,27.7059
2016-06-24,27.1890
2016-06-23,26.3165
2016-06-22,26.4576
2016-06-21,26.5412
2016-06-20,26.6328
2016-06-17,26.8423
2016-06-16,26.9032
2016-06-15,26.4810
2016-06-14,26.5724
2016-06-13,26.4145
2016-06-10,26.4031
2016-06-09,26.2442
2016-06-08,26.3396
2016-06-07,26.4201
2016-06-06,26.4992
2016-06-03,26.7377
2016-06-02,26.8209
2016-06-01,26.9084
2016-05-31,26.7566
2016-05-27,26.4253
2016-05-26,26.4690
2016-05-25,26.5483
2016-05-24,26.6698
2016-05-23,26.7955
2016-05-20,26.6715
2016-05-19,26.7745
2016-05-18,26.3546
2016-05-17,26.1893
2016-05-16,26.3151
2016-05-13,26.3897
2016-05-12,26.2413
2016-05-11,26.3430
2016-05-10,26.4455
2016-05-09,26.6018
2016-05-06,26.7014
2016-05-05,26.7952
2016-05-04,26.8831
2016-05-03,26.8076
2016-05-02,26.6046
2016-04-29,26.6927
2016-04-28,26.4977
2016-04-27,26.6572
2016-04-26,26.9553
2016-04-25,27.0830
2016-04-22,26.9481
2016-04-21,27.0152
2016-04-20,27.1335
2016-04-19,26.6488
2016-04-18,26.7426
2016-04-15,26.8392
2016-04-14,26.8853
2016-04-13,26.9563
2016-04-12,27.0579
2016-04-11,27.0582
2016-04-08,27.1699
2016-04-07,27.3226
2016-04-06,27.4435
2016-04-05,27.5603
2016-04-04,27.7146
2016-04-01,27.8223
2016-03-31,27.8985
2016-03-30,27.5566
2016-03-29,27.7986
2016-03-28,27.5175
2016-03-24,27.6236
2016-03-23,27.2642
2016-03-22,27.0051
2016-03-21,27.0714
2016-03-18,27.2421
2016-03-17,27.4442
2016-03-16,27.6587
2016-03-15,27.7818
2016-03-14,27.8938
2016-03-11,28.0574
2016-03-10,28.1916
2016-03-09,28.2056
2016-03-08,28.2701
2016-03-07,28.3574
2016-03-04,28.5023
2016-03-03,28.6410
2016-03-02,28.6733
2016-03-01,28.7928
2016-02-29,28.9426
2016-02-26,29.0478
2016-02-25,29.1891
2016-02-24,29.2975
2016-02-23,28.9021
2016-02-22,29.0211
2016-02-19,29.2264
2016-02-18,28.9776
2016-02-17,29.0792
2016-02-16,29.3080
2016-02-12,29.5338
2016-02-11,29.8015
2016-02-10,27.9024
2016-02-09,28.0730
2016-02-08,28.2091
2016-02-05,27.7737
2016-02-04,27.9231
2016-02-03,28.1256
2016-02-02,28.3949
2016-02-01,28.3775
2016-01-29,28.5772
2016-01-28,28.6969
2016-01-27,28.8616
2016-01-26,27.7316
2016-01-25,27.9587
2016-01-22,28.0603
2016-01-21,28.1910
2016-01-20,28.4391
2016-01-19,27.7372
2016-01-15,27.8540
2016-01-14,27.8544
2016-01-13,27.7035
2016-01-12,27.6088
2016-01-11,27.7500
2016-01-08,27.6888
2016-01-07,27.4364
2016-01-06,26.8189
2016-01-05,26.5133
2016-01-04,26.6183
2015-12-31,25.8559
2015-12-30,25.6466
2015-12-29,25.7516
2015-12-28,25.9119
2015-12-24,26.0092
2015-12-23,26.0465
2015-12-22,26.1367
2015-12-21,26.2592
2015-12-18,26.3860
2015-12-17,25.3848
2015-12-16,25.6110
2015-12-15,25.7373
2015-12-14,25.9567
2015-12-11,25.6569
2015-12-10,25.7090
2015-12-09,25.8859
2015-12-08,25.5733
2015-12-07,25.2170
2015-12-04,25.3323
2015-12-03,25.5037
2015-12-02,25.2415
2015-12-01,25.3101
2015-11-30,25.5209
2015-11-27,25.3450
2015-11-25,25.2666
2015-11-24,25.3604
2015-11-23,25.3830
2015-11-20,25.1932
2015-11-19,25.2705
2015-11-18,25.3348
2015-11-17,25.4567
2015-11-16,25.5721
2015-11-13,25.6879
2015-11-12,25.7965
2015-11-11,25.3679
2015-11-10,25.4371
2015-11-09,25.3094
2015-11-06,25.2820
2015-11-05,25.2958
2015-11-04,25.2759
2015-11-03,25.3589
2015-11-02,25.3413
2015-10-30,25.4410
2015-10-29,25.5725
2015-10-28,25.6803
2015-10-27,25.6953
2015-10-26,25.8534
2015-10-23,25.9429
2015-10-22,26.0949
2015-10-21,26.4298
2015-10-20,26.7362
2015-10-19,26.8677
2015-10-16,26.9653
2015-10-15,27.0899
2015-10-14,27.2858
2015-10-13,26.4693
2015-10-12,26.5392
2015-10-09,26.6372
2015-10-08,26.7427
2015-10-07,26.9280
2015-10-06,27.1045
2015-10-05,27.2116
2015-10-02,27.3727
2015-10-01,27.6067
2015-09-30,27.6353
2015-09-29,27.7915
2015-09-28,27.7715
2015-09-25,27.6817
2015-09-24,27.8259
2015-09-23,27.1469
2015-09-22,27.1491
2015-09-21,26.8338
2015-09-18,26.9783
2015-09-17,26.6231
2015-09-16,26.7933
2015-09-15,26.8750
2015-09-14,27.0235
2015-09-11,27.1050
2015-09-10,27.2197
2015-09-09,27.3539
2015-09-08,27.5917
2015-09-04,27.8438
2015-09-03,27.5918
2015-09-02,27.7031
2015-09-01,27.8966
2015-08-31,27.3746
2015-08-28,27.4420
2015-08-27,27.6126
2015-08-26,27.7942
2015-08-25,28.0259
2015-08-24,28.3524
2015-08-21,25.9330
2015-08-20,25.0088
2015-08-19,24.0845
2015-08-18,23.8628
2015-08-17,23.9402
2015-08-14,23.8674
2015-08-13,23.9623
2015-08-12,24.1816
2015-08-11,23.6169
2015-08-10,23.6426
2015-08-07,23.8854
2015-08-06,23.6000
2015-08-05,23.6193
2015-08-04,23.7843
2015-08-03,23.8865
2015-07-31,23.8433
2015-07-30,23.9501
2015-07-29,24.0202
2015-07-28,24.1782
2015-07-27,24.0261
2015-07-24,23.4610
2015-07-23,23.1717
2015-07-22,23.2898
2015-07-21,23.5207
2015-07-20,23.2591
2015-07-17,23.3041
2015-07-16,23.0257
2015-07-15,23.1299
2015-07-14,23.1994
2015-07-13,23.3011
2015-07-10,23.4261
2015-07-09,23.5586
2015-07-08,23.6857
2015-07-07,23.7770
2015-07-06,23.9630
2015-07-02,23.8527
2015-07-01,23.9453
2015-06-30,24.0825
2015-06-29,24.1416
2015-06-26,23.5792
2015-06-25,23.5369
2015-06-24,23.5757
2015-06-23,23.3982
2015-06-22,23.2395
2015-06-19,23.3010
2015-06-18,23.3642
2015-06-17,23.5354
2015-06-16,23.6522
2015-06-15,23.7729
2015-06-12,23.8583
2015-06-11,23.8079
2015-06-10,23.9405
2015-06-09,24.0818
2015-06-08,24.0730
2015-06-05,24.1381
2015-06-04,24.0016
2015-06-03,23.7070
2015-06-02,23.8279
2015-06-01,24.0432
2015-05-29,24.1323
2015-05-28,23.9497
2015-05-27,24.1599
2015-05-26,24.2266
2015-05-22,23.7544
2015-05-21,23.5901
2015-05-20,23.6799
2015-05-19,23.6006
2015-05-18,23.6594
2015-05-15,23.7022
2015-05-14,23.7384
2015-05-13,23.8849
2015-05-12,23.9649
2015-05-11,23.8187
2015-05-08,23.9112
2015-05-07,24.1616
2015-05-06,24.2581
2015-05-05,24.1950
2015-05-04,24.1194
2015-05-01,24.0559
2015-04-30,24.1530
2015-04-29,23.6077
2015-04-28,23.6709
2015-04-27,23.4038
2015-04-24,23.4019
2015-04-23,23.1040
2015-04-22,23.1825
2015-04-21,22.6880
2015-04-20,22.7990
2015-04-17,23.0108
2015-04-16,22.7689
2015-04-15,22.5754
2015-04-14,22.6900
2015-04-13,22.4719
2015-04-10,22.6060
2015-04-09,22.6970
2015-04-08,22.6736
2015-04-07,22.7432
2015-04-06,22.8804
2015-04-02,23.0662
2015-04-01,23.1850
2015-03-31,22.6270
2015-03-30,22.7652
2015-03-27,22.9989
2015-03-26,23.0983
2015-03-25,22.7408
2015-03-24,22.1839
2015-03-23,21.9129
2015-03-20,21.6279
2015-03-19,21.6990
2015-03-18,21.8059
2015-03-17,22.0083
2015-03-16,22.1278
2015-03-13,22.2667
2015-03-12,22.0482
2015-03-11,22.1407
2015-03-10,21.9219
2015-03-09,21.8694
2015-03-06,21.9999
2015-03-05,21.7574
2015-03-04,21.8444
2015-03-03,21.8858
2015-03-02,22.0490
2015-02-27,22.2293
2015-02-26,22.2198
2015-02-25,22.0177
2015-02-24,21.8980
2015-02-23,21.9446
2015-02-20,22.1009
2015-02-19,22.3744
2015-02-18,22.5516
2015-02-17,22.6756
2015-02-13,22.7553
2015-02-12,22.8776
2015-02-11,22.9272
2015-02-10,22.9990
2015-02-09,23.0659
2015-02-06,22.7073
2015-02-05,22.7723
2015-02-04,22.9046
2015-02-03,23.0405
2015-02-02,23.1415
2015-01-30,23.0204
2015-01-29,23.2109
2015-01-28,23.7042
2015-01-27,24.2641
2015-01-26,23.7647
2015-01-23,23.5982
2015-01-22,23.6682
2015-01-21,23.8952
2015-01-20,24.0340
2015-01-16,24.1891
2015-01-15,24.1567
2015-01-14,24.2869
2015-01-13,24.1219
2015-01-12,24.3514
2015-01-09,24.2451
2015-01-08,24.3270
2015-01-07,24.4803
2015-01-06,24.6325
2015-01-05,24.2277
2015-01-02,24.1880
2014-12-31,24.1612
2014-12-30,23.8870
2014-12-29,23.9339
2014-12-26,24.0292
2014-12-24,24.1333
2014-12-23,24.2750
2014-12-22,24.4257
2014-12-19,24.5700
2014-12-18,24.6906
2014-12-17,24.8537
2014-12-16,24.8530
2014-12-15,25.0740
2014-12-12,25.2211
2014-12-11,24.7786
2014-12-10,24.5504
2014-12-09,24.0443
2014-12-08,23.6480
2014-12-05,23.3591
2014-12-04,23.4382
2014-12-03,23.4027
2014-12-02,23.4321
2014-12-01,23.3900
2014-11-28,23.0443
2014-11-26,23.1486
2014-11-25,23.1124
2014-11-24,23.1716
2014-11-21,23.2891
2014-11-20,23.3890
2014-11-19,23.4911
2014-11-18,23.6424
2014-11-17,23.8444
2014-11-14,23.8667
2014-11-13,23.9862
2014-11-12,24.1871
2014-11-11,24.2950
2014-11-10,24.3758
2014-11-07,24.3551
2014-11-06,24.4035
2014-11-05,24.2794
2014-11-04,24.3231
2014-11-03,24.4135
2014-10-31,24.4988
2014-10-30,24.6286
2014-10-29,24.6223
2014-10-28,24.7436
2014-10-27,24.8595
2014-10-24,24.9217
2014-10-23,25.0221
2014-10-22,25.0668
2014-10-21,24.5713
2014-10-20,24.7575
2014-10-17,24.8676
2014-10-16,25.0987
2014-10-15,25.2888
2014-10-14,24.5286
2014-10-13,24.7175
2014-10-10,24.5801
2014-10-09,24.4868
2014-10-08,24.6600
2014-10-07,24.5497
2014-10-06,24.1871
2014-10-03,24.3037
2014-10-02,24.4789
2014-10-01,24.4648
2014-09-30,23.8628
2014-09-29,23.9957
2014-09-26,24.1586
2014-09-25,24.2909
2014-09-24,24.3342
2014-09-23,24.4366
2014-09-22,24.1570
2014-09-19,24.1251
2014-09-18,24.1972
2014-09-17,24.2707
2014-09-16,24.3469
2014-09-15,24.4751
2014-09-12,24.3127
2014-09-11,24.2227
2014-09-10,24.2140
2014-09-09,24.2403
2014-09-08,24.3079
2014-09-05,24.5366
2014-09-04,24.3243
2014-09-03,24.4199
2014-09-02,24.4867
2014-08-29,24.2408
2014-08-28,24.1476
2014-08-27,23.9185
2014-08-26,23.8893
2014-08-25,23.9405
2014-08-22,24.0047
2014-08-21,24.0571
2014-08-20,24.1220
2014-08-19,24.2552
2014-08-18,24.3061
2014-08-15,24.4368
2014-08-14,24.5830
2014-08-13,24.7558
2014-08-12,24.8688
2014-08-11,24.7372
2014-08-08,24.8094
2014-08-07,24.8970
2014-08-06,25.0176
2014-08-05,24.9165
2014-08-04,25.0648
2014-08-01,25.1561
2014-07-31,25.0921
2014-07-30,24.8669
2014-07-29,24.8832
2014-07-28,24.9741
2014-07-25,25.0637
2014-07-24,24.7921
2014-07-23,24.4455
2014-07-22,24.0192
2014-07-21,24.1252
2014-07-18,24.2279
2014-07-17,24.3491
2014-07-16,24.1502
2014-07-15,23.9915
2014-07-14,24.0064
2014-07-11,24.1612
2014-07-10,24.2788
2014-07-09,24.2311
2014-07-08,24.3801
2014-07-07,24.0996
2014-07-03,24.2081
2014-07-02,24.2710
2014-07-01,24.3439
2014-06-30,24.4131
2014-06-27,24.2090
2014-06-26,24.2852
2014-06-25,24.4158
2014-06-24,23.8927
2014-06-23,23.6037
2014-06-20,23.3455
2014-06-19,23.4659
2014-06-18,23.5345
2014-06-17,23.4559
2014-06-16,23.5364
2014-06-13,23.6262
2014-06-12,23.6882
2014-06-11,23.2807
2014-06-10,22.8482
2014-06-09,22.6340
2014-06-06,22.6859
2014-06-05,22.7695
2014-06-04,22.8895
2014-06-03,22.7006
2014-06-02,22.7536
2014-05-30,22.8270
2014-05-29,22.8090
2014-05-28,22.8595
2014-05-27,22.9165
2014-05-23,23.0214
2014-05-22,23.0645
2014-05-21,23.1532
2014-05-20,23.2616
2014-05-19,23.0863
2014-05-16,23.1868
2014-05-15,23.1510
2014-05-14,22.7543
2014-05-13,22.7849
2014-05-12,22.8556
2014-05-09,22.9646
2014-05-08,22.9754
2014-05-07,23.0390
2014-05-06,22.9549
2014-05-05,23.0271
2014-05-02,23.2248
2014-05-01,23.3375
2014-04-30,23.4151
2014-04-29,23.5145
2014-04-28,23.6342
2014-04-25,23.1725
2014-04-24,23.2520
2014-04-23,23.1548
2014-04-22,23.3847
