Dates,KAMA Values
2018-11-30,341.4539
2018-11-29,341.5036
2018-11-28,341.6073
2018-11-27,341.8920
2018-11-26,342.6069
2018-11-23,343.5021
2018-11-21,344.5106
2018-11-20,345.2546
2018-11-19,345.7995
2018-11-16,346.1908
2018-11-15,346.3550
2018-11-14,346.4549
2018-11-13,346.5041
2018-11-12,346.5436
2018-11-09,346.5394
2018-11-08,346.3507
2018-11-07,346.1547
2018-11-06,345.9740
2018-11-05,345.8962
2018-11-02,345.8576
2018-11-01,345.8560
2018-10-31,345.8057
2018-10-30,345.8173
2018-10-29,345.8500
2018-10-26,346.0355
2018-10-25,346.0194
2018-10-24,345.8766
2018-10-23,345.9101
2018-10-22,345.9813
2018-10-19,346.0027
2018-10-18,346.0170
2018-10-17,346.0000
2018-10-16,345.9022
2018-10-15,345.7166
2018-10-12,345.7018
2018-10-11,345.6745
2018-10-10,345.6691
2018-10-09,345.5605
2018-10-08,344.5951
2018-10-05,343.9392
2018-10-04,343.1940
2018-10-03,342.0820
2018-10-02,340.8622
2018-10-01,339.8201
2018-09-28,339.0491
2018-09-27,338.7107
2018-09-26,338.5593
2018-09-25,338.4184
2018-09-24,338.2186
2018-09-21,337.9262
2018-09-20,337.3677
2018-09-19,336.9010
2018-09-18,336.6271
2018-09-17,336.3332
2018-09-14,336.1797
2018-09-13,335.8871
2018-09-12,335.7193
2018-09-11,335.6196
2018-09-10,335.6375
2018-09-07,335.6828
2018-09-06,335.6403
2018-09-05,335.5570
2018-09-04,335.5604
2018-08-31,335.5663
2018-08-30,335.5976
2018-08-29,335.5980
2018-08-28,335.5647
2018-08-27,335.5440
2018-08-24,335.5092
2018-08-23,335.4839
2018-08-22,335.4758
2018-08-21,335.4269
2018-08-20,335.3369
2018-08-17,335.2792
2018-08-16,335.2829
2018-08-15,335.2958
2018-08-14,335.6434
2018-08-13,335.7813
2018-08-10,335.9081
2018-08-09,335.9871
2018-08-08,336.0275
2018-08-07,336.0357
2018-08-06,336.0217
2018-08-03,336.0487
2018-08-02,336.0554
2018-08-01,336.0516
2018-07-31,336.0171
2018-07-30,335.9730
2018-07-27,335.9590
2018-07-26,335.7841
2018-07-25,335.6451
2018-07-24,335.5764
2018-07-23,335.4571
2018-07-20,335.4172
2018-07-19,335.3520
2018-07-18,335.2534
2018-07-17,335.0549
2018-07-16,334.8923
2018-07-13,334.7232
2018-07-12,334.6577
2018-07-11,334.6804
2018-07-10,334.7368
2018-07-09,334.7415
2018-07-06,334.7669
2018-07-05,334.8590
2018-07-03,334.9536
2018-07-02,335.0388
2018-06-29,335.0911
2018-06-28,335.1586
2018-06-27,335.2380
2018-06-26,335.3509
2018-06-25,335.4269
2018-06-22,335.5194
2018-06-21,335.5695
2018-06-20,335.6682
2018-06-19,335.7152
2018-06-18,335.8148
2018-06-15,335.6961
2018-06-14,335.5606
2018-06-13,335.2300
2018-06-12,334.8834
2018-06-11,334.0918
2018-06-08,333.3904
2018-06-07,332.6055
2018-06-06,331.8682
2018-06-05,331.1336
2018-06-04,330.7290
2018-06-01,330.2732
2018-05-31,330.1080
2018-05-30,330.0169
2018-05-29,329.7724
2018-05-25,329.6369
2018-05-24,329.3018
2018-05-23,328.9948
2018-05-22,328.7691
2018-05-21,328.6561
2018-05-18,328.4804
2018-05-17,328.4272
2018-05-16,328.4144
2018-05-15,328.4158
2018-05-14,328.4093
2018-05-11,328.3941
2018-05-10,328.3867
2018-05-09,328.3584
2018-05-08,328.3395
2018-05-07,328.4020
2018-05-04,328.4257
2018-05-03,328.5294
2018-05-02,328.6813
2018-05-01,328.9970
2018-04-30,329.2031
2018-04-27,329.3398
2018-04-26,329.3554
2018-04-25,329.3599
2018-04-24,329.3643
2018-04-23,329.4409
2018-04-20,329.4777
2018-04-19,329.5120
2018-04-18,329.5270
2018-04-17,329.5529
2018-04-16,329.6044
2018-04-13,329.7505
2018-04-12,329.9273
2018-04-11,329.9579
2018-04-10,330.0844
2018-04-09,330.1415
2018-04-06,330.3724
2018-04-05,330.4841
2018-04-04,330.5248
2018-04-03,330.6437
2018-04-02,330.7234
2018-03-29,330.9450
2018-03-28,331.1564
2018-03-27,331.3715
2018-03-26,331.5788
2018-03-23,331.6599
2018-03-22,331.7778
2018-03-21,331.9060
2018-03-20,332.0546
2018-03-19,332.2061
2018-03-16,332.5071
2018-03-15,332.8162
2018-03-14,333.1445
2018-03-13,333.4950
2018-03-12,333.7348
2018-03-09,333.8646
2018-03-08,333.6179
2018-03-07,333.6031
2018-03-06,333.6495
2018-03-05,333.6301
2018-03-02,333.4535
2018-03-01,333.5751
2018-02-28,333.5154
2018-02-27,332.6437
2018-02-26,331.4487
2018-02-23,330.2348
2018-02-22,329.4089
2018-02-21,328.6459
2018-02-20,328.0550
2018-02-16,327.3025
2018-02-15,326.2968
2018-02-14,325.1364
2018-02-13,324.7682
2018-02-12,324.5358
2018-02-09,324.2130
2018-02-08,324.5325
2018-02-07,325.0422
2018-02-06,324.4206
2018-02-05,324.3863
2018-02-02,325.1230
2018-02-01,324.1542
2018-01-31,321.3627
2018-01-30,318.7082
2018-01-29,318.2927
2018-01-26,317.3015
2018-01-25,315.7092
2018-01-24,313.8424
2018-01-23,313.1342
2018-01-22,312.2255
2018-01-19,310.7779
2018-01-18,309.1171
2018-01-17,306.5715
2018-01-16,299.6659
2018-01-12,295.3121
2018-01-11,289.4894
2018-01-10,284.8367
2018-01-09,281.0144
2018-01-08,277.4231
2018-01-05,274.8621
2018-01-04,273.0617
2018-01-03,272.3530
2018-01-02,271.5755
2017-12-29,270.6922
2017-12-28,269.9698
2017-12-27,268.9866
2017-12-26,268.0623
2017-12-22,267.1496
2017-12-21,266.2616
2017-12-20,265.3097
2017-12-19,263.8865
2017-12-18,262.3230
2017-12-15,260.7828
2017-12-14,259.4024
2017-12-13,257.7925
2017-12-12,256.2844
2017-12-11,254.9229
2017-12-08,254.0658
2017-12-07,252.8111
2017-12-06,251.9304
2017-12-05,251.2577
2017-12-04,250.7731
2017-12-01,250.1534
2017-11-30,249.8897
2017-11-29,249.1725
2017-11-28,248.8713
2017-11-27,248.6433
2017-11-24,248.4711
2017-11-22,248.2310
2017-11-21,247.9854
2017-11-20,247.5500
2017-11-17,247.2672
2017-11-16,247.1100
2017-11-15,246.8019
2017-11-14,246.5217
2017-11-13,246.3445
2017-11-10,246.1602
2017-11-09,246.0464
2017-11-08,245.8249
2017-11-07,245.4842
2017-11-06,245.0169
2017-11-03,244.6634
2017-11-02,244.4969
2017-11-01,244.2588
2017-10-31,244.2313
2017-10-30,244.2197
2017-10-27,244.1451
2017-10-26,244.1943
2017-10-25,244.1220
2017-10-24,244.0918
2017-10-23,243.4399
2017-10-20,243.0415
2017-10-19,242.2537
2017-10-18,242.0211
2017-10-17,241.7714
2017-10-16,241.6082
2017-10-13,241.3270
2017-10-12,240.9564
2017-10-11,240.4355
2017-10-10,239.9811
2017-10-09,239.6425
2017-10-06,239.4180
2017-10-05,239.1678
2017-10-04,238.7629
2017-10-03,238.3555
2017-10-02,237.9344
2017-09-29,237.3929
2017-09-28,236.9838
2017-09-27,236.5344
2017-09-26,235.8532
2017-09-25,235.3172
2017-09-22,234.6187
2017-09-21,233.4061
2017-09-20,232.0998
2017-09-19,230.6976
2017-09-18,229.5140
2017-09-15,227.9909
2017-09-14,226.8840
2017-09-13,226.1911
2017-09-12,225.8048
2017-09-11,225.5336
2017-09-08,225.2255
2017-09-07,225.1140
2017-09-06,225.2310
2017-09-05,225.4884
2017-09-01,225.5682
2017-08-31,225.3067
2017-08-30,225.0919
2017-08-29,224.7384
2017-08-28,224.3537
2017-08-25,224.3038
2017-08-24,224.3932
2017-08-23,224.1134
2017-08-22,223.8814
2017-08-21,223.3103
2017-08-18,223.3040
2017-08-17,223.2829
2017-08-16,223.2859
2017-08-15,222.9286
2017-08-14,222.2430
2017-08-11,221.8328
2017-08-10,221.7067
2017-08-09,221.8650
2017-08-08,221.8325
2017-08-07,221.0019
2017-08-04,219.8184
2017-08-03,218.9113
2017-08-02,217.6144
2017-08-01,216.1029
2017-07-31,213.6072
2017-07-28,208.7246
2017-07-27,203.1648
2017-07-26,197.5238
2017-07-25,192.7789
2017-07-24,191.8933
2017-07-21,190.9989
2017-07-20,189.9824
2017-07-19,189.2772
2017-07-18,188.3833
2017-07-17,187.6903
2017-07-14,186.7415
2017-07-13,185.7888
2017-07-12,185.0331
2017-07-11,184.1366
2017-07-10,183.3721
2017-07-07,182.7360
2017-07-06,182.1652
2017-07-05,181.7243
2017-07-03,181.1831
2017-06-30,180.8336
2017-06-29,180.5060
2017-06-28,180.1642
2017-06-27,179.5437
2017-06-26,179.0132
2017-06-23,178.1896
2017-06-22,176.9165
2017-06-21,176.1187
2017-06-20,175.2513
2017-06-19,174.5108
2017-06-16,173.5480
2017-06-15,172.7921
2017-06-14,172.1948
2017-06-13,171.7485
2017-06-12,171.3827
2017-06-09,171.1107
2017-06-08,170.8189
2017-06-07,170.5158
2017-06-06,170.2772
2017-06-05,170.0929
2017-06-02,169.8085
2017-06-01,169.4043
2017-05-31,169.1435
2017-05-30,168.9585
2017-05-26,168.8157
2017-05-25,168.6483
2017-05-24,168.4668
2017-05-23,168.3491
2017-05-22,168.2833
2017-05-19,168.2082
2017-05-18,168.1950
2017-05-17,168.2047
2017-05-16,168.2033
2017-05-15,168.1651
2017-05-12,168.1407
2017-05-11,168.1103
2017-05-10,168.0773
2017-05-09,168.0244
2017-05-08,167.8888
2017-05-05,167.7498
2017-05-04,167.6354
2017-05-03,167.5626
2017-05-02,167.4805
2017-05-01,167.3632
2017-04-28,167.2636
2017-04-27,166.9943
2017-04-26,166.7975
2017-04-25,166.6675
2017-04-24,166.3747
2017-04-21,166.1385
2017-04-20,165.9966
2017-04-19,165.9236
2017-04-18,165.8809
2017-04-17,165.8611
2017-04-13,165.7678
2017-04-12,165.8331
2017-04-11,165.8900
2017-04-10,165.8419
2017-04-07,165.8377
2017-04-06,165.7947
2017-04-05,165.7948
2017-04-04,165.8094
2017-04-03,165.7195
2017-03-31,165.7527
2017-03-30,165.7782
2017-03-29,165.7385
2017-03-28,165.7180
2017-03-27,165.7141
2017-03-24,165.7785
2017-03-23,165.8518
2017-03-22,165.8615
2017-03-21,165.8884
2017-03-20,165.9647
2017-03-17,165.8304
2017-03-16,165.6183
2017-03-15,165.5400
2017-03-14,165.4003
2017-03-13,165.2456
2017-03-10,165.0505
2017-03-09,164.8928
2017-03-08,164.5337
2017-03-07,163.9735
2017-03-06,163.3108
2017-03-03,162.6867
2017-03-02,161.7592
2017-03-01,160.4642
2017-02-28,158.6888
2017-02-27,157.4319
2017-02-24,156.3987
2017-02-23,155.5754
2017-02-22,154.7240
2017-02-21,153.9370
2017-02-17,152.9931
2017-02-16,152.2444
2017-02-15,151.6456
2017-02-14,151.1610
2017-02-13,150.7251
2017-02-10,150.2527
2017-02-09,149.9526
2017-02-08,149.7430
2017-02-07,149.5595
2017-02-06,149.2518
2017-02-03,149.1022
2017-02-02,149.0198
2017-02-01,148.9372
2017-01-31,148.6940
2017-01-30,148.5066
2017-01-27,148.1500
2017-01-26,147.6085
2017-01-25,146.7347
2017-01-24,145.9719
2017-01-23,145.7741
2017-01-20,145.7387
2017-01-19,145.5481
2017-01-18,145.3561
2017-01-17,145.2238
2017-01-13,145.1477
2017-01-12,144.9834
2017-01-11,144.8510
2017-01-10,144.6126
2017-01-09,144.3933
2017-01-06,144.2651
2017-01-05,143.9752
2017-01-04,143.6752
2017-01-03,143.3284
2016-12-30,143.1257
2016-12-29,143.0277
2016-12-28,142.9144
2016-12-27,142.7406
2016-12-23,142.3653
2016-12-22,141.8920
2016-12-21,141.4031
2016-12-20,140.8831
2016-12-19,140.5279
2016-12-16,140.1265
2016-12-15,139.8732
2016-12-14,139.6686
2016-12-13,139.3402
2016-12-12,138.6613
2016-12-09,137.7864
2016-12-08,136.8785
2016-12-07,136.1200
2016-12-06,135.4147
2016-12-05,134.8504
2016-12-02,134.3129
2016-12-01,133.7212
2016-11-30,133.0139
2016-11-29,132.3737
2016-11-28,131.4686
2016-11-25,130.6922
2016-11-23,129.8759
2016-11-22,129.0150
2016-11-21,128.1973
2016-11-18,127.6788
2016-11-17,127.1385
2016-11-16,126.8504
2016-11-15,126.4552
2016-11-14,125.8916
2016-11-11,124.9479
2016-11-10,124.0454
2016-11-09,123.1528
2016-11-08,122.5826
2016-11-07,122.3078
2016-11-04,122.0204
2016-11-03,121.9049
2016-11-02,121.7754
2016-11-01,121.6338
2016-10-31,121.4350
2016-10-28,121.2159
2016-10-27,120.9788
2016-10-26,120.7083
2016-10-25,120.2630
2016-10-24,120.1543
2016-10-21,120.0648
2016-10-20,120.0190
2016-10-19,119.9589
2016-10-18,119.8774
2016-10-17,119.8180
2016-10-14,119.7775
2016-10-13,119.7420
2016-10-12,119.7137
2016-10-11,119.6868
2016-10-10,119.6628
2016-10-07,119.6016
2016-10-06,119.5728
2016-10-05,119.5529
2016-10-04,119.5280
2016-10-03,119.5178
2016-09-30,119.5085
2016-09-29,119.4996
2016-09-28,119.4900
2016-09-27,119.4758
2016-09-26,119.4680
2016-09-23,119.4647
2016-09-22,119.4532
2016-09-21,119.4349
2016-09-20,119.4313
2016-09-19,119.4530
2016-09-16,119.4688
2016-09-15,119.4839
2016-09-14,119.4991
2016-09-13,119.5146
2016-09-12,119.5194
2016-09-09,119.5185
2016-09-08,119.5306
2016-09-07,119.4329
2016-09-06,119.3310
2016-09-02,119.2637
2016-09-01,119.2554
2016-08-31,119.2543
2016-08-30,119.2555
2016-08-29,119.2498
2016-08-26,119.2159
2016-08-25,119.1896
2016-08-24,119.1558
2016-08-23,119.1187
2016-08-22,119.0586
2016-08-19,118.9914
2016-08-18,118.9547
2016-08-17,118.9071
2016-08-16,118.8542
2016-08-15,118.7943
2016-08-12,118.6914
2016-08-11,118.6247
2016-08-10,118.5555
2016-08-09,118.5008
2016-08-08,118.4781
2016-08-05,118.4608
2016-08-04,118.4468
2016-08-03,118.4349
2016-08-02,118.4151
2016-08-01,118.3978
2016-07-29,118.3588
2016-07-28,118.3310
2016-07-27,118.3169
2016-07-26,118.2796
2016-07-25,118.2423
2016-07-22,118.2242
2016-07-21,118.2075
2016-07-20,118.1921
2016-07-19,118.1490
2016-07-18,118.1150
2016-07-15,118.0892
2016-07-14,118.0695
2016-07-13,118.0612
2016-07-12,118.0564
2016-07-11,118.0466
2016-07-08,118.0319
2016-07-07,118.0238
2016-07-06,118.0464
2016-07-05,118.0631
2016-07-01,118.0808
2016-06-30,118.0799
2016-06-29,118.0781
2016-06-28,118.1019
2016-06-27,118.1815
2016-06-24,118.2847
2016-06-23,118.3103
2016-06-22,118.2754
2016-06-21,118.2568
2016-06-20,118.2359
2016-06-17,118.1918
2016-06-16,118.1893
2016-06-15,118.1909
2016-06-14,118.1847
2016-06-13,118.1729
2016-06-10,118.1692
2016-06-09,118.1484
2016-06-08,118.0987
2016-06-07,118.0685
2016-06-06,118.0532
2016-06-03,118.0410
2016-06-02,118.0644
2016-06-01,118.1110
2016-05-31,118.1764
2016-05-27,118.2317
2016-05-26,118.2334
2016-05-25,118.2358
2016-05-24,118.2426
2016-05-23,118.2569
2016-05-20,118.2767
2016-05-19,118.3044
2016-05-18,118.3268
2016-05-17,118.2975
2016-05-16,118.2207
2016-05-13,118.0456
2016-05-12,117.9458
2016-05-11,117.6960
2016-05-10,117.5282
2016-05-09,117.2792
2016-05-06,117.1737
2016-05-05,116.9697
2016-05-04,116.8171
2016-05-03,116.7418
2016-05-02,116.5723
2016-04-29,116.2208
2016-04-28,115.8631
2016-04-27,115.4531
2016-04-26,114.5682
2016-04-25,113.9473
2016-04-22,113.5402
2016-04-21,113.3363
2016-04-20,113.1706
2016-04-19,113.0184
2016-04-18,112.8272
2016-04-15,112.6819
2016-04-14,112.5379
2016-04-13,112.3388
2016-04-12,112.1990
2016-04-11,112.0921
2016-04-08,112.0095
2016-04-07,111.9149
2016-04-06,111.9020
2016-04-05,111.8653
2016-04-04,111.8415
2016-04-01,111.8210
2016-03-31,111.7886
2016-03-30,111.7703
2016-03-29,111.7329
2016-03-28,111.6875
2016-03-24,111.6280
2016-03-23,111.5857
2016-03-22,111.5197
2016-03-21,111.4056
2016-03-18,111.3148
2016-03-17,111.2433
2016-03-16,111.1472
2016-03-15,111.0709
2016-03-14,110.9846
2016-03-11,110.8866
2016-03-10,110.8204
2016-03-09,110.8072
2016-03-08,110.7966
2016-03-07,110.8000
2016-03-04,110.7893
2016-03-03,110.8250
2016-03-02,110.9003
2016-03-01,111.0028
2016-02-29,111.1079
2016-02-26,111.2883
2016-02-25,111.4384
2016-02-24,111.6688
2016-02-23,111.9979
2016-02-22,112.2380
2016-02-19,112.4728
2016-02-18,112.8934
2016-02-17,113.1978
2016-02-16,113.5318
2016-02-12,114.1778
2016-02-11,115.3105
2016-02-10,116.4002
2016-02-09,116.9663
2016-02-08,117.4773
2016-02-05,117.9998
2016-02-04,118.3544
2016-02-03,118.6835
2016-02-02,119.1413
2016-02-01,119.9776
2016-01-29,120.4663
2016-01-28,121.0240
2016-01-27,121.7031
2016-01-26,122.5491
2016-01-25,122.7913
2016-01-22,123.3063
2016-01-21,123.8265
2016-01-20,124.5436
2016-01-19,125.4459
2016-01-15,126.0750
2016-01-14,126.7231
2016-01-13,127.1620
2016-01-12,127.6930
2016-01-11,127.9844
2016-01-08,128.4194
2016-01-07,128.9064
2016-01-06,129.1725
2016-01-05,129.2451
2016-01-04,129.2745
2015-12-31,129.2890
2015-12-30,129.2846
2015-12-29,129.2463
2015-12-28,129.1778
2015-12-24,129.1709
2015-12-23,129.1830
2015-12-22,129.1836
2015-12-21,129.1950
2015-12-18,129.2142
2015-12-17,129.2379
2015-12-16,129.2115
2015-12-15,129.0819
2015-12-14,129.0054
2015-12-11,129.0290
2015-12-10,129.0047
2015-12-09,128.8983
2015-12-08,128.8797
2015-12-07,128.8214
2015-12-04,128.5766
2015-12-03,128.2938
2015-12-02,128.2028
2015-12-01,128.0705
2015-11-30,127.9299
2015-11-27,127.8667
2015-11-25,127.7650
2015-11-24,127.6384
2015-11-23,127.4334
2015-11-20,127.2050
2015-11-19,126.9003
2015-11-18,126.5671
2015-11-17,126.2608
2015-11-16,126.0936
2015-11-13,125.9497
2015-11-12,125.8902
2015-11-11,125.8285
2015-11-10,125.6033
2015-11-09,125.4267
2015-11-06,125.2514
2015-11-05,124.9263
2015-11-04,124.5282
2015-11-03,123.9954
2015-11-02,123.5786
2015-10-30,123.2729
2015-10-29,123.1007
2015-10-28,123.0303
2015-10-27,122.9663
2015-10-26,122.8899
2015-10-23,122.8458
2015-10-22,122.7994
2015-10-21,122.7391
2015-10-20,122.7178
2015-10-19,122.7054
2015-10-16,122.7004
2015-10-15,122.7017
2015-10-14,122.7057
2015-10-13,122.7500
2015-10-12,122.7351
2015-10-09,122.7175
2015-10-08,122.7061
2015-10-07,122.6961
2015-10-06,122.7013
2015-10-05,122.7305
2015-10-02,122.7838
2015-10-01,122.8888
2015-09-30,123.0717
2015-09-29,123.2229
2015-09-28,123.5030
2015-09-25,123.8308
2015-09-24,124.0616
2015-09-23,124.3278
2015-09-22,124.5333
2015-09-21,124.6459
2015-09-18,124.6942
2015-09-17,124.7322
2015-09-16,124.7505
2015-09-15,124.7754
2015-09-14,124.8008
2015-09-11,124.8495
2015-09-10,124.8983
2015-09-09,124.9503
2015-09-08,125.0184
2015-09-04,125.0970
2015-09-03,125.3027
2015-09-02,125.4775
2015-09-01,125.6952
2015-08-31,126.1308
2015-08-28,126.3937
2015-08-27,126.5660
2015-08-26,126.7562
2015-08-25,127.0419
2015-08-24,127.6126
2015-08-21,128.1048
2015-08-20,128.3615
2015-08-19,128.4226
2015-08-18,128.4350
2015-08-17,128.4302
2015-08-14,128.4272
2015-08-13,128.4168
2015-08-12,128.4127
2015-08-11,128.4193
2015-08-10,128.4202
2015-08-07,128.3957
2015-08-06,128.4042
2015-08-05,128.4061
2015-08-04,128.3993
2015-08-03,128.4074
2015-07-31,128.4198
2015-07-30,128.4258
2015-07-29,128.4462
2015-07-28,128.4531
2015-07-27,128.4943
2015-07-24,128.5644
2015-07-23,128.5712
2015-07-22,128.5671
2015-07-21,128.5616
2015-07-20,128.5625
2015-07-17,128.5429
2015-07-16,128.5192
2015-07-15,128.4649
2015-07-14,128.4470
2015-07-13,128.4190
2015-07-10,128.4019
2015-07-09,128.4045
2015-07-08,128.4268
2015-07-07,128.4666
2015-07-06,128.4888
2015-07-02,128.5958
2015-07-01,128.7387
2015-06-30,128.8945
2015-06-29,129.1707
2015-06-26,129.3566
2015-06-25,129.4371
2015-06-24,129.5253
2015-06-23,129.6049
2015-06-22,129.6449
2015-06-19,129.6598
2015-06-18,129.6847
2015-06-17,129.7045
2015-06-16,129.7692
2015-06-15,129.8539
2015-06-12,129.9198
2015-06-11,129.9682
2015-06-10,130.0257
2015-06-09,130.1605
2015-06-08,130.2853
2015-06-05,130.3832
2015-06-04,130.4811
2015-06-03,130.6134
2015-06-02,130.6808
2015-06-01,130.7839
2015-05-29,130.9745
2015-05-28,131.2484
2015-05-27,131.4088
2015-05-26,131.5312
2015-05-22,131.6293
2015-05-21,131.6830
2015-05-20,131.6937
2015-05-19,131.7207
2015-05-18,131.7464
2015-05-15,131.7715
2015-05-14,131.7990
2015-05-13,131.8098
2015-05-12,131.8756
2015-05-11,131.9316
2015-05-08,131.9596
2015-05-07,131.9996
2015-05-06,132.1797
2015-05-05,132.4149
2015-05-04,132.6194
2015-05-01,132.8411
2015-04-30,132.9524
2015-04-29,133.0674
2015-04-28,133.1093
2015-04-27,133.1328
2015-04-24,133.1468
2015-04-23,133.1591
2015-04-22,133.1694
2015-04-21,133.1714
2015-04-20,133.1469
2015-04-17,133.1334
2015-04-16,133.1471
2015-04-15,133.1399
2015-04-14,133.1239
2015-04-13,133.0888
2015-04-10,133.0635
2015-04-09,132.9611
2015-04-08,132.8538
2015-04-07,132.7583
2015-04-06,132.7070
2015-04-02,132.7051
2015-04-01,132.7588
2015-03-31,132.8389
2015-03-30,132.8773
2015-03-27,132.7903
2015-03-26,132.8803
2015-03-25,132.9901
2015-03-24,133.1052
2015-03-23,133.0886
2015-03-20,133.0058
2015-03-19,132.7724
2015-03-18,132.5331
2015-03-17,132.1472
2015-03-16,131.8594
2015-03-13,131.6158
2015-03-12,131.5199
2015-03-11,131.3953
2015-03-10,131.3076
2015-03-09,131.1314
2015-03-06,130.7164
2015-03-05,130.3838
2015-03-04,129.8263
2015-03-03,129.2135
2015-03-02,128.3257
2015-02-27,127.5413
2015-02-26,126.9766
2015-02-25,126.1769
2015-02-24,125.2455
2015-02-23,124.0671
2015-02-20,123.1510
2015-02-19,121.5849
2015-02-18,120.6590
2015-02-17,119.8934
2015-02-13,119.2422
2015-02-12,118.5932
2015-02-11,118.0519
2015-02-10,117.6077
2015-02-09,117.2179
2015-02-06,116.8443
2015-02-05,116.4199
2015-02-04,115.8598
2015-02-03,115.3377
2015-02-02,114.7792
2015-01-30,114.2417
2015-01-29,113.6638
2015-01-28,112.8072
2015-01-27,112.5208
2015-01-26,112.4603
2015-01-23,112.3385
2015-01-22,112.1764
2015-01-21,111.9464
2015-01-20,111.8529
2015-01-16,111.7901
2015-01-15,111.7461
2015-01-14,111.7159
2015-01-13,111.6732
2015-01-12,111.5975
2015-01-09,111.5225
2015-01-08,111.4276
2015-01-07,111.3002
2015-01-06,111.2516
2015-01-05,111.2468
2015-01-02,111.2022
2014-12-31,111.1757
2014-12-30,111.1318
2014-12-29,111.0169
2014-12-26,110.8328
2014-12-24,110.6723
2014-12-23,110.5625
2014-12-22,110.4727
2014-12-19,110.4403
2014-12-18,110.4413
2014-12-17,110.4449
2014-12-16,110.4537
2014-12-15,110.4645
2014-12-12,110.5017
2014-12-11,110.5422
2014-12-10,110.5556
2014-12-09,110.5669
2014-12-08,110.5482
2014-12-05,110.5214
2014-12-04,110.4399
2014-12-03,110.3949
2014-12-02,110.3224
2014-12-01,110.2577
2014-11-28,110.1991
2014-11-26,110.0706
2014-11-25,109.9063
2014-11-24,109.7278
2014-11-21,109.5316
2014-11-20,109.4159
2014-11-19,109.3405
2014-11-18,109.2745
2014-11-17,109.2268
2014-11-14,109.2085
2014-11-13,109.1626
2014-11-12,109.1281
2014-11-11,109.1234
2014-11-10,109.1211
2014-11-07,109.1220
2014-11-06,109.1244
2014-11-05,109.1263
2014-11-04,109.1318
2014-11-03,109.1298
2014-10-31,109.1273
2014-10-30,109.1320
2014-10-29,109.1479
2014-10-28,109.1658
2014-10-27,109.1766
2014-10-24,109.1939
2014-10-23,109.2146
2014-10-22,109.2280
2014-10-21,109.2482
2014-10-20,109.2265
2014-10-17,109.2398
2014-10-16,109.2624
2014-10-15,109.2982
2014-10-14,109.3208
2014-10-13,109.3510
2014-10-10,109.3765
2014-10-09,109.4041
2014-10-08,109.4209
2014-10-07,109.4299
2014-10-06,109.4433
2014-10-03,109.4394
2014-10-02,109.4356
2014-10-01,109.4472
2014-09-30,109.4621
2014-09-29,109.4566
2014-09-26,109.4372
2014-09-25,109.4087
2014-09-24,109.4032
2014-09-23,109.3923
2014-09-22,109.3836
2014-09-19,109.3680
2014-09-18,109.3339
2014-09-17,109.3114
2014-09-16,109.2984
2014-09-15,109.2904
2014-09-12,109.2871
2014-09-11,109.2825
2014-09-10,109.2749
2014-09-09,109.2588
2014-09-08,109.2481
2014-09-05,109.2374
2014-09-04,109.2436
2014-09-03,109.2456
2014-09-02,109.2429
2014-08-29,109.2461
2014-08-28,109.2309
2014-08-27,109.2135
2014-08-26,109.1887
2014-08-25,109.1617
2014-08-22,109.1367
2014-08-21,109.1158
2014-08-20,109.0857
2014-08-19,109.0412
2014-08-18,109.0371
2014-08-15,109.0553
2014-08-14,109.1489
2014-08-13,109.1928
2014-08-12,109.3493
2014-08-11,109.6322
2014-08-08,109.8840
2014-08-07,110.1598
2014-08-06,110.4876
2014-08-05,110.9898
2014-08-04,111.2535
2014-08-01,111.6182
2014-07-31,111.9213
2014-07-30,112.1671
2014-07-29,112.3707
2014-07-28,112.5607
2014-07-25,112.7306
2014-07-24,112.9383
2014-07-23,113.1043
2014-07-22,113.1732
2014-07-21,113.1806
2014-07-18,113.2014
2014-07-17,113.2309
2014-07-16,113.2975
2014-07-15,113.3414
2014-07-14,113.3494
2014-07-11,113.3608
2014-07-10,113.3732
2014-07-09,113.3957
2014-07-08,113.4151
2014-07-07,113.4396
2014-07-03,113.4478
2014-07-02,113.4646
2014-07-01,113.4824
2014-06-30,113.4992
2014-06-27,113.5144
2014-06-26,113.5418
2014-06-25,113.5840
2014-06-24,113.6392
2014-06-23,113.6943
2014-06-20,113.7124
2014-06-19,113.7050
2014-06-18,113.6737
2014-06-17,113.6562
2014-06-16,113.6437
2014-06-13,113.6329
2014-06-12,113.6245
2014-06-11,113.6170
2014-06-10,113.5573
2014-06-09,113.3246
2014-06-06,112.9965
2014-06-05,112.6372
2014-06-04,112.3760
2014-06-03,112.1786
2014-06-02,111.9167
2014-05-30,111.6794
2014-05-29,111.4404
2014-05-28,111.2491
2014-05-27,111.1183
2014-05-23,110.9568
2014-05-22,110.8469
2014-05-21,110.7835
2014-05-20,110.7481
2014-05-19,110.7368
2014-05-16,110.7100
2014-05-15,110.6912
2014-05-14,110.6670
2014-05-13,110.6256
2014-05-12,110.5561
2014-05-09,110.5102
2014-05-08,110.4845
2014-05-07,110.4568
2014-05-06,110.4328
2014-05-05,110.4215
2014-05-02,110.3930
2014-05-01,110.3873
2014-04-30,110.3875
2014-04-29,110.3848
2014-04-28,110.3855
2014-04-25,110.3951
2014-04-24,110.3945
2014-04-23,110.3891
2014-04-22,110.3701
2014-04-21,110.3748
