Dates,EMA Values
2014-05-23,111.2471
2014-05-22,111.1194
2014-05-21,111.0065
2014-05-20,110.9201
2014-05-19,110.8788
2014-05-16,110.7735
2014-05-15,110.6828
2014-05-14,110.5744
2014-05-13,110.3988
2014-05-12,110.1998
2014-05-09,110.0226
2014-05-08,109.8911
2014-05-07,109.7730
2014-05-06,109.6577
2014-05-05,109.5465
2014-05-02,109.3912
2014-05-01,109.3003
2014-04-30,109.2576
2014-04-29,109.1936
2014-04-28,109.1497
2014-04-25,109.1506
2014-04-24,109.0948
2014-04-23,108.9947
2014-04-22,108.8634
2014-04-21,108.8348
2014-04-17,108.7956
2014-04-16,108.7512
2014-04-15,108.7710
2014-04-14,108.8536
2014-04-11,108.9754
2014-04-10,109.1435
2014-04-09,109.2634
2014-04-08,109.2746
2014-04-07,109.3819
2014-04-04,109.4432
2014-04-03,109.4442
2014-04-02,109.3962
2014-04-01,109.3627
2014-03-31,109.3313
2014-03-28,109.3940
2014-03-27,109.4954
2014-03-26,109.6448
2014-03-25,109.7890
2014-03-24,109.9219
2014-03-21,110.0813
2014-03-20,110.2767
2014-03-19,110.4397
2014-03-18,110.6616
2014-03-17,110.8295
2014-03-14,110.9558
2014-03-13,111.1682
2014-03-12,111.4322
2014-03-11,111.6178
2014-03-10,111.7675
2014-03-07,111.8806
2014-03-06,111.9404
2014-03-05,111.9915
2014-03-04,112.0470
2014-03-03,112.0544
2014-02-28,112.1326
2014-02-27,112.1894
2014-02-26,112.2611
2014-02-25,112.4041
2014-02-24,112.5470
2014-02-21,112.5972
2014-02-20,112.6954
2014-02-19,112.7528
2014-02-18,112.8534
2014-02-14,112.8797
2014-02-13,112.9235
2014-02-12,112.9923
2014-02-11,113.1118
2014-02-10,113.1910
2014-02-07,113.3779
2014-02-06,113.5774
2014-02-05,113.9367
2014-02-04,114.3549
2014-02-03,114.7678
2014-01-31,115.1614
2014-01-30,115.4950
2014-01-29,115.7980
2014-01-28,116.0000
2014-01-27,115.9554
2014-01-24,115.8996
2014-01-23,115.8663
2014-01-22,115.6691
2014-01-21,115.3572
2014-01-17,115.1268
2014-01-16,114.9291
2014-01-15,114.7320
2014-01-14,114.5126
2014-01-13,114.3055
2014-01-10,114.0660
2014-01-09,113.7748
2014-01-08,113.4637
2014-01-07,113.1855
2014-01-06,112.9069
2014-01-03,112.6900
2014-01-02,112.4919
2013-12-31,112.3187
2013-12-30,112.1448
2013-12-27,111.9837
2013-12-26,111.7818
2013-12-24,111.5239
2013-12-23,111.3057
2013-12-20,111.0936
2013-12-19,110.8634
2013-12-18,110.6761
2013-12-17,110.4700
2013-12-16,110.2419
2013-12-13,110.0450
2013-12-12,109.8710
2013-12-11,109.7202
2013-12-10,109.5773
2013-12-09,109.3887
2013-12-06,109.1583
2013-12-05,108.9011
2013-12-04,108.7188
2013-12-03,108.5719
2013-12-02,108.4016
2013-11-29,108.1490
2013-11-27,107.8830
2013-11-26,107.5897
2013-11-25,107.2824
2013-11-22,107.0246
2013-11-21,106.6527
2013-11-20,106.3717
2013-11-19,106.0959
2013-11-18,105.6509
2013-11-15,105.1396
2013-11-14,104.6870
2013-11-13,104.2504
2013-11-12,103.8629
2013-11-11,103.4889
2013-11-08,103.0926
2013-11-07,102.6467
2013-11-06,102.2516
2013-11-05,101.7853
2013-11-04,101.3002
2013-11-01,100.8224
2013-10-31,100.3167
2013-10-30,99.8782
2013-10-29,99.4504
2013-10-28,99.0057
2013-10-25,98.5353
2013-10-24,98.0002
2013-10-23,97.5200
2013-10-22,97.0188
2013-10-21,96.7243
2013-10-18,96.4529
2013-10-17,96.1340
2013-10-16,95.8100
2013-10-15,95.5405
2013-10-14,95.3351
2013-10-11,95.0768
2013-10-10,94.8593
2013-10-09,94.6011
2013-10-08,94.4861
2013-10-07,94.3328
2013-10-04,94.1299
2013-10-03,93.9009
2013-10-02,93.7306
2013-10-01,93.4631
2013-09-30,93.1878
2013-09-27,92.9099
2013-09-26,92.5777
2013-09-25,92.2096
2013-09-24,91.8567
2013-09-23,91.4725
2013-09-20,91.1242
2013-09-19,90.7924
2013-09-18,90.3633
2013-09-17,89.9388
2013-09-16,89.5419
2013-09-13,89.1788
2013-09-12,88.9517
2013-09-11,88.7684
2013-09-10,88.5974
2013-09-09,88.4562
2013-09-06,88.3434
2013-09-05,88.2648
2013-09-04,88.1629
2013-09-03,88.0666
2013-08-30,88.0135
2013-08-29,87.9962
2013-08-28,87.9431
2013-08-27,87.9454
2013-08-26,87.9500
2013-08-23,87.8741
2013-08-22,87.7969
2013-08-21,87.7283
2013-08-20,87.6997
2013-08-19,87.6449
2013-08-16,87.5847
2013-08-15,87.5655
2013-08-14,87.5712
2013-08-13,87.5274
2013-08-12,87.4100
2013-08-09,87.3569
2013-08-08,87.2638
2013-08-07,87.1492
2013-08-06,87.0097
2013-08-05,86.8599
2013-08-02,86.6880
2013-08-01,86.4954
2013-07-31,86.3363
2013-07-30,86.2261
2013-07-29,86.0896
2013-07-26,85.9793
2013-07-25,85.8372
2013-07-24,85.6513
2013-07-23,85.4491
2013-07-22,85.2097
2013-07-19,84.9926
2013-07-18,84.7632
2013-07-17,84.5013
2013-07-16,84.3269
2013-07-15,84.1648
2013-07-12,83.9465
2013-07-11,83.8505
2013-07-10,83.5772
2013-07-09,83.3405
2013-07-08,83.1226
2013-07-05,82.9064
2013-07-03,82.6873
2013-07-02,82.5046
2013-07-01,82.3635
2013-06-28,82.1554
2013-06-27,81.9665
2013-06-26,81.7453
2013-06-25,81.5981
2013-06-24,81.5169
2013-06-21,81.4606
2013-06-20,81.3284
2013-06-19,81.2026
2013-06-18,80.9814
2013-06-17,80.6878
2013-06-14,80.4186
2013-06-13,80.1800
2013-06-12,79.9201
2013-06-11,79.6939
2013-06-10,79.4284
2013-06-07,79.1351
2013-06-06,78.8212
2013-06-05,78.5889
2013-06-04,78.3910
2013-06-03,78.1463
2013-05-31,77.8526
2013-05-30,77.6063
2013-05-29,77.2974
2013-05-28,77.0261
2013-05-24,76.7084
2013-05-23,76.3815
2013-05-22,76.0500
2013-05-21,75.7678
2013-05-20,75.4458
2013-05-17,75.1117
2013-05-16,74.7570
2013-05-15,74.4688
2013-05-14,74.1536
2013-05-13,73.8569
2013-05-10,73.5949
2013-05-09,73.3401
2013-05-08,73.0622
2013-05-07,72.7926
2013-05-06,72.5029
2013-05-03,72.2220
2013-05-02,71.9451
2013-05-01,71.7095
2013-04-30,71.4998
2013-04-29,71.2736
2013-04-26,71.0213
2013-04-25,70.7260
2013-04-24,70.4593
2013-04-23,70.2106
2013-04-22,70.0428
2013-04-19,69.9109
2013-04-18,69.7386
2013-04-17,69.6224
2013-04-16,69.4820
2013-04-15,69.3289
2013-04-12,69.1737
2013-04-11,68.9393
2013-04-10,68.7076
2013-04-09,68.4909
2013-04-08,68.2864
2013-04-05,68.0894
2013-04-04,67.9042
2013-04-03,67.7535
2013-04-02,67.6169
2013-04-01,67.4840
2013-03-28,67.3058
2013-03-27,67.0997
2013-03-26,66.8731
2013-03-25,66.6228
2013-03-22,66.4232
2013-03-21,66.2165
2013-03-20,66.0182
2013-03-19,65.7761
2013-03-18,65.5192
2013-03-15,65.2632
2013-03-14,64.9538
2013-03-13,64.6939
2013-03-12,64.4191
2013-03-11,64.1532
2013-03-08,63.9186
2013-03-07,63.7331
2013-03-06,63.5463
2013-03-05,63.4196
2013-03-04,63.3022
2013-03-01,63.2340
2013-02-28,63.1565
2013-02-27,63.0889
2013-02-26,63.0028
2013-02-25,62.9719
2013-02-22,62.9611
2013-02-21,62.8938
2013-02-20,62.8461
2013-02-19,62.8387
2013-02-15,62.8356
2013-02-14,62.8192
2013-02-13,62.8056
2013-02-12,62.7966
2013-02-11,62.7625
2013-02-08,62.7311
2013-02-07,62.6748
2013-02-06,62.5864
2013-02-05,62.5335
2013-02-04,62.4920
2013-02-01,62.4721
2013-01-31,62.4630
2013-01-30,62.4877
2013-01-29,62.4888
2013-01-28,62.5221
2013-01-25,62.5448
2013-01-24,62.5332
2013-01-23,62.5112
2013-01-22,62.5235
2013-01-18,62.5408
2013-01-17,62.5287
2013-01-16,62.5086
2013-01-15,62.5191
2013-01-14,62.4411
2013-01-11,62.3734
2013-01-10,62.3503
2013-01-09,62.2604
2013-01-08,62.1780
2013-01-07,62.1822
2013-01-04,62.1182
2013-01-03,61.9983
2013-01-02,61.8810
2012-12-31,61.7726
2012-12-28,61.7182
2012-12-27,61.6844
2012-12-26,61.6104
2012-12-24,61.5268
2012-12-21,61.4415
2012-12-20,61.3459
2012-12-19,61.2454
2012-12-18,61.1644
2012-12-17,61.0797
2012-12-14,61.0213
2012-12-13,60.9820
2012-12-12,60.9309
2012-12-11,60.8384
2012-12-10,60.7301
2012-12-07,60.6273
2012-12-06,60.5508
2012-12-05,60.4937
2012-12-04,60.4380
2012-12-03,60.3739
2012-11-30,60.3083
2012-11-29,60.2310
2012-11-28,60.1561
2012-11-27,60.0791
2012-11-26,59.9853
2012-11-23,59.8952
2012-11-21,59.8196
2012-11-20,59.7610
2012-11-19,59.7209
2012-11-16,59.6989
2012-11-15,59.7168
2012-11-14,59.7261
2012-11-13,59.7273
2012-11-12,59.6578
2012-11-09,59.5741
2012-11-08,59.5021
2012-11-07,59.5048
2012-11-06,59.5372
2012-11-05,59.5211
2012-11-02,59.5590
2012-11-01,59.6107
2012-10-31,59.6393
2012-10-26,59.6810
2012-10-25,59.7017
2012-10-24,59.7086
2012-10-23,59.6760
2012-10-22,59.6384
2012-10-19,59.5693
2012-10-18,59.4869
2012-10-17,59.3926
2012-10-16,59.3159
2012-10-15,59.2412
2012-10-12,59.2051
2012-10-11,59.1812
2012-10-10,59.1910
2012-10-09,59.2178
2012-10-08,59.2355
2012-10-05,59.2563
2012-10-04,59.2671
2012-10-03,59.3106
2012-10-02,59.3586
2012-10-01,59.4197
2012-09-28,59.4671
2012-09-27,59.5304
2012-09-26,59.5793
2012-09-25,59.6250
2012-09-24,59.7021
2012-09-21,59.7603
2012-09-20,59.8229
2012-09-19,59.8921
2012-09-18,59.9625
2012-09-17,60.0170
2012-09-14,60.0918
2012-09-13,60.1235
2012-09-12,60.1462
2012-09-11,60.1910
2012-09-10,60.2270
2012-09-07,60.2709
2012-09-06,60.2552
2012-09-05,60.2412
2012-09-04,60.2572
2012-08-31,60.3095
2012-08-30,60.3460
2012-08-29,60.4036
2012-08-28,60.4426
2012-08-27,60.4804
2012-08-24,60.5245
2012-08-23,60.5802
2012-08-22,60.6631
2012-08-21,60.6664
2012-08-20,60.6539
2012-08-17,60.6219
2012-08-16,60.5858
2012-08-15,60.5575
2012-08-14,60.5473
2012-08-13,60.5266
2012-08-10,60.4923
2012-08-09,60.4558
2012-08-08,60.4155
2012-08-07,60.3628
2012-08-06,60.3126
2012-08-03,60.3134
2012-08-02,60.3169
2012-08-01,60.3483
2012-07-31,60.3546
2012-07-30,60.3226
2012-07-27,60.2573
2012-07-26,60.1674
2012-07-25,60.0941
2012-07-24,60.0474
2012-07-23,60.0664
2012-07-20,60.0565
2012-07-19,60.0131
2012-07-18,59.9351
2012-07-17,59.8867
2012-07-16,59.8627
2012-07-13,59.8424
2012-07-12,59.8031
2012-07-11,59.8229
2012-07-10,59.8500
2012-07-09,59.8208
2012-07-06,59.7630
2012-07-05,59.7143
2012-07-03,59.6384
2012-07-02,59.5651
2012-06-29,59.5255
2012-06-28,59.4466
2012-06-27,59.4563
2012-06-26,59.4565
2012-06-25,59.4886
2012-06-22,59.5178
2012-06-21,59.5176
2012-06-20,59.5373
2012-06-19,59.5023
2012-06-18,59.4691
2012-06-15,59.4688
2012-06-14,59.4656
2012-06-13,59.4669
2012-06-12,59.4612
2012-06-11,59.4377
2012-06-08,59.4966
2012-06-07,59.5637
2012-06-06,59.6332
2012-06-05,59.7369
2012-06-04,59.8935
2012-06-01,60.0592
2012-05-31,60.2404
2012-05-30,60.3489
2012-05-29,60.4694
2012-05-25,60.5606
2012-05-24,60.6691
2012-05-23,60.7351
2012-05-22,60.7977
2012-05-21,60.8659
2012-05-18,60.9267
2012-05-17,61.0789
2012-05-16,61.2176
2012-05-15,61.2736
2012-05-14,61.3241
2012-05-11,61.3584
2012-05-10,61.3792
2012-05-09,61.3928
2012-05-08,61.3985
2012-05-07,61.3740
2012-05-04,61.3296
2012-05-03,61.2874
2012-05-02,61.2103
2012-05-01,61.1155
2012-04-30,61.0173
2012-04-27,60.9302
2012-04-26,60.8237
2012-04-25,60.7223
2012-04-24,60.6137
2012-04-23,60.6306
2012-04-20,60.6599
2012-04-19,60.6672
2012-04-18,60.6900
2012-04-17,60.6932
2012-04-16,60.6838
2012-04-13,60.7213
2012-04-12,60.7523
2012-04-11,60.7651
2012-04-10,60.8365
2012-04-09,60.9500
2012-04-05,61.0068
2012-04-04,61.0270
2012-04-03,61.0453
2012-04-02,61.0314
2012-03-30,60.9996
2012-03-29,60.9933
2012-03-28,60.9964
2012-03-27,60.9914
2012-03-26,60.9699
2012-03-23,60.9352
2012-03-22,60.9397
2012-03-21,60.9461
2012-03-20,60.9161
2012-03-19,60.8805
2012-03-16,60.8348
2012-03-15,60.7939
2012-03-14,60.7436
2012-03-13,60.6980
2012-03-12,60.6814
2012-03-09,60.6880
2012-03-08,60.7052
2012-03-07,60.6936
2012-03-06,60.7033
2012-03-05,60.7457
2012-03-02,60.7370
2012-03-01,60.7022
2012-02-29,60.6600
2012-02-28,60.6203
2012-02-27,60.5720
2012-02-24,60.5201
2012-02-23,60.4375
2012-02-22,60.3585
2012-02-21,60.2693
2012-02-17,60.1879
2012-02-16,60.1156
2012-02-15,60.0430
2012-02-14,59.9694
2012-02-13,59.8811
2012-02-10,59.8131
2012-02-09,59.7389
2012-02-08,59.6298
2012-02-07,59.5310
2012-02-06,59.4515
2012-02-03,59.3601
2012-02-02,59.2356
2012-02-01,59.1434
2012-01-31,59.0424
2012-01-30,58.9770
2012-01-27,58.9097
2012-01-26,58.8265
2012-01-25,58.7146
2012-01-24,58.5811
2012-01-23,58.4575
2012-01-20,58.3239
2012-01-19,58.1845
2012-01-18,58.0380
2012-01-17,57.9023
2012-01-13,57.7550
2012-01-12,57.6230
2012-01-11,57.4554
2012-01-10,57.3065
2012-01-09,57.1429
2012-01-06,56.9883
2012-01-05,56.8458
2012-01-04,56.7124
2012-01-03,56.5469
2011-12-30,56.3784
2011-12-29,56.2319
2011-12-28,56.0542
2011-12-27,55.8975
2011-12-23,55.7008
2011-12-22,55.5060
2011-12-21,55.2926
2011-12-20,55.0939
2011-12-19,54.9254
2011-12-16,54.8261
2011-12-15,54.6944
2011-12-14,54.5707
2011-12-13,54.4642
2011-12-12,54.3214
2011-12-09,54.1728
2011-12-08,53.9837
2011-12-07,53.8457
2011-12-06,53.6877
2011-12-05,53.5142
2011-12-02,53.3262
2011-12-01,53.1237
2011-11-30,52.9235
2011-11-29,52.7915
2011-11-28,52.7687
2011-11-25,52.7539
2011-11-23,52.8122
2011-11-22,52.8869
2011-11-21,52.8983
2011-11-18,52.8698
2011-11-17,52.7767
2011-11-16,52.7255
2011-11-15,52.6639
2011-11-14,52.5464
2011-11-11,52.4241
2011-11-10,52.3309
2011-11-09,52.3035
2011-11-08,52.2844
2011-11-07,52.1945
2011-11-04,52.1267
2011-11-03,52.0724
2011-11-02,52.0030
2011-11-01,51.9901
2011-10-31,52.0175
2011-10-28,51.9591
2011-10-27,51.8193
2011-10-26,51.6902
2011-10-25,51.5929
2011-10-24,51.5858
2011-10-21,51.5442
2011-10-20,51.5063
2011-10-19,51.5365
2011-10-18,51.5473
2011-10-17,51.5466
2011-10-14,51.6020
2011-10-13,51.5896
2011-10-12,51.5887
2011-10-11,51.5615
2011-10-10,51.5449
2011-10-07,51.5255
2011-10-06,51.5790
2011-10-05,51.6456
2011-10-04,51.7654
2011-10-03,51.9172
2011-09-30,52.1047
2011-09-29,52.2250
2011-09-28,52.2884
2011-09-27,52.3694
2011-09-26,52.4252
2011-09-23,52.5088
2011-09-22,52.6786
2011-09-21,52.8817
2011-09-20,53.0167
2011-09-19,53.0730
2011-09-16,53.1121
2011-09-15,53.1120
2011-09-14,53.1470
2011-09-13,53.2262
2011-09-12,53.3146
2011-09-09,53.4219
2011-09-08,53.5534
2011-09-07,53.6565
2011-09-06,53.6946
2011-09-02,53.8047
2011-09-01,53.8776
2011-08-31,53.8865
2011-08-30,53.8689
2011-08-29,53.8782
2011-08-26,53.9352
2011-08-25,54.0542
2011-08-24,54.2344
2011-08-23,54.4024
2011-08-22,54.6078
2011-08-19,54.9009
2011-08-18,55.2337
2011-08-17,55.5341
2011-08-16,55.7389
2011-08-15,55.9505
2011-08-12,56.1550
2011-08-11,56.3995
2011-08-10,56.7501
2011-08-09,57.1627
2011-08-08,57.4437
2011-08-05,57.8557
2011-08-04,58.1515
2011-08-03,58.4482
2011-08-02,58.6171
2011-08-01,58.7810
2011-07-29,58.8651
2011-07-28,58.9479
2011-07-27,59.0279
2011-07-26,59.1122
2011-07-25,59.2154
2011-07-22,59.2849
2011-07-21,59.3125
2011-07-20,59.3339
2011-07-19,59.3833
2011-07-18,59.4853
2011-07-15,59.6238
2011-07-14,59.7110
2011-07-13,59.8047
2011-07-12,59.8699
2011-07-11,59.9458
2011-07-08,59.9779
2011-07-07,59.9548
2011-07-06,59.9005
2011-07-05,59.8850
2011-07-01,59.8884
2011-06-30,59.8879
2011-06-29,59.8987
2011-06-28,59.9497
2011-06-27,60.0235
2011-06-24,60.1158
2011-06-23,60.2237
2011-06-22,60.3363
2011-06-21,60.4249
2011-06-20,60.4559
2011-06-17,60.4704
2011-06-16,60.4973
2011-06-15,60.5303
2011-06-14,60.5699
2011-06-13,60.5851
2011-06-10,60.6568
2011-06-09,60.7398
2011-06-08,60.7770
2011-06-07,60.8267
2011-06-06,60.8675
2011-06-03,60.8968
2011-06-02,60.9187
2011-06-01,60.9136
2011-05-31,60.9194
2011-05-27,60.8373
2011-05-26,60.7860
2011-05-25,60.7435
2011-05-24,60.7105
2011-05-23,60.7008
2011-05-20,60.6674
2011-05-19,60.5917
2011-05-18,60.4965
2011-05-17,60.4264
2011-05-16,60.3686
2011-05-13,60.2726
2011-05-12,60.1311
2011-05-11,59.9713
2011-05-10,59.8159
2011-05-09,59.6395
2011-05-06,59.4659
2011-05-05,59.2961
2011-05-04,59.1475
2011-05-03,58.9801
2011-05-02,58.7839
2011-04-29,58.5791
2011-04-28,58.3577
2011-04-27,58.1675
2011-04-26,58.0492
2011-04-25,57.9446
2011-04-21,57.8571
2011-04-20,57.7484
2011-04-19,57.6473
2011-04-18,57.6050
2011-04-15,57.5727
2011-04-14,57.5453
2011-04-13,57.5267
2011-04-12,57.5128
2011-04-11,57.4673
2011-04-08,57.3976
2011-04-07,57.3346
2011-04-06,57.2422
2011-04-05,57.1647
2011-04-04,57.1000
2011-04-01,57.0092
2011-03-31,56.9126
2011-03-30,56.8148
2011-03-29,56.7172
2011-03-28,56.6215
2011-03-25,56.5324
2011-03-24,56.4383
2011-03-23,56.3594
2011-03-22,56.2786
2011-03-21,56.2229
2011-03-18,56.1863
2011-03-17,56.2170
2011-03-16,56.2751
2011-03-15,56.3555
2011-03-14,56.3737
2011-03-11,56.3583
2011-03-10,56.3128
2011-03-09,56.2769
2011-03-08,56.2134
2011-03-07,56.1489
2011-03-04,56.1197
2011-03-03,56.0592
2011-03-02,55.9992
2011-03-01,56.0069
2011-02-28,55.9968
2011-02-25,55.9244
2011-02-24,55.8396
2011-02-23,55.8017
2011-02-22,55.7797
2011-02-18,55.7338
2011-02-17,55.6170
2011-02-16,55.5216
2011-02-15,55.4144
2011-02-14,55.3383
2011-02-11,55.2308
2011-02-10,55.1229
2011-02-09,54.9936
2011-02-08,54.8600
2011-02-07,54.7320
2011-02-04,54.6242
2011-02-03,54.5298
2011-02-02,54.4447
2011-02-01,54.3554
2011-01-31,54.2856
2011-01-28,54.2393
2011-01-27,54.1992
2011-01-26,54.1143
2011-01-25,54.0434
2011-01-24,53.8974
2011-01-21,53.7294
2011-01-20,53.5888
2011-01-19,53.4607
2011-01-18,53.3075
2011-01-14,53.1239
2011-01-13,53.0110
2011-01-12,52.9013
2011-01-11,52.7767
2011-01-10,52.6857
2011-01-07,52.5868
2011-01-06,52.4744
2011-01-05,52.3764
2011-01-04,52.3173
2011-01-03,52.2733
2010-12-31,52.2452
2010-12-30,52.2530
2010-12-29,52.2693
2010-12-28,52.2849
2010-12-27,52.3073
2010-12-23,52.3343
2010-12-22,52.3523
2010-12-21,52.3856
2010-12-20,52.4340
2010-12-17,52.5143
2010-12-16,52.5406
2010-12-15,52.5885
2010-12-14,52.6435
2010-12-13,52.6926
2010-12-10,52.7666
2010-12-09,52.8315
2010-12-08,52.8844
2010-12-07,52.9209
2010-12-06,52.9247
2010-12-03,52.9170
2010-12-02,52.9105
2010-12-01,52.9022
2010-11-30,52.9219
2010-11-29,53.0058
2010-11-26,53.0740
2010-11-24,53.1306
2010-11-23,53.1697
2010-11-22,53.2693
2010-11-19,53.3589
2010-11-18,53.4666
2010-11-17,53.5454
2010-11-16,53.6961
2010-11-15,53.8439
2010-11-12,53.9707
2010-11-11,54.1196
2010-11-10,54.2003
2010-11-09,54.2290
2010-11-08,54.1879
2010-11-05,54.1139
2010-11-04,54.0023
2010-11-03,53.8998
2010-11-02,53.8554
2010-11-01,53.7955
2010-10-29,53.7105
2010-10-28,53.6169
2010-10-27,53.4991
2010-10-26,53.3898
2010-10-25,53.2617
2010-10-22,53.1168
2010-10-21,52.9789
2010-10-20,52.8276
2010-10-19,52.6747
2010-10-18,52.5902
2010-10-15,52.4642
2010-10-14,52.3369
2010-10-13,52.1639
2010-10-12,51.9803
2010-10-11,51.8297
2010-10-08,51.6803
2010-10-07,51.5495
2010-10-06,51.4382
2010-10-05,51.3185
2010-10-04,51.1933
2010-10-01,51.1364
2010-09-30,51.0610
2010-09-29,50.9920
2010-09-28,50.9385
2010-09-27,50.9298
2010-09-24,50.9412
2010-09-23,50.9300
2010-09-22,50.9814
2010-09-21,50.9945
2010-09-20,50.9975
2010-09-17,51.0171
2010-09-16,51.0624
2010-09-15,51.1215
2010-09-14,51.1782
2010-09-13,51.2362
2010-09-10,51.2503
2010-09-09,51.2764
2010-09-08,51.3164
2010-09-07,51.3238
2010-09-03,51.3664
2010-09-02,51.3713
2010-09-01,51.4168
2010-08-31,51.4998
2010-08-30,51.6237
2010-08-27,51.7212
2010-08-26,51.7885
2010-08-25,51.9180
2010-08-24,52.0710
2010-08-23,52.2246
2010-08-20,52.3079
2010-08-19,52.3525
2010-08-18,52.3983
2010-08-17,52.4013
2010-08-16,52.4047
2010-08-13,52.4597
2010-08-12,52.5027
2010-08-11,52.5520
2010-08-10,52.5743
2010-08-09,52.4996
2010-08-06,52.4100
2010-08-05,52.3261
2010-08-04,52.2384
2010-08-03,52.1297
2010-08-02,52.0208
2010-07-30,51.9025
2010-07-29,51.8293
2010-07-28,51.7827
2010-07-27,51.7310
2010-07-26,51.6353
2010-07-23,51.5284
2010-07-22,51.4467
2010-07-21,51.4044
2010-07-20,51.4704
2010-07-19,51.5166
2010-07-16,51.5871
2010-07-15,51.7018
2010-07-14,51.7416
2010-07-13,51.7709
2010-07-12,51.8116
2010-07-09,51.8569
2010-07-08,51.8938
2010-07-07,51.9299
2010-07-06,52.0135
2010-07-02,52.1629
2010-07-01,52.2997
2010-06-30,52.4319
2010-06-29,52.5536
2010-06-28,52.6710
2010-06-25,52.6562
2010-06-24,52.5935
2010-06-23,52.5713
2010-06-22,52.5476
2010-06-21,52.5606
2010-06-18,52.5197
2010-06-17,52.4774
2010-06-16,52.4560
2010-06-15,52.4411
2010-06-14,52.4111
2010-06-11,52.4654
2010-06-10,52.5040
2010-06-09,52.5920
2010-06-08,52.7538
2010-06-07,52.9445
2010-06-04,53.1721
2010-06-03,53.3754
2010-06-02,53.4855
2010-06-01,53.5992
2010-05-28,53.7621
2010-05-27,53.8922
2010-05-26,53.9970
2010-05-25,54.1663
2010-05-24,54.3579
2010-05-21,54.5454
2010-05-20,54.6952
2010-05-19,54.9013
2010-05-18,55.0126
2010-05-17,55.0796
2010-05-14,55.0866
2010-05-13,55.0893
2010-05-12,55.0297
2010-05-11,54.9320
2010-05-10,54.8770
2010-05-07,54.8332
2010-05-06,54.9252
2010-05-05,54.9809
2010-05-04,54.9413
2010-05-03,54.8052
2010-04-30,54.6635
2010-04-29,54.5787
2010-04-28,54.4470
2010-04-27,54.3552
2010-04-26,54.2563
2010-04-23,54.0938
2010-04-22,53.8994
2010-04-21,53.6824
2010-04-20,53.5022
2010-04-19,53.4026
2010-04-16,53.3133
2010-04-15,53.2259
2010-04-14,53.0933
2010-04-13,52.9677
2010-04-12,52.8534
2010-04-09,52.7110
2010-04-08,52.5468
2010-04-07,52.3804
2010-04-06,52.2130
2010-04-05,52.0304
2010-04-01,51.8506
2010-03-31,51.6331
2010-03-30,51.4188
2010-03-29,51.1664
2010-03-26,50.8852
2010-03-25,50.6410
2010-03-24,50.3901
2010-03-23,50.1344
2010-03-22,49.8727
2010-03-19,49.6090
2010-03-18,49.3726
2010-03-17,49.1217
2010-03-16,48.9083
2010-03-15,48.7072
2010-03-12,48.4761
2010-03-11,48.2219
2010-03-10,47.9497
2010-03-09,47.6682
2010-03-08,47.4463
2010-03-05,47.2328
2010-03-04,46.9886
2010-03-03,46.8106
2010-03-02,46.6604
2010-03-01,46.5044
2010-02-26,46.3561
2010-02-25,46.2287
2010-02-24,46.1053
2010-02-23,45.9573
2010-02-22,45.8261
2010-02-19,45.6511
2010-02-18,45.4811
2010-02-17,45.3265
2010-02-16,45.1999
2010-02-12,45.0860
2010-02-11,45.0189
2010-02-10,44.9190
2010-02-09,44.8487
2010-02-08,44.7690
2010-02-05,44.7453
2010-02-04,44.7043
2010-02-03,44.6322
2010-02-02,44.4887
2010-02-01,44.3508
2010-01-29,44.2016
2010-01-28,44.0812
2010-01-27,43.8936
2010-01-26,43.7184
2010-01-25,43.6700
2010-01-22,43.6175
2010-01-21,43.5631
2010-01-20,43.4611
2010-01-19,43.3232
2010-01-15,43.1654
2010-01-14,42.9957
2010-01-13,42.7956
2010-01-12,42.6000
2010-01-11,42.4197
2010-01-08,42.2180
2010-01-07,41.9848
2010-01-06,41.7232
2010-01-05,41.5276
2010-01-04,41.3800
2009-12-31,41.2848
2009-12-30,41.2509
2009-12-29,41.1891
2009-12-28,41.1170
2009-12-24,41.0441
2009-12-23,40.9574
2009-12-22,40.8837
2009-12-21,40.8025
2009-12-18,40.7435
2009-12-17,40.7093
2009-12-16,40.6411
2009-12-15,40.5491
2009-12-14,40.4361
2009-12-11,40.3065
2009-12-10,40.1860
2009-12-09,40.0792
2009-12-08,39.9534
2009-12-07,39.8165
2009-12-04,39.6690
2009-12-03,39.5516
2009-12-02,39.4583
2009-12-01,39.3609
2009-11-30,39.2614
2009-11-27,39.1994
2009-11-25,39.1337
2009-11-24,39.0500
2009-11-23,38.9934
2009-11-20,38.9136
2009-11-19,38.8600
2009-11-18,38.8128
2009-11-17,38.7449
2009-11-16,38.6581
2009-11-13,38.5693
2009-11-12,38.5341
2009-11-11,38.5101
2009-11-10,38.4724
2009-11-09,38.4447
2009-11-06,38.3830
2009-11-05,38.3720
2009-11-04,38.3576
2009-11-03,38.3965
2009-11-02,38.4441
2009-10-30,38.4935
2009-10-29,38.5598
2009-10-28,38.5970
2009-10-27,38.6857
2009-10-26,38.7614
2009-10-23,38.8232
2009-10-22,38.8371
2009-10-21,38.8145
2009-10-20,38.8048
2009-10-19,38.7550
2009-10-16,38.6540
2009-10-15,38.5572
2009-10-14,38.5014
2009-10-13,38.4197
2009-10-12,38.3538
2009-10-09,38.2929
2009-10-08,38.1970
2009-10-07,38.1095
