Dates,RSI Values
2018-11-29,52.8864
2018-11-28,52.3194
2018-11-27,51.3242
2018-11-26,51.2149
2018-11-23,50.9496
2018-11-21,51.2931
2018-11-20,51.3192
2018-11-19,51.5422
2018-11-16,52.5959
2018-11-15,52.9995
2018-11-14,53.2273
2018-11-13,53.5757
2018-11-12,54.1292
2018-11-09,55.0556
2018-11-08,55.1648
2018-11-07,55.1364
2018-11-06,54.7935
2018-11-05,54.5136
2018-11-02,54.2481
2018-11-01,54.6473
2018-10-31,54.1290
2018-10-30,53.8123
2018-10-29,52.8759
2018-10-26,54.7006
2018-10-25,55.0599
2018-10-24,54.4567
2018-10-23,54.1478
2018-10-22,54.6230
2018-10-19,54.6455
2018-10-18,54.8941
2018-10-17,55.3932
2018-10-16,55.6182
2018-10-15,54.9985
2018-10-12,55.0990
2018-10-11,54.9659
2018-10-10,55.7353
2018-10-09,57.2665
2018-10-08,57.2953
2018-10-05,57.3561
2018-10-04,57.6622
2018-10-03,57.8639
2018-10-02,57.4841
2018-10-01,57.2201
2018-09-28,56.5362
2018-09-27,56.2341
2018-09-26,56.0751
2018-09-25,56.2647
2018-09-24,56.3301
2018-09-21,56.6963
2018-09-20,56.3789
2018-09-19,56.2290
2018-09-18,56.1191
2018-09-17,55.6040
2018-09-14,55.9332
2018-09-13,55.6378
2018-09-12,55.4976
2018-09-11,54.9335
2018-09-10,54.6961
2018-09-07,55.3308
2018-09-06,55.5027
2018-09-05,55.1832
2018-09-04,55.1532
2018-08-31,54.9114
2018-08-30,55.2636
2018-08-29,55.5473
2018-08-28,55.6354
2018-08-27,55.8541
2018-08-24,55.5545
2018-08-23,55.4234
2018-08-22,55.6426
2018-08-21,55.9657
2018-08-20,55.7586
2018-08-17,55.4601
2018-08-16,55.4312
2018-08-15,54.4332
2018-08-14,55.0700
2018-08-13,55.0146
2018-08-10,55.1055
2018-08-09,55.4800
2018-08-08,55.6843
2018-08-07,55.9441
2018-08-06,55.6546
2018-08-03,55.8175
2018-08-02,55.9299
2018-08-01,56.1943
2018-07-31,56.5048
2018-07-30,56.1479
2018-07-27,56.9995
2018-07-26,56.9093
2018-07-25,56.6782
2018-07-24,56.8881
2018-07-23,56.5475
2018-07-20,56.6928
2018-07-19,56.7310
2018-07-18,57.1684
2018-07-17,56.9426
2018-07-16,56.8899
2018-07-13,56.5298
2018-07-12,56.2035
2018-07-11,55.8271
2018-07-10,56.4098
2018-07-09,56.0452
2018-07-06,55.5310
2018-07-05,55.4269
2018-07-03,55.4091
2018-07-02,55.6876
2018-06-29,55.6475
2018-06-28,55.5871
2018-06-27,55.2466
2018-06-26,55.3760
2018-06-25,55.3690
2018-06-22,56.0463
2018-06-21,55.9594
2018-06-20,56.4059
2018-06-19,56.2976
2018-06-18,57.5314
2018-06-15,57.8220
2018-06-14,58.2454
2018-06-13,58.3794
2018-06-12,59.0188
2018-06-11,59.0492
2018-06-08,58.9545
2018-06-07,58.8908
2018-06-06,59.1763
2018-06-05,58.4175
2018-06-04,58.4770
2018-06-01,58.2076
2018-05-31,57.8985
2018-05-30,58.4674
2018-05-29,58.0793
2018-05-25,58.8080
2018-05-24,58.7342
2018-05-23,58.7544
2018-05-22,58.4712
2018-05-21,59.3322
2018-05-18,58.4645
2018-05-17,57.9659
2018-05-16,57.7402
2018-05-15,57.8523
2018-05-14,58.0934
2018-05-11,57.9430
2018-05-10,58.0998
2018-05-09,58.0104
2018-05-08,57.5789
2018-05-07,57.7774
2018-05-04,57.3513
2018-05-03,57.0826
2018-05-02,56.6100
2018-05-01,57.1252
2018-04-30,57.5166
2018-04-27,58.2395
2018-04-26,58.4302
2018-04-25,58.4371
2018-04-24,57.4404
2018-04-23,58.4285
2018-04-20,58.4161
2018-04-19,58.6172
2018-04-18,58.6539
2018-04-17,58.3452
2018-04-16,57.9843
2018-04-13,57.8012
2018-04-12,58.6383
2018-04-11,57.8894
2018-04-10,58.6696
2018-04-09,57.7325
2018-04-06,58.1189
2018-04-05,59.2330
2018-04-04,58.5439
2018-04-03,58.9177
2018-04-02,58.2602
2018-03-29,58.8688
2018-03-28,58.2417
2018-03-27,58.3656
2018-03-26,59.2609
2018-03-23,58.6196
2018-03-22,58.5063
2018-03-21,60.5837
2018-03-20,60.6486
2018-03-19,60.1783
2018-03-16,60.0740
2018-03-15,60.0344
2018-03-14,60.0682
2018-03-13,61.0980
2018-03-12,61.7897
2018-03-09,63.1205
2018-03-08,62.6721
2018-03-07,62.5399
2018-03-06,62.7861
2018-03-05,63.2912
2018-03-02,62.6606
2018-03-01,63.3332
2018-02-28,65.0662
2018-02-27,65.4118
2018-02-26,65.3243
2018-02-23,64.8035
2018-02-22,64.7463
2018-02-21,64.4709
2018-02-20,64.6095
2018-02-16,64.8489
2018-02-15,65.0503
2018-02-14,64.1441
2018-02-13,64.0090
2018-02-12,64.1000
2018-02-09,63.2075
2018-02-08,62.9426
2018-02-07,65.4056
2018-02-06,64.8159
2018-02-05,63.7913
2018-02-02,67.0250
2018-02-01,68.4082
2018-01-31,68.1992
2018-01-30,66.7818
2018-01-29,67.3393
2018-01-26,67.7737
2018-01-25,67.7642
2018-01-24,67.0251
2018-01-23,67.1889
2018-01-22,67.6294
2018-01-19,67.6058
2018-01-18,68.0514
2018-01-17,70.1046
2018-01-16,68.7334
2018-01-12,68.9419
2018-01-11,68.2027
2018-01-10,67.4538
2018-01-09,67.2753
2018-01-08,66.4467
2018-01-05,66.3124
2018-01-04,65.0183
2018-01-03,65.2499
2018-01-02,65.1450
2017-12-29,64.9331
2017-12-28,65.2274
2017-12-27,65.1478
2017-12-26,65.1194
2017-12-22,65.0912
2017-12-21,65.0836
2017-12-20,65.6645
2017-12-19,65.5953
2017-12-18,65.4771
2017-12-15,65.2416
2017-12-14,65.2351
2017-12-13,65.0160
2017-12-12,64.8104
2017-12-11,64.0606
2017-12-08,64.6142
2017-12-07,64.1724
2017-12-06,63.7483
2017-12-05,63.4306
2017-12-04,63.9268
2017-12-01,63.1488
2017-11-30,64.2834
2017-11-29,63.3775
2017-11-28,63.2153
2017-11-27,62.9147
2017-11-24,62.9785
2017-11-22,62.8874
2017-11-21,63.2777
2017-11-20,62.9845
2017-11-17,62.6869
2017-11-16,62.9931
2017-11-15,62.8879
2017-11-14,62.7499
2017-11-13,62.8895
2017-11-10,62.6931
2017-11-09,63.0846
2017-11-08,63.3917
2017-11-07,63.5105
2017-11-06,63.2585
2017-11-03,62.9719
2017-11-02,63.1578
2017-11-01,62.6427
2017-10-31,62.5772
2017-10-30,62.8451
2017-10-27,62.4941
2017-10-26,63.0915
2017-10-25,62.9825
2017-10-24,64.6418
2017-10-23,64.1872
2017-10-20,64.7340
2017-10-19,64.0173
2017-10-18,64.2449
2017-10-17,64.0644
2017-10-16,64.3214
2017-10-13,64.5472
2017-10-12,64.8147
2017-10-11,64.7563
2017-10-10,64.6930
2017-10-09,64.3762
2017-10-06,64.4193
2017-10-05,64.4892
2017-10-04,64.0975
2017-10-03,64.0597
2017-10-02,64.1785
2017-09-29,63.9551
2017-09-28,63.9685
2017-09-27,64.1934
2017-09-26,63.9964
2017-09-25,64.1342
2017-09-22,64.6098
2017-09-21,64.5594
2017-09-20,64.4883
2017-09-19,64.1179
2017-09-18,64.2557
2017-09-15,63.7454
2017-09-14,63.2632
2017-09-13,62.8326
2017-09-12,62.6545
2017-09-11,62.6567
2017-09-08,62.4175
2017-09-07,62.0879
2017-09-06,61.8602
2017-09-05,62.3853
2017-09-01,63.1314
2017-08-31,63.0429
2017-08-30,63.2232
2017-08-29,63.2299
2017-08-28,62.7941
2017-08-25,62.6223
2017-08-24,63.2645
2017-08-23,63.1788
2017-08-22,63.5555
2017-08-21,63.0175
2017-08-18,63.0380
2017-08-17,63.0141
2017-08-16,63.4680
2017-08-15,63.8295
2017-08-14,63.5655
2017-08-11,63.2658
2017-08-10,62.9990
2017-08-09,63.3262
2017-08-08,64.1957
2017-08-07,64.3660
2017-08-04,64.0384
2017-08-03,64.1641
2017-08-02,64.1252
2017-08-01,64.4715
2017-07-31,65.1814
2017-07-28,65.0304
2017-07-27,64.9962
2017-07-26,64.0152
2017-07-25,60.9911
2017-07-24,60.9475
2017-07-21,60.9413
2017-07-20,60.6523
2017-07-19,60.7967
2017-07-18,60.3838
2017-07-17,60.5665
2017-07-14,60.4898
2017-07-13,60.1308
2017-07-12,60.1809
2017-07-11,60.1542
2017-07-10,59.7890
2017-07-07,59.5350
2017-07-06,59.3921
2017-07-05,59.4695
2017-07-03,58.9497
2017-06-30,58.8126
2017-06-29,58.7653
2017-06-28,59.2699
2017-06-27,59.1519
2017-06-26,59.4075
2017-06-23,59.9394
2017-06-22,59.4919
2017-06-21,59.4483
2017-06-20,59.3127
2017-06-19,59.4894
2017-06-16,59.0622
2017-06-15,58.9004
2017-06-14,58.3932
2017-06-13,58.1774
2017-06-12,57.9943
2017-06-09,58.0012
2017-06-08,57.9845
2017-06-07,57.6778
2017-06-06,57.4499
2017-06-05,57.9561
2017-06-02,58.2532
2017-06-01,57.7634
2017-05-31,57.8353
2017-05-30,57.7085
2017-05-26,57.6595
2017-05-25,57.7697
2017-05-24,57.4630
2017-05-23,57.1637
2017-05-22,57.2047
2017-05-19,56.7056
2017-05-18,56.1177
2017-05-17,56.4308
2017-05-16,57.3352
2017-05-15,57.2813
2017-05-12,57.4816
2017-05-11,57.6425
2017-05-10,57.5122
2017-05-09,58.0483
2017-05-08,57.8979
2017-05-05,57.7267
2017-05-04,57.3956
2017-05-03,57.4694
2017-05-02,57.4809
2017-05-01,57.3024
2017-04-28,57.8643
2017-04-27,57.5912
2017-04-26,57.3333
2017-04-25,57.7500
2017-04-24,57.5024
2017-04-21,57.2134
2017-04-20,57.0264
2017-04-19,56.8702
2017-04-18,56.7746
2017-04-17,57.0421
2017-04-13,56.4487
2017-04-12,56.5470
2017-04-11,57.1271
2017-04-10,56.9510
2017-04-07,57.2498
2017-04-06,56.9922
2017-04-05,56.9416
2017-04-04,57.3163
2017-04-03,56.9597
2017-03-31,57.0082
2017-03-30,57.2673
2017-03-29,57.2068
2017-03-28,57.1603
2017-03-27,56.9429
2017-03-24,56.8946
2017-03-23,57.2235
2017-03-22,57.1756
2017-03-21,57.0011
2017-03-20,57.7889
2017-03-17,57.9539
2017-03-16,57.6301
2017-03-15,57.7506
2017-03-14,57.7552
2017-03-13,57.8289
2017-03-10,57.7703
2017-03-09,58.2003
2017-03-08,58.4712
2017-03-07,58.5361
2017-03-06,58.3571
2017-03-03,58.6460
2017-03-02,58.8338
2017-03-01,59.0475
2017-02-28,58.4468
2017-02-27,58.3146
2017-02-24,57.9836
2017-02-23,57.8866
2017-02-22,57.6350
2017-02-21,57.6808
2017-02-17,57.1994
2017-02-16,56.8740
2017-02-15,56.6132
2017-02-14,56.4744
2017-02-13,56.3929
2017-02-10,56.0794
2017-02-09,55.7363
2017-02-08,55.6533
2017-02-07,55.9330
2017-02-06,55.4913
2017-02-03,55.2112
2017-02-02,55.1863
2017-02-01,55.5612
2017-01-31,55.4644
2017-01-30,55.9384
2017-01-27,56.4136
2017-01-26,56.7333
2017-01-25,56.4288
2017-01-24,55.2152
2017-01-23,54.7158
2017-01-20,55.0970
2017-01-19,54.9992
2017-01-18,54.8737
2017-01-17,54.7536
2017-01-13,55.0135
2017-01-12,54.9144
2017-01-11,55.1629
2017-01-10,55.1028
2017-01-09,54.9663
2017-01-06,55.1398
2017-01-05,55.0692
2017-01-04,55.0530
2017-01-03,54.7548
2016-12-30,54.5200
2016-12-29,54.5222
2016-12-28,54.6114
2016-12-27,54.9121
2016-12-23,54.9841
2016-12-22,54.9217
2016-12-21,54.9261
2016-12-20,54.7325
2016-12-19,54.6953
2016-12-16,54.3963
2016-12-15,54.2658
2016-12-14,54.4143
2016-12-13,54.8820
2016-12-12,54.9894
2016-12-09,54.8717
2016-12-08,54.6781
2016-12-07,54.4571
2016-12-06,54.1188
2016-12-05,54.1045
2016-12-02,54.1234
2016-12-01,54.1526
2016-11-30,53.8285
2016-11-29,54.0529
2016-11-28,53.7205
2016-11-25,53.7764
2016-11-23,53.7231
2016-11-22,53.6842
2016-11-21,53.2396
2016-11-18,53.1196
2016-11-17,52.9366
2016-11-16,53.1613
2016-11-15,53.5011
2016-11-14,53.8871
2016-11-11,53.6268
2016-11-10,53.4793
2016-11-09,53.0135
2016-11-08,52.4873
2016-11-07,52.4400
2016-11-04,51.7989
2016-11-03,51.8947
2016-11-02,52.0402
2016-11-01,52.3725
2016-10-31,52.3765
2016-10-28,52.4925
2016-10-27,52.5523
2016-10-26,52.9995
2016-10-25,51.8066
2016-10-24,51.5117
2016-10-21,51.1671
2016-10-20,51.2089
2016-10-19,51.2763
2016-10-18,51.0726
2016-10-17,50.8644
2016-10-14,50.7697
2016-10-13,50.7470
2016-10-12,50.7056
2016-10-11,50.8177
2016-10-10,51.2257
2016-10-07,50.8537
2016-10-06,50.9645
2016-10-05,51.0110
2016-10-04,50.5597
2016-10-03,50.5847
2016-09-30,50.4647
2016-09-29,50.3315
2016-09-28,50.5601
2016-09-27,50.3901
2016-09-26,50.2498
2016-09-23,50.4790
2016-09-22,50.4960
2016-09-21,50.2527
2016-09-20,49.7331
2016-09-19,49.6745
2016-09-16,49.5274
2016-09-15,49.7258
2016-09-14,49.7071
2016-09-13,49.9089
2016-09-12,50.1617
2016-09-09,49.8663
2016-09-08,50.6878
2016-09-07,50.6397
2016-09-06,50.7060
2016-09-02,50.3679
2016-09-01,50.1336
2016-08-31,50.0498
2016-08-30,50.3040
2016-08-29,50.6977
2016-08-26,50.5743
2016-08-25,50.7157
2016-08-24,50.7741
2016-08-23,50.9340
2016-08-22,51.0942
2016-08-19,50.9950
2016-08-18,51.1000
2016-08-17,51.0498
2016-08-16,51.1020
2016-08-15,51.0416
2016-08-12,50.7638
2016-08-11,50.7460
2016-08-10,50.6180
2016-08-09,50.4874
2016-08-08,50.4098
2016-08-05,50.3289
2016-08-04,50.2375
2016-08-03,50.3545
2016-08-02,50.3074
2016-08-01,50.5921
2016-07-29,50.6719
2016-07-28,50.5599
2016-07-27,51.0838
2016-07-26,50.8933
2016-07-25,50.5636
2016-07-22,50.6575
2016-07-21,50.6681
2016-07-20,50.8782
2016-07-19,50.8680
2016-07-18,50.6586
2016-07-15,50.4811
2016-07-14,50.3375
2016-07-13,50.0906
2016-07-12,50.2113
2016-07-11,50.4238
2016-07-08,50.0907
2016-07-07,49.5859
2016-07-06,49.5494
2016-07-05,49.5511
2016-07-01,50.0156
2016-06-30,50.0465
2016-06-29,49.5505
2016-06-28,49.0082
2016-06-27,48.7979
2016-06-24,49.4491
2016-06-23,50.6876
2016-06-22,50.3745
2016-06-21,50.3304
2016-06-20,50.5502
2016-06-17,50.0330
2016-06-16,49.9530
2016-06-15,50.0931
2016-06-14,50.1533
2016-06-13,50.0514
2016-06-10,50.2665
2016-06-09,50.6142
2016-06-08,50.5969
2016-06-07,50.4114
2016-06-06,50.4062
2016-06-03,49.6150
2016-06-02,49.5210
2016-06-01,49.4432
2016-05-31,49.3973
2016-05-27,49.9298
2016-05-26,49.9456
2016-05-25,49.8671
2016-05-24,49.6296
2016-05-23,49.6434
2016-05-20,49.6104
2016-05-19,49.7282
2016-05-18,50.2288
2016-05-17,50.5017
2016-05-16,50.7779
2016-05-13,50.4330
2016-05-12,50.8366
2016-05-11,50.5937
2016-05-10,50.7051
2016-05-09,50.2572
2016-05-06,50.4584
2016-05-05,50.2569
2016-05-04,50.0530
2016-05-03,50.3290
2016-05-02,50.5927
2016-04-29,50.7302
2016-04-28,50.7302
2016-04-27,51.1271
2016-04-26,50.4778
2016-04-25,50.0496
2016-04-22,50.1015
2016-04-21,50.0482
2016-04-20,50.0191
2016-04-19,50.3819
2016-04-18,50.2611
2016-04-15,50.1181
2016-04-14,50.0706
2016-04-13,50.1198
2016-04-12,49.8370
2016-04-11,49.5712
2016-04-08,49.5661
2016-04-07,49.4163
2016-04-06,49.5711
2016-04-05,49.4186
2016-04-04,49.3016
2016-04-01,49.4037
2016-03-31,49.4004
2016-03-30,49.6699
2016-03-29,50.0508
2016-03-28,50.1190
2016-03-24,50.2569
2016-03-23,50.3799
2016-03-22,50.7573
2016-03-21,50.8815
2016-03-18,50.5725
2016-03-17,50.0360
2016-03-16,49.5125
2016-03-15,49.3082
2016-03-14,49.3048
2016-03-11,49.0161
2016-03-10,48.7290
2016-03-09,48.7154
2016-03-08,48.6290
2016-03-07,48.7171
2016-03-04,48.4076
2016-03-03,48.1592
2016-03-02,48.1655
2016-03-01,48.2143
2016-02-29,47.9128
2016-02-26,47.9094
2016-02-25,47.6824
2016-02-24,47.4733
2016-02-23,47.6752
2016-02-22,47.7508
2016-02-19,47.3730
2016-02-18,47.7442
2016-02-17,47.5354
2016-02-16,46.8934
2016-02-12,46.1981
2016-02-11,46.1645
2016-02-10,47.3908
2016-02-09,47.6160
2016-02-08,47.7090
2016-02-05,48.1998
2016-02-04,48.3680
2016-02-03,48.0691
2016-02-02,47.3105
2016-02-01,47.9579
2016-01-29,47.7059
2016-01-28,47.3296
2016-01-27,47.0741
2016-01-26,48.9636
2016-01-25,48.2402
2016-01-22,48.3425
2016-01-21,48.1218
2016-01-20,47.8911
2016-01-19,48.5595
2016-01-15,48.4810
2016-01-14,49.0998
2016-01-13,48.9035
2016-01-12,49.5728
2016-01-11,49.2619
2016-01-08,49.2218
2016-01-07,49.7587
2016-01-06,50.8216
2016-01-05,51.2408
2016-01-04,51.1388
2015-12-31,51.9144
2015-12-30,52.2654
2015-12-29,52.4477
2015-12-28,51.9493
2015-12-24,51.7686
2015-12-23,51.8705
2015-12-22,51.5698
2015-12-21,51.3032
2015-12-18,51.0642
2015-12-17,52.2198
2015-12-16,52.7260
2015-12-15,52.4418
2015-12-14,51.7975
2015-12-11,52.1199
2015-12-10,52.4790
2015-12-09,52.0807
2015-12-08,52.2313
2015-12-07,52.9337
2015-12-04,52.9439
2015-12-03,52.4054
2015-12-02,52.6911
2015-12-01,52.8508
2015-11-30,52.4296
2015-11-27,52.7367
2015-11-25,52.8352
2015-11-24,53.0861
2015-11-23,53.0297
2015-11-20,53.2474
2015-11-19,53.2186
2015-11-18,53.0456
2015-11-17,52.6464
2015-11-16,52.3422
2015-11-13,52.0040
2015-11-12,51.9947
2015-11-11,52.4885
2015-11-10,52.5209
2015-11-09,52.6889
2015-11-06,53.0877
2015-11-05,53.0938
2015-11-04,53.1385
2015-11-03,52.9587
2015-11-02,53.0209
2015-10-30,52.9624
2015-10-29,52.8048
2015-10-28,52.9436
2015-10-27,53.0586
2015-10-26,52.7488
2015-10-23,52.7488
2015-10-22,52.6802
2015-10-21,51.7665
2015-10-20,51.3448
2015-10-19,51.2603
2015-10-16,51.1098
2015-10-15,51.0713
2015-10-14,50.4857
2015-10-13,51.6638
2015-10-12,51.7410
2015-10-09,51.5601
2015-10-08,51.4380
2015-10-07,51.0627
2015-10-06,50.6132
2015-10-05,50.4978
2015-10-02,50.2206
2015-10-01,49.8475
2015-09-30,49.9124
2015-09-29,49.4889
2015-09-28,49.3689
2015-09-25,49.9171
2015-09-24,49.6739
2015-09-23,50.0424
2015-09-22,50.4929
2015-09-21,50.8917
2015-09-18,50.9055
2015-09-17,51.1736
2015-09-16,51.1265
2015-09-15,50.9571
2015-09-14,50.6031
2015-09-11,50.6498
2015-09-10,50.4375
2015-09-09,50.2664
2015-09-08,50.4918
2015-09-04,49.7131
2015-09-03,49.9557
2015-09-02,49.8804
2015-09-01,49.2587
2015-08-31,49.8840
2015-08-28,50.3869
2015-08-27,50.1191
2015-08-26,49.6195
2015-08-25,48.8437
2015-08-24,49.1764
2015-08-21,50.0789
2015-08-20,51.1767
2015-08-19,52.4036
2015-08-18,52.8192
2015-08-17,52.7875
2015-08-14,52.9313
2015-08-13,52.8763
2015-08-12,52.4058
2015-08-11,52.7626
2015-08-10,53.1650
2015-08-07,52.4797
2015-08-06,52.7925
2015-08-05,53.0464
2015-08-04,52.5834
2015-08-03,52.6168
2015-07-31,52.7233
2015-07-30,52.4920
2015-07-29,52.7421
2015-07-28,52.2755
2015-07-27,52.1180
2015-07-24,52.7914
2015-07-23,53.2545
2015-07-22,53.3363
2015-07-21,53.0434
2015-07-20,53.4339
2015-07-17,53.4612
2015-07-16,53.8378
2015-07-15,53.5219
2015-07-14,53.7185
2015-07-13,53.4952
2015-07-10,53.0684
2015-07-09,52.7295
2015-07-08,52.5510
2015-07-07,52.8285
2015-07-06,52.2925
2015-07-02,52.2288
2015-07-01,52.3454
2015-06-30,51.9328
2015-06-29,51.9350
2015-06-26,52.7792
2015-06-25,52.7731
2015-06-24,52.8980
2015-06-23,53.2238
2015-06-22,53.5150
2015-06-19,53.4011
2015-06-18,53.4583
2015-06-17,53.0685
2015-06-16,52.8488
2015-06-15,52.8387
2015-06-12,52.9536
2015-06-11,52.9895
2015-06-10,52.7221
2015-06-09,52.4165
2015-06-08,52.5366
2015-06-05,52.5565
2015-06-04,52.6582
2015-06-03,53.2422
2015-06-02,53.1317
2015-06-01,52.7346
2015-05-29,52.5887
2015-05-28,52.9922
2015-05-27,53.1424
2015-05-26,53.1029
2015-05-22,53.5541
2015-05-21,54.1323
2015-05-20,53.9512
2015-05-19,54.0952
2015-05-18,54.0293
2015-05-15,54.0679
2015-05-14,54.3132
2015-05-13,53.8619
2015-05-12,53.8251
2015-05-11,53.9288
2015-05-08,53.8461
2015-05-07,53.0717
2015-05-06,52.9827
2015-05-05,53.1954
2015-05-04,53.4423
2015-05-01,53.5871
2015-04-30,53.3296
2015-04-29,53.9591
2015-04-28,54.2676
2015-04-27,54.3335
2015-04-24,54.4697
2015-04-23,54.8045
2015-04-22,55.1072
2015-04-21,55.6026
2015-04-20,55.4798
2015-04-17,54.9024
2015-04-16,55.4548
2015-04-15,55.5628
2015-04-14,55.7459
2015-04-13,55.7530
2015-04-10,56.0201
2015-04-09,55.8428
2015-04-08,55.8318
2015-04-07,55.6399
2015-04-06,55.3822
2015-04-02,55.0739
2015-04-01,54.9537
2015-03-31,55.2847
2015-03-30,55.8941
2015-03-27,55.1716
2015-03-26,55.0422
2015-03-25,55.0561
2015-03-24,55.8593
2015-03-23,56.1357
2015-03-20,56.5412
2015-03-19,56.4690
2015-03-18,56.8595
2015-03-17,56.6348
2015-03-16,56.4795
2015-03-13,56.0883
2015-03-12,56.2008
2015-03-11,56.0385
2015-03-10,56.3370
2015-03-09,56.8993
2015-03-06,56.5978
2015-03-05,56.9260
2015-03-04,56.9039
2015-03-03,57.2008
2015-03-02,56.8760
2015-02-27,56.3263
2015-02-26,56.5402
2015-02-25,56.8527
2015-02-24,57.1893
2015-02-23,57.2779
2015-02-20,58.1678
2015-02-19,57.3252
2015-02-18,56.8358
2015-02-17,56.5958
2015-02-13,56.5593
2015-02-12,56.2430
2015-02-11,56.2101
2015-02-10,56.0584
2015-02-09,55.9700
2015-02-06,56.0725
2015-02-05,56.2188
2015-02-04,55.9558
2015-02-03,55.9849
2015-02-02,55.7789
2015-01-30,55.6086
2015-01-29,56.1917
2015-01-28,54.5917
2015-01-27,53.0922
2015-01-26,53.4825
2015-01-23,53.6181
2015-01-22,53.8702
2015-01-21,53.1765
2015-01-20,52.9170
2015-01-16,52.8208
2015-01-15,52.6808
2015-01-14,52.7392
2015-01-13,52.9313
2015-01-12,52.8664
2015-01-09,53.0288
2015-01-08,53.0918
2015-01-07,52.5985
2015-01-06,52.1658
2015-01-05,52.5321
2015-01-02,52.7503
2014-12-31,52.7576
2014-12-30,53.2075
2014-12-29,53.3200
2014-12-26,53.1786
2014-12-24,53.0952
2014-12-23,52.8355
2014-12-22,52.4437
2014-12-19,52.0076
2014-12-18,51.8841
2014-12-17,51.7494
2014-12-16,51.5704
2014-12-15,51.0866
2014-12-12,50.7913
2014-12-11,51.4041
2014-12-10,51.7073
2014-12-09,52.9354
2014-12-08,53.0903
2014-12-05,53.5761
2014-12-04,53.3804
2014-12-03,53.5444
2014-12-02,53.6226
2014-12-01,53.6502
2014-11-28,54.1480
2014-11-26,54.2548
2014-11-25,54.2624
2014-11-24,54.2198
2014-11-21,53.8286
2014-11-20,53.5957
2014-11-19,53.5763
2014-11-18,53.3715
2014-11-17,52.8836
2014-11-14,52.9920
2014-11-13,52.9200
2014-11-12,52.3346
2014-11-11,52.2212
2014-11-10,52.0611
2014-11-07,52.0189
2014-11-06,52.0501
2014-11-05,51.9707
2014-11-04,52.1820
2014-11-03,52.2271
2014-10-31,51.9837
2014-10-30,51.7456
2014-10-29,51.5834
2014-10-28,51.7072
2014-10-27,51.3807
2014-10-24,51.4085
2014-10-23,51.3626
2014-10-22,51.2360
2014-10-21,52.5671
2014-10-20,51.9516
2014-10-17,51.7142
2014-10-16,51.0507
2014-10-15,51.0280
2014-10-14,51.5272
2014-10-13,51.1102
2014-10-10,51.3611
2014-10-09,51.6639
2014-10-08,52.2034
2014-10-07,51.8291
2014-10-06,52.5543
2014-10-03,52.5792
2014-10-02,52.0846
2014-10-01,52.2083
2014-09-30,52.8858
2014-09-29,53.2383
2014-09-26,53.2205
2014-09-25,52.8735
2014-09-24,53.2385
2014-09-23,52.9693
2014-09-22,53.2822
2014-09-19,53.4712
2014-09-18,53.2997
2014-09-17,53.1165
2014-09-16,53.0181
2014-09-15,52.7918
2014-09-12,52.9526
2014-09-11,53.1262
2014-09-10,53.2722
2014-09-09,53.2700
2014-09-08,53.2196
2014-09-05,52.4889
2014-09-04,52.6805
2014-09-03,52.8000
2014-09-02,52.6977
2014-08-29,53.0260
2014-08-28,53.1033
2014-08-27,53.3756
2014-08-26,53.4757
2014-08-25,53.4170
2014-08-22,53.2279
2014-08-21,53.2378
2014-08-20,53.2054
2014-08-19,52.8211
2014-08-18,52.6901
2014-08-15,52.2901
2014-08-14,52.5207
2014-08-13,52.0490
2014-08-12,51.7106
2014-08-11,51.7901
2014-08-08,51.7520
2014-08-07,51.5755
2014-08-06,51.2384
2014-08-05,51.7610
2014-08-04,51.4610
2014-08-01,51.5681
2014-07-31,51.5919
2014-07-30,52.0235
2014-07-29,52.0307
2014-07-28,52.2075
2014-07-25,52.2409
2014-07-24,52.5277
2014-07-23,53.0859
2014-07-22,53.8324
2014-07-21,53.5233
2014-07-18,53.3810
2014-07-17,52.9991
2014-07-16,53.3798
2014-07-15,53.7993
2014-07-14,53.9047
2014-07-11,53.5968
2014-07-10,53.3147
2014-07-09,53.3147
2014-07-08,53.3147
2014-07-07,53.8856
2014-07-03,53.7613
2014-07-02,53.5704
2014-07-01,53.7018
2014-06-30,53.5048
2014-06-27,53.8293
2014-06-26,53.7184
2014-06-25,53.5134
2014-06-24,54.0320
2014-06-23,54.4591
2014-06-20,54.7758
2014-06-19,54.9591
2014-06-18,54.8882
2014-06-17,54.8819
2014-06-16,54.9046
2014-06-13,54.8531
2014-06-12,54.8325
2014-06-11,55.3106
2014-06-10,56.1133
2014-06-09,56.2965
2014-06-06,56.3713
2014-06-05,56.0850
2014-06-04,55.7842
2014-06-03,55.9249
2014-06-02,55.9300
2014-05-30,55.7995
2014-05-29,55.7775
2014-05-28,55.6153
2014-05-27,55.5833
2014-05-23,55.2298
2014-05-22,55.1147
2014-05-21,54.9367
2014-05-20,54.6562
2014-05-19,55.0939
2014-05-16,54.9845
2014-05-15,55.0834
2014-05-14,55.5258
2014-05-13,55.6407
2014-05-12,55.4713
2014-05-09,55.1706
2014-05-08,55.0640
2014-05-07,55.0198
2014-05-06,54.9700
2014-05-05,55.2451
2014-05-02,54.8431
2014-05-01,54.5455
2014-04-30,54.6812
2014-04-29,54.5506
2014-04-28,54.2825
2014-04-25,54.6734
2014-04-24,54.9652
2014-04-23,55.1531
2014-04-22,54.5345
2014-04-21,54.6002
2014-04-17,54.6244
