Dates,TRIX Values
2014-08-13,-0.2723
2014-08-12,-0.3003
2014-08-11,-0.3186
2014-08-08,-0.3329
2014-08-07,-0.3384
2014-08-06,-0.3320
2014-08-05,-0.3156
2014-08-04,-0.2999
2014-08-01,-0.2724
2014-07-31,-0.2422
2014-07-30,-0.2108
2014-07-29,-0.1836
2014-07-28,-0.1551
2014-07-25,-0.1302
2014-07-24,-0.1112
2014-07-23,-0.1060
2014-07-22,-0.1177
2014-07-21,-0.1398
2014-07-18,-0.1530
2014-07-17,-0.1618
2014-07-16,-0.1682
2014-07-15,-0.1860
2014-07-14,-0.2104
2014-07-11,-0.2310
2014-07-10,-0.2401
2014-07-09,-0.2416
2014-07-08,-0.2423
2014-07-07,-0.2440
2014-07-03,-0.2498
2014-07-02,-0.2458
2014-07-01,-0.2320
2014-06-30,-0.2126
2014-06-27,-0.1838
2014-06-26,-0.1525
2014-06-25,-0.1125
2014-06-24,-0.0688
2014-06-23,-0.0344
2014-06-20,-0.0058
2014-06-19,0.0212
2014-06-18,0.0513
2014-06-17,0.0881
2014-06-16,0.1294
2014-06-13,0.1728
2014-06-12,0.2155
2014-06-11,0.2497
2014-06-10,0.2641
2014-06-09,0.2585
2014-06-06,0.2464
2014-06-05,0.2329
2014-06-04,0.2246
2014-06-03,0.2177
2014-06-02,0.2047
2014-05-30,0.1897
2014-05-29,0.1759
2014-05-28,0.1633
2014-05-27,0.1560
2014-05-23,0.1546
2014-05-22,0.1646
2014-05-21,0.1809
2014-05-20,0.2030
2014-05-19,0.2267
2014-05-16,0.2398
2014-05-15,0.2491
2014-05-14,0.2481
2014-05-13,0.2343
2014-05-12,0.2176
2014-05-09,0.2051
2014-05-08,0.1972
2014-05-07,0.1887
2014-05-06,0.1778
2014-05-05,0.1646
2014-05-02,0.1493
2014-05-01,0.1442
2014-04-30,0.1427
2014-04-29,0.1370
2014-04-28,0.1307
2014-04-25,0.1203
2014-04-24,0.0940
2014-04-23,0.0583
2014-04-22,0.0226
2014-04-21,0.0003
2014-04-17,-0.0207
2014-04-16,-0.0339
2014-04-15,-0.0299
2014-04-14,-0.0119
2014-04-11,0.0127
2014-04-10,0.0367
2014-04-09,0.0455
2014-04-08,0.0391
2014-04-07,0.0350
2014-04-04,0.0123
2014-04-03,-0.0280
2014-04-02,-0.0778
2014-04-01,-0.1252
2014-03-31,-0.1656
2014-03-28,-0.1894
2014-03-27,-0.2046
2014-03-26,-0.2129
2014-03-25,-0.2203
2014-03-24,-0.2245
2014-03-21,-0.2204
2014-03-20,-0.2094
2014-03-19,-0.1972
2014-03-18,-0.1768
2014-03-17,-0.1598
2014-03-14,-0.1379
2014-03-13,-0.1006
2014-03-12,-0.0622
2014-03-11,-0.0391
2014-03-10,-0.0266
2014-03-07,-0.0255
2014-03-06,-0.0351
2014-03-05,-0.0488
2014-03-04,-0.0657
2014-03-03,-0.0867
2014-02-28,-0.1004
2014-02-27,-0.1167
2014-02-26,-0.1303
2014-02-25,-0.1410
2014-02-24,-0.1629
2014-02-21,-0.2015
2014-02-20,-0.2427
2014-02-19,-0.2952
2014-02-18,-0.3520
2014-02-14,-0.4205
2014-02-13,-0.4849
2014-02-12,-0.5405
2014-02-11,-0.5823
2014-02-10,-0.6100
2014-02-07,-0.6038
2014-02-06,-0.5680
2014-02-05,-0.4915
2014-02-04,-0.3930
2014-02-03,-0.2842
2014-01-31,-0.1719
2014-01-30,-0.0647
2014-01-29,0.0321
2014-01-28,0.1042
2014-01-27,0.1455
2014-01-24,0.1828
2014-01-23,0.2105
2014-01-22,0.2125
2014-01-21,0.2063
2014-01-17,0.2130
2014-01-16,0.2231
2014-01-15,0.2303
2014-01-14,0.2318
2014-01-13,0.2282
2014-01-10,0.2138
2014-01-09,0.1898
2014-01-08,0.1644
2014-01-07,0.1447
2014-01-06,0.1298
2014-01-03,0.1254
2014-01-02,0.1251
2013-12-31,0.1274
2013-12-30,0.1277
2013-12-27,0.1243
2013-12-26,0.1114
2013-12-24,0.0926
2013-12-23,0.0786
2013-12-20,0.0646
2013-12-19,0.0505
2013-12-18,0.0414
2013-12-17,0.0309
2013-12-16,0.0229
2013-12-13,0.0241
2013-12-12,0.0326
2013-12-11,0.0462
2013-12-10,0.0601
2013-12-09,0.0695
2013-12-06,0.0792
2013-12-05,0.0968
2013-12-04,0.1311
2013-12-03,0.1712
2013-12-02,0.2069
2013-11-29,0.2345
2013-11-27,0.2632
2013-11-26,0.2927
2013-11-25,0.3258
2013-11-22,0.3638
2013-11-21,0.3933
2013-11-20,0.4315
2013-11-19,0.4582
2013-11-18,0.4599
2013-11-15,0.4593
2013-11-14,0.4720
2013-11-13,0.4929
2013-11-12,0.5225
2013-11-11,0.5520
2013-11-08,0.5751
2013-11-07,0.5908
2013-11-06,0.6054
2013-11-05,0.6046
2013-11-04,0.5971
2013-11-01,0.5855
2013-10-31,0.5684
2013-10-30,0.5536
2013-10-29,0.5288
2013-10-28,0.4889
2013-10-25,0.4338
2013-10-24,0.3681
2013-10-23,0.3115
2013-10-22,0.2646
2013-10-21,0.2476
2013-10-18,0.2297
2013-10-17,0.2063
2013-10-16,0.1895
2013-10-15,0.1874
2013-10-14,0.1966
2013-10-11,0.2063
2013-10-10,0.2300
2013-10-09,0.2637
2013-10-08,0.3217
2013-10-07,0.3755
2013-10-04,0.4254
2013-10-03,0.4764
2013-10-02,0.5310
2013-10-01,0.5689
2013-09-30,0.6018
2013-09-27,0.6252
2013-09-26,0.6318
2013-09-25,0.6258
2013-09-24,0.6118
2013-09-23,0.5838
2013-09-20,0.5473
2013-09-19,0.4927
2013-09-18,0.4115
2013-09-17,0.3261
2013-09-16,0.2456
2013-09-13,0.1783
2013-09-12,0.1339
2013-09-11,0.0956
2013-09-10,0.0601
2013-09-09,0.0306
2013-09-06,0.0066
2013-09-05,-0.0138
2013-09-04,-0.0357
2013-09-03,-0.0511
2013-08-30,-0.0555
2013-08-29,-0.0539
2013-08-28,-0.0537
2013-08-27,-0.0460
2013-08-26,-0.0438
2013-08-23,-0.0530
2013-08-22,-0.0580
2013-08-21,-0.0556
2013-08-20,-0.0442
2013-08-19,-0.0316
2013-08-16,-0.0118
2013-08-15,0.0185
2013-08-14,0.0502
2013-08-13,0.0717
2013-08-12,0.0869
2013-08-09,0.1102
2013-08-08,0.1248
2013-08-07,0.1340
2013-08-06,0.1383
2013-08-05,0.1405
2013-08-02,0.1416
2013-08-01,0.1468
2013-07-31,0.1645
2013-07-30,0.1913
2013-07-29,0.2156
2013-07-26,0.2399
2013-07-25,0.2531
2013-07-24,0.2546
2013-07-23,0.2492
2013-07-22,0.2372
2013-07-19,0.2272
2013-07-18,0.2151
2013-07-17,0.2048
2013-07-16,0.2093
2013-07-15,0.2118
2013-07-12,0.2066
2013-07-11,0.2062
2013-07-10,0.1755
2013-07-09,0.1512
2013-07-08,0.1296
2013-07-05,0.1092
2013-07-03,0.0925
2013-07-02,0.0845
2013-07-01,0.0805
2013-06-28,0.0700
2013-06-27,0.0694
2013-06-26,0.0790
2013-06-25,0.1146
2013-06-24,0.1663
2013-06-21,0.2180
2013-06-20,0.2538
2013-06-19,0.2806
2013-06-18,0.2857
2013-06-17,0.2818
2013-06-14,0.2861
2013-06-13,0.2959
2013-06-12,0.3044
2013-06-11,0.3160
2013-06-10,0.3205
2013-06-07,0.3246
2013-06-06,0.3366
2013-06-05,0.3679
2013-06-04,0.4023
2013-06-03,0.4261
2013-05-31,0.4440
2013-05-30,0.4662
2013-05-29,0.4776
2013-05-28,0.4906
2013-05-24,0.4925
2013-05-23,0.4918
2013-05-22,0.4908
2013-05-21,0.4921
2013-05-20,0.4816
2013-05-17,0.4666
2013-05-16,0.4514
2013-05-15,0.4462
2013-05-14,0.4372
2013-05-13,0.4335
2013-05-10,0.4340
2013-05-09,0.4307
2013-05-08,0.4195
2013-05-07,0.4052
2013-05-06,0.3853
2013-05-03,0.3668
2013-05-02,0.3506
2013-05-01,0.3404
2013-04-30,0.3274
2013-04-29,0.3024
2013-04-26,0.2661
2013-04-25,0.2248
2013-04-24,0.1965
2013-04-23,0.1841
2013-04-22,0.1944
2013-04-19,0.2131
2013-04-18,0.2300
2013-04-17,0.2566
2013-04-16,0.2756
2013-04-15,0.2875
2013-04-12,0.2903
2013-04-11,0.2775
2013-04-10,0.2692
2013-04-09,0.2690
2013-04-08,0.2777
2013-04-05,0.2963
2013-04-04,0.3272
2013-04-03,0.3713
2013-04-02,0.4201
2013-04-01,0.4656
2013-03-28,0.4989
2013-03-27,0.5248
2013-03-26,0.5469
2013-03-25,0.5690
2013-03-22,0.5997
2013-03-21,0.6236
2013-03-20,0.6371
2013-03-19,0.6297
2013-03-18,0.6070
2013-03-15,0.5693
2013-03-14,0.5131
2013-03-13,0.4571
2013-03-12,0.3910
2013-03-11,0.3250
2013-03-08,0.2665
2013-03-07,0.2176
2013-03-06,0.1727
2013-03-05,0.1425
2013-03-04,0.1173
2013-03-01,0.1010
2013-02-28,0.0820
2013-02-27,0.0649
2013-02-26,0.0495
2013-02-25,0.0472
2013-02-22,0.0446
2013-02-21,0.0333
2013-02-20,0.0325
2013-02-19,0.0416
2013-02-15,0.0499
2013-02-14,0.0538
2013-02-13,0.0551
2013-02-12,0.0508
2013-02-11,0.0351
2013-02-08,0.0124
2013-02-07,-0.0209
2013-02-06,-0.0579
2013-02-05,-0.0834
2013-02-04,-0.1013
2013-02-01,-0.1089
2013-01-31,-0.1079
2013-01-30,-0.0973
2013-01-29,-0.0867
2013-01-28,-0.0683
2013-01-25,-0.0531
2013-01-24,-0.0419
2013-01-23,-0.0252
2013-01-22,0.0024
2013-01-18,0.0304
2013-01-17,0.0529
2013-01-16,0.0748
2013-01-15,0.0959
2013-01-14,0.0995
2013-01-11,0.1096
2013-01-10,0.1251
2013-01-09,0.1292
2013-01-08,0.1412
2013-01-07,0.1623
2013-01-04,0.1599
2013-01-03,0.1458
2013-01-02,0.1373
2012-12-31,0.1387
2012-12-28,0.1540
2012-12-27,0.1685
2012-12-26,0.1709
2012-12-24,0.1695
2012-12-21,0.1662
2012-12-20,0.1611
2012-12-19,0.1582
2012-12-18,0.1623
2012-12-17,0.1700
2012-12-14,0.1850
2012-12-13,0.2000
2012-12-12,0.2048
2012-12-11,0.1973
2012-12-10,0.1877
2012-12-07,0.1836
2012-12-06,0.1878
2012-12-05,0.1954
2012-12-04,0.2000
2012-12-03,0.1988
2012-11-30,0.1922
2012-11-29,0.1785
2012-11-28,0.1602
2012-11-27,0.1360
2012-11-26,0.1063
2012-11-23,0.0790
2012-11-21,0.0584
2012-11-20,0.0461
2012-11-19,0.0424
2012-11-16,0.0464
2012-11-15,0.0551
2012-11-14,0.0534
2012-11-13,0.0377
2012-11-12,0.0032
2012-11-09,-0.0276
2012-11-08,-0.0416
2012-11-07,-0.0301
2012-11-06,-0.0089
2012-11-05,0.0126
2012-11-02,0.0538
2012-11-01,0.1000
2012-10-31,0.1430
2012-10-26,0.1858
2012-10-25,0.2173
2012-10-24,0.2354
2012-10-23,0.2351
2012-10-22,0.2218
2012-10-19,0.1909
2012-10-18,0.1493
2012-10-17,0.1017
2012-10-16,0.0565
2012-10-15,0.0146
2012-10-12,-0.0166
2012-10-11,-0.0421
2012-10-10,-0.0595
2012-10-09,-0.0757
2012-10-08,-0.0956
2012-10-05,-0.1152
2012-10-04,-0.1332
2012-10-03,-0.1418
2012-10-02,-0.1481
2012-10-01,-0.1520
2012-09-28,-0.1576
2012-09-27,-0.1597
2012-09-26,-0.1631
2012-09-25,-0.1624
2012-09-24,-0.1537
2012-09-21,-0.1470
2012-09-20,-0.1365
2012-09-19,-0.1234
2012-09-18,-0.1108
2012-09-17,-0.1016
2012-09-14,-0.0929
2012-09-13,-0.0957
2012-09-12,-0.0992
2012-09-11,-0.1000
2012-09-10,-0.1063
2012-09-07,-0.1179
2012-09-06,-0.1414
2012-09-05,-0.1567
2012-09-04,-0.1574
2012-08-31,-0.1466
2012-08-30,-0.1342
2012-08-29,-0.1143
2012-08-28,-0.0940
2012-08-27,-0.0680
2012-08-24,-0.0358
2012-08-23,0.0001
2012-08-22,0.0322
2012-08-21,0.0416
2012-08-20,0.0445
2012-08-17,0.0429
2012-08-16,0.0421
2012-08-15,0.0445
2012-08-14,0.0490
2012-08-13,0.0482
2012-08-10,0.0432
2012-08-09,0.0373
2012-08-08,0.0316
2012-08-07,0.0286
2012-08-06,0.0361
2012-08-03,0.0599
2012-08-02,0.0865
2012-08-01,0.1137
2012-07-31,0.1259
2012-07-30,0.1219
2012-07-27,0.1073
2012-07-26,0.0914
2012-07-25,0.0864
2012-07-24,0.0946
2012-07-23,0.1130
2012-07-20,0.1179
2012-07-19,0.1121
2012-07-18,0.1037
2012-07-17,0.1077
2012-07-16,0.1204
2012-07-13,0.1364
2012-07-12,0.1548
2012-07-11,0.1847
2012-07-10,0.2048
2012-07-09,0.2030
2012-07-06,0.1895
2012-07-05,0.1714
2012-07-03,0.1450
2012-07-02,0.1211
2012-06-29,0.1045
2012-06-28,0.0888
2012-06-27,0.0955
2012-06-26,0.1012
2012-06-25,0.1097
2012-06-22,0.1084
2012-06-21,0.0925
2012-06-20,0.0678
2012-06-19,0.0228
2012-06-18,-0.0258
2012-06-15,-0.0741
2012-06-14,-0.1305
2012-06-13,-0.1921
2012-06-12,-0.2567
2012-06-11,-0.3159
2012-06-08,-0.3508
2012-06-07,-0.3776
2012-06-06,-0.3921
2012-06-05,-0.3857
2012-06-04,-0.3611
2012-06-01,-0.3327
2012-05-31,-0.3067
2012-05-30,-0.2962
2012-05-29,-0.2834
2012-05-25,-0.2744
2012-05-24,-0.2618
2012-05-23,-0.2534
2012-05-22,-0.2362
2012-05-21,-0.2057
2012-05-18,-0.1593
2012-05-17,-0.0892
2012-05-16,-0.0271
2012-05-15,0.0185
2012-05-14,0.0648
2012-05-11,0.1088
2012-05-10,0.1501
2012-05-09,0.1876
2012-05-08,0.2172
2012-05-07,0.2333
2012-05-04,0.2377
2012-05-03,0.2310
2012-05-02,0.2058
2012-05-01,0.1681
2012-04-30,0.1224
2012-04-27,0.0714
2012-04-26,0.0135
2012-04-25,-0.0396
2012-04-24,-0.0796
2012-04-23,-0.0885
2012-04-20,-0.0978
2012-04-19,-0.1125
2012-04-18,-0.1255
2012-04-17,-0.1412
2012-04-16,-0.1518
2012-04-13,-0.1472
2012-04-12,-0.1385
2012-04-11,-0.1213
2012-04-10,-0.0846
2012-04-09,-0.0448
2012-04-05,-0.0234
2012-04-04,-0.0129
2012-04-03,-0.0070
2012-04-02,-0.0093
2012-03-30,-0.0121
2012-03-29,-0.0075
2012-03-28,-0.0024
2012-03-27,-0.0012
2012-03-26,-0.0039
2012-03-23,-0.0062
2012-03-22,-0.0019
2012-03-21,-0.0041
2012-03-20,-0.0187
2012-03-19,-0.0376
2012-03-16,-0.0596
2012-03-15,-0.0802
2012-03-14,-0.0989
2012-03-13,-0.1084
2012-03-12,-0.1038
2012-03-09,-0.0890
2012-03-08,-0.0692
2012-03-07,-0.0491
2012-03-06,-0.0193
2012-03-05,0.0133
2012-03-02,0.0319
2012-03-01,0.0446
2012-02-29,0.0565
2012-02-28,0.0679
2012-02-27,0.0755
2012-02-24,0.0785
2012-02-23,0.0742
2012-02-22,0.0707
2012-02-21,0.0670
2012-02-17,0.0673
2012-02-16,0.0706
2012-02-15,0.0743
2012-02-14,0.0775
2012-02-13,0.0794
2012-02-10,0.0846
2012-02-09,0.0855
2012-02-08,0.0806
2012-02-07,0.0810
2012-02-06,0.0854
2012-02-03,0.0870
2012-02-02,0.0880
2012-02-01,0.1017
2012-01-31,0.1209
2012-01-30,0.1505
2012-01-27,0.1780
2012-01-26,0.1988
2012-01-25,0.2114
2012-01-24,0.2207
2012-01-23,0.2322
2012-01-20,0.2417
2012-01-19,0.2506
2012-01-18,0.2601
2012-01-17,0.2723
2012-01-13,0.2833
2012-01-12,0.2957
2012-01-11,0.3023
2012-01-10,0.3145
2012-01-09,0.3267
2012-01-06,0.3443
2012-01-05,0.3656
2012-01-04,0.3857
2012-01-03,0.3974
2011-12-30,0.4086
2011-12-29,0.4198
2011-12-28,0.4203
2011-12-27,0.4178
2011-12-23,0.4016
2011-12-22,0.3838
2011-12-21,0.3660
2011-12-20,0.3608
2011-12-19,0.3729
2011-12-16,0.4006
2011-12-15,0.4196
2011-12-14,0.4380
2011-12-13,0.4503
2011-12-12,0.4435
2011-12-09,0.4236
2011-12-08,0.3880
2011-12-07,0.3516
2011-12-06,0.2950
2011-12-05,0.2220
2011-12-02,0.1390
2011-12-01,0.0576
2011-11-30,-0.0023
2011-11-29,-0.0182
2011-11-28,0.0104
2011-11-25,0.0581
2011-11-23,0.1288
2011-11-22,0.1936
2011-11-21,0.2316
2011-11-18,0.2500
2011-11-17,0.2522
2011-11-16,0.2597
2011-11-15,0.2550
2011-11-14,0.2359
2011-11-11,0.2239
2011-11-10,0.2296
2011-11-09,0.2518
2011-11-08,0.2675
2011-11-07,0.2664
2011-11-04,0.2743
2011-11-03,0.2869
2011-11-02,0.3009
2011-11-01,0.3249
2011-10-31,0.3359
2011-10-28,0.3030
2011-10-27,0.2447
2011-10-26,0.1946
2011-10-25,0.1622
2011-10-24,0.1501
2011-10-21,0.1289
2011-10-20,0.1143
2011-10-19,0.1128
2011-10-18,0.0996
2011-10-17,0.0793
2011-10-14,0.0571
2011-10-13,0.0055
2011-10-12,-0.0532
2011-10-11,-0.1218
2011-10-10,-0.1840
2011-10-07,-0.2324
2011-10-06,-0.2493
2011-10-05,-0.2479
2011-10-04,-0.2219
2011-10-03,-0.1847
2011-09-30,-0.1493
2011-09-29,-0.1402
2011-09-28,-0.1425
2011-09-27,-0.1343
2011-09-26,-0.1178
2011-09-23,-0.0753
2011-09-22,-0.0065
2011-09-21,0.0553
2011-09-20,0.0807
2011-09-19,0.0759
2011-09-16,0.0618
2011-09-15,0.0442
2011-09-14,0.0449
2011-09-13,0.0610
2011-09-12,0.0809
2011-09-09,0.1019
2011-09-08,0.1144
2011-09-07,0.1001
2011-09-06,0.0581
2011-09-02,0.0099
2011-09-01,-0.0785
2011-08-31,-0.2037
2011-08-30,-0.3411
2011-08-29,-0.4676
2011-08-26,-0.5727
2011-08-25,-0.6531
2011-08-24,-0.7140
2011-08-23,-0.7663
2011-08-22,-0.7929
2011-08-19,-0.7930
2011-08-18,-0.7927
2011-08-17,-0.8129
2011-08-16,-0.8516
2011-08-15,-0.8739
2011-08-12,-0.8711
2011-08-11,-0.8255
2011-08-10,-0.7332
2011-08-09,-0.6236
2011-08-08,-0.5273
2011-08-05,-0.4061
2011-08-04,-0.3180
2011-08-03,-0.2452
2011-08-02,-0.2094
2011-08-01,-0.1843
2011-07-29,-0.1791
2011-07-28,-0.1731
2011-07-27,-0.1665
2011-07-26,-0.1588
2011-07-25,-0.1524
2011-07-22,-0.1582
2011-07-21,-0.1696
2011-07-20,-0.1709
2011-07-19,-0.1521
2011-07-18,-0.1137
2011-07-15,-0.0703
2011-07-14,-0.0403
2011-07-13,-0.0143
2011-07-12,-0.0016
2011-07-11,-0.0009
2011-07-08,-0.0255
2011-07-07,-0.0713
2011-07-06,-0.1234
2011-07-05,-0.1655
2011-07-01,-0.2028
2011-06-30,-0.2361
2011-06-29,-0.2574
2011-06-28,-0.2612
2011-06-27,-0.2531
2011-06-24,-0.2369
2011-06-23,-0.2178
2011-06-22,-0.2041
2011-06-21,-0.2048
2011-06-20,-0.2210
2011-06-17,-0.2381
2011-06-16,-0.2487
2011-06-15,-0.2537
2011-06-14,-0.2524
2011-06-13,-0.2451
2011-06-10,-0.2193
2011-06-09,-0.1907
2011-06-08,-0.1673
2011-06-07,-0.1379
2011-06-06,-0.1084
2011-06-03,-0.0803
2011-06-02,-0.0546
2011-06-01,-0.0343
2011-05-31,-0.0158
2011-05-27,-0.0086
2011-05-26,0.0146
2011-05-25,0.0486
2011-05-24,0.0924
2011-05-23,0.1429
2011-05-20,0.1878
2011-05-19,0.2269
2011-05-18,0.2690
2011-05-17,0.3194
2011-05-16,0.3671
2011-05-13,0.3989
2011-05-12,0.4162
2011-05-11,0.4267
2011-05-10,0.4333
2011-05-09,0.4316
2011-05-06,0.4267
2011-05-05,0.4172
2011-05-04,0.4007
2011-05-03,0.3663
2011-05-02,0.3151
2011-04-29,0.2558
2011-04-28,0.1957
2011-04-27,0.1506
2011-04-26,0.1243
2011-04-25,0.1020
2011-04-21,0.0833
2011-04-20,0.0656
2011-04-19,0.0616
2011-04-18,0.0786
2011-04-15,0.1029
2011-04-14,0.1321
2011-04-13,0.1639
2011-04-12,0.1922
2011-04-11,0.2087
2011-04-08,0.2176
2011-04-07,0.2236
2011-04-06,0.2214
2011-04-05,0.2197
2011-04-04,0.2130
2011-04-01,0.1928
2011-03-31,0.1650
2011-03-30,0.1309
2011-03-29,0.0912
2011-03-28,0.0473
2011-03-25,0.0013
2011-03-24,-0.0459
2011-03-23,-0.0869
2011-03-22,-0.1195
2011-03-21,-0.1335
2011-03-18,-0.1260
2011-03-17,-0.0922
2011-03-16,-0.0492
2011-03-15,-0.0095
2011-03-14,0.0079
2011-03-11,0.0127
2011-03-10,0.0096
2011-03-09,0.0069
2011-03-08,-0.0000
2011-03-07,-0.0013
2011-03-04,0.0073
2011-03-03,0.0147
2011-03-02,0.0329
2011-03-01,0.0667
2011-02-28,0.0912
2011-02-25,0.1039
2011-02-24,0.1230
2011-02-23,0.1567
2011-02-22,0.1889
2011-02-18,0.2068
2011-02-17,0.2086
2011-02-16,0.2156
2011-02-15,0.2211
2011-02-14,0.2288
2011-02-11,0.2252
2011-02-10,0.2173
2011-02-09,0.2036
2011-02-08,0.1921
2011-02-07,0.1883
2011-02-04,0.1964
2011-02-03,0.2145
2011-02-02,0.2418
2011-02-01,0.2776
2011-01-31,0.3262
2011-01-28,0.3823
2011-01-27,0.4336
2011-01-26,0.4679
2011-01-25,0.4914
2011-01-24,0.4875
2011-01-21,0.4759
2011-01-20,0.4657
2011-01-19,0.4480
2011-01-18,0.4159
2011-01-14,0.3779
2011-01-13,0.3527
2011-01-12,0.3196
2011-01-11,0.2776
2011-01-10,0.2352
2011-01-07,0.1824
2011-01-06,0.1239
2011-01-05,0.0718
2011-01-04,0.0314
2011-01-03,-0.0027
2010-12-31,-0.0286
2010-12-30,-0.0445
2010-12-29,-0.0594
2010-12-28,-0.0747
2010-12-27,-0.0882
2010-12-23,-0.1005
2010-12-22,-0.1114
2010-12-21,-0.1139
2010-12-20,-0.1096
2010-12-17,-0.1017
2010-12-16,-0.1053
2010-12-15,-0.1006
2010-12-14,-0.0935
2010-12-13,-0.0867
2010-12-10,-0.0785
2010-12-09,-0.0815
2010-12-08,-0.0992
2010-12-07,-0.1342
2010-12-06,-0.1867
2010-12-03,-0.2468
2010-12-02,-0.3072
2010-12-01,-0.3626
2010-11-30,-0.4025
2010-11-29,-0.4268
2010-11-26,-0.4550
2010-11-24,-0.4809
2010-11-23,-0.4963
2010-11-22,-0.4858
2010-11-19,-0.4642
2010-11-18,-0.4240
2010-11-17,-0.3678
2010-11-16,-0.2796
2010-11-15,-0.1833
2010-11-12,-0.0856
2010-11-11,0.0112
2010-11-10,0.0818
2010-11-09,0.1296
2010-11-08,0.1555
2010-11-05,0.1733
2010-11-04,0.1900
2010-11-03,0.2209
2010-11-02,0.2684
2010-11-01,0.3107
2010-10-29,0.3459
2010-10-28,0.3773
2010-10-27,0.4027
2010-10-26,0.4276
2010-10-25,0.4451
2010-10-22,0.4582
2010-10-21,0.4723
2010-10-20,0.4845
2010-10-19,0.5008
2010-10-18,0.5252
2010-10-15,0.5277
2010-10-14,0.5155
2010-10-13,0.4820
2010-10-12,0.4422
2010-10-11,0.4052
2010-10-08,0.3637
2010-10-07,0.3215
2010-10-06,0.2765
2010-10-05,0.2243
2010-10-04,0.1728
2010-10-01,0.1340
2010-09-30,0.0876
2010-09-29,0.0451
2010-09-28,0.0124
2010-09-27,-0.0063
2010-09-24,-0.0214
2010-09-23,-0.0387
2010-09-22,-0.0451
2010-09-21,-0.0647
2010-09-20,-0.0840
2010-09-17,-0.0951
2010-09-16,-0.0988
2010-09-15,-0.1031
2010-09-14,-0.1150
2010-09-13,-0.1374
2010-09-10,-0.1762
2010-09-09,-0.2156
2010-09-08,-0.2580
2010-09-07,-0.3081
2010-09-03,-0.3493
2010-09-02,-0.3896
2010-09-01,-0.4055
2010-08-31,-0.3998
2010-08-30,-0.3787
2010-08-27,-0.3563
2010-08-26,-0.3226
2010-08-25,-0.2599
2010-08-24,-0.1878
2010-08-23,-0.1215
2010-08-20,-0.0751
2010-08-19,-0.0344
2010-08-18,0.0099
2010-08-17,0.0540
2010-08-16,0.1134
2010-08-13,0.1918
2010-08-12,0.2677
2010-08-11,0.3359
2010-08-10,0.3793
2010-08-09,0.3886
2010-08-06,0.3885
2010-08-05,0.3818
2010-08-04,0.3634
2010-08-03,0.3314
2010-08-02,0.2929
2010-07-30,0.2506
2010-07-29,0.2144
2010-07-28,0.1717
2010-07-27,0.1111
2010-07-26,0.0310
2010-07-23,-0.0479
2010-07-22,-0.1079
2010-07-21,-0.1400
2010-07-20,-0.1404
2010-07-19,-0.1422
2010-07-16,-0.1362
2010-07-15,-0.1301
2010-07-14,-0.1479
2010-07-13,-0.1663
2010-07-12,-0.1779
2010-07-09,-0.1826
2010-07-08,-0.1774
2010-07-07,-0.1516
2010-07-06,-0.0934
2010-07-02,-0.0104
2010-07-01,0.0714
2010-06-30,0.1478
2010-06-29,0.2081
2010-06-28,0.2391
2010-06-25,0.2180
2010-06-24,0.1796
2010-06-23,0.1432
2010-06-22,0.0954
2010-06-21,0.0369
2010-06-18,-0.0507
2010-06-17,-0.1479
2010-06-16,-0.2481
2010-06-15,-0.3510
2010-06-14,-0.4494
2010-06-11,-0.5210
2010-06-10,-0.5823
2010-06-09,-0.6124
2010-06-08,-0.6124
2010-06-07,-0.6001
2010-06-04,-0.5847
2010-06-03,-0.5865
2010-06-02,-0.6079
2010-06-01,-0.6172
2010-05-28,-0.6089
2010-05-27,-0.5984
2010-05-26,-0.5722
2010-05-25,-0.5133
2010-05-24,-0.4385
2010-05-21,-0.3586
2010-05-20,-0.2800
2010-05-19,-0.1974
2010-05-18,-0.1471
2010-05-17,-0.1160
2010-05-14,-0.1032
2010-05-13,-0.0972
2010-05-12,-0.1035
2010-05-11,-0.1026
2010-05-10,-0.0732
2010-05-07,-0.0195
2010-05-06,0.0630
2010-05-05,0.1197
2010-05-04,0.1400
2010-05-03,0.1377
2010-04-30,0.1409
2010-04-29,0.1555
2010-04-28,0.1602
2010-04-27,0.1684
2010-04-26,0.1619
2010-04-23,0.1330
2010-04-22,0.0981
2010-04-21,0.0715
2010-04-20,0.0725
2010-04-19,0.1029
2010-04-16,0.1405
2010-04-15,0.1796
2010-04-14,0.2142
2010-04-13,0.2569
2010-04-12,0.3039
2010-04-09,0.3463
2010-04-08,0.3878
2010-04-07,0.4327
2010-04-06,0.4788
2010-04-05,0.5215
2010-04-01,0.5604
2010-03-31,0.5865
2010-03-30,0.6065
2010-03-29,0.6124
2010-03-26,0.6136
2010-03-25,0.6226
2010-03-24,0.6270
2010-03-23,0.6278
2010-03-22,0.6266
2010-03-19,0.6272
2010-03-18,0.6340
2010-03-17,0.6385
2010-03-16,0.6483
2010-03-15,0.6481
2010-03-12,0.6256
2010-03-11,0.5852
2010-03-10,0.5338
2010-03-09,0.4823
2010-03-08,0.4450
2010-03-05,0.4063
2010-03-04,0.3672
2010-03-03,0.3512
2010-03-02,0.3419
2010-03-01,0.3306
2010-02-26,0.3213
2010-02-25,0.3131
2010-02-24,0.2968
2010-02-23,0.2664
2010-02-22,0.2298
2010-02-19,0.1778
2010-02-18,0.1309
2010-02-17,0.0961
