Dates,NATR Values
2018-11-30,2.0574
2018-11-29,2.0783
2018-11-28,2.1308
2018-11-27,2.2204
2018-11-26,2.2313
2018-11-23,2.2588
2018-11-21,2.2257
2018-11-20,2.2163
2018-11-19,2.1649
2018-11-16,2.0504
2018-11-15,2.0115
2018-11-14,1.9864
2018-11-13,1.9518
2018-11-12,1.8992
2018-11-09,1.8254
2018-11-08,1.8209
2018-11-07,1.8213
2018-11-06,1.8399
2018-11-05,1.8631
2018-11-02,1.8850
2018-11-01,1.8463
2018-10-31,1.8824
2018-10-30,1.8992
2018-10-29,1.9583
2018-10-26,1.7922
2018-10-25,1.7656
2018-10-24,1.8063
2018-10-23,1.8183
2018-10-22,1.7785
2018-10-19,1.7771
2018-10-18,1.7628
2018-10-17,1.7267
2018-10-16,1.7145
2018-10-15,1.7541
2018-10-12,1.7470
2018-10-11,1.7447
2018-10-10,1.6887
2018-10-09,1.5941
2018-10-08,1.5934
2018-10-05,1.5863
2018-10-04,1.5678
2018-10-03,1.5574
2018-10-02,1.5790
2018-10-01,1.5922
2018-09-28,1.6296
2018-09-27,1.6470
2018-09-26,1.6597
2018-09-25,1.6522
2018-09-24,1.6522
2018-09-21,1.6350
2018-09-20,1.6556
2018-09-19,1.6652
2018-09-18,1.6700
2018-09-17,1.7004
2018-09-14,1.6813
2018-09-13,1.7007
2018-09-12,1.7092
2018-09-11,1.7432
2018-09-10,1.7557
2018-09-07,1.7140
2018-09-06,1.7031
2018-09-05,1.7245
2018-09-04,1.7294
2018-08-31,1.7453
2018-08-30,1.7256
2018-08-29,1.7105
2018-08-28,1.7096
2018-08-27,1.6987
2018-08-24,1.7204
2018-08-23,1.7340
2018-08-22,1.7231
2018-08-21,1.7049
2018-08-20,1.7213
2018-08-17,1.7427
2018-08-16,1.7436
2018-08-15,1.8033
2018-08-14,1.7565
2018-08-13,1.7656
2018-08-10,1.7619
2018-08-09,1.7379
2018-08-08,1.7294
2018-08-07,1.7157
2018-08-06,1.7355
2018-08-03,1.7272
2018-08-02,1.7219
2018-08-01,1.7061
2018-07-31,1.6871
2018-07-30,1.7095
2018-07-27,1.6557
2018-07-26,1.6629
2018-07-25,1.6803
2018-07-24,1.6597
2018-07-23,1.6829
2018-07-20,1.6799
2018-07-19,1.6806
2018-07-18,1.6592
2018-07-17,1.6724
2018-07-16,1.6789
2018-07-13,1.7050
2018-07-12,1.7295
2018-07-11,1.7571
2018-07-10,1.7210
2018-07-09,1.7472
2018-07-06,1.7816
2018-07-05,1.7899
2018-07-03,1.7879
2018-07-02,1.7685
2018-06-29,1.7699
2018-06-28,1.7754
2018-06-27,1.7948
2018-06-26,1.7781
2018-06-25,1.7816
2018-06-22,1.7331
2018-06-21,1.7418
2018-06-20,1.7153
2018-06-19,1.7222
2018-06-18,1.6415
2018-06-15,1.6276
2018-06-14,1.6029
2018-06-13,1.5924
2018-06-12,1.5607
2018-06-11,1.5608
2018-06-08,1.5686
2018-06-07,1.5725
2018-06-06,1.5561
2018-06-05,1.5977
2018-06-04,1.5966
2018-06-01,1.6133
2018-05-31,1.6338
2018-05-30,1.6052
2018-05-29,1.6302
2018-05-25,1.5894
2018-05-24,1.5972
2018-05-23,1.5955
2018-05-22,1.6112
2018-05-21,1.5654
2018-05-18,1.6104
2018-05-17,1.6403
2018-05-16,1.6572
2018-05-15,1.6551
2018-05-14,1.6452
2018-05-11,1.6560
2018-05-10,1.6502
2018-05-09,1.6556
2018-05-08,1.6814
2018-05-07,1.6717
2018-05-04,1.6974
2018-05-03,1.7133
2018-05-02,1.7355
2018-05-01,1.7056
2018-04-30,1.6789
2018-04-27,1.6376
2018-04-26,1.6291
2018-04-25,1.6262
2018-04-24,1.6787
2018-04-23,1.6023
2018-04-20,1.6033
2018-04-19,1.5927
2018-04-18,1.5918
2018-04-17,1.6116
2018-04-16,1.6318
2018-04-13,1.6439
2018-04-12,1.5926
2018-04-11,1.6332
2018-04-10,1.5879
2018-04-09,1.6348
2018-04-06,1.6049
2018-04-05,1.5425
2018-04-04,1.5750
2018-04-03,1.5380
2018-04-02,1.5724
2018-03-29,1.5345
2018-03-28,1.5636
2018-03-27,1.5472
2018-03-26,1.4936
2018-03-23,1.5213
2018-03-22,1.5154
2018-03-21,1.4170
2018-03-20,1.4119
2018-03-19,1.4309
2018-03-16,1.4338
2018-03-15,1.4352
2018-03-14,1.4260
2018-03-13,1.3705
2018-03-12,1.3403
2018-03-09,1.2908
2018-03-08,1.3100
2018-03-07,1.3106
2018-03-06,1.2965
2018-03-05,1.2758
2018-03-02,1.2858
2018-03-01,1.2530
2018-02-28,1.1931
2018-02-27,1.1782
2018-02-26,1.1788
2018-02-23,1.1969
2018-02-22,1.1974
2018-02-21,1.2074
2018-02-20,1.1972
2018-02-16,1.1885
2018-02-15,1.1812
2018-02-14,1.2101
2018-02-13,1.2130
2018-02-12,1.2057
2018-02-09,1.2292
2018-02-08,1.2190
2018-02-07,1.1377
2018-02-06,1.1474
2018-02-05,1.1586
2018-02-02,1.0506
2018-02-01,1.0205
2018-01-31,1.0198
2018-01-30,1.0408
2018-01-29,1.0267
2018-01-26,1.0182
2018-01-25,1.0168
2018-01-24,1.0342
2018-01-23,1.0293
2018-01-22,1.0210
2018-01-19,1.0130
2018-01-18,0.9987
2018-01-17,0.9557
2018-01-16,0.9803
2018-01-12,0.9576
2018-01-11,0.9728
2018-01-10,0.9889
2018-01-09,0.9891
2018-01-08,1.0048
2018-01-05,1.0058
2018-01-04,1.0316
2018-01-03,1.0279
2018-01-02,1.0312
2017-12-29,1.0397
2017-12-28,1.0356
2017-12-27,1.0396
2017-12-26,1.0423
2017-12-22,1.0437
2017-12-21,1.0432
2017-12-20,1.0312
2017-12-19,1.0349
2017-12-18,1.0382
2017-12-15,1.0458
2017-12-14,1.0438
2017-12-13,1.0478
2017-12-12,1.0493
2017-12-11,1.0627
2017-12-08,1.0463
2017-12-07,1.0566
2017-12-06,1.0635
2017-12-05,1.0700
2017-12-04,1.0577
2017-12-01,1.0695
2017-11-30,1.0391
2017-11-29,1.0589
2017-11-28,1.0628
2017-11-27,1.0726
2017-11-24,1.0728
2017-11-22,1.0773
2017-11-21,1.0697
2017-11-20,1.0801
2017-11-17,1.0889
2017-11-16,1.0852
2017-11-15,1.0899
2017-11-14,1.0911
2017-11-13,1.0896
2017-11-10,1.0962
2017-11-09,1.0880
2017-11-08,1.0738
2017-11-07,1.0725
2017-11-06,1.0802
2017-11-03,1.0874
2017-11-02,1.0821
2017-11-01,1.0947
2017-10-31,1.0963
2017-10-30,1.0916
2017-10-27,1.0991
2017-10-26,1.0855
2017-10-25,1.0866
2017-10-24,1.0391
2017-10-23,1.0496
2017-10-20,1.0379
2017-10-19,1.0549
2017-10-18,1.0484
2017-10-17,1.0515
2017-10-16,1.0455
2017-10-13,1.0423
2017-10-12,1.0370
2017-10-11,1.0383
2017-10-10,1.0405
2017-10-09,1.0485
2017-10-06,1.0494
2017-10-05,1.0498
2017-10-04,1.0597
2017-10-03,1.0603
2017-10-02,1.0564
2017-09-29,1.0643
2017-09-28,1.0641
2017-09-27,1.0561
2017-09-26,1.0579
2017-09-25,1.0549
2017-09-22,1.0406
2017-09-21,1.0411
2017-09-20,1.0437
2017-09-19,1.0526
2017-09-18,1.0482
2017-09-15,1.0609
2017-09-14,1.0730
2017-09-13,1.0854
2017-09-12,1.0837
2017-09-11,1.0833
2017-09-08,1.0905
2017-09-07,1.0986
2017-09-06,1.1072
2017-09-05,1.0942
2017-09-01,1.0758
2017-08-31,1.0772
2017-08-30,1.0734
2017-08-29,1.0735
2017-08-28,1.0832
2017-08-25,1.0883
2017-08-24,1.0734
2017-08-23,1.0769
2017-08-22,1.0694
2017-08-21,1.0844
2017-08-18,1.0839
2017-08-17,1.0844
2017-08-16,1.0757
2017-08-15,1.0680
2017-08-14,1.0748
2017-08-11,1.0851
2017-08-10,1.0903
2017-08-09,1.0800
2017-08-08,1.0586
2017-08-07,1.0574
2017-08-04,1.0650
2017-08-03,1.0609
2017-08-02,1.0601
2017-08-01,1.0511
2017-07-31,1.0332
2017-07-28,1.0326
2017-07-27,1.0318
2017-07-26,1.0506
2017-07-25,1.1093
2017-07-24,1.1115
2017-07-21,1.1144
2017-07-20,1.1232
2017-07-19,1.1224
2017-07-18,1.1359
2017-07-17,1.1335
2017-07-14,1.1389
2017-07-13,1.1512
2017-07-12,1.1518
2017-07-11,1.1528
2017-07-10,1.1651
2017-07-07,1.1742
2017-07-06,1.1803
2017-07-05,1.1800
2017-07-03,1.1962
2017-06-30,1.2030
2017-06-29,1.2056
2017-06-28,1.1903
2017-06-27,1.1954
2017-06-26,1.1898
2017-06-23,1.1714
2017-06-22,1.1845
2017-06-21,1.1890
2017-06-20,1.1945
2017-06-19,1.1886
2017-06-16,1.2029
2017-06-15,1.2086
2017-06-14,1.2232
2017-06-13,1.2309
2017-06-12,1.2383
2017-06-09,1.2378
2017-06-08,1.2401
2017-06-07,1.2494
2017-06-06,1.2590
2017-06-05,1.2446
2017-06-02,1.2373
2017-06-01,1.2511
2017-05-31,1.2463
2017-05-30,1.2534
2017-05-26,1.2583
2017-05-25,1.2578
2017-05-24,1.2707
2017-05-23,1.2840
2017-05-22,1.2848
2017-05-19,1.2994
2017-05-18,1.3175
2017-05-17,1.3046
2017-05-16,1.2720
2017-05-15,1.2775
2017-05-12,1.2728
2017-05-11,1.2707
2017-05-10,1.2765
2017-05-09,1.2468
2017-05-08,1.2559
2017-05-05,1.2653
2017-05-04,1.2797
2017-05-03,1.2782
2017-05-02,1.2801
2017-05-01,1.2898
2017-04-28,1.2709
2017-04-27,1.2833
2017-04-26,1.2948
2017-04-25,1.2792
2017-04-24,1.2909
2017-04-21,1.3037
2017-04-20,1.3136
2017-04-19,1.3227
2017-04-18,1.3277
2017-04-17,1.3176
2017-04-13,1.3400
2017-04-12,1.3397
2017-04-11,1.3200
2017-04-10,1.3295
2017-04-07,1.3196
2017-04-06,1.3321
2017-04-05,1.3377
2017-04-04,1.3230
2017-04-03,1.3390
2017-03-31,1.3378
2017-03-30,1.3322
2017-03-29,1.3379
2017-03-28,1.3438
2017-03-27,1.3526
2017-03-24,1.3539
2017-03-23,1.3418
2017-03-22,1.3471
2017-03-21,1.3571
2017-03-20,1.3246
2017-03-17,1.3232
2017-03-16,1.3378
2017-03-15,1.3340
2017-03-14,1.3370
2017-03-13,1.3357
2017-03-10,1.3391
2017-03-09,1.3206
2017-03-08,1.3104
2017-03-07,1.3116
2017-03-06,1.3200
2017-03-03,1.3124
2017-03-02,1.3073
2017-03-01,1.2998
2017-02-28,1.3203
2017-02-27,1.3258
2017-02-24,1.3405
2017-02-23,1.3440
2017-02-22,1.3576
2017-02-21,1.3579
2017-02-17,1.3771
2017-02-16,1.3911
2017-02-15,1.4044
2017-02-14,1.4134
2017-02-13,1.4198
2017-02-10,1.4338
2017-02-09,1.4514
2017-02-08,1.4590
2017-02-07,1.4504
2017-02-06,1.4696
2017-02-03,1.4861
2017-02-02,1.4908
2017-02-01,1.4730
2017-01-31,1.4771
2017-01-30,1.4581
2017-01-27,1.4352
2017-01-26,1.4220
2017-01-25,1.4359
2017-01-24,1.4790
2017-01-23,1.5021
2017-01-20,1.4866
2017-01-19,1.4926
2017-01-18,1.5003
2017-01-17,1.5067
2017-01-13,1.4975
2017-01-12,1.5060
2017-01-11,1.4945
2017-01-10,1.5006
2017-01-09,1.5102
2017-01-06,1.5069
2017-01-05,1.5126
2017-01-04,1.5138
2017-01-03,1.5302
2016-12-30,1.5444
2016-12-29,1.5461
2016-12-28,1.5447
2016-12-27,1.5341
2016-12-23,1.5336
2016-12-22,1.5392
2016-12-21,1.5379
2016-12-20,1.5497
2016-12-19,1.5533
2016-12-16,1.5696
2016-12-15,1.5757
2016-12-14,1.5693
2016-12-13,1.5472
2016-12-12,1.5334
2016-12-09,1.5358
2016-12-08,1.5497
2016-12-07,1.5641
2016-12-06,1.5809
2016-12-05,1.5811
2016-12-02,1.5818
2016-12-01,1.5838
2016-11-30,1.6034
2016-11-29,1.5916
2016-11-28,1.6095
2016-11-25,1.6088
2016-11-23,1.6163
2016-11-22,1.6209
2016-11-21,1.6473
2016-11-18,1.6558
2016-11-17,1.6684
2016-11-16,1.6568
2016-11-15,1.6387
2016-11-14,1.6169
2016-11-11,1.6347
2016-11-10,1.6453
2016-11-09,1.6684
2016-11-08,1.6957
2016-11-07,1.7001
2016-11-04,1.7386
2016-11-03,1.7340
2016-11-02,1.7282
2016-11-01,1.7086
2016-10-31,1.7095
2016-10-28,1.7069
2016-10-27,1.7055
2016-10-26,1.6725
2016-10-25,1.7255
2016-10-24,1.7464
2016-10-21,1.7667
2016-10-20,1.7656
2016-10-19,1.7654
2016-10-18,1.7816
2016-10-17,1.7988
2016-10-14,1.8068
2016-10-13,1.8105
2016-10-12,1.8130
2016-10-11,1.8094
2016-10-10,1.7809
2016-10-07,1.8051
2016-10-06,1.7986
2016-10-05,1.7995
2016-10-04,1.8314
2016-10-03,1.8329
2016-09-30,1.8435
2016-09-29,1.8567
2016-09-28,1.8411
2016-09-27,1.8564
2016-09-26,1.8692
2016-09-23,1.8562
2016-09-22,1.8594
2016-09-21,1.8801
2016-09-20,1.9194
2016-09-19,1.9297
2016-09-16,1.9450
2016-09-15,1.9328
2016-09-14,1.9380
2016-09-13,1.9236
2016-09-12,1.9058
2016-09-09,1.9220
2016-09-08,1.8516
2016-09-07,1.8592
2016-09-06,1.8596
2016-09-02,1.8880
2016-09-01,1.9079
2016-08-31,1.9177
2016-08-30,1.9008
2016-08-29,1.8699
2016-08-26,1.8837
2016-08-25,1.8739
2016-08-24,1.8756
2016-08-23,1.8672
2016-08-22,1.8546
2016-08-19,1.8647
2016-08-18,1.8620
2016-08-17,1.8699
2016-08-16,1.8721
2016-08-15,1.8795
2016-08-12,1.9039
2016-08-11,1.9106
2016-08-10,1.9257
2016-08-09,1.9386
2016-08-08,1.9518
2016-08-05,1.9638
2016-08-04,1.9760
2016-08-03,1.9700
2016-08-02,1.9807
2016-08-01,1.9588
2016-07-29,1.9563
2016-07-28,1.9701
2016-07-27,1.9244
2016-07-26,1.9329
2016-07-25,1.9612
2016-07-22,1.9591
2016-07-21,1.9569
2016-07-20,1.9421
2016-07-19,1.9485
2016-07-18,1.9656
2016-07-15,1.9837
2016-07-14,2.0014
2016-07-13,2.0267
2016-07-12,2.0183
2016-07-11,1.9994
2016-07-08,2.0273
2016-07-07,2.0713
2016-07-06,2.0776
2016-07-05,2.0746
2016-07-01,2.0294
2016-06-30,2.0322
2016-06-29,2.0774
2016-06-28,2.1262
2016-06-27,2.1491
2016-06-24,2.0782
2016-06-23,1.9510
2016-06-22,1.9767
2016-06-21,1.9842
2016-06-20,1.9689
2016-06-17,2.0076
2016-06-16,2.0202
2016-06-15,2.0054
2016-06-14,2.0033
2016-06-13,2.0143
2016-06-10,1.9993
2016-06-09,1.9694
2016-06-08,1.9736
2016-06-07,1.9936
2016-06-06,1.9981
2016-06-03,2.0608
2016-06-02,2.0734
2016-06-01,2.0842
2016-05-31,2.0922
2016-05-27,2.0374
2016-05-26,2.0428
2016-05-25,2.0541
2016-05-24,2.0770
2016-05-23,2.0763
2016-05-20,2.0799
2016-05-19,2.0711
2016-05-18,2.0203
2016-05-17,1.9956
2016-05-16,1.9725
2016-05-13,2.0019
2016-05-12,1.9662
2016-05-11,1.9894
2016-05-10,1.9822
2016-05-09,2.0199
2016-05-06,2.0049
2016-05-05,2.0259
2016-05-04,2.0478
2016-05-03,2.0258
2016-05-02,2.0034
2016-04-29,1.9950
2016-04-28,1.9960
2016-04-27,1.9609
2016-04-26,2.0051
2016-04-25,2.0439
2016-04-22,2.0428
2016-04-21,2.0528
2016-04-20,2.0568
2016-04-19,2.0184
2016-04-18,2.0323
2016-04-15,2.0482
2016-04-14,2.0593
2016-04-13,2.0597
2016-04-12,2.0888
2016-04-11,2.1104
2016-04-08,2.1128
2016-04-07,2.1262
2016-04-06,2.1120
2016-04-05,2.1286
2016-04-04,2.1390
2016-04-01,2.1309
2016-03-31,2.1341
2016-03-30,2.1045
2016-03-29,2.0598
2016-03-28,2.0518
2016-03-24,2.0413
2016-03-23,2.0294
2016-03-22,1.9967
2016-03-21,1.9909
2016-03-18,2.0165
2016-03-17,2.0619
2016-03-16,2.1067
2016-03-15,2.1281
2016-03-14,2.1305
2016-03-11,2.1579
2016-03-10,2.1881
2016-03-09,2.1908
2016-03-08,2.2059
2016-03-07,2.2003
2016-03-04,2.2333
2016-03-03,2.2609
2016-03-02,2.2653
2016-03-01,2.2614
2016-02-29,2.2951
2016-02-26,2.2986
2016-02-25,2.3254
2016-02-24,2.3532
2016-02-23,2.3196
2016-02-22,2.3106
2016-02-19,2.3505
2016-02-18,2.3004
2016-02-17,2.3283
2016-02-16,2.3988
2016-02-12,2.4799
2016-02-11,2.4743
2016-02-10,2.2559
2016-02-09,2.2263
2016-02-08,2.2157
2016-02-05,2.1489
2016-02-04,2.1286
2016-02-03,2.1542
2016-02-02,2.2239
2016-02-01,2.1435
2016-01-29,2.1647
2016-01-28,2.2054
2016-01-27,2.2309
2016-01-26,1.9909
2016-01-25,2.0487
2016-01-22,2.0416
2016-01-21,2.0624
2016-01-20,2.0759
2016-01-19,1.9965
2016-01-15,2.0050
2016-01-14,1.9412
2016-01-13,1.9507
2016-01-12,1.8845
2016-01-11,1.9090
2016-01-08,1.9138
2016-01-07,1.8598
2016-01-06,1.7679
2016-01-05,1.7350
2016-01-04,1.7439
2015-12-31,1.6851
2015-12-30,1.6660
2015-12-29,1.6569
2015-12-28,1.6871
2015-12-24,1.7011
2015-12-23,1.7009
2015-12-22,1.7237
2015-12-21,1.7424
2015-12-18,1.7592
2015-12-17,1.6723
2015-12-16,1.6372
2015-12-15,1.6550
2015-12-14,1.6900
2015-12-11,1.6685
2015-12-10,1.6471
2015-12-09,1.6688
2015-12-08,1.6567
2015-12-07,1.6134
2015-12-04,1.6135
2015-12-03,1.6433
2015-12-02,1.6244
2015-12-01,1.6183
2015-11-30,1.6384
2015-11-27,1.6233
2015-11-25,1.6218
2015-11-24,1.6105
2015-11-23,1.6140
2015-11-20,1.6039
2015-11-19,1.6087
2015-11-18,1.6232
2015-11-17,1.6480
2015-11-16,1.6677
2015-11-13,1.6900
2015-11-12,1.6919
2015-11-11,1.6599
2015-11-10,1.6618
2015-11-09,1.6534
2015-11-06,1.6303
2015-11-05,1.6309
2015-11-04,1.6287
2015-11-03,1.6426
2015-11-02,1.6430
2015-10-30,1.6484
2015-10-29,1.6581
2015-10-28,1.6516
2015-10-27,1.6410
2015-10-26,1.6588
2015-10-23,1.6614
2015-10-22,1.6645
2015-10-21,1.7115
2015-10-20,1.7287
2015-10-19,1.7346
2015-10-16,1.7456
2015-10-15,1.7490
2015-10-14,1.7864
2015-10-13,1.6915
2015-10-12,1.6908
2015-10-09,1.7049
2015-10-08,1.7148
2015-10-07,1.7368
2015-10-06,1.7650
2015-10-05,1.7749
2015-10-02,1.7929
2015-10-01,1.8133
2015-09-30,1.8069
2015-09-29,1.8366
2015-09-28,1.8482
2015-09-25,1.8052
2015-09-24,1.8224
2015-09-23,1.7877
2015-09-22,1.7529
2015-09-21,1.7225
2015-09-18,1.7210
2015-09-17,1.7005
2015-09-16,1.7013
2015-09-15,1.7159
2015-09-14,1.7389
2015-09-11,1.7393
2015-09-10,1.7552
2015-09-09,1.7673
2015-09-08,1.7455
2015-09-04,1.7928
2015-09-03,1.7754
2015-09-02,1.7824
2015-09-01,1.8235
2015-08-31,1.7728
2015-08-28,1.7368
2015-08-27,1.7527
2015-08-26,1.7843
2015-08-25,1.8301
2015-08-24,1.7938
2015-08-21,1.6633
2015-08-20,1.5865
2015-08-19,1.5103
2015-08-18,1.4902
2015-08-17,1.4945
2015-08-14,1.4878
2015-08-13,1.4922
2015-08-12,1.5110
2015-08-11,1.4868
2015-08-10,1.4669
2015-08-07,1.4945
2015-08-06,1.4799
2015-08-05,1.4694
2015-08-04,1.4903
2015-08-03,1.4898
2015-07-31,1.4848
2015-07-30,1.4976
2015-07-29,1.4866
2015-07-28,1.5087
2015-07-27,1.5152
2015-07-24,1.4794
2015-07-23,1.4574
2015-07-22,1.4537
2015-07-21,1.4614
2015-07-20,1.4429
2015-07-17,1.4446
2015-07-16,1.4273
2015-07-15,1.4436
2015-07-14,1.4381
2015-07-13,1.4501
2015-07-10,1.4711
2015-07-09,1.4875
2015-07-08,1.4961
2015-07-07,1.4850
2015-07-06,1.5086
2015-07-02,1.5133
2015-07-01,1.5095
2015-06-30,1.5303
2015-06-29,1.5320
2015-06-26,1.4854
2015-06-25,1.4891
2015-06-24,1.4859
2015-06-23,1.4706
2015-06-22,1.4559
2015-06-19,1.4651
2015-06-18,1.4660
2015-06-17,1.4825
2015-06-16,1.4940
2015-06-15,1.4944
2015-06-12,1.4912
2015-06-11,1.4904
2015-06-10,1.5037
2015-06-09,1.5187
2015-06-08,1.5165
2015-06-05,1.5191
2015-06-04,1.5170
2015-06-03,1.4869
2015-06-02,1.4926
2015-06-01,1.5077
2015-05-29,1.5168
2015-05-28,1.4979
2015-05-27,1.4854
2015-05-26,1.4908
2015-05-22,1.4683
2015-05-21,1.4416
2015-05-20,1.4525
2015-05-19,1.4493
2015-05-18,1.4563
2015-05-15,1.4587
2015-05-14,1.4487
2015-05-13,1.4703
2015-05-12,1.4747
2015-05-11,1.4703
2015-05-08,1.4763
2015-05-07,1.5096
2015-05-06,1.5159
2015-05-05,1.5037
2015-05-04,1.4911
2015-05-01,1.4863
2015-04-30,1.5016
2015-04-29,1.4684
2015-04-28,1.4567
2015-04-27,1.4531
2015-04-24,1.4501
2015-04-23,1.4369
2015-04-22,1.4267
2015-04-21,1.3992
2015-04-20,1.4054
2015-04-17,1.4282
2015-04-16,1.4046
2015-04-15,1.4025
2015-04-14,1.3953
2015-04-13,1.3957
2015-04-10,1.3840
2015-04-09,1.3941
2015-04-08,1.3949
2015-04-07,1.4072
2015-04-06,1.4187
2015-04-02,1.4300
2015-04-01,1.4360
2015-03-31,1.4185
2015-03-30,1.3920
2015-03-27,1.4206
2015-03-26,1.4282
2015-03-25,1.4250
2015-03-24,1.3869
2015-03-23,1.3784
2015-03-20,1.3632
2015-03-19,1.3690
2015-03-18,1.3549
2015-03-17,1.3598
2015-03-16,1.3667
2015-03-13,1.3839
2015-03-12,1.3780
2015-03-11,1.3870
2015-03-10,1.3776
2015-03-09,1.3561
2015-03-06,1.3692
2015-03-05,1.3569
2015-03-04,1.3593
2015-03-03,1.3504
2015-03-02,1.3626
2015-02-27,1.3849
2015-02-26,1.3790
2015-02-25,1.3671
2015-02-24,1.3533
2015-02-23,1.3519
2015-02-20,1.3123
2015-02-19,1.3414
2015-02-18,1.3604
2015-02-17,1.3711
2015-02-13,1.3749
2015-02-12,1.3897
2015-02-11,1.3952
2015-02-10,1.4053
2015-02-09,1.4127
2015-02-06,1.4071
2015-02-05,1.4045
2015-02-04,1.4165
2015-02-03,1.4141
2015-02-02,1.4255
2015-01-30,1.4292
2015-01-29,1.4013
2015-01-28,1.4594
2015-01-27,1.5104
2015-01-26,1.4875
2015-01-23,1.4824
2015-01-22,1.4743
2015-01-21,1.5034
2015-01-20,1.5159
2015-01-16,1.5188
2015-01-15,1.5266
2015-01-14,1.5232
2015-01-13,1.5127
2015-01-12,1.5094
2015-01-09,1.5005
2015-01-08,1.5000
2015-01-07,1.5245
2015-01-06,1.5464
2015-01-05,1.5224
2015-01-02,1.5143
2014-12-31,1.5109
2014-12-30,1.4879
2014-12-29,1.4873
2014-12-26,1.4963
2014-12-24,1.5018
2014-12-23,1.5145
2014-12-22,1.5340
2014-12-19,1.5569
2014-12-18,1.5640
2014-12-17,1.5691
2014-12-16,1.5794
2014-12-15,1.6013
2014-12-12,1.6173
2014-12-11,1.5798
2014-12-10,1.5609
2014-12-09,1.4882
2014-12-08,1.4787
2014-12-05,1.4556
2014-12-04,1.4678
2014-12-03,1.4618
2014-12-02,1.4587
2014-12-01,1.4602
2014-11-28,1.4378
2014-11-26,1.4340
2014-11-25,1.4375
2014-11-24,1.4432
2014-11-21,1.4630
2014-11-20,1.4761
2014-11-19,1.4781
2014-11-18,1.4867
2014-11-17,1.5074
2014-11-14,1.5035
2014-11-13,1.5074
2014-11-12,1.5341
2014-11-11,1.5412
2014-11-10,1.5527
2014-11-07,1.5581
2014-11-06,1.5612
2014-11-05,1.5678
2014-11-04,1.5563
2014-11-03,1.5560
2014-10-31,1.5724
2014-10-30,1.5858
2014-10-29,1.5947
2014-10-28,1.5880
2014-10-27,1.6079
2014-10-24,1.6104
2014-10-23,1.6148
2014-10-22,1.6231
2014-10-21,1.5322
2014-10-20,1.5628
2014-10-17,1.5773
2014-10-16,1.6092
2014-10-15,1.6064
2014-10-14,1.5622
2014-10-13,1.5819
2014-10-10,1.5640
2014-10-09,1.5481
2014-10-08,1.5175
2014-10-07,1.5337
2014-10-06,1.4936
2014-10-03,1.4928
2014-10-02,1.5158
2014-10-01,1.5104
2014-09-30,1.4736
2014-09-29,1.4569
2014-09-26,1.4552
2014-09-25,1.4723
2014-09-24,1.4570
2014-09-23,1.4719
2014-09-22,1.4590
2014-09-19,1.4525
2014-09-18,1.4641
2014-09-17,1.4765
2014-09-16,1.4844
2014-09-15,1.4959
2014-09-12,1.4908
2014-09-11,1.4862
2014-09-10,1.4829
2014-09-09,1.4866
2014-09-08,1.4925
2014-09-05,1.5253
2014-09-04,1.5177
2014-09-03,1.5136
2014-09-02,1.5226
2014-08-29,1.5055
2014-08-28,1.5042
2014-08-27,1.4931
2014-08-26,1.4919
2014-08-25,1.4993
2014-08-22,1.5131
2014-08-21,1.5169
2014-08-20,1.5222
2014-08-19,1.5429
2014-08-18,1.5549
2014-08-15,1.5773
2014-08-14,1.5636
2014-08-13,1.5877
2014-08-12,1.6083
2014-08-11,1.6081
2014-08-08,1.6138
2014-08-07,1.6268
2014-08-06,1.6478
2014-08-05,1.6149
2014-08-04,1.6315
2014-08-01,1.6276
2014-07-31,1.6258
2014-07-30,1.6020
2014-07-29,1.6013
2014-07-28,1.5939
2014-07-25,1.5903
2014-07-24,1.5743
2014-07-23,1.5426
2014-07-22,1.4997
2014-07-21,1.5175
2014-07-18,1.5265
2014-07-17,1.5479
2014-07-16,1.5274
2014-07-15,1.5057
2014-07-14,1.5007
2014-07-11,1.5153
2014-07-10,1.5311
2014-07-09,1.5289
2014-07-08,1.5270
2014-07-07,1.4950
2014-07-03,1.5025
2014-07-02,1.5166
2014-07-01,1.5134
2014-06-30,1.5277
2014-06-27,1.5106
2014-06-26,1.5195
2014-06-25,1.5305
2014-06-24,1.5021
2014-06-23,1.4814
2014-06-20,1.4676
2014-06-19,1.4595
2014-06-18,1.4663
2014-06-17,1.4678
2014-06-16,1.4691
2014-06-13,1.4737
2014-06-12,1.4769
2014-06-11,1.4537
2014-06-10,1.4149
2014-06-09,1.4086
2014-06-06,1.4095
2014-06-05,1.4261
2014-06-04,1.4415
2014-06-03,1.4381
2014-06-02,1.4417
2014-05-30,1.4512
2014-05-29,1.4545
2014-05-28,1.4674
2014-05-27,1.4728
2014-05-23,1.4931
2014-05-22,1.5043
2014-05-21,1.5161
2014-05-20,1.5328
2014-05-19,1.5101
2014-05-16,1.5173
2014-05-15,1.5139
2014-05-14,1.4919
2014-05-13,1.4895
2014-05-12,1.5019
2014-05-09,1.5194
2014-05-08,1.5277
2014-05-07,1.5337
2014-05-06,1.5370
2014-05-05,1.5267
2014-05-02,1.5450
2014-05-01,1.5631
2014-04-30,1.5589
2014-04-29,1.5680
2014-04-28,1.5843
2014-04-25,1.5603
2014-04-24,1.5473
2014-04-23,1.5374
2014-04-22,1.5669
2014-04-21,1.5650
