Dates,BBANDS Values
2014-04-17,151.0432
2014-04-16,95.9435
2014-04-15,203.9078
2014-04-14,150.0290
2014-04-11,96.1502
2014-04-10,201.6456
2014-04-09,149.1536
2014-04-08,96.6616
2014-04-07,198.7404
2014-04-04,147.6886
2014-04-03,96.6368
2014-04-02,196.3053
2014-04-01,146.3352
2014-03-31,96.3651
2014-03-28,193.7585
2014-03-27,145.1590
2014-03-26,96.5595
2014-03-25,192.8366
2014-03-24,144.7418
2014-03-21,96.6470
2014-03-20,188.8647
2014-03-19,143.7192
2014-03-18,98.5737
2014-03-17,183.0410
2014-03-14,142.6244
2014-03-13,102.2078
2014-03-12,175.1933
2014-03-11,141.6254
2014-03-10,108.0575
2014-03-07,169.3452
2014-03-06,140.6914
2014-03-05,112.0376
2014-03-04,165.5843
2014-03-03,139.5590
2014-02-28,113.5337
2014-02-27,164.1281
2014-02-26,138.2082
2014-02-25,112.2883
2014-02-24,165.2813
2014-02-21,137.0422
2014-02-20,108.8031
2014-02-19,165.9708
2014-02-18,135.9686
2014-02-14,105.9664
2014-02-13,166.4284
2014-02-12,135.0894
2014-02-11,103.7504
2014-02-10,165.7737
2014-02-07,134.5758
2014-02-06,103.3779
2014-02-05,165.1095
2014-02-04,134.1776
2014-02-03,103.2457
2014-01-31,167.1007
2014-01-30,134.6870
2014-01-29,102.2733
2014-01-28,167.9271
2014-01-27,135.0332
2014-01-24,102.1393
2014-01-23,172.2346
2014-01-22,136.0348
2014-01-21,99.8350
2014-01-17,182.8906
2014-01-16,137.9886
2014-01-15,93.0866
2014-01-14,191.2352
2014-01-13,139.9232
2014-01-10,88.6112
2014-01-09,204.1394
2014-01-08,142.4610
2014-01-07,80.7826
2014-01-06,214.8712
2014-01-03,145.2684
2014-01-02,75.6656
2013-12-31,227.7403
2013-12-30,148.4804
2013-12-27,69.2205
2013-12-26,238.7274
2013-12-24,151.6628
2013-12-23,64.5982
2013-12-20,249.7916
2013-12-19,154.9438
2013-12-18,60.0960
2013-12-17,258.1817
2013-12-16,157.8678
2013-12-13,57.5539
2013-12-12,267.3816
2013-12-11,160.9542
2013-12-10,54.5268
2013-12-09,277.9249
2013-12-06,164.4930
2013-12-05,51.0611
2013-12-04,287.4211
2013-12-03,168.1386
2013-12-02,48.8561
2013-11-29,297.7550
2013-11-27,171.9886
2013-11-26,46.2222
2013-11-25,308.7431
2013-11-22,175.9670
2013-11-21,43.1909
2013-11-20,319.5762
2013-11-19,180.0252
2013-11-18,40.4742
2013-11-15,329.8974
2013-11-14,183.9708
2013-11-13,38.0442
2013-11-12,339.5883
2013-11-11,187.9684
2013-11-08,36.3485
2013-11-07,348.7495
2013-11-06,192.1522
2013-11-05,35.5549
2013-11-04,357.5036
2013-11-01,196.4350
2013-10-31,35.3664
2013-10-30,365.9263
2013-10-29,200.7630
2013-10-28,35.5997
2013-10-25,373.6700
2013-10-24,204.8555
2013-10-23,36.0411
2013-10-22,380.9296
2013-10-21,209.0085
2013-10-18,37.0874
2013-10-17,387.1492
2013-10-16,212.9767
2013-10-15,38.8043
2013-10-14,393.4379
2013-10-11,216.8925
2013-10-10,40.3470
2013-10-09,398.6446
2013-10-08,220.3642
2013-10-07,42.0837
2013-10-04,402.5221
2013-10-03,224.0003
2013-10-02,45.4785
2013-10-01,406.2135
2013-09-30,227.3630
2013-09-27,48.5125
2013-09-26,409.6873
2013-09-25,230.8705
2013-09-24,52.0537
2013-09-23,413.3036
2013-09-20,234.3514
2013-09-19,55.3991
2013-09-18,416.6641
2013-09-17,237.7166
2013-09-16,58.7691
2013-09-13,419.3721
2013-09-12,241.0727
2013-09-11,62.7732
2013-09-10,421.6925
2013-09-09,244.5353
2013-09-06,67.3781
2013-09-05,424.2571
2013-09-04,247.9824
2013-09-03,71.7078
2013-08-30,425.4869
2013-08-29,251.8100
2013-08-28,78.1330
2013-08-27,425.8781
2013-08-26,255.4877
2013-08-23,85.0974
2013-08-22,426.3934
2013-08-21,259.1038
2013-08-20,91.8142
2013-08-19,427.7598
2013-08-16,262.5654
2013-08-15,97.3709
2013-08-14,429.3061
2013-08-13,266.1202
2013-08-12,102.9343
2013-08-09,430.7536
2013-08-08,269.4369
2013-08-07,108.1202
2013-08-06,432.5960
2013-08-05,272.4333
2013-08-02,112.2705
2013-08-01,433.3709
2013-07-31,275.8237
2013-07-30,118.2766
2013-07-29,432.2058
2013-07-26,279.8292
2013-07-25,127.4527
2013-07-24,429.1263
2013-07-23,284.4035
2013-07-22,139.6807
2013-07-19,423.8100
2013-07-18,289.0912
2013-07-17,154.3725
2013-07-16,417.5328
2013-07-15,293.8425
2013-07-12,170.1521
2013-07-11,409.7144
2013-07-10,298.4397
2013-07-09,187.1649
2013-07-08,402.4072
2013-07-05,302.5724
2013-07-03,202.7377
2013-07-02,393.6400
2013-07-01,306.6069
2013-06-28,219.5737
2013-06-27,387.6034
2013-06-26,309.6793
2013-06-25,231.7552
2013-06-24,377.3023
2013-06-21,313.0716
2013-06-20,248.8409
2013-06-19,369.5466
2013-06-18,315.8534
2013-06-17,262.1602
2013-06-14,365.7899
2013-06-13,317.7923
2013-06-12,269.7948
2013-06-11,360.4094
2013-06-10,319.8692
2013-06-07,279.3291
2013-06-06,358.6122
2013-06-05,321.3334
2013-06-04,284.0546
2013-06-03,355.6206
2013-05-31,322.6469
2013-05-30,289.6732
2013-05-29,354.6762
2013-05-28,323.6148
2013-05-24,292.5533
2013-05-23,353.1302
2013-05-22,324.5766
2013-05-21,296.0230
2013-05-20,352.0046
2013-05-17,325.2922
2013-05-16,298.5798
2013-05-15,348.8322
2013-05-14,326.2910
2013-05-13,303.7498
2013-05-10,347.3103
2013-05-09,327.3285
2013-05-08,307.3467
2013-05-07,347.6441
2013-05-06,328.1012
2013-05-03,308.5584
2013-05-02,348.0642
2013-05-01,328.9767
2013-04-30,309.8893
2013-04-29,348.9255
2013-04-26,329.5353
2013-04-25,310.1450
2013-04-24,350.0604
2013-04-23,329.9100
2013-04-22,309.7596
2013-04-19,351.2327
2013-04-18,330.2240
2013-04-17,309.2153
2013-04-16,351.5545
2013-04-15,330.3304
2013-04-12,309.1064
2013-04-11,352.0776
2013-04-10,330.4880
2013-04-09,308.8984
2013-04-08,352.7769
2013-04-05,330.6779
2013-04-04,308.5789
2013-04-03,353.6092
2013-04-02,330.8828
2013-04-01,308.1563
2013-03-28,355.4802
2013-03-27,331.2551
2013-03-26,307.0300
2013-03-25,357.6392
2013-03-22,331.7239
2013-03-21,305.8086
2013-03-20,360.3330
2013-03-19,332.2973
2013-03-18,304.2616
2013-03-15,363.0652
2013-03-14,333.0205
2013-03-13,302.9758
2013-03-12,365.2745
2013-03-11,333.6152
2013-03-08,301.9558
2013-03-07,367.0956
2013-03-06,334.3486
2013-03-05,301.6016
2013-03-04,369.0993
2013-03-01,335.4017
2013-02-28,301.7040
2013-02-27,370.5386
2013-02-26,336.4156
2013-02-25,302.2926
2013-02-22,372.1349
2013-02-21,337.4333
2013-02-20,302.7317
2013-02-19,373.9191
2013-02-15,338.3951
2013-02-14,302.8711
2013-02-13,375.2093
2013-02-12,339.2981
2013-02-11,303.3869
2013-02-08,375.8932
2013-02-07,340.2114
2013-02-06,304.5296
2013-02-05,376.5071
2013-02-04,341.1315
2013-02-01,305.7559
2013-01-31,377.5162
2013-01-30,342.0045
2013-01-29,306.4928
2013-01-28,377.4299
2013-01-25,342.6647
2013-01-24,307.8995
2013-01-23,377.0409
2013-01-22,343.6252
2013-01-18,310.2095
2013-01-17,376.5678
2013-01-16,344.3964
2013-01-15,312.2250
2013-01-14,376.6822
2013-01-11,345.0344
2013-01-10,313.3866
2013-01-09,376.7333
2013-01-08,345.3741
2013-01-07,314.0148
2013-01-04,376.6233
2013-01-03,345.6408
2013-01-02,314.6582
2012-12-31,376.5538
2012-12-28,345.7524
2012-12-27,314.9511
2012-12-26,376.4422
2012-12-24,346.0280
2012-12-21,315.6138
2012-12-20,376.3420
2012-12-19,346.3663
2012-12-18,316.3906
2012-12-17,376.3194
2012-12-14,346.4178
2012-12-13,316.5162
2012-12-12,376.2080
2012-12-11,346.5473
2012-12-10,316.8867
2012-12-07,376.1895
2012-12-06,346.6527
2012-12-05,317.1159
2012-12-04,376.1220
2012-12-03,346.7484
2012-11-30,317.3747
2012-11-29,376.0749
2012-11-28,346.7944
2012-11-27,317.5138
2012-11-26,376.1889
2012-11-23,346.7118
2012-11-21,317.2347
2012-11-20,375.8479
2012-11-19,347.0353
2012-11-16,318.2228
2012-11-15,376.3356
2012-11-14,347.8415
2012-11-13,319.3473
2012-11-12,377.1220
2012-11-09,348.6399
2012-11-08,320.1578
2012-11-07,377.7072
2012-11-06,349.4136
2012-11-05,321.1200
2012-11-02,378.4779
2012-11-01,350.1700
2012-10-31,321.8621
2012-10-26,379.4271
2012-10-25,350.8703
2012-10-24,322.3135
2012-10-23,379.6749
2012-10-22,351.6830
2012-10-19,323.6912
2012-10-18,380.3423
2012-10-17,352.4647
2012-10-16,324.5870
2012-10-15,380.7301
2012-10-12,353.2854
2012-10-11,325.8406
2012-10-10,380.9553
2012-10-09,354.2274
2012-10-08,327.4996
2012-10-05,380.9646
2012-10-04,355.1529
2012-10-03,329.3413
2012-10-02,381.3739
2012-10-01,355.7150
2012-09-28,330.0561
2012-09-27,381.6185
2012-09-26,356.0921
2012-09-25,330.5657
2012-09-24,382.2787
2012-09-21,356.5453
2012-09-20,330.8120
2012-09-19,383.2639
2012-09-18,357.1496
2012-09-17,331.0353
2012-09-14,384.4103
2012-09-13,357.7353
2012-09-12,331.0603
2012-09-11,385.8396
2012-09-10,358.3434
2012-09-07,330.8472
2012-09-06,387.0341
2012-09-05,359.1051
2012-09-04,331.1760
2012-08-31,387.8666
2012-08-30,359.7140
2012-08-29,331.5613
2012-08-28,388.4079
2012-08-27,360.1671
2012-08-24,331.9264
2012-08-23,389.0706
2012-08-22,360.6053
2012-08-21,332.1400
2012-08-20,389.8888
2012-08-17,360.9246
2012-08-16,331.9604
2012-08-15,390.7736
2012-08-14,361.2467
2012-08-13,331.7198
2012-08-10,391.2649
2012-08-09,361.4156
2012-08-08,331.5662
2012-08-07,391.4416
2012-08-06,361.4862
2012-08-03,331.5308
2012-08-02,391.7425
2012-08-01,361.6104
2012-07-31,331.4783
2012-07-30,391.9953
2012-07-27,361.7504
2012-07-26,331.5056
2012-07-25,392.4932
2012-07-24,361.9461
2012-07-23,331.3989
2012-07-20,392.5037
2012-07-19,361.9536
2012-07-18,331.4034
2012-07-17,392.2803
2012-07-16,361.7004
2012-07-13,331.1206
2012-07-12,391.9957
2012-07-11,361.4866
2012-07-10,330.9775
2012-07-09,391.8300
2012-07-06,361.3037
2012-07-05,330.7774
2012-07-03,391.7721
2012-07-02,361.1445
2012-06-29,330.5169
2012-06-28,391.7139
2012-06-27,360.9360
2012-06-26,330.1581
2012-06-25,391.5972
2012-06-22,360.8375
2012-06-21,330.0779
2012-06-20,391.6084
2012-06-19,361.0297
2012-06-18,330.4510
2012-06-15,391.6117
2012-06-14,361.0417
2012-06-13,330.4716
2012-06-12,391.6074
2012-06-11,361.0523
2012-06-08,330.4973
2012-06-07,391.6095
2012-06-06,361.0672
2012-06-05,330.5249
2012-06-04,391.5576
2012-06-01,361.1644
2012-05-31,330.7713
2012-05-30,391.3650
2012-05-29,361.3467
2012-05-25,331.3283
2012-05-24,391.3613
2012-05-23,361.3483
2012-05-22,331.3352
2012-05-21,392.0521
2012-05-18,361.0654
2012-05-17,330.0786
2012-05-16,392.6495
2012-05-15,360.7659
2012-05-14,328.8823
2012-05-11,393.1824
2012-05-10,360.5597
2012-05-09,327.9371
2012-05-08,393.8093
2012-05-07,360.3259
2012-05-04,326.8425
2012-05-03,395.0801
2012-05-02,359.8489
2012-05-01,324.6177
2012-04-30,395.3893
2012-04-27,359.6979
2012-04-26,324.0065
2012-04-25,395.5652
2012-04-24,359.6176
2012-04-23,323.6700
2012-04-20,395.2732
2012-04-19,359.7459
2012-04-18,324.2186
2012-04-17,395.5192
2012-04-16,359.5947
2012-04-13,323.6703
2012-04-12,395.9421
2012-04-11,358.8101
2012-04-10,321.6781
2012-04-09,396.0878
2012-04-05,357.9799
2012-04-04,319.8720
2012-04-03,396.2581
2012-04-02,357.1515
2012-03-30,318.0448
2012-03-29,395.9545
2012-03-28,356.4461
2012-03-27,316.9377
2012-03-26,395.6667
2012-03-23,355.6029
2012-03-22,315.5390
2012-03-21,395.3102
2012-03-20,354.9725
2012-03-19,314.6347
2012-03-16,394.6505
2012-03-15,354.3871
2012-03-14,314.1238
2012-03-13,394.0846
2012-03-12,353.6764
2012-03-09,313.2682
2012-03-08,393.2754
2012-03-07,353.0115
2012-03-06,312.7477
2012-03-05,392.4584
2012-03-02,352.4240
2012-03-01,312.3896
2012-02-29,391.9734
2012-02-28,352.1703
2012-02-27,312.3671
2012-02-24,392.1275
2012-02-23,352.2384
2012-02-22,312.3492
2012-02-21,391.9285
2012-02-17,352.1635
2012-02-16,312.3985
2012-02-15,391.5927
2012-02-14,352.0567
2012-02-13,312.5207
2012-02-10,390.4067
2012-02-09,351.5834
2012-02-08,312.7601
2012-02-07,389.1585
2012-02-06,351.1957
2012-02-03,313.2329
2012-02-02,387.6726
2012-02-01,350.6886
2012-01-31,313.7047
2012-01-30,386.4766
2012-01-27,350.2491
2012-01-26,314.0216
2012-01-25,385.7229
2012-01-24,349.9740
2012-01-23,314.2250
2012-01-20,384.5674
2012-01-19,349.5278
2012-01-18,314.4882
2012-01-17,382.8028
2012-01-13,348.8502
2012-01-12,314.8976
2012-01-11,380.7634
2012-01-10,348.1492
2012-01-09,315.5350
2012-01-06,378.8029
2012-01-05,347.4531
2012-01-04,316.1034
2012-01-03,377.3521
2011-12-30,346.9560
2011-12-29,316.5599
2011-12-28,375.7125
2011-12-27,346.4135
2011-12-23,317.1146
2011-12-22,374.3783
2011-12-21,345.9466
2011-12-20,317.5149
2011-12-19,372.2844
2011-12-16,345.3804
2011-12-15,318.4764
2011-12-14,371.7664
2011-12-13,345.2284
2011-12-12,318.6904
2011-12-09,371.9239
2011-12-08,345.2882
2011-12-07,318.6526
2011-12-06,372.6310
2011-12-05,345.4793
2011-12-02,318.3275
2011-12-01,373.0381
2011-11-30,345.6132
2011-11-29,318.1884
2011-11-28,373.9499
2011-11-25,345.9135
2011-11-23,317.8770
2011-11-22,374.7465
2011-11-21,346.2132
2011-11-18,317.6799
2011-11-17,375.3308
2011-11-16,346.3815
2011-11-15,317.4322
2011-11-14,375.5369
2011-11-11,346.4523
2011-11-10,317.3676
2011-11-09,376.2427
2011-11-08,346.6839
2011-11-07,317.1252
2011-11-04,376.1877
2011-11-03,346.6447
2011-11-02,317.1016
2011-11-01,375.8573
2011-10-31,346.3682
2011-10-28,316.8791
2011-10-27,375.6490
2011-10-26,346.1850
2011-10-25,316.7210
2011-10-24,375.4741
2011-10-21,345.9974
2011-10-20,316.5208
2011-10-19,375.4912
2011-10-18,346.1401
2011-10-17,316.7890
2011-10-14,375.4191
2011-10-13,346.5335
2011-10-12,317.6480
2011-10-11,375.3769
2011-10-10,346.8848
2011-10-07,318.3927
2011-10-06,375.1498
2011-10-05,347.2418
2011-10-04,319.3339
2011-10-03,374.7670
2011-09-30,347.6101
2011-09-29,320.4533
2011-09-28,373.8701
2011-09-27,348.0471
2011-09-26,322.2242
2011-09-23,373.7393
2011-09-22,348.1256
2011-09-21,322.5120
2011-09-20,373.5445
2011-09-19,348.2560
2011-09-16,322.9675
2011-09-15,373.4350
2011-09-14,348.4576
2011-09-13,323.4801
2011-09-12,373.2762
2011-09-09,348.6618
2011-09-08,324.0474
2011-09-07,372.8346
2011-09-06,349.1235
2011-09-02,325.4123
2011-09-01,372.3860
2011-08-31,349.5646
2011-08-30,326.7432
2011-08-29,371.7414
2011-08-26,349.9475
2011-08-25,328.1536
2011-08-24,371.5183
2011-08-23,350.2072
2011-08-22,328.8961
2011-08-19,371.0730
2011-08-18,350.6878
2011-08-17,330.3026
2011-08-16,370.8513
2011-08-15,350.9159
2011-08-12,330.9805
2011-08-11,370.8218
2011-08-10,351.0644
2011-08-09,331.3071
2011-08-08,370.5231
2011-08-05,351.3316
2011-08-04,332.1402
2011-08-03,370.5039
2011-08-02,351.3442
2011-08-01,332.1845
2011-07-29,370.6481
2011-07-28,351.2450
2011-07-27,331.8419
2011-07-26,370.9187
2011-07-25,350.7723
2011-07-22,330.6258
2011-07-21,370.0588
2011-07-20,350.4108
2011-07-19,330.7627
2011-07-18,369.1214
2011-07-15,350.0318
2011-07-14,330.9422
2011-07-13,367.8048
2011-07-12,349.6450
2011-07-11,331.4852
2011-07-08,367.6305
2011-07-07,349.5283
2011-07-06,331.4260
2011-07-05,367.6255
2011-07-01,349.5270
2011-06-30,331.4285
2011-06-29,368.4620
2011-06-28,349.7537
2011-06-27,331.0454
2011-06-24,369.2586
2011-06-23,349.9899
2011-06-22,330.7212
2011-06-21,369.9416
2011-06-20,350.1726
2011-06-17,330.4035
2011-06-16,370.9398
2011-06-15,350.4969
2011-06-14,330.0541
2011-06-13,372.1105
2011-06-10,350.9795
2011-06-09,329.8486
2011-06-08,373.3715
2011-06-07,351.4806
2011-06-06,329.5897
2011-06-03,374.7435
2011-06-02,352.0596
2011-06-01,329.3758
2011-05-31,375.4404
2011-05-27,352.4022
2011-05-26,329.3639
2011-05-25,376.0290
2011-05-24,352.7439
2011-05-23,329.4587
2011-05-20,376.6673
2011-05-19,353.1141
2011-05-18,329.5609
2011-05-17,377.6087
2011-05-16,353.5349
2011-05-13,329.4611
2011-05-12,378.1805
2011-05-11,353.7575
2011-05-10,329.3346
2011-05-09,379.0421
2011-05-06,354.0620
2011-05-05,329.0819
2011-05-04,378.9399
2011-05-03,354.0297
2011-05-02,329.1195
2011-04-29,379.4229
2011-04-28,354.1894
2011-04-27,328.9559
2011-04-26,379.1131
2011-04-25,354.0722
2011-04-21,329.0313
2011-04-20,378.7412
2011-04-19,353.8953
2011-04-18,329.0494
2011-04-15,378.3176
2011-04-14,353.7387
2011-04-13,329.1598
2011-04-12,378.5152
2011-04-11,353.8133
2011-04-08,329.1115
2011-04-07,379.8572
2011-04-06,354.1220
2011-04-05,328.3867
2011-04-04,382.1240
2011-04-01,354.8818
2011-03-31,327.6397
2011-03-30,383.1406
2011-03-29,355.5766
2011-03-28,328.0126
2011-03-25,384.6120
2011-03-24,356.3553
2011-03-23,328.0986
2011-03-22,386.0109
2011-03-21,357.1854
2011-03-18,328.3599
2011-03-17,386.6281
2011-03-16,357.7726
2011-03-15,328.9172
2011-03-14,386.9246
2011-03-11,358.1357
2011-03-10,329.3468
2011-03-09,387.1927
2011-03-08,358.4963
2011-03-07,329.7998
2011-03-04,387.2688
2011-03-03,358.8421
2011-03-02,330.4155
2011-03-01,387.2816
2011-02-28,359.2267
2011-02-25,331.1717
2011-02-24,387.0057
2011-02-23,359.5304
2011-02-22,332.0551
2011-02-18,386.5771
2011-02-17,360.1524
2011-02-16,333.7278
2011-02-15,386.3334
2011-02-14,360.7886
2011-02-11,335.2438
2011-02-10,386.3030
2011-02-09,361.2092
2011-02-08,336.1153
2011-02-07,386.1616
2011-02-04,361.6283
2011-02-03,337.0949
2011-02-02,386.4192
2011-02-01,362.0590
2011-01-31,337.6988
2011-01-28,386.4430
2011-01-27,362.3782
2011-01-26,338.3134
2011-01-25,386.4182
2011-01-24,362.8579
2011-01-21,339.2976
2011-01-20,386.3756
2011-01-19,363.2599
2011-01-18,340.1443
2011-01-14,388.1657
2011-01-13,364.0252
2011-01-12,339.8848
2011-01-11,392.5660
2011-01-10,365.3477
2011-01-07,338.1295
2011-01-06,396.4883
2011-01-05,366.6268
2011-01-04,336.7652
2011-01-03,400.2051
2010-12-31,367.9667
2010-12-30,335.7284
2010-12-29,403.9530
2010-12-28,369.5778
2010-12-27,335.2025
2010-12-23,407.4825
2010-12-22,371.2901
2010-12-21,335.0976
2010-12-20,411.2960
2010-12-17,373.2687
2010-12-16,335.2414
2010-12-15,415.4021
2010-12-14,374.8945
2010-12-13,334.3870
2010-12-10,418.5860
2010-12-09,376.4427
2010-12-08,334.2993
2010-12-07,420.7556
2010-12-06,377.7518
2010-12-03,334.7481
2010-12-02,422.6788
2010-12-01,379.1122
2010-11-30,335.5455
2010-11-29,424.5351
2010-11-26,380.1367
2010-11-24,335.7383
2010-11-23,425.8582
2010-11-22,380.9399
2010-11-19,336.0216
2010-11-18,427.3836
2010-11-17,381.8336
2010-11-16,336.2836
2010-11-15,428.4961
2010-11-12,382.6044
2010-11-11,336.7127
2010-11-10,429.6625
2010-11-09,383.3912
2010-11-08,337.1199
2010-11-05,430.3439
2010-11-04,383.9923
2010-11-03,337.6406
2010-11-02,431.0351
2010-11-01,384.5742
2010-10-29,338.1133
2010-10-28,431.7053
2010-10-27,385.1196
2010-10-26,338.5338
2010-10-25,432.0330
2010-10-22,385.6761
2010-10-21,339.3192
2010-10-20,432.3443
2010-10-19,386.2795
2010-10-18,340.2146
2010-10-15,432.6497
2010-10-14,386.8655
2010-10-13,341.0813
2010-10-12,433.1267
2010-10-11,387.4313
2010-10-08,341.7359
2010-10-07,433.5107
2010-10-06,388.0288
2010-10-05,342.5469
2010-10-04,433.5677
2010-10-01,388.2882
2010-09-30,343.0087
2010-09-29,433.4723
2010-09-28,388.4838
2010-09-27,343.4953
2010-09-24,433.4405
2010-09-23,388.5626
2010-09-22,343.6847
2010-09-21,433.2106
2010-09-20,388.8674
2010-09-17,344.5242
2010-09-16,433.2838
2010-09-15,388.8308
2010-09-14,344.3779
2010-09-13,433.5741
2010-09-10,388.6765
2010-09-09,343.7789
2010-09-08,433.9399
2010-09-07,388.4390
2010-09-03,342.9381
2010-09-02,434.6046
2010-09-01,387.7462
2010-08-31,340.8878
2010-08-30,435.1144
2010-08-27,386.9832
2010-08-26,338.8520
2010-08-25,435.7001
2010-08-24,386.4236
2010-08-23,337.1471
2010-08-20,435.9499
2010-08-19,385.8794
2010-08-18,335.8090
2010-08-17,436.3316
2010-08-16,385.2101
2010-08-13,334.0887
2010-08-12,437.0197
2010-08-11,384.6019
2010-08-10,332.1842
2010-08-09,437.6256
2010-08-06,384.1336
2010-08-05,330.6415
2010-08-04,438.2695
2010-08-03,383.6331
2010-08-02,328.9968
2010-07-30,438.7435
2010-07-29,383.2569
2010-07-28,327.7704
2010-07-27,439.2057
2010-07-26,382.8735
2010-07-23,326.5412
2010-07-22,439.8825
2010-07-21,382.4813
2010-07-20,325.0801
2010-07-19,440.7990
2010-07-16,381.8194
2010-07-15,322.8397
2010-07-14,442.2931
2010-07-13,380.8484
2010-07-12,319.4038
2010-07-09,443.6972
2010-07-08,379.9108
2010-07-07,316.1244
2010-07-06,445.9529
2010-07-02,378.6812
2010-07-01,311.4094
2010-06-30,447.1601
2010-06-29,377.5714
2010-06-28,307.9826
2010-06-25,448.3418
2010-06-24,376.5473
2010-06-23,304.7528
2010-06-22,449.6605
2010-06-21,375.3292
2010-06-18,300.9979
2010-06-17,450.8040
2010-06-16,374.1597
2010-06-15,297.5154
2010-06-14,451.3314
2010-06-11,372.4473
2010-06-10,293.5632
2010-06-09,451.5641
2010-06-08,369.9106
2010-06-07,288.2570
2010-06-04,450.8615
2010-06-03,367.5754
2010-06-02,284.2893
2010-06-01,449.4020
2010-05-28,365.3682
2010-05-27,281.3345
2010-05-26,447.1025
2010-05-25,363.1769
2010-05-24,279.2513
2010-05-21,444.1750
2010-05-20,361.1007
2010-05-19,278.0265
2010-05-18,440.6491
2010-05-17,358.6378
2010-05-14,276.6265
2010-05-13,436.7994
2010-05-12,356.2387
2010-05-11,275.6781
2010-05-10,432.9085
2010-05-07,354.0585
2010-05-06,275.2085
2010-05-05,429.4893
2010-05-04,352.0714
2010-05-03,274.6535
2010-04-30,425.9018
2010-04-29,349.9917
2010-04-28,274.0816
2010-04-27,422.2414
2010-04-26,348.0511
2010-04-23,273.8608
2010-04-22,418.9522
2010-04-21,346.1760
2010-04-20,273.3998
2010-04-19,414.9944
2010-04-16,344.3921
2010-04-15,273.7898
2010-04-14,411.3101
2010-04-13,342.9175
2010-04-12,274.5250
2010-04-09,407.5869
2010-04-08,341.7489
2010-04-07,275.9109
2010-04-06,404.1706
2010-04-05,340.4829
2010-04-01,276.7953
2010-03-31,400.4413
2010-03-30,339.1205
2010-03-29,277.7996
2010-03-26,396.4101
2010-03-25,337.5792
2010-03-24,278.7483
2010-03-23,392.9222
2010-03-22,335.8695
2010-03-19,278.8169
2010-03-18,389.0917
2010-03-17,334.1086
2010-03-16,279.1255
2010-03-15,384.9971
2010-03-12,332.2641
2010-03-11,279.5311
2010-03-10,379.9544
2010-03-09,330.4413
2010-03-08,280.9282
2010-03-05,374.5213
2010-03-04,328.6439
2010-03-03,282.7665
2010-03-02,370.2615
2010-03-01,327.1657
2010-02-26,284.0699
2010-02-25,366.8919
2010-02-24,326.1652
2010-02-23,285.4384
2010-02-22,363.6458
2010-02-19,325.3090
2010-02-18,286.9723
2010-02-17,360.0056
2010-02-16,324.4733
2010-02-12,288.9411
2010-02-11,358.9297
2010-02-10,324.1740
2010-02-09,289.4184
2010-02-08,358.4708
2010-02-05,324.0586
2010-02-04,289.6463
2010-02-03,358.9438
2010-02-02,324.1585
2010-02-01,289.3732
2010-01-29,360.0135
2010-01-28,324.4014
2010-01-27,288.7894
2010-01-26,360.9905
2010-01-25,324.6289
2010-01-22,288.2672
2010-01-21,361.5117
2010-01-20,324.7627
2010-01-19,288.0137
2010-01-15,361.1678
2010-01-14,324.6770
2010-01-13,288.1862
2010-01-12,360.9643
2010-01-11,324.6190
2010-01-08,288.2737
2010-01-07,361.5819
2010-01-06,324.8006
2010-01-05,288.0193
2010-01-04,361.6388
2009-12-31,324.8199
2009-12-30,288.0009
2009-12-29,361.5351
2009-12-28,324.7799
2009-12-24,288.0247
2009-12-23,360.8010
2009-12-22,324.4135
2009-12-21,288.0261
2009-12-18,361.1185
2009-12-17,324.5109
2009-12-16,287.9034
2009-12-15,362.1771
2009-12-14,324.8660
2009-12-11,287.5549
2009-12-10,362.7308
2009-12-09,325.1088
2009-12-08,287.4867
2009-12-07,363.2693
2009-12-04,325.5039
2009-12-03,287.7386
2009-12-02,364.0967
2009-12-01,326.0339
2009-11-30,287.9710
2009-11-27,364.6692
2009-11-25,326.8837
2009-11-24,289.0981
2009-11-23,365.6001
2009-11-20,327.5423
2009-11-19,289.4845
2009-11-18,366.8668
2009-11-17,328.3454
2009-11-16,289.8240
2009-11-13,368.1440
2009-11-12,329.3207
2009-11-11,290.4974
2009-11-10,368.7585
2009-11-09,330.0999
2009-11-06,291.4412
2009-11-05,369.2791
2009-11-04,330.9653
2009-11-03,292.6514
2009-11-02,368.4850
2009-10-30,332.1762
2009-10-29,295.8674
2009-10-28,368.7359
2009-10-27,333.3663
2009-10-26,297.9966
2009-10-23,370.7956
2009-10-22,334.7388
2009-10-21,298.6820
2009-10-20,372.9369
2009-10-19,335.9914
2009-10-16,299.0458
2009-10-15,375.1843
2009-10-14,337.0921
2009-10-13,298.9998
2009-10-12,377.2307
2009-10-09,338.4928
2009-10-08,299.7549
2009-10-07,379.3977
2009-10-06,339.8872
2009-10-05,300.3767
2009-10-02,381.0721
2009-10-01,341.0363
2009-09-30,301.0006
2009-09-29,382.3341
2009-09-28,342.0828
2009-09-25,301.8316
2009-09-24,382.6879
2009-09-23,343.0189
2009-09-22,303.3499
2009-09-21,382.8976
2009-09-18,343.7837
2009-09-17,304.6698
2009-09-16,382.8243
2009-09-15,344.5637
2009-09-14,306.3032
2009-09-11,383.0646
2009-09-10,345.2176
2009-09-09,307.3707
2009-09-08,383.4754
2009-09-04,345.6802
2009-09-03,307.8850
2009-09-02,383.8788
2009-09-01,345.8854
