Dates,ROCR Values
2018-11-30,0.9870
2018-11-29,1.0079
2018-11-28,0.9861
2018-11-27,0.9386
2018-11-26,0.9644
2018-11-23,0.9613
2018-11-21,0.9297
2018-11-20,0.9505
2018-11-19,0.9953
2018-11-16,0.9820
2018-11-15,0.9760
2018-11-14,0.9921
2018-11-13,1.0555
2018-11-12,1.0684
2018-11-09,1.0975
2018-11-08,1.1021
2018-11-07,1.1284
2018-11-06,1.1086
2018-11-05,1.0872
2018-11-02,1.0754
2018-11-01,1.0836
2018-10-31,1.0263
2018-10-30,1.0599
2018-10-29,1.0133
2018-10-26,1.1116
2018-10-25,1.1531
2018-10-24,1.1307
2018-10-23,1.1458
2018-10-22,1.1702
2018-10-19,1.2191
2018-10-18,1.2250
2018-10-17,1.2500
2018-10-16,1.2677
2018-10-15,1.2294
2018-10-12,1.2367
2018-10-11,1.2309
2018-10-10,1.2642
2018-10-09,1.3263
2018-10-08,1.3147
2018-10-05,1.3199
2018-10-04,1.3369
2018-10-03,1.3549
2018-10-02,1.3347
2018-10-01,1.3299
2018-09-28,1.3022
2018-09-27,1.3172
2018-09-26,1.2962
2018-09-25,1.3222
2018-09-24,1.3425
2018-09-21,1.3715
2018-09-20,1.3420
2018-09-19,1.3663
2018-09-18,1.3335
2018-09-17,1.3419
2018-09-14,1.3630
2018-09-13,1.3588
2018-09-12,1.3494
2018-09-11,1.3219
2018-09-10,1.2999
2018-09-07,1.3400
2018-09-06,1.3598
2018-09-05,1.3347
2018-09-04,1.3373
2018-08-31,1.3295
2018-08-30,1.3420
2018-08-29,1.3629
2018-08-28,1.3573
2018-08-27,1.3596
2018-08-24,1.3400
2018-08-23,1.3431
2018-08-22,1.3649
2018-08-21,1.3749
2018-08-20,1.3849
2018-08-17,1.3705
2018-08-16,1.3622
2018-08-15,1.3204
2018-08-14,1.3351
2018-08-13,1.3365
2018-08-10,1.3024
2018-08-09,1.3374
2018-08-08,1.3342
2018-08-07,1.3753
2018-08-06,1.3536
2018-08-03,1.3684
2018-08-02,1.3675
2018-08-01,1.3741
2018-07-31,1.3817
2018-07-30,1.3638
2018-07-27,1.4038
2018-07-26,1.4124
2018-07-25,1.3980
2018-07-24,1.4055
2018-07-23,1.4029
2018-07-20,1.4110
2018-07-19,1.4098
2018-07-18,1.4392
2018-07-17,1.4255
2018-07-16,1.4168
2018-07-13,1.4043
2018-07-12,1.3819
2018-07-11,1.3489
2018-07-10,1.3771
2018-07-09,1.3594
2018-07-06,1.3463
2018-07-05,1.3371
2018-07-03,1.3580
2018-07-02,1.3919
2018-06-29,1.4085
2018-06-28,1.4128
2018-06-27,1.3923
2018-06-26,1.4092
2018-06-25,1.4235
2018-06-22,1.4671
2018-06-21,1.4470
2018-06-20,1.4482
2018-06-19,1.4456
2018-06-18,1.4983
2018-06-15,1.5114
2018-06-14,1.5519
2018-06-13,1.5666
2018-06-12,1.5767
2018-06-11,1.5824
2018-06-08,1.5653
2018-06-07,1.5881
2018-06-06,1.6006
2018-06-05,1.5524
2018-06-04,1.5420
2018-06-01,1.5148
2018-05-31,1.5082
2018-05-30,1.5488
2018-05-29,1.5372
2018-05-25,1.5609
2018-05-24,1.5316
2018-05-23,1.5279
2018-05-22,1.5261
2018-05-21,1.5608
2018-05-18,1.5082
2018-05-17,1.4686
2018-05-16,1.4369
2018-05-15,1.4489
2018-05-14,1.4610
2018-05-11,1.4989
2018-05-10,1.6548
2018-05-09,1.6508
2018-05-08,1.6217
2018-05-07,1.6460
2018-05-04,1.6124
2018-05-03,1.6146
2018-05-02,1.5771
2018-05-01,1.6069
2018-04-30,1.6445
2018-04-27,1.6789
2018-04-26,1.6897
2018-04-25,1.7092
2018-04-24,1.6533
2018-04-23,1.7099
2018-04-20,1.7063
2018-04-19,1.7440
2018-04-18,1.7533
2018-04-17,1.7338
2018-04-16,1.6898
2018-04-13,1.6833
2018-04-12,1.7158
2018-04-11,1.6459
2018-04-10,1.7070
2018-04-09,1.6462
2018-04-06,1.6719
2018-04-05,1.7181
2018-04-04,1.6948
2018-04-03,1.7210
2018-04-02,1.7041
2018-03-29,1.7446
2018-03-28,1.7125
2018-03-27,1.7181
2018-03-26,1.7611
2018-03-23,1.7351
2018-03-22,1.7401
2018-03-21,1.8139
2018-03-20,1.8046
2018-03-19,1.8007
2018-03-16,1.7908
2018-03-15,1.7953
2018-03-14,1.7996
2018-03-13,1.8407
2018-03-12,1.8891
2018-03-09,1.9644
2018-03-08,1.9305
2018-03-07,1.9520
2018-03-06,1.9998
2018-03-05,2.0061
2018-03-02,1.9181
2018-03-01,1.9494
2018-02-28,2.0097
2018-02-27,2.0156
2018-02-26,2.0175
2018-02-23,1.9552
2018-02-22,1.9605
2018-02-21,1.9515
2018-02-20,1.9777
2018-02-16,1.9837
2018-02-15,1.9911
2018-02-14,1.9373
2018-02-13,1.9023
2018-02-12,1.9226
2018-02-09,1.8768
2018-02-08,1.8407
2018-02-07,1.9491
2018-02-06,1.9265
2018-02-05,1.8697
2018-02-02,1.9936
2018-02-01,2.0458
2018-01-31,2.0178
2018-01-30,1.9601
2018-01-29,1.9734
2018-01-26,1.9592
2018-01-25,1.9697
2018-01-24,1.9075
2018-01-23,1.9286
2018-01-22,1.9457
2018-01-19,1.9265
2018-01-18,1.9629
2018-01-17,2.0231
2018-01-16,1.9196
2018-01-12,1.9294
2018-01-11,1.8858
2018-01-10,1.8538
2018-01-09,1.8461
2018-01-08,1.7835
2018-01-05,1.7788
2018-01-04,1.7186
2018-01-03,1.6922
2018-01-02,1.6801
2017-12-29,1.6870
2017-12-28,1.6903
2017-12-27,1.6860
2017-12-26,1.6815
2017-12-22,1.6833
2017-12-21,1.6655
2017-12-20,1.6709
2017-12-19,1.6646
2017-12-18,1.6684
2017-12-15,1.6447
2017-12-14,1.6370
2017-12-13,1.6176
2017-12-12,1.6398
2017-12-11,1.6086
2017-12-08,1.6424
2017-12-07,1.6251
2017-12-06,1.6175
2017-12-05,1.5998
2017-12-04,1.6406
2017-12-01,1.6195
2017-11-30,1.6666
2017-11-29,1.6291
2017-11-28,1.6257
2017-11-27,1.6286
2017-11-24,1.6498
2017-11-22,1.6499
2017-11-21,1.6487
2017-11-20,1.6593
2017-11-17,1.6604
2017-11-16,1.6710
2017-11-15,1.6483
2017-11-14,1.6469
2017-11-13,1.6296
2017-11-10,1.5993
2017-11-09,1.5971
2017-11-08,1.6228
2017-11-07,1.6952
2017-11-06,1.7109
2017-11-03,1.6779
2017-11-02,1.6892
2017-11-01,1.6697
2017-10-31,1.6733
2017-10-30,1.6692
2017-10-27,1.6569
2017-10-26,1.6634
2017-10-25,1.6612
2017-10-24,1.7182
2017-10-23,1.6861
2017-10-20,1.7059
2017-10-19,1.6701
2017-10-18,1.6941
2017-10-17,1.6989
2017-10-16,1.7062
2017-10-13,1.7082
2017-10-12,1.7008
2017-10-11,1.6942
2017-10-10,1.6946
2017-10-09,1.6779
2017-10-06,1.6909
2017-10-05,1.6952
2017-10-04,1.6929
2017-10-03,1.6989
2017-10-02,1.6947
2017-09-29,1.6594
2017-09-28,1.6545
2017-09-27,1.6682
2017-09-26,1.6696
2017-09-25,1.6873
2017-09-22,1.7227
2017-09-21,1.7208
2017-09-20,1.7159
2017-09-19,1.6942
2017-09-18,1.7190
2017-09-15,1.6792
2017-09-14,1.6745
2017-09-13,1.6490
2017-09-12,1.6430
2017-09-11,1.6455
2017-09-08,1.6609
2017-09-07,1.6513
2017-09-06,1.6510
2017-09-05,1.6551
2017-09-01,1.6594
2017-08-31,1.6340
2017-08-30,1.6557
2017-08-29,1.6652
2017-08-28,1.6717
2017-08-25,1.6964
2017-08-24,1.7200
2017-08-23,1.7583
2017-08-22,1.7645
2017-08-21,1.7255
2017-08-18,1.7060
2017-08-17,1.7045
2017-08-16,1.7120
2017-08-15,1.7198
2017-08-14,1.6791
2017-08-11,1.7410
2017-08-10,1.7459
2017-08-09,1.7802
2017-08-08,1.8059
2017-08-07,1.8069
2017-08-04,1.8022
2017-08-03,1.8212
2017-08-02,1.8257
2017-08-01,1.8388
2017-07-31,1.8650
2017-07-28,1.8478
2017-07-27,1.8172
2017-07-26,1.7865
2017-07-25,1.6189
2017-07-24,1.6139
2017-07-21,1.6430
2017-07-20,1.6270
2017-07-19,1.6396
2017-07-18,1.6278
2017-07-17,1.6190
2017-07-14,1.6264
2017-07-13,1.6178
2017-07-12,1.6046
2017-07-11,1.6022
2017-07-10,1.6001
2017-07-07,1.6221
2017-07-06,1.6189
2017-07-05,1.6315
2017-07-03,1.5920
2017-06-30,1.5865
2017-06-29,1.5708
2017-06-28,1.5714
2017-06-27,1.5850
2017-06-26,1.5413
2017-06-23,1.5617
2017-06-22,1.5361
2017-06-21,1.5554
2017-06-20,1.5639
2017-06-19,1.5752
2017-06-16,1.5382
2017-06-15,1.5064
2017-06-14,1.4902
2017-06-13,1.4719
2017-06-12,1.4601
2017-06-09,1.4510
2017-06-08,1.4412
2017-06-07,1.4331
2017-06-06,1.4169
2017-06-05,1.4366
2017-06-02,1.4433
2017-06-01,1.4248
2017-05-31,1.4439
2017-05-30,1.4392
2017-05-26,1.4448
2017-05-25,1.4566
2017-05-24,1.4472
2017-05-23,1.4385
2017-05-22,1.4456
2017-05-19,1.4156
2017-05-18,1.3921
2017-05-17,1.3860
2017-05-16,1.4116
2017-05-15,1.4161
2017-05-12,1.3919
2017-05-11,1.4087
2017-05-10,1.4230
2017-05-09,1.4351
2017-05-08,1.4276
2017-05-05,1.4073
2017-05-04,1.3932
2017-05-03,1.4085
2017-05-02,1.4199
2017-05-01,1.4208
2017-04-28,1.4558
2017-04-27,1.4354
2017-04-26,1.4103
2017-04-25,1.4456
2017-04-24,1.4671
2017-04-21,1.4560
2017-04-20,1.4471
2017-04-19,1.4097
2017-04-18,1.4034
2017-04-17,1.4446
2017-04-13,1.4527
2017-04-12,1.4703
2017-04-11,1.4464
2017-04-10,1.3625
2017-04-07,1.3909
2017-04-06,1.3820
2017-04-05,1.3670
2017-04-04,1.4106
2017-04-03,1.3993
2017-03-31,1.3925
2017-03-30,1.3976
2017-03-29,1.4011
2017-03-28,1.3860
2017-03-27,1.3558
2017-03-24,1.3547
2017-03-23,1.3769
2017-03-22,1.3750
2017-03-21,1.4156
2017-03-20,1.4492
2017-03-17,1.4600
2017-03-16,1.4475
2017-03-15,1.4173
2017-03-14,1.4164
2017-03-13,1.4239
2017-03-10,1.4363
2017-03-09,1.4504
2017-03-08,1.4620
2017-03-07,1.4564
2017-03-06,1.4155
2017-03-03,1.4084
2017-03-02,1.3980
2017-03-01,1.4265
2017-02-28,1.3740
2017-02-27,1.3825
2017-02-24,1.3607
2017-02-23,1.3832
2017-02-22,1.3596
2017-02-21,1.3733
2017-02-17,1.3633
2017-02-16,1.3320
2017-02-15,1.3052
2017-02-14,1.2915
2017-02-13,1.2879
2017-02-10,1.2529
2017-02-09,1.2739
2017-02-08,1.2944
2017-02-07,1.3014
2017-02-06,1.2847
2017-02-03,1.2740
2017-02-02,1.2527
2017-02-01,1.2727
2017-01-31,1.2765
2017-01-30,1.2961
2017-01-27,1.3099
2017-01-26,1.3380
2017-01-25,1.3402
2017-01-24,1.2860
2017-01-23,1.2730
2017-01-20,1.2773
2017-01-19,1.2821
2017-01-18,1.2836
2017-01-17,1.2721
2017-01-13,1.2816
2017-01-12,1.2610
2017-01-11,1.2475
2017-01-10,1.2410
2017-01-09,1.2274
2017-01-06,1.2266
2017-01-05,1.2031
2017-01-04,1.1959
2017-01-03,1.2002
2016-12-30,1.2201
2016-12-29,1.2501
2016-12-28,1.2654
2016-12-27,1.2768
2016-12-23,1.2970
2016-12-22,1.3119
2016-12-21,1.3129
2016-12-20,1.3093
2016-12-19,1.3017
2016-12-16,1.3071
2016-12-15,1.3168
2016-12-14,1.3224
2016-12-13,1.3377
2016-12-12,1.3621
2016-12-09,1.3566
2016-12-08,1.3625
2016-12-07,1.3659
2016-12-06,1.3339
2016-12-05,1.3277
2016-12-02,1.3542
2016-12-01,1.3277
2016-11-30,1.3256
2016-11-29,1.3794
2016-11-28,1.4122
2016-11-25,1.4172
2016-11-23,1.3181
2016-11-22,1.3004
2016-11-21,1.2723
2016-11-18,1.2346
2016-11-17,1.2156
2016-11-16,1.2423
2016-11-15,1.3030
2016-11-14,1.2757
2016-11-11,1.2782
2016-11-10,1.2939
2016-11-09,1.2867
2016-11-08,1.1485
2016-11-07,1.1834
2016-11-04,1.1490
2016-11-03,1.1642
2016-11-02,1.1824
2016-11-01,1.1591
2016-10-31,1.1632
2016-10-28,1.1357
2016-10-27,1.1477
2016-10-26,1.1320
2016-10-25,1.0954
2016-10-24,1.0849
2016-10-21,1.0462
2016-10-20,1.0039
2016-10-19,0.9905
2016-10-18,0.9866
2016-10-17,0.9509
2016-10-14,0.9356
2016-10-13,0.9287
2016-10-12,0.9452
2016-10-11,0.9560
2016-10-10,0.9675
2016-10-07,0.9646
2016-10-06,0.9788
2016-10-05,0.9899
2016-10-04,0.9322
2016-10-03,0.9171
2016-09-30,0.9225
2016-09-29,0.9401
2016-09-28,0.9381
2016-09-27,0.9203
2016-09-26,0.9288
2016-09-23,0.9325
2016-09-22,0.9114
2016-09-21,0.9021
2016-09-20,0.9008
2016-09-19,0.8900
2016-09-16,0.8799
2016-09-15,0.9013
2016-09-14,0.8914
2016-09-13,0.8961
2016-09-12,0.8981
2016-09-09,0.8890
2016-09-08,0.9127
2016-09-07,0.9119
2016-09-06,0.9202
2016-09-02,0.9212
2016-09-01,0.9229
2016-08-31,0.9315
2016-08-30,0.9416
2016-08-29,0.9405
2016-08-26,0.9347
2016-08-25,0.9347
2016-08-24,0.9244
2016-08-23,0.9301
2016-08-22,0.9346
2016-08-19,0.9372
2016-08-18,0.9391
2016-08-17,0.9393
2016-08-16,0.9469
2016-08-15,0.9400
2016-08-12,0.9255
2016-08-11,0.9359
2016-08-10,0.9309
2016-08-09,0.9282
2016-08-08,0.9586
2016-08-05,0.9712
2016-08-04,0.9706
2016-08-03,0.9813
2016-08-02,0.9807
2016-08-01,1.0162
2016-07-29,0.9755
2016-07-28,0.9681
2016-07-27,0.9965
2016-07-26,0.9930
2016-07-25,0.9934
2016-07-22,1.0151
2016-07-21,1.0201
2016-07-20,1.0406
2016-07-19,1.0556
2016-07-18,1.0433
2016-07-15,1.0528
2016-07-14,1.0512
2016-07-13,1.0169
2016-07-12,1.0323
2016-07-11,1.0268
2016-07-08,0.9941
2016-07-07,0.9573
2016-07-06,0.9552
2016-07-05,0.9458
2016-07-01,0.9678
2016-06-30,0.9756
2016-06-29,0.9672
2016-06-28,0.9419
2016-06-27,0.9407
2016-06-24,0.9766
2016-06-23,1.0218
2016-06-22,1.0397
2016-06-21,1.0278
2016-06-20,1.0405
2016-06-17,1.0430
2016-06-16,1.0136
2016-06-15,1.0002
2016-06-14,1.0133
2016-06-13,1.0285
2016-06-10,1.0700
2016-06-09,1.0715
2016-06-08,1.0339
2016-06-07,0.9859
2016-06-06,0.9463
2016-06-03,0.9020
2016-06-02,0.8992
2016-06-01,0.8921
2016-05-31,0.8920
2016-05-27,0.9289
2016-05-26,0.9191
2016-05-25,0.9046
2016-05-24,0.9166
2016-05-23,0.9083
2016-05-20,0.8998
2016-05-19,0.9193
2016-05-18,0.9393
2016-05-17,0.9473
2016-05-16,0.9664
2016-05-13,0.9444
2016-05-12,0.9766
2016-05-11,0.9717
2016-05-10,0.9558
2016-05-09,0.9240
2016-05-06,0.9298
2016-05-05,0.9309
2016-05-04,0.9117
2016-05-03,0.9221
2016-05-02,0.9223
2016-04-29,0.9378
2016-04-28,0.9324
2016-04-27,0.9554
2016-04-26,0.9424
2016-04-25,0.9357
2016-04-22,0.9437
2016-04-21,0.9333
2016-04-20,0.9496
2016-04-19,0.9671
2016-04-18,0.9583
2016-04-15,0.9660
2016-04-14,0.9639
2016-04-13,0.9406
2016-04-12,0.9288
2016-04-11,0.9141
2016-04-08,0.9048
2016-04-07,0.8908
2016-04-06,0.9008
2016-04-05,0.8930
2016-04-04,0.9002
2016-04-01,0.9115
2016-03-31,0.9117
2016-03-30,0.9202
2016-03-29,0.9356
2016-03-28,0.9474
2016-03-24,0.9637
2016-03-23,0.9654
2016-03-22,0.9812
2016-03-21,0.9834
2016-03-18,0.9519
2016-03-17,0.9324
2016-03-16,0.9230
2016-03-15,0.9190
2016-03-14,0.9071
2016-03-11,0.8907
2016-03-10,0.8798
2016-03-09,0.8670
2016-03-08,0.8486
2016-03-07,0.8578
2016-03-04,0.8414
2016-03-03,0.8332
2016-03-02,0.8325
2016-03-01,0.8285
2016-02-29,0.8294
2016-02-26,0.8303
2016-02-25,0.8183
2016-02-24,0.8121
2016-02-23,0.8443
2016-02-22,0.8506
2016-02-19,0.8288
2016-02-18,0.8396
2016-02-17,0.8271
2016-02-16,0.8080
2016-02-12,0.7645
2016-02-11,0.7561
2016-02-10,0.8097
2016-02-09,0.8163
2016-02-08,0.8123
2016-02-05,0.8260
2016-02-04,0.8215
2016-02-03,0.8134
2016-02-02,0.8005
2016-02-01,0.8151
2016-01-29,0.8031
2016-01-28,0.7849
2016-01-27,0.7752
2016-01-26,0.8449
2016-01-25,0.8237
2016-01-22,0.8280
2016-01-21,0.8255
2016-01-20,0.8246
2016-01-19,0.8605
2016-01-15,0.8612
2016-01-14,0.8772
2016-01-13,0.8550
2016-01-12,0.9031
2016-01-11,0.8955
2016-01-08,0.8936
2016-01-07,0.8937
2016-01-06,0.9258
2016-01-05,0.9304
2016-01-04,0.9290
2015-12-31,0.9461
2015-12-30,0.9656
2015-12-29,0.9771
2015-12-28,0.9717
2015-12-24,0.9620
2015-12-23,0.9711
2015-12-22,0.9519
2015-12-21,0.9278
2015-12-18,0.9289
2015-12-17,0.9602
2015-12-16,0.9778
2015-12-15,0.9598
2015-12-14,0.9474
2015-12-11,0.9769
2015-12-10,0.9833
2015-12-09,0.9606
2015-12-08,0.9570
2015-12-07,0.9776
2015-12-04,0.9558
2015-12-03,0.9647
2015-12-02,0.9906
2015-12-01,1.0042
2015-11-30,0.9899
2015-11-27,1.0111
2015-11-25,1.0156
2015-11-24,1.0295
2015-11-23,1.0305
2015-11-20,1.0350
2015-11-19,1.0297
2015-11-18,1.0326
2015-11-17,1.0165
2015-11-16,1.0124
2015-11-13,1.0057
2015-11-12,0.9889
2015-11-11,1.0645
2015-11-10,1.1233
2015-11-09,1.1163
2015-11-06,1.1267
2015-11-05,1.1185
2015-11-04,1.1474
2015-11-03,1.1500
2015-11-02,1.1563
2015-10-30,1.1594
2015-10-29,1.1503
2015-10-28,1.1488
2015-10-27,1.1560
2015-10-26,1.1364
2015-10-23,1.1342
2015-10-22,1.1512
2015-10-21,1.1281
2015-10-20,1.0966
2015-10-19,1.0854
2015-10-16,1.0787
2015-10-15,1.0620
2015-10-14,1.0339
2015-10-13,1.0860
2015-10-12,1.0923
2015-10-09,1.0948
2015-10-08,1.1050
2015-10-07,1.1061
2015-10-06,1.0917
2015-10-05,1.0920
2015-10-02,1.0872
2015-10-01,1.0902
2015-09-30,1.1049
2015-09-29,1.0634
2015-09-28,1.0475
2015-09-25,1.0296
2015-09-24,1.0149
2015-09-23,1.0148
2015-09-22,1.0397
2015-09-21,1.0503
2015-09-18,1.0484
2015-09-17,1.0579
2015-09-16,1.0405
2015-09-15,1.0305
2015-09-14,1.0161
2015-09-11,1.0195
2015-09-10,1.0249
2015-09-09,1.0264
2015-09-08,1.0361
2015-09-04,1.0120
2015-09-03,1.0396
2015-09-02,1.0330
2015-09-01,1.0104
2015-08-31,1.0579
2015-08-28,1.0831
2015-08-27,1.0781
2015-08-26,1.0590
2015-08-25,1.0264
2015-08-24,1.0434
2015-08-21,1.0728
2015-08-20,1.1144
2015-08-19,1.1711
2015-08-18,1.1970
2015-08-17,1.2029
2015-08-14,1.2031
2015-08-13,1.2154
2015-08-12,1.1943
2015-08-11,1.2099
2015-08-10,1.2310
2015-08-07,1.1484
2015-08-06,1.1859
2015-08-05,1.2056
2015-08-04,1.2155
2015-08-03,1.2178
2015-07-31,1.2008
2015-07-30,1.2094
2015-07-29,1.2084
2015-07-28,1.1767
2015-07-27,1.1494
2015-07-24,1.1899
2015-07-23,1.1787
2015-07-22,1.1807
2015-07-21,1.1895
2015-07-20,1.1988
2015-07-17,1.1742
2015-07-16,1.1746
2015-07-15,1.1626
2015-07-14,1.1837
2015-07-13,1.1615
2015-07-10,1.1553
2015-07-09,1.1310
2015-07-08,1.1176
2015-07-07,1.1340
2015-07-06,1.1203
2015-07-02,1.1217
2015-07-01,1.1349
2015-06-30,1.1130
2015-06-29,1.1071
2015-06-26,1.1319
2015-06-25,1.1317
2015-06-24,1.1381
2015-06-23,1.1799
2015-06-22,1.1829
2015-06-19,1.1738
2015-06-18,1.1801
2015-06-17,1.1522
2015-06-16,1.1406
2015-06-15,1.1305
2015-06-12,1.1311
2015-06-11,1.1347
2015-06-10,1.1318
2015-06-09,1.1193
2015-06-08,1.1249
2015-06-05,1.1415
2015-06-04,1.1507
2015-06-03,1.1894
2015-06-02,1.1757
2015-06-01,1.1795
2015-05-29,1.1881
2015-05-28,1.2001
2015-05-27,1.2075
2015-05-26,1.2137
2015-05-22,1.2464
2015-05-21,1.2453
2015-05-20,1.2513
2015-05-19,1.2519
2015-05-18,1.2480
2015-05-15,1.2310
2015-05-14,1.2397
2015-05-13,1.2128
2015-05-12,1.2098
2015-05-11,1.2019
2015-05-08,1.1765
2015-05-07,1.1177
2015-05-06,1.1266
2015-05-05,1.1401
2015-05-04,1.1651
2015-05-01,1.1562
2015-04-30,1.1306
2015-04-29,1.1491
2015-04-28,1.1727
2015-04-27,1.1870
2015-04-24,1.1919
2015-04-23,1.2037
2015-04-22,1.1926
2015-04-21,1.2150
2015-04-20,1.2182
2015-04-17,1.1888
2015-04-16,1.2163
2015-04-15,1.2076
2015-04-14,1.2187
2015-04-13,1.2281
2015-04-10,1.2172
2015-04-09,1.1940
2015-04-08,1.1822
2015-04-07,1.1678
2015-04-06,1.1601
2015-04-02,1.1477
2015-04-01,1.1420
2015-03-31,1.1552
2015-03-30,1.1763
2015-03-27,1.1303
2015-03-26,1.0993
2015-03-25,1.0941
2015-03-24,1.1170
2015-03-23,1.1373
2015-03-20,1.1626
2015-03-19,1.1549
2015-03-18,1.1669
2015-03-17,1.1633
2015-03-16,1.1579
2015-03-13,1.1490
2015-03-12,1.1539
2015-03-11,1.1626
2015-03-10,1.1773
2015-03-09,1.2033
2015-03-06,1.2033
2015-03-05,1.1975
2015-03-04,1.2016
2015-03-03,1.2074
2015-03-02,1.1777
2015-02-27,1.1511
2015-02-26,1.1652
2015-02-25,1.1885
2015-02-24,1.2040
2015-02-23,1.2088
2015-02-20,1.2391
2015-02-19,1.1931
2015-02-18,1.1913
2015-02-17,1.1951
2015-02-13,1.1884
2015-02-12,1.1813
2015-02-11,1.1923
2015-02-10,1.1711
2015-02-09,1.1566
2015-02-06,1.1531
2015-02-05,1.1857
2015-02-04,1.1722
2015-02-03,1.1723
2015-02-02,1.1810
2015-01-30,1.1906
2015-01-29,1.2203
2015-01-28,1.1642
2015-01-27,1.0905
2015-01-26,1.0754
2015-01-23,1.1036
2015-01-22,1.0992
2015-01-21,1.0579
2015-01-20,1.0370
2015-01-16,1.0373
2015-01-15,1.0331
2015-01-14,1.0574
2015-01-13,1.0726
2015-01-12,1.0810
2015-01-09,1.0837
2015-01-08,1.0816
2015-01-07,1.0680
2015-01-06,1.0588
2015-01-05,1.0615
2015-01-02,1.0819
2014-12-31,1.0665
2014-12-30,1.0698
2014-12-29,1.0936
2014-12-26,1.0991
2014-12-24,1.0735
2014-12-23,1.0531
2014-12-22,1.0284
2014-12-19,0.9995
2014-12-18,0.9926
2014-12-17,0.9883
2014-12-16,0.9710
2014-12-15,0.9690
2014-12-12,0.9534
2014-12-11,0.9767
2014-12-10,1.0019
2014-12-09,1.0409
2014-12-08,1.0232
2014-12-05,1.0489
2014-12-04,1.0316
2014-12-03,1.0461
2014-12-02,1.0306
2014-12-01,1.0352
2014-11-28,1.0559
2014-11-26,1.0706
2014-11-25,1.0601
2014-11-24,1.0835
2014-11-21,1.0700
2014-11-20,1.0989
2014-11-19,1.1096
2014-11-18,1.0958
2014-11-17,1.0680
2014-11-14,1.0530
2014-11-13,1.0397
2014-11-12,0.9927
2014-11-11,0.9360
2014-11-10,0.9288
2014-11-07,0.9322
2014-11-06,0.9024
2014-11-05,0.8807
2014-11-04,0.9039
2014-11-03,0.9130
2014-10-31,0.9065
2014-10-30,0.8960
2014-10-29,0.8945
2014-10-28,0.8940
2014-10-27,0.8757
2014-10-24,0.8752
2014-10-23,0.8818
2014-10-22,0.8795
2014-10-21,0.9346
2014-10-20,0.9192
2014-10-17,0.9176
2014-10-16,0.8968
2014-10-15,0.8998
2014-10-14,0.9090
2014-10-13,0.8864
2014-10-10,0.9036
2014-10-09,0.9158
2014-10-08,0.9305
2014-10-07,0.9284
2014-10-06,0.9482
2014-10-03,0.9463
2014-10-02,0.9379
2014-10-01,0.9479
2014-09-30,0.9749
2014-09-29,0.9885
2014-09-26,0.9794
2014-09-25,0.9606
2014-09-24,0.9679
2014-09-23,0.9766
2014-09-22,0.9952
2014-09-19,0.9971
2014-09-18,0.9752
2014-09-17,0.9684
2014-09-16,0.9617
2014-09-15,0.9536
2014-09-12,0.9713
2014-09-11,0.9552
2014-09-10,0.9815
2014-09-09,0.9850
2014-09-08,0.9507
2014-09-05,0.9170
2014-09-04,0.9382
2014-09-03,0.9486
2014-09-02,0.9588
2014-08-29,0.9750
2014-08-28,0.9760
2014-08-27,0.9772
2014-08-26,0.9951
2014-08-25,0.9812
2014-08-22,0.9746
2014-08-21,0.9806
2014-08-20,0.9777
2014-08-19,0.9828
2014-08-18,0.9843
2014-08-15,0.9701
2014-08-14,0.9759
2014-08-13,0.9496
2014-08-12,0.9539
2014-08-11,0.9562
2014-08-08,1.0059
2014-08-07,1.0076
2014-08-06,0.9864
2014-08-05,1.0065
2014-08-04,1.0116
2014-08-01,1.0339
2014-07-31,1.0237
2014-07-30,1.0521
2014-07-29,1.0442
2014-07-28,1.0912
2014-07-25,1.0832
2014-07-24,1.0821
2014-07-23,1.0974
2014-07-22,1.1427
2014-07-21,1.1051
2014-07-18,1.1003
2014-07-17,1.0874
2014-07-16,1.0892
2014-07-15,1.0977
2014-07-14,1.1093
2014-07-11,1.0925
2014-07-10,1.0952
2014-07-09,1.1034
2014-07-08,1.0811
2014-07-07,1.1067
2014-07-03,1.1138
2014-07-02,1.1199
2014-07-01,1.1684
2014-06-30,1.1761
2014-06-27,1.1945
2014-06-26,1.2013
2014-06-25,1.2032
2014-06-24,1.2359
2014-06-23,1.2453
2014-06-20,1.2605
2014-06-19,1.2838
2014-06-18,1.2940
2014-06-17,1.2812
2014-06-16,1.3027
2014-06-13,1.3010
2014-06-12,1.2714
2014-06-11,1.2904
2014-06-10,1.3250
2014-06-09,1.3476
2014-06-06,1.3412
2014-06-05,1.3261
2014-06-04,1.3276
2014-06-03,1.3426
2014-06-02,1.3243
2014-05-30,1.2923
2014-05-29,1.3159
2014-05-28,1.2945
2014-05-27,1.2867
2014-05-23,1.2629
2014-05-22,1.2559
2014-05-21,1.2422
2014-05-20,1.2245
2014-05-19,1.2552
2014-05-16,1.2691
2014-05-15,1.2654
2014-05-14,1.2938
2014-05-13,1.2886
2014-05-12,1.2671
2014-05-09,1.2499
2014-05-08,1.2351
2014-05-07,1.2438
2014-05-06,1.2402
2014-05-05,1.2432
2014-05-02,1.2573
2014-05-01,1.2497
2014-04-30,1.2381
2014-04-29,1.2777
2014-04-28,1.2052
2014-04-25,1.2366
2014-04-24,1.2579
2014-04-23,1.2691
2014-04-22,1.2412
2014-04-21,1.2596
