Dates,ROC Values
2014-08-12,-10.8071
2014-08-11,-10.1330
2014-08-08,-10.1864
2014-08-07,-10.2365
2014-08-06,-11.2544
2014-08-05,-8.4133
2014-08-04,-9.0337
2014-08-01,-8.0788
2014-07-31,-7.0227
2014-07-30,-6.8976
2014-07-29,-6.4903
2014-07-28,-6.2114
2014-07-25,-7.3615
2014-07-24,-6.7816
2014-07-23,-4.4419
2014-07-22,-1.0374
2014-07-21,-1.7385
2014-07-18,-2.0790
2014-07-17,-3.2447
2014-07-16,-2.8997
2014-07-15,-0.0900
2014-07-14,1.3898
2014-07-11,-0.1648
2014-07-10,-0.6777
2014-07-09,0.3621
2014-07-08,-0.9016
2014-07-07,-0.0362
2014-07-03,-1.0720
2014-07-02,0.6152
2014-07-01,0.8197
2014-06-30,0.0176
2014-06-27,2.5546
2014-06-26,3.5946
2014-06-25,3.6686
2014-06-24,6.3925
2014-06-23,6.4241
2014-06-20,4.6972
2014-06-19,7.5826
2014-06-18,6.0769
2014-06-17,4.5625
2014-06-16,3.4961
2014-06-13,3.6793
2014-06-12,3.6817
2014-06-11,7.4596
2014-06-10,10.8940
2014-06-09,12.5985
2014-06-06,12.5429
2014-06-05,10.9387
2014-06-04,10.2640
2014-06-03,11.4709
2014-06-02,10.4510
2014-05-30,11.2626
2014-05-29,9.5589
2014-05-28,7.7039
2014-05-27,9.5942
2014-05-23,9.2391
2014-05-22,6.5485
2014-05-21,4.7930
2014-05-20,2.6918
2014-05-19,2.7584
2014-05-16,2.0818
2014-05-15,2.4496
2014-05-14,2.6912
2014-05-13,4.6618
2014-05-12,3.4305
2014-05-09,2.5468
2014-05-08,3.7053
2014-05-07,3.3917
2014-05-06,0.9569
2014-05-05,2.8687
2014-05-02,0.2933
2014-05-01,0.0545
2014-04-30,-1.2325
2014-04-29,-1.3752
2014-04-28,-1.8996
2014-04-25,0.4136
2014-04-24,0.3379
2014-04-23,3.3141
2014-04-22,0.9894
2014-04-21,4.7919
2014-04-17,5.9710
2014-04-16,3.8660
2014-04-15,1.5421
2014-04-14,-1.0441
2014-04-11,-2.9752
2014-04-10,-4.1883
2014-04-09,-6.9204
2014-04-08,-9.1021
2014-04-07,-7.5700
2014-04-04,-9.3442
2014-04-03,-10.2904
2014-04-02,-8.9144
2014-04-01,-8.2013
2014-03-31,-9.9886
2014-03-28,-10.9877
2014-03-27,-11.4978
2014-03-26,-11.7031
2014-03-25,-12.1025
2014-03-24,-12.6693
2014-03-21,-12.4568
2014-03-20,-11.4405
2014-03-19,-11.1795
2014-03-18,-9.3542
2014-03-17,-7.7087
2014-03-14,-9.2890
2014-03-13,-9.8113
2014-03-12,-8.5910
2014-03-11,-8.5948
2014-03-10,-6.7361
2014-03-07,-5.2256
2014-03-06,-5.1773
2014-03-05,-4.1771
2014-03-04,-3.3346
2014-03-03,-5.0997
2014-02-28,-3.7600
2014-02-27,-3.3905
2014-02-26,-4.2333
2014-02-25,-3.8154
2014-02-24,-2.5218
2014-02-21,-4.2093
2014-02-20,-3.6114
2014-02-19,-2.7187
2014-02-18,-0.0956
2014-02-14,-0.8321
2014-02-13,-2.9235
2014-02-12,-4.0149
2014-02-11,-3.3848
2014-02-10,-5.6537
2014-02-07,-4.4962
2014-02-06,-9.7816
2014-02-05,-8.6737
2014-02-04,-7.8596
2014-02-03,-10.1475
2014-01-31,-9.4681
2014-01-30,-7.0179
2014-01-29,-3.9307
2014-01-28,2.9436
2014-01-27,3.8011
2014-01-24,3.1087
2014-01-23,5.8581
2014-01-22,9.7787
2014-01-21,6.4468
2014-01-17,5.5416
2014-01-16,5.9725
2014-01-15,6.0907
2014-01-14,7.6783
2014-01-13,8.8932
2014-01-10,9.8389
2014-01-09,9.8306
2014-01-08,7.7317
2014-01-07,9.3364
2014-01-06,7.6689
2014-01-03,12.7707
2014-01-02,12.9234
2013-12-31,11.8082
2013-12-30,11.5507
2013-12-27,14.1756
2013-12-26,17.4259
2013-12-24,14.9578
2013-12-23,16.0341
2013-12-20,15.3642
2013-12-19,18.5137
2013-12-18,17.7960
2013-12-17,16.8696
2013-12-16,15.3677
2013-12-13,16.5548
2013-12-12,13.2421
2013-12-11,12.9877
2013-12-10,14.2019
2013-12-09,13.8376
2013-12-06,13.6477
2013-12-05,12.4071
2013-12-04,10.9069
2013-12-03,12.7402
2013-12-02,15.4496
2013-11-29,13.1882
2013-11-27,14.1984
2013-11-26,15.5078
2013-11-25,15.4013
2013-11-22,22.5775
2013-11-21,21.5068
2013-11-20,21.6998
2013-11-19,27.0955
2013-11-18,29.5496
2013-11-15,28.7602
2013-11-14,27.1283
2013-11-13,25.6513
2013-11-12,26.4758
2013-11-11,27.9955
2013-11-08,27.6817
2013-11-07,27.8099
2013-11-06,29.4206
2013-11-05,26.5706
2013-11-04,25.8912
2013-11-01,26.5265
2013-10-31,25.5895
2013-10-30,23.9415
2013-10-29,23.8159
2013-10-28,25.5243
2013-10-25,27.7037
2013-10-24,23.8287
2013-10-23,21.4535
2013-10-22,17.4981
2013-10-21,15.3233
2013-10-18,15.7596
2013-10-17,14.9126
2013-10-16,12.9376
2013-10-15,10.4359
2013-10-14,11.2182
2013-10-11,11.0756
2013-10-10,13.6459
2013-10-09,8.7598
2013-10-08,10.6441
2013-10-07,11.0055
2013-10-04,10.3413
2013-10-03,8.2424
2013-10-02,9.8219
2013-10-01,10.6931
2013-09-30,10.3548
2013-09-27,10.8252
2013-09-26,14.4423
2013-09-25,14.2187
2013-09-24,13.1387
2013-09-23,15.8786
2013-09-20,9.6197
2013-09-19,13.3484
2013-09-18,13.6221
2013-09-17,12.7179
2013-09-16,11.5136
2013-09-13,8.6961
2013-09-12,8.7025
2013-09-11,6.2842
2013-09-10,6.0748
2013-09-09,4.3902
2013-09-06,5.7602
2013-09-05,8.5802
2013-09-04,9.2026
2013-09-03,5.5097
2013-08-30,4.7708
2013-08-29,3.0887
2013-08-28,-0.3261
2013-08-27,0.6312
2013-08-26,4.1058
2013-08-23,3.7204
2013-08-22,4.6978
2013-08-21,2.5883
2013-08-20,2.8040
2013-08-19,2.6415
2013-08-16,4.1916
2013-08-15,4.7804
2013-08-14,5.0444
2013-08-13,5.9303
2013-08-12,5.7514
2013-08-09,5.2417
2013-08-08,7.2988
2013-08-07,6.7875
2013-08-06,7.0400
2013-08-05,7.7694
2013-08-02,10.1807
2013-08-01,8.0506
2013-07-31,6.4627
2013-07-30,6.8844
2013-07-29,8.5214
2013-07-26,8.8435
2013-07-25,11.0186
2013-07-24,12.8641
2013-07-23,14.3782
2013-07-22,12.9479
2013-07-19,13.7388
2013-07-18,14.1313
2013-07-17,11.8276
2013-07-16,11.7640
2013-07-15,15.1772
2013-07-12,12.3003
2013-07-11,17.5268
2013-07-10,15.3908
2013-07-09,13.3224
2013-07-08,14.4412
2013-07-05,15.3115
2013-07-03,17.2836
2013-07-02,17.3146
2013-07-01,17.9769
2013-06-28,19.5638
2013-06-27,19.6009
2013-06-26,16.5492
2013-06-25,14.3009
2013-06-24,10.6476
2013-06-21,13.5159
2013-06-20,14.0445
2013-06-19,17.8504
2013-06-18,20.5957
2013-06-17,20.1826
2013-06-14,20.4887
2013-06-13,21.7246
2013-06-12,20.5854
2013-06-11,19.9704
2013-06-10,19.7056
2013-06-07,19.5111
2013-06-06,15.7637
2013-06-05,16.6741
2013-06-04,18.0426
2013-06-03,20.0754
2013-05-31,16.5874
2013-05-30,18.1833
2013-05-29,16.9301
2013-05-28,16.4252
2013-05-24,18.7848
2013-05-23,18.3061
2013-05-22,16.9618
2013-05-21,19.6760
2013-05-20,22.1582
2013-05-17,22.6776
2013-05-16,22.7594
2013-05-15,23.9771
2013-05-14,25.3154
2013-05-13,23.2514
2013-05-10,23.1808
2013-05-09,22.9291
2013-05-08,24.9504
2013-05-07,26.3361
2013-05-06,22.8672
2013-05-03,23.3259
2013-05-02,23.3084
2013-05-01,22.1433
2013-04-30,21.8313
2013-04-29,22.6478
2013-04-26,24.1642
2013-04-25,21.4167
2013-04-24,20.4944
2013-04-23,15.9246
2013-04-22,13.0103
2013-04-19,16.0447
2013-04-18,14.2160
2013-04-17,16.0115
2013-04-16,16.8072
2013-04-15,18.2249
2013-04-12,19.9444
2013-04-11,20.9833
2013-04-10,19.4454
2013-04-09,16.9874
2013-04-08,15.9222
2013-04-05,16.7437
2013-04-04,15.2926
2013-04-03,13.1492
2013-04-02,12.4573
2013-04-01,15.4196
2013-03-28,12.3041
2013-03-27,13.3365
2013-03-26,15.9949
2013-03-25,10.7800
2013-03-22,11.2169
2013-03-21,14.4974
2013-03-20,12.8644
2013-03-19,10.7795
2013-03-18,10.6654
2013-03-15,12.8721
2013-03-14,13.0159
2013-03-13,14.2049
2013-03-12,11.7049
2013-03-11,9.8105
2013-03-08,7.6173
2013-03-07,7.0968
2013-03-06,4.4526
2013-03-05,4.8473
2013-03-04,2.7410
2013-03-01,4.1945
2013-02-28,4.5646
2013-02-27,4.7655
2013-02-26,0.8886
2013-02-25,-0.4001
2013-02-22,2.1544
2013-02-21,2.4960
2013-02-20,1.7370
2013-02-19,1.7113
2013-02-15,1.9806
2013-02-14,1.8859
2013-02-13,1.3261
2013-02-12,2.5229
2013-02-11,2.4025
2013-02-08,2.7789
2013-02-07,4.2547
2013-02-06,3.4581
2013-02-05,3.7457
2013-02-04,3.6807
2013-02-01,4.0439
2013-01-31,4.3804
2013-01-30,4.9972
2013-01-29,3.3104
2013-01-28,0.8724
2013-01-25,1.8184
2013-01-24,2.8259
2013-01-23,4.6633
2013-01-22,5.7766
2013-01-18,4.8472
2013-01-17,7.5590
2013-01-16,6.7902
2013-01-15,9.3698
2013-01-14,9.3561
2013-01-11,6.3587
2013-01-10,8.4342
2013-01-09,6.2326
2013-01-08,2.4378
2013-01-07,3.9454
2013-01-04,5.6311
2013-01-03,4.9774
2013-01-02,5.3289
2012-12-31,3.2022
2012-12-28,4.0259
2012-12-27,6.2017
2012-12-26,8.0010
2012-12-24,8.6818
2012-12-21,8.5051
2012-12-20,8.6555
2012-12-19,7.1856
2012-12-18,8.6559
2012-12-17,7.5272
2012-12-14,7.1258
2012-12-13,6.8225
2012-12-12,9.1223
2012-12-11,8.8386
2012-12-10,8.1908
2012-12-07,8.2566
2012-12-06,6.3034
2012-12-05,6.2364
2012-12-04,6.6782
2012-12-03,6.5587
2012-11-30,6.0982
2012-11-29,6.6721
2012-11-28,4.5945
2012-11-27,4.7185
2012-11-26,5.3215
2012-11-23,4.1150
2012-11-21,3.5581
2012-11-20,0.1444
2012-11-19,-0.5608
2012-11-16,-0.9814
2012-11-15,0.8690
2012-11-14,0.4726
2012-11-13,4.2367
2012-11-12,3.7968
2012-11-09,3.0617
2012-11-08,0.0637
2012-11-07,-0.7596
2012-11-06,2.3593
2012-11-05,-3.2830
2012-11-02,-4.3947
2012-11-01,-4.1176
2012-10-31,-4.6949
2012-10-26,-3.4356
2012-10-25,-2.0939
2012-10-24,-0.8971
2012-10-23,-1.2556
2012-10-22,-0.0892
2012-10-19,0.2365
2012-10-18,0.1437
2012-10-17,-0.5192
2012-10-16,1.4165
2012-10-15,-0.1716
2012-10-12,0.4065
2012-10-11,-2.0798
2012-10-10,-4.2571
2012-10-09,-5.0690
2012-10-08,-5.9794
2012-10-05,-4.7966
2012-10-04,-4.9559
2012-10-03,-2.4286
2012-10-02,-4.0616
2012-10-01,-4.6805
2012-09-28,-6.4733
2012-09-27,-4.5580
2012-09-26,-3.3333
2012-09-25,-4.3473
2012-09-24,-4.1604
2012-09-21,-1.8389
2012-09-20,-1.7469
2012-09-19,-3.9594
2012-09-18,-4.2628
2012-09-17,-4.5447
2012-09-14,-3.6684
2012-09-13,-3.0416
2012-09-12,-2.4497
2012-09-11,-3.5005
2012-09-10,-0.1006
2012-09-07,2.0299
2012-09-06,3.2828
2012-09-05,1.8340
2012-09-04,-0.9217
2012-08-31,0.6444
2012-08-30,-2.4155
2012-08-29,-1.4397
2012-08-28,0.0705
2012-08-27,-0.2503
2012-08-24,-0.4620
2012-08-23,-1.7712
2012-08-22,0.9071
2012-08-21,5.1365
2012-08-20,6.1976
2012-08-17,6.2974
2012-08-16,7.3362
2012-08-15,8.7748
2012-08-14,9.3481
2012-08-13,10.3361
2012-08-10,6.6082
2012-08-09,7.0471
2012-08-08,5.9659
2012-08-07,6.3714
2012-08-06,2.1011
2012-08-03,1.7326
2012-08-02,0.7135
2012-08-01,1.3792
2012-07-31,6.8836
2012-07-30,7.3569
2012-07-27,4.3677
2012-07-26,3.2103
2012-07-25,1.2445
2012-07-24,-2.0799
2012-07-23,-1.2060
2012-07-20,-0.2161
2012-07-19,-0.1262
2012-07-18,-2.1471
2012-07-17,-3.0269
2012-07-16,-4.4597
2012-07-13,-4.2884
2012-07-12,-6.6199
2012-07-11,-6.3217
2012-07-10,-4.6783
2012-07-09,-3.2733
2012-07-06,-3.8300
2012-07-05,2.2843
2012-07-03,2.5409
2012-07-02,0.0881
2012-06-29,2.2455
2012-06-28,-2.3127
2012-06-27,-2.4200
2012-06-26,-1.8279
2012-06-25,-1.9855
2012-06-22,-1.5135
2012-06-21,0.0335
2012-06-20,4.0281
2012-06-19,1.2747
2012-06-18,-1.7160
2012-06-15,-1.6998
2012-06-14,-3.1789
2012-06-13,-3.5677
2012-06-12,-1.8270
2012-06-11,-4.7967
2012-06-08,-5.3470
2012-06-07,-5.9409
2012-06-06,-7.6482
2012-06-05,-8.0958
2012-06-04,-8.1425
2012-06-01,-9.8260
2012-05-31,-6.8091
2012-05-30,-7.4240
2012-05-29,-5.8267
2012-05-25,-6.6473
2012-05-24,-4.5405
2012-05-23,-3.1150
2012-05-22,-2.3034
2012-05-21,-1.4784
2012-05-18,-6.2143
2012-05-17,-4.5915
2012-05-16,0.3031
2012-05-15,-1.5092
2012-05-14,-1.7964
2012-05-11,-1.4423
2012-05-10,-0.9493
2012-05-09,-0.8914
2012-05-08,0.2526
2012-05-07,-0.1315
2012-05-04,-0.0132
2012-05-03,1.0124
2012-05-02,2.0338
2012-05-01,2.5216
2012-04-30,2.0327
2012-04-27,2.7390
2012-04-26,1.8925
2012-04-25,2.9793
2012-04-24,-2.3215
2012-04-23,-4.0053
2012-04-20,-2.5311
2012-04-19,-2.2257
2012-04-18,-1.7495
2012-04-17,-2.3814
2012-04-16,-2.8134
2012-04-13,-2.6865
2012-04-12,-0.3389
2012-04-11,-2.6585
2012-04-10,-4.7463
2012-04-09,-3.2634
2012-04-05,-2.3752
2012-04-04,-1.6726
2012-04-03,-0.5625
2012-04-02,0.1169
2012-03-30,-1.0010
2012-03-29,-0.7301
2012-03-28,-0.6334
2012-03-27,0.8662
2012-03-26,0.1435
2012-03-23,-0.4532
2012-03-22,-0.8653
2012-03-21,1.2309
2012-03-20,2.1602
2012-03-19,3.1411
2012-03-16,1.7604
2012-03-15,2.2229
2012-03-14,3.1611
2012-03-13,0.8545
2012-03-12,1.0499
2012-03-09,-0.7441
2012-03-08,0.8550
2012-03-07,-0.4594
2012-03-06,-0.8247
2012-03-05,2.9297
2012-03-02,7.3785
2012-03-01,6.3481
2012-02-29,6.7654
2012-02-28,8.0901
2012-02-27,6.6975
2012-02-24,7.9034
2012-02-23,6.0646
2012-02-22,9.0259
2012-02-21,7.8775
2012-02-17,6.9414
2012-02-16,6.4972
2012-02-15,6.0989
2012-02-14,7.0732
2012-02-13,9.6032
2012-02-10,15.5180
2012-02-09,17.4682
2012-02-08,20.8984
2012-02-07,20.5901
2012-02-06,17.2650
2012-02-03,16.4430
2012-02-02,11.5031
2012-02-01,14.0415
2012-01-31,11.8179
2012-01-30,9.1551
2012-01-27,9.7292
2012-01-26,12.5374
2012-01-25,16.9520
2012-01-24,16.7467
2012-01-23,13.2933
2012-01-20,14.6416
2012-01-19,15.5565
2012-01-18,14.1154
2012-01-17,17.5685
2012-01-13,18.8382
2012-01-12,15.4975
2012-01-11,10.3286
2012-01-10,11.5139
2012-01-09,12.6798
2012-01-06,16.8333
2012-01-05,14.2755
2012-01-04,15.8049
2012-01-03,19.5194
2011-12-30,16.9580
2011-12-29,17.4996
2011-12-28,19.3293
2011-12-27,16.9792
2011-12-23,17.1669
2011-12-22,16.2285
2011-12-21,15.7632
2011-12-20,13.8474
2011-12-19,14.2244
2011-12-16,16.2288
2011-12-15,18.5039
2011-12-14,19.0070
2011-12-13,22.4837
2011-12-12,17.9091
2011-12-09,16.0546
2011-12-08,14.0378
2011-12-07,13.1648
2011-12-06,15.0082
2011-12-05,20.2117
2011-12-02,22.1889
2011-12-01,17.0555
2011-11-30,8.7521
2011-11-29,2.3714
2011-11-28,0.0299
2011-11-25,-1.7792
2011-11-23,-0.4395
2011-11-22,3.0318
2011-11-21,5.7431
2011-11-18,9.8642
2011-11-17,5.8852
2011-11-16,2.8629
2011-11-15,8.9185
2011-11-14,6.7752
2011-11-11,1.9556
2011-11-10,-2.4252
2011-11-09,-1.6254
2011-11-08,3.8235
2011-11-07,5.5573
2011-11-04,7.6923
2011-11-03,7.2945
2011-11-02,5.9733
2011-11-01,8.2049
2011-10-31,14.3379
2011-10-28,15.6796
2011-10-27,8.8453
2011-10-26,6.9581
2011-10-25,1.6268
2011-10-24,4.8583
2011-10-21,9.7536
2011-10-20,8.8486
2011-10-19,1.9758
2011-10-18,8.8985
2011-10-17,-0.8255
2011-10-14,2.0089
2011-10-13,-4.9677
2011-10-12,-4.2976
2011-10-11,-8.3777
2011-10-10,-8.4739
2011-10-07,-11.8848
2011-10-06,-12.3180
2011-10-05,-13.9130
2011-10-04,-16.4596
2011-10-03,-19.2567
2011-09-30,-16.3772
2011-09-29,-12.8260
2011-09-28,-11.5653
2011-09-27,-9.0736
2011-09-26,-12.3686
2011-09-23,-15.7952
2011-09-22,-18.0413
2011-09-21,-14.5469
2011-09-20,-12.7130
2011-09-19,-13.9213
2011-09-16,-13.3329
2011-09-15,-13.3121
2011-09-14,-14.3748
2011-09-13,-14.7572
2011-09-12,-14.9920
2011-09-09,-14.4086
2011-09-08,-12.2354
2011-09-07,-8.7199
2011-09-06,-11.2697
2011-09-02,-9.4759
2011-09-01,-7.7465
2011-08-31,-8.9631
2011-08-30,-10.7447
2011-08-29,-12.2538
2011-08-26,-14.5258
2011-08-25,-16.6595
2011-08-24,-16.7453
2011-08-23,-16.0754
2011-08-22,-19.0988
2011-08-19,-21.8644
2011-08-18,-19.6193
2011-08-17,-15.5636
2011-08-16,-15.9490
2011-08-15,-15.6084
2011-08-12,-17.8204
2011-08-11,-21.3264
2011-08-10,-25.8875
2011-08-09,-19.0284
2011-08-08,-23.4151
2011-08-05,-17.7804
2011-08-04,-16.5145
2011-08-03,-11.7200
2011-08-02,-12.6677
2011-08-01,-9.8564
2011-07-29,-8.6466
2011-07-28,-7.8508
2011-07-27,-9.1809
2011-07-26,-11.2236
2011-07-25,-10.2002
2011-07-22,-8.1057
2011-07-21,-8.3463
2011-07-20,-9.0246
2011-07-19,-10.5982
2011-07-18,-10.8740
2011-07-15,-9.1089
2011-07-14,-9.9886
2011-07-13,-8.7724
2011-07-12,-9.3607
2011-07-11,-6.1240
2011-07-08,-0.8556
2011-07-07,1.1166
2011-07-06,0.3164
2011-07-05,-1.1879
2011-07-01,-0.5402
2011-06-30,1.6031
2011-06-29,0.4344
2011-06-28,-0.1751
2011-06-27,-0.4144
2011-06-24,-0.6815
2011-06-23,-1.9863
2011-06-22,-1.7041
2011-06-21,1.2290
2011-06-20,0.8423
2011-06-17,1.1311
2011-06-16,1.6019
2011-06-15,0.3952
2011-06-14,1.3869
2011-06-13,-0.8151
2011-06-10,-0.9809
2011-06-09,1.2958
2011-06-08,1.2854
2011-06-07,1.6825
2011-06-06,3.0458
2011-06-03,3.4619
2011-06-02,5.9040
2011-06-01,6.3907
2011-05-31,13.5230
2011-05-27,13.3220
2011-05-26,13.8531
2011-05-25,10.0952
2011-05-24,7.3952
2011-05-23,7.0423
2011-05-20,9.3165
2011-05-19,8.8006
2011-05-18,7.6481
2011-05-17,8.7574
2011-05-16,8.8900
2011-05-13,10.7931
2011-05-12,14.7503
2011-05-11,13.3771
2011-05-10,11.0262
2011-05-09,10.1521
2011-05-06,12.0831
2011-05-05,11.7044
2011-05-04,11.1518
2011-05-03,8.8582
2011-05-02,10.0914
2011-04-29,10.0717
2011-04-28,10.0140
2011-04-27,5.3418
2011-04-26,4.7269
2011-04-25,3.0829
2011-04-21,3.8689
2011-04-20,3.8428
2011-04-19,2.2842
2011-04-18,2.5650
2011-04-15,2.8738
2011-04-14,2.4198
2011-04-13,3.2111
2011-04-12,5.7896
2011-04-11,7.1595
2011-04-08,4.7263
2011-04-07,6.7118
2011-04-06,2.6388
2011-04-05,1.2697
2011-04-04,3.7634
2011-04-01,4.6653
2011-03-31,3.6631
2011-03-30,2.4241
2011-03-29,5.6739
2011-03-28,5.5762
2011-03-25,5.1520
2011-03-24,6.1206
2011-03-23,5.8627
2011-03-22,4.1590
2011-03-21,4.0868
2011-03-18,2.9929
2011-03-17,2.6217
2011-03-16,2.5323
2011-03-15,7.4058
2011-03-14,9.4433
2011-03-11,10.7675
2011-03-10,10.5493
2011-03-09,11.9797
2011-03-08,11.3689
2011-03-07,10.3388
2011-03-04,12.5023
2011-03-03,13.9951
2011-03-02,7.6000
2011-03-01,9.5116
2011-02-28,12.7435
2011-02-25,12.7587
2011-02-24,11.5679
2011-02-23,10.0937
2011-02-22,10.4166
2011-02-18,12.7069
2011-02-17,9.7052
2011-02-16,9.4746
2011-02-15,7.9244
2011-02-14,9.1423
2011-02-11,10.4035
2011-02-10,14.5996
2011-02-09,13.5022
2011-02-08,12.2068
2011-02-07,9.9679
2011-02-04,12.2327
2011-02-03,10.8543
2011-02-02,11.6528
2011-02-01,8.7912
2011-01-31,11.1680
2011-01-28,10.2740
2011-01-27,10.9260
2011-01-26,10.9843
2011-01-25,10.5094
2011-01-24,8.4389
2011-01-21,3.5090
2011-01-20,1.2961
2011-01-19,0.6454
2011-01-18,2.2865
2011-01-14,1.6391
2011-01-13,0.6813
2011-01-12,0.1382
2011-01-11,-1.7835
2011-01-10,-2.4682
2011-01-07,-1.4921
2011-01-06,-2.9184
2011-01-05,-5.2594
2011-01-04,-5.4900
2011-01-03,-6.5671
2010-12-31,-7.9911
2010-12-30,-5.2773
2010-12-29,-6.8115
2010-12-28,-6.9246
2010-12-27,-8.7101
2010-12-23,-8.4142
2010-12-22,-7.4286
2010-12-21,-7.7282
2010-12-20,-8.0522
2010-12-17,-4.4315
2010-12-16,-5.5230
2010-12-15,-5.7852
2010-12-14,-2.1817
2010-12-13,-3.9673
2010-12-10,-2.9894
2010-12-09,-1.4649
2010-12-08,1.6384
2010-12-07,4.2941
2010-12-06,3.7085
2010-12-03,6.8562
2010-12-02,4.8446
2010-12-01,2.9431
2010-11-30,0.6882
2010-11-29,2.8627
2010-11-26,4.1783
2010-11-24,4.9075
2010-11-23,1.9558
2010-11-22,0.3584
2010-11-19,0.2152
2010-11-18,2.4647
2010-11-17,-2.5104
2010-11-16,-0.4061
2010-11-15,-0.9939
2010-11-12,0.1331
2010-11-11,5.5840
2010-11-10,10.3854
2010-11-09,12.1931
2010-11-08,11.8394
2010-11-05,16.9344
2010-11-04,17.3167
2010-11-03,13.8355
2010-11-02,10.2370
2010-11-01,9.1022
2010-10-29,9.3160
2010-10-28,7.9848
2010-10-27,7.3799
2010-10-26,10.7143
2010-10-25,10.5182
2010-10-22,10.1391
2010-10-21,8.9939
2010-10-20,3.9930
2010-10-19,0.0870
2010-10-18,2.2271
2010-10-15,2.0375
2010-10-14,3.0469
2010-10-13,3.3987
2010-10-12,1.3716
2010-10-11,3.3380
2010-10-08,3.6148
2010-10-07,2.3102
2010-10-06,0.5479
2010-10-05,0.2412
2010-10-04,-1.7632
2010-10-01,0.9539
2010-09-30,5.9569
2010-09-29,3.8981
2010-09-28,2.7403
2010-09-27,3.8409
2010-09-24,0.9660
2010-09-23,-2.6564
2010-09-22,-0.2211
2010-09-21,0.4345
2010-09-20,-0.8561
2010-09-17,-2.1601
2010-09-16,-0.5378
2010-09-15,2.8528
2010-09-14,1.9384
2010-09-13,3.7252
2010-09-10,2.3541
2010-09-09,1.2449
2010-09-08,-3.5792
2010-09-07,-7.2202
2010-09-03,-3.5562
2010-09-02,-5.4493
2010-09-01,-5.4499
2010-08-31,-9.5178
2010-08-30,-8.0685
2010-08-27,-5.5262
2010-08-26,-7.9637
2010-08-25,-9.4124
2010-08-24,-5.4311
2010-08-23,-2.5942
2010-08-20,1.7245
2010-08-19,5.3507
2010-08-18,8.8262
2010-08-17,10.4479
2010-08-16,5.9492
2010-08-13,1.4356
2010-08-12,1.1694
2010-08-11,4.8417
2010-08-10,7.5665
2010-08-09,6.5691
2010-08-06,9.2581
2010-08-05,10.1095
2010-08-04,10.3246
2010-08-03,7.7138
2010-08-02,10.6190
2010-07-30,2.9150
2010-07-29,-0.7457
2010-07-28,-3.3869
2010-07-27,-1.7187
2010-07-26,-4.0552
2010-07-23,-6.7792
2010-07-22,-6.7488
2010-07-21,-11.0141
2010-07-20,-4.2566
2010-07-19,-7.0472
2010-07-16,-12.8169
2010-07-15,-12.9577
2010-07-14,-12.4438
2010-07-13,-10.5189
2010-07-12,-12.2908
2010-07-09,-10.1251
2010-07-08,-10.1643
2010-07-07,-14.3470
2010-07-06,-17.8451
2010-07-02,-17.5732
2010-07-01,-15.5498
2010-06-30,-11.6073
2010-06-29,-10.6357
2010-06-28,-4.3677
2010-06-25,-4.0410
2010-06-24,-5.3990
2010-06-23,-4.6931
2010-06-22,-7.2969
2010-06-21,-5.5895
2010-06-18,-5.4206
2010-06-17,-6.1611
2010-06-16,-6.8180
2010-06-15,-5.7757
2010-06-14,-10.6680
2010-06-11,-9.4247
2010-06-10,-12.5963
2010-06-09,-16.2393
2010-06-08,-15.4485
2010-06-07,-16.5877
2010-06-04,-14.9416
2010-06-03,-10.3762
2010-06-02,-9.9978
2010-06-01,-10.4604
2010-05-28,-8.9041
2010-05-27,-5.5704
2010-05-26,-7.4007
2010-05-25,-9.0038
2010-05-24,-9.0311
2010-05-21,-7.3185
2010-05-20,-9.4805
2010-05-19,-1.7530
2010-05-18,1.3171
2010-05-17,3.1830
2010-05-14,7.1442
2010-05-13,12.0008
2010-05-12,13.7509
2010-05-11,12.2539
2010-05-10,13.0779
2010-05-07,6.7515
2010-05-06,7.7065
2010-05-05,13.7805
2010-05-04,16.2889
2010-05-03,16.9838
2010-04-30,15.1693
2010-04-29,19.3627
2010-04-28,18.1358
2010-04-27,21.5088
2010-04-26,22.6935
2010-04-23,26.1841
2010-04-22,26.5316
2010-04-21,28.1050
2010-04-20,22.2774
2010-04-19,19.6224
2010-04-16,15.1806
2010-04-15,17.9822
2010-04-14,17.0016
2010-04-13,18.2780
2010-04-12,15.7473
2010-04-09,17.7376
2010-04-08,26.1028
2010-04-07,25.6364
2010-04-06,26.1113
2010-04-05,22.5208
2010-04-01,22.0744
2010-03-31,20.5378
2010-03-30,21.7239
2010-03-29,21.2093
2010-03-26,19.4998
2010-03-25,20.7767
2010-03-24,19.6225
2010-03-23,17.9761
2010-03-22,16.4010
2010-03-19,19.1089
2010-03-18,22.9823
2010-03-17,24.3398
2010-03-16,27.8212
2010-03-15,27.1366
2010-03-12,27.3450
2010-03-11,27.9449
2010-03-10,27.0520
2010-03-09,24.1871
2010-03-08,22.8666
2010-03-05,25.9562
2010-03-04,23.4992
2010-03-03,19.1306
2010-03-02,17.6861
2010-03-01,15.7488
2010-02-26,13.4552
2010-02-25,13.8483
2010-02-24,16.1858
2010-02-23,13.9336
2010-02-22,15.7153
2010-02-19,14.6982
2010-02-18,15.8006
2010-02-17,15.7569
2010-02-16,14.6869
2010-02-12,11.7975
2010-02-11,16.3977
2010-02-10,14.2934
