Dates,CCI Values
2019-02-15,149.1096
2019-02-14,144.3586
2019-02-13,155.0524
2019-02-12,162.3982
2019-02-11,163.4416
2019-02-08,165.3503
2019-02-07,185.6520
2019-02-06,204.9597
2019-02-05,211.0889
2019-02-04,185.7167
2019-02-01,180.5401
2019-01-31,186.0318
2019-01-30,204.6857
2019-01-29,129.2570
2019-01-28,117.4214
2019-01-25,128.4604
2019-01-24,108.8009
2019-01-23,101.0042
2019-01-22,101.6941
2019-01-18,123.5827
2019-01-17,98.1188
2019-01-16,77.1835
2019-01-15,69.2672
2019-01-14,64.0593
2019-01-11,72.4194
2019-01-10,65.8713
2019-01-09,41.1867
2019-01-08,15.8169
2019-01-07,-27.9418
2019-01-04,-42.8794
2019-01-03,-85.0799
2019-01-02,-60.9889
2018-12-31,-59.1142
2018-12-28,-76.5182
2018-12-27,-100.5692
2018-12-26,-126.0164
2018-12-24,-171.0433
2018-12-21,-139.2117
2018-12-20,-119.6492
2018-12-19,-88.8478
2018-12-18,-73.4814
2018-12-17,-111.0872
2018-12-14,-115.4752
2018-12-13,-93.6960
2018-12-12,-91.4799
2018-12-11,-106.4501
2018-12-10,-120.8041
2018-12-07,-110.1364
2018-12-06,-116.0786
2018-12-04,-34.3591
2018-12-03,27.7191
2018-11-30,-52.3667
2018-11-29,-72.7672
2018-11-28,-123.1620
2018-11-27,-198.5197
2018-11-26,-221.1358
2018-11-23,-252.9332
2018-11-21,-240.9122
2018-11-20,-307.6806
2018-11-19,-243.8076
2018-11-16,-177.9567
2018-11-15,-138.5386
2018-11-14,-97.1457
2018-11-13,-89.9456
2018-11-12,-1.8983
2018-11-09,52.9234
2018-11-08,63.6345
2018-11-07,42.4527
2018-11-06,27.9838
2018-11-05,-4.6683
2018-11-02,6.3578
2018-11-01,-3.1530
2018-10-31,-23.4245
2018-10-30,-107.1614
2018-10-29,-119.4378
2018-10-26,-11.7121
2018-10-25,3.9211
2018-10-24,-17.2354
2018-10-23,-62.4352
2018-10-22,-20.5228
2018-10-19,-12.2345
2018-10-18,14.1851
2018-10-17,38.7988
2018-10-16,38.2404
2018-10-15,7.1782
2018-10-12,12.9538
2018-10-11,20.4813
2018-10-10,83.7152
2018-10-09,151.8461
2018-10-08,157.3269
2018-10-05,193.2026
2018-10-04,221.9745
2018-10-03,263.1131
2018-10-02,248.2431
2018-10-01,238.0761
2018-09-28,175.9317
2018-09-27,150.1511
2018-09-26,147.2718
2018-09-25,178.5894
2018-09-24,201.2974
2018-09-21,231.8051
2018-09-20,224.2136
2018-09-19,214.9550
2018-09-18,167.7935
2018-09-17,114.3051
2018-09-14,145.3112
2018-09-13,115.9116
2018-09-12,47.4772
2018-09-11,-44.9284
2018-09-10,-22.1088
2018-09-07,16.4965
2018-09-06,45.0283
2018-09-05,0.0180
2018-09-04,-13.4929
2018-08-31,-17.0019
2018-08-30,25.3178
2018-08-29,51.1009
2018-08-28,70.5321
2018-08-27,77.1217
2018-08-24,41.0074
2018-08-23,23.4152
2018-08-22,54.8550
2018-08-21,55.6522
2018-08-20,31.7410
2018-08-17,-6.5962
2018-08-16,-20.4145
2018-08-15,-103.5213
2018-08-14,-61.5618
2018-08-13,-61.7685
2018-08-10,-66.5157
2018-08-09,-29.8293
2018-08-08,-15.3595
2018-08-07,-9.8444
2018-08-06,-37.0784
2018-08-03,-20.3514
2018-08-02,-18.2992
2018-08-01,14.1166
2018-07-31,31.3290
2018-07-30,20.0771
2018-07-27,67.4026
2018-07-26,47.7794
2018-07-25,12.0242
2018-07-24,44.8430
2018-07-23,21.1178
2018-07-20,31.3077
2018-07-19,43.7988
2018-07-18,59.5354
2018-07-17,50.4819
2018-07-16,40.1118
2018-07-13,8.8095
2018-07-12,-14.0383
2018-07-11,-33.2631
2018-07-10,-5.8589
2018-07-09,-36.1897
2018-07-06,-74.6264
2018-07-05,-78.6248
2018-07-03,-68.6648
2018-07-02,-74.6440
2018-06-29,-57.7519
2018-06-28,-79.9220
2018-06-27,-78.2281
2018-06-26,-87.8878
2018-06-25,-94.0126
2018-06-22,-47.9441
2018-06-21,-49.7804
2018-06-20,-19.4586
2018-06-19,-23.9552
2018-06-18,47.2427
2018-06-15,64.7523
2018-06-14,96.7005
2018-06-13,118.4706
2018-06-12,150.0841
2018-06-11,163.3667
2018-06-08,161.7369
2018-06-07,176.6078
2018-06-06,178.5899
2018-06-05,144.4262
2018-06-04,154.3311
2018-06-01,131.9300
2018-05-31,119.5032
2018-05-30,152.6736
2018-05-29,143.8800
2018-05-25,188.2865
2018-05-24,192.0581
2018-05-23,196.4394
2018-05-22,221.1240
2018-05-21,271.9984
2018-05-18,156.5668
2018-05-17,95.3134
2018-05-16,81.0800
2018-05-15,82.7841
2018-05-14,112.6247
2018-05-11,91.7769
2018-05-10,107.3637
2018-05-09,68.4120
2018-05-08,24.1019
2018-05-07,23.5408
2018-05-04,-30.8766
2018-05-03,-71.4841
2018-05-02,-82.3156
2018-05-01,-64.6420
2018-04-30,-16.8873
2018-04-27,7.9703
2018-04-26,18.8171
2018-04-25,-0.0339
2018-04-24,-40.2366
2018-04-23,-4.7025
2018-04-20,-6.4548
2018-04-19,4.3059
2018-04-18,5.3904
2018-04-17,-15.2338
2018-04-16,-52.3407
2018-04-13,-48.5740
2018-04-12,-29.2494
2018-04-11,-59.3178
2018-04-10,-41.5626
2018-04-09,-87.4979
2018-04-06,-83.8282
2018-04-05,-37.3710
2018-04-04,-119.2490
2018-04-03,-85.0393
2018-04-02,-122.2556
2018-03-29,-104.4450
2018-03-28,-171.0568
2018-03-27,-129.5372
2018-03-26,-109.0624
2018-03-23,-142.3574
2018-03-22,-137.7675
2018-03-21,-30.9264
2018-03-20,-38.0945
2018-03-19,-65.9950
2018-03-16,-66.9219
2018-03-15,-61.1270
2018-03-14,-41.3923
2018-03-13,14.9623
2018-03-12,46.1451
2018-03-09,72.4556
2018-03-08,54.2336
2018-03-07,42.5374
2018-03-06,62.9706
2018-03-05,57.3551
2018-03-02,38.2587
2018-03-01,76.0319
2018-02-28,117.3704
2018-02-27,122.0034
2018-02-26,112.6759
2018-02-23,98.1581
2018-02-22,98.7769
2018-02-21,100.0607
2018-02-20,100.9128
2018-02-16,109.6750
2018-02-15,106.9143
2018-02-14,84.5457
2018-02-13,85.7413
2018-02-12,84.7885
2018-02-09,53.8663
2018-02-08,73.3814
2018-02-07,102.7154
2018-02-06,69.8983
2018-02-05,69.7929
2018-02-02,125.2957
2018-02-01,149.4746
2018-01-31,156.6076
2018-01-30,113.0239
2018-01-29,134.4973
2018-01-26,149.5866
2018-01-25,149.4960
2018-01-24,140.2666
2018-01-23,147.9836
2018-01-22,157.3007
2018-01-19,172.2834
2018-01-18,196.8971
2018-01-17,221.4311
2018-01-16,205.4773
2018-01-12,205.4551
2018-01-11,184.4677
2018-01-10,168.3592
2018-01-09,165.7519
2018-01-08,143.1348
2018-01-05,132.4429
2018-01-04,102.2027
2018-01-03,109.5859
2018-01-02,111.4950
2017-12-29,113.9277
2017-12-28,122.2455
2017-12-27,128.2603
2017-12-26,137.3435
2017-12-22,142.0741
2017-12-21,159.1481
2017-12-20,187.7686
2017-12-19,194.8437
2017-12-18,212.6211
2017-12-15,228.0402
2017-12-14,253.2645
2017-12-13,265.5060
2017-12-12,274.9371
2017-12-11,226.7509
2017-12-08,277.9833
2017-12-07,253.7676
2017-12-06,216.4714
2017-12-05,224.7965
2017-12-04,271.8915
2017-12-01,217.4109
2017-11-30,247.7042
2017-11-29,159.1350
2017-11-28,143.5375
2017-11-27,124.9821
2017-11-24,128.4422
2017-11-22,132.8332
2017-11-21,143.1149
2017-11-20,116.0195
2017-11-17,92.2572
2017-11-16,110.8045
2017-11-15,91.7256
2017-11-14,78.7549
2017-11-13,86.6403
2017-11-10,76.0799
2017-11-09,97.6370
2017-11-08,115.6138
2017-11-07,113.4885
2017-11-06,98.9580
2017-11-03,80.2680
2017-11-02,76.8192
2017-11-01,52.1575
2017-10-31,56.9615
2017-10-30,57.6510
2017-10-27,51.4851
2017-10-26,68.4699
2017-10-25,72.9080
2017-10-24,117.2337
2017-10-23,107.7440
2017-10-20,108.4355
2017-10-19,77.3362
2017-10-18,88.3628
2017-10-17,83.9606
2017-10-16,106.3401
2017-10-13,121.6121
2017-10-12,127.9726
2017-10-11,128.9923
2017-10-10,129.6949
2017-10-09,125.4166
2017-10-06,134.4233
2017-10-05,138.7305
2017-10-04,130.5096
2017-10-03,144.2451
2017-10-02,145.0913
2017-09-29,141.6978
2017-09-28,145.1851
2017-09-27,169.9382
2017-09-26,156.1328
2017-09-25,151.5467
2017-09-22,170.0507
2017-09-21,154.3101
2017-09-20,144.0812
2017-09-19,130.8110
2017-09-18,122.3779
2017-09-15,101.9911
2017-09-14,81.3393
2017-09-13,63.8253
2017-09-12,62.8802
2017-09-11,64.9594
2017-09-08,54.1244
2017-09-07,46.9058
2017-09-06,48.2233
2017-09-05,59.2322
2017-09-01,72.5737
2017-08-31,71.3403
2017-08-30,76.2543
2017-08-29,75.1418
2017-08-28,67.3492
2017-08-25,71.8831
2017-08-24,79.8805
2017-08-23,84.2107
2017-08-22,89.8919
2017-08-21,83.1556
2017-08-18,88.5572
2017-08-17,94.8390
2017-08-16,110.0586
2017-08-15,116.6426
2017-08-14,117.9498
2017-08-11,112.0891
2017-08-10,118.7207
2017-08-09,136.0202
2017-08-08,157.3008
2017-08-07,168.7965
2017-08-04,172.8755
2017-08-03,186.6833
2017-08-02,209.2025
2017-08-01,239.5005
2017-07-31,278.9953
2017-07-28,284.2188
2017-07-27,302.7245
2017-07-26,251.6011
2017-07-25,132.9261
2017-07-24,132.8827
2017-07-21,132.5310
2017-07-20,132.7174
2017-07-19,137.9467
2017-07-18,129.2570
2017-07-17,143.0825
2017-07-14,141.8882
2017-07-13,134.1737
2017-07-12,151.2001
2017-07-11,147.2819
2017-07-10,136.7989
2017-07-07,132.3473
2017-07-06,132.0063
2017-07-05,132.8846
2017-07-03,114.9178
2017-06-30,117.0501
2017-06-29,120.4593
2017-06-28,151.5761
2017-06-27,156.4501
2017-06-26,188.5263
2017-06-23,196.6821
2017-06-22,192.6411
2017-06-21,195.5562
2017-06-20,217.7208
2017-06-19,224.8305
2017-06-16,215.0463
2017-06-15,187.8473
2017-06-14,166.1079
2017-06-13,147.7186
2017-06-12,134.8138
2017-06-09,151.0692
2017-06-08,147.9559
2017-06-07,119.4724
2017-06-06,119.2753
2017-06-05,161.6645
2017-06-02,177.1819
2017-06-01,125.0397
2017-05-31,149.6634
2017-05-30,145.2753
2017-05-26,154.2874
2017-05-25,161.6215
2017-05-24,127.9170
2017-05-23,110.0721
2017-05-22,122.0914
2017-05-19,24.4170
2017-05-18,-39.3204
2017-05-17,22.8646
2017-05-16,96.3694
2017-05-15,107.7851
2017-05-12,120.0238
2017-05-11,126.3991
2017-05-10,98.4199
2017-05-09,183.5578
2017-05-08,173.2096
2017-05-05,145.0843
2017-05-04,115.6835
2017-05-03,120.6351
2017-05-02,132.7810
2017-05-01,126.7591
2017-04-28,174.9822
2017-04-27,147.9972
2017-04-26,103.6427
2017-04-25,150.3310
2017-04-24,116.9619
2017-04-21,73.0227
2017-04-20,50.3161
2017-04-19,45.1800
2017-04-18,37.7613
2017-04-17,33.3418
2017-04-13,8.0233
2017-04-12,20.7575
2017-04-11,39.3396
2017-04-10,44.3286
2017-04-07,46.4670
2017-04-06,38.5095
2017-04-05,45.3764
2017-04-04,47.5383
2017-04-03,34.9593
2017-03-31,43.3076
2017-03-30,51.0121
2017-03-29,49.8643
2017-03-28,44.6839
2017-03-27,36.2998
2017-03-24,43.4747
2017-03-23,55.3246
2017-03-22,52.1974
2017-03-21,60.2718
2017-03-20,81.3253
2017-03-17,84.9787
2017-03-16,81.6279
2017-03-15,85.8231
2017-03-14,90.5123
2017-03-13,92.7282
2017-03-10,106.2211
2017-03-09,123.4764
2017-03-08,139.9867
2017-03-07,148.1328
2017-03-06,152.6763
2017-03-03,173.9389
2017-03-02,201.1644
2017-03-01,213.6470
2017-02-28,200.1159
2017-02-27,197.2819
2017-02-24,195.9429
2017-02-23,200.4595
2017-02-22,198.0272
2017-02-21,216.7224
2017-02-17,191.9239
2017-02-16,177.0078
2017-02-15,177.0568
2017-02-14,174.6298
2017-02-13,183.2712
2017-02-10,157.8642
2017-02-09,143.4459
2017-02-08,146.1024
2017-02-07,164.4888
2017-02-06,117.4197
2017-02-03,106.8803
2017-02-02,102.0538
2017-02-01,140.2626
2017-01-31,136.5302
2017-01-30,160.6543
2017-01-27,217.6944
2017-01-26,239.1850
2017-01-25,207.5753
2017-01-24,96.6069
2017-01-23,71.3343
2017-01-20,91.7669
2017-01-19,86.8542
2017-01-18,75.3142
2017-01-17,76.5156
2017-01-13,91.6645
2017-01-12,82.7282
2017-01-11,99.6574
2017-01-10,103.5302
2017-01-09,99.0207
2017-01-06,106.1568
2017-01-05,105.7740
2017-01-04,108.4167
2017-01-03,85.8464
2016-12-30,80.7884
2016-12-29,83.7989
2016-12-28,93.0415
2016-12-27,107.4799
2016-12-23,109.2782
2016-12-22,112.3066
2016-12-21,115.4246
2016-12-20,111.1492
2016-12-19,108.8995
2016-12-16,97.4170
2016-12-15,96.0867
2016-12-14,109.3477
2016-12-13,135.1907
2016-12-12,134.7922
2016-12-09,139.2348
2016-12-08,135.0126
2016-12-07,120.4648
2016-12-06,109.5436
2016-12-05,123.5220
2016-12-02,122.5277
2016-12-01,126.9904
2016-11-30,128.7610
2016-11-29,130.0128
2016-11-28,119.7247
2016-11-25,129.1913
2016-11-23,137.1591
2016-11-22,136.1968
2016-11-21,125.0813
2016-11-18,114.7300
2016-11-17,121.7340
2016-11-16,144.2989
2016-11-15,171.2581
2016-11-14,201.7723
2016-11-11,198.6931
2016-11-10,214.8848
2016-11-09,176.4490
2016-11-08,158.9030
2016-11-07,156.5318
2016-11-04,114.7542
2016-11-03,129.1727
2016-11-02,165.6421
2016-11-01,205.7867
2016-10-31,221.2004
2016-10-28,251.7065
2016-10-27,293.3580
2016-10-26,295.1963
2016-10-25,190.6115
2016-10-24,167.6670
2016-10-21,101.8159
2016-10-20,128.9578
2016-10-19,139.9831
2016-10-18,114.2967
2016-10-17,81.5738
2016-10-14,78.8001
2016-10-13,37.2127
2016-10-12,60.7851
2016-10-11,92.0921
2016-10-10,155.7621
2016-10-07,80.1461
2016-10-06,110.0786
2016-10-05,93.4806
2016-10-04,27.7904
2016-10-03,10.1233
2016-09-30,7.7918
2016-09-29,-8.6875
2016-09-28,-0.9370
2016-09-27,-31.9194
2016-09-26,-37.5136
2016-09-23,-4.5786
2016-09-22,2.5033
2016-09-21,-73.4208
2016-09-20,-144.4634
2016-09-19,-163.1005
2016-09-16,-195.6494
2016-09-15,-161.3099
2016-09-14,-139.1721
2016-09-13,-101.1630
2016-09-12,-99.6118
2016-09-09,-74.2729
2016-09-08,29.8599
2016-09-07,37.6891
2016-09-06,35.9797
2016-09-02,4.5825
2016-09-01,-46.6364
2016-08-31,-37.6464
2016-08-30,14.0893
2016-08-29,51.3373
2016-08-26,46.8259
2016-08-25,53.8042
2016-08-24,76.8740
2016-08-23,108.1467
2016-08-22,115.6660
2016-08-19,109.4371
2016-08-18,134.3204
2016-08-17,122.9840
2016-08-16,125.6845
2016-08-15,127.1851
2016-08-12,92.4185
2016-08-11,87.6732
2016-08-10,76.7032
2016-08-09,51.6128
2016-08-08,44.5328
2016-08-05,30.3280
2016-08-04,27.4583
2016-08-03,40.2111
2016-08-02,45.7443
2016-08-01,81.0916
2016-07-29,81.0375
2016-07-28,98.0867
2016-07-27,187.3167
2016-07-26,112.6695
2016-07-25,79.3061
2016-07-22,67.3842
2016-07-21,103.2416
2016-07-20,126.5159
2016-07-19,124.1676
2016-07-18,90.4407
2016-07-15,66.8521
2016-07-14,39.7054
2016-07-13,11.3316
2016-07-12,41.7433
2016-07-11,59.0068
2016-07-08,-18.6619
2016-07-07,-82.0922
2016-07-06,-117.6081
2016-07-05,-80.6938
2016-07-01,-18.7473
2016-06-30,-42.7079
2016-06-29,-126.2534
2016-06-28,-206.8549
2016-06-27,-231.4759
2016-06-24,-118.9308
2016-06-23,101.9157
2016-06-22,53.5942
2016-06-21,53.3855
2016-06-20,74.8868
2016-06-17,-32.2811
2016-06-16,-57.5877
2016-06-15,10.2750
2016-06-14,-12.0368
2016-06-13,8.8969
2016-06-10,34.8181
2016-06-09,87.4880
2016-06-08,88.5759
2016-06-07,78.2475
2016-06-06,22.5268
2016-06-03,-84.9272
2016-06-02,-106.0635
2016-06-01,-126.0011
2016-05-31,-85.4574
2016-05-27,-31.4389
2016-05-26,-33.3903
2016-05-25,-45.8096
2016-05-24,-74.4580
2016-05-23,-78.0964
2016-05-20,-55.4645
2016-05-19,-34.2464
2016-05-18,43.0217
2016-05-17,79.4774
2016-05-16,89.3408
2016-05-13,83.1690
2016-05-12,110.7039
2016-05-11,99.0986
2016-05-10,92.0664
2016-05-09,64.7937
2016-05-06,71.8946
2016-05-05,58.7926
2016-05-04,50.2602
2016-05-03,69.4868
2016-05-02,95.1910
2016-04-29,100.2845
2016-04-28,121.4971
2016-04-27,123.7054
2016-04-26,86.0608
2016-04-25,61.1501
2016-04-22,71.6926
2016-04-21,75.1603
2016-04-20,65.6493
2016-04-19,98.8008
2016-04-18,87.5421
2016-04-15,87.2054
2016-04-14,90.8058
2016-04-13,91.5124
2016-04-12,72.2957
2016-04-11,71.3771
2016-04-08,74.7001
2016-04-07,65.8199
2016-04-06,63.5205
2016-04-05,63.4474
2016-04-04,61.0351
2016-04-01,58.7171
2016-03-31,67.2810
2016-03-30,107.1647
2016-03-29,114.0165
2016-03-28,136.7583
2016-03-24,139.1726
2016-03-23,169.6322
2016-03-22,200.4156
2016-03-21,206.5290
2016-03-18,178.1105
2016-03-17,125.4584
2016-03-16,78.9569
2016-03-15,51.7559
2016-03-14,44.6666
2016-03-11,24.5817
2016-03-10,-1.8058
2016-03-09,-5.6504
2016-03-08,-13.3479
2016-03-07,-15.5295
2016-03-04,-27.5733
2016-03-03,-43.8492
2016-03-02,-42.2695
2016-03-01,-43.4654
2016-02-29,-54.6908
2016-02-26,-56.6812
2016-02-25,-69.4743
2016-02-24,-84.9977
2016-02-23,-72.3197
2016-02-22,-72.6070
2016-02-19,-86.5826
2016-02-18,-78.1335
2016-02-17,-91.7977
2016-02-16,-121.5299
2016-02-12,-149.4879
2016-02-11,-156.5410
2016-02-10,-104.6471
2016-02-09,-107.6783
2016-02-08,-109.2101
2016-02-05,-93.2165
2016-02-04,-93.8028
2016-02-03,-118.5304
2016-02-02,-140.2849
2016-02-01,-132.4462
2016-01-29,-152.8604
2016-01-28,-185.6443
2016-01-27,-203.0911
2016-01-26,-133.1130
2016-01-25,-170.6651
2016-01-22,-182.9354
2016-01-21,-211.6269
2016-01-20,-252.2648
2016-01-19,-233.0569
2016-01-15,-266.2753
2016-01-14,-259.1415
2016-01-13,-268.8383
2016-01-12,-268.9265
2016-01-11,-332.2917
2016-01-08,-346.5461
2016-01-07,-331.1839
2016-01-06,-238.6372
2016-01-05,-179.5218
2016-01-04,-202.1829
2015-12-31,-29.1449
2015-12-30,39.7082
2015-12-29,36.8532
2015-12-28,-35.3057
2015-12-24,-38.9877
2015-12-23,-30.9899
2015-12-22,-68.4097
2015-12-21,-89.5293
2015-12-18,-84.2167
2015-12-17,49.1017
2015-12-16,64.6719
2015-12-15,32.9066
2015-12-14,-16.0293
2015-12-11,16.5126
2015-12-10,39.3181
2015-12-09,14.3809
2015-12-08,37.5718
2015-12-07,73.3853
2015-12-04,67.5562
2015-12-03,47.2763
2015-12-02,63.2854
2015-12-01,73.4822
2015-11-30,56.3633
2015-11-27,71.1597
2015-11-25,82.6110
2015-11-24,91.7278
2015-11-23,97.1537
2015-11-20,114.5755
2015-11-19,112.5591
2015-11-18,102.2974
2015-11-17,85.2821
2015-11-16,65.0120
2015-11-13,56.5863
2015-11-12,60.1377
2015-11-11,90.1772
2015-11-10,94.7091
2015-11-09,112.9901
2015-11-06,133.7743
2015-11-05,147.2460
2015-11-04,160.3175
2015-11-03,156.0738
2015-11-02,172.0191
2015-10-30,181.3005
2015-10-29,173.3721
2015-10-28,182.5263
2015-10-27,194.1673
2015-10-26,178.2962
2015-10-23,179.7732
2015-10-22,162.9227
2015-10-21,82.2277
2015-10-20,60.3118
2015-10-19,41.0338
2015-10-16,35.7589
2015-10-15,19.2149
2015-10-14,9.8472
2015-10-13,60.0128
2015-10-12,62.3860
2015-10-09,48.5954
2015-10-08,30.5244
2015-10-07,9.6472
2015-10-06,-17.4756
2015-10-05,-36.7305
2015-10-02,-62.1553
2015-10-01,-73.6968
2015-09-30,-73.9680
2015-09-29,-102.5882
2015-09-28,-101.7422
2015-09-25,-84.9974
2015-09-24,-105.4436
2015-09-23,-68.6425
2015-09-22,-60.9670
2015-09-21,-34.6278
2015-09-18,-37.2401
2015-09-17,-14.7801
2015-09-16,-29.9677
2015-09-15,-42.4215
2015-09-14,-62.1221
2015-09-11,-68.5550
2015-09-10,-80.4533
2015-09-09,-80.4709
2015-09-08,-89.6384
2015-09-04,-144.9281
2015-09-03,-132.6883
2015-09-02,-167.3769
2015-09-01,-213.5869
2015-08-31,-176.4931
2015-08-28,-167.8695
2015-08-27,-210.6895
2015-08-26,-303.1952
2015-08-25,-371.5492
2015-08-24,-468.9634
2015-08-21,-334.6982
2015-08-20,-161.4631
2015-08-19,4.8171
2015-08-18,56.9699
2015-08-17,42.8444
2015-08-14,69.6026
2015-08-13,42.8172
2015-08-12,-33.0898
2015-08-11,49.4454
2015-08-10,100.6100
2015-08-07,4.8545
2015-08-06,58.8888
2015-08-05,83.3900
2015-08-04,18.6507
2015-08-03,11.8628
2015-07-31,24.6285
2015-07-30,-14.1277
2015-07-29,5.1180
2015-07-28,-76.4316
2015-07-27,-61.5229
2015-07-24,29.7481
2015-07-23,81.9872
2015-07-22,93.1857
2015-07-21,44.3405
2015-07-20,85.9288
2015-07-17,94.8134
2015-07-16,149.5616
2015-07-15,117.2432
2015-07-14,140.5430
2015-07-13,108.1321
2015-07-10,47.0166
2015-07-09,-1.2706
2015-07-08,-40.5593
2015-07-07,-40.9227
2015-07-06,-113.8290
2015-07-02,-101.4083
2015-07-01,-100.4060
2015-06-30,-146.4190
2015-06-29,-136.2453
2015-06-26,-59.4217
2015-06-25,-51.6927
2015-06-24,-39.0866
2015-06-23,-5.4716
2015-06-22,9.2520
2015-06-19,-0.6990
2015-06-18,-6.0185
2015-06-17,-52.8517
2015-06-16,-68.2940
2015-06-15,-78.7518
2015-06-12,-77.9366
2015-06-11,-68.0401
2015-06-10,-99.3766
2015-06-09,-127.7462
2015-06-08,-126.8970
2015-06-05,-134.9830
2015-06-04,-118.3748
2015-06-03,-74.7896
2015-06-02,-103.5125
2015-06-01,-142.8319
2015-05-29,-151.6252
2015-05-28,-111.6106
2015-05-27,-114.7711
2015-05-26,-119.2239
2015-05-22,-67.7786
2015-05-21,-37.5666
2015-05-20,-49.1703
2015-05-19,-38.4885
2015-05-18,-50.5603
2015-05-15,-43.5247
2015-05-14,-36.0438
2015-05-13,-79.2093
2015-05-12,-95.6129
2015-05-11,-83.6709
2015-05-08,-114.4684
2015-05-07,-203.6630
2015-05-06,-219.3892
2015-05-05,-217.7306
2015-05-04,-217.8100
2015-05-01,-219.9417
2015-04-30,-258.9353
2015-04-29,-196.4872
2015-04-28,-176.5553
2015-04-27,-149.1476
2015-04-24,-127.0603
2015-04-23,-74.0354
2015-04-22,-38.5100
2015-04-21,38.2413
2015-04-20,16.9300
2015-04-17,-49.8564
2015-04-16,4.4074
2015-04-15,39.5674
2015-04-14,35.9712
2015-04-13,66.4783
2015-04-10,75.6705
2015-04-09,48.1212
2015-04-08,52.9090
2015-04-07,42.6948
2015-04-06,9.3414
2015-04-02,1.8990
2015-04-01,-5.2597
2015-03-31,28.4649
2015-03-30,45.3122
2015-03-27,10.0122
2015-03-26,4.1478
2015-03-25,24.4913
2015-03-24,48.5997
2015-03-23,64.6653
2015-03-20,76.8053
2015-03-19,74.5220
2015-03-18,77.9616
2015-03-17,75.5042
2015-03-16,72.0490
2015-03-13,58.6514
2015-03-12,66.3929
2015-03-11,65.7292
2015-03-10,77.0846
2015-03-09,90.2913
2015-03-06,87.8891
2015-03-05,100.0538
2015-03-04,101.5620
2015-03-03,113.2565
2015-03-02,100.3097
2015-02-27,92.2337
2015-02-26,100.7345
2015-02-25,117.7293
2015-02-24,130.7489
2015-02-23,143.7070
2015-02-20,172.9336
2015-02-19,155.5722
2015-02-18,148.9473
2015-02-17,149.5479
2015-02-13,158.4138
2015-02-12,162.6203
2015-02-11,174.6682
2015-02-10,183.4384
2015-02-09,188.0102
2015-02-06,220.1682
2015-02-05,240.9953
2015-02-04,257.6013
2015-02-03,289.2887
2015-02-02,287.1862
2015-01-30,322.6745
2015-01-29,347.6063
2015-01-28,225.3347
2015-01-27,48.6241
2015-01-26,107.7232
2015-01-23,128.2821
2015-01-22,130.1966
2015-01-21,59.4116
2015-01-20,36.1112
2015-01-16,24.3316
2015-01-15,31.7382
2015-01-14,25.7590
2015-01-13,60.6682
2015-01-12,47.7193
2015-01-09,60.9843
2015-01-08,59.7362
2015-01-07,23.5149
2015-01-06,-4.6343
2015-01-05,23.4817
2015-01-02,44.7749
2014-12-31,53.9955
2014-12-30,76.8819
2014-12-29,83.5145
2014-12-26,73.2063
2014-12-24,76.4367
2014-12-23,54.7182
2014-12-22,23.9978
2014-12-19,1.1682
2014-12-18,-5.2159
2014-12-17,-26.2412
2014-12-16,-26.5734
2014-12-15,-72.3783
2014-12-12,-85.3647
2014-12-11,-39.2008
2014-12-10,-4.4746
2014-12-09,46.0722
2014-12-08,76.1804
2014-12-05,103.2043
2014-12-04,99.1375
2014-12-03,115.5346
2014-12-02,124.0624
2014-12-01,142.8339
2014-11-28,185.4295
2014-11-26,201.0233
2014-11-25,222.8438
2014-11-24,224.2371
2014-11-21,208.6198
2014-11-20,187.6926
2014-11-19,196.0503
2014-11-18,159.0158
2014-11-17,113.1207
2014-11-14,130.2757
2014-11-13,101.7280
2014-11-12,30.9585
2014-11-11,20.3192
2014-11-10,-3.0917
2014-11-07,-2.6204
2014-11-06,-12.7650
2014-11-05,6.0068
2014-11-04,13.7528
2014-11-03,5.4839
2014-10-31,-12.1761
2014-10-30,-69.3377
2014-10-29,-70.9829
2014-10-28,-81.8939
2014-10-27,-124.0411
2014-10-24,-119.0947
2014-10-23,-126.2785
2014-10-22,-72.7794
2014-10-21,21.4397
2014-10-20,-49.5186
2014-10-17,-75.8290
2014-10-16,-155.0939
2014-10-15,-173.7565
2014-10-14,-94.3719
2014-10-13,-113.2018
2014-10-10,-88.6123
2014-10-09,-55.4917
2014-10-08,-33.1621
2014-10-07,-32.1683
2014-10-06,25.1485
2014-10-03,18.7603
2014-10-02,-15.7814
2014-10-01,6.1592
2014-09-30,66.5055
2014-09-29,77.1767
2014-09-26,73.6953
2014-09-25,59.2536
2014-09-24,75.8010
2014-09-23,61.8488
2014-09-22,93.6167
2014-09-19,104.4443
2014-09-18,87.3180
2014-09-17,71.2511
2014-09-16,49.9771
2014-09-15,33.6859
2014-09-12,51.4085
2014-09-11,66.0341
2014-09-10,77.9267
2014-09-09,82.5620
2014-09-08,62.5392
2014-09-05,-4.9261
2014-09-04,21.2004
2014-09-03,18.4427
2014-09-02,6.7465
2014-08-29,34.5411
2014-08-28,42.1166
2014-08-27,66.6380
2014-08-26,70.8714
2014-08-25,57.7913
2014-08-22,38.1126
2014-08-21,33.9486
2014-08-20,20.7203
2014-08-19,-11.3307
2014-08-18,-32.0365
2014-08-15,-59.0589
2014-08-14,-55.1227
2014-08-13,-92.5141
2014-08-12,-114.6452
